AvgEpLen,VarVanillaIw,AvgRet,Delta,BatchSize,AvgNormIw,MinNormIw,MaxVanillaIw,VarNormIw,ESSRenyi,MinVanillaIw,VarRet,VarDiscRet,EpsThisIter,VarJ,VanillaAvgRet,AvgVanillaIw,eRenyi2,IterType,J,ESSClassic,AvgDiscRet,MaxNormIw,Bound
500.0,0.00482095,-324.244304789,0.2,200,0.005,0.00348451,1.38594,1.21641e-07,199.106483036,0.693695,1016.61197995,1016.61197995,100,28.2043,-324.244304789,0.995398,1.00449,1,-323.958,199.036399054,-324.244304789,0.00696175,-383.781
500.0,,-321.59925597,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1082.45723563,1082.45723563,100,32.7358,-321.59925597,1.0,1.0,2,-321.599,100.0,-321.59925597,0.01,-410.359
500.0,0.0161177,-319.441032578,0.2,200,0.005,0.00299957,1.22956,3.99683e-07,197.073478318,0.602354,622.627767909,622.627767909,100,28.6046,-319.441032578,1.00407,1.01485,1,-319.616,196.868383619,-319.441032578,0.00612287,-382.843
500.0,,-325.078079017,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1036.57690984,1036.57690984,100,32.0345,-325.078079017,1.0,1.0,2,-325.078,100.0,-325.078079017,0.01,-414.667
500.0,0.0266269,-319.494625081,0.2,200,0.005,0.00231468,1.68742,6.57567e-07,195.720933097,0.465782,739.30463078,739.30463078,100,29.6642,-319.494625081,1.00615,1.02186,1,-320.89,194.89923132,-319.494625081,0.00838555,-384.928
500.0,,-324.410360903,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,683.507747807,683.507747807,100,26.0129,-324.410360903,1.0,1.0,2,-324.41,100.0,-324.410360903,0.01,-406.481
500.0,0.0219498,-324.460451609,0.2,200,0.005,0.00276274,1.24002,5.62333e-07,195.9090028,0.545832,740.122074162,740.122074162,100,26.3585,-324.460451609,0.987845,1.02088,1,-323.238,195.621918315,-324.460451609,0.00627637,-382.254
500.0,,-319.115065767,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,541.124593844,541.124593844,100,23.1455,-319.115065767,1.0,1.0,2,-319.115,100.0,-319.115065767,0.01,-391.708
500.0,0.00868157,-321.660729154,0.2,200,0.005,0.00353435,1.42785,2.19093e-07,198.54514918,0.703549,581.760414048,581.760414048,100,23.7625,-321.660729154,0.995303,1.00733,1,-319.984,198.271030158,-321.660729154,0.00717292,-374.718
500.0,,-325.643068652,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,962.116383908,962.116383908,100,30.8625,-325.643068652,1.0,1.0,2,-325.643,100.0,-325.643068652,0.01,-408.781
500.0,0.0213786,-323.051536763,0.2,200,0.005,0.00333753,1.7055,5.46368e-07,196.201250283,0.660195,828.554919326,828.554919326,100,29.5946,-323.051536763,0.989047,1.01936,1,-323.203,195.743463535,-323.051536763,0.00862195,-382.557
500.0,,-327.217365723,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,901.240199639,901.240199639,100,29.8702,-327.217365723,1.0,1.0,2,-327.217,100.0,-327.217365723,0.01,-417.733
500.0,0.0157625,-318.697042797,0.2,200,0.005,0.00312841,1.58056,3.96301e-07,197.598601929,0.623913,718.22007304,718.22007304,100,27.6896,-318.697042797,0.997172,1.01215,1,-322.19,196.894450682,-318.697042797,0.0079252,-386.582
500.0,,-317.618383912,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,564.440427398,564.440427398,100,23.6389,-317.618383912,1.0,1.0,2,-317.618,100.0,-317.618383912,0.01,-399.289
500.0,0.0221607,-320.468199026,0.2,200,0.005,0.00233412,1.28394,5.66424e-07,196.322680261,0.461683,877.979263666,877.979263666,100,25.6352,-320.468199026,0.988989,1.01873,1,-317.873,195.590683156,-320.468199026,0.00649119,-379.172
500.0,,-318.9183219,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,722.70774707,722.70774707,100,26.7485,-318.9183219,1.0,1.0,2,-318.918,100.0,-318.9183219,0.01,-402.933
500.0,0.00632318,-327.127458653,0.2,200,0.005,0.00363605,1.24187,1.56627e-07,198.61244176,0.730574,971.095367746,971.095367746,100,29.1598,-327.127458653,1.00463,1.00699,1,-322.595,198.76102784,-327.127458653,0.00618077,-382.253
500.0,,-326.763983842,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,923.651315008,923.651315008,100,30.2393,-326.763983842,1.0,1.0,2,-326.764,100.0,-326.763983842,0.01,-410.96
500.0,0.0373438,-317.503520248,0.2,200,0.005,0.0017927,1.28656,9.59288e-07,194.187595743,0.353706,825.026624921,825.026624921,100,29.0514,-317.503520248,0.986517,1.02993,1,-320.395,192.644855303,-317.503520248,0.00652073,-380.815
500.0,,-324.78857405,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1086.661394,1086.661394,100,32.7993,-324.78857405,1.0,1.0,2,-324.789,100.0,-324.78857405,0.01,-414.595
500.0,0.0244854,-326.877132639,0.2,200,0.005,0.00246016,1.41923,6.28851e-07,195.886449204,0.485449,739.450963858,739.450963858,100,29.8822,-326.877132639,0.986619,1.021,1,-324.542,195.116491096,-326.877132639,0.00719241,-388.708
500.0,,-324.333177212,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,926.987572135,926.987572135,100,30.2939,-324.333177212,1.0,1.0,2,-324.333,100.0,-324.333177212,0.01,-406.149
500.0,0.0109177,-319.419134142,0.2,200,0.005,0.00328471,1.31973,2.71243e-07,197.750456917,0.658999,620.398242463,620.398242463,100,27.7894,-319.419134142,1.00313,1.01138,1,-321.217,197.863903211,-319.419134142,0.00657808,-379.397
500.0,,-322.763972791,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,858.039199721,858.039199721,100,29.1455,-322.763972791,1.0,1.0,2,-322.764,100.0,-322.763972791,0.01,-408.753
500.0,0.0252397,-320.190193661,0.2,200,0.005,0.00348998,1.55317,6.20618e-07,195.583007521,0.703805,979.165298705,979.165298705,100,29.7022,-320.190193661,1.00832,1.02258,1,-320.109,195.178957625,-320.190193661,0.00770173,-381.595
500.0,,-319.884352942,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,678.782217931,678.782217931,100,25.9229,-319.884352942,1.0,1.0,2,-319.884,100.0,-319.884352942,0.01,-399.706
500.0,0.0118089,-324.981955194,0.2,200,0.005,0.00328204,1.40615,2.96335e-07,197.273922786,0.655175,823.607486062,823.607486062,100,26.656,-324.981955194,0.998122,1.01382,1,-321.588,197.66873432,-324.981955194,0.00704398,-385.197
500.0,,-321.681916593,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,615.719100145,615.719100145,100,24.6893,-321.681916593,1.0,1.0,2,-321.682,100.0,-321.681916593,0.01,-397.969
500.0,0.022867,-324.301987557,0.2,200,0.005,0.00254788,1.35765,5.75636e-07,195.662522007,0.507821,859.898029896,859.898029896,100,26.7411,-324.301987557,0.996555,1.02217,1,-321.696,195.520527805,-324.301987557,0.0068117,-381.588
500.0,,-321.35549894,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,938.248747305,938.248747305,100,30.4773,-321.35549894,1.0,1.0,2,-321.355,100.0,-321.35549894,0.01,-406.921
500.0,0.00777596,-322.340362109,0.2,200,0.005,0.00349823,1.19104,1.93065e-07,198.544561775,0.702058,865.764615144,865.764615144,100,29.5741,-322.340362109,1.00345,1.00733,1,-321.407,198.474893353,-322.340362109,0.00593472,-382.133
500.0,,-322.99080965,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1080.99866655,1080.99866655,100,32.7137,-322.99080965,1.0,1.0,2,-322.991,100.0,-322.99080965,0.01,-409.175
500.0,0.0111802,-316.72413634,0.2,200,0.005,0.00332208,1.36928,2.78513e-07,197.831160701,0.665598,750.022914557,750.022914557,100,29.5124,-316.72413634,1.00178,1.01096,1,-319.167,197.807354121,-316.72413634,0.00683423,-380.904
500.0,,-320.834113231,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1082.94476901,1082.94476901,100,32.7432,-320.834113231,1.0,1.0,2,-320.834,100.0,-320.834113231,0.01,-409.786
500.0,0.024527,-321.676081929,0.2,200,0.005,0.00277936,1.35515,6.21066e-07,195.383502587,0.552329,968.108999562,968.108999562,100,31.6388,-321.676081929,0.993626,1.02363,1,-319.857,195.175487922,-321.676081929,0.00681921,-383.494
500.0,,-322.240587509,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,792.709864997,792.709864997,100,28.014,-322.240587509,1.0,1.0,2,-322.241,100.0,-322.240587509,0.01,-402.846
500.0,0.00991445,-315.953190789,0.2,200,0.005,0.00337217,1.34571,2.50454e-07,198.242439217,0.670934,1060.70359957,1060.70359957,100,30.3517,-315.953190789,0.994811,1.00887,1,-318.536,198.026075004,-315.953190789,0.00676366,-381.923
500.0,,-323.210893663,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,762.833901957,762.833901957,100,27.481,-323.210893663,1.0,1.0,2,-323.211,100.0,-323.210893663,0.01,-402.33
500.0,0.00745026,-324.958497067,0.2,200,0.005,0.00360497,1.17276,1.89767e-07,198.575652006,0.714293,937.930940406,937.930940406,100,29.0041,-324.958497067,0.990707,1.00717,1,-323.656,198.500770956,-324.958497067,0.00591883,-386.127
500.0,,-321.406890002,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,685.724838943,685.724838943,100,26.0551,-321.406890002,1.0,1.0,2,-321.407,100.0,-321.406890002,0.01,-402.099
500.0,0.00941015,-319.08809119,0.2,200,0.005,0.00359844,1.33323,2.37792e-07,198.351564489,0.715837,638.120902905,638.120902905,100,25.5621,-319.08809119,0.994648,1.00831,1,-319.785,198.124907034,-319.08809119,0.00670201,-377.08
500.0,,-320.142700644,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,872.496031746,872.496031746,100,29.39,-320.142700644,1.0,1.0,2,-320.143,100.0,-320.142700644,0.01,-403.741
500.0,0.0100408,-324.691495501,0.2,200,0.005,0.00300874,1.15311,2.56429e-07,198.138558446,0.595366,1052.82896834,1052.82896834,100,30.2874,-324.691495501,0.989395,1.00939,1,-321.85,197.979443757,-324.691495501,0.00582737,-383.494
500.0,,-321.44680897,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,640.445320719,640.445320719,100,25.1802,-321.44680897,1.0,1.0,2,-321.447,100.0,-321.44680897,0.01,-406.777
500.0,0.0171331,-320.480227725,0.2,200,0.005,0.0033895,1.35444,4.19064e-07,196.461835464,0.685352,829.186022197,829.186022197,100,26.9141,-320.480227725,1.01099,1.01801,1,-319.874,196.718904561,-320.480227725,0.00669858,-380.753
500.0,,-321.792057432,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,705.933876677,705.933876677,100,26.4362,-321.792057432,1.0,1.0,2,-321.792,100.0,-321.792057432,0.01,-401.019
500.0,0.00670767,-321.038077616,0.2,200,0.005,0.00375416,1.63167,1.65987e-07,198.453438682,0.754678,1057.95919616,1057.95919616,100,28.7336,-321.038077616,1.00512,1.00779,1,-320.876,198.687372439,-321.038077616,0.00811677,-390.701
500.0,,-324.244418531,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1040.86610232,1040.86610232,100,32.1007,-324.244418531,1.0,1.0,2,-324.244,100.0,-324.244418531,0.01,-412.797
500.0,0.0142245,-320.767551851,0.2,200,0.005,0.00311247,1.22857,3.52785e-07,197.495255148,0.624985,643.20127308,643.20127308,100,28.1658,-320.767551851,1.004,1.01268,1,-321.707,197.230645555,-320.767551851,0.00611835,-384.719
500.0,,-323.542576893,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,934.739620386,934.739620386,100,30.4203,-323.542576893,1.0,1.0,2,-323.543,100.0,-323.542576893,0.01,-418.347
500.0,0.0149706,-323.282009308,0.2,200,0.005,0.00278352,1.46661,3.80776e-07,197.45755341,0.551924,679.589879468,679.589879468,100,27.8731,-323.282009308,0.991414,1.01288,1,-322.557,197.014270184,-323.282009308,0.00739655,-390.024
500.0,,-317.32289782,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,709.891906438,709.891906438,100,26.5102,-317.32289782,1.0,1.0,2,-317.323,100.0,-317.32289782,0.01,-400.477
500.0,0.0127508,-319.545351595,0.2,200,0.005,0.00311121,1.2166,3.18329e-07,197.663507689,0.622672,686.37919519,686.37919519,100,25.7975,-319.545351595,1.00069,1.01182,1,-317.721,197.497823503,-319.545351595,0.0060788,-379.422
500.0,,-319.669486527,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,568.01708298,568.01708298,100,23.7136,-319.669486527,1.0,1.0,2,-319.669,100.0,-319.669486527,0.01,-395.159
500.0,0.00808841,-319.369364629,0.2,200,0.005,0.00402558,1.46608,1.9831e-07,198.482645325,0.812995,828.544999633,828.544999633,100,26.3353,-319.369364629,1.00979,1.00764,1,-319.072,198.433836309,-319.369364629,0.00725937,-376.111
500.0,,-327.320548518,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,814.828951135,814.828951135,100,28.4021,-327.320548518,1.0,1.0,2,-327.321,100.0,-327.320548518,0.01,-413.645
500.0,0.012437,-319.474871893,0.2,200,0.005,0.0035631,1.39212,3.13077e-07,197.510763062,0.710167,1022.93095024,1022.93095024,100,30.5625,-319.474871893,0.996556,1.0126,1,-322.625,197.538657893,-319.474871893,0.00698468,-384.049
500.0,,-318.621587658,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1084.00736422,1084.00736422,100,32.7592,-318.621587658,1.0,1.0,2,-318.622,100.0,-318.621587658,0.01,-400.556
500.0,0.0130177,-328.31839885,0.2,200,0.005,0.00327709,1.60767,3.29856e-07,197.390530083,0.651018,842.597604763,842.597604763,100,31.9209,-328.31839885,0.993286,1.01322,1,-322.671,197.40837945,-328.31839885,0.00809269,-385.754
500.0,,-318.815545523,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,814.34293966,814.34293966,100,28.3937,-318.815545523,1.0,1.0,2,-318.816,100.0,-318.815545523,0.01,-400.27
500.0,0.0100822,-321.984504403,0.2,200,0.005,0.00353945,1.1988,2.50818e-07,198.119348809,0.709634,816.943327144,816.943327144,100,28.278,-321.984504403,1.00246,1.00949,1,-319.857,198.023248687,-321.984504403,0.00597927,-378.064
500.0,,-325.245916984,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1363.92106298,1363.92106298,100,36.7462,-325.245916984,1.0,1.0,2,-325.246,100.0,-325.245916984,0.01,-416.529
500.0,0.019057,-325.601411627,0.2,200,0.005,0.00307394,1.45427,4.78537e-07,196.098832446,0.61343,868.385705969,868.385705969,100,32.9905,-325.601411627,0.997791,1.01989,1,-324.15,196.262013026,-325.601411627,0.00728743,-389.336
500.0,,-320.257653407,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,807.377690556,807.377690556,100,28.272,-320.257653407,1.0,1.0,2,-320.258,100.0,-320.257653407,0.01,-399.73
500.0,0.0167698,-317.408449901,0.2,200,0.005,0.00226331,1.43404,4.10942e-07,197.115919987,0.457212,646.714897491,646.714897491,100,26.7981,-317.408449901,1.01005,1.01463,1,-317.996,196.781572405,-317.408449901,0.00709885,-374.601
500.0,,-320.23397631,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,805.631791869,805.631791869,100,28.2414,-320.23397631,1.0,1.0,2,-320.234,100.0,-320.23397631,0.01,-398.461
500.0,0.0189921,-322.023635618,0.2,200,0.005,0.00289172,1.44902,4.86107e-07,196.466597771,0.57158,800.97566235,800.97566235,100,28.9894,-322.023635618,0.988305,1.01798,1,-320.108,196.20405117,-322.023635618,0.00733085,-379.008
500.0,,-314.391332365,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,737.233553307,737.233553307,100,27.0159,-314.391332365,1.0,1.0,2,-314.391,100.0,-314.391332365,0.01,-400.022
500.0,0.0162865,-318.915024212,0.2,200,0.005,0.00308034,1.31138,4.06557e-07,196.990268851,0.616528,643.077391422,643.077391422,100,26.2161,-318.915024212,1.00074,1.01528,1,-315.748,196.815327638,-318.915024212,0.006552,-376.76
500.0,,-319.184148521,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1093.73411361,1093.73411361,100,32.9059,-319.184148521,1.0,1.0,2,-319.184,100.0,-319.184148521,0.01,-416.819
500.0,0.00937677,-321.236320234,0.2,200,0.005,0.00351081,1.37959,2.31769e-07,198.247873888,0.706164,1127.76190383,1127.76190383,100,32.9545,-321.236320234,1.0057,1.00884,1,-319.577,198.17205961,-321.236320234,0.00685885,-388.919
500.0,,-325.57374306,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,735.29360085,735.29360085,100,26.9804,-325.57374306,1.0,1.0,2,-325.574,100.0,-325.57374306,0.01,-407.374
500.0,0.0361926,-317.261830483,0.2,200,0.005,0.0029733,1.51884,9.49653e-07,193.548460037,0.580452,654.226410158,654.226410158,100,26.0882,-317.261830483,0.976107,1.03333,1,-319.527,192.71605799,-317.261830483,0.0077801,-378.325
500.0,,-317.355363209,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1144.5205669,1144.5205669,100,33.6612,-317.355363209,1.0,1.0,2,-317.355,100.0,-317.355363209,0.01,-403.181
500.0,0.0212471,-317.610220052,0.2,200,0.005,0.0033204,1.50888,5.40429e-07,195.948999023,0.658372,1057.36227217,1057.36227217,100,33.4901,-317.610220052,0.991403,1.02067,1,-316.223,195.788767391,-317.610220052,0.00760982,-377.535
500.0,,-324.598937357,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,975.932471727,975.932471727,100,31.0833,-324.598937357,1.0,1.0,2,-324.599,100.0,-324.598937357,0.01,-419.918
500.0,0.0182648,-319.604942733,0.2,200,0.005,0.00210732,1.29278,4.63145e-07,196.794255,0.418485,804.804986269,804.804986269,100,29.0796,-319.604942733,0.992931,1.01629,1,-320.94,196.380050649,-319.604942733,0.00650994,-388.887
500.0,,-320.005771709,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,590.543778667,590.543778667,100,24.1793,-320.005771709,1.0,1.0,2,-320.006,100.0,-320.005771709,0.01,-396.524
500.0,0.043758,-320.097561804,0.2,200,0.005,0.00153165,1.59783,1.1113e-06,193.121011542,0.30393,883.219544608,883.219544608,100,27.4065,-320.097561804,0.992162,1.03562,1,-318.113,191.528698614,-320.097561804,0.00805228,-375.613
500.0,,-319.374691944,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,839.603958288,839.603958288,100,28.8307,-319.374691944,1.0,1.0,2,-319.375,100.0,-319.374691944,0.01,-401.593
500.0,0.0155738,-321.687776929,0.2,200,0.005,0.00287525,1.23982,3.95289e-07,197.090911227,0.57071,876.376493413,876.376493413,100,29.8558,-321.687776929,0.992454,1.01476,1,-319.702,196.902290803,-321.687776929,0.00624622,-379.132
500.0,,-323.26039361,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,957.536673351,957.536673351,100,30.789,-323.26039361,1.0,1.0,2,-323.26,100.0,-323.26039361,0.01,-409.84
500.0,0.0197441,-318.674884863,0.2,200,0.005,0.00256933,1.25075,4.98444e-07,196.328285876,0.511364,794.913784568,794.913784568,100,29.0444,-318.674884863,0.995133,1.0187,1,-319.863,196.109538305,-318.674884863,0.00628435,-381.654
500.0,,-321.962245905,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,838.244994459,838.244994459,100,28.8073,-321.962245905,1.0,1.0,2,-321.962,100.0,-321.962245905,0.01,-400.495
500.0,0.0125484,-323.903950272,0.2,200,0.005,0.00272051,1.30941,3.16267e-07,198.005384327,0.541898,1328.17121112,1328.17121112,100,32.5102,-323.903950272,0.99595,1.01007,1,-322.233,197.513754813,-323.903950272,0.00657367,-394.591
500.0,,-318.387037975,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1008.99617185,1008.99617185,100,31.6055,-318.387037975,1.0,1.0,2,-318.387,100.0,-318.387037975,0.01,-402.955
500.0,0.0234825,-318.60892277,0.2,200,0.005,0.00347997,1.5031,5.72974e-07,196.592549054,0.7045,1097.34958551,1097.34958551,100,32.2244,-318.60892277,1.01222,1.01733,1,-317.331,195.540829919,-318.60892277,0.00742479,-385.733
500.0,,-320.122080868,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,743.69666396,743.69666396,100,27.1341,-320.122080868,1.0,1.0,2,-320.122,100.0,-320.122080868,0.01,-400.326
500.0,0.0202809,-320.974646196,0.2,200,0.005,0.00369859,2.05717,5.00019e-07,197.374855282,0.74488,786.979487129,786.979487129,100,28.0282,-320.974646196,1.00698,1.0133,1,-319.768,196.097533863,-320.974646196,0.0102146,-379.396
500.0,,-315.079374691,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,796.670666432,796.670666432,100,28.0839,-315.079374691,1.0,1.0,2,-315.079,100.0,-315.079374691,0.01,-394.002
500.0,0.0160499,-318.774289041,0.2,200,0.005,0.00274516,1.22271,4.00562e-07,197.021036132,0.549502,825.958722311,825.958722311,100,28.6667,-318.774289041,1.00086,1.01512,1,-316.075,196.861528022,-318.774289041,0.00610832,-375.206
500.0,,-318.465055598,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,839.80426101,839.80426101,100,28.8341,-318.465055598,1.0,1.0,2,-318.465,100.0,-318.465055598,0.01,-398.855
500.0,0.0193757,-315.891528339,0.2,200,0.005,0.00252817,1.3632,4.81223e-07,196.62257004,0.507295,861.292271258,861.292271258,100,29.217,-315.891528339,1.00329,1.01718,1,-316.175,196.241495453,-315.891528339,0.00679366,-374.348
500.0,,-313.822980608,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,535.000038591,535.000038591,100,23.0141,-313.822980608,1.0,1.0,2,-313.823,100.0,-313.822980608,0.01,-391.782
500.0,0.00939126,-316.801961614,0.2,200,0.005,0.00339491,1.19914,2.3852e-07,198.390241837,0.67364,658.929075974,658.929075974,100,24.6022,-316.801961614,0.992131,1.00811,1,-314.878,198.119274343,-316.801961614,0.00604326,-370.226
500.0,,-322.186375676,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,726.583605239,726.583605239,100,26.8201,-322.186375676,1.0,1.0,2,-322.186,100.0,-322.186375676,0.01,-401.929
500.0,0.0133685,-318.530875109,0.2,200,0.005,0.0026336,1.174,3.28626e-07,197.43977676,0.531179,687.981060874,687.981060874,100,25.9635,-318.530875109,1.00846,1.01297,1,-319.645,197.417838782,-318.530875109,0.00582075,-376.396
500.0,,-319.765541204,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,748.469362099,748.469362099,100,27.221,-319.765541204,1.0,1.0,2,-319.766,100.0,-319.765541204,0.01,-398.382
500.0,0.013496,-320.506182888,0.2,200,0.005,0.00341926,1.47068,3.34472e-07,197.49997469,0.68684,897.116329439,897.116329439,100,28.5087,-320.506182888,1.00437,1.01266,1,-319.387,197.372554035,-320.506182888,0.00732141,-378.544
500.0,,-316.60756335,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,788.034332623,788.034332623,100,27.9312,-316.60756335,1.0,1.0,2,-316.608,100.0,-316.60756335,0.01,-396.403
500.0,0.0135203,-318.244798195,0.2,200,0.005,0.00335918,1.30689,3.39077e-07,197.607492522,0.670775,882.47430234,882.47430234,100,29.0137,-318.244798195,0.998422,1.01211,1,-316.717,197.336824132,-318.244798195,0.00654478,-376.471
500.0,,-315.492618296,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,760.781523123,760.781523123,100,27.444,-315.492618296,1.0,1.0,2,-315.493,100.0,-315.492618296,0.01,-396.912
500.0,0.0120305,-316.658920374,0.2,200,0.005,0.00330757,1.31478,3.1105e-07,197.549159694,0.650483,858.023134997,858.023134997,100,28.4967,-316.658920374,0.983325,1.01241,1,-315.338,197.554310574,-316.658920374,0.0066854,-376.763
500.0,,-316.533455734,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,729.675864941,729.675864941,100,26.8771,-316.533455734,1.0,1.0,2,-316.533,100.0,-316.533455734,0.01,-395.176
500.0,0.0134987,-313.283392503,0.2,200,0.005,0.00306961,1.28589,3.39516e-07,197.125902106,0.612069,728.764201809,728.764201809,100,26.4085,-313.283392503,0.996981,1.01458,1,-314.101,197.333520117,-313.283392503,0.0064489,-370.366
500.0,,-320.919715621,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,757.992548204,757.992548204,100,27.3937,-320.919715621,1.0,1.0,2,-320.92,100.0,-320.919715621,0.01,-398.872
500.0,0.0238032,-316.641115873,0.2,200,0.005,0.00265686,1.3604,6.21029e-07,196.220296288,0.520154,889.16978197,889.16978197,100,28.6697,-316.641115873,0.978886,1.01926,1,-317.722,195.175904766,-316.641115873,0.00694871,-373.844
500.0,,-316.486652799,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,783.357310493,783.357310493,100,27.8482,-316.486652799,1.0,1.0,2,-316.487,100.0,-316.486652799,0.01,-396.018
500.0,0.00936089,-319.459482266,0.2,200,0.005,0.00351342,1.24294,2.29103e-07,198.044721622,0.710187,671.501819995,671.501819995,100,26.9118,-319.459482266,1.01068,1.00987,1,-317.398,198.1929049,-319.459482266,0.00614904,-376.631
500.0,,-318.746442982,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,715.659725656,715.659725656,100,26.6177,-318.746442982,1.0,1.0,2,-318.746,100.0,-318.746442982,0.01,-395.723
500.0,0.0122071,-314.916747221,0.2,200,0.005,0.00375193,1.57311,3.08348e-07,197.85204108,0.746517,1104.05630598,1104.05630598,100,30.7831,-314.916747221,0.994844,1.01086,1,-316.143,197.575306423,-314.916747221,0.0079063,-384.477
500.0,,-318.451482508,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,908.388283256,908.388283256,100,29.9884,-318.451482508,1.0,1.0,2,-318.452,100.0,-318.451482508,0.01,-405.307
500.0,0.0127507,-318.914681822,0.2,200,0.005,0.00346954,1.3096,3.23743e-07,197.433549879,0.688554,735.357986216,735.357986216,100,28.569,-318.914681822,0.992284,1.013,1,-317.937,197.455726362,-318.914681822,0.00659894,-379.751
500.0,,-318.856574316,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,716.905823411,716.905823411,100,26.6409,-318.856574316,1.0,1.0,2,-318.857,100.0,-318.856574316,0.01,-400.464
500.0,0.0111349,-317.74629231,0.2,200,0.005,0.00248197,1.1871,2.79206e-07,198.107066889,0.495652,779.602228527,779.602228527,100,27.339,-317.74629231,0.998508,1.00956,1,-317.777,197.801960804,-317.74629231,0.00594437,-375.758
500.0,,-317.620723721,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,580.517443135,580.517443135,100,23.9732,-317.620723721,1.0,1.0,2,-317.621,100.0,-317.620723721,0.01,-395.253
500.0,0.0137271,-321.564344827,0.2,200,0.005,0.00252734,1.19446,3.49299e-07,197.865668195,0.501019,1036.29076262,1036.29076262,100,28.5836,-321.564344827,0.991197,1.01079,1,-318.937,197.257668332,-321.564344827,0.00602536,-381.995
500.0,,-315.129410287,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,624.936183953,624.936183953,100,24.8734,-315.129410287,1.0,1.0,2,-315.129,100.0,-315.129410287,0.01,-393.629
500.0,0.0183462,-311.490755896,0.2,200,0.005,0.00292102,1.89913,4.59343e-07,196.37677402,0.583767,462.284778503,462.284778503,100,23.1902,-311.490755896,0.99925,1.01845,1,-312.344,196.409209771,-311.490755896,0.0095028,-368.361
