eRenyi2,VarDiscRet,AvgRet,Bound,MinNormIw,VanillaAvgRet,ESSRenyi,AvgNormIw,ESSClassic,MinVanillaIw,Delta,AvgEpLen,IterType,AvgDiscRet,VarNormIw,EpsThisIter,AvgVanillaIw,MaxNormIw,VarRet,J,VarJ,VarVanillaIw,MaxVanillaIw,BatchSize
1.0,77282.1215146,1007.09945745,903.679,0.00333333,1007.09945745,500.0,0.00333333,299.999969474,1.0,0.5,109.13,2,1007.09945745,5.43914e-20,100,1.0,0.00333333,77282.1215146,1018.89,276.654,,1.0,500
1.0,82437.6219693,1082.93258964,935.125,0.0025,1082.93258964,500.0,0.0025,400.0,1.0,0.5,117.56,2,1082.93258964,5.4346e-20,100,1.0,0.0025,82437.6219693,1034.9,280.313,,1.0,500
1.0,63858.4315181,1046.12392669,947.903,0.002,1046.12392669,500.0,0.002,500.000006643,1.0,0.5,113.38,1,1046.12392669,5.43187e-20,100,1.0,0.002,63858.4315181,1037.15,274.817,,1.0,500
1.0,75320.7350368,1025.32742641,845.603,0.01,1025.32742641,500.0,0.01,100.0,1.0,0.5,111.4,2,1025.32742641,3.50449e-18,100,1.0,0.01,75320.7350368,1025.33,273.071,,1.0,500
1.0,75428.8246634,982.546945599,876.853,0.005,982.546945599,500.0,0.005,200.000000102,1.0,0.5,106.42,2,982.546945599,2.1793e-19,100,1.0,0.005,75428.8246634,1003.94,274.005,,1.0,500
1.0,87779.6733735,1075.07169291,918.232,0.00333333,1075.07169291,500.0,0.00333333,299.999969474,1.0,0.5,116.45,2,1075.07169291,5.43914e-20,100,1.0,0.00333333,87779.6733735,1027.65,283.097,,1.0,500
1.0,84773.7317326,1073.97656341,938.591,0.0025,1073.97656341,500.0,0.0025,400.0,1.0,0.5,116.37,2,1073.97656341,5.4346e-20,100,1.0,0.0025,84773.7317326,1039.23,285.468,,1.0,500
1.0,71447.3018806,1056.56664849,952.683,0.002,1056.56664849,500.0,0.002,500.000006643,1.0,0.5,114.37,1,1056.56664849,5.43187e-20,100,1.0,0.002,71447.3018806,1042.7,281.759,,1.0,500
1.0,69128.5094279,1009.84193388,840.556,0.01,1009.84193388,500.0,0.01,100.0,1.0,0.5,109.37,2,1009.84193388,3.50449e-18,100,1.0,0.01,69128.5094279,1009.84,261.605,,1.0,500
1.0,93927.7493894,1058.64402565,914.095,0.005,1058.64402565,500.0,0.005,200.000000102,1.0,0.5,114.63,2,1058.64402565,2.1793e-19,100,1.0,0.005,93927.7493894,1034.24,285.146,,1.0,500
1.0,86202.0148103,1029.54535631,932.069,0.00333333,1029.54535631,500.0,0.00333333,299.999969474,1.0,0.5,111.23,2,1029.54535631,5.43914e-20,100,1.0,0.00333333,86202.0148103,1032.68,287.501,,1.0,500
1.0,82099.1258165,1023.11736382,942.038,0.0025,1023.11736382,500.0,0.0025,400.0,1.0,0.5,110.62,2,1023.11736382,5.4346e-20,100,1.0,0.0025,82099.1258165,1030.29,286.931,,1.0,500
1.0,91644.2589158,1073.36632846,955.223,0.002,1073.36632846,500.0,0.002,500.000006643,1.0,0.5,116.64,1,1073.36632846,5.43187e-20,100,1.0,0.002,91644.2589158,1038.9,290.355,,1.0,500
1.0,83337.4404892,1026.29482658,825.102,0.01,1026.29482658,500.0,0.01,100.0,1.0,0.5,110.98,2,1026.29482658,3.50449e-18,100,1.0,0.01,83337.4404892,1026.29,287.235,,1.0,500
1.0,94872.5622247,1010.51032708,872.133,0.005,1010.51032708,500.0,0.005,200.000000102,1.0,0.5,109.31,2,1010.51032708,2.1793e-19,100,1.0,0.005,94872.5622247,1018.4,297.113,,1.0,500
1.0,72612.7746736,1034.60252927,904.374,0.00333333,1034.60252927,500.0,0.00333333,299.999969474,1.0,0.5,112.05,2,1034.60252927,5.43914e-20,100,1.0,0.00333333,72612.7746736,1023.8,287.874,,1.0,500
1.0,94296.1769396,1036.25664588,923.488,0.0025,1036.25664588,500.0,0.0025,400.0,1.0,0.5,112.4,2,1036.25664588,5.4346e-20,100,1.0,0.0025,94296.1769396,1026.92,292.44,,1.0,500
1.0,73393.18189,1038.39247619,936.702,0.002,1038.39247619,500.0,0.002,500.000006643,1.0,0.5,112.69,1,1038.39247619,5.43187e-20,100,1.0,0.002,73393.18189,1029.21,288.045,,1.0,500
1.0,64844.4719201,1053.64964523,884.18,0.01,1053.64964523,500.0,0.01,100.0,1.0,0.5,113.93,2,1053.64964523,3.50449e-18,100,1.0,0.01,64844.4719201,1053.65,253.369,,1.0,500
1.0,64953.762987,1053.14627348,933.565,0.005,1053.14627348,500.0,0.005,200.000000102,1.0,0.5,114.11,2,1053.14627348,2.1793e-19,100,1.0,0.005,64953.762987,1053.4,253.476,,1.0,500
1.0,79371.3190108,1049.10063886,949.235,0.00333333,1049.10063886,500.0,0.00333333,299.999969474,1.0,0.5,113.57,2,1049.10063886,5.43914e-20,100,1.0,0.00333333,79371.3190108,1051.97,262.736,,1.0,500
1.0,60653.0754552,974.941285301,943.742,0.0025,974.941285301,500.0,0.0025,400.0,1.0,0.5,105.53,2,974.941285301,5.4346e-20,100,1.0,0.0025,60653.0754552,1032.71,260.57,,1.0,500
1.0,94860.7551566,1024.46769308,951.486,0.002,1024.46769308,500.0,0.002,500.000006643,1.0,0.5,111.04,1,1024.46769308,5.43187e-20,100,1.0,0.002,94860.7551566,1031.06,270.39,,1.0,500
1.0,76361.3878572,1001.31736086,829.495,0.01,1001.31736086,500.0,0.01,100.0,1.0,0.5,108.46,2,1001.31736086,3.50449e-18,100,1.0,0.01,76361.3878572,1001.32,274.95,,1.0,500
1.0,87749.0337357,1053.74331789,890.715,0.005,1053.74331789,500.0,0.005,200.000000102,1.0,0.5,114.07,2,1053.74331789,2.1793e-19,100,1.0,0.005,87749.0337357,1027.53,286.22,,1.0,500
1.0,74626.4974485,998.401444016,906.111,0.00333333,998.401444016,500.0,0.00333333,299.999969474,1.0,0.5,108.11,2,998.401444016,5.43914e-20,100,1.0,0.00333333,74626.4974485,1017.82,281.833,,1.0,500
1.0,79474.0052154,1001.161446,916.913,0.0025,1001.161446,500.0,0.0025,400.0,1.0,0.5,108.49,2,1001.161446,5.4346e-20,100,1.0,0.0025,79474.0052154,1013.66,281.592,,1.0,500
1.0,87361.3842924,1051.81221993,931.623,0.002,1051.81221993,500.0,0.002,500.000006643,1.0,0.5,113.88,1,1051.81221993,5.43187e-20,100,1.0,0.002,87361.3842924,1021.29,284.545,,1.0,500
1.0,117165.745138,1067.41238199,821.528,0.01,1067.41238199,500.0,0.01,100.0,1.0,0.5,115.6,2,1067.41238199,3.50449e-18,100,1.0,0.01,117165.745138,1067.41,340.579,,1.0,500
1.0,58759.908699,997.610031395,858.645,0.005,997.610031395,500.0,0.005,200.000000102,1.0,0.5,107.87,2,997.610031395,2.1793e-19,100,1.0,0.005,58759.908699,1032.51,297.155,,1.0,500
1.0,91602.5803023,1034.11717715,891.085,0.00333333,1034.11717715,500.0,0.00333333,299.999969474,1.0,0.5,111.87,2,1034.11717715,5.43914e-20,100,1.0,0.00333333,91602.5803023,1033.05,298.491,,1.0,500
1.0,83346.7843733,1027.58020507,908.738,0.0025,1027.58020507,500.0,0.0025,400.0,1.0,0.5,111.41,2,1027.58020507,5.4346e-20,100,1.0,0.0025,83346.7843733,1031.68,295.731,,1.0,500
1.0,79818.968546,1021.28314832,919.638,0.002,1021.28314832,500.0,0.002,500.000006643,1.0,0.5,110.54,1,1021.28314832,5.43187e-20,100,1.0,0.002,79818.968546,1029.6,292.894,,1.0,500
1.0,74675.228079,1018.65073312,839.476,0.01,1018.65073312,500.0,0.01,100.0,1.0,0.5,110.25,2,1018.65073312,3.50449e-18,100,1.0,0.01,74675.228079,1018.65,271.898,,1.0,500
1.0,66601.1312871,1043.26907246,904.264,0.005,1043.26907246,500.0,0.005,200.000000102,1.0,0.5,112.99,2,1043.26907246,2.1793e-19,100,1.0,0.005,66601.1312871,1030.96,264.733,,1.0,500
1.0,67177.1918873,1083.84133904,945.14,0.00333333,1083.84133904,500.0,0.00333333,299.999969474,1.0,0.5,117.39,2,1083.84133904,5.43914e-20,100,1.0,0.00333333,67177.1918873,1048.59,263.652,,1.0,500
1.0,70062.1251199,1018.81878826,951.557,0.0025,1018.81878826,500.0,0.0025,400.0,1.0,0.5,110.28,2,1018.81878826,5.4346e-20,100,1.0,0.0025,70062.1251199,1041.15,263.895,,1.0,500
1.0,67170.0625385,966.789169511,946.144,0.002,966.789169511,500.0,0.002,500.000006643,1.0,0.5,104.66,1,966.789169511,5.43187e-20,100,1.0,0.002,67170.0625385,1026.27,264.38,,1.0,500
1.0,95595.3295303,1048.71962618,844.311,0.01,1048.71962618,500.0,0.01,100.0,1.0,0.5,113.53,2,1048.71962618,3.50449e-18,100,1.0,0.01,95595.3295303,1048.72,307.635,,1.0,500
1.0,88693.8224751,1008.48043125,884.061,0.005,1008.48043125,500.0,0.005,200.000000102,1.0,0.5,109.3,2,1008.48043125,2.1793e-19,100,1.0,0.005,88693.8224751,1028.6,302.701,,1.0,500
1.0,77218.0333568,988.709162425,897.288,0.00333333,988.709162425,500.0,0.00333333,299.999969474,1.0,0.5,106.96,2,988.709162425,5.43914e-20,100,1.0,0.00333333,77218.0333568,1015.3,294.823,,1.0,500
1.0,67067.2272243,1055.3307809,923.106,0.0025,1055.3307809,500.0,0.0025,400.0,1.0,0.5,114.23,2,1055.3307809,5.4346e-20,100,1.0,0.0025,67067.2272243,1025.31,286.514,,1.0,500
1.0,60071.1761804,1037.1950905,936.273,0.002,1037.1950905,500.0,0.002,500.000006643,1.0,0.5,112.34,1,1037.1950905,5.43187e-20,100,1.0,0.002,60071.1761804,1027.69,278.548,,1.0,500
1.0,69144.5046514,991.96937346,827.296,0.01,991.96937346,500.0,0.01,100.0,1.0,0.5,107.42,2,991.96937346,3.50449e-18,100,1.0,0.01,69144.5046514,991.969,261.635,,1.0,500
1.0,71789.4499805,995.524535934,853.802,0.005,995.524535934,500.0,0.005,200.000000102,1.0,0.5,107.71,2,995.524535934,2.1793e-19,100,1.0,0.005,71789.4499805,993.747,264.132,,1.0,500
1.0,92532.5393377,1073.19060422,905.964,0.00333333,1073.19060422,500.0,0.00333333,299.999969474,1.0,0.5,116.09,2,1073.19060422,5.43914e-20,100,1.0,0.00333333,92532.5393377,1020.23,280.087,,1.0,500
1.0,65713.4932721,995.515339913,915.094,0.0025,995.515339913,500.0,0.0025,400.0,1.0,0.5,107.84,2,995.515339913,5.4346e-20,100,1.0,0.0025,65713.4932721,1014.05,274.254,,1.0,500
1.0,76305.5828739,1031.45290301,929.022,0.002,1031.45290301,500.0,0.002,500.000006643,1.0,0.5,111.8,1,1031.45290301,5.43187e-20,100,1.0,0.002,76305.5828739,1017.53,274.461,,1.0,500
1.0,75431.4211217,1023.21977346,849.881,0.01,1023.21977346,500.0,0.01,100.0,1.0,0.5,110.75,2,1023.21977346,3.50449e-18,100,1.0,0.01,75431.4211217,1023.22,273.271,,1.0,500
1.0,72099.6226928,1037.70655871,907.894,0.005,1037.70655871,500.0,0.005,200.000000102,1.0,0.5,112.23,2,1037.70655871,2.1793e-19,100,1.0,0.005,72099.6226928,1030.46,270.334,,1.0,500
1.0,51740.8196313,1042.37535602,934.357,0.00333333,1042.37535602,500.0,0.00333333,299.999969474,1.0,0.5,112.94,2,1042.37535602,5.43914e-20,100,1.0,0.00333333,51740.8196313,1034.43,256.566,,1.0,500
1.0,55624.8887757,1051.83084012,952.114,0.0025,1051.83084012,500.0,0.0025,400.0,1.0,0.5,113.82,2,1051.83084012,5.4346e-20,100,1.0,0.0025,55624.8887757,1038.78,251.383,,1.0,500
1.0,70261.9914837,1032.04708126,959.917,0.002,1032.04708126,500.0,0.002,500.000006643,1.0,0.5,111.77,1,1032.04708126,5.43187e-20,100,1.0,0.002,70261.9914837,1037.44,253.917,,1.0,500
1.0,81381.4005414,983.57301142,809.397,0.01,983.57301142,500.0,0.01,100.0,1.0,0.5,106.5,2,983.57301142,3.50449e-18,100,1.0,0.01,81381.4005414,983.573,283.844,,1.0,500
1.0,106899.769573,1075.86564716,885.266,0.005,1075.86564716,500.0,0.005,200.000000102,1.0,0.5,116.46,2,1075.86564716,2.1793e-19,100,1.0,0.005,106899.769573,1029.72,308.753,,1.0,500
1.0,84114.5630318,1081.74855523,929.117,0.00333333,1081.74855523,500.0,0.00333333,299.999969474,1.0,0.5,117.34,2,1081.74855523,5.43914e-20,100,1.0,0.00333333,84114.5630318,1047.06,303.17,,1.0,500
1.0,88798.2448565,995.276627718,931.972,0.0025,995.276627718,500.0,0.0025,400.0,1.0,0.5,108.03,2,995.276627718,5.4346e-20,100,1.0,0.0025,88798.2448565,1034.12,302.348,,1.0,500
1.0,96862.5992553,1036.90249183,943.313,0.002,1036.90249183,500.0,0.002,500.000006643,1.0,0.5,112.47,1,1036.90249183,5.43187e-20,100,1.0,0.002,96862.5992553,1034.67,303.828,,1.0,500
1.0,76089.7570572,1053.02961278,885.766,0.01,1053.02961278,500.0,0.01,100.0,1.0,0.5,114.07,2,1053.02961278,3.50449e-18,100,1.0,0.01,76089.7570572,1053.03,274.461,,1.0,500
1.0,70337.3237501,983.901227266,900.192,0.005,983.901227266,500.0,0.005,200.000000102,1.0,0.5,106.57,2,983.901227266,2.1793e-19,100,1.0,0.005,70337.3237501,1018.47,271.433,,1.0,500
1.0,83968.456035,1002.29847247,914.83,0.00333333,1002.29847247,500.0,0.00333333,299.999969474,1.0,0.5,108.4,2,1002.29847247,5.43914e-20,100,1.0,0.00333333,83968.456035,1013.08,277.282,,1.0,500
1.0,84356.7587043,1040.61466061,921.185,0.0025,1040.61466061,500.0,0.0025,400.0,1.0,0.5,112.79,2,1040.61466061,5.4346e-20,100,1.0,0.0025,84356.7587043,1019.96,280.507,,1.0,500
1.0,81559.607688,1022.79014755,932.179,0.002,1022.79014755,500.0,0.002,500.000006643,1.0,0.5,110.75,1,1022.79014755,5.43187e-20,100,1.0,0.002,81559.607688,1020.53,281.243,,1.0,500
1.0,70822.1422306,987.78582783,821.321,0.01,987.78582783,500.0,0.01,100.0,1.0,0.5,106.87,2,987.78582783,3.50449e-18,100,1.0,0.01,70822.1422306,987.786,264.79,,1.0,500
1.0,66701.8283628,1026.98394322,883.727,0.005,1026.98394322,500.0,0.005,200.000000102,1.0,0.5,111.24,2,1026.98394322,2.1793e-19,100,1.0,0.005,66701.8283628,1007.38,261.646,,1.0,500
1.0,84815.768446,1052.39389314,904.226,0.00333333,1052.39389314,500.0,0.00333333,299.999969474,1.0,0.5,114.01,2,1052.39389314,5.43914e-20,100,1.0,0.00333333,84815.768446,1022.39,272.173,,1.0,500
1.0,59295.4484962,1030.55441692,922.098,0.0025,1030.55441692,500.0,0.0025,400.0,1.0,0.5,111.57,2,1030.55441692,5.4346e-20,100,1.0,0.0025,59295.4484962,1024.43,265.041,,1.0,500
1.0,75876.972162,1048.19625862,937.655,0.002,1048.19625862,500.0,0.002,500.000006643,1.0,0.5,113.45,1,1048.19625862,5.43187e-20,100,1.0,0.002,75876.972162,1029.18,267.042,,1.0,500
1.0,81561.7008963,1084.84861899,912.317,0.01,1084.84861899,500.0,0.01,100.0,1.0,0.5,117.4,2,1084.84861899,3.50449e-18,100,1.0,0.01,81561.7008963,1084.85,284.159,,1.0,500
1.0,86011.5938219,1041.16175939,941.007,0.005,1041.16175939,500.0,0.005,200.000000102,1.0,0.5,112.59,2,1041.16175939,2.1793e-19,100,1.0,0.005,86011.5938219,1063.01,288.835,,1.0,500
1.0,54768.4712332,1036.50302061,953.574,0.00333333,1036.50302061,500.0,0.00333333,299.999969474,1.0,0.5,112.09,2,1036.50302061,5.43914e-20,100,1.0,0.00333333,54768.4712332,1054.17,271.748,,1.0,500
1.0,76919.1297952,1032.26651348,956.319,0.0025,1032.26651348,500.0,0.0025,400.0,1.0,0.5,111.69,2,1032.26651348,5.4346e-20,100,1.0,0.0025,76919.1297952,1048.69,272.97,,1.0,500
1.0,64542.4027005,1006.12529625,957.558,0.002,1006.12529625,500.0,0.002,500.000006643,1.0,0.5,108.94,1,1006.12529625,5.43187e-20,100,1.0,0.002,64542.4027005,1040.18,269.591,,1.0,500
1.0,65017.1125237,1012.94174784,851.021,0.01,1012.94174784,500.0,0.01,100.0,1.0,0.5,109.71,2,1012.94174784,3.50449e-18,100,1.0,0.01,65017.1125237,1012.94,253.706,,1.0,500
1.0,76052.0045664,978.685860564,864.738,0.005,978.685860564,500.0,0.005,200.000000102,1.0,0.5,106.03,2,978.685860564,2.1793e-19,100,1.0,0.005,76052.0045664,995.814,264.807,,1.0,500
1.0,78649.8382712,1007.32427204,892.628,0.00333333,1007.32427204,500.0,0.00333333,299.999969474,1.0,0.5,109.03,2,1007.32427204,5.43914e-20,100,1.0,0.00333333,78649.8382712,999.651,269.689,,1.0,500
1.0,68671.1103118,1048.66703195,919.22,0.0025,1048.66703195,500.0,0.0025,400.0,1.0,0.5,113.66,2,1048.66703195,5.4346e-20,100,1.0,0.0025,68671.1103118,1011.9,268.32,,1.0,500
1.0,82561.5513654,1022.53269929,931.131,0.002,1022.53269929,500.0,0.002,500.000006643,1.0,0.5,110.73,1,1022.53269929,5.43187e-20,100,1.0,0.002,82561.5513654,1014.03,271.959,,1.0,500
1.0,85440.88662,1064.24003148,896.137,0.01,1064.24003148,500.0,0.01,100.0,1.0,0.5,115.39,2,1064.24003148,3.50449e-18,100,1.0,0.01,85440.88662,1064.24,290.838,,1.0,500
1.0,89263.0783372,1047.94357832,930.457,0.005,1047.94357832,500.0,0.005,200.000000102,1.0,0.5,113.45,2,1047.94357832,2.1793e-19,100,1.0,0.005,89263.0783372,1056.09,294.185,,1.0,500
1.0,72473.4417599,1060.53527365,954.992,0.00333333,1060.53527365,500.0,0.00333333,299.999969474,1.0,0.5,114.8,2,1060.53527365,5.43914e-20,100,1.0,0.00333333,72473.4417599,1057.57,285.687,,1.0,500
1.0,83029.3309275,1058.84927761,969.055,0.0025,1058.84927761,500.0,0.0025,400.0,1.0,0.5,114.83,2,1058.84927761,5.4346e-20,100,1.0,0.0025,83029.3309275,1057.89,285.942,,1.0,500
1.0,57473.6496886,1003.87185139,967.629,0.002,1003.87185139,500.0,0.002,500.000006643,1.0,0.5,108.8,1,1003.87185139,5.43187e-20,100,1.0,0.002,57473.6496886,1047.09,277.952,,1.0,500
1.0,72949.9922396,1021.09675122,851.199,0.01,1021.09675122,500.0,0.01,100.0,1.0,0.5,110.49,2,1021.09675122,3.50449e-18,100,1.0,0.01,72949.9922396,1021.1,268.739,,1.0,500
1.0,88225.7313081,1057.89339962,916.767,0.005,1057.89339962,500.0,0.005,200.000000102,1.0,0.5,114.6,2,1057.89339962,2.1793e-19,100,1.0,0.005,88225.7313081,1039.5,283.056,,1.0,500
1.0,78850.2986019,1034.59888934,937.656,0.00333333,1034.59888934,500.0,0.00333333,299.999969474,1.0,0.5,112.05,2,1034.59888934,5.43914e-20,100,1.0,0.00333333,78850.2986019,1037.86,281.85,,1.0,500
1.0,77065.4308391,1002.25644295,932.954,0.0025,1002.25644295,500.0,0.0025,400.0,1.0,0.5,108.62,2,1002.25644295,5.4346e-20,100,1.0,0.0025,77065.4308391,1028.96,280.876,,1.0,500
1.0,74470.6558522,987.571663817,934.811,0.002,987.571663817,500.0,0.002,500.000006643,1.0,0.5,106.99,1,987.571663817,5.43187e-20,100,1.0,0.002,74470.6558522,1020.68,279.521,,1.0,500
1.0,65011.1648044,1039.53904144,858.365,0.01,1039.53904144,500.0,0.01,100.0,1.0,0.5,112.74,2,1039.53904144,3.50449e-18,100,1.0,0.01,65011.1648044,1039.54,253.695,,1.0,500
1.0,74493.5009581,1044.4783923,905.487,0.005,1044.4783923,500.0,0.005,200.000000102,1.0,0.5,113.3,2,1044.4783923,2.1793e-19,100,1.0,0.005,74493.5009581,1042.01,262.794,,1.0,500
1.0,77650.7915734,1052.02494727,933.878,0.00333333,1052.02494727,500.0,0.00333333,299.999969474,1.0,0.5,114.12,2,1052.02494727,5.43914e-20,100,1.0,0.00333333,77650.7915734,1045.35,267.746,,1.0,500
1.0,83123.239138,1033.68190103,945.896,0.0025,1033.68190103,500.0,0.0025,400.0,1.0,0.5,112.0,2,1033.68190103,5.4346e-20,100,1.0,0.0025,83123.239138,1042.43,272.698,,1.0,500
1.0,99773.4711805,1039.13512133,955.428,0.002,1039.13512133,500.0,0.002,500.000006643,1.0,0.5,112.38,1,1039.13512133,5.43187e-20,100,1.0,0.002,99773.4711805,1041.77,281.511,,1.0,500
1.0,88304.7315033,1051.9007292,847.646,0.01,1051.9007292,500.0,0.01,100.0,1.0,0.5,113.97,2,1051.9007292,3.50449e-18,100,1.0,0.01,88304.7315033,1051.9,295.672,,1.0,500
1.0,74442.112696,1058.18907212,910.615,0.005,1058.18907212,500.0,0.005,200.000000102,1.0,0.5,114.73,2,1058.18907212,2.1793e-19,100,1.0,0.005,74442.112696,1055.04,283.848,,1.0,500
1.0,65489.2738295,1032.97327743,929.761,0.00333333,1032.97327743,500.0,0.00333333,299.999969474,1.0,0.5,112.01,2,1032.97327743,5.43914e-20,100,1.0,0.00333333,65489.2738295,1047.69,274.65,,1.0,500
1.0,74509.6920279,988.736485199,930.822,0.0025,988.736485199,500.0,0.0025,400.0,1.0,0.5,106.95,2,988.736485199,5.4346e-20,100,1.0,0.0025,74509.6920279,1032.95,275.077,,1.0,500
1.0,87959.8435599,964.990069693,928.012,0.002,964.990069693,500.0,0.002,500.000006643,1.0,0.5,104.51,1,964.990069693,5.43187e-20,100,1.0,0.002,87959.8435599,1019.36,280.515,,1.0,500
1.0,96825.6993407,1048.76942739,841.505,0.01,1048.76942739,500.0,0.01,100.0,1.0,0.5,113.52,2,1048.76942739,3.50449e-18,100,1.0,0.01,96825.6993407,1048.77,309.609,,1.0,500
1.0,78657.9338518,984.26306961,869.958,0.005,984.26306961,500.0,0.005,200.000000102,1.0,0.5,106.75,2,984.26306961,2.1793e-19,100,1.0,0.005,78657.9338518,1016.52,296.487,,1.0,500
1.0,56306.1154306,1011.2263864,895.089,0.00333333,1011.2263864,500.0,0.00333333,299.999969474,1.0,0.5,109.64,2,1011.2263864,5.43914e-20,100,1.0,0.00333333,56306.1154306,1014.75,277.831,,1.0,500
1.0,87655.348277,1069.81781489,924.887,0.0025,1069.81781489,500.0,0.0025,400.0,1.0,0.5,115.86,2,1069.81781489,5.4346e-20,100,1.0,0.0025,87655.348277,1028.52,283.118,,1.0,500
1.0,84793.5049361,1037.17770354,937.559,0.002,1037.17770354,500.0,0.002,500.000006643,1.0,0.5,112.3,1,1037.17770354,5.43187e-20,100,1.0,0.002,84793.5049361,1030.25,284.475,,1.0,500
1.0,85285.9069411,1058.81135666,866.186,0.01,1058.81135666,500.0,0.01,100.0,1.0,0.5,114.6,2,1058.81135666,3.50449e-18,100,1.0,0.01,85285.9069411,1058.81,290.574,,1.0,500
1.0,81372.043763,1021.79244512,904.095,0.005,1021.79244512,500.0,0.005,200.000000102,1.0,0.5,110.56,2,1021.79244512,2.1793e-19,100,1.0,0.005,81372.043763,1040.3,287.816,,1.0,500
1.0,82750.8579343,1045.45177442,930.806,0.00333333,1045.45177442,500.0,0.00333333,299.999969474,1.0,0.5,113.26,2,1045.45177442,5.43914e-20,100,1.0,0.00333333,82750.8579343,1042.02,287.296,,1.0,500
1.0,88893.6317827,1033.01407382,943.455,0.0025,1033.01407382,500.0,0.0025,400.0,1.0,0.5,111.83,2,1033.01407382,5.4346e-20,100,1.0,0.0025,88893.6317827,1039.77,289.691,,1.0,500
1.0,77192.9946502,1037.04615295,953.078,0.002,1037.04615295,500.0,0.002,500.000006643,1.0,0.5,112.27,1,1037.04615295,5.43187e-20,100,1.0,0.002,77192.9946502,1039.22,287.092,,1.0,500
1.0,84979.1855273,1034.85966137,846.669,0.01,1034.85966137,500.0,0.01,100.0,1.0,0.5,112.06,2,1034.85966137,3.50449e-18,100,1.0,0.01,84979.1855273,1034.86,290.051,,1.0,500
1.0,95731.4243019,1053.09827109,910.908,0.005,1053.09827109,500.0,0.005,200.000000102,1.0,0.5,114.05,2,1053.09827109,2.1793e-19,100,1.0,0.005,95731.4243019,1043.98,299.224,,1.0,500
1.0,70613.9519356,1027.09741192,929.7,0.00333333,1027.09741192,500.0,0.00333333,299.999969474,1.0,0.5,111.22,2,1027.09741192,5.43914e-20,100,1.0,0.00333333,70613.9519356,1038.35,288.194,,1.0,500
1.0,95718.8758659,1060.01478799,942.53,0.0025,1060.01478799,500.0,0.0025,400.0,1.0,0.5,114.74,2,1060.01478799,5.4346e-20,100,1.0,0.0025,95718.8758659,1043.77,293.377,,1.0,500
1.0,87563.6724702,1004.34558392,945.333,0.002,1004.34558392,500.0,0.002,500.000006643,1.0,0.5,108.72,1,1004.34558392,5.43187e-20,100,1.0,0.002,87563.6724702,1035.88,294.011,,1.0,500
1.0,80759.6001302,1024.8268175,859.549,0.01,1024.8268175,500.0,0.01,100.0,1.0,0.5,111.05,2,1024.8268175,3.50449e-18,100,1.0,0.01,80759.6001302,1024.83,282.758,,1.0,500
1.0,63557.5046695,1059.49881149,925.294,0.005,1059.49881149,500.0,0.005,200.000000102,1.0,0.5,114.73,2,1059.49881149,2.1793e-19,100,1.0,0.005,63557.5046695,1042.16,267.839,,1.0,500
1.0,97781.7225561,1044.77172357,932.252,0.00333333,1044.77172357,500.0,0.00333333,299.999969474,1.0,0.5,113.08,2,1044.77172357,5.43914e-20,100,1.0,0.00333333,97781.7225561,1043.03,283.01,,1.0,500
1.0,76814.0947336,1070.7526189,954.024,0.0025,1070.7526189,500.0,0.0025,400.0,1.0,0.5,116.01,2,1070.7526189,5.4346e-20,100,1.0,0.0025,76814.0947336,1049.96,281.472,,1.0,500
1.0,70614.5929986,1038.12307704,961.784,0.002,1038.12307704,500.0,0.002,500.000006643,1.0,0.5,112.34,1,1038.12307704,5.43187e-20,100,1.0,0.002,70614.5929986,1047.59,278.182,,1.0,500
1.0,78902.8846919,1043.77284207,864.464,0.01,1043.77284207,500.0,0.01,100.0,1.0,0.5,113.1,2,1043.77284207,3.50449e-18,100,1.0,0.01,78902.8846919,1043.77,279.489,,1.0,500
1.0,88527.4339552,1066.33217273,928.262,0.005,1066.33217273,500.0,0.005,200.000000102,1.0,0.5,115.59,2,1066.33217273,2.1793e-19,100,1.0,0.005,88527.4339552,1055.05,288.106,,1.0,500
1.0,77718.7385434,1035.95992412,945.164,0.00333333,1035.95992412,500.0,0.00333333,299.999969474,1.0,0.5,112.38,2,1035.95992412,5.43914e-20,100,1.0,0.00333333,77718.7385434,1048.69,284.719,,1.0,500
1.0,76673.9101759,1051.13686312,959.646,0.0025,1051.13686312,500.0,0.0025,400.0,1.0,0.5,113.93,2,1051.13686312,5.4346e-20,100,1.0,0.0025,76673.9101759,1049.3,282.448,,1.0,500
1.0,70027.8073508,1043.7181101,967.995,0.002,1043.7181101,500.0,0.002,500.000006643,1.0,0.5,113.09,1,1043.7181101,5.43187e-20,100,1.0,0.002,70027.8073508,1048.18,278.733,,1.0,500
1.0,78585.9519578,1032.9811996,832.633,0.01,1032.9811996,500.0,0.01,100.0,1.0,0.5,111.75,2,1032.9811996,3.50449e-18,100,1.0,0.01,78585.9519578,1032.98,278.927,,1.0,500
1.0,83995.0586219,984.575762058,867.111,0.005,984.575762058,500.0,0.005,200.000000102,1.0,0.5,106.7,2,984.575762058,2.1793e-19,100,1.0,0.005,83995.0586219,1008.78,284.716,,1.0,500
1.0,77058.4551623,992.514046732,887.686,0.00333333,992.514046732,500.0,0.00333333,299.999969474,1.0,0.5,107.31,2,992.514046732,5.43914e-20,100,1.0,0.00333333,77058.4551623,1003.36,282.011,,1.0,500
