Bound,IterType,VarRet,MinVanillaIw,AvgDiscRet,VanillaAvgRet,ESSClassic,AvgEpLen,VarJ,J,ESSRenyi,VarDiscRet,BatchSize,VarVanillaIw,AvgRet,MaxNormIw,AvgVanillaIw,VarNormIw,MinNormIw,MaxVanillaIw,AvgNormIw,EpsThisIter,eRenyi2
-97.70655,1,2590.9902877633535,0.6497161,-68.78076076552271,-68.78076076552271,188.20079589604904,97.74,57.843906,-72.105515,188.0558445921218,2590.9902877633535,200,0.0645615,-68.78076076552271,0.012114971,1.0122391,1.5752421e-06,0.0032093013,2.4526496,0.005,100,1.0635139
-69.18,2,111.8795061952315,1.0,-61.71522296056151,-61.71522296056151,100.0,90.13,10.524291,-61.715218,200.0,111.8795061952315,200,,-61.71522296056151,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-67.04678,1,100.584727055766,0.52722245,-62.16589822232723,-62.16589822232723,182.70853263365512,90.76,10.325061,-61.560043,185.0994489895236,100.584727055766,200,0.094612084,-62.16589822232723,0.012103795,0.99735063,2.3778853e-06,0.002643115,2.4143455,0.0049999994,100,1.0805002
-110.65752,2,4990.617589794934,1.0,-75.54979243293404,-75.54979243293404,100.0,105.32,70.29019,-75.5498,200.0,4990.617589794934,200,,-75.54979243293404,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-93.21995,,100.584727055766,0.41419092,-62.39979670226574,-62.16589822232723,186.3184904447914,90.76,39.487694,-67.51856,279.8873725158376,91.15763608175214,300,0.08717242,-62.16589822232723,0.00872597,1.0868318,1.8449915e-06,0.0019054968,1.8967324,0.005,100,1.0718597
-84.42622,1,2599.444045436608,0.5805468,-69.45259954586625,-69.45259954586625,290.71432547207394,98.72,26.63193,-63.871582,291.7322777140067,2599.444045436608,300,0.031806182,-69.45259954586625,0.005669145,0.99622536,3.560851e-07,0.0019424881,1.6943238,0.0033333334,100,1.0283401
-109.551605,2,5054.128898817561,1.0,-74.44417566925287,-74.44417566925287,100.0,103.85,70.73604,-74.444176,300.0,5054.128898817561,300,,-74.44417566925287,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-99.79841,2,5000.522362962436,1.0,-75.50324208587408,-75.50324208587408,200.00000010221265,105.84,70.55021,-74.97371,300.0,5000.522362962436,300,,-75.50324208587408,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-91.00657,1,1364.7513414184757,0.15585944,-66.60130689948797,-66.60130689948797,270.5319953568996,95.92,50.799427,-69.47059,265.7471717834214,1364.7513414184757,300,0.11343402,-66.60130689948797,0.005590922,1.0187811,1.2143366e-06,0.000509954,1.7087777,0.0033333334,100,1.1288925
-110.404526,2,5007.368367926845,1.0,-75.29697397232056,-75.29697397232056,100.0,105.08,70.40805,-75.29697,300.0,5007.368367926845,300,,-75.29697397232056,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-92.79349,2,93.99677131176914,1.0,-60.640428939908745,-60.640428939908745,200.00000010221265,88.1,50.782665,-67.9687,300.0,93.99677131176914,300,,-60.640428939908745,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-88.060646,1,3806.0148658098205,0.063492954,-72.64884423092008,-72.64884423092008,266.35598680944037,102.51,38.605885,-66.40229,262.75465824793434,3806.0148658098205,300,0.13716413,-72.64884423092008,0.0049449964,1.0403332,1.4081638e-06,0.00020343788,1.5433332,0.0033333334,100,1.1417495
-104.07068,2,2606.618107892274,1.0,-68.96377297371626,-68.96377297371626,100.0,97.94,50.799133,-68.96377,300.0,2606.618107892274,300,,-68.96377297371626,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-95.34002,2,3815.5077013744203,1.0,-72.06676275104284,-72.06676275104284,200.00000010221265,101.81,56.40354,-70.51527,300.0,3815.5077013744203,300,,-72.06676275104284,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-91.40931,1,5015.377528897921,0.02091989,-74.52673295214773,-74.52673295214773,259.6064111588318,103.9,53.068283,-69.612595,259.42835264730417,5015.377528897921,300,0.15893537,-74.52673295214773,0.005141382,1.0089904,1.7346184e-06,6.911162e-05,1.5562816,0.0033333336,100,1.1563886
-106.9829,2,3813.313114027412,1.0,-71.8753788922727,-71.8753788922727,100.0,101.75,61.442493,-71.875374,300.0,3813.313114027412,300,,-71.8753788922727,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-98.219246,2,5026.060709675026,1.0,-74.91341521307827,-74.91341521307827,200.00000010221265,104.85,66.164925,-73.394394,300.0,5026.060709675026,300,,-74.91341521307827,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-92.66811,1,3799.5667714794045,0.07483803,-72.51955269619822,-72.51955269619822,268.6124345061488,102.45,58.965828,-71.387566,272.16835751963623,3799.5667714794045,300,0.11268164,-72.51955269619822,0.007895632,0.9803605,1.3026838e-06,0.0002544575,2.3221695,0.0033333336,100,1.1022589
-104.45563,2,2604.563482949108,1.0,-69.34803333565593,-69.34803333565593,100.0,98.44,50.77911,-69.34803,300.0,2604.563482949108,300,,-69.34803333565593,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-95.77997,2,3796.258108750207,1.0,-72.56226828932762,-72.56226828932762,200.00000010221265,102.49,56.31154,-70.955154,300.0,3796.258108750207,300,,-72.56226828932762,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-88.1286,1,2609.095628034575,0.07291318,-67.52119146481157,-67.52119146481157,270.4662390664858,96.18,41.103405,-66.78042,270.4457840854772,2609.095628034575,300,0.109072685,-67.52119146481157,0.0046267225,0.99776936,1.2173435e-06,0.00024358727,1.3849206,0.0033333334,100,1.1092796
-107.98638,2,3803.0925686998303,1.0,-72.87937176927925,-72.87937176927925,100.0,103.06,61.3601,-72.87937,300.0,3803.0925686998303,300,,-72.87937176927925,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-97.21906,2,3814.388412755191,1.0,-71.90954964369536,-71.90954964369536,200.00000010221265,101.92,61.40756,-72.394455,300.0,3814.388412755191,300,,-71.90954964369536,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-91.403465,1,3836.675561749458,0.34597903,-70.57581002101303,-70.57581002101303,281.4914477568861,99.65,56.966213,-70.54222,283.21377747992443,3836.675561749458,300,0.070733935,-70.57581002101303,0.00765611,1.0354655,7.33017e-07,0.0011137633,2.3782914,0.0033333334,100,1.0592705
-110.47935,2,5008.916316030659,1.0,-75.3717656609416,-75.3717656609416,100.0,105.98,70.41894,-75.371765,300.0,5008.916316030659,300,,-75.3717656609416,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-98.90089,2,3801.0701763110346,1.0,-72.7803873437643,-72.7803873437643,200.00000010221265,102.79,66.05015,-74.07608,300.0,3801.0701763110346,300,,-72.7803873437643,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-94.11392,1,6117.8997084905295,0.0025667907,-80.49835806757211,-80.49835806757211,216.70072111725523,111.9,53.920387,-70.62742,223.44268037200456,6117.8997084905295,300,0.36746904,-80.49835806757211,0.0086446125,0.9761011,4.285374e-06,8.7654535e-06,2.5314047,0.0033333332,100,1.3426262
-109.84118,2,5000.958444464519,1.0,-74.73435629934073,-74.73435629934073,100.0,104.77,70.36298,-74.73435,300.0,5000.958444464519,300,,-74.73435629934073,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-97.12825,2,2593.853844298757,1.0,-69.87255902513861,-69.87255902513861,200.00000010221265,99.4,61.362377,-72.30346,300.0,2593.853844298757,300,,-69.87255902513861,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-92.83944,1,5000.384814535873,0.007156253,-75.29725083693862,-75.29725083693862,266.93383221621747,105.47,58.463577,-71.28539,265.30390772006456,5000.384814535873,300,0.12416416,-75.29725083693862,0.005886039,0.9995001,1.380982e-06,2.3866107e-05,1.764929,0.0033333334,100,1.1307787
-111.21596,2,4970.125457696601,1.0,-76.10843134567142,-76.10843134567142,100.0,107.13,70.14574,-76.10843,300.0,4970.125457696601,300,,-76.10843134567142,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-103.698944,2,6105.194621885961,1.0,-81.63970171108842,-81.63970171108842,200.00000010221265,114.11,74.09408,-78.87407,300.0,6105.194621885961,300,,-81.63970171108842,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-96.80988,1,3820.815809481071,0.83310527,-73.29405044287444,-73.29405044287444,285.42532775744695,103.44,65.7097,-76.11773,287.8676426430978,3820.815809481071,300,0.051852614,-73.29405044287444,0.00946967,1.0060209,5.692644e-07,0.0027603975,2.858006,0.003333333,100,1.0421456
-107.8766,2,3823.7120661365075,1.0,-72.77104112938046,-72.77104112938046,100.0,102.73,61.526215,-72.771034,300.0,3823.7120661365075,300,,-72.77104112938046,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-95.34709,2,2588.229423742311,1.0,-68.27382524311543,-68.27382524311543,200.00000010221265,97.58,56.38233,-70.52243,300.0,2588.229423742311,300,,-68.27382524311543,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-92.40644,1,4994.510768446929,0.86981905,-76.03651192948222,-76.03651192948222,293.955690943948,106.21,59.405445,-71.93173,294.0130894337153,4994.510768446929,300,0.020883832,-76.03651192948222,0.0055818884,1.0061127,2.2923157e-07,0.0028817814,1.6848025,0.0033333334,100,1.0203627
-108.412704,2,3779.0699055531254,1.0,-73.3055787113309,-73.3055787113309,100.0,103.83,61.166,-73.30558,300.0,3779.0699055531254,300,,-73.3055787113309,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-102.38031,2,7324.627262796379,1.0,-81.80536858722567,-81.80536858722567,200.00000010221265,112.83,74.25895,-77.55547,300.0,7324.627262796379,300,,-81.80536858722567,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-94.00329,1,6177.35644850876,6.2214185e-06,-78.5233336751163,-78.5233336751163,190.025649484564,109.28,52.5359,-68.970436,196.6899951417247,6177.35644850876,300,0.48072413,-78.5233336751163,0.010595847,0.90987843,6.451886e-06,2.2792124e-08,2.8922799,0.0033333334,100,1.5252428
-100.02308,2,1356.2402153844914,1.0,-64.9252578343451,-64.9252578343451,100.0,93.4,36.64257,-64.925255,300.0,1356.2402153844914,300,,-64.9252578343451,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-92.080154,2,2580.842794692317,1.0,-69.58609831005334,-69.58609831005334,200.00000010221265,99.9,44.207317,-67.25568,300.0,2580.842794692317,300,,-69.58609831005334,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-89.74524,1,4994.895798068697,0.7981967,-76.03770202994346,-76.03770202994346,290.29924077921424,106.68,47.966312,-68.974,285.67035208895777,4994.895798068697,300,0.03280735,-76.03770202994346,0.0067712204,0.98918986,3.7253696e-07,0.002689732,2.0094068,0.0033333334,100,1.0501615
-122.928955,2,8335.706231683605,1.0,-87.82132319241762,-87.82132319241762,100.0,120.61,90.84244,-87.82133,300.0,8335.706231683605,300,,-87.82132319241762,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-103.04712,2,2594.4836601482593,1.0,-68.62323700174689,-68.62323700174689,200.00000010221265,98.33,74.17941,-78.222275,300.0,2594.4836601482593,300,,-68.62323700174689,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-92.39045,1,1339.307480177436,0.06928132,-65.58965960606933,-65.58965960606933,256.95027774027983,94.95,50.914528,-70.35971,253.94803867512587,1339.307480177436,300,0.18010299,-65.58965960606933,0.005411766,1.035082,1.8677937e-06,0.00022311056,1.6804864,0.0033333334,100,1.181344
-107.57762,2,3800.362437226243,1.0,-72.46658663973213,-72.46658663973213,100.0,102.54,61.33807,-72.46659,300.0,3800.362437226243,300,,-72.46658663973213,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-103.49848,2,7233.003310556613,1.0,-84.87588998004794,-84.87588998004794,200.00000010221265,117.23,74.16208,-78.671234,300.0,7233.003310556613,300,,-84.87588998004794,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-93.12646,1,3813.582203288311,0.00016969707,-71.81922006949782,-71.81922006949782,209.52829439540713,101.68,40.965965,-68.79401,208.21659575482064,3813.582203288311,300,0.4522942,-71.81922006949782,0.007463509,1.0217638,4.8136826e-06,5.536083e-07,2.2877831,0.0033333334,100,1.4408073
-114.185715,2,6158.7420207644045,1.0,-79.07814940556884,-79.07814940556884,100.0,109.69,78.08428,-79.07815,300.0,6158.7420207644045,300,,-79.07814940556884,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-101.94956,2,4989.8802761972875,1.0,-75.16723245188594,-75.16723245188594,200.00000010221265,105.54,74.3128,-77.122696,300.0,4989.8802761972875,300,,-75.16723245188594,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-97.24031,1,6198.731439568869,0.6371087,-77.82123452812434,-77.82123452812434,287.5680807316058,108.22,72.34533,-76.5211,287.1622972414152,6198.731439568869,300,0.044390198,-77.82123452812434,0.0063679568,1.0116248,4.8195403e-07,0.002099292,1.9325948,0.0033333336,100,1.0447054
-100.40263,2,1378.034409853636,1.0,-65.29521964281797,-65.29521964281797,100.0,93.86,36.93581,-65.29522,300.0,1378.034409853636,300,,-65.29521964281797,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-90.32617,2,1359.7111564918055,1.0,-65.70775154426694,-65.70775154426694,200.00000010221265,94.89,36.8134,-65.50148,300.0,1359.7111564918055,300,,-65.70775154426694,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-87.66659,1,3800.8299188837814,0.8551847,-71.48481515944005,-71.48481515944005,297.73141469395017,101.08,44.608707,-67.29975,297.13270717701056,3800.8299188837814,300,0.0076364316,-71.48481515944005,0.0045650634,0.9994353,8.494515e-08,0.0028522261,1.3687457,0.0033333334,100,1.0096499
-120.22257,2,8442.271977146644,1.0,-85.11500659748911,-85.11500659748911,100.0,116.7,91.42127,-85.11501,300.0,8442.271977146644,300,,-85.11500659748911,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-112.40487,2,9498.172913705239,1.0,-90.04515965268016,-90.04515965268016,200.00000010221265,122.58,94.268745,-87.58008,300.0,9498.172913705239,300,,-90.04515965268016,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-97.24114,1,77.32432345438446,0.5282493,-61.00464187920093,-61.00464187920093,250.90280834656517,89.01,65.908585,-75.761734,267.1508238623426,77.32432345438446,300,0.21126853,-61.00464187920093,0.016120283,1.0373297,2.181517e-06,0.0016974652,5.0166144,0.0033333334,100,1.1229612
-106.561646,2,3838.824319208526,1.0,-71.45473197296262,-71.45473197296262,100.0,101.07,61.64767,-71.454735,300.0,3838.824319208526,300,,-71.45473197296262,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-103.58413,2,8429.27374382596,1.0,-86.06445246443153,-86.06445246443153,200.00000010221265,117.53,78.26921,-78.75959,300.0,8429.27374382596,300,,-86.06445246443153,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-92.14395,1,1367.8638648288602,0.0020369864,-64.81679798156023,-64.81679798156023,230.92899001764675,92.88,57.542824,-69.10201,232.14415583193627,1367.8638648288602,300,0.28406078,-64.81679798156023,0.006640439,0.9729083,3.3344556e-06,6.979028e-06,1.9381615,0.0033333334,100,1.2923005
-111.01484,2,4989.115977068464,1.0,-75.907598657161,-75.907598657161,100.0,106.41,70.27962,-75.90759,300.0,4989.115977068464,300,,-75.907598657161,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-100.40679,2,5010.36956132852,1.0,-75.2564798745513,-75.2564798745513,200.00000010221265,105.45,70.35518,-75.58203,300.0,5010.36956132852,300,,-75.2564798745513,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-91.667404,1,3849.943398782515,0.0087695,-70.31598348408937,-70.31598348408937,227.87080842677608,99.36,46.80543,-68.649765,232.63829160987638,3849.943398782515,300,0.2894537,-70.31598348408937,0.006929954,0.9546702,3.5288228e-06,3.061965e-05,1.9847462,0.0033333334,100,1.2895555
-107.865685,2,3799.639031938546,1.0,-72.75867223903536,-72.75867223903536,100.0,102.92,61.33223,-72.75867,300.0,3799.639031938546,300,,-72.75867223903536,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-101.48709,2,6129.033683925455,1.0,-80.56594498023391,-80.56594498023391,200.00000010221265,112.57,70.21347,-76.6623,300.0,6129.033683925455,300,,-80.56594498023391,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-94.43935,1,5030.611947277917,0.053165607,-74.49032329201698,-74.49032329201698,248.28814883505723,104.38,59.058216,-72.09773,246.92900628581285,5030.611947277917,300,0.21395932,-74.49032329201698,0.0060217297,1.0118672,2.3218902e-06,0.00017514027,1.8279572,0.0033333334,100,1.2149241
-107.55543,2,3820.17841230872,1.0,-72.44817455649375,-72.44817455649375,100.0,102.43,61.49778,-72.44817,300.0,3820.17841230872,300,,-72.44817455649375,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-102.97624,2,7271.026764914719,1.0,-83.85478786274791,-83.85478786274791,200.00000010221265,115.53,74.3147,-78.15148,300.0,7271.026764914719,300,,-83.85478786274791,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-94.82391,1,3814.680713971747,0.7494888,-71.30538503557443,-71.30538503557443,269.35418143579113,100.8,60.9674,-73.55046,272.34870748174166,3814.680713971747,300,0.112031534,-71.30538503557443,0.012936502,0.99065167,1.2683988e-06,0.0025218711,3.84467,0.0033333332,100,1.101529
-110.2172,2,5008.162254657774,1.0,-75.11047970876098,-75.11047970876098,100.0,105.51,70.413635,-75.11048,300.0,5008.162254657774,300,,-75.11047970876098,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-100.70951,2,4969.091069832503,1.0,-76.65906860917806,-76.65906860917806,200.00000010221265,107.53,70.28044,-75.884766,300.0,4969.091069832503,300,,-76.65906860917806,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-97.54431,1,7255.818507754265,0.20389242,-83.50934203714132,-83.50934203714132,259.41627966417053,115.93,67.5699,-75.70326,258.4132926772291,7255.818507754265,300,0.14785795,-83.50934203714132,0.007178726,0.9705544,1.7440639e-06,0.00070026104,2.0902033,0.0033333334,100,1.160931
-101.25557,2,1345.4632498512328,1.0,-66.15662542626262,-66.15662542626262,100.0,95.67,36.496693,-66.156624,300.0,1345.4632498512328,300,,-66.15662542626262,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-103.22562,2,9440.706096374512,1.0,-90.64093723684549,-90.64093723684549,200.00000010221265,124.01,74.08795,-78.39878,300.0,9440.706096374512,300,,-90.64093723684549,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-96.84458,1,6175.904896843244,0.14888412,-78.89330989718437,-78.89330989718437,238.42197894284539,109.52,61.750942,-74.22457,240.92789000606584,6175.904896843244,300,0.25452486,-78.89330989718437,0.008229133,0.991061,2.8793002e-06,0.00050075667,2.4466717,0.0033333334,100,1.2451859
-117.054634,2,7314.966418689338,1.0,-81.94723979786039,-81.94723979786039,100.0,112.58,85.09886,-81.947235,300.0,7314.966418689338,300,,-81.94723979786039,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-100.25057,2,2599.8589679526817,1.0,-68.90443047478794,-68.90443047478794,200.00000010221265,98.14,70.35884,-75.425835,300.0,2599.8589679526817,300,,-68.90443047478794,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-92.37073,1,2586.3192534303207,0.42432386,-68.76914986357093,-68.76914986357093,271.7828966308772,98.55,53.686844,-71.13063,273.205730043363,2586.3192534303207,300,0.10399332,-68.76914986357093,0.011433142,0.99915487,1.1574367e-06,0.0014156093,3.427044,0.0033333334,100,1.0980736
-119.219864,2,8499.724080715296,1.0,-84.11225823089481,-84.11225823089481,100.0,115.67,91.73182,-84.11225,300.0,8499.724080715296,300,,-84.11225823089481,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-101.44609,2,2597.562513048555,1.0,-69.13027114793658,-69.13027114793658,200.00000010221265,98.4,74.49344,-76.62126,300.0,2597.562513048555,300,,-69.13027114793658,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-93.98692,1,2589.061026035641,0.3188202,-69.06139654606581,-69.06139654606581,286.5180674539847,98.14,64.74986,-73.119,283.0376634147362,2589.061026035641,300,0.049246542,-69.06139654606581,0.004820974,1.0213212,5.245761e-07,0.0010405483,1.4771289,0.003333333,100,1.0599296
-106.95705,2,3828.15431236017,1.0,-71.84966765373946,-71.84966765373946,100.0,101.49,61.56194,-71.84967,300.0,3828.15431236017,300,,-71.84966765373946,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-93.456924,2,1363.8439479126218,1.0,-65.41487136259676,-65.41487136259676,200.00000010221265,94.39,50.797546,-68.63226,300.0,1363.8439479126218,300,,-65.41487136259676,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-88.44034,1,2608.0155158489783,0.81134677,-69.35097103059292,-69.35097103059292,280.646249264392,98.35,44.93388,-67.59081,283.5335015438071,2608.0155158489783,300,0.071867056,-69.35097103059292,0.010246729,1.0191468,7.688009e-07,0.0026536796,3.1328764,0.0033333334,100,1.058076
-103.61578,2,2590.077149459699,1.0,-68.50856859087943,-68.50856859087943,100.0,97.76,50.637695,-68.50857,300.0,2590.077149459699,300,,-68.50856859087943,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-93.428955,2,2587.2498207395624,1.0,-68.69980623245239,-68.69980623245239,200.00000010221265,98.1,50.623966,-68.60419,300.0,2587.2498207395624,300,,-68.69980623245239,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-87.249664,1,1359.5303596036451,0.5797302,-65.00497789725661,-65.00497789725661,289.5283566835458,93.13,41.751434,-66.604034,289.16386292806254,1359.5303596036451,300,0.03541137,-65.00497789725661,0.006585971,0.9878359,4.0320933e-07,0.0019562298,1.9517576,0.0033333334,100,1.037474
-105.69,2,2576.249072261069,1.0,-70.58278261348605,-70.58278261348605,100.0,100.98,50.502346,-70.58278,300.0,2576.249072261069,300,,-70.58278261348605,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-93.8277,2,2624.1231298989405,1.0,-67.42289779663086,-67.42289779663086,200.00000010221265,96.18,50.76101,-69.00284,300.0,2624.1231298989405,300,,-67.42289779663086,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-87.34906,1,1355.823914336546,0.8565653,-64.26356243237854,-64.26356243237854,293.25395020491516,92.53,43.002453,-66.79839,291.8447007944665,1355.823914336546,300,0.02276199,-64.26356243237854,0.0062720804,0.993061,2.5645775e-07,0.0028751683,1.8685676,0.0033333334,100,1.027944
-114.26195,2,6172.577935497284,1.0,-79.15437356233596,-79.15437356233596,100.0,110.16,78.171936,-79.15437,300.0,6172.577935497284,300,,-79.15437356233596,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-100.57236,2,3784.275996988368,1.0,-72.34073572665453,-72.34073572665453,200.00000010221265,102.17,70.2869,-75.74755,300.0,3784.275996988368,300,,-72.34073572665453,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-95.334854,1,4969.780061148832,0.51774067,-76.78430135324598,-76.78430135324598,277.1425494097922,107.27,62.23384,-74.170975,275.17623167538295,4969.780061148832,300,0.08246137,-76.78430135324598,0.0070787864,0.99824566,9.194609e-07,0.0017288352,2.1199102,0.003333333,100,1.0902104
-106.949905,2,3823.121053285454,1.0,-71.84449204489589,-71.84449204489589,100.0,101.51,61.521458,-71.84449,300.0,3823.121053285454,300,,-71.84449204489589,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-103.93484,2,8409.656254552241,1.0,-86.37560163170099,-86.37560163170099,200.00000010221265,118.01,78.15378,-79.11005,300.0,8409.656254552241,300,,-86.37560163170099,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-96.004745,1,3807.4895217591434,0.23159923,-71.97966759696602,-71.97966759696602,280.31427660555664,101.51,68.89677,-75.10345,282.13344873164624,3807.4895217591434,300,0.06725089,-71.97966759696602,0.006004955,0.9769467,7.829135e-07,0.00079021446,1.7599564,0.003333333,100,1.0633266
-114.8589,2,6155.1531234010845,1.0,-79.75126026779414,-79.75126026779414,100.0,111.1,78.06152,-79.75126,300.0,6155.1531234010845,300,,-79.75126026779414,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-99.237526,2,2587.9007285101975,1.0,-69.07409109845757,-69.07409109845757,200.00000010221265,98.26,66.002365,-74.412674,300.0,2587.9007285101975,300,,-69.07409109845757,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-90.40194,1,3796.2616205071363,0.023473145,-72.78349499821663,-72.78349499821663,246.30648708632924,102.55,42.296154,-67.99204,245.427689949107,3796.2616205071363,300,0.22920306,-72.78349499821663,0.005929439,1.0236753,2.430264e-06,7.643421e-05,1.8209461,0.0033333334,100,1.222356
-107.244415,2,3800.004714375942,1.0,-72.13698703721165,-72.13698703721165,100.0,101.85,61.335182,-72.136986,300.0,3800.004714375942,300,,-72.13698703721165,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-98.60892,2,5011.176514231461,1.0,-75.4314294488728,-75.4314294488728,200.00000010221265,104.9,66.062454,-73.78421,300.0,5011.176514231461,300,,-75.4314294488728,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-88.07991,1,103.71743292639928,0.04859935,-61.19681161463261,-61.19681161463261,268.9695355104314,89.41,43.25767,-66.65779,268.57993051622327,103.71743292639928,300,0.11687869,-61.19681161463261,0.005606147,1.0048478,1.286152e-06,0.0001612163,1.6899972,0.0033333334,100,1.1169859
-102.79559,2,2604.1285703313897,1.0,-67.68800478503108,-67.68800478503108,100.0,96.46,50.774868,-67.688,300.0,2604.1285703313897,300,,-67.68800478503108,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-99.967606,2,7305.340019666286,1.0,-82.59756432130933,-82.59756432130933,200.00000010221265,113.69,70.43267,-75.142784,300.0,7305.340019666286,300,,-82.59756432130933,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
-96.10227,1,6120.387956725446,0.0013496131,-80.74905919641256,-80.74905919641256,224.45339143230194,112.27,64.03409,-72.89948,228.9399974873373,6120.387956725446,300,0.3471855,-80.74905919641256,0.0062503344,1.0139374,3.7522937e-06,4.4368717e-06,1.9012343,0.003333333,100,1.310387
-104.97393,2,2590.4947808059214,1.0,-69.86639865681529,-69.86639865681529,100.0,99.59,50.64178,-69.8664,300.0,2590.4947808059214,300,,-69.86639865681529,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-91.73328,2,1349.5759132116157,1.0,-63.95062602370977,-63.95062602370977,200.00000010221265,92.86,44.26154,-66.90851,300.0,1349.5759132116157,300,,-63.95062602370977,0.005,1.0,2.179301e-19,0.005,1.0,0.0049999994,100,1.0
