VanillaAvgRet,MaxVanillaIw,BatchSize,J,MinNormIw,eRenyi2,MinVanillaIw,VarDiscRet,AvgNormIw,VarRet,AvgVanillaIw,ESSRenyi,VarVanillaIw,EpsThisIter,MaxNormIw,VarNormIw,IterType,Bound,VarJ,AvgDiscRet,AvgEpLen,AvgRet,Delta,ESSClassic
-310.920793334,1.0,300,-314.536,0.005,1.0,1.0,611.774950565,0.005,611.774950565,1.0,300.0,,100,0.005,2.1793e-19,2,-351.262,26.8222,-310.920793334,500.0,-310.920793334,0.4,200.000000102
-317.948728747,2.93795,300,-314.097,0.00120359,1.05168,0.367604,775.010128672,0.00333333,775.010128672,1.01808,285.258075577,0.083363,100,0.00961927,8.93653e-07,1,-346.931,27.5999,-317.948728747,500.0,-317.948728747,0.4,277.73634844
-317.983390323,1.0,300,-317.983,0.01,1.0,1.0,693.946158128,0.01,693.946158128,1.0,300.0,,100,0.01,3.50449e-18,2,-366.527,26.2108,-317.983390323,500.0,-317.983390323,0.4,100.0
-315.214393486,1.0,300,-316.599,0.005,1.0,1.0,754.576424166,0.005,754.576424166,1.0,300.0,,100,0.005,2.1793e-19,2,-351.043,26.813,-315.214393486,500.0,-315.214393486,0.4,200.000000102
-319.301703305,1.54183,300,-316.943,0.00186961,1.01964,0.564119,835.260311984,0.00333333,835.260311984,1.00577,294.221361326,0.0213484,100,0.00510995,2.34491e-07,1,-347.498,27.5931,-319.301703305,500.0,-319.301703305,0.4,293.819734923
-319.750189727,1.0,300,-319.75,0.01,1.0,1.0,995.176831569,0.01,995.176831569,1.0,300.0,,100,0.01,3.50449e-18,2,-369.893,31.3883,-319.750189727,500.0,-319.750189727,0.4,100.0
-318.078731735,1.0,300,-318.914,0.005,1.0,1.0,789.506000735,0.005,789.506000735,1.0,300.0,,100,0.005,2.1793e-19,2,-355.343,29.7341,-318.078731735,500.0,-318.078731735,0.4,200.000000102
-318.279261134,2.09462,300,-317.033,0.00118229,1.06062,0.357935,837.097444572,0.00333333,837.097444572,1.00916,282.85401086,0.0611133,100,0.0069187,6.66768e-07,1,-347.665,30.1429,-318.279261134,500.0,-318.279261134,0.4,283.069870869
-312.813873174,1.0,300,-312.814,0.01,1.0,1.0,589.824212879,0.01,589.824212879,1.0,300.0,,100,0.01,3.50449e-18,2,-359.773,24.1646,-312.813873174,500.0,-312.813873174,0.4,100.0
-319.893519828,1.0,300,-316.354,0.005,1.0,1.0,753.85878148,0.005,753.85878148,1.0,300.0,,100,0.005,2.1793e-19,2,-351.383,26.0318,-319.893519828,500.0,-319.893519828,0.4,200.000000102
-315.540665025,1.41424,300,-315.15,0.00145732,1.03311,0.437282,520.044920629,0.00333333,520.044920629,1.0002,290.386574783,0.0321814,100,0.00471323,3.57431e-07,1,-344.221,25.0352,-315.540665025,500.0,-315.540665025,0.4,290.680470329
-320.447750655,1.0,300,-320.448,0.01,1.0,1.0,894.278110737,0.01,894.278110737,1.0,300.0,,100,0.01,3.50449e-18,2,-372.997,29.7546,-320.447750655,500.0,-320.447750655,0.4,100.0
-316.19662231,1.0,300,-318.322,0.005,1.0,1.0,786.245689186,0.005,786.245689186,1.0,300.0,,100,0.005,2.1793e-19,2,-355.48,28.9202,-316.19662231,500.0,-316.19662231,0.4,200.000000102
-317.387699331,1.45425,300,-317.479,0.00191956,1.01882,0.579846,897.588802141,0.00333333,897.588802141,1.00691,294.459624899,0.0166993,100,0.00481425,1.83011e-07,1,-348.103,28.8245,-317.387699331,500.0,-317.387699331,0.4,295.154675532
-315.416660484,1.0,300,-315.417,0.01,1.0,1.0,929.587651502,0.01,929.587651502,1.0,300.0,,100,0.01,3.50449e-18,2,-364.395,30.3363,-315.416660484,500.0,-315.416660484,0.4,100.0
-311.908695028,1.0,300,-313.663,0.005,1.0,1.0,740.74721953,0.005,740.74721953,1.0,300.0,,100,0.005,2.1793e-19,2,-348.296,28.8079,-311.908695028,500.0,-311.908695028,0.4,200.000000102
-315.734843773,2.00977,300,-313.452,0.00134505,1.03469,0.399594,586.549471166,0.00333333,586.549471166,0.990287,289.941507815,0.0384705,100,0.00676493,4.35876e-07,1,-342.217,28.3849,-315.734843773,500.0,-315.734843773,0.4,288.711973705
-315.620291909,1.0,300,-315.62,0.01,1.0,1.0,811.237303162,0.01,811.237303162,1.0,300.0,,100,0.01,3.50449e-18,2,-365.702,28.3395,-315.620291909,500.0,-315.620291909,0.4,100.0
-316.171924948,1.0,300,-315.896,0.005,1.0,1.0,870.755221735,0.005,870.755221735,1.0,300.0,,100,0.005,2.1793e-19,2,-351.31,28.8559,-316.171924948,500.0,-316.171924948,0.4,200.000000102
-316.624572053,2.56907e-26,300,-297.09,,1.0,,861.584963791,0.00333333,861.584963791,8.56367e-29,299.999141696,,100,0.999989,0.00333326,1,-326.386,0.0101936,-316.624572053,500.0,-316.624572053,0.4,inf
-1158.79996102,1.0,300,-1158.8,0.01,1.0,1.0,554161.552491,0.01,554161.552491,1.0,300.0,,100,0.01,3.50449e-18,2,-1403.58,740.689,-1158.79996102,500.0,-1158.79996102,0.4,100.0
-1207.82376823,1.0,300,-1183.31,0.005,1.0,1.0,535921.127337,0.005,535921.127337,1.0,300.0,,100,0.005,2.1793e-19,2,-1356.4,734.977,-1207.82376823,500.0,-1207.82376823,0.4,200.000000102
-316.624572053,inf,400,nan,nan,3.48942e-16,3.89246e+25,536096.318947,nan,861.584963791,inf,1.14632144554e+18,nan,100,nan,nan,,nan,nan,-1056.26493788,500.0,-316.624572053,0.4,nan
-318.525859902,1.48906,400,-315.506,0.000591791,1.04789,0.234023,701.538546263,0.0025,701.538546263,0.98862,381.720386193,0.0481284,100,0.00376551,3.07767e-07,1,-341.478,29.0729,-318.525859902,500.0,-318.525859902,0.4,381.272103461
-321.222837076,1.0,400,-321.223,0.01,1.0,1.0,972.87255291,0.01,972.87255291,1.0,400.0,,100,0.01,3.50449e-18,2,-371.438,31.0346,-321.222837076,500.0,-321.222837076,0.4,100.0
-315.890727608,1.0,400,-318.557,0.005,1.0,1.0,830.195576744,0.005,830.195576744,1.0,400.0,,100,0.005,2.1793e-19,2,-357.16,29.9938,-315.890727608,500.0,-315.890727608,0.4,200.000000102
-310.739428944,1.0,400,-315.951,0.00333333,1.0,1.0,567.840977897,0.00333333,567.840977897,1.0,400.0,,100,0.00333333,5.43914e-20,2,-347.471,28.297,-310.739428944,500.0,-310.739428944,0.4,299.999969474
-313.633870572,3.5272,400,-314.141,0.000542979,1.04975,0.217801,621.373132647,0.0025,621.373132647,1.00281,381.041342124,0.069733,100,0.00879332,4.33395e-07,1,-342.109,27.1443,-313.633870572,500.0,-313.633870572,0.4,374.122046016
-318.593777136,1.0,400,-318.594,0.01,1.0,1.0,826.939201241,0.01,826.939201241,1.0,400.0,,100,0.01,3.50449e-18,2,-367.936,28.6124,-318.593777136,500.0,-318.593777136,0.4,100.0
-320.212254608,1.0,400,-319.403,0.005,1.0,1.0,1010.80402296,0.005,1010.80402296,1.0,400.0,,100,0.005,2.1793e-19,2,-360.45,30.1718,-320.212254608,500.0,-320.212254608,0.4,200.000000102
-318.117725619,1.0,400,-318.975,0.00333333,1.0,1.0,869.413320196,0.00333333,869.413320196,1.0,400.0,,100,0.00333333,5.43914e-20,2,-352.49,29.9026,-318.117725619,500.0,-318.117725619,0.4,299.999969474
-314.705815068,1.29925,400,-317.273,0.00113069,1.02304,0.45411,601.489788052,0.0025,601.489788052,1.00405,390.990986372,0.0228776,100,0.00323501,1.41833e-07,1,-346.63,28.6181,-314.705815068,500.0,-314.705815068,0.4,391.145816175
-319.678724211,1.0,400,-319.679,0.01,1.0,1.0,727.315971161,0.01,727.315971161,1.0,400.0,,100,0.01,3.50449e-18,2,-369.907,26.8336,-319.678724211,500.0,-319.678724211,0.4,100.0
-320.424594335,1.0,400,-320.052,0.005,1.0,1.0,788.299831923,0.005,788.299831923,1.0,400.0,,100,0.005,2.1793e-19,2,-355.569,27.3929,-320.424594335,500.0,-320.424594335,0.4,200.000000102
-313.634803212,1.0,400,-317.913,0.00333333,1.0,1.0,614.06602062,0.00333333,614.06602062,1.0,400.0,,100,0.00333333,5.43914e-20,2,-346.912,26.684,-313.634803212,500.0,-313.634803212,0.4,299.999969474
-320.186000873,1.82618,400,-317.67,0.00129583,1.03002,0.522851,828.525297312,0.0025,828.525297312,1.00872,388.341255374,0.0360841,100,0.00452599,2.21643e-07,1,-345.35,26.8145,-320.186000873,500.0,-320.186000873,0.4,386.333932061
-315.747879888,1.0,400,-315.748,0.01,1.0,1.0,714.495828493,0.01,714.495828493,1.0,400.0,,100,0.01,3.50449e-18,2,-363.867,26.5961,-315.747879888,500.0,-315.747879888,0.4,100.0
-317.69971977,1.0,400,-316.724,0.005,1.0,1.0,919.089626063,0.005,919.089626063,1.0,400.0,,100,0.005,2.1793e-19,2,-353.148,28.4531,-317.69971977,500.0,-317.69971977,0.4,200.000000102
-318.579057633,1.0,400,-317.342,0.00333333,1.0,1.0,708.293885378,0.00333333,708.293885378,1.0,400.0,,100,0.00333333,5.43914e-20,2,-347.083,27.8248,-318.579057633,500.0,-318.579057633,0.4,299.999969474
-314.6481333,3.33688,400,-315.915,0.00166543,1.03184,0.672751,558.982130902,0.0025,558.982130902,1.00988,387.656565706,0.0470456,100,0.00826059,2.88311e-07,1,-342.078,26.9656,-314.6481333,500.0,-314.6481333,0.4,382.403863586
-315.989886609,1.0,400,-315.99,0.01,1.0,1.0,771.837161373,0.01,771.837161373,1.0,400.0,,100,0.01,3.50449e-18,2,-369.908,27.6427,-315.989886609,500.0,-315.989886609,0.4,100.0
-318.118450348,1.0,400,-317.054,0.005,1.0,1.0,937.196703116,0.005,937.196703116,1.0,400.0,,100,0.005,2.1793e-19,2,-355.18,29.1051,-318.118450348,500.0,-318.118450348,0.4,200.000000102
-317.546993557,1.0,400,-317.218,0.00333333,1.0,1.0,916.691535528,0.00333333,916.691535528,1.0,400.0,,100,0.00333333,5.43914e-20,2,-348.348,29.4499,-317.546993557,500.0,-317.546993557,0.4,299.999969474
-315.213826466,1.46648,400,-315.833,0.000930758,1.03285,0.373832,911.675748187,0.0025,911.675748187,1.00411,387.277418476,0.029998,100,0.0036512,1.85957e-07,1,-343.232,29.6985,-315.213826466,500.0,-315.213826466,0.4,388.470906708
-313.020194876,1.0,400,-313.02,0.01,1.0,1.0,766.576991922,0.01,766.576991922,1.0,400.0,,100,0.01,3.50449e-18,2,-359.806,27.5483,-313.020194876,500.0,-313.020194876,0.4,100.0
-318.765464399,1.0,400,-315.893,0.005,1.0,1.0,697.118952298,0.005,697.118952298,1.0,400.0,,100,0.005,2.1793e-19,2,-349.442,27.0699,-318.765464399,500.0,-318.765464399,0.4,200.000000102
-319.18642769,1.0,400,-316.991,0.00333333,1.0,1.0,989.750608025,0.00333333,989.750608025,1.0,400.0,,100,0.00333333,5.43914e-20,2,-346.618,28.5928,-319.18642769,500.0,-319.18642769,0.4,299.999969474
-314.76860401,2.05454,400,-315.279,0.00109336,1.04798,0.4384,845.32257001,0.0025,845.32257001,1.00241,381.684911184,0.0522052,100,0.00512398,3.24713e-07,1,-342.179,29.6662,-314.76860401,500.0,-314.76860401,0.4,380.291741656
-316.415825041,1.0,400,-316.416,0.01,1.0,1.0,916.996802525,0.01,916.996802525,1.0,400.0,,100,0.01,3.50449e-18,2,-365.635,30.1302,-316.415825041,500.0,-316.415825041,0.4,100.0
-315.139453689,1.0,400,-315.778,0.005,1.0,1.0,663.701606687,0.005,663.701606687,1.0,400.0,,100,0.005,2.1793e-19,2,-350.581,27.9795,-315.139453689,500.0,-315.139453689,0.4,200.000000102
-312.155597414,1.0,400,-314.57,0.00333333,1.0,1.0,602.63644431,0.00333333,602.63644431,1.0,400.0,,100,0.00333333,5.43914e-20,2,-343.252,26.9014,-312.155597414,500.0,-312.155597414,0.4,299.999969474
-317.628607428,2.13012,400,-314.276,0.000922936,1.04686,0.377048,725.084208851,0.0025,725.084208851,1.02133,382.094816916,0.0518041,100,0.0052141,3.10395e-07,1,-339.69,27.5089,-317.628607428,500.0,-317.628607428,0.4,381.119639982
-314.879536434,1.0,400,-314.88,0.01,1.0,1.0,788.736741992,0.01,788.736741992,1.0,400.0,,100,0.01,3.50449e-18,2,-367.35,27.9437,-314.879536434,500.0,-314.879536434,0.4,100.0
-313.339509411,1.0,400,-314.109,0.005,1.0,1.0,743.733784588,0.005,743.733784588,1.0,400.0,,100,0.005,2.1793e-19,2,-351.212,27.553,-313.339509411,500.0,-313.339509411,0.4,200.000000102
-317.054760724,1.0,400,-315.091,0.00333333,1.0,1.0,650.370689337,0.00333333,650.370689337,1.0,400.0,,100,0.00333333,5.43914e-20,2,-345.385,26.8823,-317.054760724,500.0,-317.054760724,0.4,299.999969474
-311.497450262,2.06289,400,-313.406,0.000908553,1.03477,0.36129,833.963327728,0.0025,833.963327728,0.994135,386.559594778,0.0439006,100,0.00518764,2.77625e-07,1,-340.094,27.3893,-311.497450262,500.0,-311.497450262,0.4,383.028460819
-315.719010137,1.0,400,-315.719,0.01,1.0,1.0,662.247331163,0.01,662.247331163,1.0,400.0,,100,0.01,3.50449e-18,2,-363.664,25.6052,-315.719010137,500.0,-315.719010137,0.4,100.0
-311.442182878,1.0,400,-313.581,0.005,1.0,1.0,546.485643527,0.005,546.485643527,1.0,400.0,,100,0.005,2.1793e-19,2,-347.483,24.5539,-311.442182878,500.0,-311.442182878,0.4,200.000000102
-316.059204921,1.0,400,-314.407,0.00333333,1.0,1.0,731.770928484,0.00333333,731.770928484,1.0,400.0,,100,0.00333333,5.43914e-20,2,-343.15,25.3925,-316.059204921,500.0,-316.059204921,0.4,299.999969474
-315.928836292,1.48669,400,-313.925,0.000979303,1.03212,0.386668,929.299690492,0.0025,929.299690492,0.987101,387.552241899,0.0378047,100,0.00376529,2.42495e-07,1,-339.215,26.4571,-315.928836292,500.0,-315.928836292,0.4,385.095970075
-312.962121003,1.0,400,-312.962,0.01,1.0,1.0,659.19191891,0.01,659.19191891,1.0,400.0,,100,0.01,3.50449e-18,2,-364.276,25.546,-312.962121003,500.0,-312.962121003,0.4,100.0
-318.504262678,1.0,400,-315.733,0.005,1.0,1.0,628.838946767,0.005,628.838946767,1.0,400.0,,100,0.005,2.1793e-19,2,-352.017,25.4019,-318.504262678,500.0,-318.504262678,0.4,200.000000102
-315.820500624,1.0,400,-315.762,0.00333333,1.0,1.0,488.446916967,0.00333333,488.446916967,1.0,400.0,,100,0.00333333,5.43914e-20,2,-345.388,24.3179,-315.820500624,500.0,-315.820500624,0.4,299.999969474
-316.591517133,1.92932,400,-315.012,0.00101209,1.03926,0.408092,707.943688225,0.0025,707.943688225,1.00804,384.889678576,0.046615,100,0.0047848,2.86713e-07,1,-341.168,25.0323,-316.591517133,500.0,-316.591517133,0.4,382.49715973
-314.020945203,1.0,400,-314.021,0.01,1.0,1.0,710.61251293,0.01,710.61251293,1.0,400.0,,100,0.01,3.50449e-18,2,-361.695,26.5237,-314.020945203,500.0,-314.020945203,0.4,100.0
-317.32476984,1.0,400,-315.673,0.005,1.0,1.0,784.114776896,0.005,784.114776896,1.0,400.0,,100,0.005,2.1793e-19,2,-349.996,27.251,-317.32476984,500.0,-317.32476984,0.4,200.000000102
-319.065238079,1.0,400,-316.804,0.00333333,1.0,1.0,768.425571372,0.00333333,768.425571372,1.0,400.0,,100,0.00333333,5.43914e-20,2,-345.65,27.4083,-319.065238079,500.0,-319.065238079,0.4,299.999969474
-313.515363217,1.67656,400,-314.813,0.000697265,1.04179,0.277515,863.825806288,0.0025,863.825806288,0.995013,383.954668438,0.0408681,100,0.0042124,2.57993e-07,1,-342.336,27.3764,-313.515363217,500.0,-313.515363217,0.4,384.181160587
-315.409894054,1.0,400,-315.41,0.01,1.0,1.0,801.000319882,0.01,801.000319882,1.0,400.0,,100,0.01,3.50449e-18,2,-364.758,28.1601,-315.409894054,500.0,-315.409894054,0.4,100.0
-313.275178033,1.0,400,-314.343,0.005,1.0,1.0,639.306385568,0.005,639.306385568,1.0,400.0,,100,0.005,2.1793e-19,2,-349.237,26.7225,-313.275178033,500.0,-313.275178033,0.4,200.000000102
-316.980009058,1.0,400,-315.222,0.00333333,1.0,1.0,707.736901609,0.00333333,707.736901609,1.0,400.0,,100,0.00333333,5.43914e-20,2,-343.993,26.6676,-316.980009058,500.0,-316.980009058,0.4,299.999969474
-316.660820273,2.3435,400,-314.338,0.0009237,1.05085,0.360669,998.448914552,0.0025,998.448914552,0.976152,380.645696294,0.0469303,100,0.00600187,3.07822e-07,1,-339.88,27.9004,-316.660820273,500.0,-316.660820273,0.4,381.269035027
-316.52527074,1.0,400,-316.525,0.01,1.0,1.0,674.793286025,0.01,674.793286025,1.0,400.0,,100,0.01,3.50449e-18,2,-363.741,25.8466,-316.52527074,500.0,-316.52527074,0.4,100.0
-320.919589248,1.0,400,-318.722,0.005,1.0,1.0,802.795236639,0.005,802.795236639,1.0,400.0,,100,0.005,2.1793e-19,2,-358.854,27.1336,-320.919589248,500.0,-320.919589248,0.4,200.000000102
-312.271134249,1.0,400,-316.572,0.00333333,1.0,1.0,742.581575668,0.00333333,742.581575668,1.0,400.0,,100,0.00333333,5.43914e-20,2,-349.339,27.2969,-312.271134249,500.0,-312.271134249,0.4,299.999969474
-310.106024226,1.40709,400,-314.457,0.00123055,1.01785,0.48971,534.264999029,0.0025,534.264999029,0.994899,392.985151925,0.018365,100,0.00353577,1.15962e-07,1,-343.086,26.1613,-310.106024226,500.0,-310.106024226,0.4,392.731583
-318.430956035,1.0,400,-318.431,0.01,1.0,1.0,813.299539404,0.01,813.299539404,1.0,400.0,,100,0.01,3.50449e-18,2,-369.348,28.3755,-318.430956035,500.0,-318.430956035,0.4,100.0
-316.918234573,1.0,400,-317.675,0.005,1.0,1.0,677.77235013,0.005,677.77235013,1.0,400.0,,100,0.005,2.1793e-19,2,-353.679,27.1782,-316.918234573,500.0,-316.918234573,0.4,200.000000102
-317.511663502,1.0,400,-317.62,0.00333333,1.0,1.0,971.458892208,0.00333333,971.458892208,1.0,400.0,,100,0.00333333,5.43914e-20,2,-347.017,28.5135,-317.511663502,500.0,-317.511663502,0.4,299.999969474
-319.044565336,3.10794,400,-315.92,0.000818073,1.08658,0.330077,687.023122679,0.0025,687.023122679,1.0087,368.127708412,0.0835733,100,0.00770284,5.13361e-07,1,-342.458,28.8956,-319.044565336,500.0,-319.044565336,0.4,369.709010756
-320.877794788,1.0,400,-320.878,0.01,1.0,1.0,643.654604726,0.01,643.654604726,1.0,400.0,,100,0.01,3.50449e-18,2,-368.343,25.2432,-320.877794788,500.0,-320.877794788,0.4,100.0
-313.336586653,1.0,400,-317.107,0.005,1.0,1.0,647.623574689,0.005,647.623574689,1.0,400.0,,100,0.005,2.1793e-19,2,-351.017,25.5617,-313.336586653,500.0,-313.336586653,0.4,200.000000102
-318.458053024,1.0,400,-317.557,0.00333333,1.0,1.0,985.915096725,0.00333333,985.915096725,1.0,400.0,,100,0.00333333,5.43914e-20,2,-348.837,27.5927,-318.458053024,500.0,-318.458053024,0.4,299.999969474
-317.881434656,1.38314,400,-317.159,0.00148566,1.01588,0.594394,1220.03090538,0.0025,1220.03090538,1.00022,393.748683522,0.015788,100,0.0034571,9.86319e-08,1,-348.078,29.3783,-317.881434656,500.0,-317.881434656,0.4,393.800726641
-315.092163274,1.0,400,-315.092,0.01,1.0,1.0,796.673596521,0.01,796.673596521,1.0,400.0,,100,0.01,3.50449e-18,2,-368.613,28.0839,-315.092163274,500.0,-315.092163274,0.4,100.0
-313.262581754,1.0,400,-314.177,0.005,1.0,1.0,697.516816469,0.005,697.516816469,1.0,400.0,,100,0.005,2.1793e-19,2,-352.022,27.2114,-313.262581754,500.0,-313.262581754,0.4,200.000000102
-319.782979503,1.0,400,-316.046,0.00333333,1.0,1.0,761.904503282,0.00333333,761.904503282,1.0,400.0,,100,0.00333333,5.43914e-20,2,-346.946,27.4236,-319.782979503,500.0,-319.782979503,0.4,299.999969474
-316.901607216,1.35586,400,-315.522,0.000762369,1.0286,0.307041,909.530518118,0.0025,909.530518118,1.00686,388.876517823,0.0286648,100,0.00336654,1.76721e-07,1,-342.663,28.1253,-316.901607216,500.0,-316.901607216,0.4,389.027506623
