Inner Iteration,MinIW,MeanIW,ESSRenyiArithmetic,EpRewMean,EmpiricalD2Arithmetic,ESSRenyiHarmonic,InitialReturnMin,Iteration,MeanD2-0,EpLenMean,ReturnMeanIW,TimeElapsed,InitialReturnMax,MinTargetPdf,StdIW,DivergenceHarmonic,EpisodesSoFar,EmpiricalD2Harmonic,MeanEntropy,MinBehavPdf,EpThisIter,TimestepsSoFar,ReturnStepMaxmin,ReturnStepMax,InitialReturnStd,InitialBound,Bound,InitialReturnMean,MaxIW
4,0.99993896,0.99999815,100.0,1032.7741000497936,1.0,100.0,,365,1.0,104.31,1246372.6,21816.091927051544,2239.3755,-281.98187,1.6359827e-05,0.99998474,364400,1.0,1.2098844,-281.98187,100,30724513,10.0,10.0,423.9755,-1296774.9,-1296772.9,1032.7742,1.0000305
5,0.9998779,1.0000006,100.0,1019.3817852958559,1.0,100.0,,365,1.0,102.97,1347348.2,21819.095175743103,3668.9263,-446.52698,2.1080854e-05,0.9999846,364500,1.0,1.2098844,-446.52692,100,30734810,10.0,10.0,555.1756,-1482639.0,-1482635.5,1019.3819,1.000061
6,0.9999542,0.9999992,100.0,937.6916463749642,1.0,100.0,9.981062,365,1.0,94.8,1015267.06,21821.39897584915,1889.4283,-248.26102,1.8262805e-05,0.9999863,364600,1.0,1.2098844,-248.26102,100,30744290,9.999999,9.999999,368.78577,-1051146.0,-1051146.0,937.69165,1.000061
7,0.99993896,0.9999987,100.0,1000.2808906545042,1.0,100.0,,365,1.0,101.06,1242874.5,21824.187967538834,3099.0894,-359.14908,2.0468884e-05,0.999985,364700,1.0,1.2098844,-359.14905,100,30754396,10.0,10.0,492.26215,-1339401.4,-1339401.1,1000.2809,1.000061
8,0.99993896,1.0000037,100.0,1056.2668973608254,1.0,100.0,,365,1.0,106.66,1271208.1,21827.494655370712,2299.353,-281.04065,2.1148991e-05,0.99998415,364800,1.0,1.2098844,-281.04068,100,30765062,10.0,10.0,394.33273,-1324344.2,-1324344.2,1056.2668,1.000061
9,0.99993896,1.0,100.0,932.8096835514663,1.0,100.0,,365,1.0,94.31,1046687.5,21830.40811443329,2319.2803,-272.60608,1.6738692e-05,0.99998605,364900,1.0,1.2098844,-272.60605,100,30774493,9.999999,9.999999,420.18668,-1100750.2,-1100748.8,932.80963,1.000061
10,0.99993896,1.0000007,100.0,1069.9616652621717,1.0,100.0,,365,1.0,108.03,1375444.6,21834.597543239594,2649.324,-319.1193,1.6396336e-05,0.9999838,365000,1.0,1.2098844,-319.1193,100,30785296,10.0,10.0,480.23608,-1445986.9,-1445986.9,1069.9617,1.000061
1,0.9999695,0.9999995,100.0,956.7882330865142,1.0,100.0,,366,1.0,96.71,1089348.6,21837.50666999817,2109.3389,-258.4013,7.9955225e-06,0.9999858,365100,1.0,1.2098844,-258.4013,100,30794967,9.999999,9.999999,417.02002,-1134066.4,-1134065.5,956.7882,1.0000305
2,0.99993896,0.9999989,100.0,1045.1784583842477,1.0,100.0,9.979983,366,1.0,105.55,1378367.2,21841.186626911163,2999.3054,-364.4646,1.2304825e-05,0.99998426,365200,1.0,1.2098844,-364.4646,100,30805522,10.0,10.0,534.7659,-1468778.1,-1468778.0,1045.1783,1.0000305
3,0.9999695,1.0000018,100.0,1052.1722692476185,1.0,100.0,109.87603,366,1.0,106.25,1312258.8,21844.724568367004,2629.489,-303.29443,1.1075178e-05,0.99998415,365300,1.0,1.2098844,-303.29443,100,30816147,9.999999,9.999999,452.97882,-1381748.6,-1381748.6,1052.1724,1.0000305
4,0.9998779,0.99999833,100.0,1025.2687814936498,1.0,100.0,9.980563,366,1.0,103.56,1243093.8,21847.639308691025,2749.3264,-317.97662,2.2198446e-05,0.9999845,365400,1.0,1.2098844,-317.97662,100,30826503,9.999999,9.999999,438.09418,-1319071.9,-1319061.9,1025.2688,1.000061
5,0.9998779,0.9999974,100.0,965.5828714641773,1.0,100.0,9.979961,366,1.0,97.59,1121839.2,21853.946744680405,2509.3738,-285.9588,3.5558976e-05,0.99998546,365500,1.0,1.2098844,-285.95886,100,30836262,10.0,10.0,435.30206,-1185127.6,-1185125.6,965.5829,1.0001221
6,0.99990845,0.9999967,100.0,959.4947593215229,1.0,100.0,9.980964,366,1.0,96.98,1074236.0,21857.605835676193,2059.35,-258.5821,3.561555e-05,0.99998546,365600,1.0,1.2098844,-258.5821,100,30845960,10.0,10.0,391.92896,-1116859.0,-1116858.6,959.4947,1.0000916
7,0.9999237,0.999992,100.0,973.979008152854,1.0,100.0,9.979622,366,1.0,98.43,1134689.8,21861.082865953445,3248.9548,-388.1423,3.260767e-05,0.9999856,365700,1.0,1.2098844,-388.14227,100,30855803,10.0,10.0,431.35626,-1240779.9,-1240777.9,973.97906,1.000061
8,0.99990845,0.9999994,100.0,977.8889178004424,1.0,100.0,,366,1.0,98.82,1203594.6,21865.31681895256,2479.3735,-299.48978,4.066991e-05,0.99998534,365800,1.0,1.2098844,-299.48975,100,30865685,9.999999,9.999999,497.32715,-1265377.0,-1265376.8,977.8889,1.0001221
9,0.9998779,0.9999907,100.0,966.1777080327067,1.0,100.0,,366,1.0,97.65,1096181.1,21868.550057411194,2189.381,-263.5816,3.608087e-05,0.99998534,365900,1.0,1.2098844,-263.58154,100,30875450,10.0,10.0,403.35565,-1144356.4,-1144356.1,966.1777,1.0000916
10,0.99993896,1.0000033,100.0,977.2797880053238,1.0,100.0,,366,1.0,98.76,1153804.9,21872.681288957596,2349.3806,-274.16907,3.6357607e-05,0.9999851,366000,1.0,1.2098844,-274.1691,100,30885326,10.0,10.0,445.79065,-1209278.5,-1209278.4,977.27985,1.0000763
1,1.0,1.0,100.0,921.7907267286328,1.0,100.0,,367,1.0,93.21,989155.25,21876.011868715286,1709.5736,-203.20831,,0.9999862,366100,1.0,1.2098844,-203.20831,100,30894647,10.0,10.0,373.4397,-1018528.7,-1018528.7,921.7907,1.0
2,0.99993896,0.99999964,100.0,870.1090361593596,1.0,100.0,,367,1.0,88.04,932157.0,21877.999814271927,2179.5728,-272.32803,9.035435e-06,0.99998677,366200,1.0,1.2098844,-272.32803,100,30903451,9.999999,9.999999,418.41464,-979904.9,-979901.4,870.1091,1.0000305
3,0.9999695,1.0000006,100.0,1018.6813676065884,1.0,100.0,,367,1.0,102.9,1227577.2,21881.82825565338,2289.3887,-274.17285,1.0340635e-05,0.9999852,366300,1.0,1.2098844,-274.17285,100,30913741,9.999999,9.999999,435.73517,-1280253.9,-1280253.9,1018.68134,1.0000305
4,0.99993896,0.9999976,100.0,984.981612231093,1.0,100.0,,367,1.0,99.53,1136376.5,21884.86407351494,2059.469,-246.68571,1.4086321e-05,0.9999852,366400,1.0,1.2098844,-246.6857,100,30923694,9.999999,9.999999,407.66946,-1179004.0,-1179004.0,984.98157,1.0000305
5,0.9999695,0.99999994,100.0,969.0737684371493,1.0,100.0,,367,1.0,97.94,1066547.6,21887.7995762825,1939.3301,-252.74501,1.2969987e-05,0.9999856,366500,1.0,1.2098844,-252.74501,100,30933488,9.999999,9.999999,356.99307,-1104346.9,-1104346.9,969.0737,1.0000305
6,0.9999695,0.99999917,100.0,996.4712068126245,1.0,100.0,,367,1.0,100.68,1153939.6,21890.675068616867,2549.3994,-316.41843,1.2106242e-05,0.999985,366600,1.0,1.2098844,-316.41843,100,30943556,9.999999,9.999999,401.22775,-1219261.0,-1219261.0,996.4712,1.000061
7,0.99993896,0.99999756,100.0,966.5753884391395,1.0,100.0,9.980942,367,1.0,97.69,1075853.8,21893.303606271744,1989.5142,-235.44122,1.2308179e-05,0.9999856,366700,1.0,1.2098844,-235.44122,100,30953325,9.999999,9.999999,376.28235,-1115634.8,-1115634.5,966.5754,1.0000305
8,0.99993896,0.9999989,100.0,999.3821158261283,1.0,100.0,9.980982,367,1.0,100.97,1169542.5,21896.03764796257,2239.4219,-268.01416,1.44179385e-05,0.999985,366800,1.0,1.2098844,-268.01416,100,30963422,10.0,10.0,413.2571,-1219945.0,-1219944.9,999.3821,1.0000305
9,0.9999695,0.9999989,100.0,1007.0660121110928,1.0,100.0,,367,1.0,101.74,1188795.8,21899.03082895279,2229.141,-261.37448,1.0692509e-05,0.99998486,366900,1.0,1.2098844,-261.37448,100,30973596,9.999999,9.999999,417.86905,-1238736.4,-1238736.4,1007.06604,1.0000305
10,0.9999695,0.99999887,100.0,981.7857567084473,1.0,100.0,,367,1.0,99.21,1151442.8,21901.692299842834,2309.331,-265.03125,1.201247e-05,0.99998546,367000,1.0,1.2098844,-265.03128,100,30983517,10.0,10.0,433.05746,-1205041.2,-1205041.1,981.78577,1.000061
1,1.0,1.0,100.0,978.3873816640718,1.0,100.0,9.979236,368,1.0,98.87,1132117.4,21904.661432266235,2319.3372,-293.07178,,0.999985,367100,1.0,1.2098844,-293.07178,100,30993404,10.0,10.0,418.18115,-1186181.2,-1186181.2,978.3873,1.0
2,0.99993896,0.99999845,100.0,1049.6568259104652,1.0,100.0,149.9071,368,1.0,106.0,1292762.5,21907.62714791298,2209.3755,-265.51468,1.2903556e-05,0.9999839,367200,1.0,1.2098844,-265.51468,100,31004004,9.999998,9.999998,437.02335,-1341827.8,-1341821.4,1049.6567,1.0000305
3,0.99993896,0.99999696,100.0,1010.3729170848849,1.0,100.0,,368,1.0,102.07,1176730.5,21910.8194334507,2029.3328,-247.68428,1.8930687e-05,0.9999845,367300,1.0,1.2098844,-247.68428,100,31014211,9.999999,9.999999,394.8166,-1218121.0,-1218119.5,1010.37286,1.000061
4,0.99993896,0.9999997,100.0,997.081743729254,1.0,100.0,129.89389,368,1.0,100.74,1163636.4,21914.372480630875,2539.1914,-295.09668,1.8434741e-05,0.9999852,367400,1.0,1.2098844,-295.09668,100,31024285,9.999999,9.999999,411.66034,-1228436.4,-1228435.6,997.0818,1.000061
5,0.99993896,0.99999857,100.0,980.9914324243454,1.0,100.0,,368,1.0,99.13,1180759.5,21918.134252548218,2519.293,-309.6972,1.8420547e-05,0.999985,367500,1.0,1.2098844,-309.69724,100,31034198,10.0,10.0,467.3506,-1244550.2,-1244547.1,980.9914,1.000061
6,0.99993896,0.99999833,100.0,989.6683852861693,1.0,100.0,,368,1.0,100.0,1170963.2,21921.868341207504,2279.5085,-271.59033,1.3883784e-05,0.99998486,367600,1.0,1.2098844,-271.59033,100,31044198,9.999998,9.999998,437.63385,-1223189.6,-1223186.2,989.66846,1.0000305
7,0.99993896,0.99999964,100.0,1043.6791254958216,1.0,100.0,19.965326,368,1.0,105.4,1284419.8,21925.91657781601,2049.5298,-246.59412,1.604061e-05,0.99998426,367700,1.0,1.2098844,-246.59412,100,31054738,9.999999,9.999999,441.7637,-1326637.5,-1326636.8,1043.6791,1.0000305
8,0.99993896,0.9999974,100.0,996.6853295993835,1.0,100.0,,368,1.0,100.7,1210931.2,21928.9020755291,2639.2944,-308.15918,1.3455513e-05,0.9999852,367800,1.0,1.2098844,-308.15918,100,31064808,10.0,10.0,466.42606,-1280941.5,-1280940.4,996.6853,1.0000305
9,0.99993896,1.0000004,100.0,1012.5723024014181,1.0,100.0,19.971148,368,1.0,102.29,1202542.1,21932.190598726273,2209.4966,-266.43658,1.5506394e-05,0.9999851,367900,1.0,1.2098844,-266.43655,100,31075037,10.0,10.0,420.9986,-1251606.5,-1251606.5,1012.57227,1.0000305
10,0.99993896,0.9999994,100.0,923.7959076046735,1.0,100.0,,368,1.0,93.41,1065154.4,21935.404143810272,3308.9536,-408.10483,1.8509038e-05,0.99998605,368000,1.0,1.2098844,-408.10483,100,31084378,10.0,10.0,460.16837,-1175197.0,-1175197.0,923.79584,1.000061
1,1.0,1.0,100.0,1066.8470851474704,1.0,100.0,199.84883,369,1.0,107.72,1300745.8,21938.298676490784,2409.5352,-269.80832,,0.999984,368100,1.0,1.2098844,-269.80832,100,31095150,10.0,10.0,403.21606,-1359096.4,-1359096.4,1066.8472,1.0
2,0.9999695,0.99999845,100.0,931.7938717068885,1.0,100.0,,369,1.0,94.21,986647.06,21940.839791297913,1859.3696,-232.11304,1.0711736e-05,0.99998605,368200,1.0,1.2098844,-232.11304,100,31104571,10.0,10.0,344.10712,-1021396.06,-1021393.56,931.7939,1.0000305
3,0.99993896,0.9999962,100.0,1051.74939431191,1.0,100.0,,369,1.0,106.21,1274054.9,21944.091398715973,2289.1733,-280.6146,1.9721598e-05,0.9999844,368300,1.0,1.2098844,-280.6146,100,31115192,10.0,10.0,409.7365,-1326725.6,-1326721.6,1051.7494,1.000061
4,0.99993896,1.0000033,100.0,1078.5624555892123,1.0,100.0,,369,1.0,108.89,1456575.4,21948.516224384308,3089.4404,-388.2527,1.9874788e-05,0.99998355,368400,1.0,1.2098844,-388.2527,100,31126081,10.0,10.0,541.5474,-1552505.0,-1552501.9,1078.5625,1.000061
5,0.99993896,0.99999815,100.0,975.9791601101306,1.0,100.0,,369,1.0,98.63,1127912.5,21952.039026498795,2169.2485,-275.19592,2.1527458e-05,0.9999852,368500,1.0,1.2098844,-275.19592,100,31135944,10.0,10.0,418.78168,-1175208.0,-1175205.6,975.97925,1.000061
6,0.9998779,0.99999845,100.0,993.5846361720256,1.0,100.0,,369,1.0,100.39,1262688.8,21955.538118839264,3128.903,-386.59564,2.6813803e-05,0.999985,368600,1.0,1.2098844,-386.59558,100,31145983,10.0,10.0,524.8736,-1361084.1,-1361081.5,993.5846,1.000061
7,0.9998779,0.9999995,100.0,1019.871626933385,1.0,100.0,,369,1.0,103.02,1291877.0,21959.098374843597,2918.9124,-351.76056,2.6404727e-05,0.9999845,368700,1.0,1.2098844,-351.7606,100,31156285,10.0,10.0,501.7431,-1377513.8,-1377506.0,1019.8716,1.000061
8,0.99993896,0.99999785,100.0,1055.6632328317146,1.0,100.0,,369,1.0,106.6,1333763.2,21963.50279855728,2619.3174,-324.42444,2.3142524e-05,0.99998415,368800,1.0,1.2098844,-324.42444,100,31166945,9.999999,9.999999,468.3404,-1402720.0,-1402716.6,1055.6633,1.000061
9,0.99993896,0.99999994,100.0,1065.7562519345374,1.0,100.0,,369,1.0,107.61,1340803.8,21966.91816830635,2349.455,-281.69894,2.2404754e-05,0.99998415,368900,1.0,1.2098844,-281.69897,100,31177706,10.0,10.0,452.72763,-1396280.8,-1396280.8,1065.7562,1.000061
10,0.99993896,0.9999971,100.0,1008.1917842342258,1.0,100.0,,369,1.0,101.85,1216627.2,21969.184335947037,3259.066,-395.37085,2.207088e-05,0.99998474,369000,1.0,1.2098844,-395.37082,100,31187891,10.0,10.0,447.42197,-1323376.6,-1323376.6,1008.1918,1.000061
1,1.0,1.0,100.0,972.9933071894555,1.0,100.0,,370,1.0,98.33,1129588.5,21972.180565595627,2289.4058,-285.71692,,0.99998534,369100,1.0,1.2098844,-285.71692,100,31197724,9.999999,9.999999,427.63602,-1182266.0,-1182266.0,972.9933,1.0
2,0.9999695,0.9999976,100.0,1033.9616678457546,1.0,100.0,9.980753,370,1.0,104.43,1248604.9,21975.503166913986,2409.2617,-297.32202,9.754118e-06,0.9999844,369200,1.0,1.2098844,-297.32202,100,31208167,10.0,10.0,423.7104,-1306944.6,-1306942.2,1033.9617,1.0000305
3,0.99993896,0.99999845,100.0,1047.7594486241176,1.0,100.0,,370,1.0,105.81,1359999.0,21979.0092356205,2979.1614,-364.45044,1.7256021e-05,0.99998415,369300,1.0,1.2098844,-364.45044,100,31218748,10.0,10.0,512.06177,-1449206.0,-1449199.5,1047.7594,1.0000305
4,0.99993896,1.0000006,100.0,973.1934330866764,1.0,100.0,,370,1.0,98.35,1188025.0,21983.607021331787,2919.3572,-338.1032,1.6060372e-05,0.9999852,369400,1.0,1.2098844,-338.1032,100,31228583,10.0,10.0,490.83716,-1273682.6,-1273680.1,973.19354,1.0000458
5,0.9999542,1.0000001,100.0,1040.755729033655,1.0,100.0,9.983248,370,1.0,105.11,1264315.2,21987.545182704926,3099.2668,-376.1999,1.951833e-05,0.9999844,369500,1.0,1.2098844,-376.19995,100,31239094,10.0,10.0,425.59756,-1360853.0,-1360853.0,1040.7557,1.0001221
6,0.99993896,1.0000024,100.0,974.9778151845417,1.0,100.0,9.9792595,370,1.0,98.53,1158406.6,21990.280186891556,2619.1777,-308.4592,1.7212236e-05,0.99998534,369600,1.0,1.2098844,-308.45923,100,31248947,9.999999,9.999999,455.8724,-1227353.1,-1227352.6,974.9779,1.000061
7,0.99993896,1.000001,100.0,1010.1745887801205,1.0,100.0,,370,1.0,102.05,1237950.0,21994.419878721237,2189.1326,-276.33295,1.9011337e-05,0.99998474,369700,1.0,1.2098844,-276.33292,100,31259152,10.0,10.0,466.37198,-1286114.1,-1286114.1,1010.1746,1.000061
8,0.99993896,0.9999954,100.0,925.0932519542309,1.0,100.0,,370,1.0,93.54,1070676.4,21997.188245773315,2899.1494,-369.89737,2.2663009e-05,0.99998605,369800,1.0,1.2098844,-369.89737,100,31268506,10.0,10.0,463.56497,-1155159.8,-1155149.9,925.09326,1.0000305
9,0.99993896,1.000002,100.0,1019.3775169743349,1.0,100.0,,370,1.0,102.97,1235314.6,22003.283878803253,2169.3887,-254.48488,2.2555192e-05,0.9999845,369900,1.0,1.2098844,-254.48486,100,31278803,10.0,10.0,442.92267,-1282616.9,-1282613.9,1019.37756,1.000061
10,0.99993896,1.0000063,100.0,1040.1667447507402,1.0,100.0,,370,1.0,105.05,1284748.4,22007.808008909225,2489.0579,-279.4946,2.4262778e-05,0.9999839,370000,1.0,1.2098844,-279.49463,100,31289308,10.0,10.0,450.32452,-1347015.6,-1347014.1,1040.1667,1.000061
1,1.0,1.0,100.0,1111.5569268099332,1.0,100.0,,371,1.0,112.19,1415898.6,22011.929339170456,2309.4006,-274.73032,,0.9999832,370100,1.0,1.2098844,-274.73032,100,31300527,10.0,10.0,424.66452,-1469500.1,-1469500.1,1111.557,1.0
2,1.0,1.0000001,100.0,1005.3640102639166,1.0,100.0,,371,1.0,101.57,1263275.2,22015.033052682877,2569.3218,-316.71918,1.5185972e-06,0.99998474,370200,1.0,1.2098844,-316.71918,100,31310684,10.0,10.0,502.512,-1329621.5,-1329621.5,1005.3641,1.0000153
3,0.9999695,0.99999833,100.0,940.3932927721066,1.0,100.0,,371,1.0,95.07,1124533.1,22018.173216581345,3179.022,-403.57312,1.0111281e-05,0.9999857,370300,1.0,1.2098844,-403.57312,100,31320191,10.0,10.0,490.09772,-1226104.4,-1226103.4,940.3934,1.0000305
4,0.99993896,0.99999803,100.0,953.3945662145978,1.0,100.0,,371,1.0,96.37,1090951.4,22022.15515780449,2029.5688,-262.56134,1.2919565e-05,0.9999856,370400,1.0,1.2098844,-262.56134,100,31329828,10.0,10.0,426.6074,-1132350.1,-1132350.1,953.3946,1.0000305
5,0.9999695,0.9999995,100.0,992.1925414588659,1.0,100.0,,371,1.0,100.25,1267542.2,22025.391961574554,2519.478,-285.29114,1.2724339e-05,0.999985,370500,1.0,1.2098844,-285.29114,100,31339853,10.0,10.0,532.06934,-1331339.2,-1331339.2,992.1925,1.000061
6,0.99993896,0.99999976,100.0,994.885797527681,1.0,100.0,,371,1.0,100.52,1184289.9,22028.299103975296,2449.0415,-309.87747,1.2406657e-05,0.999985,370600,1.0,1.2098844,-309.87747,100,31349905,10.0,10.0,441.01825,-1244575.9,-1244569.6,994.88586,1.0000305
7,0.9999695,1.0000015,100.0,1010.2746405111883,1.0,100.0,,371,1.0,102.06,1204982.0,22033.90986609459,2409.5547,-304.357,1.46769635e-05,0.9999852,370700,1.0,1.2098844,-304.357,100,31360111,10.0,10.0,429.33118,-1263333.6,-1263333.6,1010.27466,1.0000305
8,0.99993896,1.0000005,100.0,1031.7797748313697,1.0,100.0,79.98241,371,1.0,104.21,1245358.4,22037.561858177185,2519.3105,-289.12787,1.748348e-05,0.9999845,370800,1.0,1.2098844,-289.12787,100,31370532,10.0,10.0,425.19595,-1309149.0,-1309146.9,1031.7798,1.0000305
9,0.9998779,0.9999991,100.0,1017.8658817634121,1.0,100.0,,371,1.0,102.82,1201368.1,22041.873551607132,2059.3618,-275.336,2.0256157e-05,0.99998474,370900,1.0,1.2098844,-275.33597,100,31380814,10.0,10.0,406.59726,-1243994.4,-1243991.1,1017.86597,1.000061
10,0.9998779,0.99999666,100.0,1076.064881271089,1.0,100.0,,371,1.0,108.64,1360684.6,22045.691284894943,2709.0588,-322.02228,1.8891855e-05,0.99998355,371000,1.0,1.2098844,-322.02225,100,31391678,10.0,10.0,450.31036,-1434449.6,-1434443.8,1076.0648,1.0000305
1,0.9999695,0.9999989,100.0,1035.6653579025242,1.0,100.0,9.979157,372,1.0,104.6,1297559.5,22050.753261089325,2779.3154,-351.61856,5.396956e-06,0.9999845,371100,1.0,1.2098844,-351.61856,100,31402138,9.999999,9.999999,474.29794,-1375195.8,-1375194.0,1035.6653,1.0
2,0.9999695,0.9999986,100.0,992.9726035007317,1.0,100.0,,372,1.0,100.33,1215617.9,22054.425607442856,2869.3728,-349.62915,1.0863525e-05,0.9999852,371200,1.0,1.2098844,-349.62915,100,31412171,10.0,10.0,479.18906,-1298367.0,-1298365.0,992.97266,1.000061
3,0.9999695,1.0000017,100.0,966.8765646910699,1.0,100.0,9.982083,372,1.0,97.72,1121641.9,22057.71733021736,2309.3513,-275.91193,1.3788841e-05,0.99998546,371300,1.0,1.2098844,-275.91193,100,31421943,10.0,10.0,432.1902,-1175241.2,-1175241.2,966.87665,1.000061
4,0.99993896,0.99999756,100.0,1032.5650592630745,1.0,100.0,,372,1.0,104.29,1245240.5,22061.218643665314,1889.4036,-234.50311,1.6943332e-05,0.9999844,371400,1.0,1.2098844,-234.50311,100,31432372,10.0,10.0,423.1458,-1281118.8,-1281118.5,1032.5652,1.000061
5,0.9999695,1.0000004,100.0,993.4906193525296,1.0,100.0,,372,1.0,100.38,1163894.8,22064.913673877716,2389.3843,-284.51886,1.3153037e-05,0.99998486,371500,1.0,1.2098844,-284.5189,100,31442410,10.0,10.0,420.56046,-1221276.8,-1221273.5,993.4906,1.0000305
6,0.99990845,0.99999636,100.0,1000.1778506526534,1.0,100.0,,372,1.0,101.05,1194055.4,22068.986448287964,2569.119,-300.23755,1.7679156e-05,0.9999851,371600,1.0,1.2098844,-300.23755,100,31452515,9.999999,9.999999,440.12292,-1260391.1,-1260391.1,1000.1779,1.0000305
7,0.99993896,0.9999992,100.0,976.8818545433506,1.0,100.0,,372,1.0,98.72,1151980.6,22071.948969602585,2729.3352,-306.26648,1.6941704e-05,0.99998546,371700,1.0,1.2098844,-306.26648,100,31462387,9.999999,9.999999,444.61462,-1226849.9,-1226848.1,976.8819,1.000061
8,0.9999542,1.0000025,100.0,982.8927225064226,1.0,100.0,109.913376,372,1.0,99.32,1133284.8,22075.733012199402,2379.3408,-287.037,1.7574295e-05,0.9999852,371800,1.0,1.2098844,-287.03702,100,31472319,10.0,10.0,408.90295,-1190182.1,-1190182.1,982.89264,1.000061
9,0.9999695,0.99999833,100.0,1041.4599790489792,1.0,100.0,,372,1.0,105.18,1299352.1,22078.87391924858,2619.082,-325.3239,1.599714e-05,0.9999844,371900,1.0,1.2098844,-325.32394,100,31482837,10.0,10.0,463.37396,-1368298.0,-1368293.0,1041.46,1.000061
10,0.99993896,1.0000005,100.0,956.2957718702108,1.0,100.0,,372,1.0,96.66,1114195.4,22085.447774887085,2419.232,-306.14282,1.6438991e-05,0.99998534,372000,1.0,1.2098844,-306.14282,100,31492503,10.0,10.0,446.87088,-1173018.1,-1173016.6,956.29584,1.0000305
1,0.99998474,0.9999997,100.0,1042.8662858300427,1.0,100.0,,373,1.0,105.32,1331902.2,22090.202972650528,2579.1973,-307.2279,3.036469e-06,0.9999844,372100,1.0,1.2098844,-307.2279,100,31503035,9.999999,9.999999,494.30002,-1398759.8,-1398759.5,1042.8662,1.0000153
2,0.9999695,0.99999964,100.0,960.2885748775052,1.0,100.0,,373,1.0,97.06,1129183.5,22094.421231508255,2499.3574,-298.71564,7.808527e-06,0.9999852,372200,1.0,1.2098844,-298.71564,100,31512741,10.0,10.0,455.00513,-1191966.9,-1191965.6,960.2885,1.0000305
3,0.99993896,0.9999994,100.0,899.8048200005346,1.0,100.0,,373,1.0,91.01,1066008.9,22098.11619925499,2339.278,-289.41516,1.3495145e-05,0.99998665,372300,1.0,1.2098844,-289.41516,100,31521842,9.999999,9.999999,506.32288,-1121009.0,-1121006.4,899.8049,1.0000305
4,0.99993896,1.0000025,100.0,922.21107111373,1.0,100.0,,373,1.0,93.25,1106545.8,22103.023109674454,2938.7744,-347.14835,2.8031263e-05,0.9999862,372400,1.0,1.2098844,-347.14832,100,31531167,9.999999,9.999999,506.03818,-1193346.9,-1193344.2,922.211,1.0000916
5,0.9998779,0.99999297,100.0,1026.773153379958,1.0,100.0,9.979276,373,1.0,103.71,1282306.9,22106.78015947342,2919.3494,-364.555,3.3527544e-05,0.9999844,372500,1.0,1.2098844,-364.555,100,31541538,10.0,10.0,477.5618,-1367963.1,-1367961.6,1026.7731,1.000061
6,0.99990845,1.0000001,100.0,975.2942932752984,1.0,100.0,,373,1.0,98.56,1139503.8,22110.083741664886,2039.4535,-250.93564,2.9342684e-05,0.99998546,372600,1.0,1.2098844,-250.93564,100,31551394,10.0,10.0,433.94455,-1181308.5,-1181306.8,975.2943,1.0000763
7,0.99993896,0.9999992,100.0,970.5792679211535,1.0,100.0,9.979461,373,1.0,98.09,1111703.9,22114.215849161148,2279.338,-262.27728,2.9417937e-05,0.999985,372700,1.0,1.2098844,-262.27725,100,31561203,10.0,10.0,411.92572,-1163920.4,-1163919.0,970.5792,1.000061
8,0.99993896,0.9999984,100.0,1034.4773071689783,1.0,100.0,,373,1.0,104.48,1246782.0,22119.596174001694,2169.522,-248.82559,2.8933371e-05,0.99998415,372800,1.0,1.2098844,-248.82559,100,31571651,10.0,10.0,420.28802,-1294087.0,-1294087.0,1034.4773,1.0000916
9,0.99993896,1.0000007,100.0,1039.1679838977407,1.0,100.0,9.980992,373,1.0,104.95,1294301.9,22123.50542283058,2239.623,-266.5095,3.252271e-05,0.99998415,372900,1.0,1.2098844,-266.50952,100,31582146,10.0,10.0,463.0664,-1344714.1,-1344713.2,1039.1678,1.0000916
10,0.9998779,0.9999989,100.0,1071.8642905863649,1.0,100.0,,373,1.0,108.22,1441805.0,22127.810752153397,3039.1755,-365.0146,3.6468045e-05,0.99998367,373000,1.0,1.2098844,-365.0146,100,31592968,10.0,10.0,541.22943,-1534645.2,-1534635.5,1071.8643,1.0000916
1,0.9999695,0.9999989,100.0,979.573417929658,1.0,100.0,,374,1.0,98.99,1159183.0,22131.20346903801,2879.1208,-334.9527,7.1331797e-06,0.99998534,373100,1.0,1.2098844,-334.9527,100,31602867,9.999999,9.999999,446.78934,-1242495.1,-1242493.4,979.5734,1.0000305
2,0.9999695,1.0000024,100.0,993.9817286280988,1.0,100.0,,374,1.0,100.43,1194676.6,22134.350456237793,2319.1157,-293.9096,1.107895e-05,0.9999851,373200,1.0,1.2098844,-293.9096,100,31612910,10.0,10.0,454.6142,-1248731.6,-1248730.1,993.9818,1.0000305
3,0.99993896,0.9999981,100.0,1036.4765272626096,1.0,100.0,9.980315,374,1.0,104.68,1240831.6,22137.965510606766,2639.4004,-323.30154,1.5013633e-05,0.9999844,373300,1.0,1.2098844,-323.30157,100,31623378,10.0,10.0,408.1088,-1310856.6,-1310846.4,1036.4766,1.0000305
4,0.99993896,1.0000018,100.0,1030.178458499609,1.0,100.0,,374,1.0,104.05,1284069.4,22142.508776903152,2449.3325,-291.36,1.7964536e-05,0.99998426,373400,1.0,1.2098844,-291.36,100,31633783,10.0,10.0,472.01733,-1344363.4,-1344363.4,1030.1785,1.000061
