ESSRenyiHarmonic,Bound,TimeElapsed,Inner Iteration,EmpiricalD2Harmonic,MinTargetPdf,InitialReturnMax,EpLenMean,EpRewMean,MinIW,MinBehavPdf,ReturnStepMax,StdIW,EpisodesSoFar,InitialReturnMin,EpThisIter,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2Arithmetic,Iteration,DivergenceHarmonic,InitialBound,TimestepsSoFar,ESSRenyiArithmetic,InitialReturnStd,MeanEntropy,MaxIW,InitialReturnMean,MeanIW,MeanD2-0
98.50741,-356733.94,9350.373623847961,3,1.0151521,-123.09649,1139.6824,58.17,571.5120706682314,0.55607444,-122.92819,10.0,0.19267966,35300,9.979485,100,343069.53,10.0,1.0151521,71,1.0956731,-356733.94,1486816,98.50741,216.92133,1.0896598,1.5073522,571.5121,0.9468285,1.0151521
98.60296,-361491.06,9354.75816488266,4,1.0141684,-158.68475,1459.6818,55.49,544.7073854425036,0.47195587,-158.86676,10.0,0.22899179,35400,,100,339141.84,10.0,1.0141684,71,1.089248,-361497.1,1492365,98.60296,193.65948,1.0896598,1.6164621,544.7074,1.0035517,1.0141684
98.49896,-308304.25,9366.82930135727,5,1.0152391,-110.71491,1059.7954,53.08,520.5959535945077,0.5593679,-110.840294,9.999998,0.21222563,35500,,100,296576.4,9.999998,1.0152391,71,1.079402,-315191.06,1497673,98.49896,167.57799,1.0896598,1.5068003,520.59595,1.0080593,1.0152391
100.0,-425992.9,9384.645375490189,1,1.0,-169.26648,1489.5806,60.13,591.0900079851993,0.99998474,-169.26648,10.0,2.5292886e-06,35600,249.89348,100,403692.56,10.0,1.0,72,1.0000064,-425993.0,1503686,100.0,233.03479,1.0891104,1.0000076,591.09,0.99999994,1.0
100.0,-333389.94,9389.206847429276,2,1.0,-132.41516,1269.728,54.37,533.5076154660122,0.9111497,-132.41516,9.999999,0.041537482,35700,9.9801,100,317147.28,9.999999,1.0,72,1.0048614,-334059.03,1509123,100.0,182.27936,1.0891104,1.1436315,533.5076,1.0009677,1.0
99.82209,-350773.7,9398.54009270668,3,1.0017823,-138.68477,1339.7039,55.99,549.6937878653086,0.72654265,-138.58652,10.0,0.081718095,35800,,100,332638.25,10.0,1.0017823,72,1.0107805,-350775.56,1514722,99.82209,189.25882,1.0891104,1.2587771,549.6938,0.9922227,1.0017823
99.80863,-352025.4,9409.327282428741,4,1.0019174,-125.267914,1129.7292,56.64,556.1940462063515,0.87522846,-125.30092,9.999998,0.059192378,35900,,100,339077.53,9.999998,1.0019174,72,1.0189079,-359882.47,1520386,99.80863,182.18004,1.0891104,1.1922773,556.1941,0.9909992,1.0019174
99.253044,-346772.22,9421.079204559326,5,1.0075258,-144.3929,1239.7341,55.78,547.5936999866049,0.6421508,-144.55646,9.999999,0.19655736,36000,9.980425,100,330973.44,9.999999,1.0075258,72,1.0460888,-346772.34,1525964,99.253044,185.99452,1.0891104,2.001157,547.5937,1.0022601,1.0075258
100.0,-350275.16,9426.480115890503,1,1.0,-114.923874,1069.6936,56.85,558.3094742249833,1.0,-114.923874,10.0,7.603273e-07,36100,9.98006,100,338775.0,10.0,1.0,73,1.0000092,-350275.16,1531649,100.0,164.51598,1.0892333,1.0000076,558.3095,1.0000001,1.0
100.0,-366739.56,9431.121525764465,2,1.0,-143.08475,1299.6497,56.53,555.1026437779137,0.99996185,-143.08475,10.0,1.4764194e-05,36200,,100,349763.53,10.0,1.0,73,1.0000044,-366740.47,1537302,100.0,204.02304,1.0892333,1.0000381,555.1027,1.0000005,1.0
100.0,-326934.62,9436.443041563034,3,1.0,-126.61697,1139.7041,55.27,542.5061098028996,0.7182755,-126.61697,9.999999,0.15268084,36300,9.979523,100,313363.3,9.999999,1.0,73,1.0807139,-336820.0,1542829,100.0,171.62427,1.0892333,1.5692769,542.5061,0.993948,1.0
96.99188,-359063.66,9458.369673013687,4,1.0310141,-121.74475,1179.8115,58.2,571.7934556638961,0.48308903,-121.70346,9.999999,0.27209315,36400,,100,344446.7,9.999999,1.0310141,73,1.091692,-370398.9,1548649,96.99188,181.92548,1.0892333,1.9953943,571.79346,0.9991167,1.0310141
99.06915,-336659.06,9479.577729225159,5,1.009396,-130.57954,1179.6838,54.55,535.2984395705918,0.575774,-130.55032,10.0,0.18788214,36500,,100,322267.34,10.0,1.009396,73,1.0587604,-336660.06,1554104,99.06915,199.99341,1.0892333,1.5389595,535.29846,1.0308437,1.009396
100.0,-349417.7,9489.201400995255,1,1.0,-115.75787,1049.7094,56.7,556.8067164059727,0.99998474,-115.75787,10.0,4.2607107e-06,36600,9.98047,100,338343.3,10.0,1.0,74,0.9999939,-349417.84,1559774,100.0,168.25491,1.0866516,1.0000153,556.8067,0.9999998,1.0
100.0,-366575.47,9494.876576185226,2,1.0,-146.86752,1319.6182,56.09,550.6968000460006,0.9999695,-146.86752,10.0,7.780861e-06,36700,9.986226,100,349073.88,10.0,1.0,74,0.9999938,-366575.72,1565383,100.0,214.027,1.0866516,1.0000153,550.6968,0.99999946,1.0
100.0,-353611.78,9500.438232183456,3,1.0,-134.29425,1209.7631,56.99,559.6947669442085,0.794634,-134.29425,9.999998,0.10890789,36800,89.965805,100,338606.72,9.999998,1.0,74,1.040663,-358554.6,1571082,100.0,174.89183,1.0866516,1.3485556,559.6948,0.99230987,1.0
98.654655,-354867.88,9512.858950138092,4,1.013637,-119.249344,1119.7279,57.86,568.399996320756,0.5943275,-119.08019,10.0,0.18422961,36900,,100,341917.1,10.0,1.013637,74,1.0562731,-363432.22,1576868,98.654655,168.00871,1.0866516,1.6816756,568.4,0.98521376,1.013637
99.092964,-359497.8,9536.133270978928,5,1.0091534,-158.16016,1329.6438,57.32,562.9916133669826,0.47986382,-157.87831,9.999999,0.23193125,37000,,100,340994.97,9.999999,1.0091534,74,1.0843549,-364190.72,1582600,99.092964,192.23157,1.0866516,2.1283524,562.9916,0.9850055,1.0091534
100.0,-350013.8,9543.733599424362,1,1.0,-121.44214,1159.638,56.05,550.3098329712845,0.9998932,-121.44214,9.999999,2.9208484e-05,37100,,100,336498.47,9.999999,1.0,75,0.9999989,-350014.66,1588205,100.0,183.46233,1.0837969,1.000061,550.3098,0.9999969,1.0
100.0,-391346.53,9549.897531986237,2,1.0,-143.59985,1279.7727,59.83,588.0960975852668,0.9998474,-143.59987,10.0,4.676233e-05,37200,189.93542,100,374885.8,10.0,1.0,75,1.0000048,-391348.7,1594188,100.0,170.39632,1.0837969,1.0001068,588.09607,0.9999886,1.0
100.0,-394787.5,9555.230016708374,3,1.0,-131.46207,1269.6559,59.85,588.2923033078038,0.99981695,-131.46207,10.0,7.164835e-05,37300,319.93066,100,378585.97,10.0,1.0,75,1.0000086,-394787.88,1600173,100.0,180.28932,1.0837969,1.0001755,588.29224,0.99999696,1.0
100.0,-385358.22,9562.331676483154,4,1.0,-156.11415,1469.726,57.34,563.2002937712717,0.99983215,-156.11418,10.0,5.9041427e-05,37400,9.979778,100,363648.38,10.0,1.0,75,1.0000086,-385358.84,1605907,100.0,215.53085,1.0837969,1.0001984,563.2003,1.0000077,1.0
100.0,-357419.16,9567.37662243843,5,1.0,-127.321625,1149.6648,56.72,557.0024307327132,0.99971014,-127.32161,10.0,6.121606e-05,37500,,100,344135.22,10.0,1.0,75,1.0000081,-357422.88,1611579,100.0,184.08583,1.0837969,1.0001373,557.00244,0.99999654,1.0
100.0,-396352.4,9576.442687749863,1,1.0,-164.73459,1569.5828,58.28,572.6069354237488,0.99998474,-164.73459,10.0,1.6905877e-06,37600,9.981513,100,371592.28,10.0,1.0,76,1.0000099,-396352.47,1617407,100.0,209.07808,1.0837969,1.0,572.60693,0.99999976,1.0
100.0,-393305.25,9581.781038045883,2,1.0,-145.88486,1329.6464,59.1,580.7835292210892,0.9999695,-145.88486,10.0,1.0040119e-05,37700,,100,375536.5,10.0,1.0,76,1.0000104,-393306.28,1623317,100.0,195.5202,1.0837969,1.0000305,580.78357,0.9999971,1.0
100.0,-374557.25,9587.997031927109,3,1.0,-139.08888,1269.6548,58.49,574.7011264053366,0.9999542,-139.0889,9.999999,2.0357093e-05,37800,,100,358355.72,9.999999,1.0,76,1.00001,-374557.25,1629166,100.0,167.55283,1.0837969,1.0000763,574.7011,1.0000005,1.0
100.0,-376136.75,9591.683477163315,4,1.0,-126.283806,1289.7134,58.17,571.506082089981,0.9999542,-126.28381,10.0,1.9587505e-05,37900,,100,359419.25,10.0,1.0,76,1.0000103,-376136.75,1634983,100.0,181.109,1.0837969,1.0000763,571.5061,1.0,1.0
100.0,-342540.1,9595.48057436943,5,1.0,-131.20026,1089.6608,55.94,549.2076039515393,0.99993896,-131.20024,10.0,2.2914357e-05,38000,,100,330606.62,10.0,1.0,76,1.0000097,-342540.1,1640577,100.0,170.22928,1.0837969,1.0000763,549.20764,1.0000004,1.0
100.0,-362511.44,9598.733055353165,1,1.0,-117.25828,1109.7139,57.72,566.9940284199544,0.99998474,-117.25828,10.0,8.2188035e-06,38100,79.94245,100,350134.7,10.0,1.0,77,1.0000099,-362511.8,1646349,100.0,169.27147,1.0837969,1.0000153,566.994,1.0000004,1.0
100.0,-375908.06,9605.738268136978,2,1.0,-181.63904,1599.5752,56.47,554.5025069081133,0.9999695,-181.63904,10.0,1.4414193e-05,38200,,100,350192.62,10.0,1.0,77,1.0000098,-375908.12,1651996,100.0,206.68593,1.0837969,1.0000458,554.50244,1.0000012,1.0
100.0,-310528.56,9611.14194059372,3,1.0,-145.41467,1309.6162,52.65,516.3145712210744,0.99993896,-145.41469,9.999999,1.5952393e-05,38300,139.94077,100,293291.12,9.999999,1.0,77,1.0000091,-310528.66,1657261,100.0,163.43542,1.0837969,1.0000458,516.31464,0.99999976,1.0
100.0,-364059.0,9615.896471500397,4,1.0,-119.43088,1129.7236,57.66,566.3954371399286,0.9999695,-119.43088,10.0,1.4426216e-05,38400,,100,351231.88,10.0,1.0,77,1.00001,-364059.4,1663027,100.0,174.43503,1.0837969,1.0000458,566.39545,1.000001,1.0
100.0,-356959.9,9622.31988120079,5,1.0,-117.56183,1049.7068,56.87,558.5097739970839,0.9999695,-117.56184,9.999999,1.02187605e-05,38500,,100,345885.5,9.999999,1.0,77,1.0000099,-356959.9,1668714,100.0,184.26201,1.0837969,1.0000305,558.50977,1.0000006,1.0
100.0,-383864.88,9625.896478652954,1,1.0,-148.21107,1379.7063,57.98,569.6059976006519,0.99990845,-148.21107,10.0,3.3042037e-05,38600,,100,364733.0,10.0,1.0,78,1.0000099,-383869.7,1674512,100.0,200.71576,1.0837969,1.0000763,569.606,0.999994,1.0
100.0,-332484.94,9637.013392925262,2,1.0,-129.23058,1139.612,54.8,537.8115702705455,0.9997559,-129.23056,9.999999,6.409622e-05,38700,9.979802,100,319432.28,9.999999,1.0,78,1.0000092,-332490.1,1679992,100.0,173.76743,1.0837969,1.0001907,537.8116,1.0000032,1.0
100.0,-330839.88,9647.56159543991,3,1.0,-128.54428,1079.7246,55.86,548.3924180270255,0.6485317,-128.54416,9.999999,0.14712575,38800,179.88187,100,318798.97,9.999999,1.0,78,1.0560912,-339359.1,1685578,100.0,164.05772,1.0837969,1.46862,548.3924,0.9993722,1.0
98.02944,-383378.8,9656.089349031448,4,1.0201017,-139.9141,1379.7029,58.24,572.1924794142975,0.5981121,-139.86188,10.0,0.18614917,38900,9.981805,100,363681.84,10.0,1.0201017,78,1.059964,-391931.12,1691402,98.02944,218.05452,1.0837969,1.4974945,572.19244,0.99414384,1.0201017
99.21953,-415354.4,9669.73256278038,5,1.0078661,-148.83426,1329.6705,60.47,594.4942352148215,0.8267553,-148.8292,10.0,0.09490032,39000,9.979113,100,397439.94,10.0,1.0078661,78,1.0164069,-420239.1,1697449,99.21953,205.0088,1.0837969,1.2135594,594.49426,1.014284,1.0078661
100.0,-404364.9,9688.866166830063,1,1.0,-157.11874,1409.5651,60.06,590.3930736679457,1.0,-157.11874,10.0,,39100,249.87161,100,384396.16,10.0,1.0,79,0.99999297,-404364.9,1703455,100.0,189.29393,1.0836184,1.0,590.39307,1.0,1.0
100.0,-412287.66,9692.873719930649,2,1.0,-123.955795,1229.6838,61.13,601.0914838275535,1.0,-123.955795,10.0,,39200,209.92148,100,397090.3,10.0,1.0,79,0.9999931,-412287.66,1709568,100.0,189.15433,1.0836184,1.0,601.0915,1.0,1.0
100.0,-309335.38,9696.218204259872,3,1.0,-126.283646,1159.5018,54.31,532.9077867784696,0.4738826,-126.283646,10.0,0.18134966,39300,,100,295191.88,10.0,1.0,79,1.0956275,-323958.56,1714999,100.0,162.65224,1.0836184,1.4522743,532.9078,0.98833734,1.0
97.35337,-355366.16,9713.108124256134,4,1.0271858,-130.14156,1169.762,57.43,564.1094246189424,0.40452385,-129.90756,10.0,0.32158244,39400,9.9809,100,340434.5,10.0,1.0271858,79,1.1788555,-355370.75,1720742,97.35337,183.78067,1.0836184,2.0677547,564.10944,1.027369,1.0271858
97.548416,-335714.0,9722.243433952332,5,1.025132,-177.87344,1619.6921,55.43,544.1050829070724,0.48583895,-177.59882,9.999999,0.28662145,39500,,100,306839.3,9.999999,1.025132,79,1.1993326,-340387.28,1726285,97.548416,204.12582,1.0836184,1.8169936,544.1051,0.9632502,1.025132
100.0,-433954.78,9735.927108287811,1,1.0,-188.02615,1669.5477,59.15,581.3052428252798,0.9998779,-188.02615,10.0,3.0394704e-05,39600,,100,405940.34,10.0,1.0,80,1.0000091,-433960.75,1732200,100.0,260.82672,1.0835433,1.0000763,581.3053,0.9999968,1.0
100.0,-372317.3,9749.153601646423,2,1.0,-136.95111,1189.7422,57.7,566.8060856317359,0.7957625,-136.95107,10.0,0.10145747,39700,19.965382,100,357861.6,10.0,1.0,80,1.0325333,-377427.3,1737970,100.0,204.77621,1.0835433,1.2642728,566.8061,0.998992,1.0
98.900665,-401389.28,9757.205941200256,3,1.0111156,-134.88559,1239.8035,59.94,589.2084978629723,0.54745334,-134.8078,10.0,0.21201785,39800,,100,385417.1,10.0,1.0111156,80,1.0689393,-401389.28,1743964,98.900665,219.28163,1.0835433,1.7363554,589.2085,1.0020636,1.0111156
99.01002,-342638.1,9760.381334781647,4,1.0099988,-122.351204,1109.6909,56.6,555.806336697012,0.56016225,-122.46267,9.999999,0.17476662,39900,9.9801655,100,330013.84,9.999999,1.0099988,80,1.0404904,-343313.12,1749624,99.01002,179.97414,1.0835433,1.4337021,555.80634,0.9950818,1.0099988
99.4487,-386358.1,9766.429216861725,5,1.0055436,-172.84029,1569.5544,57.93,569.0984155276522,0.63049,-172.84584,10.0,0.14486112,40000,,100,361183.88,10.0,1.0055436,80,1.0338113,-386358.94,1755417,99.4487,199.84743,1.0835433,1.4058645,569.0984,0.99365133,1.0055436
100.0,-381052.84,9773.789893627167,1,1.0,-142.95605,1249.6536,58.67,576.495050379424,0.70650333,-142.95605,10.0,0.10816022,40100,79.953354,100,365078.47,10.0,1.0,81,1.0359155,-386181.62,1761284,100.0,195.29494,1.0833558,1.4305991,576.49506,0.99715596,1.0
98.87638,-355206.75,9783.119051456451,2,1.0113639,-120.59935,1079.7632,57.02,560.0031734769173,0.7032015,-120.58145,9.999999,0.16840805,40200,,100,343237.7,9.999999,1.0113639,81,1.04338,-359241.44,1766986,98.87638,187.28186,1.0833558,1.6832672,560.0032,0.9936121,1.0113639
99.150345,-380075.38,9790.512677669525,3,1.0085694,-127.08307,1209.749,58.5,574.7988577733869,0.899628,-126.91028,10.0,0.055781033,40300,59.973473,100,365302.3,10.0,1.0085694,81,1.008775,-389863.56,1772836,99.150345,181.05191,1.0833558,1.2000252,574.7988,1.0076773,1.0085694
99.701935,-421966.72,9801.113446712494,4,1.0029895,-184.85632,1729.5781,59.93,589.0905570011233,0.9220096,-184.87302,9.999999,0.037201867,40400,89.95795,100,391798.53,9.999999,1.0029895,81,1.0068694,-426250.88,1778829,99.701935,214.434,1.0833558,1.1141516,589.0906,1.0015982,1.0029895
99.73793,-357469.16,9807.769239664078,5,1.0026276,-100.28087,959.682,58.41,573.8890403566991,0.69968015,-100.31743,10.0,0.112507135,40500,99.90221,100,348053.0,10.0,1.0026276,81,1.0348384,-364596.53,1784670,99.73793,157.52188,1.0833558,1.3639628,573.88904,0.9939735,1.0026276
100.0,-340895.97,9815.143646478653,1,1.0,-124.04518,1209.7498,55.0,539.8133205896228,1.0,-124.04518,9.999999,,40600,,100,326187.28,9.999999,1.0,82,1.0000029,-340895.97,1790170,100.0,186.51772,1.0828902,1.0,539.8133,1.0,1.0
100.0,-395262.8,9818.045759677887,2,1.0,-137.2278,1279.652,59.03,580.1015261561854,0.99983215,-137.2278,10.0,5.4475295e-05,40700,,100,378805.2,10.0,1.0,82,1.0000033,-395270.0,1796073,100.0,205.65652,1.0828902,1.0001297,580.1015,0.99999183,1.0
100.0,-357696.06,9829.81363582611,3,1.0,-111.188644,1069.6917,56.95,559.3021238246803,0.9327428,-111.188614,10.0,0.024643753,40800,,100,346184.94,10.0,1.0,82,1.0019276,-358651.5,1801768,100.0,185.29517,1.0828902,1.0694356,559.3021,1.0017576,1.0
99.93319,-371624.8,9841.082934141159,4,1.0006685,-150.80736,1299.7395,57.84,568.2015827686995,0.8834804,-150.83041,10.0,0.048188847,40900,69.97632,100,354612.3,10.0,1.0006685,82,1.0040288,-371625.9,1807552,99.93319,176.71036,1.0828902,1.1023145,568.2016,1.0024676,1.0006685
99.93767,-366206.94,9844.717983961105,5,1.0006237,-165.21822,1469.3494,56.31,552.903526472382,0.8293454,-165.21027,10.0,0.08160619,41000,9.979962,100,344327.84,10.0,1.0006237,82,1.0167006,-369313.06,1813183,99.93767,209.6506,1.0828902,1.2592093,552.90356,0.99688894,1.0006237
100.0,-370286.75,9852.279383897781,1,1.0,-129.3241,1159.6681,58.34,573.1957281691089,1.0,-129.3241,10.0,,41100,229.9072,100,356770.78,10.0,1.0,83,0.9999864,-370286.75,1819017,100.0,167.98044,1.0806273,1.0,573.19574,1.0,1.0
100.0,-346529.25,9855.859904766083,2,1.0,-143.45834,1259.6754,56.38,553.6086744726235,0.75884694,-143.45834,10.0,0.094948344,41200,189.89865,100,330399.28,10.0,1.0,83,1.0229826,-349653.0,1824655,100.0,164.99329,1.0806273,1.3095703,553.60864,1.000088,1.0
99.24087,-400529.2,9866.341461896896,3,1.0076494,-137.47818,1219.7019,60.61,595.888934950103,0.64778006,-137.4447,9.999999,0.12452589,41300,169.89447,100,385333.44,9.999999,1.0076494,83,1.032916,-404839.06,1830716,99.24087,187.11911,1.0806273,1.3414342,595.8889,1.0031137,1.0076494
99.388016,-395771.44,9876.061233997345,4,1.0061575,-155.37167,1519.5818,59.74,587.1893596570352,0.6104768,-155.37448,10.0,0.15307334,41400,9.979811,100,372128.72,10.0,1.0061575,83,1.0378476,-395771.44,1836690,99.388016,202.94836,1.0806273,1.569672,587.18933,0.9776331,1.0061575
99.403244,-423044.03,9879.24406504631,5,1.0060034,-157.85168,1559.7415,60.25,592.293892705972,0.5835085,-157.73201,10.0,0.12913227,41500,,100,398146.12,10.0,1.0060034,83,1.036931,-423044.03,1842715,99.403244,240.22993,1.0806273,1.3148764,592.2939,0.9998682,1.0060034
100.0,-400679.28,9882.320810079575,1,1.0,-126.54292,1229.6829,60.45,594.2870120029634,0.9996797,-126.54292,10.0,9.4735995e-05,41600,279.91254,100,385482.0,10.0,1.0,84,0.9999863,-400688.62,1848760,100.0,179.76149,1.0803981,1.0002213,594.28705,0.9999851,1.0
100.0,-373873.44,9894.604826450348,2,1.0,-119.66696,1069.7485,58.86,578.387015539289,0.7041571,-119.66684,9.999999,0.0865414,41700,,100,362249.16,9.999999,1.0,84,1.021508,-377507.12,1854646,100.0,177.43582,1.0803981,1.3131921,578.387,0.99355006,1.0
99.41883,-480825.5,9904.289107561111,3,1.0058457,-188.23793,1729.4987,62.5,614.7924291194681,0.7177496,-188.32281,10.0,0.13393004,41800,319.90955,100,450227.84,10.0,1.0058457,84,1.0359302,-480825.5,1860896,99.41883,248.6348,1.0803981,1.4650611,614.7924,1.0098457,1.0058457
99.434784,-376125.94,9906.79705786705,4,1.0056843,-122.56253,1209.72,56.97,559.5066190362326,0.6428861,-122.69867,9.999999,0.16248418,41900,,100,361163.34,9.999999,1.0056843,84,1.0349256,-376134.3,1866593,99.434784,198.69527,1.0803981,1.4752004,559.5066,1.0292399,1.0056843
99.474594,-332732.06,9918.596212625504,5,1.0052818,-130.99043,1229.6385,56.62,556.0000597165667,0.56351,-130.95113,9.999999,0.13764901,42000,9.98081,100,317291.03,9.999999,1.0052818,84,1.032472,-332732.06,1872255,99.474594,179.49867,1.0803981,1.3123409,556.00006,0.95565104,1.0052818
100.0,-375722.12,9921.860597372055,1,1.0,-130.94852,1149.6964,58.54,575.1894764137702,1.0,-130.94852,10.0,,42100,309.89996,100,362437.44,10.0,1.0,85,1.0000099,-375722.12,1878109,100.0,177.74843,1.0799993,1.0,575.1895,1.0,1.0
100.0,-401160.47,9924.992060184479,2,1.0,-134.96846,1209.674,60.56,595.3915716597442,0.9999695,-134.96846,10.0,1.4222463e-05,42200,19.961163,100,386453.56,10.0,1.0,85,1.00001,-401161.34,1884165,100.0,178.78291,1.0799993,1.0000305,595.3916,1.0000007,1.0
100.0,-360211.4,9931.64915561676,3,1.0,-106.52407,999.73047,57.62,566.0001351935691,0.9998474,-106.524055,10.0,7.097123e-05,42300,9.980571,100,350166.4,10.0,1.0,85,1.0000098,-360220.0,1889927,100.0,172.68005,1.0799993,1.0001678,566.0001,0.99998945,1.0
100.0,-333304.53,9944.165489435196,4,1.0,-127.90172,1079.6494,55.5,544.7932656135174,0.9996797,-127.90156,10.0,0.000142638,42400,,100,321589.3,10.0,1.0,85,1.0000097,-333304.53,1895477,100.0,157.48334,1.0799993,1.0002975,544.7933,0.99998194,1.0
100.0,-394377.03,9947.250859737396,5,1.0,-141.49826,1259.7621,59.12,581.000119562222,0.9995881,-141.49825,10.0,0.0001808874,42500,,100,378427.0,10.0,1.0,85,1.0000098,-394384.16,1901389,100.0,202.15204,1.0799993,1.0004884,581.0001,1.0000268,1.0
100.0,-338136.0,9958.73954820633,1,1.0,-121.594315,1079.7625,55.37,543.5103681711902,0.9996644,-121.594315,10.0,0.00010910706,42600,9.979995,100,326418.34,10.0,1.0,86,1.0000092,-338145.28,1906926,100.0,176.13655,1.0799993,1.0002594,543.5104,0.99998575,1.0
100.0,-335590.78,9970.143794298172,2,1.0,-110.48531,1149.7224,54.91,538.908160717348,0.9994128,-110.48546,10.0,0.00026145543,42700,,100,322305.5,10.0,1.0,86,1.0000091,-335590.78,1912417,100.0,178.5748,1.0799993,1.0005647,538.90814,0.9999588,1.0
100.0,-357633.12,9973.007878541946,3,1.0,-122.47899,1109.7517,57.65,566.3055453274051,0.69645274,-122.47888,10.0,0.13975675,42800,89.93106,100,344943.3,10.0,1.0,86,1.0510933,-367737.72,1918182,100.0,186.20665,1.0799993,1.4318657,566.3055,1.0054424,1.0
98.14009,-431190.53,9994.589158535004,4,1.0189515,-211.9773,1879.6426,60.8,597.7797698378156,0.5444128,-211.86111,10.0,0.26626053,42900,299.8797,100,393611.72,10.0,1.0189515,86,1.1200051,-431198.28,1924262,98.14009,205.0968,1.0799993,1.7692517,597.7798,1.0233529,1.0189515
98.35753,-340531.97,10007.18402838707,5,1.016699,-121.1297,1119.7352,56.43,554.1020113418925,0.38761657,-121.23395,9.999999,0.2361248,43000,9.980627,100,327283.1,9.999999,1.016699,86,1.1054337,-340532.22,1929905,98.35753,194.91917,1.0799993,1.818741,554.102,0.9838215,1.016699
100.0,-369975.06,10011.861186981201,1,1.0,-107.409645,979.6467,58.32,572.9935953700012,0.82661647,-107.409645,10.0,0.07689685,43100,,100,360217.03,10.0,1.0,87,1.0234867,-372858.1,1935737,100.0,186.79129,1.07997,1.242433,572.9936,0.9994493,1.0
99.242134,-377839.4,10021.293373584747,2,1.0076365,-143.67664,1359.5872,58.72,576.9977660411364,0.65319943,-143.75183,10.0,0.18332912,43200,,100,358579.34,10.0,1.0076365,87,1.074786,-385541.0,1941609,99.242134,197.52502,1.07997,1.5280787,576.9978,0.9908325,1.0076365
98.24942,-384482.03,10029.090876102448,3,1.0178177,-114.27771,1239.6521,59.76,587.3985475501414,0.40354362,-114.07631,10.0,0.32098785,43300,109.93047,100,368173.94,10.0,1.0178177,87,1.114917,-384482.94,1947585,98.24942,163.55898,1.07997,2.5963764,587.39856,1.0219724,1.0178177
