ESSRenyiHarmonic,InitialReturnStd,InitialReturnMean,Bound,EmpiricalD2Arithmetic,Iteration,MinBehavPdf,TimestepsSoFar,ReturnMeanIW,EpLenMean,InitialReturnMax,MinIW,StdIW,MeanIW,InitialBound,EmpiricalD2Harmonic,EpThisIter,EpRewMean,ReturnStepMaxmin,InitialReturnMin,ESSRenyiArithmetic,EpisodesSoFar,Inner Iteration,ReturnStepMax,MaxIW,MeanEntropy,TimeElapsed,MeanD2-0,DivergenceHarmonic,MinTargetPdf
91.61799,115.330696,184.40244,-39784.54,1.0914887,9,-75.530075,114697,34921.71,19.45,619.6159,0.2931693,0.5685458,1.0952798,-40814.88,1.0914887,100,184.40244990829345,9.999999,,91.61799,9000,10,9.999999,4.011939,1.3038971,4016.2799055576324,1.0914887,1.5882635,-75.97918
100.0,126.343346,186.40288,-45585.566,1.0,10,-79.09054,116662,41898.23,19.65,569.6542,0.40873057,0.2824453,1.0711583,-53970.074,1.0,100,186.40286604359622,9.999998,,100.0,9100,1,9.999998,1.8852419,1.2891083,4058.5898299217224,1.0,1.2782485,-79.09054
91.25632,115.909874,212.89363,-49477.64,1.0958146,10,-86.583145,118892,44480.973,22.3,629.7467,0.29345798,0.53729224,1.0452454,-51008.49,1.0958146,100,212.89362201257327,9.999998,9.981971,91.25632,9200,2,9.999998,3.2126226,1.2891083,4115.057607889175,1.0958146,1.5715654,-87.18494
93.91675,131.67876,229.18633,-52953.22,1.0647728,10,-99.6204,121285,45890.797,23.93,729.73615,0.21819095,0.60861045,1.0022097,-54513.145,1.0647728,100,229.18633114661853,9.999994,,93.91675,9300,3,9.999994,3.4833066,1.2891083,4159.34975028038,1.0647728,1.7413232,-99.79467
90.37664,127.47645,241.07863,-55198.055,1.1064806,10,-78.55493,123797,49381.64,25.12,629.848,0.13359132,0.5436063,1.0029118,-56568.598,1.1064806,100,241.0786307694885,9.999999,9.9829445,90.37664,9400,4,9.999999,2.5185063,1.2891083,4205.780493974686,1.1064806,2.1281512,-79.448265
89.93796,126.9591,202.99109,-45064.91,1.1118776,10,-70.91596,125928,40444.19,21.31,589.806,0.22692943,0.65818626,1.1387707,-46372.41,1.1118776,100,202.9910874890762,9.999998,9.979956,89.93796,9500,5,9.999998,3.4545121,1.2891083,4253.6098964214325,1.1118776,1.7466966,-71.38372
92.13293,125.82537,230.98271,-56679.094,1.0853883,10,-72.64435,128339,52547.09,24.11,549.7523,0.17975307,0.50991297,1.0193663,-62434.207,1.0853883,100,230.98272623157646,9.999998,9.984367,92.13293,9600,6,9.999998,3.0433095,1.2891083,4298.46946310997,1.0853883,1.8504962,-73.28843
91.52074,127.9151,205.59352,-50123.195,1.0926485,10,-88.02616,130496,43964.305,21.57,699.7025,0.33629468,0.5521854,1.0918387,-51081.64,1.0926485,100,205.59350509266733,9.999995,,91.52074,9700,7,9.999995,3.00681,1.2891083,4348.062181711197,1.0926485,1.5667014,-88.4324
93.78955,127.67687,209.38556,-56894.188,1.0662168,10,-78.67253,132691,52094.586,21.95,629.6123,0.20828189,0.39029264,1.0597421,-64315.84,1.0662168,100,209.3855881059404,9.999999,,93.78955,9800,8,9.999999,2.4401774,1.2891083,4394.365936040878,1.0662168,1.4512854,-78.69202
93.951065,108.23191,209.39752,-49243.035,1.0643839,10,-93.476456,134886,44553.633,21.95,629.7707,0.31397572,0.4927228,1.0929227,-53512.527,1.0643839,100,209.39750692781777,9.999991,9.982955,93.951065,9900,9,9.999991,3.119142,1.2891083,4446.237186431885,1.0643839,1.3840145,-93.89986
94.51074,102.14789,190.09186,-40862.582,1.0580808,10,-61.61471,136888,38004.883,20.02,479.79022,0.23276687,0.51321846,1.0960782,-42405.84,1.0580808,100,190.09186194424336,9.999997,,94.51074,10000,10,9.999997,2.6207361,1.2891083,4498.621298313141,1.0580808,1.5256758,-61.212517
100.0,124.68061,202.59207,-58680.58,1.0,11,-102.267685,139015,52617.508,21.27,759.75867,0.6642608,0.1792987,1.0394036,-62390.215,1.0,100,202.5920776236111,10.0,,100.0,10100,1,10.0,1.5742896,1.2681237,4545.336626291275,1.0,1.0922385,-102.267685
96.69453,112.09866,212.38434,-48847.72,1.0341847,11,-74.10963,141240,44438.06,22.25,589.79724,0.28959024,0.49070182,1.0427035,-54447.863,1.0341847,100,212.38433411253368,9.999998,,96.69453,10200,2,9.999998,3.4164023,1.2681237,4597.600069999695,1.0341847,1.5908706,-74.41106
89.01666,117.98938,242.67473,-57619.574,1.1233852,11,-73.03911,143768,52428.336,25.28,609.7374,0.20900457,0.6315824,0.9994426,-61391.46,1.1233852,100,242.67473386004067,10.0,9.981704,89.01666,10300,3,10.0,4.2168436,1.2681237,4643.83807516098,1.1233852,1.9302156,-73.791214
90.41091,126.14409,262.56564,-67832.125,1.1060612,11,-73.16243,146495,63246.605,27.27,589.8074,0.2261327,0.59798545,1.0223333,-69999.78,1.1060612,100,262.5656577767084,9.999997,19.971378,90.41091,10400,4,9.999997,4.8084254,1.2681237,4689.68839097023,1.1060612,1.7201685,-73.908066
93.56922,143.50186,241.37967,-57287.676,1.0687275,11,-88.48561,149010,50548.0,25.15,689.78,0.2191402,0.5528017,1.0145596,-58679.824,1.0687275,100,241.37967526324917,9.999998,9.979248,93.56922,10500,5,9.999998,2.8008914,1.2681237,4735.97487950325,1.0687275,1.9864184,-88.791565
88.711685,149.19225,251.5751,-62920.086,1.1272472,11,-94.68929,151627,54395.594,26.17,779.7991,0.17513552,0.67875665,1.0350553,-64241.87,1.1272472,100,251.5751086605221,9.999998,9.981493,88.711685,10600,6,9.999998,4.7536206,1.2681237,4782.436935186386,1.1272472,1.9455467,-95.12789
92.108376,121.51908,247.7818,-63991.28,1.0856776,11,-70.9249,154206,59666.418,25.79,579.7603,0.2957506,0.5382736,1.0597819,-66689.61,1.0856776,100,247.78182302609903,10.0,,92.108376,10700,7,10.0,2.8507895,1.2681237,4827.665110111237,1.0856776,1.639027,-71.03607
92.54949,142.76152,249.27994,-64265.477,1.080503,11,-82.941765,156800,58407.137,25.94,649.6853,0.2180412,0.67390186,1.0640295,-67865.54,1.080503,100,249.27993891384867,10.0,,92.54949,10800,8,10.0,4.1658564,1.2681237,4872.115935564041,1.080503,1.9070941,-83.58124
88.152504,126.36165,244.57173,-63976.777,1.1343977,11,-83.893715,159347,58671.973,25.47,639.77356,0.22147146,0.47988752,0.9803376,-66519.305,1.1343977,100,244.57174789445955,9.999996,9.987753,88.152504,10900,9,9.999996,2.5141437,1.2681237,4912.849990367889,1.1343977,1.6629101,-83.99338
95.05807,131.94925,224.086,-53471.055,1.0519886,11,-71.304474,161689,48488.33,23.42,619.7781,0.1851706,0.6230366,1.0924925,-56320.793,1.0519886,100,224.08601247062745,9.999995,,95.05807,11000,10,9.999995,3.7872863,1.2681237,4957.301953554153,1.0519886,1.6658058,-71.992546
100.0,156.72923,251.38588,-90171.266,1.0,12,-129.67792,164304,78286.84,26.15,1049.6135,0.57764834,0.21637626,1.0456566,-98831.305,1.0,100,251.3858804928463,9.999998,,100.0,11100,1,9.999998,1.6125082,1.2426306,5000.455800294876,1.0,1.1520565,-129.67792
94.90675,98.347725,241.56564,-60409.664,1.0536658,12,-74.51959,166821,56751.58,25.17,539.75525,0.21475577,0.42283827,0.98404485,-63521.676,1.0536658,100,241.5656529176145,9.999996,,94.90675,11200,2,9.999996,2.6759243,1.2426306,5051.2735340595245,1.0536658,1.5608313,-74.46895
92.06912,140.48782,277.5745,-84760.66,1.0861405,12,-85.56539,169698,79575.83,28.77,649.8916,0.1783338,0.38996384,0.9940013,-87276.055,1.0861405,100,277.5744892278807,10.0,,92.06912,11300,3,10.0,2.1699994,1.2426306,5094.197335243225,1.0861405,1.4918995,-85.99594
94.64378,129.73392,243.28224,-67886.234,1.0565934,12,-72.59357,172232,63896.902,25.34,579.78357,0.3391418,0.39040667,1.0166305,-70190.82,1.0565934,100,243.282251910152,9.999999,9.982766,94.64378,11400,4,9.999999,2.1339295,1.2426306,5134.9370539188385,1.0565934,1.3943508,-72.85263
94.649895,133.97864,267.07306,-76043.5,1.0565252,12,-96.58838,175004,68746.3,27.72,769.7507,0.3162331,0.48496944,1.0203696,-78295.03,1.0565252,100,267.0730539069305,9.999999,,94.649895,11500,5,9.999999,2.4475143,1.2426306,5176.789312124252,1.0565252,1.5015777,-97.089325
92.85564,142.29253,253.06926,-78917.34,1.0769405,12,-113.03273,177636,69634.44,26.32,889.54706,0.26314035,0.45494655,1.0895898,-82429.45,1.0769405,100,253.06926425513274,10.0,9.982625,92.85564,11600,6,10.0,2.7809718,1.2426306,5215.921506404877,1.0769405,1.3624719,-113.240265
96.49415,128.46236,254.3863,-73955.14,1.0363322,12,-82.74704,180281,69474.99,26.45,629.78796,0.4066559,0.37231547,1.0245615,-75981.86,1.0363322,100,254.38630716460676,10.0,,96.49415,11700,7,10.0,2.0930707,1.2426306,5256.404962539673,1.0363322,1.2631164,-82.70794
95.85334,143.1187,256.5795,-73632.46,1.0432605,12,-91.05728,182948,65914.35,26.67,799.7671,0.21551739,0.5307778,1.0562731,-75206.86,1.0432605,100,256.5795078038538,10.0,,95.85334,11800,8,10.0,3.205192,1.2426306,5295.620556354523,1.0432605,1.4414612,-91.781525
93.1959,151.88788,269.86093,-90207.89,1.0730085,12,-151.66226,185748,70524.4,28.0,1269.4791,0.26706815,0.4431588,0.999045,-93678.66,1.0730085,100,269.8609139961934,9.999997,,93.1959,11900,9,9.999997,2.1259708,1.2426306,5327.387681007385,1.0730085,1.4768528,-152.10394
95.00859,128.66563,246.17967,-67686.664,1.0525364,12,-71.197075,188311,64266.836,25.63,539.8367,0.28755155,0.4640047,1.0521982,-69713.1,1.0525364,100,246.1796627240624,10.0,9.979944,95.00859,12000,10,10.0,2.6484542,1.2426306,5370.761507034302,1.0525364,1.3633063,-71.131615
100.0,135.26866,248.07492,-78591.68,1.0,13,-89.481735,190893,73987.18,25.82,659.6709,0.5396489,0.18175688,1.0108682,-84212.36,1.0,100,248.07492121084647,9.999997,,100.0,12100,1,9.999997,1.7734816,1.2283201,5407.154733419418,1.0,1.1083845,-89.481735
97.14527,149.78201,278.77393,-96587.12,1.0293862,13,-105.25329,193782,86827.66,28.89,929.82605,0.43936118,0.37707126,1.065702,-103213.46,1.0293862,100,278.7739285244014,9.999995,,97.14527,12200,2,9.999995,2.763428,1.2283201,5450.417525291443,1.0293862,1.2614783,-105.3783
95.4169,135.59225,277.17175,-90088.914,1.0480324,13,-94.140076,196655,82243.13,28.73,839.71356,0.3701543,0.38369507,1.0262251,-92484.45,1.0480324,100,277.1717319564594,9.999998,,95.4169,12300,3,9.999998,1.9922988,1.2283201,5484.877457141876,1.0480324,1.2256962,-94.55507
97.16198,132.32648,265.76913,-84350.64,1.0292091,13,-73.81405,199414,80047.12,27.59,629.78064,0.4597866,0.3562835,1.0584601,-85033.57,1.0292091,100,265.7691458653958,9.999994,,97.16198,12400,4,9.999994,2.3773124,1.2283201,5519.701248407364,1.0292091,1.1655357,-74.222725
97.7678,124.370926,257.38486,-72832.61,1.0228317,13,-78.88613,202089,68196.44,26.75,639.8878,0.45161998,0.34030485,1.0403756,-75023.61,1.0228317,100,257.384834672835,10.0,,97.7678,12500,5,10.0,1.8195391,1.2283201,5548.500053405762,1.0228317,1.2692264,-79.156204
94.186844,164.50856,275.76117,-85289.3,1.0617194,13,-97.823395,204948,78151.52,28.59,759.6082,0.2036838,0.52538973,0.9998044,-86812.87,1.0617194,100,275.7611701065057,10.0,,94.186844,12600,6,10.0,3.307163,1.2283201,5581.425117492676,1.0617194,1.5149618,-98.48427
94.13507,145.86205,245.07875,-77881.5,1.0623033,13,-106.466125,207500,68681.98,25.52,879.7463,0.41244888,0.4774182,1.1125152,-79833.3,1.0623033,100,245.07874342639008,9.999995,,94.13507,12700,7,9.999995,2.796685,1.2283201,5611.653380393982,1.0623033,1.3987383,-106.82616
94.777855,131.62874,268.97046,-78380.016,1.0550988,13,-84.17384,210291,73082.016,27.91,669.75684,0.21672435,0.41505337,1.0211005,-80449.99,1.0550988,100,268.97046188916795,9.999998,9.979525,94.777855,12800,8,9.999998,2.2213576,1.2283201,5643.675419092178,1.0550988,1.3809913,-84.228455
94.97592,142.55214,288.4644,-89145.98,1.0528984,13,-99.70209,213277,79406.734,29.86,889.76306,0.2376332,0.4644816,1.0052019,-90477.02,1.0528984,100,288.46438293242534,10.0,,94.97592,12900,9,10.0,2.4699116,1.2283201,5675.123746871948,1.0528984,1.4982623,-100.358475
93.0114,132.58083,273.77206,-83758.49,1.075137,13,-88.91464,216116,78466.195,28.39,669.6657,0.30275252,0.45327282,1.007136,-85251.586,1.075137,100,273.7720459522592,9.999992,9.981759,93.0114,13000,10,9.999992,2.9788504,1.2283201,5702.913853168488,1.075137,1.3787682,-89.29637
100.0,134.53732,262.87112,-86413.17,1.0,14,-87.24504,218846,80759.984,27.3,729.6925,0.58003753,0.1769763,1.0229697,-92552.85,1.0,100,262.87113170773574,9.999999,,100.0,13100,1,9.999999,1.5546787,1.2272329,5729.4683957099915,1.0,1.1159966,-87.24504
96.609116,151.3707,276.27286,-93597.61,1.035099,14,-100.1119,221710,85966.97,28.64,829.8403,0.38686618,0.39287752,1.0342093,-95638.875,1.035099,100,276.27283887222126,9.999999,,96.609116,13200,2,9.999999,2.5573037,1.2272329,5755.701152801514,1.035099,1.2155689,-100.527405
96.96174,136.90488,257.27682,-84023.734,1.0313346,14,-84.97806,224384,79358.3,26.74,659.7691,0.56884027,0.3226625,1.0515337,-84846.83,1.0313346,100,257.2768074225697,10.0,,96.96174,13300,3,10.0,2.1118538,1.2272329,5785.971802473068,1.0313346,1.1372404,-85.11701
98.32386,127.96907,263.47275,-79778.086,1.0170472,14,-91.19688,227120,74478.16,27.36,689.83154,0.2965753,0.3578472,1.0518991,-81092.94,1.0170472,100,263.4727785912805,9.999999,,98.32386,13400,4,9.999999,2.2311666,1.2272329,5811.389361143112,1.0170472,1.2280129,-91.47154
95.54276,116.61405,278.8622,-76563.22,1.0466517,14,-69.44716,230010,71681.234,28.9,619.7877,0.23907344,0.46224746,0.9917249,-77896.586,1.0466517,100,278.86223393707866,10.0,9.980093,95.54276,13500,5,10.0,2.2689407,1.2272329,5840.544460058212,1.0466517,1.5990306,-69.984116
91.50996,133.69199,298.3612,-93881.76,1.0927773,14,-81.44655,233095,87494.56,30.85,719.85626,0.2242035,0.51557624,0.9842876,-98283.74,1.0927773,100,298.3612280584047,9.999997,,91.50996,13600,6,9.999997,3.2097437,1.2272329,5866.018201351166,1.0927773,1.5040851,-81.89534
94.67052,140.5099,290.162,-81862.5,1.056295,14,-81.98039,236098,75309.734,30.03,699.7118,0.14321981,0.50595784,0.99265325,-85529.01,1.056295,100,290.16197376229576,9.999999,9.981452,94.67052,13700,7,9.999999,2.6439924,1.2272329,5900.117743015289,1.056295,1.773402,-82.51888
89.9009,139.37483,305.96033,-88867.016,1.1123359,14,-95.45294,239259,81273.51,31.61,749.67896,0.21523145,0.51876444,0.91609555,-89673.06,1.1123359,100,305.9603298789219,9.999998,,89.9009,13800,8,9.999998,2.2865095,1.2272329,5929.993782997131,1.1123359,1.8072532,-95.79946
92.82425,136.14784,270.77267,-82786.31,1.0773047,14,-92.58512,242068,77507.305,28.09,669.6564,0.34031075,0.49410108,1.0497152,-91440.16,1.0773047,100,270.7726682765673,9.999996,,92.82425,13900,9,9.999996,2.832481,1.2272329,5958.004898786545,1.0773047,1.3719296,-91.96537
94.91657,126.95744,286.8656,-87203.65,1.0535568,14,-85.31654,245038,81078.91,29.7,719.7664,0.32098767,0.43512034,1.0058681,-93201.67,1.0535568,100,286.8655947129122,10.0,,94.91657,14000,10,10.0,2.3181176,1.2272329,5991.419304609299,1.0535568,1.3837082,-85.71376
100.0,131.4207,280.8688,-99854.94,1.0,15,-110.50215,247948,93913.055,29.1,759.7718,0.7193943,0.10736436,1.0148964,-101960.3,1.0,100,280.86881503786265,10.0,,100.0,14100,1,10.0,1.3049028,1.2145396,6023.792439460754,1.0,1.0489397,-110.50215
98.24195,137.9877,317.9496,-110713.63,1.0178951,15,-105.99657,251229,102408.71,32.81,859.55493,0.30705133,0.30936864,0.9879466,-117682.695,1.0178951,100,317.94957070549026,9.999991,,98.24195,14200,2,9.999991,1.9444182,1.2145396,6053.117974996567,1.0178951,1.2508684,-106.042885
95.52774,138.93756,308.65463,-106164.34,1.0468163,15,-105.271286,254417,98756.13,31.88,799.6931,0.17878473,0.41081756,0.99898875,-109587.58,1.0468163,100,308.65462656020077,9.999999,9.980688,95.52774,14300,3,9.999999,2.3425815,1.2145396,6088.348612308502,1.0468163,1.328521,-105.41464
95.70456,135.14862,281.1645,-89321.96,1.0448823,15,-76.81707,257330,83605.15,29.13,709.8405,0.31527433,0.41713127,1.0330368,-90468.84,1.0448823,100,281.1644886554835,9.999997,9.979799,95.70456,14400,4,9.999997,2.1627269,1.2145396,6121.47069811821,1.0448823,1.2743819,-77.084656
96.42262,140.94653,291.17377,-98808.69,1.037101,15,-100.0733,260343,90690.86,30.13,849.7274,0.4112894,0.42374855,1.0487493,-102070.02,1.037101,100,291.173770919269,9.999999,,96.42262,14500,5,9.999999,2.7196507,1.2145396,6150.650926589966,1.037101,1.2514,-100.38507
96.26205,148.99635,279.37833,-91653.77,1.038831,15,-90.500084,263238,84881.6,28.95,769.6752,0.3550923,0.49516755,1.1072925,-93106.945,1.038831,100,279.37833482443585,9.999999,9.981617,96.26205,14600,6,9.999999,2.4892266,1.2145396,6180.830213069916,1.038831,1.2937822,-90.83745
95.3823,130.57224,297.96768,-98878.72,1.0484126,15,-86.93408,266319,93092.016,30.81,719.7677,0.48687053,0.36036155,1.0328184,-101139.85,1.0484126,100,297.9676914652543,9.999995,,95.3823,14700,7,9.999995,2.0062861,1.2145396,6211.272954463959,1.0484126,1.2351729,-87.01198
97.11103,129.95694,297.05948,-96831.57,1.0297492,15,-87.17045,269391,91091.77,30.72,719.6547,0.44276324,0.4921459,1.0222106,-97657.06,1.0297492,100,297.05950503640094,9.999999,19.966965,97.11103,14800,8,9.999999,3.6153984,1.2145396,6242.787375688553,1.0297492,1.2159929,-86.99577
96.728264,136.51129,313.35248,-94535.04,1.033824,15,-91.44283,272626,88086.19,32.35,719.6876,0.30053863,0.4787229,0.96909684,-97150.0,1.033824,100,313.35247438521577,10.0,,96.728264,14900,9,10.0,2.502327,1.2145396,6272.679558038712,1.033824,1.5347,-91.77789
91.71494,122.11448,304.4582,-96435.75,1.0903349,15,-83.46579,275772,90324.81,31.46,709.70874,0.23147762,0.54328084,1.0603958,-97781.15,1.0903349,100,304.4582117530944,9.999999,,91.71494,15000,10,9.999999,3.630061,1.2145396,6303.681713819504,1.0903349,1.4572362,-83.94672
100.0,125.68095,310.55353,-108606.18,1.0,16,-75.88899,278979,104517.51,32.07,619.8048,0.62496334,0.18538593,0.98822737,-116100.13,1.0,100,310.5535266154705,10.0,,100.0,15100,1,10.0,1.674819,1.2028198,6333.128496646881,1.0,1.1214482,-75.88899
96.16647,127.8372,325.05234,-121867.516,1.0398635,16,-97.988304,282331,116285.56,33.52,719.6638,0.48655862,0.27926844,1.001992,-126156.625,1.0398635,100,325.0523425310004,10.0,,96.16647,15200,2,10.0,1.990673,1.2028198,6369.393005847931,1.0398635,1.1499771,-97.75618
98.197525,123.719055,286.86096,-95571.87,1.0183556,16,-80.25333,285301,90642.95,29.7,679.85583,0.5418354,0.2584851,1.0183837,-96933.84,1.0183556,100,286.86098978171185,9.999997,,98.197525,15300,3,9.999997,1.9193473,1.2028198,6403.615528583527,1.0183556,1.125823,-80.44988
97.92003,129.36813,279.06546,-91969.555,1.0212415,16,-92.536674,288193,86312.58,28.92,719.65814,0.47962958,0.35032743,1.0312569,-93022.7,1.0212415,100,279.06544978874547,9.999997,9.981412,97.92003,15400,4,9.999997,2.3868263,1.2028198,6435.217479705811,1.0212415,1.1811348,-92.43371
96.70761,149.2696,300.66098,-113035.06,1.0340447,16,-127.877,291301,100346.47,31.08,1069.6848,0.43974346,0.3187712,1.0501903,-117637.39,1.0340447,100,300.66096582321967,10.0,19.970083,96.70761,15500,5,10.0,2.0374217,1.2028198,6462.821631193161,1.0340447,1.217416,-127.93539
96.50804,178.96213,300.67197,-112447.1,1.0361831,16,-155.51189,294409,95175.62,31.08,1229.7166,0.35421833,0.38466597,1.0097133,-114843.68,1.0361831,100,300.6719389385371,9.999998,,96.50804,15600,6,9.999998,2.3165,1.2028198,6495.36888051033,1.0361831,1.2914411,-155.89081
95.12765,117.30011,319.15427,-109385.03,1.0512191,16,-91.25371,297702,103944.12,32.93,689.7634,0.34290135,0.40994596,1.0244983,-112917.37,1.0512191,100,319.15424082177884,9.999999,29.957462,95.12765,15700,7,9.999999,3.3458533,1.2028198,6527.978623390198,1.0512191,1.2947274,-91.276245
95.72739,142.6945,335.95032,-130210.15,1.0446332,16,-109.67619,301163,122436.89,34.61,839.729,0.3549921,0.3545055,1.0039163,-132896.77,1.0446332,100,335.9503361564462,9.999999,9.984904,95.72739,15800,8,9.999999,2.4608643,1.2028198,6559.913709402084,1.0446332,1.203052,-109.98619
97.59846,153.47318,305.9568,-109950.625,1.0246063,16,-92.1874,304324,101967.56,31.61,829.7317,0.45527664,0.3686363,1.0465065,-114948.52,1.0246063,100,305.95674518722103,9.999997,,97.59846,15900,9,9.999997,2.3486032,1.2028198,6592.383850097656,1.0246063,1.3311404,-91.860825
93.64396,138.78555,327.94855,-117084.18,1.0678746,16,-97.00816,307705,108212.87,33.81,869.7272,0.39844075,0.3663128,0.96777076,-124218.49,1.0678746,100,327.9485629931271,10.0,19.966282,93.64396,16000,10,10.0,2.0351071,1.2028198,6626.055104255676,1.0678746,1.3616927,-97.30847
100.0,150.2311,324.7535,-128483.59,1.0,17,-83.92107,311054,122578.92,33.49,749.69507,0.55774003,0.16901465,1.013379,-133682.97,1.0,100,324.75352011145884,9.999998,,100.0,16100,1,9.999998,1.6287113,1.194442,6662.3138654232025,1.0,1.0926675,-83.92107
97.085205,141.00887,315.7607,-120389.64,1.0300231,17,-126.35433,314313,107505.61,32.59,1089.6703,0.5002983,0.29732794,1.0128641,-123401.92,1.0300231,100,315.7607165589118,10.0,,97.085205,16200,2,10.0,1.7021868,1.194442,6696.840929031372,1.0300231,1.165623,-126.627525
97.1159,140.85612,340.54935,-142346.72,1.0296975,17,-131.21747,317820,131271.11,35.07,1009.7907,0.42085657,0.26363525,1.0414811,-161128.75,1.0296975,100,340.549314362497,9.999999,9.981861,97.1159,16300,3,9.999999,2.1136835,1.194442,6730.360260486603,1.0296975,1.1680051,-131.06476
96.48248,125.872505,298.35947,-100582.53,1.0364575,17,-76.98277,320905,95698.016,30.85,669.75146,0.29537624,0.3572793,1.0096284,-105600.43,1.0364575,100,298.3594653638295,9.999998,9.979583,96.48248,16400,4,9.999998,2.2705684,1.194442,6769.5415942668915,1.0364575,1.1738795,-77.1489
97.15069,134.393,316.46118,-112510.81,1.0293288,17,-88.20593,324171,106293.42,32.66,749.68115,0.42134488,0.28246734,0.99177396,-118825.56,1.0293288,100,316.4611972067918,10.0,,97.15069,16500,5,10.0,2.0663984,1.194442,6804.545094251633,1.0293288,1.2115616,-88.234535
95.519455,142.45355,316.94928,-117016.09,1.0469072,17,-95.41299,327442,110817.484,32.71,749.6847,0.3860524,0.41044754,1.0477514,-119006.17,1.0469072,100,316.94928135014567,10.0,9.98098,95.519455,16600,6,10.0,2.84628,1.194442,6839.87021279335,1.0469072,1.2042277,-95.787
