ESSRenyiHarmonic,DivergenceHarmonic,EpRewMean,TimeElapsed,EmpiricalD2Harmonic,InitialReturnMin,InitialReturnMax,EpThisIter,InitialBound,MinIW,Bound,TimestepsSoFar,ReturnMeanIW,ReturnStepMaxmin,MinTargetPdf,MeanD2-0,InitialReturnStd,MeanIW,StdIW,InitialReturnMean,MinBehavPdf,EmpiricalD2Arithmetic,EpLenMean,Inner Iteration,MaxIW,MeanEntropy,Iteration,ESSRenyiArithmetic,EpisodesSoFar,ReturnStepMax
100.0,1.105874,423.4123831087916,4257.672396659851,1.0,,939.63916,100,-220050.77,0.53531045,-208476.92,241187,199145.3,9.999999,-112.21579,1.0,178.60355,1.0130142,0.18881384,423.41238,-112.21579,1.0,43.36,5,1.6032953,1.1948726,18,100.0,9000,9.999999
100.0,1.0213573,463.3051284745789,4309.648656129837,1.0,9.980008,1089.6283,100,-270296.88,0.82875085,-266167.9,245922,254108.45,9.999999,-125.16667,1.0,209.07552,1.008071,0.08878451,463.3051,-125.16667,1.0,47.35,1,1.2343453,1.1849333,19,100.0,9100,9.999999
99.25396,1.046881,509.3008682463153,4363.599641799927,1.0075165,19.966833,1039.583,100,-314698.6,0.64765155,-314697.5,251117,303584.03,9.999999,-115.64281,1.0075165,223.91907,0.9955318,0.1696936,509.30087,-115.796074,1.0075165,51.95,2,1.6143177,1.1849333,19,99.25396,9200,9.999999
99.29426,1.0442446,473.8030649592666,4379.96336722374,1.0071076,9.980042,1089.6531,100,-268563.7,0.73121387,-268563.7,255957,256369.31,9.999999,-130.27682,1.0071076,193.0155,0.99716187,0.14224036,473.8031,-130.27528,1.0071076,48.4,3,1.3967984,1.1849333,19,99.29426,9300,9.999999
99.25996,1.1548157,495.4946003541121,4390.661403179169,1.0074556,,1259.281,100,-314465.3,0.533663,-301394.2,261014,284267.1,10.0,-163.13779,1.0074556,252.44504,1.024275,0.26639906,495.49457,-163.15565,1.0074556,50.57,4,1.9297283,1.1849333,19,99.25996,9400,10.0
96.00364,1.1722277,497.09829089713975,4435.235672950745,1.0416272,,1159.5591,100,-289872.72,0.32589328,-284739.53,266087,270108.53,9.999999,-136.35608,1.0416272,233.62505,1.008095,0.33588308,497.09827,-135.61093,1.0416272,50.73,5,2.3922956,1.1849333,19,96.00364,9500,9.999999
100.0,1.1280394,480.8071956728773,4478.879378080368,1.0,19.968136,1579.3422,100,-321292.56,0.35900676,-295654.78,270997,269029.34,10.0,-188.18835,1.0,255.04517,0.9827311,0.19353445,480.80722,-188.18835,1.0,49.1,1,1.7760949,1.1790805,20,100.0,9600,10.0
95.819626,1.3015735,524.7813504185128,4507.293566465378,1.0436275,,1389.5173,100,-393445.16,0.39611295,-393435.75,276347,371297.44,10.0,-158.96674,1.0436275,231.37958,1.0132719,0.49302033,524.7814,-159.5719,1.0436275,53.5,2,3.354275,1.1790805,20,95.819626,9700,10.0
96.00461,1.2848091,495.3087304917742,4528.328584432602,1.0416167,,1179.7026,100,-310356.8,0.40473688,-310356.8,281402,294502.53,9.999998,-137.3484,1.0416167,206.32516,1.0227951,0.35732177,495.30872,-137.3422,1.0416167,50.55,3,2.2568815,1.1790805,20,96.00461,9800,9.999998
96.042694,1.0981019,492.5052953717659,4538.291242361069,1.0412036,,1189.7156,100,-333474.12,0.6058878,-298877.2,286429,283970.2,10.0,-146.05357,1.0412036,212.95384,1.0281192,0.2315834,492.50528,-146.44238,1.0412036,50.27,4,1.7126602,1.1790805,20,96.042694,9900,10.0
98.064545,1.1658124,505.8933896444285,4582.483751535416,1.0197365,,949.5558,100,-286818.34,0.5051078,-281674.9,291590,271890.44,9.999999,-122.7778,1.0197365,190.93199,0.9874215,0.25138777,505.8934,-122.62369,1.0197365,51.61,5,1.7740905,1.1790805,20,98.064545,10000,9.999999
100.0,0.99999404,503.80054552517834,4599.872264623642,1.0,,1509.5671,100,-328127.7,0.99990845,-328125.03,296730,305222.38,10.0,-164.95003,1.0,226.73764,1.0,2.7807457e-05,503.80054,-164.95003,1.0,51.4,1,1.0000916,1.1732049,21,100.0,10100,10.0
99.999855,1.0242807,492.90258223999814,4613.273648738861,1.0000014,,1269.6843,100,-317320.56,0.7463187,-313199.88,301761,296802.16,9.999997,-159.6976,1.0000014,241.18497,1.0004854,0.090490974,492.90262,-159.69754,1.0000014,50.31,2,1.2324257,1.1732049,21,99.999855,10200,9.999997
99.102486,1.0414902,526.3854864524395,4628.3868408203125,1.0090564,19.961914,1219.4338,100,-353563.7,0.80973816,-338173.28,307127,322921.28,9.999999,-143.01645,1.0090564,225.4386,0.9879085,0.0882196,526.3855,-143.06136,1.0090564,53.66,3,1.4528395,1.1732049,21,99.102486,10300,9.999999
98.51452,1.0954438,542.1895509529359,4645.863576173782,1.0150788,,1529.5533,100,-377914.16,0.5355392,-377912.97,312651,353303.25,9.999999,-180.44147,1.0150788,263.29608,0.99224275,0.24984576,542.1896,-180.5224,1.0150788,55.24,4,1.7463195,1.1732049,21,98.51452,10400,9.999999
98.61893,1.0884913,483.20358797010573,4661.236472606659,1.0140041,9.982819,1209.506,100,-306861.3,0.6038895,-306861.2,317585,291521.7,9.999999,-147.76477,1.0140041,250.70494,0.99065244,0.21866943,483.20358,-147.72833,1.0140041,49.34,5,1.6881802,1.1732049,21,98.61893,10500,9.999999
100.0,0.9999964,477.31006570622344,4672.1750473976135,1.0,,1029.593,100,-296979.6,1.0,-296979.6,322460,286325.6,9.999998,-123.66182,1.0,241.86919,1.0,,477.31003,-123.66182,1.0,48.75,1,1.0,1.1716349,22,100.0,10600,9.999998
100.0,1.0100801,496.30843111167263,4681.285051584244,1.0,,1119.6572,100,-298387.53,0.84976447,-292377.22,327525,279714.4,9.999999,-129.12473,1.0,198.66057,1.0020986,0.06058395,496.3084,-129.12473,1.0,50.65,2,1.1851218,1.1716349,22,100.0,10700,9.999999
99.67475,1.0199908,542.3875822121264,4703.815459489822,1.0032631,109.897385,1179.4863,100,-348377.3,0.762317,-348377.3,333051,334256.28,9.999999,-138.91058,1.0032631,219.22543,1.0069879,0.107844844,542.3876,-138.88098,1.0032631,55.26,3,1.3808095,1.1716349,22,99.67475,10800,9.999999
99.647644,1.021679,539.6713856992076,4710.811670541763,1.003536,19.966187,1349.5015,100,-357314.16,0.68722636,-357314.03,338550,338813.4,9.999999,-159.87135,1.003536,238.26897,1.0181655,0.13878588,539.6714,-159.81363,1.003536,54.99,4,1.3896554,1.1716349,22,99.647644,10900,9.999999
99.672035,1.0201569,512.784986890804,4719.0500593185425,1.0032904,,1139.6776,100,-319173.9,0.6980912,-319173.9,343780,305988.9,10.0,-128.17947,1.0032904,229.6044,1.0064137,0.123568304,512.785,-128.0752,1.0032904,52.3,5,1.4689785,1.1716349,22,99.672035,11000,10.0
100.0,0.9999945,547.093086302195,4727.421581268311,1.0,9.979882,1529.5665,100,-389132.84,0.9999695,-389131.88,349353,365618.34,9.999998,-178.82533,1.0,257.5043,0.99999887,6.484514e-06,547.0931,-178.82533,1.0,55.73,1,1.0000153,1.1691726,23,100.0,11100,9.999998
100.0,1.0492218,517.77717315095,4742.917492866516,1.0,,1209.4926,100,-336847.97,0.5649348,-327125.56,354633,312065.66,9.999997,-142.53513,1.0,232.4901,0.9913932,0.14724259,517.77716,-142.53514,1.0,52.8,2,1.5638388,1.1691726,23,100.0,11200,9.999997
98.33289,1.1150078,519.893816676656,4758.6246864795685,1.0169537,,1449.6035,100,-333760.5,0.45879844,-326423.12,359934,304122.38,9.999999,-178.83263,1.0169537,252.74388,0.99831957,0.19946583,519.8938,-178.45772,1.0169537,53.01,3,1.6354914,1.1691726,23,98.33289,11300,9.999999
97.8642,1.1407968,521.2921468922192,4775.165847539902,1.0218241,,1059.7351,100,-328657.78,0.41498348,-328657.6,365249,316602.22,10.0,-121.280136,1.0218241,227.16986,1.0267434,0.2961467,521.2922,-121.321655,1.0218241,53.15,4,2.0839565,1.1691726,23,97.8642,11400,10.0
97.83799,1.143065,515.194130068541,4789.832179307938,1.0220978,9.980102,1589.4703,100,-348943.53,0.4365145,-348941.4,370503,321794.34,9.999999,-187.79175,1.0220978,260.44904,1.0533863,0.3055593,515.19415,-187.72847,1.0220978,52.54,5,1.960117,1.1691726,23,97.83799,11500,9.999999
100.0,0.9999962,521.3963190664821,4807.2394688129425,1.0,9.979936,1539.551,100,-357454.56,1.0,-357454.56,375819,333633.03,9.999998,-172.00806,1.0,248.55362,1.0,,521.3963,-172.00806,1.0,53.16,1,1.0,1.1685758,24,100.0,11600,9.999998
100.0,0.99999607,529.5840249890013,4815.711389541626,1.0,,1629.2048,100,-379447.97,1.0,-379447.97,381217,352771.22,10.0,-186.79907,1.0,268.9089,1.0,,529.58405,-186.79907,1.0,53.98,2,1.0,1.1685758,24,100.0,11700,10.0
100.0,0.99999595,538.989378700527,4825.107380867004,1.0,,1219.5651,100,-368784.88,0.99998474,-368784.7,386709,353836.4,10.0,-149.05681,1.0,251.64867,0.99999976,3.3177039e-06,538.9894,-149.05681,1.0,54.92,3,1.0000153,1.1685758,24,100.0,11800,10.0
100.0,0.9999962,516.9839643526266,4837.222643136978,1.0,9.982343,1059.6558,100,-330961.22,0.99998474,-330961.22,391981,319675.97,9.999999,-133.91216,1.0,228.91731,1.000001,4.626549e-06,516.984,-133.91216,1.0,52.72,4,1.0000153,1.1685758,24,100.0,11900,9.999999
100.0,0.9999962,509.988878705572,4844.731715917587,1.0,,1329.4736,100,-344779.62,0.9999695,-344779.56,397183,327015.56,9.999998,-164.18741,1.0,258.70285,1.0,6.1576648e-06,509.98886,-164.18741,1.0,52.02,5,1.0000153,1.1685758,24,100.0,12000,9.999998
100.0,0.9999962,516.594168919881,4856.3222761154175,1.0,9.983145,1149.4829,100,-334585.94,1.0,-334585.94,402451,321306.28,9.999999,-128.72961,1.0,233.31682,1.0,,516.5941,-128.72961,1.0,52.68,1,1.0,1.1685758,25,100.0,12100,9.999999
100.0,1.1787381,527.7968935799001,4866.517674922943,1.0,,1129.6729,100,-339769.03,0.40798286,-314460.84,407831,300535.8,9.999999,-136.00406,1.0,219.94,0.9957379,0.24052733,527.7969,-136.00406,1.0,53.8,2,1.8553059,1.1685758,25,100.0,12200,9.999999
94.682976,1.4150798,508.49977814926496,4902.225586414337,1.056156,,1329.4912,100,-356451.66,0.19647948,-356451.06,413018,335318.9,10.0,-153.7291,1.056156,258.22226,1.0943049,0.64279985,508.49976,-153.95715,1.056156,51.87,3,5.7568865,1.1685758,25,94.682976,12300,10.0
94.54495,1.2366915,528.181786575504,4917.329769849777,1.0576979,79.95824,1149.695,100,-317671.62,0.39338434,-309315.94,418402,294542.6,9.999999,-136.01068,1.0576979,201.23988,1.0229129,0.4626611,528.18176,-135.84918,1.0576979,53.84,4,3.6148467,1.1685758,25,94.54495,12400,9.999999
97.22491,1.1850172,531.09354526466,4939.813473701477,1.028543,,1529.2736,100,-350405.16,0.3883566,-346430.12,423815,320843.38,9.999999,-179.60246,1.028543,259.7886,1.0251476,0.32151258,531.0935,-179.5062,1.028543,54.13,5,2.064208,1.1685758,25,97.22491,12500,9.999999
100.0,1.0000045,504.99692429906196,4961.922789335251,1.0,,1019.7578,100,-307248.16,0.99998474,-307247.97,428967,296796.5,9.999999,-124.69544,1.0,204.38887,0.9999994,6.724376e-06,504.99695,-124.69544,1.0,51.52,1,1.0000153,1.1667514,26,100.0,12600,9.999999
100.0,1.000005,543.5742691337417,4973.424734115601,1.0,19.96138,1369.4402,100,-350210.28,0.9999695,-350210.03,434505,331361.84,10.0,-171.37653,1.0,189.44289,1.0000005,8.934432e-06,543.5743,-171.37653,1.0,55.38,2,1.0000305,1.1667514,26,100.0,12700,10.0
100.0,1.0000048,524.2865241958372,4985.354011058807,1.0,,1829.595,100,-391564.47,0.9999695,-391564.47,439850,357921.56,10.0,-201.71992,1.0,288.17194,1.0000012,1.12074995e-05,524.2865,-201.71994,1.0,53.45,3,1.000061,1.1667514,26,100.0,12800,10.0
100.0,1.0312809,533.272944493534,4994.876106977463,1.0,,1219.6257,100,-360558.4,0.8203464,-356382.44,445285,341200.62,10.0,-140.38138,1.0,247.44475,0.9984487,0.09455572,533.27295,-140.38138,1.0,54.35,4,1.3454212,1.1667514,26,100.0,12900,10.0
99.03882,1.0606623,530.2982965903744,5015.147588253021,1.0097051,9.980812,1459.6406,100,-382928.06,0.5126239,-382919.56,450690,360866.8,10.0,-171.66302,1.0097051,253.41338,1.0559615,0.23194441,530.2983,-171.70161,1.0097051,54.05,5,2.0478632,1.1667514,26,99.03882,13000,10.0
100.0,0.9999943,529.9883630233234,5040.779668807983,1.0,9.980349,1299.6003,100,-360377.97,0.9999695,-360376.4,456092,343401.75,9.999999,-155.10384,1.0,250.03128,0.9999986,7.662042e-06,529.9884,-155.10384,1.0,54.02,1,1.0000153,1.1656363,27,100.0,13100,9.999999
100.0,1.0080483,527.6951504941804,5055.934890270233,1.0,,1669.636,100,-385554.6,0.88002264,-383917.72,461471,355787.9,9.999998,-194.1814,1.0,281.20355,1.0123788,0.06354678,527.6951,-194.1814,1.0,53.79,2,1.1786206,1.1656363,27,100.0,13200,9.999998
99.74075,1.0146774,538.8858433476966,5070.098930358887,1.0025992,9.982822,1369.5474,100,-350766.9,0.8466583,-343676.28,466962,324687.34,9.999998,-161.42418,1.0025992,201.46599,0.9928493,0.06604972,538.8858,-161.45496,1.0025992,54.91,3,1.2075009,1.1656363,27,99.74075,13300,9.999998
99.41321,1.0366648,597.2631699094741,5099.334272623062,1.0059025,,1309.6396,100,-411638.12,0.6467627,-411636.16,473037,394085.03,10.0,-143.9164,1.0059025,243.8741,0.9673113,0.12320887,597.2632,-143.81012,1.0059025,60.75,4,1.3992089,1.1656363,27,99.41321,13400,10.0
99.48776,1.0254146,526.5898559378946,5107.668100833893,1.0051488,,1169.7318,100,-352582.66,0.7939553,-344938.7,478405,331013.38,9.999999,-128.25256,1.0051488,242.71332,1.0140698,0.11488761,526.5899,-128.18285,1.0051488,53.68,5,1.2652618,1.1656363,27,99.48776,13500,9.999999
100.0,0.9999994,559.3877328607775,5128.215334177017,1.0,,1399.679,100,-415215.8,1.0,-415215.8,484101,395526.12,10.0,-156.2966,1.0,287.42212,1.0,,559.3877,-156.2966,1.0,56.96,1,1.0,1.161544,28,100.0,13600,10.0
100.0,0.99999917,580.4771820629575,5136.895110845566,1.0,9.981688,1369.5967,100,-403631.72,1.0,-403631.72,490008,384779.28,10.0,-157.49779,1.0,218.69055,1.0,,580.4772,-157.49779,1.0,59.07,2,1.0,1.161544,28,100.0,13700,10.0
100.0,0.9999995,524.902545496056,5144.033776283264,1.0,,1619.5367,100,-376437.5,1.0,-376437.5,495359,350076.38,10.0,-190.86784,1.0,273.04523,1.0,,524.9025,-190.86784,1.0,53.51,3,1.0,1.161544,28,100.0,13800,10.0
100.0,0.9999995,531.1949421822487,5152.9071707725525,1.0,,1099.6306,100,-345618.4,1.0,-345618.4,500773,333465.62,10.0,-133.19174,1.0,226.48972,1.0,,531.19495,-133.19174,1.0,54.14,4,1.0,1.161544,28,100.0,13900,10.0
100.0,0.9999994,538.5933972792085,5161.147053718567,1.0,,989.5969,100,-339734.3,0.9999695,-339733.4,506261,329891.06,9.999999,-133.15765,1.0,199.52235,0.99999946,9.556846e-06,538.5934,-133.15765,1.0,54.88,5,1.0000229,1.161544,28,100.0,14000,9.999999
100.0,0.9999995,578.9751045725001,5180.301676988602,1.0,,1349.4705,100,-411975.72,0.9999695,-411974.44,512153,393672.0,9.999999,-157.57631,1.0,241.7874,0.9999986,6.395787e-06,578.9751,-157.57631,1.0,58.92,1,1.0000153,1.161544,29,100.0,14100,9.999999
100.0,1.0547824,532.188080307244,5194.969012260437,1.0,19.963795,1269.5476,100,-347869.06,0.73571295,-335455.62,517577,318819.12,9.999998,-151.52142,1.0,220.1044,0.9912946,0.13203636,532.1881,-151.52142,1.0,54.24,2,1.446469,1.161544,29,100.0,14200,9.999998
98.33831,1.1068425,503.79490642485706,5225.01939034462,1.0168977,,1299.6504,100,-324316.6,0.51317173,-324316.44,522717,306456.56,9.999999,-142.9335,1.0168977,242.64651,1.0344013,0.2561769,503.79492,-142.90698,1.0168977,51.4,3,1.7196914,1.161544,29,98.33831,14300,9.999999
98.28596,1.1369689,528.5934203782624,5240.550356388092,1.0174394,,1539.4121,100,-330319.1,0.44715944,-324872.9,528105,299476.84,9.999999,-182.68011,1.0174394,241.15082,1.0113186,0.2686067,528.59344,-182.5715,1.0174394,53.88,4,1.6857734,1.161544,29,98.28596,14400,9.999999
97.2551,1.1856598,596.9751587749868,5267.823353528976,1.0282238,,1429.6063,100,-426024.25,0.36287302,-426023.9,534177,403657.53,9.999998,-168.56369,1.0282238,281.3698,1.023645,0.36502907,596.9751,-168.42212,1.0282238,60.72,5,2.3990219,1.161544,29,97.2551,14500,9.999998
100.0,1.0118771,566.3870293367895,5283.761221647263,1.0,,989.7478,100,-385010.72,0.8529082,-382796.1,539943,372892.44,10.0,-109.97046,1.0,233.1762,0.9985167,0.07013259,566.387,-109.97046,1.0,57.66,1,1.1679327,1.16132,30,100.0,14600,10.0
99.61229,1.1124039,565.08961689518,5307.991162538528,1.0038922,,1309.4601,100,-416058.97,0.56474525,-383238.2,545696,365062.2,10.0,-156.82759,1.0038922,260.76538,1.0118144,0.20628415,565.0896,-156.71619,1.0038922,57.53,2,2.075832,1.16132,30,99.61229,14700,10.0
96.47457,1.1116384,556.3860049469956,5340.051525115967,1.0365425,,1189.6223,100,-367119.56,0.32997137,-356883.06,551362,341886.8,9.999998,-139.07051,1.0365425,243.69473,0.9841224,0.27915677,556.386,-138.57983,1.0365425,56.66,3,1.9470308,1.16132,30,96.47457,14800,9.999998
98.67041,1.0859296,558.2848682417236,5364.179593324661,1.0134751,,1129.4697,100,-373785.03,0.6101508,-373782.47,557047,360421.66,9.999999,-135.78342,1.0134751,225.77061,1.0116453,0.23627633,558.2849,-135.97171,1.0134751,56.85,4,1.7974149,1.16132,30,98.67041,14900,9.999999
98.48284,1.0984732,571.5737085294564,5381.7255692481995,1.0154053,,1279.4996,100,-410168.97,0.5736912,-410168.4,562865,392923.62,10.0,-152.53601,1.0154053,242.80437,1.0292565,0.2448895,571.5737,-152.6723,1.0154053,58.18,5,1.8224636,1.16132,30,98.48284,15000,10.0
100.0,1.0000011,586.3863284227023,5400.579282999039,1.0,,1579.5692,100,-424452.66,1.0,-424452.66,568831,399376.56,9.999999,-182.50043,1.0,235.6431,1.0,,586.38635,-182.50043,1.0,59.66,1,1.0,1.159315,31,100.0,15100,9.999999
100.0,1.0421379,535.4929549346946,5411.847350120544,1.0,9.981982,1119.6257,100,-351119.1,0.63525087,-344829.66,574288,331968.2,9.999999,-131.68869,1.0,227.5249,1.0046508,0.122539364,535.493,-131.68869,1.0,54.57,2,1.3958927,1.159315,31,100.0,15200,9.999999
98.71177,1.0830079,567.9763993913742,5433.225385427475,1.0130504,29.956747,1019.80963,100,-359383.0,0.39799714,-359383.0,580070,348505.3,10.0,-118.07254,1.0130504,197.33897,1.0077963,0.22808753,567.9764,-117.611885,1.0130504,57.82,3,1.9641588,1.159315,31,98.71177,15300,10.0
98.70452,1.0831686,548.5825159204161,5442.239631175995,1.0131248,,1629.5254,100,-386598.53,0.43738124,-386598.4,585658,358823.5,10.0,-182.14401,1.0131248,261.18942,1.0174779,0.2327064,548.5825,-181.9447,1.0131248,55.88,4,1.6100618,1.159315,31,98.70452,15400,10.0
98.6301,1.0887938,561.9817013088956,5460.033223152161,1.0138893,,1139.5764,100,-366508.2,0.5940193,-366508.2,591380,352889.28,10.0,-140.24823,1.0138893,237.06697,0.99322075,0.16834691,561.9817,-140.2937,1.0138893,57.22,5,1.4425675,1.159315,31,98.6301,15500,10.0
100.0,0.9999957,549.585668297778,5472.5953776836395,1.0,,1689.403,100,-412731.16,1.0,-412731.16,596978,384046.62,10.0,-196.57831,1.0,286.36032,1.0,,549.5857,-196.57831,1.0,55.98,1,1.0,1.1574537,32,100.0,15600,10.0
100.0,1.0211036,502.4093464507017,5482.19931936264,1.0,,1009.72253,100,-326951.66,0.84494174,-323917.47,602104,313563.16,9.999999,-120.589455,1.0,253.5543,1.0046641,0.086258344,502.40933,-120.589455,1.0,51.26,2,1.2777711,1.1574537,32,100.0,15700,9.999999
99.26629,1.0459105,570.5791274278449,5508.3649735450745,1.0073913,,1689.3741,100,-415283.97,0.69219375,-415283.97,607912,385949.28,9.999999,-190.8675,1.0073913,271.0595,0.99836195,0.16486324,570.57916,-190.80493,1.0073913,58.08,3,1.5006739,1.1574537,32,99.26629,15800,9.999999
99.21661,1.048986,571.7739008999796,5519.773519277573,1.0078957,,1309.6271,100,-388378.56,0.54017615,-388376.5,613732,370721.72,10.0,-146.10498,1.0078957,229.48419,0.9984178,0.16518347,571.7739,-146.02837,1.0078957,58.2,4,1.6324247,1.1574537,32,99.21661,15900,10.0
99.22289,1.0827451,559.0887389215583,5532.594488143921,1.0078319,,1519.5425,100,-388433.44,0.4896569,-384322.6,619425,360175.16,10.0,-167.77432,1.0078319,270.9837,1.0160013,0.23999272,559.08875,-167.51953,1.0078319,56.93,5,1.9172543,1.1574537,32,99.22289,16000,10.0
100.0,1.0000094,593.168240176467,5558.41420173645,1.0,9.9818325,1569.5394,100,-435910.66,0.99993896,-435908.1,625459,411149.34,9.999999,-193.27954,1.0,243.52292,0.9999969,2.5764522e-05,593.16815,-193.27954,1.0,60.34,1,1.0000534,1.1557043,33,100.0,16100,9.999999
100.0,0.99999785,612.3699972197453,5576.761035442352,1.0,9.979095,1609.6157,100,-483862.44,0.99981695,-483862.3,631685,457823.2,10.0,-184.47165,1.0,287.79816,1.0000057,6.0657418e-05,612.37,-184.47156,1.0,62.26,2,1.0001526,1.1557043,33,100.0,16200,10.0
100.0,1.0679502,544.3815371113246,5589.571646690369,1.0,,1309.6149,100,-374089.3,0.6464569,-364508.75,637231,346695.4,10.0,-147.21811,1.0,245.97084,1.0202504,0.16915914,544.3816,-147.21811,1.0,55.46,3,1.5475664,1.1557043,33,100.0,16300,10.0
97.47467,1.1738803,577.0662590838797,5619.748250246048,1.0259075,,1599.5139,100,-410281.53,0.35597387,-410281.3,643104,382422.0,10.0,-180.18161,1.0259075,282.66748,1.0400052,0.3805362,577.0662,-179.66516,1.0259075,58.73,4,2.172368,1.1557043,33,97.47467,16400,10.0
97.36831,1.0756756,573.275787999784,5634.238426208496,1.0270282,9.980358,1469.7317,100,-404003.0,0.5697133,-390153.2,648939,367636.78,10.0,-170.44617,1.0270282,233.52556,1.0075488,0.20530242,573.27576,-170.26254,1.0270282,58.35,5,1.6520076,1.1557043,33,97.36831,16500,10.0
100.0,1.0325736,558.9787731943985,5655.13122844696,1.0,,1439.4114,100,-394527.88,0.78771657,-386587.06,654631,365427.22,10.0,-171.12775,1.0,247.48152,0.99600387,0.103206426,558.97876,-171.12775,1.0,56.92,1,1.5147997,1.1548297,34,100.0,16600,10.0
98.82145,1.0752246,588.7622265373483,5682.5177526474,1.011926,,1279.53,100,-412490.9,0.5468105,-412487.7,660621,395425.56,9.999998,-160.27724,1.011926,232.10323,1.024239,0.21854226,588.7622,-160.2765,1.011926,59.9,2,1.6545177,1.1548297,34,98.82145,16700,9.999998
98.94922,1.0668246,559.877015596991,5705.8739449977875,1.0106194,,1009.61755,100,-364050.62,0.5618229,-364050.47,666322,353469.1,10.0,-124.50348,1.0106194,217.33307,1.0052644,0.17143564,559.877,-124.494995,1.0106194,57.01,3,1.527496,1.1548297,34,98.94922,16800,10.0
98.916016,1.0691099,554.6927260273457,5719.967237472534,1.0109587,,1439.6084,100,-387042.53,0.5215394,-387041.06,671971,365504.22,10.0,-147.51636,1.0109587,255.61125,1.0151954,0.21352807,554.6927,-147.55229,1.0109587,56.49,4,1.732584,1.1548297,34,98.916016,16900,10.0
98.85992,1.0995845,563.3777943512724,5735.713327884674,1.0115323,,1219.5969,100,-381484.2,0.44536176,-370278.28,677707,354602.5,9.999999,-141.89932,1.0115323,248.4663,1.0073854,0.23645955,563.3778,-141.69287,1.0115323,57.36,5,1.9051375,1.1548297,34,98.85992,17000,9.999999
