MinBehavPdf,DivergenceHarmonic,InitialBound,MeanIW,InitialReturnMin,MinTargetPdf,InitialReturnMean,EmpiricalD2Arithmetic,InitialReturnStd,ReturnStepMax,EpThisIter,TimeElapsed,TimestepsSoFar,StdIW,MeanEntropy,MeanD2-0,ESSRenyiHarmonic,MinIW,Inner Iteration,Iteration,MaxIW,EpLenMean,EpisodesSoFar,Bound,ReturnStepMaxmin,InitialReturnMax,ESSRenyiArithmetic,EpRewMean,EmpiricalD2Harmonic,ReturnMeanIW
-197.0542,0.99999595,-588002.44,1.0000004,,-197.0542,682.83594,1.0,302.77023,10.0,100,3301.7863886356354,2397272,4.821069e-06,1.1354804,1.0,100.0,0.9999695,1,378,1.0000153,69.31,37800,-588002.06,10.0,1729.6539,100.0,682.8359827770992,1.0,557934.4
-198.79065,0.9999956,-601952.5,1.0,9.979484,-198.79065,700.2287,1.0,295.82172,9.999998,100,3307.566993713379,2404377,6.0117422e-06,1.1354804,1.0,100.0,0.99998474,1,379,1.0000153,71.05,37900,-601952.3,9.999998,1549.2233,100.0,700.2286550315999,1.0,577830.5
-175.31297,0.99999595,-584116.7,0.9999997,,-175.31297,666.6482,1.0,343.9318,10.0,100,3314.1653904914856,2411146,6.5574322e-06,1.1354804,1.0,100.0,0.9999695,1,380,1.0000153,67.69,38000,-584115.75,10.0,1459.4694,100.0,666.6482298008599,1.0,562708.0
-173.24026,0.9999956,-687248.4,1.0000004,,-173.24026,760.5115,1.0,295.73566,9.999999,100,3321.513974428177,2418854,4.7674775e-06,1.1354804,1.0,100.0,0.9999695,1,381,1.0000153,77.08,38100,-687248.4,9.999999,1459.5848,100.0,760.511489164412,1.0,665837.2
-202.77744,0.99999547,-791338.44,0.99999887,,-202.77744,791.5151,1.0,366.1741,9.999998,100,3326.4828794002533,2426872,1.0645203e-05,1.1354804,1.0,100.0,0.9999695,1,382,1.0000305,80.18,38200,-791335.06,9.999998,1749.42,100.0,791.5150880853071,1.0,760576.25
-222.22171,0.9999951,-776361.06,0.99999833,9.979432,-222.22171,781.5067,1.0,360.18372,10.0,100,3334.4784240722656,2434790,6.270318e-06,1.1354804,1.0,100.0,0.9999695,1,383,1.0000153,79.18,38300,-776359.4,10.0,1889.3484,100.0,781.5066577022044,1.0,740483.25
-183.85654,0.9999956,-665321.7,1.0000002,9.980396,-183.85654,742.32947,1.0,295.9373,9.999999,100,3342.1219153404236,2442316,5.405113e-06,1.1354804,1.0,100.0,0.99998474,1,384,1.0000153,75.26,38400,-665321.5,9.999999,1629.6072,100.0,742.3293602535501,1.0,638631.56
-184.9179,0.9999951,-761593.5,1.0,,-184.9179,798.4011,1.0,310.0602,10.0,100,3347.9727959632874,2450403,,1.1354804,1.0,100.0,1.0,1,385,1.0,80.87,38500,-761593.5,10.0,1669.4768,100.0,798.4011027658785,1.0,733581.6
-271.89453,0.99999535,-763231.3,1.0,9.979495,-271.89453,746.8297,1.0,389.11542,10.0,100,3352.4826650619507,2457974,7.076816e-06,1.1354804,1.0,100.0,0.9999695,1,386,1.0000305,75.71,38600,-763230.7,10.0,2319.376,100.0,746.8296953461695,1.0,709164.75
-200.82465,0.9999958,-588935.7,1.0,,-200.82465,681.8413,1.0,304.23816,10.0,100,3360.7957599163055,2464895,,1.1354804,1.0,100.0,1.0,1,387,1.0,69.21,38700,-588935.7,10.0,1769.4497,100.0,681.8414005597617,1.0,557468.5
-274.88766,0.99999535,-736209.3,1.0,,-274.88766,745.02374,1.0,350.43768,10.0,100,3364.9257683753967,2472448,,1.1354804,1.0,100.0,1.0,1,388,1.0,75.53,38800,-736209.3,10.0,2409.3584,100.0,745.023739391285,1.0,677866.94
-216.44867,1.0516087,-692365.5,0.99590445,9.983741,-216.44867,762.32117,1.0,281.80478,10.0,100,3369.4391629695892,2480174,0.11928598,1.1354804,1.0,100.0,0.6032264,1,389,1.4002554,77.26,38900,-678810.4,10.0,1779.2865,100.0,762.3211827419676,1.0,646181.56
-184.88257,0.99998736,-732278.0,0.99999946,,-184.88257,764.51624,1.0,344.1231,9.999999,100,3378.2911307811737,2487922,4.73453e-06,1.1355581,1.0,100.0,0.9999695,1,390,1.0000153,77.48,39000,-732277.5,9.999999,1709.541,100.0,764.5161748328552,1.0,702905.1
-198.99306,0.99998724,-712778.3,1.0,9.981174,-198.99306,767.9146,1.0,299.0736,9.999999,100,3384.44193482399,2495704,,1.1355581,1.0,100.0,1.0,1,391,1.0,77.82,39100,-712778.3,9.999999,1829.5354,100.0,767.9146495026919,1.0,679137.9
-187.76767,0.9999875,-720324.94,1.0,,-187.76767,754.1264,1.0,352.52155,10.0,100,3389.4405105113983,2503348,,1.1355581,1.0,100.0,1.0,1,392,1.0,76.44,39200,-720324.94,10.0,1649.5452,100.0,754.1263863413901,1.0,692978.06
-209.29755,0.9999865,-795704.4,0.9999983,,-209.29755,805.7946,1.0,342.58936,9.999999,100,3394.6945707798004,2511509,7.393792e-06,1.1355581,1.0,100.0,0.9999695,1,393,1.0000153,81.61,39300,-795702.7,9.999999,1699.6056,100.0,805.7946230416409,1.0,766670.75
-190.74356,0.9999882,-660925.25,0.9999998,,-190.74356,714.3338,1.0,352.54642,10.0,100,3400.257555961609,2518755,5.795938e-06,1.1355581,1.0,100.0,0.9999695,1,394,1.0000153,72.46,39400,-660924.75,10.0,1619.6149,100.0,714.333813499627,1.0,634561.25
-229.28732,0.9999881,-668311.44,0.9999984,,-229.28732,728.3321,1.0,310.55795,10.0,100,3406.362752199173,2526141,9.734991e-06,1.1355581,1.0,100.0,0.9999695,1,395,1.0000153,73.86,39500,-668308.75,10.0,2029.5381,100.0,728.3321592973754,1.0,626911.25
-225.7775,0.9999877,-722078.25,1.0,9.979619,-225.7775,739.8194,1.0,362.34512,9.999999,100,3412.648865222931,2533642,,1.1355581,1.0,100.0,1.0,1,396,1.0,75.01,39600,-722078.25,9.999999,2079.28,100.0,739.8193471162746,1.0,678626.7
-310.32196,0.9999876,-760429.7,1.0,,-310.32196,748.60205,1.0,351.42648,10.0,100,3417.640346288681,2541231,,1.1355581,1.0,100.0,1.0,1,397,1.0,75.89,39700,-760429.7,10.0,2759.3638,100.0,748.6021349524943,1.0,683905.7
-193.29825,0.99998796,-610209.0,0.99999404,9.980581,-193.29825,700.6293,1.0,308.0309,9.999998,100,3422.460624694824,2548340,3.3933145e-05,1.1355581,1.0,100.0,0.9998779,1,398,1.0000916,71.09,39800,-610203.6,9.999998,1559.5558,100.0,700.6293483739553,1.0,585759.1
-179.93582,0.9999877,-651560.7,1.0,,-179.93582,739.6138,1.0,282.4393,9.999999,100,3428.944915294647,2555839,,1.1355581,1.0,100.0,1.0,1,399,1.0,74.99,39900,-651560.7,9.999999,1569.5935,100.0,739.6137660574042,1.0,626800.5
-171.88083,0.9999876,-656553.9,0.99999774,,-171.88083,736.1233,1.0,298.79373,10.0,100,3433.5215191841125,2563303,8.589681e-06,1.1355581,1.0,100.0,0.9999695,1,400,1.0000153,74.64,40000,-656551.25,10.0,1589.701,100.0,736.1233128318507,1.0,631152.6
-188.2456,0.99998736,-734026.75,1.0,9.979557,-188.2456,760.4342,1.0,355.517,9.999999,100,3442.2965297698975,2571010,,1.1355581,1.0,100.0,1.0,1,401,1.0,77.07,40100,-734026.75,9.999999,1709.6001,100.0,760.4341268893794,1.0,704652.4
-176.40384,0.9999887,-583105.1,0.99999994,,-176.40384,689.1407,1.0,296.06622,9.999999,100,3446.564277648926,2578004,4.7947187e-06,1.1355581,1.0,100.0,0.99998474,1,402,1.0000153,69.94,40200,-583104.94,9.999999,1429.4138,100.0,689.1406572134448,1.0,562569.9
-166.11162,0.99998736,-720532.3,0.9999974,9.979279,-166.11162,778.9981,1.0,302.80197,9.999998,100,3453.0861818790436,2585897,1.2098046e-05,1.1355581,1.0,100.0,0.9999695,1,403,1.0000305,78.93,40300,-720529.1,9.999998,1479.6951,100.0,778.9981731867609,1.0,698524.0
-231.64854,0.99998796,-685453.6,1.0,9.979236,-231.64854,719.83716,1.0,358.1949,9.999999,100,3459.7770833969116,2593198,,1.1355581,1.0,100.0,1.0,1,404,1.0,73.01,40400,-685453.6,9.999999,1969.5027,100.0,719.8371300535729,1.0,646469.06
-185.54733,0.9999877,-653731.3,1.0,19.965633,-185.54733,738.22296,1.0,286.49,10.0,100,3464.3829987049103,2600683,1.8688123e-06,1.1355581,1.0,100.0,0.99998474,1,405,1.0000076,74.85,40500,-653731.2,10.0,1629.3574,100.0,738.2230196905081,1.0,627049.56
-204.95267,0.9999871,-754415.5,0.9999991,9.980197,-204.95267,780.61206,1.0,335.42963,9.999999,100,3471.363926410675,2608592,9.7644925e-06,1.1355581,1.0,100.0,0.9999695,1,406,1.0000153,79.09,40600,-754412.1,9.999999,1799.5645,100.0,780.6120920913497,1.0,721864.9
-243.27359,0.9999869,-797820.1,1.0,9.979535,-243.27359,802.5994,1.0,336.88602,9.999998,100,3477.4870624542236,2616721,,1.1355581,1.0,100.0,1.0,1,407,1.0,81.29,40700,-797820.1,9.999998,1999.0244,100.0,802.5994514220116,1.0,757658.06
-283.72937,1.0590669,-762493.9,0.9971997,9.981339,-283.72937,761.0048,1.0,354.9465,9.999999,100,3482.070522069931,2624434,0.14791416,1.1355581,1.0,100.0,0.6943306,1,408,1.4181671,77.13,40800,-741192.6,9.999999,2389.377,100.0,761.0048445367535,1.0,682143.5
-194.12683,0.9999994,-689600.1,0.9999988,,-194.12683,735.22406,1.0,347.4206,10.0,100,3491.3072848320007,2631889,7.931423e-06,1.1355633,1.0,100.0,0.9999695,1,409,1.0000153,74.55,40900,-689598.06,10.0,1679.3612,100.0,735.2240407732371,1.0,661253.44
-349.39633,0.9999994,-853183.8,1.0,,-349.39633,779.71857,1.0,386.41302,10.0,100,3498.986749649048,2639789,,1.1355633,1.0,100.0,1.0,1,410,1.0,79.0,41000,-853183.8,10.0,3089.1262,100.0,779.718596023578,1.0,757276.06
-223.70764,1.0326734,-707906.8,1.0058154,9.983188,-223.70764,772.1106,1.0,270.49066,9.999999,100,3503.0067315101624,2647613,0.1096956,1.1355633,1.0,100.0,0.64501834,1,411,1.3062974,78.24,41100,-695874.06,9.999999,1959.4229,100.0,772.1106236343935,1.0,656661.94
-283.38153,0.999997,-758349.25,0.9999991,,-283.38153,754.72046,1.0,352.05902,10.0,100,3512.9511880874634,2655263,6.810315e-06,1.1354979,1.0,100.0,0.9999695,1,412,1.0000153,76.5,41200,-758347.0,10.0,2539.2146,100.0,754.7203647894709,1.0,693546.2
-214.45709,0.99999714,-749446.7,0.9999968,,-214.45709,758.7118,1.0,369.83344,10.0,100,3519.0362260341644,2662953,1.9454767e-05,1.1354979,1.0,100.0,0.99993896,1,413,1.0000458,76.9,41300,-749442.0,10.0,1919.397,100.0,758.7117859723356,1.0,712415.6
-276.54578,0.999997,-808565.5,0.9999989,,-276.54578,804.70306,1.0,326.34546,10.0,100,3526.3427999019623,2671103,1.0686872e-05,1.1354979,1.0,100.0,0.99993896,1,414,1.0000153,81.5,41400,-808560.7,10.0,2329.0332,100.0,804.7030344377163,1.0,754043.56
-140.99985,0.99999726,-594620.1,1.0,,-140.99985,711.6218,1.0,266.41312,10.0,100,3532.9733531475067,2678322,,1.1354979,1.0,100.0,1.0,1,415,1.0,72.19,41500,-594620.1,10.0,1309.669,100.0,711.6217517246552,1.0,577381.44
-184.79202,0.9999969,-671942.8,1.0,149.9018,-184.79202,742.72485,1.0,304.89062,10.0,100,3537.2808101177216,2685852,,1.1354979,1.0,100.0,1.0,1,416,1.0,75.3,41600,-671942.8,10.0,1649.4591,100.0,742.7249106770552,1.0,644598.6
-229.20413,0.99999714,-730808.56,1.0,9.980768,-229.20413,766.1154,1.0,316.22443,10.0,100,3541.9947233200073,2693616,,1.1354979,1.0,100.0,1.0,1,417,1.0,77.64,41700,-730808.56,10.0,2089.451,100.0,766.1153958485204,1.0,686930.6
-210.96426,0.999997,-718456.5,0.9999959,29.96195,-210.96426,766.8187,1.0,309.9536,10.0,100,3546.3713393211365,2701387,3.841445e-05,1.1354979,1.0,100.0,0.99990845,1,418,1.0000763,77.71,41800,-718448.75,10.0,1849.3793,100.0,766.8187234347961,1.0,684074.44
-219.81274,0.999997,-792812.4,0.9999997,,-219.81274,806.91064,1.0,328.19254,10.0,100,3560.767739534378,2709559,8.282746e-06,1.1354979,1.0,100.0,0.99998474,1,419,1.0000305,81.72,41900,-792812.4,10.0,1839.2113,100.0,806.9105876938596,1.0,758815.0
-171.4401,0.99999714,-699150.6,0.99999857,19.964077,-171.4401,760.2276,1.0,312.56622,9.999999,100,3565.254112958908,2717264,6.967046e-06,1.1354979,1.0,100.0,0.9999695,1,420,1.0000153,77.05,42000,-699149.06,9.999999,1529.3547,100.0,760.2275635276767,1.0,675642.0
-191.95464,0.99999726,-638447.25,0.99999917,,-191.95464,696.3324,1.0,351.93442,9.999999,100,3572.548612356186,2724330,3.3920019e-06,1.1354979,1.0,100.0,0.99998474,1,421,1.0,70.66,42100,-638446.6,9.999999,1719.3536,100.0,696.332403203327,1.0,608736.0
-214.97101,0.9999969,-717923.25,0.9999975,9.979559,-214.97101,768.8021,1.0,301.6488,9.999998,100,3578.937982082367,2732121,1.1999989e-05,1.1354979,1.0,100.0,0.9999695,1,422,1.0000153,77.91,42200,-717920.5,9.999998,1889.3081,100.0,768.8020685872536,1.0,682045.9
-198.1034,0.99999726,-695728.0,0.9999989,9.981479,-198.1034,751.9293,1.0,311.53192,9.999999,100,3585.2220969200134,2739743,9.43008e-06,1.1354979,1.0,100.0,0.9999695,1,423,1.0000305,76.22,42300,-695725.7,9.999999,1819.6549,100.0,751.9293268349717,1.0,662447.5
-263.89197,0.99999714,-766798.44,0.9999998,,-263.89197,752.0132,1.0,379.96133,9.999997,100,3593.667207956314,2747366,4.264178e-06,1.1354979,1.0,100.0,0.9999695,1,424,1.0000153,76.23,42400,-766797.94,9.999997,2379.4707,100.0,752.0132443489878,1.0,709894.0
-181.33273,0.99999726,-604162.1,1.0,9.980557,-181.33273,702.5227,1.0,290.8525,10.0,100,3599.3724389076233,2754494,,1.1354979,1.0,100.0,1.0,1,425,1.0,71.28,42500,-604162.1,10.0,1609.2966,100.0,702.5227027453478,1.0,578133.3
-179.18378,0.99999726,-637464.1,0.9999969,,-179.18378,712.337,1.0,326.38855,10.0,100,3603.553832054138,2761720,1.9058043e-05,1.1354979,1.0,100.0,0.9999542,1,426,1.000061,72.26,42600,-637461.44,10.0,1529.4741,100.0,712.3369847010772,1.0,613950.7
-212.59021,1.0000147,-702742.4,0.99999774,,-212.59021,754.7165,1.0,317.19727,10.0,100,3610.863201379776,2769370,1.1148892e-05,1.1354979,1.0,100.0,0.9999695,1,427,1.0000305,76.5,42700,-702741.4,10.0,1799.1134,100.0,754.7164397587356,1.0,670210.0
-216.9578,1.0000142,-690704.75,0.9999998,,-216.9578,725.5435,1.0,357.81894,10.0,100,3621.188500404358,2776728,7.828312e-06,1.1354979,1.0,100.0,0.9999695,1,428,1.0000153,73.58,42800,-690703.06,10.0,1899.3412,100.0,725.5435661620795,1.0,654446.1
-249.21245,1.0000157,-821866.8,1.0,9.980144,-249.21245,809.8008,1.0,340.1359,9.999999,100,3626.6308720111847,2784929,,1.1354979,1.0,100.0,1.0,1,429,1.0,82.01,42900,-821866.8,9.999999,2239.287,100.0,809.8008295682587,1.0,771469.75
-160.64008,1.0000141,-646806.75,0.9999965,,-160.64008,729.3304,1.0,306.69092,10.0,100,3631.115102291107,2792325,1.4199568e-05,1.1354979,1.0,100.0,0.9999542,1,430,1.0000305,73.96,43000,-646802.94,10.0,1439.4424,100.0,729.3304824534606,1.0,625978.44
-216.70407,1.0153083,-601001.1,0.9976112,,-216.70407,670.05774,1.0,345.14526,10.0,100,3638.7905983924866,2799128,0.0755069,1.1354979,1.0,100.0,0.7694222,1,431,1.1771559,68.03,43100,-596327.5,10.0,1809.2396,100.0,670.0576945172064,1.0,563178.25
-210.73975,0.9999964,-826980.1,0.99999887,,-210.73975,795.80475,1.0,394.80246,10.0,100,3652.078387737274,2807189,9.495999e-06,1.1354982,1.0,100.0,0.9999695,1,432,1.0000305,80.61,43200,-826977.94,10.0,1939.4954,100.0,795.804803247932,1.0,789172.06
-190.04433,0.9999964,-734971.2,1.0,,-190.04433,773.5003,1.0,320.40677,10.0,100,3657.8837418556213,2815027,,1.1354982,1.0,100.0,1.0,1,433,1.0,78.38,43300,-734971.2,10.0,1839.499,100.0,773.5002892099177,1.0,700963.2
-253.30875,0.9999963,-783196.5,1.0,,-253.30875,776.312,1.0,354.9826,9.999999,100,3662.4067401885986,2822893,,1.1354982,1.0,100.0,1.0,1,434,1.0,78.66,43400,-783196.5,9.999999,2329.1675,100.0,776.3120477912981,1.0,728673.06
-303.37787,0.9999964,-817909.56,1.0,9.981028,-303.37787,782.8125,1.0,366.11838,10.0,100,3667.0640935897827,2830824,,1.1354982,1.0,100.0,1.0,1,435,1.0,79.31,43500,-817909.56,10.0,2659.2375,100.0,782.8124454848675,1.0,746838.0
-182.38675,0.99999666,-673581.06,0.9999997,,-182.38675,742.5075,1.0,303.6573,10.0,100,3671.9786870479584,2838352,6.097517e-06,1.1354982,1.0,100.0,0.9999695,1,436,1.0000153,75.28,43600,-673579.8,10.0,1729.3201,100.0,742.5074283826402,1.0,643523.75
-189.85294,1.036657,-726278.4,0.9922739,,-189.85294,768.3301,1.0,329.04642,10.0,100,3680.3298647403717,2846138,0.12745765,1.1354982,1.0,100.0,0.59311354,1,437,1.3880025,77.86,43700,-713063.9,10.0,1659.4326,100.0,768.3300499503295,1.0,684885.3
-174.83656,1.0000032,-701061.56,1.0,,-174.83656,761.61304,1.0,309.22513,10.0,100,3692.914671421051,2853857,7.932149e-06,1.1356235,1.0,100.0,0.9999695,1,438,1.0000305,77.19,43800,-701061.06,10.0,1589.3279,100.0,761.6130592811579,1.0,675674.1
-259.15543,1.0000033,-903368.6,0.9999998,189.90538,-259.15543,864.7977,1.0,316.26566,10.0,100,3700.0081763267517,2862608,9.982204e-06,1.1356235,1.0,100.0,0.99993896,1,439,1.0000305,87.51,43900,-903365.44,10.0,2349.2856,100.0,864.7977711011802,1.0,847895.9
-241.50412,1.0000031,-865764.3,0.9999992,29.954807,-241.50412,832.21094,1.0,360.1901,9.999999,100,3705.8882887363434,2871033,7.2516195e-06,1.1356235,1.0,100.0,0.9999695,1,440,1.0000153,84.25,44000,-865763.1,9.999999,2079.2878,100.0,832.210963226406,1.0,822310.9
-171.64374,1.0000031,-729841.0,0.99999756,9.985365,-171.64374,790.30273,1.0,288.55334,9.999999,100,3711.9534554481506,2879039,1.4847511e-05,1.1356235,1.0,100.0,0.9999695,1,441,1.0000305,80.06,44100,-729837.56,9.999999,1479.495,100.0,790.3028024471643,1.0,707838.2
-178.27318,1.0000029,-705922.44,1.0,29.949724,-178.27318,766.8122,1.0,307.763,10.0,100,3725.6340930461884,2886810,,1.1356235,1.0,100.0,1.0,1,442,1.0,77.71,44200,-705922.44,10.0,1519.4498,100.0,766.8120957860979,1.0,682718.8
-220.37567,1.0000031,-772633.06,0.9999997,,-220.37567,775.12115,1.0,365.54425,10.0,100,3732.067408800125,2894664,1.0559204e-05,1.1356235,1.0,100.0,0.9999695,1,443,1.0000305,78.54,44300,-772631.06,10.0,1949.5132,100.0,775.1212384991071,1.0,734433.5
-226.14116,1.0000035,-836419.0,0.99999803,9.980429,-226.14116,807.2046,1.0,379.28522,10.0,100,3739.873916387558,2902839,1.531834e-05,1.1356235,1.0,100.0,0.99993896,1,444,1.0000305,81.75,44400,-836415.1,10.0,2019.3293,100.0,807.2046675126429,1.0,795432.75
-196.4526,1.0000029,-796067.44,0.9999991,9.98332,-196.4526,810.1925,1.0,335.61862,10.0,100,3750.6760189533234,2911044,4.9773125e-06,1.1356235,1.0,100.0,0.9999695,1,445,1.0000076,82.05,44500,-796066.2,10.0,1639.5256,100.0,810.1924048890521,1.0,769050.3
-246.60497,1.0000031,-759369.9,0.99999887,,-246.60497,766.31635,1.0,338.02695,10.0,100,3761.2261135578156,2918810,9.052099e-06,1.1356235,1.0,100.0,0.9999695,1,446,1.0000305,77.66,44600,-759367.1,10.0,2399.518,100.0,766.3162906396907,1.0,701500.1
-214.64487,1.0000033,-706756.5,0.99999845,,-214.64487,758.51276,1.0,308.46448,9.999998,100,3770.4255521297455,2926498,6.908752e-06,1.1356235,1.0,100.0,0.9999695,1,447,1.0000153,76.88,44700,-706754.75,9.999998,1899.5479,100.0,758.5127443337974,1.0,670490.06
-183.11926,1.0000032,-690336.1,1.0,,-183.11926,762.1071,1.0,285.50424,10.0,100,3780.2617275714874,2934222,,1.1356235,1.0,100.0,1.0,1,448,1.0,77.24,44800,-690336.1,10.0,1669.6018,100.0,762.1071096479059,1.0,662319.94
-176.4761,1.0000031,-736255.06,0.9999991,289.91162,-176.4761,803.2048,1.0,258.21548,10.0,100,3786.0874922275543,2942357,4.7376507e-06,1.1356235,1.0,100.0,0.9999695,1,449,1.0,81.35,44900,-736253.75,10.0,1559.4683,100.0,803.2047814733637,1.0,711811.8
-197.88504,1.0000031,-683778.8,0.9999972,249.8589,-197.88504,770.4006,1.0,250.18239,10.0,100,3793.277104616165,2950164,2.2129332e-05,1.1356235,1.0,100.0,0.99993896,1,450,1.0000458,78.07,45000,-683774.9,10.0,1659.2708,100.0,770.4005131277332,1.0,656104.3
-237.42218,1.0000029,-717345.44,0.9999969,,-237.42218,744.53076,1.0,358.65872,10.0,100,3806.7508869171143,2957712,1.205757e-05,1.1356235,1.0,100.0,0.9999695,1,451,1.0000305,75.48,45100,-717341.0,10.0,1849.62,100.0,744.5307835280305,1.0,682957.7
-196.96487,1.0000031,-697081.4,0.9999998,,-196.96487,743.61993,1.0,338.74368,10.0,100,3819.4606137275696,2965251,1.518644e-06,1.1356235,1.0,100.0,0.99998474,1,452,1.0,75.39,45200,-697081.25,10.0,1709.2738,100.0,743.6200023441191,1.0,667717.9
-146.78403,1.0000031,-677118.1,1.0,29.958538,-146.78403,776.0115,1.0,239.63007,10.0,100,3827.638850927353,2973114,,1.1356235,1.0,100.0,1.0,1,453,1.0,78.63,45300,-677118.1,10.0,1319.6152,100.0,776.0115241374898,1.0,659616.5
-195.55817,1.0000033,-732202.3,1.0,19.958952,-195.55817,767.50916,1.0,336.25613,10.0,100,3833.2074060440063,2980892,,1.1356235,1.0,100.0,1.0,1,454,1.0,77.78,45400,-732202.3,10.0,1729.5415,100.0,767.5091250793859,1.0,702138.44
-182.33292,1.0316317,-707261.0,1.0026708,9.981229,-182.33292,778.6225,1.0,274.39978,9.999999,100,3838.8074758052826,2988781,0.11159091,1.1356235,1.0,100.0,0.78229046,1,455,1.3688416,78.89,45500,-698062.4,9.999999,1599.4963,100.0,778.6224485537081,1.0,671946.1
-204.01172,0.9999926,-665960.4,1.0000007,19.9647,-204.01172,746.1293,1.0,277.63138,10.0,100,3853.141984939575,2996345,6.525704e-06,1.1356376,1.0,100.0,0.9999695,1,456,1.0000305,75.64,45600,-665960.4,10.0,1789.1641,100.0,746.1293107573902,1.0,633788.1
-179.7729,0.99999404,-641873.7,0.99999803,19.961239,-179.7729,736.7293,1.0,257.98904,9.999999,100,3858.8472929000854,3003815,1.7080163e-05,1.1356376,1.0,100.0,0.9999542,1,457,1.0000458,74.7,45700,-641870.3,9.999999,1799.5061,100.0,736.7293173719382,1.0,609325.06
-190.24957,1.0000037,-662929.9,0.9999991,,-190.24957,733.01587,1.0,315.05066,9.999999,100,3866.211086988449,3011248,7.420345e-06,1.1356376,1.0,100.0,0.9999695,1,458,1.0000153,74.33,45800,-662928.3,9.999999,1619.522,100.0,733.0158818926008,1.0,636567.6
-172.5676,1.0000035,-601197.9,0.99999887,,-172.5676,691.5499,1.0,313.37527,10.0,100,3873.08775806427,3018266,3.7955947e-06,1.1356376,1.0,100.0,0.99998474,1,459,1.0,70.18,45900,-601197.06,10.0,1569.3423,100.0,691.5499411134371,1.0,576444.6
-184.63712,1.0000037,-712286.1,0.99999946,,-184.63712,763.82117,1.0,317.0353,9.999999,100,3881.2955071926117,3026007,6.2217314e-06,1.1356376,1.0,100.0,0.9999695,1,460,1.0000153,77.41,46000,-712284.75,9.999999,1679.5773,100.0,763.8211521908328,1.0,683932.8
-210.98206,1.0000038,-766334.25,0.9999991,9.985423,-210.98206,795.2205,1.0,320.6926,10.0,100,3892.97283411026,3034062,5.737138e-06,1.1356376,1.0,100.0,0.9999695,1,461,1.0000153,80.55,46100,-766333.06,10.0,1759.5107,100.0,795.2205611872321,1.0,735218.25
-199.03622,1.0261432,-724223.5,1.0092529,,-199.03622,772.3147,1.0,315.29153,9.999999,100,3900.5392878055573,3041888,0.1005711,1.1356376,1.0,100.0,0.70449024,1,462,1.2684853,78.26,46200,-716208.1,9.999999,1679.365,100.0,772.3146897144837,1.0,687495.25
-240.41714,0.99999046,-820843.75,1.0000008,29.950771,-240.41714,813.82117,1.0,341.06216,9.999999,100,3915.744359731674,3050129,8.624592e-06,1.1356242,1.0,100.0,0.9999695,1,463,1.0000305,82.41,46300,-820842.2,9.999999,2049.4795,100.0,813.8212464989058,1.0,778627.1
-239.93918,0.9999856,-879872.25,0.9999995,,-239.93918,828.9147,1.0,383.10886,9.999999,100,3923.5842802524567,3058521,2.8177808e-06,1.1356242,1.0,100.0,0.99998474,1,464,1.0000076,83.92,46400,-879871.94,9.999999,2139.394,100.0,828.9147047846953,1.0,833871.6
-224.39267,0.9999863,-797809.9,0.99999917,,-224.39267,804.11017,1.0,336.77548,9.999999,100,3932.53666472435,3066665,4.164143e-06,1.1356242,1.0,100.0,0.99998474,1,465,1.0000153,81.44,46500,-797809.4,9.999999,1939.3237,100.0,804.110172803939,1.0,760010.4
-231.10197,0.9999864,-758878.94,0.9999988,9.979142,-231.10197,775.71234,1.0,341.41165,10.0,100,3942.453489780426,3074525,7.5275357e-06,1.1356242,1.0,100.0,0.9999695,1,466,1.0000153,78.6,46600,-758876.9,10.0,2009.5854,100.0,775.7122990561008,1.0,718289.4
-213.46698,0.9999864,-731439.7,1.0,29.953417,-213.46698,773.21204,1.0,319.5585,10.0,100,3950.374562740326,3082360,,1.1356242,1.0,100.0,1.0,1,467,1.0,78.35,46700,-731439.7,10.0,1769.3982,100.0,773.212090111254,1.0,699974.5
-217.9414,0.999987,-740146.5,1.0,,-217.9414,752.71344,1.0,374.58234,10.0,100,3955.76659989357,3089990,,1.1356242,1.0,100.0,1.0,1,468,1.0,76.3,46800,-740146.5,10.0,1819.0808,100.0,752.7134443318606,1.0,706889.44
-269.43088,0.9999871,-725101.4,0.9999978,,-269.43088,746.5266,1.0,339.30655,10.0,100,3960.7174022197723,3097558,1.1420929e-05,1.1356242,1.0,100.0,0.99993896,1,469,1.0000305,75.68,46900,-725096.0,10.0,2289.2512,100.0,746.5266924918704,1.0,672425.6
-177.36032,0.9999863,-761417.2,0.9999995,,-177.36032,791.80756,1.0,329.76495,10.0,100,3969.727754354477,3105579,5.040058e-06,1.1356242,1.0,100.0,0.9999695,1,470,1.0000153,80.21,47000,-761416.75,10.0,1599.509,100.0,791.8075901105288,1.0,735703.75
-199.38687,0.9999871,-686243.7,1.0,,-199.38687,733.0357,1.0,347.21368,9.999999,100,3979.5312263965607,3113012,,1.1356242,1.0,100.0,1.0,1,471,1.0,74.33,47100,-686243.7,9.999999,1679.3774,100.0,733.0356872066004,1.0,657898.7
-182.99203,0.99999225,-641220.4,0.9999986,,-182.99203,715.9291,1.0,319.8603,10.0,100,3984.5033609867096,3120274,1.0538404e-05,1.1356242,1.0,100.0,0.9999695,1,472,1.0000305,72.62,47200,-641218.5,10.0,1619.3705,100.0,715.9289743766615,1.0,614862.9
