ReturnStepMax,InitialBound,ReturnStepMaxmin,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,MinBehavPdf,MinIW,StdIW,DivergenceHarmonic,Inner Iteration,InitialReturnMin,MinTargetPdf,MeanEntropy,ESSRenyiHarmonic,MaxIW,EpRewMean,MeanD2-0,MeanIW,Iteration,InitialReturnMax,EpLenMean,EpThisIter,Bound,ESSRenyiArithmetic,InitialReturnMean,EpisodesSoFar,TimeElapsed
10.0,-574287.7,10.0,346.45035,1680619,547931.3,1.0,1.0,-182.94655,0.9999695,5.1658353e-06,1.0000103,1,,-182.94655,1.1199808,100.0,1.0000153,654.1437131799069,1.0,0.9999997,286,1619.3711,66.44,100,-574287.2,100.0,654.14374,28600,4890.353238582611
9.999998,-585370.4,9.999998,345.82147,1687287,550629.0,1.0,1.0,-210.05006,0.99993896,1.3818264e-05,1.0000103,1,,-210.05006,1.1199808,100.0,1.0000458,656.5366952116109,1.0,0.9999976,287,1859.118,66.68,100,-585366.5,100.0,656.53674,28700,4902.112564086914
10.0,-524908.06,10.0,327.0976,1693647,498547.75,1.0,1.0,-192.68254,0.9999695,6.7515934e-06,1.0000099,1,,-192.68254,1.1199808,100.0,1.0000153,625.7450264433389,1.0,0.9999981,288,1619.4473,63.6,100,-524906.1,100.0,625.74493,28800,4917.695788145065
10.0,-559845.56,10.0,328.85794,1700286,535405.7,1.0,1.0,-175.16739,1.0,,1.0000104,1,,-175.16739,1.1199808,100.0,1.0,653.6498592908987,1.0,1.0,289,1559.3984,66.39,100,-559845.56,100.0,653.6499,28900,4932.147933959961
9.999999,-490626.5,9.999999,348.86295,1706263,466814.94,1.0,1.0,-177.39906,0.9999695,6.42214e-06,1.0000094,1,,-177.39906,1.1199808,100.0,1.0000305,587.4608453693954,1.0,0.9999995,290,1539.2013,59.77,100,-490625.8,100.0,587.4609,29000,4941.164968967438
10.0,-555791.8,10.0,309.76984,1712964,531347.25,1.0,1.0,-169.19939,0.9999695,7.135719e-06,1.0000103,1,,-169.19939,1.1199808,100.0,1.0000153,659.8422897461091,1.0,0.9999987,291,1559.4872,67.01,100,-555789.9,100.0,659.84235,29100,4956.389295578003
9.999999,-529908.0,9.999999,344.0992,1719270,503227.06,1.0,1.0,-194.52618,1.0,,1.0000099,1,9.980074,-194.52618,1.1199808,100.0,1.0,620.3408778745121,1.0,1.0,292,1629.327,63.06,100,-529908.0,100.0,620.3409,29200,4974.031582593918
10.0,-651415.94,10.0,399.18555,1725515,536656.56,1.0,1.0,-355.00177,0.99998474,4.781422e-06,1.0000097,1,,-355.00177,1.1199808,100.0,1.0000153,614.2540609504052,1.0,0.999999,293,3379.097,62.45,100,-651415.3,100.0,614.2541,29300,4982.625308275223
9.999999,-557247.44,9.999999,364.74515,1731912,529237.2,1.0,1.0,-185.49379,1.0,,1.0000099,1,,-185.49379,1.1199808,100.0,1.0,629.4427574974706,1.0,1.0,294,1669.4219,63.97,100,-557247.44,100.0,629.44275,29400,4999.370147705078
10.0,-512371.03,10.0,334.1569,1738146,487618.94,1.0,1.0,-179.58224,1.0,,1.0000097,1,,-179.58224,1.1199808,100.0,1.0,613.1542091551862,1.0,1.0,295,1569.3284,62.34,100,-512371.03,100.0,613.15424,29500,5010.501350879669
10.0,-466169.84,10.0,307.7922,1744131,440776.38,1.0,1.0,-190.01053,0.99998474,3.622315e-06,1.0000092,1,,-190.01053,1.1199808,100.0,1.0000153,588.2522287143865,1.0,0.9999994,296,1589.5195,59.85,100,-466169.5,100.0,588.25226,29600,5020.397136688232
10.0,-515034.5,10.0,304.16196,1750548,491214.6,1.0,1.0,-185.39793,0.9999695,7.981826e-06,1.0000099,1,,-185.39793,1.1199808,100.0,1.0000153,631.428497138729,1.0,0.9999989,297,1539.435,64.17,100,-515032.7,100.0,631.4285,29700,5029.8267204761505
9.999999,-512015.53,9.999999,348.63187,1756624,478380.03,1.0,1.0,-212.82474,0.9999695,5.9175495e-06,1.0000094,1,,-212.82474,1.1199808,100.0,1.0000153,597.3578658874441,1.0,0.9999998,298,1829.3763,60.76,100,-512014.97,100.0,597.35785,29800,5043.290722131729
9.999998,-498337.0,9.999998,324.96506,1762825,477500.94,1.0,1.0,-157.01212,0.99993896,2.2399165e-05,1.0000099,1,9.979327,-157.01212,1.1199808,100.0,1.0000534,609.839794033623,1.0,0.9999986,299,1439.6406,62.01,100,-498331.1,100.0,609.8398,29900,5054.633262872696
10.0,-585578.9,10.0,369.75403,1769137,522292.0,1.0,1.0,-273.23676,1.0,,1.0000097,1,,-273.23676,1.1199808,100.0,1.0,620.9460442650027,1.0,1.0,300,2509.3691,63.12,100,-585578.9,100.0,620.94604,30000,5075.728910446167
10.0,-675277.5,10.0,371.9829,1776334,641648.1,1.0,1.0,-205.72116,1.0,7.603273e-07,1.0000111,1,,-205.72116,1.1199808,100.0,1.0000076,709.4200961605453,1.0,1.0000001,301,1829.2244,71.97,100,-675277.5,100.0,709.42017,30100,5084.001189947128
10.0,-556392.8,10.0,317.62714,1782943,524209.03,1.0,1.0,-194.89871,1.0,,1.0000105,1,9.980619,-194.89871,1.1199808,100.0,1.0,650.6320278796173,1.0,1.0,302,1789.4766,66.09,100,-556392.8,100.0,650.632,30200,5094.9445242881775
10.0,-581833.7,10.0,395.87976,1789328,551418.5,1.0,1.0,-182.50464,1.0,,1.00001,1,,-182.50464,1.1199808,100.0,1.0,628.2497696965784,1.0,1.0,303,1739.6138,63.85,100,-581833.7,100.0,628.24976,30300,5103.378926277161
9.999998,-708867.44,9.999998,420.21814,1796471,672225.25,1.0,1.0,-200.94313,0.9999695,8.978945e-06,1.0000111,1,,-200.94313,1.1199808,100.0,1.0000305,704.0197323713977,1.0,0.999999,304,1909.3585,71.43,100,-708865.6,100.0,704.0198,30400,5114.80809879303
10.0,-552680.75,10.0,307.07333,1803154,527287.44,1.0,1.0,-173.88817,0.9999695,7.816303e-06,1.0000105,1,,-173.88817,1.1199808,100.0,1.0000153,658.023354077842,1.0,0.9999991,305,1589.4836,66.83,100,-552679.44,100.0,658.0234,30500,5129.867857217789
9.999999,-557796.9,9.999999,374.70633,1809375,514764.6,1.0,1.0,-227.15036,1.0,,1.0000097,1,,-227.15036,1.1199808,100.0,1.0,611.8494646311076,1.0,1.0,306,2069.2114,62.21,100,-557796.9,100.0,611.8494,30600,5143.105212211609
9.999999,-521428.3,9.999999,327.84888,1815796,506726.7,1.0,1.0,-138.11981,1.0,,1.0000099,1,,-138.11981,1.1199808,100.0,1.0,631.8558457554968,1.0,1.0,307,1209.4567,64.21,100,-521428.3,100.0,631.85583,30700,5152.981156349182
10.0,-574157.4,10.0,365.19696,1822175,527308.0,1.0,1.0,-239.53937,0.99998474,5.1279535e-06,1.0000099,1,9.981685,-239.53937,1.1199808,100.0,1.0000153,627.6462795190695,1.0,0.99999887,308,2159.0205,63.79,100,-574156.75,100.0,627.64624,30800,5163.442808628082
10.0,-573586.44,10.0,376.97437,1828645,547558.75,1.0,1.0,-182.19614,1.0,,1.00001,1,,-182.19614,1.1199808,100.0,1.0,636.7488922237047,1.0,1.0,309,1609.2576,64.7,100,-573586.44,100.0,636.7489,30900,5179.481175899506
9.999999,-601248.4,9.999999,354.001,1835401,567990.8,1.0,1.0,-194.6603,0.99998474,3.7915488e-06,1.0000105,1,,-194.6603,1.1199808,100.0,1.0000076,665.3379744681977,1.0,0.9999991,310,1819.0717,67.56,100,-601247.9,100.0,665.33795,31000,5190.437266588211
9.999999,-513120.38,9.999999,344.07068,1841586,488361.94,1.0,1.0,-173.68092,0.9999695,7.132472e-06,1.0000098,1,,-173.68092,1.1199808,100.0,1.0000153,608.2591316698163,1.0,0.9999991,311,1569.4706,61.85,100,-513118.53,100.0,608.25916,31100,5202.684554100037
10.0,-618094.94,10.0,359.30713,1848400,579506.44,1.0,1.0,-221.23334,0.99993896,2.4310644e-05,1.0000105,1,9.989109,-221.23334,1.1199808,100.0,1.0000458,671.127382672401,1.0,0.999994,312,1959.2795,68.14,100,-618087.8,100.0,671.12744,31200,5216.825974702835
10.0,-543559.5,10.0,322.139,1854940,518169.66,1.0,1.0,-177.12125,0.9999695,9.8749915e-06,1.0000101,1,9.983293,-177.12125,1.1199808,100.0,1.0000229,643.7376112684698,1.0,0.99999774,313,1589.3523,65.4,100,-543557.44,100.0,643.7377,31300,5238.0932857990265
9.999999,-576395.25,9.999999,345.6082,1861579,546684.25,1.0,1.0,-191.84526,1.0,,1.0000105,1,9.986156,-191.84526,1.1199808,100.0,1.0,653.635412477339,1.0,1.0,314,1719.3582,66.39,100,-576395.25,100.0,653.63544,31400,5253.050554037094
9.999999,-553384.06,9.999999,337.09302,1868101,525714.9,1.0,1.0,-189.8826,0.9999695,4.481905e-06,1.00001,1,,-189.8826,1.1199808,100.0,1.0000153,641.937479399427,1.0,0.99999946,315,1659.2104,65.22,100,-553383.5,100.0,641.9375,31500,5262.652210474014
9.999999,-587952.6,9.999999,355.0836,1874815,563191.9,1.0,1.0,-180.53938,0.9999695,5.8482574e-06,1.0000104,1,,-180.53938,1.1199808,100.0,1.0000305,661.1415344311856,1.0,0.99999964,316,1569.5831,67.14,100,-587952.0,100.0,661.14154,31600,5273.543376922607
9.999997,-584304.2,9.999997,374.35727,1881319,549927.7,1.0,1.0,-202.11972,0.9999695,7.146286e-06,1.00001,1,,-202.11972,1.1199808,100.0,1.0000153,640.14443146332,1.0,0.9999995,317,1849.4166,65.04,100,-584303.56,100.0,640.1445,31700,5285.662954092026
9.999999,-539893.44,9.999999,357.4532,1887630,513206.38,1.0,1.0,-182.64381,1.0,,1.0000098,1,,-182.64381,1.1199808,100.0,1.0,620.8329972918128,1.0,1.0,318,1629.5146,63.11,100,-539893.44,100.0,620.83295,31800,5295.631287574768
9.999999,-538551.7,9.999999,316.2677,1894165,513797.66,1.0,1.0,-186.04568,1.0,,1.00001,1,,-186.04568,1.1199808,100.0,1.0,643.251432144932,1.0,1.0,319,1569.3899,65.35,100,-538551.7,100.0,643.25146,31900,5304.900991678238
10.0,-470398.62,10.0,318.40018,1900143,432579.03,1.0,1.0,-171.70634,0.69291234,0.13004489,1.0456746,1,,-171.70634,1.1199808,100.0,1.3651184,587.5401233209107,1.0,1.0053684,320,1539.385,59.78,100,-456933.3,100.0,587.5401,32000,5312.113161802292
9.999999,-574782.4,9.999999,331.84653,1906851,546429.75,1.0,1.0,-181.42038,0.99993896,1.360786e-05,1.0000052,1,,-181.42038,1.1200087,100.0,1.0000305,660.5382562830131,1.0,0.99999785,321,1679.5037,67.08,100,-574779.25,100.0,660.53827,32100,5339.413976192474
9.999999,-566117.94,9.999999,334.2257,1913377,524314.8,1.0,1.0,-229.2489,0.9999924,7.592986e-07,1.0000052,1,,-229.2489,1.1200087,100.0,1.0,642.345703565969,1.0,0.99999994,322,2039.4471,65.26,100,-566117.94,100.0,642.3457,32200,5352.999028682709
10.0,-491980.0,10.0,335.36484,1919451,469074.38,1.0,1.0,-179.49234,0.9999695,1.0125438e-05,0.9999989,1,9.979527,-179.49234,1.1200087,100.0,1.0000153,597.166006128756,1.0,0.9999975,323,1509.5808,60.74,100,-491977.5,100.0,597.166,32300,5361.958071708679
9.999999,-599105.6,9.999999,375.70285,1926076,566569.56,1.0,1.0,-203.80484,0.99998474,3.3224978e-06,0.99999523,1,9.984357,-203.80484,1.1200087,100.0,1.0000153,652.240075633418,1.0,0.9999995,324,1799.247,66.25,100,-599105.44,100.0,652.2401,32400,5375.424329042435
10.0,-585085.9,10.0,352.09875,1932796,561879.0,1.0,1.0,-173.7694,0.9999695,3.8141757e-06,0.9999951,1,9.980487,-173.7694,1.1200087,100.0,1.0000153,661.7444469756757,1.0,1.0000001,325,1519.5542,67.2,100,-585085.75,100.0,661.74445,32500,5390.189408063889
9.999999,-539350.0,9.999999,340.07867,1939274,522111.12,1.0,1.0,-157.91711,1.0,,0.99999523,1,,-157.91711,1.1200087,100.0,1.0,637.5402854900954,1.0,1.0,326,1309.675,64.78,100,-539350.0,100.0,637.5403,32600,5402.53164434433
10.0,-452345.94,10.0,336.98615,1944994,429136.7,1.0,1.0,-164.06836,1.0,,0.99999595,1,,-164.06836,1.1200087,100.0,1.0,561.7624298328487,1.0,1.0,327,1519.6366,57.2,100,-452345.94,100.0,561.76245,32700,5410.921087265015
9.999999,-594301.25,9.999999,343.86685,1951759,562109.56,1.0,1.0,-204.07483,0.99993896,1.3808136e-05,0.99999523,1,,-204.07483,1.1200087,100.0,1.0000305,666.2356475376695,1.0,0.9999979,328,1789.5698,67.65,100,-594296.44,100.0,666.2357,32800,5424.497585773468
9.999999,-514922.22,9.999999,319.60358,1958138,496071.75,1.0,1.0,-151.44333,0.9999695,5.4772486e-06,0.99999547,1,,-151.44333,1.1200087,100.0,1.0000153,627.6355971505268,1.0,0.9999989,329,1369.4867,63.79,100,-514921.12,100.0,627.6356,32900,5453.277496576309
10.0,-548567.7,10.0,327.33218,1964678,521543.84,1.0,1.0,-177.15549,0.99990845,4.2583757e-05,0.99999535,1,,-177.15549,1.1200087,100.0,1.0001068,643.7434949975526,1.0,0.9999948,330,1639.5222,65.4,100,-548559.5,100.0,643.7435,33000,5470.37326836586
10.0,-565388.75,10.0,338.11386,1971261,534274.4,1.0,1.0,-212.30878,0.9999695,1.4605313e-05,0.9999951,1,,-212.30878,1.1200087,100.0,1.0000305,648.0408403949176,1.0,0.99999785,331,1759.4016,65.83,100,-565385.2,100.0,648.0409,33100,5503.618077039719
10.0,-445922.12,10.0,316.29117,1977030,421159.84,1.0,1.0,-170.60983,1.0,,0.9999958,1,,-170.60983,1.1200087,100.0,1.0,566.6743048373829,1.0,1.0,332,1569.6562,57.69,100,-445922.12,100.0,566.6743,33200,5523.8071808815
10.0,-543412.25,10.0,355.05338,1983364,514382.97,1.0,1.0,-188.75766,0.99993896,1.4055098e-05,0.99999535,1,,-188.75766,1.1200087,100.0,1.0000305,623.1559845399236,1.0,0.99999815,333,1699.4276,63.34,100,-543408.94,100.0,623.156,33300,5534.405493736267
9.999999,-520542.72,9.999999,303.16055,1989809,494180.72,1.0,1.0,-167.1727,0.9999695,1.09625435e-05,0.99999535,1,19.966541,-167.1727,1.1200087,100.0,1.0000153,634.2534833132087,1.0,0.99999803,334,1619.47,64.45,100,-520539.62,100.0,634.25354,33400,5554.269480466843
9.999999,-549625.3,9.999999,339.4931,1996319,525809.3,1.0,1.0,-176.08954,0.9999695,6.1669352e-06,0.99999523,1,,-176.08954,1.1200087,100.0,1.0000153,640.745420888805,1.0,0.99999917,335,1539.3418,65.1,100,-549624.4,100.0,640.74536,33500,5574.634870290756
9.999999,-553788.9,9.999999,321.2195,2002925,526109.6,1.0,1.0,-184.81099,1.0,,0.99999535,1,9.981277,-184.81099,1.1200087,100.0,1.0,650.328909337722,1.0,1.0,336,1659.5344,66.06,100,-553788.9,100.0,650.32886,33600,5592.508629083633
9.999999,-550815.06,9.999999,361.46353,2009276,521104.56,1.0,1.0,-204.07234,1.0,,0.99999547,1,9.979909,-204.07234,1.1200087,100.0,1.0,624.8589341795991,1.0,1.0,337,1719.3502,63.51,100,-550815.06,100.0,624.85895,33700,5606.537045717239
10.0,-539936.5,10.0,330.70636,2015667,504807.47,1.0,1.0,-192.33751,0.9999695,9.327447e-06,0.99999654,1,,-192.33751,1.1200087,100.0,1.0000305,628.842812904251,1.0,0.9999984,338,1869.5059,63.91,100,-539934.0,100.0,628.8427,33800,5618.280680894852
10.0,-498969.94,10.0,347.61005,2021706,473264.6,1.0,1.0,-168.04214,0.9999695,8.093854e-06,1.000007,1,,-168.04214,1.1200087,100.0,1.0000153,593.6618327824174,1.0,0.99999803,339,1599.1847,60.39,100,-498967.44,100.0,593.66187,33900,5630.03857088089
10.0,-569640.1,10.0,343.92065,2028352,546434.7,1.0,1.0,-167.0911,0.9999924,7.592986e-07,1.0000081,1,,-167.0911,1.1200087,100.0,1.0,654.3342520351648,1.0,0.99999994,340,1519.5068,66.46,100,-569640.1,100.0,654.3342,34000,5644.5235822200775
9.999995,-554449.94,9.999995,375.63065,2034637,523335.12,1.0,1.0,-203.18103,0.9999695,5.363358e-06,1.0000074,1,19.969051,-203.18103,1.1200087,100.0,1.0000076,618.2542156189504,1.0,0.9999989,341,1759.4666,62.85,100,-554448.44,100.0,618.25415,34100,5654.349956989288
9.999998,-498995.34,9.999998,322.82974,2040886,482015.2,1.0,1.0,-139.37761,0.9999542,1.357429e-05,0.9999964,1,,-139.37761,1.1200087,100.0,1.0000305,614.6524179957642,1.0,1.0000007,342,1299.7507,62.49,100,-498993.78,100.0,614.6524,34200,5675.21319437027
10.0,-483212.03,10.0,317.8226,2046995,461797.94,1.0,1.0,-155.5206,1.0,,1.0000092,1,9.98164,-155.5206,1.1200087,100.0,1.0,600.6552699217984,1.0,1.0,343,1459.6802,61.09,100,-483212.03,100.0,600.6553,34300,5691.16401553154
10.0,-542410.1,10.0,313.09766,2053568,516688.44,1.0,1.0,-166.14001,1.0,,1.0000099,1,19.967096,-166.14001,1.1200087,100.0,1.0,647.0380936813241,1.0,1.0,344,1599.7706,65.73,100,-542410.1,100.0,647.0381,34400,5704.5340456962585
10.0,-602113.4,10.0,351.4356,2060301,563132.4,1.0,1.0,-217.00826,1.0,,1.0000103,1,,-217.00826,1.1200087,100.0,1.0,663.0425039255299,1.0,1.0,345,1969.4009,67.33,100,-602113.4,100.0,663.0425,34500,5718.511677742004
9.999999,-549147.3,9.999999,333.45148,2066801,520463.0,1.0,1.0,-187.2551,0.99998474,6.2931217e-06,1.0000099,1,,-187.2551,1.1200087,100.0,1.0000153,639.74496405967,1.0,0.9999994,346,1689.3755,65.0,100,-549146.8,100.0,639.74493,34600,5731.542532444
9.999999,-572441.1,9.999999,369.76987,2073199,533058.7,1.0,1.0,-225.47995,0.9999695,6.513018e-06,1.0000099,1,,-225.47995,1.1200087,100.0,1.0000153,629.5478332742703,1.0,0.99999964,347,1979.4768,63.98,100,-572439.56,100.0,629.5478,34700,5749.136497974396
9.999999,-513924.9,9.999999,316.32672,2079582,494516.84,1.0,1.0,-154.43164,0.99998474,4.555168e-06,1.0000097,1,9.980074,-154.43164,1.1200087,100.0,1.0000153,628.0563974196554,1.0,0.9999994,348,1389.6088,63.83,100,-513924.34,100.0,628.0564,34800,5768.92330789566
10.0,-574748.1,10.0,355.08023,2086173,547070.0,1.0,1.0,-187.69092,1.0,7.603273e-07,1.0000103,1,,-187.69092,1.1200087,100.0,1.0000076,648.8358966154541,1.0,1.0000001,349,1659.4948,65.91,100,-574748.1,100.0,648.83594,34900,5788.145307302475
10.0,-563408.75,10.0,342.21353,2092676,516766.34,1.0,1.0,-222.04445,0.7370388,0.116827324,1.0372207,1,19.970024,-222.04445,1.1200087,100.0,1.3675264,640.0441332711682,1.0,1.0064297,350,1909.4065,65.03,100,-554084.06,100.0,640.0441,35000,5799.252461910248
10.0,-603407.4,10.0,354.2667,2099515,563741.94,1.0,1.0,-171.23244,0.72463834,0.1440597,1.0600327,1,,-171.23244,1.1210327,100.0,1.611512,673.6227973355382,1.0,0.98913676,351,1549.6389,68.39,100,-588590.6,100.0,673.6228,35100,5837.0090589523315
10.0,-634910.4,10.0,367.99683,2106464,604144.75,1.0,1.0,-192.7286,1.0,,0.9999913,1,,-192.7286,1.120785,100.0,1.0,684.6335370530054,1.0,1.0,352,1749.6163,69.49,100,-634910.4,100.0,684.63354,35200,5870.777421951294
9.999999,-439711.16,9.999999,288.45926,2112360,418882.47,1.0,1.0,-169.47461,0.9999695,7.009182e-06,0.9999927,1,,-169.47461,1.120785,100.0,1.0000153,579.374113100223,1.0,0.9999993,353,1439.574,58.96,100,-439710.53,100.0,579.3741,35300,5883.071666955948
10.0,-519914.84,10.0,345.82526,2118450,478112.97,1.0,1.0,-231.23125,0.9999542,1.4784394e-05,0.9999925,1,,-231.23125,1.120785,100.0,1.0000305,598.7657540723487,1.0,0.9999987,354,2039.3622,60.9,100,-519912.3,100.0,598.76575,35400,5900.823846817017
10.0,-606494.1,10.0,350.58344,2125193,563862.8,1.0,1.0,-211.65732,1.0,,0.99999154,1,,-211.65732,1.120785,100.0,1.0,664.0437560288733,1.0,1.0,355,2059.5586,67.43,100,-606494.1,100.0,664.04376,35500,5924.313413858414
9.999999,-637125.56,9.999999,352.18338,2132263,609450.06,1.0,1.0,-191.30977,1.0,,0.9999912,1,29.9477,-191.30977,1.120785,100.0,1.0,696.7186842428043,1.0,1.0,356,1659.425,70.7,100,-637125.56,100.0,696.71875,35600,5938.185837030411
9.999999,-664314.25,9.999999,379.87567,2139269,620856.2,1.0,1.0,-223.35036,0.9999695,4.1021854e-06,0.99999154,1,9.980342,-223.35036,1.120785,100.0,1.0000153,690.3274652638287,1.0,0.99999976,357,2079.4033,70.06,100,-664313.0,100.0,690.3275,35700,5949.343825817108
9.999998,-610707.7,9.999998,348.44592,2146033,565137.75,1.0,1.0,-253.69525,0.9999695,1.09520315e-05,0.99999166,1,9.979893,-253.69525,1.120785,100.0,1.0000305,666.1284016435413,1.0,0.99999726,358,2129.2686,67.64,100,-610703.8,100.0,666.1284,35800,5967.592225074768
10.0,-627880.94,10.0,327.4018,2153112,593885.9,1.0,1.0,-214.29053,0.9998779,3.406429e-05,0.99999154,1,,-214.29053,1.120785,100.0,1.0001221,697.6369868445628,1.0,1.0000006,359,1839.0586,70.79,100,-627877.5,100.0,697.63696,35900,5980.7443680763245
10.0,-666452.4,10.0,327.67868,2160518,640745.25,1.0,1.0,-175.56616,1.0,,0.99999094,1,,-175.56616,1.120785,100.0,1.0,730.3231946694738,1.0,1.0,360,1599.3253,74.06,100,-666452.4,100.0,730.3231,36000,6001.341495990753
9.999998,-507386.88,9.999998,328.2384,2166761,484779.88,1.0,1.0,-170.25311,0.9998627,4.1605996e-05,0.9999926,1,,-170.25311,1.120785,100.0,1.0001221,614.0424214206732,1.0,0.99999344,361,1499.5052,62.43,100,-507378.22,100.0,614.04236,36100,6014.196335077286
9.999999,-661708.4,9.999999,358.82462,2173930,628065.56,1.0,1.0,-207.46863,0.9999695,8.292718e-06,0.9999912,1,9.979496,-207.46863,1.120785,100.0,1.0,706.6215937360823,1.0,0.99999595,362,1829.5022,71.69,100,-661704.8,100.0,706.62164,36200,6049.137910366058
10.0,-650459.4,10.0,353.51575,2181059,618635.5,1.0,1.0,-198.46762,1.0,,0.9999912,1,9.985885,-198.46762,1.120785,100.0,1.0,702.6109372015795,1.0,1.0,363,1779.4514,71.29,100,-650459.4,100.0,702.61084,36300,6066.477577447891
10.0,-683182.56,10.0,349.62332,2188367,641392.6,1.0,1.0,-241.49039,0.9999695,3.963973e-06,0.9999912,1,,-241.49039,1.120785,100.0,1.0,720.5254730898414,1.0,0.9999992,364,2039.1147,73.08,100,-683181.8,100.0,720.52545,36400,6079.638962507248
10.0,-687694.1,10.0,416.2917,2195458,661664.25,1.0,1.0,-197.2911,0.9999695,5.8105206e-06,0.9999912,1,9.981635,-197.2911,1.120785,100.0,1.0000153,698.8321847069976,1.0,0.99999964,365,1609.3075,70.91,100,-687693.3,100.0,698.8322,36500,6099.793384313583
10.0,-665319.0,10.0,370.7644,2202561,627514.9,1.0,1.0,-217.00815,0.9999695,5.937257e-06,0.9999914,1,,-217.00815,1.120785,100.0,1.0000153,700.0354862102317,1.0,0.9999991,366,1939.4265,71.03,100,-665317.94,100.0,700.03546,36600,6112.858883857727
10.0,-535228.56,10.0,328.01578,2208985,507204.12,1.0,1.0,-200.59029,0.9998779,2.5831372e-05,0.999992,1,,-200.59029,1.120785,100.0,1.0000458,632.15222622272,1.0,0.999994,367,1669.654,64.24,100,-535221.9,100.0,632.1522,36700,6135.769630432129
10.0,-558832.06,10.0,382.82373,2215157,514961.03,1.0,1.0,-246.20445,0.9999695,4.866032e-06,0.9999925,1,,-246.20445,1.120785,100.0,1.0000076,606.9661685163179,1.0,0.9999991,368,2089.268,61.72,100,-558831.2,100.0,606.9662,36800,6158.637275695801
10.0,-583047.5,10.0,355.61676,2221531,519760.3,1.0,1.0,-269.1855,0.99998474,6.1551254e-06,0.99999213,1,9.979198,-269.1855,1.120785,100.0,1.0000153,627.1341891930934,1.0,1.0000001,369,2509.381,63.74,100,-583047.25,100.0,627.13416,36900,6180.224040746689
10.0,-584045.44,10.0,346.8575,2228264,559918.75,1.0,1.0,-187.80266,0.9999695,5.2299197e-06,0.99999154,1,,-187.80266,1.120785,100.0,1.0000153,663.0302809758358,1.0,0.99999994,370,1549.3665,67.33,100,-584044.94,100.0,663.0302,37000,6194.20999956131
10.0,-607718.2,10.0,364.17914,2235048,552367.1,1.0,1.0,-198.69933,0.57473385,0.18985003,1.0879753,1,,-198.69933,1.120785,100.0,1.4840282,668.1336969307737,1.0,1.0152498,371,1689.5381,67.84,100,-582291.7,100.0,668.13367,37100,6207.807754516602
10.0,-848816.0,10.0,450.5625,2242558,751668.4,1.0,1.0,-349.57632,0.99998474,2.9553325e-06,0.9999889,1,9.980809,-349.57632,1.1207232,100.0,1.0000153,740.7170633271473,1.0,1.0000001,372,3109.039,75.1,100,-848816.0,100.0,740.71704,37200,6230.177324056625
9.999999,-624913.7,9.999999,369.5571,2249364,585933.3,1.0,1.0,-227.31573,1.0,,0.99998987,1,,-227.31573,1.1207232,100.0,1.0,670.3438677969398,1.0,1.0,373,1969.395,68.06,100,-624913.7,100.0,670.3438,37300,6240.7549657821655
9.999999,-668714.4,9.999999,375.14566,2256448,628127.0,1.0,1.0,-228.47092,0.9999695,8.861509e-06,0.9999896,1,,-228.47092,1.1207232,100.0,1.0000305,698.1379595229549,1.0,0.999997,374,2009.4863,70.84,100,-668710.56,100.0,698.13794,37400,6251.562895774841
9.999999,-677290.25,9.999999,366.6069,2263666,640648.7,1.0,1.0,-213.17181,1.0,,0.9999894,1,,-213.17181,1.1207232,100.0,1.0,711.5111179533892,1.0,1.0,375,1909.3997,72.18,100,-677290.25,100.0,711.5111,37500,6265.22917175293
10.0,-533123.2,10.0,333.3607,2270100,512011.2,1.0,1.0,-167.14676,0.9999695,9.193193e-06,0.9999906,1,9.981937,-167.14676,1.1207232,100.0,1.0000305,633.1533223271715,1.0,0.9999995,376,1449.3109,64.34,100,-533121.94,100.0,633.1534,37600,6275.835120916367
10.0,-559430.0,10.0,323.2573,2276759,534354.44,1.0,1.0,-182.00302,0.99998474,5.374581e-06,0.9999902,1,,-182.00302,1.1207232,100.0,1.0000153,655.6364416720706,1.0,1.0000005,377,1579.5574,66.59,100,-559430.0,100.0,655.6364,37700,6287.0346965789795
9.999999,-723893.25,9.999999,378.80978,2284175,678340.8,1.0,1.0,-237.9497,0.9999695,5.8947276e-06,0.9999893,1,9.97988,-237.9497,1.1207232,100.0,1.0000153,731.3309367786765,1.0,0.9999994,378,2128.9277,74.16,100,-723892.25,100.0,731.33093,37800,6297.110395908356
9.999999,-573640.0,9.999999,358.26947,2290610,529349.6,1.0,1.0,-247.32855,0.99998474,4.878501e-06,0.9999902,1,,-247.32855,1.1207232,100.0,1.0000153,633.2397828567032,1.0,1.0000006,379,2099.252,64.35,100,-573640.0,100.0,633.23975,37900,6312.475697040558
9.999999,-534869.8,9.999999,331.51822,2296941,497847.7,1.0,1.0,-212.56523,1.0,,0.9999906,1,,-212.56523,1.1207232,100.0,1.0,622.8510341017426,1.0,1.0,380,1919.2896,63.31,100,-534869.8,100.0,622.8511,38000,6322.653138160706
9.999998,-636824.4,9.999998,413.80563,2303358,569955.3,1.0,1.0,-296.60687,0.99993896,1.7740442e-05,0.99999046,1,,-296.60687,1.1207232,100.0,1.0000458,631.4459481475303,1.0,0.9999987,381,2579.3499,64.17,100,-636820.6,100.0,631.446,38100,6334.156121492386
