ESSRenyiHarmonic,InitialReturnMax,EmpiricalD2Arithmetic,TimeElapsed,InitialReturnMin,ESSRenyiArithmetic,DivergenceHarmonic,MaxIW,ReturnStepMaxmin,MinBehavPdf,MeanIW,Iteration,EpRewMean,EpThisIter,StdIW,InitialReturnStd,InitialBound,TimestepsSoFar,MinTargetPdf,Bound,InitialReturnMean,MinIW,ReturnStepMax,EpLenMean,EmpiricalD2Harmonic,Inner Iteration,ReturnMeanIW,MeanEntropy,EpisodesSoFar,MeanD2-0
100.0,2239.311,1.0,6947.74159693718,,100.0,1.0000119,1.0000305,10.0,-256.56714,0.99999994,380,770.3115795235988,100,6.6069592e-06,367.79288,-779049.5,2356575,-256.56714,-779048.7,770.31165,0.9999695,10.0,78.06,1.0,1,728650.6,1.1252877,38000,1.0
100.0,1989.2825,1.0,6962.954787969589,9.979464,100.0,1.0000111,1.0000153,10.0,-212.68085,0.9999997,381,715.0181149228847,100,6.9022176e-06,314.2825,-649796.44,2363828,-212.68085,-649795.8,715.01807,0.9999695,10.0,72.53,1.0,1,610023.8,1.1252877,38100,1.0
100.0,2139.3093,1.0,6982.68999004364,,100.0,1.000011,1.0000153,10.0,-228.4668,0.9999991,382,721.1305884840049,100,7.728928e-06,341.18768,-682435.56,2371142,-228.4668,-682433.0,721.1306,0.9999695,10.0,73.14,1.0,1,636435.75,1.1252877,38200,1.0
100.0,1729.5557,1.0,7001.641726016998,,100.0,1.0912468,1.6181896,10.0,-186.09671,0.98879766,383,739.0145931391361,100,0.15834479,329.0488,-684480.2,2378635,-186.09671,-660433.44,739.0146,0.6621912,10.0,74.93,1.0,1,629027.44,1.1252877,38300,1.0
100.0,1539.6035,1.0,7039.421214342117,,100.0,0.9999926,1.0,10.0,-177.8173,1.0,384,740.520170409741,100,,301.53796,-663118.4,2386143,-177.8173,-663118.4,740.52014,1.0,10.0,75.08,1.0,1,639295.25,1.1254228,38400,1.0
100.0,1669.6439,1.0,7051.454007863998,,100.0,0.9999924,1.0000305,9.999998,-188.30286,0.99999964,385,750.7211911614497,100,7.1875593e-06,347.1212,-712092.8,2393753,-188.30286,-712092.0,750.7212,0.9999695,9.999998,76.1,1.0,1,684074.56,1.1254228,38500,1.0
100.0,1409.5658,1.0,7065.737741470337,,100.0,0.9999931,1.0000153,10.0,-163.10701,0.9999987,386,676.0250056265475,100,7.5622297e-06,308.4997,-572150.7,2400616,-163.10701,-572149.3,676.0251,0.9999695,10.0,68.63,1.0,1,552180.5,1.1254228,38600,1.0
100.0,1289.6348,1.0,7084.890277862549,,100.0,0.9999931,1.0,9.999999,-155.3591,1.0,387,698.9306913935116,100,,292.85117,-590981.2,2407708,-155.3591,-590981.2,698.9307,1.0,9.999999,70.92,1.0,1,574265.9,1.1254228,38700,1.0
100.0,1679.4229,1.0,7096.955048561096,,100.0,0.9999925,1.0,10.0,-194.49272,1.0,388,738.935065182059,100,,326.92422,-681251.1,2415200,-194.49272,-681251.1,738.935,1.0,10.0,74.92,1.0,1,652904.5,1.1254228,38800,1.0
100.0,1939.3293,1.0,7111.235541343689,9.979629,100.0,0.9999924,1.0000153,9.999999,-220.20775,0.99999815,389,742.020605343022,100,8.741016e-06,355.12228,-714505.7,2422723,-220.20775,-714502.5,742.0206,0.9999695,9.999999,75.23,1.0,1,676703.2,1.1254228,38900,1.0
100.0,1689.3743,1.0,7130.233319759369,9.979808,100.0,0.99999213,1.0,10.0,-204.30014,1.0,390,785.2963439323377,100,,317.1729,-745972.5,2430679,-204.30014,-745972.5,785.2963,1.0,10.0,79.56,1.0,1,717289.0,1.1254228,39000,1.0
100.0,1949.397,1.0,7141.325888395309,,100.0,0.9999925,1.0000763,9.999998,-215.40884,1.0000023,391,719.8212210463762,100,2.8103766e-05,338.66043,-671026.3,2437980,-215.40884,-671021.9,719.82117,0.99990845,9.999998,73.01,1.0,1,632829.06,1.1254228,39100,1.0
100.0,1469.3217,1.0,7164.77809381485,,100.0,0.9999931,1.0,10.0,-167.44846,1.0,392,696.5272030460496,100,,293.98932,-593277.56,2445048,-167.44846,-593277.56,696.52716,1.0,10.0,70.68,1.0,1,571579.8,1.1254228,39200,1.0
100.0,1409.6254,1.0,7178.466957807541,9.97986,100.0,0.9999924,1.0000153,10.0,-167.45981,1.0,393,716.8170974474566,100,2.1579185e-06,302.5188,-625314.8,2452319,-167.45981,-625314.8,716.817,0.99998474,10.0,72.71,1.0,1,605344.4,1.1254228,39300,1.0
100.0,1879.4939,1.0,7193.953908443451,,100.0,0.9999919,1.0000305,10.0,-218.49246,0.9999984,394,816.9067591582345,100,1.012348e-05,333.43707,-814019.7,2460591,-218.49246,-814018.1,816.90674,0.9999695,10.0,82.72,1.0,1,778515.3,1.1254228,39400,1.0
100.0,2049.6265,1.0,7211.495716571808,,100.0,1.0576133,1.4114746,10.0,-220.08057,0.9941181,395,684.5320665192951,100,0.13928127,349.66223,-633069.0,2467539,-220.08057,-601174.56,684.53204,0.6705287,10.0,69.48,1.0,1,557754.0,1.1254228,39500,1.0
100.0,1889.5457,1.0,7265.691472530365,9.985831,100.0,1.0000098,1.0000153,10.0,-229.79347,0.9999998,396,791.1201929458631,100,7.4672703e-06,335.33533,-774204.75,2475553,-229.79347,-774203.5,791.1202,0.9999695,10.0,80.14,1.0,1,738319.6,1.1250788,39600,1.0
100.0,1429.4579,1.0,7281.978094339371,,100.0,1.0000091,1.0,10.0,-170.03534,1.0,397,721.3186855625098,100,,307.1134,-635155.94,2482869,-170.03534,-635155.94,721.31866,1.0,10.0,73.16,1.0,1,614619.4,1.1250788,39700,1.0
100.0,2229.1914,1.0,7297.7338218688965,9.979408,100.0,1.0000094,1.0000305,10.0,-244.34018,0.99999803,398,767.8996068058821,100,1.2644622e-05,349.8791,-762028.6,2490651,-244.34018,-762024.25,767.8995,0.9999542,10.0,77.82,1.0,1,712080.75,1.1250788,39800,1.0
100.0,2219.4639,1.0,7322.242372512817,9.9793215,100.0,1.0000091,1.0000153,9.999998,-237.67763,0.9999994,399,729.5147811862543,100,6.689798e-06,422.0302,-759809.9,2498049,-237.67763,-759807.9,729.5148,0.9999695,9.999998,73.98,1.0,1,710299.3,1.1250788,39900,1.0
100.0,1609.5039,1.0,7339.779635429382,,100.0,1.0000086,1.0000305,10.0,-183.12119,0.99999887,400,688.0267647534367,100,1.062009e-05,297.36905,-587844.8,2505032,-183.12119,-587843.7,688.02673,0.9999695,10.0,69.83,1.0,1,561808.06,1.1250788,40000,1.0
100.0,3048.9565,1.0,7359.849524497986,9.980771,100.0,1.0000097,1.0000153,9.999998,-345.74792,0.9999998,401,781.7032401892343,100,5.172323e-06,418.2545,-879426.9,2512952,-345.74792,-879426.7,781.7031,0.99998474,9.999998,79.2,1.0,1,785996.56,1.1250788,40100,1.0
100.0,1829.5365,1.0,7376.005796670914,,100.0,1.0000083,1.0000153,9.999999,-189.55045,0.9999998,402,692.7228460654428,100,2.6387293e-06,334.16797,-625173.94,2519982,-189.55045,-625173.94,692.72284,0.99998474,9.999999,70.3,1.0,1,591533.1,1.1250788,40200,1.0
100.0,1479.5361,1.0,7390.189586877823,,100.0,1.0000094,1.0000458,10.0,-177.16232,0.99999917,403,762.8235181933363,100,1.5233119e-05,339.49548,-719157.56,2527713,-177.16232,-719155.7,762.8236,0.9999695,10.0,77.31,1.0,1,697155.06,1.1250788,40300,1.0
100.0,1859.0167,1.0,7407.386169910431,9.979777,100.0,1.0000092,1.0000305,10.0,-216.13614,0.99999946,404,727.0284701834909,100,7.907297e-06,390.0744,-715462.1,2535086,-216.13614,-715461.3,727.02844,0.9999695,10.0,73.73,1.0,1,680727.6,1.1250788,40400,1.0
100.0,1719.66,1.0,7424.810163259506,9.980879,100.0,1.0000097,1.0000916,9.999999,-193.64345,0.99998945,405,793.0050004645432,100,4.0521834e-05,351.67914,-782256.56,2543119,-193.64345,-782247.1,793.005,0.9998779,9.999999,80.33,1.0,1,752525.7,1.1250788,40500,1.0
100.0,1969.3374,1.0,7461.666938304901,9.98023,100.0,1.0000094,1.0000153,10.0,-217.58977,0.99999994,406,773.1111113881401,100,6.1513956e-06,336.07266,-749624.1,2550953,-217.58977,-749622.5,773.1111,0.9999695,10.0,78.34,1.0,1,710644.06,1.1250788,40600,1.0
100.0,2169.4912,1.0,7483.385192632675,,100.0,1.00001,1.0000153,10.0,-244.48228,0.9999993,407,792.8209233843196,100,5.4059537e-06,391.4398,-829094.4,2558984,-244.48228,-829092.7,792.8209,0.9999695,10.0,80.31,1.0,1,781788.44,1.1250788,40700,1.0
100.0,1708.9426,1.0,7503.44805431366,,100.0,1.0000091,1.0,9.999998,-194.5008,1.0,408,726.1214983086684,100,,380.97354,-701745.3,2566348,-194.5008,-701745.3,726.12146,1.0,9.999998,73.64,1.0,1,672393.2,1.1250788,40800,1.0
100.0,1649.4642,1.0,7518.157045125961,9.979723,100.0,1.0000087,1.0000153,9.999998,-189.66782,0.9999995,409,701.333942316193,100,6.6244766e-06,355.43103,-645545.0,2573464,-189.66782,-645544.0,701.3339,0.9999695,9.999998,71.16,1.0,1,618199.5,1.1250788,40900,1.0
100.0,2219.338,1.0,7540.394026994705,9.98014,100.0,1.00001,1.0000305,10.0,-253.59265,0.9999992,410,781.5949264611293,100,9.1649e-06,381.61267,-806021.9,2581383,-253.59265,-806020.56,781.5949,0.9999695,10.0,79.19,1.0,1,756517.56,1.1250788,41000,1.0
100.0,2079.379,1.0,7557.608922243118,,100.0,1.0000092,1.0,9.999999,-235.73033,0.99999946,411,755.7068544350077,100,2.6981095e-06,368.60718,-750420.3,2589043,-235.73033,-750420.0,755.7068,0.99998474,9.999999,76.6,1.0,1,706963.8,1.1250788,41100,1.0
100.0,1819.4028,1.0,7573.558165073395,,100.0,1.0000088,1.0000153,10.0,-191.50731,0.9999993,412,725.3271261015304,100,5.8219066e-06,324.44577,-664633.75,2596399,-191.50731,-664632.4,725.3271,0.9999695,10.0,73.56,1.0,1,631363.2,1.1250788,41200,1.0
100.0,2529.406,1.0,7595.793119192123,,100.0,1.0000091,1.0000153,10.0,-286.16647,1.0000001,413,757.4345269275306,100,6.8751006e-06,419.99078,-814400.9,2604076,-286.16647,-814400.5,757.4345,0.9999695,10.0,76.77,1.0,1,750098.94,1.1250788,41300,1.0
100.0,1789.3354,1.0,7610.526021242142,,100.0,1.0000088,1.0000153,9.999999,-197.95587,0.9999988,414,722.731432421876,100,8.818652e-06,401.09033,-715392.8,2611406,-197.95587,-715389.7,722.7314,0.9999695,9.999999,73.3,1.0,1,683211.06,1.1250788,41400,1.0
100.0,1899.446,1.0,7632.954243659973,9.983274,100.0,1.0000094,1.0,9.999999,-202.08704,0.99999994,415,747.2138090832564,100,7.592986e-07,337.50858,-708501.3,2618981,-202.08704,-708501.3,747.21375,0.9999924,9.999999,75.75,1.0,1,672240.44,1.1250788,41500,1.0
100.0,1589.5679,1.0,7645.320912599564,,100.0,1.0000086,1.000061,10.0,-178.53972,1.0000004,416,709.619713189382,100,1.8364408e-05,344.96063,-647952.7,2626180,-178.53972,-647949.5,709.6197,0.99993896,10.0,71.99,1.0,1,622554.8,1.1250788,41600,1.0
100.0,1879.6968,1.0,7661.8648273944855,,100.0,1.0000091,1.0000153,10.0,-198.64462,0.9999994,417,722.6230927463432,100,6.1360715e-06,312.51395,-655359.9,2633509,-198.64462,-655359.0,722.6231,0.9999695,10.0,73.29,1.0,1,619848.25,1.1250788,41700,1.0
100.0,1349.5579,1.0,7676.430955886841,9.985085,100.0,1.0000092,1.0,9.999998,-176.2338,1.0,418,746.9280602537663,100,,270.05276,-649134.94,2641081,-176.2338,-649134.94,746.92804,1.0,9.999998,75.72,1.0,1,630830.06,1.1250788,41800,1.0
100.0,1589.544,1.0,7686.746990919113,9.980791,100.0,1.024872,1.2591517,10.0,-180.82834,1.0019765,419,663.6439311024865,100,0.08657353,345.27438,-585031.56,2647820,-180.82834,-574503.44,663.6439,0.7935071,10.0,67.39,1.0,1,548795.8,1.1250788,41900,1.0
100.0,1949.2272,1.0,7723.810397386551,,100.0,1.0000118,1.0000153,9.999999,-225.19472,0.9999974,420,758.2180728134337,100,8.181857e-06,377.9945,-755961.0,2655505,-225.19472,-755957.6,758.21814,0.9999695,9.999999,76.85,1.0,1,717771.1,1.1251357,42000,1.0
100.0,2269.0837,1.0,7742.7857530117035,,100.0,1.000011,1.0000153,10.0,-270.55695,0.9999991,421,724.5232459397793,100,4.761527e-06,356.77792,-703971.5,2662853,-270.55695,-703970.94,724.5232,0.99998474,10.0,73.48,1.0,1,652223.9,1.1251357,42100,1.0
100.0,1619.5996,1.0,7755.473121166229,9.982433,100.0,1.0449691,1.3995718,10.0,-182.29031,1.0050902,422,743.2196565728158,100,0.13379632,325.15585,-684465.0,2670388,-182.29031,-668175.06,743.21967,0.5675268,10.0,75.35,1.0,1,641225.6,1.1251357,42200,1.0
100.0,1809.5333,1.0,7773.619814157486,,100.0,0.9999919,1.0000153,10.0,-208.43045,0.9999998,423,775.9195684188869,100,4.446123e-06,350.33502,-757694.7,2678250,-208.43045,-757694.06,775.9196,0.9999695,10.0,78.62,1.0,1,724785.1,1.1251223,42300,1.0
100.0,2599.2188,1.0,7792.102367401123,,100.0,0.9999918,1.0,10.0,-280.1585,1.0,424,771.109262587021,100,,362.34964,-793806.2,2686064,-280.1585,-793806.2,771.1092,1.0,10.0,78.14,1.0,1,725906.75,1.1251223,42400,1.0
100.0,2139.237,1.0,7803.9987580776215,,100.0,0.99999154,1.0000305,10.0,-251.28319,0.99999756,425,769.8093356296099,100,1.0028222e-05,387.86362,-789038.25,2693865,-251.28319,-789034.06,769.8093,0.9999695,10.0,78.01,1.0,1,743040.4,1.1251223,42500,1.0
100.0,1829.583,1.0,7822.5525913238525,,100.0,1.0164707,1.1440241,10.0,-192.82188,1.0007898,426,744.0259926152299,100,0.06730404,343.367,-705117.8,2701408,-192.82188,-700418.9,744.026,0.837152,10.0,75.43,1.0,1,666500.56,1.1251223,42600,1.0
100.0,1689.6426,1.0,7838.328912258148,,100.0,1.000012,1.0000305,10.0,-182.1918,0.9999981,427,783.2209310944589,100,9.560028e-06,376.84653,-784141.25,2709343,-182.1918,-784139.0,783.22095,0.9999695,10.0,79.35,1.0,1,755446.06,1.1245772,42700,1.0
100.0,1919.439,1.0,7850.561717271805,,100.0,1.0000124,1.0000153,10.0,-213.82153,0.9999984,428,794.8121890166121,100,9.438839e-06,379.81342,-813012.94,2717394,-213.82153,-813010.44,794.8122,0.9999695,10.0,80.51,1.0,1,775982.1,1.1245772,42800,1.0
100.0,1609.2805,1.0,7869.407109737396,9.984003,100.0,1.0000116,1.0000076,9.999999,-191.77293,0.99999976,429,752.6236849910688,100,2.2773654e-06,302.2009,-683796.2,2725023,-191.77293,-683795.94,752.62366,0.99998474,9.999999,76.29,1.0,1,657767.5,1.1245772,42900,1.0
100.0,2209.3083,1.0,7883.100327730179,,100.0,1.000011,1.0,9.999998,-247.98596,1.0,430,701.8219478188809,100,,370.50342,-678883.44,2732144,-247.98596,-678883.44,701.822,1.0,9.999998,71.21,1.0,1,629826.8,1.1245772,43000,1.0
100.0,1969.4385,1.0,7893.41474199295,9.980691,100.0,1.0000116,1.0,10.0,-211.49179,1.0,431,764.5249490283438,100,,342.33145,-740671.75,2739892,-211.49179,-740671.75,764.525,1.0,10.0,77.48,1.0,1,701689.25,1.1245772,43100,1.0
100.0,3708.831,1.0,7907.586601257324,,100.0,1.000013,1.0000153,10.0,-396.38965,0.99999833,432,820.4985222286363,100,1.1421917e-05,466.03955,-1028658.9,2748200,-396.38965,-1028647.4,820.49854,0.99993896,10.0,83.08,1.0,1,890399.25,1.1245772,43200,1.0
100.0,1819.1329,1.0,7931.014568567276,9.980563,100.0,1.000013,1.0000305,10.0,-229.17194,0.9999997,433,831.3016955485139,100,6.20082e-06,373.58435,-863887.1,2756616,-229.17194,-863886.8,831.30164,0.9999695,10.0,84.16,1.0,1,830627.44,1.1245772,43300,1.0
100.0,2049.2666,1.0,7944.094024658203,,100.0,1.0000112,1.0,10.0,-223.25922,1.0,434,731.2341476870268,100,,382.77975,-723430.44,2764031,-223.25922,-723430.44,731.23413,1.0,10.0,74.15,1.0,1,681223.7,1.1245772,43400,1.0
100.0,2029.4781,1.0,7956.501691579819,,100.0,1.0000105,1.0000153,10.0,-227.77072,0.9999995,435,668.5354538858181,100,8.718724e-06,322.05988,-592057.7,2770819,-227.77072,-592057.1,668.53546,0.9999695,10.0,67.88,1.0,1,550661.6,1.1245772,43500,1.0
100.0,1729.362,1.0,7968.842013835907,,100.0,1.0000113,1.0000153,10.0,-187.26932,0.99999976,436,746.2226416792822,100,7.609961e-06,350.13522,-709500.6,2778384,-187.26932,-709499.44,746.22266,0.9999695,10.0,75.65,1.0,1,679441.7,1.1245772,43600,1.0
100.0,1719.5394,1.0,7983.550070285797,,100.0,1.0000119,1.0000153,9.999999,-186.23386,0.9999991,437,756.9080895889684,100,8.263079e-06,337.95743,-716842.4,2786056,-186.23386,-716840.75,756.90814,0.9999695,9.999999,76.72,1.0,1,687123.44,1.1245772,43700,1.0
100.0,1889.5493,1.0,8002.22167468071,9.985787,100.0,1.0000116,1.0000305,10.0,-214.74646,0.9999995,438,745.3210667954885,100,8.067995e-06,365.1302,-724707.7,2793612,-214.74646,-724706.94,745.32104,0.9999695,10.0,75.56,1.0,1,688822.9,1.1245772,43800,1.0
100.0,1809.5314,1.0,8022.287591457367,,100.0,1.0000112,1.0,9.999999,-206.22607,1.0,439,727.3202007842162,100,,426.79953,-744061.7,2800988,-206.22607,-744061.7,727.32025,1.0,9.999999,73.76,1.0,1,711152.5,1.1245772,43900,1.0
100.0,2359.4214,1.0,8037.151124000549,,100.0,1.0000113,1.0000153,9.999998,-250.23373,0.9999997,440,743.427140111165,100,5.1208544e-06,400.41046,-768961.9,2808525,-250.23373,-768961.06,743.4272,0.9999695,9.999998,75.37,1.0,1,713011.6,1.1245772,44000,1.0
100.0,1859.258,1.0,8058.68904542923,,100.0,1.0000122,1.0,9.999999,-217.58334,1.0,441,776.4265759432815,100,,359.0603,-766505.25,2816392,-217.58334,-766505.25,776.42664,1.0,9.999999,78.67,1.0,1,731762.5,1.1245772,44100,1.0
100.0,2259.2368,1.0,8074.619848012924,,100.0,1.0000117,1.0,9.999999,-261.47818,1.0,442,767.7128223728961,100,,348.52185,-762149.4,2824172,-261.47818,-762149.4,767.7128,1.0,9.999999,77.8,1.0,1,710850.44,1.1245772,44200,1.0
100.0,1739.3767,1.0,8089.817520618439,,100.0,1.0000126,1.0000153,10.0,-204.06557,0.9999988,443,812.3946349247678,100,6.6266643e-06,295.2456,-777561.94,2832399,-204.06557,-777560.2,812.3946,0.9999695,10.0,82.27,1.0,1,747153.25,1.1245772,44300,1.0
100.0,1539.3464,1.0,8110.10263133049,,100.0,1.0000123,1.0,10.0,-173.86325,1.0,444,802.5964007864876,100,,347.0089,-788391.5,2840528,-173.86325,-788391.5,802.59644,1.0,10.0,81.29,1.0,1,764576.1,1.1245772,44400,1.0
100.0,1879.5906,1.0,8124.317960739136,9.979378,100.0,1.0000114,1.0000305,9.999998,-194.23322,0.99999976,445,739.5217938209174,100,5.5495734e-06,357.39218,-710128.44,2848026,-194.23322,-710128.3,739.5217,0.9999695,9.999998,74.98,1.0,1,674621.5,1.1245772,44500,1.0
100.0,2079.37,1.0,8143.501429319382,9.981353,100.0,1.0000117,1.0000153,10.0,-233.30783,0.9999974,446,761.8175960770151,100,8.674899e-06,354.22852,-749299.75,2855747,-233.30783,-749296.6,761.8176,0.9999695,10.0,77.21,1.0,1,705840.75,1.1245772,44600,1.0
100.0,1499.2887,1.0,8164.330340623856,,100.0,1.0000114,1.0000153,9.999999,-188.34152,0.9999995,447,764.8181429749795,100,6.2843087e-06,369.2138,-743857.7,2863498,-188.34152,-743857.06,764.8181,0.9999695,9.999999,77.51,1.0,1,721265.0,1.1245772,44700,1.0
100.0,2099.205,1.0,8184.62788105011,9.980747,100.0,1.0000118,1.0000305,10.0,-241.68033,0.9999992,448,771.7153522501275,100,7.3616634e-06,319.2997,-741785.75,2871318,-241.68033,-741784.94,771.71533,0.9999695,10.0,78.2,1.0,1,697496.06,1.1245772,44800,1.0
100.0,1899.2837,1.0,8216.495833873749,,100.0,1.0000128,1.0,10.0,-205.75064,1.0,449,806.5929376045037,100,,334.83762,-798963.1,2879487,-205.75064,-798963.1,806.59296,1.0,10.0,81.69,1.0,1,762708.4,1.1245772,44900,1.0
100.0,1589.4579,1.0,8234.894264698029,,100.0,1.0000107,1.0000153,10.0,-171.22305,0.99999887,450,692.0384811500593,100,5.106682e-06,277.10556,-581095.94,2886510,-171.22305,-581095.25,692.03845,0.99998474,10.0,70.23,1.0,1,555704.06,1.1245772,45000,1.0
100.0,1649.517,1.0,8257.646911621094,,100.0,1.0000113,1.0001526,10.0,-185.8313,0.9999957,451,713.3238802765131,100,7.4830765e-05,321.73248,-639689.06,2893746,-185.8313,-639679.6,713.32385,0.99978644,10.0,72.36,1.0,1,612333.3,1.1245772,45100,1.0
100.0,1649.5774,1.0,8299.75951719284,9.984843,100.0,1.0000124,1.0000305,10.0,-169.30675,0.9999935,452,774.1940517757253,100,1.5323625e-05,320.82748,-729654.94,2901591,-169.30675,-729650.2,774.1941,0.9999542,10.0,78.45,1.0,1,702301.9,1.1245772,45200,1.0
100.0,2029.2126,1.0,8330.298965930939,,100.0,1.000011,1.0000153,10.0,-219.44667,1.0000001,453,717.2394146191195,100,5.8608794e-06,356.85226,-683160.6,2908866,-219.44667,-683159.56,717.23944,0.9999695,10.0,72.75,1.0,1,641774.9,1.1245772,45300,1.0
100.0,1789.4387,1.0,8352.453614711761,,100.0,1.0000122,1.0000305,10.0,-210.5621,0.99999976,454,802.7998414939119,100,8.089525e-06,348.69916,-798261.2,2916997,-210.5621,-798261.2,802.79987,0.9999695,10.0,81.31,1.0,1,766078.75,1.1245772,45400,1.0
100.0,1499.2976,1.0,8371.509481668472,,100.0,1.0000116,1.0,10.0,-173.14081,0.9999995,455,757.7143137566811,100,2.6030243e-06,337.3025,-710496.3,2924677,-173.14081,-710495.9,757.7143,0.99998474,10.0,76.8,1.0,1,687903.56,1.1245772,45500,1.0
100.0,1769.5908,1.0,8394.203242301941,9.980092,100.0,1.0000116,1.0,9.999999,-194.82925,1.0,456,741.4287735908924,100,,352.99728,-705796.1,2932194,-194.82925,-705796.1,741.42883,1.0,9.999999,75.17,1.0,1,674323.7,1.1245772,45600,1.0
100.0,1929.3477,1.0,8413.341955661774,9.979634,100.0,1.0000126,1.0000305,10.0,-209.08179,0.9999991,457,800.99675981757,100,6.537377e-06,368.36325,-814698.8,2940307,-209.08179,-814698.1,800.9967,0.9999695,10.0,81.13,1.0,1,777286.56,1.1245772,45700,1.0
100.0,1839.4525,1.0,8435.20967578888,,100.0,1.0000116,1.0000153,10.0,-200.60107,0.99999845,458,749.3186624923392,100,6.629194e-06,388.498,-746415.7,2947903,-200.60107,-746413.7,749.31866,0.9999695,10.0,75.96,1.0,1,712407.2,1.1245772,45800,1.0
100.0,2888.9666,1.0,8464.309971809387,9.98028,100.0,1.0000129,1.0,10.0,-308.41223,1.0,459,831.1881029507257,100,,424.24835,-954742.5,2956318,-308.41223,-954742.5,831.1881,1.0,10.0,84.15,1.0,1,870860.25,1.1245772,45900,1.0
100.0,1759.5017,1.0,8485.33533668518,9.979617,100.0,1.0000118,1.0000305,9.999999,-192.93404,0.9999993,460,773.5013102536183,100,7.770105e-06,342.22308,-746535.5,2964156,-192.93404,-746533.8,773.50134,0.9999695,9.999999,78.38,1.0,1,715419.2,1.1245772,46000,1.0
100.0,1699.4136,1.0,8513.259580850601,49.916237,100.0,1.0000124,1.0000305,10.0,-194.82898,1.0000001,461,817.3882363461375,100,7.976767e-06,290.15765,-781340.7,2972433,-194.82898,-781340.06,817.3882,0.9999695,10.0,82.77,1.0,1,752314.3,1.1245772,46100,1.0
100.0,1679.554,1.0,8538.19290804863,,100.0,1.0000119,1.0000153,10.0,-186.86136,0.9999997,462,777.3240583751809,100,3.2247601e-06,348.57648,-754089.5,2980309,-186.86136,-754089.4,777.32404,0.99998474,10.0,78.76,1.0,1,725738.06,1.1245772,46200,1.0
100.0,2199.361,1.0,8560.113592863083,,100.0,1.0000123,1.0000305,10.0,-246.00334,0.9999998,463,799.8862478907032,100,6.874822e-06,399.8425,-848307.8,2988411,-246.00334,-848307.2,799.8862,0.9999695,10.0,81.02,1.0,1,799691.3,1.1245772,46300,1.0
100.0,2129.1719,1.0,8581.420283794403,9.982266,100.0,1.0000122,1.0,9.999999,-234.14462,1.0,464,785.6001733819369,100,,407.90765,-829118.6,2996370,-234.14462,-829118.6,785.60016,1.0,9.999999,79.59,1.0,1,783556.25,1.1245772,46400,1.0
100.0,2239.2715,1.0,8597.947386980057,,100.0,1.0000112,1.0000305,9.999999,-252.70897,0.99999976,465,739.8231577992957,100,7.752527e-06,430.56775,-783123.1,3003871,-252.70897,-783121.5,739.8232,0.9999695,9.999999,75.01,1.0,1,732725.25,1.1245772,46500,1.0
100.0,2109.447,1.0,8619.76249885559,,100.0,1.0000116,1.0000153,9.999997,-218.59602,0.99999976,466,730.7263273766741,100,4.9976993e-06,410.47858,-747175.75,3011281,-218.59602,-747174.75,730.7263,0.9999695,9.999997,74.1,1.0,1,702452.6,1.1245772,46600,1.0
100.0,1879.4889,1.0,8640.534207582474,,100.0,1.0000118,1.0000305,10.0,-205.05338,0.9999993,467,753.20941166475,100,1.8251452e-05,358.2192,-731148.4,3018916,-205.05338,-731145.56,753.20935,0.9999542,10.0,76.35,1.0,1,695642.6,1.1245772,46700,1.0
100.0,1689.5745,1.0,8670.566676616669,,100.0,1.0000114,1.0,9.999999,-198.47049,1.0,468,760.2098948310984,100,,362.62122,-738103.8,3026621,-198.47049,-738103.75,760.21,1.0,9.999999,77.05,1.0,1,709413.2,1.1245772,46800,1.0
100.0,1829.4615,1.0,8693.766369104385,,100.0,1.0000119,1.0000305,9.999999,-207.4687,0.9999994,469,781.0986157239947,100,9.933532e-06,363.41934,-775826.75,3034535,-207.4687,-775824.5,781.0987,0.9999695,9.999999,79.14,1.0,1,742186.4,1.1245772,46900,1.0
100.0,2269.5461,1.0,8718.55934381485,9.982433,100.0,1.0000108,1.0,10.0,-260.22382,1.0,470,715.6152929360105,100,,367.49365,-698925.0,3041794,-260.22382,-698925.0,715.6153,1.0,10.0,72.59,1.0,1,647156.8,1.1245772,47000,1.0
100.0,1579.6055,1.0,8734.93572640419,,100.0,1.0000112,1.0000534,9.999999,-174.81961,0.9999968,471,742.9153493475809,100,2.2584381e-05,351.43137,-700504.6,3049326,-174.81961,-700497.5,742.9153,0.99993896,9.999999,75.32,1.0,1,675420.1,1.1245772,47100,1.0
100.0,1769.4788,1.0,8764.238359689713,9.980918,100.0,1.0000119,1.0000305,10.0,-201.05783,0.9999988,472,780.1126094504484,100,9.5149035e-06,296.19183,-727773.75,3057230,-201.05783,-727772.3,780.11255,0.9999695,10.0,79.04,1.0,1,696303.8,1.1245772,47200,1.0
100.0,2079.3628,1.0,8787.69451212883,,100.0,1.0000125,1.0000153,10.0,-238.28326,0.99999845,473,815.0915696153907,100,1.0788829e-05,361.62213,-838600.44,3065484,-238.28326,-838597.1,815.09155,0.9999695,10.0,82.54,1.0,1,795141.56,1.1245772,47300,1.0
100.0,1859.242,1.0,8807.050991773605,,100.0,1.0000124,1.0,10.0,-234.53894,1.0,474,801.9058843606181,100,,357.70163,-805745.7,3073606,-234.53894,-805745.7,801.9059,1.0,10.0,81.22,1.0,1,771003.5,1.1245772,47400,1.0
