EmpiricalD2Harmonic,EpLenMean,ReturnStepMax,DivergenceHarmonic,InitialReturnMean,ESSRenyiHarmonic,MeanD2-0,InitialReturnMax,EmpiricalD2Arithmetic,TimeElapsed,MeanIW,Bound,Iteration,MinBehavPdf,InitialReturnStd,EpRewMean,ReturnStepMaxmin,MinTargetPdf,TimestepsSoFar,Inner Iteration,MeanEntropy,ReturnMeanIW,InitialBound,InitialReturnMin,ESSRenyiArithmetic,EpThisIter,EpisodesSoFar,MinIW,MaxIW,StdIW
1.0104967,82.7,10.0,1.065084,816.7176,98.96123,1.0104967,1609.5574,1.0104967,16503.592143535614,1.0319504,-792166.0,193,-187.06003,299.66827,816.7175400893601,10.0,-186.97252,6278020,5,1.1302488,765294.8,-792168.44,119.928406,98.96123,100,96500,0.53629154,1.7276868,0.21754579
1.0,74.28,10.0,0.99998856,732.52905,100.0,1.0,1759.4924,1.0,16515.338056325912,0.9999987,-659058.75,194,-213.27982,302.23834,732.529143345208,10.0,-213.27982,6285448,1,1.1303569,627944.8,-659061.0,,100.0,100,96600,0.9999695,1.0000305,1.1009905e-05
1.0000048,78.14,9.999999,0.9999808,771.1323,99.99953,1.0000048,1519.4697,1.0000048,16522.35360145569,0.9999993,-734527.44,194,-173.75833,341.5842,771.1323237120213,9.999999,-173.75838,6293262,2,1.1303569,711323.44,-734528.5,,99.99953,100,96700,0.99990845,1.000061,2.268168e-05
1.0000048,80.24,10.0,0.99998057,792.1347,99.99953,1.0000048,1619.5198,1.0000048,16530.796075105667,1.0000014,-755493.44,194,-194.87251,318.83505,792.1347351218132,10.0,-194.87253,6301286,3,1.1303569,729133.1,-755493.44,,99.99953,100,96800,0.99993896,1.000061,2.0031544e-05
1.0000049,80.92,10.0,1.0165968,798.9148,99.99951,1.0000049,1719.4185,1.0000049,16536.932923078537,1.0032725,-760438.9,194,-198.18524,320.87018,798.9148394889631,10.0,-198.18524,6309378,4,1.1303569,730480.4,-770934.2,9.984974,99.99951,100,96900,0.8416477,1.191959,0.07293245
1.005268,79.85,9.999999,1.0321342,788.23596,99.47596,1.005268,1529.5729,1.005268,16556.548271894455,0.99139494,-701521.1,194,-181.0156,284.7134,788.2359735069601,9.999999,-181.1347,6317363,5,1.1303569,677632.5,-701521.3,,99.47596,100,97000,0.6388182,1.3947219,0.13620138
1.0,81.14,10.0,0.9999907,801.10596,100.0,1.0,1969.4315,1.0,16564.48713207245,0.99999845,-807048.94,195,-224.33716,355.3863,801.1058472613965,10.0,-224.33716,6325477,1,1.1301103,768067.1,-807051.75,,100.0,100,97100,0.9999695,1.0000305,9.18741e-06
1.0,83.45,10.0,0.99999046,824.2225,100.0,1.0,1759.4639,1.0,16573.51194882393,1.0000006,-807825.75,195,-202.86545,312.04205,824.2225384251027,10.0,-202.86545,6333822,2,1.1301103,776712.8,-807825.75,,100.0,100,97200,0.9999695,1.0000305,1.30313365e-05
1.0,77.14,10.0,0.9999912,761.1317,100.0,1.0,1789.4747,1.0,16579.680366277695,0.9999975,-713364.9,195,-203.62234,319.15994,761.131698329603,10.0,-203.62234,6341536,3,1.1301103,681181.5,-713366.0,,100.0,100,97300,0.99993896,1.0000458,1.5129589e-05
1.0,80.73,10.0,0.9999907,797.02344,100.0,1.0,1639.5239,1.0,16588.31495833397,1.0000023,-740642.6,195,-175.3646,279.96225,797.023450176983,10.0,-175.3646,6349609,4,1.1301103,713626.94,-740643.0,39.95717,100.0,100,97400,0.9999695,1.0000458,1.7823522e-05
1.0,79.21,9.999999,0.99999094,781.8452,100.0,1.0,2159.3748,1.0,16599.790685653687,0.9999974,-808255.4,195,-240.94347,387.44708,781.845204337164,9.999999,-240.94348,6357530,5,1.1301103,761391.7,-808260.06,,100.0,100,97500,0.9999695,1.000061,1.7616616e-05
1.0,74.72,10.0,0.9999914,736.9319,100.0,1.0,1709.5369,1.0,16609.38790822029,0.9999994,-656552.7,196,-172.70627,290.02158,736.9318668929792,10.0,-172.70627,6365002,1,1.1301103,627180.44,-656553.4,9.983123,100.0,100,97600,0.9999695,1.0000305,7.833166e-06
1.0,75.3,9.999999,0.9999913,742.7291,100.0,1.0,1679.5533,1.0,16617.680829524994,0.9999992,-689205.6,196,-189.03992,330.4668,742.729194209521,9.999999,-189.03992,6372532,2,1.1301103,660854.6,-689206.4,,100.0,100,97700,0.9999695,1.0000305,9.917704e-06
1.0,79.74,9.999999,0.99999094,787.123,100.0,1.0,1619.3641,1.0,16626.015137672424,0.9999995,-727056.9,196,-180.0134,284.85095,787.1230563317711,9.999999,-180.0134,6380506,3,1.1301103,700701.5,-727056.9,,100.0,100,97800,0.9999695,1.0000305,9.8928485e-06
1.0,78.99,10.0,0.99999094,779.63666,100.0,1.0,1529.5369,1.0,16633.097960472107,0.9999989,-698426.1,196,-182.34961,259.00043,779.6366460103173,10.0,-182.34961,6388405,4,1.1301103,674913.56,-698426.5,,100.0,100,97900,0.9999695,1.0000305,1.1505932e-05
1.0,82.27,10.0,0.9999907,812.42444,100.0,1.0,1979.633,1.0,16641.63938331604,1.0000002,-797302.7,196,-216.07509,312.85995,812.4244108802126,10.0,-216.07507,6396632,5,1.1301103,757916.0,-797302.7,9.980107,100.0,100,98000,0.9999695,1.0000305,1.02643835e-05
1.0,78.0,9.999999,0.9999912,769.74384,100.0,1.0,1599.4419,1.0,16648.342376708984,0.9999991,-717211.6,197,-186.10686,314.63834,769.7437834055252,9.999999,-186.10686,6404432,1,1.1301103,691500.7,-717213.6,,100.0,100,98100,0.9999695,1.0000153,6.67505e-06
1.0,77.78,10.0,0.9999912,767.5481,100.0,1.0,2119.4282,1.0,16657.184151649475,0.9999997,-761753.5,197,-243.61221,357.03854,767.5481360833236,10.0,-243.61221,6412210,2,1.1301103,716607.6,-761753.5,,100.0,100,98200,0.9999695,1.0000305,9.469578e-06
1.0,81.87,10.0,0.9999907,808.428,100.0,1.0,1759.559,1.0,16663.83997440338,0.99999887,-819525.9,197,-206.34581,367.22632,808.4279619243104,10.0,-206.34581,6420397,3,1.1301103,788409.56,-819526.8,,100.0,100,98300,0.9999695,1.0000305,1.059128e-05
1.0,86.03,10.0,0.9999902,850.0114,100.0,1.0,1849.447,1.0,16671.963438749313,0.99999815,-846862.25,197,-224.03862,299.95175,850.0114860741273,10.0,-224.03862,6429000,4,1.1301103,812485.56,-846865.3,129.94269,100.0,100,98400,0.99993896,1.0000305,1.5965756e-05
1.0,84.62,9.999999,0.9999902,835.91833,100.0,1.0,1929.5371,1.0,16682.840151309967,1.0000004,-858478.06,197,-226.05428,349.71207,835.9183548958214,9.999999,-226.05426,6437462,5,1.1301103,821059.56,-858478.6,,100.0,100,98500,0.99993896,1.000061,2.015912e-05
1.0,78.55,10.0,0.9999912,775.2349,100.0,1.0,1649.561,1.0,16690.386065006256,0.99999666,-709671.0,198,-188.34927,285.19763,775.2349333519109,10.0,-188.34927,6445317,1,1.1301103,682323.5,-709674.4,9.982262,100.0,100,98600,0.9999542,1.0000305,1.741383e-05
1.0,82.66,10.0,0.9999907,816.32935,100.0,1.0,1609.4346,1.0,16705.236261606216,0.9999957,-801248.1,198,-184.70818,329.8856,816.3293674130639,10.0,-184.70819,6453583,2,1.1301103,775214.94,-801250.56,,100.0,100,98700,0.99990845,1.0000916,3.8607814e-05
1.0,76.29,10.0,0.9999914,752.64526,100.0,1.0,2019.5676,1.0,16714.108154535294,1.0000029,-709406.06,198,-230.40086,319.271,752.6452192786779,10.0,-230.40082,6461212,3,1.1301103,668414.25,-709406.06,9.97998,100.0,100,98800,0.9999237,1.0001068,3.902323e-05
1.0,80.22,10.0,0.99999094,791.9271,100.0,1.0,1849.5312,1.0,16720.311753988266,0.99999845,-766929.0,198,-226.19482,324.6581,791.9270602531363,10.0,-226.1948,6469234,4,1.1301103,732549.2,-766932.0,,100.0,100,98900,0.99990845,1.0000916,3.4336506e-05
1.0,79.23,9.999999,0.99999106,782.0238,100.0,1.0,1799.5334,1.0,16728.73216176033,1.000001,-755858.56,198,-207.93161,334.30087,782.0237769071656,9.999999,-207.93164,6477157,5,1.1301103,723312.4,-755858.56,,100.0,100,99000,0.99990845,1.0001221,3.7761867e-05
1.0,77.36,10.0,1.0533236,763.3396,100.0,1.0,1779.4316,1.0,16735.33610725403,0.98761976,-674382.4,199,-216.63884,281.14252,763.3395948724975,10.0,-216.63884,6484893,1,1.1301103,641721.6,-693551.56,9.981442,100.0,100,99100,0.5774677,1.3990167,0.13987367
1.0196365,84.87,10.0,1.1258063,838.4233,98.074165,1.0196365,2339.3386,1.0196365,16756.180157661438,1.043413,-902767.8,199,-264.18274,344.86652,838.4232925126597,10.0,-264.19635,6493380,2,1.1301103,844409.8,-902775.56,,98.074165,100,99200,0.4850168,2.1005254,0.30445972
1.0190562,83.44,9.999999,1.1216625,824.11523,98.13001,1.0190562,1919.251,1.0190562,16767.269758939743,1.0563239,-874690.56,199,-220.17316,341.01828,824.1152528824235,9.999999,-220.11053,6501724,3,1.1301103,835482.4,-874693.6,,98.13001,100,99300,0.59709084,1.8201847,0.26279432
1.0181682,85.36,9.999999,1.1156925,843.31555,98.2156,1.0181682,2439.3477,1.0181682,16775.155214309692,1.0359967,-905427.5,199,-266.33517,308.0571,843.3155543173466,9.999999,-266.114,6510260,4,1.1301103,842258.75,-905436.3,,98.2156,100,99400,0.48342088,2.0359144,0.28181574
1.0180644,83.55,9.999998,1.115183,825.22577,98.22562,1.0180644,2089.476,1.0180644,16785.75186061859,1.0069045,-819978.1,199,-234.49954,323.78296,825.225694226565,9.999998,-234.7442,6518615,5,1.1301103,773640.9,-819978.9,9.979689,98.22562,100,99500,0.6101508,2.015991,0.25787544
1.0,84.04,9.999999,0.9999933,830.12415,100.0,1.0,2059.4941,1.0,16792.936688661575,1.0,-840951.8,200,-221.72945,330.4801,830.1241024242288,9.999999,-221.72945,6527019,1,1.1300834,798323.1,-840951.8,,100.0,100,99600,1.0,1.0,
1.0,81.23,10.0,0.9999933,802.02576,100.0,1.0,2459.3787,1.0,16799.1440410614,0.9999991,-836605.06,200,-263.35352,364.1028,802.0257532398305,10.0,-263.35352,6535142,2,1.1300834,775815.1,-836606.06,,100.0,100,99700,0.9999695,1.0000305,8.778476e-06
1.0,79.89,10.0,0.9999932,788.6241,100.0,1.0,1829.3582,1.0,16808.312407255173,1.0000001,-783897.75,200,-209.54604,358.24014,788.6240542473838,10.0,-209.54605,6543131,3,1.1300834,750263.75,-783897.75,,100.0,100,99800,0.9999695,1.0000305,1.5250386e-05
1.0,83.23,10.0,0.9999931,822.0217,100.0,1.0,2509.0852,1.0,16815.062026262283,0.9999973,-873493.2,200,-267.9594,366.74866,822.0217791216937,10.0,-267.9594,6551454,4,1.1300834,810221.2,-873493.2,,100.0,100,99900,0.9999695,1.0000305,1.4288639e-05
1.0,76.25,9.999999,0.99999344,752.24524,100.0,1.0,2279.5466,1.0,16821.384924173355,1.0000031,-709126.44,200,-244.37161,301.7081,752.2452995687245,9.999999,-244.37163,6559079,5,1.1300834,656901.5,-709126.44,,100.0,100,100000,0.9999695,1.0000305,1.2344558e-05
1.0,81.06,10.0,0.99999344,800.31323,100.0,1.0,2239.456,1.0,16827.99729013443,1.0,-802988.75,201,-245.1448,334.7888,800.313146774826,10.0,-245.1448,6567185,1,1.1300834,752584.6,-802988.75,,100.0,100,100100,1.0,1.0,
1.0,80.23,9.999998,0.9999933,792.0209,100.0,1.0,1519.6831,1.0,16834.49753499031,0.9999997,-745915.25,201,-189.78487,308.88232,792.0209091772095,9.999998,-189.78487,6575208,2,1.1300834,722704.6,-745916.0,,100.0,100,100200,0.9999695,1.0000153,6.0958855e-06
1.0,81.51,10.0,0.99999344,804.8357,100.0,1.0,1999.4634,1.0,16842.4547829628,0.9999992,-809426.44,201,-221.58102,348.55054,804.8356169972249,10.0,-221.58104,6583359,3,1.1300834,769246.6,-809426.6,,100.0,100,100300,0.9999695,1.0000305,1.0710641e-05
1.0,82.83,9.999999,0.99999297,818.022,100.0,1.0,2009.2793,1.0,16852.064112186432,0.9999997,-840412.75,201,-224.69412,361.4942,818.0219757498085,9.999999,-224.69414,6591642,4,1.1300834,799837.5,-840412.75,,100.0,100,100400,0.9999695,1.0000305,1.0467478e-05
1.0,83.31,10.0,0.99999297,822.8311,100.0,1.0,1439.6493,1.0,16858.422726869583,0.99999917,-749008.56,201,-162.84796,226.11674,822.8310182001006,10.0,-162.84796,6599973,5,1.1300834,728178.3,-749011.2,,100.0,100,100500,0.9999695,1.0000305,1.0783612e-05
1.0,83.84,10.0,0.9999932,828.1195,100.0,1.0,2399.2415,1.0,16866.173899173737,0.9999989,-881134.94,202,-273.20465,370.8105,828.1196011466309,10.0,-273.20465,6608357,1,1.1300834,823281.56,-881135.8,9.9807825,100.0,100,100600,0.9999695,1.0000076,4.5884894e-06
1.0,85.14,9.999999,0.99999285,841.1119,100.0,1.0,2719.1821,1.0,16875.29640674591,0.99999845,-926623.2,202,-307.21057,380.58295,841.1119116340988,9.999999,-307.21057,6616871,2,1.1300834,852311.44,-926623.44,9.981281,100.0,100,100700,0.9999695,1.0000305,8.268451e-06
1.0,78.79,10.0,0.9999937,777.639,100.0,1.0,1489.4651,1.0,16883.96537065506,0.9999994,-691262.3,202,-162.6335,253.46277,777.639000193415,10.0,-162.6335,6624750,3,1.1300834,668965.56,-691262.3,,100.0,100,100800,0.99998474,1.0000305,7.90497e-06
1.0,86.03,9.999999,0.9999931,850.0121,100.0,1.0,1539.5955,1.0,16890.954523801804,1.0000001,-828690.0,202,-170.63211,286.96133,850.0120493121505,9.999999,-170.63211,6633353,4,1.1300834,804867.1,-828690.0,139.96315,100.0,100,100900,0.9999695,1.000061,1.1055041e-05
1.0,82.6,10.0,0.9999932,815.7232,100.0,1.0,1939.5793,1.0,16897.86358499527,0.99999946,-809905.1,202,-210.074,326.638,815.7232210320475,10.0,-210.074,6641613,5,1.1300834,772096.06,-809906.25,9.979174,100.0,100,101000,0.9999695,1.0000305,7.33792e-06
1.0,78.04,10.0,0.9999939,770.13873,100.0,1.0,2019.2236,1.0,16906.06171321869,1.0,-759672.4,203,-228.08571,354.3738,770.1387635377059,10.0,-228.08571,6649417,1,1.1300834,718694.44,-759672.4,,100.0,100,101100,1.0,1.0,
1.0,83.37,10.0,0.9999932,823.4118,100.0,1.0,2069.4692,1.0,16912.177799224854,0.9999986,-843461.25,203,-226.1745,349.87683,823.4117710244318,10.0,-226.1745,6657754,2,1.1300834,800418.6,-843463.3,,100.0,100,101200,0.9999695,1.0000153,6.655477e-06
1.0,83.45,10.0,0.99999297,824.21124,100.0,1.0,1529.5236,1.0,16921.766721725464,0.99999756,-803615.7,203,-183.69534,317.4628,824.2112528072826,10.0,-183.69531,6666099,3,1.1300834,780103.5,-803619.8,,100.0,100,101300,0.99993896,1.0000305,1.3914022e-05
1.0,82.25,9.999998,0.9999931,812.22015,100.0,1.0,2119.2568,1.0,16930.427145957947,0.9999991,-794207.6,203,-234.6798,298.94916,812.2200918198879,9.999998,-234.67981,6674324,4,1.1300834,749069.0,-794207.6,,100.0,100,101400,0.9999695,1.0000458,1.9090916e-05
1.0,83.69,10.0,1.0585835,826.61194,100.0,1.0,1879.2983,1.0,16937.655881166458,1.0107124,-815789.9,203,-227.79733,346.67026,826.6120337336812,10.0,-227.79733,6682693,5,1.1300834,779269.4,-838961.3,,100.0,100,101500,0.59494454,1.4961926,0.14559464
1.0,77.47,10.0,1.0000004,764.43304,100.0,1.0,2389.4624,1.0,16953.657668352127,0.9999994,-775622.4,204,-265.12628,365.89886,764.4330674537823,10.0,-265.12628,6690440,1,1.1300826,718239.44,-775622.8,,100.0,100,101600,0.99998474,1.0000153,4.4076496e-06
1.0,77.13,9.999999,1.0000006,761.0433,100.0,1.0,1609.4778,1.0,16960.888483047485,0.99999976,-704308.25,204,-177.86362,314.78067,761.0432500041875,9.999999,-177.8636,6698153,2,1.1300826,678273.56,-704308.9,,100.0,100,101700,0.9999695,1.0000305,8.407087e-06
1.0,79.78,9.999999,1.0000005,787.5229,100.0,1.0,1739.2568,1.0,16968.85287451744,0.99999726,-745861.94,204,-190.84073,308.66122,787.5228849480868,9.999999,-190.84073,6706131,3,1.1300826,715459.4,-745867.2,,100.0,100,101800,0.99993896,1.0000458,2.004849e-05
1.0,83.69,10.0,1.0000004,826.62665,100.0,1.0,1579.5884,1.0,16980.828190803528,0.99999833,-787558.2,204,-184.5574,281.37732,826.6266617754357,10.0,-184.55743,6714500,4,1.1300826,762481.5,-787558.2,,100.0,100,101900,0.9998779,1.0000839,3.6906018e-05
1.0,86.71,10.0,1.0000005,856.8141,100.0,1.0,1659.5635,1.0,16987.18426632881,1.0000017,-860809.0,204,-194.17589,314.63535,856.8140610637097,10.0,-194.17593,6723171,5,1.1300826,833128.75,-860811.2,9.979498,100.0,100,102000,0.99990845,1.000061,2.9445804e-05
1.0,81.99,10.0,1.0000004,809.633,100.0,1.0,1519.4583,1.0,16996.739379644394,1.0,-748964.44,205,-168.48592,265.0566,809.6329783977615,10.0,-168.48592,6731370,1,1.1300826,725760.56,-748964.44,9.980415,100.0,100,102100,0.9999695,1.0000305,6.823938e-06
1.0,82.15,10.0,1.0000004,811.21674,100.0,1.0,1969.4294,1.0,17002.766901016235,0.99999774,-799469.8,205,-223.2331,320.02997,811.2167999407626,10.0,-223.2331,6739585,2,1.1300826,760487.9,-799472.56,9.982828,100.0,100,102200,0.99993896,1.0000153,1.1493383e-05
1.0,84.63,10.0,1.0000001,836.0252,100.0,1.0,2049.3013,1.0,17011.325652360916,0.9999994,-874917.06,205,-219.0516,365.7501,836.0252570289721,10.0,-219.05162,6748048,3,1.1300826,832709.1,-874917.06,,100.0,100,102300,0.9999695,1.000061,1.4540113e-05
1.0,77.38,9.999999,1.0,763.53467,100.0,1.0,1739.4603,1.0,17018.607487678528,0.99999785,-736028.6,205,-196.25378,350.1952,763.534721184041,9.999999,-196.2538,6755786,4,1.1300826,705619.0,-736029.0,,100.0,100,102400,0.9999695,1.0000305,1.4498752e-05
1.0,81.37,10.0,1.0000005,803.4263,100.0,1.0,1709.5459,1.0,17028.378632068634,0.9999969,-751967.25,205,-191.94731,277.67374,803.4262480654697,10.0,-191.9473,6763923,5,1.1300826,722594.56,-751967.25,9.979811,100.0,100,102500,0.99993896,1.0000305,1.4541031e-05
1.0,91.15,10.0,1.0000006,901.1933,100.0,1.0,1879.2976,1.0,17035.980983495712,0.9999995,-967349.9,206,-229.15546,345.98514,901.1932312295353,10.0,-229.15546,6773038,1,1.1300826,931854.3,-967350.4,119.87091,100.0,100,102600,0.9999695,1.0000305,7.507422e-06
1.0,83.0,10.0,1.0000005,819.7202,100.0,1.0,1749.598,1.0,17044.350949048996,1.0000005,-785018.2,206,-196.23445,286.9003,819.7202042405056,10.0,-196.23444,6781338,2,1.1300826,754253.06,-785020.5,,100.0,100,102700,0.9999695,1.0000305,8.850051e-06
1.0,85.64,9.999999,1.0000004,846.1239,100.0,1.0,1699.4513,1.0,17054.05433368683,0.9999959,-828611.44,206,-187.02559,289.24692,846.1239647872494,9.999999,-187.02559,6789902,3,1.1300826,799584.56,-828615.75,,100.0,100,102800,0.99993896,1.0000305,1.5528964e-05
1.0,84.23,10.0,1.0000001,832.01404,100.0,1.0,1969.4385,1.0,17065.250867843628,0.9999939,-857204.8,206,-229.22412,354.9478,832.0140911952091,10.0,-229.22412,6798325,4,1.1300826,818222.5,-857215.9,9.979632,100.0,100,102900,0.9998779,1.0001221,4.2113585e-05
1.0,77.65,10.0,1.0000006,766.2349,100.0,1.0,1429.3997,1.0,17076.545833826065,0.9999994,-687617.4,206,-181.37646,282.79074,766.234881152742,10.0,-181.37646,6806090,5,1.1300826,667082.6,-687618.2,,100.0,100,103000,0.9997712,1.0001526,7.034144e-05
1.0,81.88,10.0,1.0000005,808.52435,100.0,1.0,1699.4999,1.0,17085.94425368309,0.99999803,-762933.25,207,-195.75616,283.19003,808.5244008337826,10.0,-195.75616,6814278,1,1.1300826,733904.75,-762936.75,,100.0,100,103100,0.9999695,1.0000305,1.18973085e-05
1.0,82.01,10.0,1.0000005,809.8221,100.0,1.0,2169.5393,1.0,17094.05924463272,1.0000017,-803822.25,207,-242.48944,317.33838,809.8220765476856,10.0,-242.48944,6822479,2,1.1300826,756516.1,-803822.25,,100.0,100,103200,0.9999542,1.000061,1.9005476e-05
1.0,84.62,10.0,1.0000006,835.9101,100.0,1.0,1669.4401,1.0,17100.51288819313,0.99999845,-793704.9,207,-186.28296,258.7447,835.9100836568765,10.0,-186.28297,6830941,3,1.1300826,765694.2,-793704.9,319.8238,100.0,100,103300,0.99993896,1.000061,2.2555165e-05
1.0,83.88,10.0,1.0000005,828.5139,100.0,1.0,1849.3754,1.0,17107.17089033127,0.99999976,-802025.44,207,-206.18645,284.9817,828.5139191529721,10.0,-206.1865,6839329,4,1.1300826,767651.25,-802025.7,279.9168,100.0,100,103400,0.99990845,1.0001221,2.5474754e-05
1.0,77.9,9.999999,1.0000004,768.72455,100.0,1.0,1499.6101,1.0,17116.288216114044,1.0,-714040.9,207,-158.0542,317.02228,768.7245840335553,9.999999,-158.05417,6847119,5,1.1300826,691439.25,-714049.7,,100.0,100,103500,0.9999695,1.0000305,1.1502652e-05
1.0,84.8,10.0,1.0000004,837.7239,100.0,1.0,2599.3774,1.0,17132.89994621277,0.9999988,-888503.75,208,-279.1188,344.70184,837.7239805764905,10.0,-279.1188,6855599,1,1.1300826,820595.75,-888508.8,,100.0,100,103600,0.99993896,1.0000153,9.38885e-06
1.0,88.23,9.999999,1.0000004,872.01086,100.0,1.0,2379.4138,1.0,17140.579083919525,1.0,-955885.7,208,-257.8519,372.26788,872.0108904397774,9.999999,-257.8519,6864422,2,1.1300826,898984.4,-955886.25,9.980854,100.0,100,103700,0.99993896,1.0000305,1.3550316e-05
1.0,77.6,9.999999,1.0000001,765.7328,100.0,1.0,1529.5729,1.0,17148.80021429062,0.99999994,-701680.25,208,-170.36545,303.01758,765.7328369507952,9.999999,-170.36545,6872182,3,1.1300826,678166.44,-701680.6,,100.0,100,103800,0.9999695,1.0000305,1.220805e-05
1.0,81.07,9.999999,1.0000002,800.4186,100.0,1.0,1719.6006,1.0,17157.540261507034,0.99999785,-781378.3,208,-193.81932,333.15506,800.4185705515118,9.999999,-193.81934,6880289,4,1.1300826,751659.06,-781382.1,,100.0,100,103900,0.99993896,1.0000305,1.386301e-05
1.0,83.0,10.0,1.0000001,819.7318,100.0,1.0,2009.3506,1.0,17167.43541288376,1.0000007,-827616.56,208,-211.82253,339.23483,819.7317882769862,10.0,-211.82254,6888589,5,1.1300826,787038.25,-827616.56,,100.0,100,104000,0.99993896,1.000061,1.8830118e-05
1.0,83.04,10.0,1.0000002,820.12787,100.0,1.0,1689.6123,1.0,17174.426758766174,0.9999995,-797553.6,209,-186.72807,310.24625,820.1278640625172,10.0,-186.72807,6896893,1,1.1300826,768861.94,-797554.1,,100.0,100,104100,0.99998474,1.0,2.6030243e-06
1.0,73.52,10.0,0.99999917,724.9469,100.0,1.0,1919.5669,1.0,17184.503083705902,1.0000029,-668007.7,209,-202.88986,324.69577,724.9468610536668,10.0,-202.88986,6904245,2,1.1300826,630974.7,-668008.5,,100.0,100,104200,0.99990845,1.0000763,3.0105159e-05
1.0000051,84.62,10.0,0.9999925,835.909,99.99949,1.0000051,1759.3118,1.0000051,17193.59206676483,1.0000156,-825225.4,209,-196.50972,308.80875,835.9090234754211,10.0,-196.5097,6912707,3,1.1300826,794117.8,-825226.56,,99.99949,100,104300,0.9998779,1.0002136,6.147585e-05
1.0,83.75,10.0,0.9999949,827.2062,100.0,1.0,1929.3665,1.0,17203.306935310364,1.0000055,-837263.5,209,-228.85992,339.96594,827.2061891769767,10.0,-228.85983,6921082,4,1.1300826,799851.5,-837266.5,,100.0,100,104400,0.9998779,1.0002136,6.276463e-05
1.0,82.24,10.0,1.0260277,812.1197,100.0,1.0,1539.5784,1.0,17212.286862134933,0.99519396,-773741.2,209,-184.42981,313.67392,812.1197068903281,10.0,-184.42981,6929306,5,1.1300826,749610.75,-781753.3,,100.0,100,104500,0.8053146,1.2506499,0.09543033
1.0,85.54,9.999999,0.9999988,845.1091,100.0,1.0,1669.5575,1.0,17227.68972826004,1.0,-830747.9,210,-179.39938,297.52982,845.1090607848832,9.999999,-179.39938,6937860,1,1.1299297,802733.25,-830747.9,9.982229,100.0,100,104600,1.0,1.0,
1.0,85.66,10.0,0.99999905,846.30444,100.0,1.0,2159.4854,1.0,17234.303513765335,0.9999995,-879052.7,210,-242.52805,340.5191,846.3044739843587,10.0,-242.52805,6946426,2,1.1299297,832184.0,-879053.2,,100.0,100,104700,0.9999695,1.0000153,5.397588e-06
1.0,81.32,10.0,0.9999989,802.92523,100.0,1.0,1619.6829,1.0,17242.990837574005,0.99999845,-751599.6,210,-182.75655,283.80902,802.925157905988,10.0,-182.75655,6954558,3,1.1299297,725233.75,-751600.0,9.979751,100.0,100,104800,0.9999695,1.0000305,9.8607625e-06
1.0,82.95,10.0,0.9999989,819.2185,100.0,1.0,1969.365,1.0,17250.49293732643,0.99999964,-808022.06,210,-220.40839,312.92773,819.218551298753,10.0,-220.40837,6962853,4,1.1299297,769042.7,-808023.9,9.979985,100.0,100,104900,0.99993896,1.0000305,1.6728203e-05
1.0,75.2,10.0,0.9999993,741.7575,100.0,1.0,1909.4995,1.0,17260.282499074936,0.99999815,-700722.94,210,-217.48085,337.46188,741.7575150814722,10.0,-217.48087,6970373,5,1.1299297,664077.4,-700728.8,,100.0,100,105000,0.9998779,1.0001373,5.2168896e-05
1.0,83.17,9.999999,0.99999917,821.4015,100.0,1.0,1859.3704,1.0,17275.51788711548,0.99999976,-824300.06,211,-209.44373,338.9002,821.4014533086945,9.999999,-209.44373,6978690,1,1.1299297,789553.3,-824300.4,,100.0,100,105100,0.9999695,1.0000305,4.6351415e-06
1.0,82.81,10.0,0.99999917,817.82245,100.0,1.0,2249.4478,1.0,17283.887120485306,0.99999845,-836546.1,211,-248.2146,341.84708,817.8224412998948,10.0,-248.2146,6986971,2,1.1299297,785691.06,-836547.44,9.980999,100.0,100,105200,0.9999695,1.0000153,8.233177e-06
1.0,80.88,10.0,0.99999917,798.52576,100.0,1.0,1659.4467,1.0,17293.960122585297,0.9999956,-759848.56,211,-191.7358,307.4642,798.5257559073666,10.0,-191.7358,6995059,3,1.1299297,732172.2,-759855.0,,100.0,100,105300,0.9997559,1.0001221,4.5873025e-05
1.0,79.78,9.999998,0.99999917,787.5335,100.0,1.0,1689.4801,1.0,17306.768831014633,0.99999434,-752605.5,211,-198.72699,322.0657,787.5335250426557,9.999998,-198.72717,7003037,4,1.1299297,723918.3,-752605.5,,100.0,100,105400,0.9996338,1.0003052,9.3442046e-05
1.0,83.45,10.0,0.9999989,824.2099,100.0,1.0,1799.437,1.0,17312.620282888412,1.000004,-806608.7,211,-216.22836,307.79456,824.2099179892638,10.0,-216.22838,7011382,5,1.1299297,774065.9,-806610.4,109.91031,100.0,100,105500,0.99981695,1.0002289,9.001401e-05
1.0,80.55,9.999999,0.99999905,795.2363,100.0,1.0,1639.4114,1.0,17320.795600652695,0.99999624,-756573.94,212,-187.54984,311.71448,795.2363138541987,9.999999,-187.54984,7019437,1,1.1299297,729561.9,-756578.75,,100.0,100,105600,0.9999695,1.0000305,1.344656e-05
1.0,81.34,10.0,0.9999989,803.1278,100.0,1.0,2059.4717,1.0,17329.313814878464,0.99999356,-799830.75,212,-234.61493,334.95953,803.1277549110403,10.0,-234.61496,7027571,2,1.1299297,757202.9,-799831.6,,100.0,100,105700,0.99993896,1.0000458,2.2035914e-05
