optimgain,EpThisIter,J_hat,TimeElapsed,meankl,entloss,ev_tdlam_before,entropy,EpRewMean,EpLenMean,SampleRenyi2,surrgain,Step_size,EpisodesSoFar,DiscEpRewMean,Var_J,TimestepsSoFar
0.0043418,100,39.876808166503906,59186.29979920387,0.00449176,,0.987721340731,-0.908169,63.5630416624,500.0,88.2456,0.0043418,0.5,44200,39.5569792426,0.20543013513088226,22100000
0.0105468,100,39.3054084777832,59415.62514042854,0.0109563,,0.989370554686,-0.926766,63.9994774309,500.0,4.40882e+12,0.0105468,1.0,44300,39.5834366751,0.11453460156917572,22150000
0.00905206,100,40.14198684692383,59643.985594034195,0.0115871,,0.989500768483,-0.932163,63.7779994246,500.0,10847.5,0.00905206,1.0,44400,39.4645950629,0.13680662214756012,22200000
0.00875804,100,39.067138671875,59868.08471632004,0.0130226,,0.98959150631,-0.919294,63.8555533879,500.0,1.1633e-08,0.00875804,1.0,44500,39.3952188421,0.12544235587120056,22250000
0.00942523,100,39.10125732421875,60093.13246154785,0.0119722,,0.988281245343,-0.927419,64.0255565278,500.0,914568.0,0.00942523,1.0,44600,39.752561042,0.05139994993805885,22300000
0.00886225,100,39.66513442993164,60321.34386920929,0.0104539,,0.989690336399,-0.942213,64.0222947396,500.0,1.48113e+10,0.00886225,1.0,44700,39.581874813,0.08198285102844238,22350000
0.0110265,100,40.30149841308594,60553.325733184814,0.0109241,,0.990252783522,-0.945304,63.9131438862,500.0,359.773,0.0110265,1.0,44800,39.5885774747,0.17598971724510193,22400000
0.0108117,100,39.25521469116211,60780.503984212875,0.0103681,,0.989469660446,-0.949865,64.0125832666,500.0,5139.63,0.0108117,1.0,44900,39.4653413161,0.0007244428270496428,22450000
0.0098209,100,39.72141647338867,61007.950741529465,0.0120772,,0.989506588317,-0.954592,64.0491532398,500.0,7256.75,0.0098209,1.0,45000,39.5125582706,0.11634884774684906,22500000
0.00823105,100,39.126399993896484,61236.99879145622,0.0103882,,0.989232542925,-0.960773,63.9373086447,500.0,37352.2,0.00823105,1.0,45100,39.3929981431,0.04655104875564575,22550000
0.00857361,100,39.37174987792969,61468.77455186844,0.0104009,,0.988320469856,-0.963867,63.9726151079,500.0,471.011,0.00857361,1.0,45200,39.7734750665,0.061151523143053055,22600000
0.0083582,100,39.649112701416016,61708.639857292175,0.0103512,,0.989059989341,-0.966797,64.0691583959,500.0,848.745,0.0083582,1.0,45300,39.70048491,0.04730334132909775,22650000
0.00970561,100,38.744232177734375,61945.97590923309,0.0115491,,0.989658834413,-0.976199,63.9026591043,500.0,7.09114e+06,0.00970561,1.0,45400,39.6333137715,0.04604718089103699,22700000
0.0123753,100,38.30274963378906,62182.71343111992,0.0114358,,0.988188332878,-0.973477,64.3349955902,500.0,0.0773349,0.0123753,1.0,45500,39.7347860583,0.24615570902824402,22750000
0.0126808,100,39.51490783691406,62418.22239971161,0.0106925,,0.991131930612,-0.969717,64.1469949659,500.0,0.0199032,0.0126808,1.0,45600,39.5858217666,0.01035436149686575,22800000
0.0100018,100,39.817928314208984,62656.104348659515,0.0120118,,0.990427323617,-0.981577,63.6355062015,500.0,3.30651e+08,0.0100018,1.0,45700,39.4982742723,0.10097556561231613,22850000
0.0119218,100,37.80170440673828,62894.6703183651,0.0105659,,0.988406478427,-0.981447,63.7054442799,500.0,8.16517,0.0119218,1.0,45800,39.4374529805,0.09328724443912506,22900000
0.00362353,100,39.33369445800781,63130.81007647514,0.00507974,,0.988699795678,-0.980795,63.8016842988,500.0,0.570116,0.00362353,0.5,45900,39.7531676961,0.060722462832927704,22950000
0.00923195,100,40.24565887451172,63366.90560722351,0.0112564,,0.987833456136,-0.989266,63.6836355888,500.0,1.02373e+06,0.00923195,1.0,46000,39.7214169804,0.053429216146469116,23000000
0.00920312,100,39.00750732421875,63602.77284407616,0.0109231,,0.988913603127,-0.99447,63.6427464382,500.0,10349.1,0.00920312,1.0,46100,39.447887856,0.46004146337509155,23050000
0.00998499,100,40.080387115478516,63845.719414711,0.0107567,,0.988676195033,-0.996061,63.7343021256,500.0,63.8095,0.00998499,1.0,46200,39.657770803,0.005693400744348764,23100000
0.00887583,100,39.09983444213867,64081.624351263046,0.0114586,,0.986818338744,-1.00232,63.6413851416,500.0,48549.0,0.00887583,1.0,46300,39.3362446882,0.09224579483270645,23150000
0.00687959,100,38.453346252441406,64318.40484070778,0.0104379,,0.983819918707,-1.00292,63.990775695,500.0,10.0952,0.00687959,1.0,46400,39.7682448017,0.30989736318588257,23200000
0.00825328,100,39.65431213378906,64560.180773973465,0.0138999,,0.986410622485,-1.00976,63.6805128754,500.0,177711.0,0.00825328,1.0,46500,39.7168743716,0.06538485735654831,23250000
0.0108988,100,39.760921478271484,64801.589427948,0.0106543,,0.987367875874,-1.005,63.8189568473,500.0,0.00464794,0.0108988,1.0,46600,39.625536406,0.04192708060145378,23300000
0.00888121,100,39.788700103759766,65045.645798921585,0.0116056,,0.986196854152,-1.00436,63.699663983,500.0,1.23586,0.00888121,1.0,46700,39.681023185,0.1617242842912674,23350000
0.00950616,100,39.29806137084961,65289.95830106735,0.0106145,,0.988471169956,-1.00636,63.2240917936,500.0,92.0203,0.00950616,1.0,46800,39.322618592,0.06714320182800293,23400000
0.0157252,100,40.055667877197266,65530.1368598938,0.0123686,,0.986933626235,-1.01478,63.7157414249,500.0,1.15629e+06,0.0157252,1.0,46900,39.6567531283,0.15766558051109314,23450000
0.00832585,100,40.2376823425293,65769.41111135483,0.0103823,,0.98728330899,-1.02296,63.3032897953,500.0,1.33983e+06,0.00832585,1.0,47000,39.5679301851,0.04461584612727165,23500000
0.0109605,100,39.2392692565918,66016.28425478935,0.013371,,0.98598801624,-1.0272,63.3619772954,500.0,2155.91,0.0109605,1.0,47100,39.7085161536,0.03131668269634247,23550000
0.00497573,100,40.07869338989258,66264.52914404869,0.00444798,,0.988036016934,-1.02877,63.8289309446,500.0,17.3755,0.00497573,0.5,47200,39.5387577601,0.1868312954902649,23600000
0.0141665,100,40.128395080566406,66511.9708416462,0.0106246,,0.987750276923,-1.02866,63.4939438949,500.0,2.05117,0.0141665,1.0,47300,39.6105789689,0.3652874231338501,23650000
0.00906479,100,39.458499908447266,66760.2455072403,0.0106209,,0.987307130359,-1.02893,63.4709931111,500.0,3.59684,0.00906479,1.0,47400,39.4991221697,0.013225020840764046,23700000
0.0106625,100,39.275691986083984,67000.0148525238,0.0114687,,0.986474768259,-1.02622,63.4840754959,500.0,0.040228,0.0106625,1.0,47500,39.5069487666,0.1611601561307907,23750000
0.0113167,100,39.522640228271484,67238.94403839111,0.0105335,,0.986970149912,-1.03207,63.9529078043,500.0,18839.0,0.0113167,1.0,47600,39.7013931924,0.07997270673513412,23800000
0.00994185,100,39.14118957519531,67489.48337721825,0.0146556,,0.987244488671,-1.03857,63.9108194494,500.0,141514.0,0.00994185,1.0,47700,39.649883572,0.020361773669719696,23850000
0.00816211,100,40.13278579711914,67739.57472610474,0.012687,,0.987230042927,-1.04587,63.4332564286,500.0,462994.0,0.00816211,1.0,47800,39.4450577819,0.08408840745687485,23900000
0.0107594,100,39.19155502319336,67986.47250390053,0.0100707,,0.986241867766,-1.04102,63.7253038261,500.0,0.00221181,0.0107594,1.0,47900,39.6426957735,0.11476137489080429,23950000
0.00892061,100,38.54097366333008,68238.37295484543,0.0111219,,0.985134624876,-1.03598,63.1011914823,500.0,0.00189318,0.00892061,1.0,48000,39.5772650358,0.01811719685792923,24000000
0.00888908,100,39.06754684448242,68492.66288518906,0.0109694,,0.986144579947,-1.03696,63.3844608568,500.0,12.9392,0.00888908,1.0,48100,39.5063221034,0.0008397557539865375,24050000
0.00891091,100,38.69926834106445,68746.86174988747,0.0104127,,0.986565301195,-1.03384,63.4127760702,500.0,0.040317,0.00891091,1.0,48200,39.514197972,0.22737164795398712,24100000
0.00793123,100,38.57851791381836,68999.74027228355,0.0108341,,0.985609483905,-1.03809,63.5373640223,500.0,1599.27,0.00793123,1.0,48300,39.4716505672,0.05333860591053963,24150000
0.0130423,100,40.48115539550781,69251.20891523361,0.0111186,,0.984131740406,-1.03516,63.4482622513,500.0,0.0846272,0.0130423,1.0,48400,39.5551463724,0.26696428656578064,24200000
0.0103935,100,39.32510757446289,69506.94424653053,0.0108721,,0.98470883444,-1.03872,63.6982364518,500.0,643.199,0.0103935,1.0,48500,39.6647896027,1.8397620806354098e-05,24250000
0.0107134,100,38.781524658203125,69753.71589255333,0.0107408,,0.985236670822,-1.02426,63.3918471287,500.0,2.69027e-09,0.0107134,1.0,48600,39.494117764,0.5546595454216003,24300000
0.00821718,100,39.475406646728516,70007.2928519249,0.0105834,,0.982642071322,-1.03259,63.4137880231,500.0,1.94657e+06,0.00821718,1.0,48700,39.6593354754,0.09523521363735199,24350000
0.00924019,100,38.63453674316406,70255.98476862907,0.0109429,,0.982431668788,-1.03024,63.803453311,500.0,0.128586,0.00924019,1.0,48800,39.5757842244,0.1032208800315857,24400000
0.0104451,100,38.35212707519531,70504.52590036392,0.0125254,,0.98662653286,-1.03659,63.9735013677,500.0,33108.5,0.0104451,1.0,48900,39.6647140891,0.07837565988302231,24450000
0.0106812,100,38.68828201293945,70753.12129092216,0.0115722,,0.98703305237,-1.03599,64.1039109981,500.0,3.71987,0.0106812,1.0,49000,39.4153526961,0.050814006477594376,24500000
0.0119173,100,38.55152130126953,71001.3863992691,0.0114713,,0.9849855965,-1.03384,64.2189652325,500.0,0.398527,0.0119173,1.0,49100,39.84233222,0.008566578850150108,24550000
0.00916184,100,39.257057189941406,71260.6718120575,0.012827,,0.985224018805,-1.04785,64.0043099132,500.0,3.66911e+09,0.00916184,1.0,49200,39.612710349,0.0007276873802766204,24600000
0.0090354,100,39.50782012939453,71514.70888543129,0.0115631,,0.985176254064,-1.06382,64.1506463567,500.0,1.57201e+11,0.0090354,1.0,49300,39.6279615604,0.0767928808927536,24650000
0.00876324,100,41.1568717956543,71755.33393025398,0.014293,,0.985433013178,-1.06433,63.7693549272,500.0,14.0151,0.00876324,1.0,49400,39.7032084538,0.028412718325853348,24700000
0.00975255,100,39.67534255981445,71995.81923246384,0.0110554,,0.98421626538,-1.06847,64.6447105176,500.0,6189.37,0.00975255,1.0,49500,40.0091968067,0.09477853775024414,24750000
0.00709301,100,38.693748474121094,72242.23943448067,0.0148223,,0.985759433359,-1.07425,63.9844215991,500.0,40909.5,0.00709301,1.0,49600,39.5603625514,0.24061515927314758,24800000
0.011109,100,38.778839111328125,72489.99442219734,0.0108317,,0.984846079722,-1.08267,63.9319893673,500.0,772406.0,0.011109,1.0,49700,39.6286373769,0.07997686415910721,24850000
0.00827968,100,38.67585372924805,72731.08706498146,0.0123417,,0.985142071731,-1.0913,64.0510735186,500.0,2.53239e+06,0.00827968,1.0,49800,39.8044655507,0.000305722001940012,24900000
0.00919876,100,37.79246520996094,72976.56548428535,0.011926,,0.985120791942,-1.09389,63.9275850834,500.0,257.869,0.00919876,1.0,49900,39.3731873181,0.031234098598361015,24950000
0.0104204,100,38.588802337646484,73223.30519962311,0.0104944,,0.982819117606,-1.10314,64.2792284527,500.0,4.18412e+06,0.0104204,1.0,50000,39.7363456766,0.08403992652893066,25000000
