MeanEntropy,OptimizationReturnMean,ESSRenyi,OptimizationReturnMax,LearnableVariance,Weights,OptimizationReturnMin,MaxIWNorm,EmpiricalD2,ReturnStepMax,InitialReturnMax,TimestepsSoFar,StdIW,Iteration,StdIWNorm,MeanIW,Bound,EpThisIter,MaxIW,MeanIWNorm,VarianceInit,InitialReturnMin,EpisodesSoFar,InitialReturnMean,ESSClassic,J_sample_variance,InitialReturnStd,TimeElapsed,EpRewMean,EpLenMean,ReturnStepMaxmin,MinIWNorm,ReturnMeanIW,MinIW,InitialBound
-2.5460212,162.79611,9.672577,330.08435,True,[-1.447  1.322 -2.299 -1.444 -3.966],,0.17268758,1.1372358,10.0,1089.7568,2115912,0.3335497,2147,0.030322699,1.113141,587.35077,11,1.8995632,0.10119464,-1,759.6725,23617,922.46857,10.093701,795405.0,90.480354,7708.983761310577,922.4685697980345,93.27272727272727,10.0,0.062109597,1016.49585,0.68320554,520.04926
-2.5464797,260.98322,8.662737,610.1067,True,[-1.446  1.322 -2.299 -1.445 -3.965],,0.20861082,1.2698065,10.0,1359.7842,2117035,0.50789016,2148,0.046171833,1.2027854,608.57104,11,2.294719,0.10934412,-1,749.6775,23628,1010.6607,9.335444,922590.44,186.79352,7712.982173919678,1010.6606668225144,102.0909090909091,10.0,0.038904585,1174.4038,0.4279504,508.52713
-2.5463862,241.90114,3.1960397,490.13477,True,[-1.445  1.322 -2.299 -1.446 -3.965],,0.8485869,3.4417596,10.0,1259.7952,2118159,2.4886537,2149,0.22624126,2.1404781,1141.7748,11,9.3344555,0.19458891,-1,769.6604,23639,1011.5615,4.6773005,3079970.0,156.18178,7716.743894815445,1011.5615501465414,102.18181818181819,10.0,0.010083579,2004.8318,0.11091937,546.35144
-2.5461445,340.0879,10.886551,1030.113,True,[-1.447  1.322 -2.299 -1.444 -3.965],,0.10415794,1.010421,10.0,1819.7827,2119413,0.08944306,2150,0.008131188,1.0051029,475.18555,11,1.1457373,0.09137299,-1,789.66974,23650,1129.7577,10.913577,817695.1,307.68262,7720.444120645523,1129.7575998549066,114.0,10.0,0.079088785,1150.6772,0.86997664,457.7583
-2.5458055,289.20303,8.903508,920.1487,True,[-1.448  1.322 -2.299 -1.443 -3.965],,0.18790115,1.235468,10.0,1679.7728,2120578,0.47014877,2151,0.0427408,1.1254112,550.389,11,2.0669127,0.102310106,-1,759.62415,23661,1048.8271,9.365519,1009324.0,289.3432,7723.968911409378,1048.8272041525627,105.9090909090909,10.0,0.057660848,1239.8594,0.6342693,428.5299
-2.5455236,231.91362,0.04975655,400.13635,True,[-1.449  1.322 -2.299 -1.443 -3.965],,19.744602,221.07643,10.0,1129.7888,2121647,62.216244,2152,5.656022,20.496202,11579.336,11,217.19063,1.8632911,-1,729.65247,23672,961.56604,1.076925,317395680.0,122.942184,7727.926891088486,961.5660940594574,97.18181818181819,10.0,9.857981e-05,17782.564,0.0010843779,544.364
-2.5441968,189.12694,5.517686,770.0656,True,[-1.442  1.318 -2.301 -1.453 -3.964],,0.68771076,1.9935894,10.0,1569.7822,2122746,1.9269392,2153,0.1751763,1.6230531,672.851,11,7.5648184,0.14755028,-1,799.7166,23683,988.84357,4.565228,1874614.4,199.94461,7732.638280391693,988.8435128355642,99.9090909090909,10.0,0.03311619,1491.3281,0.36427808,409.1631
-2.5441983,271.90686,10.685992,570.11487,True,[-1.443  1.322 -2.302 -1.45  -3.963],,0.11028882,1.029385,10.0,1329.7764,2123892,0.093989626,2154,0.008544512,1.0223413,556.6192,11,1.213177,0.092940114,-1,759.6615,23694,1031.5684,10.9078045,704952.2,187.35237,7737.161359786987,1031.568397672187,104.18181818181819,10.0,0.08071244,1054.8342,0.88783675,540.51587
-2.5431194,123.7166,0.8273733,210.1004,True,[-1.443  1.321 -2.303 -1.451 -3.963],,1.3610821,13.295087,10.0,999.76074,2124908,5.5526752,2155,0.5047887,3.214337,1734.5729,11,14.971903,0.2922125,-1,789.66034,23705,913.37695,2.7609348,8121556.0,68.02964,7741.694577455521,913.3769466913855,92.36363636363636,10.0,0.00071972917,3080.715,0.0079170205,544.1908
-2.5431793,223.6979,10.9059515,740.0875,True,[-1.441  1.314 -2.302 -1.448 -3.962],,0.10399436,1.0086236,10.0,1539.7769,2126045,0.092492506,2156,0.008408411,1.0099262,464.3783,11,1.143938,0.09181146,-1,799.68933,23716,1023.38727,10.908506,775056.2,217.41689,7746.382056474686,1023.3872419353625,103.36363636363636,10.0,0.07605467,1035.425,0.8366014,454.78705
-2.5623758,273.74628,9.798216,1010.1296,True,[-1.44   1.314 -2.301 -1.448 -3.962],,0.20959581,1.1226534,10.0,1749.7703,2127171,0.4730196,2157,0.043001786,1.2227422,495.7027,11,2.305554,0.11115839,-1,739.6407,23727,1013.3869,9.568094,954481.1,274.52057,7750.6812217235565,1013.3869495754058,102.36363636363636,10.0,0.050499402,1180.3284,0.5554934,367.24146
-2.5612776,224.58492,2.8217566,380.05615,True,[-1.44   1.314 -2.304 -1.45  -3.981],,0.8036755,3.8982809,10.0,1119.767,2128243,2.3786573,2158,0.21624158,1.8793244,1061.1016,11,8.84043,0.17084767,-1,739.7108,23738,964.29584,4.227532,3072419.0,121.55541,7754.683505773544,964.2957438153986,97.45454545454545,10.0,0.007884441,1877.5214,0.08672885,550.79443
-2.5617387,151.82793,6.134841,440.03308,True,[-1.442  1.313 -2.304 -1.449 -3.98 ],,0.25503683,1.7930375,10.0,1309.7928,2129378,0.84451264,2159,0.076773874,1.3351096,790.87244,11,2.805405,0.12137361,-1,869.75977,23749,1021.5877,7.85653,1641969.5,133.89359,7758.6606204509735,1021.5876813157531,103.18181818181819,10.0,0.020711591,1438.5317,0.2278275,537.9147
-2.5634851,303.72693,10.944087,1010.10547,True,[-1.44   1.314 -2.304 -1.45  -3.981],,0.1014289,1.005109,10.0,1759.7709,2130548,0.049370263,2160,0.0044882065,1.0205367,425.0631,11,1.1157179,0.09277606,-1,749.6654,23760,1053.3925,10.974317,738068.6,287.61914,7763.033102750778,1053.3923321932655,106.36363636363636,10.0,0.08699823,1076.5594,0.9569805,403.5539
-2.5648544,230.07433,6.3228536,600.1015,True,[-1.44   1.313 -2.304 -1.449 -3.982],,0.26022857,1.7397208,10.0,1399.7881,2131692,0.9562912,2161,0.086935565,1.5304763,788.17615,11,2.8625143,0.13913421,-1,799.6866,23771,1029.7609,7.9113035,1694063.4,169.3026,7767.841306209564,1029.7609180688648,104.0,10.0,0.02909131,1469.9673,0.3200044,512.85486
-2.5655587,143.6944,10.670902,390.0929,True,[-1.437  1.311 -2.303 -1.452 -3.984],,0.12283635,1.0308406,10.0,1219.7836,2132774,0.1769007,2162,0.01608188,1.0221965,535.79236,11,1.3511999,0.09292696,-1,829.6907,23782,973.385,10.680134,808957.56,116.26775,7772.535083293915,973.3850983654818,98.36363636363636,10.0,0.06998968,993.12036,0.76988643,522.9502
-2.565945,230.03717,1.1928614,590.0476,True,[-1.437  1.312 -2.303 -1.453 -3.985],,1.8810736,9.221523,10.0,1449.7742,2133984,5.9094067,2163,0.53721875,2.9817626,1747.7122,11,20.691809,0.27106935,-1,859.72656,23793,1089.7638,2.2322655,9607567.0,184.35678,7777.246862649918,1089.7637326375127,110.0,10.0,0.0049616587,3373.452,0.054578245,554.39923
-2.5666528,238.27028,0.66530293,710.1372,True,[-1.435  1.314 -2.303 -1.452 -3.985],,2.5039606,16.533821,10.0,1439.7859,2135060,7.757233,2164,0.70520306,3.210694,2090.7158,11,27.543566,0.2918813,-1,729.6487,23804,967.91895,1.6088102,40353132.0,192.37634,7781.840259552002,967.9189641502791,97.81818181818181,10.0,0.0015632423,4252.607,0.017195664,436.24292
-2.5726311,230.93178,2.287809,830.0406,True,[-1.433  1.316 -2.303 -1.452 -3.986],,1.3873821,4.808094,10.0,1689.7811,2136271,4.0755787,2165,0.37050712,2.7555478,1461.2238,11,15.261204,0.25050437,-1,859.74054,23815,1090.6724,3.4509015,6502401.0,265.01196,7786.00465464592,1090.672346974281,110.0909090909091,10.0,0.008141108,2829.476,0.08955218,466.67932
-2.5589266,202.80931,3.9619567,390.11267,True,[-1.437  1.321 -2.303 -1.439 -3.992],,0.6062063,2.7764058,10.0,1159.7708,2137352,1.816089,2166,0.16509901,1.5480863,782.8656,11,6.668269,0.14073513,-1,769.6581,23826,972.46735,4.629226,1707332.9,138.40616,7791.308709144592,972.4673788091852,98.27272727272727,10.0,0.012913248,1496.4789,0.14204572,544.1937
-2.5599275,237.31688,7.1873097,990.0441,True,[-1.438  1.325 -2.304 -1.438 -3.978],,0.33353025,1.5304753,10.0,1849.76,2138570,0.8753935,2167,0.07958123,1.3507094,604.06824,11,3.6688325,0.12279177,-1,859.7159,23837,1097.0327,7.7463026,1635682.2,280.62723,7796.470836400986,1097.0327491752307,110.72727272727273,10.0,0.050765645,1449.1094,0.5584221,413.96356
-2.5592911,226.4691,3.2774732,450.14502,True,[-1.439  1.325 -2.304 -1.438 -3.979],,0.8035771,3.356244,10.0,1249.7886,2139710,2.4056516,2168,0.21869563,1.6943227,867.0634,11,8.839348,0.15402935,-1,799.64355,23848,1026.1127,3.6473117,2185450.5,141.66422,7800.868804216385,1026.1126863115212,103.63636363636364,10.0,0.004537707,1712.5615,0.049914777,564.59766
-2.5593596,312.80618,9.668488,960.1206,True,[-1.441  1.324 -2.303 -1.436 -3.978],,0.22914203,1.1377168,10.0,1729.7678,2140912,0.4468964,2169,0.040626947,1.1720552,563.9253,11,2.5205622,0.10655048,-1,769.6472,23859,1082.4535,9.603763,1020884.8,307.99966,7805.828553199768,1082.4533960258225,109.27272727272727,10.0,0.07165933,1245.25,0.7882526,443.69427
-2.5592928,221.0036,2.4384408,630.13293,True,[-1.442  1.325 -2.304 -1.434 -3.978],,2.150913,4.5110793,10.0,1409.7745,2142024,6.682123,2170,0.60746574,2.9437606,1364.6621,11,23.660042,0.2676146,-1,779.6416,23870,1000.64526,1.7878703,5858437.5,164.10143,7810.891396760941,1000.645209885987,101.0909090909091,10.0,0.010086763,2470.367,0.11095439,480.0515
-2.5587075,227.36754,5.670719,420.13977,True,[-1.446  1.327 -2.303 -1.429 -3.978],,0.26916787,1.9397892,10.0,1199.7893,2143143,0.96182275,2171,0.08743843,1.3376658,812.9789,11,2.9608464,0.121605985,-1,779.64954,23881,1007.017,7.25113,1370016.9,146.52844,7815.788042783737,1007.0170766871153,101.72727272727273,10.0,0.018578181,1430.0448,0.20435998,563.9656
-2.5587509,182.75499,9.828013,860.06885,True,[-1.447  1.326 -2.303 -1.429 -3.978],,0.16612242,1.1192496,10.0,1669.7722,2144246,0.31917447,2172,0.029015861,1.0800681,440.75916,11,1.8273466,0.09818802,-1,809.70337,23892,992.4584,10.116542,973275.44,241.61594,7819.7387952804565,992.4583613733397,100.27272727272727,10.0,0.058068126,1093.0931,0.63874936,375.85413
-2.5584643,306.486,10.192838,1070.1565,True,[-1.447  1.326 -2.304 -1.428 -3.978],,0.11599567,1.0791892,10.0,1839.7798,2145441,0.13423683,2173,0.012203347,1.1009192,485.55005,11,1.2759523,0.10008357,-1,769.6232,23903,1076.1093,10.838854,917903.2,282.17517,7824.420195817947,1076.109253714889,108.63636363636364,10.0,0.07622565,1191.3213,0.83848214,396.72552
-2.5638072,291.89673,8.983908,860.0968,True,[-1.446  1.325 -2.304 -1.43  -3.977],,0.29265833,1.2244115,10.0,1709.7788,2146708,0.71596974,2174,0.06508815,1.1649148,555.79443,11,3.2192416,0.10590135,-1,849.682,23914,1141.5787,7.984049,1140148.4,288.67865,7829.328463315964,1141.5787451988601,115.18181818181819,10.0,0.023305347,1254.4336,0.2563588,510.20117
-2.5644464,346.46515,5.3599615,970.12573,True,[-1.444  1.323 -2.303 -1.434 -3.983],,0.4274781,2.0522535,10.0,1759.7683,2147969,1.2310363,2175,0.11191239,1.5532006,946.4934,11,4.702259,0.14120007,-1,789.6426,23925,1136.1078,6.7559943,2521739.0,289.77356,7833.456189632416,1136.1077059818097,114.63636363636364,10.0,0.023768166,1877.4304,0.2614498,486.27026
-2.5637202,299.21777,10.657067,930.1452,True,[-1.444  1.325 -2.303 -1.431 -3.983],,0.11179511,1.0321789,10.0,1729.7762,2149189,0.1289572,2176,0.011723382,1.0263243,485.98688,11,1.2297462,0.093302205,-1,799.63104,23936,1098.8488,10.829035,827948.06,246.0999,7838.358600854874,1098.848828618785,110.9090909090909,10.0,0.070833065,1134.9451,0.7791637,460.08667
-2.6179266,337.32297,1.2193166,950.06006,True,[-1.444  1.325 -2.301 -1.431 -3.983],,3.8949115,9.021447,10.0,1829.7761,2150539,12.154283,2177,1.1049348,4.453514,2466.9067,11,42.844025,0.4048649,-1,879.71606,23947,1217.0391,1.3020482,18467834.0,331.26892,7843.08669757843,1217.0390388999913,122.72727272727273,10.0,0.0053573125,4496.3896,0.058930438,541.3495
-2.6180353,197.3311,0.011774609,460.06323,True,[-1.427  1.313 -2.272 -1.422 -4.037],,44.561695,934.2136,10.0,1259.7593,2151647,140.88582,2178,12.807803,44.65862,21515.785,11,490.17862,4.0598745,-1,799.69604,23958,997.02716,1.0043541,1402986400.0,135.20113,7847.701708555222,997.0271527983167,100.72727272727273,10.0,4.3833643e-05,35734.49,0.00048217006,531.8303
-2.618253,174.62762,4.409797,440.13678,True,[-1.429  1.309 -2.272 -1.424 -4.037],,0.7048687,2.4944458,10.0,1199.7874,2152686,2.0735874,2179,0.18850794,1.7490016,864.7486,11,7.7535553,0.15900014,-1,759.6506,23969,934.27826,4.572648,2000409.2,111.8292,7851.628570318222,934.2781941878733,94.45454545454545,10.0,0.02958838,1564.4949,0.32547218,491.22736
-2.618286,278.27097,4.737493,690.139,True,[-1.426  1.307 -2.271 -1.429 -4.037],,0.48496723,2.3219032,10.0,1419.7882,2153806,1.4123894,2180,0.12839903,1.7471967,897.7516,11,5.3346395,0.15883607,-1,729.64923,23980,1007.92017,6.6526775,1896620.4,227.38994,7856.080130815506,1007.9201852326679,101.81818181818181,10.0,0.015892763,1696.6561,0.1748204,483.62872
-2.6182933,137.33086,9.935086,350.1189,True,[-1.425  1.308 -2.271 -1.43  -4.037],,0.153666,1.1071872,10.0,1129.7776,2154826,0.30706665,2181,0.027915148,1.0881859,555.30066,11,1.690326,0.098926,-1,779.6587,23991,916.9895,10.188706,808895.0,120.421715,7860.459117412567,916.9895500574264,92.72727272727273,10.0,0.058792885,994.28876,0.6467217,499.79147
-2.6179202,134.60826,6.5259113,440.1136,True,[-1.424  1.307 -2.27  -1.431 -4.037],,0.28259096,1.6855884,10.0,1209.7786,2155832,0.92180824,2182,0.08380075,1.4593315,709.23364,11,3.1085005,0.13266653,-1,769.665,24002,904.27325,7.862756,1410350.6,115.81598,7864.648095607758,904.273231887169,91.45454545454545,10.0,0.046061337,1289.2375,0.5066747,457.533
-2.6176412,196.44731,1.1910889,400.10693,True,[-1.422  1.304 -2.269 -1.435 -4.037],,1.9940016,9.235247,10.0,1189.7742,2156928,6.19845,2183,0.5634955,2.3580143,848.4313,11,21.934017,0.21436495,-1,789.66724,24013,986.1145,1.3906578,4409701.5,132.37366,7869.198173999786,986.1145614257955,99.63636363636364,10.0,0.0046790107,2183.606,0.051469117,546.7614
-2.6177104,189.13379,5.232666,730.0898,True,[-1.424  1.302 -2.269 -1.438 -4.037],,0.40778673,2.1021788,10.0,1549.8031,2158049,1.0161438,2184,0.092376724,1.8533195,959.60913,11,4.485654,0.1684836,-1,819.7133,24024,1008.8471,8.457541,2601420.0,202.79941,7873.389307498932,1008.8471033021583,101.9090909090909,10.0,0.031012736,1789.3848,0.3411401,436.54437
-2.61819,221.90962,9.382762,570.12964,True,[-1.424  1.3   -2.268 -1.439 -4.037],,0.18367799,1.1723627,10.0,1349.7823,2159162,0.36273718,2185,0.032976106,1.2237719,660.8624,11,2.0204577,0.111252,-1,779.6527,24035,1001.5623,10.1116085,1043104.44,180.9857,7877.425940990448,1001.5623392802186,101.18181818181819,10.0,0.06568879,1200.552,0.7225766,503.12222
-2.6162024,162.77403,10.91351,390.08624,True,[-1.425  1.301 -2.269 -1.437 -4.037],,0.10387079,1.007925,10.0,1169.7759,2160210,0.086395465,2186,0.007854133,1.0320957,540.07983,11,1.1425786,0.09382688,-1,779.68964,24046,942.4637,10.923459,733022.94,132.84273,7881.532225847244,942.4636579169699,95.27272727272727,10.0,0.08203795,973.75653,0.9024174,510.49527
-2.6160972,195.49188,9.138215,900.0823,True,[-1.425  1.301 -2.269 -1.437 -4.035],,0.23905933,1.2037362,10.0,1679.7764,2161294,0.5411701,2187,0.049197286,1.2055207,472.8321,11,2.6296525,0.1095928,-1,779.6941,24057,975.1859,9.155068,1036870.5,256.48172,7884.981544017792,975.1859674326025,98.54545454545455,10.0,0.05181471,1153.3921,0.5699618,354.8875
-2.6158183,116.40937,10.086266,290.06555,True,[-1.424  1.3   -2.269 -1.439 -4.035],,0.12818192,1.0905919,10.0,1119.7644,2162346,0.22424823,2188,0.020386204,1.0764412,586.0049,11,1.410001,0.09785828,-1,829.69885,24068,946.1082,10.542472,894131.5,105.53582,7889.289632320404,946.1082166820623,95.63636363636364,10.0,0.060598392,1017.82916,0.6665823,532.6078
-2.6175869,262.74875,0.6451907,860.0493,True,[-1.424  1.299 -2.269 -1.44  -4.035],,3.6390471,17.049223,10.0,1719.7921,2163592,11.338111,2189,1.0307374,5.776958,3858.2146,11,40.02952,0.525178,-1,859.7428,24079,1122.4917,2.2671196,37152570.0,297.57837,7893.307763576508,1122.4915615082673,113.27272727272727,10.0,0.0051296866,6480.4854,0.05642655,487.41638
-2.618496,188.22417,7.322164,780.06714,True,[-1.425  1.305 -2.27  -1.433 -4.037],,0.19817732,1.5022881,10.0,1649.7822,2164767,0.63529986,2190,0.05775453,1.2974048,670.5443,11,2.1799505,0.1179459,-1,869.7151,24090,1057.9393,8.872566,1644978.9,239.89607,7896.598388195038,1057.9392504438904,106.81818181818181,10.0,0.03326524,1417.2552,0.36591762,448.71674
-2.618382,172.80022,10.978975,700.11816,True,[-1.426  1.308 -2.268 -1.428 -4.037],,0.101131916,1.001915,10.0,1479.7756,2165826,0.035716705,2191,0.0032469723,1.0143288,417.3421,11,1.1124511,0.092211716,-1,779.6575,24101,952.45764,10.986379,723801.44,181.94179,7900.2586579322815,952.4576934547192,96.27272727272727,10.0,0.0884037,964.3085,0.97244066,406.01428
-2.618897,218.254,1.1692414,460.08417,True,[-1.426  1.307 -2.267 -1.427 -4.037],,2.220202,9.407809,10.0,1299.772,2167001,6.8493104,2192,0.6226646,2.8749774,1240.628,11,24.422222,0.26136157,-1,839.6878,24112,1057.9418,1.6477498,6593290.5,147.71368,7904.069019079208,1057.9418200552361,106.81818181818181,10.0,0.020581504,2712.8074,0.22639655,577.9693
-2.6185296,390.06784,8.21898,1130.1014,True,[-1.428  1.306 -2.267 -1.426 -4.038],,0.22916855,1.3383656,10.0,1869.7766,2168255,0.5857358,2193,0.05324871,1.477597,770.50574,11,2.520854,0.13432702,-1,739.6752,24123,1129.743,9.506181,1554116.8,384.00345,7907.972278356552,1129.742998903105,114.0,10.0,0.044961065,1569.2843,0.4945717,439.2823
-2.619175,235.5609,0.88947254,840.1513,True,[-1.426  1.304 -2.266 -1.43  -4.037],,2.8322976,12.366879,10.0,1629.7795,2169394,8.808899,2194,0.8008091,3.355642,1173.1985,11,31.155272,0.30505845,-1,789.62823,24134,1025.1891,1.3939661,10488246.0,256.74173,7911.595528125763,1025.1891602934927,103.54545454545455,10.0,0.004302055,3289.6497,0.047322605,423.3532
-2.6187675,177.35939,4.713633,890.135,True,[-1.423  1.304 -2.267 -1.434 -4.038],,0.63201,2.3336563,10.0,1679.7886,2170469,1.8646772,2195,0.1695161,1.7310104,600.28125,11,6.95211,0.15736459,-1,789.65356,24145,967.01294,5.0916486,2099853.5,241.46458,7916.260096311569,967.012971821719,97.72727272727273,10.0,0.035779674,1547.8755,0.39357638,346.70996
-2.619167,164.61153,6.9285507,610.10596,True,[-1.42   1.303 -2.267 -1.437 -4.038],,0.25866705,1.5876336,10.0,1399.7722,2171530,0.8100792,2196,0.073643565,1.489867,701.2039,11,2.8453374,0.13544245,-1,789.66626,24156,954.2778,8.490027,1541600.8,178.72295,7919.694214820862,954.2778002522821,96.45454545454545,10.0,0.026722884,1352.505,0.29395172,437.37762
-2.6209455,171.89207,1.354052,470.12573,True,[-1.418  1.302 -2.267 -1.44  -4.038],,1.7300775,8.123765,10.0,1269.7971,2172610,5.719981,2197,0.5199984,3.6427307,1878.4395,11,19.030851,0.33115736,-1,799.6714,24167,971.5634,3.1739879,9560835.0,143.74232,7924.114146709442,971.5634453017439,98.18181818181819,10.0,0.011504243,3214.919,0.12654667,502.65982
-2.6208582,169.1628,10.680401,390.09595,True,[-1.417  1.297 -2.268 -1.446 -4.04 ],,0.11640107,1.0299239,10.0,1149.7664,2173643,0.13495153,2198,0.012268321,1.0224849,522.7507,11,1.2804117,0.092953175,-1,759.6704,24178,928.8332,10.811664,677274.9,110.600586,7928.7162075042725,928.8332235574325,93.9090909090909,10.0,0.0703303,953.63574,0.77363324,504.2539
-2.620614,290.0684,0.92887366,810.0978,True,[-1.417  1.298 -2.268 -1.445 -4.04 ],,1.7676538,11.842299,10.0,1519.7747,2174754,7.308833,2199,0.6644394,3.9079676,1754.6172,11,19.444191,0.3552698,-1,709.6769,24189,999.7452,2.445644,11635583.0,212.37337,7932.386528968811,999.745266223915,101.0,10.0,0.0010926625,3685.9028,0.012019287,438.53125
-2.6209438,323.70743,6.496481,940.1015,True,[-1.417  1.294 -2.268 -1.449 -4.04 ],,0.3412894,1.6932244,10.0,1719.7882,2175979,1.0292839,2200,0.09357126,1.2998697,618.66486,11,3.7541833,0.11816997,-1,779.6867,24200,1103.3942,6.7608905,1349831.2,292.26346,7937.433548927307,1103.3941605234359,111.36363636363636,10.0,0.012452262,1445.0481,0.13697489,468.3203
-2.6205115,150.97166,9.868329,300.08484,True,[-1.416  1.294 -2.268 -1.449 -4.04 ],,0.14463902,1.1146771,10.0,1069.7673,2177003,0.27401823,2201,0.024910748,1.1081294,597.30066,11,1.591029,0.10073903,-1,769.6825,24211,920.6541,10.366139,809675.1,91.13077,7941.409650564194,920.6541735140032,93.0909090909091,10.0,0.05992342,1014.3747,0.65915763,525.61646
-2.6202672,144.59067,9.869208,360.08704,True,[-1.415  1.293 -2.268 -1.451 -4.039],,0.15521973,1.1145778,10.0,1129.7847,2178020,0.34022063,2202,0.03092915,1.1049045,573.4617,11,1.707417,0.100445874,-1,769.69763,24222,914.28827,10.047369,806717.25,96.1654,7945.30578327179,914.2882993906921,92.45454545454545,10.0,0.04976507,1013.9153,0.54741573,497.0877
-2.6188943,230.94598,3.3912997,1060.0472,True,[-1.416  1.294 -2.268 -1.45  -4.039],,0.8609332,3.2435942,10.0,1929.7777,2179242,2.571087,2203,0.23373517,2.067076,1095.9974,11,9.470264,0.187916,-1,869.73047,24233,1100.6765,4.318624,5744897.5,302.1657,7948.749379873276,1100.6764624564528,111.0909090909091,10.0,0.020881625,2379.4204,0.22969787,388.0589
-2.618685,231.85068,8.231347,570.04974,True,[-1.42   1.295 -2.268 -1.446 -4.038],,0.17204885,1.3363549,10.0,1369.7664,2180388,0.40314505,2204,0.036649548,1.2431958,702.95135,11,1.8925374,0.1130178,-1,799.7166,24244,1031.5673,9.953325,1155460.6,167.0235,7952.6243941783905,1031.5672991374045,104.18181818181819,10.0,0.03596422,1287.6831,0.3956064,525.7477
-2.6180089,183.6778,9.750238,570.07654,True,[-1.419  1.295 -2.268 -1.446 -4.038],,0.22690034,1.1281775,10.0,1359.7859,2181470,0.5147391,2205,0.046794467,1.1011829,542.81085,11,2.4959037,0.10010754,-1,789.70935,24255,973.3871,9.027477,867050.0,168.66628,7956.385797262192,973.3871521385846,98.36363636363636,10.0,0.045811914,1076.1562,0.50393105,471.253
-2.6168492,303.6764,10.176207,1200.0912,True,[-1.419  1.297 -2.267 -1.444 -4.037],,0.14215209,1.0809529,10.0,1949.7917,2182640,0.28650054,2206,0.026045507,1.0886067,381.0905,11,1.5636729,0.09896426,-1,749.70056,24266,1053.3771,10.287449,858071.0,331.83405,7959.758959770203,1053.3769650419827,106.36363636363636,10.0,0.06390368,1129.6752,0.70294046,333.36865
-2.6170676,180.06174,3.5558052,490.08948,True,[-1.421  1.299 -2.267 -1.444 -4.036],,0.5046995,3.0935328,10.0,1269.7743,2183707,1.7572643,2207,0.1597513,1.809723,990.475,11,5.551695,0.16452028,-1,779.6848,24277,959.7465,5.66174,2619915.5,155.12088,7963.169005870819,959.7465563303198,97.0,10.0,0.00786412,1815.1886,0.08650532,490.85135
-2.618156,116.39886,10.324853,300.0896,True,[-1.419  1.3   -2.268 -1.445 -4.036],,0.1392755,1.0653905,10.0,1079.7806,2184704,0.24645352,2208,0.022404864,1.0631106,535.03217,11,1.5320306,0.09664642,-1,779.69104,24288,896.08984,10.438988,766053.25,94.93256,7966.716653108597,896.0899101308526,90.63636363636364,10.0,0.060737014,946.5979,0.66810715,497.35455
-2.6203527,280.07452,5.7130785,1430.0969,True,[-1.42   1.301 -2.267 -1.443 -4.037],,0.4597138,1.9254067,10.0,2189.7727,2185859,1.578153,2209,0.14346845,1.561372,362.45166,11,5.0568514,0.14194293,-1,759.6757,24299,1039.7502,5.4412055,1686766.4,376.0962,7970.026044368744,1039.750222560176,105.0,10.0,0.0155843925,1484.4949,0.17142831,231.12311
-2.6203332,198.23509,4.876855,550.09296,True,[-1.423  1.302 -2.267 -1.442 -4.039],,0.6297159,2.255552,10.0,1299.7756,2186913,1.9305606,2210,0.17550552,1.6425542,742.9616,11,6.926875,0.14932312,-1,749.6827,24310,947.9178,4.619083,1756898.0,143.98561,7972.764412403107,947.9177555108811,95.81818181818181,10.0,0.017294731,1463.8103,0.19024204,467.94382
-2.6183815,184.58052,5.821481,400.09448,True,[-1.422  1.299 -2.274 -1.446 -4.039],,0.34164166,1.8895534,10.0,1159.794,2187963,1.0992281,2211,0.09992984,1.3683205,697.68134,11,3.758058,0.12439278,-1,759.69946,24321,944.28,6.6854787,1288288.0,147.28499,7976.558309316635,944.2800076828266,95.45454545454545,10.0,0.02799525,1286.4026,0.30794773,515.99774
-2.6205711,310.98672,1.0585114,900.08777,True,[-1.423  1.297 -2.274 -1.448 -4.037],,2.3387868,10.3919525,10.0,1689.7621,2189185,7.236214,2212,0.65783775,2.908662,1310.9679,11,25.726654,0.26442385,-1,789.6743,24332,1100.6611,1.5300674,12077634.0,269.11093,7980.604097604752,1100.6610345666975,111.0909090909091,10.0,0.00082303426,3322.4836,0.0090533765,476.6751
-2.6206994,189.14577,3.9340556,410.09717,True,[-1.418  1.296 -2.275 -1.453 -4.039],,0.7263483,2.7960968,10.0,1139.7887,2190207,2.135735,2213,0.19415773,1.851994,847.2999,11,7.989831,0.16836311,-1,729.6915,24343,918.83734,4.7212534,2043361.2,116.13876,7984.0158133506775,918.8373274542907,92.9090909090909,10.0,0.03142835,1551.1007,0.34571183,497.9424
-2.6209455,245.50377,10.330265,720.0787,True,[-1.417  1.298 -2.274 -1.452 -4.04 ],,0.17549619,1.0648323,10.0,1489.7843,2191335,0.30359674,2214,0.027599705,1.1077468,539.897,11,1.9304581,0.10070426,-1,769.7056,24354,1015.20935,10.231485,840157.8,183.63618,7987.761484622955,1015.2093907525523,102.54545454545455,10.0,0.07038198,1107.5896,0.77420175,465.0702
-2.620231,291.89404,10.429133,950.12726,True,[-1.418  1.299 -2.274 -1.45  -4.04 ],,0.13403404,1.0547377,10.0,1699.7965,2192492,0.2564946,2215,0.023317695,1.0084645,433.23944,11,1.4743743,0.09167859,-1,749.66925,24365,1041.5634,10.331648,770781.3,290.2322,7991.110528469086,1041.563283488758,105.18181818181819,10.0,0.049216133,1077.8812,0.5413774,413.87177
