LearnableVariance,VarianceInit,EpRewMean,InitialReturnMax,EpLenMean,StdIW,MeanIWNorm,StdIWNorm,MaxIWNorm,ReturnMeanIW,EpThisIter,TimeElapsed,InitialReturnMin,Iteration,EpisodesSoFar,EmpiricalD2,OptimizationReturnMean,MinIW,Bound,InitialReturnStd,ReturnStepMax,Weights,InitialReturnMean,InitialBound,TimestepsSoFar,OptimizationReturnMin,MinIWNorm,OptimizationReturnMax,ESSRenyi,MeanEntropy,J_sample_variance,MeanIW,ESSClassic,ReturnStepMaxmin,MaxIW
True,-1,276.25956344938254,389.91382,28.636363636363637,1.1572089,0.12470604,0.10520081,0.30315635,372.22412,11,8676.89978671074,199.9161,4197,46167,1.8161874,76.34345,0.21083237,178.18102,62.565506,9.999999,[-2.022  0.262 -1.857 -0.417 -4.977],276.25955,132.27437,1351595,,0.01916658,189.99771,6.056644,-3.5598912,104575.07,1.3717664,6.4265676,9.999999,3.3347197
True,-1,323.5282160529706,449.9146,33.36363636363637,0.4471966,0.11100643,0.04065424,0.21819685,378.96158,11,8679.427488803864,219.88913,4198,46178,1.179768,103.639084,0.694808,198.50294,83.92119,10.0,[-2.024  0.264 -1.861 -0.42  -4.979],323.52823,157.38625,1351962,,0.06316437,230.02548,9.323868,-3.560571,88860.35,1.2210708,9.699093,10.0,2.4001653
True,-1,338.98588845865856,819.9094,34.90909090909091,0.5740666,0.12549862,0.052187875,0.26844826,468.76648,11,8682.231322050095,189.91571,4199,46189,1.363268,149.07018,0.5655309,115.253174,166.21648,10.0,[-2.025  0.263 -1.864 -0.421 -4.98 ],338.98587,36.214294,1352346,,0.0514119,629.9937,8.068847,-3.5617874,131932.27,1.3804848,9.378252,10.0,2.952931
True,-1,269.89522244931675,449.919,28.0,1.1250851,0.12223545,0.10228046,0.35109514,395.79575,11,8684.716695070267,179.90575,4200,46200,1.8707012,89.98947,0.08194484,168.55519,75.79874,9.999998,[-2.027  0.262 -1.864 -0.422 -4.981],269.89523,103.75163,1352654,,0.007449531,270.01324,5.880148,-3.5624042,91772.65,1.34459,6.4700174,9.999998,3.8620465
True,-1,321.7137056047206,489.90027,33.18181818181818,0.061737217,0.092602566,0.005612474,0.10218689,325.89584,11,8686.873263120651,179.91628,4201,46211,1.0070443,141.79741,0.92112696,144.35213,80.77364,10.0,[-2.026  0.263 -1.862 -0.419 -4.981],321.71368,140.80606,1353019,,0.08373882,309.984,10.923055,-3.5622315,43810.34,1.0186281,10.959742,10.0,1.1240557
True,-1,300.80191109755054,579.9087,31.09090909090909,2.850903,0.2069909,0.259173,0.9844958,612.5333,11,8689.192771196365,189.9159,4202,46222,2.7918048,110.88602,0.15642768,254.72418,102.20264,10.0,[-2.027  0.263 -1.863 -0.42  -4.981],300.8019,86.65643,1353361,,0.014220699,389.9928,3.9401035,-3.5622315,230174.25,2.2768996,4.283904,10.0,10.829453
True,-1,273.52804643693275,379.91003,28.363636363636363,0.59964514,0.11306434,0.054513197,0.22092342,334.17413,11,8691.172607898712,179.91806,4203,46233,1.3457718,93.609985,0.44795054,171.4261,63.282238,9.999999,[-2.026  0.266 -1.862 -0.418 -4.981],273.52805,133.23697,1353673,,0.040722776,199.99197,8.173748,-3.5613573,64534.105,1.2437078,8.925224,9.999999,2.4301577
True,-1,285.35380399623864,509.90942,29.545454545454547,1.7156495,0.1557075,0.15596814,0.6181812,434.96594,11,8693.383188724518,189.89302,4204,46244,1.9454682,95.460785,0.1906235,172.32986,100.94003,10.0,[-2.025  0.267 -1.859 -0.416 -4.98 ],285.3538,97.0573,1353998,,0.01732941,320.01642,5.6541657,-3.560888,134045.56,1.7127823,5.4908004,10.0,6.799993
True,-1,356.25984413678566,529.9083,36.63636363636363,0.24686152,0.09995637,0.022441959,0.14663091,389.57092,11,8695.39141535759,239.90515,4205,46255,1.0488759,116.354706,0.7144693,189.16429,93.45601,10.0,[-2.027  0.27  -1.862 -0.416 -4.98 ],356.25986,160.57825,1354401,,0.064951755,290.00317,10.487418,-3.5610402,87977.27,1.0995201,10.472122,10.0,1.61294
True,-1,305.34867262142666,439.90222,31.545454545454547,3.6600657,0.18064873,0.33273327,1.2057269,594.5751,11,8697.956814289093,169.91484,4206,46266,4.238721,135.43384,0.011911033,260.13153,87.943825,9.999999,[-2.031  0.27  -1.865 -0.416 -4.98 ],305.34866,142.904,1354748,,0.0010828212,269.98737,2.5951226,-3.5611832,346686.66,1.9871361,2.5042565,9.999999,13.262996
True,-1,289.90042011235056,529.9031,30.0,10.258748,0.34662196,0.9326135,3.2896712,964.9962,11,8700.668542385101,199.89684,4207,46277,11.389909,90.003586,0.019252488,304.59802,91.05606,10.0,[-2.035  0.267 -1.864 -0.418 -4.98 ],289.90042,94.22078,1355078,,0.0017502262,330.00623,0.96576715,-3.5616052,837693.44,3.8128417,1.3350791,10.0,36.186382
True,-1,299.8776336255833,389.91608,31.0,0.6489374,0.10255992,0.058994316,0.22278546,341.91974,11,8702.891902208328,239.88423,4208,46288,1.302559,59.993397,0.26029277,177.58887,40.237373,9.999999,[-2.035  0.265 -1.86  -0.412 -4.981],299.87762,155.89157,1355419,,0.023662979,150.03185,8.444915,-3.5630078,83551.44,1.128159,8.265234,9.999999,2.45064
True,-1,321.70671822617106,539.9042,33.18181818181818,1.4742831,0.15635394,0.13402577,0.52798873,546.7999,11,8705.23843550682,179.90082,4209,46299,1.8545067,141.8059,0.32197475,275.2935,108.53198,10.0,[-2.035  0.267 -1.86  -0.411 -4.982],321.70676,122.33389,1355784,,0.029270433,360.00336,5.9314966,-3.5646193,165482.7,1.7198932,6.3408513,10.0,5.8078756
True,-1,354.44649042004545,929.9175,36.45454545454545,0.4896397,0.12304699,0.044512708,0.20947668,484.06244,11,8707.740312576294,179.89754,4210,46310,1.317112,174.54897,0.47033474,89.963684,203.26538,10.0,[-2.032  0.265 -1.853 -0.409 -4.984],354.4465,11.051697,1356185,,0.042757705,750.01996,8.351605,-3.5650182,142577.92,1.3535168,9.727061,10.0,2.3042433
True,-1,299.8841078391661,489.90356,31.0,0.72905797,0.11300527,0.066277996,0.25432,370.99496,11,8710.403973340988,189.90594,4211,46321,1.3653922,109.97816,0.12704831,159.60294,93.23308,10.0,[-2.034  0.265 -1.854 -0.407 -4.984],299.8841,118.97525,1356526,,0.011549847,299.99762,8.0562935,-3.5661423,78331.375,1.243058,8.184605,10.0,2.79752
True,-1,299.89069889701295,509.88715,31.0,0.39692822,0.10412214,0.036084384,0.17870538,348.0864,11,8712.88413310051,199.9071,4212,46332,1.1032046,99.9836,0.73124176,150.3205,86.54835,9.999999,[-2.029  0.263 -1.849 -0.407 -4.985],299.8907,111.60242,1356867,,0.066476524,309.98004,9.970952,-3.5671377,71174.055,1.1453434,9.820528,9.999999,1.9657592
True,-1,295.3423841532152,479.90063,30.545454545454547,0.18551423,0.09758606,0.016864931,0.12882495,311.83292,11,8715.177367687225,179.9192,4213,46343,1.040791,115.42319,0.86484045,131.0396,91.49138,9.999999,[-2.033  0.264 -1.853 -0.408 -4.986],295.34238,118.12735,1357203,,0.078621864,299.98145,10.568884,-3.5673015,50463.824,1.0734466,10.68099,9.999999,1.4170743
True,-1,380.8082122865797,619.9031,39.09090909090909,1.0304607,0.1237079,0.09367825,0.34120536,516.2173,11,8717.685474157333,199.91312,4214,46354,1.6756619,180.89508,0.31128228,219.89368,125.22637,10.0,[-2.031  0.263 -1.854 -0.406 -4.986],380.80823,151.89384,1357633,,0.02829839,419.98996,6.56457,-3.5678763,140888.11,1.3607869,6.9910827,10.0,3.7532587
True,-1,296.264847909284,429.90378,30.636363636363637,0.06406446,0.09205177,0.005824042,0.099668205,298.03345,11,8720.668627977371,179.9067,4215,46365,1.0067699,116.358154,0.87183297,138.74449,76.9025,10.0,[-2.029  0.263 -1.856 -0.409 -4.987],296.26483,137.51234,1357970,,0.07925755,249.99709,10.926032,-3.5677934,42669.26,1.0125693,10.9561405,10.0,1.0963502
True,-1,295.3525521029767,469.8952,30.545454545454547,21.406637,0.65692574,1.946058,6.809822,1422.4901,11,8721.972118139267,179.91672,4216,46376,27.93557,115.43584,0.036558155,505.36395,99.759636,9.999999,[-2.029  0.263 -1.856 -0.409 -4.987],295.35257,121.832275,1358306,,0.0033234688,289.9785,0.3937632,-3.5671403,1905853.9,7.226183,1.1252456,9.999999,74.90804
True,-1,288.080175555607,369.91467,29.818181818181817,1.7699261,0.14004269,0.16090237,0.6138862,441.6153,11,8724.447438955307,199.90898,4217,46387,2.3017502,88.171196,0.33164185,234.37225,66.57595,9.999999,[-2.027  0.257 -1.855 -0.411 -4.986],288.08017,151.48016,1358634,,0.03014926,170.00569,4.778972,-3.568508,135692.48,1.5404696,4.7411923,9.999999,6.752748
True,-1,332.612919438293,549.8923,34.27272727272727,0.8966163,0.13054873,0.081510566,0.3007474,451.99942,11,8726.50677204132,209.8927,4218,46398,1.5983917,122.720215,0.3138603,195.27423,85.300514,10.0,[-2.029  0.261 -1.857 -0.412 -4.987],332.6129,129.55177,1359011,,0.028532755,339.99957,6.881918,-3.5678952,112536.086,1.436036,7.9146013,10.0,3.3082213
True,-1,295.3403274694902,469.90094,30.545454545454547,1.8941852,0.14551522,0.17219867,0.6337419,493.46548,11,8728.453868150711,199.9087,4219,46409,2.3864226,95.43163,0.11738193,225.40717,69.46181,10.0,[-2.03   0.262 -1.858 -0.415 -4.987],295.34033,121.81792,1359347,,0.010671085,269.99225,4.60941,-3.5683403,165224.61,1.6006676,4.5826283,10.0,6.971161
True,-1,288.98805175110675,349.91443,29.90909090909091,28.171331,0.88179874,2.56103,8.966542,2823.5178,11,8730.747966766357,219.91057,4220,46420,75.60472,69.077484,0.014661687,1699.9855,40.10039,9.999999,[-2.029  0.264 -1.854 -0.412 -4.987],288.98804,159.7736,1359676,,0.0013328807,130.00386,0.14549357,-3.5698192,9277606.0,9.699786,1.1658589,9.999999,98.631966
True,-1,313.5256005210383,579.9,32.36363636363637,0.33070016,0.10024131,0.030063652,0.17728244,341.9135,11,8733.403086900711,199.9052,4221,46431,1.1109191,113.62039,0.7350213,116.20723,114.91575,10.0,[-2.029  0.257 -1.853 -0.416 -4.989],313.52557,99.38333,1360032,,0.06682012,379.9948,9.9017105,-3.5703888,67296.86,1.1026545,10.092228,10.0,1.9501067
True,-1,297.1714762879737,449.90033,30.727272727272727,0.37972957,0.09666388,0.03452087,0.1845784,334.00275,11,8735.356627702713,199.90779,4222,46442,1.1760143,97.263695,0.6397653,153.83713,85.92846,10.0,[-2.029  0.257 -1.852 -0.414 -4.989],297.17148,131.03477,1360370,,0.058160484,249.99254,9.353628,-3.5717824,72388.43,1.0633025,9.75578,10.0,2.0303624
True,-1,292.6114486399427,359.9082,30.272727272727273,7.0895276,0.34872732,0.6445026,2.281564,957.55383,11,8737.7281768322,199.911,4223,46453,8.498797,92.70045,0.006698033,570.1002,51.71287,10.0,[-2.028  0.256 -1.853 -0.413 -4.991],292.61145,159.70654,1360703,,0.0006089121,159.99721,1.2943008,-3.5730999,761331.06,3.8360002,2.4911215,10.0,25.097202
True,-1,389.90239195721364,669.9138,40.0,0.31398836,0.10130724,0.028544396,0.15615495,426.72534,11,8740.251519203186,189.91112,4224,46464,1.0555831,199.9913,0.5677719,172.56111,143.65846,10.0,[-2.032  0.258 -1.86  -0.418 -4.992],389.90244,142.52034,1361143,,0.05161563,480.0027,10.42078,-3.5739691,75508.25,1.1143795,10.1909485,10.0,1.7177043
True,-1,308.98562219831314,549.90515,31.90909090909091,0.30819374,0.10259687,0.028017614,0.16828886,341.86737,11,8742.610794782639,179.92142,4225,46475,1.1137547,129.06421,0.75843924,127.56258,94.0461,10.0,[-2.029  0.258 -1.856 -0.418 -4.993],308.98563,105.91972,1361494,,0.06894902,369.98373,9.876501,-3.573218,57098.156,1.1285655,10.236606,10.0,1.8511773
True,-1,329.8917783627762,419.91272,34.0,0.54460627,0.10309801,0.04950966,0.19980204,378.48138,11,8744.785245895386,279.86133,4226,46486,1.3008898,50.03044,0.3244294,201.6218,36.194263,9.999999,[-2.027  0.258 -1.855 -0.417 -4.992],329.89175,174.82874,1361868,,0.029493582,140.05139,8.45575,-3.5739493,114356.15,1.1340781,8.938651,9.999999,2.1978223
True,-1,302.6291583181385,659.91254,31.272727272727273,0.2689287,0.0980062,0.024448065,0.15853871,324.7258,11,8747.095062732697,189.90097,4227,46497,1.0689492,112.72818,0.7493893,72.77588,134.51176,10.0,[-2.027  0.258 -1.857 -0.414 -4.993],302.62912,58.940308,1362212,,0.0681263,470.01157,10.29048,-3.5740752,67359.69,1.0780681,10.3555975,10.0,1.7439258
True,-1,340.8048293038619,649.9098,35.09090909090909,46.198452,1.4161738,4.199859,14.692827,4886.02,11,8749.247617721558,189.91714,4228,46508,85.930885,150.88768,0.009479581,2661.2915,123.69368,10.0,[-2.028  0.258 -1.857 -0.415 -4.993],340.8048,100.80975,1362598,,0.00086178014,459.99265,0.12800986,-3.5711875,43213836.0,15.57791,1.1230204,10.0,161.6211
True,-1,291.71173166717836,409.91492,30.181818181818183,2.4623601,0.1632162,0.22385092,0.6750281,507.18646,11,8751.616601705551,199.90692,4229,46519,2.75459,91.8048,0.024664927,255.95647,65.76655,9.999999,[-2.04   0.252 -1.876 -0.419 -4.99 ],291.7117,140.34062,1362930,,0.0022422662,210.008,3.9933348,-3.5727541,187565.95,1.7953781,3.8181043,9.999999,7.4253087
True,-1,326.2560821656721,539.91565,33.63636363636363,0.9317782,0.12889518,0.08470711,0.3446977,442.62738,11,8754.236138105392,219.89392,4230,46530,1.5895247,106.36216,0.24724764,191.26004,97.27062,9.999999,[-2.042  0.253 -1.881 -0.423 -4.992],326.25607,126.87901,1363300,,0.022477059,320.02173,6.9203076,-3.573629,123891.086,1.417847,7.68219,9.999999,3.7916746
True,-1,299.90655147433955,439.9164,31.0,1.0395077,0.12717491,0.09450071,0.36599052,427.33286,11,8755.876571178436,199.90802,4231,46541,1.6464618,99.998535,0.3091001,218.88602,84.31888,10.0,[-2.042  0.253 -1.879 -0.42  -4.993],299.90656,137.45665,1363641,,0.02810001,240.00839,6.680993,-3.571527,118127.71,1.398924,7.086885,10.0,4.0258956
True,-1,326.2588665523762,539.90137,33.63636363636363,1.5459821,0.13588041,0.14054382,0.44011953,496.88446,11,8758.297892570496,219.8992,4232,46552,2.1503506,106.359665,0.1327399,204.52423,100.12059,10.0,[-2.039  0.253 -1.869 -0.419 -4.99 ],326.25888,126.887085,1364011,,0.012067264,320.00217,5.115445,-3.571128,177068.88,1.4946843,5.3144774,10.0,4.841315
True,-1,308.08923665674126,469.91928,31.818181818181817,2.6579492,0.17955445,0.24163176,0.7977988,667.5697,11,8760.712356328964,189.90741,4233,46563,4.1895313,118.18183,0.14408344,312.3842,104.6961,10.0,[-2.034  0.249 -1.868 -0.419 -4.99 ],308.08923,134.56004,1364361,,0.013098495,280.01187,2.625592,-3.5698245,432366.72,1.9750987,3.9132135,10.0,8.775786
True,-1,300.80963425025124,449.9203,31.09090909090909,15.157902,0.5033488,1.377991,4.8592567,1565.694,11,8763.24295759201,189.90816,4234,46574,23.21063,110.90148,0.011866033,765.2548,68.95359,10.0,[-2.032  0.243 -1.867 -0.417 -4.989],300.8096,134.66556,1364703,,0.0010787303,260.01215,0.47392076,-3.5694366,3249951.8,5.536837,1.2949241,10.0,53.451824
True,-1,347.1717242347752,619.905,35.72727272727273,0.124468744,0.09440741,0.011315341,0.11828816,363.47968,11,8765.54970240593,199.9096,4235,46585,1.0368612,147.2621,0.91129744,130.38371,127.36422,10.0,[-2.027  0.24  -1.867 -0.422 -4.988],347.1717,118.25665,1365096,,0.082845226,419.99542,10.608942,-3.5674784,72786.29,1.0384815,10.844217,10.0,1.3011698
True,-1,299.9026936524825,419.9195,31.0,0.3619598,0.09979727,0.032905437,0.1851077,319.68158,11,8767.643745422363,189.90448,4236,46596,1.0704715,109.998215,0.54864854,159.2452,69.41281,10.0,[-2.026  0.239 -1.866 -0.421 -4.986],299.90268,144.83716,1365437,,0.04987714,230.01501,10.275846,-3.5680327,52542.52,1.0977699,9.921376,10.0,2.0361845
True,-1,293.5257896519967,359.89914,30.363636363636363,0.18738955,0.095377706,0.017035414,0.13034812,306.86343,11,8769.523405075073,239.88535,4237,46607,1.0391171,53.64044,0.7715472,171.38744,32.554497,9.999995,[-2.027  0.239 -1.87  -0.422 -4.987],293.52582,160.62425,1365771,,0.07014066,120.013794,10.58591,-3.5690908,71000.45,1.0491548,10.659933,9.999995,1.4338293
True,-1,311.71320724448304,509.90652,32.18181818181818,0.44457963,0.11404238,0.04041633,0.18413515,373.22235,11,8771.871912956238,189.90277,4238,46618,1.2653035,121.81043,0.34426516,161.41685,79.1867,9.999998,[-2.029  0.238 -1.873 -0.422 -4.988],311.71323,123.41777,1366125,,0.031296834,320.00375,8.693566,-3.5696058,68755.71,1.2544662,9.772586,9.999998,2.0254867
True,-1,276.26238620602146,519.90137,28.636363636363637,0.48583385,0.11309728,0.044166714,0.18852568,338.87366,11,8773.521408081055,199.90448,4239,46629,1.2237164,76.3579,0.50815934,126.49512,92.56535,10.0,[-2.027  0.238 -1.873 -0.424 -4.989],276.2624,84.27609,1366440,,0.046196304,319.9969,8.989011,-3.5698256,80112.45,1.2440702,9.544423,10.0,2.0737824
True,-1,300.81322822977785,519.9104,31.09090909090909,11.302729,0.3966278,1.0275208,3.6431005,943.3674,11,8775.462177276611,189.90112,4240,46640,8.335294,110.91211,0.007986689,389.0758,108.66581,9.999999,[-2.023  0.238 -1.872 -0.422 -4.989],300.81326,108.82359,1366782,,0.00072606263,330.00928,1.3196895,-3.568686,774136.7,4.362906,1.4264542,9.999999,40.074104
True,-1,331.72290136856367,519.9053,34.18181818181818,0.9856263,0.12801817,0.089602396,0.35681334,415.45068,11,8777.962770938873,189.90076,4241,46651,1.398061,141.82214,0.5459334,188.44508,97.03195,10.0,[-2.028  0.24  -1.879 -0.417 -4.988],331.72287,139.73515,1367158,,0.049630314,330.00452,7.86804,-3.5708067,96392.61,1.4081998,7.3831096,10.0,3.9249465
True,-1,332.6289142331872,729.9135,34.27272727272727,0.4111491,0.10085681,0.037377197,0.16392283,392.5878,11,8779.94821715355,199.9154,4242,46662,1.1936349,132.71352,0.3976114,98.10736,143.85037,10.0,[-2.028  0.242 -1.878 -0.42  -4.99 ],332.62894,63.090485,1367535,,0.03614649,529.9981,9.2155485,-3.572658,102593.234,1.1094248,9.671675,10.0,1.803151
True,-1,290.8034065504957,399.89966,30.09090909090909,2.9258242,0.15354788,0.26598403,0.97892946,484.23087,11,8781.733165025711,189.91379,4243,46673,3.4122293,100.889626,0.05946946,211.44653,61.115875,9.999999,[-2.027  0.24  -1.876 -0.42  -4.992],290.8034,143.13068,1367866,,0.005406315,209.98587,3.2236989,-3.5740528,230629.11,1.6890266,2.7495143,9.999999,10.768224
True,-1,265.35399947407353,479.91925,27.545454545454547,2.178859,0.19382626,0.1980781,0.57131684,551.5133,11,8783.702650308609,189.90674,4244,46684,3.0242217,75.44726,0.09953362,243.31924,82.944435,10.0,[-2.027  0.239 -1.875 -0.425 -4.993],265.354,88.13208,1368169,,0.009048511,290.0125,3.6372995,-3.5729928,235277.75,2.1320887,5.3806725,10.0,6.2844853
True,-1,308.07401544002045,409.9121,31.818181818181817,23.298296,0.70120484,2.118027,7.3980293,2977.5913,11,8785.750894546509,209.89478,4245,46695,79.20906,98.17923,0.0045603365,1630.4056,63.80016,10.0,[-2.028  0.236 -1.873 -0.422 -4.992],308.074,156.70396,1368519,,0.00041457606,200.01733,0.138873,-3.5724854,22313270.0,7.7132535,1.0865544,10.0,81.37832
True,-1,305.35261792608406,449.90625,31.545454545454547,0.9144523,0.11533647,0.08313203,0.30315757,365.26102,11,8787.600752830505,199.91736,4246,46706,1.4300817,105.43526,0.29020435,166.58212,61.69818,9.999999,[-2.029  0.229 -1.872 -0.417 -4.991],305.3526,139.21371,1368866,,0.026382213,249.98889,7.6918683,-3.5752144,79813.45,1.2687012,7.2391224,9.999999,3.3347332
True,-1,329.9029583385077,569.907,34.0,2.2005002,0.14955482,0.20004548,0.77715415,463.58035,11,8789.721668958664,199.90524,4247,46717,1.8155937,129.99773,0.5555052,180.00885,115.13089,10.0,[-2.027  0.23  -1.871 -0.418 -4.994],329.90295,119.45088,1369240,,0.050500475,370.00174,6.0586243,-3.5754333,133784.92,1.6451031,3.9437966,10.0,8.548696
True,-1,307.17753348576156,609.9104,31.727272727272727,0.26110718,0.09845023,0.023737019,0.16335899,323.53528,11,8792.192013025284,189.9236,4248,46728,1.0537925,117.25393,0.86271906,92.332596,121.66309,10.0,[-2.026  0.231 -1.87  -0.415 -4.994],307.17755,81.95322,1369589,,0.078429006,419.98682,10.438488,-3.5751133,61113.09,1.0829525,10.395675,10.0,1.7969488
True,-1,260.804369864988,369.9134,27.09090909090909,0.8593317,0.11424137,0.078121066,0.22761866,341.28024,11,8794.3606569767,179.90746,4249,46739,1.6911601,80.89691,0.21980292,163.63986,53.337994,9.999999,[-2.027  0.232 -1.872 -0.415 -4.994],260.80438,124.20482,1369887,,0.019982085,190.00594,6.5044107,-3.574713,81084.75,1.2566551,7.495149,9.999999,2.5038052
True,-1,300.7995004698418,509.91125,31.09090909090909,7.6256866,0.2906475,0.6932442,2.4776158,873.95654,11,8796.779865503311,199.9112,4250,46750,8.48815,100.8883,0.061749708,325.3634,104.0541,10.0,[-2.028  0.232 -1.869 -0.413 -4.994],300.7995,112.50229,1370229,,0.00561361,310.00006,1.2959244,-3.5748036,681560.9,3.197122,1.6444798,10.0,27.253773
True,-1,330.80813289652724,499.90732,34.09090909090909,0.51418877,0.09459282,0.046744436,0.18786481,363.81885,11,8800.211191415787,189.90591,4251,46761,1.1947954,140.9022,0.15523612,162.03539,80.511185,10.0,[-2.032  0.228 -1.871 -0.408 -4.994],330.80814,146.20515,1370604,,0.014112376,310.0014,9.206597,-3.5771468,62536.277,1.0405209,8.84103,10.0,2.0665128
True,-1,287.1736299204569,399.90237,29.727272727272727,0.07524897,0.09301316,0.006840816,0.10391773,293.52032,11,8802.394329309464,209.91418,4252,46772,1.0121285,77.259445,0.91625416,144.95377,61.06117,9.999998,[-2.03   0.229 -1.868 -0.406 -4.996],287.1736,139.49991,1370931,,0.08329584,189.98819,10.868185,-3.57812,54995.85,1.0231446,10.940823,9.999998,1.143095
True,-1,305.35740579210545,649.9073,31.545454545454547,1.1644852,0.14939006,0.105862275,0.44075975,453.2374,11,8805.447205781937,199.926,4253,46783,1.6042988,105.43142,0.38320202,149.25858,117.65439,10.0,[-2.032  0.23  -1.865 -0.406 -4.997],305.35742,65.36325,1371278,,0.03483655,449.9813,6.856578,-3.5781455,132343.45,1.6432906,7.3228054,10.0,4.848357
