OptimizationReturnMean,LearnableVariance,TimestepsSoFar,StdIW,OptimizationReturnMin,ReturnMeanIW,EpLenMean,ReturnStepMax,InitialReturnStd,EpThisIter,Bound,MeanIWNorm,J_sample_variance,ReturnStepMaxmin,ESSClassic,OptimizationReturnMax,MeanIW,InitialReturnMin,MaxIWNorm,Iteration,MinIWNorm,InitialBound,InitialReturnMean,InitialReturnMax,MaxIW,TimeElapsed,ESSRenyi,EpisodesSoFar,VarianceInit,Weights,MeanEntropy,EpRewMean,MinIW,EmpiricalD2,StdIWNorm
309.21655,True,3452101,0.9007117,,1666.483,134.9090909090909,10.0,274.1158,11,715.7087,0.10712592,2140012.8,10.0,6.9433584,1070.1875,1.1783851,1029.7449,0.26846367,2615,0.021108901,563.51,1338.9614,2099.9324,2.9531002,10919.399143218994,7.3172345,28765,-1,[-1.015  1.643 -1.19  -2.46  -3.613],-2.2001143,1338.961422429238,0.2321979,1.5033002,0.08188289
340.9797,True,3453642,0.041954767,,1402.1208,140.0909090909091,10.0,446.33698,11,455.69086,0.091897964,1455993.4,10.0,10.981088,1510.158,1.0108777,1049.7771,0.098940216,2616,0.08598938,445.43817,1390.7568,2559.935,1.0883423,10922.492208957672,10.974182,28776,-1,[-1.015  1.642 -1.176 -2.457 -3.619],-2.200154,1390.756787599071,0.9458831,1.0023526,0.0038140693
359.1821,True,3455203,15.876578,,8242.456,141.9090909090909,10.0,350.22833,11,3767.6426,0.5608827,73001896.0,10.0,1.4432048,1250.1565,6.1697097,1049.7751,5.0910444,2617,0.0011362748,559.65125,1408.9572,2299.9316,56.001488,10925.333045005798,0.3962518,28787,-1,[-1.015  1.642 -1.175 -2.457 -3.619],-2.2010164,1408.9572301871021,0.012499022,27.760126,1.4433253
345.5993,True,3456716,0.074374475,,1417.6359,137.54545454545453,10.0,195.88943,11,806.3446,0.09463242,1281898.6,10.0,10.944133,620.1937,1.0409566,1019.73694,0.109242976,2618,0.08540181,759.7518,1365.3363,1639.9307,1.2016727,10929.39999127388,10.795577,28798,-1,[-1.019  1.64  -1.175 -2.457 -3.62 ],-2.2024832,1365.3362281573861,0.93941987,1.0189358,0.006761316
294.6786,True,3458129,0.4314253,,1375.0012,128.45454545454547,10.0,305.90125,11,572.654,0.09694018,1334591.5,10.0,9.452702,1070.2339,1.0663419,979.69824,0.17025323,2619,0.04462765,517.3892,1274.3768,2049.9321,1.8727854,10932.286517620087,9.791416,28809,-1,[-1.018  1.638 -1.175 -2.457 -3.621],-2.200551,1274.376850678245,0.49090415,1.123433,0.039220486
315.5467,True,3459675,0.09868365,,1435.835,140.54545454545453,10.0,269.2324,11,734.3813,0.093341894,1444011.2,10.0,10.899315,810.1531,1.0267606,1079.7852,0.10810494,2620,0.0726375,697.42596,1395.3319,1889.9382,1.1891543,10935.853834152222,10.889011,28820,-1,[-1.019  1.638 -1.174 -2.457 -3.619],-2.2019928,1395.331838912485,0.7990125,1.0101928,0.008971241
243.72807,True,3461131,0.3273888,,1478.0035,132.36363636363637,10.0,220.08954,11,723.59045,0.10203822,1669452.2,10.0,10.137521,830.1515,1.1224204,1069.7795,0.1645826,2621,0.06793453,611.9117,1313.5076,1899.931,1.8104085,10938.175327062607,9.51368,28831,-1,[-1.019  1.639 -1.172 -2.458 -3.621],-2.2060857,1313.5075946375682,0.7472798,1.1562297,0.029762618
291.98456,True,3462497,0.7188694,,1504.2546,124.18181818181819,10.0,210.64844,11,821.7984,0.113686085,1573890.6,10.0,8.267906,750.26636,1.2505468,939.6581,0.28544745,2622,0.046142932,607.59674,1231.6426,1689.9244,3.139922,10940.85720705986,9.197637,28842,-1,[-1.019  1.638 -1.17  -2.449 -3.625],-2.2062078,1231.642630903038,0.50757223,1.1959594,0.06535176
357.4463,True,3463990,2.1152198,,2065.5972,135.72727272727272,10.0,298.48752,11,1111.9109,0.1548721,3322807.8,10.0,4.3279366,1120.2504,1.7035931,989.6813,0.7462839,2623,0.053910214,567.9838,1347.1276,2109.9316,8.209123,10943.848567008972,7.342043,28853,-1,[-1.021  1.641 -1.17  -2.447 -3.625],-2.206551,1347.127588645513,0.59301233,1.4982206,0.19229273
1307.1782,True,3465450,1.4391385,,2152.4229,132.72727272727272,10.0,521.8234,11,1019.79114,0.14252783,5999352.5,10.0,5.9698315,2039.9524,1.5678062,9.980278,0.40057188,2624,0.008835833,560.17065,1317.1583,2049.9326,4.4062905,10947.915803670883,4.913524,28864,-1,[-1.022  1.645 -1.171 -2.443 -3.626],-2.2075112,1317.1584289187101,0.09719416,2.238719,0.13083078
284.65546,True,3466863,0.30800217,,1509.8068,128.45454545454547,10.0,261.85956,11,756.9783,0.10748505,1598534.0,10.0,10.300959,880.2073,1.1823354,989.7241,0.1729903,2625,0.07199205,583.8617,1274.3796,1869.9314,1.9028933,10951.63167309761,9.254447,28875,-1,[-1.024  1.644 -1.171 -2.445 -3.626],-2.207517,1274.3796023407476,0.7919125,1.1886177,0.028000198
238.28754,True,3468225,1.2777443,,1854.9359,123.81818181818181,10.0,247.66058,11,902.67206,0.15042062,2982629.8,10.0,6.8907995,860.203,1.6546268,989.72253,0.4038755,2626,0.046256393,544.87976,1228.0101,1849.9255,4.4426303,10954.708497285843,5.660896,28886,-1,[-1.026  1.645 -1.171 -2.443 -3.626],-2.2070212,1228.0100494315461,0.5088203,1.9431554,0.116158575
292.91315,True,3469581,5.8293295,,5530.7715,123.27272727272727,10.0,252.57028,11,3227.2932,0.3914962,23467270.0,10.0,3.883768,840.3032,4.306458,929.6238,1.3470949,2627,0.002627815,568.9481,1222.537,1769.927,14.818044,10958.180365085602,0.885592,28897,-1,[-1.027  1.644 -1.171 -2.443 -3.626],-2.2062905,1222.536918212498,0.028905964,12.42107,0.52993906
331.07755,True,3470990,2.1118488,,1888.2781,128.0909090909091,10.0,277.25827,11,865.91766,0.15152735,2784140.5,10.0,4.22215,910.2781,1.6668006,939.6598,0.7139553,2628,0.011363393,587.6026,1270.7374,1849.9379,7.853508,10961.137280225754,4.911312,28908,-1,[-1.026  1.648 -1.171 -2.441 -3.625],-2.207652,1270.7373392938368,0.12499732,2.2397273,0.19198626
279.2469,True,3472419,0.5936312,,1520.208,129.9090909090909,10.0,262.69293,11,776.14526,0.111959465,1803529.4,10.0,8.926098,740.2381,1.2315542,1009.6861,0.21060818,2629,0.03396585,642.7308,1288.9329,1749.9242,2.31669,10964.051230669022,8.296801,28919,-1,[-1.023  1.646 -1.175 -2.445 -3.627],-2.2095842,1288.9329809519584,0.37362432,1.3258122,0.053966478
258.26398,True,3473869,0.0919607,,1364.0713,131.8181818181818,10.0,349.88663,11,519.3039,0.09497177,1460292.6,10.0,10.915418,1220.1833,1.0446893,1049.7485,0.109064095,2630,0.07846009,469.78467,1308.0126,2269.932,1.199705,10966.823371648788,10.830354,28930,-1,[-1.021  1.646 -1.175 -2.446 -3.629],-2.2092617,1308.0124999670152,0.86306095,1.015664,0.008360064
200.98041,True,3475289,0.3400319,,1619.0487,129.0909090909091,10.0,295.38553,11,769.51544,0.11885238,2268345.8,10.0,10.303045,1030.1671,1.307376,1079.7655,0.17970093,2631,0.06629334,501.60175,1280.746,2109.9326,1.9767101,10970.090021133423,9.252684,28941,-1,[-1.021  1.646 -1.178 -2.447 -3.628],-2.2097194,1280.7459187369561,0.7292267,1.1888443,0.030911993
235.58604,True,3476648,6.7570424,,4180.365,123.54545454545455,10.0,255.30998,11,1923.1431,0.28709105,17956110.0,10.0,1.9719856,920.2497,3.158002,989.6849,2.2134373,2632,0.0037192549,519.9809,1225.2709,1909.9346,24.34781,10973.785547733307,1.073939,28952,-1,[-1.023  1.649 -1.178 -2.445 -3.629],-2.2116697,1225.2709569482695,0.0409118,10.242668,0.6142766
178.30455,True,3478021,0.4703008,,1348.8533,124.81818181818181,10.0,140.68262,11,735.35785,0.10044813,1531961.9,10.0,9.312812,490.1952,1.1049294,1059.7346,0.1988947,2633,0.051974796,665.6897,1238.0391,1549.9298,2.1878417,10977.120156526566,9.573984,28963,-1,[-1.026  1.646 -1.177 -2.446 -3.631],-2.2100444,1238.0391630656711,0.57172275,1.148947,0.042754617
334.63626,True,3479555,0.1387292,,1420.2258,139.45454545454547,10.0,306.35303,11,630.1157,0.093664534,1392431.9,10.0,10.804122,1060.1525,1.0303099,1049.7831,0.11029772,2634,0.07352369,605.2741,1384.4194,2109.9355,1.2132748,10980.985248565674,10.696813,28974,-1,[-1.028  1.649 -1.179 -2.444 -3.629],-2.2094395,1384.41936711375,0.8087606,1.0283437,0.012611746
132.80836,True,3480823,2.1501744,,2345.7195,115.27272727272727,10.0,108.45227,11,1428.14,0.1892908,4941785.5,10.0,5.3233767,340.1991,2.0821989,1009.7162,0.69793385,2635,0.016124027,644.0353,1142.5245,1349.9153,7.677272,10982.844318628311,3.2465115,28985,-1,[-1.028  1.649 -1.179 -2.445 -3.628],-2.2104099,1142.5245237614604,0.17736429,3.3882523,0.19547041
431.02884,True,3482452,0.4063433,,1716.2695,148.0909090909091,10.0,334.90616,11,886.66705,0.11018053,1869223.6,10.0,9.888473,1080.1627,1.2119858,1039.7665,0.18689191,2636,0.07183862,687.95966,1470.7954,2119.9292,2.055811,10986.733839511871,9.794763,28996,-1,[-1.031  1.654 -1.178 -2.438 -3.629],-2.2104473,1470.7952696319296,0.7902248,1.1230491,0.036940303
234.70729,True,3483810,0.5520311,,1601.66,123.45454545454545,10.0,206.70428,11,871.0646,0.123690195,2042666.0,10.0,9.445176,780.2662,1.360592,989.6646,0.2328747,2637,0.06203858,570.7817,1224.372,1769.9308,2.5616217,10990.051742076874,8.803389,29007,-1,[-1.029  1.651 -1.178 -2.441 -3.629],-2.2097247,1224.3719114906362,0.68242437,1.2495189,0.050184645
305.65448,True,3485246,0.39261514,,1604.4556,130.54545454545453,10.0,213.60225,11,831.86646,0.10928572,1730643.0,10.0,9.939776,910.266,1.2021431,989.66736,0.18623702,2638,0.06119582,593.72504,1295.3218,1899.9333,2.048607,10993.519160270691,9.071327,29018,-1,[-1.029  1.654 -1.177 -2.439 -3.629],-2.2102458,1295.3218439882246,0.673154,1.212612,0.035692286
322.88116,True,3486734,0.22130132,,1397.5898,135.27272727272728,10.0,276.67108,11,664.8992,0.09346561,1307295.0,10.0,10.512919,910.2351,1.0281218,1019.6981,0.11844834,2639,0.042702086,629.9043,1342.5792,1929.9332,1.3029317,10995.886001825333,10.407214,29029,-1,[-1.03   1.656 -1.177 -2.437 -3.629],-2.2100496,1342.5792752044968,0.46972293,1.0569592,0.020118304
223.71773,True,3488245,1.6768308,,2031.7197,137.36363636363637,10.0,166.23207,11,1007.2527,0.14342357,3637392.8,10.0,5.165117,610.1155,1.5776592,1139.811,0.4166515,2640,0.014591162,717.3256,1363.5288,1749.9265,4.583166,10998.60841536522,4.37658,29040,-1,[-1.03   1.656 -1.177 -2.44  -3.629],-2.20992,1363.5287785207445,0.16050278,2.513378,0.15243916
358.25916,True,3489849,6.484634,,4372.0815,145.8181818181818,10.0,309.326,11,1810.5381,0.22523592,32323470.0,10.0,1.4012179,930.1304,2.4775949,1089.7986,2.0807405,2641,0.0009194763,702.14954,1448.0577,2019.929,22.888144,11002.484302520752,0.9327387,29051,-1,[-1.026  1.655 -1.177 -2.442 -3.629],-2.2060525,1448.0577273750973,0.0101142395,11.793227,0.5895122
316.58194,True,3491275,0.1336051,,1346.0587,129.63636363636363,10.0,215.61241,11,679.16205,0.09517764,1185557.9,10.0,10.823734,810.30505,1.046954,969.6239,0.11639062,2642,0.07126633,628.9235,1286.2059,1779.929,1.2802968,11005.474946022034,10.685123,29062,-1,[-1.025  1.66  -1.179 -2.443 -3.625],-2.204436,1286.205833383081,0.78392965,1.0294687,0.012145919
431.0963,True,3492827,0.28119534,,1496.0563,141.0909090909091,10.0,445.63095,11,534.9367,0.096999995,1460264.9,10.0,10.285638,1560.2864,1.0669999,969.648,0.14448464,2643,0.05705763,466.5042,1400.7444,2529.9343,1.5893309,11009.60904455185,10.393335,29073,-1,[-1.026  1.661 -1.178 -2.442 -3.623],-2.2078753,1400.7443047310196,0.6276339,1.0583706,0.025563216
175.58138,True,3494153,0.47899407,,1331.8938,120.54545454545455,10.0,150.44304,11,756.1108,0.10142739,1464382.6,10.0,9.288057,400.24084,1.1157012,1019.6741,0.1960171,2644,0.03738644,670.9172,1195.2554,1419.9149,2.156188,11013.0924243927,9.12217,29084,-1,[-1.026  1.662 -1.177 -2.44  -3.627],-2.2088294,1195.2554493290195,0.41125083,1.2058533,0.04354492
352.01953,True,3495618,0.86050665,,1905.8545,133.1818181818182,10.0,259.91006,11,1114.7015,0.13120727,2327117.2,10.0,8.115244,780.3027,1.4432799,969.62775,0.324952,2645,0.044390768,675.4427,1321.6473,1749.9304,3.574472,11015.537175178528,7.3385777,29095,-1,[-1.027  1.662 -1.176 -2.439 -3.628],-2.2089512,1321.6472934785043,0.48829845,1.4989281,0.07822788
269.17917,True,3497113,0.21178341,,1425.1838,135.9090909090909,10.0,257.2625,11,749.30975,0.09614062,1522809.8,10.0,10.575869,710.16846,1.0575467,1079.7659,0.12782276,2646,0.065735936,687.968,1348.9452,1789.9343,1.4060502,11019.150883436203,10.520437,29106,-1,[-1.028  1.665 -1.176 -2.436 -3.628],-2.2106957,1348.945068256985,0.7230953,1.045584,0.01925304
550.2088,True,3498862,0.4681229,,1833.6028,159.0,10.0,671.6567,11,502.61792,0.10291633,2559984.8,10.0,9.393776,2370.2651,1.1320795,1029.6654,0.21397893,2647,0.04831339,324.36682,1579.8741,3399.9304,2.353768,11022.105083465576,9.787799,29117,-1,[-1.029  1.666 -1.177 -2.436 -3.63 ],-2.2102866,1579.8741785407676,0.5314473,1.1238482,0.042556632
298.30273,True,3500378,4.6267643,,4252.4194,137.8181818181818,10.0,256.27487,11,2377.195,0.26040867,14806576.0,10.0,3.0480144,790.17065,2.8644953,1069.7471,1.4360039,2648,0.017410344,681.2297,1368.0497,1859.9177,15.796042,11025.143435955048,1.4756124,29128,-1,[-1.032  1.67  -1.177 -2.437 -3.629],-2.2106836,1368.0497771830342,0.19151378,7.454532,0.420615
496.49466,True,3502046,1.422545,,2735.72,151.63636363636363,10.0,663.4968,11,905.8967,0.14523393,8758544.0,10.0,6.1353607,2300.208,1.5975732,1009.7201,0.44950405,2649,0.020908577,283.94287,1506.2148,3309.9282,4.9445443,11028.668813467026,4.908063,29139,-1,[-1.034  1.667 -1.177 -2.438 -3.63 ],-2.2112932,1506.2147407784787,0.22999434,2.24121,0.12932228
294.66638,True,3503547,0.2674234,,1529.259,136.45454545454547,10.0,326.87555,11,765.47424,0.1028938,1727310.4,10.0,10.4183855,930.2136,1.1318318,1059.7224,0.13640134,2650,0.057266697,619.55634,1354.3888,1989.936,1.5004147,11032.47854065895,10.1818695,29150,-1,[-1.032  1.668 -1.177 -2.438 -3.63 ],-2.2123709,1354.3887885142453,0.62993366,1.0803517,0.024311217
227.43588,True,3504919,3.2440329,,2095.206,124.72727272727273,10.0,143.59584,11,951.78625,0.14582665,4267720.0,10.0,2.1611485,490.2481,1.6040932,1009.66864,1.0717382,2651,0.012019252,683.2235,1237.1045,1499.9167,11.789121,11035.566321849823,2.5811555,29161,-1,[-1.031  1.666 -1.177 -2.44  -3.631],-2.2165835,1237.1044966771149,0.13221177,4.261657,0.2949121
166.43933,True,3506213,0.7029566,,1405.8094,117.63636363636364,10.0,137.06358,11,768.47864,0.11001446,1642911.4,10.0,8.224785,510.19202,1.2101592,999.71643,0.21590126,2652,0.022690156,608.58514,1166.1558,1509.9084,2.3749137,11038.938988924026,8.419042,29172,-1,[-1.026  1.663 -1.173 -2.441 -3.636],-2.2169573,1166.155744482094,0.24959171,1.306562,0.06390514
320.12646,True,3507731,0.63683814,,1767.5112,138.0,10.0,400.95096,11,682.2396,0.12570111,2438912.0,10.0,9.074963,1400.2324,1.3827122,1049.7031,0.23409367,2653,0.026169198,465.13092,1369.8296,2449.9355,2.5750303,11042.735908985138,7.6440535,29183,-1,[-1.025  1.66  -1.172 -2.443 -3.636],-2.2177732,1369.8295601690481,0.28786117,1.4390271,0.05789438
392.87064,True,3509296,0.120606825,,1517.8286,142.27272727272728,10.0,393.18002,11,601.6435,0.09862742,1533904.9,10.0,10.865716,1410.2192,1.0849013,1019.71234,0.11713945,2654,0.07763801,515.2713,1412.5829,2429.9316,1.2885339,11047.188272714615,10.551469,29194,-1,[-1.024  1.661 -1.171 -2.443 -3.637],-2.217519,1412.5829826517443,0.85401803,1.0425088,0.010964257
222.81691,True,3510729,0.7171228,,1454.8916,130.27272727272728,10.0,175.75873,11,762.0856,0.0986507,1609965.6,10.0,7.656337,560.15515,1.0851576,1069.7722,0.25890437,2655,0.036522437,690.69867,1292.5891,1629.9274,2.8479478,11050.530062198639,8.302415,29205,-1,[-1.025  1.663 -1.173 -2.443 -3.636],-2.2163165,1292.5890882488836,0.40174678,1.3249156,0.06519299
309.27463,True,3512202,7.589928,,4510.5703,133.9090909090909,10.0,251.19914,11,2039.2349,0.29278386,21653990.0,10.0,1.6783975,800.2687,3.2206223,1019.66113,2.4524748,2656,0.0042781034,656.8822,1328.9357,1819.9298,26.977222,11054.783039808273,0.8134617,29216,-1,[-1.022  1.66  -1.172 -2.443 -3.635],-2.2156975,1328.935765120275,0.047059137,13.522455,0.68999344
209.21996,True,3513620,1.6298034,,2021.7878,128.9090909090909,10.0,262.12616,11,1064.6212,0.15396409,3658028.0,10.0,5.711096,950.2268,1.693605,1069.7083,0.58610296,2657,0.027258635,533.01776,1278.9282,2019.935,6.447132,11058.526574373245,6.680224,29227,-1,[-1.018  1.66  -1.173 -2.444 -3.635],-2.2159417,1278.9281899472016,0.29984498,1.6466514,0.14816394
418.23233,True,3515378,0.11430334,,1640.3435,159.8181818181818,10.0,476.7311,11,592.4547,0.093510985,1852178.4,10.0,10.865826,1640.0831,1.0286208,1169.851,0.11337378,2658,0.082575366,550.4464,1588.0833,2809.934,1.2471116,11063.377964019775,10.785819,29238,-1,[-1.017  1.656 -1.172 -2.447 -3.635],-2.2152433,1588.0832842247949,0.908329,1.0198576,0.010391213
327.39383,True,3516838,0.6985702,,1523.5879,132.72727272727272,10.0,357.73468,11,659.3116,0.11021738,1707407.2,10.0,8.258274,1100.2428,1.212391,989.69324,0.27227753,2659,0.047321673,545.32715,1317.087,2089.936,2.9950528,11067.040077209473,8.771059,29249,-1,[-1.017  1.657 -1.172 -2.445 -3.634],-2.2153327,1317.0871178444036,0.5205384,1.2541245,0.06350639
326.5186,True,3518275,0.09936681,,1350.8708,130.63636363636363,10.0,291.6762,11,637.7929,0.09476554,1223234.4,10.0,10.90095,930.2755,1.0424209,969.6637,0.11328098,2660,0.083008446,594.5833,1296.1824,1899.9392,1.2460908,11070.817529916763,10.648702,29260,-1,[-1.016  1.654 -1.173 -2.448 -3.634],-2.2154875,1296.1823358038591,0.91309285,1.0329897,0.009033346
329.21765,True,3519726,0.6355239,,1703.2749,131.9090909090909,10.0,351.89594,11,819.8508,0.10929987,1983159.6,10.0,8.597724,990.24536,1.2022984,979.6869,0.19302273,2661,0.02773285,581.459,1308.9044,1969.9323,2.12325,11073.344421386719,7.458566,29271,-1,[-1.016  1.655 -1.173 -2.447 -3.634],-2.2152205,1308.904529296415,0.30506134,1.4748143,0.057774894
281.08762,True,3521135,0.5500487,,1434.1855,128.0909090909091,10.0,144.8893,11,825.5255,0.102670714,1441059.9,10.0,8.891009,460.25183,1.1293777,989.6726,0.19288877,2662,0.032278195,735.34015,1270.7603,1449.9244,2.1217763,11077.007193565369,8.512015,29282,-1,[-1.015  1.655 -1.173 -2.449 -3.634],-2.2153223,1270.7601834989107,0.35506013,1.2922909,0.05000443
381.97644,True,3522710,96.45817,,36069.812,143.1818181818182,10.0,397.93924,11,20349.158,2.801573,1302264200.0,10.0,1.0188109,1280.2493,30.817303,1039.6868,30.530962,2663,0.0016519319,564.9702,1421.6632,2319.936,335.84058,11079.912641525269,0.03266646,29293,-1,[-1.016  1.655 -1.172 -2.449 -3.634],-2.2149656,1421.6632068072383,0.01817125,336.73682,8.768924
237.42525,True,3524093,0.8700657,,1571.4415,125.72727272727273,10.0,213.5698,11,783.7032,0.1155493,1885487.2,10.0,7.4902263,740.25793,1.2710422,1009.67346,0.32837138,2664,0.051527876,600.8938,1247.0988,1749.9314,3.612085,11083.446378469467,7.402346,29304,-1,[-1.017  1.666 -1.171 -2.44  -3.634],-2.2137444,1247.0987042423587,0.5668066,1.4860153,0.07909689
424.6172,True,3525825,0.31512251,,1689.739,157.45454545454547,10.0,447.1099,11,645.06055,0.09875328,1936200.0,10.0,10.146168,1600.1173,1.0862861,1139.8241,0.17891398,2665,0.062405583,552.651,1564.4414,2739.9414,1.9680537,11087.706335306168,10.318308,29315,-1,[-1.019  1.667 -1.171 -2.439 -3.633],-2.2131734,1564.441293243371,0.6864614,1.0660663,0.028647505
388.35938,True,3527363,5.750238,,2993.044,139.8181818181818,10.0,402.40353,11,1755.1646,0.23585786,7784935.5,10.0,1.8605256,1450.2845,2.5944364,999.6488,1.8852412,2666,0.011967595,483.3105,1388.0083,2449.9333,20.737652,11090.911336660385,5.8754764,29326,-1,[-1.02   1.669 -1.172 -2.437 -3.632],-2.2124856,1388.0081563081676,0.13164353,1.8721887,0.52274895
260.1261,True,3528815,0.9984568,,2070.851,132.0,10.0,238.36078,11,1171.7058,0.14527932,3277809.0,10.0,7.911619,680.2229,1.5980725,1049.7117,0.32864064,2667,0.05243456,671.01697,1309.8378,1729.9346,3.615047,11094.472225666046,5.5525284,29337,-1,[-1.017  1.665 -1.174 -2.442 -3.631],-2.2115505,1309.83774848356,0.57678014,1.9810795,0.0907688
337.41687,True,3530308,0.57621634,,1568.9354,135.72727272727272,10.0,320.21472,11,786.45154,0.10890005,1733168.2,10.0,8.933052,980.2601,1.1979007,1009.67865,0.26538703,2668,0.063507155,612.262,1347.0956,1989.9387,2.9192572,11096.657037973404,9.701076,29348,-1,[-1.017  1.667 -1.174 -2.441 -3.63 ],-2.2117028,1347.0955206874528,0.6985787,1.1338949,0.05238331
309.23904,True,3531781,1.2926946,,2022.9489,133.9090909090909,10.0,380.1011,11,1052.2188,0.14554876,3144375.0,10.0,6.658948,1140.2606,1.6010364,1019.6759,0.5123431,2669,0.06359766,531.3056,1328.9149,2159.9365,5.635774,11100.833743572235,7.4263635,29359,-1,[-1.018  1.669 -1.174 -2.438 -3.631],-2.2116702,1328.9149442072235,0.69957423,1.4812095,0.11751769
420.22363,True,3533409,0.4757817,,1561.2999,148.0,10.0,284.90005,11,814.86975,0.10050053,1549533.0,10.0,9.280959,900.2888,1.1055058,1049.6484,0.22815527,2670,0.069570184,749.81006,1469.8722,1949.9373,2.509708,11104.868302106857,10.236563,29370,-1,[-1.015  1.666 -1.175 -2.442 -3.631],-2.2145681,1469.8720685498597,0.76527196,1.0745795,0.04325288
205.61131,True,3534790,0.16177765,,1345.817,125.54545454545455,10.0,193.14433,11,710.0678,0.09738335,1427111.9,10.0,10.754708,630.26697,1.0712167,1039.6666,0.12269606,2671,0.07145955,628.61426,1245.278,1669.9336,1.3496566,11108.515562057495,10.349468,29381,-1,[-1.017  1.668 -1.174 -2.441 -3.634],-2.215975,1245.277929832552,0.786055,1.0628566,0.014707059
319.2482,True,3536285,0.15593497,,1478.4493,135.9090909090909,10.0,214.13287,11,841.01135,0.10023017,1471450.0,10.0,10.784279,660.2195,1.1025319,1029.709,0.13071334,2672,0.07403608,724.90985,1348.9572,1689.9285,1.4378467,11110.639993190765,10.542705,29392,-1,[-1.017  1.667 -1.175 -2.441 -3.635],-2.2169287,1348.9571784052002,0.81439686,1.0433755,0.01417591
293.74487,True,3537741,3.6051323,,2739.2761,132.36363636363637,10.0,310.02225,11,954.188,0.13940321,15583776.0,10.0,1.6852348,930.2296,1.5334353,1019.7042,1.1724291,2673,0.0070172823,593.3884,1313.4491,1949.9338,12.89672,11114.563306093216,1.7898296,29403,-1,[-1.019  1.669 -1.182 -2.441 -3.636],-2.2180173,1313.449092849047,0.0771901,6.1458364,0.3277393
