InitialReturnStd,MaxIW,MaxIWNorm,InitialReturnMean,J_sample_variance,OptimizationReturnMean,VarianceInit,Weights,MinIWNorm,ESSClassic,Bound,TimeElapsed,MeanIWNorm,OptimizationReturnMax,MinIW,StdIW,InitialReturnMin,StdIWNorm,ReturnStepMax,LearnableVariance,MeanEntropy,InitialReturnMax,Iteration,EpisodesSoFar,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2,EpLenMean,TimestepsSoFar,ESSRenyi,InitialBound,EpThisIter,EpRewMean,OptimizationReturnMin,MeanIW
179.64474,1.8015531,0.16377756,1443.0404,2126242.5,173.9193,-1,[-0.457  1.011 -1.238 -1.527 -3.399],0.05780997,10.04562,817.1912,9810.642317533493,0.09760931,680.7782,0.6359097,0.3309452,1269.1211,0.030085929,10.0,True,-1.9808003,1949.8993,1858,20438,1582.9445,10.0,1.1309794,145.36363636363637,3150426,9.726083,722.99225,11,1443.0403586232087,,1.0737023
591.9326,3.6151009,0.32864556,1914.2234,7940801.0,834.981,-1,[-0.457  1.01  -1.239 -1.527 -3.4  ],0.007889608,7.364521,1718.3715,9816.830716371536,0.14073691,1820.7141,0.08678569,1.0877001,1079.2424,0.09888184,10.0,True,-1.9825089,2899.9565,1859,20449,3271.393,10.0,2.1031656,192.45454545454547,3152543,5.230211,843.3435,11,1914.2233265148423,,1.548106
672.6221,5.926502,0.53877294,2002.4204,5473328.0,573.2725,-1,[-0.454  1.01  -1.239 -1.527 -3.401],0.018502746,5.5488224,903.5117,9822.261145591736,0.1369864,2180.7708,0.20353019,1.4935331,1429.1477,0.13577574,10.0,True,-1.9817348,3609.9185,1860,20460,2635.1821,10.0,1.687474,201.27272727272728,3154757,6.518619,669.3696,11,2002.4202455623292,,1.5068505
248.56015,31.671331,2.8792121,1704.2375,39801676.0,454.95886,-1,[-0.456  1.009 -1.241 -1.528 -3.401],0.004227859,1.7705847,3342.0046,9828.062220335007,0.3586527,820.4851,0.046506446,9.00732,1249.2786,0.8188473,10.0,True,-1.981602,2069.7637,1861,20471,6615.2617,10.0,18.34088,171.45454545454547,3156643,0.59975314,939.92645,11,1704.2373993717026,,3.94518
315.45132,3.5453663,0.32230604,1647.7324,3424878.5,378.50665,-1,[-0.462  1.011 -1.244 -1.526 -3.401],0.058348652,7.76805,1097.1906,9834.669730186462,0.12443829,1120.7003,0.64183515,0.88292354,1269.2257,0.08026578,10.0,True,-1.982091,2389.926,1862,20482,2193.9893,10.0,1.5444946,165.8181818181818,3158467,7.122071,765.1938,11,1647.7323643303055,,1.3688213
273.22815,3.4182072,0.3107461,1590.5206,2926411.8,511.29004,-1,[-0.461  1.013 -1.244 -1.525 -3.401],0.040331066,8.354414,1237.6812,9839.258860588074,0.12838614,980.61426,0.44364172,0.7947196,1079.2305,0.07224724,10.0,True,-1.9810423,2059.8447,1863,20493,2213.8833,10.0,1.6470699,160.0909090909091,3160228,6.6785264,829.87256,11,1590.520497663444,,1.4122475
568.97925,3.1330457,0.28482234,1503.295,1777529.2,1493.315,-1,[-0.463  1.016 -1.244 -1.522 -3.4  ],0.0209611,8.2756815,938.7352,9844.193832397461,0.11593402,2359.9817,0.23057209,0.7316963,9.980176,0.066517845,10.0,True,-1.9780272,2369.962,1864,20504,1996.1057,10.0,1.4597319,151.36363636363637,3161893,7.53563,628.1287,11,1503.2951588207782,,1.2752744
533.0397,1.7523782,0.15930712,1661.4688,1053875.9,942.0411,-1,[-0.464  1.017 -1.249 -1.53  -3.397],0.06617904,10.292685,687.4933,9850.046205282211,0.09800351,2200.5117,0.72796935,0.2826027,719.42773,0.025691157,10.0,True,-1.9803008,2919.9395,1865,20515,1804.23,10.0,1.0726432,167.1818181818182,3163732,10.255041,583.20984,11,1661.4687871022145,,1.0780385
698.2994,11.854873,1.0777158,1598.7802,28585182.0,1598.7802,-1,[-0.464  1.017 -1.252 -1.533 -3.399],0.0025598966,3.4654562,1324.1301,9854.79839849472,0.19652838,2899.939,0.028158862,3.1876178,,0.28978345,10.0,True,-1.9810355,2899.939,1866,20526,3402.554,10.0,3.766968,160.9090909090909,3165502,2.9201205,527.90674,11,1598.780123048828,,2.161812
625.0776,1.5655346,0.14232133,2034.3556,2644335.0,755.0373,-1,[-0.463  1.012 -1.252 -1.536 -3.4  ],0.0715993,10.382925,877.6127,9861.311383008957,0.09944065,2160.5996,0.78759223,0.26666468,1279.3184,0.024242243,10.0,True,-1.9792912,3439.918,1867,20537,2179.5347,10.0,1.0504495,204.45454545454547,3167751,10.471707,764.0819,11,2034.3556630949786,,1.0938472
376.18756,4.5673428,0.415213,1716.0405,6971851.5,386.4653,-1,[-0.463  1.01  -1.252 -1.538 -3.398],0.0022713135,5.488788,1520.7052,9866.128790140152,0.15438017,1240.3813,0.024984447,1.7016473,1329.5752,0.15469521,10.0,True,-1.9810674,2569.9565,1868,20548,3105.5205,10.0,2.7887344,172.63636363636363,3169650,3.9444416,767.0212,11,1716.0404785024036,,1.698182
305.1513,1.9809648,0.18008772,1749.673,2353243.2,480.52078,-1,[-0.459  1.01  -1.252 -1.538 -3.4  ],0.033022262,9.015117,945.2399,9871.843863725662,0.100970276,1140.7094,0.3632449,0.5211564,1269.1522,0.047377855,10.0,True,-1.9833897,2409.8616,1869,20559,1922.9343,10.0,1.207045,176.0,3171586,9.113165,859.77277,11,1749.672995787998,,1.110673
451.53314,1.627349,0.14794083,1782.4185,2382759.2,483.09933,-1,[-0.459  1.011 -1.249 -1.54  -3.402],0.05077704,10.2097645,772.65125,9876.731071472168,0.09820574,1620.5868,0.55854744,0.3005387,1299.3192,0.027321702,10.0,True,-1.984454,2919.906,1870,20570,1896.489,10.0,1.086353,179.27272727272728,3173558,10.125623,704.172,11,1782.418550130003,,1.0802631
420.2921,1.4651332,0.13319393,1587.8352,886278.2,868.4716,-1,[-0.46   1.012 -1.249 -1.539 -3.403],0.077041075,10.696507,734.7863,9880.91140794754,0.096835084,1750.5466,0.8474518,0.17942347,719.3635,0.016311223,10.0,True,-1.9842966,2469.9102,1871,20581,1671.0027,10.0,1.0536383,159.8181818181818,3175316,10.440015,675.76044,11,1587.8350646761917,,1.0651859
434.05704,3.7357454,0.33961323,1704.1344,2806966.8,635.0472,-1,[-0.459  1.011 -1.248 -1.539 -3.403],0.034666378,6.9095616,1007.36,9886.765477895737,0.11412812,1490.8517,0.38133013,0.9659287,1069.0873,0.08781169,10.0,True,-1.9835997,2559.939,1872,20592,2195.1504,10.0,1.5787808,171.45454545454547,3177202,6.967402,758.81445,11,1704.134424505321,,1.2554094
419.49823,3.3026762,0.3002433,1754.2081,4111086.5,364.68484,-1,[-0.457  1.01  -1.249 -1.54  -3.403],0.030266494,7.8672004,1051.1185,9892.586885213852,0.12374933,1420.4376,0.33293143,0.85899717,1389.5233,0.07809065,10.0,True,-1.9851859,2809.961,1873,20603,2304.168,10.0,1.4582677,176.45454545454547,3179143,7.5431967,716.5614,11,1754.2081724325299,,1.3612427
479.84784,1.7052324,0.15502113,1657.7422,2792423.8,398.60837,-1,[-0.459  1.011 -1.248 -1.538 -3.404],0.04180359,9.713539,648.6963,9898.594605445862,0.09744683,1800.8257,0.4598395,0.39009425,1259.1338,0.035463113,10.0,True,-1.9853951,3059.9595,1874,20614,1879.8928,10.0,1.1872026,166.8181818181818,3180978,9.265478,527.7772,11,1657.742174858814,,1.0719151
616.1872,2.9725883,0.2702353,1825.098,4594171.0,495.80078,-1,[-0.458  1.013 -1.248 -1.538 -3.404],0.03557592,8.898491,959.17725,9903.803957939148,0.12601194,2210.6064,0.3913351,0.673615,1329.2972,0.061237723,10.0,True,-1.9852319,3539.9038,1875,20625,2516.1626,10.0,1.4186902,183.54545454545453,3182997,7.7536306,517.9021,11,1825.0979770864285,,1.3861313
393.73306,3.0329103,0.27571914,1827.9368,3343623.0,558.62225,-1,[-0.456  1.011 -1.248 -1.539 -3.404],0.046925865,8.395942,1239.0717,9909.868896245956,0.11842037,1330.6523,0.5161845,0.7254538,1269.3145,0.06595035,10.0,True,-1.9848655,2599.9668,1876,20636,2391.9233,10.0,1.4418254,183.8181818181818,3185019,7.6292176,867.8354,11,1827.936664622195,,1.3026241
358.5603,5.373517,0.48850155,1715.0822,5553436.0,305.73615,-1,[-0.459  1.014 -1.249 -1.538 -3.404],0.01443788,6.079842,1205.2347,9914.654252052307,0.14363746,1240.6228,0.15881668,1.421359,1409.3462,0.12921445,10.0,True,-1.9868512,2649.969,1877,20647,2559.4905,10.0,1.9152313,172.54545454545453,3186917,5.7434316,736.5166,11,1715.0823251622612,,1.5800121
701.58936,130.90422,11.900384,1790.6118,2419483100.0,1430.9121,-1,[-0.46   1.018 -1.25  -1.535 -3.406],0.00030111286,1.2260457,10111.5625,9921.493613481522,1.2026975,2560.1978,0.0033122413,37.353466,359.6997,3.3957698,10.0,True,-1.9866834,2919.8975,1878,20658,21168.576,10.0,105.157906,180.0909090909091,3188898,0.104604594,712.36816,11,1790.6117463081375,,13.229672
447.50928,1.9518231,0.17743847,2189.8494,3544993.8,730.5285,-1,[-0.465  1.015 -1.248 -1.535 -3.406],0.030207083,8.659106,1255.5299,9927.940046310425,0.101109095,1450.6133,0.3322779,0.5782788,1459.321,0.0525708,10.0,True,-1.986209,2909.9343,1879,20669,2476.702,10.0,1.291483,220.0,3191318,8.51734,1115.2852,11,2189.849491722654,,1.1122
487.0153,24.477932,2.2252667,1720.56,29904518.0,641.423,-1,[-0.463  1.015 -1.248 -1.534 -3.405],0.011855441,1.672169,1873.4353,9933.643057346344,0.26432157,1830.8303,0.13040985,6.867133,1079.137,0.6242848,10.0,True,-1.9847784,2909.9673,1880,20680,5032.139,10.0,8.640582,173.0909090909091,3193222,1.2730623,645.9834,11,1720.559970066136,,2.9075365
784.1486,1.4089904,0.12809004,1904.2036,2095920.0,825.07404,-1,[-0.466  1.011 -1.248 -1.536 -3.404],0.074917875,10.780799,457.57715,9938.7504632473,0.09326423,2960.757,0.8240966,0.14628655,1079.1296,0.013298777,10.0,True,-1.985997,4039.8867,1881,20691,1959.6171,10.0,1.0137385,191.45454545454547,3195328,10.8509245,412.3767,11,1904.2036615944949,,1.0259066
397.0036,1.5529335,0.14117578,1467.8507,380145.03,1098.1984,-1,[-0.466  1.012 -1.247 -1.536 -3.405],0.07705627,10.674698,847.23663,9943.578948497772,0.09911812,1510.1199,0.84761894,0.19033158,369.65228,0.017302873,10.0,True,-1.9859729,1879.7722,1882,20702,1564.1631,10.0,1.0666947,147.8181818181818,3196954,10.312228,773.69885,11,1467.8506589069968,,1.0902992
283.88303,5.018177,0.45619792,1574.1759,2843640.2,504.94504,-1,[-0.465  1.01  -1.246 -1.537 -3.405],0.04286463,6.004294,1122.6101,9947.886581420898,0.12792999,980.7014,0.47151095,1.2836086,1069.231,0.116691686,9.999999,True,-1.9857527,2049.9324,1883,20713,2114.8784,9.999999,1.7182273,158.45454545454547,3198697,6.401947,817.18835,11,1574.1760079897576,,1.40723
252.91881,36.438255,3.3125687,1656.0793,44507300.0,426.99805,-1,[-0.468  1.012 -1.247 -1.535 -3.405],0.0055635883,1.7687558,3983.9736,9953.593721151352,0.40852898,820.8816,0.061199468,10.266247,1229.0813,0.93329513,10.0,True,-1.98463,2049.963,1884,20724,6991.9917,10.0,15.78957,166.63636363636363,3200530,0.6966624,899.0804,11,1656.0793139452683,,4.4938183
425.37207,19.122484,1.7384077,1532.418,39786104.0,1172.7593,-1,[-0.469  1.019 -1.249 -1.531 -3.404],0.009165351,1.850642,1684.6381,9958.48143529892,0.2177071,1690.1896,0.100818865,5.324752,359.6588,0.48406836,10.0,True,-1.9859965,2049.8484,1885,20735,3583.1611,10.0,6.290566,154.27272727272728,3202227,1.7486503,775.4613,11,1532.4180203642454,,2.3947778
318.13336,7.6011267,0.69101155,1564.1559,3940314.8,484.9871,-1,[-0.47   1.013 -1.249 -1.534 -3.405],0.03764804,4.703113,1210.7213,9963.023779153824,0.15693532,1130.7208,0.41412842,1.9974852,1079.1688,0.18158956,10.0,True,-1.9872618,2209.8896,1886,20746,2395.8445,10.0,2.1090517,157.45454545454547,3203959,5.2156143,748.10016,11,1564.155866491658,,1.7262883
145.24088,4.2401757,0.38547054,1452.309,5615589.5,192.91612,-1,[-0.47   1.01  -1.247 -1.535 -3.406],0.030203858,8.167603,1609.306,9967.498635053635,0.16169167,480.45825,0.33224243,1.0473939,1259.3928,0.09521764,10.0,True,-1.9886477,1739.8511,1887,20757,2547.434,10.0,2.13207,146.27272727272728,3205568,5.159305,809.82635,11,1452.3089482912058,,1.7786082
510.70123,1.4911392,0.13555811,1658.7863,1010782.0,929.3892,-1,[-0.468  1.009 -1.25  -1.537 -3.408],0.06475488,10.242387,787.59283,9972.025515794754,0.096649975,1830.541,0.7123037,0.28914607,729.39703,0.026286008,10.0,True,-1.9879496,2559.938,1888,20768,1773.5536,10.0,1.0878319,166.9090909090909,3207404,10.111856,713.4666,11,1658.7862286034467,,1.0631496
344.47876,198.03534,18.003214,1539.5526,1098429700.0,450.37625,-1,[-0.468  1.008 -1.251 -1.538 -3.407],0.0013083676,1.0406315,22074.125,9975.351440429688,1.6696954,1350.7705,0.0143920425,56.819492,1089.1763,5.1654086,10.0,True,-1.9901125,2439.9468,1889,20779,27839.578,10.0,40.94564,155.0,3209109,0.26864886,638.5424,11,1539.5524994926948,,18.36665
450.44156,1.9343565,0.17585059,1632.3379,2410761.8,393.22235,-1,[-0.471  1.005 -1.227 -1.529 -3.409],0.048726864,9.679407,707.7263,9980.063279390335,0.102754764,1650.8279,0.5359955,0.41749847,1239.1155,0.037954405,10.0,True,-1.9903679,2889.9434,1890,20790,1868.8038,10.0,1.1837097,164.27272727272728,3210916,9.292819,565.15564,11,1632.337763865989,,1.1303024
537.9762,30.589378,2.7808526,1901.5922,44605084.0,702.49316,-1,[-0.47   1.004 -1.228 -1.531 -3.409],0.007584501,1.9521655,2822.187,9985.718440055847,0.3844041,2090.857,0.08342951,9.103212,1199.099,0.8275648,10.0,True,-1.9890132,3289.956,1891,20801,7046.412,10.0,12.089695,191.1818181818182,3213019,0.9098658,686.69556,11,1901.5921540944175,,4.228445
300.85202,1.9508798,0.17735271,1680.6293,2592487.8,301.05313,-1,[-0.471  0.999 -1.228 -1.534 -3.408],0.06191832,9.718357,867.5276,9991.087704896927,0.096237,1040.3717,0.6811015,0.38443393,1379.576,0.034948535,10.0,True,-1.987992,2419.9478,1892,20812,1805.3273,10.0,1.1013101,169.0909090909091,3214879,9.988104,787.00433,11,1680.6291580285338,,1.058607
290.79184,1.7100737,0.15546125,1475.103,938356.8,755.7508,-1,[-0.471  0.999 -1.225 -1.533 -3.407],0.050392173,10.11448,963.9545,9995.534308195114,0.103123516,1090.4978,0.5543139,0.3356432,719.3522,0.030513018,10.0,True,-1.9869387,1809.85,1893,20823,1679.7612,10.0,1.1471173,148.54545454545453,3216513,9.589255,806.77167,11,1475.102964283109,,1.1343585
315.73273,4.9961996,0.45419997,1535.0275,4290007.5,445.87762,-1,[-0.47   1.    -1.227 -1.532 -3.406],0.014114897,5.675444,1076.8939,10000.81050992012,0.13974911,1220.8071,0.15526386,1.4889613,1089.1499,0.13536012,10.0,True,-1.9868513,2309.957,1894,20834,2371.1035,10.0,2.3019865,154.54545454545453,3218213,4.7784815,682.0194,11,1535.0274941003333,,1.5372399
278.28543,8.999078,0.818098,1584.2329,8053550.5,484.96823,-1,[-0.471  0.998 -1.227 -1.534 -3.406],0.0033987453,4.1268287,1836.5359,10005.653633832932,0.19406638,820.6998,0.037386198,2.7549474,1099.2648,0.25044978,10.0,True,-1.9918215,1919.9646,1895,20845,3287.148,10.0,4.186177,159.45454545454547,3219967,2.627696,875.23914,11,1584.232910523374,,2.13473
397.73083,20.581358,1.8710326,1720.59,14467442.0,431.22336,-1,[-0.471  1.003 -1.237 -1.535 -3.411],0.004102636,2.0467722,1572.6101,10010.245204210281,0.25335532,1220.5574,0.045128994,5.8287816,1289.3667,0.5298892,10.0,True,-1.9939078,2509.924,1896,20856,4022.5005,10.0,6.9867244,173.0909090909091,3221871,1.5744145,793.7392,11,1720.590064902192,,2.7869086
418.021,3.0496347,0.27723953,1555.049,2510694.5,825.69104,-1,[-0.466  1.002 -1.231 -1.533 -3.413],0.042749103,8.276958,1164.853,10015.262011051178,0.12295448,1600.5686,0.47024012,0.7757625,729.358,0.070523866,10.0,True,-1.9926784,2329.9265,1897,20867,2275.393,10.0,1.6660401,156.54545454545453,3223593,6.6024823,694.6667,11,1555.04897277013,,1.3524991
637.4908,1.2380981,0.11255438,1780.6069,1311192.9,1061.256,-1,[-0.464  1.003 -1.23  -1.533 -3.412],0.07395634,10.796832,759.44946,10020.21938419342,0.09418928,2290.6094,0.8135197,0.14212607,719.35095,0.012920552,10.0,True,-1.9931532,3009.9602,1898,20878,1901.7653,10.0,1.0562148,179.0909090909091,3225563,10.414548,669.10547,11,1780.6069190442663,,1.036082
357.4513,2.0330524,0.18482296,1692.4341,2222385.8,423.0911,-1,[-0.465  1.002 -1.229 -1.533 -3.412],0.05833573,9.995469,897.3945,10024.940169811249,0.09871276,1140.6093,0.641693,0.34422773,1269.3429,0.03129343,10.0,True,-1.9932891,2409.9521,1899,20889,1823.7811,10.0,1.0836004,170.27272727272728,3227436,10.151343,802.5003,11,1692.4340412984313,,1.0858402
853.2408,1.2406702,0.1127882,1788.6425,2880873.8,559.4459,-1,[-0.466  1.004 -1.23  -1.532 -3.412],0.0784667,10.874998,299.27307,10029.743391275406,0.094860904,3060.7363,0.86313367,0.1118721,1229.1963,0.0101701915,10.0,True,-1.9958068,4289.9326,1900,20900,1897.7169,10.0,1.0181112,179.9090909090909,3229415,10.80432,204.47961,11,1788.6421934106256,,1.0434699
660.2747,1.0432758,0.09484326,1767.8374,2136072.0,558.67944,-1,[-0.466  1.005 -1.231 -1.532 -3.415],0.09002327,10.9962635,416.23816,10034.738848209381,0.09127633,2480.7412,0.99025595,0.018505156,1209.1581,0.0016822872,10.0,True,-1.9968715,3689.8994,1901,20911,1779.3538,10.0,1.000778,177.8181818181818,3231371,10.991449,405.25183,11,1767.837506191512,,1.0040396
603.39575,2.5976582,0.23615074,1616.8235,3188157.8,527.65515,-1,[-0.466  1.005 -1.231 -1.532 -3.416],0.051332638,8.3179455,594.39514,10039.086514234543,0.109429404,2190.7854,0.564659,0.68352205,1089.1685,0.062138364,10.0,True,-1.993287,3279.9539,1902,20922,1963.376,10.0,1.2774993,162.72727272727272,3233161,8.610572,405.62048,11,1616.823563029685,,1.2037234
563.7059,15.652698,1.4229726,1818.7931,16967150.0,569.58057,-1,[-0.464  1.005 -1.229 -1.531 -3.412],0.004128073,2.9717197,1936.3838,10044.702843666077,0.2720393,1880.7346,0.0454088,4.9184885,1249.2126,0.44713533,10.0,True,-1.9984016,3129.9473,1903,20933,4683.46,10.0,5.6489635,182.9090909090909,3235173,1.9472599,662.98364,11,1818.7932543946072,,2.9924324
223.22836,8.0082245,0.7280204,1536.0083,13321594.0,306.86462,-1,[-0.46   1.002 -1.23  -1.536 -3.417],0.013395684,5.403005,2475.71,10049.614418029785,0.25132084,730.7737,0.14735252,2.8137205,1229.1438,0.2557928,10.0,True,-1.9981347,1959.9175,1904,20944,4111.814,10.0,5.110314,154.63636363636363,3236874,2.1525097,812.2609,11,1536.0083955968091,,2.7645292
528.7988,6.241322,0.56739295,1391.4805,4446668.0,1041.8145,-1,[-0.462  0.999 -1.23  -1.536 -3.417],0.039454937,4.9634404,968.5188,10053.726950883865,0.13192591,1660.2437,0.4340043,1.6003913,349.66602,0.14549012,10.0,True,-1.9976463,2009.9097,1905,20955,1999.3044,10.0,1.9287903,140.1818181818182,3238416,5.7030563,649.27216,11,1391.4804419949617,,1.4511851
232.77141,5.1534257,0.46849325,1496.8182,3923080.8,287.66183,-1,[-0.464  1.002 -1.229 -1.532 -3.417],0.030349191,5.8004146,1200.0028,10058.446450948715,0.13882066,690.728,0.3338411,1.4457779,1209.1564,0.13143437,10.0,True,-1.9981598,1899.8844,1906,20966,2225.7622,10.0,2.1376572,150.72727272727272,3240074,5.1458206,795.23944,11,1496.8182257819933,,1.5270271
869.32947,2.2981045,0.2089186,1718.6581,4467972.5,999.299,-1,[-0.465  0.999 -1.227 -1.531 -3.417],0.0667825,9.522981,636.0189,10063.487435817719,0.11533194,3250.5264,0.73460746,0.4996303,719.35895,0.045420934,10.0,True,-1.9998889,3969.8853,1907,20977,2273.5708,10.0,1.247773,172.9090909090909,3241976,8.815705,252.68066,11,1718.6579281460693,,1.2686512
394.81995,1.0432379,0.09483981,1815.2418,2224701.8,455.69034,-1,[-0.465  0.997 -1.225 -1.531 -3.419],0.084633015,10.9859915,920.35297,10067.774873495102,0.09112514,1090.407,0.93096316,0.035793886,1359.5515,0.0032539899,10.0,True,-2.0007432,2449.9585,1908,20988,1825.9392,10.0,1.0019443,182.54545454545453,3243984,10.978654,910.53485,11,1815.2417963775501,,1.0023764
602.5908,4.920065,0.44727865,1948.8807,13262944.0,569.3852,-1,[-0.465  0.998 -1.225 -1.532 -3.42 ],0.021579945,5.72605,1952.3885,10072.753104686737,0.16987567,1720.4684,0.2373794,1.7933466,1379.4955,0.16303153,10.0,True,-2.0033727,3099.9639,1909,20999,3881.2139,10.0,2.8390558,195.9090909090909,3246139,3.8745277,804.1433,11,1948.8806313459645,,1.8686322
329.0862,2.1529927,0.19572662,1566.8497,1877801.6,477.72018,-1,[-0.463  0.999 -1.23  -1.534 -3.422],0.07409693,10.088579,910.153,10076.486897468567,0.10507328,1100.8231,0.8150662,0.34739944,1089.1295,0.03158177,10.0,True,-2.0034266,2189.9526,1910,21010,1778.9348,10.0,1.1541264,157.72727272727272,3247874,9.531018,758.1561,11,1566.8497066154896,,1.155806
799.95166,1.2037977,0.109436154,1996.1503,2710314.0,666.7754,-1,[-0.463  0.997 -1.228 -1.535 -3.422],0.08104375,10.92741,386.71265,10082.637482643127,0.09246629,3070.5408,0.8914812,0.08290035,1329.3748,0.0075363945,10.0,True,-2.0036964,4399.9155,1911,21021,2019.2152,10.0,1.0095328,200.63636363636363,3250081,10.89613,371.37366,11,1996.150134586849,,1.0171292
401.3242,44.172646,4.015695,1726.9606,120262936.0,457.74573,-1,[-0.463  0.998 -1.228 -1.534 -3.423],0.00053997064,1.6687143,4710.1865,10087.188620090485,0.4782324,1260.7227,0.005939677,12.439744,1269.2148,1.1308858,10.0,True,-2.0025742,2529.9375,1912,21032,9581.167,10.0,27.184082,173.72727272727272,3251992,0.40464857,792.71936,11,1726.96055897107,,5.260556
224.11923,61.397915,5.581629,1366.7194,105775800.0,277.57895,-1,[-0.468  0.997 -1.228 -1.533 -3.422],0.0009602664,1.270768,4680.0654,10091.480638980865,0.573101,710.82275,0.01056293,17.443354,1089.1404,1.5857594,10.0,True,-2.0025659,1799.9631,1913,21043,9320.238,10.0,48.73518,137.72727272727272,3253507,0.22570965,702.03894,11,1366.719330095176,,6.304111
226.13728,14.670168,1.3336517,1486.8408,7508897.5,257.63934,-1,[-0.473  1.003 -1.226 -1.528 -3.422],0.014952316,2.4079268,1683.5436,10096.161106586456,0.19253926,660.636,0.16447547,4.000731,1229.2015,0.36370283,10.0,True,-2.003497,1889.8375,1914,21054,2829.6387,10.0,2.6970794,149.72727272727272,3255154,4.078486,788.97205,11,1486.8408485886675,,2.1179318
219.8254,40.515987,3.6832716,1650.675,52496960.0,191.10635,-1,[-0.471  0.999 -1.225 -1.53  -3.422],0.011774073,1.5890938,4358.3213,10101.472741365433,0.4272227,620.3679,0.1295148,11.436362,1459.5686,1.0396693,10.0,True,-2.0014756,2079.9365,1915,21065,7321.929,10.0,14.88822,166.0909090909091,3256981,0.73883915,882.6075,11,1650.6749789482512,,4.699449
225.13263,2.5658498,0.23325908,1543.3265,2816873.2,314.0347,-1,[-0.469  0.99  -1.227 -1.538 -3.42 ],0.02991366,8.412872,1045.4711,10106.691426992416,0.11670823,750.64636,0.32905024,0.71191955,1229.2919,0.06471996,10.0,True,-2.001672,1979.9382,1916,21076,1936.6819,10.0,1.4857955,155.36363636363637,3258690,7.4034414,812.18604,11,1543.3265721745709,,1.2837905
200.60303,1.2282925,0.111662954,1456.8834,1931880.9,187.56015,-1,[-0.468  0.992 -1.228 -1.537 -3.421],0.07252748,10.794352,825.94055,10110.822630882263,0.09366436,530.56616,0.7978023,0.14221045,1269.3232,0.012928223,10.0,True,-2.0020387,1799.8894,1917,21087,1506.899,10.0,1.0496657,146.72727272727272,3260304,10.479527,792.2302,11,1456.8833253764203,,1.0303079
289.1028,1.4389307,0.13081188,1641.5437,1915563.2,432.43478,-1,[-0.468  0.991 -1.229 -1.538 -3.421],0.063509144,10.596441,931.6079,10115.673201799393,0.0970832,950.8418,0.69860053,0.208406,1209.1089,0.018946,10.0,True,-1.9985465,2159.9507,1918,21098,1740.246,10.0,1.0278319,165.1818181818182,3262121,10.702139,843.9291,11,1641.5436528724015,,1.0679152
221.14508,72.04434,6.5494857,1465.064,119951464.0,255.82013,-1,[-0.468  0.991 -1.231 -1.539 -3.418],0.004226205,1.3091489,6292.254,10119.439632177353,0.68368465,810.68933,0.046488255,20.461386,1209.2439,1.8601258,10.0,True,-1.9973994,2019.9332,1919,21109,10954.466,10.0,39.067116,147.54545454545453,3263744,0.28156674,719.1543,11,1465.06402257751,,7.520531
672.72015,3.2185836,0.29259852,1690.5145,3099493.2,601.28326,-1,[-0.473  0.998 -1.233 -1.533 -3.416],0.034356833,7.3788304,567.76416,10124.316171884537,0.11186834,2520.717,0.37792513,0.8620461,1089.2312,0.07836783,10.0,True,-1.995083,3609.9482,1920,21120,2081.7478,10.0,1.2898577,170.0909090909091,3265615,8.528072,357.45288,11,1690.5145193842045,,1.2305516
702.2687,5.9178977,0.5379907,1665.1757,4565450.5,1295.5269,-1,[-0.471  0.996 -1.232 -1.534 -3.414],0.009990091,5.374738,805.80054,10128.782593488693,0.14384855,3040.3064,0.109891005,1.6187915,369.64868,0.14716285,10.0,True,-1.9935668,3409.955,1921,21131,2588.9368,10.0,2.0052712,167.54545454545453,3267458,5.4855423,405.9662,11,1665.1755522166618,,1.5823342
522.7799,1.2164291,0.11058447,1745.1671,2219352.2,515.8168,-1,[-0.468  0.995 -1.233 -1.537 -3.413],0.079031885,10.912496,717.0354,10134.23281121254,0.09659752,1810.5403,0.8693507,0.09515056,1229.3503,0.0086500505,10.0,True,-1.9888545,3039.8906,1922,21142,1848.5132,10.0,1.0159622,175.54545454545453,3269389,10.827174,622.6133,11,1745.1670754966442,,1.0625728
631.4255,2.0061371,0.1823761,1735.1154,2514395.2,635.9277,-1,[-0.469  0.995 -1.231 -1.538 -3.408],0.04368048,9.652423,818.6417,10139.179634571075,0.108041614,2140.773,0.4804853,0.44406056,1099.1877,0.04036914,10.0,True,-1.9833871,3239.9607,1923,21153,2090.5918,10.0,1.1302176,174.54545454545453,3271309,9.732639,538.68066,11,1735.1153501405954,,1.1884576
461.8324,8.771571,0.79741555,1586.1522,10450517.0,1226.481,-1,[-0.47   0.997 -1.233 -1.537 -3.402],0.010859594,4.1588745,1491.7573,10144.074653625488,0.1803862,1880.2781,0.119455524,2.5449069,359.6711,0.23135516,10.0,True,-1.9832312,2239.9492,1924,21164,3075.8342,10.0,3.667563,159.63636363636363,3273065,2.9992669,758.9963,11,1586.1522067410335,,1.9842484
193.2106,3.2739754,0.29763412,1580.6477,3223205.2,341.36267,-1,[-0.473  0.996 -1.232 -1.536 -3.402],0.024133204,7.9265156,1226.073,10148.154233455658,0.118426114,680.56055,0.26546523,0.8111748,1239.2849,0.07374317,10.0,True,-1.9830331,1919.8455,1925,21175,2138.438,10.0,1.6561742,159.0909090909091,3274815,6.6418133,871.6978,11,1580.647570076756,,1.3026872
