ReturnStepMaxmin,TimeElapsed,MeanIW,ESSRenyi,InitialReturnMax,MaxIW,OptimizationReturnMean,MinIWNorm,StdIW,Weights,EpRewMean,InitialBound,MaxIWNorm,InitialReturnStd,ReturnMeanIW,Bound,ESSClassic,J_sample_variance,LearnableVariance,VarianceInit,InitialReturnMean,EpThisIter,OptimizationReturnMin,OptimizationReturnMax,TimestepsSoFar,ReturnStepMax,MinIW,Iteration,MeanEntropy,EpisodesSoFar,EmpiricalD2,StdIWNorm,EpLenMean,InitialReturnMin,MeanIWNorm
10.0,7875.928577661514,2.1428728,4.2180624,1239.8386,12.668315,157.2669,0.018347962,3.4701996,[-2.534  1.3   -1.308 -3.411 -4.334],527.118849787876,69.278076,1.151665,237.71597,909.2052,169.84802,3.0365741,713101.1,True,-1,527.11884,11,,869.9867,1547586,10.0,0.20182757,3062,-2.9140313,33682,2.6078324,0.3154727,53.72727272727273,369.85193,0.19480662
9.999997,7878.23818898201,1.3718934,8.36031,719.8447,2.817992,126.390335,0.0744048,0.554943,[-2.534  1.305 -1.305 -3.405 -4.333],456.2046016229015,190.38437,0.2561811,126.72868,608.3771,303.46594,9.4531975,247362.7,True,-1,456.2046,11,,390.03046,1548099,9.999997,0.8184528,3063,-2.9143064,33693,1.3157407,0.050449364,46.63636363636363,329.81427,0.124717586
10.0,7880.471532344818,7.732641,0.43223628,859.8443,76.311646,164.55013,0.00040419842,21.7181,[-2.533  1.302 -1.306 -3.408 -4.333],524.390509951526,206.87195,6.9374228,142.27843,2916.9368,1315.1495,1.2375704,8570675.0,True,-1,524.39056,11,,500.0039,1548687,10.0,0.0044461824,3064,-2.915651,33704,25.449043,1.9743729,53.45454545454545,359.8404,0.7029674
9.999993,7882.409149885178,1.2034538,9.162592,749.8488,2.0603514,90.94117,0.052412234,0.45710117,[-2.532  1.295 -1.306 -3.41  -4.335],420.7487846492919,143.84875,0.18730468,119.8124,493.2195,189.8233,9.613145,192671.97,True,-1,420.7488,11,,420.0412,1549161,9.999993,0.57653457,3065,-2.9151862,33715,1.2005336,0.041554656,43.09090909090909,329.80762,0.10940489
9.99999,7884.38604259491,1.0301977,10.672876,669.84863,1.4814782,80.001335,0.060693633,0.2198932,[-2.534  1.296 -1.307 -3.408 -4.334],439.84380404713704,192.48581,0.13467984,95.06155,453.57526,202.45511,10.520679,163915.98,True,-1,439.84384,11,,310.00616,1549656,9.99999,0.66762996,3066,-2.91308,33726,1.03065,0.019990291,45.0,359.84247,0.09365435
9.999964,7886.693948984146,1.1078509,9.567158,699.8314,2.0977573,78.21934,0.03985941,0.53796685,[-2.536  1.298 -1.306 -3.408 -4.332],398.01636578593786,139.58652,0.19070522,103.91013,474.4463,197.33923,8.901098,190725.4,True,-1,398.0164,11,,380.0344,1550105,9.999964,0.4384535,3067,-2.913324,33737,1.1497668,0.04890608,40.81818181818182,319.79703,0.10071372
9.999998,7889.672857761383,1.243003,6.251998,719.8445,3.2575455,141.82935,0.028882068,1.0644033,[-2.535  1.296 -1.308 -3.411 -4.332],491.6635138147403,225.84332,0.2961405,123.64073,653.04736,300.45337,6.3463607,284993.8,True,-1,491.66348,11,,370.0103,1550657,9.999998,0.31770274,3068,-2.9147947,33748,1.7594376,0.09676393,50.18181818181818,349.83417,0.11300027
9.999997,7891.876931667328,1.0331689,10.7877865,849.8424,1.2520792,119.08959,0.08001568,0.10772539,[-2.536  1.296 -1.305 -3.406 -4.334],488.9408992923572,175.11581,0.11382539,166.70058,512.04834,195.15152,10.8817005,200050.47,True,-1,488.94092,11,,479.9911,1551206,9.999997,0.8801725,3069,-2.9151633,33759,1.0196717,0.009793217,49.90909090909091,369.85132,0.09392445
9.999999,7894.016273498535,1.461062,7.5357637,799.8546,3.261054,188.23952,0.06838671,0.7839298,[-2.537  1.296 -1.305 -3.408 -4.334],508.0202209879398,212.65433,0.29645947,163.76115,693.1239,336.26785,8.541145,287252.16,True,-1,508.0202,11,,480.0739,1551776,9.999999,0.7522538,3070,-2.9151604,33770,1.4597061,0.07126635,51.81818181818182,319.7807,0.13282381
9.999997,7896.107482910156,1.1007787,10.688135,729.8498,1.4597001,157.31674,0.079747394,0.17940374,[-2.537  1.294 -1.305 -3.409 -4.334],477.1151041142144,207.60022,0.13270001,137.45735,515.9701,242.55145,10.715375,157429.84,True,-1,477.1151,11,,410.05142,1552312,9.999997,0.8772213,3071,-2.9135506,33781,1.0291786,0.016309433,48.72727272727273,319.79837,0.100070804
9.99999,7898.44584441185,1.018758,10.844729,759.8432,1.1899006,123.65292,0.078572124,0.1019263,[-2.538  1.294 -1.307 -3.412 -4.332],443.47977049760755,162.88907,0.10817279,116.17356,452.4536,169.86136,10.890983,133275.75,True,-1,443.47977,11,,440.01636,1552811,9.99999,0.86429334,3072,-2.9142833,33792,1.0143176,0.009266028,45.36363636363637,319.82684,0.09261437
10.0,7900.943571090698,1.2244312,7.6589518,819.8551,2.788796,129.1041,0.029663919,0.72936493,[-2.538  1.294 -1.308 -3.41  -4.333],478.93789188857295,176.18634,0.25352693,165.55702,617.8312,255.00543,8.119096,293589.06,True,-1,478.9379,11,,470.0213,1553349,10.0,0.3263031,3073,-2.9146707,33803,1.4362279,0.066305906,48.90909090909091,349.8338,0.111311935
9.999994,7903.848951816559,1.6779609,5.0084624,699.8475,5.288267,108.19868,0.021536602,1.6043968,[-2.541  1.294 -1.308 -3.409 -4.334],448.0261306843464,189.59033,0.48075157,121.49293,694.3605,311.3622,5.746408,376448.72,True,-1,448.0261,11,,360.02002,1553853,9.999994,0.23690261,3074,-2.9141767,33814,2.1962829,0.14585425,45.81818181818182,339.82745,0.15254189
9.999937,7905.968124866486,2.619922,1.5629958,519.8519,17.147087,61.842674,0.0038468752,4.8553452,[-2.539  1.291 -1.307 -3.412 -4.333],381.6542015746794,189.68619,1.5588261,57.82379,961.35583,452.08783,2.4805503,803325.06,True,-1,381.6542,11,,200.0404,1554284,9.999937,0.042315625,3075,-2.9144526,33825,7.037767,0.441395,39.18181818181818,319.81152,0.23817472
10.0,7908.862623929977,1.0445491,9.734393,1099.8356,1.5641471,226.36461,0.055952024,0.30818895,[-2.541  1.296 -1.309 -3.412 -4.333],596.2083642729361,190.06717,0.1421952,207.76727,661.05145,229.31476,10.119115,279319.3,True,-1,596.2084,11,,729.9918,1554951,10.0,0.61547226,3076,-2.9145257,33836,1.130014,0.028017176,60.63636363636363,369.84375,0.09495901
9.999988,7910.768597364426,1.0788407,10.521617,629.83594,1.4508301,88.20515,0.06619775,0.23678778,[-2.54   1.296 -1.31  -3.412 -4.333],408.025100531021,175.44275,0.13189365,87.36659,438.21295,200.40202,10.494451,140900.78,True,-1,408.02512,11,,310.016,1555411,9.999988,0.7281753,3077,-2.9147968,33847,1.0454667,0.021526162,41.81818181818182,319.81995,0.09807643
9.999977,7913.311726808548,1.316597,7.6846185,569.8378,2.7063897,47.302677,0.03466029,0.6787854,[-2.542  1.298 -1.309 -3.412 -4.334],377.10511733618165,166.67857,0.24603543,69.5627,484.57056,232.81113,8.690139,213121.11,True,-1,377.1051,11,,240.0354,1555837,9.999977,0.3812632,3078,-2.9158642,33858,1.4314308,0.061707765,38.72727272727273,329.80243,0.119690634
9.999999,7915.74116396904,1.3778573,4.8522463,1179.8425,6.2874002,140.00072,0.01550188,1.8172303,[-2.541  1.299 -1.309 -3.413 -4.335],479.8431901761462,44.15747,0.57158184,230.45444,802.5775,146.58594,4.0154076,1006966.5,True,-1,479.84317,11,,840.00006,1556376,9.999999,0.17052068,3079,-2.9145525,33869,2.2669914,0.16520275,49.0,339.84247,0.12525977
9.999973,7918.332587957382,1.2705901,8.732372,609.8346,2.6193292,119.107056,0.06701083,0.56138986,[-2.542  1.297 -1.308 -3.408 -4.334],468.9339398202783,243.73761,0.23812084,87.43408,582.5947,329.84448,9.203348,230498.61,True,-1,468.93396,11,,260.00772,1556903,9.999973,0.7371191,3080,-2.9151552,33880,1.2596806,0.051035445,47.90909090909091,349.82687,0.11550819
9.999972,7920.721520185471,1.319913,7.3779545,589.83496,2.792974,67.29019,0.038090177,0.7859461,[-2.54   1.294 -1.308 -3.41  -4.334],417.1119443516473,199.30095,0.25390673,78.40555,532.30804,266.35306,8.120694,240762.73,True,-1,417.11194,11,,240.01321,1557373,9.999972,0.41899195,3081,-2.9165113,33891,1.4909282,0.071449645,42.72727272727273,349.82175,0.119992085
9.99997,7922.496236085892,2.0042694,3.4079826,589.84106,8.505064,73.65197,0.04178352,2.2072806,[-2.539  1.292 -1.307 -3.409 -4.335],413.4764923549394,195.66325,0.77318764,66.23658,822.66473,431.34482,4.970991,541229.7,True,-1,413.47647,11,,250.01654,1557839,9.99997,0.4596187,3082,-2.9168622,33902,3.227716,0.20066188,42.36363636363637,339.82452,0.1822063
9.999994,7924.9903247356415,1.1456752,9.856904,789.8456,1.5260777,112.73593,0.06309054,0.28294203,[-2.54   1.289 -1.305 -3.41  -4.336],442.5737953458027,150.90399,0.13873434,128.49435,502.83548,194.71713,10.367658,186481.23,True,-1,442.57376,11,,460.00772,1558337,9.999994,0.6939959,3083,-2.9175966,33913,1.1159691,0.025722,45.27272727272727,329.83786,0.10415229
10.0,7927.017721414566,1.0127364,10.948263,809.848,1.1223443,124.542366,0.083452955,0.070062354,[-2.542  1.29  -1.303 -3.408 -4.337],484.3916655945037,185.33551,0.1020313,118.88431,492.67795,192.91595,10.947604,164500.11,True,-1,484.39163,11,,449.99872,1558881,10.0,0.91798246,3084,-2.9188216,33924,1.0047256,0.0063693044,49.45454545454545,359.8493,0.09206695
10.0,7929.375772476196,1.1182016,9.808158,759.8381,2.1438801,163.65704,0.060902596,0.3838453,[-2.542  1.29  -1.303 -3.409 -4.338],503.4827376702846,222.89395,0.1948982,129.49258,546.55994,249.41183,9.840455,174717.67,True,-1,503.48273,11,,420.0124,1559446,10.0,0.66992855,3085,-2.9217603,33935,1.1215154,0.03489503,51.36363636363637,339.82568,0.10165468
10.0,7931.932863473892,1.4708228,4.6547427,969.851,5.049909,200.02419,0.014217638,1.4406576,[-2.541  1.289 -1.303 -3.414 -4.341],519.8404221018812,161.69925,0.45908266,220.0057,921.24536,370.68768,5.613957,979610.6,True,-1,519.8404,11,,650.0348,1560029,10.0,0.15639402,3086,-2.9189143,33946,2.363181,0.13096887,53.0,319.81622,0.13371116
9.999998,7934.646464586258,1.0031829,10.997687,769.84644,1.017439,152.72386,0.08793759,0.013590813,[-2.54   1.289 -1.312 -3.419 -4.338],522.574806250827,238.29019,0.09249446,127.56781,523.76495,239.45044,10.997979,169320.75,True,-1,522.57477,11,,399.99548,1560615,9.999998,0.96731347,3087,-2.9191973,33957,1.0002103,0.0012355279,53.27272727272727,369.85095,0.091198444
9.999999,7936.950865268707,1.1893317,8.193797,949.8433,2.181881,128.19487,0.02473042,0.659656,[-2.54   1.289 -1.312 -3.419 -4.338],468.0256178353486,117.272736,0.19835281,173.2484,571.77747,165.37622,8.412164,265354.5,True,-1,468.02557,11,,610.0126,1561141,9.999999,0.27203462,3088,-2.9167247,33968,1.3424789,0.059968725,47.81818181818182,339.83075,0.10812106
10.0,7939.910561800003,1.012122,10.984125,1059.8538,1.0714129,200.01288,0.08940631,0.026751101,[-2.542  1.292 -1.309 -3.422 -4.336],529.8413451815777,138.46451,0.09740118,209.89587,535.02954,143.36987,10.992322,172344.67,True,-1,529.8414,11,,730.02527,1561735,10.0,0.98346937,3089,-2.9163742,33979,1.0014453,0.0024319182,54.0,329.8285,0.0920111
9.999999,7941.947053194046,1.234217,9.246506,769.8511,2.321711,84.57082,0.03092894,0.6256262,[-2.543  1.293 -1.309 -3.423 -4.335],424.3858865454771,140.09952,0.21106465,122.65625,530.52344,220.45074,8.75135,222370.61,True,-1,424.38586,11,,430.036,1562213,9.999999,0.34021834,3090,-2.9156792,33990,1.1896386,0.056875106,43.45454545454545,339.81506,0.112201564
9.999998,7944.418195724487,1.7652844,7.4700646,689.85095,4.933944,171.83727,0.03643157,1.5920244,[-2.548  1.295 -1.307 -3.43  -4.335],491.6594316733272,236.91508,0.4485404,121.71581,782.4862,473.35794,6.066167,373459.1,True,-1,491.6594,11,,370.02878,1562765,9.999998,0.40074724,3091,-2.9151313,34001,1.4725442,0.14472951,50.18181818181818,319.82217,0.16048041
9.999997,7946.868441820145,1.4182945,6.0237446,729.84973,3.162445,160.92555,0.014523949,0.90310824,[-2.552  1.298 -1.306 -3.425 -4.334],510.75326870694386,241.2384,0.28749502,112.85249,765.8148,401.6099,7.826626,399253.88,True,-1,510.7533,11,,380.02203,1563338,9.999997,0.15976343,3092,-2.915033,34012,1.8261067,0.08210075,52.09090909090909,349.8277,0.12893589
9.999959,7949.172971248627,1.184759,8.624493,529.8356,2.1727285,110.0209,0.023297096,0.5819163,[-2.552  1.297 -1.306 -3.421 -4.334],429.8426873965736,234.18796,0.19752078,70.324135,524.49695,303.53375,8.862061,169425.23,True,-1,429.84268,11,,210.01376,1563822,9.999959,0.25626805,3093,-2.914276,34023,1.2754374,0.052901477,44.0,319.8218,0.107705355
9.999999,7951.678493499756,1.0635998,10.402268,839.83813,1.3190093,158.18687,0.06473384,0.1616933,[-2.553  1.299 -1.307 -3.416 -4.333],528.0208537618115,217.8901,0.11990994,142.68854,565.2852,246.36856,10.751516,194111.17,True,-1,528.0209,11,,470.00415,1564414,9.999999,0.7120722,3094,-2.9147656,34034,1.0574616,0.014699391,53.81818181818182,369.83398,0.09669089
9.999999,7953.461804389954,1.0149144,10.67814,739.84265,1.3927414,130.00705,0.057150375,0.19130097,[-2.554  1.299 -1.306 -3.415 -4.334],459.84411046638945,186.63913,0.12661286,132.32443,477.3797,200.0878,10.622594,148043.0,True,-1,459.84412,11,,410.00558,1564931,9.999999,0.6286541,3095,-2.915642,34045,1.030142,0.017390998,47.0,329.83707,0.09226496
9.999958,7955.636813402176,1.0691019,10.32879,549.8352,1.3695905,75.48711,0.06807041,0.18806076,[-2.553  1.299 -1.307 -3.412 -4.335],405.2929091255262,202.2528,0.12450823,67.2015,431.5492,222.0157,10.6698475,141837.75,True,-1,405.29288,11,,220.02939,1565388,9.999958,0.7487745,3096,-2.9162304,34056,1.0649844,0.017096434,41.54545454545455,329.80582,0.097191095
9.9999895,7957.440215349197,9.476218,0.1640832,659.8507,80.46771,160.01636,0.00012852627,23.077734,[-2.554  1.299 -1.307 -3.411 -4.335],509.84277425398983,266.17676,7.3152466,104.79556,4302.706,2307.6309,1.5871092,16137978.0,True,-1,509.84277,11,,310.0243,1565960,9.9999895,0.001413789,3097,-2.916498,34067,67.03916,2.0979757,52.0,349.82642,0.86147445
9.999998,7960.310569763184,1.517971,9.331787,909.83716,3.2520754,160.01323,0.05527018,0.77667415,[-2.554  1.307 -1.307 -3.405 -4.335],499.8436676091169,163.86401,0.29564324,170.61504,687.8938,323.11725,8.717783,309258.72,True,-1,499.84366,11,,570.0067,1566521,9.999998,0.60797197,3098,-2.9166496,34078,1.1787667,0.070606746,51.0,339.83044,0.13799737
9.999996,7962.547875881195,1.3186742,6.700923,639.8511,3.4027967,125.48586,0.022096172,1.1646826,[-2.55   1.304 -1.306 -3.407 -4.336],465.2980595906129,229.01736,0.30934516,94.141716,593.8513,291.1201,6.1794915,286195.8,True,-1,465.29803,11,,300.03888,1567044,9.999996,0.24305789,3099,-2.9189374,34089,1.641565,0.105880246,47.54545454545455,339.8122,0.11987948
10.0,7964.727005958557,7.563473,0.48627624,1009.8379,70.582726,146.37459,0.0015950478,20.040195,[-2.554  1.306 -1.305 -3.403 -4.338],486.2072311639031,113.2999,6.4166117,200.23799,2925.0378,1151.4374,1.371504,7867118.5,True,-1,486.2072,11,,670.00525,1567590,10.0,0.017545525,3100,-2.9130878,34100,22.620888,1.821836,49.63636363636363,339.83264,0.68758845
10.0,7967.622362375259,1.7791384,5.031937,869.84045,5.5498085,143.65694,0.02575539,1.5718913,[-2.555  1.31  -1.32  -3.409 -4.332],483.47933153298806,162.26947,0.50452805,140.21223,806.0701,331.1532,6.1777105,442184.56,True,-1,483.4793,11,,530.01807,1568133,10.0,0.28330928,3101,-2.9166572,34111,2.1860368,0.1428992,49.36363636363637,339.8224,0.16173987
9.999984,7970.371380805969,1.210519,7.481244,569.8401,3.1510901,109.112434,0.027739098,0.8615617,[-2.549  1.306 -1.327 -3.412 -4.336],438.9325079577057,228.50513,0.28646275,87.0184,525.4984,270.33893,7.3014092,200701.44,True,-1,438.93253,11,,240.02002,1568627,9.999984,0.30513006,3102,-2.9179752,34122,1.4703437,0.0783238,44.90909090909091,329.82007,0.11004719
10.0,7972.710360527039,1.2392144,8.197363,989.85126,2.8837204,171.8532,0.026406717,0.7158012,[-2.551  1.306 -1.326 -3.409 -4.337],501.6588498539963,136.13208,0.2621564,173.30687,626.7249,203.29797,8.248037,232066.48,True,-1,501.65887,11,,660.0456,1569190,10.0,0.29047388,3103,-2.9177248,34133,1.341895,0.065072834,51.18181818181818,329.80566,0.11265587
9.99999,7975.278582811356,1.1073248,9.1439905,749.8382,1.8477565,148.23616,0.051548764,0.40302578,[-2.549  1.307 -1.326 -3.407 -4.337],468.02088940744835,191.12482,0.16797787,129.95753,531.5434,227.84305,9.713287,180480.53,True,-1,468.02087,11,,430.05347,1569716,9.99999,0.5670364,3104,-2.917351,34144,1.2029759,0.036638707,47.81818181818182,319.78473,0.1006659
9.999996,7977.168517589569,1.2047284,8.97747,809.8478,2.4176927,145.48853,0.049284313,0.5201032,[-2.551  1.308 -1.326 -3.405 -4.336],465.2931036946275,166.23697,0.21979025,162.50832,555.6866,224.65302,9.271897,218223.78,True,-1,465.2931,11,,490.0432,1570239,9.999996,0.54212743,3105,-2.9178705,34155,1.2252895,0.047282115,47.54545454545455,319.80457,0.10952077
9.999929,7979.281357526779,1.8929116,2.6694813,469.8471,10.800551,33.65649,0.0009671004,3.0113556,[-2.55   1.307 -1.326 -3.409 -4.337],383.47442933177877,209.9719,0.9818683,41.18871,720.91266,368.71313,3.1154127,497703.9,True,-1,383.47443,11,,120.029175,1570672,9.999929,0.010638104,3106,-2.9149406,34166,4.120651,0.2737596,39.36363636363637,349.81793,0.17208287
9.999997,7982.2883467674255,1.0574176,10.582405,689.8522,1.1840615,138.21776,0.08188659,0.0936541,[-2.55   1.303 -1.324 -3.414 -4.334],468.0244055881494,213.27962,0.10764196,100.71346,500.628,240.90555,10.914384,149370.36,True,-1,468.0244,11,,360.04553,1571198,9.999997,0.9007524,3107,-2.9168956,34177,1.0394613,0.00851401,47.81818181818182,329.80664,0.09612887
9.99999,7984.993026018143,1.2604947,6.7058825,749.8395,2.7669396,130.92235,0.0143658295,0.8056318,[-2.55   1.302 -1.324 -3.416 -4.336],470.75412027859636,193.85757,0.25153998,124.49407,640.7445,286.10596,7.80973,298528.75,True,-1,470.7541,11,,410.00772,1571727,9.99999,0.15802412,3108,-2.9170892,34188,1.6403508,0.07323926,48.09090909090909,339.83176,0.114590436
9.999984,7987.333333730698,1.2622585,6.9996576,739.84503,3.426467,90.924484,0.013275796,1.0197327,[-2.55   1.3   -1.323 -3.42  -4.336],430.75077765576225,157.54492,0.311497,111.3118,548.32446,205.83438,6.6560025,255167.83,True,-1,430.75076,11,,400.01874,1572212,9.999984,0.14603375,3109,-2.9175038,34199,1.5715054,0.09270298,44.09090909090909,339.8263,0.11475077
9.999999,7989.957445144653,1.1711062,9.452142,879.8507,1.8457676,121.83182,0.054283757,0.3574581,[-2.553  1.3   -1.323 -3.419 -4.336],481.66354365274856,156.75717,0.16779706,148.4971,540.826,190.3248,10.062515,208628.64,True,-1,481.66354,11,,520.019,1572753,9.999999,0.5971213,3110,-2.9170835,34210,1.1637574,0.03249619,49.18181818181818,359.83173,0.1064642
9.999985,7992.617753505707,1.0525666,9.796763,719.8525,1.5894351,126.384766,0.051480956,0.29803145,[-2.557  1.303 -1.324 -3.417 -4.336],456.2066658462623,190.38351,0.1444941,106.1144,499.87097,218.19629,10.1835575,158970.86,True,-1,456.20667,11,,390.03058,1573266,9.999985,0.5662905,3111,-2.917451,34221,1.1228198,0.027093768,46.63636363636363,329.8219,0.09568789
9.999994,7994.9877235889435,1.2544346,9.188115,739.8501,1.9783221,126.38168,0.050375063,0.4590636,[-2.557  1.302 -1.323 -3.417 -4.336],456.2037189692152,182.99597,0.17984748,115.07528,603.79376,304.8592,9.700851,241533.11,True,-1,456.20374,11,,410.02805,1573779,9.999994,0.55412567,3112,-2.917596,34232,1.1971987,0.041733056,46.63636363636363,329.82205,0.11403951
9.999993,7998.13459944725,1.7050658,6.658787,809.85004,7.0590982,127.30698,0.023642987,1.8658757,[-2.557  1.303 -1.324 -3.411 -4.337],447.1144361474755,148.0575,0.6417362,136.52647,672.32294,287.9501,5.005641,340467.8,True,-1,447.11444,11,,490.04257,1574282,9.999993,0.26007286,3113,-2.9172053,34243,1.6519526,0.16962506,45.72727272727273,319.80746,0.15500599
9.999992,8001.003358602524,1.2567149,8.48645,709.83966,2.1967268,119.13186,0.060204513,0.5216172,[-2.554  1.3   -1.326 -3.417 -4.336],448.92935161309435,186.80371,0.19970244,111.64285,546.69684,248.26657,9.383438,201037.23,True,-1,448.92932,11,,380.04218,1574787,9.999992,0.6622496,3114,-2.917207,34254,1.2961838,0.047419745,45.90909090909091,329.7975,0.11424682
9.999971,8003.496479034424,1.0313512,10.805703,729.8427,1.2766575,129.09695,0.075960144,0.109278984,[-2.553  1.298 -1.326 -3.418 -4.336],488.93423280038274,219.422,0.11605977,114.84862,510.35513,238.4306,10.877875,171910.31,True,-1,488.9342,11,,370.00543,1575336,9.999971,0.8355616,3115,-2.9182382,34265,1.0179809,0.009934454,49.90909090909091,359.83728,0.09375921
9.999998,8005.720687150955,1.0922928,9.800683,709.83936,1.5575213,123.65661,0.04383142,0.31583533,[-2.556  1.299 -1.327 -3.42  -4.337],463.4800744114826,201.35455,0.14159286,109.56913,509.7782,232.07715,10.151279,168028.3,True,-1,463.48007,11,,370.01587,1575857,9.999998,0.4821456,3116,-2.9188235,34276,1.1223707,0.028712302,47.36363636363637,339.8235,0.09929934
9.999958,8007.971897602081,2.3970728,2.2747939,579.8423,12.091404,92.75134,0.0034678772,3.7573092,[-2.556  1.301 -1.327 -3.417 -4.338],422.5651205991395,208.44417,1.0992186,83.139145,913.55615,442.70404,3.1820216,768844.1,True,-1,422.56512,11,,250.0285,1576333,9.999958,0.03814665,3117,-2.9195535,34287,4.835603,0.3415736,43.27272727272727,329.81378,0.21791573
9.999981,8011.049050807953,1.2412907,6.5127797,609.84326,4.2446423,80.02078,0.024316465,1.146496,[-2.55   1.3   -1.326 -3.421 -4.338],429.8439689971598,204.64445,0.38587657,73.610985,552.47534,259.80368,5.9360104,243232.53,True,-1,429.84396,11,,260.02008,1576817,9.999981,0.26748112,3118,-2.917473,34298,1.688987,0.10422691,44.0,349.82318,0.112844616
9.999959,8013.460901260376,1.0475402,10.666731,519.8473,1.6082778,83.65557,0.080298424,0.20256218,[-2.549  1.301 -1.33  -3.42  -4.336],403.47106298271353,211.50475,0.14620708,71.39857,415.0616,220.11948,10.603516,128258.85,True,-1,403.47107,11,,200.0318,1577272,9.999959,0.88328266,3119,-2.9176009,34309,1.0312438,0.018414745,41.36363636363637,319.8155,0.09523094
9.999998,8016.014496803284,1.0567359,9.975416,719.83624,1.5628287,119.09737,0.05111378,0.3027867,[-2.55   1.302 -1.329 -3.419 -4.337],468.9348404927084,203.11768,0.14207533,116.72969,499.50015,220.36545,10.165423,170641.8,True,-1,468.93484,11,,369.99878,1577799,9.999998,0.56225157,3120,-2.9176028,34320,1.1027108,0.02752606,47.90909090909091,349.83746,0.09606691
9.999996,8018.61838054657,1.1397939,9.415407,809.84344,1.6796852,173.63739,0.054118346,0.3389535,[-2.548  1.301 -1.33  -3.421 -4.337],503.4791839409569,204.42468,0.15269867,147.41971,579.8696,256.62808,10.106248,191697.25,True,-1,503.4792,11,,480.00165,1578364,9.999996,0.5953018,3121,-2.9185774,34331,1.1682979,0.030813957,51.36363636363637,329.8418,0.10361762
9.9999895,8020.349273443222,1.0848063,10.832155,619.84314,1.2659085,113.63439,0.08802728,0.08920791,[-2.548  1.299 -1.329 -3.422 -4.338],453.4814284499913,224.5892,0.11508259,88.238304,490.28516,259.62637,10.926113,159008.33,True,-1,453.48145,11,,279.9961,1578874,9.9999895,0.9683001,3122,-2.9195616,34342,1.0154951,0.00810981,46.36363636363637,339.84705,0.098618746
9.999996,8023.004432678223,1.2163082,9.006412,699.8385,3.2235565,129.12088,0.04806778,0.727176,[-2.55   1.3   -1.332 -3.424 -4.339],458.9312797298791,200.49884,0.2930506,118.43618,538.6836,253.07742,8.103545,191997.92,True,-1,458.93127,11,,370.0281,1579390,9.999996,0.52874553,3123,-2.9312682,34353,1.2213521,0.06610691,46.90909090909091,329.8104,0.11057348
9.999998,8025.295983314514,1.2923179,7.724597,929.8396,2.326584,452.58136,0.03715212,0.63777333,[-2.564  1.308 -1.337 -3.44  -4.35 ],452.58135337743494,109.21533,0.21150765,228.72792,613.31213,203.56516,8.845619,232397.95,True,-1,452.58136,11,,929.8396,1579899,9.999998,0.4086733,3124,-2.9309373,34364,1.4240226,0.05797939,46.27272727272727,,0.117483445
9.999985,8027.9636697769165,1.2953786,7.5083437,599.8447,3.792616,76.40433,0.065159984,0.8945629,[-2.563  1.31  -1.339 -3.439 -4.35 ],396.2018673302307,174.69453,0.34478328,75.11461,522.83813,254.72852,7.448027,205156.86,True,-1,396.20187,11,,280.04718,1580346,9.999985,0.7167598,3125,-2.9301467,34375,1.4650369,0.08132391,40.63636363636363,319.79755,0.11776168
9.999994,8030.957366704941,1.0385646,10.574735,789.85034,1.3774645,181.8459,0.07329116,0.17571773,[-2.565  1.31  -1.335 -3.437 -4.349],521.6586678615946,229.98712,0.12522405,154.91415,544.4312,246.95264,10.693874,166994.73,True,-1,521.6587,11,,450.0376,1580931,9.999994,0.80620277,3126,-2.9320142,34386,1.0402153,0.01597434,53.18181818181818,339.81274,0.09441495
9.999991,8032.9793384075165,1.3267262,7.1047106,689.83813,2.7472446,123.66946,0.028151374,0.70385253,[-2.565  1.31  -1.336 -3.438 -4.351],443.4719679570202,188.73238,0.24974951,112.521576,624.18146,307.2104,8.584028,272353.06,True,-1,443.47195,11,,370.0356,1581430,9.999991,0.3096651,3127,-2.9323964,34397,1.5482686,0.0639866,45.36363636363637,319.80252,0.120611474
9.999995,8035.799361228943,1.1217408,9.6063175,779.8381,1.900495,149.12686,0.05378927,0.42204592,[-2.566  1.308 -1.335 -3.442 -4.351],468.9275702461295,180.95325,0.17277229,150.85109,518.9225,210.76581,9.635955,164287.52,True,-1,468.92755,11,,460.03735,1581957,9.999995,0.59168196,3128,-2.9263992,34408,1.1450797,0.03836781,47.90909090909091,319.80072,0.10197645
10.0,8038.056926727295,1.1440879,10.189419,1099.8462,1.7382156,120.913704,0.06316616,0.33312196,[-2.572  1.311 -1.344 -3.445 -4.345],470.75477405901256,64.60968,0.1580196,205.49066,530.4063,108.41559,10.140316,230635.86,True,-1,470.7548,11,,750.0051,1582486,10.0,0.6948277,3129,-2.9321284,34419,1.0795512,0.030283814,48.09090909090909,349.84106,0.10400799
9.999991,8040.262642621994,1.262658,5.942717,599.83936,4.99883,119.12082,0.025230091,1.2610855,[-2.564  1.307 -1.349 -3.436 -4.351],438.9326508877748,217.42732,0.4544391,77.04363,584.6405,283.27878,5.5068536,257361.67,True,-1,438.93262,11,,280.02753,1582980,9.999991,0.277531,3130,-2.931763,34430,1.8510052,0.11464415,44.90909090909091,319.81183,0.11478708
