InitialReturnMin,InitialReturnStd,J_sample_variance,EmpiricalD2,TimestepsSoFar,InitialReturnMax,EpRewMean,OptimizationReturnMax,ESSClassic,MeanEntropy,InitialReturnMean,MinIWNorm,MaxIW,Iteration,MeanIWNorm,EpLenMean,MinIW,OptimizationReturnMean,MeanIW,EpisodesSoFar,OptimizationReturnMin,LearnableVariance,TimeElapsed,ReturnStepMax,StdIW,EpThisIter,VarianceInit,ReturnMeanIW,Bound,MaxIWNorm,Weights,StdIWNorm,InitialBound,ESSRenyi,ReturnStepMaxmin
429.77594,133.03244,235755.7,1.0231936,2697806,859.8795,639.8370131468113,430.10358,10.820784,-3.2252557,639.837,0.07510128,1.2715074,4686,0.09289877,65.0,0.82611406,210.06108,1.0218865,51546,,True,11745.591107845306,9.999999,0.13151096,11,-1,658.785,337.59216,0.115591586,[-3.074  1.119 -2.91  -0.971 -4.644],0.011955543,322.30548,10.750653,9.999999
319.82465,162.08139,207726.61,1.1552231,2698446,869.87134,571.671266553238,550.0467,10.237125,-3.2251043,571.67126,0.06847522,1.9335115,4687,0.102207854,58.18181818181818,0.75322735,251.84663,1.1242865,51557,,True,11748.344665288925,10.0,0.30691248,11,-1,651.90393,306.6511,0.17577378,[-3.075  1.119 -2.911 -0.97  -4.644],0.027901135,250.44998,9.52197,10.0
299.8274,117.664566,858063.8,3.80411,2699057,749.8353,545.3132054024634,450.00793,5.2312007,-3.2254944,545.31323,0.02675353,8.638653,4688,0.22074252,55.54545454545455,0.2942888,245.48582,2.4281676,51568,,True,11749.60224556923,10.0,2.5498857,11,-1,1253.5024,713.4428,0.7853321,[-3.076  1.118 -2.912 -0.971 -4.644],0.2318078,268.41812,2.8916092,10.0
419.77863,113.91798,277577.56,1.1785703,2699617,769.8627,498.8954945539412,350.08405,10.252667,-3.2259893,498.8955,0.05457806,1.7282279,4689,0.102330685,50.90909090909091,0.6003586,79.116875,1.1256375,51579,,True,11751.608474493027,10.0,0.3039042,11,-1,576.3583,267.72675,0.15711163,[-3.072  1.12  -2.912 -0.973 -4.644],0.027627656,214.60489,9.333343,10.0
419.7711,95.09202,255586.88,1.2840372,2700197,709.8744,517.1254752908382,290.1033,8.735696,-3.2251878,517.1254,0.035031885,2.2217069,4690,0.09827883,52.72727272727273,0.38535073,97.35438,1.081067,51590,,True,11753.401892662048,10.0,0.5503911,11,-1,593.1699,296.1267,0.20197336,[-3.072  1.121 -2.913 -0.975 -4.645],0.050035555,254.987,8.56673,10.0
429.77512,71.92536,418071.47,1.9060658,2700748,609.89435,490.75672682372766,180.11923,6.059905,-3.2258246,490.75674,0.04298926,4.5459065,4691,0.11970327,50.09090909090909,0.47288185,60.981613,1.316736,51601,,True,11755.301141262054,10.0,1.1888674,11,-1,707.4867,396.54938,0.41326424,[-3.073  1.119 -2.913 -0.974 -4.644],0.10807887,265.53833,5.7710495,10.0
429.76096,239.00702,306538.16,1.0471896,2701418,1309.8851,598.940827816089,880.12415,10.827732,-3.2260814,598.9408,0.082219996,1.4566467,4692,0.1001899,60.90909090909091,0.90441996,169.17986,1.102089,51612,,True,11757.470976114273,10.0,0.139012,11,-1,648.569,153.58044,0.13242243,[-3.069  1.119 -2.917 -0.972 -4.645],0.012637455,115.233734,10.504306,10.0
419.71805,132.71788,370073.44,1.4441391,2702046,809.88104,560.7591930055206,390.163,9.4134655,-3.2258072,560.75916,0.022365639,1.9578125,4693,0.1188653,57.09090909090909,0.24602203,141.04115,1.3075184,51623,,True,11758.690445423126,9.999999,0.53678167,11,-1,717.0086,357.6111,0.17798297,[-3.069  1.119 -2.916 -0.971 -4.645],0.048798334,261.69083,7.616995,9.999999
429.82953,119.95474,336519.3,1.399833,2702677,759.8781,563.4834686492511,330.04858,8.838913,-3.2255592,563.48346,0.029659675,2.4776044,4694,0.11339221,57.36363636363637,0.32625642,133.65393,1.2473143,51634,,True,11761.472166061401,9.999999,0.6167551,11,-1,700.30225,368.3074,0.22523677,[-3.07   1.117 -2.917 -0.971 -4.645],0.05606865,282.87994,7.8580804,9.999999
429.7486,151.0922,2552291.0,6.768423,2703303,969.85315,558.9301745073203,540.10455,1.9806942,-3.2255862,558.9302,0.02153002,26.813484,4695,0.31835315,56.90909090909091,0.2368302,129.18158,3.5018842,51645,,True,11763.182547807693,9.999998,7.4727354,11,-1,1651.1865,719.4374,2.4375896,[-3.069  1.118 -2.919 -0.973 -4.644],0.67933965,200.78818,1.625194,9.999998
439.86542,109.112335,252907.4,1.0472898,2703919,869.82025,549.8479942234087,429.95483,10.873379,-3.2259364,549.848,0.08105856,1.2504048,4696,0.095179915,56.0,0.8916441,109.982574,1.0469791,51656,,True,11764.939094781876,10.0,0.112981625,11,-1,580.99963,252.29016,0.11367317,[-3.069  1.121 -2.922 -0.976 -4.645],0.0102710575,228.6456,10.503301,10.0
429.71674,113.97241,2844908.0,7.054161,2704553,739.8237,566.1820039031372,310.107,2.6942813,-3.2276254,566.182,0.0048714723,13.526139,4697,0.22761616,57.63636363636363,0.053586192,136.46527,2.5037775,51667,,True,11767.069652557373,9.999999,4.396053,11,-1,1492.9493,767.3444,1.2296491,[-3.069  1.122 -2.922 -0.977 -4.645],0.3996412,292.98398,1.5593634,9.999999
419.72717,116.84422,6771880.0,8.599172,2705139,849.74164,522.5493393949417,430.01447,2.2753477,-3.227074,522.5493,0.009046697,17.912294,4698,0.25024503,53.27272727272727,0.099513665,102.822174,2.7526953,51678,,True,11768.959403514862,9.999998,5.3902426,11,-1,1930.9891,1010.82666,1.6283904,[-3.07   1.126 -2.927 -0.979 -4.647],0.49002206,208.76147,1.2791929,9.999998
439.8722,113.06476,549432.8,1.9353127,2705791,799.87317,582.5789144659236,360.00098,4.230997,-3.2264254,582.5789,0.0168244,7.329548,4699,0.13592954,59.27272727272727,0.1850684,142.70673,1.4952251,51689,,True,11771.546538114548,10.0,1.891244,11,-1,860.51996,449.61066,0.6663225,[-3.066  1.128 -2.925 -0.983 -4.646],0.17193127,287.20618,5.683836,10.0
419.75354,102.723305,9434944.0,19.770224,2706392,719.82654,536.1948353629061,300.073,1.8896053,-3.2265627,536.1949,0.010103592,53.47612,4700,0.63318247,54.63636363636363,0.111139506,116.44129,6.9650073,51700,,True,11773.044386386871,9.999998,15.293421,11,-1,3113.9426,1932.0366,4.8614655,[-3.065  1.126 -2.924 -0.985 -4.645],1.390311,270.38126,0.5563923,9.999998
419.74738,160.09486,284203.22,1.1328568,2707038,849.8857,577.0941920556585,430.1383,9.809271,-3.2268345,577.0942,0.045595236,1.7391425,4701,0.10200483,58.72727272727273,0.5015476,157.34682,1.122053,51711,,True,11776.225051164627,10.0,0.39093247,11,-1,649.9562,315.91705,0.15810387,[-3.066  1.124 -2.927 -0.989 -4.646],0.035539318,263.25314,9.709965,10.0
419.7608,123.56775,234270.7,1.0349536,2707608,869.8424,508.0038888864234,450.0816,10.736589,-3.2265902,508.00388,0.07289338,1.3904557,4702,0.09641571,51.81818181818182,0.8018272,88.243095,1.0605729,51722,,True,11778.122440338135,10.0,0.16612138,11,-1,534.151,207.37491,0.12640508,[-3.064  1.125 -2.925 -0.989 -4.646],0.015101947,186.7933,10.628496,10.0
429.7785,62.405266,259662.45,1.1523285,2708183,599.8822,512.5756595021778,170.1037,10.22384,-3.2269194,512.5757,0.04048977,1.6450139,4703,0.10125802,52.27272727272727,0.44538745,82.797165,1.1138381,51733,,True,11780.25006532669,10.0,0.30689594,11,-1,570.12665,332.33127,0.14954673,[-3.066  1.125 -2.925 -0.99  -4.646],0.027899632,291.0545,9.545889,10.0
319.8148,124.546295,169246.61,1.1839887,2708755,779.8331,509.83902140203287,460.01834,9.981693,-3.2263193,509.83905,0.043779146,1.8014413,4704,0.108889654,52.0,0.4815706,190.02423,1.1977861,51744,,True,11781.099120140076,10.0,0.38257486,11,-1,577.94135,264.5949,0.1637674,[-3.065  1.124 -2.924 -0.99  -4.646],0.034779534,221.86658,9.290629,10.0
429.81143,111.823586,1165944.1,3.8087935,2709380,809.8301,558.0504572262852,380.01865,2.3294775,-3.2262964,558.05054,0.014335053,16.72854,4705,0.2159022,56.81818181818182,0.15768558,128.23903,2.3749244,51755,,True,11783.726643562317,10.0,4.581874,11,-1,1156.4489,572.81976,1.5207764,[-3.064  1.124 -2.923 -0.99  -4.645],0.41653398,259.00092,2.8880537,10.0
429.76004,190.10994,740728.4,1.8796948,2710083,1079.876,628.9287293721538,650.11597,9.473514,-3.2253637,628.9287,0.09253006,3.1042168,4706,0.15805101,63.90909090909091,1.0178306,199.16869,1.7385612,51766,,True,11785.473690748215,9.999998,0.69788,11,-1,1072.8463,526.1239,0.28220153,[-3.061  1.127 -2.922 -0.99  -4.645],0.06344363,230.15814,5.8520136,9.999998
419.75977,134.94882,224066.25,1.0075377,2710709,919.79193,558.910455821164,500.03217,10.920256,-3.2254958,558.91046,0.08279916,1.2144973,4707,0.09242506,56.90909090909091,0.9107907,139.15068,1.0166756,51777,,True,11788.048258781433,9.999999,0.086879775,11,-1,568.5209,227.58746,0.11040885,[-3.059  1.128 -2.919 -0.993 -4.644],0.007898161,219.25485,10.917706,9.999999
429.7873,70.515945,866241.0,3.9389734,2711286,629.8731,514.39640557006,200.08582,3.2648594,-3.226053,514.3964,0.006773544,11.454906,4708,0.1852446,52.45454545454545,0.07450898,84.60911,2.0376906,51788,,True,11790.30138039589,9.999999,3.1364627,11,-1,988.9463,527.3164,1.0413551,[-3.059  1.128 -2.918 -0.993 -4.644],0.285133,281.80035,2.7926059,9.999999
429.80078,98.1398,248621.86,1.110398,2711893,729.7805,541.6526053718968,299.97974,10.426988,-3.2259152,541.6526,0.054176338,1.6346732,4709,0.0970242,55.18181818181818,0.5959397,111.85183,1.0672662,51799,,True,11792.966441631317,9.999999,0.25019312,11,-1,588.0744,304.09888,0.14860666,[-3.062  1.127 -2.919 -0.99  -4.645],0.022744829,272.16327,9.906358,9.999999
439.8688,243.22218,469143.9,1.3319315,2712653,1279.8762,680.7756713182943,840.00745,8.248925,-3.2246995,680.7757,0.04244108,3.3240457,4710,0.117393665,69.0909090909091,0.46685186,240.90688,1.2913303,51810,,True,11794.13916349411,10.0,0.74574405,11,-1,851.9797,306.52563,0.30218598,[-3.062  1.128 -2.92  -0.991 -4.645],0.06779491,208.15009,8.258683,10.0
419.76102,152.0613,257191.45,1.0514712,2713237,959.8506,520.7407818689236,540.0896,10.869906,-3.2247155,520.7408,0.08783263,1.4241382,4711,0.09861266,53.09090909090909,0.9661589,100.97977,1.0847391,51821,,True,11796.976790904999,10.0,0.118668824,11,-1,562.38776,198.93195,0.12946711,[-3.063  1.126 -2.921 -0.991 -4.644],0.010788077,166.29248,10.461532,10.0
439.81433,112.749115,272472.1,1.162709,2713853,809.8699,549.8504672071654,370.05554,9.668319,-3.2258296,549.8504,0.055579513,1.8738784,4712,0.0987823,56.0,0.6113746,110.03613,1.0866052,51832,,True,11798.629401683807,9.999999,0.40327045,11,-1,603.16956,280.6916,0.17035258,[-3.062  1.126 -2.919 -0.991 -4.644],0.03666095,250.7862,9.460665,9.999999
419.76862,132.59494,248035.62,1.0536422,2714471,849.8651,551.6644604770885,430.0965,10.407849,-3.2264254,551.6645,0.060415976,1.413718,4713,0.09724808,56.18181818181818,0.6645757,131.89584,1.0697289,51843,,True,11800.975272893906,10.0,0.25515816,11,-1,595.5766,273.4357,0.12851982,[-3.063  1.127 -2.919 -0.992 -4.645],0.023196198,237.83093,10.439977,10.0
399.76147,65.41845,203886.17,1.0957011,2715036,609.8722,503.4785286078581,210.11072,10.580147,-3.2261853,503.47852,0.065157905,1.4323382,4714,0.0958972,51.36363636363637,0.7167369,103.71704,1.0548692,51854,,True,11802.06014084816,10.0,0.21013625,11,-1,537.98816,302.24768,0.13021258,[-3.065  1.127 -2.922 -0.993 -4.645],0.019103296,278.26828,10.039234,10.0
439.82135,183.73018,322438.1,1.1382521,2715686,1009.8513,580.7560125688542,570.02997,10.459743,-3.2253423,580.75604,0.06270424,1.6417525,4715,0.103763215,59.09090909090909,0.6897467,140.93468,1.1413953,51865,,True,11804.293342590332,10.0,0.25940362,11,-1,651.4374,253.5813,0.14925022,[-3.064  1.128 -2.921 -0.994 -4.645],0.02358215,207.84375,9.663939,10.0
309.8346,177.082,286553.9,1.5152439,2716323,929.86035,568.9207856682358,620.02576,7.7674284,-3.226101,568.92084,0.05117757,4.042187,4716,0.13469286,57.90909090909091,0.56295323,259.0862,1.4816215,51876,,True,11806.66995549202,9.999999,0.95581275,11,-1,764.86615,342.18945,0.36747158,[-3.065  1.128 -2.922 -0.993 -4.644],0.086892076,225.54709,7.2595572,9.999999
419.73376,224.04721,420927.84,1.4537495,2716967,1139.8771,575.3015759687747,720.1433,5.4226437,-3.2276254,575.3015,0.02075154,5.2341566,4717,0.117279984,58.54545454545455,0.22826692,155.56781,1.2900798,51887,,True,11809.377153158188,10.0,1.3083538,11,-1,718.44336,210.92459,0.47583243,[-3.066  1.127 -2.922 -0.994 -4.645],0.118941255,154.37408,7.5666404,10.0
419.7648,228.13051,1648427.9,4.406898,2717668,1129.8822,627.1154755563135,710.11743,1.8621197,-3.2278047,627.1155,0.0083209155,21.566408,4718,0.24696852,63.72727272727273,0.09153007,207.35068,2.716654,51898,,True,11810.738261699677,10.0,6.0180154,11,-1,1389.7604,513.87164,1.9605826,[-3.065  1.127 -2.921 -0.991 -4.647],0.5470923,209.87885,2.4960868,10.0
429.83167,95.78105,655026.3,2.7076724,2718263,739.83307,530.7480687445985,310.0014,5.5430737,-3.22818,530.74805,0.024609959,6.2585444,4719,0.16044734,54.09090909090909,0.27070954,100.916405,1.7649208,51909,,True,11813.330448150635,10.0,1.7511528,11,-1,917.5928,468.03958,0.5689586,[-3.064  1.128 -2.922 -0.995 -4.647],0.15919569,257.54663,4.06253,10.0
419.77335,181.30219,285198.5,1.1138585,2718957,959.8784,620.7556675511728,540.1051,10.3156395,-3.2298424,620.7557,0.07280848,1.8497669,4720,0.10226338,63.09090909090909,0.8008933,200.98233,1.1248971,51920,,True,11815.682987451553,10.0,0.28973898,11,-1,680.6979,306.6041,0.16816063,[-3.064  1.125 -2.921 -0.995 -4.647],0.026339909,266.2971,9.875582,10.0
409.7992,60.23679,207134.42,1.0389335,2719491,619.8867,475.29845142982316,210.08752,10.731251,-3.2299573,475.29846,0.060883638,1.2738107,4721,0.09493911,48.54545454545455,0.66972,65.49926,1.0443302,51931,,True,11817.98643040657,10.0,0.16526717,11,-1,499.9727,266.65082,0.11580098,[-3.065  1.125 -2.92  -0.994 -4.649],0.015024289,246.39015,10.587781,10.0
429.7459,200.9755,364236.47,1.3442006,2720166,1009.8735,603.4866605195475,580.12756,7.8023086,-3.2302177,603.4867,0.02388722,3.0575657,4722,0.10321825,61.36363636363637,0.26275942,173.74074,1.1354008,51942,,True,11819.77306008339,10.0,0.72686845,11,-1,722.1208,289.758,0.27796054,[-3.065  1.125 -2.923 -0.995 -4.649],0.06607895,230.5662,8.183302,10.0
429.81232,177.97176,259776.11,1.0393906,2720802,1009.87537,568.0324692265947,580.06305,10.733149,-3.230803,568.0325,0.06003543,1.254328,4723,0.09512102,57.81818181818182,0.6603897,138.22015,1.046331,51953,,True,11822.76984000206,10.0,0.16498289,11,-1,592.6238,212.42874,0.114029825,[-3.065  1.123 -2.923 -0.996 -4.649],0.014998444,195.1113,10.583125,10.0
429.78845,88.72792,441661.9,1.9661144,2721394,669.88635,528.0126689655541,240.0979,4.387768,-3.231361,528.01263,0.012094651,6.797823,4724,0.13066703,53.81818181818182,0.13304116,98.22422,1.4373372,51964,,True,11824.939312934875,9.999999,1.764456,11,-1,741.5808,394.72034,0.61798394,[-3.065  1.124 -2.922 -0.995 -4.65 ],0.1604051,280.64075,5.5947914,9.999999
429.82108,98.616714,1237472.4,4.558413,2721977,799.81824,519.8480191771473,369.99716,3.447917,-3.231116,519.848,0.0098496815,11.972083,4725,0.22307526,53.0,0.10834649,90.02695,2.4538279,51975,,True,11826.728075504303,9.999998,3.6316092,11,-1,1140.7505,510.15997,1.0883713,[-3.067  1.122 -2.925 -0.996 -4.65 ],0.3301463,224.49557,2.4131205,9.999998
429.82715,103.11512,239167.36,1.0822772,2722595,729.86615,551.6648378236408,300.039,10.171504,-3.2308512,551.66486,0.04873689,1.6023427,4726,0.095154114,56.18181818181818,0.53610575,121.83768,1.0466952,51986,,True,11829.374652862549,9.999999,0.2987258,11,-1,581.2377,300.84814,0.14566752,[-3.066  1.123 -2.926 -1.    -4.65 ],0.027156891,282.14392,10.163754,9.999999
419.76828,95.15399,2185974.0,8.868349,2723158,729.8744,501.6525013689634,310.1061,1.6674185,-3.230627,501.65253,0.022755316,27.316074,4727,0.2937577,51.18181818181818,0.25030845,81.884224,3.2313347,51997,,True,11831.70460820198,9.999999,7.644702,11,-1,1522.0151,719.37885,2.4832795,[-3.066  1.124 -2.926 -1.001 -4.65 ],0.6949729,232.12854,1.2403661,9.999999
409.71637,66.55576,268804.2,1.3549218,2723712,619.8716,493.46845529193473,210.15521,9.11643,-3.2300858,493.46844,0.04616193,2.030249,4728,0.10641729,50.36363636363637,0.5077812,83.752075,1.1705902,52008,,True,11833.697702884674,9.999999,0.532088,11,-1,596.39075,329.9454,0.1845681,[-3.066  1.123 -2.929 -1.005 -4.65 ],0.04837163,264.56567,8.118549,9.999999
429.8581,166.63962,549438.94,1.6745907,2724397,1069.8905,612.5885957164242,640.0324,7.252036,-3.2288516,612.58856,0.02212237,3.9774125,4729,0.13434857,62.27272727272727,0.24334607,182.7305,1.4778342,52019,,True,11836.075343847275,10.0,1.0624131,11,-1,877.78735,366.52603,0.36158296,[-3.063  1.123 -2.929 -1.006 -4.649],0.096583016,217.50537,6.5687695,10.0
409.8075,47.367256,2909952.8,13.913498,2724921,539.84296,466.20088381824104,130.03546,1.3619783,-3.2287529,466.2009,0.0026056275,37.234264,4730,0.3601033,47.63636363636363,0.028661903,56.393394,3.9611359,52030,,True,11837.701462984085,9.999999,10.537281,11,-1,1679.8666,936.27423,3.3849332,[-3.065  1.121 -2.931 -1.006 -4.648],0.9579346,266.8507,0.79059917,9.999999
429.81137,133.18294,286178.6,1.1761018,2725580,899.8451,588.9477073407402,470.03372,9.54926,-3.229247,588.9477,0.052980073,2.3127027,4731,0.10335877,59.90909090909091,0.5827808,159.13634,1.1369463,52041,,True,11840.410636901855,10.0,0.44314888,11,-1,659.41425,299.05182,0.2102457,[-3.066  1.117 -2.929 -1.007 -4.648],0.04028626,256.65793,9.352932,10.0
409.7328,119.72445,366987.7,1.5459313,2726188,819.8845,542.5673394287584,410.15173,8.928191,-3.228913,542.5673,0.02070864,2.7597387,4732,0.12431404,55.27272727272727,0.22779502,132.83456,1.3674544,52052,,True,11842.743980169296,10.0,0.6587278,11,-1,738.3077,361.86655,0.25088534,[-3.066  1.116 -2.928 -1.008 -4.648],0.059884354,239.80496,7.115452,10.0
429.8637,186.95522,854112.2,2.2273927,2726858,1079.8574,598.961935950172,649.9937,6.9720845,-3.2300873,598.962,0.034688506,3.7791486,4733,0.14948343,60.90909090909091,0.38157356,169.09824,1.6443177,52063,,True,11843.92450261116,10.0,1.2498119,11,-1,1047.6167,452.48358,0.34355897,[-3.067  1.116 -2.929 -1.01  -4.648],0.11361926,200.19821,4.9385095,10.0
439.85138,99.2041,1445600.9,5.2592726,2727459,779.8744,536.2301531430933,340.023,2.4696925,-3.2297096,536.2302,0.0077130115,15.917735,4734,0.21600056,54.63636363636363,0.08484312,96.37878,2.3760061,52074,,True,11846.195420265198,9.999999,4.4157896,11,-1,1272.9738,612.52856,1.4470669,[-3.066  1.118 -2.931 -1.013 -4.649],0.40143543,248.24246,2.091544,9.999999
449.85297,97.61054,908377.44,1.3970338,2728072,729.88354,547.1370011192975,280.03058,5.632021,-3.2297432,547.137,0.047599047,6.629817,4735,0.1535389,55.72727272727273,0.5235895,97.284035,1.6889279,52085,,True,11848.265620708466,10.0,1.6488622,11,-1,1001.405,682.834,0.60271066,[-3.067  1.114 -2.929 -1.014 -4.649],0.14989658,277.60968,7.873825,10.0
399.75687,56.30096,46841708.0,74.256065,2728626,579.8181,493.480170643034,180.06125,1.2091099,-3.2275448,493.4802,7.214936e-05,100.04255,4736,0.9118309,50.36363636363637,0.00079364295,93.7233,10.03014,52096,,True,11850.73160457611,10.0,28.542051,11,-1,5774.103,3929.0576,9.094777,[-3.072  1.114 -2.939 -1.016 -4.649],2.5947318,279.36816,0.14813605,10.0
419.79315,56.79412,617495.44,2.6839004,2729192,599.8672,504.3964988558259,180.07404,5.970081,-3.2281172,504.3965,0.05080828,5.9350286,4737,0.16079205,51.45454545454545,0.55889106,84.603355,1.7687126,52107,,True,11853.206322431564,9.999999,1.6234828,11,-1,874.9649,512.06433,0.53954804,[-3.058  1.114 -2.925 -1.012 -4.646],0.14758934,282.88092,4.0985126,9.999999
399.69778,170.62958,335161.34,1.2307088,2729799,909.80066,541.6264207608659,510.10287,9.68639,-3.228403,541.6264,0.0584125,1.946859,4738,0.11098647,55.18181818181818,0.6425375,141.92865,1.2208511,52118,,True,11855.29552578926,10.0,0.44958842,11,-1,659.386,286.67413,0.17698719,[-3.056  1.112 -2.924 -1.015 -4.647],0.040871676,205.66031,8.937939,10.0
409.78534,140.6077,240887.2,1.1005158,2730411,829.8854,546.216258734212,420.10004,10.146939,-3.226206,546.21625,0.050389927,1.5667523,4739,0.09567512,55.63636363636363,0.55428916,136.43092,1.0524262,52129,,True,11857.152458667755,10.0,0.30515072,11,-1,593.54004,272.05145,0.14243203,[-3.057  1.113 -2.925 -1.014 -4.647],0.027740974,239.76077,9.995313,10.0
439.8241,120.84957,748390.7,2.2388325,2731013,829.88196,537.1299729277569,390.05786,8.073412,-3.2258246,537.12994,0.035794307,3.2473462,4740,0.15066653,54.72727272727273,0.39373735,97.305885,1.657332,52140,,True,11859.441316604614,10.0,0.9978419,11,-1,974.2732,515.7341,0.29521328,[-3.058  1.113 -2.923 -1.013 -4.645],0.0907129,230.67578,4.9132752,10.0
419.79596,87.551414,8822248.0,27.58434,2731591,659.8809,515.2932974548263,240.08496,1.3241158,-3.2264102,515.2933,0.001331955,64.19745,4741,0.61191094,52.54545454545455,0.014651504,95.49734,6.73102,52151,,True,11861.117538690567,10.0,18.195465,11,-1,2953.43,1673.618,5.836132,[-3.059  1.112 -2.923 -1.01  -4.645],1.6541334,271.61615,0.398777,10.0
439.83362,123.38888,596657.56,1.8720089,2732233,819.874,573.4878846621897,380.0404,6.928372,-3.2260814,573.48785,0.039072245,4.4900208,4742,0.14815821,58.36363636363637,0.4297947,133.65425,1.6297401,52162,,True,11863.697586536407,9.999999,1.2493576,11,-1,926.23865,512.00024,0.40818372,[-3.062  1.107 -2.923 -1.009 -4.645],0.11357796,270.72937,5.8760405,9.999999
419.79214,88.53908,224393.92,1.1354723,2732772,719.8677,479.8302200789813,300.07553,9.361679,-3.2272046,479.8302,0.036536608,1.7188932,4743,0.09226683,49.0,0.40190268,60.038074,1.0149351,52173,,True,11866.236162185669,9.999999,0.42458162,11,-1,511.41248,228.14923,0.15626302,[-3.063  1.109 -2.927 -1.008 -4.645],0.03859833,214.0015,9.687599,9.999999
409.7301,263.02386,309901.2,1.0812004,2733468,1139.8717,622.5501709942062,730.1416,9.981338,-3.2266736,622.5502,0.059870135,1.9833678,4744,0.10393561,63.27272727272727,0.6585715,212.82007,1.1432916,52184,,True,11868.875657081604,10.0,0.36523947,11,-1,684.1416,246.4599,0.18030617,[-3.062  1.109 -2.93  -1.009 -4.646],0.03320359,201.62466,10.173878,10.0
409.77173,86.9149,385171.44,1.5611993,2734045,749.8737,514.4082200959172,340.102,8.518641,-3.2271893,514.40826,0.039081313,2.7828846,4745,0.12948917,52.45454545454545,0.42989442,104.6365,1.4243807,52195,,True,11870.53379869461,9.999999,0.76875097,11,-1,703.271,357.27853,0.25298953,[-3.064  1.109 -2.931 -1.009 -4.646],0.06988645,237.499,7.045865,9.999999
429.8103,127.74315,292391.38,1.1859399,2734632,859.87115,523.4808857513079,430.06085,9.92526,-3.2275393,523.4809,0.049779594,1.7891397,4746,0.10275442,53.36363636363637,0.54757553,93.6706,1.1302985,52206,,True,11872.657297611237,10.0,0.37194115,11,-1,604.5226,258.73135,0.16264908,[-3.063  1.109 -2.932 -1.011 -4.646],0.033812832,205.95242,9.275344,10.0
399.78992,120.65624,13993539.0,25.941607,2735188,779.861,495.27688388245514,380.0711,3.1155758,-3.2273169,495.2769,0.0034162924,47.764626,4747,0.762975,50.54545454545455,0.037579216,95.48697,8.392724,52217,,True,11874.92362999916,9.999995,13.351154,11,-1,3927.3127,2460.533,4.342239,[-3.063  1.109 -2.93  -1.012 -4.646],1.2137413,207.29416,0.42402926,9.999995
449.86975,156.81203,6686825.5,17.441404,2735875,999.8699,614.4078512773453,550.0001,1.2147858,-3.229498,614.40784,0.0020976777,34.944424,4748,0.31868282,62.45454545454545,0.023074454,164.5381,3.5055108,52228,,True,11877.77070903778,10.0,9.949164,11,-1,2233.9326,691.9358,3.176766,[-3.066  1.105 -2.93  -1.012 -4.646],0.90446943,245.18143,0.6306832,10.0
449.86353,101.66335,307009.34,1.1688552,2736530,819.8598,585.3136025856073,369.99628,9.897781,-3.2305532,585.31354,0.068041824,1.9822631,4749,0.10448635,59.54545454545455,0.74846005,135.45009,1.1493499,52239,,True,11880.563658237457,10.0,0.38354573,11,-1,663.70276,336.38525,0.18020575,[-3.069  1.1   -2.933 -1.01  -4.648],0.034867797,282.5603,9.410917,10.0
419.8589,127.66328,5894780.5,15.276553,2737129,899.87646,534.414695460763,480.01758,3.21967,-3.231452,534.4147,0.0023617172,27.749886,4750,0.48814744,54.45454545454545,0.02597889,114.55579,5.3696213,52250,,True,11882.47338461876,10.0,8.347126,11,-1,2635.9207,1337.1128,2.522717,[-3.067  1.1   -2.932 -1.011 -4.649],0.75882965,202.11334,0.7200577,10.0
419.802,96.81102,429712.06,1.714595,2737718,759.88416,525.3140318178736,340.08215,8.417475,-3.234217,525.314,0.021162597,2.856365,4751,0.13260789,53.54545454545455,0.23278856,105.51202,1.4586867,52261,,True,11884.993631839752,9.999999,0.8079667,11,-1,759.69617,392.26376,0.25966954,[-3.07   1.098 -2.929 -1.005 -4.65 ],0.07345152,244.70822,6.415509,9.999999
389.75305,157.93387,228877.38,1.0941244,2738324,959.88525,540.7446039317792,570.1322,10.215263,-3.2348619,540.74457,0.053582545,1.6120439,4752,0.09568599,55.09090909090909,0.589408,150.99156,1.0525458,52272,,True,11887.156675338745,10.0,0.29172814,11,-1,584.5655,213.79773,0.14654945,[-3.065  1.097 -2.934 -1.005 -4.653],0.026520744,186.28351,10.053701,10.0
309.84277,91.120094,144789.38,1.1216735,2738875,659.88367,490.76448591222584,350.0409,9.602218,-3.233147,490.76447,0.05780333,2.1336527,4753,0.09490826,50.09090909090909,0.6358366,180.92172,1.0439907,52283,,True,11889.121765136719,10.0,0.39831853,11,-1,528.6431,270.56577,0.19396843,[-3.066  1.096 -2.935 -1.005 -4.654],0.03621078,247.0863,9.806776,10.0
449.87183,75.20672,329610.3,1.2749153,2739477,719.8756,537.1424211980452,270.00378,9.062037,-3.2315297,537.1424,0.063464865,2.593381,4754,0.10947817,54.72727272727273,0.6981135,87.27059,1.2042598,52294,,True,11891.304346561432,10.0,0.5569034,11,-1,638.52026,338.36398,0.23576191,[-3.065  1.096 -2.936 -1.004 -4.652],0.050627586,271.31076,8.628024,10.0
