LearnableVariance,Bound,InitialReturnStd,EpRewMean,VarianceInit,EmpiricalD2,OptimizationReturnMean,MinIWNorm,TimeElapsed,MeanIW,InitialReturnMin,ESSClassic,ReturnStepMax,Weights,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,InitialBound,MaxIW,J_sample_variance,StdIW,OptimizationReturnMax,ESSRenyi,TimestepsSoFar,InitialReturnMean,StdIWNorm,OptimizationReturnMin,Iteration,EpLenMean,EpThisIter,MeanEntropy,MinIW,MeanIWNorm,EpisodesSoFar,MaxIWNorm
True,-20.694778,105.85645,123.55855693152134,-1,1.1030147,73.63831,0.0687776,7135.741295099258,1.1246663,49.920242,9.891417,9.999991,[-0.927 -2.085 -0.658 -0.904 -6.015],146.04224,9.999991,429.92438,-35.201538,2.1941605,20316.574,0.37651187,380.00415,9.972669,684057,123.55856,0.03422835,,4654,13.363636363636363,11,-4.5959277,0.7565536,0.1022424,51194,0.19946913
True,91.8755,59.410763,122.65116325510725,-1,1.491182,72.72608,0.022455115,7137.218652248383,1.8487796,49.92508,6.0799294,9.9999275,[-0.928 -2.085 -0.658 -0.902 -6.015],195.5646,9.9999275,229.94211,37.739418,5.7556014,21667.979,1.6631117,180.01703,7.3766985,684203,122.65117,0.151192,,4655,13.272727272727273,11,-4.5957828,0.24700625,0.16807087,51205,0.5232365
True,-8.676315,75.65748,108.10242575207059,-1,1.114166,68.170395,0.03898915,7139.138772010803,1.071618,39.93203,9.256848,9.999966,[-0.924 -2.089 -0.656 -0.905 -6.015],119.92386,9.999966,329.92657,-13.731026,1.8270822,10066.079,0.4650247,289.99454,9.872855,684333,108.102425,0.042274978,,4656,11.818181818181818,11,-4.595931,0.42888063,0.09741981,51216,0.16609839
True,72.37872,33.846565,129.92408646129596,-1,1.0651667,50.00386,0.05667734,7140.731098413467,1.1069272,79.92023,10.514398,9.999668,[-0.926 -2.088 -0.657 -0.904 -6.015],144.76178,9.999668,189.92357,59.790176,1.613485,10168.093,0.2378854,110.00334,10.327022,684487,129.92409,0.021625945,,4657,14.0,11,-4.5964155,0.62345076,0.10062974,51227,0.14668046
True,54.439774,55.572365,121.74274356096825,-1,1.2352649,51.82402,0.058917236,7142.217060089111,1.2475854,69.918724,9.77526,9.999865,[-0.927 -2.087 -0.659 -0.903 -6.015],157.01999,9.999865,249.93912,29.446617,2.113325,16758.248,0.4415995,180.02039,8.904972,684632,121.742744,0.04014541,,4658,13.181818181818182,11,-4.5965147,0.6480896,0.11341684,51238,0.19212048
True,52.319824,59.716827,112.65134723552775,-1,1.2739009,52.734764,0.049531408,7143.771553277969,1.3330944,59.916588,6.619886,9.999923,[-0.932 -2.088 -0.662 -0.901 -6.015],143.989,9.999923,219.94101,31.432755,4.527178,12132.06,1.084372,160.02441,8.634894,684767,112.651344,0.09857928,,4659,12.272727272727273,11,-4.596195,0.54484546,0.1211904,51249,0.41156164
True,54.98105,50.179543,110.82887669506826,-1,1.4659168,60.90443,0.03794486,7145.279404640198,1.3448529,49.924446,8.112531,9.999945,[-0.932 -2.091 -0.659 -0.904 -6.015],157.7878,9.999945,229.94165,25.917305,2.9606023,17386.14,0.80233437,180.01721,7.5038366,684900,110.828865,0.07293949,,4660,12.090909090909092,11,-4.5968447,0.41739348,0.122259356,51260,0.26914567
True,30.070168,46.608746,100.83333276992525,-1,1.1271511,60.898937,0.054029506,7146.475435972214,1.0835651,39.934395,9.784634,9.999838,[-0.937 -2.091 -0.662 -0.902 -6.016],112.376305,9.999838,209.93839,23.308456,1.7558105,6007.22,0.38188824,170.004,9.759117,685022,100.83333,0.034717117,,4661,11.090909090909092,11,-4.597432,0.5943245,0.09850593,51271,0.15961914
True,8.483307,83.80916,126.28310171159465,-1,1.0515134,76.35745,0.056527954,7147.803896188736,1.0668,49.92565,9.963227,9.999996,[-0.936 -2.088 -0.663 -0.899 -6.016],137.20341,9.999996,339.93015,0.7555847,1.9005177,13154.737,0.34413162,290.0045,10.461112,685172,126.28309,0.031284694,,4662,13.636363636363637,11,-4.5976524,0.62180746,0.096981816,51282,0.17277434
True,33.13199,51.766186,115.37675303233,-1,1.0406154,65.454,0.056141708,7148.938141822815,1.0748597,49.922752,10.522857,9.999939,[-0.936 -2.09  -0.662 -0.9   -6.017],123.51642,9.999939,239.93808,26.77375,1.4306338,6350.457,0.2288809,190.01532,10.570667,685310,115.376755,0.020807354,,4663,12.545454545454545,11,-4.597333,0.6175588,0.097714536,51293,0.13005762
True,7605.8555,70.6477,139.01520022397764,-1,1323.8391,79.102394,8.290963e-06,7150.149278879166,48.574192,59.91281,1.0623484,9.999953,[-0.934 -2.088 -0.664 -0.898 -6.016],10964.055,9.999953,249.94221,46.717934,518.32764,714594000.0,148.56412,190.0294,0.008309167,685474,139.0152,13.505831,,4664,14.909090909090908,11,-4.5972424,9.1200585e-05,4.415836,51304,47.120697
True,31.196121,81.47797,152.652092295008,-1,1.0812457,92.73037,0.046174712,7152.124452590942,1.078186,59.92173,9.802507,9.999999,[-0.934 -2.087 -0.666 -0.903 -6.016],165.56189,9.999999,349.92676,23.433075,1.7263013,16248.581,0.37684366,290.00504,10.173451,685653,152.6521,0.034258515,,4665,16.272727272727273,11,-4.597232,0.5079218,0.098016925,51315,0.15693648
True,56.10237,47.485203,109.92485961539887,-1,1.1795293,69.98797,0.051250074,7153.792470693588,1.1282595,39.936886,10.075602,9.9995365,[-0.933 -2.085 -0.667 -0.902 -6.016],128.26233,9.9995365,179.92546,43.482986,1.7928008,7817.668,0.34174576,139.98857,9.325754,685785,109.92485,0.0310678,,4666,12.0,11,-4.5973935,0.5637508,0.10256906,51326,0.1629819
True,281.01233,43.37306,110.83100780118775,-1,12.944825,50.90655,0.006810382,7155.079085826874,3.5905557,59.92446,1.459468,9.9995985,[-0.933 -2.084 -0.667 -0.903 -6.016],533.34863,9.9995985,189.9251,40.696526,32.58411,1002832.7,9.180168,130.00064,0.8497604,685918,110.83101,0.8345608,,4667,12.090909090909092,11,-4.598614,0.0749142,0.32641414,51337,2.9621918
True,49.931755,58.12761,131.74059265000935,-1,1.319063,71.8214,0.02548992,7156.665918111801,1.1587989,59.919197,8.5790205,9.999956,[-0.932 -2.083 -0.667 -0.907 -6.018],160.16937,9.999956,259.92484,35.756996,2.3935874,23271.469,0.6155803,200.00565,8.339253,686074,131.74059,0.05596185,,4668,14.181818181818182,11,-4.597826,0.28038913,0.10534536,51348,0.21759886
True,41.94928,132.55263,166.29032317381942,-1,1.0815523,116.364555,0.060395103,7158.281179904938,1.0481989,49.92576,9.679022,10.0,[-0.931 -2.084 -0.669 -0.909 -6.017],199.3826,10.0,409.94315,14.908798,2.0493171,35155.977,0.38723615,360.0174,10.1705675,686268,166.29033,0.03520329,,4669,17.636363636363637,11,-4.5972457,0.6643461,0.09529081,51359,0.18630156
True,60.189125,58.325504,132.64980068791544,-1,1.076675,82.721466,0.052490346,7159.9627158641815,1.0652385,49.928337,10.50101,9.999945,[-0.93  -2.082 -0.668 -0.907 -6.016],148.28938,9.999945,229.92467,47.7445,1.5678823,9730.638,0.23220797,179.99634,10.216639,686425,132.6498,0.021109816,,4670,14.272727272727273,11,-4.5974274,0.5773938,0.09683986,51370,0.14253476
True,67.27012,31.446781,104.46160624161102,-1,2.2021399,44.5504,0.019735282,7161.358932733536,1.4703518,59.91121,5.619861,9.999578,[-0.932 -2.084 -0.669 -0.907 -6.016],160.39586,9.999578,169.94093,41.70676,5.419956,24050.832,1.4386503,110.029724,4.9951415,686551,104.4616,0.13078639,,4671,11.454545454545455,11,-4.5974107,0.2170881,0.13366836,51381,0.49272332
True,32.558167,98.61629,148.1042462622003,-1,1.1047902,98.18094,0.08134751,7162.776400566101,1.0980523,49.92331,10.806935,9.999999,[-0.934 -2.083 -0.672 -0.907 -6.016],172.2607,9.999999,359.92755,15.1922,1.4784455,22721.01,0.14676493,310.00424,9.956641,686725,148.10425,0.013342265,,4672,15.818181818181818,11,-4.597592,0.8948226,0.099822946,51392,0.13440414
True,49.3779,70.04931,141.7417148699537,-1,1.273096,71.83314,0.048677236,7164.1614809036255,1.1738509,69.90857,9.795794,9.999998,[-0.935 -2.083 -0.671 -0.907 -6.017],178.51822,9.999998,309.9431,27.287636,1.885196,20042.72,0.41157022,240.03455,8.640354,686892,141.74171,0.037415475,,4673,15.181818181818182,11,-4.5969048,0.53544956,0.10671372,51403,0.17138146
True,23.956535,48.705917,110.83012600536095,-1,1.0197382,60.906204,0.06981638,7165.870707273483,1.0160276,49.923923,10.884015,9.999865,[-0.935 -2.076 -0.669 -0.905 -6.016],113.42641,9.999865,239.92923,22.230385,1.1352049,5838.476,0.10488481,190.00531,10.787083,687025,110.830124,0.009534984,,4674,12.090909090909092,11,-4.5971875,0.76798016,0.09236615,51414,0.10320045
True,66.694496,32.704586,108.10649048550125,-1,1.2850419,48.1783,0.059839282,7167.444083929062,1.2163337,59.928192,9.373598,9.999565,[-0.935 -2.076 -0.67  -0.905 -6.016],137.83235,9.999565,169.9389,45.352394,2.344833,10829.628,0.5066566,110.01071,8.560032,687155,108.10649,0.046059694,,4675,11.818181818181818,11,-4.5971727,0.6582321,0.11057579,51425,0.21316664
True,10.142014,57.42726,105.37588973936273,-1,1.0053879,65.43995,0.08063403,7169.2016813755035,1.0088478,39.935936,10.9236355,9.999913,[-0.93  -2.077 -0.667 -0.907 -6.016],106.387856,9.999913,259.93567,9.38829,1.2103486,5423.61,0.08435044,219.99973,10.941051,687282,105.375885,0.007668222,,4676,11.545454545454545,11,-4.597163,0.8869743,0.091713436,51436,0.110031694
True,53.608047,73.34652,131.74258401178133,-1,1.296321,81.81416,0.04121424,7170.989274263382,1.3190761,49.92842,9.05053,9.999984,[-0.93  -2.076 -0.667 -0.907 -6.016],179.71588,9.999984,299.94147,20.981857,2.4253657,33282.234,0.612197,250.01305,8.485553,687438,131.74257,0.055654272,,4677,14.181818181818182,11,-4.59668,0.45335662,0.11991601,51447,0.2204878
True,36.41951,101.74789,145.3792694033246,-1,1.0601989,95.46326,0.0738259,7172.6383764743805,1.1014949,49.916008,10.619135,9.999989,[-0.931 -2.081 -0.668 -0.907 -6.016],169.47086,9.999989,349.9261,16.160507,1.5053436,23367.504,0.20860404,300.01007,10.375412,687609,145.37927,0.018964004,,4678,15.545454545454545,11,-4.5964966,0.8120849,0.100135915,51458,0.13684942
True,33.469353,75.71641,126.2860222924155,-1,1.0882633,76.364426,0.04148838,7174.221740722656,0.97624993,49.9216,9.835467,9.99994,[-0.93  -2.078 -0.668 -0.906 -6.015],133.60574,9.99994,259.94153,30.296257,1.7453799,16127.882,0.33592272,210.01993,10.107848,687759,126.28603,0.03053843,,4679,13.636363636363637,11,-4.5960264,0.45637214,0.08875,51469,0.1586709
True,63.9057,113.44649,151.74331120627406,-1,1.7258149,101.81355,0.023605043,7176.061047554016,1.3854411,49.929764,7.503903,10.0,[-0.931 -2.077 -0.668 -0.905 -6.015],287.02563,10.0,459.93024,-18.097183,3.858345,216739.11,0.9456625,410.0005,6.3738003,687937,151.7433,0.08596932,,4680,16.181818181818183,11,-4.596601,0.25965548,0.12594919,51480,0.35075864
True,107.009705,106.09433,139.9224363795856,-1,5.116039,70.01081,0.0101801995,7178.166688203812,4.8629947,69.91162,3.0097315,9.999993,[-0.928 -2.077 -0.668 -0.907 -6.016],482.8204,9.999993,449.93826,-26.228256,29.134699,168636.2,7.9235644,380.02664,2.150101,688102,139.92242,0.7203241,,4681,15.0,11,-4.596675,0.11198219,0.44209048,51491,2.6486092
True,56.199966,58.751656,148.10771405044113,-1,1.069031,78.18725,0.045788318,7180.52420592308,1.1280235,69.92046,9.0990305,9.999984,[-0.929 -2.072 -0.669 -0.907 -6.016],163.08081,9.999984,279.93384,44.735306,2.621659,10859.072,0.5155941,210.01337,10.289692,688276,148.10773,0.046872195,,4682,15.818181818181818,11,-4.5962067,0.50367147,0.1025476,51502,0.23833264
True,22.007904,75.836754,123.55581877054512,-1,1.0922867,73.63716,0.0757935,7182.287310123444,1.1504626,49.91866,10.700949,9.999956,[-0.926 -2.073 -0.668 -0.908 -6.015],145.48022,9.999956,319.9278,5.41465,1.5265901,13732.172,0.19232418,270.00912,10.070616,688423,123.55581,0.017484015,,4683,13.363636363636363,11,-4.596252,0.83372843,0.104587525,51513,0.13878092
True,48.504105,50.63696,119.92055059780314,-1,1.1451298,60.00957,0.029247878,7183.623416423798,1.172092,59.910984,8.946271,9.999937,[-0.926 -2.074 -0.671 -0.908 -6.015],139.36592,9.999937,229.93484,35.01149,2.459794,8868.791,0.5615809,170.02386,9.605898,688566,119.920555,0.05105281,,4684,13.0,11,-4.5960264,0.32172665,0.106553815,51524,0.22361764
True,160.73016,47.93646,114.47071082639674,-1,7.750543,64.55027,0.018357757,7184.947407484055,2.670558,49.92044,1.3936396,9.999888,[-0.927 -2.072 -0.673 -0.906 -6.015],376.55383,9.999888,209.93445,36.94729,24.825258,571308.3,7.011424,160.014,1.4192554,688703,114.47071,0.6374022,,4685,12.454545454545455,11,-4.595946,0.20193534,0.242778,51535,2.2568417
True,-44.189438,156.29666,180.8343238820046,-1,1.0292786,120.91568,0.06817418,7186.6193907260895,1.0174035,59.91864,10.69478,10.0,[-0.933 -2.081 -0.671 -0.915 -6.015],191.81277,10.0,629.94165,-51.787018,1.406074,36936.875,0.17187522,570.023,10.687097,688913,180.83432,0.01562502,,4686,19.09090909090909,11,-4.594663,0.74991596,0.09249122,51546,0.12782492
True,18.93721,98.12045,140.83477442258848,-1,1.121175,100.900215,0.054892242,7187.851896762848,1.025241,39.934563,9.192472,9.999988,[-0.936 -2.08  -0.669 -0.915 -6.014],159.6772,9.999988,359.94116,7.917694,2.3710282,25104.656,0.45462382,320.0066,9.811135,689079,140.83478,0.041329436,,4687,15.090909090909092,11,-4.5951953,0.60381466,0.09320373,51557,0.21554802
True,174.19048,48.6224,139.92257705755335,-1,5.3786798,70.01669,0.007039678,7189.247534036636,2.6640215,69.90588,2.32266,9.999873,[-0.933 -2.08  -0.67  -0.916 -6.014],379.66977,9.999873,239.92798,51.323303,18.276237,158092.3,5.1491823,170.0221,2.0451114,689244,139.92259,0.4681075,,4688,15.0,11,-4.595723,0.077436455,0.24218379,51568,1.6614761
True,79.84117,73.27607,106.28631812545437,-1,1.9237891,56.358143,0.043636717,7190.8672931194305,1.345108,49.928173,4.722814,9.999955,[-0.944 -2.092 -0.68  -0.915 -6.015],238.58354,9.999955,309.93088,-8.163246,6.111397,226708.05,1.5507408,260.00272,5.717882,689372,106.28631,0.14097646,,4689,11.636363636363637,11,-4.596602,0.48000386,0.12228256,51579,0.55558157
True,38.328934,61.0927,116.2889280162424,-1,1.1632355,76.35385,0.04685831,7192.595114946365,1.184121,39.935078,9.541713,9.999971,[-0.937 -2.089 -0.68  -0.916 -6.016],137.86972,9.999971,249.92976,23.996246,2.170181,11919.242,0.46291864,209.99469,9.456383,689511,116.28893,0.04208351,,4690,12.636363636363637,11,-4.601058,0.5154414,0.10764737,51590,0.19728918
True,43.36418,77.34598,139.92210524902387,-1,1.2023175,89.99916,0.057361655,7194.051223039627,1.2578791,49.922943,9.759776,9.999963,[-0.94  -2.093 -0.681 -0.918 -6.02 ],172.90804,9.999963,319.93222,21.779305,2.2432928,14690.919,0.4484034,270.00928,9.148998,689676,139.9221,0.040763944,,4691,15.0,11,-4.6010704,0.63097817,0.11435265,51601,0.20393571
True,30397.451,79.717384,129.01356090392449,-1,5221.453,79.08892,7.3185984e-06,7195.602987289429,124.980934,49.924637,1.0053236,9.999998,[-0.939 -2.094 -0.68  -0.918 -6.02 ],38667.754,9.999998,309.93915,14.560951,1371.1445,11596559000.0,394.07162,260.01453,0.0021066933,689829,129.01357,35.824696,,4692,13.909090909090908,11,-4.6015787,8.050458e-05,11.361903,51612,124.649506
True,74.78976,42.02172,137.19502028940403,-1,1.065359,47.283676,0.06739233,7197.762986660004,1.0932956,89.91135,10.423359,9.999893,[-0.941 -2.09  -0.679 -0.91  -6.021],150.99792,9.999893,199.94211,63.361504,1.5948641,13179.492,0.25714993,110.03076,10.325158,689991,137.19502,0.023377266,,4693,14.727272727272727,11,-4.6025352,0.7413156,0.09939051,51623,0.14498766
True,48.773514,51.751114,116.2850350805686,-1,1.1000652,56.37085,0.06208129,7199.34771323204,1.2420468,59.914185,10.136207,9.999787,[-0.938 -2.089 -0.679 -0.91  -6.021],137.826,9.999787,229.92572,31.379333,2.0047176,8734.319,0.36258104,170.01154,9.999407,690130,116.285034,0.032961912,,4694,12.636363636363637,11,-4.602603,0.6828942,0.11291335,51634,0.18224706
True,63.297928,65.69699,134.46984041571682,-1,1.2287648,84.54212,0.045928475,7200.923127889633,1.5414082,49.92771,7.9240212,9.999985,[-0.938 -2.092 -0.678 -0.912 -6.022],190.1642,9.999985,309.9292,20.020912,4.320484,24708.582,0.9603655,260.0015,8.95208,690289,134.46983,0.087305956,,4695,14.454545454545455,11,-4.6023693,0.5052132,0.140128,51645,0.3927713
True,170.98,43.99362,100.8360261527826,-1,6.394814,60.90066,0.0026606221,7202.579000711441,2.780921,39.93536,3.6057541,9.999288,[-0.941 -2.093 -0.682 -0.91  -6.021],310.9917,9.999288,149.93433,45.469112,12.419017,115826.375,3.982332,109.99896,1.7201438,690411,100.83603,0.3620302,,4696,11.090909090909092,11,-4.6020346,0.029266842,0.25281104,51656,1.1290016
True,46.049942,44.80303,115.38020383327017,-1,1.1113373,65.45409,0.059985027,7204.356071710587,1.1215304,49.926117,10.089517,9.999864,[-0.934 -2.098 -0.679 -0.917 -6.021],127.77617,9.999864,209.9371,37.85579,1.7498319,6199.235,0.33690837,160.01099,9.897985,690549,115.3802,0.030628035,,4697,12.545454545454545,11,-4.6015787,0.6598353,0.1019573,51667,0.15907563
True,47.861763,31.652168,92.6503185422472,-1,1.1771221,42.72316,0.059791368,7205.689596652985,1.159421,49.927155,10.075304,9.999339,[-0.936 -2.099 -0.679 -0.918 -6.021],111.93919,9.999339,159.93556,33.590202,1.6995687,6937.1235,0.35124603,110.00841,9.344825,690662,92.650314,0.031931456,,4698,10.272727272727273,11,-4.601563,0.657705,0.1054019,51678,0.15450625
True,837.11395,59.160343,109.01241273991937,-1,69.7385,59.09197,0.0016170217,7207.002014875412,18.205963,49.920444,1.1043216,9.999988,[-0.938 -2.098 -0.679 -0.916 -6.021],1669.557,9.999988,269.94107,9.3300705,190.50085,6100953.0,54.499016,220.02063,0.1577321,690793,109.012405,4.954456,,4699,11.909090909090908,11,-4.6005697,0.017787239,1.6550877,51689,17.31826
True,26.938599,45.80688,104.46815220002178,-1,1.0396625,54.543583,0.080055565,7208.621244430542,1.0629191,49.92457,10.63225,9.999921,[-0.947 -2.089 -0.685 -0.912 -6.019],109.753006,9.999921,219.94315,23.248764,1.6658745,5435.03,0.19768049,170.01859,10.580357,690919,104.46815,0.017970955,,4700,11.454545454545455,11,-4.6015034,0.8806112,0.096629016,51700,0.15144314
True,79.561676,47.764202,150.83322306373825,-1,1.1037027,60.918922,0.032948587,7210.183248281479,1.2002813,89.91431,9.921499,9.999986,[-0.948 -2.092 -0.686 -0.913 -6.02 ],180.39954,9.999986,259.92514,54.849503,1.8953763,15290.685,0.3957354,170.01083,9.966453,691096,150.83324,0.035975948,,4701,16.09090909090909,11,-4.6017323,0.36243445,0.10911649,51711,0.17230694
True,16.668213,92.769226,136.28971273769173,-1,1.3002206,86.36648,0.042772245,7211.884227514267,1.2298261,49.923237,7.7595053,9.999999,[-0.946 -2.094 -0.683 -0.915 -6.021],189.2838,9.999999,409.94177,-15.091309,3.0795574,60372.082,0.79475325,360.01852,8.460103,691257,136.2897,0.0722503,,4702,14.636363636363637,11,-4.601544,0.4704947,0.111802384,51722,0.27995977
True,38.488068,68.77404,127.19677007961742,-1,1.0641503,67.28633,0.079919435,7213.212926626205,1.1610907,59.910435,10.621569,9.999935,[-0.941 -2.096 -0.683 -0.917 -6.02 ],145.12457,9.999935,279.93365,23.824425,1.7187694,11295.175,0.21916223,220.02322,10.336885,691408,127.19678,0.01992384,,4703,13.727272727272727,11,-4.601747,0.8791138,0.10555372,51733,0.15625177
True,37.551704,36.50122,93.56188632528347,-1,1.0600659,43.635475,0.078894354,7214.398579835892,1.0751373,49.92641,10.786787,9.999435,[-0.944 -2.097 -0.685 -0.917 -6.021],102.15959,9.999435,169.9299,30.811115,1.3857956,5481.8936,0.15115568,120.003494,10.376714,691522,93.56188,0.013741427,,4704,10.363636363636363,11,-4.6019754,0.8678379,0.09773976,51744,0.12598142
True,82.27876,54.15582,126.2867260472891,-1,1.7389641,66.366646,0.036456686,7215.57612991333,1.5987632,59.920082,7.878797,9.9999895,[-0.945 -2.097 -0.684 -0.916 -6.021],213.72726,9.9999895,269.93613,26.606209,4.0936527,20978.184,1.0062718,210.01605,6.325605,691672,126.28672,0.09147926,,4705,13.636363636363637,11,-4.602359,0.40102354,0.14534211,51755,0.37215027
True,83.2897,49.931828,137.19848679696804,-1,1.5463104,87.28163,0.020185728,7217.0837507247925,1.280373,49.916855,8.086362,9.99981,[-0.944 -2.099 -0.684 -0.915 -6.021],188.87506,9.99981,229.93552,52.28917,3.2697525,26068.53,0.76855993,180.01866,7.1137075,691834,137.19849,0.069869086,,4706,14.727272727272727,11,-4.601503,0.222043,0.11639755,51766,0.29725024
True,39.837433,54.8343,114.4717189537026,-1,1.0873662,64.5469,0.059719738,7218.17631649971,1.0829297,49.924816,10.3502445,9.999824,[-0.947 -2.098 -0.686 -0.912 -6.02 ],128.37598,9.999824,229.92975,29.564537,1.659987,10486.765,0.27133122,180.00493,10.116187,691971,114.471725,0.024666473,,4707,12.454545454545455,11,-4.6010942,0.6569171,0.09844816,51777,0.1509079
True,40.993988,52.401527,119.92102263621221,-1,1.1919258,69.994125,0.043982804,7219.56781744957,1.1472669,49.926903,9.244716,9.999946,[-0.95  -2.099 -0.687 -0.912 -6.02 ],145.78493,9.999946,259.92606,23.936974,2.5148318,11214.196,0.4999096,209.99915,9.228763,692114,119.92102,0.045446333,,4708,13.0,11,-4.601638,0.4838108,0.10429699,51788,0.22862108
True,45.527992,48.70443,109.01608297473018,-1,1.1845225,59.09386,0.059175562,7220.848130941391,1.2105191,49.92222,9.236698,9.999538,[-0.95  -2.096 -0.686 -0.91  -6.021],125.8793,9.999538,199.92728,35.18804,2.5958765,7996.677,0.52890366,150.00507,9.286443,692245,109.01608,0.048082158,,4709,11.909090909090908,11,-4.6023726,0.6509312,0.1100472,51799,0.23598878
True,48.13508,67.73081,136.28684018641744,-1,1.0183338,86.36083,0.07889757,7221.9068558216095,1.0442748,49.926006,10.891278,9.999861,[-0.952 -2.1   -0.685 -0.912 -6.021],141.26721,9.999861,249.9224,43.996895,1.2235842,7944.15,0.10433661,199.99638,10.801959,692406,136.28685,0.009485146,,4710,14.636363636363637,11,-4.602369,0.86787325,0.094934076,51810,0.111234926
True,51.92827,66.45406,131.7424152499742,-1,1.1912549,81.82595,0.03520665,7223.23547744751,1.0289178,49.916466,8.574311,9.999954,[-0.951 -2.101 -0.684 -0.913 -6.021],152.66417,9.999954,249.9382,39.446632,2.2659717,23431.053,0.54726636,200.02173,9.23396,692562,131.74242,0.04975149,,4711,14.181818181818182,11,-4.603027,0.38727313,0.09353798,51821,0.20599744
True,81.86353,28.749088,109.00648306062857,-1,2.570822,49.088017,0.0069511584,7224.882284641266,1.6005454,59.918465,5.078698,9.999029,[-0.954 -2.101 -0.683 -0.912 -6.022],176.54813,9.999029,159.91678,49.95331,6.615944,23693.24,1.7282255,99.998314,4.278787,692693,109.00648,0.15711142,,4712,11.909090909090908,11,-4.6025577,0.07646274,0.14550412,51832,0.6014495
True,54.111473,49.961666,113.56335203614289,-1,1.2335191,63.637817,0.04987952,7226.264222145081,1.1492506,49.92554,9.48698,9.999949,[-0.953 -2.098 -0.685 -0.913 -6.022],140.21182,9.999949,209.93396,36.040108,2.2041976,9213.575,0.45895812,160.00842,8.917576,692829,113.56336,0.041723464,,4713,12.363636363636363,11,-4.602704,0.5486747,0.10447733,51843,0.2003816
True,50.173172,37.7289,106.28564554014784,-1,1.0531751,56.35962,0.0675723,7227.709391832352,1.103147,49.926025,10.237811,9.999574,[-0.953 -2.098 -0.685 -0.914 -6.022],114.567825,9.999574,169.92224,43.5377,1.8155472,4920.6274,0.30099666,119.996216,10.444607,692957,106.285645,0.027363334,,4714,11.636363636363637,11,-4.6025352,0.7432953,0.1002861,51854,0.16504975
True,72.32834,62.276318,123.55958487858771,-1,1.6462827,63.64299,0.042794913,7228.849561691284,1.3588052,59.91659,7.0996346,9.999855,[-0.954 -2.1   -0.686 -0.915 -6.021],181.27411,9.999855,229.93701,38.649727,4.0787935,31617.404,1.0071447,170.02042,6.6817203,693104,123.55958,0.09155862,,4715,13.363636363636363,11,-4.6015577,0.470744,0.12352774,51865,0.37079942
True,50.805954,43.452873,118.10249046572918,-1,1.0387759,48.19183,0.07625548,7230.114043712616,1.0491236,69.91066,10.859779,9.999833,[-0.953 -2.107 -0.685 -0.92  -6.02 ],126.057076,9.999833,199.9414,44.269234,1.2863739,8253.89,0.11921288,130.03075,10.589387,693245,118.10249,0.010837536,,4716,12.818181818181818,11,-4.601562,0.83881027,0.09537489,51876,0.11694308
True,12.2638855,82.84805,110.82700249499439,-1,1.0936184,60.900455,0.056061372,7231.263307571411,1.2118804,49.926544,10.016852,9.999983,[-0.952 -2.105 -0.684 -0.92  -6.02 ],151.26247,9.999983,359.93842,-22.08905,1.9715977,34856.527,0.37966767,310.01187,10.058353,693378,110.827,0.034515247,,4717,12.090909090909092,11,-4.6013927,0.6166751,0.11017095,51887,0.17923616
True,51.98587,75.59664,126.28558863981888,-1,1.4622513,76.35745,0.035181206,7232.813801288605,1.5093068,49.92814,7.2345457,9.999935,[-0.952 -2.111 -0.687 -0.921 -6.02 ],181.45227,9.999935,289.9324,19.220963,3.9780383,19597.025,1.0888815,240.00427,7.522647,693528,126.28559,0.09898923,,4718,13.636363636363637,11,-4.6008286,0.38699326,0.13720971,51898,0.36163986
True,172.04092,129.69258,167.20083044050216,-1,3.0818107,117.27215,0.020484833,7234.554044008255,1.4840201,49.928673,2.9905791,9.999999,[-0.952 -2.106 -0.688 -0.92  -6.02 ],522.0573,9.999999,539.92834,-32.18091,8.90998,1703313.2,2.4286375,489.99966,3.5693302,693723,167.20082,0.22078526,,4719,17.727272727272727,11,-4.600835,0.22533315,0.13491091,51909,0.8099982
True,-30.803482,111.54545,123.5594405801813,-1,1.0763206,83.62467,0.07098725,7236.161763906479,1.2350831,39.93477,10.274084,9.999997,[-0.954 -2.105 -0.687 -0.917 -6.02 ],141.57117,9.999997,449.9386,-42.591385,1.8355575,14326.729,0.32829788,410.00385,10.220003,693870,123.55944,0.029845262,,4720,13.363636363636363,11,-4.6013236,0.7808597,0.11228028,51920,0.16686887
True,63.8387,67.827896,119.9252554659161,-1,1.6879405,69.99938,0.015950996,7237.50483417511,1.5129542,49.92588,7.7701364,9.999953,[-0.956 -2.107 -0.687 -0.919 -6.02 ],198.14122,9.999953,279.93445,16.55262,3.0042214,33275.953,0.97544664,230.00858,6.5168176,694013,119.92526,0.08867697,,4721,13.0,11,-4.60085,0.17546095,0.1375413,51931,0.27311105
True,1137.7908,40.00341,99.9224084881463,-1,74.377205,49.998768,0.0046016225,7239.303521633148,10.243325,49.923645,1.1370413,9.99961,[-0.957 -2.11  -0.691 -0.92  -6.02 ],1678.9924,9.99961,169.93777,37.168728,105.61693,14855450.0,30.168688,120.01413,0.14789477,694134,99.92241,2.7426083,,4722,11.0,11,-4.6003404,0.050617844,0.9312115,51942,9.60154
