EmpiricalD2,TimestepsSoFar,InitialReturnStd,LearnableVariance,InitialReturnMax,Bound,ReturnMeanIW,StdIWNorm,MeanIW,ReturnStepMaxmin,EpLenMean,StdIW,Iteration,MaxIW,InitialReturnMean,MinIW,MaxIWNorm,InitialBound,OptimizationReturnMean,TimeElapsed,EpRewMean,MeanIWNorm,ESSRenyi,OptimizationReturnMin,ESSClassic,InitialReturnMin,VarianceInit,OptimizationReturnMax,Weights,ReturnStepMax,J_sample_variance,MinIWNorm,MeanEntropy,EpisodesSoFar,EpThisIter
1.4716343,8078198,1123.8828,,4999.5146,4316.573,5059.376,0.00945357,1.0836496,10.0,465.85,0.9453569,430,8.1770115,4656.4653,0.18242973,0.081770115,4044.1519,4656.4653,14333.139574289322,4656.465178029915,0.010836495,67.95167,,56.78427,,-1.0,4999.5146,[-0.297  2.672 -3.657 -2.914],10.0,21970518.0,0.0018242972,0.4189424,43000,100
1.2613945,8123144,1379.8295,,4999.513,4151.6035,4839.303,0.004574551,1.0653677,10.0,449.46,0.4574551,431,2.4238124,4491.6904,0.29195744,0.024238123,3879.3777,4491.6904,14402.269493818283,4491.691004355972,0.010653678,79.277336,,84.43282,,-1.0,4999.513,[-0.314  2.649 -3.677 -2.887],10.0,7355764.5,0.0029195743,0.4189424,43100,100
37.140263,8170829,898.0281,,4999.5874,9771.117,13502.779,0.1330499,2.7413404,10.0,476.85,13.30499,432,130.66158,4766.701,0.0021376444,1.3066157,4154.3794,4766.701,14460.344230890274,4766.70100630073,0.027413402,2.6924958,,4.07231,,-1.0,4999.5874,[-0.307  2.655 -3.68  -2.911],10.0,4471185400.0,2.1376443e-05,0.4189424,43200,100
3279.628,8219524,314.45364,,4999.537,70648.68,105714.8,1.6377573,21.148937,10.0,486.95,163.77574,433,1565.9028,4866.3496,1.5564105e-05,15.659028,4254.033,1876.9614,14515.716824769974,4866.349511278114,0.21148938,0.030491265,,1.6401957,2989.3882,-1.0,2010.1489,[-0.339  2.62  -3.687 -2.935],10.0,113454326000.0,1.5564105e-07,0.4189424,43300,100
2.6152718,8263453,1287.3328,,4999.496,4550.711,5540.9277,0.011854366,1.2087204,10.0,439.29,1.1854366,434,7.914328,4389.0435,0.024399824,0.07914328,3776.7327,4269.148,14573.852934837341,4389.043507841009,0.012087205,38.236942,,50.972435,119.895546,-1.0,4879.6006,[-0.327  2.699 -3.681 -2.886],10.0,36401890.0,0.00024399823,0.4189424,43400,100
10.021705,8309864,1113.2493,,4999.498,5196.075,7134.4727,0.044520803,1.4799324,10.0,464.11,4.4520807,435,41.02512,4638.2583,0.00960925,0.4102512,4025.9473,4638.2583,14634.264931440353,4638.258051775013,0.014799323,9.978342,,9.950379,,-1.0,4999.498,[-0.305  2.678 -3.683 -2.897],10.0,498701660.0,9.60925e-05,0.4189424,43500,100
13.2947645,8357650,852.4526,,4999.5493,6127.651,8360.281,0.057452124,1.7059218,10.0,477.86,5.7452126,436,52.298744,4776.412,0.004813745,0.5229874,4164.0947,4766.432,14696.129768371582,4776.411951599919,0.017059216,7.521758,,8.102341,9.979842,-1.0,4989.5693,[-0.324  2.656 -3.696 -2.932],10.0,831760300.0,4.813745e-05,0.4189424,43600,100
1.1386415,8404972,1015.80457,,4999.5273,4254.6313,4908.0146,0.0037229513,1.0322225,10.0,473.22,0.37229514,437,2.3821146,4730.2363,0.3507085,0.023821145,4117.922,4730.2363,14755.474745988846,4730.236315443142,0.010322225,87.82396,,88.48889,,-1.0,4999.5273,[-0.284  2.602 -3.702 -2.905],10.0,4639641.0,0.0035070851,0.4189424,43700,100
1.9927057,8453292,805.856,,4999.591,4451.3306,5315.7046,0.018023696,1.1032509,10.0,483.2,1.8023696,438,17.859123,4830.4336,0.1280262,0.17859122,4218.111,4830.4336,14813.846608400345,4830.433553404066,0.011032506,50.183025,,27.255817,,-1.0,4999.591,[-0.283  2.62  -3.704 -2.936],10.0,82529384.0,0.001280262,0.4189424,43800,100
4.175073,8501758,772.9936,,4999.5547,5064.4863,6315.6353,0.021797178,1.3027904,10.0,484.66,2.179718,439,14.75368,4844.9897,0.050841708,0.1475368,4232.6714,4844.9897,14867.663079977036,4844.989833692248,0.013027904,23.951675,,26.320541,,-1.0,4999.5547,[-0.301  2.601 -3.684 -2.9  ],10.0,120502730.0,0.0005084171,0.4189424,43900,100
49.008392,8547114,1350.4218,,4999.512,10801.01,15087.565,0.14608723,3.1225498,10.0,453.56,14.608724,440,139.79332,4532.9272,0.0049041584,1.3979331,3920.6145,4532.9272,14921.69421839714,4532.92720092735,0.031225497,2.0404668,,4.369105,,-1.0,4999.512,[-0.289  2.618 -3.69  -2.866],10.0,5324907000.0,4.9041584e-05,0.4189424,44000,100
1.1366893,8594044,1085.796,,4999.536,4280.8945,4933.7188,0.0032814543,1.0500447,10.0,469.3,0.32814544,441,1.9034201,4690.2295,0.3629133,0.019034201,4077.9138,4690.2295,14977.4484436512,4690.229475721708,0.010500447,87.974785,,91.102875,,-1.0,4999.536,[-0.319  2.58  -3.691 -2.889],10.0,4010490.5,0.003629133,0.4189424,44100,100
14.213637,8641061,935.7612,,4999.5757,6438.339,8746.847,0.07491015,2.0915115,10.0,470.17,7.4910154,442,52.7601,4698.5596,0.027762013,0.527601,4086.239,4698.5596,15040.516099691391,4698.559533669795,0.020915117,7.0354967,,7.231675,,-1.0,4999.5757,[-0.322  2.586 -3.664 -2.911],10.0,831185540.0,0.00027762013,0.4189424,44200,100
1.7745458,8687058,1121.5453,,4999.5815,4274.5156,5090.2017,0.010294574,1.112799,10.0,459.97,1.0294573,443,6.6298866,4595.6226,0.1283382,0.066298865,3983.3008,4595.6226,15093.23955988884,4595.622328292344,0.011127991,56.352448,,53.884487,,-1.0,4999.5815,[-0.353  2.568 -3.663 -2.923],10.0,26199508.0,0.001283382,0.4189424,44300,100
1.2138653,8733287,1030.6633,,4999.5425,4154.5625,4829.1855,0.0041292994,1.0405345,10.0,462.29,0.41292995,444,2.0265386,4618.785,0.238793,0.020265386,4006.4688,4618.785,15144.20581459999,4618.785292081105,0.010405345,82.38146,,86.394196,,-1.0,4999.5425,[-0.361  2.588 -3.651 -2.905],10.0,5334061.5,0.00238793,0.4189424,44400,100
1.7870789,8780815,714.0235,,4999.5137,4435.236,5253.786,0.011284633,1.1129187,10.0,475.28,1.1284631,445,9.35765,4748.352,0.06356402,0.0935765,4136.0386,4638.477,15194.599428415298,4748.351748584094,0.011129187,55.95724,,49.306515,109.874626,-1.0,4889.639,[-0.358  2.578 -3.646 -2.918],10.0,29033616.0,0.0006356402,0.4189424,44500,100
1.20637,8827088,863.0939,,4999.5273,4103.8506,4776.3853,0.004541201,1.0205193,10.0,462.73,0.45412016,446,3.2418573,4622.402,0.17666264,0.03241857,4010.088,4622.402,15257.557253837585,4622.401941392088,0.010205192,82.89331,,83.47138,,-1.0,4999.5273,[-0.374  2.569 -3.619 -2.908],10.0,5986933.0,0.0017666264,0.4189424,44600,100
26.303736,8874855,593.1368,,4999.5605,6212.875,9353.284,0.06774466,1.8966457,10.0,477.67,6.7744656,447,63.382847,4773.071,0.0025710783,0.63382846,4160.752,4763.0913,15323.107989788055,4773.071132156881,0.018966457,3.8017414,,7.268574,9.980012,-1.0,4989.5806,[-0.366  2.581 -3.642 -2.922],10.0,1154207900.0,2.5710782e-05,0.4189424,44700,100
14.536669,8921275,1029.0773,,4999.568,6268.8975,8603.487,0.055415377,1.8450946,10.0,464.2,5.5415382,448,39.14561,4638.8496,0.005976283,0.3914561,4026.5295,4638.8496,15385.354043006897,4638.84936935873,0.018450947,6.879155,,9.979693,,-1.0,4999.568,[-0.329  2.588 -3.635 -2.925],10.0,727923500.0,5.9762828e-05,0.4189424,44800,100
2.3934355,8967672,1005.04065,,4999.4814,4650.969,5598.256,0.012901188,1.2216796,10.0,463.97,1.2901189,449,8.808036,4635.771,0.10141252,0.088080354,4023.462,4635.771,15439.47201180458,4635.771091233106,0.012216794,41.780945,,47.277306,,-1.0,4999.4814,[-0.342  2.614 -3.643 -2.874],10.0,40906544.0,0.0010141252,0.4189424,44900,100
13.3798685,9013106,1192.3267,,4999.5103,4940.8125,7180.5596,0.059255417,1.5560482,10.0,454.34,5.925542,450,48.710342,4539.469,0.005488313,0.4871034,3927.1572,4529.4893,15494.507385969162,4539.469275830875,0.015560478,7.473915,,6.451028,9.979783,-1.0,4989.5303,[-0.336  2.629 -3.654 -2.847],10.0,861365570.0,5.4883127e-05,0.4189424,45000,100
1.2390593,9057731,1220.1023,,4999.63,4113.794,4795.394,0.0037114297,1.0738628,10.0,446.25,0.37114298,451,2.5261476,4458.4146,0.19371684,0.025261475,3846.088,4358.503,15543.47440481186,4458.414872612438,0.010738628,80.70638,,89.329605,99.91229,-1.0,4899.718,[-0.36   2.657 -3.729 -2.812],10.0,4838003.0,0.0019371683,0.4189424,45100,100
1.1294056,9099588,1515.5691,,4999.473,3736.6912,4387.412,0.0031522573,1.0254791,10.0,418.57,0.31522575,452,2.3729694,4181.0938,0.1910203,0.023729693,3568.786,4171.114,15592.457348108292,4181.09380443452,0.010254791,88.542145,,91.36669,9.979773,-1.0,4989.493,[-0.348  2.661 -3.74  -2.811],10.0,5222607.5,0.0019102029,0.4189424,45200,100
2.096801,9143437,1339.1289,,4999.5225,4555.778,5442.4287,0.011567038,1.2463591,10.0,438.49,1.1567037,453,7.3573084,4381.3496,0.069889955,0.07357308,3769.0352,4381.3496,15636.02816915512,4381.349398707459,0.012463592,47.691696,,53.7257,,-1.0,4999.5225,[-0.338  2.653 -3.761 -2.812],10.0,35451290.0,0.00069889956,0.4189424,45300,100
3.3807635,9187527,1309.3479,,4999.48,4356.3184,5482.1616,0.022838954,1.2243924,10.0,440.9,2.2838957,454,20.885504,4405.23,0.031219557,0.20885503,3792.9216,4395.2485,15688.45739197731,4405.230004573982,0.012243924,29.579117,,22.324148,9.981439,-1.0,4989.4985,[-0.324  2.638 -3.8   -2.765],10.0,105940600.0,0.00031219557,0.4189424,45400,100
1.2150896,9231458,1293.8108,,4999.43,3933.7659,4608.714,0.0045732935,1.0300671,10.0,439.31,0.4573294,455,2.804085,4389.0405,0.27977562,0.028040849,3776.7373,4389.0405,15727.925810098648,4389.040300417221,0.01030067,82.29846,,83.53392,,-1.0,4999.43,[-0.349  2.618 -3.818 -2.752],10.0,7010522.5,0.002797756,0.4189424,45500,100
1.7805245,9275065,1358.1248,,4999.476,4326.3047,5143.346,0.008550135,1.1889926,10.0,436.07,0.8550136,456,5.144189,4356.404,0.055557422,0.05144189,3744.0955,4356.404,15779.405616760254,4356.403915414308,0.011889926,56.163227,,65.91455,,-1.0,4999.476,[-0.348  2.628 -3.816 -2.779],10.0,17964542.0,0.0005555742,0.4189424,45600,100
46.791183,9315970,1587.51,,4999.4634,5979.548,10167.976,0.13715379,2.3435192,10.0,409.05,13.715379,457,136.74065,4085.1782,0.0041035376,1.3674065,3472.8716,4085.1782,15822.89076757431,4085.178326176616,0.023435198,2.1371548,,2.836765,,-1.0,4999.4634,[-0.364  2.623 -3.832 -2.757],10.0,4722178600.0,4.1035375e-05,0.4189424,45700,100
3.2028778,9355648,1590.0352,,4999.546,3939.647,5035.485,0.016875349,1.133046,10.0,396.78,1.6875349,458,9.363941,3961.8303,0.028358903,0.09363941,3349.5137,3951.8494,15873.986667394638,3961.830323611713,0.011330459,31.221922,,31.072792,9.980816,-1.0,4989.565,[-0.359  2.669 -3.86  -2.718],10.0,73926280.0,0.00028358903,0.4189424,45800,100
1.1061708,9397978,1498.8673,,4999.4487,3783.7463,4427.736,0.003147419,1.0482128,10.0,423.3,0.3147419,459,2.3305,4228.1436,0.4126342,0.023304999,3615.8381,4228.1436,15925.642516374588,4228.143086687985,0.010482129,90.401955,,91.72971,,-1.0,4999.4487,[-0.347  2.672 -3.904 -2.76 ],10.0,4649238.0,0.004126342,0.4189424,45900,100
2.2382064,9440575,1459.0627,,4999.506,4062.9556,4979.013,0.012585393,1.2087693,10.0,425.97,1.2585393,460,7.211551,4255.1426,0.04801712,0.07211551,3642.8306,4255.1426,15978.401582241058,4255.142622639962,0.012087694,44.67863,,47.983646,,-1.0,4999.506,[-0.356  2.685 -3.932 -2.764],10.0,34283624.0,0.0004801712,0.4189424,46000,100
6.5231304,9480288,1518.6069,,4999.4136,4563.0967,6126.9385,0.03266697,1.372436,10.0,397.13,3.266697,461,23.224735,3965.3408,0.017802674,0.23224735,3353.0396,3965.3408,16023.48644375801,3965.3406283061026,0.01372436,15.330063,,15.002765,,-1.0,4999.4136,[-0.376  2.726 -3.888 -2.771],10.0,275021400.0,0.00017802673,0.4189424,46100,100
9.518244,9524061,1301.1188,,4999.439,5745.3047,7634.363,0.02769882,1.588578,10.0,437.73,2.7698822,462,16.690662,4373.264,0.0013517693,0.16690663,3760.96,4283.353,16072.363212823868,4373.263829186248,0.015885781,10.50614,,24.751106,89.91121,-1.0,4909.528,[-0.347  2.716 -3.888 -2.797],10.0,174523550.0,1.3517692e-05,0.4189424,46200,100
136.70451,9572526,593.3601,,4999.529,10750.75,17909.977,0.27360427,3.5897703,10.0,484.65,27.360422,463,273.69354,4844.1914,2.782347e-05,2.7369354,4231.8765,4084.4075,16131.230253458023,4844.191342633171,0.03589771,0.73150474,,1.6922914,759.78357,-1.0,4239.745,[-0.323  2.639 -3.981 -2.785],10.0,13596681000.0,2.782347e-07,0.4189424,46300,100
2.182582,9619554,1009.9096,,4999.5806,4594.4385,5499.055,0.013660096,1.1570232,10.0,470.28,1.3660095,464,10.556068,4700.505,0.052439954,0.10556068,4088.1833,4700.505,16185.571452379227,4700.504786733609,0.011570231,45.817295,,41.773296,,-1.0,4999.5806,[-0.312  2.616 -3.978 -2.855],10.0,43896030.0,0.0005243995,0.4189424,46400,100
3375.9153,9667715,718.1806,,4999.6196,32714.395,68292.13,1.3010083,13.687034,10.0,481.61,130.10085,465,1307.8699,4812.814,4.0283487e-07,13.078698,4200.4883,4812.814,16243.39597606659,4812.814089009151,0.13687031,0.029621596,,1.0946573,,-1.0,4999.6196,[-0.33   2.595 -3.989 -2.857],10.0,427356720000.0,4.0283488e-09,0.4189424,46500,100
1.3108195,9714400,1087.5988,,4999.634,4277.145,4978.205,0.0058345525,1.0730374,10.0,466.85,0.58345526,466,3.3995662,4665.9272,0.43416965,0.033995662,4053.6,4665.9272,16297.757366657257,4665.927338351946,0.010730373,76.288155,,77.18104,,-1.0,4999.634,[-0.322  2.549 -3.953 -2.946],10.0,8837203.0,0.0043416964,0.4189424,46600,100
2.0815203,9762498,380.10394,,4999.6196,4424.311,5307.7427,0.012663905,1.1254588,10.0,480.98,1.2663906,467,8.8171625,4806.405,0.07500643,0.08817162,4194.079,1456.9604,16340.524295806885,4806.404813984856,0.011254587,48.04181,,44.128223,3349.4443,-1.0,1650.1753,[-0.335  2.549 -3.946 -2.937],10.0,16883896.0,0.0007500643,0.4189424,46700,100
3.5289495,9808642,897.24207,,4999.634,4567.078,5717.366,0.020677043,1.2265425,10.0,461.44,2.0677044,468,14.23864,4609.8374,0.040244147,0.14238639,3997.5093,4609.8374,16377.633147001266,4609.837244334999,0.012265423,28.337046,,26.028652,,-1.0,4999.634,[-0.353  2.537 -3.941 -2.943],10.0,102877260.0,0.00040244145,0.4189424,46800,100
6.841356,9856688,584.23596,,4999.6323,5296.6978,6898.3003,0.030009387,1.4158568,10.0,480.46,3.0009387,469,22.624132,4801.332,0.014187865,0.22624132,4189.0044,4801.332,16419.948625326157,4801.33222658996,0.014158566,14.616985,,18.207073,,-1.0,4999.6323,[-0.345  2.506 -3.938 -2.973],10.0,226692020.0,0.00014187864,0.4189424,46900,100
19.147888,9905720,235.37985,,4999.6455,6950.0796,9629.527,0.0918216,1.9323013,10.0,490.32,9.182159,470,85.80832,4899.8926,0.0003368644,0.8580832,4287.563,1290.5945,16460.544758319855,4899.892400415826,0.019323014,5.222508,,4.2407303,3609.2979,-1.0,1390.3477,[-0.337  2.534 -3.917 -2.931],10.0,213834380.0,3.368644e-06,0.4189424,47000,100
3.1078844,9953067,870.94525,,4999.6357,4743.2314,5822.716,0.019138064,1.2214221,10.0,473.47,1.9138064,471,14.390435,4731.3745,0.029881721,0.14390434,4119.047,4731.3745,16502.6911380291,4731.374492744405,0.012214219,32.176228,,28.942944,,-1.0,4999.6357,[-0.344  2.591 -3.972 -3.062],10.0,89032904.0,0.0002988172,0.4189424,47100,100
4.1330123,10000791,377.4929,,4999.6475,5134.486,6379.34,0.01957804,1.3420453,10.0,477.24,1.9578042,472,11.673849,4767.733,0.05361689,0.11673849,4155.404,1108.3945,16542.35675096512,4767.732942624193,0.013420451,24.195427,,31.96768,3659.3384,-1.0,1340.3091,[-0.367  2.608 -3.982 -3.045],10.0,29503870.0,0.00053616887,0.4189424,47200,100
1.1861825,10048786,714.3722,,4999.6587,4434.6675,5101.569,0.003943374,1.0575587,10.0,479.95,0.39433742,473,2.154964,4796.2407,0.3218549,0.021549638,4183.91,4796.2407,16583.72536087036,4796.240374499074,0.010575587,84.30406,,87.79354,,-1.0,4999.6587,[-0.353  2.591 -3.975 -3.087],10.0,4418236.0,0.0032185488,0.4189424,47300,100
1.0094316,10097087,343.08163,,4999.613,4272.0654,4887.271,0.0009774681,1.0119611,10.0,483.01,0.09774683,474,1.2983073,4826.6523,0.79993033,0.012983073,4214.3267,1167.1804,16624.711275100708,4826.652219452338,0.010119611,99.06565,,99.07562,3659.4717,-1.0,1340.1411,[-0.348  2.602 -3.955 -3.081],10.0,13993591.0,0.007999303,0.4189424,47400,100
7.3212104,10144564,735.0351,,4999.647,5375.0527,7031.877,0.037373748,1.4809337,10.0,474.77,3.7373745,475,26.17509,4742.9614,0.012599324,0.2617509,4130.633,4742.9614,16665.645040750504,4742.961855545963,0.014809336,13.658943,,13.570611,,-1.0,4999.647,[-0.344  2.585 -3.95  -3.065],10.0,321092580.0,0.00012599323,0.4189424,47500,100
9.611983,10192282,732.6327,,4999.623,4831.6797,6730.087,0.046172183,1.5202783,10.0,477.18,4.617218,476,40.79809,4768.0293,0.015550953,0.40798092,4155.703,4768.0293,16706.874381303787,4768.029570325715,0.015202783,10.40368,,9.781002,,-1.0,4999.623,[-0.366  2.621 -3.95  -3.033],10.0,310425950.0,0.00015550954,0.4189424,47600,100
19.00563,10238749,797.7415,,4999.5835,5868.838,8538.28,0.081830494,1.8739489,10.0,464.67,8.183052,477,79.18433,4641.9937,0.009817408,0.7918433,4029.672,4632.014,16747.243430376053,4641.993484722282,0.018739486,5.2615986,,4.98295,9.979509,-1.0,4989.604,[-0.396  2.694 -3.889 -3.036],10.0,1402611200.0,9.817408e-05,0.4189424,47700,100
6.102316,10285621,885.19275,,4999.5967,5428.56,6941.1733,0.034652412,1.4926465,10.0,468.72,3.4652412,478,29.78431,4683.217,0.01700333,0.2978431,4070.8938,4673.2373,16786.690301418304,4683.216984924627,0.014926464,16.38722,,15.65054,9.980048,-1.0,4989.6167,[-0.392  2.728 -3.893 -2.983],10.0,260612690.0,0.0001700333,0.4189424,47800,100
214.68439,10333372,747.3517,,4999.5215,16098.212,25069.902,0.48032933,5.4116764,10.0,477.51,48.032932,479,483.18307,4771.5596,0.0008420209,4.8318305,4159.2456,4771.5596,16828.646281003952,4771.559109596895,0.054116774,0.46580005,,1.253451,,-1.0,4999.5215,[-0.365  2.733 -3.894 -2.967],10.0,49937535000.0,8.420209e-06,0.4189424,47900,100
5.2193947,10378748,987.25415,,4999.547,4529.5703,5928.469,0.028277464,1.2660658,10.0,453.76,2.8277462,480,26.198727,4532.1436,0.017008511,0.26198727,3919.8267,4532.1436,16866.75026512146,4532.143604782571,0.012660658,19.15931,,16.698723,,-1.0,4999.547,[-0.395  2.676 -3.805 -2.978],10.0,197104720.0,0.00017008511,0.4189424,48000,100
1.0245934,10424823,981.6349,,4999.5864,4050.6143,4670.42,0.0016304353,1.0145597,10.0,460.75,0.16304354,481,1.5437307,4603.377,0.67771775,0.015437307,3991.0552,4593.397,16907.65492630005,4603.377252794275,0.010145597,97.59969,,97.48245,9.980442,-1.0,4989.606,[-0.37   2.654 -3.82  -2.998],10.0,1545346.4,0.006777177,0.4189424,48100,100
47.15645,10471319,971.43726,,4999.5728,8269.456,12474.292,0.118069135,2.5694435,10.0,464.96,11.806915,482,109.35272,4644.875,0.00034863836,1.0935272,4032.555,4634.8945,16945.571726560593,4644.875014083034,0.025694432,2.1206007,,4.5217814,9.980602,-1.0,4989.5923,[-0.364  2.63  -3.837 -2.978],10.0,3507766000.0,3.4863835e-06,0.4189424,48200,100
3.4835317,10518814,923.01306,,4999.569,4489.118,5631.965,0.0194161,1.1705058,10.0,474.95,1.94161,483,18.15485,4746.6724,0.04633279,0.18154849,4134.353,4746.6724,16984.08289527893,4746.672377028485,0.011705058,28.7065,,26.655676,,-1.0,4999.569,[-0.345  2.663 -3.84  -2.927],10.0,96245810.0,0.00046332792,0.4189424,48300,100
2.6437044,10566282,978.859,,4999.6113,4608.174,5603.7817,0.01258115,1.1624808,10.0,474.68,1.258115,484,6.099139,4744.694,0.041996244,0.06099139,4132.3687,4734.714,17022.507047891617,4744.6933930063715,0.011624809,37.82571,,46.055305,9.979611,-1.0,4989.632,[-0.317  2.653 -3.841 -2.927],10.0,40031148.0,0.00041996242,0.4189424,48400,100
16.033175,10614107,891.66394,,4999.594,5974.4736,8426.303,0.063385025,1.7319931,10.0,478.25,6.3385024,485,61.027454,4780.0156,0.0037972298,0.61027455,4167.6934,4770.035,17060.88702106476,4780.015754456311,0.017319933,6.237068,,6.947775,9.980345,-1.0,4989.614,[-0.304  2.633 -3.845 -2.952],10.0,1005203260.0,3.79723e-05,0.4189424,48500,100
1.8899245,10661473,975.3584,,4999.6035,4438.751,5280.5405,0.010305364,1.1066236,10.0,473.66,1.0305364,486,5.791337,4733.7363,0.1855653,0.05791337,4121.412,4733.7363,17099.590862989426,4733.736100082796,0.011066236,52.912167,,53.5557,,-1.0,4999.6035,[-0.336  2.623 -3.849 -2.959],10.0,27188336.0,0.0018556529,0.4189424,48600,100
1.0247808,10708585,978.7099,,4999.616,4113.417,4733.2827,0.0014276205,1.0023085,10.0,471.12,0.14276206,487,1.3540483,4707.923,0.61625904,0.013540482,4095.597,4697.9434,17137.654432296753,4707.922813494708,0.0100230845,97.58185,,98.01163,9.97925,-1.0,4989.6367,[-0.344  2.648 -3.849 -2.943],10.0,1543343.9,0.0061625903,0.4189424,48700,100
3.5921867,10754849,1095.1637,,4999.5537,4248.0093,5408.539,0.022367073,1.1892778,10.0,462.64,2.2367072,488,17.725306,4622.931,0.056235544,0.17725305,4010.6133,4622.931,17174.95906853676,4622.931181762834,0.011892778,27.838198,,22.04034,,-1.0,4999.5537,[-0.343  2.644 -3.847 -2.947],10.0,120499670.0,0.00056235545,0.4189424,48800,100
1.3745831,10802112,878.4762,,4999.592,4427.8423,5145.745,0.0051912516,1.0790876,10.0,472.63,0.51912516,489,3.1492155,4722.906,0.11480629,0.031492155,4110.5835,4722.906,17213.160544872284,4722.9054493908025,0.010790876,72.74933,,81.206,,-1.0,4999.592,[-0.359  2.68  -3.837 -2.929],10.0,7673315.0,0.0011480629,0.4189424,48900,100
1.2310748,10850658,538.3805,,4999.57,4396.147,5075.539,0.0042812508,1.0381095,10.0,485.46,0.4281251,490,3.3310668,4851.649,0.28333735,0.033310667,4239.3286,4841.6675,17252.612824201584,4851.648622608459,0.010381094,81.229836,,85.464195,9.98119,-1.0,4989.589,[-0.347  2.687 -3.862 -2.947],10.0,4857650.0,0.0028333734,0.4189424,49000,100
1.9355264,10898491,843.1941,,4999.5576,4530.3604,5382.2373,0.009607475,1.1099645,10.0,478.33,0.9607475,491,4.6064563,4780.573,0.06517216,0.046064563,4168.255,4780.573,17291.358981370926,4780.573510633204,0.011099644,51.66553,,57.16885,,-1.0,4999.5576,[-0.332  2.664 -3.854 -2.927],10.0,24022534.0,0.00065172155,0.4189424,49100,100
1.6620643,10946186,856.1096,,4999.539,4423.058,5212.4624,0.010153887,1.11094,10.0,476.95,1.0153886,492,7.631606,4766.8135,0.04649651,0.07631606,4154.4976,4766.8135,17329.920058250427,4766.813161004146,0.011109401,60.166145,,54.48467,,-1.0,4999.539,[-0.33   2.655 -3.839 -2.958],10.0,21650604.0,0.0004649651,0.4189424,49200,100
3.6281083,10992565,1082.0566,,4999.586,4715.2476,5881.573,0.019263959,1.2460707,10.0,463.79,1.926396,493,12.019047,4634.444,0.020426542,0.120190464,4022.122,4634.444,17367.640096902847,4634.443617621244,0.012460706,27.562572,,29.498148,,-1.0,4999.586,[-0.35   2.666 -3.838 -2.969],10.0,94310250.0,0.00020426541,0.4189424,49300,100
25.428797,11040444,728.10406,,4999.6084,8318.165,11405.932,0.10377569,2.46504,10.0,478.79,10.377568,494,98.17751,4784.5566,0.005603241,0.9817751,4172.2324,4774.576,17406.606513023376,4784.556912959765,0.024650395,3.9325495,,5.3409534,9.980414,-1.0,4989.628,[-0.348  2.671 -3.854 -3.027],10.0,2120883300.0,5.6032408e-05,0.4189424,49400,100
20.524067,11087395,758.96375,,4999.5806,6281.8545,9055.883,0.06781763,1.8560122,10.0,469.51,6.781762,495,47.96019,4690.282,0.013460474,0.4796019,4077.9612,4690.282,17444.612967967987,4690.282433964423,0.01856012,4.8723288,,6.968012,,-1.0,4999.5806,[-0.385  2.674 -3.852 -3.021],10.0,1160026500.0,0.00013460474,0.4189424,49500,100
1.4936353,11134684,778.95746,,4999.5503,4221.9517,4970.2915,0.0076176007,1.0447539,10.0,472.89,0.7617601,496,5.1532426,4724.8125,0.091544144,0.051532425,4112.4956,4724.8125,17483.149297475815,4724.812700762792,0.0104475375,66.950745,,65.28997,,-1.0,4999.5503,[-0.372  2.706 -3.864 -2.971],10.0,14273692.0,0.00091544143,0.4189424,49600,100
3.1049204,11182064,844.0753,,4999.4873,4809.8296,5888.767,0.014881901,1.2166691,10.0,473.8,1.48819,497,10.608517,4734.817,0.04719778,0.10608517,4122.507,4734.817,17521.58248567581,4734.816775765573,0.01216669,32.206944,,40.061874,,-1.0,4999.4873,[-0.356  2.683 -3.855 -2.968],10.0,55455428.0,0.0004719778,0.4189424,49700,100
13.150578,11230782,519.0843,,4999.5884,7057.549,9278.057,0.09231407,1.8806534,10.0,487.18,9.231407,498,91.89328,4869.321,0.0092149,0.9189328,4256.999,4739.4233,17561.334916353226,4869.3207825517875,0.018806534,7.604229,,3.9849336,129.8978,-1.0,4869.6904,[-0.335  2.677 -3.85  -2.995],10.0,2040732300.0,9.2149e-05,0.4189424,49800,100
8.209221,11279502,657.5172,,4999.6157,4927.764,6682.1826,0.040011782,1.3526639,10.0,487.2,4.0011787,499,38.69858,4870.494,0.011985571,0.3869858,4258.1685,4870.494,17600.999932289124,4870.4941922633325,0.013526637,12.181424,,10.256665,,-1.0,4999.6157,[-0.33   2.809 -3.765 -3.167],10.0,404836930.0,0.00011985571,0.4189424,49900,100
