InitialReturnMax,ReturnMeanIW,MaxIW,J_sample_variance,EpLenMean,InitialReturnMin,MaxIWNorm,ReturnStepMax,EmpiricalD2,ESSClassic,Weights,OptimizationReturnMin,StdIWNorm,EpisodesSoFar,MeanEntropy,StdIW,MinIWNorm,LearnableVariance,InitialReturnMean,MeanIWNorm,MinIW,ReturnStepMaxmin,TimestepsSoFar,OptimizationReturnMean,Bound,ESSRenyi,EpThisIter,VarianceInit,Iteration,OptimizationReturnMax,MeanIW,InitialReturnStd,EpRewMean,InitialBound,TimeElapsed
4999.5386,8514.481,35.426193,603756800.0,492.07,439.7072,0.35426193,10.0,17.954454,9.314182,[ 0.057  0.462 -2.654 -2.885],,0.053563606,28400,0.4189424,5.3563604,0.00012708742,,4919.475,0.017166132,0.012708742,10.0,12061330,4479.7676,5919.9336,5.5696483,100,-1.0,284,4559.8315,1.7166133,562.54987,4919.474897070579,4307.1587,19260.981773614883
4999.615,6348.889,43.103374,174550640.0,489.23,429.586,0.43103373,10.0,4.1164327,9.230867,[ 0.033  0.477 -2.656 -2.82 ],,0.045626387,28500,0.4189424,4.5626388,0.0015393236,,4891.11,0.014550175,0.15393236,10.0,12110253,4461.524,5106.543,24.29288,100,-1.0,285,4570.0293,1.4550176,642.01447,4891.109771577231,4278.784,19331.41662979126
4999.5845,6408.2856,26.880636,44954480.0,492.16,1289.356,0.26880637,10.0,4.4510503,18.22319,[ 0.01   0.472 -2.652 -2.81 ],,0.030803941,28600,0.4189424,3.080394,0.0003557128,,4920.54,0.014541306,0.03557128,10.0,12159469,3631.1838,5116.4395,22.466608,100,-1.0,286,3710.2285,1.4541305,476.37985,4920.5400236743935,4308.2183,19402.281975984573
4999.607,11216.8545,91.462906,2398074400.0,477.5,,0.91462904,10.0,33.37781,5.1490927,[ 1.281e-03  4.496e-01 -2.653e+00 -2.849e+00],,0.0974207,28700,0.4189424,9.74207,7.285896e-05,,4773.1504,0.022698428,0.0072858958,10.0,12207219,4773.1504,7679.24,2.9960022,100,-1.0,287,4999.607,2.2698429,872.16266,4773.150386921422,4160.8257,19470.677456855774
4999.608,8250.928,30.267015,409505660.0,487.25,,0.30267015,10.0,11.065862,14.582307,[ 0.015  0.493 -2.649 -2.816],,0.04024156,28800,0.4189424,4.024156,2.5943515e-05,,4871.4185,0.016627004,0.0025943515,10.0,12255944,4871.4185,6214.007,9.036802,100,-1.0,288,4999.608,1.6627005,732.51624,4871.418589321782,4259.0938,19541.52448129654
4999.588,5137.2603,3.1536787,7200604.0,486.69,,0.031536784,10.0,1.2727954,81.12663,[ 0.029  0.547 -2.648 -2.83 ],,0.005081722,28900,0.4189424,0.5081722,0.0025538,,4865.743,0.010535811,0.25538,10.0,12304613,4865.743,4446.449,78.56722,100,-1.0,289,4999.588,1.0535812,770.2461,4865.742753156287,4253.4214,19612.09140110016
4999.56,5057.759,1.8387773,2682000.8,490.03,,0.018387772,10.0,1.116523,92.571236,[ 0.017  0.562 -2.636 -2.847],,0.0029227086,29000,0.4189424,0.2922709,0.003724951,,4899.2944,0.010317271,0.3724951,10.0,12353616,4899.2944,4410.7485,89.56376,100,-1.0,290,4999.56,1.0317272,699.18677,4899.294588897058,4286.9756,19681.816954374313
4999.56,5175.874,4.8402815,7821367.5,491.48,409.6624,0.048402812,10.0,1.4185568,75.719894,[ 0.025  0.558 -2.637 -2.833],,0.0060099293,29100,0.4189424,0.600993,0.0005937599,,4913.63,0.010613263,0.059375986,10.0,12402764,4503.967,4446.583,70.49418,100,-1.0,291,4589.8975,1.0613263,557.23926,4913.629735728396,4301.3115,19751.612104415894
4999.6484,5213.0728,4.023861,8615608.0,496.16,1149.3801,0.040238608,10.0,1.4664786,70.26806,[ 0.041  0.552 -2.623 -2.83 ],,0.006830257,29200,0.4189424,0.6830257,0.0018263648,,4960.589,0.010500368,0.18263648,10.0,12452380,3811.2095,4471.5527,68.19056,100,-1.0,292,3850.2683,1.0500368,383.04105,4960.589232211314,4348.2593,19822.41141295433
4999.588,8905.434,81.15051,1726508800.0,495.04,29.948128,0.8115051,10.0,12.840519,4.4229865,[ 0.056  0.54  -2.625 -2.839],,0.08318618,29300,0.4189424,8.318618,4.103103e-05,,4949.262,0.017895024,0.004103103,10.0,12501884,4919.314,6711.2593,7.787847,100,-1.0,293,4969.6396,1.7895024,494.40982,4949.262219631889,4336.94,19892.700515031815
4999.5293,6592.117,8.044264,43282772.0,482.82,399.73853,0.08044264,10.0,2.9235184,48.907722,[ 0.064  0.565 -2.584 -2.787],,0.013974452,29400,0.4189424,1.3974453,0.0008344722,,4826.7817,0.013672437,0.08344722,10.0,12550166,4427.043,5545.163,34.20536,100,-1.0,294,4599.791,1.3672436,845.71185,4826.781798961016,4214.467,19962.168729305267
4999.565,10732.632,63.209816,1436005000.0,489.2,789.3367,0.63209814,10.0,37.625927,5.454563,[ 0.068  0.554 -2.594 -2.832],,0.08946644,29500,0.4189424,8.946644,2.1416907e-05,,4890.626,0.02148918,0.0021416908,10.0,12599086,4101.2896,6976.6675,2.6577418,100,-1.0,295,4210.2285,2.148918,631.6651,4890.625866324881,4278.306,20033.31108188629
4999.5527,33008.938,545.4819,75177075000.0,470.35,,5.4548187,10.0,483.76855,1.4503925,[ 0.076  0.571 -2.6   -2.747],,0.54566896,29600,0.4189424,54.56689,7.854488e-07,,4701.872,0.06619794,7.854488e-05,10.0,12646121,4701.872,19541.17,0.20671041,100,-1.0,296,4999.5527,6.6197944,1110.0269,4701.871647229589,4089.554,20100.574177980423
4999.6323,11582.177,146.72746,4014961700.0,495.78,769.4986,1.4672745,10.0,55.038925,2.3671262,[ 0.043  0.497 -2.596 -2.569],,0.14898029,29700,0.4189424,14.898031,1.4164691e-06,,4956.8613,0.02319752,0.00014164692,10.0,12695699,4187.3623,7039.428,1.816896,100,-1.0,297,4230.134,2.319752,420.8459,4956.861055922652,4344.533,20172.200949192047
4999.596,6074.087,16.69369,95076840.0,495.83,819.40485,0.16693689,10.0,3.396202,21.810204,[ 0.041  0.507 -2.591 -2.698],,0.023071004,29800,0.4189424,2.3071005,0.0006750343,,4957.34,0.012184883,0.06750343,10.0,12745282,4137.9355,4945.65,29.444654,100,-1.0,298,4180.1914,1.2184882,415.87823,4957.340065765943,4345.0166,20243.62912917137
4999.636,9440.344,49.910698,989338430.0,492.74,389.6789,0.49910697,10.0,23.97522,7.305929,[ 0.05   0.458 -2.608 -2.661],,0.06786281,29900,0.4189424,6.786281,5.166749e-05,,4926.287,0.019052137,0.0051667495,10.0,12794556,4536.608,6442.111,4.1709733,100,-1.0,299,4609.9575,1.9052134,527.6987,4926.286332958083,4313.959,20313.69243502617
4999.6284,5147.7344,3.5509152,6971857.5,481.72,,0.03550915,10.0,1.3191421,82.526695,[ 0.042  0.445 -2.63  -2.749],,0.004911773,30000,0.4189424,0.49117726,0.0018378326,,4815.8613,0.010674506,0.18378326,10.0,12842728,4815.8613,4444.453,75.80685,100,-1.0,300,4999.6284,1.0674508,903.7745,4815.861337891211,4203.534,20383.416563510895
4999.6396,5482.525,5.8750954,22235104.0,495.01,,0.058750954,10.0,1.8612311,58.516148,[ 0.056  0.44  -2.63  -2.75 ],,0.009321615,30100,0.4189424,0.9321615,0.00044224507,,4949.0386,0.011071068,0.044224508,10.0,12892229,4949.0386,4647.144,53.72788,100,-1.0,301,4999.6396,1.1071068,497.39722,4949.038473528054,4336.71,20446.06572985649
4999.522,17085.674,268.99908,18069723000.0,472.77,,2.6899908,10.0,84.41857,1.6311274,[ 0.075  0.447 -2.65  -2.785],,0.26754004,30200,0.4189424,26.754005,3.1486867e-05,,4726.0176,0.034451164,0.0031486866,10.0,12939506,4726.0176,11459.76,1.1845734,100,-1.0,302,4999.522,3.4451163,1020.04456,4726.017620376752,4113.7036,20502.237917900085
4999.542,8388.468,144.72197,1733344600.0,492.81,,1.4472196,10.0,19.225658,2.510024,[ 0.042  0.401 -2.641 -2.796],,0.14501624,30300,0.4189424,14.501626,8.056096e-05,,4926.9824,0.02326889,0.008056096,10.0,12988787,4926.9824,5703.6396,5.201382,100,-1.0,303,4999.542,2.3268888,541.77844,4926.982135684641,4314.6655,20570.022857904434
4999.619,516705.34,6968.541,12427614000000.0,476.76,399.71997,69.68541,10.0,114331.12,1.8044724,[ 0.009  0.373 -2.666 -2.767],,7.624958,30400,0.4189424,762.49585,8.0340055e-09,,4765.844,1.0336337,8.0340055e-07,10.0,13036463,4366.1245,309660.3,0.0008746525,100,-1.0,304,4599.8994,103.36339,867.8158,4765.844412060065,4153.5186,20638.571415424347
4999.6606,5451.9316,4.0656834,20059838.0,477.77,,0.04065683,10.0,1.8147573,62.02397,[-1.586e-03  4.285e-01 -2.666e+00 -2.646e+00],,0.008727789,30500,0.4189424,0.8727789,0.0010547051,,4775.8394,0.011153963,0.105470516,10.0,13084240,4775.8394,4627.043,55.103786,100,-1.0,305,4999.6606,1.1153964,760.5478,4775.839385189707,4163.5083,20710.583480358124
4999.5776,6241.444,16.66381,161126510.0,482.02,,0.1666381,10.0,5.0223713,20.520535,[ 0.008  0.419 -2.668 -2.672],,0.02519594,30600,0.4189424,2.519594,0.00019578123,,4818.79,0.01280258,0.019578123,10.0,13132442,4818.79,4869.1934,19.910913,100,-1.0,306,4999.5776,1.2802578,784.77094,4818.789905192417,4206.469,20785.55988383293
4999.5986,4888.2676,1.1094093,401949.16,488.68,,0.011094093,10.0,1.0018142,99.86139,[ 0.011  0.42  -2.677 -2.598],,0.00037281768,30700,0.4189424,0.037281767,0.009299793,,4885.6,0.010006923,0.9299793,10.0,13181310,4885.6,4275.389,99.8189,100,-1.0,307,4999.5986,1.0006924,606.0517,4885.600508859759,4273.277,20862.401725530624
4999.6206,38664.52,667.86847,110455640000.0,488.05,9.980397,6.6786847,10.0,202.55768,1.3579742,[ 0.011  0.418 -2.675 -2.598],,0.6666879,30800,0.4189424,66.66879,3.4532945e-06,,4879.179,0.078223504,0.00034532946,10.0,13230115,4869.1987,29949.727,0.49368656,100,-1.0,308,4989.64,7.8223505,615.4254,4879.1792566784625,4266.853,20932.906790733337
4999.6416,4535.426,1.4411846,1508662.8,448.37,9.981531,0.014411846,10.0,1.0290351,97.74503,[-0.017  0.468 -2.68  -2.719],,0.0015296395,30900,0.4189424,0.15296397,0.00587156,,4479.2983,0.010070868,0.587156,10.0,13274952,4469.3164,3914.2712,97.17841,100,-1.0,309,4989.66,1.0070868,880.43896,4479.297990762987,3866.9692,20998.173857212067
4999.593,5723.2354,10.009535,48509724.0,458.43,409.66275,0.10009535,10.0,2.8659253,38.705532,[-0.016  0.471 -2.681 -2.731],,0.014933548,31000,0.4189424,1.4933549,0.0005498503,,4581.1426,0.011866943,0.054985028,10.0,13320795,4171.48,4686.632,34.892746,100,-1.0,310,4589.93,1.1866944,930.5121,4581.142647033432,3968.82,21061.292987823486
4999.6157,6174.808,10.619261,53866388.0,478.04,,0.1061926,10.0,2.376815,43.060722,[-2.411e-03  4.481e-01 -2.693e+00 -2.676e+00],,0.014478734,31100,0.4189424,1.4478734,9.849725e-05,,4778.7134,0.012591148,0.009849725,10.0,13368599,4778.7134,5230.791,42.07311,100,-1.0,311,4999.6157,1.2591146,846.5038,4778.713474151112,4166.388,21129.067318439484
4999.616,5318.9062,7.2600527,33866870.0,489.6,19.963257,0.07260053,10.0,2.0840003,46.34402,[ 0.007  0.483 -2.685 -2.724],,0.011570316,31200,0.4189424,1.1570315,0.0010723484,,4894.976,0.010753082,0.10723485,10.0,13417559,4875.0137,4434.949,47.98464,100,-1.0,312,4979.653,1.0753083,628.1939,4894.976571255965,4282.6514,21196.18417930603
4999.5854,5145.2207,3.7950156,7638776.0,490.03,,0.037950154,10.0,1.2828212,79.63867,[ 0.019  0.468 -2.675 -2.745],,0.0053023156,31300,0.4189424,0.53023154,0.0027558643,,4899.329,0.010486353,0.27558643,10.0,13466562,4899.329,4451.695,77.953186,100,-1.0,313,4999.5854,1.0486355,699.19165,4899.329006408237,4287.0073,21262.67411661148
4999.619,5664.344,10.510247,26158260.0,496.91,1899.5022,0.10510247,10.0,2.5785818,36.77907,[ 0.015  0.455 -2.676 -2.754],,0.014865534,31400,0.4189424,1.4865534,0.0006432258,,4968.2544,0.011338367,0.06432258,10.0,13516253,3068.7522,4681.0737,38.781006,100,-1.0,314,3100.117,1.1338367,308.42133,4968.254527351224,4355.9287,21335.26322078705
4999.6855,5351.6953,3.7536159,13406639.0,489.56,9.980792,0.03753616,10.0,1.560301,69.97687,[ 0.023  0.472 -2.681 -2.722],,0.007140728,31500,0.4189424,0.71407276,0.001175321,,4894.509,0.010901638,0.11753211,10.0,13565209,4884.5283,4586.817,64.0902,100,-1.0,315,4989.7046,1.090164,698.2122,4894.5087598760165,4282.1743,21407.156242609024
4999.5537,6075.683,5.473701,29057248.0,495.03,19.961967,0.05473701,10.0,2.3800175,56.727074,[ 0.028  0.497 -2.672 -2.725],,0.0107044745,31600,0.4189424,1.0704474,0.0002862016,,4949.418,0.0122561045,0.02862016,10.0,13614712,4929.456,5131.042,42.0165,100,-1.0,316,4979.592,1.2256104,495.42902,4949.418025537484,4337.1,21484.069399118423
4999.605,6959.2573,32.42674,337487600.0,495.02,9.981193,0.3242674,10.0,8.433407,12.751652,[ 0.049  0.507 -2.697 -2.765],,0.036617037,31700,0.4189424,3.6617036,2.073931e-05,,4949.1987,0.013998706,0.002073931,10.0,13664214,4939.2183,5181.048,11.857604,100,-1.0,317,4989.624,1.3998704,496.41016,4949.19883684119,4336.8745,21549.673048973083
4999.5747,7766.795,25.648458,245487970.0,487.83,319.74466,0.25648457,10.0,6.821146,18.69334,[ 0.076  0.526 -2.669 -2.726],,0.033288952,31800,0.4189424,3.3288953,0.00020789019,,4877.0293,0.015961748,0.02078902,10.0,13712997,4557.284,6167.578,14.660294,100,-1.0,318,4679.83,1.596175,708.9409,4877.029220003638,4264.7085,21621.143941402435
4999.5776,5852.202,11.987261,48398492.0,482.13,,0.11987261,10.0,2.6567936,37.483692,[ 0.085  0.471 -2.645 -2.657],,0.016509166,31900,0.4189424,1.6509167,0.0010639253,,4819.607,0.012783495,0.10639253,10.0,13761210,4819.607,4854.139,37.639355,100,-1.0,319,4999.5776,1.2783496,770.9519,4819.607065649661,4207.286,21684.557437181473
4999.645,8849.489,57.826653,989922500.0,459.66,,0.5782665,10.0,17.220293,7.563742,[ 0.112  0.464 -2.62  -2.677],,0.06257599,32000,0.4189424,6.257599,4.1218107e-05,,4593.951,0.017900078,0.0041218107,10.0,13807176,4593.951,6308.4873,5.807102,100,-1.0,320,4999.645,1.7900078,1088.2186,4593.950990886684,3981.622,21754.123432159424
4999.613,5536.028,3.4978008,20422428.0,499.01,3998.4695,0.034978006,10.0,1.5541601,69.531044,[ 0.082  0.417 -2.634 -2.613],,0.00734204,32100,0.4189424,0.73420405,0.0009738907,,4988.9365,0.011091172,0.09738907,10.0,13857077,990.4673,4772.667,64.34344,100,-1.0,321,1001.1433,1.109117,99.546646,4988.936660960435,4376.6113,21830.238975048065
4999.5845,5671.1562,6.0280232,29467914.0,473.71,,0.06028023,10.0,2.04947,55.166134,[ 0.08   0.428 -2.647 -2.66 ],,0.010553338,32200,0.4189424,1.0553337,0.00066289224,,4735.5117,0.01170639,0.066289224,10.0,13904448,4735.5117,4794.5586,48.793102,100,-1.0,322,4999.5845,1.1706389,1056.1082,4735.511733993499,4123.19,21906.262478351593
4999.557,5329.5005,3.9158874,12262929.0,495.02,9.979841,0.039158873,10.0,1.4977536,70.88281,[ 0.055  0.429 -2.664 -2.657],,0.0069008106,32300,0.4189424,0.6900811,0.0022418716,,4949.2017,0.01076703,0.22418715,10.0,13953950,4939.2217,4580.129,66.766655,100,-1.0,323,4989.577,1.0767031,496.41052,4949.201597836889,4336.8833,21983.97618842125
4999.576,8712.071,64.06485,350138700.0,497.21,2198.726,0.6406485,10.0,8.487754,6.699835,[ 0.05   0.439 -2.663 -2.634],,0.065054454,32400,0.4189424,6.505445,1.7191303e-05,,4971.125,0.01743283,0.0017191303,10.0,14003671,2772.3992,6928.152,11.78168,100,-1.0,324,2800.85,1.7432829,278.63675,4971.124909875766,4358.8047,22067.057809829712
4999.544,31997.613,560.02905,78289895000.0,485.47,,5.6002903,10.0,132.51315,1.316411,[ 0.044  0.44  -2.688 -2.719],,0.5570506,32500,0.4189424,55.70507,1.0807937e-06,,4853.5625,0.06433805,0.00010807937,10.0,14052218,4853.5625,24948.97,0.75464207,100,-1.0,325,4999.544,6.433806,828.5102,4853.562689645438,4241.2466,22142.30530357361
4999.5967,7806.7646,25.514828,357438400.0,486.78,379.6978,0.25514826,10.0,10.39392,13.088712,[ 0.077  0.462 -2.607 -2.663],,0.040650994,32600,0.4189424,4.0650997,5.798511e-05,,4866.48,0.01577544,0.005798511,10.0,14100896,4486.782,5832.659,9.621009,100,-1.0,326,4619.899,1.5775441,754.78876,4866.480057333841,4254.1567,22218.525975227356
4999.5176,5949.49,11.226294,63013510.0,484.28,409.6602,0.112262934,10.0,2.495598,32.886497,[ 0.066  0.47  -2.646 -2.757],,0.017122008,32700,0.4189424,1.7122006,0.00070057885,,4841.285,0.011985563,0.070057884,10.0,14149324,4431.6245,4982.1904,40.070557,100,-1.0,327,4589.8574,1.1985564,749.4537,4841.284660328678,4228.971,22293.94746041298
4999.658,9428.492,57.56656,880763500.0,495.39,379.62112,0.5756656,10.0,10.344744,8.022303,[ 0.038  0.466 -2.639 -2.735],,0.06389723,32800,0.4189424,6.389722,7.852923e-05,,4952.9487,0.018870795,0.007852923,10.0,14198863,4573.3276,7459.038,9.666745,100,-1.0,328,4620.037,1.8870796,459.6368,4952.948453171209,4340.618,22370.539742946625
4999.5786,26728.326,366.7038,8897044000.0,493.49,2489.6978,3.667038,10.0,256.2469,2.0431252,[ 0.013  0.423 -2.648 -2.668],,0.37022057,32900,0.4189424,37.022053,2.6817807e-07,,4933.7427,0.053467575,2.6817808e-05,10.0,14248212,2444.045,16926.469,0.39024866,100,-1.0,329,2509.8809,5.346758,352.02563,4933.7425912799845,4321.422,22450.79585838318
4999.6416,6136.3657,20.102716,38025790.0,500.0,4998.466,0.20102715,10.0,3.8079047,20.313425,[ 0.027  0.477 -2.64  -2.618],,0.024312017,33000,0.4189424,2.431202,0.00047194012,,4999.2163,0.012274958,0.04719401,10.0,14298212,0.7503613,4941.4766,26.261162,100,-1.0,330,1.1757812,1.2274957,0.2478301,4999.216117930703,4386.887,22530.02636694908
4999.654,25765.785,428.70523,670310900.0,500.0,4998.322,4.287052,10.0,164.26305,1.441006,[ 0.029  0.52  -2.6   -2.619],,0.426232,33100,0.4189424,42.6232,5.483225e-06,,4999.1904,0.05153838,0.0005483225,10.0,14348212,0.8688965,17917.848,0.60877967,100,-1.0,331,1.3320312,5.153839,0.26838604,4999.190692227966,4386.861,22606.72058224678
4999.616,6279.7563,8.4369135,24703206.0,497.8,3709.3733,0.08436913,10.0,2.7700396,49.54832,[ 0.003  0.458 -2.596 -2.625],,0.012689267,33200,0.4189424,1.2689267,0.00047615092,,4977.087,0.012575154,0.047615092,10.0,14397992,1267.7133,5260.636,36.100567,100,-1.0,332,1290.2429,1.2575153,157.44666,4977.086606528102,4364.7607,22683.859962940216
4999.661,12452.704,161.79922,5758607400.0,494.7,,1.6179922,10.0,20.774817,2.5422838,[ 0.014  0.488 -2.627 -2.62 ],,0.16123176,33300,0.4189424,16.123175,0.0007009385,,4946.1284,0.026040804,0.070093855,10.0,14447462,4946.1284,9661.736,4.8135204,100,-1.0,333,4999.661,2.604081,498.1219,4946.128399111959,4333.797,22759.967447042465
4999.602,6475.535,11.2940235,95730870.0,462.14,19.962517,0.11294023,10.0,4.5977545,31.991297,[-0.016  0.478 -2.63  -2.614],,0.01939994,33400,0.4189424,1.9399939,0.0001175092,,4618.2773,0.013305589,0.01175092,10.0,14493676,4598.315,5162.568,21.749748,100,-1.0,334,4979.6396,1.3305588,915.2905,4618.277340863864,4005.9536,22830.862243890762
4999.6553,4891.1465,1.7137008,2762551.0,478.0,9.980837,0.017137008,10.0,1.10117,92.90186,[-0.009  0.521 -2.63  -2.603],,0.0028033173,33500,0.4189424,0.28033173,0.003229195,,4778.052,0.010141748,0.32291952,10.0,14541476,4768.071,4248.588,90.81251,100,-1.0,335,4989.6743,1.0141748,779.2618,4778.051683880527,4165.721,22905.369555950165
4999.6655,5074.9736,3.0934768,5183138.5,491.55,,0.030934768,10.0,1.1980377,84.71624,[-0.005  0.533 -2.635 -2.611],,0.004369459,33600,0.4189424,0.43694592,0.0031774251,,4914.4473,0.010287163,0.31774253,10.0,14590631,4914.4473,4404.747,83.469826,100,-1.0,336,4999.6655,1.0287164,563.7033,4914.447535505013,4302.116,22979.802506685257
4999.6436,6590.0557,14.828498,38565380.0,493.48,2919.3774,0.14828497,10.0,3.9930246,24.838774,[-0.006  0.552 -2.638 -2.609],,0.023075202,33700,0.4189424,2.3075204,0.00012298954,,4933.6177,0.013265197,0.012298955,10.0,14639979,2014.2405,5366.4663,25.043673,100,-1.0,337,2080.266,1.3265196,324.35614,4933.617782958742,4321.2896,23056.62191605568
4999.6646,6236.0854,30.108803,175047220.0,478.26,,0.30108804,10.0,5.046664,14.451392,[-0.004  0.503 -2.635 -2.614],,0.03827127,33800,0.4189424,3.827127,0.00045958057,,4780.6357,0.01572973,0.045958057,10.0,14687805,4780.6357,4860.4966,19.81507,100,-1.0,338,4999.6646,1.5729729,745.35223,4780.63578766253,4168.304,23130.926463603973
4999.6284,4557.934,1.9294624,4356968.5,444.71,1439.785,0.019294623,10.0,1.0903877,91.60609,[-0.022  0.482 -2.639 -2.627],,0.003020767,33900,0.4189424,0.3020767,0.004830852,,4442.6265,0.00997923,0.48308524,10.0,14732276,3002.8416,3918.5322,91.710495,100,-1.0,339,3559.8433,0.99792296,918.717,4442.626430313309,3830.2996,23196.08834695816
4999.657,5039.2144,3.181491,7170904.5,453.16,,0.031814907,10.0,1.2580662,83.82719,[-0.018  0.478 -2.641 -2.614],,0.004766376,34000,0.4189424,0.47663763,0.0039614174,,4528.304,0.0108514475,0.39614174,10.0,14777592,4528.304,4352.403,79.487076,100,-1.0,340,4999.657,1.0851448,967.78235,4528.304426323334,3915.974,23268.96855378151
4999.64,5717.1436,6.927265,17931814.0,474.18,2749.357,0.06927265,10.0,2.5655932,49.748276,[-0.014  0.484 -2.65  -2.645],,0.011807403,34100,0.4189424,1.1807402,0.0006304813,,4738.756,0.011748106,0.06304813,10.0,14825010,1989.3986,4736.3486,38.97734,100,-1.0,341,2250.2832,1.1748108,555.8737,4738.755428396025,4126.427,23349.710563659668
4999.6826,5808.0815,16.8846,34982124.0,482.05,2299.683,0.168846,10.0,2.6502333,27.666122,[-0.014  0.532 -2.659 -2.664],,0.019192833,34200,0.4189424,1.9192833,0.00033635698,,4818.4194,0.011869774,0.0336357,10.0,14873215,2518.7363,4811.231,37.73253,100,-1.0,342,2699.9995,1.1869773,529.6434,4818.419362433695,4206.086,23431.623111009598
4999.635,10816.8955,112.90662,619206300.0,490.3,2879.6978,1.1290661,10.0,35.670105,3.6837978,[-0.006  0.506 -2.662 -2.689],,0.11569695,34300,0.4189424,11.569695,2.2774689e-06,,4901.5356,0.022626646,0.00022774689,10.0,14922245,2021.8383,7159.802,2.803468,100,-1.0,343,2119.937,2.2626646,367.8643,4901.535750457593,4289.208,23512.00325036049
4999.6167,6054.3433,11.694786,87203624.0,482.36,9.98043,0.11694786,10.0,2.9587367,30.825283,[-0.015  0.553 -2.658 -2.635],,0.0189985,34400,0.4189424,1.8998501,0.000206913,,4821.747,0.012682333,0.0206913,10.0,14970481,4811.7666,5001.0835,33.79821,100,-1.0,344,4989.636,1.2682333,657.7744,4821.7470352578,4209.4214,23594.20798611641
4999.662,5154.951,2.2980447,7588948.0,485.35,9.980013,0.022980446,10.0,1.3503113,78.82242,[-0.012  0.499 -2.667 -2.615],,0.0055141984,34500,0.4189424,0.55141985,0.0013186184,,4851.559,0.01063822,0.13186185,10.0,15019016,4841.5796,4443.405,74.057,100,-1.0,345,4989.682,1.0638222,604.06323,4851.559187410824,4239.228,23674.708267450333
4999.658,4923.342,3.029456,4414280.5,466.02,,0.030294558,10.0,1.2176706,86.02009,[-0.016  0.525 -2.672 -2.619],,0.0043416605,34600,0.4189424,0.4341661,0.0035967843,,4657.6157,0.0107697,0.35967845,10.0,15065618,4657.6157,4247.6465,82.124016,100,-1.0,346,4999.658,1.0769701,905.9679,4657.6162284723905,4045.2856,23752.640154361725
4999.619,5978.1807,9.3939495,20779778.0,479.75,2769.6516,0.09393949,10.0,2.5774076,44.465763,[-0.018  0.503 -2.682 -2.614],,0.013515399,34700,0.4189424,1.3515399,0.00045766396,,4794.9507,0.01209376,0.0457664,10.0,15113593,2025.2991,4995.1343,38.798676,100,-1.0,347,2229.9675,1.2093761,523.277,4794.950837139196,4182.6255,23830.31197285652
4999.6094,5752.134,7.209218,34332052.0,486.83,9.980367,0.072092175,10.0,2.1354597,50.41741,[-0.005  0.49  -2.65  -2.568],,0.011585481,34800,0.4189424,1.1585482,0.0011884875,,4867.0264,0.011682605,0.118848756,10.0,15162276,4857.046,4857.331,46.828327,100,-1.0,348,4989.629,1.1682606,620.7651,4867.026527010199,4254.7017,23905.947528600693
4999.6274,5122.493,4.0894217,10029906.0,490.3,329.69507,0.040894218,10.0,1.3507478,68.198364,[ 0.003  0.483 -2.664 -2.608],,0.0072179893,34900,0.4189424,0.72179896,0.0020205246,,4901.916,0.010570085,0.20205246,10.0,15211306,4572.2207,4410.8364,74.033066,100,-1.0,349,4669.9326,1.0570086,571.66565,4901.915560264289,4289.589,23983.48373579979
4999.619,5631.0376,4.908832,24300644.0,483.02,,0.049088318,10.0,2.5765498,57.82474,[-1.131e-03  4.571e-01 -2.664e+00 -2.594e+00],,0.009723623,35000,0.4189424,0.9723624,0.00038491472,,4828.545,0.011385604,0.038491473,10.0,15259608,4828.545,4648.155,38.811592,100,-1.0,350,4999.619,1.1385604,672.54205,4828.544903885671,4216.219,24056.62007665634
4999.5464,7313.3267,61.171116,403920100.0,492.99,49.913822,0.61171114,10.0,9.711536,6.879503,[ 0.016  0.454 -2.652 -2.568],,0.063501,35100,0.4189424,6.3501,9.429948e-05,,4929.0063,0.01725983,0.009429948,10.0,15308907,4879.0923,5405.143,10.297032,100,-1.0,351,4949.6323,1.7259828,532.23267,4929.006013511207,4316.689,24127.475598812103
4999.646,5062.8643,2.1603997,5584441.5,481.87,19.96208,0.021603996,10.0,1.229874,84.93008,[-0.008  0.478 -2.655 -2.534],,0.0043905447,35200,0.4189424,0.43905446,0.0029538297,,4817.124,0.010423025,0.29538298,10.0,15357094,4797.162,4383.7935,81.30914,100,-1.0,352,4979.684,1.0423026,767.2954,4817.1240399461285,4204.795,24197.19207262993
4999.6147,5405.3716,5.3393583,19035764.0,487.94,,0.053393584,10.0,1.7171849,61.92664,[-1.283e-03  4.807e-01 -2.646e+00 -2.555e+00],,0.008583364,35300,0.4189424,0.8583365,0.0016843857,,4878.0396,0.010946764,0.16843857,10.0,15405888,4878.0396,4602.972,58.234848,100,-1.0,353,4999.6147,1.0946763,583.8318,4878.0397051598065,4265.715,24267.291370868683
4999.6445,5923.766,14.067659,86799230.0,489.05,,0.14067659,10.0,3.5688436,29.770447,[ 0.006  0.474 -2.648 -2.588],,0.018485345,35400,0.4189424,1.8485347,0.0005600519,,4889.525,0.012035395,0.05600519,10.0,15454793,4889.525,4766.992,28.02028,100,-1.0,354,4999.6445,1.2035394,683.5293,4889.524887998021,4277.196,24336.130425453186
