OptimizationReturnMin,OptimizationReturnMax,EpThisIter,InitialReturnMax,MaxIWNorm,StdIW,EpisodesSoFar,InitialReturnStd,MeanEntropy,ESSClassic,OptimizationReturnMean,InitialBound,MeanIW,InitialReturnMin,LearnableVariance,ReturnStepMaxmin,EpLenMean,Iteration,StdIWNorm,Bound,ReturnStepMax,VarianceInit,J_sample_variance,InitialReturnMean,MinIWNorm,ESSRenyi,MaxIW,EpRewMean,ReturnMeanIW,MeanIWNorm,TimestepsSoFar,TimeElapsed,Weights,MinIW,EmpiricalD2
,3940.0366,100,4999.52,0.02080527,0.41306394,21200,481.4541,0.4189424,86.657135,3871.7512,4318.9214,1.0526767,1059.4835,,10.0,493.23,212,0.004130639,4513.4033,10.0,-1.0,4193775.5,4931.235,0.0015533303,80.869934,2.080527,4931.234719710045,5194.299,0.010526767,9008364,14284.149437189102,[ 0.109  0.324 -2.866 -1.334],0.15533304,1.2365535
,4999.521,100,4999.521,0.15980946,2.4704564,21300,882.0096,0.4189424,25.874977,4820.4673,4208.1533,1.4596031,,,10.0,482.17,213,0.024704564,5485.394,10.0,-1.0,153917390.0,4820.4673,8.697563e-05,16.310617,15.980946,4820.467186822551,7001.532,0.014596031,9056581,14364.830913066864,[ 0.111  0.347 -2.878 -1.369],0.008697564,6.1309757
,4959.6157,100,4999.5635,0.9926278,9.857078,21400,950.7057,0.4189424,2.9134488,4698.4297,4126.058,1.7075458,39.947624,,10.0,474.01,214,0.09857077,5899.872,10.0,-1.0,2414847000.0,4738.377,1.8478928e-05,5.677363,99.26278,4738.377230165073,8469.702,0.017075455,9103982,14451.094498872757,[ 0.156  0.355 -2.882 -1.43 ],0.0018478929,17.613811
,4709.766,100,4999.581,0.46035743,4.8548574,21500,693.4386,0.4189424,8.657706,4592.3086,4269.8022,1.4946587,289.8148,,10.0,488.32,215,0.048548575,5525.204,10.0,-1.0,528629900.0,4882.1235,0.00027467584,10.218819,46.035744,4882.123543855335,7440.6895,0.014946588,9152814,14543.086600780487,[ 0.082  0.354 -2.89  -1.452],0.027467584,9.785867
,1.0517578,100,4999.614,0.5792156,6.587958,21600,0.18287669,0.4189424,6.516222,0.7256104,4386.9624,1.7393247,4998.562,,10.0,500.0,216,0.06587958,5964.274,10.0,-1.0,76351336.0,4999.2876,2.2176564e-05,5.026244,57.92156,4999.2876484631315,8695.517,0.017393248,9202814,14630.35460138321,[ 0.06   0.306 -2.904 -1.463],0.0022176565,19.89557
,4999.6396,100,4999.6396,0.3036908,3.4381263,21700,515.4323,0.4189424,17.180534,4931.472,4319.1445,1.5659356,,,10.0,493.24,217,0.03438126,6215.6313,10.0,-1.0,298428200.0,4931.472,0.00025306104,16.247023,30.36908,4931.472368806016,7734.77,0.015659356,9252138,14706.354869127274,[ 0.025  0.344 -2.906 -1.436],0.025306104,6.154974
,3259.9395,100,4999.5957,0.032118168,0.597033,21800,466.09348,0.4189424,76.4194,3176.3813,4303.7153,1.0747881,1739.6562,,10.0,491.71,218,0.0059703295,4599.685,10.0,-1.0,7565207.5,4916.0376,0.0010579386,70.7369,3.2118168,4916.037591171811,5327.729,0.010747881,9301309,14784.537466526031,[ 0.008  0.372 -2.914 -1.397],0.10579386,1.4136894
,4989.5845,100,4999.565,0.09688471,1.4818568,21900,496.4335,0.4189424,36.10843,4939.451,4337.1123,1.1140091,9.980593,,10.0,495.02,219,0.014818567,4524.3564,10.0,-1.0,55521830.0,4949.431,0.00072159676,38.712524,9.688472,4949.4314163716945,5508.486,0.011140092,9350811,14869.457578897476,[ 0.008  0.393 -2.914 -1.387],0.07215968,2.5831432
,4999.6143,100,4999.6143,0.031456426,0.49465474,22000,497.42868,0.4189424,81.489944,4949.3525,4337.027,1.0378873,,,10.0,495.01,220,0.0049465476,4456.3794,10.0,-1.0,6445987.5,4949.3525,0.0033774301,80.30556,3.1456425,4949.352474447472,5139.6763,0.010378873,9400312,14962.460811138153,[ 0.016  0.377 -2.921 -1.424],0.337743,1.2452438
,0.6401367,100,4999.61,1.0637329,11.594974,22100,0.13653128,0.4189424,4.547352,0.37143067,4387.016,2.5307841,4998.9697,,10.0,500.0,221,0.115949735,8448.566,10.0,-1.0,161672450.0,4999.341,1.1086431e-05,2.1218457,106.37329,4999.34116127833,12652.199,0.02530784,9450312,15042.008026123047,[ 0.013  0.376 -2.922 -1.396],0.0011086431,47.12878
,4989.6245,100,4999.605,0.08966507,1.4810392,22200,698.5143,0.4189424,42.076363,4889.602,4287.2573,1.262286,9.980618,,10.0,490.04,222,0.014810391,5277.7593,10.0,-1.0,55925744.0,4899.582,0.0007330162,43.734436,8.966507,4899.582032646941,6203.671,0.012622859,9499316,15134.99420118332,[ 0.03   0.346 -2.922 -1.472],0.07330162,2.2865276
,2890.0435,100,4999.588,0.86031765,8.743545,22300,301.1539,0.4189424,4.156349,2851.6072,4348.8296,1.8207985,2109.5444,,10.0,496.2,223,0.08743545,5966.3706,10.0,-1.0,659757630.0,4961.1514,8.689107e-06,3.8140297,86.03177,4961.151575859268,9101.733,0.018207986,9548936,15219.530960321426,[ 0.026  0.297 -2.935 -1.399],0.0008689107,26.218988
,0.74560547,100,4999.583,0.6381487,8.15308,22400,0.15460558,0.4189424,6.1069655,0.4369629,4386.953,2.0793028,4998.8374,,10.0,500.0,224,0.0815308,7046.5967,10.0,-1.0,109128570.0,4999.275,2.9199693e-05,3.3445783,63.814877,4999.274327006319,10394.776,0.020793028,9598936,15296.432201623917,[ 0.039  0.352 -2.94  -1.367],0.0029199694,29.899136
,4999.4653,100,4999.4653,0.020753853,0.29451993,22500,1002.1433,0.4189424,92.38989,4753.8726,4141.5654,1.0261979,,,10.0,475.52,225,0.0029451994,4251.3047,10.0,-1.0,3280180.8,4753.8726,0.0044385446,92.45212,2.0753853,4753.87250538023,4888.116,0.010261979,9646488,15368.493247747421,[ 0.052  0.392 -2.937 -1.312],0.44385448,1.081641
,4989.543,100,4999.525,0.72448194,8.22064,22600,570.66736,0.4189424,6.513565,4910.5923,4308.2593,2.1699052,9.982127,,10.0,492.15,226,0.082206406,7288.2104,10.0,-1.0,1700052000.0,4920.5737,1.5641226e-05,3.043632,72.4482,4920.574041184247,10797.978,0.021699052,9695703,15442.174909830093,[ 0.054  0.377 -2.958 -1.287],0.0015641227,32.855484
,4989.575,100,4999.5557,0.16622491,2.7537796,22700,659.8401,0.4189424,20.23769,4895.1865,4292.849,1.3871095,9.980234,,10.0,490.61,227,0.027537795,5257.2773,10.0,-1.0,191215740.0,4905.167,1.2933872e-05,14.230751,16.622492,4905.166791023083,6880.4443,0.013871094,9744764,15517.235840320587,[ 0.076  0.478 -3.003 -1.435],0.0012933873,7.027036
,4989.659,100,4999.6387,0.5601257,6.3950057,22800,496.43265,0.4189424,8.046155,4939.4424,4337.0938,1.8916911,9.979701,,10.0,495.02,228,0.063950054,7006.023,10.0,-1.0,1028916400.0,4949.422,5.9493173e-05,6.476633,56.01257,4949.421602657623,9412.101,0.018916912,9794266,15598.380311489105,[ 0.058  0.452 -2.976 -1.484],0.0059493175,15.440121
,3659.8442,100,4999.5776,0.056022275,0.91184014,22900,364.11786,0.4189424,59.876514,3622.9265,4350.339,1.1139038,1339.7334,,10.0,496.35,229,0.0091184005,4704.8564,10.0,-1.0,13650525.0,4962.66,0.0011220337,56.80301,5.6022277,4962.659888561789,5517.3003,0.011139038,9843901,15669.315587043762,[ 0.084  0.371 -2.983 -1.465],0.11220337,1.7604702
,4999.5884,100,4999.5884,0.018576404,0.28950715,23000,870.5801,0.4189424,92.71592,4823.9917,4211.669,1.0328788,,,10.0,482.51,230,0.0028950714,4292.932,10.0,-1.0,2590257.2,4823.9917,0.0038944376,90.84028,1.8576404,4823.991169639646,4935.3843,0.010328787,9892152,15736.141390323639,[ 0.085  0.376 -2.955 -1.515],0.38944376,1.1008333
,0.92578125,100,4999.5996,4.6055045,45.80751,23100,0.18028076,0.4189424,1.4794996,0.575,4386.9253,5.613462,4998.674,,10.0,500.0,231,0.45807505,18117.23,10.0,-1.0,795309700.0,4999.2485,5.0124677e-06,0.37903967,460.55048,4999.248809098542,28063.002,0.05613461,9942152,15806.15454363823,[ 0.096  0.372 -2.947 -1.503],0.0005012468,263.82462
,1160.3018,100,4999.5806,0.9188255,9.491614,23200,115.4147,0.4189424,4.72087,1148.3602,4375.3174,2.1127698,3839.2788,,10.0,498.85,232,0.09491614,8340.0,10.0,-1.0,188924910.0,4987.639,1.06592715e-05,7.6003137,91.88255,4987.638988598333,10561.076,0.021127695,9992037,15873.039574861526,[ 0.099  0.273 -2.973 -1.476],0.0010659272,13.1573515
,4989.632,100,4999.612,0.07527819,1.1961374,23300,496.7315,0.4189424,48.825764,4937.1646,4334.8203,1.1683689,9.979999,,10.0,494.8,233,0.011961374,4812.751,10.0,-1.0,36305764.0,4947.145,0.00011142738,39.082127,7.5278196,4947.14492449325,5792.2246,0.011683689,10041517,15940.501086950302,[ 0.049  0.29  -2.966 -1.474],0.011142738,2.5587144
,0.8833008,100,4999.581,2.6115274,26.051086,23400,0.17247207,0.4189424,1.84709,0.597959,4386.9746,3.5737011,4998.6978,,10.0,500.0,234,0.26051083,13122.301,10.0,-1.0,322340600.0,4999.296,2.5198455e-05,1.666839,261.15274,4999.295698112007,17865.074,0.035737008,10091517,16002.410346031189,[ 0.069  0.317 -2.963 -1.469],0.0025198455,59.993797
,3550.2942,100,4999.5947,0.046477515,0.7956499,23500,353.21228,0.4189424,65.33375,3514.4172,4351.395,1.0922885,1449.3005,,10.0,496.46,235,0.007956499,4631.4365,10.0,-1.0,10680641.0,4963.7183,0.0024927708,63.7694,4.647752,4963.717947603534,5398.2227,0.010922886,10141163,16072.731731414795,[ 0.093  0.237 -2.953 -1.439],0.24927709,1.5681502
,4999.601,100,4999.601,0.053860698,0.93122345,23600,930.0184,0.4189424,61.82052,4810.317,4197.994,1.1849642,,,10.0,481.15,236,0.009312235,4929.334,10.0,-1.0,23039768.0,4810.317,0.0015989321,54.251484,5.38607,4810.317192611008,5760.6675,0.011849642,10189278,16133.351665973663,[ 0.104  0.223 -2.961 -1.456],0.15989321,1.8432676
,4529.9297,100,4999.5503,0.034319237,0.5830557,23700,598.961,0.4189424,76.10146,4429.0576,4286.3613,1.0404491,469.62036,,10.0,489.97,237,0.005830556,4423.74,10.0,-1.0,7689229.0,4898.6777,0.0017811141,74.77209,3.4319236,4898.6781563392515,5131.8604,0.01040449,10238275,16210.80320239067,[ 0.082  0.22  -2.961 -1.437],0.17811142,1.3373975
,2239.8862,100,4999.5547,0.026840674,0.5373515,23800,284.8689,0.4189424,79.084236,2195.1995,4342.5503,1.0448803,2759.6685,,10.0,495.6,238,0.0053735143,4484.3765,10.0,-1.0,9951296.0,4954.8677,0.0016668972,77.44294,2.6840675,4954.868131902354,5180.179,0.010448802,10287835,16265.310651540756,[ 0.077  0.232 -2.971 -1.42 ],0.16668972,1.2912734
,4999.626,100,4999.626,0.17875686,2.8873622,23900,508.03705,0.4189424,21.837084,4938.379,4326.0527,1.5261534,,,10.0,493.93,239,0.02887362,5826.655,10.0,-1.0,210990130.0,4938.379,5.775395e-05,12.244467,17.875687,4938.379102077931,7576.5547,0.015261534,10337228,16325.816628456116,[ 0.07   0.249 -2.95  -1.456],0.0057753953,8.166954
,4999.588,100,4999.588,4.3334455,43.23586,24000,497.41827,0.4189424,1.442904,4949.2485,4336.9272,5.231411,,,10.0,495.01,240,0.43235856,16816.555,10.0,-1.0,47196262000.0,4949.2485,2.2310609e-05,0.43431038,433.34457,4949.248945360717,26107.924,0.052314125,10386729,16385.558688402176,[ 0.094  0.303 -2.933 -1.513],0.002231061,230.25008
,4679.796,100,4999.5713,0.05030711,0.7691964,24100,653.0287,0.4189424,65.514595,4586.1543,4293.61,1.0602021,319.77515,,10.0,490.69,241,0.007691964,4496.6763,10.0,-1.0,13656533.0,4905.9297,0.0022720227,70.14098,5.030711,4905.92969393897,5227.8027,0.0106020225,10435798,16437.883486270905,[ 0.075  0.198 -2.962 -1.368],0.22720228,1.4257
,3929.8584,100,4999.628,0.03353889,0.50918895,24200,562.8254,0.4189424,80.593735,3831.6472,4289.089,1.0376681,1069.7697,,10.0,490.24,242,0.0050918893,4410.0615,10.0,-1.0,5436634.0,4901.4165,0.0037291767,83.65859,3.353889,4901.416524807252,5079.527,0.01037668,10484822,16493.54236626625,[ 0.059  0.206 -2.922 -1.384],0.37291768,1.1953344
,4979.654,100,4999.623,41.304844,410.93665,24300,543.9307,0.4189424,1.0205785,4897.4487,4305.0913,41.727814,19.96922,,10.0,491.84,243,4.1093664,130097.02,10.0,-1.0,2423331500000.0,4917.418,3.5588794e-06,0.046257082,4130.4844,4917.417740859249,158567.44,0.4172781,10534006,16547.645832061768,[ 0.05   0.21  -2.93  -1.401],0.00035588795,2161.831
,4969.59,100,4999.5386,0.0206896,0.2872826,24400,1130.9799,0.4189424,92.63595,4506.774,3924.4062,1.0189214,29.948826,,10.0,453.94,244,0.0028728258,4085.903,10.0,-1.0,3644619.0,4536.7227,0.004819635,90.94103,2.06896,4536.722390688017,4727.9927,0.010189214,10579400,16622.027184724808,[ 0.074  0.113 -2.933 -1.343],0.48196352,1.0996137
,4969.6494,100,4999.5903,0.04512693,0.8351551,24500,1102.2345,0.4189424,63.01682,4560.5464,3978.165,1.0901678,29.94084,,10.0,459.31,245,0.00835155,4175.1553,10.0,-1.0,15135712.0,4590.4873,0.0010079598,63.063873,4.512693,4590.48741647327,4946.2183,0.010901678,10625331,16688.635550022125,[ 0.07   0.12  -2.949 -1.354],0.100795984,1.585694
,4999.547,100,4999.547,0.023152633,0.43012008,24600,964.9172,0.4189424,84.68939,4693.0283,4080.7114,1.0115976,,,10.0,469.52,246,0.0043012006,4200.602,10.0,-1.0,5770379.0,4693.0283,0.0023181245,83.54563,2.3152633,4693.028289239924,4870.509,0.0101159755,10672283,16745.888255357742,[ 0.082  0.122 -2.928 -1.355],0.23181246,1.1969507
,4589.7505,100,4999.535,0.084453374,1.2153578,24700,998.6999,0.4189424,47.565514,4263.9863,4061.4556,1.1575552,409.7845,,10.0,467.58,247,0.012153578,4633.544,10.0,-1.0,32617374.0,4673.7705,0.0012410142,50.22016,8.445337,4673.7709092443065,5497.5884,0.011575553,10719041,16810.271454572678,[ 0.08   0.133 -2.939 -1.376],0.12410142,1.9912322
,4999.6553,100,4999.6553,0.20985872,2.744919,24800,805.76483,0.4189424,25.755054,4800.1357,4187.8057,1.6166921,,,10.0,480.16,248,0.027449187,6574.8555,10.0,-1.0,191771800.0,4800.1357,0.000103711536,21.90785,20.985872,4800.135820155567,7883.091,0.01616692,10767057,16872.911900997162,[ 0.066  0.142 -2.937 -1.413],0.010371154,4.564574
,4999.598,100,4999.598,0.13848978,1.6541588,24900,1046.3824,0.4189424,36.176807,4694.341,4082.017,1.2453834,,,10.0,469.6,249,0.016541587,4689.1074,10.0,-1.0,64530308.0,4694.341,0.001854259,49.37454,13.848979,4694.3404983388855,5560.531,0.012453834,10814017,16936.07356953621,[ 0.07   0.147 -2.936 -1.495],0.1854259,2.0253353
,4989.567,100,4999.5483,10.38304,103.24842,25000,1060.1544,0.4189424,1.1803752,4641.5127,4039.1775,11.284228,9.981296,,10.0,465.37,250,1.032484,38528.973,10.0,-1.0,267957000000.0,4651.494,1.1329354e-06,0.12910864,1038.3041,4651.493973896066,55570.117,0.11284229,10860554,16997.05823111534,[ 0.079  0.124 -2.941 -1.453],0.00011329354,774.5415
,4529.6157,100,4999.4204,0.06339822,1.138162,25100,1299.3551,0.4189424,51.030014,3696.846,3554.3489,1.161855,469.80466,,10.0,417.14,251,0.011381621,4229.583,10.0,-1.0,24637548.0,4166.6504,0.0008961181,43.059578,6.339822,4166.650587603413,5162.6875,0.01161855,10902268,17068.337609052658,[ 0.115  0.122 -2.94  -1.37 ],0.08961181,2.3223636
,4439.8213,100,4999.4663,0.07438112,1.1676115,25200,1095.1622,0.4189424,51.11752,3980.1384,3927.4766,1.1940063,559.645,,10.0,454.27,252,0.011676115,4810.2197,10.0,-1.0,28652658.0,4539.783,0.000451702,46.724648,7.4381123,4539.7835726608555,5705.9893,0.011940063,10947695,17162.550601005554,[ 0.117  0.14  -2.935 -1.353],0.045170203,2.140198
,4999.4883,100,4999.4883,0.054213133,0.96324325,25300,897.2869,0.4189424,56.843903,4720.3496,4108.04,1.1054951,,,10.0,472.24,253,0.009632432,4474.7505,10.0,-1.0,24125222.0,4720.3496,0.0006815659,48.968594,5.4213133,4720.349437957064,5349.7593,0.01105495,10994919,17256.71882891655,[ 0.107  0.152 -2.941 -1.409],0.06815659,2.0421252
,4529.8213,100,4999.5273,5.4094043,53.806396,25400,790.011,0.4189424,1.2607669,4347.4575,4204.8486,6.0800405,469.70593,,10.0,481.87,254,0.538064,21083.621,10.0,-1.0,60008070000.0,4817.1636,2.3998657e-06,0.445424,540.9404,4817.163625153513,30258.234,0.060800403,11043106,17334.811044692993,[ 0.105  0.172 -2.948 -1.397],0.00023998658,224.50519
,4449.7124,100,4999.54,0.029147157,0.45280737,25500,762.22485,0.4189424,84.0098,4255.772,4193.284,1.0378902,549.8275,,10.0,480.72,255,0.004528073,4328.983,10.0,-1.0,5103362.5,4805.5996,0.0030092623,83.49414,2.9147158,4805.599774734248,4999.095,0.010378902,11091178,17402.219105243683,[ 0.073  0.134 -2.946 -1.427],0.30092624,1.1976888
,4999.5923,100,4999.5923,0.060664143,0.95266074,25600,1138.73,0.4189424,58.343372,4594.6636,3982.341,1.127436,,,10.0,459.68,256,0.009526608,4421.187,10.0,-1.0,21493882.0,4594.6636,0.0015982896,53.770023,6.0664144,4594.663473083006,5256.2324,0.01127436,11137146,17473.94583630562,[ 0.065  0.131 -2.946 -1.42 ],0.15982896,1.8597723
,4979.6377,100,4999.6064,0.03012992,0.53382075,25700,962.5039,0.4189424,79.09706,4686.0615,4093.706,1.0384176,19.968655,,10.0,470.8,257,0.0053382074,4297.3804,10.0,-1.0,8203505.0,4706.0303,0.0025084235,74.101204,3.0129921,4706.030434533377,5008.7065,0.010384176,11184226,17542.026074647903,[ 0.081  0.131 -2.95  -1.43 ],0.25084236,1.3495058
,4569.8745,100,4999.6094,0.037286818,0.7343255,25800,595.69714,0.4189424,70.023636,4459.674,4277.084,1.1223321,429.73495,,10.0,489.08,258,0.007343255,4668.9673,10.0,-1.0,11069789.0,4889.409,0.0019765426,66.792435,3.728682,4889.408873302685,5418.202,0.011223321,11233134,17604.31144475937,[ 0.087  0.144 -2.949 -1.441],0.19765428,1.4971756
,4989.5107,100,4999.49,4.663389,46.350197,25900,1055.8107,0.4189424,1.3296212,4582.496,3980.1655,5.3804936,9.979443,,10.0,459.51,259,0.46350196,17225.805,10.0,-1.0,54030010000.0,4592.4756,1.9720726e-07,0.42868543,466.33893,4592.475862079681,26577.752,0.053804938,11279085,17668.93017244339,[ 0.092  0.13  -2.963 -1.4  ],1.9720726e-05,233.27129
,4999.618,100,4999.618,0.13387325,2.1018403,26000,832.88385,0.4189424,30.928585,4814.929,4202.6035,1.4064703,,,10.0,481.62,260,0.0210184,5484.6353,10.0,-1.0,112307130.0,4814.929,0.00020883491,17.38422,13.387325,4814.929368497135,6953.2397,0.014064705,11327247,17739.466733694077,[ 0.051  0.131 -2.963 -1.361],0.020883491,5.752343
,4999.646,100,4999.646,4.1420794,41.277855,26100,870.5295,0.4189424,1.6366392,4824.7036,4212.374,5.3244762,,,10.0,482.59,261,0.41277853,11430.494,10.0,-1.0,15977187000.0,4824.7036,1.4413174e-05,0.8085859,414.20795,4824.703770612573,18240.098,0.053244762,11375506,17810.23217844963,[ 0.059  0.173 -2.977 -1.375],0.0014413174,123.6727
,4569.8086,100,4999.6084,0.64855397,6.8468623,26200,1501.036,0.4189424,6.4149466,3732.6318,3550.1072,1.7926062,429.7999,,10.0,416.58,262,0.068468615,5821.63,10.0,-1.0,991904640.0,4162.431,1.9804427e-05,4.911332,64.8554,4162.431417082021,8584.637,0.017926062,11417164,17873.066630125046,[ 0.04   0.121 -2.969 -1.402],0.0019804428,20.361074
,4989.5825,100,4999.5664,0.20511127,2.5663228,26300,823.90234,0.4189424,27.512682,4798.2617,4195.9263,1.5810542,9.984053,,10.0,480.97,263,0.025663227,5962.5864,10.0,-1.0,166920600.0,4808.2456,2.5284318e-05,11.627735,20.511127,4808.2457193456285,7758.2725,0.015810542,11465261,17950.62979054451,[ 0.036  0.158 -2.968 -1.35 ],0.0025284318,8.600127
,4989.6113,100,4999.592,0.18848303,2.7272906,26400,555.50244,0.4189424,20.161945,4908.2905,4305.948,1.370543,9.980515,,10.0,491.93,264,0.027272906,5251.7256,10.0,-1.0,176865940.0,4918.271,0.00020878133,20.804705,18.848303,4918.270795495301,6594.1797,0.0137054315,11514454,18031.23641562462,[ 0.06   0.179 -2.959 -1.342],0.020878134,4.8066053
,3459.8071,100,4999.6436,0.02472011,0.35374525,26500,513.85187,0.4189424,89.571846,3369.807,4297.3145,1.0367471,1539.8364,,10.0,491.06,265,0.0035374525,4440.553,10.0,-1.0,4324486.0,4909.643,0.0036476236,89.62278,2.472011,4909.643168882818,5087.3613,0.010367472,11563560,18108.37870979309,[ 0.042  0.168 -2.943 -1.389],0.36476237,1.1157877
,4479.726,100,4999.5786,0.1789825,1.8889164,26600,693.7341,0.4189424,28.57728,4358.9033,4266.4355,1.1948268,519.8524,,10.0,487.97,266,0.01888916,4794.573,10.0,-1.0,73190630.0,4878.756,5.799299e-05,29.950443,17.89825,4878.756166116257,5913.4375,0.011948269,11612357,18180.97177219391,[ 0.037  0.176 -2.947 -1.405],0.005799299,3.3388488
,4999.6006,100,4999.6006,0.26694733,3.624582,26700,497.4249,0.4189424,15.27532,4949.3154,4336.991,1.5390337,,,10.0,495.01,267,0.03624582,6064.5386,10.0,-1.0,332208900.0,4949.3154,4.8163765e-05,15.055526,26.694733,4949.31493808507,7642.633,0.015390337,11661858,18260.162680387497,[ 0.058  0.168 -2.951 -1.418],0.0048163766,6.6420794
,1560.3494,100,4999.6753,0.36057693,4.1489377,26800,171.08803,0.4189424,9.913841,1534.525,4361.5186,1.37635,3439.326,,10.0,497.48,268,0.04148938,5186.286,10.0,-1.0,64981556.0,4973.8506,1.3053787e-05,13.382926,36.057693,4973.850830761261,6860.118,0.0137635,11711606,18342.23744535446,[ 0.039  0.195 -2.956 -1.499],0.0013053787,7.4722075
,4989.677,100,4999.656,24.487577,243.60918,26900,851.1186,0.4189424,1.0336614,4839.6655,4237.3145,24.89654,9.979086,,10.0,485.06,269,2.4360917,93859.43,10.0,-1.0,1492345700000.0,4849.645,1.08391454e-07,0.040332697,2448.7578,4849.644841904156,124349.41,0.2489654,11760112,18416.83399581909,[ 0.056  0.207 -2.928 -1.444],1.0839146e-05,2479.378
,4529.7964,100,4999.5903,0.030548407,0.44133052,27000,1265.9928,0.4189424,84.38001,3977.5671,3835.0386,1.0257542,469.7939,,10.0,445.04,270,0.0044133053,4021.8435,10.0,-1.0,6145232.0,4447.361,0.0028206233,88.41675,3.0548408,4447.361032150986,4673.041,0.010257543,11804616,18488.514135599136,[ 0.052  0.115 -2.943 -1.446],0.28206235,1.1310074
,4999.636,100,4999.636,0.11078311,1.8021168,27100,1340.924,0.4189424,34.089752,4413.6465,3801.318,1.29604,,,10.0,441.62,271,0.018021166,4287.632,10.0,-1.0,60234380.0,4413.6465,0.0007962832,37.39394,11.078311,4413.6463861185375,5288.976,0.0129603995,11848778,18555.28042292595,[ 0.053  0.121 -2.952 -1.472],0.07962832,2.67423
,4999.6577,100,4999.6577,0.086840525,1.30978,27200,1816.9061,0.4189424,39.35246,3630.0298,3017.6995,1.0550612,,,10.0,363.49,272,0.0130978,3538.0046,10.0,-1.0,47762360.0,3630.0298,0.00037007977,37.726936,8.684052,3630.029972689129,4534.9243,0.010550613,11885127,18608.970851421356,[ 0.059  0.094 -2.963 -1.476],0.037007976,2.650626
,4569.7783,100,4999.5425,0.03475386,0.6510681,27300,1139.5226,0.4189424,72.59263,4139.8467,3957.2944,1.059593,429.7641,,10.0,457.19,273,0.006510681,4275.7056,10.0,-1.0,10472955.0,4569.611,0.0015953699,68.3719,3.4753861,4569.610489241775,5016.226,0.010595931,11930846,18675.462321281433,[ 0.058  0.117 -2.964 -1.454],0.15953699,1.4625891
,4599.8726,100,4999.6245,0.3017734,3.7243297,27400,1058.6759,0.4189424,13.72409,4220.1846,4007.61,1.4854059,399.752,,10.0,462.21,274,0.037243295,5251.879,10.0,-1.0,297719650.0,4619.9365,7.4977186e-05,8.5936775,30.177341,4619.936510873561,7340.6626,0.01485406,11977067,18743.42915725708,[ 0.053  0.128 -2.971 -1.435],0.0074977186,11.636462
,4520.019,100,4999.628,0.09203141,1.302207,27500,897.2084,0.4189424,45.98026,4267.996,4135.2773,1.201405,479.6089,,10.0,474.94,275,0.013022069,4855.3154,10.0,-1.0,36350740.0,4747.605,0.00044337608,45.398823,9.203141,4747.604701386161,5764.1,0.01201405,12024561,18818.176493644714,[ 0.077  0.131 -2.977 -1.385],0.044337608,2.2027004
,3889.9683,100,4999.5815,0.02257865,0.4192382,27600,794.7843,0.4189424,86.06521,3641.028,4138.32,1.0418968,1109.6133,,10.0,475.25,276,0.004192382,4273.6133,10.0,-1.0,4431133.5,4750.641,0.004320631,84.64117,2.257865,4750.641367890284,4939.1753,0.010418969,12072086,18890.14028263092,[ 0.086  0.131 -3.008 -1.435],0.4320631,1.1814582
,4999.561,100,4999.561,0.1472773,2.2085764,27700,774.5753,0.4189424,23.385086,4828.9175,4216.5986,1.2201837,,,10.0,483.07,277,0.022085764,4727.926,10.0,-1.0,123863150.0,4828.9175,0.00030426955,24.799753,14.72773,4828.9174415768,5957.4976,0.012201836,12120393,18961.637870311737,[ 0.093  0.134 -3.012 -1.454],0.030426955,4.032298
,3910.0066,100,4999.663,0.032499474,0.7004343,27800,674.25867,0.4189424,71.90223,3754.1794,4231.5044,1.1204761,1089.6565,,10.0,484.53,278,0.007004343,4671.518,10.0,-1.0,9214964.0,4843.8354,0.00144295,63.205833,3.2499475,4843.8357247764725,5441.7256,0.011204761,12168846,19032.44100046158,[ 0.073  0.134 -3.016 -1.493],0.144295,1.5821325
,4989.6553,100,4999.637,0.076663174,1.0593868,27900,837.6963,0.4189424,52.01765,4774.2944,4171.948,1.1030346,9.981831,,10.0,478.59,279,0.010593868,4384.2744,10.0,-1.0,21595770.0,4784.276,0.0002955904,48.52479,7.6663175,4784.275997144535,5263.302,0.011030347,12216705,19100.48265480995,[ 0.064  0.132 -3.028 -1.461],0.02955904,2.0608022
,4579.9487,100,4999.6587,0.025727905,0.48290482,28000,862.72186,0.4189424,82.053566,4347.7583,4155.1377,1.0325733,419.71008,,10.0,476.92,280,0.004829048,4291.7676,10.0,-1.0,5934995.5,4767.4688,0.0022297583,77.729416,2.5727906,4767.46864648333,4986.3013,0.010325734,12264397,19171.893443346024,[ 0.049  0.148 -3.021 -1.476],0.22297584,1.2865143
,4999.6284,100,4999.6284,0.04648558,0.8222678,28100,887.84937,0.4189424,61.878345,4760.493,4148.1655,1.0476031,,,10.0,476.2,281,0.008222678,4314.1973,10.0,-1.0,17440046.0,4760.493,0.0008517888,56.0625,4.648558,4760.492865062714,5131.997,0.01047603,12312017,19255.88432908058,[ 0.044  0.163 -3.021 -1.475],0.08517888,1.7837235
,0.6303711,100,4999.596,0.036811672,0.6645976,28200,0.14819656,0.4189424,72.79738,0.36800292,4387.0107,1.0872047,4998.966,,10.0,500.0,282,0.006645975,4686.819,10.0,-1.0,29836500.0,4999.334,0.001517512,66.91788,3.6811674,4999.333807194509,5435.349,0.010872047,12362017,19343.41654086113,[ 0.055  0.183 -3.015 -1.504],0.1517512,1.4943689
