MaxIWNorm,EpThisIter,VarianceInit,Weights,InitialReturnStd,InitialReturnMean,ESSRenyi,StdIW,TimestepsSoFar,MinIWNorm,MaxIW,LearnableVariance,InitialReturnMin,OptimizationReturnMax,ReturnStepMaxmin,EpRewMean,OptimizationReturnMean,EpisodesSoFar,MinIW,ReturnMeanIW,EmpiricalD2,ReturnStepMax,TimeElapsed,Bound,MeanEntropy,OptimizationReturnMin,InitialReturnMax,EpLenMean,ESSClassic,MeanIWNorm,MeanIW,Iteration,InitialBound,StdIWNorm,J_sample_variance
0.059441213,100,-1.0,[-0.055  0.867 -2.354 -2.145],690.2664,4830.201,40.779816,1.1130052,4584244,0.00024545763,5.9441214,,,4999.594,10.0,4830.20099150651,4830.201,14300,0.024545763,5709.5776,2.4521935,10.0,7295.515605211258,4750.712,0.4189424,,4999.594,483.22,52.379303,0.01167291,1.1672912,143,4217.878,0.011130052,31683092.0
0.039818414,100,-1.0,[-0.037  0.862 -2.368 -2.168],1056.191,4745.472,74.30651,0.6161268,4631716,0.0020376486,3.9818413,,,4999.5586,10.0,4745.472414934024,4745.472,14400,0.20376486,4959.558,1.3457772,10.0,7377.13729429245,4249.222,0.4189424,,4999.5586,474.72,74.30344,0.010477002,1.0477002,144,4133.1543,0.0061612674,10764783.0
0.029925542,100,-1.0,[-0.032  0.861 -2.36  -2.138],249.80595,4963.2393,78.01391,0.56436265,4681361,0.0036359334,2.9925542,,2689.4104,2310.154,10.0,4963.239243796893,2273.8289,14500,0.36359334,5380.9966,1.2818227,10.0,7463.674287557602,4687.7437,0.4189424,,4999.5645,496.45,78.56789,0.0108055845,1.0805584,145,4350.92,0.005643626,10309204.0
0.025520014,100,-1.0,[-0.027  0.831 -2.36  -2.089],497.23883,4918.816,82.42953,0.43230307,4730563,0.004526726,2.5520015,,279.78033,4719.771,10.0,4918.816008279249,4639.036,14600,0.4526726,5207.204,1.2131575,10.0,7549.012366533279,4532.777,0.4189424,,4999.5513,492.02,85.753624,0.010606252,1.0606253,146,4306.4985,0.004323031,4205384.0
1.1054739,100,-1.0,[-0.038  0.836 -2.362 -2.088],348.70355,4961.5293,3.7373421,11.039985,4780190,1.8974826e-05,110.54739,,1499.5609,3500.0693,10.0,4961.529036174456,3461.9678,14700,0.0018974827,10095.574,26.756983,10.0,7625.7666075229645,6928.1797,0.4189424,,4999.6304,496.27,3.242745,0.02021078,2.021078,147,4349.2017,0.11039986,1516540400.0
0.050680712,100,-1.0,[-0.014  0.818 -2.32  -2.151],877.3631,4814.4805,46.361267,0.8488305,4828349,0.0012065776,5.0680714,,9.980993,4989.58,10.0,4814.480230013174,4804.4995,14800,0.120657764,5579.7417,2.156973,10.0,7689.802813053131,4680.4517,0.4189424,,4999.561,481.59,65.11704,0.011597426,1.1597426,148,4202.161,0.008488305,18875402.0
0.067743644,100,-1.0,[ 0.01   0.808 -2.312 -2.117],1077.7494,4708.569,49.431385,1.0623248,4875451,0.00026260747,6.7743645,,9.983824,4989.616,10.0,4708.568993230051,4698.585,14900,0.026260749,5312.145,2.0230062,10.0,7770.267083644867,4441.2227,0.4189424,,4999.6,471.02,52.228806,0.011107831,1.1107831,149,4096.245,0.010623248,29611562.0
0.88812375,100,-1.0,[-0.006  0.831 -2.332 -2.102],1043.748,4678.304,14.62949,8.771932,4922254,0.0031980001,88.81238,,,4999.548,10.0,4678.304471050555,4678.304,15000,0.31980002,8407.876,6.8355083,10.0,7851.240030765533,6806.985,0.4189424,,4999.548,468.03,3.7379663,0.01728564,1.7285638,150,4065.987,0.087719314,1945016800.0
8.367849,100,-1.0,[-0.035  0.821 -2.334 -2.085],1176.4985,4650.7324,0.22408338,83.20968,4968781,6.02182e-06,836.7849,,,4999.535,10.0,4650.732160020274,4650.7324,15100,0.000602182,44341.87,446.26245,10.0,7924.504352092743,31406.752,0.4189424,,4999.535,465.27,1.143869,0.08950767,8.950766,151,4038.417,0.83209676,174820070000.0
0.18610963,100,-1.0,[-0.05   0.822 -2.33  -1.948],578.29047,4857.413,21.935406,2.406244,5017378,2.148459e-05,18.610964,,209.7861,4789.787,10.0,4857.412948437765,4647.627,15200,0.002148459,6477.564,4.55884,10.0,8011.0561265945435,5170.1724,0.4189424,,4999.573,485.97,23.30923,0.013265755,1.3265758,152,4245.093,0.024062438,134683630.0
0.084332004,100,-1.0,[-0.038  0.851 -2.332 -1.923],1078.3745,4683.35,33.70738,1.5411096,5064231,0.00030311648,8.433201,,,4999.5503,10.0,4683.35034860312,4683.35,15300,0.030311648,5731.2856,2.9667094,10.0,8089.074274778366,4676.6216,0.4189424,,4999.5503,468.53,38.302143,0.012142556,1.2142555,153,4071.0327,0.015411096,61497492.0
0.1509572,100,-1.0,[-0.031  0.899 -2.326 -1.932],1173.2932,4606.6343,11.401923,3.1136024,5110322,0.0001601428,15.09572,,19.96381,4979.473,10.0,4606.634168944865,4586.6704,15400,0.01601428,7868.483,8.770451,10.0,8173.775323867798,6055.1494,0.4189424,,4999.437,460.91,21.537079,0.016312642,1.6312642,154,3994.3303,0.031136023,245088060.0
0.41871876,100,-1.0,[-0.036  0.844 -2.312 -1.942],1202.2336,4572.1816,13.8271475,4.486702,5156068,8.3333325e-05,41.871876,,9.980517,4989.4956,10.0,4572.181542896424,4562.201,15500,0.008333333,7493.623,7.2321496,10.0,8260.96960067749,5846.9634,0.4189424,,4999.476,457.46,10.766776,0.015584998,1.5584999,155,3959.8733,0.044867016,509165060.0
0.023779638,100,-1.0,[-0.054  0.873 -2.331 -2.039],545.4519,4827.579,89.34714,0.34734538,5204367,0.0045240605,2.3779638,,1409.3822,3590.2046,10.0,4827.578889650827,3418.1965,15600,0.45240605,4991.1387,1.11923,10.0,8349.46825170517,4343.341,0.4189424,,4999.587,482.99,89.75425,0.010280572,1.0280572,156,4215.257,0.003473454,4011211.8
0.19467905,100,-1.0,[-0.053  0.869 -2.354 -2.053],665.8555,4822.698,13.507502,3.2852986,5252618,0.00024752325,19.467905,,9.980282,4989.517,10.0,4822.6983830930685,4812.718,15700,0.024752324,7024.558,7.4032936,10.0,8436.821717739105,5358.5215,0.4189424,,4999.4976,482.51,17.418943,0.015088481,1.5088481,157,4210.387,0.032852985,239688400.0
0.14261341,100,-1.0,[-0.038  0.862 -2.304 -1.979],1014.8553,4722.372,31.643871,1.855333,5299860,0.0003208389,14.261341,,9.980127,4989.4897,10.0,4722.372146582495,4712.392,15800,0.03208389,5743.4624,3.1601696,10.0,8513.584395647049,4654.9717,0.4189424,,4999.4697,472.42,30.24661,0.012217365,1.2217366,158,4110.0645,0.01855333,79656744.0
0.050542705,100,-1.0,[-0.054  0.876 -2.341 -1.945],813.7891,4788.47,75.44786,0.68842155,5347766,0.002720811,5.0542707,,,4999.558,10.0,4788.469878205366,4788.47,15900,0.2720811,5081.811,1.3254186,10.0,8597.867749214172,4376.868,0.4189424,,4999.558,479.06,70.50909,0.010644688,1.0644687,159,4176.1514,0.0068842154,11220921.0
0.07308412,100,-1.0,[-0.055  0.842 -2.338 -1.927],846.42804,4662.536,48.81303,1.0914373,5394425,0.0002831631,7.3084126,,19.965538,4979.566,10.0,4662.535874650267,4642.571,16000,0.028316312,5192.8916,2.0486333,10.0,8675.217960834503,4316.4824,0.4189424,,4999.5312,466.59,50.378162,0.010997237,1.0997236,160,4050.2207,0.010914373,29277244.0
0.029547267,100,-1.0,[-0.05   0.874 -2.367 -1.921],984.24475,4708.914,73.22858,0.6535159,5441538,0.0028710742,2.9547267,,,4999.6646,10.0,4708.914441697003,4708.914,16100,0.28710744,5120.577,1.3655871,10.0,8744.796244382858,4405.017,0.4189424,,4999.6646,471.13,72.994415,0.010744201,1.0744202,161,4096.583,0.0065351585,11793945.0
0.13741513,100,-1.0,[-0.043  0.833 -2.356 -1.893],631.17505,4881.0664,20.224312,2.281468,5490364,0.00020866789,13.741513,,,4999.5127,10.0,4881.066711342587,4881.0664,16200,0.020866789,6297.369,4.944544,10.0,8842.328304767609,4935.81,0.4189424,,4999.5127,488.26,23.94121,0.012800081,1.2800081,162,4268.7534,0.02281468,131996750.0
0.02532743,100,-1.0,[-0.034  0.87  -2.387 -1.871],780.4232,4821.547,80.76379,0.4065058,5538596,0.0010312884,2.532743,,209.87881,4789.6265,10.0,4821.546811369221,4611.668,16300,0.10312884,5067.399,1.2381787,10.0,8927.13982129097,4386.058,0.4189424,,4999.5054,482.32,86.961174,0.010498094,1.0498095,163,4209.2344,0.004065058,4539664.5
0.119425,100,-1.0,[-0.023  0.864 -2.404 -1.848],1052.8607,4649.321,37.386566,1.6366187,5585110,0.0006220356,11.9425,,229.78572,4769.5957,10.0,4649.321011342868,4419.535,16400,0.06220356,5446.7793,2.6747575,10.0,8990.922909975052,4445.387,0.4189424,,4999.3813,465.14,32.448357,0.011342946,1.1342946,164,4037.0242,0.016366187,63028110.0
0.04275736,100,-1.0,[-0.028  0.852 -2.395 -1.889],927.1474,4755.7573,61.593613,0.76826227,5632685,0.0025106273,4.275736,,9.979854,4989.4697,10.0,4755.757406059868,4745.778,16500,0.25106272,5305.3965,1.6235449,10.0,9053.832176685333,4525.207,0.4189424,,4999.4497,475.75,67.283745,0.011017494,1.1017494,165,4143.4517,0.0076826224,15990234.0
0.035183325,100,-1.0,[-0.023  0.832 -2.397 -1.904],823.62445,4798.9766,69.67925,0.64087266,5680691,0.0019069763,3.5183325,,229.91724,4769.6025,10.0,4798.976734479348,4569.059,16600,0.19069764,5256.666,1.4351474,10.0,9139.31154370308,4523.129,0.4189424,,4999.52,480.06,73.83945,0.010766942,1.0766943,166,4186.663,0.006408727,10229957.0
0.022131069,100,-1.0,[-0.03   0.812 -2.398 -1.908],1031.4894,4742.0527,91.25326,0.33529544,5728127,0.004025403,2.2131069,,,4999.4863,10.0,4742.052234644304,4742.0527,16700,0.40254033,4980.9185,1.0958513,10.0,9228.792882204056,4339.935,0.4189424,,4999.4863,474.36,90.72031,0.010483673,1.0483673,167,4129.7427,0.0033529543,4014769.8
0.6952794,100,-1.0,[-0.036  0.831 -2.411 -1.926],1073.2639,4665.3774,6.1786036,7.1498404,5774801,6.827812e-05,69.52795,,209.84227,4789.767,10.0,4665.377776815384,4455.535,16800,0.0068278117,7821.0176,16.184887,10.0,9308.669448375702,5357.6084,0.4189424,,4999.6094,466.74,4.6619678,0.01581058,1.5810581,168,4053.0527,0.071498394,1185443000.0
0.16546088,100,-1.0,[-0.029  0.804 -2.428 -1.99 ],969.7017,4767.781,34.032047,2.129902,5822494,0.0005048528,16.54609,,,4999.5693,10.0,4767.7809479978505,4767.781,16900,0.05048528,6101.4385,2.938407,10.0,9384.437836408615,5051.8135,0.4189424,,4999.5693,476.93,26.150043,0.012674207,1.2674205,169,4155.461,0.021299018,114514616.0
0.01700411,100,-1.0,[-0.048  0.822 -2.424 -2.052],777.4666,4806.3374,93.75458,0.23970173,5870580,0.0055742026,1.7004111,,,4999.5264,10.0,4806.337464611701,4806.3374,17000,0.55742025,4896.9624,1.0666146,10.0,9461.467406749725,4264.582,0.4189424,,4999.5264,480.86,94.74268,0.010175661,1.0175662,170,4194.0225,0.002397017,2117101.2
0.23082082,100,-1.0,[-0.046  0.826 -2.434 -2.042],808.0926,4795.6284,27.870987,2.7151935,5918558,0.00061773456,23.082083,,,4999.665,10.0,4795.628516745601,4795.6284,17100,0.061773457,5791.0757,3.5879605,10.0,9544.654702186584,4631.203,0.4189424,,4999.665,479.78,18.807117,0.013067815,1.3067814,171,4183.2974,0.027151937,105323900.0
20.10405,100,-1.0,[-0.067  0.832 -2.441 -2.04 ],970.2731,4578.462,0.04508536,199.96967,5964381,3.0001354e-06,2010.405,,,4999.517,10.0,4578.461852316304,4578.462,17200,0.00030001355,66923.91,2218.015,10.0,9615.803085327148,38086.516,0.4189424,,4999.517,458.23,1.1052356,0.21139994,21.139997,172,3966.1492,1.9996967,398107380000.0
0.019601,100,-1.0,[-0.099  0.796 -2.449 -2.106],935.7553,4049.945,84.68083,0.39701158,6004951,0.0027545744,1.9601,,2149.6968,2849.9219,10.0,4049.9451428917237,1900.2483,17300,0.27545744,4218.6987,1.1809047,10.0,9687.176059961319,3553.2878,0.4189424,,4999.6187,405.7,87.50731,0.010507443,1.0507445,173,3437.6194,0.003970116,6714076.5
0.07562387,100,-1.0,[-0.106  0.818 -2.452 -2.111],935.8551,3967.0146,40.35732,1.1941092,6044698,0.00085515366,7.5623875,,,4999.6104,10.0,3967.0144550556024,3967.0146,17400,0.085515365,5081.8877,2.4778652,10.0,9759.44474363327,4118.0127,0.4189424,,4999.6104,397.47,50.69831,0.012109041,1.2109044,174,3354.69,0.011941091,28379656.0
0.6789263,100,-1.0,[-0.09   0.825 -2.447 -2.114],1071.3746,4147.7124,5.029256,8.369673,6086242,7.876451e-05,67.89263,,,4999.569,10.0,4147.712789543943,4147.7124,17500,0.007876451,10115.711,19.883657,10.0,9820.128093719482,7385.3105,0.4189424,,4999.569,415.44,6.0913167,0.021316271,2.131627,175,3535.3928,0.08369672,1716669000.0
0.039938424,100,-1.0,[-0.061  0.793 -2.448 -2.137],849.063,4661.8857,62.120525,0.75253683,6132896,0.0012760697,3.9938426,,,4999.5796,10.0,4661.885576827262,4661.8857,17600,0.12760697,5448.8975,1.6097739,10.0,9891.61343240738,4672.004,0.4189424,,4999.5796,466.54,69.37286,0.011325811,1.1325812,176,4049.5647,0.007525368,15465340.0
0.09745009,100,-1.0,[-0.053  0.803 -2.452 -2.179],548.978,4794.1494,32.32759,1.8344536,6180867,0.00033792737,9.745009,,1639.4753,3360.1335,10.0,4794.149432661978,3154.674,17700,0.033792738,5764.0723,3.0933328,10.0,9975.16442656517,4687.1235,0.4189424,,4999.609,479.71,31.284513,0.012377816,1.2377818,177,4181.8247,0.018344535,36418190.0
0.10583597,100,-1.0,[-0.062  0.824 -2.363 -2.26 ],547.83594,4701.8564,48.120014,1.2983425,6227925,0.00076529034,10.583597,,2689.3896,2310.2466,10.0,4701.856463042237,2012.4667,17800,0.07652903,5431.4595,2.0781374,10.0,10041.166776895523,4548.743,0.4189424,,4999.636,470.58,42.46699,0.011154663,1.1154664,178,4089.5286,0.012983425,18504274.0
0.014030376,100,-1.0,[-0.047  0.785 -2.35  -2.241],594.65765,4843.3306,98.464615,0.13310479,6276383,0.0073021892,1.4030377,,,4999.58,10.0,4843.3303229854755,4843.3306,17900,0.73021895,4862.8496,1.0155933,10.0,10132.767636299133,4245.773,0.4189424,,4999.58,484.58,98.26255,0.01000994,1.0009941,179,4231.01,0.0013310477,885345.1
0.020404091,100,-1.0,[-0.045  0.783 -2.358 -2.232],734.2725,4811.275,85.88153,0.32648247,6324519,0.0024190661,2.040409,,,4999.5967,10.0,4811.274772109321,4811.275,18000,0.24190661,4979.8047,1.1643947,10.0,10202.884923696518,4319.0645,0.4189424,,4999.5967,481.36,90.78286,0.010246222,1.0246223,180,4198.9517,0.0032648246,3428427.8
0.50421447,100,-1.0,[-0.037  0.785 -2.363 -2.234],1012.69403,4727.545,4.067006,6.9209948,6371812,2.6113712e-05,50.421448,,,4999.5405,10.0,4727.544752398721,4727.545,18100,0.0026113712,10757.405,24.588112,10.0,10282.111572027206,7721.15,0.4189424,,4999.5405,472.93,9.139107,0.021949869,2.1949868,181,4115.2285,0.06920995,1212404500.0
0.2374505,100,-1.0,[-0.024  0.761 -2.393 -2.309],488.1431,4934.7183,12.873362,3.4983625,6421171,6.235291e-05,23.74505,,289.80334,4709.7803,10.0,4934.718327112468,4644.915,18200,0.0062352917,7245.1685,7.7679787,10.0,10362.731845617294,5538.5615,0.4189424,,4999.5835,493.59,14.862677,0.014616831,1.4616834,182,4322.397,0.03498362,274843870.0
0.032796673,100,-1.0,[-0.015  0.691 -2.405 -2.295],726.0797,4843.9165,51.460464,0.67164207,6469623,0.00013370538,3.2796674,,309.76505,4689.8364,10.0,4843.916473769365,4534.1514,18300,0.013370539,6030.678,1.9432393,10.0,10432.75445652008,5177.0986,0.4189424,,4999.6016,484.52,77.404434,0.012431085,1.2431086,183,4231.5933,0.0067164204,10876284.0
0.16080026,100,-1.0,[ 0.004  0.704 -2.402 -2.329],905.2281,4815.217,26.235043,2.021251,6517787,0.0003230486,16.080027,,,4999.6377,10.0,4815.216836884261,4815.217,18400,0.03230486,6032.0396,3.8116958,10.0,10515.088304519653,4836.5566,0.4189424,,4999.6377,481.64,27.718847,0.012516857,1.2516857,184,4202.888,0.020212509,104310510.0
0.05509448,100,-1.0,[-0.008  0.755 -2.395 -2.334],519.2019,4933.516,52.41715,0.94014746,6567132,0.001703443,5.509448,,9.97915,4989.6113,10.0,4933.516018319378,4923.537,18500,0.17034431,5954.31,1.9077725,10.0,10591.693051099777,5108.5576,0.4189424,,4999.5903,493.45,62.16584,0.012051186,1.2051187,185,4321.1934,0.009401475,22628810.0
0.69053847,100,-1.0,[-0.008  0.759 -2.405 -2.29 ],653.51135,4890.177,3.182818,9.1004,6616045,5.094482e-05,69.05385,,259.8022,4739.8086,10.0,4890.176655751324,4630.3745,18600,0.005094482,12935.45,31.4187,10.0,10671.885251283646,9503.224,0.4189424,,4999.611,489.13,7.6042757,0.026107395,2.6107395,186,4277.852,0.091004,1881282600.0
0.03358314,100,-1.0,[ 0.012  0.808 -2.42  -2.433],724.46826,4879.1885,72.73828,0.60899156,6664848,0.0024030923,3.3583138,,,4999.5767,10.0,4879.188561561637,4879.1885,18700,0.24030924,5168.411,1.3747919,10.0,10753.492713451385,4450.456,0.4189424,,4999.5767,488.03,75.0351,0.010557928,1.0557928,187,4266.8677,0.0060899155,9978539.0
0.028853009,100,-1.0,[ 0.016  0.789 -2.434 -2.443],467.5878,4952.1934,86.32085,0.42901987,6714379,0.003652861,2.8853009,,299.75427,4699.8604,10.0,4952.193266129228,4652.439,18800,0.3652861,5080.367,1.1584687,10.0,10843.013207912445,4421.308,0.4189424,,4999.6147,495.31,85.09206,0.0102497395,1.0249741,188,4339.868,0.0042901984,4431917.5
0.42904294,100,-1.0,[ 0.015  0.766 -2.463 -2.429],698.4863,4899.3853,9.448344,4.8166995,6763383,0.00018954958,42.904293,,9.9805155,4989.6084,10.0,4899.384874556246,4889.405,18900,0.018954959,7150.92,10.583865,10.0,10921.525066137314,5158.8613,0.4189424,,4999.589,490.04,8.310228,0.014500922,1.4500922,189,4287.0625,0.048166998,584291800.0
2.1397057,100,-1.0,[-0.01   0.735 -2.446 -2.471],410.91562,4957.9565,2.268382,21.363726,6812971,1.8201315e-05,213.97058,,869.39856,4130.2134,10.0,4957.956522211714,4088.558,19000,0.0018201316,15901.663,44.084282,10.0,11002.618515729904,11836.07,0.4189424,,4999.612,495.88,2.1696684,0.03181537,3.181537,190,4345.632,0.21363729,7870030300.0
0.63649917,100,-1.0,[ 0.007  0.62  -2.424 -2.381],852.79974,4849.2246,7.372808,6.7499456,6861474,0.00017816329,63.649918,,,4999.6426,10.0,4849.224614480251,4849.2246,19100,0.01781633,8376.771,13.563354,10.0,11093.781543016434,6121.659,0.4189424,,4999.6426,485.03,5.9975715,0.017049765,1.7049767,191,4236.896,0.067499444,1151718300.0
0.03197854,100,-1.0,[ 0.028  0.542 -2.365 -2.285],662.8602,4885.976,73.980446,0.570205,6910346,0.0035182084,3.197854,,419.67935,4579.9326,10.0,4885.976089162408,4466.297,19200,0.35182086,5329.623,1.3517085,10.0,11170.234115839005,4617.716,0.4189424,,4999.612,488.72,78.673904,0.010951929,1.0951929,192,4273.651,0.0057020495,7597630.0
0.27520427,100,-1.0,[ 0.035  0.516 -2.359 -2.248],654.70605,4887.466,41.3345,2.8257344,6959232,0.0016731825,27.520428,,329.763,4669.795,10.0,4887.465893021438,4557.7026,19300,0.16731825,6203.486,2.4192865,10.0,11250.189115524292,5251.0825,0.4189424,,4999.558,488.86,16.40396,0.012517362,1.2517362,193,4275.1475,0.02825734,176537580.0
0.18672855,100,-1.0,[ 0.008  0.519 -2.364 -2.24 ],430.79932,4955.8857,23.539429,2.4654005,7008800,0.00044625922,18.672855,,669.48724,4330.0874,10.0,4955.885589197865,4286.398,19400,0.044625923,6398.875,4.2481914,10.0,11323.492360115051,5136.813,0.4189424,,4999.5747,495.68,21.31039,0.012829937,1.2829937,194,4343.565,0.024654003,115979900.0
1.7914835,100,-1.0,[ 0.018  0.502 -2.363 -2.29 ],497.40906,4949.1567,1.3969539,17.806652,7058301,1.4983078e-05,179.14836,,,4999.5444,10.0,4949.1567375544655,4949.1567,19500,0.0014983078,12900.836,71.58432,10.0,11393.893299102783,7720.177,0.4189424,,4999.5444,495.01,2.072954,0.025907509,2.5907514,195,4336.84,0.17806649,8004689000.0
0.07723231,100,-1.0,[ 0.035  0.566 -2.354 -2.275],872.14935,4816.2974,64.66893,1.0717202,7106478,0.0016791073,7.7232313,,,4999.593,10.0,4816.297217024335,4816.2974,19600,0.16791074,5458.332,1.5463376,10.0,11474.70886683464,4696.8975,0.4189424,,4999.593,481.77,52.772186,0.011328829,1.132883,196,4203.974,0.010717202,29262612.0
0.07253326,100,-1.0,[ 0.034  0.582 -2.348 -2.329],432.7708,4955.477,50.83954,1.035026,7156044,0.00080903014,7.253326,,649.4756,4350.114,10.0,4955.477017154043,4306.0015,19700,0.080903016,5450.049,1.966973,10.0,11554.918487071991,4591.2744,0.4189424,,4999.5894,495.66,52.925636,0.010974684,1.0974684,197,4343.155,0.01035026,21199120.0
0.10796416,100,-1.0,[ 0.033  0.618 -2.364 -2.338],1051.4054,4749.9365,34.98664,1.7301892,7203558,0.00035821964,10.796416,,,4999.531,10.0,4749.936436872646,4749.9365,19800,0.035821963,6150.308,2.858234,10.0,11632.39358139038,5115.1094,0.4189424,,4999.531,475.14,34.898643,0.0126678515,1.266785,198,4137.6216,0.017301891,77106550.0
0.019974831,100,-1.0,[ 0.012  0.632 -2.373 -2.401],456.64673,4953.265,95.22313,0.22521551,7253100,0.006263195,1.9974833,,409.68854,4589.93,10.0,4953.265341343968,4543.5767,19900,0.6263195,4999.2036,1.050165,10.0,11720.644824266434,4371.707,0.4189424,,4999.6187,495.42,95.23945,0.010073459,1.0073459,199,4340.94,0.002252155,1456805.0
0.1115153,100,-1.0,[ 0.006  0.638 -2.373 -2.404],657.9686,4902.951,43.519356,1.42968,7302141,0.0011086892,11.15153,,9.9800825,4989.6216,10.0,4902.951110320759,4892.971,20000,0.11086892,5592.991,2.2978282,10.0,11799.577955722809,4664.795,0.4189424,,4999.6016,490.41,39.14901,0.01146741,1.1467412,200,4290.627,0.014296799,51679708.0
0.020345585,100,-1.0,[ 0.004  0.652 -2.324 -2.472],578.1379,4910.7173,89.62053,0.34351048,7351260,0.0044547166,2.0345585,,,4999.5796,10.0,4910.717244221246,4910.7173,20100,0.44547164,5044.0957,1.1158158,10.0,11882.465830564499,4397.2876,0.4189424,,4999.5796,491.19,89.95019,0.010276911,1.027691,201,4298.3965,0.0034351046,3305569.2
1.8616903,100,-1.0,[ 0.003  0.668 -2.295 -2.479],798.4023,4836.809,1.2935334,19.305277,7399641,7.921967e-06,186.16904,,359.7312,4639.834,10.0,4836.808797149116,4477.078,20200,0.0007921967,15410.088,77.307625,10.0,11961.91138958931,10026.287,0.4189424,,4999.565,483.81,2.5145183,0.031005122,3.1005125,202,4224.4893,0.19305277,8104489500.0
0.10325013,100,-1.0,[ 0.021  0.727 -2.283 -2.453],1304.3468,4580.9814,41.274193,1.4071287,7445470,3.1217383e-05,10.325013,,,4999.5605,10.0,4580.981024649972,4580.9814,20300,0.0031217383,5394.9014,2.4228215,10.0,12035.230952978134,4441.8022,0.4189424,,4999.5605,458.29,43.062702,0.012237314,1.2237313,203,3968.6624,0.014071287,38283612.0
0.08531305,100,-1.0,[ 0.036  0.767 -2.261 -2.472],1257.8541,4543.656,58.029854,1.1199355,7490929,0.0015447732,8.531305,,,4999.5337,10.0,4543.655587950481,4543.656,20400,0.15447733,5200.9336,1.723251,10.0,12117.82023692131,4397.131,0.4189424,,4999.5337,454.59,48.911617,0.010958168,1.0958169,204,3931.3398,0.011199355,33523844.0
0.048069857,100,-1.0,[ 0.017  0.746 -2.291 -2.472],681.1287,4897.8877,61.9306,0.8346652,7539920,0.0018682732,4.806986,,9.979471,4989.67,10.0,4897.887342486884,4887.908,20500,0.18682733,5326.486,1.6147107,10.0,12197.175915241241,4548.391,0.4189424,,4999.6494,489.91,62.77446,0.010838852,1.0838852,205,4285.558,0.008346653,18064578.0
0.19842769,100,-1.0,[ 0.01   0.708 -2.299 -2.442],1187.3223,4636.1504,18.901825,2.738752,7586299,0.00011004927,19.84277,,29.943197,4969.715,10.0,4636.150467900039,4606.207,20600,0.011004927,6621.1396,5.2904944,10.0,12281.819184541702,5212.7134,0.4189424,,4999.658,463.79,20.146053,0.013756233,1.3756233,206,4023.8198,0.02738752,189347440.0
0.26344287,100,-1.0,[-0.014  0.735 -2.311 -2.42 ],696.85333,4883.283,19.781937,3.4667473,7635145,3.866382e-05,26.344288,,,4999.6733,10.0,4883.283363305495,4883.283,20700,0.003866382,7323.881,5.0551167,10.0,12367.606632947922,5947.1377,0.4189424,,4999.6733,488.46,15.507192,0.014851792,1.4851793,207,4270.9507,0.034667473,304284400.0
1.0860463,100,-1.0,[ 0.008  0.675 -2.322 -2.367],496.4197,4949.295,4.7959385,11.142468,7684647,0.00030788995,108.60464,,9.981653,4989.6377,10.0,4949.29483346131,4939.313,20800,0.030788995,11771.532,20.850977,10.0,12458.113111257553,8975.477,0.4189424,,4999.619,495.02,4.31037,0.023648644,2.364864,208,4336.969,0.11142467,3122881500.0
0.5592751,100,-1.0,[-0.027  0.725 -2.34  -2.387],250.53563,4941.891,6.3567386,7.012565,7734081,1.9192968e-05,55.927513,,3509.2812,1490.3267,10.0,4941.891300758464,1432.6101,20900,0.0019192968,9756.047,15.731338,10.0,12546.451092004776,7327.3994,0.4189424,,4999.608,494.34,7.2254877,0.019570235,1.9570237,209,4329.5664,0.07012564,158002030.0
0.45820203,100,-1.0,[-0.022  0.746 -2.33  -2.314],484.71265,4928.3643,11.005661,5.3170757,7783378,5.702503e-05,45.820206,,279.75977,4719.804,10.0,4928.364415266606,4648.6045,21000,0.005702503,8571.623,9.086233,10.0,12625.689737558365,6725.8867,0.4189424,,4999.564,492.97,9.473172,0.017200135,1.7200136,210,4316.0454,0.053170748,636561300.0
1.1091446,100,-1.0,[-1.256e-03  6.734e-01 -2.295e+00 -2.274e+00],509.5814,4928.537,2.5688703,11.458192,7832674,2.3051282e-06,110.91446,,589.5503,4410.018,10.0,4928.537274749042,4338.987,21100,0.00023051281,10826.659,38.927616,10.0,12708.057174444199,7006.275,0.4189424,,4999.5684,492.96,3.4589007,0.021688476,2.1688476,211,4316.218,0.11458191,2580740000.0
0.2308879,100,-1.0,[ 0.005  0.67  -2.331 -2.382],0.27583024,4999.159,12.95548,3.2701638,7882674,0.00017062042,23.08879,,4998.382,1.2133789,10.0,4999.158844546782,0.7770508,21200,0.017062042,7436.2563,7.718742,10.0,12790.44345331192,5735.0625,0.4189424,,4999.595,500.0,17.143888,0.01487517,1.4875171,212,4386.8364,0.032701638,55840276.0
0.8690194,100,-1.0,[ 0.009  0.726 -2.349 -2.378],799.22736,4843.68,6.035791,9.097374,7931123,2.4446714e-05,86.90194,,,4999.5503,10.0,4843.6800796787165,4843.68,21300,0.0024446715,10350.125,16.567837,10.0,12878.20220041275,7857.7725,0.4189424,,4999.5503,484.49,5.038475,0.020955196,2.0955198,213,4231.363,0.090973735,2091274500.0
0.37177387,100,-1.0,[-0.006  0.827 -2.394 -2.469],497.4108,4949.174,12.528611,4.0946755,7980624,0.00019767869,37.177387,,,4999.6387,10.0,4949.174394413449,4949.174,21400,0.01976787,7262.5024,7.981731,10.0,12967.909469127655,5532.5557,0.4189424,,4999.6387,495.01,11.310648,0.0146226995,1.4622699,214,4336.846,0.04094676,423728830.0
