EpisodesSoFar,OptimizationReturnMin,OptimizationReturnMax,InitialBound,EpLenMean,TimeElapsed,VarianceInit,InitialReturnMean,ReturnMeanIW,StdIW,EpRewMean,OptimizationReturnMean,Weights,ESSRenyi,ReturnStepMax,InitialReturnMax,ReturnStepMaxmin,EmpiricalD2,StdIWNorm,J_sample_variance,InitialReturnStd,MinIW,LearnableVariance,EpThisIter,MaxIWNorm,MeanIWNorm,InitialReturnMin,ESSClassic,MeanEntropy,MeanIW,Bound,MinIWNorm,TimestepsSoFar,Iteration,MaxIW
42100,,4989.3325,3709.45,432.52,22969.823961257935,-1.0,4321.7383,4897.7285,1.0214605,4321.738491294753,4311.7573,[ 0.211  0.151 -4.206 -0.565],52.857956,10.0,4999.3135,10.0,1.8918628,0.010214605,26001000.0,1363.1194,0.0352247,,100,0.06661801,0.010965395,9.981067,53.540356,0.4189424,1.0965395,4055.5564,0.00035224698,16281412,421,6.6618013
42200,,4999.3687,3989.3918,460.39,23038.857249498367,-1.0,4601.6875,47643.1,88.10595,4601.687350799653,4601.6875,[ 0.22   0.134 -4.228 -0.582],0.10704628,10.0,4999.3687,10.0,934.1754,0.88105935,195991140000.0,1087.2037,2.1101212e-05,,100,8.858906,0.09626922,,1.179805,0.4189424,9.626922,28928.74,2.1101212e-07,16327451,422,885.89056
42300,,4279.6665,4098.878,471.32,23108.7569065094,-1.0,4711.1855,9617.505,9.956403,4711.185689953101,3991.3806,[ 0.277  0.158 -4.225 -0.699],3.3650067,10.0,4999.4717,10.0,29.717623,0.09956402,1836757800.0,882.9875,0.0005653495,,100,0.9820832,0.0194302,719.8053,3.66874,0.4189424,1.94302,6279.578,5.6534946e-06,16374583,423,98.20832
42400,,4989.49,4237.829,485.14,23178.471489429474,-1.0,4850.1367,5464.182,0.91279846,4850.13680826799,4840.1562,[ 0.239  0.182 -4.258 -0.794],53.355194,10.0,4999.4707,10.0,1.8742318,0.009127984,21675342.0,726.2835,0.047731563,,100,0.04685253,0.011177412,9.980644,59.991238,0.4189424,1.1177412,4625.917,0.00047731563,16423097,424,4.685253
42500,,2250.2634,4355.607,496.89,23254.429618120193,-1.0,4967.9194,7928.3022,5.825795,4967.919078376973,2218.677,[ 0.25   0.194 -4.259 -0.842],9.100161,10.0,4999.5054,10.0,10.988817,0.05825795,192794910.0,239.55525,0.0057197222,,100,0.5721433,0.015862808,2749.242,6.9022226,0.4189424,1.5862807,5898.5264,5.719722e-05,16472786,425,57.214333
42600,,4389.707,4343.0933,495.62,23336.47975540161,-1.0,4955.407,32057.87,55.69372,4955.407148820393,4345.59,[ 0.181  0.214 -4.224 -0.849],0.32614675,10.0,4999.524,10.0,306.61044,0.55693716,60380463000.0,436.7483,0.00042970286,,100,5.593197,0.06425927,609.81683,1.3137589,0.4189424,6.4259257,21336.068,4.2970287e-06,16522348,426,559.3197
42700,,4989.526,4272.2334,488.56,23415.027717113495,-1.0,4884.5454,12430.261,15.470863,4884.5455544080005,4874.5654,[ 0.163  0.244 -4.171 -0.758],2.5418897,10.0,4999.506,10.0,39.34081,0.15470862,6020211000.0,703.52747,0.0017004878,,100,1.5499297,0.025201993,9.980113,2.5850337,0.4189424,2.520199,8589.702,1.7004877e-05,16571204,427,154.99298
42800,,4989.451,4213.7666,482.74,23493.486342906952,-1.0,4826.07,9325.449,7.9644485,4826.069795703747,4816.09,[ 0.087  0.292 -4.137 -0.765],4.3348536,10.0,4999.431,10.0,23.06883,0.07964448,1596770600.0,797.1757,0.0042266874,,100,0.62979865,0.018994313,9.979869,5.3816,0.4189424,1.8994311,6384.5576,4.2266875e-05,16619478,428,62.979866
42900,,4989.4224,4336.988,495.02,23572.83142185211,-1.0,4949.287,6888.5044,2.7849288,4949.286839916862,4939.304,[ 0.057  0.252 -4.169 -0.658],14.644123,10.0,4999.4043,10.0,6.828678,0.027849285,195457150.0,496.41882,0.006789579,,100,0.2383261,0.013878939,9.981819,19.895006,0.4189424,1.387894,5288.4595,6.789579e-05,16668980,429,23.832611
43000,,4989.546,4273.6206,488.71,23647.93897509575,-1.0,4885.935,5058.578,0.39326897,4885.935306747093,4875.9546,[ 0.085  0.248 -4.173 -0.705],86.46379,10.0,4999.5264,10.0,1.1565535,0.0039326893,4370940.0,646.993,0.27678236,,100,0.026527986,0.010285906,9.980247,87.24618,0.4189424,1.0285906,4400.0757,0.0027678236,16717851,430,2.6527987
43100,,4999.5063,4318.458,493.19,23723.48476409912,-1.0,4930.77,6861.198,5.298167,4930.769913470685,4930.77,[ 0.086  0.247 -4.214 -0.719],23.24523,10.0,4999.5063,10.0,4.301958,0.052981667,709119550.0,510.47437,0.09564789,,100,0.53338677,0.013851762,,6.397994,0.4189424,1.3851762,5591.192,0.0009564788,16767170,431,53.338676
43200,,0.51416016,4386.9897,500.0,23802.359205961227,-1.0,4999.3027,12054.732,8.215879,4999.302602954637,0.3006543,[ 0.047  0.232 -4.202 -0.726],2.8293896,10.0,4999.516,10.0,35.34331,0.08215878,146768380.0,0.09816758,7.740558e-05,,100,0.7325114,0.024112958,4999.002,7.9306393,0.4189424,2.4112961,8414.516,7.7405576e-07,16817170,432,73.251144
43300,,0.52783203,4387.019,500.0,23877.14231991768,-1.0,4999.335,5172.854,0.35737312,4999.335458310225,0.32083985,[ 0.084  0.195 -4.2   -0.755],86.048454,10.0,4999.5425,10.0,1.162136,0.0035737313,27025190.0,0.09780272,0.27213416,,100,0.017856292,0.010347074,4999.0146,89.34225,0.4189424,1.0347074,4512.762,0.0027213416,16867170,433,1.7856293
43400,,3889.8,4348.1177,496.12,23950.033957242966,-1.0,4960.4307,6942.645,2.7785711,4960.430671066781,3850.7163,[ 0.082  0.22  -4.217 -0.773],20.517244,10.0,4999.514,10.0,4.873949,0.027785711,120638536.0,387.0116,0.010787055,,100,0.23676004,0.013950882,1109.7141,20.133707,0.4189424,1.3950882,5590.8403,0.000107870546,16916782,434,23.676004
43500,,4989.501,4326.476,493.97,24024.956691741943,-1.0,4938.785,6071.071,1.0749941,4938.785135524218,4928.804,[ 0.119  0.191 -4.205 -0.737],38.07156,10.0,4999.482,10.0,2.6266327,0.010749942,29407438.0,506.46344,0.014632989,,100,0.07009849,0.012275294,9.981117,56.59575,0.4189424,1.2275294,5078.7085,0.00014632988,16966179,435,7.009849
43600,,4999.5483,4205.373,481.88,24093.978929281235,-1.0,4817.69,16740.195,15.739913,4817.690352369846,4817.69,[ 0.157  0.193 -4.222 -0.747],1.736322,10.0,4999.5483,10.0,57.593002,0.15739913,6260739600.0,900.3582,0.0024533002,,100,1.4894034,0.034197565,,4.5076914,0.4189424,3.419757,12093.317,2.4533001e-05,17014367,436,148.94034
43700,,4989.399,4194.3335,480.82,24165.04216337204,-1.0,4806.63,9584.131,5.7592363,4806.630502706713,4796.648,[ 0.21   0.165 -4.229 -0.649],5.1819787,10.0,4999.382,10.0,19.297647,0.057592366,822377340.0,748.3982,0.0023292173,,100,0.46733597,0.02013061,9.982669,10.887376,0.4189424,2.0130608,6894.367,2.3292172e-05,17062449,437,46.733597
43800,,4999.351,3993.7944,460.84,24231.38718366623,-1.0,4606.088,6800.3804,3.7724187,4606.087707990518,4606.088,[ 0.243  0.2   -4.221 -0.618],12.765973,10.0,4999.351,10.0,7.833324,0.03772419,350859360.0,1088.1152,0.012780019,,100,0.28811923,0.014699735,,13.182201,0.4189424,1.4699734,5086.6904,0.00012780019,17108533,438,28.811924
43900,,4989.352,3965.721,458.02,24298.644283294678,-1.0,4578.0117,5134.914,0.7164118,4578.011716049098,4568.0303,[ 0.185  0.198 -4.255 -0.582],61.15646,10.0,4999.3335,10.0,1.6351502,0.0071641183,14566856.0,1218.3651,0.04683924,,100,0.035208486,0.010910052,9.981204,69.87177,0.4189424,1.0910052,4351.9595,0.0004683924,17154335,439,3.5208485
44000,,4979.409,4028.6567,464.29,24364.16493487358,-1.0,4640.9517,5626.985,2.9912922,4640.952281902181,4620.987,[ 0.159  0.232 -4.241 -0.619],27.685232,10.0,4999.3745,10.0,3.612034,0.029912923,225448800.0,1124.0625,0.07644608,,100,0.28881595,0.011653652,19.965328,13.177648,0.4189424,1.1653652,4463.295,0.00076446077,17200764,440,28.881594
44100,,4999.4033,4195.2793,480.92,24432.524740457535,-1.0,4807.579,6043.8716,2.085046,4807.579092708584,4807.579,[ 0.121  0.202 -4.227 -0.623],28.566965,10.0,4999.4033,10.0,3.500547,0.020850461,110644540.0,770.1012,0.0112455,,100,0.1398268,0.012321599,,25.883265,0.4189424,1.2321599,4898.275,0.000112455,17248856,441,13.982681
44200,,4999.42,4176.228,478.98,24500.302848815918,-1.0,4788.5293,31995.77,51.17606,4788.529115842921,4788.5293,[ 0.079  0.231 -4.205 -0.663],0.58380204,10.0,4999.42,10.0,171.29094,0.51176065,66124845000.0,932.11414,0.013354228,,100,5.145564,0.064228766,,1.5507352,0.4189424,6.422875,23982.082,0.00013354227,17296754,442,514.5564
44300,,3529.7705,4195.579,480.95,24573.616761446,-1.0,4807.8843,4888.0312,0.3584007,4807.884421573867,3338.2075,[ 0.034  0.157 -4.203 -0.626],88.18553,10.0,4999.4473,10.0,1.1339729,0.0035840068,4077321.8,702.84436,0.227484,,100,0.020901443,0.010035921,1469.6766,88.68917,0.4189424,1.003592,4235.999,0.00227484,17344849,443,2.0901444
44400,,4989.498,4300.569,491.39,24646.31335377693,-1.0,4912.878,6330.3535,3.820357,4912.87779983724,4902.898,[ 0.041  0.162 -4.181 -0.634],25.458654,10.0,4999.4785,10.0,3.9279375,0.038203575,358438460.0,588.10254,0.16258739,,100,0.35381117,0.012920363,9.980403,10.263819,0.4189424,1.2920363,5116.8174,0.0016258738,17393988,444,35.38112
44500,,4829.531,3884.3384,449.99,24710.770846128464,-1.0,4496.6436,8644.525,7.0704536,4496.643652751808,4326.7236,[ 0.018  0.142 -4.176 -0.629],7.0782366,10.0,4999.4507,10.0,14.127812,0.070704535,1174424400.0,1053.1536,0.01663436,,100,0.61943585,0.018457048,169.91998,6.3796964,0.4189424,1.8457048,6343.0547,0.0001663436,17438987,445,61.943584
44600,,4219.665,3879.252,449.4,24779.055243253708,-1.0,4491.567,6169.3955,2.671535,4491.566913921096,3711.7007,[ 0.038  0.091 -4.173 -0.619],25.234058,10.0,4999.5312,10.0,3.962898,0.02671535,130536840.0,1163.9036,0.0502023,,100,0.23740238,0.013108874,779.86597,19.40512,0.4189424,1.3108873,4950.458,0.000502023,17483927,446,23.740238
44700,,4129.6777,4140.574,475.47,24847.302809000015,-1.0,4752.8887,4876.2026,0.40288055,4752.888523014491,3883.0413,[ 0.039  0.107 -4.173 -0.577],88.154495,10.0,4999.525,10.0,1.1343721,0.0040288055,4262620.0,831.59656,0.30060917,,100,0.024317056,0.01023135,869.84705,86.575935,0.4189424,1.023135,4224.046,0.0030060916,17531474,447,2.4317057
44800,,4989.4844,4063.5703,467.81,24917.097312927246,-1.0,4675.8774,16989.709,21.0,4675.8773453193335,4665.8936,[ 0.037  0.112 -4.189 -0.565],0.9956687,10.0,4999.468,10.0,100.43501,0.21000002,11091621000.0,1006.1994,0.00069399254,,100,2.0362341,0.034228355,9.983245,2.5878935,0.4189424,3.4228363,10853.332,6.9399252e-06,17578255,448,203.62341
44900,,4989.521,4283.634,489.73,24992.299115896225,-1.0,4895.9453,9810.917,4.575596,4895.945272890496,4885.9634,[ 0.066  0.089 -4.179 -0.603],6.5059714,10.0,4999.503,10.0,15.370495,0.04575596,527078800.0,565.6819,0.007185214,,100,0.3056815,0.019857408,9.982001,15.849218,0.4189424,1.9857408,7410.336,7.185214e-05,17627228,449,30.56815
45000,,4259.5664,4291.179,490.48,25070.437023878098,-1.0,4903.482,5538.575,2.4271386,4903.481797724038,4163.62,[ 0.088  0.115 -4.177 -0.575],35.787548,10.0,4999.4277,10.0,2.7942681,0.024271388,109027360.0,542.87195,0.05176857,,100,0.23894055,0.011214865,739.8613,17.59377,0.4189424,1.1214865,4515.047,0.0005176857,17676276,450,23.894056
45100,,3429.6123,4206.41,482.03,25145.626536607742,-1.0,4818.707,6066.892,1.3651078,4818.706724420851,3248.9417,[ 0.062  0.119 -4.169 -0.57 ],29.041826,10.0,4999.3774,10.0,3.4433095,0.013651078,26372470.0,698.7854,0.021257153,,100,0.07526205,0.012724307,1569.7651,46.490578,0.4189424,1.2724309,4930.7056,0.00021257153,17724479,451,7.5262046
45200,,4989.4365,4137.3916,475.15,25208.275824785233,-1.0,4749.6924,15065.109,17.705336,4749.69256244782,4739.7124,[ 0.086  0.121 -4.167 -0.559],1.0641947,10.0,4999.4165,10.0,93.96777,0.17705336,7885587500.0,890.83966,0.0007044653,,100,1.7661928,0.03042306,9.980146,2.8678749,0.4189424,3.0423057,9129.649,7.044653e-06,17771994,452,176.61928
45300,,4999.4463,4301.9717,491.53,25262.918240070343,-1.0,4914.2764,15223.906,22.616629,4914.276664431705,4914.2764,[ 0.089  0.183 -4.175 -0.694],1.5597938,10.0,4999.4463,10.0,64.11104,0.22616625,12914488000.0,559.38367,0.0022218882,,100,2.2716515,0.030574758,,1.7947545,0.4189424,3.0574758,10321.222,2.2218881e-05,17821147,453,227.16516
45400,,4389.5474,4262.8145,487.66,25326.470336914062,-1.0,4875.116,6082.432,1.1002945,4875.11655906217,4265.238,[ 0.131  0.113 -4.175 -0.673],35.878014,10.0,4999.4263,10.0,2.7872224,0.011002944,22776036.0,636.75574,0.027074052,,100,0.06703167,0.012439054,609.8788,56.103317,0.4189424,1.2439054,5060.1953,0.0002707405,17869913,454,6.7031665
45500,,4999.476,4172.021,478.58,25385.00959634781,-1.0,4784.329,92515.11,179.72955,4784.329241350593,4784.329,[ 0.157  0.129 -4.176 -0.687],0.119702965,10.0,4999.476,10.0,835.4012,1.7972956,815465300000.0,877.25323,0.008720641,,100,18.068151,0.18542582,,1.0531809,0.4189424,18.542578,74817.375,8.7206405e-05,17917771,455,1806.8152
45600,,4999.5386,4154.1133,476.8,25442.28119826317,-1.0,4766.429,5439.3853,0.824901,4766.429593426,4766.429,[ 0.114  0.066 -4.174 -0.648],53.94799,10.0,4999.5386,10.0,1.8536371,0.00824901,18093018.0,884.21735,0.1100171,,100,0.038319066,0.011250623,,65.03689,0.4189424,1.1250625,4605.727,0.001100171,17965451,456,3.8319066
45700,,100.43945,4385.939,499.91,25496.649266958237,-1.0,4998.245,8080.4126,7.2388644,4998.2454928495745,99.2265,[ 0.106  0.085 -4.18  -0.691],7.679341,10.0,4999.4585,10.0,13.021951,0.07238864,64037744.0,9.973544,0.01841199,,100,0.7187024,0.016186416,4899.019,4.761806,0.4189424,1.6186416,5870.8486,0.0001841199,18015442,457,71.87024
45800,,3969.6372,4054.8909,466.98,25553.893182992935,-1.0,4667.208,5018.3413,0.5574303,4667.207752650143,3637.3003,[ 0.097  0.051 -4.181 -0.721],69.915764,10.0,4999.5444,10.0,1.4302926,0.005574303,6739966.5,811.6001,0.17838722,,100,0.025932716,0.010262712,1029.9072,77.218666,0.4189424,1.0262712,4286.042,0.0017838723,18062140,458,2.5932717
45900,,3640.0159,4198.7954,481.28,25603.64040207863,-1.0,4811.1084,6023.545,1.804428,4811.108413377909,3451.6091,[ 0.103  0.068 -4.194 -0.743],27.294569,10.0,4999.515,10.0,3.6637325,0.01804428,46632320.0,651.6011,0.0327831,,100,0.13750473,0.01222521,1359.4993,31.460943,0.4189424,1.2225211,4851.524,0.000327831,18110268,459,13.750473
46000,,3319.8003,4292.7534,490.61,25654.938674211502,-1.0,4905.078,39546.914,68.231224,4905.078141565442,3225.2676,[ 0.092  0.088 -4.197 -0.809],0.1537511,10.0,4999.6113,10.0,650.40186,0.6823122,52013224000.0,482.49435,0.00033134795,,100,6.8596106,0.07958788,1679.811,1.3423276,0.4189424,7.958788,23930.809,3.3134795e-06,18159329,460,685.96106
46100,,4999.6045,3762.0833,437.79,25706.247680187225,-1.0,4374.407,4936.13,0.83808607,4374.406945197323,4374.407,[ 0.06   0.064 -4.201 -0.884],59.11634,10.0,4999.6045,10.0,1.6915797,0.008380861,19624732.0,1250.1038,0.0703005,,100,0.044124477,0.010448336,,60.849358,0.4189424,1.0448337,4139.737,0.00070300495,18203108,461,4.412448
46200,,3459.787,4215.249,482.9,25758.270703077316,-1.0,4827.5723,5624.419,1.1977654,4827.572310523547,3287.761,[ 0.063  0.087 -4.212 -0.929],45.140354,10.0,4999.5986,10.0,2.2153127,0.011977653,20911714.0,619.86237,0.10341187,,100,0.060147107,0.01148885,1539.8115,47.917923,0.4189424,1.1488851,4713.0415,0.0010341187,18251398,462,6.014711
46300,,4989.625,4123.7207,473.75,25810.52759552002,-1.0,4736.045,5868.8286,2.6707137,4736.0450427137175,4726.0654,[ 0.073  0.092 -4.209 -0.892],28.03243,10.0,4999.6045,10.0,3.5672967,0.026707133,124901096.0,924.3701,0.10093306,,100,0.17594135,0.013360599,9.979499,20.016853,0.4189424,1.33606,4712.3145,0.0010093306,18298773,463,17.594135
46400,,3919.74,4172.3447,478.63,25864.311378002167,-1.0,4784.6714,7513.7134,6.9020348,4784.671693872098,3704.7869,[ 0.051  0.087 -4.202 -0.878],8.210568,10.0,4999.625,10.0,12.179425,0.069020346,742784100.0,708.32623,0.005735314,,100,0.6931767,0.015354939,1079.885,4.715877,0.4189424,1.535494,5376.753,5.735314e-05,18346636,464,69.31767
46500,,4989.603,4234.3047,484.79,25919.26380419731,-1.0,4846.6265,5991.538,1.0516044,4846.62621902349,4836.6445,[ 0.075  0.062 -4.211 -0.904],46.814777,10.0,4999.585,10.0,2.1360776,0.010516043,28545606.0,660.8634,0.13499427,,100,0.047291305,0.012179407,9.981992,57.289913,0.4189424,1.2179408,5096.61,0.0013499426,18395115,465,4.7291307
46600,,4169.7373,4024.1257,463.87,25970.718118190765,-1.0,4636.451,4765.5024,0.3524276,4636.45106921079,3806.576,[ 0.083  0.067 -4.218 -0.951],87.71471,10.0,4999.613,10.0,1.1400597,0.003524276,3806778.8,958.1383,0.41487557,,100,0.023545034,0.010059994,829.8755,89.06876,0.4189424,1.0059993,4111.701,0.0041487557,18441502,466,2.3545034
46700,,4989.668,4194.184,480.79,26022.394458293915,-1.0,4806.5137,7139.659,3.0659504,4806.513600627379,4796.5317,[ 0.091  0.068 -4.241 -0.945],14.336275,10.0,4999.65,10.0,6.9753127,0.0306595,237294990.0,713.34845,0.0025800238,,100,0.23699787,0.0144682005,9.981898,18.213058,0.4189424,1.44682,5522.447,2.5800238e-05,18489581,467,23.699787
46800,,2989.874,4318.552,493.19,26076.22398519516,-1.0,4930.8765,51510.79,98.76723,4930.876402301575,2921.1394,[ 0.107  0.08  -4.238 -0.895],0.21352078,10.0,4999.611,10.0,468.3385,0.9876723,74430000000.0,413.10425,0.0014862744,,100,9.93178,0.10853399,2009.7368,1.1931438,0.4189424,10.853398,38259.39,1.4862744e-05,18538900,468,993.178
46900,,4989.5728,3816.1152,443.23,26131.37513589859,-1.0,4428.433,8166.6016,5.6705885,4428.433018111508,4418.4526,[ 0.138  0.041 -4.24  -0.799],7.2065344,10.0,4999.553,10.0,13.876295,0.056705885,760253000.0,1129.1862,0.00071426126,,100,0.35562065,0.01761401,9.980316,8.79949,0.4189424,1.761401,5885.663,7.1426125e-06,18583223,469,35.562065
47000,,3199.927,4086.666,470.13,26187.287653446198,-1.0,4698.9883,5964.8936,1.0749843,4698.988028122416,2899.325,[ 0.112  0.043 -4.248 -0.759],39.699883,10.0,4999.5903,10.0,2.5188992,0.010749842,17235302.0,779.43964,0.06357634,,100,0.070286274,0.012091356,1799.6633,55.853027,0.4189424,1.2091355,4993.074,0.0006357634,18630236,470,7.0286274
47100,,3349.7947,4214.967,482.89,26246.40086889267,-1.0,4827.278,5179.904,0.6603762,4827.277861029331,3177.5732,[ 0.114  0.066 -4.254 -0.746],69.09931,10.0,4999.4995,10.0,1.4471924,0.0066037616,8341700.0,622.5131,0.12374,,100,0.04228692,0.010553531,1649.7048,71.86231,0.4189424,1.0553532,4443.298,0.0012374,18678525,471,4.228692
47200,,1920.0854,4359.6587,497.3,26301.371253728867,-1.0,4971.971,6886.2817,2.508506,4971.971355494221,1892.5461,[ 0.116  0.077 -4.235 -0.729],19.611103,10.0,4999.5107,10.0,5.099152,0.02508506,41859572.0,199.68385,0.030818915,,100,0.17025879,0.013875681,3079.4253,23.428547,0.4189424,1.3875682,5503.6006,0.00030818913,18728255,472,17.025879
47300,,3359.8994,4267.4116,488.14,26348.20184278488,-1.0,4879.728,5442.63,1.2018119,4879.7280368217525,3240.0894,[ 0.126  0.061 -4.228 -0.774],51.596535,10.0,4999.538,10.0,1.9381146,0.012018119,18639750.0,478.5167,0.10130288,,100,0.06803119,0.011256919,1639.6387,46.73303,0.4189424,1.1256919,4590.187,0.0010130288,18777069,473,6.8031197
47400,,2800.245,4209.9507,482.44,26397.297912597656,-1.0,4822.264,6634.801,3.33625,4822.2641407538395,2622.9893,[ 0.136  0.051 -4.222 -0.733],11.267077,10.0,4999.52,10.0,8.875416,0.0333625,96850376.0,534.6821,0.0034120472,,100,0.2953798,0.013294641,2199.275,13.703438,0.4189424,1.3294641,4810.618,3.4120472e-05,18825313,474,29.53798
47500,,4999.4526,4166.826,478.06,26444.980095386505,-1.0,4779.1323,10524.433,11.340356,4779.132039636219,4779.1323,[ 0.138  0.085 -4.2   -0.719],8.510918,10.0,4999.4526,10.0,11.749615,0.11340354,3096464100.0,869.78326,0.097063735,,100,1.0949464,0.024362037,,4.4114347,0.4189424,2.4362037,8425.59,0.0009706373,18873119,475,109.494644
47600,,4989.4893,3962.3206,457.77,26489.710052251816,-1.0,4574.628,25176.21,28.563854,4574.627937453111,4564.648,[ 0.151  0.039 -4.196 -0.694],0.5329594,10.0,4999.469,10.0,187.63156,0.28563857,20455970000.0,1010.40094,0.0011381346,,100,2.4684556,0.050979093,9.979818,3.0869718,0.4189424,5.0979095,16788.906,1.1381346e-05,18918896,476,246.84555
47700,,4999.483,3858.5557,447.51,26535.029215335846,-1.0,4470.865,11536.644,8.940017,4470.864932734865,4470.865,[ 0.187  0.052 -4.2   -0.75 ],2.9486518,10.0,4999.483,10.0,33.913803,0.08940016,2020056000.0,1054.6434,0.0033197724,,100,0.7000346,0.023337478,,6.3797164,0.4189424,2.3337483,7970.827,3.3197724e-05,18963647,477,70.00346
47800,,4139.681,4277.622,489.2,26584.0527074337,-1.0,4889.9355,15194.169,13.916166,4889.934964375878,4030.1003,[ 0.184  0.084 -4.196 -0.867],3.202564,10.0,4999.516,10.0,31.224981,0.13916165,3320831000.0,481.68445,0.002952471,,100,1.2426789,0.030594572,859.83496,4.6105227,0.4189424,3.0594573,11772.6045,2.9524708e-05,19012567,478,124.26789
47900,,4999.516,4174.2734,478.79,26631.739342927933,-1.0,4786.587,8535.285,5.048884,4786.586824041123,4786.587,[ 0.154  0.097 -4.186 -0.813],6.3653,10.0,4999.516,10.0,15.710178,0.050488837,645717800.0,918.69653,0.00036981812,,100,0.4576975,0.01741737,,10.635095,0.4189424,1.7417369,6108.3164,3.6981812e-06,19060446,479,45.769753
48000,,1980.1777,4340.783,495.41,26677.814567804337,-1.0,4953.1064,6061.759,2.1739655,4953.106643103642,1933.6853,[ 0.176  0.133 -4.204 -0.904],23.856806,10.0,4999.599,10.0,4.191676,0.021739654,32673264.0,276.27515,0.030448334,,100,0.15706326,0.012332094,3019.4214,24.34484,0.4189424,1.2332094,4808.114,0.00030448334,19109987,480,15.7063265
48100,,4999.5693,4287.12,490.03,26724.801840543747,-1.0,4899.4395,4994.7075,0.24311374,4899.439700259538,4899.4395,[ 0.173  0.164 -4.218 -0.879],94.10652,10.0,4999.5693,10.0,1.0626256,0.0024311373,2005130.4,699.2075,0.4637893,,100,0.016184025,0.010192155,,94.616615,0.4189424,1.0192155,4363.5054,0.004637893,19158990,481,1.6184025
48200,,4989.5728,4307.6865,492.09,26768.68190050125,-1.0,4920.0044,5414.2217,0.698403,4920.004408914706,4910.024,[ 0.179  0.163 -4.247 -0.867],65.955666,10.0,4999.553,10.0,1.51617,0.0069840294,12687753.0,573.63763,0.23310748,,100,0.036115263,0.010979699,9.980247,71.19439,0.4189424,1.0979699,4660.2573,0.0023310748,19208199,482,3.6115263
48300,,4999.579,4237.1714,485.05,26811.688046216965,-1.0,4849.492,6973.266,3.7545788,4849.492051712627,4849.492,[ 0.182  0.154 -4.234 -0.826],10.989773,10.0,4999.579,10.0,9.099369,0.037545793,357268480.0,851.6769,0.0101902615,,100,0.2865605,0.014257743,,12.603046,0.4189424,1.4257746,5126.1904,0.00010190261,19256704,483,28.65605
48400,,4999.4985,4287.0864,490.03,26859.197212696075,-1.0,4899.397,10653.147,11.644968,4899.397136176775,4899.397,[ 0.159  0.171 -4.252 -0.771],3.2833734,10.0,4999.4985,10.0,30.456482,0.116449684,3425161000.0,699.2014,0.0019652725,,100,1.1595436,0.021499755,,3.2963505,0.4189424,2.1499758,7273.963,1.9652723e-05,19305707,484,115.95437
48500,,4979.553,4337.253,495.03,26904.23278284073,-1.0,4949.5674,6624.938,3.3950984,4949.567917773145,4929.5938,[ 0.109  0.174 -4.239 -0.84 ],32.476578,10.0,4999.528,10.0,3.079142,0.03395099,289111970.0,495.44278,0.12344572,,100,0.33223194,0.013361255,19.97466,13.410772,0.4189424,1.3361256,5550.48,0.0012344571,19355210,485,33.223194
48600,,0.4091797,4387.056,500.0,26949.569538116455,-1.0,4999.3755,6339.3374,2.0965347,4999.375559859856,0.21737793,[ 0.081  0.144 -4.223 -0.798],24.595049,10.0,4999.5674,10.0,4.065859,0.020965349,40589276.0,0.08307013,0.007935431,,100,0.15476425,0.012680207,4999.158,26.783056,0.4189424,1.2680207,5104.658,7.935431e-05,19405210,486,15.476425
48700,,1210.1377,4373.285,498.64,26993.584404468536,-1.0,4985.604,5150.2573,0.52441,4985.603697067034,1196.179,[ 0.086  0.117 -4.228 -0.831],83.73739,10.0,4999.5625,10.0,1.1942097,0.0052440995,15989485.0,121.40304,0.46053645,,100,0.03792926,0.0104019,3789.4248,79.734314,0.4189424,1.0401901,4481.1157,0.0046053645,19455074,487,3.792926
48800,,4989.597,4322.77,493.59,27036.138792276382,-1.0,4935.091,6846.0503,2.134794,4935.090785207184,4925.111,[ 0.081  0.099 -4.242 -0.816],22.591843,10.0,4999.577,10.0,4.4263763,0.021347938,115114490.0,515.3079,0.030025845,,100,0.1629517,0.01381369,9.979784,29.513142,0.4189424,1.3813689,5557.7915,0.00030025846,19504433,488,16.29517
48900,,0.45214844,4387.0815,500.0,27079.09114599228,-1.0,4999.4043,28505.71,38.6933,4999.404344712816,0.26129884,[ 0.059  0.11  -4.24  -0.792],0.45826942,10.0,4999.595,10.0,218.21225,0.38693294,820734300.0,0.08712944,0.0007700145,,100,3.4970367,0.057019487,4999.143,2.1254218,0.4189424,5.7019486,19460.473,7.700145e-06,19554433,489,349.70367
49000,,2939.855,4352.836,496.6,27122.668217658997,-1.0,4965.15,5849.823,0.7940791,4965.149929320723,2905.4822,[ 0.063  0.103 -4.238 -0.664],64.79489,10.0,4999.523,10.0,1.5433315,0.007940791,11473052.0,295.89185,0.17624904,,100,0.041813243,0.011727675,2059.668,68.56536,0.4189424,1.1727676,5089.14,0.0017624904,19604093,490,4.1813245
49100,,4999.517,4331.7393,494.5,27164.67969059944,-1.0,4944.053,6916.993,1.6862227,4944.0532836149005,4944.053,[ 0.061  0.12  -4.257 -0.707],23.54688,10.0,4999.517,10.0,4.246847,0.016862227,72252984.0,498.9649,0.010528114,,100,0.10395846,0.013943301,,40.608986,0.4189424,1.3943301,5655.1455,0.000105281135,19653543,491,10.395846
