AvgNormIw,ESSRenyi,IterType,MinNormIw,VarDiscRet,VarNormIw,Delta,MinVanillaIw,VarVanillaIw,VanillaAvgRet,Bound,AvgEpLen,J,MaxNormIw,VarJ,ESSClassic,AvgRet,EpsThisIter,MaxVanillaIw,eRenyi2,VarRet,BatchSize,AvgVanillaIw,AvgDiscRet
0.002,498.746861506,1,0.00163097,500.171334291,1.01317e-08,0.8,0.817585,0.00254598,4647.09767554,4541.31,500.0,4645.88,0.00224314,22.858,498.739345637,4647.09767554,100,1.12445,1.00251,500.171334291,500,1.00257,4647.09767554
0.01,500.0,2,0.01,17869.5490873,3.50449e-18,0.8,1.0,,4632.01933164,4398.58,498.64,4632.02,0.01,133.007,100.0,4632.01933164,100,1.0,1.0,17869.5490873,500,1.0,4632.01933164
0.005,500.0,2,0.005,3776.82797094,2.1793e-19,0.8,1.0,,4640.79371213,4471.34,499.44,4636.41,0.005,103.606,200.000000102,4640.79371213,100,1.0,1.0,3776.82797094,500,1.0,4640.79371213
0.00333333,500.0,2,0.00333333,378.97658247,5.43914e-20,0.8,1.0,,4645.71314612,4504.73,500.0,4639.51,0.00333333,85.4427,299.999969474,4645.71314612,100,1.0,1.0,378.97658247,500,1.0,4645.71314612
0.0025,500.0,2,0.0025,27948.8606411,5.4346e-20,0.8,1.0,,4623.1454013,4518.7,497.74,4635.42,0.0025,111.548,400.0,4623.1454013,100,1.0,1.0,27948.8606411,500,1.0,4623.1454013
0.002,487.544682545,1,0.00103271,716.423441642,9.59871e-08,0.8,0.52583,0.0248854,4644.69353794,4534.51,500.0,4640.26,0.00301053,65.9609,488.305982915,4644.69353794,100,1.53288,1.02555,716.423441642,500,1.01835,4644.69353794
0.01,500.0,2,0.01,453.554755135,3.50449e-18,0.8,1.0,,4646.58102971,4413.07,500.0,4646.58,0.01,21.1901,100.0,4646.58102971,100,1.0,1.0,453.554755135,500,1.0,4646.58102971
0.005,500.0,2,0.005,836.561587575,2.1793e-19,0.8,1.0,,4642.13430033,4479.24,500.0,4644.36,0.005,25.3683,200.000000102,4642.13430033,100,1.0,1.0,836.561587575,500,1.0,4642.13430033
0.00333333,500.0,2,0.00333333,647.144347223,5.43914e-20,0.8,1.0,,4643.11534916,4509.12,500.0,4643.94,0.00333333,25.3561,299.999969474,4643.11534916,100,1.0,1.0,647.144347223,500,1.0,4643.11534916
0.0025,500.0,2,0.0025,332.767898992,5.4346e-20,0.8,1.0,,4650.51041116,4528.83,500.0,4645.58,0.0025,23.93,400.0,4650.51041116,100,1.0,1.0,332.767898992,500,1.0,4650.51041116
0.002,498.48557652,1,0.00168527,614.68201216,1.30948e-08,0.8,0.840498,0.00325713,4645.21010329,4541.24,500.0,4645.83,0.0025234,23.412,498.371737936,4645.21010329,100,1.2585,1.00304,614.68201216,500,0.997466,4645.21010329
0.01,500.0,2,0.01,302.579098167,3.50449e-18,0.8,1.0,,4648.33037127,4414.92,500.0,4648.33,0.01,17.3076,100.0,4648.33037127,100,1.0,1.0,302.579098167,500,1.0,4648.33037127
0.005,500.0,2,0.005,373.053566696,2.1793e-19,0.8,1.0,,4646.78301178,4482.38,500.0,4647.56,0.005,18.304,200.000000102,4646.78301178,100,1.0,1.0,373.053566696,500,1.0,4646.78301178
0.00333333,500.0,2,0.00333333,10625.1230527,5.43914e-20,0.8,1.0,,4633.30009482,4507.94,498.87,4642.8,0.00333333,61.4395,299.999969474,4633.30009482,100,1.0,1.0,10625.1230527,500,1.0,4633.30009482
0.0025,500.0,2,0.0025,678.758346498,5.4346e-20,0.8,1.0,,4642.9466347,4526.04,500.0,4642.84,0.0025,54.7641,400.0,4642.9466347,100,1.0,1.0,678.758346498,500,1.0,4642.9466347
0.002,498.082627748,1,0.00167485,2029.00227522,1.40367e-08,0.8,0.834402,0.00348387,4644.53465965,4538.93,499.65,4643.59,0.00257257,49.1243,498.25503933,4644.53465965,100,1.28164,1.00385,2029.00227522,500,0.996388,4644.53465965
0.01,500.0,2,0.01,604.817624576,3.50449e-18,0.8,1.0,,4646.08929775,4412.53,500.0,4646.09,0.01,24.4698,100.0,4646.08929775,100,1.0,1.0,604.817624576,500,1.0,4646.08929775
0.005,500.0,2,0.005,435.958978607,2.1793e-19,0.8,1.0,,4645.87026233,4480.83,500.0,4645.98,0.005,22.6979,200.000000102,4645.87026233,100,1.0,1.0,435.958978607,500,1.0,4645.87026233
0.00333333,500.0,2,0.00333333,300.839636139,5.43914e-20,0.8,1.0,,4649.09484201,4512.17,500.0,4647.02,0.00333333,21.0926,299.999969474,4649.09484201,100,1.0,1.0,300.839636139,500,1.0,4649.09484201
0.0025,500.0,2,0.0025,2035.55364531,5.4346e-20,0.8,1.0,,4643.62189237,4529.39,499.61,4646.17,0.0025,28.9765,400.0,4643.62189237,100,1.0,1.0,2035.55364531,500,1.0,4643.62189237
0.002,498.578607155,1,0.00168649,822.790615184,1.09247e-08,0.8,0.842934,0.00272915,4643.68429576,4541.37,500.0,4645.97,0.00227735,26.9637,498.640685971,4643.68429576,100,1.13826,1.00285,822.790615184,500,0.999631,4643.68429576
0.01,500.0,2,0.01,318.616372726,3.50449e-18,0.8,1.0,,4646.50060472,4412.95,500.0,4646.5,0.01,17.7604,100.0,4646.50060472,100,1.0,1.0,318.616372726,500,1.0,4646.50060472
0.005,500.0,2,0.005,24393.0659312,2.1793e-19,0.8,1.0,,4628.86273372,4472.54,498.38,4637.68,0.005,110.951,200.000000102,4628.86273372,100,1.0,1.0,24393.0659312,500,1.0,4628.86273372
0.00333333,500.0,2,0.00333333,378.311801543,5.43914e-20,0.8,1.0,,4646.96377949,4505.93,500.0,4640.78,0.00333333,91.3821,299.999969474,4646.96377949,100,1.0,1.0,378.311801543,500,1.0,4646.96377949
0.0025,500.0,2,0.0025,497.215206506,5.4346e-20,0.8,1.0,,4647.76718387,4525.75,500.0,4642.52,0.0025,79.9703,400.0,4647.76718387,100,1.0,1.0,497.215206506,500,1.0,4647.76718387
0.002,493.826788385,1,0.000724347,483.312411473,5.00554e-08,0.8,0.363965,0.0126379,4644.43684093,4539.85,500.0,4644.95,0.00246282,32.5718,493.832645834,4644.43684093,100,1.2375,1.0125,483.312411473,500,1.00495,4644.43684093
0.01,500.0,2,0.01,1466.01696929,3.50449e-18,0.8,1.0,,4643.11208794,4409.59,499.73,4643.11,0.01,38.0967,100.0,4643.11208794,100,1.0,1.0,1466.01696929,500,1.0,4643.11208794
0.005,500.0,2,0.005,674.839359557,2.1793e-19,0.8,1.0,,4642.61468354,4477.69,500.0,4642.86,0.005,32.5543,200.000000102,4642.61468354,100,1.0,1.0,674.839359557,500,1.0,4642.61468354
0.00333333,500.0,2,0.00333333,18802.1813455,5.43914e-20,0.8,1.0,,4634.40176827,4505.18,498.6,4640.04,0.00333333,83.2295,299.999969474,4634.40176827,100,1.0,1.0,18802.1813455,500,1.0,4634.40176827
0.0025,500.0,2,0.0025,432.515818093,5.4346e-20,0.8,1.0,,4644.55600029,4524.37,500.0,4641.17,0.0025,72.8439,400.0,4644.55600029,100,1.0,1.0,432.515818093,500,1.0,4644.55600029
0.002,494.600705504,1,0.00110463,498.170481538,4.11472e-08,0.8,0.553135,0.0103174,4645.73778406,4538.46,500.0,4643.5,0.00256066,42.5472,494.919161172,4645.73778406,100,1.28223,1.01092,498.170481538,500,1.00148,4645.73778406
0.01,500.0,2,0.01,357.326438726,3.50449e-18,0.8,1.0,,4646.03377569,4412.55,500.0,4646.03,0.01,18.8083,100.0,4646.03377569,100,1.0,1.0,357.326438726,500,1.0,4646.03377569
0.005,500.0,2,0.005,337.046011312,2.1793e-19,0.8,1.0,,4649.02248213,4482.43,500.0,4647.53,0.005,18.5997,200.000000102,4649.02248213,100,1.0,1.0,337.046011312,500,1.0,4649.02248213
0.00333333,500.0,2,0.00333333,636.717709732,5.43914e-20,0.8,1.0,,4645.91071429,4512.19,499.9,4646.99,0.00333333,21.0079,299.999969474,4645.91071429,100,1.0,1.0,636.717709732,500,1.0,4645.91071429
0.0025,500.0,2,0.0025,559.485590218,5.4346e-20,0.8,1.0,,4645.35758151,4529.82,500.0,4646.58,0.0025,21.6788,400.0,4645.35758151,100,1.0,1.0,559.485590218,500,1.0,4645.35758151
0.002,498.97125865,1,0.00168841,531.138892749,7.72207e-09,0.8,0.844208,0.00193054,4644.45466784,4541.82,500.0,4646.36,0.00230944,21.5758,499.038434535,4644.45466784,100,1.15473,1.00206,531.138892749,500,1.00001,4644.45466784
0.01,500.0,2,0.01,538.651752785,3.50449e-18,0.8,1.0,,4642.97975193,4409.51,500.0,4642.98,0.01,23.0926,100.0,4642.97975193,100,1.0,1.0,538.651752785,500,1.0,4642.97975193
0.005,500.0,2,0.005,8423.96876227,2.1793e-19,0.8,1.0,,4636.78603448,4474.72,499.06,4639.88,0.005,66.679,200.000000102,4636.78603448,100,1.0,1.0,8423.96876227,500,1.0,4636.78603448
0.00333333,500.0,2,0.00333333,17854.9957377,5.43914e-20,0.8,1.0,,4637.81373332,4504.34,498.63,4639.19,0.00333333,94.1125,299.999969474,4637.81373332,100,1.0,1.0,17854.9957377,500,1.0,4637.81373332
0.0025,500.0,2,0.0025,544.007051094,5.4346e-20,0.8,1.0,,4643.48988548,4523.48,500.0,4640.27,0.0025,82.3467,400.0,4643.48988548,100,1.0,1.0,544.007051094,500,1.0,4643.48988548
0.002,493.30783624,1,0.00118523,750.439793015,4.7849e-08,0.8,0.592596,0.0119614,4642.07228539,4537.05,499.94,4642.22,0.00251559,54.1417,494.101193425,4642.07228539,100,1.25775,1.01357,750.439793015,500,0.999966,4642.07228539
0.01,500.0,2,0.01,615.443624395,3.50449e-18,0.8,1.0,,4643.1398903,4409.63,500.0,4643.14,0.01,24.6838,100.0,4643.1398903,100,1.0,1.0,615.443624395,500,1.0,4643.1398903
0.005,500.0,2,0.005,401.466011627,2.1793e-19,0.8,1.0,,4647.43821784,4480.17,500.0,4645.29,0.005,22.5386,200.000000102,4647.43821784,100,1.0,1.0,401.466011627,500,1.0,4647.43821784
0.00333333,500.0,2,0.00333333,18643.692823,5.43914e-20,0.8,1.0,,4631.42542711,4505.85,498.6,4640.67,0.00333333,80.8319,299.999969474,4631.42542711,100,1.0,1.0,18643.692823,500,1.0,4631.42542711
0.0025,500.0,2,0.0025,1238.65361397,5.4346e-20,0.8,1.0,,4644.93810506,4524.98,499.72,4641.74,0.0025,72.1826,400.0,4644.93810506,100,1.0,1.0,1238.65361397,500,1.0,4644.93810506
0.002,497.209003264,1,0.00147828,327.598244327,2.26187e-08,0.8,0.738873,0.00565058,4647.51047527,4538.79,500.0,4643.51,0.00279387,56.6593,497.193980585,4647.51047527,100,1.39643,1.00561,327.598244327,500,0.999639,4647.51047527
0.01,500.0,2,0.01,403.476472642,3.50449e-18,0.8,1.0,,4647.55541353,4414.05,500.0,4647.56,0.01,19.986,100.0,4647.55541353,100,1.0,1.0,403.476472642,500,1.0,4647.55541353
0.005,500.0,2,0.005,7002.8600896,2.1793e-19,0.8,1.0,,4639.11892214,4478.22,499.15,4643.34,0.005,60.6954,200.000000102,4639.11892214,100,1.0,1.0,7002.8600896,500,1.0,4639.11892214
0.00333333,500.0,2,0.00333333,490.629378582,5.43914e-20,0.8,1.0,,4645.04311343,4509.09,500.0,4643.91,0.00333333,51.1714,299.999969474,4645.04311343,100,1.0,1.0,490.629378582,500,1.0,4645.04311343
0.0025,500.0,2,0.0025,423.681929448,5.4346e-20,0.8,1.0,,4645.08876946,4527.44,500.0,4644.2,0.0025,45.4863,400.0,4645.08876946,100,1.0,1.0,423.681929448,500,1.0,4645.08876946
0.002,496.10190808,1,0.00136841,565.093725104,3.24634e-08,0.8,0.678149,0.00797275,4646.95252824,4540.8,500.0,4645.64,0.00246593,32.7491,495.982781382,4646.95252824,100,1.22205,1.00786,565.093725104,500,0.991145,4646.95252824
0.01,500.0,2,0.01,1145.94564621,3.50449e-18,0.8,1.0,,4646.04748217,4412.52,499.77,4646.05,0.01,33.6821,100.0,4646.04748217,100,1.0,1.0,1145.94564621,500,1.0,4646.04748217
0.005,500.0,2,0.005,432.730553967,2.1793e-19,0.8,1.0,,4646.85741772,4481.32,500.0,4646.45,0.005,27.9573,200.000000102,4646.85741772,100,1.0,1.0,432.730553967,500,1.0,4646.85741772
0.00333333,500.0,2,0.00333333,2545.29113285,5.43914e-20,0.8,1.0,,4640.02575538,4509.48,499.5,4644.31,0.00333333,37.0162,299.999969474,4640.02575538,100,1.0,1.0,2545.29113285,500,1.0,4640.02575538
0.0025,500.0,2,0.0025,553.234657476,5.4346e-20,0.8,1.0,,4646.57947262,4528.09,500.0,4644.88,0.0025,34.14,400.0,4646.57947262,100,1.0,1.0,553.234657476,500,1.0,4646.57947262
0.002,497.700231508,1,0.00157122,554.243035268,1.8606e-08,0.8,0.786341,0.00466013,4643.43436195,4540.38,500.0,4645.08,0.00239803,30.6969,497.689638547,4643.43436195,100,1.20013,1.00462,554.243035268,500,1.00093,4643.43436195
0.01,500.0,2,0.01,480.895853644,3.50449e-18,0.8,1.0,,4648.5842122,4415.02,500.0,4648.58,0.01,21.8194,100.0,4648.5842122,100,1.0,1.0,480.895853644,500,1.0,4648.5842122
0.005,500.0,2,0.005,21118.2233529,2.1793e-19,0.8,1.0,,4632.79766625,4475.54,498.51,4640.69,0.005,103.701,200.000000102,4632.79766625,100,1.0,1.0,21118.2233529,500,1.0,4632.79766625
0.00333333,500.0,2,0.00333333,505.035218287,5.43914e-20,0.8,1.0,,4645.88976837,4507.58,500.0,4642.42,0.00333333,85.685,299.999969474,4645.88976837,100,1.0,1.0,505.035218287,500,1.0,4645.88976837
0.0025,500.0,2,0.0025,382.02478945,5.4346e-20,0.8,1.0,,4648.02445646,4527.04,500.0,4643.82,0.0025,74.879,400.0,4648.02445646,100,1.0,1.0,382.02478945,500,1.0,4648.02445646
0.002,494.51999784,1,0.00117945,500.088266848,4.42847e-08,0.8,0.591836,0.0111506,4644.17519712,4540.24,500.0,4645.27,0.0024332,43.7241,494.535829265,4644.17519712,100,1.22096,1.01108,500.088266848,500,1.00358,4644.17519712
0.01,500.0,2,0.01,256.017948795,3.50449e-18,0.8,1.0,,4647.65353235,4414.24,500.0,4647.65,0.01,15.9204,100.0,4647.65353235,100,1.0,1.0,256.017948795,500,1.0,4647.65353235
0.005,500.0,2,0.005,19156.6543407,2.1793e-19,0.8,1.0,,4631.40971848,4474.43,498.51,4639.53,0.005,98.3628,200.000000102,4631.40971848,100,1.0,1.0,19156.6543407,500,1.0,4631.40971848
0.00333333,500.0,2,0.00333333,475.529716983,5.43914e-20,0.8,1.0,,4646.5351448,4507.06,500.0,4641.87,0.00333333,81.351,299.999969474,4646.5351448,100,1.0,1.0,475.529716983,500,1.0,4646.5351448
0.0025,500.0,2,0.0025,436.687388917,5.4346e-20,0.8,1.0,,4645.34723579,4525.98,500.0,4642.74,0.0025,71.2309,400.0,4645.34723579,100,1.0,1.0,436.687388917,500,1.0,4645.34723579
0.002,496.93937625,1,0.00153545,250.403714114,2.88125e-08,0.8,0.770736,0.00725973,4651.61375635,4540.46,500.0,4645.21,0.0025364,53.6031,496.431200786,4651.61375635,100,1.27317,1.00616,250.403714114,500,1.00392,4651.61375635
0.01,500.0,2,0.01,439.115613955,3.50449e-18,0.8,1.0,,4647.13791003,4413.65,500.0,4647.14,0.01,20.85,100.0,4647.13791003,100,1.0,1.0,439.115613955,500,1.0,4647.13791003
0.005,500.0,2,0.005,450.615403748,2.1793e-19,0.8,1.0,,4647.31672417,4482.13,500.0,4647.23,0.005,20.9863,200.000000102,4647.31672417,100,1.0,1.0,450.615403748,500,1.0,4647.31672417
0.00333333,500.0,2,0.00333333,2441.3520279,5.43914e-20,0.8,1.0,,4644.71280209,4511.55,499.55,4646.39,0.00333333,33.1763,299.999969474,4644.71280209,100,1.0,1.0,2441.3520279,500,1.0,4644.71280209
0.0025,500.0,2,0.0025,17869.2461494,5.4346e-20,0.8,1.0,,4633.6943148,4526.44,498.58,4643.22,0.0025,72.6523,400.0,4633.6943148,100,1.0,1.0,17869.2461494,500,1.0,4633.6943148
0.002,493.066012334,1,0.00100555,573.44114557,5.39592e-08,0.8,0.502563,0.0134784,4644.29669009,4539.89,500.0,4645.08,0.00275472,49.6215,493.358020086,4644.29669009,100,1.37678,1.01406,573.44114557,500,0.999576,4644.29669009
0.01,500.0,2,0.01,406.307402742,3.50449e-18,0.8,1.0,,4645.16300531,4411.62,500.0,4645.16,0.01,20.056,100.0,4645.16300531,100,1.0,1.0,406.307402742,500,1.0,4645.16300531
0.005,500.0,2,0.005,492.866878344,2.1793e-19,0.8,1.0,,4648.44039486,4481.66,500.0,4646.8,0.005,21.1607,200.000000102,4648.44039486,100,1.0,1.0,492.866878344,500,1.0,4648.44039486
0.00333333,500.0,2,0.00333333,366.341832864,5.43914e-20,0.8,1.0,,4649.04117742,4512.71,500.0,4647.55,0.00333333,20.5067,299.999969474,4649.04117742,100,1.0,1.0,366.341832864,500,1.0,4649.04117742
0.0025,500.0,2,0.0025,367.070865461,5.4346e-20,0.8,1.0,,4648.15984306,4530.93,500.0,4647.7,0.0025,20.1572,400.0,4648.15984306,100,1.0,1.0,367.070865461,500,1.0,4648.15984306
0.002,498.564502189,1,0.00154952,419.925156024,1.24835e-08,0.8,0.774211,0.00311645,4648.26137484,4543.52,500.0,4648.12,0.00229683,19.6498,498.447628023,4648.26137484,100,1.1476,1.00288,419.925156024,500,0.99929,4648.26137484
0.01,500.0,2,0.01,864.123206762,3.50449e-18,0.8,1.0,,4645.39832792,4411.91,499.81,4645.4,0.01,29.2486,100.0,4645.39832792,100,1.0,1.0,864.123206762,500,1.0,4645.39832792
0.005,500.0,2,0.005,820.846601078,2.1793e-19,0.8,1.0,,4645.64205478,4480.42,499.81,4645.52,0.005,28.8804,200.000000102,4645.64205478,100,1.0,1.0,820.846601078,500,1.0,4645.64205478
0.00333333,500.0,2,0.00333333,472.057703539,5.43914e-20,0.8,1.0,,4646.11600534,4510.91,500.0,4645.72,0.00333333,26.6816,299.999969474,4646.11600534,100,1.0,1.0,472.057703539,500,1.0,4646.11600534
0.0025,500.0,2,0.0025,16784.4443652,5.4346e-20,0.8,1.0,,4634.04255896,4526.02,498.66,4642.8,0.0025,68.656,400.0,4634.04255896,100,1.0,1.0,16784.4443652,500,1.0,4634.04255896
0.002,495.085388367,1,0.00104869,540.5552361,4.26973e-08,0.8,0.522017,0.0105798,4644.47950534,4539.27,500.0,4644.24,0.00270963,46.4212,494.729536998,4644.47950534,100,1.3488,1.00993,540.5552361,500,0.995561,4644.47950534
0.01,500.0,2,0.01,1489.69734636,3.50449e-18,0.8,1.0,,4647.77329072,4414.21,499.7,4647.77,0.01,38.4031,100.0,4647.77329072,100,1.0,1.0,1489.69734636,500,1.0,4647.77329072
0.005,500.0,2,0.005,569.441359137,2.1793e-19,0.8,1.0,,4648.13810344,4482.8,500.0,4647.96,0.005,31.9266,200.000000102,4648.13810344,100,1.0,1.0,569.441359137,500,1.0,4648.13810344
0.00333333,500.0,2,0.00333333,326.040673677,5.43914e-20,0.8,1.0,,4647.28897045,4512.88,500.0,4647.73,0.00333333,28.0576,299.999969474,4647.28897045,100,1.0,1.0,326.040673677,500,1.0,4647.28897045
0.0025,500.0,2,0.0025,522.710832207,5.4346e-20,0.8,1.0,,4646.57192836,4530.66,500.0,4647.44,0.0025,26.8337,400.0,4646.57192836,100,1.0,1.0,522.710832207,500,1.0,4646.57192836
0.002,498.28049852,1,0.00151696,393.047912956,2.19175e-08,0.8,0.761237,0.00551928,4647.30608457,4543.15,500.0,4647.79,0.00295968,24.6506,497.280646199,4647.30608457,100,1.48522,1.00345,393.047912956,500,1.00363,4647.30608457
0.01,500.0,2,0.01,20353.3755259,3.50449e-18,0.8,1.0,,4630.09054308,4396.66,498.48,4630.09,0.01,141.95,100.0,4630.09054308,100,1.0,1.0,20353.3755259,500,1.0,4630.09054308
0.005,500.0,2,0.005,4643.06584376,2.1793e-19,0.8,1.0,,4637.32541353,4468.61,499.37,4633.71,0.005,111.294,200.000000102,4637.32541353,100,1.0,1.0,4643.06584376,500,1.0,4637.32541353
0.00333333,500.0,2,0.00333333,568.633827921,5.43914e-20,0.8,1.0,,4646.28951397,4503.1,499.91,4637.9,0.00333333,92.089,299.999969474,4646.28951397,100,1.0,1.0,568.633827921,500,1.0,4646.28951397
0.0025,500.0,2,0.0025,385.617792029,5.4346e-20,0.8,1.0,,4648.16533454,4523.72,500.0,4640.47,0.0025,80.4703,400.0,4648.16533454,100,1.0,1.0,385.617792029,500,1.0,4648.16533454
0.002,495.599422103,1,0.00125074,374.322495885,3.39052e-08,0.8,0.62741,0.00853171,4648.31903157,4538.12,500.0,4643.04,0.00263351,60.9429,495.805953104,4648.31903157,100,1.32105,1.00888,374.322495885,500,1.00326,4648.31903157
0.01,500.0,2,0.01,391.880468861,3.50449e-18,0.8,1.0,,4647.95156782,4414.44,500.0,4647.95,0.01,19.6967,100.0,4647.95156782,100,1.0,1.0,391.880468861,500,1.0,4647.95156782
0.005,500.0,2,0.005,313.08844563,2.1793e-19,0.8,1.0,,4648.63317392,4483.18,500.0,4648.29,0.005,18.6836,200.000000102,4648.63317392,100,1.0,1.0,313.08844563,500,1.0,4648.63317392
0.00333333,500.0,2,0.00333333,392.59885378,5.43914e-20,0.8,1.0,,4647.39566917,4513.18,500.0,4647.99,0.00333333,19.0382,299.999969474,4647.39566917,100,1.0,1.0,392.59885378,500,1.0,4647.39566917
0.0025,500.0,2,0.0025,361.392930681,5.4346e-20,0.8,1.0,,4647.89445747,4531.18,500.0,4647.97,0.0025,19.0075,400.0,4647.89445747,100,1.0,1.0,361.392930681,500,1.0,4647.89445747
0.002,497.604694656,1,0.00138863,4302.41786542,1.7929e-08,0.8,0.696676,0.00451277,4642.23222478,4542.66,499.34,4647.38,0.00234985,26.9511,497.773158346,4642.23222478,100,1.17892,1.00481,4302.41786542,500,1.0034,4642.23222478
0.01,500.0,2,0.01,302.344180138,3.50449e-18,0.8,1.0,,4648.44537285,4414.96,500.0,4648.45,0.01,17.3009,100.0,4648.44537285,100,1.0,1.0,302.344180138,500,1.0,4648.44537285
0.005,500.0,2,0.005,596.207679741,2.1793e-19,0.8,1.0,,4647.1367022,4482.66,500.0,4647.79,0.005,21.1,200.000000102,4647.1367022,100,1.0,1.0,596.207679741,500,1.0,4647.1367022
0.00333333,500.0,2,0.00333333,676.597927852,5.43914e-20,0.8,1.0,,4644.27615228,4511.79,500.0,4646.62,0.00333333,22.8655,299.999969474,4644.27615228,100,1.0,1.0,676.597927852,500,1.0,4644.27615228
0.0025,500.0,2,0.0025,584.011743276,5.4346e-20,0.8,1.0,,4646.46919008,4529.81,500.0,4646.58,0.0025,23.1661,400.0,4646.46919008,100,1.0,1.0,584.011743276,500,1.0,4646.46919008
0.002,497.707082283,1,0.00137598,1304.11950258,2.05372e-08,0.8,0.685109,0.00509139,4644.99837496,4542.08,499.71,4646.76,0.00278389,24.4027,497.451045158,4644.99837496,100,1.38612,1.00461,1304.11950258,500,0.995813,4644.99837496
0.01,500.0,2,0.01,343.966073268,3.50449e-18,0.8,1.0,,4649.54380795,4416.06,500.0,4649.54,0.01,18.4533,100.0,4649.54380795,100,1.0,1.0,343.966073268,500,1.0,4649.54380795
0.005,500.0,2,0.005,317.306822284,2.1793e-19,0.8,1.0,,4649.12754287,4484.21,500.0,4649.34,0.005,18.0935,200.000000102,4649.12754287,100,1.0,1.0,317.306822284,500,1.0,4649.12754287
0.00333333,500.0,2,0.00333333,349.365966362,5.43914e-20,0.8,1.0,,4649.02280182,4514.4,500.0,4649.23,0.00333333,18.2637,299.999969474,4649.02280182,100,1.0,1.0,349.365966362,500,1.0,4649.02280182
0.0025,500.0,2,0.0025,215.059495952,5.4346e-20,0.8,1.0,,4650.82307968,4532.86,500.0,4649.63,0.0025,17.432,400.0,4650.82307968,100,1.0,1.0,215.059495952,500,1.0,4650.82307968
0.002,499.092203517,1,0.00171998,667.297216633,7.08943e-09,0.8,0.861616,0.00177908,4646.37127979,4544.64,499.9,4649.18,0.00232764,18.8967,499.116968622,4646.37127979,100,1.16602,1.00182,667.297216633,500,1.00189,4646.37127979
0.01,500.0,2,0.01,388.360075432,3.50449e-18,0.8,1.0,,4648.16943215,4414.63,500.0,4648.17,0.01,19.6081,100.0,4648.16943215,100,1.0,1.0,388.360075432,500,1.0,4648.16943215
0.005,500.0,2,0.005,8639.97484738,2.1793e-19,0.8,1.0,,4634.09212259,4475.99,498.95,4641.13,0.005,67.2203,200.000000102,4634.09212259,100,1.0,1.0,8639.97484738,500,1.0,4634.09212259
0.00333333,500.0,2,0.00333333,33473.5560911,5.43914e-20,0.8,1.0,,4623.07808729,4500.27,497.3,4635.11,0.00333333,118.874,299.999969474,4623.07808729,100,1.0,1.0,33473.5560911,500,1.0,4623.07808729
0.0025,500.0,2,0.0025,3341.10005794,5.4346e-20,0.8,1.0,,4642.97450512,4520.3,499.46,4637.08,0.0025,106.943,400.0,4642.97450512,100,1.0,1.0,3341.10005794,500,1.0,4642.97450512
0.002,491.04792264,1,0.000994965,369.66426095,7.24094e-08,0.8,0.497581,0.0181095,4645.90066167,4535.63,500.0,4641.03,0.00297955,72.4818,491.127124264,4645.90066167,100,1.49007,1.01823,369.66426095,500,1.0002,4645.90066167
0.01,500.0,2,0.01,254.22547243,3.50449e-18,0.8,1.0,,4649.1530202,4415.7,500.0,4649.15,0.01,15.8645,100.0,4649.1530202,100,1.0,1.0,254.22547243,500,1.0,4649.1530202
0.005,500.0,2,0.005,345.518995318,2.1793e-19,0.8,1.0,,4648.48235968,4483.73,500.0,4648.82,0.005,17.2333,200.000000102,4648.48235968,100,1.0,1.0,345.518995318,500,1.0,4648.48235968
0.00333333,500.0,2,0.00333333,587.529273377,5.43914e-20,0.8,1.0,,4646.98768175,4513.41,499.84,4648.21,0.00333333,19.8146,299.999969474,4646.98768175,100,1.0,1.0,587.529273377,500,1.0,4646.98768175
0.0025,500.0,2,0.0025,375.474886112,5.4346e-20,0.8,1.0,,4648.71836866,4531.57,500.0,4648.33,0.0025,19.6836,400.0,4648.71836866,100,1.0,1.0,375.474886112,500,1.0,4648.71836866
0.002,498.78754891,1,0.00115477,376.226692879,1.30899e-08,0.8,0.57808,0.00328038,4649.41555673,4544.28,500.0,4648.84,0.0022911,18.4874,498.372379782,4649.41555673,100,1.14693,1.00243,376.226692879,500,1.00121,4649.41555673
0.01,500.0,2,0.01,410.420591412,3.50449e-18,0.8,1.0,,4645.80331713,4412.34,500.0,4645.8,0.01,20.1573,100.0,4645.80331713,100,1.0,1.0,410.420591412,500,1.0,4645.80331713
0.005,500.0,2,0.005,353.117121522,2.1793e-19,0.8,1.0,,4649.72318579,4482.65,500.0,4647.76,0.005,19.5395,200.000000102,4649.72318579,100,1.0,1.0,353.117121522,500,1.0,4649.72318579
0.00333333,500.0,2,0.00333333,380.183627559,5.43914e-20,0.8,1.0,,4648.42199018,4513.16,500.0,4647.98,0.00333333,19.4958,299.999969474,4648.42199018,100,1.0,1.0,380.183627559,500,1.0,4648.42199018
0.0025,500.0,2,0.0025,420.938907439,5.4346e-20,0.8,1.0,,4646.80271343,4530.92,500.0,4647.69,0.0025,19.7359,400.0,4646.80271343,100,1.0,1.0,420.938907439,500,1.0,4646.80271343
0.002,499.073318718,1,0.00154874,387.298454561,9.02682e-09,0.8,0.774682,0.00225851,4646.15705133,4543.05,500.0,4647.59,0.00238307,19.4014,498.876242341,4646.15705133,100,1.19201,1.00186,387.298454561,500,1.0004,4646.15705133
0.01,500.0,2,0.01,445.305685455,3.50449e-18,0.8,1.0,,4646.1300663,4412.6,500.0,4646.13,0.01,20.9965,100.0,4646.1300663,100,1.0,1.0,445.305685455,500,1.0,4646.1300663
