VarJ,VarNormIw,IterType,Delta,AvgNormIw,ESSRenyi,VarVanillaIw,VarRet,Bound,VarDiscRet,AvgDiscRet,MaxNormIw,ESSClassic,MaxVanillaIw,AvgEpLen,EpsThisIter,AvgRet,VanillaAvgRet,MinNormIw,eRenyi2,AvgVanillaIw,MinVanillaIw,J,BatchSize
86.5792,5.4346e-20,2,0.8,0.0025,500.0,,7837.72430993,-38.82,7837.72430993,-36.7709087976,0.0025,400.0,1.0,206.36,100,-36.7709087976,-36.7709087976,0.0025,1.0,1.0,1.0,-35.782,500
85.9524,5.43187e-20,1,0.8,0.002,500.0,,6936.58763692,-40.5965,6936.58763692,-46.2679745756,0.002,500.000006643,1.0,188.2,100,-46.2679745756,-46.2679745756,0.002,1.0,1.0,1.0,-37.8792,500
85.8647,3.50449e-18,2,0.8,0.01,500.0,,7447.2264,-37.891,7447.2264,-31.9628862767,0.01,100.0,1.0,229.24,100,-31.9628862767,-31.9628862767,0.01,1.0,1.0,1.0,-31.9629,500
87.4431,2.1793e-19,2,0.8,0.005,500.0,,7997.73587411,-37.2056,7997.73587411,-34.0043554412,0.005,200.000000102,1.0,215.59,100,-34.0043554412,-34.0043554412,0.005,1.0,1.0,1.0,-32.9836,500
83.3115,5.43914e-20,2,0.8,0.00333333,500.0,,5117.6097667,-45.2383,5117.6097667,-59.3474407368,0.00333333,299.999969474,1.0,165.37,100,-59.3474407368,-59.3474407368,0.00333333,1.0,1.0,1.0,-41.7716,500
85.3095,5.4346e-20,2,0.8,0.0025,500.0,,8291.84767925,-42.2078,8291.84767925,-31.4747946063,0.0025,400.0,1.0,217.95,100,-31.4747946063,-31.4747946063,0.0025,1.0,1.0,1.0,-39.1974,500
85.0077,5.43187e-20,1,0.8,0.002,500.0,,7075.98498875,-42.7689,7075.98498875,-43.5920940438,0.002,500.000006643,1.0,196.04,100,-43.5920940438,-43.5920940438,0.002,1.0,1.0,1.0,-40.0763,500
85.7409,3.50449e-18,2,0.8,0.01,500.0,,7425.7574649,-46.2684,7425.7574649,-40.1670556378,0.01,100.0,1.0,204.04,100,-40.1670556378,-40.1670556378,0.01,1.0,1.0,1.0,-40.1671,500
87.2302,2.1793e-19,2,0.8,0.005,500.0,,7937.27716576,-42.5943,7937.27716576,-35.967072853,0.005,200.000000102,1.0,218.2,100,-35.967072853,-35.967072853,0.005,1.0,1.0,1.0,-38.0671,500
88.5279,5.43914e-20,2,0.8,0.00333333,500.0,,8328.3649439,-38.9277,8328.3649439,-29.5594255113,0.00333333,299.999969474,1.0,227.75,100,-29.5594255113,-29.5594255113,0.00333333,1.0,1.0,1.0,-35.2312,500
87.293,5.4346e-20,2,0.8,0.0025,500.0,,6800.02996597,-42.8738,6800.02996597,-52.9966099331,0.0025,400.0,1.0,171.57,100,-52.9966099331,-52.9966099331,0.0025,1.0,1.0,1.0,-39.6725,500
87.8999,5.43187e-20,1,0.8,0.002,500.0,,8149.121979,-40.4862,8149.121979,-29.4243934774,0.002,500.000006643,1.0,233.37,100,-29.4243934774,-29.4243934774,0.002,1.0,1.0,1.0,-37.6229,500
86.9442,3.50449e-18,2,0.8,0.01,500.0,,7635.64912535,-43.4448,7635.64912535,-37.3926418974,0.01,100.0,1.0,209.8,100,-37.3926418974,-37.3926418974,0.01,1.0,1.0,1.0,-37.3926,500
87.0963,2.1793e-19,2,0.8,0.005,500.0,,7686.53180564,-40.5559,7686.53180564,-35.1220541111,0.005,200.000000102,1.0,219.13,100,-35.1220541111,-35.1220541111,0.005,1.0,1.0,1.0,-36.2573,500
88.1446,5.43914e-20,2,0.8,0.00333333,500.0,,8072.15447448,-35.0688,8072.15447448,-21.4862502592,0.00333333,299.999969474,1.0,253.32,100,-21.4862502592,-21.4862502592,0.00333333,1.0,1.0,1.0,-31.3336,500
88.1917,5.4346e-20,2,0.8,0.0025,500.0,,7876.32126671,-35.2215,7876.32126671,-33.9458888652,0.0025,400.0,1.0,223.73,100,-33.9458888652,-33.9458888652,0.0025,1.0,1.0,1.0,-31.9867,500
88.463,1.51822e-17,1,0.8,0.002,500.0,3.78299e-12,8033.89087546,-33.0938,8033.89087546,-23.0560624018,0.00200001,500.000152977,1.00001,245.6,100,-23.0560624018,-23.0560624018,0.00199998,1.0,1.0,0.999989,-30.2006,500
88.7469,3.50449e-18,2,0.8,0.01,500.0,,7955.57484903,-34.0334,7955.57484903,-28.0880976469,0.01,100.0,1.0,236.55,100,-28.0880976469,-28.0880976469,0.01,1.0,1.0,1.0,-28.0881,500
87.6675,2.1793e-19,2,0.8,0.005,500.0,,7551.34911875,-35.4018,7551.34911875,-34.3075161287,0.005,200.000000102,1.0,219.74,100,-34.3075161287,-34.3075161287,0.005,1.0,1.0,1.0,-31.1978,500
87.8013,5.43914e-20,2,0.8,0.00333333,500.0,,7786.62657471,-37.4368,7786.62657471,-39.6171398947,0.00333333,299.999969474,1.0,200.13,100,-39.6171398947,-39.6171398947,0.00333333,1.0,1.0,1.0,-34.0043,500
85.6897,5.4346e-20,2,0.8,0.0025,500.0,,6119.88452851,-41.3531,6119.88452851,-49.7100295345,0.0025,400.0,1.0,187.75,100,-49.7100295345,-49.7100295345,0.0025,1.0,1.0,1.0,-37.9307,500
86.4662,4.44546e-16,1,0.8,0.002,499.996185332,1.11111e-10,8084.91834909,-40.4021,8084.91834909,-34.9822409907,0.00200003,500.000212512,1.00001,214.36,100,-34.9822409907,-34.9822409907,0.00199989,1.00001,0.999999,0.999946,-37.3409,500
83.7336,3.50449e-18,2,0.8,0.01,500.0,,7082.14290316,-47.9387,7082.14290316,-42.0299758813,0.01,100.0,1.0,195.19,100,-42.0299758813,-42.0299758813,0.01,1.0,1.0,1.0,-42.03,500
84.9011,2.1793e-19,2,0.8,0.005,500.0,,7467.81015569,-43.827,7467.81015569,-37.1443562097,0.005,200.000000102,1.0,223.18,100,-37.1443562097,-37.1443562097,0.005,1.0,1.0,1.0,-39.5872,500
86.414,5.43914e-20,2,0.8,0.00333333,500.0,,8059.56493478,-42.1047,8059.56493478,-36.3970254323,0.00333333,299.999969474,1.0,206.25,100,-36.3970254323,-36.3970254323,0.00333333,1.0,1.0,1.0,-38.5238,500
84.9551,5.4346e-20,2,0.8,0.0025,500.0,,6432.71898822,-44.4969,6432.71898822,-50.0115703749,0.0025,400.0,1.0,182.6,100,-50.0115703749,-50.0115703749,0.0025,1.0,1.0,1.0,-41.3957,500
85.214,3.35479e-17,1,0.8,0.002,500.0,8.36225e-12,7502.58924394,-43.4618,7502.58924394,-37.8572681782,0.00200002,500.000324325,1.00001,212.16,100,-37.8572681782,-37.8572681782,0.00199998,1.0,1.0,0.99999,-40.688,500
86.5773,3.50449e-18,2,0.8,0.01,500.0,,7571.34455644,-41.1821,7571.34455644,-35.4090933441,0.01,100.0,1.0,221.4,100,-35.4090933441,-35.4090933441,0.01,1.0,1.0,1.0,-35.4091,500
85.0339,2.1793e-19,2,0.8,0.005,500.0,,7035.17259386,-40.4749,7035.17259386,-36.8750268752,0.005,200.000000102,1.0,213.68,100,-36.8750268752,-36.8750268752,0.005,1.0,1.0,1.0,-36.1421,500
85.9321,5.43914e-20,2,0.8,0.00333333,500.0,,7729.03795894,-37.1074,7729.03795894,-28.4247322941,0.00333333,299.999969474,1.0,235.42,100,-28.4247322941,-28.4247322941,0.00333333,1.0,1.0,1.0,-33.5696,500
85.1856,5.4346e-20,2,0.8,0.0025,500.0,,6829.6180079,-39.6888,6829.6180079,-45.7910267227,0.0025,400.0,1.0,190.25,100,-45.7910267227,-45.7910267227,0.0025,1.0,1.0,1.0,-36.625,500
84.8711,5.43187e-20,1,0.8,0.002,500.0,,6894.25921689,-42.2279,6894.25921689,-50.9379938624,0.002,500.000006643,1.0,169.46,100,-50.9379938624,-50.9379938624,0.002,1.0,1.0,1.0,-39.4876,500
89.6738,3.50449e-18,2,0.8,0.01,500.0,,8122.61215087,-44.0225,8122.61215087,-37.925245517,0.01,100.0,1.0,202.56,100,-37.925245517,-37.925245517,0.01,1.0,1.0,1.0,-37.9252,500
89.8386,2.1793e-19,2,0.8,0.005,500.0,,8154.56705459,-38.5256,8154.56705459,-30.5030962719,0.005,200.000000102,1.0,222.33,100,-30.5030962719,-30.5030962719,0.005,1.0,1.0,1.0,-34.2142,500
87.1916,5.43914e-20,2,0.8,0.00333333,500.0,,6704.93904499,-39.8674,6704.93904499,-40.613068127,0.00333333,299.999969474,1.0,210.4,100,-40.613068127,-40.613068127,0.00333333,1.0,1.0,1.0,-36.3471,500
87.1258,5.4346e-20,2,0.8,0.0025,500.0,,7623.60855284,-38.5243,7623.60855284,-32.8614101265,0.0025,400.0,1.0,226.3,100,-32.8614101265,-32.8614101265,0.0025,1.0,1.0,1.0,-35.4757,500
86.5287,5.43187e-20,1,0.8,0.002,500.0,,7086.09969892,-39.8933,7086.09969892,-43.9298294134,0.002,500.000006643,1.0,189.35,100,-43.9298294134,-43.9298294134,0.002,1.0,1.0,1.0,-37.1665,500
83.3253,3.50449e-18,2,0.8,0.01,500.0,,7013.23744053,-48.7969,7013.23744053,-42.6254895124,0.01,100.0,1.0,200.08,100,-42.6254895124,-42.6254895124,0.01,1.0,1.0,1.0,-42.6255,500
85.456,2.1793e-19,2,0.8,0.005,500.0,,7728.40047981,-44.6192,7728.40047981,-37.8853397233,0.005,200.000000102,1.0,209.24,100,-37.8853397233,-37.8853397233,0.005,1.0,1.0,1.0,-40.2554,500
85.7031,5.43914e-20,2,0.8,0.00333333,500.0,,7504.08950242,-43.5695,7504.08950242,-39.3426328436,0.00333333,299.999969474,1.0,202.32,100,-39.3426328436,-39.3426328436,0.00333333,1.0,1.0,1.0,-39.9512,500
84.6101,5.4346e-20,2,0.8,0.0025,500.0,,6659.15739996,-43.8949,6659.15739996,-43.1916728104,0.0025,400.0,1.0,201.42,100,-43.1916728104,-43.1916728104,0.0025,1.0,1.0,1.0,-40.7613,500
85.7875,5.43187e-20,1,0.8,0.002,500.0,,8224.45346696,-42.5691,8224.45346696,-35.7863691037,0.002,500.000006643,1.0,211.1,100,-35.7863691037,-35.7863691037,0.002,1.0,1.0,1.0,-39.7663,500
91.591,3.50449e-18,2,0.8,0.01,500.0,,8473.64183248,-31.796,8473.64183248,-25.8481566877,0.01,100.0,1.0,235.36,100,-25.8481566877,-25.8481566877,0.01,1.0,1.0,1.0,-25.8482,500
90.8292,2.1793e-19,2,0.8,0.005,500.0,,8187.49297968,-31.704,8187.49297968,-29.1207676251,0.005,200.000000102,1.0,228.99,100,-29.1207676251,-29.1207676251,0.005,1.0,1.0,1.0,-27.4845,500
90.073,5.43914e-20,2,0.8,0.00333333,500.0,,7887.84049757,-33.1881,7887.84049757,-34.2596409335,0.00333333,299.999969474,1.0,215.16,100,-34.2596409335,-34.2596409335,0.00333333,1.0,1.0,1.0,-29.7429,500
89.0583,5.4346e-20,2,0.8,0.0025,500.0,,7241.05825313,-37.0068,7241.05825313,-46.7688883773,0.0025,400.0,1.0,185.86,100,-46.7688883773,-46.7688883773,0.0025,1.0,1.0,1.0,-33.9994,500
88.5424,5.43187e-20,1,0.8,0.002,500.0,,7536.46476182,-35.9079,7536.46476182,-30.0923155291,0.002,500.000006643,1.0,234.38,100,-30.0923155291,-30.0923155291,0.002,1.0,1.0,1.0,-33.218,500
90.8501,3.50449e-18,2,0.8,0.01,500.0,,8337.10476775,-34.2677,8337.10476775,-28.4234048423,0.01,100.0,1.0,235.76,100,-28.4234048423,-28.4234048423,0.01,1.0,1.0,1.0,-28.4234,500
88.1047,2.1793e-19,2,0.8,0.005,500.0,,7314.25117685,-36.5619,7314.25117685,-36.1725480517,0.005,200.000000102,1.0,217.22,100,-36.1725480517,-36.1725480517,0.005,1.0,1.0,1.0,-32.298,500
87.8197,5.43914e-20,2,0.8,0.00333333,500.0,,7683.30799401,-36.7583,7683.30799401,-35.1877697847,0.00333333,299.999969474,1.0,219.48,100,-35.1877697847,-35.1877697847,0.00333333,1.0,1.0,1.0,-33.2612,500
88.5042,5.4346e-20,2,0.8,0.0025,500.0,,8274.42576901,-35.7598,8274.42576901,-31.1409925519,0.0025,400.0,1.0,224.48,100,-31.1409925519,-31.1409925519,0.0025,1.0,1.0,1.0,-32.7312,500
88.8564,5.43187e-20,1,0.8,0.002,500.0,,8222.07913271,-35.9639,8222.07913271,-35.3505772695,0.002,500.000006643,1.0,211.81,100,-35.3505772695,-35.3505772695,0.002,1.0,1.0,1.0,-33.2551,500
85.9417,3.50449e-18,2,0.8,0.01,500.0,,7460.58255284,-40.3933,7460.58255284,-34.5360534027,0.01,100.0,1.0,222.74,100,-34.5360534027,-34.5360534027,0.01,1.0,1.0,1.0,-34.536,500
81.7551,2.1793e-19,2,0.8,0.005,500.0,,5775.36162775,-50.1714,5775.36162775,-57.5234096398,0.005,200.000000102,1.0,160.64,100,-57.5234096398,-57.5234096398,0.005,1.0,1.0,1.0,-46.0297,500
80.927,5.43914e-20,2,0.8,0.00333333,500.0,,6296.23893369,-52.564,6296.23893369,-54.3798365864,0.00333333,299.999969474,1.0,174.61,100,-54.3798365864,-54.3798365864,0.00333333,1.0,1.0,1.0,-48.8131,500
83.1988,5.4346e-20,2,0.8,0.0025,500.0,,7971.34293251,-48.5381,7971.34293251,-34.7195172944,0.0025,400.0,1.0,220.86,100,-34.7195172944,-34.7195172944,0.0025,1.0,1.0,1.0,-45.2897,500
85.1669,5.43187e-20,1,0.8,0.002,500.0,,8401.69071184,-44.5814,8401.69071184,-27.2209036651,0.002,500.000006643,1.0,235.38,100,-27.2209036651,-27.2209036651,0.002,1.0,1.0,1.0,-41.6759,500
80.9391,3.50449e-18,2,0.8,0.01,500.0,,6617.3135175,-51.7651,6617.3135175,-45.8005407788,0.01,100.0,1.0,200.44,100,-45.8005407788,-45.8005407788,0.01,1.0,1.0,1.0,-45.8005,500
77.1527,2.1793e-19,2,0.8,0.005,500.0,,5295.05630547,-57.4963,5295.05630547,-60.7569529494,0.005,200.000000102,1.0,154.49,100,-60.7569529494,-60.7569529494,0.005,1.0,1.0,1.0,-53.2787,500
76.1936,5.43914e-20,2,0.8,0.00333333,500.0,,5537.65271521,-58.9868,5537.65271521,-59.8746188382,0.00333333,299.999969474,1.0,157.36,100,-59.8746188382,-59.8746188382,0.00333333,1.0,1.0,1.0,-55.4774,500
80.4854,5.4346e-20,2,0.8,0.0025,500.0,,8153.80066834,-52.6212,8153.80066834,-31.7291577651,0.0025,400.0,1.0,223.45,100,-31.7291577651,-31.7291577651,0.0025,1.0,1.0,1.0,-49.5403,500
82.6527,5.43187e-20,1,0.8,0.002,500.0,,7846.38965188,-47.4083,7846.38965188,-25.1025198721,0.002,500.000006643,1.0,241.72,100,-25.1025198721,-25.1025198721,0.002,1.0,1.0,1.0,-44.6528,500
66.7082,3.50449e-18,2,0.8,0.01,500.0,,4494.92699994,-70.0141,4494.92699994,-64.1686896522,0.01,100.0,1.0,152.74,100,-64.1686896522,-64.1686896522,0.01,1.0,1.0,1.0,-64.1687,500
80.6033,2.1793e-19,2,0.8,0.005,500.0,,8127.8996276,-52.6737,8127.8996276,-32.6353886975,0.005,200.000000102,1.0,223.05,100,-32.6353886975,-32.6353886975,0.005,1.0,1.0,1.0,-48.402,500
83.5882,5.43914e-20,2,0.8,0.00333333,500.0,,7970.50534916,-48.3258,7970.50534916,-37.6971863817,0.00333333,299.999969474,1.0,203.69,100,-37.6971863817,-37.6971863817,0.00333333,1.0,1.0,1.0,-44.8338,500
84.4899,5.4346e-20,2,0.8,0.0025,500.0,,7581.32647631,-45.1545,7581.32647631,-34.0200966892,0.0025,400.0,1.0,218.87,100,-34.0200966892,-34.0200966892,0.0025,1.0,1.0,1.0,-42.1303,500
85.5213,1.79727e-17,1,0.8,0.002,499.996185332,4.51037e-12,8033.74542275,-43.0854,8033.74542275,-33.3346778686,0.00200002,499.999908836,1.00001,216.6,100,-33.3346778686,-33.3346778686,0.00199998,1.00001,1.0,0.999989,-40.3712,500
95.0241,3.50449e-18,2,0.8,0.01,500.0,,9120.79159812,-31.101,9120.79159812,-25.0881633286,0.01,100.0,1.0,231.63,100,-25.0881633286,-25.0881633286,0.01,1.0,1.0,1.0,-25.0882,500
93.515,2.1793e-19,2,0.8,0.005,500.0,,8542.30069899,-31.2194,8542.30069899,-27.791636398,0.005,200.000000102,1.0,228.59,100,-27.791636398,-27.791636398,0.005,1.0,1.0,1.0,-26.4399,500
91.7938,5.43914e-20,2,0.8,0.00333333,500.0,,7743.12189072,-34.8607,7743.12189072,-39.9950284506,0.00333333,299.999969474,1.0,201.53,100,-39.9950284506,-39.9950284506,0.00333333,1.0,1.0,1.0,-30.9583,500
91.3591,5.4346e-20,2,0.8,0.0025,500.0,,8188.88534868,-34.5752,8188.88534868,-31.9074388977,0.0025,400.0,1.0,214.28,100,-31.9074388977,-31.9074388977,0.0025,1.0,1.0,1.0,-31.1956,500
90.4992,4.26419e-13,1,0.8,0.002,500.0,1.06605e-07,7533.06867582,-36.4797,7533.06867582,-42.5234748988,0.00200285,499.999912343,1.00142,195.54,100,-42.5234748988,-42.5234748988,0.00199637,1.0,0.999995,0.998181,-33.4569,500
86.5346,3.50449e-18,2,0.8,0.01,500.0,,7563.88391351,-43.6419,7563.88391351,-37.6183512489,0.01,100.0,1.0,206.9,100,-37.6183512489,-37.6183512489,0.01,1.0,1.0,1.0,-37.6184,500
86.3614,2.1793e-19,2,0.8,0.005,500.0,,7487.90547176,-39.1834,7487.90547176,-32.0877230793,0.005,200.000000102,1.0,234.57,100,-32.0877230793,-32.0877230793,0.005,1.0,1.0,1.0,-34.853,500
87.3455,5.43914e-20,2,0.8,0.00333333,500.0,,8049.9750297,-37.8655,8049.9750297,-33.2831797065,0.00333333,299.999969474,1.0,217.46,100,-33.2831797065,-33.2831797065,0.00333333,1.0,1.0,1.0,-34.3298,500
86.0741,5.4346e-20,2,0.8,0.0025,500.0,,6675.69995496,-40.7876,6675.69995496,-47.9128783983,0.0025,400.0,1.0,188.15,100,-47.9128783983,-47.9128783983,0.0025,1.0,1.0,1.0,-37.7255,500
86.2415,2.38435e-16,1,0.8,0.002,500.0,5.95957e-11,7626.34481865,-40.976,7626.34481865,-39.6300514181,0.00200008,499.999873565,1.00004,207.0,100,-39.6300514181,-39.6300514181,0.00199994,1.0,1.0,0.999969,-38.1064,500
89.352,3.50449e-18,2,0.8,0.01,500.0,,8064.42359174,-31.1221,8064.42359174,-24.9901596346,0.01,100.0,1.0,240.43,100,-24.9901596346,-24.9901596346,0.01,1.0,1.0,1.0,-24.9902,500
85.0602,2.1793e-19,2,0.8,0.005,500.0,,6179.70776891,-42.9694,6179.70776891,-52.1485349315,0.005,200.000000102,1.0,172.3,100,-52.1485349315,-52.1485349315,0.005,1.0,1.0,1.0,-38.5693,500
85.1571,5.43914e-20,2,0.8,0.00333333,500.0,,7357.55587692,-41.8154,7357.55587692,-37.5296879047,0.00333333,299.999969474,1.0,219.91,100,-37.5296879047,-37.5296879047,0.00333333,1.0,1.0,1.0,-38.2228,500
86.0167,5.4346e-20,2,0.8,0.0025,500.0,,7761.02042469,-37.718,7761.02042469,-23.7581981224,0.0025,400.0,1.0,255.12,100,-23.7581981224,-23.7581981224,0.0025,1.0,1.0,1.0,-34.6066,500
86.9225,5.43187e-20,1,0.8,0.002,500.0,,8239.81522961,-36.2792,8239.81522961,-29.0551250764,0.002,500.000006643,1.0,223.96,100,-29.0551250764,-29.0551250764,0.002,1.0,1.0,1.0,-33.4963,500
92.2266,3.50449e-18,2,0.8,0.01,500.0,,8591.65490672,-26.0697,8591.65490672,-20.0553027242,0.01,100.0,1.0,249.3,100,-20.0553027242,-20.0553027242,0.01,1.0,1.0,1.0,-20.0553,500
91.143,2.1793e-19,2,0.8,0.005,500.0,,7988.48693238,-34.3039,7988.48693238,-40.043763611,0.005,200.000000102,1.0,198.08,100,-40.043763611,-40.043763611,0.005,1.0,1.0,1.0,-30.0495,500
89.7559,5.43914e-20,2,0.8,0.00333333,500.0,,7574.77409917,-36.5683,7574.77409917,-39.1507321244,0.00333333,299.999969474,1.0,207.92,100,-39.1507321244,-39.1507321244,0.00333333,1.0,1.0,1.0,-33.0833,500
88.4595,5.4346e-20,2,0.8,0.0025,500.0,,7058.30857225,-39.5685,7058.30857225,-46.9517034751,0.0025,400.0,1.0,184.15,100,-46.9517034751,-46.9517034751,0.0025,1.0,1.0,1.0,-36.5504,500
88.0261,6.56776e-17,1,0.8,0.002,500.0,1.64065e-11,7483.7526902,-40.6602,7483.7526902,-43.0379043516,0.00200006,499.999957364,1.00003,191.32,100,-43.0379043516,-43.0379043516,0.00199996,1.0,1.0,0.999982,-37.8478,500
76.7911,3.50449e-18,2,0.8,0.01,500.0,,5956.43268361,-59.6203,5956.43268361,-53.4929378214,0.01,100.0,1.0,177.45,100,-53.4929378214,-53.4929378214,0.01,1.0,1.0,1.0,-53.4929,500
83.9592,2.1793e-19,2,0.8,0.005,500.0,,8096.42867089,-48.1827,8096.42867089,-34.2070226409,0.005,200.000000102,1.0,214.86,100,-34.2070226409,-34.2070226409,0.005,1.0,1.0,1.0,-43.85,500
85.4686,5.43914e-20,2,0.8,0.00333333,500.0,,7747.17571564,-42.4438,7747.17571564,-29.018561662,0.00333333,299.999969474,1.0,237.22,100,-29.018561662,-29.018561662,0.00333333,1.0,1.0,1.0,-38.9062,500
86.4765,5.4346e-20,2,0.8,0.0025,500.0,,7978.78057014,-39.0959,7978.78057014,-27.4101786083,0.0025,400.0,1.0,239.69,100,-27.4101786083,-27.4101786083,0.0025,1.0,1.0,1.0,-36.0322,500
86.6096,3.72287e-17,1,0.8,0.002,500.0,9.28541e-12,7669.94857447,-38.8627,7669.94857447,-36.385162466,0.00200003,499.999836044,1.00002,218.13,100,-36.385162466,-36.385162466,0.00199998,1.0,1.0,0.999991,-36.1028,500
80.7145,3.50449e-18,2,0.8,0.01,500.0,,6580.63227336,-55.3824,6580.63227336,-49.6457849392,0.01,100.0,1.0,185.03,100,-49.6457849392,-49.6457849392,0.01,1.0,1.0,1.0,-49.6458,500
85.798,2.1793e-19,2,0.8,0.005,500.0,,8142.2808767,-45.3421,8142.2808767,-32.5048363158,0.005,200.000000102,1.0,220.59,100,-32.5048363158,-32.5048363158,0.005,1.0,1.0,1.0,-41.0753,500
85.1977,5.43914e-20,2,0.8,0.00333333,500.0,,7117.22658426,-43.4558,7117.22658426,-37.7652307038,0.00333333,299.999969474,1.0,216.98,100,-37.7652307038,-37.7652307038,0.00333333,1.0,1.0,1.0,-39.972,500
87.3092,5.4346e-20,2,0.8,0.0025,500.0,,8559.21788571,-38.5337,8559.21788571,-22.0093811316,0.0025,400.0,1.0,248.41,100,-22.0093811316,-22.0093811316,0.0025,1.0,1.0,1.0,-35.4813,500
86.4027,5.43187e-20,1,0.8,0.002,500.0,,6904.05220553,-38.0437,6904.05220553,-34.6420689343,0.002,500.000006643,1.0,228.91,100,-34.6420689343,-34.6420689343,0.002,1.0,1.0,1.0,-35.3135,500
84.0957,3.50449e-18,2,0.8,0.01,500.0,,7143.52527957,-47.9139,7143.52527957,-41.9087878356,0.01,100.0,1.0,202.83,100,-41.9087878356,-41.9087878356,0.01,1.0,1.0,1.0,-41.9088,500
83.4763,2.1793e-19,2,0.8,0.005,500.0,,6930.05420796,-47.5339,6930.05420796,-44.6446298036,0.005,200.000000102,1.0,185.8,100,-44.6446298036,-44.6446298036,0.005,1.0,1.0,1.0,-43.2767,500
82.3227,5.43914e-20,2,0.8,0.00333333,500.0,,6459.05722124,-46.9026,6459.05722124,-43.5123427587,0.00333333,299.999969474,1.0,202.56,100,-43.5123427587,-43.5123427587,0.00333333,1.0,1.0,1.0,-43.3553,500
84.3934,5.4346e-20,2,0.8,0.0025,500.0,,8082.75049406,-42.8219,8082.75049406,-28.9335041683,0.0025,400.0,1.0,230.43,100,-28.9335041683,-28.9335041683,0.0025,1.0,1.0,1.0,-39.7498,500
84.5484,5.43187e-20,1,0.8,0.002,500.0,,7317.74361898,-43.152,7317.74361898,-43.0218819689,0.002,500.000006643,1.0,196.54,100,-43.0218819689,-43.0218819689,0.002,1.0,1.0,1.0,-40.4042,500
91.1515,3.50449e-18,2,0.8,0.01,500.0,,8392.51856,-29.5175,8392.51856,-23.5159850903,0.01,100.0,1.0,249.56,100,-23.5159850903,-23.5159850903,0.01,1.0,1.0,1.0,-23.516,500
87.8033,2.1793e-19,2,0.8,0.005,500.0,,6930.46108113,-38.9586,6930.46108113,-45.8351337602,0.005,200.000000102,1.0,187.15,100,-45.8351337602,-45.8351337602,0.005,1.0,1.0,1.0,-34.6756,500
88.9451,5.43914e-20,2,0.8,0.00333333,500.0,,8379.85000167,-36.4027,8379.85000167,-29.3659861533,0.00333333,299.999969474,1.0,227.88,100,-29.3659861533,-29.3659861533,0.00333333,1.0,1.0,1.0,-32.9057,500
88.5818,5.4346e-20,2,0.8,0.0025,500.0,,7641.40587921,-38.6965,7641.40587921,-43.7548224438,0.0025,400.0,1.0,187.85,100,-43.7548224438,-43.7548224438,0.0025,1.0,1.0,1.0,-35.618,500
87.9465,5.66361e-13,1,0.8,0.002,499.999940395,1.41592e-07,7317.39931021,-39.7668,7317.39931021,-42.6090731565,0.00200385,499.999899573,1.00194,193.65,100,-42.6090731565,-42.6090731565,0.00199786,1.0,1.00001,0.998936,-37.0133,500
85.7343,3.50449e-18,2,0.8,0.01,500.0,,7424.6090799,-44.5097,7424.6090799,-38.514245561,0.01,100.0,1.0,209.1,100,-38.514245561,-38.514245561,0.01,1.0,1.0,1.0,-38.5142,500
86.4607,2.1793e-19,2,0.8,0.005,500.0,,7674.92608084,-41.6815,7674.92608084,-36.3438783678,0.005,200.000000102,1.0,213.74,100,-36.3438783678,-36.3438783678,0.005,1.0,1.0,1.0,-37.4291,500
86.0125,5.43914e-20,2,0.8,0.00333333,500.0,,7293.19209175,-42.8723,7293.19209175,-43.3426498713,0.00333333,299.999969474,1.0,200.76,100,-43.3426498713,-43.3426498713,0.00333333,1.0,1.0,1.0,-39.4003,500
86.7486,5.4346e-20,2,0.8,0.0025,500.0,,7947.9715701,-40.6207,7947.9715701,-32.2543499761,0.0025,400.0,1.0,224.04,100,-32.2543499761,-32.2543499761,0.0025,1.0,1.0,1.0,-37.6138,500
87.9465,5.43187e-20,1,0.8,0.002,500.0,,8632.30450242,-39.1707,8632.30450242,-31.9513394221,0.002,500.000006643,1.0,210.96,100,-31.9513394221,-31.9513394221,0.002,1.0,1.0,1.0,-36.4813,500
84.747,3.50449e-18,2,0.8,0.01,500.0,,7254.60179139,-53.1795,7254.60179139,-47.2880877459,0.01,100.0,1.0,185.53,100,-47.2880877459,-47.2880877459,0.01,1.0,1.0,1.0,-47.2881,500
82.5151,2.1793e-19,2,0.8,0.005,500.0,,6497.58834097,-52.643,6497.58834097,-49.6661933326,0.005,200.000000102,1.0,180.48,100,-49.6661933326,-49.6661933326,0.005,1.0,1.0,1.0,-48.4771,500
84.5516,5.43914e-20,2,0.8,0.00333333,500.0,,7804.161759,-47.9566,7804.161759,-36.0283364045,0.00333333,299.999969474,1.0,215.51,100,-36.0283364045,-36.0283364045,0.00333333,1.0,1.0,1.0,-44.3275,500
84.08,5.4346e-20,2,0.8,0.0025,500.0,,6899.18626073,-47.2354,6899.18626073,-43.3875478708,0.0025,400.0,1.0,193.6,100,-43.3875478708,-43.3875478708,0.0025,1.0,1.0,1.0,-44.0925,500
85.3162,1.89321e-17,1,0.8,0.002,499.996185332,4.70012e-12,8117.07790315,-44.8962,8117.07790315,-34.055475214,0.00200002,500.000165484,1.00001,216.39,100,-34.055475214,-34.055475214,0.00199998,1.00001,1.0,0.999989,-42.0851,500
