Delta,MinNormIw,VanillaAvgRet,MaxVanillaIw,VarJ,Bound,eRenyi2,AvgRet,ESSRenyi,MinVanillaIw,IterType,VarNormIw,AvgNormIw,AvgEpLen,J,EpsThisIter,AvgDiscRet,VarDiscRet,MaxNormIw,BatchSize,VarVanillaIw,ESSClassic,VarRet,AvgVanillaIw
0.1,0.00934623,4653.617619,1.02153,15.8293,3252.39,1.00008,4653.617619,99.9919897774,0.935284,1,1.15161e-08,0.01,500.0,4653.73,100,4653.617619,262.770634228,0.0102081,100,0.000115324,99.9885726067,262.770634228,1.00071
0.1,0.00951951,4654.63972332,1.02336,15.9354,3253.42,1.0001,4654.63972332,99.990309224,0.950462,1,1.48025e-08,0.01,500.0,4654.76,100,4654.63972332,266.134628376,0.0102496,100,0.000147563,99.9853302303,266.134628376,0.998436
0.1,0.0098541,4656.75136273,1.01313,14.7266,3254.84,1.00002,4656.75136273,99.9978661992,0.985351,1,2.51175e-09,0.01,500.0,4656.78,100,4656.75136273,221.575307074,0.010132,100,2.51145e-05,99.9974974549,221.575307074,0.99994
0.1,0.00702861,4632.63105625,1.11371,128.934,3233.67,1.00352,4632.63105625,99.6491033003,0.693346,1,4.88421e-07,0.01,498.05,4638.2,100,4632.63105625,33497.8416215,0.0112899,100,0.00475286,99.5187879449,33497.8416215,0.986462
0.1,0.00977345,4656.72124983,1.02399,14.6308,3254.8,1.00004,4656.72124983,99.9962331283,0.976742,1,6.05833e-09,0.01,500.0,4656.77,100,4656.72124983,219.100245727,0.0102462,100,6.05087e-05,99.9940036841,219.100245727,0.999384
0.1,0.00973571,4654.52907308,1.01425,17.3031,3252.86,1.00005,4654.52907308,99.9953510538,0.972741,1,6.79039e-09,0.01,500.0,4654.6,100,4654.52907308,307.702343485,0.0101512,100,6.7788e-05,99.993288374,307.702343485,0.999147
0.1,0.00972555,4653.85697343,1.01092,14.8684,3252.69,1.00002,4653.85697343,99.9976754729,0.972499,1,3.48549e-09,0.01,500.0,4653.89,100,4653.85697343,225.836846034,0.0101097,100,3.48509e-05,99.9965361422,225.836846034,0.999941
0.1,0.00979628,4653.4757842,1.01358,13.7799,3252.17,1.00003,4653.4757842,99.9967695326,0.979487,1,3.86106e-09,0.01,500.0,4653.52,100,4653.4757842,192.734659922,0.0101372,100,3.85994e-05,99.9961848632,192.734659922,0.999856
0.1,0.00976824,4655.20204112,1.02028,16.527,3253.54,1.00006,4655.20204112,99.9943021206,0.976624,1,6.1819e-09,0.01,500.0,4655.27,100,4655.20204112,279.268127525,0.0102049,100,6.17938e-05,99.9938916987,279.268127525,0.999795
0.1,0.00971863,4655.60371642,1.02365,20.0621,3254.25,1.00007,4655.60371642,99.992836035,0.973227,1,8.75073e-09,0.01,500.0,4655.69,100,4655.60371642,421.166632878,0.0102222,100,8.77533e-05,99.99131906,421.166632878,1.0014
0.1,0.00978672,4654.44565201,1.01194,17.0005,3253.29,1.00003,4654.44565201,99.997437066,0.978091,1,3.06907e-09,0.01,499.99,4654.48,100,4654.44565201,294.34826877,0.0101254,100,3.06543e-05,99.9969350511,294.34826877,0.999407
0.1,0.00978646,4655.77600088,1.01929,13.6835,3254.73,1.00004,4655.77600088,99.9962688885,0.978794,1,4.99076e-09,0.01,500.0,4655.82,100,4655.77600088,190.497239632,0.0101914,100,4.99227e-05,99.995041827,190.497239632,1.00015
0.1,0.00984555,4656.92610148,1.01478,13.6212,3255.28,1.00003,4656.92610148,99.996638411,0.984725,1,3.48043e-09,0.01,500.0,4656.97,100,4656.92610148,189.107905705,0.0101461,100,3.48164e-05,99.9965369454,189.107905705,1.00017
0.1,0.00956514,4656.31937061,1.01641,14.7043,3254.42,1.00007,4656.31937061,99.9927764389,0.955781,1,1.15156e-08,0.01,500.0,4656.42,100,4656.31937061,226.423540676,0.0101719,100,0.00011498,99.9885862888,226.423540676,0.999234
0.1,0.00987237,4654.41352759,1.00888,16.4802,3252.8,1.00002,4654.41352759,99.9981046082,0.987454,1,2.23469e-09,0.01,500.0,4654.45,100,4654.41352759,276.876891351,0.0100866,100,2.23567e-05,99.9977613008,276.876891351,1.00022
0.1,0.00973455,4654.40966932,1.01016,14.7744,3253.44,1.00003,4654.40966932,99.997043697,0.973136,1,4.08094e-09,0.01,500.0,4654.46,100,4654.40966932,224.181130687,0.0101049,100,4.07827e-05,99.9959514012,224.181130687,0.999672
0.1,0.00983471,4655.77322696,1.01291,12.8602,3254.31,1.00001,4655.77322696,99.9990940176,0.983887,1,1.77331e-09,0.01,500.0,4655.8,100,4655.77322696,167.994395449,0.0101248,100,1.77481e-05,99.9982116874,167.994395449,1.00042
0.1,0.00974359,4654.50954471,1.02238,15.1932,3252.68,1.00004,4654.50954471,99.9958874486,0.973693,1,7.62569e-09,0.01,500.0,4654.58,100,4654.50954471,234.947258932,0.0102308,100,7.61528e-05,99.9924688838,234.947258932,0.999317
0.1,0.00970827,4654.76568258,1.01576,17.2644,3253.01,1.00006,4654.76568258,99.9943140402,0.970031,1,7.22164e-09,0.01,500.0,4654.84,100,4654.76568258,308.767425373,0.0101659,100,7.20981e-05,99.9928343249,308.767425373,0.99918
0.1,0.00980659,4657.42690508,1.00982,14.7247,3255.74,1.00002,4657.42690508,99.9980450059,0.980178,1,2.9526e-09,0.01,500.0,4657.46,100,4657.42690508,220.861625174,0.0101032,100,2.94971e-05,99.9970536761,220.861625174,0.99951
0.1,0.00981808,4655.30885042,1.0148,14.7531,3253.7,1.00003,4655.30885042,99.9968529738,0.981535,1,3.83775e-09,0.01,500.0,4655.34,100,4655.30885042,221.652032894,0.0101508,100,3.83562e-05,99.9961881675,221.652032894,0.999722
0.1,0.00969375,4653.62276017,1.01971,18.2563,3251.54,1.00006,4653.62276017,99.9944689949,0.96908,1,7.61287e-09,0.01,500.0,4653.71,100,4653.62276017,345.183852683,0.0102002,100,7.60825e-05,99.9924335859,345.183852683,0.999696
0.1,0.00785801,4643.00015555,1.11819,99.8553,3243.09,1.00182,4643.00015555,99.8185000918,0.787521,1,1.92652e-07,0.01,498.65,4645.77,100,4643.00015555,16095.5738308,0.0111575,100,0.00193496,99.8096342679,16095.5738308,1.00219
0.1,0.00977233,4653.27348601,1.02394,15.8149,3251.95,1.00005,4653.27348601,99.9953748935,0.977362,1,5.82656e-09,0.01,500.0,4653.33,100,4653.27348601,255.520625857,0.0102381,100,5.8281e-05,99.9941759813,255.520625857,1.00013
0.1,0.00969694,4654.88643153,1.01904,16.8991,3253.03,1.00006,4654.88643153,99.9939564543,0.969657,1,8.91559e-09,0.01,500.0,4654.97,100,4654.88643153,293.189505184,0.0101908,100,8.91492e-05,99.9912188116,293.189505184,0.999962
0.1,0.00943592,4655.05669564,1.02147,18.9551,3253.32,1.00006,4655.05669564,99.9936227097,0.944056,1,1.03734e-08,0.01,500.0,4655.17,100,4655.05669564,374.983755489,0.0102096,100,0.000103836,99.9897214239,374.983755489,1.00049
0.1,0.00978553,4656.56684014,1.01125,12.6788,3255.2,1.00003,4656.56684014,99.9969364151,0.97833,1,3.91839e-09,0.01,500.0,4656.61,100,4656.56684014,163.855628094,0.0101148,100,3.9166e-05,99.9961273113,163.855628094,0.999772
0.1,0.00953215,4655.83350181,1.01548,13.5128,3254.63,1.00005,4655.83350181,99.9953748935,0.953353,1,7.44015e-09,0.01,500.0,4655.89,100,4655.83350181,186.959714077,0.0101533,100,7.44229e-05,99.9926162204,186.959714077,1.00014
0.1,0.00969433,4653.81607406,1.02419,17.8309,3251.71,1.00005,4653.81607406,99.9952318558,0.969263,1,6.93861e-09,0.01,500.0,4653.89,100,4653.81607406,326.033450299,0.0102437,100,6.93618e-05,99.9931441395,326.033450299,0.999825
0.1,0.00981316,4657.43738212,1.02406,12.653,3255.51,1.00004,4657.43738212,99.9957444095,0.981421,1,6.34454e-09,0.01,500.0,4657.49,100,4657.43738212,163.187171468,0.0102395,100,6.34588e-05,99.9937372264,163.187171468,1.00011
0.1,0.00985658,4653.21678537,1.01144,16.9054,3251.72,1.00002,4653.21678537,99.9979258014,0.986302,1,2.20756e-09,0.01,500.0,4653.25,100,4653.21678537,290.975085922,0.0101078,100,2.21044e-05,99.9978156397,290.975085922,1.00065
0.1,0.00971568,4654.04219845,1.01658,19.3485,3252.55,1.00004,4654.04219845,99.9963284887,0.972152,1,4.86011e-09,0.01,500.0,4654.1,100,4654.04219845,386.221476501,0.0101597,100,4.86594e-05,99.9951736663,386.221476501,1.0006
0.1,0.00970866,4655.91669537,1.01431,15.8761,3254.59,1.00004,4655.91669537,99.9957563294,0.970198,1,5.93514e-09,0.01,500.0,4655.98,100,4655.91669537,258.646461116,0.01015,100,5.92697e-05,99.9941063137,258.646461116,0.999312
0.1,0.00932285,4656.11632375,1.016,17.1046,3254.82,1.00009,4656.11632375,99.9906906212,0.930751,1,2.06102e-08,0.01,500.0,4656.24,100,4656.11632375,316.024482388,0.0101768,100,0.000205424,99.9796028865,316.024482388,0.998355
0.1,0.00963377,4655.31188518,1.02232,17.5176,3253.75,1.00005,4655.31188518,99.9946120304,0.963664,1,7.89668e-09,0.01,500.0,4655.38,100,4655.31188518,320.760972338,0.0102201,100,7.90139e-05,99.9921940986,320.760972338,1.0003
0.1,0.00972934,4653.060327,1.02783,17.5596,3251.57,1.00006,4653.060327,99.9936346291,0.974246,1,8.53406e-09,0.01,500.0,4653.15,100,4653.060327,316.976453956,0.0102644,100,8.55709e-05,99.9915852122,316.976453956,1.00135
0.1,0.00982161,4657.50856867,1.00984,12.7062,3255.98,1.00002,4657.50856867,99.9981880516,0.982236,1,2.35227e-09,0.01,500.0,4657.54,100,4657.50856867,164.961772996,0.0100976,100,2.35264e-05,99.9976694387,164.961772996,1.00008
0.1,0.00985444,4655.24308515,1.02281,14.4549,3252.97,1.00003,4655.24308515,99.997043697,0.985797,1,4.24756e-09,0.01,500.0,4655.28,100,4655.24308515,212.280653703,0.0102244,100,4.2506e-05,99.9958092787,212.280653703,1.00036
0.1,0.00878793,4646.75426409,1.06379,77.8532,3245.83,1.00074,4646.75426409,99.9259305672,0.881914,1,7.99537e-08,0.01,499.13,4647.82,100,4646.75426409,7842.01339633,0.0106003,100,0.000805224,99.9209249439,7842.01339633,1.00355
0.1,0.00974339,4653.64214604,1.01559,16.5969,3252.13,1.00005,4653.64214604,99.9951841766,0.973187,1,7.40219e-09,0.01,500.0,4653.72,100,4653.64214604,282.492831336,0.010168,100,7.3847e-05,99.9926484218,282.492831336,0.998818
0.1,0.00936966,4655.55815241,1.02075,14.3556,3253.71,1.00007,4655.55815241,99.9930625007,0.937354,1,1.12352e-08,0.01,500.0,4655.65,100,4655.55815241,212.105961752,0.0102033,100,0.000112445,99.9888894962,212.105961752,1.00041
0.1,0.00836567,4649.18544669,1.04523,53.1517,3248.02,1.00076,4649.18544669,99.9239903709,0.833346,1,1.2489e-07,0.01,499.37,4650.27,100,4649.18544669,3963.17420395,0.0104927,100,0.0012393,99.8765306954,3963.17420395,0.99615
0.1,0.00941211,4652.80260118,1.02047,19.3366,3251.67,1.00012,4652.80260118,99.9881043281,0.939898,1,1.94849e-08,0.01,500.0,4652.96,100,4652.80260118,394.427743308,0.010219,100,0.000194307,99.980707855,394.427743308,0.998606
0.1,0.0095504,4652.70401937,1.01526,17.8754,3251.08,1.00008,4652.70401937,99.9919182634,0.953798,1,1.1799e-08,0.01,500.0,4652.8,100,4652.70401937,328.39206496,0.0101658,100,0.000117683,99.9883090287,328.39206496,0.998699
0.1,0.00957652,4655.85359404,1.02957,15.2981,3254.32,1.00007,4655.85359404,99.9930744199,0.95911,1,1.20611e-08,0.01,500.0,4655.94,100,4655.85359404,242.371408766,0.0102801,100,0.000120978,99.9880411317,242.371408766,1.00152
0.1,0.00991313,4657.3683124,1.01459,13.4687,3255.41,1.00002,4657.3683124,99.9980926877,0.991097,1,2.05398e-09,0.01,500.0,4657.39,100,4657.3683124,184.381309365,0.0101481,100,2.05309e-05,99.9979816159,184.381309365,0.999782
0.1,0.00987233,4655.47227691,1.01863,14.583,3253.79,1.00002,4655.47227691,99.9981999721,0.987667,1,2.17338e-09,0.01,500.0,4655.5,100,4655.47227691,215.985628725,0.0101819,100,2.17529e-05,99.9978571174,215.985628725,1.00044
0.1,0.009793,4657.23171449,1.00872,14.0291,3255.79,1.00003,4657.23171449,99.9973655441,0.97922,1,3.25083e-09,0.01,500.0,4657.27,100,4657.23171449,200.499812551,0.0100881,100,3.2503e-05,99.9967687677,200.499812551,0.999919
0.1,0.0098682,4655.35094896,1.01398,15.2056,3253.73,1.00002,4655.35094896,99.9979854036,0.986564,1,2.67785e-09,0.01,500.0,4655.39,100,4655.35094896,235.980320941,0.0101424,100,2.67646e-05,99.9973405186,235.980320941,0.99974
0.1,0.00987792,4655.71452423,1.01314,14.0678,3254.18,1.00002,4655.71452423,99.9981046082,0.9877,1,2.77905e-09,0.01,500.0,4655.75,100,4655.71452423,200.994965842,0.0101324,100,2.77854e-05,99.9972341455,200.994965842,0.999907
0.1,0.00989002,4656.14405172,1.01214,14.3837,3254.83,1.00002,4656.14405172,99.9976397118,0.988478,1,2.42846e-09,0.01,500.0,4656.17,100,4656.14405172,210.309291289,0.0101268,100,2.42589e-05,99.9975878763,210.309291289,0.99947
0.1,0.00975246,4657.27378069,1.01081,12.0204,3255.75,1.00003,4657.27378069,99.9969364151,0.974525,1,4.91441e-09,0.01,500.0,4657.32,100,4657.27378069,147.963994022,0.0101156,100,4.90714e-05,99.9951175728,147.963994022,0.999261
0.1,0.00989232,4659.12645549,1.00955,10.1482,3257.67,1.00001,4659.12645549,99.9985575884,0.989488,1,1.7743e-09,0.01,500.0,4659.15,100,4659.12645549,104.538799655,0.0100929,100,1.77522e-05,99.9982457167,104.538799655,1.00026
0.1,0.00988218,4658.45455612,1.01073,10.5257,3256.73,1.00001,4658.45455612,99.9988317626,0.987874,1,1.72065e-09,0.01,500.0,4658.47,100,4658.45455612,112.456626069,0.0101108,100,1.71945e-05,99.9982713629,112.456626069,0.999652
0.1,0.00970905,4657.25195238,1.02122,16.6323,3255.76,1.00004,4657.25195238,99.9958040091,0.970441,1,5.85312e-09,0.01,500.0,4657.31,100,4657.25195238,285.073753162,0.0102171,100,5.84753e-05,99.9941876947,285.073753162,0.999523
0.1,0.00983053,4656.0671026,1.01333,14.0575,3253.9,1.00002,4656.0671026,99.9982714952,0.983049,1,2.86549e-09,0.01,500.0,4656.09,100,4656.0671026,200.270698285,0.0101333,100,2.86547e-05,99.9971619146,200.270698285,0.999996
0.1,0.00966544,4656.92455457,1.02386,15.1324,3255.01,1.00005,4656.92455457,99.9948265845,0.96496,1,6.82409e-09,0.01,500.0,4656.99,100,4656.92455457,236.017417867,0.0102554,100,6.80173e-05,99.9932334255,236.017417867,0.998361
0.1,0.00981953,4655.57255994,1.00947,12.7187,3253.9,1.00002,4655.57255994,99.9984860649,0.980869,1,2.26203e-09,0.01,500.0,4655.6,100,4655.57255994,164.028546234,0.0101059,100,2.25704e-05,99.9977506987,164.028546234,0.998896
0.1,0.00986371,4652.5994776,1.02582,15.6366,3250.88,1.00003,4652.5994776,99.9967456923,0.986804,1,5.71411e-09,0.01,500.0,4652.66,100,4652.5994776,248.450565438,0.0102537,100,5.71913e-05,99.9943302745,248.450565438,1.00044
0.1,0.00369901,4624.09831331,1.11762,104.738,3234.07,1.00833,4624.09831331,99.1741993635,0.367648,1,9.81216e-07,0.01,497.01,4641.97,100,4624.09831331,77794.8344697,0.0112447,100,0.00969304,99.0379247941,77794.8344697,0.993911
0.1,0.00977966,4654.99219993,1.02257,16.9191,3253.2,1.00006,4654.99219993,99.9944689949,0.979016,1,5.74667e-09,0.01,500.0,4655.06,100,4654.99219993,294.998577692,0.0102148,100,5.75902e-05,99.9943033885,294.998577692,1.00107
0.1,0.00970288,4653.37400641,1.01287,16.0431,3252.1,1.00003,4653.37400641,99.9971628994,0.970598,1,3.86366e-09,0.01,500.0,4653.42,100,4653.37400641,264.004880607,0.0101255,100,3.86613e-05,99.9961980727,264.004880607,1.00032
0.1,0.00991999,4658.69477533,1.00719,10.6824,3257.06,1.00001,4658.69477533,99.9991536212,0.991686,1,1.07301e-09,0.01,500.0,4658.71,100,4658.69477533,115.800516494,0.0100751,100,1.07234e-05,99.9989315563,115.800516494,0.999685
0.1,0.0053874,4636.94194395,1.11605,100.994,3240.56,1.00449,4636.94194395,99.5527098614,0.539022,1,7.15513e-07,0.01,498.04,4645.43,100,4636.94194395,34713.0673121,0.0111547,100,0.00716263,99.2966363991,34713.0673121,1.00052
0.1,0.00967645,4655.50382548,1.01339,15.3626,3253.81,1.00005,4655.50382548,99.995482172,0.967095,1,5.91836e-09,0.01,500.0,4655.56,100,4655.50382548,242.715353955,0.0101397,100,5.91164e-05,99.9941337371,242.715353955,0.999432
0.1,0.00974219,4657.71544084,1.01931,13.9073,3256.2,1.00004,4657.71544084,99.9964953697,0.974825,1,4.83895e-09,0.01,500.0,4657.76,100,4657.71544084,198.400960136,0.0101868,100,4.84497e-05,99.995230952,198.400960136,1.00062
0.1,0.00970891,4654.98757002,1.02219,16.2351,3252.78,1.00005,4654.98757002,99.9949934605,0.972489,1,7.04333e-09,0.01,500.0,4655.06,100,4654.98757002,269.355751684,0.0102051,100,7.06654e-05,99.9930423654,269.355751684,1.00165
0.1,0.00979615,4656.25912291,1.02124,16.5089,3254.46,1.00004,4656.25912291,99.9958516888,0.979334,1,6.47944e-09,0.01,500.0,4656.31,100,4656.25912291,280.067138,0.0102153,100,6.47572e-05,99.9935745181,280.067138,0.999713
0.1,0.00982916,4656.40159339,1.01814,11.595,3254.64,1.00002,4656.40159339,99.9978542788,0.984027,1,2.93866e-09,0.01,500.0,4656.43,100,4656.40159339,136.591759402,0.0101699,100,2.9453e-05,99.9971041662,136.591759402,1.00113
0.1,0.00969763,4656.11196803,1.01905,17.1564,3254.65,1.00004,4656.11196803,99.9958040091,0.970154,1,6.00729e-09,0.01,500.0,4656.17,100,4656.11196803,306.401174486,0.0101864,100,6.01214e-05,99.9940402991,306.401174486,1.0004
0.1,0.00989039,4658.58875025,1.01106,11.6789,3256.96,1.00002,4658.58875025,99.9983907005,0.989643,1,2.24497e-09,0.01,500.0,4658.62,100,4658.58875025,138.596067481,0.0101044,100,2.24772e-05,99.9977659894,138.596067481,1.00061
0.1,0.0074549,4645.66774594,1.07034,72.1736,3245.5,1.00156,4645.66774594,99.8447091674,0.744793,1,1.89797e-07,0.01,499.03,4648.1,100,4645.66774594,9246.98324179,0.0107135,100,0.00189442,99.8124512624,9246.98324179,0.999065
0.1,0.00973573,4654.12197533,1.01528,16.7196,3252.72,1.00003,4654.12197533,99.9971509792,0.972992,1,3.73413e-09,0.01,500.0,4654.17,100,4654.12197533,288.140870528,0.0101588,100,3.72968e-05,99.996290006,288.140870528,0.999404
0.1,0.00989066,4658.07521812,1.00901,13.4481,3256.24,1.00001,4658.07521812,99.9985456678,0.989538,1,1.70493e-09,0.01,500.0,4658.1,100,4658.07521812,184.055735083,0.0100853,100,1.70655e-05,99.9982880404,184.055735083,1.00048
0.1,0.00979443,4656.27539229,1.01376,12.5603,3254.86,1.00003,4656.27539229,99.9972701818,0.979261,1,3.88246e-09,0.01,500.0,4656.31,100,4656.27539229,160.86076124,0.0101395,100,3.88101e-05,99.9961770719,160.86076124,0.999814
0.1,0.00880892,4652.06196017,1.03092,23.4833,3250.49,1.00023,4652.06196017,99.977069392,0.880026,1,4.1572e-08,0.01,500.0,4652.4,100,4652.06196017,639.455690829,0.0103194,100,0.000414902,99.9588383325,639.455690829,0.999016
0.1,0.00959241,4654.58917963,1.01358,17.0865,3252.5,1.00004,4654.58917963,99.9955417713,0.959966,1,6.01533e-09,0.01,500.0,4654.65,100,4654.58917963,300.7909891,0.0101281,100,6.02441e-05,99.9940538266,300.7909891,1.00075
0.1,0.0098412,4656.48416151,1.01782,14.4884,3254.26,1.00003,4656.48416151,99.9974132253,0.984501,1,3.61241e-09,0.01,500.0,4656.52,100,4656.48416151,214.149737388,0.0101743,100,3.6152e-05,99.9964118547,214.149737388,1.00039
0.1,0.00989173,4657.16054918,1.01366,14.6621,3255.81,1.00001,4657.16054918,99.9993443532,0.989421,1,1.42308e-09,0.01,500.0,4657.18,100,4657.16054918,218.319315742,0.010134,100,1.42379e-05,99.9985927436,218.319315742,1.00025
0.1,0.00986907,4657.7972695,1.00579,11.5698,3256.01,1.00001,4657.7972695,99.9994158779,0.986297,1,1.23424e-09,0.01,500.0,4657.82,100,4657.7972695,136.295348147,0.0100641,100,1.23271e-05,99.9987900048,136.295348147,0.999383
0.1,0.00983512,4657.97057086,1.01869,10.9878,3256.13,1.00002,4657.97057086,99.9975562693,0.984109,1,4.09968e-09,0.01,500.0,4658.0,100,4657.97057086,122.371277524,0.0101807,100,4.10466e-05,99.9959246863,122.371277524,1.00061
0.1,0.00974018,4655.3271214,1.01291,14.738,3253.59,1.00003,4655.3271214,99.9966145708,0.973534,1,4.5017e-09,0.01,500.0,4655.38,100,4655.3271214,221.474413517,0.0101341,100,4.49724e-05,99.9955309216,221.474413517,0.999504
0.1,0.00918631,4655.81835123,1.01743,16.1931,3253.94,1.00012,4655.81835123,99.9879493932,0.918174,1,1.89443e-08,0.01,500.0,4655.97,100,4655.81835123,287.407391749,0.0101794,100,0.000189254,99.9812326283,287.407391749,0.999503
0.1,0.0093655,4655.12552648,1.02828,15.892,3253.23,1.00008,4655.12552648,99.9924307831,0.935913,1,1.58912e-08,0.01,500.0,4655.22,100,4655.12552648,257.947062149,0.0102898,100,0.000158696,99.984232614,257.947062149,0.999319
0.1,0.00753846,4639.67036464,1.07805,136.28,3239.93,1.00253,4639.67036464,99.7474508157,0.752219,1,3.8574e-07,0.01,498.14,4643.66,100,4639.67036464,31404.6733232,0.0108038,100,0.00384076,99.6195584146,31404.6733232,0.997841
0.1,0.00986889,4657.39198831,1.01519,13.4714,3255.63,1.00002,4657.39198831,99.9981284492,0.986179,1,2.36648e-09,0.01,500.0,4657.42,100,4657.39198831,184.598758547,0.0101592,100,2.36308e-05,99.9976828514,184.598758547,0.99928
0.1,0.00771634,4645.0794282,1.06672,80.504,3244.7,1.00146,4645.0794282,99.8543598541,0.767748,1,2.31453e-07,0.01,498.94,4647.33,100,4645.0794282,10746.6108016,0.0107211,100,0.00229128,99.771372337,10746.6108016,0.994964
0.1,0.00969382,4654.72471808,1.01685,15.1616,3253.13,1.00006,4654.72471808,99.9944689949,0.968865,1,7.13231e-09,0.01,500.0,4654.79,100,4654.72471808,236.458273506,0.0101739,100,7.1247e-05,99.9929126998,236.458273506,0.999466
0.1,0.00935637,4654.92302807,1.01884,15.9836,3253.25,1.00011,4654.92302807,99.9894034172,0.934148,1,1.86522e-08,0.01,500.0,4655.05,100,4654.92302807,269.988551262,0.0102047,100,0.000185928,99.9815749244,269.988551262,0.998408
0.1,0.00982333,4654.14613451,1.01292,16.8833,3252.5,1.00003,4654.14613451,99.9970675375,0.983204,1,3.51221e-09,0.01,500.0,4654.19,100,4654.14613451,289.775167447,0.0101203,100,3.51845e-05,99.9964898698,289.775167447,1.00089
0.1,0.00960794,4654.77578275,1.01428,14.9492,3253.04,1.00005,4654.77578275,99.9951960964,0.958833,1,9.74378e-09,0.01,500.0,4654.84,100,4654.77578275,229.254033482,0.0101635,100,9.70405e-05,99.9903641749,229.254033482,0.997959
0.1,0.0096295,4653.27787637,1.01399,17.6044,3251.78,1.00005,4653.27787637,99.994731227,0.962003,1,7.48749e-09,0.01,500.0,4653.36,100,4653.27787637,320.905175725,0.0101499,100,7.47278e-05,99.9926002459,320.905175725,0.999016
0.1,0.00984426,4657.52851402,1.00976,12.5296,3255.97,1.00003,4657.52851402,99.9973417035,0.984115,1,3.41952e-09,0.01,500.0,4657.57,100,4657.52851402,159.813098292,0.0101008,100,3.41735e-05,99.9966039306,159.813098292,0.999683
0.1,0.00960644,4655.04863648,1.02336,16.1394,3253.23,1.00006,4655.04863648,99.9935750321,0.960301,1,9.41637e-09,0.01,500.0,4655.13,100,4655.04863648,270.793569176,0.0102373,100,9.40964e-05,99.9906742014,270.793569176,0.999643
0.1,0.00974585,4653.86983942,1.01292,15.5482,3252.08,1.00003,4653.86983942,99.9972701818,0.97427,1,3.80112e-09,0.01,500.0,4653.92,100,4653.86983942,247.030931116,0.0101325,100,3.79867e-05,99.996275755,247.030931116,0.999677
0.1,0.00971415,4653.89469966,1.03306,15.7475,3252.35,1.00006,4653.89469966,99.9938134206,0.97076,1,8.63353e-09,0.01,500.0,4653.97,100,4653.89469966,253.932587885,0.0103376,100,8.62189e-05,99.9914307756,253.932587885,0.999326
0.1,0.0098985,4655.36075971,1.00842,14.4074,3253.85,1.00001,4655.36075971,99.9988794452,0.990523,1,1.32229e-09,0.01,500.0,4655.38,100,4655.36075971,210.408105244,0.0100774,100,1.32409e-05,99.9986962722,210.408105244,1.00068
0.1,0.00976635,4654.79372972,1.0169,16.7799,3253.19,1.00005,4654.79372972,99.994528593,0.976464,1,6.1873e-09,0.01,500.0,4654.86,100,4654.79372972,289.20383781,0.0101708,100,6.18512e-05,99.9938689908,289.20383781,0.999825
0.1,0.00983931,4652.66858228,1.02058,14.2679,3251.15,1.00003,4652.66858228,99.9972463412,0.983028,1,3.06194e-09,0.01,500.0,4652.7,100,4652.66858228,206.628463329,0.0102152,100,3.05633e-05,99.9969989636,206.628463329,0.999083
0.1,0.00980667,4653.60684471,1.03285,15.2241,3251.85,1.00006,4653.60684471,99.9942067642,0.980564,1,6.84126e-09,0.01,500.0,4653.67,100,4653.60684471,236.471618898,0.0103296,100,6.83984e-05,99.9932209201,236.471618898,0.999896
0.1,0.00986149,4652.44282391,1.01081,17.8011,3250.94,1.00002,4652.44282391,99.9981165287,0.986523,1,1.77204e-09,0.01,500.0,4652.48,100,4652.44282391,321.766472566,0.0101042,100,1.77338e-05,99.9982535535,321.766472566,1.00038
0.1,0.00982814,4657.31782749,1.01882,15.449,3255.41,1.00004,4657.31782749,99.9964715295,0.983073,1,4.97622e-09,0.01,500.0,4657.37,100,4657.31782749,244.570345278,0.0101855,100,4.97884e-05,99.9950728928,244.570345278,1.00026
0.1,0.00972178,4654.37360552,1.01314,16.6391,3252.22,1.00003,4654.37360552,99.9969244949,0.971839,1,3.74371e-09,0.01,500.0,4654.42,100,4654.37360552,282.962025176,0.0101349,100,3.74111e-05,99.9962794782,282.962025176,0.999652
0.1,0.00976584,4655.35886379,1.0286,15.084,3253.76,1.00005,4655.35886379,99.994528593,0.976769,1,7.14326e-09,0.01,500.0,4655.42,100,4655.35886379,232.532825802,0.0102841,100,7.14598e-05,99.992925456,232.532825802,1.00019
0.1,0.00983164,4656.83800845,1.01245,11.6231,3255.45,1.00001,4656.83800845,99.9986648738,0.983007,1,2.331e-09,0.01,500.0,4656.86,100,4656.83800845,136.897342507,0.0101261,100,2.33026e-05,99.9977108568,136.897342507,0.999841
0.1,0.00973508,4655.62211701,1.01374,18.6328,3253.79,1.00002,4655.62211701,99.9978065972,0.973036,1,2.98151e-09,0.01,499.94,4655.66,100,4655.62211701,360.111013524,0.0101423,100,2.97862e-05,99.9970231592,360.111013524,0.999515
0.1,0.00958566,4652.80339174,1.02339,17.1303,3251.16,1.00005,4652.80339174,99.9950888185,0.957066,1,8.20756e-09,0.01,500.0,4652.88,100,4652.80339174,301.479067612,0.01025,100,8.18189e-05,99.9919159408,301.479067612,0.998435
0.1,0.00977484,4656.64721835,1.01095,13.6212,3254.7,1.00002,4656.64721835,99.9978900401,0.97708,1,3.12745e-09,0.01,500.0,4656.68,100,4656.64721835,188.198160202,0.0101137,100,3.12485e-05,99.9969432314,188.198160202,0.999586
