AvgDiscRet,MaxNormIw,BatchSize,VarNormIw,J,VarDiscRet,ESSRenyi,AvgNormIw,IterType,VarRet,MaxVanillaIw,EpsThisIter,MinVanillaIw,VanillaAvgRet,VarVanillaIw,MinNormIw,ESSClassic,VarJ,AvgEpLen,Bound,eRenyi2,AvgVanillaIw,AvgRet,Delta
-98.6198251621,0.0025,500,5.4346e-20,-94.8788,10307.2278243,500.0,0.0025,2,10307.2278243,1.0,100,1.0,-98.6198251621,,0.0025,400.0,95.7207,133.16,-108.533,1.0,1.0,-98.6198251621,0.7
-78.9972034714,0.0172332,500,2.14129e-06,-85.3944,3755.52350894,348.319046422,0.002,1,3755.52350894,8.7654,100,0.034166,-78.9972034714,0.55397,6.71721e-05,325.891704097,77.2173,111.08,-100.027,1.43547,1.01727,-78.9972034714,0.7
-97.5785349122,0.01,500,3.50449e-18,-97.5785,10338.7098455,500.0,0.01,2,10338.7098455,1.0,100,1.0,-97.5785349122,,0.01,100.0,101.17,132.2,-124.887,1.0,1.0,-97.5785349122,0.7
-90.1764011008,0.005,500,2.1793e-19,-93.8775,8278.58396536,500.0,0.005,2,8278.58396536,1.0,100,1.0,-90.1764011008,,0.005,200.000000102,96.069,123.33,-113.189,1.0,1.0,-90.1764011008,0.7
-94.6491237386,0.00333333,500,5.43914e-20,-94.1347,9267.21641625,500.0,0.00333333,2,9267.21641625,1.0,100,1.0,-94.6491237386,,0.00333333,299.999969474,95.9748,128.88,-109.902,1.0,1.0,-94.6491237386,0.7
-83.8440420417,0.0025,500,5.4346e-20,-91.562,6041.80172873,500.0,0.0025,2,6041.80172873,1.0,100,1.0,-83.8440420417,,0.0025,400.0,91.78,116.49,-105.217,1.0,1.0,-83.8440420417,0.7
-93.0961757833,0.0112192,500,2.84956e-06,-84.3059,9319.05820068,297.649259326,0.002,1,9319.05820068,5.24698,100,6.32455e-06,-93.0961757833,0.623267,1.35233e-08,292.232691551,91.4732,126.71,-100.136,1.67983,0.935359,-93.0961757833,0.7
-74.6178931355,0.01,500,3.50449e-18,-74.6179,2592.28903699,500.0,0.01,2,2592.28903699,1.0,100,1.0,-74.6178931355,,0.01,100.0,50.6593,106.07,-101.889,1.0,1.0,-74.6178931355,0.7
-95.0814691077,0.005,500,2.1793e-19,-84.8497,9216.50298222,500.0,0.005,2,9216.50298222,1.0,100,1.0,-95.0814691077,,0.005,200.000000102,77.1365,129.58,-104.159,1.0,1.0,-95.0814691077,0.7
-76.2877931082,0.00333333,500,5.43914e-20,-81.9957,3761.9635617,500.0,0.00333333,2,3761.9635617,1.0,100,1.0,-76.2877931082,,0.00333333,299.999969474,72.2802,107.56,-97.7619,1.0,1.0,-76.2877931082,0.7
-81.0844127348,0.0025,500,5.4346e-20,-81.7679,4914.27099597,500.0,0.0025,2,4914.27099597,1.0,100,1.0,-81.0844127348,,0.0025,400.0,71.6572,113.32,-95.422,1.0,1.0,-81.0844127348,0.7
-92.4906137162,0.00570271,500,7.08854e-07,-81.7355,8160.2925047,417.91545647,0.002,1,8160.2925047,2.93103,100,0.0561228,-92.4906137162,0.187256,0.000109194,424.860074116,72.377,126.8,-95.0937,1.19641,1.02794,-92.4906137162,0.7
-80.0153862342,0.01,500,3.50449e-18,-80.0154,4946.18910464,500.0,0.01,2,4946.18910464,1.0,100,1.0,-80.0153862342,,0.01,100.0,69.9766,111.99,-107.324,1.0,1.0,-80.0153862342,0.7
-86.3227375281,0.005,500,2.1793e-19,-83.1691,7186.67726317,500.0,0.005,2,7186.67726317,1.0,100,1.0,-86.3227375281,,0.005,200.000000102,77.561,119.01,-102.479,1.0,1.0,-86.3227375281,0.7
-84.3422080369,0.00333333,500,5.43914e-20,-83.5601,5994.22943839,500.0,0.00333333,2,5994.22943839,1.0,100,1.0,-84.3422080369,,0.00333333,299.999969474,77.3878,117.08,-99.3266,1.0,1.0,-84.3422080369,0.7
-86.524019561,0.0025,500,5.4346e-20,-84.3011,7198.93337215,500.0,0.0025,2,7198.93337215,1.0,100,1.0,-86.524019561,,0.0025,400.0,79.2152,118.89,-97.9553,1.0,1.0,-86.524019561,0.7
-90.0185752124,0.00865548,500,1.62044e-06,-81.1668,8252.66132854,357.761510125,0.002,1,8252.66132854,4.42548,100,0.0512583,-90.0185752124,0.423616,0.000100252,356.049261573,76.8521,123.82,-95.6046,1.39758,1.02258,-90.0185752124,0.7
-88.6299067065,0.01,500,3.50449e-18,-88.6299,7081.12622371,500.0,0.01,2,7081.12622371,1.0,100,1.0,-88.6299067065,,0.01,100.0,83.7276,122.44,-115.938,1.0,1.0,-88.6299067065,0.7
-77.4499878569,0.005,500,2.1793e-19,-83.0399,3753.12856828,500.0,0.005,2,3753.12856828,1.0,100,1.0,-77.4499878569,,0.005,200.000000102,73.4452,109.19,-102.35,1.0,1.0,-77.4499878569,0.7
-78.680192765,0.00333333,500,5.43914e-20,-81.5867,4927.77189747,500.0,0.00333333,2,4927.77189747,1.0,100,1.0,-78.680192765,,0.00333333,299.999969474,72.2947,110.36,-97.3532,1.0,1.0,-78.680192765,0.7
-95.1569113645,0.0025,500,5.4346e-20,-84.9792,9235.10678369,500.0,0.0025,2,9235.10678369,1.0,100,1.0,-95.1569113645,,0.0025,400.0,78.9944,129.71,-98.6334,1.0,1.0,-95.1569113645,0.7
-85.8923843755,0.0276584,500,2.1058e-06,-82.8724,5988.53744974,396.667140476,0.002,1,5988.53744974,13.9929,100,0.609522,-85.8923843755,0.538986,0.00120478,327.783373764,72.8625,119.19,-96.5839,1.2605,1.01184,-85.8923843755,0.7
-78.5944370709,0.01,500,3.50449e-18,-78.5944,3700.21011841,500.0,0.01,2,3700.21011841,1.0,100,1.0,-78.5944370709,,0.01,100.0,60.5244,110.75,-105.902,1.0,1.0,-78.5944370709,0.7
-92.1637201019,0.005,500,2.1793e-19,-85.3791,8158.63139072,500.0,0.005,2,8158.63139072,1.0,100,1.0,-92.1637201019,,0.005,200.000000102,76.9166,126.02,-104.689,1.0,1.0,-92.1637201019,0.7
-77.7977970126,0.00333333,500,5.43914e-20,-82.852,3743.86304776,500.0,0.00333333,2,3743.86304776,1.0,100,1.0,-77.7977970126,,0.00333333,299.999969474,72.058,109.95,-98.6185,1.0,1.0,-77.7977970126,0.7
-94.3939045556,0.0025,500,5.4346e-20,-85.7375,9248.26648844,500.0,0.0025,2,9248.26648844,1.0,100,1.0,-94.3939045556,,0.0025,400.0,78.7921,128.63,-99.3917,1.0,1.0,-94.3939045556,0.7
-99.4854083371,0.00601891,500,3.84021e-07,-86.0578,10223.2461693,438.026783282,0.002,1,10223.2461693,3.01485,100,0.373576,-99.4854083371,0.0963497,0.000745815,456.282308504,77.8024,134.77,-99.1058,1.14148,1.00179,-99.4854083371,0.7
-83.5706425825,0.01,500,3.50449e-18,-83.5706,6059.98063843,500.0,0.01,2,6059.98063843,1.0,100,1.0,-83.5706425825,,0.01,100.0,77.4557,115.86,-110.879,1.0,1.0,-83.5706425825,0.7
-85.0170007741,0.005,500,2.1793e-19,-84.2938,5965.7036243,500.0,0.005,2,5965.7036243,1.0,100,1.0,-85.0170007741,,0.005,200.000000102,77.1572,118.59,-103.604,1.0,1.0,-85.0170007741,0.7
-78.2318774413,0.00333333,500,5.43914e-20,-82.2732,3753.40246402,500.0,0.00333333,2,3753.40246402,1.0,100,1.0,-78.2318774413,,0.00333333,299.999969474,72.2192,110.31,-98.0396,1.0,1.0,-78.2318774413,0.7
-111.030371597,0.0025,500,5.4346e-20,-89.4625,13019.1741335,500.0,0.0025,2,13019.1741335,1.0,100,1.0,-111.030371597,,0.0025,400.0,85.3757,148.67,-103.117,1.0,1.0,-111.030371597,0.7
-85.9962972312,0.00878681,500,4.76986e-07,-86.1257,7205.444353,435.728610824,0.002,1,7205.444353,4.37903,100,0.740268,-85.9962972312,0.118467,0.0014854,446.824163512,76.9948,118.55,-99.2081,1.1475,0.996728,-85.9962972312,0.7
-80.4921561165,0.01,500,3.50449e-18,-80.4922,4917.4307937,500.0,0.01,2,4917.4307937,1.0,100,1.0,-80.4921561165,,0.01,100.0,69.7729,112.48,-107.799,1.0,1.0,-80.4921561165,0.7
-72.0967842022,0.005,500,2.1793e-19,-76.2945,2590.60803577,500.0,0.005,2,2590.60803577,1.0,100,1.0,-72.0967842022,,0.005,200.000000102,61.1073,102.52,-95.6036,1.0,1.0,-72.0967842022,0.7
-79.7392390634,0.00333333,500,5.43914e-20,-77.4427,4944.71930632,500.0,0.00333333,2,4944.71930632,1.0,100,1.0,-79.7392390634,,0.00333333,299.999969474,64.2168,110.26,-93.2087,1.0,1.0,-79.7392390634,0.7
-82.8758876911,0.0025,500,5.4346e-20,-78.801,6085.62858184,500.0,0.0025,2,6085.62858184,1.0,100,1.0,-82.8758876911,,0.0025,400.0,67.857,114.88,-92.4547,1.0,1.0,-82.8758876911,0.7
-87.4752155568,0.0039815,500,4.26067e-07,-78.6906,7159.73190341,448.596915366,0.002,1,7159.73190341,2.03321,100,0.190237,-87.4752155568,0.111109,0.000372528,451.955213203,67.5012,120.19,-91.584,1.11459,1.02133,-87.4752155568,0.7
-95.0251116703,0.01,500,3.50449e-18,-95.0251,9244.76461833,500.0,0.01,2,9244.76461833,1.0,100,1.0,-95.0251116703,,0.01,100.0,95.6677,129.53,-122.333,1.0,1.0,-95.0251116703,0.7
-76.2687061158,0.005,500,2.1793e-19,-85.6469,2552.21847151,500.0,0.005,2,2552.21847151,1.0,100,1.0,-76.2687061158,,0.005,200.000000102,76.99,108.46,-104.957,1.0,1.0,-76.2687061158,0.7
-110.844201402,0.00333333,500,5.43914e-20,-94.046,14273.3499598,500.0,0.00333333,2,14273.3499598,1.0,100,1.0,-110.844201402,,0.00333333,299.999969474,93.824,146.96,-109.812,1.0,1.0,-110.844201402,0.7
-90.6895649709,0.0025,500,5.4346e-20,-93.2069,8255.0286952,500.0,0.0025,2,8255.0286952,1.0,100,1.0,-90.6895649709,,0.0025,400.0,92.9916,123.86,-106.861,1.0,1.0,-90.6895649709,0.7
-83.6418249337,0.00876356,500,8.59159e-07,-89.05,5999.44915377,417.886768067,0.002,1,5999.44915377,4.37628,100,0.412918,-83.6418249337,0.214251,0.000826874,411.739612693,86.9921,116.37,-102.409,1.1965,0.998744,-83.6418249337,0.7
-84.8699594125,0.01,500,3.50449e-18,-84.87,6002.30595262,500.0,0.01,2,6002.30595262,1.0,100,1.0,-84.8699594125,,0.01,100.0,77.0862,118.07,-112.178,1.0,1.0,-84.8699594125,0.7
-100.057600685,0.005,500,2.1793e-19,-92.4638,11376.124959,500.0,0.005,2,11376.124959,1.0,100,1.0,-100.057600685,,0.005,200.000000102,93.0591,134.62,-111.774,1.0,1.0,-100.057600685,0.7
-89.3879817313,0.00333333,500,5.43914e-20,-91.4385,7073.8258163,500.0,0.00333333,2,7073.8258163,1.0,100,1.0,-89.3879817313,,0.00333333,299.999969474,90.0544,123.48,-107.205,1.0,1.0,-89.3879817313,0.7
-82.8300638844,0.0025,500,5.4346e-20,-89.2864,4885.62060034,500.0,0.0025,2,4885.62060034,1.0,100,1.0,-82.8300638844,,0.0025,400.0,85.4718,115.89,-102.941,1.0,1.0,-82.8300638844,0.7
-88.6378394482,0.00873348,500,8.29938e-07,-86.8322,7092.52749193,413.272719139,0.002,1,7092.52749193,4.38786,100,0.564821,-88.6378394482,0.209496,0.00112421,414.226536665,81.5473,122.71,-100.265,1.20985,1.00484,-88.6378394482,0.7
-98.6988000643,0.01,500,3.50449e-18,-98.6988,10236.1650097,500.0,0.01,2,10236.1650097,1.0,100,1.0,-98.6988000643,,0.01,100.0,100.667,134.1,-126.007,1.0,1.0,-98.6988000643,0.7
-86.9480260143,0.005,500,2.1793e-19,-92.8234,7148.0975599,500.0,0.005,2,7148.0975599,1.0,100,1.0,-86.9480260143,,0.005,200.000000102,92.9501,119.46,-112.133,1.0,1.0,-86.9480260143,0.7
-101.529138622,0.00333333,500,5.43914e-20,-95.7253,11301.1842598,500.0,0.00333333,2,11301.1842598,1.0,100,1.0,-101.529138622,,0.00333333,299.999969474,97.499,136.32,-111.492,1.0,1.0,-101.529138622,0.7
-99.9781420512,0.0025,500,5.4346e-20,-96.7885,10201.503838,500.0,0.0025,2,10201.503838,1.0,100,1.0,-99.9781420512,,0.0025,400.0,98.2741,135.88,-110.443,1.0,1.0,-99.9781420512,0.7
-102.583916765,0.00697916,500,4.00313e-06,-88.4774,11268.8144052,243.153442586,0.002,1,11268.8144052,3.43442,100,5.7262e-08,-102.583916765,0.969393,1.16363e-10,250.152508211,109.384,137.82,-105.99,2.05631,0.984192,-102.583916765,0.7
-86.1708155484,0.01,500,3.50449e-18,-86.1708,5952.38197033,500.0,0.01,2,5952.38197033,1.0,100,1.0,-86.1708155484,,0.01,100.0,76.765,120.16,-113.479,1.0,1.0,-86.1708155484,0.7
-89.8452129513,0.005,500,2.1793e-19,-88.008,8271.04604756,500.0,0.005,2,8271.04604756,1.0,100,1.0,-89.8452129513,,0.005,200.000000102,83.9284,123.1,-107.318,1.0,1.0,-89.8452129513,0.7
-91.7419075641,0.00333333,500,5.43914e-20,-89.2526,8177.92710288,500.0,0.00333333,2,8177.92710288,1.0,100,1.0,-91.7419075641,,0.00333333,299.999969474,86.0104,125.43,-105.019,1.0,1.0,-91.7419075641,0.7
-86.9225671099,0.0025,500,5.4346e-20,-88.6701,7159.23522643,500.0,0.0025,2,7159.23522643,1.0,100,1.0,-86.9225671099,,0.0025,400.0,85.5644,119.68,-102.324,1.0,1.0,-86.9225671099,0.7
-84.0705785418,0.0103526,500,2.02376e-06,-82.6499,6039.5450029,339.212537241,0.002,1,6039.5450029,5.17321,100,0.078497,-84.0705785418,0.505338,0.000157088,332.241351461,75.8812,116.99,-97.4772,1.474,0.999404,-84.0705785418,0.7
-89.2467139205,0.01,500,3.50449e-18,-89.2467,7055.47992462,500.0,0.01,2,7055.47992462,1.0,100,1.0,-89.2467139205,,0.01,100.0,83.5759,123.02,-116.554,1.0,1.0,-89.2467139205,0.7
-85.4561465956,0.005,500,2.1793e-19,-87.3514,6012.31620291,500.0,0.005,2,6012.31620291,1.0,100,1.0,-85.4561465956,,0.005,200.000000102,80.4497,118.56,-106.661,1.0,1.0,-85.4561465956,0.7
-69.2296164867,0.00333333,500,5.43914e-20,-81.3108,1377.27107672,500.0,0.00333333,2,1377.27107672,1.0,100,1.0,-69.2296164867,,0.00333333,299.999969474,69.5862,99.16,-97.0773,1.0,1.0,-69.2296164867,0.7
-81.7962321201,0.0025,500,5.4346e-20,-81.4322,4873.37478192,500.0,0.0025,2,4873.37478192,1.0,100,1.0,-81.7962321201,,0.0025,400.0,69.5549,114.3,-95.0864,1.0,1.0,-81.7962321201,0.7
-93.5035880356,0.00912789,500,1.84944e-06,-78.9803,9304.32383556,350.842425034,0.002,1,9304.32383556,4.4767,100,0.000123234,-93.5035880356,0.444853,2.5127e-07,342.1291073,73.2449,127.08,-93.5597,1.42514,0.980885,-93.5035880356,0.7
-99.8262244819,0.01,500,3.50449e-18,-99.8262,11381.882043,500.0,0.01,2,11381.882043,1.0,100,1.0,-99.8262244819,,0.01,100.0,106.151,134.59,-127.134,1.0,1.0,-99.8262244819,0.7
-90.1791379558,0.005,500,2.1793e-19,-95.0027,7064.84188652,500.0,0.005,2,7064.84188652,1.0,100,1.0,-90.1791379558,,0.005,200.000000102,95.6786,124.68,-114.313,1.0,1.0,-90.1791379558,0.7
-78.0539411211,0.00333333,500,5.43914e-20,-89.3531,3753.49263087,500.0,0.00333333,2,3753.49263087,1.0,100,1.0,-78.0539411211,,0.00333333,299.999969474,86.0547,109.86,-105.12,1.0,1.0,-78.0539411211,0.7
-73.9128433691,0.0025,500,5.4346e-20,-85.493,2542.15493041,500.0,0.0025,2,2542.15493041,1.0,100,1.0,-73.9128433691,,0.0025,400.0,78.9173,105.26,-99.1472,1.0,1.0,-73.9128433691,0.7
-86.8144580752,0.00934638,500,1.82682e-06,-81.4129,7133.68308718,346.702653678,0.002,1,7133.68308718,4.6924,100,0.0237282,-86.8144580752,0.460466,4.72621e-05,343.456158899,75.7676,119.57,-96.0791,1.44216,1.00411,-86.8144580752,0.7
-90.711933413,0.01,500,3.50449e-18,-90.7119,8179.90130665,500.0,0.01,2,8179.90130665,1.0,100,1.0,-90.711933413,,0.01,100.0,89.9895,124.52,-118.02,1.0,1.0,-90.711933413,0.7
-78.6459370466,0.005,500,2.1793e-19,-84.6789,3743.93440337,500.0,0.005,2,3743.93440337,1.0,100,1.0,-78.6459370466,,0.005,200.000000102,77.0629,111.15,-103.989,1.0,1.0,-78.6459370466,0.7
-94.9258956051,0.00333333,500,5.43914e-20,-88.0946,9220.75755052,500.0,0.00333333,2,9220.75755052,1.0,100,1.0,-94.9258956051,,0.00333333,299.999969474,83.8171,129.62,-103.861,1.0,1.0,-94.9258956051,0.7
-75.3343882598,0.0025,500,5.4346e-20,-84.9045,2591.23130943,500.0,0.0025,2,2591.23130943,1.0,100,1.0,-75.3343882598,,0.0025,400.0,77.0769,107.12,-98.5587,1.0,1.0,-75.3343882598,0.7
-87.7783923206,0.00525048,500,7.18748e-07,-83.2501,7118.69252523,422.780427552,0.002,1,7118.69252523,2.62294,100,0.0111085,-87.7783923206,0.179372,2.22365e-05,423.970121819,73.6289,121.17,-96.5313,1.18265,0.999123,-87.7783923206,0.7
-88.7930124417,0.01,500,3.50449e-18,-88.793,7096.09978191,500.0,0.01,2,7096.09978191,1.0,100,1.0,-88.7930124417,,0.01,100.0,83.8161,122.37,-116.101,1.0,1.0,-88.7930124417,0.7
-73.7337640467,0.005,500,2.1793e-19,-81.2634,2601.96440078,500.0,0.005,2,2601.96440078,1.0,100,1.0,-73.7337640467,,0.005,200.000000102,69.6939,104.85,-100.573,1.0,1.0,-73.7337640467,0.7
-85.8614720514,0.00333333,500,5.43914e-20,-82.7961,5979.32020973,500.0,0.00333333,2,5979.32020973,1.0,100,1.0,-85.8614720514,,0.00333333,299.999969474,72.2221,119.47,-98.5626,1.0,1.0,-85.8614720514,0.7
-79.596412916,0.0025,500,5.4346e-20,-81.9962,4922.82560314,500.0,0.0025,2,4922.82560314,1.0,100,1.0,-79.596412916,,0.0025,400.0,71.6404,110.76,-95.6504,1.0,1.0,-79.596412916,0.7
-89.8330674824,0.00568615,500,3.46654e-07,-82.6992,8244.72908116,466.346437156,0.002,1,8244.72908116,2.9042,100,0.804429,-89.8330674824,0.0904301,0.001575,460.197038528,74.5321,122.58,-95.345,1.07216,1.0215,-89.8330674824,0.7
-89.8928216077,0.01,500,3.50449e-18,-89.8928,8226.24018204,500.0,0.01,2,8226.24018204,1.0,100,1.0,-89.8928216077,,0.01,100.0,90.244,122.92,-117.201,1.0,1.0,-89.8928216077,0.7
-88.5299863252,0.005,500,2.1793e-19,-89.2114,7092.37207734,500.0,0.005,2,7092.37207734,1.0,100,1.0,-88.5299863252,,0.005,200.000000102,87.0814,122.34,-108.521,1.0,1.0,-88.5299863252,0.7
-90.6493949574,0.00333333,500,5.43914e-20,-89.6907,8208.21674825,500.0,0.00333333,2,8208.21674825,1.0,100,1.0,-90.6493949574,,0.00333333,299.999969474,88.1171,124.15,-105.457,1.0,1.0,-90.6493949574,0.7
-92.4481400883,0.0025,500,5.4346e-20,-90.3801,9371.85622061,500.0,0.0025,2,9371.85622061,1.0,100,1.0,-92.4481400883,,0.0025,400.0,90.2465,125.59,-104.034,1.0,1.0,-92.4481400883,0.7
-82.4407294989,0.0101043,500,5.81749e-07,-87.4256,4833.86814484,445.762244421,0.002,1,4833.86814484,5.2176,100,0.0829103,-82.4407294989,0.15512,0.000160562,436.626119547,84.5989,115.77,-100.36,1.12167,1.03275,-82.4407294989,0.7
-83.1018011175,0.01,500,3.50449e-18,-83.1018,6052.76665258,500.0,0.01,2,6052.76665258,1.0,100,1.0,-83.1018011175,,0.01,100.0,77.4096,115.54,-110.412,1.0,1.0,-83.1018011175,0.7
-93.1082475555,0.005,500,2.1793e-19,-88.105,8161.81131028,500.0,0.005,2,8161.81131028,1.0,100,1.0,-93.1082475555,,0.005,200.000000102,84.0312,127.31,-107.416,1.0,1.0,-93.1082475555,0.7
-87.1084092028,0.00333333,500,5.43914e-20,-87.7728,7133.1083816,500.0,0.00333333,2,7133.1083816,1.0,100,1.0,-87.1084092028,,0.00333333,299.999969474,84.0336,120.17,-103.54,1.0,1.0,-87.1084092028,0.7
-72.7502748014,0.0025,500,5.4346e-20,-84.0172,2561.24281809,500.0,0.0025,2,2561.24281809,1.0,100,1.0,-72.7502748014,,0.0025,400.0,77.2817,103.94,-97.6724,1.0,1.0,-72.7502748014,0.7
-94.9964328146,0.00301286,500,7.13578e-07,-84.7082,9251.73475914,432.426814953,0.002,1,9251.73475914,1.45725,100,0.00648774,-94.9964328146,0.166937,1.34134e-05,424.434424094,82.905,129.65,-97.8414,1.15627,0.967355,-94.9964328146,0.7
-94.5971202175,0.01,500,3.50449e-18,-94.5971,9253.15398615,500.0,0.01,2,9253.15398615,1.0,100,1.0,-94.5971202175,,0.01,100.0,95.7111,129.07,-121.905,1.0,1.0,-94.5971202175,0.7
-102.718308999,0.005,500,2.1793e-19,-98.6577,11253.4556311,500.0,0.005,2,11253.4556311,1.0,100,1.0,-102.718308999,,0.005,200.000000102,100.833,138.01,-117.968,1.0,1.0,-102.718308999,0.7
-89.0822081934,0.00333333,500,5.43914e-20,-95.4659,7093.33955881,500.0,0.00333333,2,7093.33955881,1.0,100,1.0,-89.0822081934,,0.00333333,299.999969474,95.6,123.3,-111.232,1.0,1.0,-89.0822081934,0.7
-101.490624215,0.0025,500,5.4346e-20,-96.9721,11300.8804154,500.0,0.0025,2,11300.8804154,1.0,100,1.0,-101.490624215,,0.0025,400.0,98.2766,136.52,-110.626,1.0,1.0,-101.490624215,0.7
-85.5642399277,0.0121109,500,1.0937e-06,-91.876,5935.68073979,415.594380747,0.002,1,5935.68073979,6.45025,100,0.714583,-85.5642399277,0.310238,0.0013417,392.810169576,92.2862,118.65,-105.272,1.2031,1.06519,-85.5642399277,0.7
-91.1473246789,0.01,500,3.50449e-18,-91.1473,8199.40749771,500.0,0.01,2,8199.40749771,1.0,100,1.0,-91.1473246789,,0.01,100.0,90.0967,125.2,-118.455,1.0,1.0,-91.1473246789,0.7
-73.9537498954,0.005,500,2.1793e-19,-82.5505,2577.5710266,500.0,0.005,2,2577.5710266,1.0,100,1.0,-73.9537498954,,0.005,200.000000102,73.5426,104.93,-101.86,1.0,1.0,-73.9537498954,0.7
-71.3435137251,0.00333333,500,5.43914e-20,-78.8149,1344.29709742,500.0,0.00333333,2,1344.29709742,1.0,100,1.0,-71.3435137251,,0.00333333,299.999969474,63.853,102.04,-94.5812,1.0,1.0,-71.3435137251,0.7
-88.2021310985,0.0025,500,5.4346e-20,-81.1617,7111.29720805,500.0,0.0025,2,7111.29720805,1.0,100,1.0,-88.2021310985,,0.0025,400.0,69.5303,121.66,-94.8158,1.0,1.0,-88.2021310985,0.7
-94.2395477365,0.00437628,500,2.20852e-07,-82.998,9241.24463923,477.310883823,0.002,1,9241.24463923,2.21119,100,0.158323,-94.2395477365,0.0563825,0.000313345,473.887208251,75.0045,128.18,-95.4976,1.04754,1.01054,-94.2395477365,0.7
-83.5174313964,0.01,500,3.50449e-18,-83.5174,6177.94803997,500.0,0.01,2,6177.94803997,1.0,100,1.0,-83.5174313964,,0.01,100.0,78.2059,115.46,-110.825,1.0,1.0,-83.5174313964,0.7
-74.8489874992,0.005,500,2.1793e-19,-79.1832,2573.72712759,500.0,0.005,2,2573.72712759,1.0,100,1.0,-74.8489874992,,0.005,200.000000102,65.9611,106.51,-98.493,1.0,1.0,-74.8489874992,0.7
-84.0480684073,0.00333333,500,5.43914e-20,-80.8048,6071.73300875,500.0,0.00333333,2,6071.73300875,1.0,100,1.0,-84.0480684073,,0.00333333,299.999969474,70.0679,116.35,-96.5712,1.0,1.0,-84.0480684073,0.7
-79.1515232301,0.0025,500,5.4346e-20,-80.3915,3694.09696619,500.0,0.0025,2,3694.09696619,1.0,100,1.0,-79.1515232301,,0.0025,400.0,67.8007,111.91,-94.0457,1.0,1.0,-79.1515232301,0.7
-74.6050857036,0.0054414,500,5.67581e-06,-71.5647,2561.50281957,244.218428409,0.002,1,2561.50281957,2.81766,100,9.90138e-17,-74.6050857036,1.52189,1.91213e-19,206.943860663,48.3238,106.21,-89.0393,2.04735,1.03564,-74.6050857036,0.7
-81.4711115856,0.01,500,3.50449e-18,-81.4711,4858.92203258,500.0,0.01,2,4858.92203258,1.0,100,1.0,-81.4711115856,,0.01,100.0,69.3566,113.85,-108.776,1.0,1.0,-81.4711115856,0.7
-90.6836137654,0.005,500,2.1793e-19,-86.0774,8203.23007958,500.0,0.005,2,8203.23007958,1.0,100,1.0,-90.6836137654,,0.005,200.000000102,80.5418,124.84,-105.387,1.0,1.0,-90.6836137654,0.7
-92.9244652702,0.00333333,500,5.43914e-20,-88.3597,9311.73090814,500.0,0.00333333,2,9311.73090814,1.0,100,1.0,-92.9244652702,,0.00333333,299.999969474,86.0694,126.71,-104.126,1.0,1.0,-92.9244652702,0.7
-94.3280048528,0.0025,500,5.4346e-20,-89.8518,8634.51448205,500.0,0.0025,2,8634.51448205,1.0,100,1.0,-94.3280048528,,0.0025,400.0,87.7478,129.36,-103.506,1.0,1.0,-94.3280048528,0.7
-89.4667628121,0.0085298,500,8.22104e-07,-88.2374,7112.20203788,458.007401623,0.002,1,7112.20203788,4.24521,100,0.292535,-89.4667628121,0.203632,0.000587785,414.897215552,91.8829,123.87,-100.998,1.09169,0.995382,-89.4667628121,0.7
-86.7195049994,0.01,500,3.50449e-18,-86.7195,7135.31725194,500.0,0.01,2,7135.31725194,1.0,100,1.0,-86.7195049994,,0.01,100.0,84.0474,119.81,-114.028,1.0,1.0,-86.7195049994,0.7
-93.6036521494,0.005,500,2.1793e-19,-90.1616,8098.72856186,500.0,0.005,2,8098.72856186,1.0,100,1.0,-93.6036521494,,0.005,200.000000102,86.9063,128.02,-109.471,1.0,1.0,-93.6036521494,0.7
-85.6436106491,0.00333333,500,5.43914e-20,-88.6556,5980.97510857,500.0,0.00333333,2,5980.97510857,1.0,100,1.0,-85.6436106491,,0.00333333,299.999969474,83.746,118.25,-104.422,1.0,1.0,-85.6436106491,0.7
-77.2937758932,0.0025,500,5.4346e-20,-85.8151,3741.61746557,500.0,0.0025,2,3741.61746557,1.0,100,1.0,-77.2937758932,,0.0025,400.0,78.8054,108.63,-99.4694,1.0,1.0,-77.2937758932,0.7
-82.2972214492,0.00837953,500,4.13386e-06,-76.3364,4899.06636748,258.368875472,0.002,1,4899.06636748,4.66496,100,0.000870472,-82.2972214492,1.28119,1.5636e-06,246.136159807,61.9099,115.46,-93.3258,1.93522,1.11342,-82.2972214492,0.7
-89.9092545679,0.01,500,3.50449e-18,-89.9093,8242.67114543,500.0,0.01,2,8242.67114543,1.0,100,1.0,-89.9092545679,,0.01,100.0,90.3341,123.28,-117.218,1.0,1.0,-89.9092545679,0.7
-80.6747325562,0.005,500,2.1793e-19,-85.292,4914.40993768,500.0,0.005,2,4914.40993768,1.0,100,1.0,-80.6747325562,,0.005,200.000000102,80.8336,112.56,-104.602,1.0,1.0,-80.6747325562,0.7
-88.2760170625,0.00333333,500,5.43914e-20,-86.2867,7121.0725985,500.0,0.00333333,2,7121.0725985,1.0,100,1.0,-88.2760170625,,0.00333333,299.999969474,81.9023,121.6,-102.053,1.0,1.0,-88.2760170625,0.7
-66.6060606666,0.0025,500,5.4346e-20,-81.3665,159.492852957,500.0,0.0025,2,159.492852957,1.0,100,1.0,-66.6060606666,,0.0025,400.0,71.7153,96.56,-95.0206,1.0,1.0,-66.6060606666,0.7
