ESSRenyi,Bound,AvgDiscRet,MaxNormIw,delta,SamplesThisIter,VarRet,AvgVanillaIw,BatchSize,MinNormIw,AvgEpLen,EpsThisIter,VarJ,IterType,VarDiscRet,AvgRet,ESSClassic,VanillaAvgRet,AvgNormIw,MinVanillaIw,VarNormIw,J,VarVanillaIw,MaxVanillaIw,renyi2
nan,4579.02,4502.91756198,0.000294429,0.6,50000,1968068.86442,1.03518,100,1.99207e-14,450.45045045,111,9332.7,1,1968068.86442,4502.91756198,1.93215161595,4502.91756198,5.005e-05,4.12017e-10,8.61924e-10,873191.0,0.368715,6.08963,nan
nan,4590.26,4671.64927612,0.000177457,0.6,50000,1542119.94885,0.972917,100,5.4152e-17,467.289719626,107,8104.03,1,1542119.94885,4671.64927612,1.05530304894,4671.64927612,5.19211e-05,1.01472e-12,4.58139e-10,883100.0,0.160865,3.32527,nan
nan,4589.22,4806.69885966,0.000127069,0.6,50000,917882.045238,1.00674,100,7.49082e-11,480.769230769,104,5898.06,1,917882.045238,4806.69885966,1.01966889713,4806.69885966,5.34188e-05,1.41174e-06,3.38993e-10,889809.0,0.120404,2.39477,nan
nan,4589.98,4760.80108999,0.000152748,0.6,50000,1139384.00015,0.970254,100,3.75896e-08,476.19047619,105,6281.65,1,1139384.00015,4760.80108999,1.23994566781,4760.80108999,5.29101e-05,0.00068931,3.76538e-10,889233.0,0.12662,2.80106,nan
nan,4589.17,4585.73681723,0.000205437,0.6,50000,1903706.03553,0.983881,100,2.81028e-12,458.71559633,109,9102.42,1,1903706.03553,4585.73681723,1.37952623793,4585.73681723,5.09684e-05,5.42489e-08,5.8522e-10,878453.0,0.218073,3.9657,nan
nan,4588.55,4384.16518285,0.000283174,0.6,50000,2713007.52194,1.01056,100,2.68747e-12,438.596491228,114,11087.5,1,2713007.52194,4384.16518285,1.62963268828,4384.16518285,4.87329e-05,5.57292e-08,8.66304e-10,867988.0,0.372519,5.87209,nan
nan,4588.88,4462.63567897,0.000213646,0.6,50000,2405103.27878,0.980443,100,3.85593e-17,446.428571429,112,11524.4,1,2405103.27878,4462.63567897,1.32973584651,4462.63567897,4.96032e-05,7.62152e-13,6.41222e-10,866772.0,0.250515,4.22286,nan
nan,4586.51,4806.68128945,0.000149293,0.6,50000,700658.412189,1.055,100,1.8628e-08,480.769230769,104,5042.69,1,700658.412189,4806.68128945,1.08231301484,4806.68128945,5.34188e-05,0.000367896,4.29066e-10,889763.0,0.167356,2.94847,nan
nan,4590.7,4901.11876957,0.000112542,0.6,50000,485177.895476,1.01278,100,1.42952e-07,490.196078431,102,3800.64,1,485177.895476,4901.11876957,0.862074763992,4901.11876957,5.44662e-05,0.00265816,1.79406e-10,895364.0,0.062032,2.09268,nan
nan,4590.64,4901.13410833,0.000123816,0.6,50000,483212.87481,0.992098,100,9.45115e-08,490.196078431,102,4212.85,1,483212.87481,4901.13410833,0.834472198767,4901.13410833,5.44662e-05,0.00172152,1.69997e-10,894576.0,0.0564021,2.25529,nan
nan,4563.84,4462.18303508,0.000237831,0.6,50000,1742509.34666,1.05751,100,6.42115e-14,446.428571429,112,9056.56,1,1742509.34666,4462.18303508,1.76162862466,4462.18303508,4.96032e-05,1.36895e-09,9.50014e-10,868683.0,0.431795,5.0704,nan
nan,4586.15,4543.95786633,0.000275306,0.6,50000,1903996.4519,1.08975,100,1.06319e-22,454.545454545,110,9130.63,1,1903996.4519,4543.95786633,2.15257415596,4543.95786633,5.05051e-05,2.29405e-18,9.26186e-10,875493.0,0.431206,5.94031,nan
nan,4591.16,4999.35505406,5.6069e-05,0.6,50000,0.00102889183985,1.0,100,5.52566e-05,500.0,100,0.429037,1,0.00102889183985,4999.35505406,0.555840016786,4999.35505406,5.55556e-05,0.994621,6.33278e-16,899884.0,2.05183e-07,1.00924,nan
nan,4589.92,4715.8131679,0.00016596,0.6,50000,1345172.81324,1.03941,100,1.31883e-14,471.698113208,106,7466.44,1,1345172.81324,4715.8131679,1.51239058563,4715.8131679,5.24109e-05,2.6155e-10,5.3644e-10,884708.0,0.210986,3.29132,nan
nan,4590.54,4901.13772879,0.000120273,0.6,50000,483213.620143,1.00276,100,1.31065e-07,490.196078431,102,3516.04,1,483213.620143,4901.13772879,0.873273338554,4901.13772879,5.44662e-05,0.002413,1.96272e-10,895661.0,0.0665274,2.21432,nan
nan,4579.74,4671.63969675,0.00023071,0.6,50000,956059.541986,1.00493,100,1.37554e-09,467.289719626,107,6732.25,1,956059.541986,4671.63969675,1.43039582299,4671.63969675,5.19211e-05,2.66235e-05,6.19393e-10,881221.0,0.232033,4.46537,nan
nan,4589.95,4760.82131126,0.000123445,0.6,50000,1139394.23928,0.982506,100,4.14475e-09,476.19047619,105,6791.66,1,1139394.23928,4760.82131126,0.979030499168,4760.82131126,5.29101e-05,7.69653e-05,3.12267e-10,888185.0,0.107676,2.29229,nan
nan,4577.89,4308.40521786,0.000334799,0.6,50000,2464269.13603,1.06962,100,8.57951e-18,431.034482759,116,11051.6,1,2464269.13603,4308.40521786,2.39259063842,4308.40521786,4.78927e-05,1.91612e-13,1.16207e-09,862683.0,0.579632,7.4773,nan
nan,4589.92,4760.79879215,0.000173905,0.6,50000,1139382.82099,0.952822,100,7.06868e-09,476.19047619,105,6319.87,1,1139382.82099,4760.79879215,1.0575354535,4760.79879215,5.29101e-05,0.000127295,3.95686e-10,889116.0,0.128321,3.13173,nan
nan,4587.53,4543.96426631,0.000224408,0.6,50000,2062358.04496,1.09107,100,1.27555e-17,454.545454545,110,8856.51,1,2062358.04496,4543.96426631,1.66059060538,4543.96426631,5.0505e-05,2.75559e-13,8.57316e-10,878498.0,0.400107,4.84793,nan
nan,4584.42,4308.41583803,0.000332641,0.6,50000,2936684.5326,1.02189,100,4.91969e-26,431.034482759,116,11933.1,1,2936684.5326,4308.41583803,1.48477790947,4308.41583803,4.78927e-05,1.04972e-21,9.32554e-10,862134.0,0.424562,7.09756,nan
nan,4584.88,4462.64097917,0.000288321,0.6,50000,2197164.05699,1.01454,100,4.7742e-13,446.428571429,112,10184.4,1,2197164.05699,4462.64097917,1.43116376179,4462.64097917,4.96032e-05,9.76472e-09,7.29616e-10,870231.0,0.30522,5.89705,nan
nan,4579.1,4462.63376134,0.000280743,0.6,50000,1865937.06087,0.981792,100,1.13742e-12,446.428571429,112,9274.7,1,1865937.06087,4462.63376134,1.81553472407,4462.63376134,4.96032e-05,2.25129e-08,8.60526e-10,870620.0,0.33712,5.55672,nan
nan,4586.67,4806.68717816,0.000153216,0.6,50000,710242.555352,1.05127,100,1.53236e-09,480.769230769,104,5346.23,1,710242.555352,4806.68717816,1.50633949707,4806.68717816,5.34188e-05,3.01565e-05,3.87873e-10,889177.0,0.15022,3.01525,nan
nan,4586.74,4901.10438857,0.000107618,0.6,50000,248412.761531,1.0347,100,2.73177e-08,490.196078431,102,3135.65,1,248412.761531,4901.10438857,0.938538286072,4901.10438857,5.44662e-05,0.00051896,2.19377e-10,894127.0,0.0791714,2.04443,nan
nan,4585.38,4543.96000572,0.000267839,0.6,50000,2034372.86114,0.953545,100,8.45987e-16,454.545454545,110,9640.04,1,2034372.86114,4543.96000572,1.04181319381,4543.96000572,5.05051e-05,1.59724e-11,5.64728e-10,875304.0,0.201304,5.05685,nan
nan,4586.44,4715.81086328,0.000154513,0.6,50000,1111905.52647,1.07004,100,3.30547e-13,471.698113208,106,6583.24,1,1111905.52647,4715.81086328,1.39682079981,4715.81086328,5.24109e-05,6.74856e-09,5.71467e-10,885223.0,0.238203,3.15459,nan
nan,4590.88,4901.13189601,0.000119331,0.6,50000,485180.457562,1.00834,100,5.44735e-08,490.196078431,102,4139.0,1,485180.457562,4901.13189601,0.967290535257,4901.13189601,5.44662e-05,0.00100848,1.79165e-10,894773.0,0.0614065,2.2092,nan
nan,4579.79,4462.64331975,0.000256721,0.6,50000,1893386.13182,1.00045,100,1.08139e-22,446.428571429,112,9801.7,1,1893386.13182,4462.64331975,1.56283667174,4462.64331975,4.96032e-05,2.18105e-18,8.67482e-10,868780.0,0.352883,5.17781,nan
nan,4586.71,4901.12191349,0.000110113,0.6,50000,250477.376283,1.03846,100,3.65533e-08,490.196078431,102,2969.53,1,250477.376283,4901.12191349,0.947777416949,4901.12191349,5.44662e-05,0.00069693,2.32358e-10,894490.0,0.0844663,2.09944,nan
nan,4588.87,4585.72048855,0.000191675,0.6,50000,1901858.3069,0.972755,100,3.48107e-13,458.71559633,109,9839.33,1,1901858.3069,4585.72048855,1.33415311832,4585.72048855,5.09684e-05,6.64378e-09,5.76304e-10,875622.0,0.209921,3.6582,nan
nan,4589.52,4715.80340747,0.000188442,0.6,50000,1339544.07798,1.03785,100,1.05669e-10,471.698113208,106,8260.15,1,1339544.07798,4715.80340747,1.18246578455,4715.80340747,5.24109e-05,2.09246e-06,4.44209e-10,882642.0,0.174185,3.73154,nan
nan,4589.56,4671.62065901,0.000136554,0.6,50000,1537412.85374,0.971471,100,3.68651e-11,467.289719626,107,8632.97,1,1537412.85374,4671.62065901,1.23048414829,4671.62065901,5.19211e-05,6.89767e-07,4.08178e-10,881372.0,0.142897,2.55499,nan
nan,4574.26,4384.17321678,0.000686299,0.6,50000,2012492.51227,1.05531,100,2.4268e-16,438.596491228,114,10189.9,1,2012492.51227,4384.17321678,1.7039614542,4384.17321678,4.87329e-05,5.25525e-12,1.01204e-09,863768.0,0.474585,14.8618,nan
nan,4579.08,4585.7334081,0.000307898,0.6,50000,1459886.51119,1.00181,100,3.35136e-12,458.71559633,109,8073.43,1,1459886.51119,4585.7334081,2.12254266962,4585.7334081,5.09684e-05,6.58731e-08,7.89675e-10,877544.0,0.305085,6.05193,nan
nan,4582.83,4383.99095668,0.000254758,0.6,50000,2512740.60983,1.03297,100,1.58357e-18,438.596491228,114,11663.5,1,2512740.60983,4383.99095668,1.5969521326,4383.99095668,4.87329e-05,3.35662e-14,7.71245e-10,862095.0,0.346515,5.39999,nan
nan,4587.2,4271.50452642,0.000315857,0.6,50000,3111569.72898,0.982953,100,3.89629e-23,427.35042735,117,12840.8,1,3111569.72898,4271.50452642,1.72634053117,4271.50452642,4.74834e-05,8.06571e-19,8.39254e-10,857332.0,0.359647,6.53855,nan
nan,4586.74,4901.13856776,0.000117507,0.6,50000,261899.587045,1.03347,100,8.81593e-08,490.196078431,102,3186.04,1,261899.587045,4901.13856776,1.01581765984,4901.13856776,5.44662e-05,0.00167277,2.25897e-10,894190.0,0.0813296,2.22963,nan
nan,4588.33,4462.62232071,0.000208765,0.6,50000,2402419.85439,0.990157,100,6.85196e-13,446.428571429,112,11223.1,1,2402419.85439,4462.62232071,1.38180513387,4462.62232071,4.96032e-05,1.36776e-08,5.95942e-10,868188.0,0.237462,4.16729,nan
nan,4586.57,4628.29467878,0.000210639,0.6,50000,1678923.05145,1.04788,100,1.40809e-12,462.962962963,108,8783.7,1,1678923.05145,4628.29467878,1.65830330217,4628.29467878,5.14403e-05,2.86839e-08,6.65852e-10,878849.0,0.276308,4.29088,nan
nan,4583.44,4671.64344893,0.000160799,0.6,50000,1292872.65646,0.997367,100,1.4131e-12,467.289719626,107,8005.05,1,1292872.65646,4671.64344893,1.27283500004,4671.64344893,5.19211e-05,2.71446e-08,4.95813e-10,880263.0,0.182953,3.08883,nan
nan,4591.16,4999.35231855,5.55683e-05,0.6,50000,0.00078934633936,1.0,100,5.55378e-05,500.0,100,0.375205,1,0.00078934633936,4999.35231855,0.555561114667,4999.35231855,5.55555e-05,0.99968,8.08106e-19,899883.0,2.61796e-10,1.00023,nan
nan,4586.81,4901.13594026,0.00010959,0.6,50000,242161.869794,1.0363,100,1.37729e-07,490.196078431,102,3233.92,1,242161.869794,4901.13594026,0.928874098342,4901.13594026,5.44662e-05,0.0026205,2.16687e-10,893894.0,0.078442,2.08512,nan
nan,4590.45,4760.80765902,0.000141905,0.6,50000,1144165.84677,0.963298,100,1.69831e-09,476.19047619,105,6399.54,1,1144165.84677,4760.80765902,0.986586353031,4760.80765902,5.29101e-05,3.09199e-05,3.72939e-10,889023.0,0.123618,2.58356,nan
nan,4577.71,4502.93593965,0.000220354,0.6,50000,1796947.06762,1.03877,100,5.35772e-20,450.45045045,111,8846.27,1,1796947.06762,4502.93593965,1.5832982469,4502.93593965,5.00501e-05,1.11197e-15,9.27226e-10,874045.0,0.399406,4.57336,nan
nan,4586.16,4715.81358282,0.000143307,0.6,50000,1147630.31635,1.05812,100,2.94547e-12,471.698113208,106,6920.11,1,1147630.31635,4715.81358282,2.01598208584,4715.81358282,5.24109e-05,5.94658e-08,5.54496e-10,884240.0,0.226007,2.89321,nan
nan,4580.2,4760.8007013,0.000184601,0.6,50000,633464.211799,0.965004,100,1.18416e-09,476.19047619,105,4907.22,1,633464.211799,4760.8007013,0.999342791446,4760.8007013,5.291e-05,2.15974e-05,5.06242e-10,887781.0,0.168399,3.36685,nan
nan,4591.16,4999.35459544,5.60181e-05,0.6,50000,0.000793249511979,1.0,100,5.51808e-05,500.0,100,0.376315,1,0.000793249511979,4999.35459544,0.555662260954,4999.35459544,5.55556e-05,0.993256,4.98797e-16,899884.0,1.61611e-07,1.00833,nan
nan,4585.89,4715.80179091,0.000166026,0.6,50000,1204814.74541,1.04972,100,3.44891e-10,471.698113208,106,7645.35,1,1204814.74541,4715.80179091,1.58289327718,4715.80179091,5.24109e-05,6.90773e-06,4.70464e-10,882560.0,0.188726,3.32529,nan
nan,4586.74,4901.12987723,0.000115761,0.6,50000,415827.596551,1.02334,100,1.68446e-07,490.196078431,102,3678.75,1,415827.596551,4901.12987723,0.928228432707,4901.12987723,5.44662e-05,0.00316484,2.03774e-10,894567.0,0.0719336,2.17497,nan
nan,4591.17,4999.36964277,5.55633e-05,0.6,50000,0.000458563181669,1.0,100,5.55538e-05,500.0,100,0.285877,1,0.000458563181669,4999.36964277,0.555566965487,4999.36964277,5.55556e-05,0.999969,8.65022e-20,899887.0,2.80408e-11,1.00014,nan
nan,4587.06,4543.96593902,0.000203026,0.6,50000,2056625.86966,0.961446,100,8.4308e-11,454.545454545,110,9940.06,1,2056625.86966,4543.96593902,1.18119351107,4543.96593902,5.05051e-05,1.60494e-06,5.85009e-10,874491.0,0.212003,3.86493,nan
nan,4574.88,4384.16373662,0.00031269,0.6,50000,2163912.4375,1.05288,100,3.98507e-14,438.596491228,114,10836.9,1,2163912.4375,4384.16373662,1.64131267241,4384.16373662,4.87329e-05,8.60977e-10,9.3574e-10,862391.0,0.436784,6.75569,nan
nan,4582.45,4900.93546224,0.000103565,0.6,50000,210669.116701,1.05193,100,1.70665e-07,490.196078431,102,2908.75,1,210669.116701,4900.93546224,1.08479859577,4900.93546224,5.44662e-05,0.00329614,2.478e-10,893711.0,0.0924318,2.00021,nan
nan,4588.53,4585.74505119,0.000172471,0.6,50000,1896414.93742,0.998745,100,1.55329e-12,458.71559633,109,9814.09,1,1896414.93742,4585.74505119,1.43921670362,4585.74505119,5.09684e-05,3.04373e-08,5.46702e-10,875736.0,0.209922,3.37963,nan
nan,4586.69,4901.13673211,0.000106284,0.6,50000,290640.568454,1.04212,100,2.02643e-08,490.196078431,102,2952.58,1,290640.568454,4901.13673211,0.931420440525,4901.13673211,5.44662e-05,0.000387722,2.2877e-10,894851.0,0.0837487,2.03356,nan
nan,4590.75,4901.14197311,0.00011945,0.6,50000,485182.480431,1.01253,100,1.47822e-07,490.196078431,102,3932.9,1,485182.480431,4901.14197311,0.91146693832,4901.14197311,5.44662e-05,0.00274802,1.81472e-10,895198.0,0.0627154,2.2206,nan
nan,4581.96,3965.68260514,0.000475023,0.6,50000,4020558.51436,1.04249,100,7.4225e-21,396.825396825,126,14715.2,1,4020558.51436,3965.68260514,1.90574828918,3965.68260514,4.40917e-05,1.75495e-16,1.35272e-09,841038.0,0.756196,11.2313,nan
nan,4589.22,4806.68823915,0.000178766,0.6,50000,919818.82324,1.01144,100,1.70768e-08,480.769230769,104,6439.91,1,919818.82324,4806.68823915,1.30492608085,4806.68823915,5.34188e-05,0.000323336,3.35202e-10,888602.0,0.120171,3.3848,nan
nan,4586.68,4901.13230183,0.000107042,0.6,50000,312481.380901,1.03879,100,1.13021e-07,490.196078431,102,3064.75,1,312481.380901,4901.13230183,0.971942107761,4901.13230183,5.44662e-05,0.00215557,2.32685e-10,894737.0,0.0846394,2.04154,nan
nan,4590.39,4806.69571644,0.000147085,0.6,50000,933153.136091,1.02451,100,7.30591e-11,480.769230769,104,5853.99,1,933153.136091,4806.69571644,1.15958127452,4806.69571644,5.34188e-05,1.40119e-06,3.79033e-10,890178.0,0.139418,2.82092,nan
nan,4587.0,4462.6325889,0.000226587,0.6,50000,2389174.59894,0.997463,100,1.07021e-14,446.428571429,112,11061.1,1,2389174.59894,4462.6325889,2.04679788192,4462.6325889,4.96032e-05,2.15208e-10,6.73314e-10,868925.0,0.272265,4.5564,nan
nan,4583.29,4502.93833953,0.000199962,0.6,50000,2009993.38027,1.06075,100,3.61892e-16,450.45045045,111,10616.8,1,2009993.38027,4502.93833953,1.85312840974,4502.93833953,5.005e-05,7.6699e-12,7.13371e-10,868395.0,0.320432,4.23798,nan
nan,4586.51,4715.79848118,0.000160313,0.6,50000,1183885.57086,1.05046,100,5.16338e-10,471.698113208,106,7179.91,1,1183885.57086,4715.79848118,1.37178056751,4715.79848118,5.24109e-05,1.03488e-05,5.51668e-10,883665.0,0.221611,3.21311,nan
nan,4590.82,4901.13740254,0.000101158,0.6,50000,485181.579616,1.00636,100,8.35249e-08,490.196078431,102,4127.16,1,485181.579616,4901.13740254,0.837910836623,4901.13740254,5.44662e-05,0.00154327,1.75743e-10,894787.0,0.0599967,1.86907,nan
nan,4574.43,4502.93053586,0.000210388,0.6,50000,1573187.55017,1.0524,100,4.38331e-31,450.45045045,111,8729.93,1,1573187.55017,4502.93053586,2.27182924013,4502.93053586,5.00501e-05,9.21681e-27,9.54456e-10,871338.0,0.422,4.42384,nan
nan,4586.57,4901.14113345,0.000101748,0.6,50000,258389.630563,1.05332,100,2.46986e-07,490.196078431,102,2962.34,1,258389.630563,4901.14113345,0.941707904777,4901.14113345,5.44662e-05,0.00477643,2.36441e-10,894605.0,0.0884269,1.9677,nan
nan,4588.89,4543.96120896,0.000341187,0.6,50000,2074628.05797,0.960744,100,3.85652e-13,454.545454545,110,10637.9,1,2074628.05797,4543.96120896,1.18639295994,4543.96120896,5.0505e-05,7.33616e-09,4.96475e-10,871341.0,0.179657,6.49032,nan
nan,4586.63,4806.68435998,0.000140452,0.6,50000,693700.248056,1.04569,100,5.64364e-10,480.769230769,104,5214.67,1,693700.248056,4806.68435998,1.40418188728,4806.68435998,5.34188e-05,1.10476e-05,4.02298e-10,889341.0,0.154159,2.7494,nan
nan,4589.74,4806.68824675,0.000134161,0.6,50000,925482.411872,1.01947,100,1.88899e-08,480.769230769,104,6380.97,1,925482.411872,4806.68824675,0.997862044263,4806.68824675,5.34188e-05,0.000360506,3.22416e-10,888954.0,0.11743,2.5604,nan
nan,4590.7,4901.1282122,0.00010794,0.6,50000,483211.48381,0.998343,100,3.36484e-08,490.196078431,102,3983.26,1,483211.48381,4901.1282122,0.849498718248,4901.1282122,5.44662e-05,0.000616761,1.90089e-10,894950.0,0.063865,1.9785,nan
nan,4573.92,4129.95951478,0.000594921,0.6,50000,2925035.36969,1.11502,100,1.54767e-18,413.223140496,121,13097.5,1,2925035.36969,4129.95951478,1.86519445671,4129.95951478,4.59137e-05,3.75855e-14,1.25451e-09,846266.0,0.73987,14.4478,nan
nan,4575.04,4671.62224603,0.000173558,0.6,50000,833019.675122,1.01542,100,9.88229e-12,467.289719626,107,6125.98,1,833019.675122,4671.62224603,1.92760907707,4671.62224603,5.19211e-05,1.93268e-07,6.79377e-10,881631.0,0.259845,3.39427,nan
nan,4588.79,4462.64407234,0.000234239,0.6,50000,2405112.96955,0.978937,100,3.73705e-10,446.428571429,112,11156.2,1,2405112.96955,4462.64407234,1.31017475619,4462.64407234,4.96032e-05,7.37521e-06,6.46105e-10,868500.0,0.251648,4.62279,nan
nan,4584.29,4462.64458307,0.000283806,0.6,50000,2210350.87256,1.0085,100,2.88853e-12,446.428571429,112,11013.1,1,2210350.87256,4462.64458307,1.61132108527,4462.64458307,4.96032e-05,5.87276e-08,6.66124e-10,866197.0,0.275351,5.77017,nan
nan,4588.03,4502.93871154,0.000192693,0.6,50000,2237238.25037,1.04132,100,1.2855e-21,450.45045045,111,11023.6,1,2237238.25037,4502.93871154,1.29127006064,4502.93871154,5.00501e-05,2.67454e-17,6.2998e-10,869745.0,0.272698,4.00908,nan
nan,4591.16,4999.35594807,5.59502e-05,0.6,50000,0.00130114290446,1.0,100,5.49099e-05,500.0,100,0.481922,1,0.00130114290446,4999.35594807,0.555963944395,4999.35594807,5.55556e-05,0.98838,5.33631e-16,899884.0,1.72897e-07,1.00711,nan
nan,4579.45,4462.63365109,0.000237883,0.6,50000,2173874.40066,0.991847,100,3.2751e-18,446.428571429,112,9974.38,1,2173874.40066,4462.63365109,1.92246025216,4462.63365109,4.96032e-05,6.54877e-14,7.79037e-10,871310.0,0.311479,4.75663,nan
nan,4586.69,4096.02730759,0.00046143,0.6,50000,3713449.69639,1.01596,100,1.02648e-16,409.836065574,122,14076.5,1,3713449.69639,4096.02730759,2.31362510589,4096.02730759,4.55373e-05,2.29014e-12,9.99537e-10,848365.0,0.497527,10.2947,nan
nan,4590.3,4806.69184883,0.000136608,0.6,50000,931225.46016,1.02409,100,7.12087e-09,480.769230769,104,6450.94,1,931225.46016,4806.69184883,0.962418920486,4806.69184883,5.34188e-05,0.000136514,3.27064e-10,888744.0,0.120206,2.61892,nan
nan,4573.67,4345.96085247,0.000303576,0.6,50000,2136209.9454,1.10739,100,5.79946e-33,434.782608696,115,10542.7,1,2136209.9454,4345.96085247,1.78599493544,4345.96085247,4.83092e-05,1.3294e-28,1.18092e-09,862414.0,0.620524,6.95883,nan
nan,4578.83,4502.9313961,0.000253924,0.6,50000,1824048.66529,1.02321,100,1.07662e-15,450.45045045,111,9951.62,1,1824048.66529,4502.9313961,1.75685942511,4502.9313961,5.005e-05,2.20102e-11,8.10994e-10,869129.0,0.338954,5.19118,nan
nan,4588.43,4384.17221116,0.000221856,0.6,50000,2711264.43047,1.00805,100,1.73275e-16,438.596491228,114,11972.7,1,2711264.43047,4384.17221116,1.56942217004,4384.17221116,4.87329e-05,3.58422e-12,7.75162e-10,863880.0,0.331672,4.58912,nan
nan,4590.37,4806.6879798,0.000147217,0.6,50000,931223.664557,1.02339,100,2.19648e-09,480.769230769,104,6106.54,1,931223.664557,4806.6879798,1.09359250907,4806.6879798,5.34188e-05,4.20797e-05,3.37126e-10,889610.0,0.123732,2.82035,nan
nan,4585.53,4164.45748634,0.000471168,0.6,50000,3468934.93385,0.969073,100,1.02599e-20,416.666666667,120,14388.1,1,3468934.93385,4164.45748634,1.58428128187,4164.45748634,4.62963e-05,2.14761e-16,8.28543e-10,845874.0,0.363024,9.86249,nan
nan,4579.5,4462.64407122,0.00021645,0.6,50000,1924339.49905,1.00455,100,7.11529e-17,446.428571429,112,9417.79,1,1924339.49905,4462.64407122,1.57613888953,4462.64407122,4.96032e-05,1.44097e-12,8.32276e-10,870691.0,0.341342,4.38348,nan
nan,4588.73,4271.50902108,0.000294419,0.6,50000,3126847.89375,0.997898,100,2.14225e-22,427.35042735,117,12938.4,1,3126847.89375,4271.50902108,1.55899149914,4271.50902108,4.74834e-05,4.50209e-18,8.19409e-10,857069.0,0.361901,6.18743,nan
nan,4591.16,4999.35624515,5.61264e-05,0.6,50000,0.00153904329152,1.0,100,5.50887e-05,500.0,100,0.523874,1,0.00153904329152,4999.35624515,0.555835818804,4999.35624515,5.55556e-05,0.991597,7.24139e-16,899884.0,2.34622e-07,1.01028,nan
nan,4590.54,4901.13498096,0.000106509,0.6,50000,483212.921733,0.998566,100,1.38025e-07,490.196078431,102,4121.34,1,483212.921733,4901.13498096,0.921071170384,4901.13498096,5.44662e-05,0.0025305,1.86424e-10,894733.0,0.0626616,1.95271,nan
nan,4583.79,4585.73962447,0.000210971,0.6,50000,1845457.45776,1.01595,100,1.69721e-17,458.71559633,109,9741.9,1,1845457.45776,4585.73962447,1.57188121314,4585.73962447,5.09684e-05,3.38305e-13,5.8316e-10,874820.0,0.231704,4.20528,nan
nan,4590.33,4806.69390575,0.000151809,0.6,50000,933152.392489,1.01315,100,5.65202e-09,480.769230769,104,6439.88,1,933152.392489,4806.69390575,1.04566975655,4806.69390575,5.34188e-05,0.000107197,3.31256e-10,888812.0,0.119159,2.87924,nan
nan,4579.89,4345.96320258,0.000373958,0.6,50000,2479879.02127,0.985663,100,9.87194e-13,434.782608696,115,11913.0,1,2479879.02127,4345.96320258,1.41759405485,4345.96320258,4.83092e-05,2.0142e-08,8.10056e-10,858471.0,0.33722,7.62995,nan
nan,4590.0,4671.6555765,0.000158787,0.6,50000,1540248.89947,0.97613,100,9.59151e-11,467.289719626,107,8282.3,1,1540248.89947,4671.6555765,1.07361928583,4671.6555765,5.19211e-05,1.80323e-06,4.58115e-10,882330.0,0.161921,2.98524,nan
nan,4587.38,4760.81931744,0.000168266,0.6,50000,1111086.47836,0.971222,100,1.64141e-09,476.19047619,105,7167.28,1,1111086.47836,4760.81931744,0.972886855428,4760.81931744,5.291e-05,3.01299e-05,2.99351e-10,886663.0,0.100865,3.0887,nan
nan,4590.8,4901.13934113,0.00010297,0.6,50000,485181.939114,1.00363,100,1.178e-07,490.196078431,102,4329.82,1,485181.939114,4901.13934113,0.831438998499,4901.13934113,5.44662e-05,0.00217067,1.72239e-10,894532.0,0.0584826,1.8974,nan
nan,4589.32,4462.64883341,0.000250727,0.6,50000,2411376.74747,0.978763,100,2.03732e-11,446.428571429,112,11566.1,1,2411376.74747,4462.64883341,1.22164630409,4462.64883341,4.96032e-05,4.02001e-07,5.93886e-10,866917.0,0.231227,4.9473,nan
nan,4590.75,4901.14179909,0.000129078,0.6,50000,485182.421831,1.00659,100,1.36563e-07,490.196078431,102,3800.47,1,485182.421831,4901.14179909,1.37596337645,4901.14179909,5.44662e-05,0.00252383,1.98133e-10,895395.0,0.0676721,2.3855,nan
nan,4585.82,4308.40855613,0.00031695,0.6,50000,2966861.69172,1.02464,100,1.71076e-20,431.034482759,116,12213.4,1,2966861.69172,4308.40855613,1.68711788144,4308.40855613,4.78927e-05,3.66008e-16,8.69643e-10,861001.0,0.398054,6.78097,nan
nan,4589.99,4760.8120406,0.000157008,0.6,50000,1139389.83326,0.97738,100,4.7256e-08,476.19047619,105,6907.28,1,1139389.83326,4760.8120406,1.21509812418,4760.8120406,5.29101e-05,0.000872936,3.17875e-10,887866.0,0.108469,2.90033,nan
nan,4587.01,4543.96166852,0.000192271,0.6,50000,2056658.7969,0.97085,100,5.77735e-14,454.545454545,110,10248.6,1,2056658.7969,4543.96166852,1.1937150828,4543.96166852,5.05051e-05,1.11057e-09,5.27846e-10,873089.0,0.195048,3.696,nan
nan,4591.16,4999.36131982,5.5567e-05,0.6,50000,0.000516394386461,1.0,100,5.55437e-05,500.0,100,0.303318,1,0.000516394386461,4999.36131982,0.55557608086,4999.36131982,5.55556e-05,0.999786,5.6039e-19,899885.0,1.81542e-10,1.00021,nan
nan,4590.0,4760.81678675,0.000155688,0.6,50000,1139391.50999,0.951773,100,1.11185e-08,476.19047619,105,7064.78,1,1139391.50999,4760.81678675,0.964032898312,4760.81678675,5.29101e-05,0.000200005,3.40621e-10,887131.0,0.11022,2.80059,nan
nan,4586.04,4628.29513459,0.000217599,0.6,50000,1640147.11614,1.05341,100,3.07309e-15,462.962962963,108,8842.1,1,1640147.11614,4628.29513459,1.79166081377,4628.29513459,5.14403e-05,6.29318e-11,6.51928e-10,878203.0,0.273393,4.45607,nan
