eRenyi2,IterType,AvgDiscRet,VarDiscRet,AvgRet,EpsThisIter,ESSRenyi,MinNormIw,J,ESSClassic,Bound,VarJ,MaxNormIw,VarNormIw,Delta,AvgNormIw,AvgEpLen,VarRet,AvgVanillaIw,VarVanillaIw,VanillaAvgRet,BatchSize,MaxVanillaIw,MinVanillaIw
1.0,2,-336.891780427,971.561307216,-336.891780427,100,500.0,0.00333333,-332.02,299.999969474,-376.017,29.3646,0.00333333,5.43914e-20,0.3,0.00333333,500.0,971.561307216,1.0,,-336.891780427,500,1.0,1.0
1.0,2,-333.855348479,949.496730385,-333.855348479,100,500.0,0.0025,-332.479,400.0,-370.581,29.7043,0.0025,5.4346e-20,0.3,0.0025,500.0,949.496730385,1.0,,-333.855348479,500,1.0,1.0
1.01563,1,-332.270234369,920.823807859,-332.270234369,100,492.304976439,0.000862245,-331.917,491.71378829,-366.261,30.4931,0.00265182,6.75424e-08,0.3,0.002,500.0,920.823807859,0.990685,0.0165725,-332.270234369,500,1.31356,0.427107
1.0,2,-330.425265008,636.412196515,-330.425265008,100,500.0,0.01,-330.425,100.0,-391.57,25.1008,0.01,3.50449e-18,0.3,0.01,500.0,636.412196515,1.0,,-330.425265008,500,1.0,1.0
1.0,2,-332.556005164,777.37584658,-332.556005164,100,500.0,0.005,-331.491,200.000000102,-378.449,26.4757,0.005,2.1793e-19,0.3,0.005,500.0,777.37584658,1.0,,-332.556005164,500,1.0,1.0
1.0,2,-334.096649672,892.02779358,-334.096649672,100,500.0,0.00333333,-332.359,299.999969474,-371.511,27.6258,0.00333333,5.43914e-20,0.3,0.00333333,500.0,892.02779358,1.0,,-334.096649672,500,1.0,1.0
1.0,2,-329.418232432,802.502982932,-329.418232432,100,500.0,0.0025,-331.624,400.0,-365.53,27.7962,0.0025,5.4346e-20,0.3,0.0025,500.0,802.502982932,1.0,,-329.418232432,500,1.0,1.0
1.03926,1,-327.583740718,653.578014717,-327.583740718,100,481.109449284,0.000609986,-329.638,481.477411722,-360.554,27.2396,0.00281559,1.54189e-07,0.3,0.002,500.0,653.578014717,0.994392,0.038116,-327.583740718,500,1.3999,0.303283
1.0,2,-331.855977759,882.084062758,-331.855977759,100,500.0,0.01,-331.856,100.0,-398.594,29.551,0.01,3.50449e-18,0.3,0.01,500.0,882.084062758,1.0,,-331.855977759,500,1.0,1.0
1.0,2,-330.309141471,1079.72271456,-330.309141471,100,500.0,0.005,-331.083,200.000000102,-380.604,31.172,0.005,2.1793e-19,0.3,0.005,500.0,1079.72271456,1.0,,-330.309141471,500,1.0,1.0
1.0,2,-329.883103626,1054.59635973,-329.883103626,100,500.0,0.00333333,-330.683,299.999969474,-371.117,31.5616,0.00333333,5.43914e-20,0.3,0.00333333,500.0,1054.59635973,1.0,,-329.883103626,500,1.0,1.0
1.0,2,-334.155438878,985.732748182,-334.155438878,100,500.0,0.0025,-331.551,400.0,-366.568,31.5171,0.0025,5.4346e-20,0.3,0.0025,500.0,985.732748182,1.0,,-334.155438878,500,1.0,1.0
1.03906,1,-324.648727921,581.763783521,-324.648727921,100,481.204608537,0.00068777,-328.867,478.734868424,-360.793,29.6045,0.00326076,1.78033e-07,0.3,0.002,500.0,581.763783521,0.983711,0.04307,-324.648727921,500,1.60382,0.338283
1.0,2,-331.839087355,758.540616462,-331.839087355,100,500.0,0.01,-331.839,100.0,-394.63,27.4036,0.01,3.50449e-18,0.3,0.01,500.0,758.540616462,1.0,,-331.839087355,500,1.0,1.0
1.0,2,-326.023398385,899.069350483,-326.023398385,100,500.0,0.005,-328.931,200.000000102,-374.881,28.7919,0.005,2.1793e-19,0.3,0.005,500.0,899.069350483,1.0,,-326.023398385,500,1.0,1.0
1.0,2,-327.644068318,802.227575005,-327.644068318,100,500.0,0.00333333,-328.502,299.999969474,-366.02,28.5964,0.00333333,5.43914e-20,0.3,0.00333333,500.0,802.227575005,1.0,,-327.644068318,500,1.0,1.0
1.0,2,-327.452211493,809.511545358,-327.452211493,100,500.0,0.0025,-328.24,400.0,-360.731,28.5285,0.0025,5.4346e-20,0.3,0.0025,500.0,809.511545358,1.0,,-327.452211493,500,1.0,1.0
1.03118,1,-331.503331633,714.792449789,-331.503331633,100,484.883572794,0.000696754,-327.998,486.178533341,-357.509,28.3033,0.00274477,1.13943e-07,0.3,0.002,500.0,714.792449789,0.992649,0.0280685,-331.503331633,500,1.3623,0.345816
1.0,2,-328.43270939,933.262129183,-328.43270939,100,500.0,0.01,-328.433,100.0,-394.214,30.3962,0.01,3.50449e-18,0.3,0.01,500.0,933.262129183,1.0,,-328.43270939,500,1.0,1.0
1.0,2,-328.816391814,637.662991311,-328.816391814,100,500.0,0.005,-328.625,200.000000102,-375.139,27.8863,0.005,2.1793e-19,0.3,0.005,500.0,637.662991311,1.0,,-328.816391814,500,1.0,1.0
1.0,2,-330.598058147,748.362453934,-330.598058147,100,500.0,0.00333333,-329.282,299.999969474,-371.116,27.6813,0.00333333,5.43914e-20,0.3,0.00333333,500.0,748.362453934,1.0,,-330.598058147,500,1.0,1.0
1.0,2,-328.908357538,814.155861722,-328.908357538,100,500.0,0.0025,-329.189,400.0,-365.418,27.8607,0.0025,5.4346e-20,0.3,0.0025,500.0,814.155861722,1.0,,-328.908357538,500,1.0,1.0
1.03438,1,-330.293606197,965.346283686,-330.293606197,100,483.37919571,0.000756666,-328.304,483.891947089,-361.26,28.718,0.00323409,1.33422e-07,0.3,0.002,500.0,965.346283686,1.00763,0.0338665,-330.293606197,500,1.62938,0.38122
1.0,2,-327.909665464,895.241936521,-327.909665464,100,500.0,0.01,-327.91,100.0,-392.526,29.7706,0.01,3.50449e-18,0.3,0.01,500.0,895.241936521,1.0,,-327.909665464,500,1.0,1.0
1.0,2,-325.919263259,670.15632056,-325.919263259,100,500.0,0.005,-326.914,200.000000102,-372.605,27.8543,0.005,2.1793e-19,0.3,0.005,500.0,670.15632056,1.0,,-325.919263259,500,1.0,1.0
1.0,2,-330.397256579,1099.0941892,-330.397256579,100,500.0,0.00333333,-328.075,299.999969474,-370.667,29.7092,0.00333333,5.43914e-20,0.3,0.00333333,500.0,1099.0941892,1.0,,-330.397256579,500,1.0,1.0
1.0,2,-326.915674019,856.045422138,-326.915674019,100,500.0,0.0025,-327.785,400.0,-364.671,29.5652,0.0025,5.4346e-20,0.3,0.0025,500.0,856.045422138,1.0,,-326.915674019,500,1.0,1.0
1.04996,1,-334.889311904,889.398783382,-334.889311904,100,476.210393895,0.00076922,-327.611,473.665401838,-361.417,29.9283,0.0043953,2.22835e-07,0.3,0.002,500.0,889.398783382,0.997266,0.0554045,-334.889311904,500,2.19164,0.383559
1.0,2,-329.489591579,857.673907978,-329.489591579,100,500.0,0.01,-329.49,100.0,-392.311,29.1393,0.01,3.50449e-18,0.3,0.01,500.0,857.673907978,1.0,,-329.489591579,500,1.0,1.0
1.0,2,-327.287566276,675.028027725,-327.287566276,100,500.0,0.005,-328.389,200.000000102,-372.81,27.5663,0.005,2.1793e-19,0.3,0.005,500.0,675.028027725,1.0,,-327.287566276,500,1.0,1.0
1.0,2,-331.514178916,1028.44222642,-331.514178916,100,500.0,0.00333333,-329.43,299.999969474,-370.684,29.1231,0.00333333,5.43914e-20,0.3,0.00333333,500.0,1028.44222642,1.0,,-331.514178916,500,1.0,1.0
1.0,2,-330.537054707,1067.23743394,-330.537054707,100,500.0,0.0025,-329.707,400.0,-365.434,30.0081,0.0025,5.4346e-20,0.3,0.0025,500.0,1067.23743394,1.0,,-330.537054707,500,1.0,1.0
1.02236,1,-332.275430662,961.520395977,-332.275430662,100,489.06339255,0.00121541,-329.488,489.604610262,-361.798,29.7509,0.00292233,8.50999e-08,0.3,0.002,500.0,961.520395977,1.0002,0.0212833,-332.275430662,500,1.46145,0.607822
1.0,2,-329.444794443,603.913962966,-329.444794443,100,500.0,0.01,-329.445,100.0,-389.882,24.4515,0.01,3.50449e-18,0.3,0.01,500.0,603.913962966,1.0,,-329.444794443,500,1.0,1.0
1.0,2,-327.633738379,802.988279558,-327.633738379,100,500.0,0.005,-328.539,200.000000102,-376.701,26.4052,0.005,2.1793e-19,0.3,0.005,500.0,802.988279558,1.0,,-327.633738379,500,1.0,1.0
1.0,2,-326.254026596,550.584930832,-326.254026596,100,500.0,0.00333333,-327.778,299.999969474,-367.101,25.4495,0.00333333,5.43914e-20,0.3,0.00333333,500.0,550.584930832,1.0,,-326.254026596,500,1.0,1.0
1.0,2,-323.975986256,680.012803821,-323.975986256,100,500.0,0.0025,-326.827,400.0,-360.883,25.6276,0.0025,5.4346e-20,0.3,0.0025,500.0,680.012803821,1.0,,-323.975986256,500,1.0,1.0
1.04767,1,-336.126766921,1256.50808237,-336.126766921,100,477.248209226,0.000721814,-327.244,477.688891669,-359.593,27.6863,0.00300508,1.872e-07,0.3,0.002,500.0,1256.50808237,1.00807,0.0475585,-336.126766921,500,1.51467,0.36382
1.0,2,-324.848663561,831.035425933,-324.848663561,100,500.0,0.01,-324.849,100.0,-386.201,28.6832,0.01,3.50449e-18,0.3,0.01,500.0,831.035425933,1.0,,-324.848663561,500,1.0,1.0
1.0,2,-326.601050602,750.702785646,-326.601050602,100,500.0,0.005,-325.725,200.000000102,-370.271,27.9951,0.005,2.1793e-19,0.3,0.005,500.0,750.702785646,1.0,,-326.601050602,500,1.0,1.0
1.0,2,-325.741291328,766.512714428,-325.741291328,100,500.0,0.00333333,-325.73,299.999969474,-363.203,27.8466,0.00333333,5.43914e-20,0.3,0.00333333,500.0,766.512714428,1.0,,-325.741291328,500,1.0,1.0
1.0,2,-326.109760962,518.318307649,-326.109760962,100,500.0,0.0025,-325.825,400.0,-358.277,26.6437,0.0025,5.4346e-20,0.3,0.0025,500.0,518.318307649,1.0,,-326.109760962,500,1.0,1.0
1.05577,1,-327.765705211,678.026629835,-327.765705211,100,473.587872693,0.000730708,-324.666,473.063917186,-354.49,26.7698,0.00355344,2.28213e-07,0.3,0.002,500.0,678.026629835,0.985584,0.0554202,-327.765705211,500,1.75111,0.360087
1.0,2,-327.588289657,765.519203869,-327.588289657,100,500.0,0.01,-327.588,100.0,-392.045,27.5293,0.01,3.50449e-18,0.3,0.01,500.0,765.519203869,1.0,,-327.588289657,500,1.0,1.0
1.0,2,-327.131564708,873.766859723,-327.131564708,100,500.0,0.005,-327.36,200.000000102,-375.525,28.4868,0.005,2.1793e-19,0.3,0.005,500.0,873.766859723,1.0,,-327.131564708,500,1.0,1.0
1.0,2,-328.600686785,826.353755825,-328.600686785,100,500.0,0.00333333,-327.773,299.999969474,-367.1,28.5314,0.00333333,5.43914e-20,0.3,0.00333333,500.0,826.353755825,1.0,,-328.600686785,500,1.0,1.0
1.0,2,-331.155946265,905.558745211,-331.155946265,100,500.0,0.0025,-328.619,400.0,-362.677,28.9275,0.0025,5.4346e-20,0.3,0.0025,500.0,905.558745211,1.0,,-331.155946265,500,1.0,1.0
1.03265,1,-329.118416526,729.293314641,-329.118416526,100,484.191385112,0.000807819,-327.784,477.777360889,-358.74,29.1704,0.00582041,1.86422e-07,0.3,0.002,500.0,729.293314641,1.00208,0.0467993,-329.118416526,500,2.91625,0.404748
1.0,2,-324.011217141,793.701800275,-324.011217141,100,500.0,0.01,-324.011,100.0,-391.525,28.0315,0.01,3.50449e-18,0.3,0.01,500.0,793.701800275,1.0,,-324.011217141,500,1.0,1.0
1.0,2,-332.316887092,1166.2229571,-332.316887092,100,500.0,0.005,-328.164,200.000000102,-375.903,31.4231,0.005,2.1793e-19,0.3,0.005,500.0,1166.2229571,1.0,,-332.316887092,500,1.0,1.0
1.0,2,-327.1452256,663.702649006,-327.1452256,100,500.0,0.00333333,-327.824,299.999969474,-366.803,29.6231,0.00333333,5.43914e-20,0.3,0.00333333,500.0,663.702649006,1.0,,-327.1452256,500,1.0,1.0
1.0,2,-321.164520564,620.731935567,-321.164520564,100,500.0,0.0025,-326.159,400.0,-359.916,28.6372,0.0025,5.4346e-20,0.3,0.0025,500.0,620.731935567,1.0,,-321.164520564,500,1.0,1.0
1.04102,1,-327.619281797,609.341235252,-327.619281797,100,480.300297618,0.000625217,-325.302,479.627096464,-356.108,27.7456,0.00279362,1.70246e-07,0.3,0.002,500.0,609.341235252,0.997914,0.042384,-327.619281797,500,1.3939,0.311956
1.0,2,-326.863197838,864.763842237,-326.863197838,100,500.0,0.01,-326.863,100.0,-392.677,29.2595,0.01,3.50449e-18,0.3,0.01,500.0,864.763842237,1.0,,-326.863197838,500,1.0,1.0
1.0,2,-327.909726335,611.302689034,-327.909726335,100,500.0,0.005,-327.386,200.000000102,-373.924,27.0357,0.005,2.1793e-19,0.3,0.005,500.0,611.302689034,1.0,,-327.909726335,500,1.0,1.0
1.0,2,-321.339700113,973.37056548,-321.339700113,100,500.0,0.00333333,-325.371,299.999969474,-363.368,28.5766,0.00333333,5.43914e-20,0.3,0.00333333,500.0,973.37056548,1.0,,-321.339700113,500,1.0,1.0
1.0,2,-324.582345475,548.802269422,-324.582345475,100,500.0,0.0025,-325.174,400.0,-358.081,27.3571,0.0025,5.4346e-20,0.3,0.0025,500.0,548.802269422,1.0,,-324.582345475,500,1.0,1.0
1.03468,1,-327.384230366,805.9161528,-327.384230366,100,483.241358222,0.000877825,-324.636,482.351325245,-355.317,27.8548,0.00281461,1.4665e-07,0.3,0.002,500.0,805.9161528,0.99321,0.0361663,-327.384230366,500,1.39775,0.435932
1.0,2,-324.513433184,720.127050266,-324.513433184,100,500.0,0.01,-324.513,100.0,-387.786,26.7007,0.01,3.50449e-18,0.3,0.01,500.0,720.127050266,1.0,,-324.513433184,500,1.0,1.0
1.0,2,-323.957548825,906.926340907,-323.957548825,100,500.0,0.005,-324.235,200.000000102,-373.844,28.3808,0.005,2.1793e-19,0.3,0.005,500.0,906.926340907,1.0,,-323.957548825,500,1.0,1.0
1.0,2,-328.69332727,789.436454163,-328.69332727,100,500.0,0.00333333,-325.721,299.999969474,-366.226,28.318,0.00333333,5.43914e-20,0.3,0.00333333,500.0,789.436454163,1.0,,-328.69332727,500,1.0,1.0
1.0,2,-324.306524965,827.309948864,-324.306524965,100,500.0,0.0025,-325.368,400.0,-360.446,28.4001,0.0025,5.4346e-20,0.3,0.0025,500.0,827.309948864,1.0,,-324.306524965,500,1.0,1.0
1.03533,1,-327.216504897,1111.65677649,-327.216504897,100,482.939393196,0.000745002,-324.597,480.607415372,-358.88,29.6743,0.00296932,1.61724e-07,0.3,0.002,500.0,1111.65677649,0.986001,0.0393069,-327.216504897,500,1.46387,0.367286
1.0,2,-319.666125044,704.056693384,-319.666125044,100,500.0,0.01,-319.666,100.0,-385.443,26.4011,0.01,3.50449e-18,0.3,0.01,500.0,704.056693384,1.0,,-319.666125044,500,1.0,1.0
1.0,2,-321.518213266,651.240601347,-321.518213266,100,500.0,0.005,-320.592,200.000000102,-367.437,25.9177,0.005,2.1793e-19,0.3,0.005,500.0,651.240601347,1.0,,-321.518213266,500,1.0,1.0
1.0,2,-327.085658403,604.947068787,-327.085658403,100,500.0,0.00333333,-322.757,299.999969474,-361.006,25.6285,0.00333333,5.43914e-20,0.3,0.00333333,500.0,604.947068787,1.0,,-327.085658403,500,1.0,1.0
1.0,2,-318.490714698,696.429472729,-318.490714698,100,500.0,0.0025,-321.69,400.0,-354.815,25.8533,0.0025,5.4346e-20,0.3,0.0025,500.0,696.429472729,1.0,,-318.490714698,500,1.0,1.0
1.03656,1,-326.111614978,1193.68956442,-326.111614978,100,482.365993569,0.000699327,-321.294,478.438393964,-357.0,28.2153,0.00378349,1.80629e-07,0.3,0.002,500.0,1193.68956442,0.977728,0.0431681,-326.111614978,500,1.84962,0.341876
1.0,2,-327.457152108,738.568398121,-327.457152108,100,500.0,0.01,-327.457,100.0,-386.564,27.0404,0.01,3.50449e-18,0.3,0.01,500.0,738.568398121,1.0,,-327.457152108,500,1.0,1.0
1.0,2,-327.646821619,964.384066853,-327.646821619,100,500.0,0.005,-327.552,200.000000102,-371.439,29.034,0.005,2.1793e-19,0.3,0.005,500.0,964.384066853,1.0,,-327.646821619,500,1.0,1.0
1.0,2,-321.531852833,606.392546436,-321.531852833,100,500.0,0.00333333,-325.545,299.999969474,-361.379,27.7515,0.00333333,5.43914e-20,0.3,0.00333333,500.0,606.392546436,1.0,,-321.531852833,500,1.0,1.0
1.0,2,-325.271805343,864.609948837,-325.271805343,100,500.0,0.0025,-325.477,400.0,-357.781,28.1356,0.0025,5.4346e-20,0.3,0.0025,500.0,864.609948837,1.0,,-325.271805343,500,1.0,1.0
1.0345,1,-320.434526463,614.825542178,-320.434526463,100,483.323438635,0.000430913,-323.503,484.374003769,-352.891,27.4764,0.00303598,1.29299e-07,0.3,0.002,500.0,614.825542178,0.995068,0.0320066,-320.434526463,500,1.5105,0.214394
1.0,2,-320.127606485,693.068604472,-320.127606485,100,500.0,0.01,-320.128,100.0,-382.368,26.1942,0.01,3.50449e-18,0.3,0.01,500.0,693.068604472,1.0,,-320.127606485,500,1.0,1.0
1.0,2,-327.31719565,1028.08389645,-327.31719565,100,500.0,0.005,-323.722,200.000000102,-374.546,29.4091,0.005,2.1793e-19,0.3,0.005,500.0,1028.08389645,1.0,,-327.31719565,500,1.0,1.0
1.0,2,-329.741837932,655.142633397,-329.741837932,100,500.0,0.00333333,-325.729,299.999969474,-367.227,28.2992,0.00333333,5.43914e-20,0.3,0.00333333,500.0,655.142633397,1.0,,-329.741837932,500,1.0,1.0
1.0,2,-329.056494475,933.344565089,-329.056494475,100,500.0,0.0025,-326.561,400.0,-362.499,28.8741,0.0025,5.4346e-20,0.3,0.0025,500.0,933.344565089,1.0,,-329.056494475,500,1.0,1.0
1.02133,1,-325.446362282,902.81945661,-325.446362282,100,489.558248307,0.000741958,-325.602,488.707586651,-358.087,28.8227,0.00271387,9.26135e-08,0.3,0.002,500.0,902.81945661,1.00311,0.0232978,-325.446362282,500,1.36116,0.372135
1.0,2,-325.100101997,620.297061006,-325.100101997,100,500.0,0.01,-325.1,100.0,-383.248,24.7809,0.01,3.50449e-18,0.3,0.01,500.0,620.297061006,1.0,,-325.100101997,500,1.0,1.0
1.0,2,-323.688953194,787.118258381,-323.688953194,100,500.0,0.005,-324.395,200.000000102,-372.222,26.4039,0.005,2.1793e-19,0.3,0.005,500.0,787.118258381,1.0,,-323.688953194,500,1.0,1.0
1.0,2,-325.709997981,848.978810826,-325.709997981,100,500.0,0.00333333,-324.833,299.999969474,-363.884,27.3007,0.00333333,5.43914e-20,0.3,0.00333333,500.0,848.978810826,1.0,,-325.709997981,500,1.0,1.0
1.0,2,-323.421971911,771.359645423,-323.421971911,100,500.0,0.0025,-324.48,400.0,-358.299,27.3912,0.0025,5.4346e-20,0.3,0.0025,500.0,771.359645423,1.0,,-323.421971911,500,1.0,1.0
1.01569,1,-327.38304979,1028.46752437,-327.38304979,100,492.274930527,0.00113401,-324.588,492.389639681,-355.074,28.0192,0.0026132,6.19481e-08,0.3,0.002,500.0,1028.46752437,0.992229,0.0152473,-327.38304979,500,1.29645,0.5626
1.0,2,-323.665985194,1004.95104134,-323.665985194,100,500.0,0.01,-323.666,100.0,-392.825,31.5421,0.01,3.50449e-18,0.3,0.01,500.0,1004.95104134,1.0,,-323.665985194,500,1.0,1.0
1.0,2,-321.74498419,801.022061783,-321.74498419,100,500.0,0.005,-322.705,200.000000102,-371.608,29.9145,0.005,2.1793e-19,0.3,0.005,500.0,801.022061783,1.0,,-321.74498419,500,1.0,1.0
1.0,2,-329.883176503,885.916639497,-329.883176503,100,500.0,0.00333333,-325.098,299.999969474,-365.027,30.0065,0.00333333,5.43914e-20,0.3,0.00333333,500.0,885.916639497,1.0,,-329.883176503,500,1.0,1.0
1.0,2,-324.318071453,661.260105212,-324.318071453,100,500.0,0.0025,-324.903,400.0,-359.482,28.9666,0.0025,5.4346e-20,0.3,0.0025,500.0,661.260105212,1.0,,-324.318071453,500,1.0,1.0
1.02489,1,-325.084908018,709.652406595,-325.084908018,100,487.859472226,0.000915713,-324.194,487.476404136,-355.835,28.2802,0.00270474,1.0297e-07,0.3,0.002,500.0,709.652406595,0.992389,0.0253522,-325.084908018,500,1.34208,0.454371
1.0,2,-329.241222874,874.882058229,-329.241222874,100,500.0,0.01,-329.241,100.0,-394.865,29.4301,0.01,3.50449e-18,0.3,0.01,500.0,874.882058229,1.0,,-329.241222874,500,1.0,1.0
1.0,2,-324.574713703,766.428199984,-324.574713703,100,500.0,0.005,-326.908,200.000000102,-373.374,28.5988,0.005,2.1793e-19,0.3,0.005,500.0,766.428199984,1.0,,-324.574713703,500,1.0,1.0
1.0,2,-326.571954401,868.14047336,-326.571954401,100,500.0,0.00333333,-326.796,299.999969474,-368.741,28.8405,0.00333333,5.43914e-20,0.3,0.00333333,500.0,868.14047336,1.0,,-326.571954401,500,1.0,1.0
1.0,2,-323.981393221,866.263259689,-323.981393221,100,500.0,0.0025,-326.092,400.0,-362.417,28.9778,0.0025,5.4346e-20,0.3,0.0025,500.0,866.263259689,1.0,,-323.981393221,500,1.0,1.0
1.01157,1,-323.39830076,847.294042302,-323.39830076,100,494.280945236,0.00127612,-325.152,494.792489564,-357.83,28.3905,0.00274214,4.21836e-08,0.3,0.002,500.0,847.294042302,0.997402,0.0104912,-323.39830076,500,1.36751,0.636401
1.0,2,-322.367299484,846.798231868,-322.367299484,100,500.0,0.01,-322.367,100.0,-385.953,28.9539,0.01,3.50449e-18,0.3,0.01,500.0,846.798231868,1.0,,-322.367299484,500,1.0,1.0
1.0,2,-324.381447034,702.042019756,-324.381447034,100,500.0,0.005,-323.374,200.000000102,-368.336,27.7072,0.005,2.1793e-19,0.3,0.005,500.0,702.042019756,1.0,,-324.381447034,500,1.0,1.0
1.0,2,-322.749467267,790.731831774,-322.749467267,100,500.0,0.00333333,-323.166,299.999969474,-360.757,27.7997,0.00333333,5.43914e-20,0.3,0.00333333,500.0,790.731831774,1.0,,-322.749467267,500,1.0,1.0
1.0,2,-328.224339723,1001.80141591,-328.224339723,100,500.0,0.0025,-324.431,400.0,-358.547,28.8506,0.0025,5.4346e-20,0.3,0.0025,500.0,1001.80141591,1.0,,-328.224339723,500,1.0,1.0
1.02262,1,-324.854147508,779.399072152,-324.854147508,100,488.93996313,0.00119711,-323.78,488.868374512,-354.638,27.8346,0.00310777,9.12624e-08,0.3,0.002,500.0,779.399072152,0.996045,0.0226355,-324.854147508,500,1.54774,0.596189
1.0,2,-323.325028937,887.880692177,-323.325028937,100,500.0,0.01,-323.325,100.0,-392.01,29.648,0.01,3.50449e-18,0.3,0.01,500.0,887.880692177,1.0,,-323.325028937,500,1.0,1.0
1.0,2,-327.663024924,699.109243174,-327.663024924,100,500.0,0.005,-325.494,200.000000102,-374.062,28.1116,0.005,2.1793e-19,0.3,0.005,500.0,699.109243174,1.0,,-327.663024924,500,1.0,1.0
1.0,2,-328.136347454,844.86101671,-328.136347454,100,500.0,0.00333333,-326.375,299.999969474,-366.03,28.4112,0.00333333,5.43914e-20,0.3,0.00333333,500.0,844.86101671,1.0,,-328.136347454,500,1.0,1.0
1.0,2,-323.479954541,473.466371108,-323.479954541,100,500.0,0.0025,-325.651,400.0,-359.994,26.9101,0.0025,5.4346e-20,0.3,0.0025,500.0,473.466371108,1.0,,-323.479954541,500,1.0,1.0
1.02999,1,-327.366950106,774.820630966,-327.366950106,100,485.443480199,0.000882008,-325.099,483.791920564,-356.273,27.3264,0.00388563,1.34275e-07,0.3,0.002,500.0,774.820630966,1.0182,0.0348017,-327.366950106,500,1.97817,0.44903
1.0,2,-327.362619615,925.268854819,-327.362619615,100,500.0,0.01,-327.363,100.0,-394.673,30.2658,0.01,3.50449e-18,0.3,0.01,500.0,925.268854819,1.0,,-327.362619615,500,1.0,1.0
1.0,2,-331.577311373,1001.1944359,-331.577311373,100,500.0,0.005,-329.47,200.000000102,-377.066,30.9522,0.005,2.1793e-19,0.3,0.005,500.0,1001.1944359,1.0,,-331.577311373,500,1.0,1.0
1.0,2,-327.6469596,858.498445199,-327.6469596,100,500.0,0.00333333,-328.862,299.999969474,-367.724,30.3766,0.00333333,5.43914e-20,0.3,0.00333333,500.0,858.498445199,1.0,,-327.6469596,500,1.0,1.0
1.0,2,-321.516360698,630.652046878,-321.516360698,100,500.0,0.0025,-327.026,400.0,-360.681,29.296,0.0025,5.4346e-20,0.3,0.0025,500.0,630.652046878,1.0,,-321.516360698,500,1.0,1.0
1.03186,1,-326.066816842,1025.2453615,-326.066816842,100,484.563037613,0.00100078,-325.868,485.204888462,-356.446,29.2999,0.00299866,1.22215e-07,0.3,0.002,500.0,1025.2453615,1.0018,0.0306637,-326.066816842,500,1.50203,0.501289
1.0,2,-324.342590088,880.097875167,-324.342590088,100,500.0,0.01,-324.343,100.0,-399.05,29.5177,0.01,3.50449e-18,0.3,0.01,500.0,880.097875167,1.0,,-324.342590088,500,1.0,1.0
1.0,2,-322.669106682,778.6563161,-322.669106682,100,500.0,0.005,-323.506,200.000000102,-376.332,28.6668,0.005,2.1793e-19,0.3,0.005,500.0,778.6563161,1.0,,-322.669106682,500,1.0,1.0
1.0,2,-326.991267648,814.064407909,-326.991267648,100,500.0,0.00333333,-324.668,299.999969474,-367.8,28.6216,0.00333333,5.43914e-20,0.3,0.00333333,500.0,814.064407909,1.0,,-326.991267648,500,1.0,1.0
1.0,2,-322.997768466,609.971837461,-322.997768466,100,500.0,0.0025,-324.25,400.0,-361.604,27.6747,0.0025,5.4346e-20,0.3,0.0025,500.0,609.971837461,1.0,,-322.997768466,500,1.0,1.0
1.0247,1,-324.52398058,766.523761006,-324.52398058,100,487.946080864,0.0012748,-323.494,483.540861157,-357.314,27.3742,0.00447966,1.36429e-07,0.3,0.002,500.0,766.523761006,1.00976,0.0347762,-324.52398058,500,2.26168,0.643622
1.0,2,-323.695208824,775.890646873,-323.695208824,100,500.0,0.01,-323.695,100.0,-389.825,27.7152,0.01,3.50449e-18,0.3,0.01,500.0,775.890646873,1.0,,-323.695208824,500,1.0,1.0
1.0,2,-326.477759295,790.880177043,-326.477759295,100,500.0,0.005,-325.086,200.000000102,-371.847,27.8835,0.005,2.1793e-19,0.3,0.005,500.0,790.880177043,1.0,,-326.477759295,500,1.0,1.0
1.0,2,-320.228867985,492.541390686,-320.228867985,100,500.0,0.00333333,-323.467,299.999969474,-361.647,26.1936,0.00333333,5.43914e-20,0.3,0.00333333,500.0,492.541390686,1.0,,-320.228867985,500,1.0,1.0
1.0,2,-322.352361698,748.950957897,-322.352361698,100,500.0,0.0025,-323.189,400.0,-358.521,26.4609,0.0025,5.4346e-20,0.3,0.0025,500.0,748.950957897,1.0,,-322.352361698,500,1.0,1.0
1.01347,1,-326.02337317,732.093313079,-326.02337317,100,493.352863703,0.00102624,-323.339,493.703117338,-355.154,26.3665,0.00255398,5.11207e-08,0.3,0.002,500.0,732.093313079,1.00245,0.012843,-326.02337317,500,1.28012,0.514377
1.0,2,-326.107896445,828.963328096,-326.107896445,100,500.0,0.01,-326.108,100.0,-395.355,28.6474,0.01,3.50449e-18,0.3,0.01,500.0,828.963328096,1.0,,-326.107896445,500,1.0,1.0
1.0,2,-325.072481163,838.192978614,-325.072481163,100,500.0,0.005,-325.59,200.000000102,-374.555,28.7317,0.005,2.1793e-19,0.3,0.005,500.0,838.192978614,1.0,,-325.072481163,500,1.0,1.0
1.0,2,-324.848570529,880.460934394,-324.848570529,100,500.0,0.00333333,-325.343,299.999969474,-366.074,29.0003,0.00333333,5.43914e-20,0.3,0.00333333,500.0,880.460934394,1.0,,-324.848570529,500,1.0,1.0
1.0,2,-319.114145763,726.244540585,-319.114145763,100,500.0,0.0025,-323.786,400.0,-359.06,28.5969,0.0025,5.4346e-20,0.3,0.0025,500.0,726.244540585,1.0,,-319.114145763,500,1.0,1.0
