MinNormIw,AvgEpLen,MaxVanillaIw,MinVanillaIw,BatchSize,eRenyi2,MaxNormIw,AvgRet,VarVanillaIw,ESSClassic,AvgVanillaIw,VarJ,J,Delta,AvgNormIw,VanillaAvgRet,ESSRenyi,EpsThisIter,Bound,IterType,VarRet,VarDiscRet,VarNormIw,AvgDiscRet
0.00924948,96.75,1.06946,0.926052,100,1.0011,0.0106819,-67.0178886689,0.000912008,99.9100382891,1.00119,35.4215,-66.877,0.1,0.01,-67.0178886689,99.8899599171,100,-192.087,1,1363.53664217,1363.53664217,9.09836e-08,-67.0178886689
0.00558312,98.59,1.1456,0.556081,100,1.0189,0.0115019,-69.1874909931,0.0211635,97.9316484919,0.996004,36.1319,-66.8093,0.1,0.01,-69.1874909931,98.144721851,100,-193.125,1,2618.38176013,2618.38176013,2.13336e-06,-69.1874909931
0.00828146,102.2,1.06779,0.828433,100,1.00367,0.0106742,-72.5252853857,0.00290377,99.7135383658,1.00035,59.0437,-72.059,0.1,0.01,-72.5252853857,99.634427067,100,-197.431,1,3800.43227111,3800.43227111,2.90176e-07,-72.5252853857
0.00927201,98.61,1.09027,0.930314,100,1.00137,0.0108663,-69.373934702,0.00134043,99.8683665268,1.00336,49.6963,-69.1979,0.1,0.01,-69.373934702,99.8629067857,100,-194.423,1,2591.3646557,2591.3646557,1.33148e-07,-69.373934702
0.00550653,103.22,1.1445,0.539027,100,1.01273,0.0116919,-73.278846222,0.0181796,98.1563480192,0.978887,53.2638,-71.8747,0.1,0.01,-73.278846222,98.7434314128,100,-197.81,1,3792.85492223,3792.85492223,1.89723e-06,-73.278846222
0.009215,103.77,1.24909,0.923479,100,1.00689,0.0124641,-74.254226094,0.00521318,99.4887016106,1.00215,66.5183,-73.3216,0.1,0.01,-74.254226094,99.3154032377,100,-198.892,1,5016.36671868,5016.36671868,5.19086e-07,-74.254226094
0.00935194,119.61,1.11323,0.932997,100,1.00256,0.0111585,-87.3721458505,0.00125923,99.8749263214,0.997651,90.1073,-87.0417,0.1,0.01,-87.3721458505,99.7443078047,100,-212.343,1,8381.19667188,8381.19667188,1.26517e-07,-87.3721458505
0.00310212,115.49,1.26399,0.315644,100,1.05046,0.0124223,-84.0598433641,0.0488544,95.5369530833,1.01751,63.0515,-77.5177,0.1,0.01,-84.0598433641,95.196759187,100,-205.777,1,7248.8972417,7248.8972417,4.71872e-06,-84.0598433641
0.00787628,109.01,2.01692,0.787011,100,1.0095,0.020185,-78.4946706641,0.0162983,98.409641789,0.999217,74.1725,-77.3116,0.1,0.01,-78.4946706641,99.0592649835,100,-203.044,1,6210.64575334,6210.64575334,1.63238e-06,-78.4946706641
0.0092933,94.29,1.23687,0.939205,100,1.0019,0.0122387,-65.3233528814,0.00249558,99.7586866415,1.01063,35.0669,-65.0757,0.1,0.01,-65.3233528814,99.8099488838,100,-190.335,1,1360.57712075,1360.57712075,2.44338e-07,-65.3233528814
0.00418481,96.22,1.24055,0.415093,100,1.01567,0.0125067,-67.8393504433,0.0169363,98.3244119866,0.991904,38.0685,-65.8002,0.1,0.01,-67.8393504433,98.4569852328,100,-191.918,1,2587.14553066,2587.14553066,1.72139e-06,-67.8393504433
0.00774959,104.65,1.27279,0.77761,100,1.00835,0.0126845,-74.1565825438,0.00871431,99.1504514879,1.00342,56.1746,-73.1174,0.1,0.01,-74.1565825438,99.1722648001,100,-198.78,1,3786.61071883,3786.61071883,8.65498e-07,-74.1565825438
0.00760826,95.08,1.12629,0.755928,100,1.00476,0.0113359,-65.9863227767,0.00704862,99.2980866128,0.993563,31.9556,-65.3834,0.1,0.01,-65.9863227767,99.526642032,100,-190.823,1,1353.90310231,1353.90310231,7.14025e-07,-65.9863227767
0.00941404,102.46,1.17697,0.944038,100,1.00126,0.0117369,-72.5132254156,0.00146572,99.8559289211,1.0028,60.7514,-72.3523,0.1,0.01,-72.5132254156,99.8743089343,100,-197.571,1,3811.6165162,3811.6165162,1.45755e-07,-72.5132254156
0.00936997,101.05,1.19632,0.935366,100,1.00241,0.011984,-71.4155904324,0.0022611,99.7758999152,0.99826,59.5453,-71.1079,0.1,0.01,-71.4155904324,99.7597757019,100,-196.401,1,3807.46937227,3807.46937227,2.26899e-07,-71.4155904324
0.00902726,116.88,1.2047,0.893947,100,1.00503,0.0121653,-85.4741340113,0.00373213,99.6246501017,0.990275,89.8308,-84.8722,0.1,0.01,-85.4741340113,99.499513866,100,-210.329,1,8447.86608354,8447.86608354,3.80579e-07,-85.4741340113
0.00557647,97.88,1.14901,0.558707,100,1.01402,0.0114683,-68.5483386472,0.0157114,98.4741198583,1.0019,39.019,-66.6983,0.1,0.01,-68.5483386472,98.6176194388,100,-192.715,1,2569.1530058,2569.1530058,1.56518e-06,-68.5483386472
0.00885544,100.57,1.19886,0.888087,100,1.00255,0.0119543,-70.3660701965,0.00365104,99.6418585338,1.00287,48.1437,-70.0395,0.1,0.01,-70.3660701965,99.7459919595,100,-195.34,1,2588.99624943,2588.99624943,3.63015e-07,-70.3660701965
0.00633781,105.64,1.337,0.633628,100,1.01365,0.0133732,-75.7211017758,0.0122013,98.8059177776,0.999759,63.3967,-73.9517,0.1,0.01,-75.7211017758,98.6533755343,100,-199.945,1,5014.14493906,5014.14493906,1.22072e-06,-75.7211017758
0.00738458,112.75,1.25999,0.737724,100,1.01573,0.0126124,-81.8228302631,0.0140227,98.6280821554,0.999006,78.3873,-79.8547,0.1,0.01,-81.8228302631,98.4517160317,100,-205.977,1,7328.44592068,7328.44592068,1.40506e-06,-81.8228302631
0.00768354,95.17,1.07399,0.774831,100,1.00272,0.0106502,-65.8069739951,0.0023392,99.7727877615,1.00843,33.1306,-65.4708,0.1,0.01,-65.8069739951,99.7292003957,100,-190.78,1,1361.73439014,1361.73439014,2.30026e-07,-65.8069739951
0.00958212,106.56,1.22433,0.957355,100,1.00181,0.0122543,-76.2781908545,0.0027869,99.7243386844,0.999106,69.3155,-76.0469,0.1,0.01,-76.2781908545,99.8195097061,100,-201.302,1,4985.18116966,4985.18116966,2.79189e-07,-76.2781908545
0.0078217,100.9,1.15606,0.778313,100,1.00483,0.0116179,-70.8033649117,0.00545411,99.4576644321,0.995069,47.3349,-70.1884,0.1,0.01,-70.8033649117,99.5192859807,100,-195.63,1,2574.91637469,2574.91637469,5.5083e-07,-70.8033649117
0.00879201,96.19,1.22879,0.880879,100,1.00309,0.0122645,-67.7715505704,0.00334279,99.6714045947,1.00191,48.1328,-67.3752,0.1,0.01,-67.7715505704,99.6921508936,100,-192.711,1,2598.12586888,2598.12586888,3.33006e-07,-67.7715505704
0.00973418,96.0,1.07662,0.968935,100,1.00105,0.010816,-66.6997796489,0.000706463,99.9294455503,0.995395,35.8518,-66.5676,0.1,0.01,-66.6997796489,99.8953247184,100,-191.767,1,1362.18895866,1362.18895866,7.13015e-08,-66.6997796489
0.0095837,98.98,1.08531,0.955647,100,1.00077,0.010884,-69.3460599086,0.000652158,99.9351308677,0.997159,49.9692,-69.249,0.1,0.01,-69.3460599086,99.9228239088,100,-194.433,1,2606.04377211,2606.04377211,6.55879e-08,-69.3460599086
0.00938505,102.76,1.37993,0.941205,100,1.00397,0.0137597,-72.8510145772,0.00465185,99.544208404,1.00288,58.8876,-72.3428,0.1,0.01,-72.8510145772,99.6043779529,100,-197.733,1,3808.14471975,3808.14471975,4.6252e-07,-72.8510145772
0.00921623,91.15,1.28307,0.930818,100,1.00324,0.0127039,-63.4577956288,0.00531606,99.4867241104,1.00998,34.7837,-63.0443,0.1,0.01,-63.4577956288,99.6775211992,100,-188.389,1,1368.4699013,1368.4699013,5.21155e-07,-63.4577956288
0.00480181,97.42,1.37494,0.477442,100,1.01401,0.0138283,-68.567533624,0.0209825,97.9420825081,0.994294,42.218,-66.8437,0.1,0.01,-68.567533624,98.6185121558,100,-192.859,1,2594.52218861,2594.52218861,2.1224e-06,-68.567533624
0.00835195,104.87,1.47616,0.84143,100,1.01248,0.0146522,-74.7822865628,0.0140141,98.6514779032,1.00747,63.2791,-73.1384,0.1,0.01,-74.7822865628,98.767636893,100,-199.07,1,5022.95940078,5022.95940078,1.38072e-06,-74.7822865628
0.00960419,93.53,1.19608,0.966323,100,1.00138,0.0118877,-64.8888907062,0.001792,99.8250637203,1.00615,35.3109,-64.7117,0.1,0.01,-64.8888907062,99.8626690209,100,-189.938,1,1339.73399981,1339.73399981,1.77017e-07,-64.8888907062
0.00967787,95.31,1.13677,0.968599,100,1.00119,0.0113581,-66.5708931105,0.00133206,99.8685148588,1.00084,35.881,-66.4129,0.1,0.01,-66.5708931105,99.8811823941,100,-191.622,1,1371.47258934,1371.47258934,1.32983e-07,-66.5708931105
0.00780404,108.25,1.12383,0.781805,100,1.0027,0.0112182,-77.2288535134,0.00229317,99.7742871695,1.00179,68.896,-76.8686,0.1,0.01,-77.2288535134,99.7311686057,100,-202.178,1,4997.05626115,4997.05626115,2.28496e-07,-77.2288535134
0.00952335,102.0,1.18149,0.948909,100,1.0032,0.0118575,-72.3043124175,0.00206595,99.7944109516,0.996403,59.1022,-71.886,0.1,0.01,-72.3043124175,99.6808850565,100,-197.227,1,3803.88866426,3803.88866426,2.08089e-07,-72.3043124175
0.00913662,107.26,1.46315,0.92141,100,1.00741,0.0145084,-76.47146649,0.00985846,99.0494761828,1.00848,66.2357,-75.4646,0.1,0.01,-76.47146649,99.2642223736,100,-201.069,1,4970.72485548,4970.72485548,9.69335e-07,-76.47146649
0.00959551,108.86,1.28107,0.963163,100,1.00246,0.0127626,-78.4124315725,0.00334822,99.6721091844,1.00377,77.1379,-78.1083,0.1,0.01,-78.4124315725,99.7550660259,100,-203.405,1,6198.44483524,6198.44483524,3.32315e-07,-78.4124315725
0.00249697,110.29,1.22071,0.244938,100,1.04367,0.0124443,-79.3916101657,0.0540848,94.7288194577,0.980939,57.4592,-73.7967,0.1,0.01,-79.3916101657,95.8154372976,100,-201.643,1,6170.91231706,6170.91231706,5.62071e-06,-79.3916101657
0.0081349,89.19,1.07031,0.811831,100,1.00198,0.010725,-61.1996467167,0.00277997,99.724415251,0.997962,9.03448,-61.1466,0.1,0.01,-61.1996467167,99.8025034003,100,-86.2966,1,83.4173390565,83.4173390565,2.79134e-07,-61.1996467167
0.00911574,110.57,1.42715,0.918961,100,1.00501,0.0141568,-79.58690062,0.00639479,99.3808815666,1.0081,75.3873,-78.9247,0.1,0.01,-79.58690062,99.5015910442,100,-204.379,1,6176.17668064,6176.17668064,6.2924e-07,-79.58690062
0.00783221,109.52,1.2205,0.795172,100,1.01195,0.0120216,-78.8160983253,0.00876169,99.1654661951,1.01526,71.9463,-77.2421,0.1,0.01,-78.8160983253,98.8186327711,100,-203.13,1,6181.36787936,6181.36787936,8.50031e-07,-78.8160983253
0.00464595,111.56,1.35005,0.454741,100,1.04353,0.013793,-81.2394321893,0.0459531,95.4666180242,0.978791,64.3557,-75.5318,0.1,0.01,-81.2394321893,95.8283093184,100,-203.369,1,7357.47617015,7357.47617015,4.79661e-06,-81.2394321893
0.00473998,101.54,1.3127,0.479415,100,1.01917,0.0129787,-72.0222942996,0.0185113,98.2401117355,1.01143,47.9553,-69.3802,0.1,0.01,-72.0222942996,98.1188237168,100,-195.717,1,3800.28488762,3800.28488762,1.80953e-06,-72.0222942996
0.00357288,101.5,1.17113,0.358148,100,1.02252,0.0116832,-71.9948255967,0.0264295,97.4621029515,1.00241,45.1655,-69.0445,0.1,0.01,-71.9948255967,97.7976830577,100,-195.588,1,3795.60997732,3795.60997732,2.63027e-06,-71.9948255967
0.00902582,98.54,1.22674,0.912503,100,1.00362,0.0121341,-69.4971151026,0.0050511,99.5131485942,1.01099,47.6132,-69.0319,0.1,0.01,-69.4971151026,99.6395395866,100,-194.401,1,2597.59987642,2597.59987642,4.94187e-07,-69.4971151026
0.00529029,104.2,1.18481,0.53004,100,1.01478,0.0118255,-73.8580070959,0.0134554,98.690379309,1.00191,51.3147,-72.0439,0.1,0.01,-73.8580070959,98.5439043653,100,-198.106,1,3776.94480771,3776.94480771,1.34041e-06,-73.8580070959
0.00847159,102.65,1.23405,0.854486,100,1.00285,0.0122347,-72.7231327575,0.00280799,99.727510204,1.00865,59.0701,-72.3538,0.1,0.01,-72.7231327575,99.7160888831,100,-197.674,1,3808.29564766,3808.29564766,2.76003e-07,-72.7231327575
0.00925562,104.23,1.2565,0.933089,100,1.00519,0.0124636,-74.7663418947,0.00506308,99.5092151846,1.00813,67.7201,-74.0926,0.1,0.01,-74.7663418947,99.4840085829,100,-199.558,1,5020.32057708,5020.32057708,4.98172e-07,-74.7663418947
0.00922476,112.65,1.22821,0.918547,100,1.00574,0.0123346,-81.0221968858,0.00482736,99.5203085206,0.995741,74.9574,-80.2663,0.1,0.01,-81.0221968858,99.4294717084,100,-205.767,1,6114.5072486,6114.5072486,4.86874e-07,-81.0221968858
0.00708479,88.78,1.96821,0.714069,100,1.00852,0.019528,-61.1235719676,0.0155169,98.5103033605,1.00789,10.5408,-60.9185,0.1,0.01,-61.1235719676,99.1551384123,100,-87.2539,1,110.350626053,110.350626053,1.5275e-06,-61.1235719676
0.0049553,117.73,1.24119,0.488321,100,1.01301,0.0125952,-86.2754884987,0.0192466,98.0756739984,0.985451,87.043,-84.5303,0.1,0.01,-86.2754884987,98.7152879929,100,-210.484,1,8400.80964716,8400.80964716,1.98191e-06,-86.2754884987
0.00701867,96.13,1.11928,0.703582,100,1.01005,0.0111656,-67.7653257394,0.00801543,99.2164977502,1.00244,43.8075,-66.507,0.1,0.01,-67.7653257394,99.0047019104,100,-192.265,1,2618.22448591,2618.22448591,7.97641e-07,-67.7653257394
0.00698637,123.56,1.45963,0.709321,100,1.01492,0.0143765,-90.7351097588,0.0166475,98.4263658483,1.01529,90.7203,-88.6688,0.1,0.01,-90.7351097588,98.5300263409,100,-214.74,1,9458.25274967,9458.25274967,1.61498e-06,-90.7351097588
0.00973596,110.27,1.12589,0.974589,100,1.0007,0.0112475,-78.6754315999,0.000763713,99.9245924114,1.00102,69.3672,-78.5849,0.1,0.01,-78.6754315999,99.9304302082,100,-203.771,1,4911.99058362,4911.99058362,7.62158e-08,-78.6754315999
0.00857231,99.07,1.12808,0.85965,100,1.00386,0.011249,-69.6759043454,0.00421791,99.5864797975,1.00282,47.6698,-69.1981,0.1,0.01,-69.6759043454,99.6151651553,100,-194.575,1,2611.95464147,2611.95464147,4.19421e-07,-69.6759043454
0.00724148,101.26,1.11194,0.71666,100,1.00854,0.0112356,-71.7921207787,0.010139,98.9855563809,0.98966,55.9977,-70.6789,0.1,0.01,-71.7921207787,99.1533335114,100,-196.353,1,3796.51878287,3796.51878287,1.0352e-06,-71.7921207787
0.00659888,104.01,1.16163,0.661653,100,1.01498,0.0115853,-73.7848940973,0.0153486,98.5110721285,1.00268,52.7674,-71.8606,0.1,0.01,-73.7848940973,98.5238698705,100,-197.936,1,3801.24651973,3801.24651973,1.52668e-06,-73.7848940973
0.00952668,94.87,1.16698,0.960567,100,1.0017,0.0115739,-65.81024416,0.00226091,99.7803355398,1.00829,35.1247,-65.5923,0.1,0.01,-65.81024416,99.8302603955,100,-190.831,1,1357.37611057,1357.37611057,2.22388e-07,-65.81024416
0.00869961,99.75,1.21998,0.876504,100,1.00553,0.0121087,-70.5706985527,0.0057559,99.4417902093,1.00752,57.8183,-69.8657,0.1,0.01,-70.5706985527,99.4501120392,100,-195.344,1,3809.25977921,3809.25977921,5.67029e-07,-70.5706985527
0.00535448,106.31,1.1311,0.53931,100,1.01067,0.01123,-75.9136269704,0.00884865,99.1438963504,1.00721,64.7699,-74.3112,0.1,0.01,-75.9136269704,98.9440131652,100,-200.111,1,4986.10373075,4986.10373075,8.72236e-07,-75.9136269704
0.00548248,109.21,1.27476,0.532867,100,1.01493,0.0131155,-77.7269324741,0.0205988,97.8869033406,0.971946,62.4192,-75.9252,0.1,0.01,-77.7269324741,98.5291352252,100,-201.997,1,4943.95257593,4943.95257593,2.1805e-06,-77.7269324741
0.00859376,106.94,1.4113,0.855619,100,1.00869,0.0141749,-76.2569807872,0.00891675,99.1173130492,0.995628,65.5829,-75.1347,0.1,0.01,-76.2569807872,99.1386037574,100,-200.82,1,5002.10915901,5002.10915901,8.99523e-07,-76.2569807872
0.00704289,89.41,1.33379,0.704732,100,1.00656,0.0133296,-61.7474649109,0.00751952,99.2620381452,1.00063,9.06385,-61.5804,0.1,0.01,-61.7474649109,99.3487608834,100,-87.1608,1,83.1170037417,83.1170037417,7.51006e-07,-61.7474649109
0.00831593,106.2,1.3224,0.834534,100,1.00544,0.0131774,-76.0082398076,0.00555898,99.4565018619,1.00354,67.784,-75.3179,0.1,0.01,-76.0082398076,99.459073388,100,-200.8,1,4995.10345342,4995.10345342,5.51988e-07,-76.0082398076
0.00911685,110.03,1.37399,0.906089,100,1.00926,0.0138247,-79.2420693463,0.0075402,99.249955528,0.993862,73.4497,-78.0149,0.1,0.01,-79.2420693463,99.0821041491,100,-203.735,1,6155.55118176,6155.55118176,7.63362e-07,-79.2420693463
0.00917131,105.35,1.81581,0.916749,100,1.00861,0.0181656,-75.0688988611,0.0129294,98.7351108605,0.999584,65.7923,-73.9453,0.1,0.01,-75.0688988611,99.1466067323,100,-199.626,1,5007.2306932,5007.2306932,1.29402e-06,-75.0688988611
0.008796,109.33,1.94991,0.895134,100,1.0117,0.0191607,-78.8902896827,0.0254057,97.6289205986,1.01766,72.4161,-77.4309,0.1,0.01,-78.8902896827,98.8433410068,100,-203.304,1,6156.47059186,6156.47059186,2.45316e-06,-78.8902896827
0.00954279,108.81,1.2765,0.957964,100,1.00199,0.0127159,-77.4160598968,0.00228478,99.7760463764,1.00386,69.0518,-77.1703,0.1,0.01,-77.4160598968,99.8016841087,100,-202.437,1,4955.64368043,4955.64368043,2.26724e-07,-77.4160598968
0.00883821,102.01,1.35411,0.890049,100,1.00796,0.0134464,-72.4077920784,0.00791191,99.2335632176,1.00705,56.2125,-71.3359,0.1,0.01,-72.4077920784,99.2101021395,100,-196.973,1,3823.7902574,3823.7902574,7.80158e-07,-72.4077920784
0.00535472,119.92,1.22645,0.54609,100,1.02897,0.0120261,-87.4713370882,0.0236997,97.7938562167,1.01983,81.1243,-83.9905,0.1,0.01,-87.4713370882,97.1841575817,100,-210.933,1,8367.37960057,8367.37960057,2.27871e-06,-87.4713370882
0.00802891,111.81,1.30982,0.818945,100,1.01166,0.0128414,-80.3008603305,0.0119048,98.8798571266,1.02,72.0523,-78.7616,0.1,0.01,-80.3008603305,98.8477902675,100,-204.632,1,6131.30184466,6131.30184466,1.14426e-06,-80.3008603305
0.00562331,110.48,1.28329,0.559077,100,1.01286,0.0129076,-79.6519805884,0.0161976,98.4035999609,0.994214,72.0884,-78.041,0.1,0.01,-79.6519805884,98.7304267404,100,-203.985,1,6154.22608466,6154.22608466,1.63867e-06,-79.6519805884
0.00948347,100.38,1.22737,0.947669,100,1.00233,0.0122825,-70.5612263784,0.00274467,99.7286345815,0.999286,48.602,-70.2619,0.1,0.01,-70.5612263784,99.7673927941,100,-195.549,1,2581.52527372,2581.52527372,2.74859e-07,-70.5612263784
0.00710372,98.28,1.2039,0.708624,100,1.00838,0.0120687,-68.972872508,0.00764599,99.2450746244,0.997539,44.3589,-67.9123,0.1,0.01,-68.972872508,99.1687827761,100,-193.578,1,2587.23049072,2587.23049072,7.68376e-07,-68.972872508
0.00900276,95.99,1.15144,0.90731,100,1.00231,0.0114251,-66.6147848088,0.00239192,99.7673942244,1.00781,34.475,-66.3166,0.1,0.01,-66.6147848088,99.7695642344,100,-191.594,1,1355.89922963,1355.89922963,2.35498e-07,-66.6147848088
0.00936859,101.29,1.19687,0.938109,100,1.00405,0.0119527,-71.8774186823,0.004054,99.6013313775,1.00133,58.6693,-71.3447,0.1,0.01,-71.8774186823,99.5961826605,100,-196.738,1,3825.06881904,3825.06881904,4.0432e-07,-71.8774186823
0.00811193,99.42,1.06311,0.801057,100,1.00253,0.0107656,-69.7758656046,0.00342415,99.6535375126,0.987505,48.8197,-69.461,0.1,0.01,-69.7758656046,99.7478422234,100,-194.76,1,2601.86688906,2601.86688906,3.51135e-07,-69.7758656046
0.00856208,101.02,1.43783,0.864464,100,1.00451,0.014241,-71.2684500648,0.00633404,99.3885967422,1.00964,58.1413,-70.6694,0.1,0.01,-71.2684500648,99.5510085989,100,-196.092,1,3827.7049117,3827.7049117,6.21363e-07,-71.2684500648
0.0080856,101.17,1.72426,0.816415,100,1.00952,0.0170767,-71.5061545141,0.0150718,98.557607926,1.00971,56.6668,-70.3083,0.1,0.01,-71.5061545141,99.0574635712,100,-196.045,1,3834.79097679,3834.79097679,1.47832e-06,-71.5061545141
0.00344616,103.33,1.23578,0.339085,100,1.03423,0.0125594,-73.0176043375,0.0450257,95.5984842966,0.98395,38.8641,-68.2581,0.1,0.01,-73.0176043375,96.6901581671,100,-195.522,1,3803.51554754,3803.51554754,4.65066e-06,-73.0176043375
0.00911999,102.68,1.1762,0.908703,100,1.00261,0.0118047,-72.6706832841,0.00178616,99.8222296918,0.996386,59.7601,-72.3313,0.1,0.01,-72.6706832841,99.7397181784,100,-197.636,1,3812.76769118,3812.76769118,1.79914e-07,-72.6706832841
0.00840705,114.76,1.82891,0.845125,100,1.01309,0.0181934,-83.4861971393,0.0184626,98.2234033034,1.00526,79.1541,-81.7011,0.1,0.01,-83.4861971393,98.7082720668,100,-207.66,1,7288.20515828,7288.20515828,1.82699e-06,-83.4861971393
0.00877202,106.5,1.39651,0.884927,100,1.00738,0.0138432,-74.9391904804,0.0093808,99.0956919923,1.00881,56.3226,-73.9867,0.1,0.01,-74.9391904804,99.2677111031,100,-199.59,1,3759.91910597,3759.91910597,9.21773e-07,-74.9391904804
0.0045433,101.91,1.1495,0.449006,100,1.02321,0.0116313,-72.1789398336,0.0268072,97.3547010493,0.988282,47.4276,-69.6042,0.1,0.01,-72.1789398336,97.7319284474,100,-196.189,1,3799.19826602,3799.19826602,2.74467e-06,-72.1789398336
0.00860102,115.7,2.08208,0.88199,100,1.01454,0.0203041,-83.9863985908,0.0285444,97.3829624659,1.02545,79.3009,-82.1965,0.1,0.01,-83.9863985908,98.5667149477,100,-208.258,1,7259.38605743,7259.38605743,2.71453e-06,-83.9863985908
0.00874441,109.52,1.29263,0.875266,100,1.00746,0.0129141,-79.2920474413,0.00572193,99.4377597263,1.00094,73.9565,-78.3094,0.1,0.01,-79.2920474413,99.2598647428,100,-203.917,1,6142.74864409,6142.74864409,5.71114e-07,-79.2920474413
0.00877486,89.13,1.18078,0.870046,100,1.00582,0.0119087,-61.0007356699,0.00534967,99.4641929176,0.991522,8.77762,-60.8443,0.1,0.01,-61.0007356699,99.4212698215,100,-88.0115,1,76.26086712,76.26086712,5.44155e-07,-61.0007356699
0.00968628,97.46,1.16507,0.967211,100,1.0015,0.0116678,-68.4488819371,0.0012229,99.878732294,0.998537,49.8348,-68.2585,0.1,0.01,-68.4488819371,99.8505207491,100,-193.491,1,2595.6603121,2595.6603121,1.22648e-07,-68.4488819371
0.00806518,108.28,1.64734,0.817293,100,1.0102,0.0162562,-77.0044835168,0.0163199,98.4509997291,1.01336,64.2566,-75.6598,0.1,0.01,-77.0044835168,98.9901798191,100,-201.438,1,4967.54540071,4967.54540071,1.58925e-06,-77.0044835168
0.00983922,95.47,1.04018,0.980492,100,1.00037,0.0104382,-66.4123816156,0.000189115,99.9811342599,0.996514,36.3883,-66.3639,0.1,0.01,-66.4123816156,99.9627728817,100,-191.493,1,1375.00323317,1375.00323317,1.9044e-08,-66.4123816156
0.00664314,115.75,1.39529,0.665313,100,1.01285,0.0139319,-83.7716899782,0.010313,98.9923231116,1.0015,79.327,-82.1366,0.1,0.01,-83.7716899782,98.7311355753,100,-208.081,1,7265.35751574,7265.35751574,1.02821e-06,-83.7716899782
0.0098355,95.78,1.1003,0.980673,100,1.00045,0.0110353,-67.5217709824,0.000335942,99.9665357138,0.997075,50.2792,-67.4639,0.1,0.01,-67.5217709824,99.9550187354,100,-192.632,1,2600.49157815,2600.49157815,3.37916e-08,-67.5217709824
0.00607921,119.74,1.37862,0.611762,100,1.0149,0.0136996,-87.3485955785,0.0160211,98.4579430714,1.00632,85.9868,-85.5579,0.1,0.01,-87.3485955785,98.532271561,100,-211.629,1,8365.84163314,8365.84163314,1.58206e-06,-87.3485955785
0.00246609,102.85,1.24314,0.238187,100,1.01909,0.0128709,-72.8976375626,0.0268706,97.2274391777,0.965852,47.8516,-69.7947,0.1,0.01,-72.8976375626,98.1272138582,100,-196.125,1,3793.8872261,3793.8872261,2.88042e-06,-72.8976375626
0.008376,104.41,1.18719,0.841504,100,1.00553,0.0118168,-74.0525441343,0.00464295,99.5466701194,1.00466,57.3249,-73.3242,0.1,0.01,-74.0525441343,99.4497347547,100,-198.813,1,3792.03726863,3792.03726863,4.59997e-07,-74.0525441343
0.00865988,99.03,1.18408,0.861643,100,1.00472,0.0119005,-69.5251471196,0.00382102,99.61934161,0.994983,47.1029,-68.9272,0.1,0.01,-69.5251471196,99.5301728505,100,-194.348,1,2595.04727026,2595.04727026,3.85966e-07,-69.5251471196
0.00834519,117.32,1.27494,0.845652,100,1.00771,0.0125816,-85.7463649151,0.00828211,99.2078571014,1.01334,88.5218,-84.7446,0.1,0.01,-85.7463649151,99.2347248098,100,-210.367,1,8439.15171644,8439.15171644,8.0655e-07,-85.7463649151
0.00928254,94.7,1.12149,0.924108,100,1.00123,0.0112652,-65.7052449085,0.00117881,99.882386744,0.995533,35.6348,-65.548,0.1,0.01,-65.7052449085,99.8769844766,100,-190.753,1,1348.95465482,1348.95465482,1.18941e-07,-65.7052449085
0.00844127,99.79,1.11755,0.84727,100,1.00146,0.0111341,-70.1625367008,0.0018538,99.8181529472,1.00372,49.9192,-69.9889,0.1,0.01,-70.1625367008,99.8546094656,100,-195.208,1,2585.80389391,2585.80389391,1.84007e-07,-70.1625367008
0.00570146,90.76,1.20238,0.564963,100,1.0122,0.0121341,-62.6218616155,0.0127801,98.7278327724,0.990909,10.4997,-62.2616,0.1,0.01,-62.6218616155,98.794681538,100,-92.0743,1,122.463363579,122.463363579,1.30156e-06,-62.6218616155
0.00938913,88.67,1.05548,0.938661,100,1.00023,0.0105576,-60.6847415663,0.000248315,99.9753969571,0.999732,8.50968,-60.6793,0.1,0.01,-60.6847415663,99.9767000141,100,-85.3725,1,73.0036585692,73.0036585692,2.48448e-08,-60.6847415663
0.00824994,98.48,1.16266,0.825404,100,1.00473,0.0116208,-69.3892456892,0.00416126,99.5901827478,1.0005,47.4163,-68.7825,0.1,0.01,-69.3892456892,99.529499732,100,-194.22,1,2591.41334497,2591.41334497,4.15713e-07,-69.3892456892
0.00823788,98.01,1.18264,0.823396,100,1.00513,0.011832,-68.8887097278,0.0054342,99.4643761239,0.999524,46.965,-68.2292,0.1,0.01,-68.8887097278,99.4900968393,100,-193.682,1,2596.49814938,2596.49814938,5.43938e-07,-68.8887097278
0.00380501,100.16,1.15905,0.370428,100,1.01992,0.0119057,-71.3302490163,0.0288808,97.071529479,0.973526,47.9196,-68.544,0.1,0.01,-71.3302490163,98.0467345604,100,-194.927,1,3831.19833411,3831.19833411,3.04729e-06,-71.3302490163
0.00939871,105.2,1.65174,0.940049,100,1.00363,0.0165142,-75.4748018579,0.0069721,99.3147607108,1.00019,68.6313,-75.0327,0.1,0.01,-75.4748018579,99.638225903,100,-200.402,1,5004.99221854,5004.99221854,6.96947e-07,-75.4748018579
0.00785468,101.32,1.1875,0.784298,100,1.00609,0.0118927,-71.6799056982,0.00747973,99.2627779503,0.99851,57.3797,-70.9106,0.1,0.01,-71.6799056982,99.3951176695,100,-196.434,1,3815.46692835,3815.46692835,7.50207e-07,-71.6799056982
