AvgEpLen,Bound,AvgVanillaIw,AvgNormIw,ESSClassic,VarJ,BatchSize,MinVanillaIw,MaxVanillaIw,AvgRet,VarDiscRet,VarRet,VarNormIw,MaxNormIw,VanillaAvgRet,ESSRenyi,VarVanillaIw,eRenyi2,AvgDiscRet,MinNormIw,J
20.87,-7.070465,1.0,0.009999998,100.0,83.6477,100,1.0,1.0,-2.5579538487363607e-14,7067.613770906923,7067.613770906923,3.5044917e-18,0.01,198.5422332008345,nan,,nan,-2.5579538487363607e-14,0.01,9.536743e-07
20.43,-6.808474,1.0,0.009999998,100.0,80.54821,100,1.0,1.0,2.1600499167107046e-14,6553.549639668529,6553.549639668529,3.5044917e-18,0.01,194.14485381641572,nan,,nan,2.1600499167107046e-14,0.01,-3.5762787e-07
21.32,-6.983321,1.0,0.009999998,100.0,82.616745,100,1.0,1.0,4.831690603168681e-14,6894.471276893492,6894.471276893492,3.5044917e-18,0.01,203.04210001715083,nan,,nan,4.831690603168681e-14,0.01,
21.33,-6.722859,1.0,0.009999998,100.0,79.53533,100,1.0,1.0,-2.3874235921539365e-14,6389.767157777593,6389.767157777593,3.5044917e-18,0.01,203.14402333574242,nan,,nan,-2.3874235921539365e-14,0.01,-9.536743e-07
19.45,-5.787714,1.0,0.009999998,100.0,68.472015,100,1.0,1.0,-8.810729923425242e-15,4735.77440041883,4735.77440041883,3.5044917e-18,0.01,184.3439409641839,nan,,nan,-8.810729923425242e-15,0.01,
21.03,-6.95234,1.0,0.009999998,100.0,82.25023,100,1.0,1.0,3.424815986363683e-14,6833.435211534359,6833.435211534359,3.5044917e-18,0.01,200.14300481158938,nan,,nan,3.424815986363683e-14,0.01,
21.31,-7.1954975,1.0,0.009999998,100.0,85.126915,100,1.0,1.0,2.927436071331613e-14,7319.789797093116,7319.789797093116,3.5044917e-18,0.01,202.9418199041274,nan,,nan,2.927436071331613e-14,0.01,-1.1920929e-07
20.32,-6.050384,1.0,0.009999998,100.0,71.57956,100,1.0,1.0,2.1600499167107046e-14,5175.387369635102,5175.387369635102,3.5044917e-18,0.01,193.04299829259608,nan,,nan,2.1600499167107046e-14,0.01,-3.5762787e-07
21.39,-7.6992564,1.0,0.009999998,100.0,91.08669,100,1.0,1.0,1.4210854715202005e-15,8380.591372977853,8380.591372977853,3.5044917e-18,0.01,203.74497437165599,nan,,nan,1.4210854715202005e-15,0.01,-1.4305115e-06
21.12,-6.8535275,1.0,0.009999998,100.0,81.08122,100,1.0,1.0,-5.371703082346357e-14,6640.570695606313,6640.570695606313,3.5044917e-18,0.01,201.04410325204313,nan,,nan,-5.371703082346357e-14,0.01,-1.5497208e-06
20.35,-7.4076586,1.0,0.009999998,100.0,87.6369,100,1.0,1.0,-2.842170943040401e-15,7757.804765001955,7757.804765001955,3.5044917e-18,0.01,193.34077068046412,nan,,nan,-2.842170943040401e-15,0.01,-2.3841858e-07
20.0,-5.803519,1.0,0.009999998,100.0,68.659,100,1.0,1.0,-3.780087354243733e-14,4761.674741125565,4761.674741125565,3.5044917e-18,0.01,189.84306057390776,nan,,nan,-3.780087354243733e-14,0.01,-6.556511e-07
20.28,-6.906302,1.0,0.009999998,100.0,81.705574,100,1.0,1.0,5.0022208597511053e-14,6743.2337653361565,6743.2337653361565,3.5044917e-18,0.01,192.64354980672698,nan,,nan,5.0022208597511053e-14,0.01,1.5497208e-06
20.43,-6.711173,1.0,0.009999998,100.0,79.39707,100,1.0,1.0,4.4622083805734293e-14,6367.570991912286,6367.570991912286,3.5044917e-18,0.01,194.14113552266906,nan,,nan,4.4622083805734293e-14,0.01,-4.7683716e-07
20.47,-7.1357913,1.0,0.009999998,100.0,84.42056,100,1.0,1.0,2.8563817977556024e-14,7198.819810827288,7198.819810827288,3.5044917e-18,0.01,194.53924609304278,nan,,nan,2.8563817977556024e-14,0.01,
20.61,-7.238246,1.0,0.009999998,100.0,85.63265,100,1.0,1.0,2.7000623958883807e-15,7407.022126259145,7407.022126259145,3.5044917e-18,0.01,195.94477982477304,nan,,nan,2.7000623958883807e-15,0.01,-7.1525574e-07
19.57,-6.4418464,1.0,0.009999998,100.0,76.210785,100,1.0,1.0,5.968558980384841e-15,5866.751490885866,5866.751490885866,3.5044917e-18,0.01,185.5427063416315,nan,,nan,5.968558980384841e-15,0.01,2.3841858e-07
21.95,-7.816901,1.0,0.009999998,100.0,92.47848,100,1.0,1.0,-6.195932655828074e-14,8638.655886397213,8638.655886397213,3.5044917e-18,0.01,209.34121218209705,nan,,nan,-6.195932655828074e-14,0.01,-7.1525574e-07
19.82,-6.115555,1.0,0.009999998,100.0,72.35056,100,1.0,1.0,4.831690603168682e-15,5287.478520697205,5287.478520697205,3.5044917e-18,0.01,188.0452428768633,nan,,nan,4.831690603168682e-15,0.01,1.7881393e-07
21.51,-6.902697,1.0,0.009999998,100.0,81.66291,100,1.0,1.0,3.510081114654895e-14,6736.193822499192,6736.193822499192,3.5044917e-18,0.01,204.94176286753986,nan,,nan,3.510081114654895e-14,0.01,-4.7683716e-07
19.42,-5.8634095,1.0,0.009999998,100.0,69.36754,100,1.0,1.0,-1.2505552149377763e-14,4860.459836007338,4860.459836007338,3.5044917e-18,0.01,184.04146093219526,nan,,nan,-1.2505552149377763e-14,0.01,5.9604645e-07
21.63,-6.5719285,1.0,0.009999998,100.0,77.74973,100,1.0,1.0,1.3642420526593923e-14,6106.082642304281,6106.082642304281,3.5044917e-18,0.01,206.14467575885604,nan,,nan,1.3642420526593923e-14,0.01,1.7881393e-06
21.18,-6.9818835,1.0,0.009999998,100.0,82.599754,100,1.0,1.0,1.7905676941154525e-14,6891.636112970504,6891.636112970504,3.5044917e-18,0.01,201.644454721841,nan,,nan,1.7905676941154525e-14,0.01,-4.7683716e-07
20.11,-6.213506,1.0,0.009999998,100.0,73.50938,100,1.0,1.0,2.6005864128819668e-14,5458.21137424322,5458.21137424322,3.5044917e-18,0.01,190.9438084508629,nan,,nan,2.6005864128819668e-14,0.01,-8.34465e-07
19.99,-5.256211,1.0,0.009999998,100.0,62.184025,100,1.0,1.0,-4.348521542851813e-14,3905.912566101951,3905.912566101951,3.5044917e-18,0.01,189.7446802565044,nan,,nan,-4.348521542851813e-14,0.01,4.7683716e-07
21.38,-6.327172,1.0,0.009999998,100.0,74.854126,100,1.0,1.0,3.623767952376511e-14,5659.7377523710975,5659.7377523710975,3.5044917e-18,0.01,203.64383375072842,nan,,nan,3.623767952376511e-14,0.01,-5.662441e-07
21.61,-6.027036,1.0,0.009999998,100.0,71.303345,100,1.0,1.0,3.751665644813329e-14,5135.522008993765,5135.522008993765,3.5044917e-18,0.01,205.9433135537383,nan,,nan,3.751665644813329e-14,0.01,-3.5762787e-07
21.04,-6.915533,1.0,0.009999998,100.0,81.81477,100,1.0,1.0,-7.503331289626658e-14,6761.2704631382085,6761.2704631382085,3.5044917e-18,0.01,200.2426179657798,nan,,nan,-7.503331289626658e-14,0.01,5.9604645e-07
21.32,-6.714155,1.0,0.009999998,100.0,79.43236,100,1.0,1.0,-3.495870259939693e-14,6373.232945802015,6373.232945802015,3.5044917e-18,0.01,203.0434635684443,nan,,nan,-3.495870259939693e-14,0.01,-7.748604e-07
21.77,-6.350133,1.0,0.009999998,100.0,75.12578,100,1.0,1.0,3.581135388230905e-14,5700.891294961423,5700.891294961423,3.5044917e-18,0.01,207.54355797724736,nan,,nan,3.581135388230905e-14,0.01,1.1920929e-07
21.03,-6.515998,1.0,0.009999998,100.0,77.088036,100,1.0,1.0,-4.547473508864641e-15,6002.591219482974,6002.591219482974,3.5044917e-18,0.01,200.14262178397516,nan,,nan,-4.547473508864641e-15,0.01,
21.29,-6.912892,1.0,0.009999998,100.0,81.78354,100,1.0,1.0,1.0516032489249483e-14,6756.1081445895115,6756.1081445895115,3.5044917e-18,0.01,202.74069096665738,nan,,nan,1.0516032489249483e-14,0.01,7.1525574e-07
21.98,-6.9843183,1.0,0.009999998,100.0,82.62855,100,1.0,1.0,2.3305801732931285e-14,6896.441473724584,6896.441473724584,3.5044917e-18,0.01,209.64340850562917,nan,,nan,2.3305801732931285e-14,0.01,7.1525574e-07
20.45,-7.821357,1.0,0.009999998,100.0,92.53119,100,1.0,1.0,3.353761712787673e-14,8648.506449497516,8648.506449497516,3.5044917e-18,0.01,194.34265406689775,nan,,nan,3.353761712787673e-14,0.01,-1.1920929e-06
20.84,-6.9697666,1.0,0.009999998,100.0,82.45638,100,1.0,1.0,-2.2737367544323206e-15,6867.733033872451,6867.733033872451,3.5044917e-18,0.01,198.2430705359914,nan,,nan,-2.2737367544323206e-15,0.01,-1.7881393e-07
20.75,-6.67841,1.0,0.009999998,100.0,79.00949,100,1.0,1.0,2.7569058147491886e-14,6305.555106091103,6305.555106091103,3.5044917e-18,0.01,197.34325035381585,nan,,nan,2.7569058147491886e-14,0.01,5.364418e-07
20.12,-6.444154,1.0,0.009999998,100.0,76.2381,100,1.0,1.0,-3.836930773104541e-15,5870.957920826068,5870.957920826068,3.5044917e-18,0.01,191.04281187445088,nan,,nan,-3.836930773104541e-15,0.01,1.1920929e-06
20.23,-6.6946507,1.0,0.009999998,100.0,79.20161,100,1.0,1.0,3.9790393202565614e-15,6336.257002441445,6336.257002441445,3.5044917e-18,0.01,192.14300800949187,nan,,nan,3.9790393202565614e-15,0.01,-4.7683716e-07
19.58,-6.4051433,1.0,0.009999998,100.0,75.776566,100,1.0,1.0,-2.5295321393059567e-14,5800.089236129834,5800.089236129834,3.5044917e-18,0.01,185.64338221938283,nan,,nan,-2.5295321393059567e-14,0.01,7.1525574e-07
20.67,-6.444038,1.0,0.009999998,100.0,76.23672,100,1.0,1.0,-4.121147867408581e-14,5870.744920548703,5870.744920548703,3.5044917e-18,0.01,196.54231606622278,nan,,nan,-4.121147867408581e-14,0.01,-1.1920929e-07
20.58,-6.457537,1.0,0.009999998,100.0,76.39641,100,1.0,1.0,-1.1368683772161604e-14,5895.365329711914,5895.365329711914,3.5044917e-18,0.01,195.6439939586469,nan,,nan,-1.1368683772161604e-14,0.01,2.9802322e-07
20.15,-6.2961373,1.0,0.009999998,100.0,74.48697,100,1.0,1.0,4.405364961712621e-14,5604.351697744136,5604.351697744136,3.5044917e-18,0.01,191.34384639166134,nan,,nan,4.405364961712621e-14,0.01,
19.79,-6.164199,1.0,0.009999998,100.0,72.92606,100,1.0,1.0,-1.7337242752546444e-14,5371.929697641789,5371.929697641789,3.5044917e-18,0.01,187.7440276655837,nan,,nan,-1.7337242752546444e-14,0.01,-7.1525574e-07
20.23,-5.6093698,1.0,0.009999998,100.0,66.3621,100,1.0,1.0,-2.5863755581667648e-14,4448.412736292552,4448.412736292552,3.5044917e-18,0.01,192.14372539255444,nan,,nan,-2.5863755581667648e-14,0.01,-1.1920929e-07
20.74,-6.9565024,1.0,0.009999998,100.0,82.29947,100,1.0,1.0,2.870592652470805e-14,6841.61903490904,6841.61903490904,3.5044917e-18,0.01,197.24293876839735,nan,,nan,2.870592652470805e-14,0.01,-4.7683716e-07
22.12,-7.0090623,1.0,0.009999998,100.0,82.921295,100,1.0,1.0,3.694822225952521e-14,6945.394938567972,6945.394938567972,3.5044917e-18,0.01,211.04339798399636,nan,,nan,3.694822225952521e-14,0.01,3.5762787e-07
18.58,-5.3899565,1.0,0.009999998,100.0,63.766327,100,1.0,1.0,4.547473508864641e-15,4107.216492774617,4107.216492774617,3.5044917e-18,0.01,175.64399424887233,nan,,nan,4.547473508864641e-15,0.01,-7.1525574e-07
19.98,-5.964979,1.0,0.009999998,100.0,70.569176,100,1.0,1.0,-3.481659405224491e-14,5030.311890471693,5030.311890471693,3.5044917e-18,0.01,189.6424195459197,nan,,nan,-3.481659405224491e-14,0.01,-7.1525574e-07
20.09,-5.563499,1.0,0.009999998,100.0,65.81941,100,1.0,1.0,-6.764366844436153e-14,4375.954733878907,4375.954733878907,3.5044917e-18,0.01,190.74340305287012,nan,,nan,-6.764366844436153e-14,0.01,-4.172325e-07
20.32,-6.6317654,1.0,0.009999998,100.0,78.457634,100,1.0,1.0,3.282707439211663e-14,6217.7786383857465,6217.7786383857465,3.5044917e-18,0.01,193.04365506387023,nan,,nan,3.282707439211663e-14,0.01,-7.4505806e-08
20.3,-7.290176,1.0,0.009999998,100.0,86.247025,100,1.0,1.0,1.5489831639570185e-14,7513.6874517859,7513.6874517859,3.5044917e-18,0.01,192.84132927076186,nan,,nan,1.5489831639570185e-14,0.01,9.536743e-07
21.18,-7.8249607,1.0,0.009999998,100.0,92.57384,100,1.0,1.0,4.831690603168682e-15,8656.480441262067,8656.480441262067,3.5044917e-18,0.01,201.6432228470578,nan,,nan,4.831690603168682e-15,0.01,9.536743e-07
20.66,-6.863867,1.0,0.009999998,100.0,81.20353,100,1.0,1.0,1.7905676941154525e-14,6660.619299983863,6660.619299983863,3.5044917e-18,0.01,196.4430478969438,nan,,nan,1.7905676941154525e-14,0.01,
21.12,-7.100389,1.0,0.009999998,100.0,84.001724,100,1.0,1.0,-4.6043169277254495e-14,7127.565782506365,7127.565782506365,3.5044917e-18,0.01,201.04341676123374,nan,,nan,-4.6043169277254495e-14,0.01,
20.02,-6.4494123,1.0,0.009999998,100.0,76.3003,100,1.0,1.0,5.1443294069031255e-14,5880.54085430248,5880.54085430248,3.5044917e-18,0.01,190.04173680596344,nan,,nan,5.1443294069031255e-14,0.01,-4.7683716e-07
19.85,-5.54715,1.0,0.009999998,100.0,65.626015,100,1.0,1.0,1.9895196601282804e-14,4350.276650298438,4350.276650298438,3.5044917e-18,0.01,188.3441837872728,nan,,nan,1.9895196601282804e-14,0.01,-8.940697e-07
20.42,-6.948293,1.0,0.009999998,100.0,82.202354,100,1.0,1.0,2.5579538487363607e-14,6825.481852197676,6825.481852197676,3.5044917e-18,0.01,194.04319228357534,nan,,nan,2.5579538487363607e-14,0.01,2.3841858e-07
21.7,-7.0601635,1.0,0.009999998,100.0,83.52585,100,1.0,1.0,6.252776074688882e-15,7047.0374226377435,7047.0374226377435,3.5044917e-18,0.01,206.8417637960969,nan,,nan,6.252776074688882e-15,0.01,7.1525574e-07
20.62,-6.44931,1.0,0.009999998,100.0,76.29907,100,1.0,1.0,-3.140598892059643e-14,5880.352520321731,5880.352520321731,3.5044917e-18,0.01,196.04404749566052,nan,,nan,-3.140598892059643e-14,0.01,-6.2584877e-07
20.36,-6.3708935,1.0,0.009999998,100.0,75.371376,100,1.0,1.0,1.7053025658242404e-15,5738.226583096268,5738.226583096268,3.5044917e-18,0.01,193.4431206588896,nan,,nan,1.7053025658242404e-15,0.01,-2.3841858e-07
20.45,-6.540821,1.0,0.009999998,100.0,77.38169,100,1.0,1.0,-2.2168933355715127e-14,6048.411191918745,6048.411191918745,3.5044917e-18,0.01,194.34248808804216,nan,,nan,-2.2168933355715127e-14,0.01,2.9802322e-07
21.81,-7.1049023,1.0,0.009999998,100.0,84.055145,100,1.0,1.0,2.7853275241795927e-14,7136.632685943539,7136.632685943539,3.5044917e-18,0.01,207.9431113914079,nan,,nan,2.7853275241795927e-14,0.01,5.9604645e-07
19.46,-6.27899,1.0,0.009999998,100.0,74.284096,100,1.0,1.0,-3.069544618483633e-14,5573.865519375806,5573.865519375806,3.5044917e-18,0.01,184.44340530201757,nan,,nan,-3.069544618483633e-14,0.01,-7.748604e-07
21.51,-7.16574,1.0,0.009999998,100.0,84.77487,100,1.0,1.0,3.780087354243733e-14,7259.372301568988,7259.372301568988,3.5044917e-18,0.01,204.94427204114152,nan,,nan,3.780087354243733e-14,0.01,-2.3841858e-07
18.74,-5.1436424,1.0,0.009999998,100.0,60.852276,100,1.0,1.0,9.947598300641402e-15,3740.4036795326656,3740.4036795326656,3.5044917e-18,0.01,177.24419713932934,nan,,nan,9.947598300641402e-15,0.01,2.3841858e-07
19.77,-5.9612083,1.0,0.009999998,100.0,70.52455,100,1.0,1.0,2.1600499167107046e-14,5023.952274385448,5023.952274385448,3.5044917e-18,0.01,187.54296417337054,nan,,nan,2.1600499167107046e-14,0.01,-2.3841858e-07
21.02,-7.1452813,1.0,0.009999998,100.0,84.53282,100,1.0,1.0,3.410605131648481e-14,7217.978137938017,7217.978137938017,3.5044917e-18,0.01,200.04035088810045,nan,,nan,3.410605131648481e-14,0.01,7.1525574e-07
19.9,-6.1694026,1.0,0.009999998,100.0,72.987625,100,1.0,1.0,4.973799150320701e-15,5381.002508835743,5381.002508835743,3.5044917e-18,0.01,188.84484689038297,nan,,nan,4.973799150320701e-15,0.01,-4.7683716e-07
20.74,-6.8717194,1.0,0.009999998,100.0,81.29644,100,1.0,1.0,7.958078640513123e-15,6675.869933976909,6675.869933976909,3.5044917e-18,0.01,197.2412751023063,nan,,nan,7.958078640513123e-15,0.01,6.2584877e-07
20.43,-7.11408,1.0,0.009999998,100.0,84.1637,100,1.0,1.0,2.3163693185779265e-14,7155.07892360217,7155.07892360217,3.5044917e-18,0.01,194.1446051768245,nan,,nan,2.3163693185779265e-14,0.01,2.3841858e-07
22.35,-7.332155,1.0,0.009999998,100.0,86.74366,100,1.0,1.0,1.3642420526593923e-14,7600.4679556573055,7600.4679556573055,3.5044917e-18,0.01,213.34128898051992,nan,,nan,1.3642420526593923e-14,0.01,-2.3841858e-07
20.21,-6.034309,1.0,0.009999998,100.0,71.38939,100,1.0,1.0,2.0747847884194925e-14,5147.923388380318,5147.923388380318,3.5044917e-18,0.01,191.94177782779184,nan,,nan,2.0747847884194925e-14,0.01,-6.556511e-07
21.29,-6.7538147,1.0,0.009999998,100.0,79.90156,100,1.0,1.0,9.379164112033323e-15,6448.745995768481,6448.745995768481,3.5044917e-18,0.01,202.74144585237272,nan,,nan,9.379164112033323e-15,0.01,-9.536743e-07
20.37,-6.4569144,1.0,0.009999998,100.0,76.38906,100,1.0,1.0,-3.012701199622825e-14,5894.229891264471,5894.229891264471,3.5044917e-18,0.01,193.54630227386988,nan,,nan,-3.012701199622825e-14,0.01,
20.42,-5.747913,1.0,0.009999998,100.0,68.001144,100,1.0,1.0,1.5347723092418165e-14,4670.863892655277,4670.863892655277,3.5044917e-18,0.01,194.04177664900405,nan,,nan,1.5347723092418165e-14,0.01,-5.9604645e-07
20.67,-6.9996486,1.0,0.009999998,100.0,82.80991,100,1.0,1.0,5.968558980384841e-15,6926.7497245442355,6926.7497245442355,3.5044917e-18,0.01,196.5430444833264,nan,,nan,5.968558980384841e-15,0.01,8.940697e-07
21.24,-7.687638,1.0,0.009999998,100.0,90.94924,100,1.0,1.0,4.106937012693379e-14,8355.316953937814,8355.316953937814,3.5044917e-18,0.01,202.24302014386467,nan,,nan,4.106937012693379e-14,0.01,
20.77,-6.44502,1.0,0.009999998,100.0,76.24834,100,1.0,1.0,-2.3305801732931285e-14,5872.534180206502,5872.534180206502,3.5044917e-18,0.01,197.5415180480649,nan,,nan,-2.3305801732931285e-14,0.01,9.536743e-07
21.59,-7.1990614,1.0,0.009999998,100.0,85.169075,100,1.0,1.0,-2.3305801732931285e-14,7327.0416605836535,7327.0416605836535,3.5044917e-18,0.01,205.74248760065967,nan,,nan,-2.3305801732931285e-14,0.01,4.7683716e-07
20.34,-5.309909,1.0,0.009999998,100.0,62.81931,100,1.0,1.0,2.5579538487363607e-14,3986.127059174792,3986.127059174792,3.5044917e-18,0.01,193.24351226782102,nan,,nan,2.5579538487363607e-14,0.01,2.3841858e-07
20.14,-6.2478776,1.0,0.009999998,100.0,73.91603,100,1.0,1.0,4.263256414560601e-14,5518.766883403468,5518.766883403468,3.5044917e-18,0.01,191.2437054869292,nan,,nan,4.263256414560601e-14,0.01,
21.02,-6.549443,1.0,0.009999998,100.0,77.4837,100,1.0,1.0,-1.2221335055073723e-14,6064.368056632443,6064.368056632443,3.5044917e-18,0.01,200.04134242532032,nan,,nan,-1.2221335055073723e-14,0.01,-3.5762787e-07
21.05,-5.821207,1.0,0.009999998,100.0,68.86826,100,1.0,1.0,-3.126388037344441e-15,4790.744873097555,4790.744873097555,3.5044917e-18,0.01,200.34282137743884,nan,,nan,-3.126388037344441e-15,0.01,-9.536743e-07
19.98,-5.8592806,1.0,0.009999998,100.0,69.3187,100,1.0,1.0,-1.5916157281026246e-14,4853.618396843417,4853.618396843417,3.5044917e-18,0.01,189.6442203538557,nan,,nan,-1.5916157281026246e-14,0.01,-1.1920929e-07
21.24,-6.749674,1.0,0.009999998,100.0,79.85256,100,1.0,1.0,9.379164112033323e-15,6440.840383066387,6440.840383066387,3.5044917e-18,0.01,202.24294192191908,nan,,nan,9.379164112033323e-15,0.01,-2.3841858e-07
20.04,-6.202036,1.0,0.009999998,100.0,73.37369,100,1.0,1.0,-2.1032064978498965e-14,5438.079481079725,5438.079481079725,3.5044917e-18,0.01,190.24576325630528,nan,,nan,-2.1032064978498965e-14,0.01,2.7567148e-07
20.77,-7.5354567,1.0,0.009999998,100.0,89.148834,100,1.0,1.0,3.112177182629239e-14,8027.792089283631,8027.792089283631,3.5044917e-18,0.01,197.54470477792552,nan,,nan,3.112177182629239e-14,0.01,1.1920929e-07
20.34,-6.6276803,1.0,0.009999998,100.0,78.40932,100,1.0,1.0,-3.552713678800501e-15,6210.122298709712,6210.122298709712,3.5044917e-18,0.01,193.24246781661114,nan,,nan,-3.552713678800501e-15,0.01,-1.1920929e-06
21.29,-7.0518103,1.0,0.009999998,100.0,83.427025,100,1.0,1.0,-2.3590018827235325e-14,7030.3715784764145,7030.3715784764145,3.5044917e-18,0.01,202.74093224958185,nan,,nan,-2.3590018827235325e-14,0.01,-3.5762787e-07
20.43,-6.6234207,1.0,0.009999998,100.0,78.35892,100,1.0,1.0,-2.0179413695586844e-14,6202.142336226956,6202.142336226956,3.5044917e-18,0.01,194.1438665262815,nan,,nan,-2.0179413695586844e-14,0.01,2.9802322e-07
18.33,-5.5504923,1.0,0.009999998,100.0,65.66554,100,1.0,1.0,1.1795009413617663e-14,4355.518830135949,4355.518830135949,3.5044917e-18,0.01,173.14578319151448,nan,,nan,1.1795009413617663e-14,0.01,7.1525574e-07
21.23,-6.133466,1.0,0.009999998,100.0,72.56248,100,1.0,1.0,-4.092726157978177e-14,5318.497920228426,5318.497920228426,3.5044917e-18,0.01,202.14240191992747,nan,,nan,-4.092726157978177e-14,0.01,8.34465e-07
20.55,-5.8295527,1.0,0.009999998,100.0,68.966995,100,1.0,1.0,4.263256414560601e-15,4804.491908544629,4804.491908544629,3.5044917e-18,0.01,195.34366243932615,nan,,nan,4.263256414560601e-15,0.01,-4.172325e-07
20.21,-7.1713905,1.0,0.009999998,100.0,84.84171,100,1.0,1.0,2.870592652470805e-14,7270.823829007142,7270.823829007142,3.5044917e-18,0.01,191.94469925061773,nan,,nan,2.870592652470805e-14,0.01,1.4901161e-08
21.79,-6.998886,1.0,0.009999998,100.0,82.800865,100,1.0,1.0,3.964828465541359e-14,6925.236866063892,6925.236866063892,3.5044917e-18,0.01,207.7445652918623,nan,,nan,3.964828465541359e-14,0.01,-1.1920929e-06
20.22,-6.5598884,1.0,0.009999998,100.0,77.607285,100,1.0,1.0,-2.3021584638627248e-14,6083.728367152836,6083.728367152836,3.5044917e-18,0.01,192.0435328115924,nan,,nan,-2.3021584638627248e-14,0.01,-2.3841858e-07
20.93,-7.219098,1.0,0.009999998,100.0,85.40613,100,1.0,1.0,4.831690603168682e-15,7367.886606829782,7367.886606829782,3.5044917e-18,0.01,199.1427085613228,nan,,nan,4.831690603168682e-15,0.01,4.7683716e-07
21.59,-7.282993,1.0,0.009999998,100.0,86.16204,100,1.0,1.0,-1.4210854715202004e-14,7498.886502046192,7498.886502046192,3.5044917e-18,0.01,205.7427789489575,nan,,nan,-1.4210854715202004e-14,0.01,3.5762787e-07
20.6,-6.7988505,1.0,0.009999998,100.0,80.43434,100,1.0,1.0,-1.0800249583553523e-14,6535.032765140796,6535.032765140796,3.5044917e-18,0.01,195.84398496196448,nan,,nan,-1.0800249583553523e-14,0.01,2.644956e-07
20.51,-5.9617543,1.0,0.009999998,100.0,70.53103,100,1.0,1.0,-1.9895196601282807e-15,5024.874897290935,5024.874897290935,3.5044917e-18,0.01,194.94281694767358,nan,,nan,-1.9895196601282807e-15,0.01,7.1525574e-07
22.19,-6.6305757,1.0,0.009999998,100.0,78.44356,100,1.0,1.0,-4.831690603168682e-15,6215.547595227856,6215.547595227856,3.5044917e-18,0.01,211.74270512615064,nan,,nan,-4.831690603168682e-15,0.01,-1.7881393e-07
20.61,-7.402442,1.0,0.009999998,100.0,87.575195,100,1.0,1.0,-2.1316282072803005e-15,7746.883407311054,7746.883407311054,3.5044917e-18,0.01,195.9432570649365,nan,,nan,-2.1316282072803005e-15,0.01,-1.66893e-06
22.91,-7.040542,1.0,0.009999998,100.0,83.29372,100,1.0,1.0,2.5863755581667648e-14,7007.922297875727,7007.922297875727,3.5044917e-18,0.01,218.9428350781195,nan,,nan,2.5863755581667648e-14,0.01,-7.1525574e-07
19.6,-5.4345775,1.0,0.009999998,100.0,64.294205,100,1.0,1.0,-2.1884716261411086e-14,4175.499276747977,4175.499276747977,3.5044917e-18,0.01,185.84543787263038,nan,,nan,-2.1884716261411086e-14,0.01,4.7683716e-07
19.81,-5.75517,1.0,0.009999998,100.0,68.087006,100,1.0,1.0,-1.9326762412674726e-14,4682.6666741494,4682.6666741494,3.5044917e-18,0.01,187.94442208592082,nan,,nan,-1.9326762412674726e-14,0.01,-8.34465e-07
21.56,-6.9878573,1.0,0.009999998,100.0,82.67041,100,1.0,1.0,-2.3305801732931285e-14,6903.431781822263,6903.431781822263,3.5044917e-18,0.01,205.4414636711548,nan,,nan,-2.3305801732931285e-14,0.01,9.536743e-07
19.56,-6.622378,1.0,0.009999998,100.0,78.346596,100,1.0,1.0,-2.7569058147491886e-14,6200.191161358669,6200.191161358669,3.5044917e-18,0.01,185.4438391249136,nan,,nan,-2.7569058147491886e-14,0.01,2.3841858e-07
21.74,-8.029717,1.0,0.009999998,100.0,94.996216,100,1.0,1.0,-5.769607014372013e-14,9115.436466944257,9115.436466944257,3.5044917e-18,0.01,207.24432995179606,nan,,nan,-5.769607014372013e-14,0.01,2.1457672e-06
21.6,-7.304403,1.0,0.009999998,100.0,86.41534,100,1.0,1.0,2.5579538487363607e-14,7543.0412457165285,7543.0412457165285,3.5044917e-18,0.01,205.84211983696866,nan,,nan,2.5579538487363607e-14,0.01,
20.83,-6.1593347,1.0,0.009999998,100.0,72.868515,100,1.0,1.0,-1.3358203432289883e-14,5363.455062453655,5363.455062453655,3.5044917e-18,0.01,198.1436273427268,nan,,nan,-1.3358203432289883e-14,0.01,-6.556511e-07
20.38,-6.4526725,1.0,0.009999998,100.0,76.33887,100,1.0,1.0,-5.115907697472721e-15,5886.487353899184,5886.487353899184,3.5044917e-18,0.01,193.64387210836878,nan,,nan,-5.115907697472721e-15,0.01,1.1920929e-07
21.14,-6.1677556,1.0,0.009999998,100.0,72.96814,100,1.0,1.0,3.2116531656356525e-14,5378.13110000653,5378.13110000653,3.5044917e-18,0.01,201.2433928213318,nan,,nan,3.2116531656356525e-14,0.01,4.0233135e-07
21.39,-6.1868443,1.0,0.009999998,100.0,73.19396,100,1.0,1.0,4.177991286269389e-14,5411.470961645248,5411.470961645248,3.5044917e-18,0.01,203.74411655162385,nan,,nan,4.177991286269389e-14,0.01,1.1920929e-07
19.9,-6.2289686,1.0,0.009999998,100.0,73.692314,100,1.0,1.0,-4.149569576838985e-14,5485.411141878322,5485.411141878322,3.5044917e-18,0.01,188.84420784236764,nan,,nan,-4.149569576838985e-14,0.01,-2.3841858e-07
20.1,-6.3517194,1.0,0.009999998,100.0,75.14453,100,1.0,1.0,-2.0747847884194925e-14,5703.7376470124145,5703.7376470124145,3.5044917e-18,0.01,190.84321744662256,nan,,nan,-2.0747847884194925e-14,0.01,-2.9802322e-08
