AvgDiscRet,VarRet,J,MinVanillaIw,Delta,MaxNormIw,AvgRet,ESSClassic,EpsThisIter,VarDiscRet,VarNormIw,AvgVanillaIw,IterType,VarJ,Bound,AvgNormIw,BatchSize,VarVanillaIw,AvgEpLen,ESSRenyi,MaxVanillaIw,VanillaAvgRet,eRenyi2,MinNormIw
75.8803694599,553.76264067,74.9444,1.0,0.8,0.0025,75.8803694599,400.0,100,553.76264067,5.4346e-20,1.0,2,22.0397,71.426,0.0025,500,,500.0,500.0,1.0,75.8803694599,1.0,0.0025
72.6247785053,531.455624024,74.4805,0.999907,0.8,0.00200018,72.6247785053,499.9999346,100,531.455624024,1.9268e-15,1.0,1,22.2416,71.3282,0.002,500,4.81675e-10,500.0,500.0,1.00009,72.6247785053,1.0,0.00199981
72.5586168649,475.023505458,72.5586,1.0,0.8,0.01,72.5586168649,100.0,100,475.023505458,3.50449e-18,1.0,2,21.6858,65.1454,0.01,500,,500.0,500.0,1.0,72.5586168649,1.0,0.01
73.8141459786,570.948898846,73.1864,1.0,0.8,0.005,73.8141459786,200.000000102,100,570.948898846,2.1793e-19,1.0,2,22.7629,67.9445,0.005,500,,500.0,500.0,1.0,73.8141459786,1.0,0.005
73.826208617,505.508890927,73.3997,1.0,0.8,0.00333333,73.826208617,299.999969474,100,505.508890927,5.43914e-20,1.0,2,22.635,69.1197,0.00333333,500,,500.0,500.0,1.0,73.826208617,1.0,0.00333333
73.4063634647,430.719506449,73.4013,1.0,0.8,0.0025,73.4063634647,400.0,100,430.719506449,5.4346e-20,1.0,2,22.1554,69.6947,0.0025,500,,500.0,500.0,1.0,73.4063634647,1.0,0.0025
73.4381422876,522.388415457,73.4087,1.0,0.8,0.002,73.4381422876,500.000006643,100,522.388415457,5.43187e-20,1.0,1,22.2738,70.0934,0.002,500,,500.0,500.0,1.0,73.4381422876,1.0,0.002
71.6098079171,435.472105646,71.6098,1.0,0.8,0.01,71.6098079171,100.0,100,435.472105646,3.50449e-18,1.0,2,20.7634,65.1174,0.01,500,,500.0,500.0,1.0,71.6098079171,1.0,0.01
76.9931502328,533.331624809,74.3015,1.0,0.8,0.005,76.9931502328,200.000000102,100,533.331624809,2.1793e-19,1.0,2,22.0636,69.2575,0.005,500,,500.0,500.0,1.0,76.9931502328,1.0,0.005
75.0852923295,430.160727879,74.5628,1.0,0.8,0.00333333,75.0852923295,299.999969474,100,430.160727879,5.43914e-20,1.0,2,21.6015,70.4444,0.00333333,500,,500.0,500.0,1.0,75.0852923295,1.0,0.00333333
71.3922788705,414.163647272,73.7701,1.0,0.8,0.0025,71.3922788705,400.0,100,414.163647272,5.4346e-20,1.0,2,21.3157,70.2035,0.0025,500,,500.0,500.0,1.0,71.3922788705,1.0,0.0025
71.900211941,479.387256601,73.3961,1.0,0.8,0.002,71.900211941,500.000006643,100,479.387256601,5.43187e-20,1.0,1,21.4235,70.2061,0.002,500,,500.0,500.0,1.0,71.900211941,1.0,0.002
74.1263408151,480.237505387,74.1263,1.0,0.8,0.01,74.1263408151,100.0,100,480.237505387,3.50449e-18,1.0,2,21.8045,67.9426,0.01,500,,500.0,500.0,1.0,74.1263408151,1.0,0.01
77.6830454802,607.25731672,75.9047,1.0,0.8,0.005,77.6830454802,200.000000102,100,607.25731672,2.1793e-19,1.0,2,23.2696,70.7889,0.005,500,,500.0,500.0,1.0,77.6830454802,1.0,0.005
76.7904952309,472.18293629,76.2,1.0,0.8,0.00333333,76.7904952309,299.999969474,100,472.18293629,5.43914e-20,1.0,2,22.7371,72.023,0.00333333,500,,500.0,500.0,1.0,76.7904952309,1.0,0.00333333
76.3519497681,410.963304343,76.238,1.0,0.8,0.0025,76.3519497681,400.0,100,410.963304343,5.4346e-20,1.0,2,22.1235,72.6206,0.0025,500,,500.0,500.0,1.0,76.3519497681,1.0,0.0025
76.7492296299,452.073141218,76.3402,0.99999,0.8,0.002,76.7492296299,500.000238276,100,452.073141218,8.46492e-18,1.0,1,21.9343,73.1047,0.002,500,2.11802e-12,500.0,500.0,1.0,76.7492296299,1.0,0.00199998
73.8232830898,487.445003601,73.8233,1.0,0.8,0.01,73.8232830898,100.0,100,487.445003601,3.50449e-18,1.0,2,21.9675,67.5052,0.01,500,,500.0,500.0,1.0,73.8232830898,1.0,0.01
74.9793511516,446.231654634,74.4013,1.0,0.8,0.005,74.9793511516,200.000000102,100,446.231654634,2.1793e-19,1.0,2,21.5059,69.9337,0.005,500,,500.0,500.0,1.0,74.9793511516,1.0,0.005
71.6754732697,388.610776177,73.4927,1.0,0.8,0.00333333,71.6754732697,299.999969474,100,388.610776177,5.43914e-20,1.0,2,20.9339,69.8449,0.00333333,500,,500.0,500.0,1.0,71.6754732697,1.0,0.00333333
77.4284485757,462.42572398,74.4766,1.0,0.8,0.0025,77.4284485757,400.0,100,462.42572398,5.4346e-20,1.0,2,21.1193,71.197,0.0025,500,,500.0,500.0,1.0,77.4284485757,1.0,0.0025
72.7520115122,360.894790804,74.1317,1.0,0.8,0.002,72.7520115122,500.000006643,100,360.894790804,5.43187e-20,1.0,1,20.7064,71.1983,0.002,500,,500.0,500.0,1.0,72.7520115122,1.0,0.002
78.0536167289,408.110041178,78.0536,1.0,0.8,0.01,78.0536167289,100.0,100,408.110041178,3.50449e-18,1.0,2,20.1005,71.6303,0.01,500,,500.0,500.0,1.0,78.0536167289,1.0,0.01
69.4304455108,463.857511069,73.742,1.0,0.8,0.005,69.4304455108,200.000000102,100,463.857511069,2.1793e-19,1.0,2,21.2182,69.2001,0.005,500,,500.0,500.0,1.0,69.4304455108,1.0,0.005
74.8965053984,476.458295311,74.1269,1.0,0.8,0.00333333,74.8965053984,299.999969474,100,476.458295311,5.43914e-20,1.0,2,21.3932,70.4184,0.00333333,500,,500.0,500.0,1.0,74.8965053984,1.0,0.00333333
76.2276612789,436.873093005,74.6521,1.0,0.8,0.0025,76.2276612789,400.0,100,436.873093005,5.4346e-20,1.0,2,21.2651,71.0819,0.0025,500,,500.0,500.0,1.0,76.2276612789,1.0,0.0025
73.6452750307,405.701593772,74.4507,1.0,0.8,0.002,73.6452750307,500.000006643,100,405.701593772,5.43187e-20,1.0,1,21.0299,71.2575,0.002,500,,500.0,500.0,1.0,73.6452750307,1.0,0.002
75.046434311,406.56161088,75.0464,1.0,0.8,0.01,75.046434311,100.0,100,406.56161088,3.50449e-18,1.0,2,20.0623,68.6102,0.01,500,,500.0,500.0,1.0,75.046434311,1.0,0.01
74.7848899236,376.805388509,74.9157,1.0,0.8,0.005,74.7848899236,200.000000102,100,376.805388509,2.1793e-19,1.0,2,19.6922,70.3645,0.005,500,,500.0,500.0,1.0,74.7848899236,1.0,0.005
73.1343551263,489.52544117,74.3219,1.0,0.8,0.00333333,73.1343551263,299.999969474,100,489.52544117,5.43914e-20,1.0,2,20.5127,70.2627,0.00333333,500,,500.0,500.0,1.0,73.1343551263,1.0,0.00333333
77.5245623145,408.493759136,75.1226,1.0,0.8,0.0025,77.5245623145,400.0,100,408.493759136,5.4346e-20,1.0,2,20.4598,71.6072,0.0025,500,,500.0,500.0,1.0,77.5245623145,1.0,0.0025
74.2230079821,327.040872536,74.9427,1.0,0.8,0.002,74.2230079821,500.000006643,100,327.040872536,5.43187e-20,1.0,1,19.9942,71.7984,0.002,500,,500.0,500.0,1.0,74.2230079821,1.0,0.002
73.9606308178,359.258198323,73.9606,1.0,0.8,0.01,73.9606308178,100.0,100,359.258198323,3.50449e-18,1.0,2,18.8591,67.75,0.01,500,,500.0,500.0,1.0,73.9606308178,1.0,0.01
73.17874945,503.336444537,73.5697,1.0,0.8,0.005,73.17874945,200.000000102,100,503.336444537,2.1793e-19,1.0,2,20.6673,68.5372,0.005,500,,500.0,500.0,1.0,73.17874945,1.0,0.005
70.4463263545,568.578352249,72.5286,1.0,0.8,0.00333333,70.4463263545,299.999969474,100,568.578352249,5.43914e-20,1.0,2,21.7843,68.4195,0.00333333,500,,500.0,500.0,1.0,70.4463263545,1.0,0.00333333
78.2240874487,533.26384161,73.9524,1.0,0.8,0.0025,78.2240874487,400.0,100,533.26384161,5.4346e-20,1.0,2,22.2257,70.3939,0.0025,500,,500.0,500.0,1.0,78.2240874487,1.0,0.0025
75.3998148386,463.394962186,74.242,0.999891,0.8,0.00200032,75.3998148386,499.9999301,100,463.394962186,8.28156e-15,0.999998,1,22.0744,71.0592,0.002,500,2.07054e-09,500.0,500.0,1.00016,75.3998148386,1.0,0.00199979
72.5395216689,567.057046946,72.5395,1.0,0.8,0.01,72.5395216689,100.0,100,567.057046946,3.50449e-18,1.0,2,23.6936,65.3964,0.01,500,,500.0,500.0,1.0,72.5395216689,1.0,0.01
71.9492879307,348.525440525,72.2444,1.0,0.8,0.005,71.9492879307,200.000000102,100,348.525440525,2.1793e-19,1.0,2,21.2909,67.1935,0.005,500,,500.0,500.0,1.0,71.9492879307,1.0,0.005
73.3459980273,539.289939751,72.6116,1.0,0.8,0.00333333,73.3459980273,299.999969474,100,539.289939751,5.43914e-20,1.0,2,21.9188,68.0936,0.00333333,500,,500.0,500.0,1.0,73.3459980273,1.0,0.00333333
75.3912197577,544.96258652,73.3065,1.0,0.8,0.0025,75.3912197577,400.0,100,544.96258652,5.4346e-20,1.0,2,22.2857,69.3938,0.0025,500,,500.0,500.0,1.0,75.3912197577,1.0,0.0025
71.3588448087,485.563136629,72.917,1.0,0.8,0.002,71.3588448087,500.000006643,100,485.563136629,5.43187e-20,1.0,1,22.2277,69.4173,0.002,500,,500.0,500.0,1.0,71.3588448087,1.0,0.002
72.4407323068,338.529487575,72.4407,1.0,0.8,0.01,72.4407323068,100.0,100,338.529487575,3.50449e-18,1.0,2,18.3069,66.5883,0.01,500,,500.0,500.0,1.0,72.4407323068,1.0,0.01
71.6740475574,376.459160994,72.0574,1.0,0.8,0.005,71.6740475574,200.000000102,100,376.459160994,2.1793e-19,1.0,2,18.8167,67.171,0.005,500,,500.0,500.0,1.0,71.6740475574,1.0,0.005
75.1191234062,570.633748393,73.078,1.0,0.8,0.00333333,75.1191234062,299.999969474,100,570.633748393,5.43914e-20,1.0,2,20.6503,69.0112,0.00333333,500,,500.0,500.0,1.0,75.1191234062,1.0,0.00333333
72.9678407632,453.612394624,73.0504,1.0,0.8,0.0025,72.9678407632,400.0,100,453.612394624,5.4346e-20,1.0,2,20.787,69.5285,0.0025,500,,500.0,500.0,1.0,72.9678407632,1.0,0.0025
74.5605635789,409.764430777,73.3525,1.0,0.8,0.002,74.5605635789,500.000006643,100,409.764430777,5.43187e-20,1.0,1,20.6683,70.1999,0.002,500,,500.0,500.0,1.0,74.5605635789,1.0,0.002
78.1334763974,386.510302758,78.1335,1.0,0.8,0.01,78.1334763974,100.0,100,386.510302758,3.50449e-18,1.0,2,19.5613,71.3611,0.01,500,,500.0,500.0,1.0,78.1334763974,1.0,0.01
70.3233582346,338.666741895,74.2284,1.0,0.8,0.005,70.3233582346,200.000000102,100,338.666741895,2.1793e-19,1.0,2,19.3446,69.4396,0.005,500,,500.0,500.0,1.0,70.3233582346,1.0,0.005
74.2847065618,401.004072229,74.2472,1.0,0.8,0.00333333,74.2847065618,299.999969474,100,401.004072229,5.43914e-20,1.0,2,19.5399,70.3371,0.00333333,500,,500.0,500.0,1.0,74.2847065618,1.0,0.00333333
71.0972314535,438.470634444,73.4597,1.0,0.8,0.0025,71.0972314535,400.0,100,438.470634444,5.4346e-20,1.0,2,19.9183,69.9435,0.0025,500,,500.0,500.0,1.0,71.0972314535,1.0,0.0025
74.8527675787,442.261928193,73.7383,1.0,0.8,0.002,74.8527675787,500.000006643,100,442.261928193,5.43187e-20,1.0,1,20.1313,70.5933,0.002,500,,500.0,500.0,1.0,74.8527675787,1.0,0.002
76.1782903954,384.977714335,76.1783,1.0,0.8,0.01,76.1782903954,100.0,100,384.977714335,3.50449e-18,1.0,2,19.5225,70.0769,0.01,500,,500.0,500.0,1.0,76.1782903954,1.0,0.01
72.4043112762,577.359379348,74.2913,1.0,0.8,0.005,72.4043112762,200.000000102,100,577.359379348,2.1793e-19,1.0,2,21.907,68.4443,0.005,500,,500.0,500.0,1.0,72.4043112762,1.0,0.005
73.8811009666,400.911914122,74.1546,1.0,0.8,0.00333333,73.8811009666,299.999969474,100,400.911914122,5.43914e-20,1.0,2,21.267,69.3805,0.00333333,500,,500.0,500.0,1.0,73.8811009666,1.0,0.00333333
77.1198919757,564.05555509,74.8959,1.0,0.8,0.0025,77.1198919757,400.0,100,564.05555509,5.4346e-20,1.0,2,21.9195,70.7614,0.0025,500,,500.0,500.0,1.0,77.1198919757,1.0,0.0025
71.6076607525,479.990459707,74.2383,1.0,0.8,0.002,71.6076607525,500.000006643,100,479.990459707,5.43187e-20,1.0,1,21.9349,70.5403,0.002,500,,500.0,500.0,1.0,71.6076607525,1.0,0.002
75.7614622292,539.212826995,75.7615,1.0,0.8,0.01,75.7614622292,100.0,100,539.212826995,3.50449e-18,1.0,2,23.1046,68.3758,0.01,500,,500.0,500.0,1.0,75.7614622292,1.0,0.01
75.5987224311,545.382282692,75.6801,1.0,0.8,0.005,75.5987224311,200.000000102,100,545.382282692,2.1793e-19,1.0,2,23.1707,70.4576,0.005,500,,500.0,500.0,1.0,75.5987224311,1.0,0.005
75.213505119,749.581198267,75.5246,1.0,0.8,0.00333333,75.213505119,299.999969474,100,749.581198267,5.43914e-20,1.0,2,24.6035,69.7808,0.00333333,500,,500.0,500.0,1.0,75.213505119,1.0,0.00333333
76.6728787401,538.893956816,75.8116,1.0,0.8,0.0025,76.6728787401,400.0,100,538.893956816,5.4346e-20,1.0,2,24.2409,70.8374,0.0025,500,,500.0,500.0,1.0,76.6728787401,1.0,0.0025
77.1219883424,534.175008911,76.0737,1.0,0.8,0.002,77.1219883424,500.000006643,100,534.175008911,5.43187e-20,1.0,1,24.0029,71.6246,0.002,500,,500.0,500.0,1.0,77.1219883424,1.0,0.002
78.0909648857,550.547552647,78.091,1.0,0.8,0.01,78.0909648857,100.0,100,550.547552647,3.50449e-18,1.0,2,23.3461,70.9927,0.01,500,,500.0,500.0,1.0,78.0909648857,1.0,0.01
76.972094772,602.70390619,77.5315,1.0,0.8,0.005,76.972094772,200.000000102,100,602.70390619,2.1793e-19,1.0,2,23.8992,72.5,0.005,500,,500.0,500.0,1.0,76.972094772,1.0,0.005
75.0677559074,362.391240306,76.7103,1.0,0.8,0.00333333,75.0677559074,299.999969474,100,362.391240306,5.43914e-20,1.0,2,22.3991,72.602,0.00333333,500,,500.0,500.0,1.0,75.0677559074,1.0,0.00333333
73.9272271383,579.667954613,76.0145,1.0,0.8,0.0025,73.9272271383,400.0,100,579.667954613,5.4346e-20,1.0,2,22.83,72.3477,0.0025,500,,500.0,500.0,1.0,73.9272271383,1.0,0.0025
74.5709645604,460.82849423,75.7258,1.0,0.8,0.002,74.5709645604,500.000006643,100,460.82849423,5.43187e-20,1.0,1,22.551,72.4462,0.002,500,,500.0,500.0,1.0,74.5709645604,1.0,0.002
77.4122627312,441.680432642,77.4123,1.0,0.8,0.01,77.4122627312,100.0,100,441.680432642,3.50449e-18,1.0,2,20.9109,70.7099,0.01,500,,500.0,500.0,1.0,77.4122627312,1.0,0.01
71.3277330994,469.907449208,74.37,1.0,0.8,0.005,71.3277330994,200.000000102,100,469.907449208,2.1793e-19,1.0,2,21.4591,69.6307,0.005,500,,500.0,500.0,1.0,71.3277330994,1.0,0.005
73.8735206744,396.656714939,74.2045,1.0,0.8,0.00333333,73.8735206744,299.999969474,100,396.656714939,5.43914e-20,1.0,2,20.9272,70.3349,0.00333333,500,,500.0,500.0,1.0,73.8735206744,1.0,0.00333333
69.5889483508,488.947618476,73.0506,1.0,0.8,0.0025,69.5889483508,400.0,100,488.947618476,5.4346e-20,1.0,2,21.2948,69.6994,0.0025,500,,500.0,500.0,1.0,69.5889483508,1.0,0.0025
72.4004272468,404.574996052,72.9206,0.999947,0.8,0.00200014,72.4004272468,500.000127213,100,404.574996052,6.21489e-16,0.999999,1,21.0463,69.9232,0.002,500,1.55367e-10,500.0,500.0,1.00007,72.4004272468,1.0,0.0019999
73.2053136505,518.364704094,73.2053,1.0,0.8,0.01,73.2053136505,100.0,100,518.364704094,3.50449e-18,1.0,2,22.6535,64.6815,0.01,500,,500.0,500.0,1.0,73.2053136505,1.0,0.01
74.4445995646,527.575137688,73.825,1.0,0.8,0.005,74.4445995646,200.000000102,100,527.575137688,2.1793e-19,1.0,2,22.7623,67.7977,0.005,500,,500.0,500.0,1.0,74.4445995646,1.0,0.005
72.6579804126,424.275561188,73.436,1.0,0.8,0.00333333,72.6579804126,299.999969474,100,424.275561188,5.43914e-20,1.0,2,22.0393,68.5147,0.00333333,500,,500.0,500.0,1.0,72.6579804126,1.0,0.00333333
76.6927653041,458.609564197,74.2502,1.0,0.8,0.0025,76.6927653041,400.0,100,458.609564197,5.4346e-20,1.0,2,21.9042,69.9883,0.0025,500,,500.0,500.0,1.0,76.6927653041,1.0,0.0025
75.877692374,480.543941918,74.5757,1.0,0.8,0.002,75.877692374,500.000006643,100,480.543941918,5.43187e-20,1.0,1,21.8953,70.7637,0.002,500,,500.0,500.0,1.0,75.877692374,1.0,0.002
75.7449466599,510.349476036,75.7449,1.0,0.8,0.01,75.7449466599,100.0,100,510.349476036,3.50449e-18,1.0,2,22.4777,68.7598,0.01,500,,500.0,500.0,1.0,75.7449466599,1.0,0.01
72.215312779,473.236594728,73.9801,1.0,0.8,0.005,72.215312779,200.000000102,100,473.236594728,2.1793e-19,1.0,2,22.1357,69.0409,0.005,500,,500.0,500.0,1.0,72.215312779,1.0,0.005
72.5710790146,661.428242959,73.5105,1.0,0.8,0.00333333,72.5710790146,299.999969474,100,661.428242959,5.43914e-20,1.0,2,23.3532,69.3981,0.00333333,500,,500.0,500.0,1.0,72.5710790146,1.0,0.00333333
73.1624704635,445.91326927,73.4235,1.0,0.8,0.0025,73.1624704635,400.0,100,445.91326927,5.4346e-20,1.0,2,22.7907,69.8621,0.0025,500,,500.0,500.0,1.0,73.1624704635,1.0,0.0025
72.2672078932,406.731698251,73.1922,1.0,0.8,0.002,72.2672078932,500.000006643,100,406.731698251,5.43187e-20,1.0,1,22.2773,70.0068,0.002,500,,500.0,500.0,1.0,72.2672078932,1.0,0.002
72.640271881,442.637975526,72.6403,1.0,0.8,0.01,72.640271881,100.0,100,442.637975526,3.50449e-18,1.0,2,20.9335,65.9925,0.01,500,,500.0,500.0,1.0,72.640271881,1.0,0.01
75.9899942413,547.242330126,74.3151,1.0,0.8,0.005,75.9899942413,200.000000102,100,547.242330126,2.1793e-19,1.0,2,22.199,69.3446,0.005,500,,500.0,500.0,1.0,75.9899942413,1.0,0.005
75.4333991437,500.283939507,74.6879,1.0,0.8,0.00333333,75.4333991437,299.999969474,100,500.283939507,5.43914e-20,1.0,2,22.2239,70.6294,0.00333333,500,,500.0,500.0,1.0,75.4333991437,1.0,0.00333333
70.9175607902,467.744468225,73.7453,1.0,0.8,0.0025,70.9175607902,400.0,100,467.744468225,5.4346e-20,1.0,2,22.1102,70.2306,0.0025,500,,500.0,500.0,1.0,70.9175607902,1.0,0.0025
75.7010918997,459.314421058,74.1365,1.0,0.8,0.002,75.7010918997,500.000006643,100,459.314421058,5.43187e-20,1.0,1,21.9691,70.9391,0.002,500,,500.0,500.0,1.0,75.7010918997,1.0,0.002
75.0060852507,552.794856095,75.0061,1.0,0.8,0.01,75.0060852507,100.0,100,552.794856095,3.50449e-18,1.0,2,23.3937,67.8602,0.01,500,,500.0,500.0,1.0,75.0060852507,1.0,0.01
74.576800142,498.457785931,74.7914,1.0,0.8,0.005,74.576800142,200.000000102,100,498.457785931,2.1793e-19,1.0,2,22.8126,69.7385,0.005,500,,500.0,500.0,1.0,74.576800142,1.0,0.005
75.0461693332,365.909625333,74.8764,1.0,0.8,0.00333333,75.0461693332,299.999969474,100,365.909625333,5.43914e-20,1.0,2,21.6266,70.7507,0.00333333,500,,500.0,500.0,1.0,75.0461693332,1.0,0.00333333
74.1728104662,443.247841004,74.7005,1.0,0.8,0.0025,74.1728104662,400.0,100,443.247841004,5.4346e-20,1.0,2,21.4611,71.1275,0.0025,500,,500.0,500.0,1.0,74.1728104662,1.0,0.0025
75.3227569054,472.221050747,74.8249,1.0,0.8,0.002,75.3227569054,500.000006643,100,472.221050747,5.43187e-20,1.0,1,21.4948,71.6292,0.002,500,,500.0,500.0,1.0,75.3227569054,1.0,0.002
73.1333634698,478.879641348,73.1334,1.0,0.8,0.01,73.1333634698,100.0,100,478.879641348,3.50449e-18,1.0,2,21.7736,67.0572,0.01,500,,500.0,500.0,1.0,73.1333634698,1.0,0.01
72.0729482542,455.16900146,72.6031,1.0,0.8,0.005,72.0729482542,200.000000102,100,455.16900146,2.1793e-19,1.0,2,21.509,68.0341,0.005,500,,500.0,500.0,1.0,72.0729482542,1.0,0.005
74.6675439879,346.753019982,73.2913,1.0,0.8,0.00333333,74.6675439879,299.999969474,100,346.753019982,5.43914e-20,1.0,2,20.5864,69.1371,0.00333333,500,,500.0,500.0,1.0,74.6675439879,1.0,0.00333333
77.2318903267,500.413323636,74.2764,1.0,0.8,0.0025,77.2318903267,400.0,100,500.413323636,5.4346e-20,1.0,2,21.0858,70.2138,0.0025,500,,500.0,500.0,1.0,77.2318903267,1.0,0.0025
75.8158372498,525.703995688,74.5843,1.0,0.8,0.002,75.8158372498,500.000006643,100,525.703995688,5.43187e-20,1.0,1,21.4513,70.9505,0.002,500,,500.0,500.0,1.0,75.8158372498,1.0,0.002
75.8891109795,460.149067588,75.8891,1.0,0.8,0.01,75.8891109795,100.0,100,460.149067588,3.50449e-18,1.0,2,21.3436,69.4097,0.01,500,,500.0,500.0,1.0,75.8891109795,1.0,0.01
75.3543808534,446.436618766,75.6217,1.0,0.8,0.005,75.3543808534,200.000000102,100,446.436618766,2.1793e-19,1.0,2,21.1856,70.6457,0.005,500,,500.0,500.0,1.0,75.3543808534,1.0,0.005
75.0471648291,731.545367396,75.4302,1.0,0.8,0.00333333,75.0471648291,299.999969474,100,731.545367396,5.43914e-20,1.0,2,23.253,71.2955,0.00333333,500,,500.0,500.0,1.0,75.0471648291,1.0,0.00333333
76.4471252171,594.44181941,75.6844,1.0,0.8,0.0025,76.4471252171,400.0,100,594.44181941,5.4346e-20,1.0,2,23.5127,72.1037,0.0025,500,,500.0,500.0,1.0,76.4471252171,1.0,0.0025
72.2164526117,582.727702953,74.9909,1.0,0.8,0.002,72.2164526117,500.000006643,100,582.727702953,5.43187e-20,1.0,1,23.6555,71.7881,0.002,500,,500.0,500.0,1.0,72.2164526117,1.0,0.002
71.1274648097,435.578437,71.1275,1.0,0.8,0.01,71.1274648097,100.0,100,435.578437,3.50449e-18,1.0,2,20.7659,64.9106,0.01,500,,500.0,500.0,1.0,71.1274648097,1.0,0.01
74.8670576572,444.250700586,72.9973,1.0,0.8,0.005,74.8670576572,200.000000102,100,444.250700586,2.1793e-19,1.0,2,20.9526,68.0579,0.005,500,,500.0,500.0,1.0,74.8670576572,1.0,0.005
74.7584815539,432.142911593,73.5843,1.0,0.8,0.00333333,74.7584815539,299.999969474,100,432.142911593,5.43914e-20,1.0,2,20.8799,69.5514,0.00333333,500,,500.0,500.0,1.0,74.7584815539,1.0,0.00333333
73.5955087093,456.048670185,73.5871,1.0,0.8,0.0025,73.5955087093,400.0,100,456.048670185,5.4346e-20,1.0,2,20.9726,70.0269,0.0025,500,,500.0,500.0,1.0,73.5955087093,1.0,0.0025
74.6513412031,383.355629782,73.8,1.0,0.8,0.002,74.6513412031,500.000006643,100,383.355629782,5.43187e-20,1.0,1,20.6873,70.6156,0.002,500,,500.0,500.0,1.0,74.6513412031,1.0,0.002
70.7457408381,460.052316585,70.7457,1.0,0.8,0.01,70.7457408381,100.0,100,460.052316585,3.50449e-18,1.0,2,21.3413,64.6355,0.01,500,,500.0,500.0,1.0,70.7457408381,1.0,0.01
74.0378640008,433.620796423,72.3918,1.0,0.8,0.005,74.0378640008,200.000000102,100,433.620796423,2.1793e-19,1.0,2,21.0969,67.7104,0.005,500,,500.0,500.0,1.0,74.0378640008,1.0,0.005
73.1644036914,491.994889534,72.6493,1.0,0.8,0.00333333,73.1644036914,299.999969474,100,491.994889534,5.43914e-20,1.0,2,21.4292,68.4725,0.00333333,500,,500.0,500.0,1.0,73.1644036914,1.0,0.00333333
73.2163686522,529.769397592,72.7911,1.0,0.8,0.0025,73.2163686522,400.0,100,529.769397592,5.4346e-20,1.0,2,21.8079,69.1739,0.0025,500,,500.0,500.0,1.0,73.2163686522,1.0,0.0025
74.799565826,531.271855536,73.1928,1.0,0.8,0.002,74.799565826,500.000006643,100,531.271855536,5.43187e-20,1.0,1,22.0523,69.9574,0.002,500,,500.0,500.0,1.0,74.799565826,1.0,0.002
71.7550679153,515.646590601,71.7551,1.0,0.8,0.01,71.7550679153,100.0,100,515.646590601,3.50449e-18,1.0,2,22.594,64.6988,0.01,500,,500.0,500.0,1.0,71.7550679153,1.0,0.01
73.804369422,516.220404408,72.7797,1.0,0.8,0.005,73.804369422,200.000000102,100,516.220404408,2.1793e-19,1.0,2,22.6235,67.3125,0.005,500,,500.0,500.0,1.0,73.804369422,1.0,0.005
74.5996767674,403.91783102,73.3864,1.0,0.8,0.00333333,74.5996767674,299.999969474,100,403.91783102,5.43914e-20,1.0,2,21.8001,68.9224,0.00333333,500,,500.0,500.0,1.0,74.5996767674,1.0,0.00333333
70.2517031119,602.507050534,72.6027,1.0,0.8,0.0025,70.2517031119,400.0,100,602.507050534,5.4346e-20,1.0,2,22.5255,68.7368,0.0025,500,,500.0,500.0,1.0,70.2517031119,1.0,0.0025
75.6429272064,499.77495282,73.2108,1.0,0.8,0.002,75.6429272064,500.000006643,100,499.77495282,5.43187e-20,1.0,1,22.5023,69.753,0.002,500,,500.0,500.0,1.0,75.6429272064,1.0,0.002
72.1784368466,481.377954856,72.1784,1.0,0.8,0.01,72.1784368466,100.0,100,481.377954856,3.50449e-18,1.0,2,21.8304,64.9894,0.01,500,,500.0,500.0,1.0,72.1784368466,1.0,0.01
74.3168691923,446.460565628,73.2477,1.0,0.8,0.005,74.3168691923,200.000000102,100,446.460565628,2.1793e-19,1.0,2,21.4575,68.1642,0.005,500,,500.0,500.0,1.0,74.3168691923,1.0,0.005
74.2509983108,481.532024489,73.5821,1.0,0.8,0.00333333,74.2509983108,299.999969474,100,481.532024489,5.43914e-20,1.0,2,21.5888,69.4315,0.00333333,500,,500.0,500.0,1.0,74.2509983108,1.0,0.00333333
70.1312077342,394.943237604,72.7194,1.0,0.8,0.0025,70.1312077342,400.0,100,394.943237604,5.4346e-20,1.0,2,21.2024,69.1248,0.0025,500,,500.0,500.0,1.0,70.1312077342,1.0,0.0025
74.2500121407,408.808230231,73.0255,1.0,0.8,0.002,74.2500121407,500.000006643,100,408.808230231,5.43187e-20,1.0,1,20.9988,69.8105,0.002,500,,500.0,500.0,1.0,74.2500121407,1.0,0.002
70.7974566275,476.781910722,70.7975,1.0,0.8,0.01,70.7974566275,100.0,100,476.781910722,3.50449e-18,1.0,2,21.7259,63.448,0.01,500,,500.0,500.0,1.0,70.7974566275,1.0,0.01
73.8984586221,477.954165143,72.348,1.0,0.8,0.005,73.8984586221,200.000000102,100,477.954165143,2.1793e-19,1.0,2,21.7945,67.1511,0.005,500,,500.0,500.0,1.0,73.8984586221,1.0,0.005
74.2695000009,499.576895388,72.9885,1.0,0.8,0.00333333,74.2695000009,299.999969474,100,499.576895388,5.43914e-20,1.0,2,21.9624,68.7453,0.00333333,500,,500.0,500.0,1.0,74.2695000009,1.0,0.00333333
