VarDiscRet,VarNormIw,Bound,AvgEpLen,MinNormIw,AvgRet,eRenyi2,AvgNormIw,AvgVanillaIw,BatchSize,MinVanillaIw,VanillaAvgRet,ESSClassic,VarRet,AvgDiscRet,VarJ,J,ESSRenyi,VarVanillaIw,MaxNormIw,MaxVanillaIw
952878.4982409283,3.5044917e-18,-82.09757,480.21,0.01,4.638422979041934e-13,nan,0.009999998,1.0,100,1.0,4800.25844689892,100.0,952878.4982409283,4.638422979041934e-13,971.2619,-1.9073486e-06,nan,,0.01,1.0
2024391.9819221313,3.5044917e-18,-119.66269,455.56,0.01,-3.3651303965598344e-13,nan,0.009999998,1.0,100,1.0,4553.289034411041,100.0,2024391.9819221313,-3.3651303965598344e-13,1415.6793,3.8146973e-06,nan,,0.01,1.0
3113899.8373437696,3.5044917e-18,-148.41025,426.45,0.01,-4.0017766878008843e-13,nan,0.009999998,1.0,100,1.0,4261.7065793058955,100.0,3113899.8373437696,-4.0017766878008843e-13,1755.7793,-7.6293945e-06,nan,,0.01,1.0
1397186.5431278502,3.5044917e-18,-99.41196,470.34,0.01,3.7289282772690056e-13,nan,0.009999998,1.0,100,1.0,4701.368383639799,100.0,1397186.5431278502,3.7289282772690056e-13,1176.1014,1.7166138e-05,nan,,0.01,1.0
1420556.2467822693,3.5044917e-18,-100.239944,470.09,0.01,-6.730260793119669e-13,nan,0.009999998,1.0,100,1.0,4698.90178452874,100.0,1420556.2467822693,-6.730260793119669e-13,1185.8966,-1.8119812e-05,nan,,0.01,1.0
1184557.4814748936,3.5044917e-18,-91.53551,475.2,0.01,6.730260793119669e-13,nan,0.009999998,1.0,100,1.0,4750.044485622351,100.0,1184557.4814748936,6.730260793119669e-13,1082.9182,3.8146973e-06,nan,,0.01,1.0
1626085.9460493778,3.5044917e-18,-107.24652,464.79,0.01,1.2732925824820997e-13,nan,0.009999998,1.0,100,1.0,4645.700776192994,100.0,1626085.9460493778,1.2732925824820997e-13,1268.7887,3.8146973e-06,nan,,0.01,1.0
1569140.6562356683,3.5044917e-18,-105.35193,465.89,0.01,5.275069270282983e-13,nan,0.009999998,1.0,100,1.0,4656.781889588849,100.0,1569140.6562356683,5.275069270282983e-13,1246.3744,-1.2397766e-05,nan,,0.01,1.0
1407443.7680606586,3.5044917e-18,-99.77621,470.23,0.01,-8.36735125631094e-13,nan,0.009999998,1.0,100,1.0,4700.247058469608,100.0,1407443.7680606586,-8.36735125631094e-13,1180.4106,9.536743e-06,nan,,0.01,1.0
1599171.0950253156,3.5044917e-18,-106.35526,465.55,0.01,-8.913048077374697e-13,nan,0.009999998,1.0,100,1.0,4653.373393156342,100.0,1599171.0950253156,-8.913048077374697e-13,1258.2445,9.536743e-06,nan,,0.01,1.0
1139870.5246017394,3.5044917e-18,-89.792336,475.68,0.01,3.1832314562052486e-13,nan,0.009999998,1.0,100,1.0,4754.855961970353,100.0,1139870.5246017394,3.1832314562052486e-13,1062.2955,,nan,,0.01,1.0
1614242.5361621545,3.5044917e-18,-106.855255,465.38,0.01,6.730260793119669e-13,nan,0.009999998,1.0,100,1.0,4651.674092361949,100.0,1614242.5361621545,6.730260793119669e-13,1264.1598,1.9073486e-06,nan,,0.01,1.0
966210.0125864944,3.5044917e-18,-82.669876,480.07,0.01,-4.82032191939652e-13,nan,0.009999998,1.0,100,1.0,4798.846599019664,100.0,966210.0125864944,-4.82032191939652e-13,978.03265,3.8146973e-06,nan,,0.01,1.0
3008640.138242448,3.5044917e-18,-145.88031,430.49,0.01,-3.0013325158506633e-13,nan,0.009999998,1.0,100,1.0,4302.187422248031,100.0,3008640.138242448,-3.0013325158506633e-13,1725.8488,-2.2888184e-05,nan,,0.01,1.0
1639206.4079617807,3.5044917e-18,-107.67833,465.11,0.01,1.0004441719502211e-12,nan,0.009999998,1.0,100,1.0,4649.002160561968,100.0,1639206.4079617807,1.0004441719502211e-12,1273.8973,9.536743e-07,nan,,0.01,1.0
1393106.4465633486,3.5044917e-18,-99.26673,470.39,0.01,-1.1641532182693482e-12,nan,0.009999998,1.0,100,1.0,4701.874345045932,100.0,1393106.4465633486,-1.1641532182693482e-12,1174.383,-1.2397766e-05,nan,,0.01,1.0
1406590.0770813862,3.5044917e-18,-99.74596,470.24,0.01,9.458744898438454e-13,nan,0.009999998,1.0,100,1.0,4700.409586026956,100.0,1406590.0770813862,9.458744898438454e-13,1180.0526,,nan,,0.01,1.0
966209.5276222855,3.5044917e-18,-82.66985,480.07,0.01,3.54702933691442e-13,nan,0.009999998,1.0,100,1.0,4798.844400967936,100.0,966209.5276222855,3.54702933691442e-13,978.0324,1.4305115e-06,nan,,0.01,1.0
1393513.3501024882,3.5044917e-18,-99.28122,470.38,0.01,-9.458744898438454e-13,nan,0.009999998,1.0,100,1.0,4701.7765117593735,100.0,1393513.3501024882,-9.458744898438454e-13,1174.5544,-9.536743e-06,nan,,0.01,1.0
1826039.412468091,3.5044917e-18,-113.64926,460.43,0.01,,nan,0.009999998,1.0,100,1.0,4602.071373027465,100.0,1826039.412468091,,1344.5367,,nan,,0.01,1.0
1813181.1132562056,3.5044917e-18,-113.24841,460.57,0.01,-6.366462912410497e-13,nan,0.009999998,1.0,100,1.0,4603.49653115939,100.0,1813181.1132562056,-6.366462912410497e-13,1339.7944,-9.536743e-06,nan,,0.01,1.0
2256117.914554371,3.5044917e-18,-126.32591,450.27,0.01,-6.275513442233204e-13,nan,0.009999998,1.0,100,1.0,4500.336193127544,100.0,2256117.914554371,-6.275513442233204e-13,1494.5089,-9.536743e-06,nan,,0.01,1.0
1600014.1962375916,3.5044917e-18,-106.383286,465.55,0.01,-6.275513442233204e-13,nan,0.009999998,1.0,100,1.0,4653.372670716179,100.0,1600014.1962375916,-6.275513442233204e-13,1258.5762,3.8146973e-06,nan,,0.01,1.0
1407491.1887315253,3.5044917e-18,-99.7779,470.23,0.01,-8.913048077374697e-13,nan,0.009999998,1.0,100,1.0,4700.281149724719,100.0,1407491.1887315253,-8.913048077374697e-13,1180.4305,-2.861023e-06,nan,,0.01,1.0
1311802.5789821243,3.5044917e-18,-96.3265,471.28,0.01,5.275069270282983e-13,nan,0.009999998,1.0,100,1.0,4710.770622779791,100.0,1311802.5789821243,5.275069270282983e-13,1139.5984,-8.583069e-06,nan,,0.01,1.0
1639207.9464738634,3.5044917e-18,-107.67839,465.11,0.01,-1.9099388737231492e-13,nan,0.009999998,1.0,100,1.0,4649.003889925687,100.0,1639207.9464738634,-1.9099388737231492e-13,1273.898,-1.335144e-05,nan,,0.01,1.0
2240933.416780792,3.5044917e-18,-125.90007,450.44,0.01,4.547473508864641e-13,nan,0.009999998,1.0,100,1.0,4502.0361346946775,100.0,2240933.416780792,4.547473508864641e-13,1489.471,1.9073486e-05,nan,,0.01,1.0
2466230.626527582,3.5044917e-18,-132.07736,445.16,0.01,-9.731593308970333e-13,nan,0.009999998,1.0,100,1.0,4449.138570767114,100.0,2466230.626527582,-9.731593308970333e-13,1562.5519,1.9073486e-06,nan,,0.01,1.0
1555883.7861328477,3.5044917e-18,-104.90593,466.07,0.01,-6.366462912410497e-13,nan,0.009999998,1.0,100,1.0,4658.582134922862,100.0,1555883.7861328477,-6.366462912410497e-13,1241.0981,-9.536743e-07,nan,,0.01,1.0
2382752.2130410215,3.5044917e-18,-129.8228,446.15,0.01,4.638422979041934e-13,nan,0.009999998,1.0,100,1.0,4459.063529331066,100.0,2382752.2130410215,4.638422979041934e-13,1535.879,1.9073486e-06,nan,,0.01,1.0
1852819.047842077,3.5044917e-18,-114.47959,460.13,0.01,3.637978807091713e-14,nan,0.009999998,1.0,100,1.0,4599.0933126155405,100.0,1852819.047842077,3.637978807091713e-14,1354.3599,-7.6293945e-06,nan,,0.01,1.0
955723.6009707806,3.5044917e-18,-82.22003,480.18,0.01,-6.366462912410497e-13,nan,0.009999998,1.0,100,1.0,4799.949568133971,100.0,955723.6009707806,-6.366462912410497e-13,972.7108,-1.4305115e-06,nan,,0.01,1.0
969111.754340179,3.5044917e-18,-82.7939,480.04,0.01,-9.64064383879304e-13,nan,0.009999998,1.0,100,1.0,4798.551315708279,100.0,969111.754340179,-9.64064383879304e-13,979.5002,1.1444092e-05,nan,,0.01,1.0
968144.444554117,3.5044917e-18,-82.7526,480.05,0.01,4.18367562815547e-13,nan,0.009999998,1.0,100,1.0,4798.649398867243,100.0,968144.444554117,4.18367562815547e-13,979.01117,-1.5258789e-05,nan,,0.01,1.0
1179899.1635448486,3.5044917e-18,-91.35535,475.25,0.01,-1.8189894035458565e-14,nan,0.009999998,1.0,100,1.0,4750.564811040043,100.0,1179899.1635448486,-1.8189894035458565e-14,1080.7869,-3.8146973e-06,nan,,0.01,1.0
968142.584103913,3.5044917e-18,-82.75251,480.05,0.01,7.275957614183426e-14,nan,0.009999998,1.0,100,1.0,4798.644605731939,100.0,968142.584103913,7.275957614183426e-14,979.01025,9.536743e-07,nan,,0.01,1.0
1168121.5335329236,3.5044917e-18,-90.89825,475.38,0.01,1.8189894035458565e-14,nan,0.009999998,1.0,100,1.0,4751.8973532847795,100.0,1168121.5335329236,1.8189894035458565e-14,1075.3792,1.9073486e-06,nan,,0.01,1.0
1773767.276927591,3.5044917e-18,-112.01077,461.01,0.01,-2.5465851649641993e-13,nan,0.009999998,1.0,100,1.0,4607.875184324194,100.0,1773767.276927591,-2.5465851649641993e-13,1325.1526,,nan,,0.01,1.0
733428.3644615862,3.5044917e-18,-72.026184,485.04,0.01,-3.0013325158506633e-13,nan,0.009999998,1.0,100,1.0,4848.635531978899,100.0,733428.3644615862,-3.0013325158506633e-13,852.1116,-1.1444092e-05,nan,,0.01,1.0
2048792.0246525141,3.5044917e-18,-120.38169,455.29,0.01,9.094947017729283e-15,nan,0.009999998,1.0,100,1.0,4550.608739602611,100.0,2048792.0246525141,9.094947017729283e-15,1424.1853,,nan,,0.01,1.0
1810524.077545864,3.5044917e-18,-113.165436,460.6,0.01,2.091837814077735e-13,nan,0.009999998,1.0,100,1.0,4603.790932500295,100.0,1810524.077545864,2.091837814077735e-13,1338.8125,-3.8146973e-05,nan,,0.01,1.0
2007435.068994704,3.5044917e-18,-119.160484,455.76,0.01,-6.366462912410498e-14,nan,0.009999998,1.0,100,1.0,4555.302189279768,100.0,2007435.068994704,-6.366462912410498e-14,1409.7378,-5.722046e-06,nan,,0.01,1.0
2711208.8430588264,3.5044917e-18,-138.48187,436.87,0.01,-2.1827872842550277e-13,nan,0.009999998,1.0,100,1.0,4366.070032689025,100.0,2711208.8430588264,-2.1827872842550277e-13,1638.3214,2.0980835e-05,nan,,0.01,1.0
1640129.9987394041,3.5044917e-18,-107.70866,465.1,0.01,-2.0008883439004421e-13,nan,0.009999998,1.0,100,1.0,4648.884852717527,100.0,1640129.9987394041,-2.0008883439004421e-13,1274.2561,4.7683716e-06,nan,,0.01,1.0
1641084.6998576385,3.5044917e-18,-107.740005,465.09,0.01,-5.366018740460276e-13,nan,0.009999998,1.0,100,1.0,4648.810536933037,100.0,1641084.6998576385,-5.366018740460276e-13,1274.627,3.8146973e-06,nan,,0.01,1.0
732447.7449063516,3.5044917e-18,-71.978,485.05,0.01,-2.7284841053187846e-14,nan,0.009999998,1.0,100,1.0,4848.723080635861,100.0,732447.7449063516,-2.7284841053187846e-14,851.5416,1.1444092e-05,nan,,0.01,1.0
1638260.483888596,3.5044917e-18,-107.647255,465.12,0.01,-2.6375346351414917e-13,nan,0.009999998,1.0,100,1.0,4649.08818866603,100.0,1638260.483888596,-2.6375346351414917e-13,1273.5297,8.583069e-06,nan,,0.01,1.0
1613398.0558463635,3.5044917e-18,-106.8273,465.39,0.01,4.0017766878008843e-13,nan,0.009999998,1.0,100,1.0,4651.785317781025,100.0,1613398.0558463635,4.0017766878008843e-13,1263.8291,3.8146973e-06,nan,,0.01,1.0
1580998.334968649,3.5044917e-18,-105.74922,465.76,0.01,3.3651303965598344e-13,nan,0.009999998,1.0,100,1.0,4655.4726175378655,100.0,1580998.334968649,3.3651303965598344e-13,1251.075,2.861023e-06,nan,,0.01,1.0
1135682.758013825,3.5044917e-18,-89.627235,475.73,0.01,6.548361852765083e-13,nan,0.009999998,1.0,100,1.0,4755.353334143351,100.0,1135682.758013825,6.548361852765083e-13,1060.3423,,nan,,0.01,1.0
2264996.375556711,3.5044917e-18,-126.57422,450.17,0.01,1.2732925824820997e-13,nan,0.009999998,1.0,100,1.0,4499.323989089785,100.0,2264996.375556711,1.2732925824820997e-13,1497.4467,5.722046e-06,nan,,0.01,1.0
1421484.9023477398,3.5044917e-18,-100.27269,470.08,0.01,-7.275957614183426e-14,nan,0.009999998,1.0,100,1.0,4698.772398204489,100.0,1421484.9023477398,-7.275957614183426e-14,1186.284,-3.8146973e-06,nan,,0.01,1.0
1393520.683894379,3.5044917e-18,-99.28149,470.38,0.01,6.184563972055912e-13,nan,0.009999998,1.0,100,1.0,4701.783746122404,100.0,1393520.683894379,6.184563972055912e-13,1174.5576,-5.722046e-06,nan,,0.01,1.0
734401.9760138555,3.5044917e-18,-72.07397,485.03,0.01,-1.4551915228366852e-13,nan,0.009999998,1.0,100,1.0,4848.526201514581,100.0,734401.9760138555,-1.4551915228366852e-13,852.67694,-2.3841858e-06,nan,,0.01,1.0
1195906.287035575,3.5044917e-18,-91.972946,475.08,0.01,-5.638867150992155e-13,nan,0.009999998,1.0,100,1.0,4748.875598816898,100.0,1195906.287035575,-5.638867150992155e-13,1088.0934,-2.861023e-06,nan,,0.01,1.0
967168.3051906093,3.5044917e-18,-82.71087,480.06,0.01,-5.456968210637569e-14,nan,0.009999998,1.0,100,1.0,4798.724639306626,100.0,967168.3051906093,-5.456968210637569e-14,978.5176,-2.861023e-06,nan,,0.01,1.0
1828207.5624197128,3.5044917e-18,-113.7167,460.4,0.01,3.092281986027956e-13,nan,0.009999998,1.0,100,1.0,4601.802966212427,100.0,1828207.5624197128,3.092281986027956e-13,1345.3346,7.6293945e-06,nan,,0.01,1.0
733433.148053216,3.5044917e-18,-72.02641,485.04,0.01,-2.7284841053187846e-13,nan,0.009999998,1.0,100,1.0,4848.651404811881,100.0,733433.148053216,-2.7284841053187846e-13,852.1143,1.04904175e-05,nan,,0.01,1.0
2226406.899390589,3.5044917e-18,-125.49135,450.61,0.01,5.547917680814862e-13,nan,0.009999998,1.0,100,1.0,4503.755357724042,100.0,2226406.899390589,5.547917680814862e-13,1484.6355,3.8146973e-06,nan,,0.01,1.0
2006976.131818983,3.5044917e-18,-119.146835,455.76,0.01,1.318767317570746e-12,nan,0.009999998,1.0,100,1.0,4555.29020581527,100.0,2006976.131818983,1.318767317570746e-12,1409.5767,2.670288e-05,nan,,0.01,1.0
1181770.0082500288,3.5044917e-18,-91.427734,475.23,0.01,-1.6370904631912709e-12,nan,0.009999998,1.0,100,1.0,4750.350205318904,100.0,1181770.0082500288,-1.6370904631912709e-12,1081.6433,6.67572e-06,nan,,0.01,1.0
1140287.4230130909,3.5044917e-18,-89.80878,475.68,0.01,-4.3655745685100554e-13,nan,0.009999998,1.0,100,1.0,4754.850847884847,100.0,1140287.4230130909,-4.3655745685100554e-13,1062.4897,-1.9073486e-05,nan,,0.01,1.0
493663.47696537094,3.5044917e-18,-59.09177,490.03,0.01,5.002220859751106e-13,nan,0.009999998,1.0,100,1.0,4898.618662432931,100.0,493663.47696537094,5.002220859751106e-13,699.08997,3.33786e-06,nan,,0.01,1.0
1389427.2357136796,3.5044917e-18,-99.13553,470.43,0.01,5.456968210637569e-14,nan,0.009999998,1.0,100,1.0,4702.242254471346,100.0,1389427.2357136796,5.456968210637569e-14,1172.8312,1.1444092e-05,nan,,0.01,1.0
2049720.7282923097,3.5044917e-18,-120.408966,455.28,0.01,-8.276401786133647e-13,nan,0.009999998,1.0,100,1.0,4550.523500581165,100.0,2049720.7282923097,-8.276401786133647e-13,1424.5082,3.8146973e-06,nan,,0.01,1.0
1360394.2110278825,3.5044917e-18,-98.09432,470.77,0.01,-3.2741809263825415e-13,nan,0.009999998,1.0,100,1.0,4705.6734466667995,100.0,1360394.2110278825,-3.2741809263825415e-13,1160.5128,7.6293945e-06,nan,,0.01,1.0
1710903.4992862793,3.5044917e-18,-110.00798,461.79,0.01,3.092281986027956e-13,nan,0.009999998,1.0,100,1.0,4615.718489667197,100.0,1710903.4992862793,3.092281986027956e-13,1301.4586,8.583069e-06,nan,,0.01,1.0
692440.0901668427,3.5044917e-18,-69.98463,485.47,0.01,-6.639311322942376e-13,nan,0.009999998,1.0,100,1.0,4852.951039196741,100.0,692440.0901668427,-6.639311322942376e-13,827.9588,-1.001358e-05,nan,,0.01,1.0
1396307.4064201412,3.5044917e-18,-99.38069,470.35,0.01,5.911715561524034e-13,nan,0.009999998,1.0,100,1.0,4701.491556225686,100.0,1396307.4064201412,5.911715561524034e-13,1175.7314,6.67572e-06,nan,,0.01,1.0
1422448.509154505,3.5044917e-18,-100.30666,470.07,0.01,-3.637978807091713e-14,nan,0.009999998,1.0,100,1.0,4698.700920448465,100.0,1422448.509154505,-3.637978807091713e-14,1186.686,-1.9073486e-06,nan,,0.01,1.0
493663.19866435905,3.5044917e-18,-59.091747,490.03,0.01,-3.637978807091713e-14,nan,0.009999998,1.0,100,1.0,4898.616533002087,100.0,493663.19866435905,-3.637978807091713e-14,699.08984,7.867813e-06,nan,,0.01,1.0
1124831.975342487,3.5044917e-18,-89.198044,475.87,0.01,3.637978807091713e-14,nan,0.009999998,1.0,100,1.0,4756.733947260216,100.0,1124831.975342487,3.637978807091713e-14,1055.2648,-3.8146973e-06,nan,,0.01,1.0
1422423.3389747643,3.5044917e-18,-100.30577,470.07,0.01,-3.4560798667371273e-13,nan,0.009999998,1.0,100,1.0,4698.659321397043,100.0,1422423.3389747643,-3.4560798667371273e-13,1186.6757,7.6293945e-06,nan,,0.01,1.0
1421488.5552507974,3.5044917e-18,-100.27282,470.08,0.01,4.638422979041934e-13,nan,0.009999998,1.0,100,1.0,4698.778820130028,100.0,1421488.5552507974,4.638422979041934e-13,1186.2856,-9.536743e-06,nan,,0.01,1.0
686102.1126814118,3.5044917e-18,-69.663605,485.55,0.01,5.547917680814862e-13,nan,0.009999998,1.0,100,1.0,4853.712102890548,100.0,686102.1126814118,5.547917680814862e-13,824.1608,-8.106232e-06,nan,,0.01,1.0
1406545.8943274433,3.5044917e-18,-99.74438,470.24,0.01,-3.3651303965598344e-13,nan,0.009999998,1.0,100,1.0,4700.384646462059,100.0,1406545.8943274433,-3.3651303965598344e-13,1180.034,7.6293945e-06,nan,,0.01,1.0
632100.2713565317,3.5044917e-18,-66.86588,486.13,0.01,-3.3651303965598344e-13,nan,0.009999998,1.0,100,1.0,4859.538065296671,100.0,632100.2713565317,-3.3651303965598344e-13,791.0621,-1.7166138e-05,nan,,0.01,1.0
1195893.8910702863,3.5044917e-18,-91.972466,475.08,0.01,-6.548361852765083e-13,nan,0.009999998,1.0,100,1.0,4748.850387918733,100.0,1195893.8910702863,-6.548361852765083e-13,1088.0878,,nan,,0.01,1.0
1996657.650047329,3.5044917e-18,-118.84017,455.89,0.01,-2.6375346351414917e-13,nan,0.009999998,1.0,100,1.0,4556.620588287939,100.0,1996657.650047329,-2.6375346351414917e-13,1405.9485,1.5258789e-05,nan,,0.01,1.0
1180768.1123211458,3.5044917e-18,-91.38899,473.93,0.01,4.3655745685100554e-13,nan,0.009999998,1.0,100,1.0,4737.231412234016,100.0,1180768.1123211458,4.3655745685100554e-13,1081.1848,-1.1444092e-05,nan,,0.01,1.0
2224045.9096613456,3.5044917e-18,-125.42481,450.63,0.01,-2.1827872842550277e-13,nan,0.009999998,1.0,100,1.0,4503.9241067207595,100.0,2224045.9096613456,-2.1827872842550277e-13,1483.8481,-1.5258789e-05,nan,,0.01,1.0
1836997.7074381667,3.5044917e-18,-113.98974,459.7,0.01,7.275957614183426e-13,nan,0.009999998,1.0,100,1.0,4594.685936187546,100.0,1836997.7074381667,7.275957614183426e-13,1348.5651,1.5258789e-05,nan,,0.01,1.0
493657.0616110134,3.5044917e-18,-59.09139,490.03,0.01,8.731149137020111e-13,nan,0.009999998,1.0,100,1.0,4898.585517080702,100.0,493657.0616110134,8.731149137020111e-13,699.08545,-4.529953e-06,nan,,0.01,1.0
1825026.5129391728,3.5044917e-18,-113.61773,460.44,0.01,-2.091837814077735e-13,nan,0.009999998,1.0,100,1.0,4602.2219312279485,100.0,1825026.5129391728,-2.091837814077735e-13,1344.1637,-5.722046e-06,nan,,0.01,1.0
1641071.2629772928,3.5044917e-18,-107.73959,465.09,0.01,-4.0017766878008843e-13,nan,0.009999998,1.0,100,1.0,4648.791322801845,100.0,1641071.2629772928,-4.0017766878008843e-13,1274.6217,-2.0980835e-05,nan,,0.01,1.0
1197800.1352342174,3.5044917e-18,-92.04576,475.06,0.01,-7.185008144006133e-13,nan,0.009999998,1.0,100,1.0,4748.637969097483,100.0,1197800.1352342174,-7.185008144006133e-13,1088.9547,-1.7166138e-05,nan,,0.01,1.0
1640125.78683617,3.5044917e-18,-107.708534,465.1,0.01,-4.82032191939652e-13,nan,0.009999998,1.0,100,1.0,4648.878294589941,100.0,1640125.78683617,-4.82032191939652e-13,1274.2545,-4.7683716e-06,nan,,0.01,1.0
938176.5616944449,3.5044917e-18,-81.46178,480.37,0.01,-7.639755494892597e-13,nan,0.009999998,1.0,100,1.0,4801.845949490778,100.0,938176.5616944449,-7.639755494892597e-13,963.74,-3.8146973e-06,nan,,0.01,1.0
955750.9077060948,3.5044917e-18,-82.221214,480.18,0.01,-3.637978807091713e-14,nan,0.009999998,1.0,100,1.0,4799.954640343437,100.0,955750.9077060948,-3.637978807091713e-14,972.7246,-2.861023e-06,nan,,0.01,1.0
1993837.2753789169,3.5044917e-18,-118.756226,455.91,0.01,-1.1823431123048067e-13,nan,0.009999998,1.0,100,1.0,4556.804517511677,100.0,1993837.2753789169,-1.1823431123048067e-13,1404.9552,-3.8146973e-06,nan,,0.01,1.0
1831811.5270014962,3.5044917e-18,-113.82872,460.36,0.01,-1.8189894035458566e-13,nan,0.009999998,1.0,100,1.0,4601.374140253015,100.0,1831811.5270014962,-1.8189894035458566e-13,1346.66,7.6293945e-06,nan,,0.01,1.0
1638268.3861165806,3.5044917e-18,-107.64755,465.12,0.01,4.18367562815547e-13,nan,0.009999998,1.0,100,1.0,4649.099567147885,100.0,1638268.3861165806,4.18367562815547e-13,1273.5328,-2.670288e-05,nan,,0.01,1.0
1166380.035667935,3.5044917e-18,-90.830475,475.4,0.01,-4.638422979041934e-13,nan,0.009999998,1.0,100,1.0,4752.065705446268,100.0,1166380.035667935,-4.638422979041934e-13,1074.5773,-1.5258789e-05,nan,,0.01,1.0
1840099.218300991,3.5044917e-18,-114.08595,460.27,0.01,5.820766091346741e-13,nan,0.009999998,1.0,100,1.0,4600.483001022408,100.0,1840099.218300991,5.820766091346741e-13,1349.703,-7.6293945e-06,nan,,0.01,1.0
1173250.924746152,3.5044917e-18,-91.09761,475.32,0.01,1.4551915228366852e-13,nan,0.009999998,1.0,100,1.0,4751.2535826095545,100.0,1173250.924746152,1.4551915228366852e-13,1077.7377,3.8146973e-06,nan,,0.01,1.0
1420537.61970976,3.5044917e-18,-100.23927,470.09,0.01,-1.2732925824820997e-13,nan,0.009999998,1.0,100,1.0,4698.870679572345,100.0,1420537.61970976,-1.2732925824820997e-13,1185.8888,1.9073486e-06,nan,,0.01,1.0
896241.058401245,3.5044917e-18,-79.62033,480.86,0.01,-2.2737367544323206e-13,nan,0.009999998,1.0,100,1.0,4806.7442273654015,100.0,896241.058401245,-2.2737367544323206e-13,941.9547,-4.7683716e-06,nan,,0.01,1.0
968143.7689602975,3.5044917e-18,-82.75256,480.05,0.01,-5.729816621169448e-13,nan,0.009999998,1.0,100,1.0,4798.647258618912,100.0,968143.7689602975,-5.729816621169448e-13,979.01086,4.7683716e-07,nan,,0.01,1.0
1586128.2302661967,3.5044917e-18,-105.920654,465.69,0.01,6.730260793119669e-13,nan,0.009999998,1.0,100,1.0,4654.786238042574,100.0,1586128.2302661967,6.730260793119669e-13,1253.1029,5.722046e-06,nan,,0.01,1.0
1930673.5736436166,3.5044917e-18,-116.86005,456.7,0.01,6.09361450187862e-13,nan,0.009999998,1.0,100,1.0,4564.719833785405,100.0,1930673.5736436166,6.09361450187862e-13,1382.522,-2.670288e-05,nan,,0.01,1.0
2156170.892853019,3.5044917e-18,-123.49606,451.44,0.01,9.094947017729283e-14,nan,0.009999998,1.0,100,1.0,4512.027973906206,100.0,2156170.892853019,9.094947017729283e-14,1461.0303,-3.8146973e-06,nan,,0.01,1.0
2022645.3476777375,3.5044917e-18,-119.61105,455.58,0.01,1.1823431123048067e-13,nan,0.009999998,1.0,100,1.0,4553.521334397221,100.0,2022645.3476777375,1.1823431123048067e-13,1415.0686,1.1444092e-05,nan,,0.01,1.0
2821901.9169062437,3.5044917e-18,-141.28061,435.51,0.01,9.094947017729283e-14,nan,0.009999998,1.0,100,1.0,4352.446401966256,100.0,2821901.9169062437,9.094947017729283e-14,1671.4314,-9.536743e-06,nan,,0.01,1.0
688657.0067673995,3.5044917e-18,-69.79318,485.52,0.01,-7.185008144006133e-13,nan,0.009999998,1.0,100,1.0,4853.409546213837,100.0,688657.0067673995,-7.185008144006133e-13,825.6939,9.536743e-07,nan,,0.01,1.0
1611115.0028742224,3.5044917e-18,-106.751686,465.42,0.01,-3.9108272176235914e-13,nan,0.009999998,1.0,100,1.0,4652.06217057538,100.0,1611115.0028742224,-3.9108272176235914e-13,1262.9346,1.04904175e-05,nan,,0.01,1.0
1391262.4698630192,3.5044917e-18,-99.20099,470.41,0.01,1.546140993013978e-13,nan,0.009999998,1.0,100,1.0,4702.050945260976,100.0,1391262.4698630192,1.546140993013978e-13,1173.6055,1.5258789e-05,nan,,0.01,1.0
1994061.858915978,3.5044917e-18,-118.76287,455.96,0.01,-4.729372449219227e-13,nan,0.009999998,1.0,100,1.0,4557.283904784701,100.0,1994061.858915978,-4.729372449219227e-13,1405.0342,3.8146973e-05,nan,,0.01,1.0
1335624.4042992278,3.5044917e-18,-97.197174,471.06,0.01,-7.003109203651548e-13,nan,0.009999998,1.0,100,1.0,4708.57160101417,100.0,1335624.4042992278,-7.003109203651548e-13,1149.8992,3.8146973e-06,nan,,0.01,1.0
1785413.3794960838,3.5044917e-18,-112.3779,460.89,0.01,1.3642420526593923e-13,nan,0.009999998,1.0,100,1.0,4606.699198314278,100.0,1785413.3794960838,1.3642420526593923e-13,1329.4958,-3.8146973e-06,nan,,0.01,1.0
2226307.3803989245,3.5044917e-18,-125.48855,450.61,0.01,-3.092281986027956e-13,nan,0.009999998,1.0,100,1.0,4503.72020351984,100.0,2226307.3803989245,-3.092281986027956e-13,1484.6024,-7.6293945e-06,nan,,0.01,1.0
1408429.2584763148,3.5044917e-18,-99.81115,470.22,0.01,-5.184119800105691e-13,nan,0.009999998,1.0,100,1.0,4700.168828313648,100.0,1408429.2584763148,-5.184119800105691e-13,1180.8239,-8.583069e-06,nan,,0.01,1.0
1625372.880544645,3.5044917e-18,-107.22302,465.26,0.01,-3.637978807091713e-14,nan,0.009999998,1.0,100,1.0,4650.485036352453,100.0,1625372.880544645,-3.637978807091713e-14,1268.5106,-3.8146973e-06,nan,,0.01,1.0
1641082.3750030366,3.5044917e-18,-107.73993,465.09,0.01,-2.3646862246096135e-13,nan,0.009999998,1.0,100,1.0,4648.807325751505,100.0,1641082.3750030366,-2.3646862246096135e-13,1274.626,-3.8146973e-06,nan,,0.01,1.0
1585349.4099339917,3.5044917e-18,-105.894646,465.71,0.01,-1.8189894035458565e-14,nan,0.009999998,1.0,100,1.0,4654.987209751047,100.0,1585349.4099339917,-1.8189894035458565e-14,1252.7953,-1.9073486e-06,nan,,0.01,1.0
