VarNormIw,AvgEpLen,ESSRenyi,EpsThisIter,AvgVanillaIw,MinNormIw,ESSClassic,VarDiscRet,Delta,AvgRet,J,AvgDiscRet,AvgNormIw,MinVanillaIw,BatchSize,VanillaAvgRet,eRenyi2,MaxVanillaIw,Bound,VarVanillaIw,MaxNormIw,VarJ,IterType,VarRet
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2381.33995859,0.9,-476.403996372,-473.396,-476.403996372,0.005,1.0,500,-476.403996372,1.0,1.0,-488.602,,0.005,46.0905,2,2381.33995859
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1787.20237684,0.9,-468.023627728,-471.605,-468.023627728,0.00333333,1.0,500,-468.023627728,1.0,1.0,-484.021,,0.00333333,44.86,2,1787.20237684
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1624.81075665,0.9,-465.32301082,-470.035,-465.32301082,0.0025,1.0,500,-465.32301082,1.0,1.0,-480.787,,0.0025,43.8047,2,1624.81075665
2.46647e-15,500.0,500.0,100,1.0,0.00199971,499.999727231,1550.55505457,0.9,-473.869338227,-470.801,-473.869338227,0.002,0.999856,500,-473.869338227,1.0,1.00009,-480.418,6.16626e-10,0.00200017,42.9469,1,1550.55505457
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1799.46675235,0.9,-471.177976769,-471.178,-471.177976769,0.01,1.0,500,-471.177976769,1.0,1.0,-490.343,,0.01,42.2075,2,1799.46675235
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2510.91109781,0.9,-474.544245482,-472.861,-474.544245482,0.005,1.0,500,-474.544245482,1.0,1.0,-486.803,,0.005,46.222,2,2510.91109781
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2244.75855063,0.9,-473.285135956,-473.002,-473.285135956,0.00333333,1.0,500,-473.285135956,1.0,1.0,-484.386,,0.00333333,46.5309,2,2244.75855063
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,3408.09693124,0.9,-474.551741571,-473.39,-474.551741571,0.0025,1.0,500,-474.551741571,1.0,1.0,-485.392,,0.0025,49.6769,2,3408.09693124
6.2168e-17,500.0,500.0,100,1.0,0.00199996,500.000165484,2733.05210843,0.9,-473.986610441,-473.509,-473.986610441,0.002,0.999979,500,-473.986610441,1.0,1.00001,-484.244,1.55247e-11,0.00200002,50.1541,1,2733.05210843
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1846.28383791,0.9,-472.681418416,-472.681,-472.681418416,0.01,1.0,500,-472.681418416,1.0,1.0,-491.926,,0.01,42.753,2,1846.28383791
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2412.15112151,0.9,-477.068362209,-474.875,-477.068362209,0.005,1.0,500,-477.068362209,1.0,1.0,-489.677,,0.005,45.9645,2,2412.15112151
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1667.29399821,0.9,-466.807065866,-472.186,-466.807065866,0.00333333,1.0,500,-466.807065866,1.0,1.0,-484.271,,0.00333333,44.4203,2,1667.29399821
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2149.73035047,0.9,-467.281100589,-470.959,-467.281100589,0.0025,1.0,500,-467.281100589,1.0,1.0,-481.426,,0.0025,44.9048,2,2149.73035047
2.18925e-15,500.0,500.0,100,1.0,0.00199983,499.999872065,2404.63554341,0.9,-465.067876966,-469.781,-465.067876966,0.002,0.999912,500,-465.067876966,1.0,1.00011,-479.278,5.47298e-10,0.00200023,45.7692,1,2404.63554341
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2108.39903259,0.9,-470.530939907,-470.531,-470.530939907,0.01,1.0,500,-470.530939907,1.0,1.0,-490.692,,0.01,45.6871,2,2108.39903259
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2331.70346836,0.9,-472.977946764,-471.754,-472.977946764,0.005,1.0,500,-472.977946764,1.0,1.0,-487.154,,0.005,46.8972,2,2331.70346836
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1895.83264229,0.9,-475.198335948,-472.902,-475.198335948,0.00333333,1.0,500,-475.198335948,1.0,1.0,-485.906,,0.00333333,45.7656,2,1895.83264229
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1939.79098382,0.9,-472.521666628,-472.807,-472.521666628,0.0025,1.0,500,-472.521666628,1.0,1.0,-484.068,,0.0025,45.2879,2,1939.79098382
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,2618.29323221,0.9,-469.496708719,-472.145,-469.496708719,0.002,1.0,500,-469.496708719,1.0,1.0,-482.217,,0.002,46.4863,1,2618.29323221
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2068.25943096,0.9,-475.77793116,-475.778,-475.77793116,0.01,1.0,500,-475.77793116,1.0,1.0,-495.653,,0.01,45.2502,2,2068.25943096
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2001.4021296,0.9,-466.567452243,-471.173,-466.567452243,0.005,1.0,500,-466.567452243,1.0,1.0,-485.226,,0.005,45.1186,2,2001.4021296
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1858.77504855,0.9,-472.455134329,-471.6,-472.455134329,0.00333333,1.0,500,-472.455134329,1.0,1.0,-483.075,,0.00333333,44.3947,2,1858.77504855
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2507.55526725,0.9,-473.459862355,-472.065,-473.459862355,0.0025,1.0,500,-473.459862355,1.0,1.0,-482.552,,0.0025,45.8196,2,2507.55526725
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,2207.38622025,0.9,-462.585550552,-470.169,-462.585550552,0.002,1.0,500,-462.585550552,1.0,1.0,-479.549,,0.002,46.1626,1,2207.38622025
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2316.83417073,0.9,-471.899163316,-471.899,-471.899163316,0.01,1.0,500,-471.899163316,1.0,1.0,-491.272,,0.01,47.8922,2,2316.83417073
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2257.46396744,0.9,-466.182644627,-469.041,-466.182644627,0.005,1.0,500,-466.182644627,1.0,1.0,-483.557,,0.005,47.6702,2,2257.46396744
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1915.24110316,0.9,-468.564167247,-468.882,-468.564167247,0.00333333,1.0,500,-468.564167247,1.0,1.0,-480.735,,0.00333333,46.3362,2,1915.24110316
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2036.43083075,0.9,-472.211183083,-469.714,-472.211183083,0.0025,1.0,500,-472.211183083,1.0,1.0,-479.979,,0.0025,46.0041,2,2036.43083075
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,1849.43692386,0.9,-466.231971628,-469.018,-466.231971628,0.002,1.0,500,-466.231971628,1.0,1.0,-478.199,,0.002,45.4008,1,1849.43692386
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1804.87599259,0.9,-462.891087638,-462.891,-462.891087638,0.01,1.0,500,-462.891087638,1.0,1.0,-481.74,,0.01,42.2709,2,1804.87599259
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2580.02044802,0.9,-470.999668164,-466.945,-470.999668164,0.005,1.0,500,-470.999668164,1.0,1.0,-481.381,,0.005,46.765,2,2580.02044802
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2222.31837058,0.9,-473.840563104,-469.244,-473.840563104,0.00333333,1.0,500,-473.840563104,1.0,1.0,-481.068,,0.00333333,46.9245,2,2222.31837058
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2316.21741557,0.9,-475.13169036,-470.716,-475.13169036,0.0025,1.0,500,-475.13169036,1.0,1.0,-480.956,,0.0025,47.2355,2,2316.21741557
7.50751e-16,500.0,500.0,100,0.999999,0.00199985,500.000102949,1888.57606964,0.9,-475.50572118,-471.674,-475.50572118,0.002,0.999925,500,-475.50572118,1.0,1.00005,-480.833,1.87666e-10,0.00200011,46.5033,1,1888.57606964
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2536.72915824,0.9,-471.000423698,-471.0,-471.000423698,0.01,1.0,500,-471.000423698,1.0,1.0,-493.35,,0.01,50.1135,2,2536.72915824
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2873.34742277,0.9,-474.740090719,-472.87,-474.740090719,0.005,1.0,500,-474.740090719,1.0,1.0,-488.674,,0.005,51.7831,2,2873.34742277
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1970.21118647,0.9,-466.128785061,-470.623,-466.128785061,0.00333333,1.0,500,-466.128785061,1.0,1.0,-483.527,,0.00333333,49.4765,2,1970.21118647
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2441.75548597,0.9,-471.434325998,-470.826,-471.434325998,0.0025,1.0,500,-471.434325998,1.0,1.0,-482.001,,0.0025,49.4004,2,2441.75548597
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,2347.02398738,0.9,-475.368532117,-471.734,-475.368532117,0.002,1.0,500,-475.368532117,1.0,1.0,-481.73,,0.002,49.1969,1,2347.02398738
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2201.5096626,0.9,-473.839024638,-473.839,-473.839024638,0.01,1.0,500,-473.839024638,1.0,1.0,-493.801,,0.01,46.6851,2,2201.5096626
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2175.40316038,0.9,-476.824391766,-475.332,-476.824391766,0.005,1.0,500,-476.824391766,1.0,1.0,-490.23,,0.005,46.5704,2,2175.40316038
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1975.88689367,0.9,-471.178984823,-473.948,-471.178984823,0.00333333,1.0,500,-471.178984823,1.0,1.0,-486.112,,0.00333333,45.8448,2,1975.88689367
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1838.56498233,0.9,-469.776244081,-472.905,-469.776244081,0.0025,1.0,500,-469.776244081,1.0,1.0,-483.439,,0.0025,45.1067,2,1838.56498233
4.02048e-14,500.0,500.0,100,1.0,0.00199909,499.999999385,2279.49187884,0.9,-468.308460644,-471.985,-468.308460644,0.002,0.999548,500,-468.308460644,1.0,1.00031,-481.681,1.00511e-08,0.00200061,45.6335,1,2279.49187884
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1847.74478441,0.9,-471.894178639,-471.894,-471.894178639,0.01,1.0,500,-471.894178639,1.0,1.0,-491.544,,0.01,42.7699,2,1847.74478441
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2109.71868377,0.9,-472.429649813,-472.162,-472.429649813,0.005,1.0,500,-472.429649813,1.0,1.0,-486.057,,0.005,44.2608,2,2109.71868377
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1857.79853456,0.9,-467.82440881,-470.716,-467.82440881,0.00333333,1.0,500,-467.82440881,1.0,1.0,-482.061,,0.00333333,43.855,2,1857.79853456
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2331.92359456,0.9,-472.55085846,-471.175,-472.55085846,0.0025,1.0,500,-472.55085846,1.0,1.0,-481.474,,0.0025,44.947,2,2331.92359456
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,2043.30080423,0.9,-464.838066669,-469.907,-464.838066669,0.002,1.0,500,-464.838066669,1.0,1.0,-479.119,,0.002,45.0243,1,2043.30080423
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1648.3520425,0.9,-469.346024891,-469.346,-469.346024891,0.01,1.0,500,-469.346024891,1.0,1.0,-488.526,,0.01,40.3964,2,1648.3520425
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2060.49729021,0.9,-468.679872731,-469.013,-468.679872731,0.005,1.0,500,-468.679872731,1.0,1.0,-482.974,,0.005,42.8485,2,2060.49729021
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2401.46403094,0.9,-472.171242547,-470.066,-472.171242547,0.00333333,1.0,500,-472.171242547,1.0,1.0,-481.483,,0.00333333,44.9299,2,2401.46403094
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1438.7373152,0.9,-463.866121802,-468.516,-463.866121802,0.0025,1.0,500,-463.866121802,1.0,1.0,-478.404,,0.0025,43.328,2,1438.7373152
1.18248e-17,500.0,499.996185332,100,1.0,0.00199999,499.999982379,2862.7541038,0.9,-488.212630596,-472.455,-488.212630596,0.002,0.999993,500,-488.212630596,1.00001,1.00001,-482.394,2.96668e-12,0.00200002,46.1601,1,2862.7541038
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1814.3207209,0.9,-475.776818398,-475.777,-475.776818398,0.01,1.0,500,-475.776818398,1.0,1.0,-497.106,,0.01,42.3813,2,1814.3207209
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,1585.09807947,0.9,-469.219394377,-472.498,-469.219394377,0.005,1.0,500,-469.219394377,1.0,1.0,-487.58,,0.005,41.1517,2,1585.09807947
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2117.90258867,0.9,-473.147229406,-472.714,-473.147229406,0.00333333,1.0,500,-473.147229406,1.0,1.0,-485.029,,0.00333333,42.7548,2,2117.90258867
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2632.95440493,0.9,-476.154604436,-473.575,-476.154604436,0.0025,1.0,500,-476.154604436,1.0,1.0,-484.239,,0.0025,44.9984,2,2632.95440493
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,1957.00981823,0.9,-467.123957383,-472.284,-467.123957383,0.002,1.0,500,-467.123957383,1.0,1.0,-481.823,,0.002,44.878,1,1957.00981823
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2340.27241411,0.9,-486.760625002,-486.761,-486.760625002,0.01,1.0,500,-486.760625002,1.0,1.0,-506.609,,0.01,48.1339,2,2340.27241411
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2201.6574693,0.9,-468.563162975,-477.662,-468.563162975,0.005,1.0,500,-468.563162975,1.0,1.0,-492.203,,0.005,48.2809,2,2201.6574693
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2223.53156001,0.9,-471.035196474,-475.453,-471.035196474,0.00333333,1.0,500,-471.035196474,1.0,1.0,-488.639,,0.00333333,47.9328,2,2223.53156001
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2190.96799414,0.9,-469.522040873,-473.97,-469.522040873,0.0025,1.0,500,-469.522040873,1.0,1.0,-485.39,,0.0025,47.6658,2,2190.96799414
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,1974.98467264,0.9,-469.470071114,-473.07,-469.470071114,0.002,1.0,500,-469.470071114,1.0,1.0,-483.284,,0.002,47.0309,1,1974.98467264
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2373.86777276,0.9,-473.047000475,-473.047,-473.047000475,0.01,1.0,500,-473.047000475,1.0,1.0,-492.596,,0.01,48.4781,2,2373.86777276
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2108.13514046,0.9,-477.242125869,-475.145,-477.242125869,0.005,1.0,500,-477.242125869,1.0,1.0,-489.364,,0.005,47.1486,2,2108.13514046
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2469.03786055,0.9,-469.164187251,-473.151,-469.164187251,0.00333333,1.0,500,-469.164187251,1.0,1.0,-484.823,,0.00333333,48.0075,2,2469.03786055
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2056.54868831,0.9,-468.591871121,-472.011,-468.591871121,0.0025,1.0,500,-468.591871121,1.0,1.0,-482.12,,0.0025,47.3438,2,2056.54868831
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,2002.96876782,0.9,-473.139014195,-472.237,-473.139014195,0.002,1.0,500,-473.139014195,1.0,1.0,-481.278,,0.002,46.7968,1,2002.96876782
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1918.34315957,0.9,-469.644928033,-469.645,-469.644928033,0.01,1.0,500,-469.644928033,1.0,1.0,-489.616,,0.01,43.5793,2,1918.34315957
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2388.35900129,0.9,-473.30168007,-471.473,-473.30168007,0.005,1.0,500,-473.30168007,1.0,1.0,-485.936,,0.005,46.2078,2,2388.35900129
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2251.14077386,0.9,-474.601148644,-472.516,-474.601148644,0.00333333,1.0,500,-474.601148644,1.0,1.0,-484.325,,0.00333333,46.5671,2,2251.14077386
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1589.91222701,0.9,-472.160596914,-472.427,-472.160596914,0.0025,1.0,500,-472.160596914,1.0,1.0,-482.654,,0.0025,44.9432,2,1589.91222701
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,1988.76491322,0.9,-472.295035459,-472.401,-472.295035459,0.002,1.0,500,-472.295035459,1.0,1.0,-481.548,,0.002,44.8296,1,1988.76491322
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2178.54938996,0.9,-477.936492278,-477.936,-477.936492278,0.01,1.0,500,-477.936492278,1.0,1.0,-499.828,,0.01,46.441,2,2178.54938996
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2063.69571209,0.9,-470.057946447,-473.997,-470.057946447,0.005,1.0,500,-470.057946447,1.0,1.0,-489.477,,0.005,45.9938,2,2063.69571209
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2540.07054848,0.9,-468.917568628,-472.304,-468.917568628,0.00333333,1.0,500,-468.917568628,1.0,1.0,-484.943,,0.00333333,47.4789,2,2540.07054848
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2303.63690904,0.9,-473.398529997,-472.578,-473.398529997,0.0025,1.0,500,-473.398529997,1.0,1.0,-483.524,,0.0025,47.5506,2,2303.63690904
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,1766.41731269,0.9,-472.298539588,-472.522,-472.298539588,0.002,1.0,500,-472.298539588,1.0,1.0,-482.312,,0.002,46.4608,1,1766.41731269
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2145.27178847,0.9,-465.578647662,-465.579,-465.578647662,0.01,1.0,500,-465.578647662,1.0,1.0,-485.027,,0.01,46.0849,2,2145.27178847
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2177.33638293,0.9,-468.536794362,-467.058,-468.536794362,0.005,1.0,500,-468.536794362,1.0,1.0,-480.81,,0.005,46.2804,2,2177.33638293
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2367.16611951,0.9,-474.008810782,-469.375,-474.008810782,0.00333333,1.0,500,-474.008810782,1.0,1.0,-481.203,,0.00333333,47.115,2,2367.16611951
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2049.52058508,0.9,-472.834663753,-470.24,-472.834663753,0.0025,1.0,500,-472.834663753,1.0,1.0,-480.483,,0.0025,46.6301,2,2049.52058508
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,2088.56144287,0.9,-467.522081993,-469.696,-467.522081993,0.002,1.0,500,-467.522081993,1.0,1.0,-478.858,,0.002,46.4135,1,2088.56144287
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2079.39795223,0.9,-469.48428612,-469.484,-469.48428612,0.01,1.0,500,-469.48428612,1.0,1.0,-492.955,,0.01,45.3718,2,2079.39795223
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2643.41097039,0.9,-472.174916252,-470.83,-472.174916252,0.005,1.0,500,-472.174916252,1.0,1.0,-487.426,,0.005,48.3694,2,2643.41097039
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1898.05295861,0.9,-472.76874119,-471.476,-472.76874119,0.00333333,1.0,500,-472.76874119,1.0,1.0,-485.027,,0.00333333,46.7646,2,1898.05295861
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2588.62796109,0.9,-467.021487415,-470.362,-467.021487415,0.0025,1.0,500,-467.021487415,1.0,1.0,-482.098,,0.0025,47.7975,2,2588.62796109
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,2556.41111522,0.9,-472.514333241,-470.793,-472.514333241,0.002,1.0,500,-472.514333241,1.0,1.0,-481.289,,0.002,48.3176,1,2556.41111522
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2934.89347102,0.9,-471.239991395,-471.24,-471.239991395,0.01,1.0,500,-471.239991395,1.0,1.0,-492.382,,0.01,53.9031,2,2934.89347102
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2206.60355398,0.9,-471.871258472,-471.556,-471.871258472,0.005,1.0,500,-471.871258472,1.0,1.0,-486.506,,0.005,50.4494,2,2206.60355398
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2437.97215209,0.9,-480.662460898,-474.591,-480.662460898,0.00333333,1.0,500,-480.662460898,1.0,1.0,-486.798,,0.00333333,50.1968,2,2437.97215209
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1868.48790103,0.9,-467.493517481,-472.817,-467.493517481,0.0025,1.0,500,-467.493517481,1.0,1.0,-483.437,,0.0025,48.5972,2,1868.48790103
4.66783e-18,500.0,500.0,100,1.0,0.00199999,500.000006643,2150.47545271,0.9,-466.4230071,-471.538,-466.4230071,0.002,0.999996,500,-466.4230071,1.0,1.0,-481.037,1.13425e-12,0.00200001,48.1839,1,2150.47545271
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1845.1060349,0.9,-470.089542957,-470.09,-470.089542957,0.01,1.0,500,-470.089542957,1.0,1.0,-489.91,,0.01,42.7394,2,1845.1060349
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2227.70573672,0.9,-469.244562306,-469.667,-469.244562306,0.005,1.0,500,-469.244562306,1.0,1.0,-483.682,,0.005,44.9023,2,2227.70573672
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2218.99708879,0.9,-471.232212279,-470.189,-471.232212279,0.00333333,1.0,500,-471.232212279,1.0,1.0,-481.903,,0.00333333,45.5737,2,2218.99708879
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2353.79035537,0.9,-469.225009009,-469.948,-469.225009009,0.0025,1.0,500,-469.225009009,1.0,1.0,-480.092,,0.0025,46.2651,2,2353.79035537
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,1878.62559213,0.9,-461.876113252,-468.334,-461.876113252,0.002,1.0,500,-461.876113252,1.0,1.0,-477.407,,0.002,45.7685,1,1878.62559213
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1767.18212725,0.9,-469.157586042,-469.158,-469.157586042,0.01,1.0,500,-469.157586042,1.0,1.0,-487.738,,0.01,41.8271,2,1767.18212725
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,1605.89458002,0.9,-473.723717187,-471.441,-473.723717187,0.005,1.0,500,-473.723717187,1.0,1.0,-485.142,,0.005,40.9254,2,1605.89458002
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2284.49694847,0.9,-478.039240536,-473.64,-478.039240536,0.00333333,1.0,500,-478.039240536,1.0,1.0,-485.354,,0.00333333,43.3607,2,2284.49694847
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2165.50506416,0.9,-473.018217704,-473.485,-473.018217704,0.0025,1.0,500,-473.018217704,1.0,1.0,-483.629,,0.0025,44.1152,2,2165.50506416
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,2787.85071877,0.9,-475.443162674,-473.876,-475.443162674,0.002,1.0,500,-475.443162674,1.0,1.0,-484.619,,0.002,45.9296,1,2787.85071877
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2498.90302435,0.9,-466.431471909,-466.431,-466.431471909,0.01,1.0,500,-466.431471909,1.0,1.0,-486.384,,0.01,49.7385,2,2498.90302435
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2248.7381504,0.9,-466.67799166,-466.555,-466.67799166,0.005,1.0,500,-466.67799166,1.0,1.0,-480.663,,0.005,48.4778,2,2248.7381504
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2062.25443249,0.9,-471.126022365,-468.078,-471.126022365,0.00333333,1.0,500,-471.126022365,1.0,1.0,-479.598,,0.00333333,47.4544,2,2062.25443249
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2074.81401791,0.9,-474.185629706,-469.605,-474.185629706,0.0025,1.0,500,-474.185629706,1.0,1.0,-479.581,,0.0025,47.0048,2,2074.81401791
1.19973e-14,500.0,500.0,100,0.999999,0.00199958,499.999785266,1684.42139033,0.9,-467.404236955,-469.165,-467.404236955,0.002,0.999787,500,-467.404236955,1.0,1.00016,-478.088,2.99951e-09,0.00200033,45.8459,1,1684.42139033
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2405.61393874,0.9,-476.941172564,-476.941,-476.941172564,0.01,1.0,500,-476.941172564,1.0,1.0,-497.338,,0.01,48.8012,2,2405.61393874
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2232.10579053,0.9,-472.217845955,-474.58,-472.217845955,0.005,1.0,500,-472.217845955,1.0,1.0,-489.002,,0.005,47.9713,2,2232.10579053
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1855.30522599,0.9,-468.567574463,-472.576,-468.567574463,0.00333333,1.0,500,-468.567574463,1.0,1.0,-484.352,,0.00333333,46.416,2,1855.30522599
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2124.35387888,0.9,-466.150483974,-470.969,-466.150483974,0.0025,1.0,500,-466.150483974,1.0,1.0,-481.168,,0.0025,46.3611,2,2124.35387888
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,1632.45490012,0.9,-464.511621674,-469.678,-464.511621674,0.002,1.0,500,-464.511621674,1.0,1.0,-478.799,,0.002,45.2701,1,1632.45490012
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2354.27479159,0.9,-469.542855671,-469.543,-469.542855671,0.01,1.0,500,-469.542855671,1.0,1.0,-489.644,,0.01,48.2777,2,2354.27479159
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2401.38915137,0.9,-478.172949058,-473.858,-478.172949058,0.005,1.0,500,-478.172949058,1.0,1.0,-488.499,,0.005,48.7101,2,2401.38915137
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1783.68151645,0.9,-467.822803314,-471.846,-467.822803314,0.00333333,1.0,500,-467.822803314,1.0,1.0,-483.8,,0.00333333,46.6743,2,1783.68151645
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1856.18296483,0.9,-472.558942602,-472.024,-472.558942602,0.0025,1.0,500,-472.558942602,1.0,1.0,-482.377,,0.0025,45.7533,2,1856.18296483
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,2117.9272716,0.9,-468.513804719,-471.322,-468.513804719,0.002,1.0,500,-468.513804719,1.0,1.0,-480.582,,0.002,45.7823,1,2117.9272716
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2080.73425919,0.9,-470.395446311,-470.395,-470.395446311,0.01,1.0,500,-470.395446311,1.0,1.0,-490.264,,0.01,45.3864,2,2080.73425919
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2481.67738223,0.9,-471.245482633,-470.82,-471.245482633,0.005,1.0,500,-471.245482633,1.0,1.0,-485.599,,0.005,47.5245,2,2481.67738223
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1769.74637245,0.9,-469.291729228,-470.311,-469.291729228,0.00333333,1.0,500,-469.291729228,1.0,1.0,-482.378,,0.00333333,45.7193,2,1769.74637245
