VarRet,VarDiscRet,AvgEpLen,MaxVanillaIw,ESSClassic,Delta,VarJ,Bound,ESSRenyi,MinNormIw,MinVanillaIw,IterType,AvgVanillaIw,J,AvgDiscRet,AvgRet,VarNormIw,VanillaAvgRet,eRenyi2,MaxNormIw,BatchSize,AvgNormIw,VarVanillaIw,EpsThisIter
323.60763598,323.60763598,500.0,1.01665,99.979519386,0.1,17.0505,3254.43,99.9883903632,0.00909117,0.907983,1,0.998753,4656.73,4656.55656403,4656.55656403,2.06783e-08,4656.55656403,1.00012,0.0101792,100,0.01,0.000206268,100
158.161949273,158.161949273,500.0,1.00973,99.9972182638,0.1,12.4633,3255.88,99.9978900401,0.00985984,0.985672,1,0.999684,4658.48,4658.43477926,4658.43477926,2.80693e-09,4658.43477926,1.00002,0.0101005,100,0.01,2.80515e-05,100
108.373841409,108.373841409,500.0,1.0116,99.9980709039,0.1,10.3451,3257.11,99.9983907005,0.00988713,0.989284,1,1.00058,4659.37,4659.34463547,4659.34463547,1.93625e-09,4659.34463547,1.00002,0.0101102,100,0.01,1.93848e-05,100
207.706238033,207.706238033,500.0,1.0182,99.9957404595,0.1,14.2647,3254.3,99.9971986602,0.00984342,0.983771,1,0.999419,4656.51,4656.46360429,4656.46360429,4.28183e-09,4656.46360429,1.00003,0.0101879,100,0.01,4.27687e-05,100
91.993903039,91.993903039,500.0,1.01105,99.9969382682,0.1,9.52596,3256.88,99.9984979855,0.00982903,0.982127,1,0.999211,4658.9,4658.87384452,4658.87384452,3.06026e-09,4658.87384452,1.00002,0.0101185,100,0.01,3.05543e-05,100
142.332895347,142.332895347,500.0,1.01178,99.9961766386,0.1,11.8154,3256.82,99.9970198566,0.00976762,0.976469,1,0.999701,4659.42,4659.38800206,4659.38800206,3.88365e-09,4659.38800206,1.00003,0.0101208,100,0.01,3.88132e-05,100
232.719864469,232.719864469,500.0,1.01354,99.9938470659,0.1,14.986,3256.88,99.9954464125,0.00972479,0.971859,1,0.999362,4658.98,4658.91670088,4658.91670088,6.17205e-09,4658.91670088,1.00005,0.0101418,100,0.01,6.16418e-05,100
137.65841522,137.65841522,500.0,1.01609,99.9933858965,0.1,11.5966,3257.52,99.9960066483,0.00976706,0.976181,1,0.999462,4659.95,4659.89121813,4659.89121813,6.6682e-09,4659.89121813,1.00004,0.0101664,100,0.01,6.66103e-05,100
121.341929953,121.341929953,500.0,1.01222,99.9969895113,0.1,10.9336,3257.21,99.9985456678,0.00986925,0.986676,1,0.999747,4659.78,4659.74784172,4659.74784172,3.06768e-09,4659.74784172,1.00001,0.0101247,100,0.01,3.06613e-05,100
12335.3095455,12335.3095455,498.58,1.08042,99.8785864285,0.1,94.9548,3243.34,99.8690890666,0.00850151,0.849594,1,0.999345,4646.79,4644.91197469,4644.91197469,1.22763e-07,4644.91197469,1.00131,0.0108113,100,0.01,0.00122602,100
228.542404275,228.542404275,500.0,1.01608,99.9952159734,0.1,14.9594,3254.32,99.9968172133,0.00978603,0.977706,1,0.999084,4657.69,4657.63994011,4657.63994011,4.80959e-09,4657.63994011,1.00003,0.0101701,100,0.01,4.80078e-05,100
210.977224726,210.977224726,500.0,1.02007,99.9874416588,0.1,14.2827,3255.16,99.992836035,0.00949546,0.949429,1,0.999877,4657.57,4657.46921155,4657.46921155,1.26665e-08,4657.46921155,1.00007,0.0102019,100,0.01,0.000126634,100
91.1771855523,91.1771855523,500.0,1.00533,99.9995880642,0.1,9.48873,3259.39,99.9998450282,0.00995632,0.995753,1,1.00012,4661.33,4661.32647169,4661.32647169,4.03721e-10,4661.32647169,1.0,0.010052,100,0.01,4.03817e-06,100
150.706170173,150.706170173,500.0,1.01434,99.9924067082,0.1,12.0534,3257.61,99.9950411395,0.00955738,0.955427,1,0.999674,4659.97,4659.91046132,4659.91046132,7.68227e-09,4659.91046132,1.00005,0.0101467,100,0.01,7.67727e-05,100
105.695362614,105.695362614,500.0,1.01914,99.9959145302,0.1,10.2146,3256.91,99.9971628994,0.0098324,0.983227,1,0.999987,4659.11,4659.07558678,4659.07558678,4.13467e-09,4659.07558678,1.00003,0.0101915,100,0.01,4.13456e-05,100
204.021108216,204.021108216,500.0,1.013,99.9900958063,0.1,13.9784,3255.35,99.9953152944,0.00937868,0.937681,1,0.999801,4657.44,4657.36319925,4657.36319925,1.00309e-08,4657.36319925,1.00005,0.010132,100,0.01,0.000100269,100
23503.7649002,23503.7649002,498.38,1.09059,99.3678987562,0.1,83.2358,3245.96,99.5947164012,0.00538657,0.535851,1,0.994791,4651.02,4643.79335964,4643.79335964,6.42548e-07,4643.79335964,1.00407,0.010963,100,0.01,0.00635871,100
281.09944206,281.09944206,500.0,1.01527,99.9944482816,0.1,16.4589,3255.84,99.9951841766,0.00972915,0.973309,1,1.00041,4658.52,4658.44943369,4658.44943369,5.59459e-09,4658.44943369,1.00005,0.0101486,100,0.01,5.59913e-05,100
105.633370884,105.633370884,500.0,1.01419,99.9975887156,0.1,10.1787,3258.74,99.997437066,0.00987757,0.987577,1,0.999818,4661.08,4661.04819352,4661.04819352,2.43422e-09,4661.04819352,1.00003,0.0101437,100,0.01,2.43334e-05,100
135.185194159,135.185194159,500.0,1.02283,99.9917320603,0.1,11.4881,3255.99,99.9944332361,0.00973247,0.972114,1,0.998835,4659.1,4659.02927696,4659.02927696,8.37151e-09,4659.02927696,1.00006,0.0102402,100,0.01,8.35202e-05,100
263.459087027,263.459087027,500.0,1.01012,99.9951472445,0.1,16.016,3254.48,99.9970556172,0.00974619,0.973725,1,0.999083,4656.16,4656.10646671,4656.10646671,4.88641e-09,4656.10646671,1.00003,0.0101104,100,0.01,4.87745e-05,100
115.174844097,115.174844097,500.0,1.01711,99.9967509479,0.1,10.589,3258.69,99.9976873933,0.00981901,0.982201,1,1.0003,4660.75,4660.71266464,4660.71266464,3.26095e-09,4660.71266464,1.00002,0.010168,100,0.01,3.26293e-05,100
100.344759718,100.344759718,500.0,1.00736,99.9982514038,0.1,9.93517,3257.75,99.9990463348,0.00982795,0.981959,1,0.999149,4659.69,4659.66568968,4659.66568968,1.75566e-09,4659.66568968,1.00001,0.0100822,100,0.01,1.75268e-05,100
122.115003682,122.115003682,500.0,1.01356,99.9957584776,0.1,10.9294,3258.07,99.9960781682,0.00973163,0.972353,1,0.999168,4660.12,4660.08635008,4660.08635008,4.27747e-09,4660.08635008,1.00004,0.0101441,100,0.01,4.27036e-05,100
157.334354433,157.334354433,500.0,1.01366,99.9968918294,0.1,12.4069,3258.9,99.9981284492,0.00982582,0.981609,1,0.999009,4661.24,4661.20523925,4661.20523925,3.16903e-09,4661.20523925,1.00002,0.0101466,100,0.01,3.16275e-05,100
110.487078281,110.487078281,500.0,1.01408,99.9968467447,0.1,10.4135,3258.76,99.99758011,0.00974307,0.974747,1,1.00045,4661.41,4661.37877493,4661.37877493,3.19001e-09,4661.37877493,1.00002,0.0101362,100,0.01,3.1929e-05,100
149.968008211,149.968008211,500.0,1.01124,99.9927923036,0.1,12.0655,3257.71,99.9963046486,0.00950804,0.95002,1,0.999176,4659.94,4659.88448677,4659.88448677,7.24802e-09,4659.88448677,1.00004,0.0101207,100,0.01,7.23608e-05,100
70.4225311658,70.4225311658,500.0,1.01337,99.9973479904,0.1,8.33177,3259.34,99.9981522902,0.0098449,0.984176,1,0.99968,4661.46,4661.4369605,4661.4369605,2.68015e-09,4661.4369605,1.00002,0.0101369,100,0.01,2.67844e-05,100
167.561344767,167.561344767,500.0,1.01334,99.9954725569,0.1,12.7827,3256.78,99.9960066483,0.00977603,0.976876,1,0.999257,4658.96,4658.91140129,4658.91140129,4.59357e-09,4658.91140129,1.00004,0.0101409,100,0.01,4.58675e-05,100
211.618045542,211.618045542,500.0,1.01325,99.9942187357,0.1,14.3114,3256.18,99.9960185683,0.0097365,0.972629,1,0.998951,4658.69,4658.62576461,4658.62576461,5.80287e-09,4658.62576461,1.00004,0.0101432,100,0.01,5.79071e-05,100
100.316343015,100.316343015,500.0,1.01027,99.9988134597,0.1,9.95488,3258.66,99.999117859,0.00989545,0.989395,1,0.999848,4660.76,4660.74217952,4660.74217952,1.22274e-09,4660.74217952,1.00001,0.0101042,100,0.01,1.22236e-05,100
191.47092783,191.47092783,500.0,1.00961,99.9942405503,0.1,13.5923,3256.04,99.9959232085,0.00959638,0.959085,1,0.999424,4658.0,4657.93905545,4657.93905545,5.84712e-09,4657.93905545,1.00004,0.0101019,100,0.01,5.84038e-05,100
149.475888277,149.475888277,500.0,1.02071,99.9962402118,0.1,12.1097,3257.65,99.997437066,0.00985474,0.98584,1,1.00037,4659.81,4659.77663651,4659.77663651,3.78008e-09,4659.77663651,1.00003,0.0102033,100,0.01,3.78289e-05,100
196.672208039,196.672208039,500.0,1.0135,99.9908701099,0.1,13.7515,3256.31,99.9945881911,0.00954536,0.953535,1,0.998951,4658.47,4658.38417464,4658.38417464,9.21282e-09,4658.38417464,1.00005,0.0101457,100,0.01,9.19351e-05,100
224.594033359,224.594033359,500.0,1.01427,99.9960317657,0.1,14.8243,3255.06,99.9970198566,0.00983392,0.983127,1,0.999731,4657.31,4657.26309777,4657.26309777,4.03895e-09,4657.26309777,1.00003,0.0101454,100,0.01,4.03678e-05,100
238.882543953,238.882543953,500.0,1.01181,99.9904708226,0.1,15.1106,3255.41,99.9934081608,0.00960723,0.95911,1,0.998321,4657.75,4657.67078412,4657.67078412,9.62568e-09,4657.67078412,1.00007,0.0101351,100,0.01,9.59338e-05,100
122.469713602,122.469713602,500.0,1.0138,99.9961903029,0.1,10.927,3257.99,99.9969364151,0.00982294,0.982571,1,1.00028,4660.53,4660.49318494,4660.49318494,3.84176e-09,4660.49318494,1.00003,0.0101352,100,0.01,3.84392e-05,100
144.07808312,144.07808312,500.0,1.01196,99.9929364533,0.1,11.7782,3258.36,99.9945405126,0.00956801,0.956923,1,1.00013,4660.68,4660.61981511,4660.61981511,7.12983e-09,4660.61981511,1.00005,0.0101183,100,0.01,7.13165e-05,100
83.356380866,83.356380866,500.0,1.00851,99.9958195307,0.1,9.02039,3259.01,99.9982714952,0.00968031,0.967219,1,0.999161,4661.27,4661.23851708,4661.23851708,4.20437e-09,4661.23851708,1.00002,0.0100936,100,0.01,4.19732e-05,100
162.7882875,162.7882875,500.0,1.00892,99.9979046553,0.1,12.6605,3256.73,99.9978065972,0.00983805,0.983284,1,0.999471,4659.15,4659.12124894,4659.12124894,2.12733e-09,4659.12124894,1.00002,0.0100945,100,0.01,2.12508e-05,100
144.076910869,144.076910869,500.0,1.00837,99.9981614257,0.1,11.8475,3257.05,99.9983787799,0.00980854,0.980899,1,1.00005,4659.24,4659.21500709,4659.21500709,1.83365e-09,4659.21500709,1.00002,0.0100832,100,0.01,1.83382e-05,100
120.500785804,120.500785804,500.0,1.01625,99.9967972902,0.1,10.8676,3258.82,99.997997324,0.00978798,0.979275,1,1.00049,4660.92,4660.89268058,4660.89268058,3.24504e-09,4660.89268058,1.00002,0.0101576,100,0.01,3.2482e-05,100
84.2064453837,84.2064453837,500.0,1.01317,99.9976451215,0.1,9.08351,3259.28,99.9983907005,0.00984453,0.98393,1,0.999468,4661.66,4661.63945766,4661.63945766,2.38974e-09,4661.63945766,1.00002,0.0101371,100,0.01,2.3872e-05,100
192.117648622,192.117648622,500.0,1.01466,99.990556243,0.1,13.5234,3256.61,99.9936823068,0.00963612,0.96369,1,1.00008,4660.1,4660.01073295,4660.01073295,9.54218e-09,4660.01073295,1.00006,0.0101458,100,0.01,9.54372e-05,100
142.044651035,142.044651035,500.0,1.01063,99.9926224403,0.1,11.7726,3256.94,99.9959708884,0.00969389,0.968842,1,0.999436,4658.86,4658.80062158,4658.80062158,7.43825e-09,4658.80062158,1.00004,0.010112,100,0.01,7.42987e-05,100
198.643850444,198.643850444,500.0,1.03124,99.9906440268,0.1,13.7063,3257.16,99.9932770481,0.00949823,0.950681,1,1.0009,4659.47,4659.37552189,4659.37552189,9.45007e-09,4659.37552189,1.00007,0.0103031,100,0.01,9.46716e-05,100
135.567997234,135.567997234,500.0,1.01411,99.9971800881,0.1,11.519,3257.74,99.9981165287,0.0098386,0.983542,1,0.999677,4659.95,4659.92122484,4659.92122484,2.8312e-09,4659.92122484,1.00002,0.0101444,100,0.01,2.82938e-05,100
48.2465933749,48.2465933749,500.0,1.00938,99.9980229275,0.1,6.89907,3259.84,99.9988556039,0.00984518,0.983976,1,0.999449,4662.03,4662.01647814,4662.01647814,2.02535e-09,4662.01647814,1.00001,0.0100993,100,0.01,2.02313e-05,100
1511.10482221,1511.10482221,499.68,1.0286,99.9711235457,0.1,36.7946,3253.73,99.9824316377,0.00946038,0.94486,1,0.998755,4655.94,4655.67823353,4655.67823353,2.91871e-08,4655.67823353,1.00018,0.0102988,100,0.01,0.000291145,100
203.065972391,203.065972391,500.0,1.0078,99.9973353296,0.1,14.0906,3256.22,99.9976754729,0.00983888,0.983126,1,0.999225,4658.74,4658.70248896,4658.70248896,2.67428e-09,4658.70248896,1.00002,0.0100858,100,0.01,2.67014e-05,100
110.595710965,110.595710965,500.0,1.00865,99.9976769774,0.1,10.4388,3257.22,99.9982834157,0.00980836,0.980873,1,1.00004,4659.27,4659.23880131,4659.23880131,2.35711e-09,4659.23880131,1.00002,0.0100862,100,0.01,2.35728e-05,100
84.3034452635,84.3034452635,500.0,1.01419,99.9961919396,0.1,9.08448,3258.65,99.9974609066,0.00968592,0.969282,1,1.00071,4661.05,4661.01622902,4661.01622902,3.85819e-09,4661.01622902,1.00003,0.0101347,100,0.01,3.86369e-05,100
173.005357017,173.005357017,500.0,1.01212,99.996128902,0.1,12.9538,3256.6,99.9975562693,0.00964951,0.965127,1,1.00018,4658.81,4658.76607118,4658.76607118,3.90945e-09,4658.76607118,1.00002,0.0101193,100,0.01,3.91089e-05,100
148.892816482,148.892816482,500.0,1.00858,99.9983481763,0.1,12.0633,3258.07,99.9985337472,0.00986984,0.986936,1,0.999951,4660.33,4660.30433153,4660.30433153,1.66967e-09,4660.30433153,1.00001,0.0100863,100,0.01,1.66951e-05,100
102.242353975,102.242353975,500.0,1.01245,99.9967299383,0.1,10.0417,3258.04,99.9978065972,0.00985449,0.985164,1,0.999711,4660.39,4660.36547159,4660.36547159,3.31439e-09,4660.36547159,1.00002,0.0101274,100,0.01,3.31247e-05,100
108.827981313,108.827981313,500.0,1.01082,99.9951189386,0.1,10.2825,3258.84,99.9973178629,0.00973311,0.972864,1,0.999541,4661.37,4661.32770072,4661.32770072,4.93039e-09,4661.32770072,1.00003,0.0101128,100,0.01,4.92587e-05,100
204.43041148,204.43041148,500.0,1.01209,99.9955207438,0.1,14.1245,3256.62,99.99653113,0.00972266,0.972059,1,0.999787,4659.05,4659.00213511,4659.00213511,4.51106e-09,4659.00213511,1.00003,0.0101231,100,0.01,4.50914e-05,100
92.2984575597,92.2984575597,500.0,1.01025,99.9980999103,0.1,9.53609,3258.8,99.9984622238,0.00985585,0.985379,1,0.999791,4661.23,4661.20539881,4661.20539881,1.95359e-09,4661.20539881,1.00002,0.0101046,100,0.01,1.95277e-05,100
72.8512692823,72.8512692823,500.0,1.02501,99.9971794972,0.1,8.47907,3259.24,99.9983430183,0.00986986,0.986461,1,0.999468,4661.05,4661.0248204,4661.0248204,2.8427e-09,4661.0248204,1.00002,0.0102556,100,0.01,2.83968e-05,100
193.736450408,193.736450408,500.0,1.0092,99.9965132461,0.1,13.8028,3256.68,99.9975562693,0.00971139,0.97108,1,0.999939,4659.16,4659.11764791,4659.11764791,3.50749e-09,4659.11764791,1.00002,0.0100926,100,0.01,3.50706e-05,100
176.838361361,176.838361361,500.0,1.00962,99.9973359683,0.1,13.1653,3256.3,99.9980807673,0.0097441,0.973888,1,0.999465,4658.78,4658.74537512,4658.74537512,2.67253e-09,4658.74537512,1.00002,0.0101016,100,0.01,2.66966e-05,100
156.266307172,156.266307172,500.0,1.00964,99.9942531472,0.1,12.3118,3256.73,99.996864894,0.00975757,0.974094,1,0.998296,4658.47,4658.41476806,4658.41476806,5.77158e-09,4658.41476806,1.00003,0.0101137,100,0.01,5.75192e-05,100
169.209297335,169.209297335,500.0,1.01053,99.9964562667,0.1,12.8605,3256.09,99.9978781197,0.00973037,0.971997,1,0.998931,4658.0,4657.95941366,4657.95941366,3.56668e-09,4657.95941366,1.00002,0.0101161,100,0.01,3.55906e-05,100
101.793682261,101.793682261,500.0,1.00745,99.9983857145,0.1,10.0121,3259.05,99.9988436833,0.00978834,0.978417,1,0.999574,4660.78,4660.76770045,4660.76770045,1.62809e-09,4660.76770045,1.00001,0.0100788,100,0.01,1.6267e-05,100
24827.9725371,24827.9725371,498.35,1.09265,99.4920872578,0.1,96.7435,3245.02,99.6407349504,0.00611652,0.60975,1,0.99689,4649.95,4643.79278398,4643.79278398,5.15636e-07,4643.79278398,1.00361,0.0109605,100,0.01,0.00512434,100
152.611319356,152.611319356,500.0,1.0179,99.9945161503,0.1,12.2257,3256.27,99.9963523288,0.00971396,0.971654,1,1.00027,4658.36,4658.30944682,4658.30944682,5.58835e-09,4658.30944682,1.00004,0.0101762,100,0.01,5.59133e-05,100
96.3348882767,96.3348882767,500.0,1.01336,99.9915271462,0.1,9.68219,3258.41,99.9955536912,0.00952922,0.952815,1,0.999888,4660.77,4660.71566298,4660.71566298,8.53514e-09,4660.71566298,1.00004,0.0101347,100,0.01,8.53323e-05,100
170.950931413,170.950931413,500.0,1.01295,99.997649373,0.1,12.9688,3256.76,99.9982238131,0.00986484,0.986142,1,0.999653,4659.41,4659.38259565,4659.38259565,2.37435e-09,4659.38259565,1.00002,0.010133,100,0.01,2.37271e-05,100
116.532661801,116.532661801,500.0,1.00737,99.9981198302,0.1,10.7111,3257.23,99.9984264621,0.00984768,0.985003,1,1.00024,4659.64,4659.61837268,4659.61837268,1.87828e-09,4659.61837268,1.00002,0.0100713,100,0.01,1.87918e-05,100
121.779218228,121.779218228,500.0,1.01255,99.9955883502,0.1,10.9136,3256.52,99.9972225007,0.0097532,0.974876,1,0.999545,4659.08,4659.04222822,4659.04222822,4.47732e-09,4659.04222822,1.00003,0.0101301,100,0.01,4.47324e-05,100
186.772765603,186.772765603,500.0,1.01544,99.9934163264,0.1,13.4516,3257.34,99.9939206958,0.00964678,0.964702,1,1.00003,4659.59,4659.5190391,4659.5190391,6.67123e-09,4659.5190391,1.00006,0.0101541,100,0.01,6.67157e-05,100
202.069010802,202.069010802,500.0,1.01778,99.9939219331,0.1,14.0018,3256.5,99.9958516888,0.00979846,0.980214,1,1.00038,4658.64,4658.58730924,4658.58730924,6.12961e-09,4658.58730924,1.00004,0.010174,100,0.01,6.13422e-05,100
129.536022024,129.536022024,500.0,1.01927,99.9941084747,0.1,11.263,3257.82,99.9957801692,0.00975341,0.975659,1,1.00033,4660.06,4660.00689739,4660.00689739,5.91431e-09,4660.00689739,1.00004,0.0101894,100,0.01,5.91816e-05,100
162.354868395,162.354868395,500.0,1.02031,99.9807296359,0.1,12.4655,3258.25,99.9933485641,0.00918747,0.917048,1,0.998151,4660.38,4660.29472782,4660.29472782,1.94777e-08,4660.29472782,1.00007,0.010222,100,0.01,0.000194057,100
157.033003887,157.033003887,500.0,1.01197,99.996569767,0.1,12.3686,3257.59,99.9967814528,0.00980035,0.980865,1,1.00085,4659.37,4659.3279027,4659.3279027,3.49592e-09,4659.3279027,1.00003,0.0101111,100,0.01,3.50185e-05,100
4559.70280343,4559.70280343,499.33,1.06139,99.9077149007,0.1,56.0132,3250.75,99.9265495414,0.00827454,0.826608,1,0.998978,4653.6,4652.4911066,4652.4911066,9.32997e-08,4652.4911066,1.00074,0.0106248,100,0.01,0.000931091,100
67.3508293896,67.3508293896,500.0,1.00866,99.9979779449,0.1,8.15035,3259.06,99.9985456678,0.00979059,0.978916,1,0.999853,4661.22,4661.19769204,4661.19769204,2.05125e-09,4661.19769204,1.00001,0.0100881,100,0.01,2.05065e-05,100
133.342141933,133.342141933,500.0,1.02388,99.9916101729,0.1,11.3613,3257.84,99.9961854482,0.00947295,0.946657,1,0.999327,4659.74,4659.69159516,4659.69159516,8.47638e-09,4659.69159516,1.00004,0.0102457,100,0.01,8.46496e-05,100
132.829806918,132.829806918,500.0,1.02092,99.9964942474,0.1,11.3948,3255.97,99.9976397118,0.00978705,0.978667,1,0.999961,4658.4,4658.36857731,4658.36857731,3.50532e-09,4658.36857731,1.00002,0.0102096,100,0.01,3.50504e-05,100
161.406316666,161.406316666,500.0,1.00906,99.9972333306,0.1,12.5327,3257.6,99.9978542788,0.00965333,0.964959,1,0.999613,4659.61,4659.57120825,4659.57120825,2.77374e-09,4659.57120825,1.00002,0.0100945,100,0.01,2.7716e-05,100
175.009276721,175.009276721,500.0,1.01176,99.9959777822,0.1,13.1031,3256.22,99.996864894,0.0098378,0.983377,1,0.99959,4658.79,4658.75252396,4658.75252396,4.03922e-09,4658.75252396,1.00003,0.0101218,100,0.01,4.03592e-05,100
230.061259347,230.061259347,500.0,1.01374,99.9868192996,0.1,14.7334,3257.27,99.9928956311,0.00941678,0.940429,1,0.998674,4659.49,4659.37760945,4659.37760945,1.331e-08,4659.37760945,1.00007,0.0101509,100,0.01,0.000132747,100
95.5282198369,95.5282198369,500.0,1.00398,99.9992482173,0.1,9.70984,3258.82,99.9993801155,0.00989789,0.989405,1,0.999612,4660.46,4660.45098026,4660.45098026,7.73165e-10,4660.45098026,1.00001,0.0100437,100,0.01,7.72566e-06,100
197.306689574,197.306689574,500.0,1.02439,99.9938185035,0.1,13.8538,3255.09,99.9956013707,0.00972873,0.973763,1,1.00091,4657.19,4657.12790389,4657.12790389,6.24116e-09,4657.12790389,1.00004,0.0102346,100,0.01,6.25258e-05,100
136.243747666,136.243747666,500.0,1.0096,99.9983699692,0.1,11.5705,3257.8,99.9985456678,0.00990578,0.989864,1,0.999279,4659.9,4659.88164045,4659.88164045,1.62664e-09,4659.88164045,1.00001,0.0101032,100,0.01,1.6243e-05,100
151.129062927,151.129062927,500.0,1.01389,99.9963742222,0.1,12.1659,3257.47,99.9972225007,0.00983056,0.983571,1,1.00052,4659.83,4659.78993125,4659.78993125,3.67544e-09,4659.78993125,1.00003,0.0101336,100,0.01,3.6793e-05,100
119.511186213,119.511186213,500.0,1.00996,99.9946061111,0.1,10.8118,3257.82,99.9970675375,0.00978497,0.977091,1,0.998562,4660.05,4660.00415021,4660.00415021,5.44316e-09,4660.00415021,1.00003,0.0101142,100,0.01,5.42753e-05,100
207.39822556,207.39822556,500.0,1.01062,99.99180328,0.1,14.1915,3254.99,99.9947193073,0.00961727,0.960898,1,0.999138,4657.16,4657.08908825,4657.08908825,8.29114e-09,4657.08908825,1.00005,0.010115,100,0.01,8.27684e-05,100
96.3248713236,96.3248713236,500.0,1.01464,99.9976348557,0.1,9.7413,3258.55,99.9984264621,0.00979032,0.979001,1,0.999969,4660.78,4660.75714517,4660.75714517,2.39936e-09,4660.75714517,1.00002,0.0101467,100,0.01,2.39922e-05,100
133.039437435,133.039437435,500.0,1.01068,99.9968728984,0.1,11.402,3258.93,99.9977350748,0.00976789,0.977062,1,1.00028,4661.24,4661.2023464,4661.2023464,3.15792e-09,4661.2023464,1.00002,0.010104,100,0.01,3.15969e-05,100
101.803420077,101.803420077,500.0,1.01167,99.9964085282,0.1,9.97828,3259.24,99.9976039507,0.00979679,0.979151,1,0.99946,4661.29,4661.25381374,4661.25381374,3.63733e-09,4661.25381374,1.00002,0.0101222,100,0.01,3.6334e-05,100
153.552405155,153.552405155,500.0,1.0174,99.9965912755,0.1,12.2653,3256.61,99.997437066,0.00981224,0.981664,1,1.00045,4658.82,4658.78147405,4658.78147405,3.43996e-09,4658.78147405,1.00003,0.0101694,100,0.01,3.44305e-05,100
17550.8740307,17550.8740307,498.63,1.0765,99.5176100335,0.1,87.9616,3247.74,99.7176061331,0.00662526,0.654242,1,0.987496,4651.49,4646.91412198,4646.91412198,4.89672e-07,4646.91412198,1.00283,0.0109013,100,0.01,0.00477503,100
110.014438112,110.014438112,500.0,1.01098,99.9981468811,0.1,10.4159,3256.97,99.9987006356,0.00989858,0.990285,1,1.00043,4659.25,4659.23317133,4659.23317133,1.89165e-09,4659.23317133,1.00001,0.0101054,100,0.01,1.89328e-05,100
219.951982763,219.951982763,500.0,1.01524,99.9960623649,0.1,14.6473,3256.01,99.9969244949,0.00977073,0.977776,1,1.00072,4658.31,4658.26523179,4658.26523179,3.97045e-09,4658.26523179,1.00003,0.0101451,100,0.01,3.97615e-05,100
126.260503124,126.260503124,500.0,1.01122,99.9942840811,0.1,11.0932,3257.77,99.9962688885,0.00967301,0.967005,1,0.999694,4660.02,4659.97042012,4659.97042012,5.77166e-09,4659.97042012,1.00004,0.0101153,100,0.01,5.76813e-05,100
97.6052120918,97.6052120918,500.0,1.01276,99.9936349519,0.1,9.7716,3256.94,99.9968052931,0.00957792,0.956852,1,0.999018,4659.47,4659.43292661,4659.43292661,6.38263e-09,4659.43292661,1.00003,0.0101376,100,0.01,6.3701e-05,100
87.6041870245,87.6041870245,500.0,1.01355,99.9951506791,0.1,9.27827,3259.86,99.9974966676,0.00973971,0.973766,1,0.99979,4662.14,4662.10293278,4662.10293278,4.88791e-09,4662.10293278,1.00003,0.0101376,100,0.01,4.88586e-05,100
9286.507091,9286.507091,499.05,1.06198,99.750520039,0.1,71.4547,3249.9,99.8391596789,0.00737069,0.734872,1,0.997019,4653.06,4650.53657676,4650.53657676,2.52637e-07,4650.53657676,1.00161,0.0106515,100,0.01,0.00251133,100
101.674389025,101.674389025,500.0,1.01052,99.9965548281,0.1,9.97571,3258.31,99.9975205083,0.00979902,0.979735,1,0.999829,4660.64,4660.61115098,4660.61115098,3.51487e-09,4660.61115098,1.00002,0.010107,100,0.01,3.51368e-05,100
144.014069659,144.014069659,500.0,1.01424,99.9969782604,0.1,11.9054,3256.76,99.9974132253,0.00977968,0.977785,1,0.999812,4659.25,4659.21671695,4659.21671695,3.05143e-09,4659.21671695,1.00003,0.0101443,100,0.01,3.05028e-05,100
89.5392136978,89.5392136978,500.0,1.00755,99.99887064,0.1,9.38294,3258.3,99.9990344141,0.00988977,0.988785,1,0.999806,4660.47,4660.45008824,4660.45008824,1.13473e-09,4660.45008824,1.00001,0.0100774,100,0.01,1.13428e-05,100
119.133113314,119.133113314,500.0,1.02122,99.9960526717,0.1,10.8016,3258.13,99.9973893847,0.0097865,0.97884,1,1.00019,4660.14,4660.10644595,4660.10644595,3.98752e-09,4660.10644595,1.00003,0.0102102,100,0.01,3.98907e-05,100
203.287439354,203.287439354,500.0,1.01325,99.9977005146,0.1,14.0727,3258.48,99.99758011,0.00986396,0.986713,1,1.00032,4660.91,4660.87014165,4660.87014165,2.34701e-09,4660.87014165,1.00002,0.0101293,100,0.01,2.34851e-05,100
98.0357085247,98.0357085247,500.0,1.01,99.9982645697,0.1,9.832,3258.88,99.9983191773,0.00986006,0.986139,1,1.00014,4660.65,4660.62681867,4660.62681867,1.74008e-09,4660.62681867,1.00002,0.0100986,100,0.01,1.74056e-05,100
104.404145622,104.404145622,500.0,1.00824,99.997892041,0.1,10.1318,3257.96,99.9990940176,0.00986324,0.985257,1,0.998919,4660.21,4660.18963381,4660.18963381,2.14074e-09,4660.18963381,1.00001,0.0100933,100,0.01,2.13611e-05,100
111.231558598,111.231558598,500.0,1.01112,99.99807119,0.1,10.4245,3259.81,99.9983430183,0.00977561,0.97827,1,1.00073,4662.15,4662.1275774,4662.1275774,1.95939e-09,4662.1275774,1.00002,0.0101038,100,0.01,1.96223e-05,100
115.184452265,115.184452265,500.0,1.0161,99.9958886792,0.1,10.6206,3259.47,99.9967456923,0.00982821,0.983923,1,1.00112,4661.86,4661.81520854,4661.81520854,4.14488e-09,4661.81520854,1.00003,0.0101496,100,0.01,4.15418e-05,100
