BatchSize,ESSClassic,MinVanillaIw,MaxNormIw,AvgVanillaIw,VarRet,AvgDiscRet,MinNormIw,Bound,VarNormIw,Delta,J,AvgRet,ESSRenyi,AvgEpLen,eRenyi2,VarJ,VarDiscRet,MaxVanillaIw,IterType,AvgNormIw,EpsThisIter,VarVanillaIw,VanillaAvgRet
500,299.999969474,1.0,0.00333333,1.0,6.51626037795,4677.03900711,0.00333333,4676.95,5.43914e-20,1.0,4676.95,4677.03900711,500.0,500.0,1.0,2.57463,6.51626037795,1.0,2,0.00333333,100,,4677.03900711
500,400.0,1.0,0.0025,1.0,7.19473390671,4676.97956055,0.0025,4676.95,5.4346e-20,1.0,4676.95,4676.97956055,500.0,500.0,1.0,2.59854,7.19473390671,1.0,2,0.0025,100,,4676.97956055
500,500.000006643,1.0,0.002,1.0,5.83535099845,4676.92697325,0.002,4676.95,5.43187e-20,1.0,4676.95,4676.92697325,500.0,500.0,1.0,2.56076,5.83535099845,1.0,1,0.002,100,,4676.92697325
500,100.0,1.0,0.01,1.0,6.61236441271,4677.14062414,0.01,4677.14,3.50449e-18,1.0,4677.14,4677.14062414,500.0,500.0,1.0,2.55856,6.61236441271,1.0,2,0.01,100,,4677.14062414
500,200.000000102,1.0,0.005,1.0,6.01050056979,4677.06637491,0.005,4677.1,2.1793e-19,1.0,4677.1,4677.06637491,500.0,500.0,1.0,2.49994,6.01050056979,1.0,2,0.005,100,,4677.06637491
500,299.999969474,1.0,0.00333333,1.0,5.65139497477,4677.15632451,0.00333333,4677.12,5.43914e-20,1.0,4677.12,4677.15632451,500.0,500.0,1.0,2.45602,5.65139497477,1.0,2,0.00333333,100,,4677.15632451
500,400.0,1.0,0.0025,1.0,6.85689379929,4676.91017249,0.0025,4677.07,5.4346e-20,1.0,4677.07,4676.91017249,500.0,500.0,1.0,2.49588,6.85689379929,1.0,2,0.0025,100,,4676.91017249
500,500.000006643,1.0,0.002,1.0,5.96733677482,4677.14385421,0.002,4677.08,5.43187e-20,1.0,4677.08,4677.14385421,500.0,500.0,1.0,2.48314,5.96733677482,1.0,1,0.002,100,,4677.14385421
500,100.0,1.0,0.01,1.0,5.25913020737,4677.59374637,0.01,4677.59,3.50449e-18,1.0,4677.59,4677.59374637,500.0,500.0,1.0,2.28178,5.25913020737,1.0,2,0.01,100,,4677.59374637
500,200.000000102,1.0,0.005,1.0,5.99625579471,4677.48216096,0.005,4677.54,2.1793e-19,1.0,4677.54,4677.48216096,500.0,500.0,1.0,2.36104,5.99625579471,1.0,2,0.005,100,,4677.48216096
500,299.999969474,1.0,0.00333333,1.0,5.3670107184,4677.41712065,0.00333333,4677.5,5.43914e-20,1.0,4677.5,4677.41712065,500.0,500.0,1.0,2.34322,5.3670107184,1.0,2,0.00333333,100,,4677.41712065
500,400.0,1.0,0.0025,1.0,7.94410588717,4676.98715839,0.0025,4677.37,5.4346e-20,1.0,4677.37,4676.98715839,500.0,500.0,1.0,2.4765,7.94410588717,1.0,2,0.0025,100,,4676.98715839
500,500.000006643,1.0,0.002,1.0,7.02388108968,4677.0001629,0.002,4677.3,5.43187e-20,1.0,4677.3,4677.0001629,500.0,500.0,1.0,2.51378,7.02388108968,1.0,1,0.002,100,,4677.0001629
500,100.0,1.0,0.01,1.0,5.64550205192,4677.08661659,0.01,4677.09,3.50449e-18,1.0,4677.09,4677.08661659,500.0,500.0,1.0,2.36411,5.64550205192,1.0,2,0.01,100,,4677.08661659
500,200.000000102,1.0,0.005,1.0,5.07985599665,4677.00538697,0.005,4677.05,2.1793e-19,1.0,4677.05,4677.00538697,500.0,500.0,1.0,2.30449,5.07985599665,1.0,2,0.005,100,,4677.00538697
500,299.999969474,1.0,0.00333333,1.0,6.48359476697,4677.2119761,0.00333333,4677.1,5.43914e-20,1.0,4677.1,4677.2119761,500.0,500.0,1.0,2.38457,6.48359476697,1.0,2,0.00333333,100,,4677.2119761
500,400.0,1.0,0.0025,1.0,6.0541910111,4676.89176505,0.0025,4677.05,5.4346e-20,1.0,4677.05,4676.89176505,500.0,500.0,1.0,2.40235,6.0541910111,1.0,2,0.0025,100,,4676.89176505
500,499.999889072,0.999834,0.00200036,1.0,6.68420684271,4677.27808261,0.00199966,4677.1,1.08596e-14,1.0,4677.1,4677.27808261,499.996185332,500.0,1.00001,2.43901,6.68420684271,1.00018,1,0.002,100,2.71512e-09,4677.27808261
500,100.0,1.0,0.01,1.0,5.82987645934,4676.98566077,0.01,4676.99,3.50449e-18,1.0,4676.99,4676.98566077,500.0,500.0,1.0,2.4024,5.82987645934,1.0,2,0.01,100,,4676.98566077
500,200.000000102,1.0,0.005,1.0,6.16320272568,4677.53616692,0.005,4677.26,2.1793e-19,1.0,4677.26,4677.53616692,500.0,500.0,1.0,2.45199,6.16320272568,1.0,2,0.005,100,,4677.53616692
500,299.999969474,1.0,0.00333333,1.0,6.51976308673,4677.13926072,0.00333333,4677.22,5.43914e-20,1.0,4677.22,4677.13926072,500.0,500.0,1.0,2.48254,6.51976308673,1.0,2,0.00333333,100,,4677.13926072
500,400.0,1.0,0.0025,1.0,5.51642112699,4677.17737286,0.0025,4677.21,5.4346e-20,1.0,4677.21,4677.17737286,500.0,500.0,1.0,2.44703,5.51642112699,1.0,2,0.0025,100,,4677.17737286
500,500.000006643,1.0,0.002,1.0,5.54327901524,4677.37864381,0.002,4677.24,5.43187e-20,1.0,4677.24,4677.37864381,500.0,500.0,1.0,2.42745,5.54327901524,1.0,1,0.002,100,,4677.37864381
500,100.0,1.0,0.01,1.0,7.44096994513,4676.53005882,0.01,4676.53,3.50449e-18,1.0,4676.53,4676.53005882,500.0,500.0,1.0,2.71413,7.44096994513,1.0,2,0.01,100,,4676.53005882
500,200.000000102,1.0,0.005,1.0,5.18048334694,4677.47536353,0.005,4677.0,2.1793e-19,1.0,4677.0,4677.47536353,500.0,500.0,1.0,2.54383,5.18048334694,1.0,2,0.005,100,,4677.47536353
500,299.999969474,1.0,0.00333333,1.0,7.0559553188,4676.80670201,0.00333333,4676.94,5.43914e-20,1.0,4676.94,4676.80670201,500.0,500.0,1.0,2.57896,7.0559553188,1.0,2,0.00333333,100,,4676.80670201
500,400.0,1.0,0.0025,1.0,6.15403093118,4677.05430338,0.0025,4676.97,5.4346e-20,1.0,4676.97,4677.05430338,500.0,500.0,1.0,2.55225,6.15403093118,1.0,2,0.0025,100,,4677.05430338
500,500.000006643,1.0,0.002,1.0,6.6791667868,4677.14764474,0.002,4677.0,5.43187e-20,1.0,4677.0,4677.14764474,500.0,500.0,1.0,2.55713,6.6791667868,1.0,1,0.002,100,,4677.14764474
500,100.0,1.0,0.01,1.0,5.23943788032,4676.90045646,0.01,4676.9,3.50449e-18,1.0,4676.9,4676.90045646,500.0,500.0,1.0,2.27752,5.23943788032,1.0,2,0.01,100,,4676.90045646
500,200.000000102,1.0,0.005,1.0,6.28184364858,4677.05382911,0.005,4676.98,2.1793e-19,1.0,4676.98,4677.05382911,500.0,500.0,1.0,2.38933,6.28184364858,1.0,2,0.005,100,,4677.05382911
500,299.999969474,1.0,0.00333333,1.0,7.24835054461,4677.0245786,0.00333333,4676.99,5.43914e-20,1.0,4676.99,4677.0245786,500.0,500.0,1.0,2.48966,7.24835054461,1.0,2,0.00333333,100,,4677.0245786
500,400.0,1.0,0.0025,1.0,5.92384668794,4677.12765942,0.0025,4677.03,5.4346e-20,1.0,4677.03,4677.12765942,500.0,500.0,1.0,2.47353,5.92384668794,1.0,2,0.0025,100,,4677.12765942
500,500.000006643,1.0,0.002,1.0,6.40199555412,4677.17677749,0.002,4677.06,5.43187e-20,1.0,4677.06,4677.17677749,500.0,500.0,1.0,2.48312,6.40199555412,1.0,1,0.002,100,,4677.17677749
500,100.0,1.0,0.01,1.0,7.13107116442,4676.94590907,0.01,4676.95,3.50449e-18,1.0,4676.95,4676.94590907,500.0,500.0,1.0,2.65702,7.13107116442,1.0,2,0.01,100,,4676.94590907
500,200.000000102,1.0,0.005,1.0,7.27623228168,4677.03787152,0.005,4676.99,2.1793e-19,1.0,4676.99,4677.03787152,500.0,500.0,1.0,2.6709,7.27623228168,1.0,2,0.005,100,,4677.03787152
500,299.999969474,1.0,0.00333333,1.0,6.7286872073,4677.00087206,0.00333333,4677.0,5.43914e-20,1.0,4677.0,4677.00087206,500.0,500.0,1.0,2.64127,6.7286872073,1.0,2,0.00333333,100,,4677.00087206
500,400.0,1.0,0.0025,1.0,5.14027004911,4677.58543904,0.0025,4677.14,5.4346e-20,1.0,4677.14,4677.58543904,500.0,500.0,1.0,2.56317,5.14027004911,1.0,2,0.0025,100,,4677.58543904
500,500.000006643,1.0,0.002,1.0,6.98642414302,4677.02918117,0.002,4677.12,5.43187e-20,1.0,4677.12,4677.02918117,500.0,500.0,1.0,2.57706,6.98642414302,1.0,1,0.002,100,,4677.02918117
500,100.0,1.0,0.01,1.0,5.55653169677,4677.57971762,0.01,4677.58,3.50449e-18,1.0,4677.58,4677.57971762,500.0,500.0,1.0,2.34542,5.55653169677,1.0,2,0.01,100,,4677.57971762
500,200.000000102,1.0,0.005,1.0,5.94551284335,4676.97945862,0.005,4677.28,2.1793e-19,1.0,4677.28,4676.97945862,500.0,500.0,1.0,2.40491,5.94551284335,1.0,2,0.005,100,,4676.97945862
500,299.999969474,1.0,0.00333333,1.0,6.87493962555,4677.24852696,0.00333333,4677.27,5.43914e-20,1.0,4677.27,4677.24852696,500.0,500.0,1.0,2.47481,6.87493962555,1.0,2,0.00333333,100,,4677.24852696
500,400.0,1.0,0.0025,1.0,5.29194052862,4677.25995719,0.0025,4677.27,5.4346e-20,1.0,4677.27,4677.25995719,500.0,500.0,1.0,2.42967,5.29194052862,1.0,2,0.0025,100,,4677.25995719
500,500.000006643,1.0,0.002,1.0,6.15073804315,4677.02032947,0.002,4677.22,5.43187e-20,1.0,4677.22,4677.02032947,500.0,500.0,1.0,2.4393,6.15073804315,1.0,1,0.002,100,,4677.02032947
500,100.0,1.0,0.01,1.0,7.41688967126,4677.1092088,0.01,4677.11,3.50449e-18,1.0,4677.11,4677.1092088,500.0,500.0,1.0,2.70978,7.41688967126,1.0,2,0.01,100,,4677.1092088
500,200.000000102,1.0,0.005,1.0,5.20461995054,4677.58980142,0.005,4677.35,2.1793e-19,1.0,4677.35,4677.58980142,500.0,500.0,1.0,2.51107,5.20461995054,1.0,2,0.005,100,,4677.58980142
500,299.999969474,1.0,0.00333333,1.0,6.56484319244,4676.45470918,0.00333333,4677.05,5.43914e-20,1.0,4677.05,4676.45470918,500.0,500.0,1.0,2.55891,6.56484319244,1.0,2,0.00333333,100,,4676.45470918
500,400.0,1.0,0.0025,1.0,7.10364404897,4677.01068165,0.0025,4677.04,5.4346e-20,1.0,4677.04,4677.01068165,500.0,500.0,1.0,2.58253,7.10364404897,1.0,2,0.0025,100,,4677.01068165
500,500.000006643,1.0,0.002,1.0,6.22069295676,4677.08915922,0.002,4677.05,5.43187e-20,1.0,4677.05,4677.08915922,500.0,500.0,1.0,2.56274,6.22069295676,1.0,1,0.002,100,,4677.08915922
500,100.0,1.0,0.01,1.0,7.38860262381,4676.71897534,0.01,4676.72,3.50449e-18,1.0,4676.72,4676.71897534,500.0,500.0,1.0,2.70458,7.38860262381,1.0,2,0.01,100,,4676.71897534
500,200.000000102,1.0,0.005,1.0,6.9081450091,4676.77373458,0.005,4676.75,2.1793e-19,1.0,4676.75,4676.77373458,500.0,500.0,1.0,2.66038,6.9081450091,1.0,2,0.005,100,,4676.77373458
500,299.999969474,1.0,0.00333333,1.0,5.77063307633,4677.39611523,0.00333333,4676.96,5.43914e-20,1.0,4676.96,4677.39611523,500.0,500.0,1.0,2.59163,5.77063307633,1.0,2,0.00333333,100,,4677.39611523
500,400.0,1.0,0.0025,1.0,6.24522681021,4676.9917397,0.0025,4676.97,5.4346e-20,1.0,4676.97,4676.9917397,500.0,500.0,1.0,2.56579,6.24522681021,1.0,2,0.0025,100,,4676.9917397
500,500.000006643,1.0,0.002,1.0,6.26340700922,4677.12390346,0.002,4677.0,5.43187e-20,1.0,4677.0,4677.12390346,500.0,500.0,1.0,2.55157,6.26340700922,1.0,1,0.002,100,,4677.12390346
500,100.0,1.0,0.01,1.0,6.34102859091,4677.17112368,0.01,4677.17,3.50449e-18,1.0,4677.17,4677.17112368,500.0,500.0,1.0,2.50552,6.34102859091,1.0,2,0.01,100,,4677.17112368
500,200.000000102,1.0,0.005,1.0,7.41899824719,4676.8973879,0.005,4677.03,2.1793e-19,1.0,4677.03,4676.8973879,500.0,500.0,1.0,2.61343,7.41899824719,1.0,2,0.005,100,,4676.8973879
500,299.999969474,1.0,0.00333333,1.0,5.68487190136,4676.89738964,0.00333333,4676.99,5.43914e-20,1.0,4676.99,4676.89738964,500.0,500.0,1.0,2.53644,5.68487190136,1.0,2,0.00333333,100,,4676.89738964
500,400.0,1.0,0.0025,1.0,7.00525858954,4677.19623523,0.0025,4677.04,5.4346e-20,1.0,4677.04,4677.19623523,500.0,500.0,1.0,2.56262,7.00525858954,1.0,2,0.0025,100,,4677.19623523
500,500.000006643,1.0,0.002,1.0,7.13063354619,4676.80297203,0.002,4676.99,5.43187e-20,1.0,4676.99,4676.80297203,500.0,500.0,1.0,2.58351,7.13063354619,1.0,1,0.002,100,,4676.80297203
500,100.0,1.0,0.01,1.0,6.0770238713,4677.21612431,0.01,4677.22,3.50449e-18,1.0,4677.22,4677.21612431,500.0,500.0,1.0,2.4528,6.0770238713,1.0,2,0.01,100,,4677.21612431
500,200.000000102,1.0,0.005,1.0,6.28059986243,4677.02914295,0.005,4677.12,2.1793e-19,1.0,4677.12,4677.02914295,500.0,500.0,1.0,2.47503,6.28059986243,1.0,2,0.005,100,,4677.02914295
500,299.999969474,1.0,0.00333333,1.0,6.17782792213,4677.55560699,0.00333333,4677.27,5.43914e-20,1.0,4677.27,4677.55560699,500.0,500.0,1.0,2.48278,6.17782792213,1.0,2,0.00333333,100,,4677.55560699
500,400.0,1.0,0.0025,1.0,6.8128734387,4676.74096541,0.0025,4677.14,5.4346e-20,1.0,4677.14,4676.74096541,500.0,500.0,1.0,2.52215,6.8128734387,1.0,2,0.0025,100,,4676.74096541
500,500.000006643,1.0,0.002,1.0,5.19719629477,4677.37999211,0.002,4677.18,5.43187e-20,1.0,4677.18,4677.37999211,500.0,500.0,1.0,2.4754,5.19719629477,1.0,1,0.002,100,,4677.37999211
500,100.0,1.0,0.01,1.0,6.76808135053,4677.29093988,0.01,4677.29,3.50449e-18,1.0,4677.29,4677.29093988,500.0,500.0,1.0,2.58851,6.76808135053,1.0,2,0.01,100,,4677.29093988
500,200.000000102,1.0,0.005,1.0,5.7195447026,4677.27409456,0.005,4677.28,2.1793e-19,1.0,4677.28,4677.27409456,500.0,500.0,1.0,2.48626,5.7195447026,1.0,2,0.005,100,,4677.27409456
500,299.999969474,1.0,0.00333333,1.0,5.50670443758,4676.69582054,0.00333333,4677.09,5.43914e-20,1.0,4677.09,4676.69582054,500.0,500.0,1.0,2.45249,5.50670443758,1.0,2,0.00333333,100,,4676.69582054
500,400.0,1.0,0.0025,1.0,7.19544562912,4677.32560073,0.0025,4677.15,5.4346e-20,1.0,4677.15,4677.32560073,500.0,500.0,1.0,2.5105,7.19544562912,1.0,2,0.0025,100,,4677.32560073
500,500.000006643,1.0,0.002,1.0,6.08817425805,4677.11922321,0.002,4677.14,5.43187e-20,1.0,4677.14,4677.11922321,500.0,500.0,1.0,2.49953,6.08817425805,1.0,1,0.002,100,,4677.11922321
500,100.0,1.0,0.01,1.0,5.35873002031,4677.36816624,0.01,4677.37,3.50449e-18,1.0,4677.37,4677.36816624,500.0,500.0,1.0,2.3033,5.35873002031,1.0,2,0.01,100,,4677.36816624
500,200.000000102,1.0,0.005,1.0,6.35177817193,4677.45275675,0.005,4677.41,2.1793e-19,1.0,4677.41,4677.45275675,500.0,500.0,1.0,2.40802,6.35177817193,1.0,2,0.005,100,,4677.45275675
500,299.999969474,1.0,0.00333333,1.0,6.23753643068,4677.48454539,0.00333333,4677.44,5.43914e-20,1.0,4677.44,4677.48454539,500.0,500.0,1.0,2.4342,6.23753643068,1.0,2,0.00333333,100,,4677.48454539
500,400.0,1.0,0.0025,1.0,6.73271955414,4677.12571728,0.0025,4677.36,5.4346e-20,1.0,4677.36,4677.12571728,500.0,500.0,1.0,2.47554,6.73271955414,1.0,2,0.0025,100,,4677.12571728
500,500.000006643,1.0,0.002,1.0,6.8291675782,4677.09544875,0.002,4677.31,5.43187e-20,1.0,4677.31,4677.09544875,500.0,500.0,1.0,2.50316,6.8291675782,1.0,1,0.002,100,,4677.09544875
500,100.0,1.0,0.01,1.0,7.15420106592,4677.09822303,0.01,4677.1,3.50449e-18,1.0,4677.1,4677.09822303,500.0,500.0,1.0,2.66134,7.15420106592,1.0,2,0.01,100,,4677.09822303
500,200.000000102,1.0,0.005,1.0,6.08328822891,4677.3439257,0.005,4677.22,2.1793e-19,1.0,4677.22,4677.3439257,500.0,500.0,1.0,2.56274,6.08328822891,1.0,2,0.005,100,,4677.3439257
500,299.999969474,1.0,0.00333333,1.0,6.56794682514,4677.41214082,0.00333333,4677.28,5.43914e-20,1.0,4677.28,4677.41214082,500.0,500.0,1.0,2.56007,6.56794682514,1.0,2,0.00333333,100,,4677.41214082
500,400.0,1.0,0.0025,1.0,5.49446305695,4677.0964249,0.0025,4677.24,5.4346e-20,1.0,4677.24,4677.0964249,500.0,500.0,1.0,2.5064,5.49446305695,1.0,2,0.0025,100,,4677.0964249
500,500.000006643,1.0,0.002,1.0,7.33112940268,4676.801893,0.002,4677.15,5.43187e-20,1.0,4677.15,4676.801893,500.0,500.0,1.0,2.551,7.33112940268,1.0,1,0.002,100,,4676.801893
500,100.0,1.0,0.01,1.0,5.29436146216,4677.38122341,0.01,4677.38,3.50449e-18,1.0,4677.38,4677.38122341,500.0,500.0,1.0,2.28942,5.29436146216,1.0,2,0.01,100,,4677.38122341
500,200.000000102,1.0,0.005,1.0,5.66309469296,4677.14971841,0.005,4677.27,2.1793e-19,1.0,4677.27,4677.14971841,500.0,500.0,1.0,2.33182,5.66309469296,1.0,2,0.005,100,,4677.14971841
500,299.999969474,1.0,0.00333333,1.0,6.87034206502,4676.44704173,0.00333333,4676.99,5.43914e-20,1.0,4676.99,4676.44704173,500.0,500.0,1.0,2.45784,6.87034206502,1.0,2,0.00333333,100,,4676.44704173
500,400.0,1.0,0.0025,1.0,7.43620644053,4676.42242344,0.0025,4676.85,5.4346e-20,1.0,4676.85,4676.42242344,500.0,500.0,1.0,2.53618,7.43620644053,1.0,2,0.0025,100,,4676.42242344
500,500.000006643,1.0,0.002,1.0,5.0339754422,4677.2831805,0.002,4676.94,5.43187e-20,1.0,4676.94,4677.2831805,500.0,500.0,1.0,2.48445,5.0339754422,1.0,1,0.002,100,,4677.2831805
500,100.0,1.0,0.01,1.0,6.5003175789,4677.33980991,0.01,4677.34,3.50449e-18,1.0,4677.34,4677.33980991,500.0,500.0,1.0,2.53682,6.5003175789,1.0,2,0.01,100,,4677.33980991
500,200.000000102,1.0,0.005,1.0,7.62340797598,4677.02883261,0.005,4677.18,2.1793e-19,1.0,4677.18,4677.02883261,500.0,500.0,1.0,2.64867,7.62340797598,1.0,2,0.005,100,,4677.02883261
500,299.999969474,1.0,0.00333333,1.0,7.48764977534,4676.94291055,0.00333333,4677.1,5.43914e-20,1.0,4677.1,4676.94291055,500.0,500.0,1.0,2.67598,7.48764977534,1.0,2,0.00333333,100,,4676.94291055
500,400.0,1.0,0.0025,1.0,5.62183482562,4677.27474599,0.0025,4677.15,5.4346e-20,1.0,4677.15,4677.27474599,500.0,500.0,1.0,2.60144,5.62183482562,1.0,2,0.0025,100,,4677.27474599
500,500.000006643,1.0,0.002,1.0,6.64009795401,4676.90601885,0.002,4677.1,5.43187e-20,1.0,4677.1,4676.90601885,500.0,500.0,1.0,2.59577,6.64009795401,1.0,1,0.002,100,,4676.90601885
500,100.0,1.0,0.01,1.0,6.15522968319,4677.38308177,0.01,4677.38,3.50449e-18,1.0,4677.38,4677.38308177,500.0,500.0,1.0,2.46854,6.15522968319,1.0,2,0.01,100,,4677.38308177
500,200.000000102,1.0,0.005,1.0,6.47489546987,4676.91637849,0.005,4677.15,2.1793e-19,1.0,4677.15,4676.91637849,500.0,500.0,1.0,2.51125,6.47489546987,1.0,2,0.005,100,,4676.91637849
500,299.999969474,1.0,0.00333333,1.0,4.70152785499,4677.55323377,0.00333333,4677.28,5.43914e-20,1.0,4677.28,4677.55323377,500.0,500.0,1.0,2.40665,4.70152785499,1.0,2,0.00333333,100,,4677.55323377
500,400.0,1.0,0.0025,1.0,6.35429693829,4677.0892578,0.0025,4677.24,5.4346e-20,1.0,4677.24,4677.0892578,500.0,500.0,1.0,2.43388,6.35429693829,1.0,2,0.0025,100,,4677.0892578
500,500.000006643,1.0,0.002,1.0,6.10628257437,4677.0710852,0.002,4677.2,5.43187e-20,1.0,4677.2,4677.0710852,500.0,500.0,1.0,2.43976,6.10628257437,1.0,1,0.002,100,,4677.0710852
500,100.0,1.0,0.01,1.0,8.43014921082,4676.61427561,0.01,4676.61,3.50449e-18,1.0,4676.61,4676.61427561,500.0,500.0,1.0,2.8889,8.43014921082,1.0,2,0.01,100,,4676.61427561
500,200.000000102,1.0,0.005,1.0,6.46372845481,4677.07930674,0.005,4676.85,2.1793e-19,1.0,4676.85,4677.07930674,500.0,500.0,1.0,2.72515,6.46372845481,1.0,2,0.005,100,,4677.07930674
500,299.999969474,1.0,0.00333333,1.0,6.66769049361,4677.01606592,0.00333333,4676.9,5.43914e-20,1.0,4676.9,4677.01606592,500.0,500.0,1.0,2.67539,6.66769049361,1.0,2,0.00333333,100,,4677.01606592
500,400.0,1.0,0.0025,1.0,6.96299016617,4677.33746507,0.0025,4677.01,5.4346e-20,1.0,4677.01,4677.33746507,500.0,500.0,1.0,2.66964,6.96299016617,1.0,2,0.0025,100,,4677.33746507
500,500.000006643,1.0,0.002,1.0,7.87304281166,4677.24107429,0.002,4677.06,5.43187e-20,1.0,4677.06,4677.24107429,500.0,500.0,1.0,2.69609,7.87304281166,1.0,1,0.002,100,,4677.24107429
500,100.0,1.0,0.01,1.0,6.20039468565,4677.19834221,0.01,4677.2,3.50449e-18,1.0,4677.2,4677.19834221,500.0,500.0,1.0,2.47756,6.20039468565,1.0,2,0.01,100,,4677.19834221
500,200.000000102,1.0,0.005,1.0,6.40375546645,4677.46812137,0.005,4677.33,2.1793e-19,1.0,4677.33,4677.46812137,500.0,500.0,1.0,2.50144,6.40375546645,1.0,2,0.005,100,,4677.46812137
500,299.999969474,1.0,0.00333333,1.0,7.15751271653,4677.18936511,0.00333333,4677.29,5.43914e-20,1.0,4677.29,4677.18936511,500.0,500.0,1.0,2.55695,7.15751271653,1.0,2,0.00333333,100,,4677.18936511
500,400.0,1.0,0.0025,1.0,6.72305461533,4677.23981608,0.0025,4677.27,5.4346e-20,1.0,4677.27,4677.23981608,500.0,500.0,1.0,2.56279,6.72305461533,1.0,2,0.0025,100,,4677.23981608
500,500.000006643,1.0,0.002,1.0,6.57585220189,4676.79775947,0.002,4677.18,5.43187e-20,1.0,4677.18,4676.79775947,500.0,500.0,1.0,2.56761,6.57585220189,1.0,1,0.002,100,,4676.79775947
500,100.0,1.0,0.01,1.0,6.74928737157,4676.78196385,0.01,4676.78,3.50449e-18,1.0,4676.78,4676.78196385,500.0,500.0,1.0,2.58492,6.74928737157,1.0,2,0.01,100,,4676.78196385
500,200.000000102,1.0,0.005,1.0,6.17064657389,4677.09560206,0.005,4676.94,2.1793e-19,1.0,4676.94,4677.09560206,500.0,500.0,1.0,2.53376,6.17064657389,1.0,2,0.005,100,,4677.09560206
500,299.999969474,1.0,0.00333333,1.0,7.65410826501,4676.96803723,0.00333333,4676.95,5.43914e-20,1.0,4676.95,4676.96803723,500.0,500.0,1.0,2.60884,7.65410826501,1.0,2,0.00333333,100,,4676.96803723
500,400.0,1.0,0.0025,1.0,6.4411536296,4676.67813063,0.0025,4676.88,5.4346e-20,1.0,4676.88,4676.67813063,500.0,500.0,1.0,2.59083,6.4411536296,1.0,2,0.0025,100,,4676.67813063
500,500.000006643,1.0,0.002,1.0,5.88317068504,4677.17207472,0.002,4676.94,5.43187e-20,1.0,4676.94,4677.17207472,500.0,500.0,1.0,2.55898,5.88317068504,1.0,1,0.002,100,,4677.17207472
500,100.0,1.0,0.01,1.0,5.69881088626,4677.07085187,0.01,4677.07,3.50449e-18,1.0,4677.07,4677.07085187,500.0,500.0,1.0,2.37528,5.69881088626,1.0,2,0.01,100,,4677.07085187
500,200.000000102,1.0,0.005,1.0,5.99311913041,4677.3293228,0.005,4677.2,2.1793e-19,1.0,4677.2,4677.3293228,500.0,500.0,1.0,2.40921,5.99311913041,1.0,2,0.005,100,,4677.3293228
500,299.999969474,1.0,0.00333333,1.0,6.48872421696,4676.87209763,0.00333333,4677.09,5.43914e-20,1.0,4677.09,4676.87209763,500.0,500.0,1.0,2.45656,6.48872421696,1.0,2,0.00333333,100,,4676.87209763
500,400.0,1.0,0.0025,1.0,6.35146854923,4676.85508249,0.0025,4677.03,5.4346e-20,1.0,4677.03,4676.85508249,500.0,500.0,1.0,2.47153,6.35146854923,1.0,2,0.0025,100,,4676.85508249
500,500.000006643,1.0,0.002,1.0,6.94425804622,4677.11900176,0.002,4677.05,5.43187e-20,1.0,4677.05,4677.11900176,500.0,500.0,1.0,2.50259,6.94425804622,1.0,1,0.002,100,,4677.11900176
500,100.0,1.0,0.01,1.0,6.50141657974,4677.17896982,0.01,4677.18,3.50449e-18,1.0,4677.18,4677.17896982,500.0,500.0,1.0,2.53701,6.50141657974,1.0,2,0.01,100,,4677.17896982
500,200.000000102,1.0,0.005,1.0,5.89839084099,4677.29844076,0.005,4677.24,2.1793e-19,1.0,4677.24,4677.29844076,500.0,500.0,1.0,2.4782,5.89839084099,1.0,2,0.005,100,,4677.29844076
500,299.999969474,1.0,0.00333333,1.0,5.66018524625,4677.80224384,0.00333333,4677.43,5.43914e-20,1.0,4677.43,4677.80224384,500.0,500.0,1.0,2.45616,5.66018524625,1.0,2,0.00333333,100,,4677.80224384
500,400.0,1.0,0.0025,1.0,6.52198346919,4677.14653066,0.0025,4677.36,5.4346e-20,1.0,4677.36,4677.14653066,500.0,500.0,1.0,2.48061,6.52198346919,1.0,2,0.0025,100,,4677.14653066
500,500.000006643,1.0,0.002,1.0,5.75449469454,4676.86562228,0.002,4677.26,5.43187e-20,1.0,4677.26,4676.86562228,500.0,500.0,1.0,2.46996,5.75449469454,1.0,1,0.002,100,,4676.86562228
500,100.0,1.0,0.01,1.0,6.31636953827,4677.06785504,0.01,4677.07,3.50449e-18,1.0,4677.07,4677.06785504,500.0,500.0,1.0,2.50064,6.31636953827,1.0,2,0.01,100,,4677.06785504
500,200.000000102,1.0,0.005,1.0,6.29485164906,4676.97807317,0.005,4677.02,2.1793e-19,1.0,4677.02,4676.97807317,500.0,500.0,1.0,2.49891,6.29485164906,1.0,2,0.005,100,,4676.97807317
500,299.999969474,1.0,0.00333333,1.0,7.34131219548,4676.62948416,0.00333333,4676.89,5.43914e-20,1.0,4676.89,4676.62948416,500.0,500.0,1.0,2.57295,7.34131219548,1.0,2,0.00333333,100,,4676.62948416
500,400.0,1.0,0.0025,1.0,6.11756492862,4677.26908111,0.0025,4676.99,5.4346e-20,1.0,4676.99,4677.26908111,500.0,500.0,1.0,2.55065,6.11756492862,1.0,2,0.0025,100,,4677.26908111
500,500.000006643,1.0,0.002,1.0,6.15357960177,4677.38529635,0.002,4677.07,5.43187e-20,1.0,4677.07,4677.38529635,500.0,500.0,1.0,2.5394,6.15357960177,1.0,1,0.002,100,,4677.38529635
