AvgNormIw,VanillaAvgRet,VarJ,AvgRet,ESSRenyi,IterType,AvgEpLen,MinNormIw,J,EpsThisIter,VarRet,Delta,MaxNormIw,eRenyi2,VarDiscRet,AvgDiscRet,MinVanillaIw,VarVanillaIw,MaxVanillaIw,Bound,ESSClassic,BatchSize,VarNormIw,AvgVanillaIw
0.005,-330.292080889,29.3354,-330.292080889,195.282413821,1,500.0,0.00335077,-330.711,100,784.672509537,0.2,0.0100305,1.02416,784.672509537,-330.292080889,0.690041,0.0336292,2.06563,-391.989,193.881047463,200,7.92965e-07,1.02968
0.01,-337.110780643,31.8629,-337.110780643,200.0,2,500.0,0.01,-337.111,100,1025.50135991,0.2,0.01,1.0,1025.50135991,-337.110780643,1.0,,1.0,-419.739,100.0,200,3.50449e-18,1.0
0.005,-329.315650167,33.21,-329.315650167,194.284584052,1,500.0,0.00202655,-331.631,100,1089.9278677,0.2,0.00696129,1.02942,1089.9278677,-329.315650167,0.405299,0.0277338,1.39222,-390.911,194.628932693,200,6.93381e-07,0.999974
0.01,-333.232451196,32.5978,-333.232451196,200.0,2,500.0,0.01,-333.232,100,1073.35138099,0.2,0.01,1.0,1073.35138099,-333.232451196,1.0,,1.0,-417.777,100.0,200,3.50449e-18,1.0
0.005,-325.873967617,30.2585,-325.873967617,197.071117125,1,500.0,0.00298558,-328.686,100,764.655104263,0.2,0.00639364,1.01486,764.655104263,-325.873967617,0.593016,0.0165267,1.26995,-388.91,196.720253564,200,4.18898e-07,0.993135
0.01,-329.888805887,28.7119,-329.888805887,200.0,2,500.0,0.01,-329.889,100,832.702860634,0.2,0.01,1.0,832.702860634,-329.888805887,1.0,,1.0,-411.461,100.0,200,3.50449e-18,1.0
0.005,-333.706160039,30.7592,-333.706160039,195.964471049,1,500.0,0.00331411,-330.608,100,1038.62403603,0.2,0.00810699,1.02059,1038.62403603,-333.706160039,0.655654,0.0246355,1.60386,-391.2,195.112245521,200,6.29426e-07,0.989186
0.01,-333.602849465,32.2162,-333.602849465,200.0,2,500.0,0.01,-333.603,100,1048.36670294,0.2,0.01,1.0,1048.36670294,-333.602849465,1.0,,1.0,-420.279,100.0,200,3.50449e-18,1.0
0.005,-335.992557558,31.9121,-335.992557558,197.724331494,1,500.0,0.00328582,-334.027,100,1048.68956001,0.2,0.00653483,1.01151,1048.68956001,-335.992557558,0.659525,0.0110787,1.31166,-400.276,197.83476747,200,2.74989e-07,1.00359
0.01,-333.001944834,26.9802,-333.001944834,200.0,2,500.0,0.01,-333.002,100,735.282593881,0.2,0.01,1.0,735.282593881,-333.001944834,1.0,,1.0,-415.737,100.0,200,3.50449e-18,1.0
0.005,-330.673367657,29.7684,-330.673367657,197.208484428,1,500.0,0.00367115,-331.082,100,1011.34891161,0.2,0.00947116,1.01416,1011.34891161,-330.673367657,0.736608,0.0168241,1.90037,-389.997,196.728019461,200,4.17891e-07,1.00324
0.01,-334.942946954,32.4535,-334.942946954,200.0,2,500.0,0.01,-334.943,100,1063.86543918,0.2,0.01,1.0,1063.86543918,-334.942946954,1.0,,1.0,-417.988,100.0,200,3.50449e-18,1.0
0.005,-337.115513583,33.6846,-337.115513583,193.736492201,1,500.0,0.00226326,-334.16,100,1174.99302024,0.2,0.00783865,1.03233,1174.99302024,-337.115513583,0.457963,0.0336351,1.58612,-395.926,193.668003917,200,8.21487e-07,1.01173
0.01,-328.558784831,29.3482,-328.558784831,200.0,2,500.0,0.01,-328.559,100,870.017890348,0.2,0.01,1.0,870.017890348,-328.558784831,1.0,,1.0,-409.492,100.0,200,3.50449e-18,1.0
0.005,-334.812123526,32.0465,-334.812123526,199.247342374,1,500.0,0.00419894,-331.449,100,1153.2784973,0.2,0.00622095,1.00378,1153.2784973,-334.812123526,0.838607,0.00363222,1.24244,-395.216,199.277747135,200,9.10615e-08,0.998593
0.01,-339.107532711,27.9894,-339.107532711,200.0,2,500.0,0.01,-339.108,100,791.320335077,0.2,0.01,1.0,791.320335077,-339.107532711,1.0,,1.0,-420.741,100.0,200,3.50449e-18,1.0
0.005,-328.409458768,29.436,-328.409458768,196.769697036,1,500.0,0.00254524,-332.835,100,893.868382864,0.2,0.00608612,1.01642,893.868382864,-328.409458768,0.504013,0.018158,1.20518,-392.382,196.380723202,200,4.63067e-07,0.990107
0.01,-330.247248521,29.6009,-330.247248521,200.0,2,500.0,0.01,-330.247,100,885.064908546,0.2,0.01,1.0,885.064908546,-330.247248521,1.0,,1.0,-411.437,100.0,200,3.50449e-18,1.0
0.005,-332.573504855,32.1121,-332.573504855,197.587571258,1,500.0,0.00375214,-330.623,100,1156.62752279,0.2,0.00717703,1.01221,1156.62752279,-332.573504855,0.75172,0.0125448,1.43788,-398.039,197.542641577,200,3.12543e-07,1.00172
0.01,-335.60498144,31.9673,-335.60498144,200.0,2,500.0,0.01,-335.605,100,1032.23354182,0.2,0.01,1.0,1032.23354182,-335.60498144,1.0,,1.0,-424.042,100.0,200,3.50449e-18,1.0
0.005,-338.903232534,33.2999,-338.903232534,196.442765544,1,500.0,0.00310038,-336.156,100,1114.06497009,0.2,0.00703195,1.01811,1114.06497009,-338.903232534,0.618641,0.0193977,1.40313,-401.636,196.195653963,200,4.87196e-07,0.997685
0.01,-334.485673464,32.6466,-334.485673464,200.0,2,500.0,0.01,-334.486,100,1076.56616723,0.2,0.01,1.0,1076.56616723,-334.485673464,1.0,,1.0,-420.8,100.0,200,3.50449e-18,1.0
0.005,-331.843898223,31.9924,-331.843898223,195.604898349,1,500.0,0.00292059,-331.852,100,869.127012648,0.2,0.00837249,1.02247,869.127012648,-331.843898223,0.589674,0.0269531,1.69043,-393.568,194.871810841,200,6.61188e-07,1.00951
0.01,-334.256387826,34.9583,-334.256387826,200.0,2,500.0,0.01,-334.256,100,1234.42406055,0.2,0.01,1.0,1234.42406055,-334.256387826,1.0,,1.0,-428.258,100.0,200,3.50449e-18,1.0
0.005,-331.441870792,32.2404,-331.441870792,197.98507903,1,500.0,0.00259679,-332.197,100,863.665159996,0.2,0.0062591,1.01018,863.665159996,-331.441870792,0.519922,0.0112295,1.25318,-399.003,197.794788435,200,2.80128e-07,1.00109
0.01,-331.571668409,34.4106,-331.571668409,200.0,2,500.0,0.01,-331.572,100,1196.05085055,0.2,0.01,1.0,1196.05085055,-331.571668409,1.0,,1.0,-419.345,100.0,200,3.50449e-18,1.0
0.005,-330.01068483,33.3625,-330.01068483,196.27323147,1,500.0,0.0014852,-329.572,100,1057.92080026,0.2,0.00785285,1.01899,1057.92080026,-330.01068483,0.294405,0.0234941,1.55664,-392.224,195.351239369,200,5.97915e-07,0.991128
0.01,-335.194683089,32.7118,-335.194683089,200.0,2,500.0,0.01,-335.195,100,1080.87252114,0.2,0.01,1.0,1080.87252114,-335.194683089,1.0,,1.0,-418.912,100.0,200,3.50449e-18,1.0
0.005,-328.598296249,32.3195,-328.598296249,194.829201777,1,500.0,0.00219425,-330.41,100,980.993470646,0.2,0.00678471,1.02654,980.993470646,-328.598296249,0.435592,0.0265494,1.34687,-390.387,194.777331147,200,6.737e-07,0.992576
0.01,-331.229341837,32.9688,-331.229341837,200.0,2,500.0,0.01,-331.229,100,1097.923493,0.2,0.01,1.0,1097.923493,-331.229341837,1.0,,1.0,-414.779,100.0,200,3.50449e-18,1.0
0.005,-335.014929326,31.6797,-335.014929326,195.669618954,1,500.0,0.00295091,-331.809,100,893.823078133,0.2,0.00903172,1.02213,893.823078133,-335.014929326,0.599644,0.0278274,1.83531,-391.537,194.775873521,200,6.73902e-07,1.01603
0.01,-330.606483187,33.0863,-330.606483187,200.0,2,500.0,0.01,-330.606,100,1105.75856759,0.2,0.01,1.0,1105.75856759,-330.606483187,1.0,,1.0,-420.629,100.0,200,3.50449e-18,1.0
0.005,-335.82311462,33.1606,-335.82311462,197.4840268,1,500.0,0.00298154,-332.331,100,1160.11201753,0.2,0.00689999,1.01274,1160.11201753,-335.82311462,0.592582,0.0129889,1.37138,-396.391,197.416416432,200,3.28818e-07,0.993752
0.01,-327.227223136,33.1275,-327.227223136,200.0,2,500.0,0.01,-327.227,100,1108.51904709,0.2,0.01,1.0,1108.51904709,-327.227223136,1.0,,1.0,-416.572,100.0,200,3.50449e-18,1.0
0.005,-328.873788723,32.2053,-328.873788723,194.591364555,1,500.0,0.00290928,-326.403,100,1045.7106666,0.2,0.00897307,1.02779,1045.7106666,-328.873788723,0.58925,0.0293251,1.81742,-390.452,194.467232157,200,7.14845e-07,1.01271
0.01,-331.573427753,35.8103,-331.573427753,200.0,2,500.0,0.01,-331.573,100,1295.32853967,0.2,0.01,1.0,1295.32853967,-331.573427753,1.0,,1.0,-427.765,100.0,200,3.50449e-18,1.0
0.005,-335.307516128,34.2946,-335.307516128,198.934916856,1,500.0,0.00268731,-333.084,100,1143.51698449,0.2,0.00576763,1.00535,1143.51698449,-335.307516128,0.536936,0.00683947,1.1524,-401.284,198.645466752,200,1.71322e-07,0.999022
0.01,-327.740201167,28.0477,-327.740201167,200.0,2,500.0,0.01,-327.74,100,794.617565811,0.2,0.01,1.0,794.617565811,-327.740201167,1.0,,1.0,-410.833,100.0,200,3.50449e-18,1.0
0.005,-329.738194959,29.5642,-329.738194959,195.870463542,1,500.0,0.00287142,-327.415,100,973.830051365,0.2,0.00846102,1.02108,973.830051365,-329.738194959,0.583227,0.0306356,1.71855,-388.39,194.258687081,200,7.42584e-07,1.01557
0.01,-335.500520996,32.6592,-335.500520996,200.0,2,500.0,0.01,-335.501,100,1077.39881916,0.2,0.01,1.0,1077.39881916,-335.500520996,1.0,,1.0,-420.502,100.0,200,3.50449e-18,1.0
0.005,-325.631501849,33.9855,-325.631501849,198.748929681,1,500.0,0.00415603,-330.215,100,1226.48115123,0.2,0.00863963,1.00629,1226.48115123,-325.631501849,0.82533,0.00708992,1.71571,-390.509,198.579160676,200,1.79781e-07,0.992929
0.01,-331.460879599,37.998,-331.460879599,200.0,2,500.0,0.01,-331.461,100,1458.43562396,0.2,0.01,1.0,1458.43562396,-331.460879599,1.0,,1.0,-448.059,100.0,200,3.50449e-18,1.0
0.005,-330.262815993,34.3524,-330.262815993,198.497932936,1,500.0,0.00383002,-330.222,100,1035.56285375,0.2,0.00754237,1.00757,1035.56285375,-330.262815993,0.772974,0.0107167,1.5222,-412.98,197.927359445,200,2.63108e-07,1.0091
0.01,-329.811729573,31.7919,-329.811729573,200.0,2,500.0,0.01,-329.812,100,1020.93317932,0.2,0.01,1.0,1020.93317932,-329.811729573,1.0,,1.0,-410.223,100.0,200,3.50449e-18,1.0
0.005,-327.584304991,32.3726,-327.584304991,193.836143153,1,500.0,0.00228865,-326.855,100,1106.84735859,0.2,0.00713505,1.0318,1106.84735859,-327.584304991,0.463976,0.0306359,1.44649,-387.683,194.237495728,200,7.45412e-07,1.01365
0.01,-335.00496127,31.371,-335.00496127,200.0,2,500.0,0.01,-335.005,100,994.080295267,0.2,0.01,1.0,994.080295267,-335.00496127,1.0,,1.0,-419.704,100.0,200,3.50449e-18,1.0
0.005,-333.011900353,31.9499,-333.011900353,198.173711663,1,500.0,0.00391666,-333.461,100,1037.25597854,0.2,0.00695811,1.00922,1037.25597854,-333.011900353,0.789545,0.00933053,1.40266,-395.726,198.188846043,200,2.29606e-07,1.00793
0.01,-335.782111595,36.4329,-335.782111595,200.0,2,500.0,0.01,-335.782,100,1340.76059096,0.2,0.01,1.0,1340.76059096,-335.782111595,1.0,,1.0,-424.617,100.0,200,3.50449e-18,1.0
0.005,-335.958939026,35.6133,-335.958939026,197.844061689,1,500.0,0.00372466,-335.19,100,1245.89620175,0.2,0.00691675,1.0109,1245.89620175,-335.958939026,0.737865,0.0124526,1.37023,-398.347,197.505688397,200,3.17307e-07,0.990514
0.01,-326.814999241,27.3517,-326.814999241,200.0,2,500.0,0.01,-326.815,100,755.674942044,0.2,0.01,1.0,755.674942044,-326.814999241,1.0,,1.0,-406.189,100.0,200,3.50449e-18,1.0
0.005,-331.108258947,29.0367,-331.108258947,197.7602703,1,500.0,0.00336926,-328.297,100,962.068686618,0.2,0.00657888,1.01133,962.068686618,-331.108258947,0.674836,0.0108875,1.3177,-389.82,197.862864062,200,2.71393e-07,1.00146
0.01,-331.871114233,33.7917,-331.871114233,200.0,2,500.0,0.01,-331.871,100,1153.41448302,0.2,0.01,1.0,1153.41448302,-331.871114233,1.0,,1.0,-415.533,100.0,200,3.50449e-18,1.0
0.005,-327.858639808,30.8598,-327.858639808,197.664252909,1,500.0,0.00333212,-329.199,100,736.975402388,0.2,0.00735581,1.01182,736.975402388,-327.858639808,0.658199,0.0141085,1.45301,-388.705,197.162686536,200,3.61583e-07,0.987658
0.01,-329.746544203,33.0222,-329.746544203,200.0,2,500.0,0.01,-329.747,100,1101.48127563,0.2,0.01,1.0,1101.48127563,-329.746544203,1.0,,1.0,-410.989,100.0,200,3.50449e-18,1.0
0.005,-334.491626386,30.8338,-334.491626386,198.165331801,1,500.0,0.00398657,-331.658,100,757.555361073,0.2,0.00738808,1.00926,757.555361073,-334.491626386,0.79946,0.0101751,1.48159,-389.915,198.006153034,200,2.53013e-07,1.00269
0.01,-332.759179508,29.9513,-332.759179508,200.0,2,500.0,0.01,-332.759,100,906.142094194,0.2,0.01,1.0,906.142094194,-332.759179508,1.0,,1.0,-413.893,100.0,200,3.50449e-18,1.0
0.005,-334.208539716,32.8456,-334.208539716,197.228051094,1,500.0,0.00229602,-332.647,100,1209.33280209,0.2,0.00657962,1.01405,1209.33280209,-334.208539716,0.458444,0.0167173,1.31375,-394.325,196.717034484,200,4.1932e-07,0.998344
0.01,-331.430344084,33.2547,-331.430344084,200.0,2,500.0,0.01,-331.43,100,1117.04682876,0.2,0.01,1.0,1117.04682876,-331.430344084,1.0,,1.0,-416.457,100.0,200,3.50449e-18,1.0
0.005,-332.833186035,36.1037,-332.833186035,196.731671984,1,500.0,0.00295626,-330.906,100,1663.85181524,0.2,0.00658978,1.01661,1663.85181524,-332.833186035,0.5842,0.0183937,1.30223,-405.449,196.319747613,200,4.71012e-07,0.988071
0.01,-331.006573645,36.0785,-331.006573645,200.0,2,500.0,0.01,-331.007,100,1314.80666613,0.2,0.01,1.0,1314.80666613,-331.006573645,1.0,,1.0,-417.993,100.0,200,3.50449e-18,1.0
0.005,-329.930340212,34.3614,-329.930340212,195.586518845,1,500.0,0.00283366,-329.144,100,983.523312832,0.2,0.00838627,1.02257,983.523312832,-329.930340212,0.563856,0.0245078,1.66874,-391.343,195.191539397,200,6.18961e-07,0.994927
0.01,-338.271461373,33.3627,-338.271461373,200.0,2,500.0,0.01,-338.271,100,1124.31252485,0.2,0.01,1.0,1124.31252485,-338.271461373,1.0,,1.0,-428.281,100.0,200,3.50449e-18,1.0
0.005,-336.104302547,34.2914,-336.104302547,196.43703839,1,500.0,0.00341231,-336.087,100,1240.06225378,0.2,0.00704382,1.01814,1240.06225378,-336.104302547,0.694717,0.0171172,1.43406,-400.307,196.765970083,200,4.12968e-07,1.01796
0.01,-334.1822243,33.964,-334.1822243,200.0,2,500.0,0.01,-334.182,100,1165.20394476,0.2,0.01,1.0,1165.20394476,-334.1822243,1.0,,1.0,-420.694,100.0,200,3.50449e-18,1.0
0.005,-325.328945709,59.752,-325.328945709,183.214444412,1,500.0,0.00273555,-325.912,100,924.26578031,0.2,0.0322919,1.09162,924.26578031,-325.328945709,0.558221,0.209521,6.58954,-389.826,166.630997264,200,5.03159e-06,1.02031
0.01,-328.012316422,29.5893,-328.012316422,200.0,2,500.0,0.01,-328.012,100,884.369060845,0.2,0.01,1.0,884.369060845,-328.012316422,1.0,,1.0,-409.671,100.0,200,3.50449e-18,1.0
0.005,-333.553581666,32.9169,-333.553581666,196.318131677,1,500.0,0.00337329,-329.527,100,1309.14881457,0.2,0.006998,1.01875,1309.14881457,-333.553581666,0.678894,0.0195943,1.40839,-398.101,196.221974812,200,4.83765e-07,1.00628
0.01,-332.808125058,25.9794,-332.808125058,200.0,2,500.0,0.01,-332.808,100,681.746206462,0.2,0.01,1.0,681.746206462,-332.808125058,1.0,,1.0,-414.213,100.0,200,3.50449e-18,1.0
0.005,-333.093800216,28.4302,-333.093800216,197.746238161,1,500.0,0.00393054,-332.302,100,913.37192205,0.2,0.00692136,1.0114,913.37192205,-333.093800216,0.796566,0.0126178,1.40269,-390.191,197.583991629,200,3.07217e-07,1.0133
0.01,-332.629822925,31.1702,-332.629822925,200.0,2,500.0,0.01,-332.63,100,981.395557293,0.2,0.01,1.0,981.395557293,-332.629822925,1.0,,1.0,-418.154,100.0,200,3.50449e-18,1.0
0.005,-334.35456155,33.7565,-334.35456155,196.781859848,1,500.0,0.00342515,-332.486,100,1327.07795144,0.2,0.00871651,1.01635,1327.07795144,-334.35456155,0.679617,0.019471,1.72953,-395.109,196.139266803,200,4.94558e-07,0.992099
0.01,-334.205782315,32.8741,-334.205782315,200.0,2,500.0,0.01,-334.206,100,1091.62053302,0.2,0.01,1.0,1091.62053302,-334.205782315,1.0,,1.0,-425.937,100.0,200,3.50449e-18,1.0
0.005,-336.719914127,32.6118,-336.719914127,195.565452794,1,500.0,0.00198588,-334.036,100,1135.81656765,0.2,0.00798131,1.02268,1135.81656765,-336.719914127,0.39257,0.0254201,1.57775,-401.478,194.95263684,200,6.50503e-07,0.988403
0.01,-331.826841333,27.0554,-331.826841333,200.0,2,500.0,0.01,-331.827,100,739.388744247,0.2,0.01,1.0,739.388744247,-331.826841333,1.0,,1.0,-420.475,100.0,200,3.50449e-18,1.0
0.005,-331.083532947,29.4715,-331.083532947,196.724174847,1,500.0,0.00361807,-330.502,100,977.484616912,0.2,0.0118708,1.01665,977.484616912,-331.083532947,0.728213,0.0256242,2.38925,-393.706,195.088694023,200,6.32539e-07,1.00636
0.01,-328.868480635,33.9408,-328.868480635,200.0,2,500.0,0.01,-328.868,100,1163.61202516,0.2,0.01,1.0,1163.61202516,-328.868480635,1.0,,1.0,-411.474,100.0,200,3.50449e-18,1.0
0.005,-335.416772658,32.6016,-335.416772658,197.152147629,1,500.0,0.0031513,-331.244,100,978.389267662,0.2,0.00836283,1.01444,978.389267662,-335.416772658,0.622652,0.0163928,1.65238,-394.156,196.712560611,200,4.19895e-07,0.987929
0.01,-332.845997146,36.4747,-332.845997146,200.0,2,500.0,0.01,-332.846,100,1343.84425071,0.2,0.01,1.0,1343.84425071,-332.845997146,1.0,,1.0,-417.653,100.0,200,3.50449e-18,1.0
0.005,-332.127204144,37.7757,-332.127204144,195.7932477,1,500.0,0.00261254,-330.782,100,1730.58916441,0.2,0.00724053,1.02149,1730.58916441,-332.127204144,0.526914,0.0267681,1.46032,-410.4,194.895568943,200,6.58055e-07,1.00843
0.01,-325.94048969,31.0817,-325.94048969,200.0,2,500.0,0.01,-325.94,100,975.828586926,0.2,0.01,1.0,975.828586926,-325.94048969,1.0,,1.0,-408.151,100.0,200,3.50449e-18,1.0
0.005,-332.808712707,31.5368,-332.808712707,197.836409544,1,500.0,0.0024682,-328.664,100,1077.14642916,0.2,0.00622033,1.01094,1077.14642916,-332.808712707,0.496579,0.00964528,1.25147,-389.246,198.121137996,200,2.38286e-07,1.00595
0.01,-330.856424827,33.2661,-330.856424827,200.0,2,500.0,0.01,-330.856,100,1117.81259211,0.2,0.01,1.0,1117.81259211,-330.856424827,1.0,,1.0,-414.494,100.0,200,3.50449e-18,1.0
0.005,-332.385512834,34.7209,-332.385512834,196.057194162,1,500.0,0.00333234,-330.408,100,1136.99553105,0.2,0.00964772,1.02011,1136.99553105,-332.385512834,0.677958,0.0363577,1.96281,-392.273,193.244092227,200,8.78394e-07,1.01724
0.01,-328.68723318,28.5996,-328.68723318,200.0,2,500.0,0.01,-328.687,100,826.196448448,0.2,0.01,1.0,826.196448448,-328.68723318,1.0,,1.0,-410.484,100.0,200,3.50449e-18,1.0
0.005,-333.644593519,33.3773,-333.644593519,195.53397617,1,500.0,0.00263115,-329.818,100,1356.29095801,0.2,0.00710093,1.02284,1356.29095801,-333.644593519,0.523569,0.0252755,1.413,-392.653,195.04487344,200,6.38328e-07,0.994942
0.01,-328.977358408,28.964,-328.977358408,200.0,2,500.0,0.01,-328.977,100,847.389891028,0.2,0.01,1.0,847.389891028,-328.977358408,1.0,,1.0,-411.389,100.0,200,3.50449e-18,1.0
0.005,-330.715359052,34.9302,-330.715359052,197.139684188,1,500.0,0.00319463,-328.955,100,1585.82439304,0.2,0.0069332,1.01451,1585.82439304,-330.715359052,0.645114,0.013668,1.40007,-393.947,197.367128141,200,3.35176e-07,1.00969
0.01,-329.793934541,28.8897,-329.793934541,200.0,2,500.0,0.01,-329.794,100,843.043321631,0.2,0.01,1.0,843.043321631,-329.793934541,1.0,,1.0,-417.462,100.0,200,3.50449e-18,1.0
0.005,-330.855468478,33.0259,-330.855468478,195.791054178,1,500.0,0.00223766,-328.968,100,1415.16816834,0.2,0.00777866,1.0215,1415.16816834,-330.855468478,0.449378,0.0256437,1.56215,-393.226,195.063739647,200,6.35834e-07,1.00413
0.01,-330.049757605,29.7273,-330.049757605,200.0,2,500.0,0.01,-330.05,100,892.636879677,0.2,0.01,1.0,892.636879677,-330.049757605,1.0,,1.0,-415.001,100.0,200,3.50449e-18,1.0
0.005,-327.360880628,30.3426,-327.360880628,197.868165148,1,500.0,0.00328195,-328.065,100,1011.67621085,0.2,0.0070639,1.01077,1011.67621085,-327.360880628,0.66515,0.0107044,1.43164,-388.458,197.946877042,200,2.60607e-07,1.01335
0.01,-333.605382975,31.3028,-333.605382975,200.0,2,500.0,0.01,-333.605,100,989.762286817,0.2,0.01,1.0,989.762286817,-333.605382975,1.0,,1.0,-416.128,100.0,200,3.50449e-18,1.0
0.005,-327.431141279,32.4718,-327.431141279,196.297390052,1,500.0,0.0031056,-329.399,100,1205.36922636,0.2,0.00706289,1.01886,1205.36922636,-327.431141279,0.624872,0.0173846,1.42111,-388.299,196.639299765,200,4.29413e-07,1.00604
0.01,-339.228428642,30.9576,-339.228428642,200.0,2,500.0,0.01,-339.228,100,968.053144049,0.2,0.01,1.0,968.053144049,-339.228428642,1.0,,1.0,-422.864,100.0,200,3.50449e-18,1.0
0.005,-333.996767624,31.9746,-333.996767624,197.838252537,1,500.0,0.0036982,-335.962,100,1099.38386295,0.2,0.00735428,1.01093,1099.38386295,-333.996767624,0.737831,0.0115922,1.46726,-396.15,197.708467112,200,2.91227e-07,0.997554
0.01,-327.249745576,28.9963,-327.249745576,200.0,2,500.0,0.01,-327.25,100,849.2760847,0.2,0.01,1.0,849.2760847,-327.249745576,1.0,,1.0,-414.437,100.0,200,3.50449e-18,1.0
0.005,-327.549957101,31.3283,-327.549957101,198.55262127,1,500.0,0.00323623,-326.931,100,1110.87534126,0.2,0.00637291,1.00729,1110.87534126,-327.549957101,0.647605,0.00788478,1.27529,-388.806,198.444791762,200,1.96901e-07,1.00055
0.01,-333.445263167,29.2961,-333.445263167,200.0,2,500.0,0.01,-333.445,100,866.929539621,0.2,0.01,1.0,866.929539621,-333.445263167,1.0,,1.0,-416.112,100.0,200,3.50449e-18,1.0
0.005,-335.532341798,33.6281,-335.532341798,196.659838304,1,500.0,0.00154955,-333.185,100,1403.76863618,0.2,0.0078007,1.01698,1403.76863618,-335.532341798,0.306002,0.0252263,1.54047,-405.911,194.980207312,200,6.46868e-07,0.98739
0.01,-328.856934983,31.9331,-328.856934983,200.0,2,500.0,0.01,-328.857,100,1030.02133758,0.2,0.01,1.0,1030.02133758,-328.856934983,1.0,,1.0,-415.141,100.0,200,3.50449e-18,1.0
0.005,-338.071962891,35.8247,-338.071962891,195.139362861,1,500.0,0.00219549,-331.872,100,1480.25330065,0.2,0.00718679,1.02491,1480.25330065,-338.071962891,0.44317,0.0288368,1.45069,-397.042,194.520779648,200,7.07732e-07,1.00927
0.01,-328.216653952,32.2696,-328.216653952,200.0,2,500.0,0.01,-328.217,100,1051.84823516,0.2,0.01,1.0,1051.84823516,-328.216653952,1.0,,1.0,-411.209,100.0,200,3.50449e-18,1.0
0.005,-327.81079447,31.2203,-327.81079447,196.11006429,1,500.0,0.00285022,-326.842,100,981.660233453,0.2,0.00754756,1.01984,981.660233453,-327.81079447,0.577839,0.0211041,1.53016,-386.106,195.994597237,200,5.13464e-07,1.01368
0.01,-333.745047543,32.5461,-333.745047543,200.0,2,500.0,0.01,-333.745,100,1069.94713648,0.2,0.01,1.0,1069.94713648,-333.745047543,1.0,,1.0,-419.391,100.0,200,3.50449e-18,1.0
0.005,-331.718512449,33.6638,-331.718512449,198.662911733,1,500.0,0.00341212,-332.255,100,1243.98528806,0.2,0.00611225,1.00673,1243.98528806,-331.718512449,0.685625,0.00775506,1.22818,-403.717,198.482691627,200,1.92071e-07,1.00469
0.01,-325.373763115,29.4339,-325.373763115,200.0,2,500.0,0.01,-325.374,100,875.10368298,0.2,0.01,1.0,875.10368298,-325.373763115,1.0,,1.0,-403.289,100.0,200,3.50449e-18,1.0
0.005,-329.603919486,30.976,-329.603919486,194.897915443,1,500.0,0.00377737,-326.1,100,887.680473035,0.2,0.0167138,1.02618,887.680473035,-329.603919486,0.770075,0.0868821,3.40736,-387.439,184.638068908,200,2.09046e-06,1.01933
0.01,-329.289397658,32.152,-329.289397658,200.0,2,500.0,0.01,-329.289,100,1044.19612269,0.2,0.01,1.0,1044.19612269,-329.289397658,1.0,,1.0,-415.693,100.0,200,3.50449e-18,1.0
0.005,-338.871787759,35.7399,-338.871787759,196.077128833,1,500.0,0.00324728,-332.802,100,1402.91944479,0.2,0.00775578,1.02001,1402.91944479,-338.871787759,0.652724,0.0174232,1.55896,-398.546,196.625418018,200,4.31229e-07,1.00503
0.01,-328.952309162,36.329,-328.952309162,200.0,2,500.0,0.01,-328.952,100,1333.12968061,0.2,0.01,1.0,1333.12968061,-328.952309162,1.0,,1.0,-422.871,100.0,200,3.50449e-18,1.0
0.005,-336.256751079,34.0598,-336.256751079,198.374665882,1,500.0,0.00335576,-332.058,100,935.979103578,0.2,0.00662108,1.00819,935.979103578,-336.256751079,0.67727,0.00838399,1.33629,-398.739,198.374964328,200,2.0583e-07,1.00912
0.01,-333.5692778,33.1995,-333.5692778,200.0,2,500.0,0.01,-333.569,100,1113.34092071,0.2,0.01,1.0,1113.34092071,-333.5692778,1.0,,1.0,-419.715,100.0,200,3.50449e-18,1.0
0.005,-329.807752564,31.6282,-329.807752564,196.379095617,1,500.0,0.00317111,-330.602,100,942.266819234,0.2,0.0064071,1.01844,942.266819234,-329.807752564,0.634088,0.0178096,1.28115,-392.076,196.516071986,200,4.45429e-07,0.999789
0.01,-331.28740451,30.7984,-331.28740451,200.0,2,500.0,0.01,-331.287,100,958.121302717,0.2,0.01,1.0,958.121302717,-331.28740451,1.0,,1.0,-413.59,100.0,200,3.50449e-18,1.0
0.005,-329.220179252,33.0351,-329.220179252,196.072522876,1,500.0,0.00282068,-329.041,100,1330.00254423,0.2,0.00784312,1.02003,1330.00254423,-329.220179252,0.569196,0.025297,1.58269,-390.189,195.174400363,200,6.21231e-07,1.00897
0.01,-333.206642847,30.9957,-333.206642847,200.0,2,500.0,0.01,-333.207,100,970.438659261,0.2,0.01,1.0,970.438659261,-333.206642847,1.0,,1.0,-415.545,100.0,200,3.50449e-18,1.0
0.005,-327.407034616,31.1275,-327.407034616,194.810877267,1,500.0,0.00230989,-328.821,100,994.055841745,0.2,0.00803245,1.02664,994.055841745,-327.407034616,0.463272,0.0309317,1.61099,-389.141,194.06072615,200,7.68979e-07,1.0028
0.01,-331.355428457,31.099,-331.355428457,200.0,2,500.0,0.01,-331.355,100,976.918657092,0.2,0.01,1.0,976.918657092,-331.355428457,1.0,,1.0,-414.19,100.0,200,3.50449e-18,1.0
