MinNormIw,ESSClassic,VarDiscRet,MinVanillaIw,AvgRet,eRenyi2,Delta,EpsThisIter,AvgDiscRet,VarRet,J,ESSRenyi,BatchSize,VarJ,MaxNormIw,AvgVanillaIw,Bound,AvgEpLen,MaxVanillaIw,IterType,AvgNormIw,VarNormIw,VanillaAvgRet,VarVanillaIw
0.002,500.000006643,447056.164627,1.0,4047.30523492,1.0,0.2,100,4047.30523492,447056.164627,4022.84,500.0,500,690.055,0.002,1.0,3604.24,437.26,1.0,1,0.002,5.43187e-20,4047.30523492,
0.01,100.0,511943.895306,1.0,4079.590854,1.0,0.2,100,4079.590854,511943.895306,4079.59,500.0,500,711.916,0.01,1.0,3143.66,440.42,1.0,2,0.01,3.50449e-18,4079.590854,
0.005,200.000000102,562949.886649,1.0,3916.91374344,1.0,0.2,100,3916.91374344,562949.886649,3998.25,500.0,500,733.954,0.005,1.0,3336.44,424.39,1.0,2,0.005,2.1793e-19,3916.91374344,
0.00333333,299.999969474,498848.664266,1.0,4097.60967039,1.0,0.2,100,4097.60967039,498848.664266,4031.37,500.0,500,725.217,0.00333333,1.0,3491.01,442.2,1.0,2,0.00333333,5.43914e-20,4097.60967039,
0.0025,400.0,609008.253676,1.0,3912.91912245,1.0,0.2,100,3912.91912245,609008.253676,4001.76,500.0,500,740.145,0.0025,1.0,3533.78,423.03,1.0,2,0.0025,5.4346e-20,3912.91912245,
0.002,500.000006643,400286.395005,1.0,4031.27949368,1.0,0.2,100,4031.27949368,400286.395005,4007.66,500.0,500,719.478,0.002,1.0,3589.09,435.78,1.0,1,0.002,5.43187e-20,4031.27949368,
0.01,100.0,584773.600295,1.0,3975.75051058,1.0,0.2,100,3975.75051058,584773.600295,3975.75,500.0,500,760.872,0.01,1.0,3039.79,429.86,1.0,2,0.01,3.50449e-18,3975.75051058,
0.005,200.000000102,500427.439029,1.0,3941.83751122,1.0,0.2,100,3941.83751122,500427.439029,3958.79,500.0,500,733.118,0.005,1.0,3296.97,426.55,1.0,2,0.005,2.1793e-19,3941.83751122,
0.00333333,299.999969474,524873.640606,1.0,4013.72844655,1.0,0.2,100,4013.72844655,524873.640606,3977.11,500.0,500,729.511,0.00333333,1.0,3436.71,433.91,1.0,2,0.00333333,5.43914e-20,4013.72844655,
0.0025,400.0,521323.637699,1.0,4003.98846483,1.0,0.2,100,4003.98846483,521323.637699,3983.83,500.0,500,726.845,0.0025,1.0,3515.83,432.67,1.0,2,0.0025,5.4346e-20,4003.98846483,
0.002,500.000006643,527569.984822,1.0,4025.69237842,1.0,0.2,100,4025.69237842,527569.984822,3992.2,500.0,500,726.211,0.002,1.0,3573.61,435.08,1.0,1,0.002,5.43187e-20,4025.69237842,
0.01,100.0,406382.23874,1.0,4128.48533488,1.0,0.2,100,4128.48533488,406382.23874,4128.49,500.0,500,634.286,0.01,1.0,3192.5,445.64,1.0,2,0.01,3.50449e-18,4128.48533488,
0.005,200.000000102,508389.417616,1.0,4035.78328534,1.0,0.2,100,4035.78328534,508389.417616,4082.13,500.0,500,674.508,0.005,1.0,3420.29,436.29,1.0,2,0.005,2.1793e-19,4035.78328534,
0.00333333,299.999969474,388562.411006,1.0,4041.20493182,1.0,0.2,100,4041.20493182,388562.411006,4068.49,500.0,500,657.195,0.00333333,1.0,3528.1,437.19,1.0,2,0.00333333,5.43914e-20,4041.20493182,
0.0025,400.0,609611.781412,1.0,3961.15358952,1.0,0.2,100,3961.15358952,609611.781412,4041.66,500.0,500,690.628,0.0025,1.0,3573.66,428.54,1.0,2,0.0025,5.4346e-20,3961.15358952,
0.002,500.000006643,494678.59192,1.0,3974.26127345,1.0,0.2,100,3974.26127345,494678.59192,4028.18,500.0,500,692.999,0.002,1.0,3609.59,429.59,1.0,1,0.002,5.43187e-20,3974.26127345,
0.01,100.0,402145.643856,1.0,4076.46107347,1.0,0.2,100,4076.46107347,402145.643856,4076.46,500.0,500,630.971,0.01,1.0,3140.5,440.17,1.0,2,0.01,3.50449e-18,4076.46107347,
0.005,200.000000102,473871.017821,1.0,3952.80010708,1.0,0.2,100,3952.80010708,473871.017821,4014.63,500.0,500,661.401,0.005,1.0,3352.78,428.25,1.0,2,0.005,2.1793e-19,3952.80010708,
0.00333333,299.999969474,547438.910776,1.0,3916.61488436,1.0,0.2,100,3916.61488436,547438.910776,3981.96,500.0,500,688.784,0.00333333,1.0,3441.56,423.9,1.0,2,0.00333333,5.43914e-20,3916.61488436,
0.0025,400.0,435661.831755,1.0,4078.42405777,1.0,0.2,100,4078.42405777,435661.831755,4006.07,500.0,500,682.194,0.0025,1.0,3538.08,440.38,1.0,2,0.0025,5.4346e-20,4078.42405777,
0.002,500.000006643,496994.948151,1.0,3962.38835747,1.0,0.2,100,3962.38835747,496994.948151,3997.34,500.0,500,686.31,0.002,1.0,3578.75,428.81,1.0,1,0.002,5.43187e-20,3962.38835747,
0.01,100.0,529274.679476,1.0,3945.59295037,1.0,0.2,100,3945.59295037,529274.679476,3945.59,500.0,500,723.866,0.01,1.0,3009.64,426.98,1.0,2,0.01,3.50449e-18,3945.59295037,
0.005,200.000000102,516317.854843,1.0,4016.73933728,1.0,0.2,100,4016.73933728,516317.854843,3981.17,500.0,500,720.301,0.005,1.0,3319.34,434.38,1.0,2,0.005,2.1793e-19,4016.73933728,
0.00333333,299.999969474,399167.479358,1.0,3970.3453307,1.0,0.2,100,3970.3453307,399167.479358,3977.56,500.0,500,691.115,0.00333333,1.0,3437.18,430.69,1.0,2,0.00333333,5.43914e-20,3970.3453307,
0.0025,400.0,385502.263546,1.0,4108.83249026,1.0,0.2,100,4108.83249026,385502.263546,4010.38,500.0,500,675.924,0.0025,1.0,3542.38,443.93,1.0,2,0.0025,5.4346e-20,4108.83249026,
0.002,500.000006643,600632.011488,1.0,3948.1268738,1.0,0.2,100,3948.1268738,600632.011488,3997.93,500.0,500,696.451,0.002,1.0,3579.34,426.7,1.0,1,0.002,5.43187e-20,3948.1268738,
0.01,100.0,507350.954636,1.0,3969.29287451,1.0,0.2,100,3969.29287451,507350.954636,3969.29,500.0,500,708.715,0.01,1.0,3033.36,429.58,1.0,2,0.01,3.50449e-18,3969.29287451,
0.005,200.000000102,464066.314312,1.0,4029.7797815,1.0,0.2,100,4029.7797815,464066.314312,3999.54,500.0,500,694.094,0.005,1.0,3337.71,435.33,1.0,2,0.005,2.1793e-19,4029.7797815,
0.00333333,299.999969474,443967.683995,1.0,4069.75416733,1.0,0.2,100,4069.75416733,443967.683995,4022.94,500.0,500,684.677,0.00333333,1.0,3482.56,439.79,1.0,2,0.00333333,5.43914e-20,4069.75416733,
0.0025,400.0,497559.366973,1.0,3964.60430922,1.0,0.2,100,3964.60430922,497559.366973,4008.36,500.0,500,689.471,0.0025,1.0,3540.37,429.01,1.0,2,0.0025,5.4346e-20,3964.60430922,
0.002,500.000006643,600093.525833,1.0,3871.566838,1.0,0.2,100,3871.566838,600093.525833,3981.0,500.0,500,708.597,0.002,1.0,3562.42,418.81,1.0,1,0.002,5.43187e-20,3871.566838,
0.01,100.0,568212.538973,1.0,3951.07095671,1.0,0.2,100,3951.07095671,568212.538973,3951.07,500.0,500,750.02,0.01,1.0,3015.11,427.39,1.0,2,0.01,3.50449e-18,3951.07095671,
0.005,200.000000102,401301.791479,1.0,4133.66827717,1.0,0.2,100,4133.66827717,401301.791479,4042.37,500.0,500,698.745,0.005,1.0,3380.52,445.89,1.0,2,0.005,2.1793e-19,4133.66827717,
0.00333333,299.999969474,496338.281884,1.0,4002.4161834,1.0,0.2,100,4002.4161834,496338.281884,4029.05,500.0,500,699.745,0.00333333,1.0,3488.65,433.06,1.0,2,0.00333333,5.43914e-20,4002.4161834,
0.0025,400.0,435566.682002,1.0,4005.05751976,1.0,0.2,100,4005.05751976,435566.682002,4023.05,500.0,500,689.306,0.0025,1.0,3555.05,432.88,1.0,2,0.0025,5.4346e-20,4005.05751976,
0.002,500.000006643,606878.334271,1.0,3854.32095397,1.0,0.2,100,3854.32095397,606878.334271,3989.31,500.0,500,710.515,0.002,1.0,3570.72,417.41,1.0,1,0.002,5.43187e-20,3854.32095397,
0.01,100.0,520369.584032,1.0,3945.7716094,1.0,0.2,100,3945.7716094,520369.584032,3945.77,500.0,500,717.751,0.01,1.0,3009.8,426.95,1.0,2,0.01,3.50449e-18,3945.7716094,
0.005,200.000000102,557664.303498,1.0,3959.74829684,1.0,0.2,100,3959.74829684,557664.303498,3952.76,500.0,500,730.531,0.005,1.0,3290.91,428.22,1.0,2,0.005,2.1793e-19,3959.74829684,
0.00333333,299.999969474,443095.623671,1.0,3970.71922985,1.0,0.2,100,3970.71922985,443095.623671,3958.75,500.0,500,708.574,0.00333333,1.0,3418.35,429.57,1.0,2,0.00333333,5.43914e-20,3970.71922985,
0.0025,400.0,526362.680231,1.0,4006.85907324,1.0,0.2,100,4006.85907324,526362.680231,3970.77,500.0,500,712.226,0.0025,1.0,3502.78,433.25,1.0,2,0.0025,5.4346e-20,4006.85907324,
0.002,500.000006643,576540.649185,1.0,3878.61063542,1.0,0.2,100,3878.61063542,576540.649185,3952.34,500.0,500,722.03,0.002,1.0,3533.75,419.87,1.0,1,0.002,5.43187e-20,3878.61063542,
0.01,100.0,474453.780307,1.0,3983.33256482,1.0,0.2,100,3983.33256482,474453.780307,3983.33,500.0,500,685.353,0.01,1.0,3047.35,430.78,1.0,2,0.01,3.50449e-18,3983.33256482,
0.005,200.000000102,430363.544528,1.0,4061.63931601,1.0,0.2,100,4061.63931601,430363.544528,4022.49,500.0,500,670.386,0.005,1.0,3360.64,438.8,1.0,2,0.005,2.1793e-19,4061.63931601,
0.00333333,299.999969474,475402.077134,1.0,4020.4354784,1.0,0.2,100,4020.4354784,475402.077134,4021.8,500.0,500,675.644,0.00333333,1.0,3481.41,434.93,1.0,2,0.00333333,5.43914e-20,4020.4354784,
0.0025,400.0,578770.544085,1.0,3958.70285559,1.0,0.2,100,3958.70285559,578770.544085,4006.03,500.0,500,697.398,0.0025,1.0,3538.03,428.09,1.0,2,0.0025,5.4346e-20,3958.70285559,
0.002,500.000006643,435327.115748,1.0,3972.35567409,1.0,0.2,100,3972.35567409,435327.115748,3999.29,500.0,500,689.541,0.002,1.0,3580.7,429.95,1.0,1,0.002,5.43187e-20,3972.35567409,
0.01,100.0,492184.626849,1.0,4059.25804319,1.0,0.2,100,4059.25804319,492184.626849,4059.26,500.0,500,698.042,0.01,1.0,3123.32,438.52,1.0,2,0.01,3.50449e-18,4059.25804319,
0.005,200.000000102,486044.372646,1.0,4022.97826155,1.0,0.2,100,4022.97826155,486044.372646,4041.12,500.0,500,696.098,0.005,1.0,3379.28,434.93,1.0,2,0.005,2.1793e-19,4022.97826155,
0.00333333,299.999969474,547429.291587,1.0,4020.02503678,1.0,0.2,100,4020.02503678,547429.291587,4034.09,500.0,500,709.778,0.00333333,1.0,3493.69,434.84,1.0,2,0.00333333,5.43914e-20,4020.02503678,
0.0025,400.0,491824.208834,1.0,3963.54828696,1.0,0.2,100,3963.54828696,491824.208834,4016.45,500.0,500,707.459,0.0025,1.0,3548.45,428.58,1.0,2,0.0025,5.4346e-20,3963.54828696,
0.002,500.000006643,493927.076454,1.0,3904.4138118,1.0,0.2,100,3904.4138118,493927.076454,3994.04,500.0,500,707.252,0.002,1.0,3575.45,422.78,1.0,1,0.002,5.43187e-20,3904.4138118,
0.01,100.0,454370.804875,1.0,4084.67452062,1.0,0.2,100,4084.67452062,454370.804875,4084.67,500.0,500,670.691,0.01,1.0,3148.69,441.09,1.0,2,0.01,3.50449e-18,4084.67452062,
0.005,200.000000102,502039.316192,1.0,3998.13591134,1.0,0.2,100,3998.13591134,502039.316192,4041.41,500.0,500,689.417,0.005,1.0,3379.56,432.49,1.0,2,0.005,2.1793e-19,3998.13591134,
0.00333333,299.999969474,529938.185969,1.0,4023.16757572,1.0,0.2,100,4023.16757572,529938.185969,4035.33,500.0,500,701.297,0.00333333,1.0,3494.93,434.48,1.0,2,0.00333333,5.43914e-20,4023.16757572,
0.0025,400.0,465096.710975,1.0,3990.7957132,1.0,0.2,100,3990.7957132,465096.710975,4024.19,500.0,500,695.95,0.0025,1.0,3556.2,431.84,1.0,2,0.0025,5.4346e-20,3990.7957132,
0.002,500.000006643,427437.94363,1.0,4023.62941931,1.0,0.2,100,4023.62941931,427437.94363,4024.08,500.0,500,687.102,0.002,1.0,3605.49,434.98,1.0,1,0.002,5.43187e-20,4023.62941931,
0.01,100.0,486061.127076,1.0,3994.89326072,1.0,0.2,100,3994.89326072,486061.127076,3994.89,500.0,500,693.686,0.01,1.0,3058.94,431.87,1.0,2,0.01,3.50449e-18,3994.89326072,
0.005,200.000000102,612352.884336,1.0,3947.69656788,1.0,0.2,100,3947.69656788,612352.884336,3971.29,500.0,500,737.748,0.005,1.0,3309.47,426.79,1.0,2,0.005,2.1793e-19,3947.69656788,
0.00333333,299.999969474,466101.572981,1.0,3963.34813427,1.0,0.2,100,3963.34813427,466101.572981,3968.65,500.0,500,718.801,0.00333333,1.0,3428.27,428.99,1.0,2,0.00333333,5.43914e-20,3963.34813427,
0.0025,400.0,522719.238151,1.0,3953.56907919,1.0,0.2,100,3953.56907919,522719.238151,3964.88,500.0,500,718.973,0.0025,1.0,3496.88,427.8,1.0,2,0.0025,5.4346e-20,3953.56907919,
0.002,500.000006643,594498.920361,1.0,3948.64118041,1.0,0.2,100,3948.64118041,594498.920361,3961.63,500.0,500,728.897,0.002,1.0,3543.04,427.02,1.0,1,0.002,5.43187e-20,3948.64118041,
0.01,100.0,455935.054965,1.0,4023.81960426,1.0,0.2,100,4023.81960426,455935.054965,4023.82,500.0,500,671.845,0.01,1.0,3087.85,435.07,1.0,2,0.01,3.50449e-18,4023.81960426,
0.005,200.000000102,437502.168334,1.0,4026.95232441,1.0,0.2,100,4026.95232441,437502.168334,4025.39,500.0,500,665.022,0.005,1.0,3363.56,435.37,1.0,2,0.005,2.1793e-19,4026.95232441,
0.00333333,299.999969474,488491.970405,1.0,3965.13614326,1.0,0.2,100,3965.13614326,488491.970405,4005.3,500.0,500,675.903,0.00333333,1.0,3464.91,428.8,1.0,2,0.00333333,5.43914e-20,3965.13614326,
0.0025,400.0,427997.205789,1.0,3987.92424825,1.0,0.2,100,3987.92424825,427997.205789,4000.96,500.0,500,669.791,0.0025,1.0,3532.96,431.66,1.0,2,0.0025,5.4346e-20,3987.92424825,
0.002,500.000006643,583769.813224,1.0,3970.7342924,1.0,0.2,100,3970.7342924,583769.813224,3994.91,500.0,500,688.933,0.002,1.0,3576.33,429.09,1.0,1,0.002,5.43187e-20,3970.7342924,
0.01,100.0,505486.254923,1.0,4009.83328442,1.0,0.2,100,4009.83328442,505486.254923,4009.83,500.0,500,707.412,0.01,1.0,3073.91,433.47,1.0,2,0.01,3.50449e-18,4009.83328442,
0.005,200.000000102,559020.813207,1.0,3998.80387084,1.0,0.2,100,3998.80387084,559020.813207,4004.32,500.0,500,725.921,0.005,1.0,3342.52,432.66,1.0,2,0.005,2.1793e-19,3998.80387084,
0.00333333,299.999969474,505776.899281,1.0,4020.65061372,1.0,0.2,100,4020.65061372,505776.899281,4009.76,500.0,500,719.912,0.00333333,1.0,3469.39,434.65,1.0,2,0.00333333,5.43914e-20,4020.65061372,
0.0025,400.0,458710.077363,1.0,4058.97056375,1.0,0.2,100,4058.97056375,458710.077363,4022.06,500.0,500,709.006,0.0025,1.0,3554.07,438.17,1.0,2,0.0025,5.4346e-20,4058.97056375,
0.002,500.000006643,474073.454561,1.0,4062.90387031,1.0,0.2,100,4062.90387031,474073.454561,4030.23,500.0,500,704.475,0.002,1.0,3611.65,439.03,1.0,1,0.002,5.43187e-20,4062.90387031,
0.01,100.0,491364.241906,1.0,4032.41804117,1.0,0.2,100,4032.41804117,491364.241906,4032.42,500.0,500,697.46,0.01,1.0,3096.44,435.62,1.0,2,0.01,3.50449e-18,4032.41804117,
0.005,200.000000102,425606.998907,1.0,4100.89747889,1.0,0.2,100,4100.89747889,425606.998907,4066.66,500.0,500,674.591,0.005,1.0,3404.82,442.75,1.0,2,0.005,2.1793e-19,4100.89747889,
0.00333333,299.999969474,493799.097592,1.0,4079.12425714,1.0,0.2,100,4079.12425714,493799.097592,4070.81,500.0,500,682.913,0.00333333,1.0,3530.42,440.42,1.0,2,0.00333333,5.43914e-20,4079.12425714,
0.0025,400.0,403074.333058,1.0,4083.23714261,1.0,0.2,100,4083.23714261,403074.333058,4073.92,500.0,500,670.498,0.0025,1.0,3605.93,441.62,1.0,2,0.0025,5.4346e-20,4083.23714261,
0.002,500.000006643,565421.934201,1.0,4022.46488502,1.0,0.2,100,4022.46488502,565421.934201,4063.63,500.0,500,687.045,0.002,1.0,3645.04,434.51,1.0,1,0.002,5.43187e-20,4022.46488502,
0.01,100.0,468023.490877,1.0,4002.99949498,1.0,0.2,100,4002.99949498,468023.490877,4003.0,500.0,500,680.693,0.01,1.0,3067.01,433.03,1.0,2,0.01,3.50449e-18,4002.99949498,
0.005,200.000000102,521734.120889,1.0,3962.12448872,1.0,0.2,100,3962.12448872,521734.120889,3982.56,500.0,500,700.248,0.005,1.0,3320.72,428.67,1.0,2,0.005,2.1793e-19,3962.12448872,
0.00333333,299.999969474,467786.730793,1.0,4016.86472366,1.0,0.2,100,4016.86472366,467786.730793,3994.0,500.0,500,693.923,0.00333333,1.0,3453.6,434.84,1.0,2,0.00333333,5.43914e-20,4016.86472366,
0.0025,400.0,596843.445502,1.0,3908.30392571,1.0,0.2,100,3908.30392571,596843.445502,3972.57,500.0,500,714.313,0.0025,1.0,3504.58,423.03,1.0,2,0.0025,5.4346e-20,3908.30392571,
0.002,500.000006643,545863.504292,1.0,3971.9765624,1.0,0.2,100,3971.9765624,545863.504292,3972.45,500.0,500,718.523,0.002,1.0,3553.87,429.39,1.0,1,0.002,5.43187e-20,3971.9765624,
0.01,100.0,498167.516758,1.0,3831.49183828,1.0,0.2,100,3831.49183828,498167.516758,3831.49,500.0,500,702.272,0.01,1.0,2895.68,415.76,1.0,2,0.01,3.50449e-18,3831.49183828,
0.005,200.000000102,507221.462775,1.0,4030.52452931,1.0,0.2,100,4030.52452931,507221.462775,3931.01,500.0,500,712.44,0.005,1.0,3269.24,435.47,1.0,2,0.005,2.1793e-19,4030.52452931,
0.00333333,299.999969474,488058.510548,1.0,4027.56047247,1.0,0.2,100,4027.56047247,488058.510548,3963.19,500.0,500,708.175,0.00333333,1.0,3422.8,435.38,1.0,2,0.00333333,5.43914e-20,4027.56047247,
0.0025,400.0,493394.913028,1.0,3928.96691718,1.0,0.2,100,3928.96691718,493394.913028,3954.64,500.0,500,706.023,0.0025,1.0,3486.64,425.16,1.0,2,0.0025,5.4346e-20,3928.96691718,
0.002,500.000006643,651378.237326,1.0,3959.89950535,1.0,0.2,100,3959.89950535,651378.237326,3955.69,500.0,500,726.466,0.002,1.0,3537.1,428.04,1.0,1,0.002,5.43187e-20,3959.89950535,
0.01,100.0,541682.957416,1.0,4003.22272453,1.0,0.2,100,4003.22272453,541682.957416,4003.22,500.0,500,732.302,0.01,1.0,3067.29,432.71,1.0,2,0.01,3.50449e-18,4003.22272453,
0.005,200.000000102,383271.480262,1.0,4170.14493022,1.0,0.2,100,4170.14493022,383271.480262,4086.68,500.0,500,681.776,0.005,1.0,3424.88,450.34,1.0,2,0.005,2.1793e-19,4170.14493022,
0.00333333,299.999969474,440986.251403,1.0,4034.81577405,1.0,0.2,100,4034.81577405,440986.251403,4069.39,500.0,500,675.279,0.00333333,1.0,3529.02,435.41,1.0,2,0.00333333,5.43914e-20,4034.81577405,
0.0025,400.0,473789.363696,1.0,4023.1065854,1.0,0.2,100,4023.1065854,473789.363696,4057.82,500.0,500,677.987,0.0025,1.0,3589.83,435.12,1.0,2,0.0025,5.4346e-20,4023.1065854,
0.002,500.000006643,462193.192237,1.0,4075.52070366,1.0,0.2,100,4075.52070366,462193.192237,4061.36,500.0,500,677.715,0.002,1.0,3642.78,440.29,1.0,1,0.002,5.43187e-20,4075.52070366,
0.01,100.0,496765.401218,1.0,3989.76351276,1.0,0.2,100,3989.76351276,496765.401218,3989.76,500.0,500,701.283,0.01,1.0,3053.78,431.77,1.0,2,0.01,3.50449e-18,3989.76351276,
0.005,200.000000102,514738.725135,1.0,4007.87525824,1.0,0.2,100,4007.87525824,514738.725135,3998.82,500.0,500,707.656,0.005,1.0,3336.97,433.44,1.0,2,0.005,2.1793e-19,4007.87525824,
0.00333333,299.999969474,477643.631625,1.0,4033.70022379,1.0,0.2,100,4033.70022379,477643.631625,4010.45,500.0,500,701.244,0.00333333,1.0,3470.05,435.77,1.0,2,0.00333333,5.43914e-20,4033.70022379,
0.0025,400.0,558520.112966,1.0,3953.35809171,1.0,0.2,100,3953.35809171,558520.112966,3996.17,500.0,500,712.497,0.0025,1.0,3528.18,427.59,1.0,2,0.0025,5.4346e-20,3953.35809171,
0.002,500.000006643,412903.029648,1.0,4053.74078613,1.0,0.2,100,4053.74078613,412903.029648,4007.69,500.0,500,698.861,0.002,1.0,3589.1,438.36,1.0,1,0.002,5.43187e-20,4053.74078613,
0.01,100.0,459539.17763,1.0,4000.32526302,1.0,0.2,100,4000.32526302,459539.17763,4000.33,500.0,500,674.495,0.01,1.0,3064.38,432.77,1.0,2,0.01,3.50449e-18,4000.32526302,
0.005,200.000000102,530237.579802,1.0,3889.87278241,1.0,0.2,100,3889.87278241,530237.579802,3945.1,500.0,500,702.132,0.005,1.0,3283.29,421.14,1.0,2,0.005,2.1793e-19,3889.87278241,
0.00333333,299.999969474,558780.277332,1.0,4036.60366237,1.0,0.2,100,4036.60366237,558780.277332,3975.6,500.0,500,717.578,0.00333333,1.0,3435.22,435.96,1.0,2,0.00333333,5.43914e-20,4036.60366237,
0.0025,400.0,491930.125063,1.0,4036.36112708,1.0,0.2,100,4036.36112708,491930.125063,3990.79,500.0,500,713.185,0.0025,1.0,3522.81,436.24,1.0,2,0.0025,5.4346e-20,4036.36112708,
0.002,500.000006643,451085.586338,1.0,4015.99021883,1.0,0.2,100,4015.99021883,451085.586338,3995.83,500.0,500,704.502,0.002,1.0,3577.25,434.14,1.0,1,0.002,5.43187e-20,4015.99021883,
0.01,100.0,460435.474338,1.0,3930.22410554,1.0,0.2,100,3930.22410554,460435.474338,3930.22,500.0,500,675.153,0.01,1.0,2994.23,425.53,1.0,2,0.01,3.50449e-18,3930.22410554,
0.005,200.000000102,555068.211183,1.0,3836.81550326,1.0,0.2,100,3836.81550326,555068.211183,3883.52,500.0,500,710.532,0.005,1.0,3221.67,416.16,1.0,2,0.005,2.1793e-19,3836.81550326,
0.00333333,299.999969474,445787.4034,1.0,4104.51978522,1.0,0.2,100,4104.51978522,445787.4034,3957.19,500.0,500,703.231,0.00333333,1.0,3416.79,443.18,1.0,2,0.00333333,5.43914e-20,4104.51978522,
0.0025,400.0,432844.157459,1.0,3979.63685117,1.0,0.2,100,3979.63685117,432844.157459,3962.8,500.0,500,691.465,0.0025,1.0,3494.8,430.81,1.0,2,0.0025,5.4346e-20,3979.63685117,
0.002,500.000006643,511024.411075,1.0,3891.45011434,1.0,0.2,100,3891.45011434,511024.411075,3948.53,500.0,500,696.058,0.002,1.0,3529.94,421.6,1.0,1,0.002,5.43187e-20,3891.45011434,
0.01,100.0,450447.442907,1.0,3983.35240428,1.0,0.2,100,3983.35240428,450447.442907,3983.35,500.0,500,667.79,0.01,1.0,3047.54,430.73,1.0,2,0.01,3.50449e-18,3983.35240428,
0.005,200.000000102,553812.271136,1.0,3903.86837975,1.0,0.2,100,3903.86837975,553812.271136,3943.61,500.0,500,706.178,0.005,1.0,3281.86,422.83,1.0,2,0.005,2.1793e-19,3903.86837975,
0.00333333,299.999969474,511218.606554,1.0,4031.32191078,1.0,0.2,100,4031.32191078,511218.606554,3972.85,500.0,500,709.134,0.00333333,1.0,3432.45,435.56,1.0,2,0.00333333,5.43914e-20,4031.32191078,
0.0025,400.0,606304.087204,1.0,3957.33317971,1.0,0.2,100,3957.33317971,606304.087204,3968.97,500.0,500,726.125,0.0025,1.0,3500.97,428.12,1.0,2,0.0025,5.4346e-20,3957.33317971,
0.002,500.000006643,429068.687036,1.0,3990.00603813,1.0,0.2,100,3990.00603813,429068.687036,3973.18,500.0,500,711.922,0.002,1.0,3554.59,431.55,1.0,1,0.002,5.43187e-20,3990.00603813,
0.01,100.0,422688.721271,1.0,4149.65406227,1.0,0.2,100,4149.65406227,422688.721271,4149.65,500.0,500,646.886,0.01,1.0,3213.67,448.54,1.0,2,0.01,3.50449e-18,4149.65406227,
0.005,200.000000102,541014.51113,1.0,3956.46224856,1.0,0.2,100,3956.46224856,541014.51113,4053.06,500.0,500,697.398,0.005,1.0,3391.22,428.17,1.0,2,0.005,2.1793e-19,3956.46224856,
0.00333333,299.999969474,564341.167718,1.0,4091.48069993,1.0,0.2,100,4091.48069993,564341.167718,4065.87,500.0,500,714.705,0.00333333,1.0,3525.48,441.5,1.0,2,0.00333333,5.43914e-20,4091.48069993,
0.0025,400.0,399605.174353,1.0,4111.78712951,1.0,0.2,100,4111.78712951,399605.174353,4077.35,500.0,500,694.55,0.0025,1.0,3609.36,443.96,1.0,2,0.0025,5.4346e-20,4111.78712951,
0.002,500.000006643,429870.421426,1.0,4071.50076736,1.0,0.2,100,4071.50076736,429870.421426,4076.18,500.0,500,686.323,0.002,1.0,3657.59,440.07,1.0,1,0.002,5.43187e-20,4071.50076736,
0.01,100.0,552645.419972,1.0,3961.60541969,1.0,0.2,100,3961.60541969,552645.419972,3961.61,500.0,500,739.675,0.01,1.0,3025.63,428.58,1.0,2,0.01,3.50449e-18,3961.60541969,
0.005,200.000000102,445572.89927,1.0,4151.78770759,1.0,0.2,100,4151.78770759,445572.89927,4056.7,500.0,500,709.338,0.005,1.0,3394.86,447.83,1.0,2,0.005,2.1793e-19,4151.78770759,
0.00333333,299.999969474,482872.830021,1.0,4040.31524971,1.0,0.2,100,4040.31524971,482872.830021,4051.24,500.0,500,703.454,0.00333333,1.0,3510.85,437.15,1.0,2,0.00333333,5.43914e-20,4040.31524971,
0.0025,400.0,525126.10789,1.0,4034.86219912,1.0,0.2,100,4034.86219912,525126.10789,4047.14,500.0,500,707.923,0.0025,1.0,3579.16,436.17,1.0,2,0.0025,5.4346e-20,4034.86219912,
0.002,500.000006643,571594.163834,1.0,3949.74438298,1.0,0.2,100,3949.74438298,571594.163834,4027.66,500.0,500,718.065,0.002,1.0,3609.07,427.52,1.0,1,0.002,5.43187e-20,3949.74438298,
0.01,100.0,444550.11519,1.0,3983.77442849,1.0,0.2,100,3983.77442849,444550.11519,3983.77,500.0,500,663.404,0.01,1.0,3047.78,430.9,1.0,2,0.01,3.50449e-18,3983.77442849,
0.005,200.000000102,394215.228295,1.0,4044.35724151,1.0,0.2,100,4044.35724151,394215.228295,4014.07,500.0,500,645.063,0.005,1.0,3352.21,437.57,1.0,2,0.005,2.1793e-19,4044.35724151,
0.00333333,299.999969474,504430.070179,1.0,4060.76427116,1.0,0.2,100,4060.76427116,504430.070179,4029.63,500.0,500,666.596,0.00333333,1.0,3489.23,438.47,1.0,2,0.00333333,5.43914e-20,4060.76427116,
0.0025,400.0,365272.35198,1.0,4092.02133182,1.0,0.2,100,4092.02133182,365272.35198,4045.23,500.0,500,651.458,0.0025,1.0,3577.23,441.92,1.0,2,0.0025,5.4346e-20,4092.02133182,
0.002,500.000006643,573057.031442,1.0,4073.7275188,1.0,0.2,100,4073.7275188,573057.031442,4050.93,500.0,500,673.137,0.002,1.0,3632.34,439.78,1.0,1,0.002,5.43187e-20,4073.7275188,
