ESSRenyi,MaxNormIw,VarNormIw,renyi2,MinNormIw,ESSClassic,AvgRet,VarDiscRet,VarJ,MinVanillaIw,AvgDiscRet,VarVanillaIw,J,VarRet,Bound,delta,VanillaAvgRet,MaxVanillaIw,AvgNormIw,AvgVanillaIw,SamplesThisIter,EpsThisIter,AvgEpLen,BatchSize,IterType
,5.7045e-05,7.23558e-12,inf,5.35005e-07,3.56149388139,-57.6678386404,64.373536198,174.296,0.0561735,-57.6678386404,0.0797664,-10194.9,64.373536198,-69.1684,0.1,-57.6678386404,5.9895,9.38438e-06,0.985323,50000,592,84.4594594595,100,1
,4.86603e-05,9.87414e-12,inf,2.09949e-07,3.56116859706,-57.4634666855,55.4334803773,123.831,0.0217087,-57.4634666855,0.105571,-10134.7,55.4334803773,-65.974,0.1,-57.4634666855,5.03148,9.33707e-06,0.965456,50000,595,84.0336134454,100,1
,3.50252e-05,1.06323e-11,inf,2.54621e-07,3.5579671945,-58.0325166382,50.9328280478,103.739,0.0258014,-58.0325166382,0.109176,-10237.1,50.9328280478,-65.9788,0.1,-58.0325166382,3.54921,9.46432e-06,0.959046,50000,587,85.1788756388,100,1
,1.94235e-05,8.48741e-13,inf,1.12074e-06,3.44188828905,-57.9080071623,476.504922329,223.383,0.119427,-57.9080071623,0.00963765,-10299.6,476.504922329,-107.217,0.1,-57.9080071623,2.06979,9.35279e-06,0.996642,50000,594,84.1750841751,100,1
,5.8366e-05,1.17462e-11,inf,1.02589e-07,3.57256378,-57.3764270073,57.4922031735,138.668,0.0106597,-57.3764270073,0.12682,-10093.5,57.4922031735,-65.5479,0.1,-57.3764270073,6.06464,9.3214e-06,0.968559,50000,596,83.8926174497,100,1
1.12836676832e-17,3.7701e-05,1.10877e-11,43.6283,4.77278e-08,3.74321078094,-57.1126729342,54.6679717504,109.608,0.00491217,-57.1126729342,0.117448,-10056.6,54.6679717504,-64.8712,0.1,-57.1126729342,3.88021,9.25926e-06,0.952968,50000,600,83.3333333333,100,1
1.15843038681e-17,8.20169e-05,1.25276e-11,43.6021,1.21714e-07,3.69415601569,-57.9371875663,59.8471507999,180.098,0.0125364,-57.9371875663,0.132902,-10185.0,59.8471507999,-66.1624,0.1,-57.9371875663,8.44765,9.43218e-06,0.971504,50000,589,84.8896434635,100,1
,2.84612e-05,7.31573e-12,inf,2.63904e-07,3.68543975506,-57.5316696694,43.8078159351,87.9718,0.0270263,-57.5316696694,0.0767249,-10200.6,43.8078159351,-66.1975,0.1,-57.5316696694,2.91469,9.35279e-06,0.957813,50000,594,84.1750841751,100,1
1.39054869624e-17,4.50227e-05,9.70739e-12,43.4194,2.3075e-07,3.63048914013,-58.2251344408,58.0895204847,107.409,0.0233148,-58.2251344408,0.0991024,-10272.5,58.0895204847,-67.0225,0.1,-58.2251344408,4.54907,9.48047e-06,0.957901,50000,586,85.3242320819,100,1
1.40886281612e-17,4.89855e-05,8.3242e-12,43.4063,4.17536e-07,3.62868255088,-56.9952231333,67.1040967189,157.265,0.0440551,-56.9952231333,0.0926716,-10049.3,67.1040967189,-67.6097,0.1,-56.9952231333,5.16856,9.24385e-06,0.975338,50000,601,83.1946755408,100,1
1.64559502995e-17,2.4169e-05,4.343e-12,43.251,6.89688e-07,3.60702493301,-57.9586146919,62.3618233239,100.741,0.071669,-57.9586146919,0.0468974,-10297.8,62.3618233239,-71.4989,0.1,-57.9586146919,2.51153,9.43218e-06,0.980147,50000,589,84.8896434635,100,1
1.87970849938e-17,2.15137e-05,8.79622e-13,43.118,1.0244e-06,3.40808960217,-58.3271073873,372.619537467,196.081,0.107659,-58.3271073873,0.00971532,-10387.7,372.619537467,-102.562,0.1,-58.3271073873,2.26097,9.46432e-06,0.994649,50000,587,85.1788756388,100,1
1.58847457919e-17,4.02116e-05,9.25553e-12,43.2863,1.30059e-07,3.61351539793,-57.5970246414,52.0105886696,107.742,0.0134068,-57.5970246414,0.098349,-10173.5,52.0105886696,-66.0354,0.1,-57.5970246414,4.14511,9.35279e-06,0.964107,50000,594,84.1750841751,100,1
,5.91214e-05,9.32994e-12,inf,3.0943e-07,3.64158790028,-57.8584349785,48.3098789357,131.759,0.0319654,-57.8584349785,0.0995671,-10232.7,48.3098789357,-66.326,0.1,-57.8584349785,6.1075,9.43218e-06,0.974386,50000,589,84.8896434635,100,1
,3.4723e-05,1.07942e-11,inf,1.89607e-07,3.62132060463,-57.6303793441,55.0241348062,110.644,0.0193644,-57.6303793441,0.112587,-10158.2,55.0241348062,-65.9203,0.1,-57.6303793441,3.54623,9.4162e-06,0.961667,50000,590,84.7457627119,100,1
9.91137794427e-18,4.53468e-05,1.05004e-11,43.758,2.39563e-07,3.61763404379,-57.8466213357,54.8357706225,111.091,0.0244095,-57.8466213357,0.109015,-10196.6,54.8357706225,-66.388,0.1,-57.8466213357,4.62046,9.43218e-06,0.961062,50000,589,84.8896434635,100,1
,4.31394e-05,1.1196e-11,inf,8.23391e-08,3.576895988,-57.8946247501,51.8267401575,107.317,0.00837739,-57.8946247501,0.115896,-10206.0,51.8267401575,-65.6511,0.1,-57.8946247501,4.38911,9.43218e-06,0.959654,50000,589,84.8896434635,100,1
,5.79643e-05,1.36687e-11,inf,1.58277e-07,3.5008600502,-57.5358672099,58.1137412952,138.224,0.0162608,-57.5358672099,0.14427,-10095.4,58.1137412952,-65.2508,0.1,-57.5358672099,5.95506,9.36856e-06,0.962494,50000,593,84.3170320405,100,1
,4.98491e-05,1.20749e-11,inf,4.88116e-08,3.71452694666,-57.7988969031,51.1924006482,112.726,0.00498366,-57.7988969031,0.125874,-10178.3,51.1924006482,-65.3914,0.1,-57.7988969031,5.08959,9.40026e-06,0.959766,50000,591,84.6023688663,100,1
,1.42683e-05,6.27924e-13,inf,1.98896e-06,3.37758889221,-58.5112755325,272.355224895,180.797,0.208785,-58.5112755325,0.00691915,-10455.1,272.355224895,-108.544,0.1,-58.5112755325,1.49777,9.49668e-06,0.996884,50000,585,85.4700854701,100,1
1.44638868559e-17,1.73708e-05,6.73395e-13,43.38,1.75914e-06,3.38314089894,-58.4486867221,224.116274779,166.236,0.184426,-58.4486867221,0.00740139,-10447.3,224.116274779,-103.833,0.1,-58.4486867221,1.82113,9.51294e-06,0.997324,50000,584,85.6164383562,100,1
,6.84058e-05,8.93499e-12,inf,1.53274e-07,3.62778111758,-57.6165214055,53.0438961753,156.131,0.0159364,-57.6165214055,0.09659,-10174.5,53.0438961753,-67.3508,0.1,-57.6165214055,7.11233,9.36856e-06,0.974074,50000,593,84.3170320405,100,1
,7.68663e-05,1.18196e-11,inf,1.9452e-07,3.5368878102,-57.3477909987,62.1195682563,170.368,0.020164,-57.3477909987,0.127008,-10080.1,62.1195682563,-65.6477,0.1,-57.3477909987,7.96799,9.3214e-06,0.96626,50000,596,83.8926174497,100,1
1.03459480137e-17,3.06979e-05,8.12765e-12,43.7151,1.26861e-07,3.65986988052,-57.8341075285,58.9255707232,107.034,0.0129547,-57.8341075285,0.0847548,-10219.4,58.9255707232,-67.6487,0.1,-57.8341075285,3.13479,9.4162e-06,0.961557,50000,590,84.7457627119,100,1
,6.7873e-05,1.12692e-11,inf,1.3279e-07,3.53792658847,-57.3587240451,60.3165390552,177.201,0.0139233,-57.3587240451,0.123893,-10095.9,60.3165390552,-65.8441,0.1,-57.3587240451,7.11662,9.33707e-06,0.97901,50000,595,84.0336134454,100,1
1.15907133029e-17,6.14617e-05,8.22425e-12,43.6015,7.72951e-07,3.4704811102,-57.4223226949,63.2377736398,180.674,0.0811968,-57.4223226949,0.090755,-10135.4,63.2377736398,-68.0635,0.1,-57.4223226949,6.45641,9.33707e-06,0.980839,50000,595,84.0336134454,100,1
1.29062285974e-17,1.63315e-05,7.9844e-13,43.494,1.64072e-06,3.36650767625,-58.7567223912,197.050029566,158.478,0.171346,-58.7567223912,0.00870805,-10498.1,197.050029566,-100.513,0.1,-58.7567223912,1.70555,9.54563e-06,0.996882,50000,582,85.910652921,100,1
1.05880222725e-17,2.47009e-05,5.52445e-12,43.692,4.89656e-07,3.54542756408,-57.7862594611,52.017702742,96.7306,0.0508431,-57.7862594611,0.0595622,-10257.6,52.017702742,-69.1076,0.1,-57.7862594611,2.5648,9.40026e-06,0.97607,50000,591,84.6023688663,100,1
9.47317291972e-18,4.79307e-05,6.07024e-12,43.8032,7.12309e-07,3.64680878456,-58.1826130693,59.3285169932,116.974,0.0730157,-58.1826130693,0.0637824,-10313.3,59.3285169932,-69.8046,0.1,-58.1826130693,4.91317,9.48047e-06,0.971802,50000,586,85.3242320819,100,1
,4.68891e-05,9.813e-12,inf,1.6878e-07,3.56091569129,-57.7149231886,53.3360280362,113.623,0.0172994,-57.7149231886,0.103092,-10188.8,53.3360280362,-66.0855,0.1,-57.7149231886,4.80599,9.40026e-06,0.963499,50000,591,84.6023688663,100,1
,5.51659e-05,1.07799e-11,inf,2.15915e-07,3.45080035354,-58.0162107414,54.9718529223,128.027,0.0221469,-58.0162107414,0.113416,-10224.0,54.9718529223,-66.5952,0.1,-58.0162107414,5.65847,9.44822e-06,0.969123,50000,588,85.0340136054,100,1
,4.94165e-05,1.16881e-11,inf,1.01591e-07,3.62384269343,-58.0575985855,53.8886476633,122.962,0.0103512,-58.0575985855,0.121345,-10225.1,53.8886476633,-65.9769,0.1,-58.0575985855,5.03513,9.44822e-06,0.962696,50000,588,85.0340136054,100,1
,2.89434e-05,8.0268e-12,inf,1.13512e-07,3.57986379679,-57.265091749,53.8291669824,103.192,0.0118164,-57.265091749,0.086982,-10122.8,53.8291669824,-66.6722,0.1,-57.265091749,3.01295,9.29023e-06,0.967096,50000,598,83.6120401338,100,1
,4.41878e-05,7.73534e-12,inf,3.22779e-07,3.52100331884,-57.3906007826,53.6032761154,108.699,0.0336193,-57.3906007826,0.0839162,-10151.4,53.6032761154,-67.0898,0.1,-57.3906007826,4.60241,9.3214e-06,0.970878,50000,596,83.8926174497,100,1
,4.03518e-05,9.20391e-12,inf,3.1522e-07,3.63131591245,-57.6627852928,58.4440483626,111.183,0.0324339,-57.6627852928,0.0974414,-10176.8,58.4440483626,-66.5881,0.1,-57.6627852928,4.15191,9.38438e-06,0.965587,50000,592,84.4594594595,100,1
,1.54735e-05,6.05766e-13,inf,1.70124e-06,3.31464864382,-58.5808655683,268.636635364,178.924,0.178351,-58.5808655683,0.00665771,-10469.8,268.636635364,-108.843,0.1,-58.5808655683,1.62218,9.51294e-06,0.997297,50000,584,85.6164383562,100,1
,1.80264e-05,9.5703e-13,inf,1.0923e-06,3.34733889386,-58.7117127364,343.338540381,192.447,0.113972,-58.7117127364,0.0104194,-10456.1,343.338540381,-100.884,0.1,-58.7117127364,1.8809,9.54563e-06,0.996006,50000,582,85.910652921,100,1
,1.94248e-05,1.21633e-12,inf,1.23027e-06,3.47356205303,-57.3268904665,207.542642357,154.547,0.131309,-57.3268904665,0.013856,-10214.0,207.542642357,-89.6613,0.1,-57.3268904665,2.07324,9.30579e-06,0.993222,50000,597,83.7520938023,100,1
,4.57248e-05,9.64981e-12,inf,1.96107e-07,3.67589226921,-57.4287930445,51.637791128,112.541,0.0201517,-57.4287930445,0.101896,-10136.7,51.637791128,-66.0114,0.1,-57.4287930445,4.69863,9.33707e-06,0.959468,50000,595,84.0336134454,100,1
,5.02851e-05,1.08006e-11,inf,8.60145e-08,3.51532804775,-57.9445220372,55.8350654027,126.22,0.00874734,-57.9445220372,0.111701,-10209.8,55.8350654027,-66.4073,0.1,-57.9445220372,5.1138,9.43218e-06,0.959216,50000,589,84.8896434635,100,1
,3.40629e-05,9.10057e-12,inf,1.07063e-07,3.74145782024,-57.4996202641,44.1598001814,93.0869,0.011018,-57.4996202641,0.0963825,-10172.2,44.1598001814,-65.4907,0.1,-57.4996202641,3.50547,9.35279e-06,0.962511,50000,594,84.1750841751,100,1
,6.77779e-05,1.06372e-11,inf,1.18075e-07,3.59280690765,-57.0176896637,60.1551065734,152.976,0.0122824,-57.0176896637,0.1151,-10038.2,60.1551065734,-65.3589,0.1,-57.0176896637,7.05036,9.25926e-06,0.963163,50000,600,83.3333333333,100,1
,6.08789e-05,1.26179e-11,inf,9.91766e-08,3.55522772238,-57.2529880738,56.5547177838,139.11,0.0102709,-57.2529880738,0.135326,-10065.1,56.5547177838,-64.7939,0.1,-57.2529880738,6.30469,9.30579e-06,0.963718,50000,597,83.7520938023,100,1
,3.2415e-05,8.5173e-12,inf,1.41326e-07,3.60628809529,-57.7239130943,60.9354917167,107.128,0.0144654,-57.7239130943,0.0892316,-10191.9,60.9354917167,-67.2084,0.1,-57.7239130943,3.31783,9.38438e-06,0.960537,50000,592,84.4594594595,100,1
,5.09059e-05,1.01108e-11,inf,8.92618e-08,3.54123176408,-57.7837656169,56.6545783434,114.058,0.00909614,-57.7837656169,0.104995,-10188.8,56.6545783434,-66.2803,0.1,-57.7837656169,5.18752,9.4162e-06,0.959548,50000,590,84.7457627119,100,1
,3.86148e-05,1.00325e-11,inf,1.84231e-07,3.61816189561,-57.6895193511,55.2175125465,110.661,0.0188281,-57.6895193511,0.104784,-10172.9,55.2175125465,-66.2739,0.1,-57.6895193511,3.94637,9.36856e-06,0.95745,50000,593,84.3170320405,100,1
,2.32697e-05,3.82669e-12,inf,6.63472e-07,3.53574090263,-58.4230561865,64.718396306,100.423,0.0685061,-58.4230561865,0.0407978,-10390.3,64.718396306,-72.8209,0.1,-58.4230561865,2.40269,9.51294e-06,0.982249,50000,584,85.6164383562,100,1
,7.53596e-05,1.22597e-11,inf,9.98683e-08,3.65747352025,-57.2396840566,58.4194260103,208.634,0.0106108,-57.2396840566,0.138395,-10066.4,58.4194260103,-65.5084,0.1,-57.2396840566,8.0068,9.30579e-06,0.988721,50000,597,83.7520938023,100,1
,7.64878e-05,1.05622e-11,inf,2.30365e-07,3.66825929817,-57.5340668958,52.3937232142,153.82,0.0238109,-57.5340668958,0.112843,-10145.5,52.3937232142,-65.9825,0.1,-57.5340668958,7.90592,9.35279e-06,0.966721,50000,594,84.1750841751,100,1
,3.09967e-05,9.22455e-12,inf,1.09134e-07,3.57750468257,-58.0262122057,54.2180374398,105.428,0.0111219,-58.0262122057,0.0958043,-10246.8,54.2180374398,-66.9887,0.1,-58.0262122057,3.1589,9.44822e-06,0.962876,50000,588,85.0340136054,100,1
,2.73276e-05,2.95585e-12,inf,7.84962e-07,3.52372046219,-58.1401833497,92.3398489183,121.439,0.0819911,-58.1401833497,0.0322492,-10337.6,92.3398489183,-76.9799,0.1,-58.1401833497,2.85443,9.44822e-06,0.986889,50000,588,85.0340136054,100,1
,7.59126e-05,1.07619e-11,inf,1.58193e-07,3.6839290936,-57.0833469846,59.1871893577,160.626,0.016477,-57.0833469846,0.116754,-10050.0,59.1871893577,-65.4514,0.1,-57.0833469846,7.90688,9.27472e-06,0.966034,50000,599,83.4724540902,100,1
,5.86017e-05,9.00915e-12,inf,3.76894e-07,3.8327474014,-57.7702126378,48.3286727301,113.384,0.0385971,-57.7702126378,0.0944831,-10215.3,48.3286727301,-66.2952,0.1,-57.7702126378,6.0013,9.4162e-06,0.964297,50000,590,84.7457627119,100,1
,3.36756e-05,1.05052e-11,inf,1.41414e-07,3.73540414528,-57.4102718811,50.1765726726,103.436,0.0145634,-57.4102718811,0.111416,-10126.3,50.1765726726,-65.2634,0.1,-57.4102718811,3.46807,9.3214e-06,0.959962,50000,596,83.8926174497,100,1
,4.28539e-05,9.91955e-12,inf,2.24101e-07,3.61263057765,-57.7259145121,55.327937649,114.176,0.0230275,-57.7259145121,0.104737,-10182.4,55.327937649,-66.5525,0.1,-57.7259145121,4.40346,9.40026e-06,0.965926,50000,591,84.6023688663,100,1
,4.53909e-05,9.74494e-12,inf,1.98754e-07,3.56853082885,-57.5434870385,55.8376328731,114.585,0.0204538,-57.5434870385,0.103204,-10151.9,55.8376328731,-65.9732,0.1,-57.5434870385,4.67118,9.35279e-06,0.962496,50000,594,84.1750841751,100,1
,5.30409e-05,8.25818e-12,inf,2.86226e-07,3.82352149774,-57.2160728362,56.0685151689,123.534,0.0298934,-57.2160728362,0.0900779,-10104.5,56.0685151689,-67.0971,0.1,-57.2160728362,5.5396,9.29023e-06,0.970271,50000,598,83.6120401338,100,1
,7.79283e-05,1.59186e-11,inf,1.74852e-08,3.65361479636,-57.9213656328,66.5663791677,217.608,0.0018072,-57.9213656328,0.17005,-10128.8,66.5663791677,-65.7434,0.1,-57.9213656328,8.05435,9.44822e-06,0.97653,50000,588,85.0340136054,100,1
,3.01059e-05,6.30253e-12,inf,3.7731e-07,3.67341446261,-57.4752186647,60.1427528891,105.929,0.0391428,-57.4752186647,0.06783,-10180.9,60.1427528891,-68.576,0.1,-57.4752186647,3.12324,9.36856e-06,0.97191,50000,593,84.3170320405,100,1
,3.20405e-05,7.39001e-12,inf,1.34918e-07,3.58725280019,-56.9657290653,46.6695271878,95.154,0.0140992,-56.9657290653,0.0807038,-10091.6,46.6695271878,-65.9244,0.1,-56.9657290653,3.34829,9.25926e-06,0.967611,50000,600,83.3333333333,100,1
,3.18427e-05,9.6389e-12,inf,1.609e-07,3.74196345905,-57.2680583579,45.6466012588,95.9102,0.0164931,-57.2680583579,0.101279,-10122.1,45.6466012588,-65.0524,0.1,-57.2680583579,3.26405,9.3214e-06,0.955494,50000,596,83.8926174497,100,1
,3.51318e-05,8.67393e-12,inf,1.53168e-07,3.63459400981,-58.0770271265,53.0468263788,99.4574,0.0155312,-58.0770271265,0.0891848,-10268.7,53.0468263788,-66.7854,0.1,-58.0770271265,3.56236,9.46432e-06,0.959681,50000,587,85.1788756388,100,1
,6.8814e-05,1.35297e-11,inf,8.00857e-08,3.69101873813,-57.7607342112,61.8366075875,181.47,0.00827568,-57.7607342112,0.144473,-10137.6,61.8366075875,-65.6256,0.1,-57.7607342112,7.11092,9.40026e-06,0.97138,50000,591,84.6023688663,100,1
,2.61714e-05,2.95295e-12,inf,1.3568e-06,3.47378208796,-57.6555193104,69.3551727612,109.942,0.142631,-57.6555193104,0.0326328,-10263.6,69.3551727612,-75.151,0.1,-57.6555193104,2.75123,9.36856e-06,0.984854,50000,593,84.3170320405,100,1
,4.43315e-05,1.05209e-11,inf,8.38479e-08,3.6174410813,-57.6777517042,52.0867124367,116.52,0.00857703,-57.6777517042,0.110089,-10171.3,52.0867124367,-65.9781,0.1,-57.6777517042,4.53479,9.38439e-06,0.959955,50000,592,84.4594594595,100,1
,3.94536e-05,1.02269e-11,inf,1.80293e-07,3.9955432588,-57.8408819041,52.2029043432,106.681,0.0183823,-57.8408819041,0.106313,-10207.1,52.2029043432,-66.0333,0.1,-57.8408819041,4.0226,9.4162e-06,0.960056,50000,590,84.7457627119,100,1
,1.59666e-05,7.9744e-13,inf,1.2184e-06,3.41402921165,-57.9232030539,471.480106932,220.229,0.12916,-57.9232030539,0.00896126,-10309.0,471.480106932,-107.214,0.1,-57.9232030539,1.69258,9.40026e-06,0.996496,50000,591,84.6023688663,100,1
,6.33988e-05,1.3446e-11,inf,1.38435e-07,3.48417153007,-57.0951000697,56.0568688873,152.693,0.0144792,-57.0951000697,0.147094,-10028.6,56.0568688873,-64.379,0.1,-57.0951000697,6.63104,9.29023e-06,0.971688,50000,598,83.6120401338,100,1
,5.86096e-05,1.11308e-11,inf,1.10907e-07,3.60996600206,-58.0699068085,54.1108460012,123.246,0.0110975,-58.0699068085,0.111445,-10235.9,54.1108460012,-65.8791,0.1,-58.0699068085,5.86457,9.46432e-06,0.947014,50000,587,85.1788756388,100,1
,5.82819e-05,1.2008e-11,inf,2.6525e-07,3.52890923089,-57.5805445886,59.4419540312,147.934,0.0275652,-57.5805445886,0.129682,-10123.8,59.4419540312,-65.8354,0.1,-57.5805445886,6.05673,9.35279e-06,0.971954,50000,594,84.1750841751,100,1
,5.89464e-05,1.11179e-11,inf,1.35563e-07,3.6330528757,-57.6145490558,59.4722840379,125.415,0.0139052,-57.6145490558,0.116977,-10142.1,59.4722840379,-65.936,0.1,-57.6145490558,6.04639,9.36856e-06,0.960974,50000,593,84.3170320405,100,1
,3.61443e-05,4.78002e-12,inf,9.50315e-07,3.49711068437,-58.0873893133,58.3130586867,108.717,0.0980108,-58.0873893133,0.0508443,-10316.9,58.3130586867,-71.2001,0.1,-58.0873893133,3.72775,9.46432e-06,0.976103,50000,587,85.1788756388,100,1
,5.05042e-05,1.23643e-11,inf,4.86073e-08,3.59766076574,-57.5646133565,56.7764261405,128.173,0.00501992,-57.5646133565,0.131874,-10124.3,56.7764261405,-65.132,0.1,-57.5646133565,5.21581,9.35279e-06,0.965909,50000,594,84.1750841751,100,1
,6.40447e-05,9.99154e-12,inf,3.42639e-07,3.60339955717,-57.8451075289,51.593035039,138.584,0.0350882,-57.8451075289,0.104781,-10210.4,51.593035039,-66.3007,0.1,-57.8451075289,6.55854,9.40026e-06,0.96264,50000,591,84.6023688663,100,1
,6.05093e-05,9.90956e-12,inf,2.51944e-07,3.53854142056,-57.9443889338,53.0398363339,138.883,0.0260833,-57.9443889338,0.106211,-10229.2,53.0398363339,-66.5515,0.1,-57.9443889338,6.26441,9.43218e-06,0.976496,50000,589,84.8896434635,100,1
,2.07276e-05,2.3285e-12,inf,1.73037e-06,3.40879483445,-58.3506875368,70.1382971361,106.854,0.180188,-58.3506875368,0.0252494,-10404.5,70.1382971361,-77.9076,0.1,-58.3506875368,2.15842,9.49668e-06,0.988915,50000,585,85.4700854701,100,1
,1.64991e-05,5.84947e-13,inf,1.60922e-06,3.38063898896,-58.2380833043,269.188903917,179.777,0.169821,-58.2380833043,0.00651433,-10410.0,269.188903917,-108.707,0.1,-58.2380833043,1.74116,9.44822e-06,0.997073,50000,588,85.0340136054,100,1
,7.02462e-05,1.13248e-11,inf,1.99909e-07,3.67081514302,-57.1475453433,54.6547580357,165.288,0.0210073,-57.1475453433,0.125057,-10060.4,54.6547580357,-65.4023,0.1,-57.1475453433,7.38179,9.27472e-06,0.974629,50000,599,83.4724540902,100,1
,5.56468e-05,9.56134e-12,inf,2.00499e-07,3.54801991504,-57.4561019708,53.7952924047,123.198,0.02072,-57.4561019708,0.102111,-10140.2,53.7952924047,-66.2862,0.1,-57.4561019708,5.75065,9.33707e-06,0.964912,50000,595,84.0336134454,100,1
,7.57127e-05,1.41379e-11,inf,1.96275e-07,3.48394142014,-57.6548427261,65.3901022546,198.036,0.0204713,-57.6548427261,0.153796,-10108.1,65.3901022546,-65.6615,0.1,-57.6548427261,7.89676,9.38438e-06,0.978781,50000,592,84.4594594595,100,1
,5.49835e-05,1.1524e-11,inf,1.68036e-07,3.55981864499,-57.7500281347,56.5684800071,140.916,0.017338,-57.7500281347,0.122687,-10167.7,56.5684800071,-65.9638,0.1,-57.7500281347,5.67321,9.38438e-06,0.968284,50000,592,84.4594594595,100,1
,3.33542e-05,9.30018e-12,inf,1.8903e-07,3.59775195416,-57.3109757088,48.2831058669,98.4828,0.0195995,-57.3109757088,0.0999818,-10130.3,48.2831058669,-65.385,0.1,-57.3109757088,3.45832,9.30579e-06,0.964868,50000,597,83.7520938023,100,1
,3.46438e-05,1.03583e-11,inf,1.18289e-07,3.58075834702,-57.8043428985,52.2963084806,109.338,0.0121059,-57.8043428985,0.108492,-10197.1,52.2963084806,-66.1993,0.1,-57.8043428985,3.54552,9.4162e-06,0.963673,50000,590,84.7457627119,100,1
,4.42458e-05,8.45487e-12,inf,2.01882e-07,3.5612393307,-58.1103225489,53.6190913569,105.648,0.0204813,-58.1103225489,0.0870213,-10274.3,53.6190913569,-67.3072,0.1,-58.1103225489,4.48881,9.46432e-06,0.960171,50000,587,85.1788756388,100,1
,3.51347e-05,1.02438e-11,inf,1.13912e-07,3.72684057251,-57.6187494817,50.0503466686,100.744,0.0115844,-57.6187494817,0.105942,-10169.9,50.0503466686,-65.3438,0.1,-57.6187494817,3.57306,9.36856e-06,0.952745,50000,593,84.3170320405,100,1
,2.4563e-05,4.28559e-12,inf,9.10712e-07,3.50466981487,-57.6881781261,55.5921631582,101.787,0.0950635,-57.6881781261,0.0466956,-10253.9,55.5921631582,-71.3552,0.1,-57.6881781261,2.56398,9.38439e-06,0.979577,50000,592,84.4594594595,100,1
,2.5915e-05,6.30122e-12,inf,2.79227e-07,3.64255622199,-57.9943981343,58.884738303,102.929,0.0286497,-57.9943981343,0.066336,-10274.3,58.884738303,-69.2999,0.1,-57.9943981343,2.65897,9.44822e-06,0.969421,50000,588,85.0340136054,100,1
,3.45951e-05,1.13635e-11,inf,3.39719e-08,3.58148242731,-58.0385496381,59.2151598457,112.192,0.00341885,-58.0385496381,0.115089,-10212.9,59.2151598457,-66.1877,0.1,-58.0385496381,3.48157,9.44822e-06,0.950847,50000,588,85.0340136054,100,1
,8.41457e-05,1.45372e-11,inf,1.70516e-07,3.62291418006,-57.6703033304,57.646955581,171.512,0.0175947,-57.6703033304,0.154779,-10117.6,57.646955581,-65.0485,0.1,-57.6703033304,8.68256,9.38439e-06,0.968326,50000,592,84.4594594595,100,1
,4.99561e-05,1.23043e-11,inf,5.19573e-08,3.84378131715,-57.3843302098,51.8965294046,120.405,0.00536614,-57.3843302098,0.131246,-10099.2,51.8965294046,-64.8984,0.1,-57.3843302098,5.15946,9.33707e-06,0.964331,50000,595,84.0336134454,100,1
,5.52948e-05,1.12164e-11,inf,2.77957e-07,3.51147979336,-57.3336017243,49.4115606473,126.625,0.0287623,-57.3336017243,0.120101,-10107.0,49.4115606473,-64.9715,0.1,-57.3336017243,5.72177,9.3214e-06,0.964556,50000,596,83.8926174497,100,1
,3.49955e-05,1.06252e-11,inf,1.50433e-07,3.62768509477,-56.937262142,50.4416164331,107.098,0.015649,-56.937262142,0.11498,-10036.4,50.4416164331,-64.974,0.1,-56.937262142,3.64045,9.25926e-06,0.963205,50000,600,83.3333333333,100,1
,6.2326e-05,1.20371e-11,inf,2.70083e-07,3.45792263034,-57.5356748159,59.1738939623,159.821,0.0278476,-57.5356748159,0.127969,-10115.4,59.1738939623,-65.8324,0.1,-57.5356748159,6.42629,9.38438e-06,0.967602,50000,592,84.4594594595,100,1
,5.49805e-05,8.10572e-12,inf,4.233e-07,3.60396987152,-57.4739613015,46.2556977211,127.442,0.0442836,-57.4739613015,0.0887115,-10181.2,46.2556977211,-66.0722,0.1,-57.4739613015,5.75179,9.33707e-06,0.976798,50000,595,84.0336134454,100,1
,5.80319e-05,1.09084e-11,inf,2.71791e-07,3.57277110016,-57.1613627781,55.7625023954,142.95,0.0283957,-57.1613627781,0.119069,-10067.0,55.7625023954,-65.71,0.1,-57.1613627781,6.06297,9.30579e-06,0.972236,50000,597,83.7520938023,100,1
,7.825e-05,1.03336e-11,inf,2.82629e-07,3.55429153257,-57.2868535038,50.6720495838,199.561,0.0299071,-57.2868535038,0.115708,-10129.1,50.6720495838,-64.8054,0.1,-57.2868535038,8.28021,9.3214e-06,0.986367,50000,596,83.8926174497,100,1
,6.60714e-05,1.23577e-11,inf,1.61488e-07,3.54006472251,-57.6429264535,59.1662567639,178.081,0.0168024,-57.6429264535,0.133782,-10131.3,59.1662567639,-66.1919,0.1,-57.6429264535,6.87455,9.4162e-06,0.979729,50000,590,84.7457627119,100,1
,7.12271e-05,1.39995e-11,inf,2.3965e-07,3.67080302246,-57.4354000742,65.2105036316,193.319,0.0250171,-57.4354000742,0.152558,-10068.9,65.2105036316,-65.1364,0.1,-57.4354000742,7.43543,9.36856e-06,0.977987,50000,593,84.3170320405,100,1
,3.31551e-05,8.98672e-12,inf,4.70921e-08,3.64983168167,-57.5662792062,44.4853705556,95.3906,0.00485735,-57.5662792062,0.0956098,-10184.1,44.4853705556,-65.6419,0.1,-57.5662792062,3.41981,9.35279e-06,0.964699,50000,594,84.1750841751,100,1
