VarJ,VarRet,EpsThisIter,VarVanillaIw,AvgNormIw,VanillaAvgRet,ESSClassic,VarNormIw,MaxNormIw,AvgDiscRet,MaxVanillaIw,Delta,AvgVanillaIw,ESSRenyi,AvgEpLen,AvgRet,MinNormIw,IterType,J,eRenyi2,Bound,VarDiscRet,BatchSize,MinVanillaIw
39.7638,1877.30645157,100,0.000583082,0.01,4641.74907425,99.9422466412,5.83564e-08,0.0104182,4641.74907425,1.04139,0.1,0.999587,99.9601880326,499.66,4641.74907425,0.00856577,1,4642.31,1.0004,3238.56,1877.30645157,100,0.856223
29.5068,919.321917207,100,0.00037693,0.01,4642.36681585,99.9627501624,3.7651e-08,0.0102908,4642.36681585,1.02965,0.1,1.00056,99.9782013738,500.0,4642.36681585,0.00899397,1,4642.7,1.00022,3239.86,919.321917207,100,0.899899
17.4209,311.86077511,100,6.72862e-05,0.01,4655.85670181,99.9933331988,6.74212e-09,0.0101808,4655.85670181,1.01707,0.1,0.998999,99.9952318558,500.0,4655.85670181,0.00967965,1,4655.92,1.00005,3252.03,311.86077511,100,0.966996
23.3655,557.497920174,100,8.00891e-05,0.01,4649.99949508,99.9920623167,8.00075e-09,0.0101768,4649.99949508,1.0182,0.1,1.00051,99.9933724028,500.0,4649.99949508,0.00971131,1,4650.08,1.00007,3247.4,557.497920174,100,0.971626
23.6302,570.874681209,100,0.000121087,0.01,4646.13828517,99.9879859753,1.21448e-08,0.0103155,4646.13828517,1.03001,0.1,0.998511,99.9926095703,500.0,4646.13828517,0.00962556,1,4646.25,1.00007,3243.42,570.874681209,100,0.961123
22.1146,507.746123723,100,0.000131385,0.01,4653.75075427,99.9870121533,1.31309e-08,0.0103235,4653.75075427,1.03264,0.1,1.00029,99.9914653433,500.0,4653.75075427,0.00967627,1,4653.87,1.00009,3250.27,507.746123723,100,0.967906
22.2554,504.738392524,100,3.1092e-05,0.01,4652.81304788,99.9969069224,3.10805e-09,0.0101166,4652.81304788,1.01184,0.1,1.00018,99.9971986602,500.0,4652.81304788,0.00984939,1,4652.86,1.00003,3249.33,504.738392524,100,0.985121
77.0908,9353.54063079,100,0.00122951,0.01,4638.24375457,99.8794419498,1.21909e-07,0.0105811,4638.24375457,1.06262,0.1,1.00426,99.8675434246,499.0,4638.24375457,0.00785813,1,4640.26,1.00133,3237.22,9353.54063079,100,0.789162
23.5905,583.249055622,100,0.000105604,0.01,4653.15285293,99.9895365137,1.0577e-08,0.0101754,4653.15285293,1.01674,0.1,0.999214,99.9902615495,500.0,4653.15285293,0.00952821,1,4653.28,1.0001,3250.53,583.249055622,100,0.952072
22.8038,532.033912635,100,8.20378e-05,0.01,4647.14177675,99.9918769765,8.2156e-09,0.0102615,4647.14177675,1.02541,0.1,0.999281,99.9930982585,500.0,4647.14177675,0.00968688,1,4647.24,1.00007,3244.43,532.033912635,100,0.967991
16.3869,272.390731276,100,5.11701e-05,0.01,4654.52588585,99.9948994754,5.12561e-09,0.0101308,4654.52588585,1.01223,0.1,0.99916,99.9962092883,500.0,4654.52588585,0.00967628,1,4654.58,1.00004,3251.06,272.390731276,100,0.966815
21.0443,456.072604424,100,0.000116227,0.01,4650.85369941,99.98844381,1.16431e-08,0.0102433,4650.85369941,1.02343,0.1,0.999126,99.9906071903,500.0,4650.85369941,0.00955999,1,4650.98,1.00009,3248.29,456.072604424,100,0.955163
27.6047,799.356376082,100,0.000308038,0.01,4649.44369779,99.9694152756,3.08842e-08,0.0102963,4649.44369779,1.02829,0.1,0.998698,99.9813472261,500.0,4649.44369779,0.00934063,1,4649.7,1.00019,3246.57,799.356376082,100,0.932847
24.4866,615.115498735,100,9.5235e-05,0.01,4647.57652165,99.9905681213,9.52108e-09,0.0101902,4647.57652165,1.01915,0.1,1.00013,99.9936227097,500.0,4647.57652165,0.00952395,1,4647.69,1.00006,3243.68,615.115498735,100,0.952516
27.6434,797.961549413,100,0.000170798,0.01,4648.63544209,99.9831185283,1.70948e-08,0.0102635,4648.63544209,1.0259,0.1,0.999562,99.987532263,500.0,4648.63544209,0.00956442,1,4648.8,1.00012,3245.24,797.961549413,100,0.956024
21.3317,464.128483773,100,9.28367e-05,0.01,4648.94467307,99.9907899378,9.29544e-09,0.0102592,4648.94467307,1.02527,0.1,0.999367,99.9934439189,500.0,4648.94467307,0.00958632,1,4649.04,1.00007,3245.95,464.128483773,100,0.958025
27.5609,788.929091025,100,0.000147751,0.01,4646.31545275,99.9853234946,1.48042e-08,0.0101938,4646.31545275,1.01838,0.1,0.999017,99.9868767796,500.0,4646.31545275,0.00947971,1,4646.49,1.00013,3243.88,788.929091025,100,0.947039
28.3443,837.176149226,100,0.000263816,0.01,4645.83876484,99.9739328311,2.63483e-08,0.0103645,4645.83876484,1.0371,0.1,1.00063,99.9780345538,500.0,4645.83876484,0.00956439,1,4646.12,1.00022,3243.3,837.176149226,100,0.957042
26.1918,706.7970388,100,0.000124458,0.01,4647.93099311,99.9876135556,1.24714e-08,0.0101822,4647.93099311,1.01718,0.1,0.998973,99.9916322081,500.0,4647.93099311,0.00962861,1,4648.05,1.00008,3244.97,706.7970388,100,0.961873
21.2713,459.345644298,100,3.99243e-05,0.01,4650.96236638,99.9960327123,4.00036e-09,0.0101428,4650.96236638,1.01328,0.1,0.999008,99.9971867399,500.0,4650.96236638,0.00981689,1,4651.01,1.00003,3248.41,459.345644298,100,0.980716
27.8892,806.932209759,100,0.000242567,0.01,4646.4019589,99.9759079722,2.43315e-08,0.0102809,4646.4019589,1.02651,0.1,0.998461,99.9833730691,500.0,4646.4019589,0.00943002,1,4646.64,1.00017,3243.87,806.932209759,100,0.94155
21.9934,496.445442476,100,0.000102056,0.01,4651.58804434,99.9899078034,1.02041e-08,0.0102512,4651.58804434,1.0252,0.1,1.00007,99.9926334086,500.0,4651.58804434,0.00966871,1,4651.71,1.00007,3248.93,496.445442476,100,0.966941
24.7575,624.915749624,100,5.05842e-05,0.01,4647.61670473,99.9949774767,5.06361e-09,0.0100904,4647.61670473,1.00853,0.1,0.999488,99.9957563294,500.0,4647.61670473,0.00972912,1,4647.69,1.00004,3243.79,624.915749624,100,0.972414
30.0701,991.720137274,100,0.000334855,0.01,4643.5370708,99.9668255923,3.35212e-08,0.0102706,4643.5370708,1.02651,0.1,0.999467,99.9794287093,499.76,4643.5370708,0.0091837,1,4643.84,1.00021,3241.44,991.720137274,100,0.91788
61.3963,7264.90644368,100,0.00236021,0.01,4637.21078981,99.7726819179,2.30092e-07,0.0105612,4637.21078981,1.06964,0.1,1.0128,99.836771331,499.11,4637.21078981,0.00691754,1,4639.82,1.00163,3235.33,7264.90644368,100,0.700609
26.5455,797.716329906,100,0.000536435,0.01,4648.93774396,99.9470298909,5.35149e-08,0.0104189,4648.93774396,1.04314,0.1,1.0012,99.9731017005,500.0,4648.93774396,0.00837419,1,4649.33,1.00027,3247.01,797.716329906,100,0.838425
21.5423,472.017438144,100,7.31539e-05,0.01,4650.78128494,99.9927663771,7.31041e-09,0.0102463,4650.78128494,1.02498,0.1,1.00034,99.9947073877,500.0,4650.78128494,0.00977624,1,4650.87,1.00005,3247.34,472.017438144,100,0.977957
25.5671,665.187486238,100,0.000146384,0.01,4645.97052421,99.9854301138,1.47063e-08,0.0103027,4645.97052421,1.02788,0.1,0.997689,99.9896894596,500.0,4645.97052421,0.00966524,1,4646.1,1.0001,3243.28,665.187486238,100,0.964291
23.655,575.248773165,100,0.000149017,0.01,4651.46365156,99.9852600741,1.48972e-08,0.0102914,4651.46365156,1.0293,0.1,1.00015,99.9900827707,500.0,4651.46365156,0.00945649,1,4651.6,1.0001,3248.02,575.248773165,100,0.945793
21.2294,461.64588779,100,9.42098e-05,0.01,4650.02094449,99.9906512462,9.43553e-09,0.0101347,4650.02094449,1.01269,0.1,0.999228,99.9937895817,500.0,4650.02094449,0.00958677,1,4650.12,1.00006,3247.42,461.64588779,100,0.957937
20.3145,424.463154029,100,0.000145376,0.01,4649.92903008,99.9856220563,1.45337e-08,0.0102641,4649.92903008,1.02654,0.1,1.00013,99.9899278296,500.0,4649.92903008,0.00955262,1,4650.06,1.0001,3246.24,424.463154029,100,0.955389
21.9037,493.013698534,100,0.000126697,0.01,4648.07753093,99.9875009282,1.26147e-08,0.0103622,4648.07753093,1.03848,0.1,1.00218,99.9892127231,500.0,4648.07753093,0.0096412,1,4648.21,1.00011,3244.37,493.013698534,100,0.96622
87.0217,16989.1063639,100,0.00386565,0.01,4639.9506461,99.6188151986,3.86494e-07,0.0109122,4639.9506461,1.09132,0.1,1.00009,99.7266394677,498.61,4639.9506461,0.00657927,1,4644.56,1.00274,3238.92,16989.1063639,100,0.657987
19.6458,393.697154977,100,4.23831e-05,0.01,4655.45160966,99.9957844683,4.23917e-09,0.0101014,4655.45160966,1.01004,0.1,0.999899,99.9971748197,500.0,4655.45160966,0.0097277,1,4655.5,1.00003,3251.49,393.697154977,100,0.972672
25.5093,680.963166732,100,0.000207021,0.01,4646.81438921,99.9795016075,2.07202e-08,0.0102559,4646.81438921,1.02514,0.1,0.999561,99.9870674648,500.0,4646.81438921,0.00928985,1,4646.99,1.00013,3244.51,680.963166732,100,0.928577
19.2307,376.341018731,100,4.90541e-05,0.01,4654.97688133,99.9951218707,4.90403e-09,0.0101568,4654.97688133,1.01583,0.1,1.00014,99.9966980117,500.0,4654.97688133,0.00974004,1,4655.03,1.00003,3251.52,376.341018731,100,0.974142
27.2998,765.120248391,100,0.000191682,0.01,4642.8441601,99.9810152198,1.91717e-08,0.0103655,4642.8441601,1.03645,0.1,0.999909,99.9883426906,500.0,4642.8441601,0.0096766,1,4643.02,1.00012,3240.8,765.120248391,100,0.967572
23.5517,568.507559258,100,0.000117815,0.01,4651.29616954,99.9883405995,1.17793e-08,0.0102323,4651.29616954,1.02333,0.1,1.0001,99.9918825064,500.0,4651.29616954,0.00967602,1,4651.41,1.00008,3247.7,568.507559258,100,0.967694
64.7614,7180.54787256,100,0.00209078,0.01,4643.8344558,99.7944301051,2.08114e-07,0.0105868,4643.8344558,1.06113,0.1,1.00231,99.8608144947,499.12,4643.8344558,0.00742055,1,4646.04,1.00139,3242.06,7180.54787256,100,0.743772
20.4697,428.507739458,100,9.11581e-05,0.01,4651.03664058,99.9909718546,9.11453e-09,0.0102369,4651.03664058,1.02376,0.1,1.00007,99.993658468,500.0,4651.03664058,0.00976217,1,4651.13,1.00006,3248.48,428.507739458,100,0.976286
27.4279,772.46489238,100,0.0001117,0.01,4646.7694727,99.9889500527,1.11617e-08,0.0102168,4646.7694727,1.02206,0.1,1.00037,99.9897848075,500.0,4646.7694727,0.0097288,1,4646.9,1.0001,3243.08,772.46489238,100,0.973244
23.5333,567.86174009,100,0.000164146,0.01,4646.07085791,99.9836872911,1.64746e-08,0.0103872,4646.07085791,1.03682,0.1,0.998176,99.9903211426,500.0,4646.07085791,0.00965411,1,4646.2,1.0001,3242.52,567.86174009,100,0.96365
20.9859,449.371561807,100,3.08693e-05,0.01,4653.79778429,99.9968910397,3.08704e-09,0.0101988,4653.79778429,1.01987,0.1,0.999982,99.9971152184,500.0,4653.79778429,0.0098701,1,4653.84,1.00003,3251.29,449.371561807,100,0.986992
28.9263,863.816205991,100,9.65607e-05,0.01,4647.02603529,99.9904332675,9.67953e-09,0.0101954,4647.02603529,1.0183,0.1,0.998787,99.9913342357,500.0,4647.02603529,0.00958089,1,4647.15,1.00009,3244.67,863.816205991,100,0.956927
22.9257,552.550579635,100,0.000281719,0.01,4651.55665327,99.9722034679,2.81349e-08,0.010462,4651.55665327,1.04689,0.1,1.00066,99.9865192469,500.0,4651.55665327,0.00928127,1,4651.76,1.00013,3248.97,552.550579635,100,0.928736
25.3361,656.050066125,100,8.49744e-05,0.01,4648.12994967,99.9915795303,8.50141e-09,0.0102604,4648.12994967,1.0258,0.1,0.999767,99.993479677,500.0,4648.12994967,0.00970181,1,4648.23,1.00007,3244.46,656.050066125,100,0.969954
22.2488,503.902845446,100,4.93013e-05,0.01,4651.62921449,99.9951273865,4.9253e-09,0.0101774,4651.62921449,1.01824,0.1,1.00049,99.9952318558,500.0,4651.62921449,0.0098523,1,4651.7,1.00005,3249.31,503.902845446,100,0.985714
73.4514,8392.78036564,100,0.00157328,0.01,4641.58332631,99.8464444148,1.55348e-07,0.0106542,4641.58332631,1.07218,0.1,1.00635,99.8574979177,499.11,4641.58332631,0.00787458,1,4643.72,1.00143,3239.36,8392.78036564,100,0.792459
22.3889,515.932694231,100,0.000189561,0.01,4649.91576128,99.9811777231,1.90088e-08,0.0103171,4649.91576128,1.03028,0.1,0.998613,99.9886644816,500.0,4649.91576128,0.00949221,1,4650.07,1.00011,3246.75,515.932694231,100,0.947905
25.943,694.723037435,100,0.000204354,0.01,4647.89266548,99.9797417284,2.04307e-08,0.010399,4647.89266548,1.04002,0.1,1.00011,99.98482696,500.0,4647.89266548,0.00959388,1,4648.08,1.00015,3244.98,694.723037435,100,0.959498
21.0577,455.294009431,100,9.90782e-05,0.01,4652.1865012,99.9901833931,9.91209e-09,0.0101792,4652.1865012,1.01771,0.1,0.999785,99.9928479542,500.0,4652.1865012,0.00949315,1,4652.29,1.00007,3248.29,455.294009431,100,0.94911
24.2959,608.867592074,100,0.000206482,0.01,4649.0216623,99.9795732573,2.06449e-08,0.0102605,4649.0216623,1.02613,0.1,1.00008,99.9887359911,500.0,4649.0216623,0.00929329,1,4649.18,1.00011,3245.22,608.867592074,100,0.929404
22.6686,522.907176133,100,6.93877e-05,0.01,4649.84734818,99.9931214405,6.94852e-09,0.0102367,4649.84734818,1.02295,0.1,0.999298,99.9944570753,500.0,4649.84734818,0.00982665,1,4649.93,1.00006,3246.33,522.907176133,100,0.981975
23.1382,550.164923802,100,9.0033e-05,0.01,4650.5152725,99.991044004,9.01803e-09,0.0101955,4650.5152725,1.01872,0.1,0.999183,99.9935392739,500.0,4650.5152725,0.00969744,1,4650.61,1.00006,3246.94,550.164923802,100,0.968952
22.7927,530.551885783,100,7.42752e-05,0.01,4652.0043872,99.9926763689,7.3963e-09,0.0102116,4652.0043872,1.02331,0.1,1.00211,99.9936823068,500.0,4652.0043872,0.00975502,1,4652.09,1.00006,3249.17,530.551885783,100,0.977559
23.7946,585.909766404,100,0.000110298,0.01,4651.09937641,99.9890892966,1.09944e-08,0.0103161,4651.09937641,1.03327,0.1,1.0016,99.9921328059,500.0,4651.09937641,0.00959052,1,4651.22,1.00008,3248.47,585.909766404,100,0.960591
23.4961,561.623688768,100,5.43687e-05,0.01,4649.85176144,99.9946116839,5.43358e-09,0.0101927,4649.85176144,1.01958,0.1,1.0003,99.994969621,500.0,4649.85176144,0.00981092,1,4649.92,1.00005,3246.37,561.623688768,100,0.98139
20.936,450.249399483,100,0.000112743,0.01,4653.80642619,99.9888742092,1.12573e-08,0.0102168,4653.80642619,1.02245,0.1,1.00075,99.9932293708,500.0,4653.80642619,0.00938754,1,4653.91,1.00007,3250.62,450.249399483,100,0.939461
22.6631,529.532987813,100,0.000224392,0.01,4650.09751138,99.9777283383,2.25113e-08,0.0102605,4650.09751138,1.02441,0.1,0.998397,99.986602671,500.0,4650.09751138,0.00925647,1,4650.28,1.00013,3246.24,529.532987813,100,0.924164
29.445,911.297305084,100,0.000218408,0.01,4645.6994958,99.978398043,2.18157e-08,0.0104418,4645.6994958,1.04479,0.1,1.00058,99.9810493149,500.0,4645.6994958,0.00933779,1,4645.96,1.00019,3243.05,911.297305084,100,0.934317
24.164,604.34678604,100,8.33105e-05,0.01,4650.6162291,99.991750713,8.33594e-09,0.0101964,4650.6162291,1.01934,0.1,0.999706,99.9936107903,500.0,4650.6162291,0.00956348,1,4650.71,1.00006,3246.72,604.34678604,100,0.956067
24.9607,650.295378465,100,0.000147273,0.01,4650.54958083,99.9854283706,1.47295e-08,0.0102825,4650.54958083,1.02817,0.1,0.999926,99.9874845911,500.0,4650.54958083,0.00962553,1,4650.73,1.00013,3247.67,650.295378465,100,0.962481
23.3229,565.760122216,100,0.00017138,0.01,4648.65982086,99.9830168383,1.71812e-08,0.0102259,4648.65982086,1.02131,0.1,0.998742,99.9892723149,500.0,4648.65982086,0.00955385,1,4648.8,1.00011,3246.34,565.760122216,100,0.954184
23.212,548.71340899,100,3.76703e-05,0.01,4652.66447356,99.9962641085,3.76217e-09,0.0101318,4652.66447356,1.01384,0.1,1.00064,99.9974132253,500.0,4652.66447356,0.00983822,1,4652.71,1.00003,3249.55,548.71340899,100,0.984456
80.0597,11896.0951946,100,0.00228526,0.01,4642.11590423,99.7740523156,2.28768e-07,0.0108987,4642.11590423,1.08929,0.1,0.999471,99.8152694633,498.85,4642.11590423,0.0072395,1,4645.1,1.00185,3241.38,11896.0951946,100,0.723567
15.1361,231.950050112,100,1.66881e-05,0.01,4654.77217504,99.9983098292,1.66937e-09,0.0101074,4654.77217504,1.01057,0.1,0.999834,99.9984503033,500.0,4654.77217504,0.00982257,1,4654.8,1.00002,3251.93,231.950050112,100,0.982094
21.0976,455.101317479,100,5.66065e-05,0.01,4649.57410498,99.994375311,5.66481e-09,0.0101207,4649.57410498,1.0117,0.1,0.999633,99.995279535,500.0,4649.57410498,0.00973243,1,4649.64,1.00005,3247.25,455.101317479,100,0.972887
24.6224,622.120874592,100,0.000141456,0.01,4648.83837747,99.985968971,1.41961e-08,0.0102887,4648.83837747,1.02704,0.1,0.998223,99.9906310277,500.0,4648.83837747,0.00959155,1,4648.97,1.00009,3246.06,622.120874592,100,0.957451
61.2595,4399.69842648,100,0.000379216,0.01,4640.8856212,99.9625732762,3.77748e-08,0.0104567,4640.8856212,1.0477,0.1,1.00194,99.9643452977,499.41,4640.8856212,0.00919646,1,4641.43,1.00036,3237.56,4399.69842648,100,0.921431
27.1434,761.955349064,100,0.000185229,0.01,4646.55886379,99.9816680971,1.85404e-08,0.0104614,4646.55886379,1.04564,0.1,0.99953,99.9867099307,500.0,4646.55886379,0.00964385,1,4646.73,1.00013,3242.76,761.955349064,100,0.963932
26.4396,723.046667013,100,0.00019026,0.01,4648.42642114,99.9810674914,1.91086e-08,0.0102491,4648.42642114,1.02269,0.1,0.997835,99.9884737904,500.0,4648.42642114,0.00916291,1,4648.61,1.00012,3245.57,723.046667013,100,0.914306
24.3952,616.726772458,100,0.00018038,0.01,4649.36433299,99.9821664429,1.79733e-08,0.0103078,4649.36433299,1.03264,0.1,1.0018,99.9877944587,500.0,4649.36433299,0.00965574,1,4649.53,1.00012,3246.54,616.726772458,100,0.967311
22.3421,515.009574331,100,6.07577e-05,0.01,4650.81324283,99.9939829409,6.07891e-09,0.010222,4650.81324283,1.02193,0.1,0.999742,99.9954702522,500.0,4650.81324283,0.00967264,1,4650.89,1.00005,3247.93,515.009574331,100,0.967015
23.0185,540.905876258,100,5.66416e-05,0.01,4652.00705287,99.9944136163,5.66027e-09,0.0101991,4652.00705287,1.02026,0.1,1.00034,99.9954940919,500.0,4652.00705287,0.00981034,1,4652.07,1.00005,3248.32,540.905876258,100,0.98137
22.8539,534.48714644,100,6.69492e-05,0.01,4648.08108527,99.9933381438,6.6984e-09,0.010244,4648.08108527,1.02414,0.1,0.999741,99.9938730179,500.0,4648.08108527,0.00972002,1,4648.17,1.00006,3245.43,534.48714644,100,0.97175
22.3553,524.868685878,100,0.000147244,0.01,4653.46880274,99.9853872539,1.47634e-08,0.0102582,4653.46880274,1.02446,0.1,0.998678,99.9894510908,500.0,4653.46880274,0.00942673,1,4653.63,1.00011,3250.89,524.868685878,100,0.941427
22.8048,534.393665641,100,0.00012721,0.01,4651.45730424,99.9874146811,1.27247e-08,0.0102171,4651.45730424,1.02156,0.1,0.999855,99.9901066079,500.0,4651.45730424,0.00962851,1,4651.6,1.0001,3249.38,534.393665641,100,0.962712
19.1004,370.869192893,100,3.03051e-05,0.01,4651.93605351,99.9970258879,3.0279e-09,0.0101642,4651.93605351,1.01686,0.1,1.00043,99.997830438,500.0,4651.93605351,0.00985731,1,4651.97,1.00002,3248.01,370.869192893,100,0.986157
23.4901,565.085473034,100,8.42e-05,0.01,4650.38661668,99.9916548643,8.41051e-09,0.0102332,4650.38661668,1.0239,0.1,1.00056,99.9922519965,500.0,4650.38661668,0.00979506,1,4650.5,1.00008,3247.27,565.085473034,100,0.980059
85.9199,17607.8834913,100,0.006845,0.01,4635.4692972,99.3097219814,7.02117e-07,0.0110553,4635.4692972,1.09157,0.1,0.987375,99.6825552249,498.59,4635.4692972,0.006329,1,4640.64,1.00318,3234.56,17607.8834913,100,0.624909
21.2955,466.543261504,100,9.28576e-05,0.01,4651.91510743,99.9907350618,9.29278e-09,0.0102379,4651.91510743,1.0234,0.1,0.999623,99.9930505814,500.0,4651.91510743,0.00966215,1,4652.01,1.00007,3249.46,466.543261504,100,0.965851
23.0032,544.563025655,100,0.000185636,0.01,4646.3193582,99.9815824314,1.85845e-08,0.0102576,4646.3193582,1.02519,0.1,0.999436,99.9901662007,500.0,4646.3193582,0.00948322,1,4646.46,1.0001,3243.34,544.563025655,100,0.947788
17.3467,305.143451322,100,7.94846e-05,0.01,4653.58775537,99.9921126722,7.95413e-09,0.0103717,4653.58775537,1.0368,0.1,0.999643,99.9945047537,500.0,4653.58775537,0.00976127,1,4653.65,1.00005,3249.62,305.143451322,100,0.975778
21.186,464.121789243,100,0.000127064,0.01,4653.25675425,99.9873746141,1.27139e-08,0.0102519,4653.25675425,1.02488,0.1,0.999703,99.9897609705,500.0,4653.25675425,0.00963056,1,4653.39,1.0001,3250.57,464.121789243,100,0.962771
26.2305,740.210041719,100,0.000346454,0.01,4649.81230388,99.9657747886,3.45778e-08,0.0102654,4649.81230388,1.02755,0.1,1.00098,99.9820622201,500.0,4649.81230388,0.00883184,1,4650.06,1.00018,3246.18,740.210041719,100,0.884046
21.1811,458.785569397,100,6.75626e-05,0.01,4653.38256738,99.9933119611,6.74331e-09,0.0101797,4653.38256738,1.01895,0.1,1.00096,99.9945047537,500.0,4653.38256738,0.00972702,1,4653.46,1.00005,3250.09,458.785569397,100,0.973636
23.4775,570.690820742,100,0.00011246,0.01,4649.32247878,99.9888307262,1.13092e-08,0.01016,4649.32247878,1.01315,0.1,0.997198,99.9928479542,500.0,4649.32247878,0.0095108,1,4649.44,1.00007,3246.78,570.690820742,100,0.948415
25.9091,692.989569023,100,0.000127639,0.01,4650.45838423,99.9873508522,1.2781e-08,0.0101853,4650.45838423,1.01785,0.1,0.999333,99.9898920741,500.0,4650.45838423,0.00949599,1,4650.59,1.0001,3246.81,692.989569023,100,0.948965
22.9191,543.26586616,100,0.00016556,0.01,4649.23336507,99.9835928346,1.65912e-08,0.0102543,4649.23336507,1.02434,0.1,0.998938,99.9895345198,500.0,4649.23336507,0.00949763,1,4649.39,1.0001,3247.12,543.26586616,100,0.948754
21.7552,486.416955039,100,0.000121119,0.01,4649.65247083,99.9880666635,1.20851e-08,0.0102453,4649.65247083,1.02567,0.1,1.00111,99.9913342357,500.0,4649.65247083,0.00956726,1,4649.76,1.00009,3246.97,486.416955039,100,0.957786
19.9181,402.670033593,100,5.68163e-05,0.01,4651.93303471,99.994381308,5.67368e-09,0.0101978,4651.93303471,1.02049,0.1,1.0007,99.9959470484,500.0,4651.93303471,0.00983801,1,4651.99,1.00004,3249.2,402.670033593,100,0.98449
25.4306,747.051306246,100,0.00034889,0.01,4651.79291498,99.9653676699,3.50047e-08,0.0103002,4651.79291498,1.02832,0.1,0.998346,99.982741474,500.0,4651.79291498,0.00893044,1,4652.07,1.00017,3247.97,747.051306246,100,0.891567
76.3658,13157.237097,100,0.0040168,0.01,4642.73811669,99.6069729877,3.98599e-07,0.010816,4642.73811669,1.08577,0.1,1.00386,99.7572013402,498.79,4642.73811669,0.00652059,1,4646.8,1.00243,3241.13,13157.237097,100,0.654574
22.2788,507.793760807,100,6.62507e-05,0.01,4651.74572494,99.9934404723,6.62219e-09,0.0101764,4651.74572494,1.01786,0.1,1.00022,99.9944213165,500.0,4651.74572494,0.00976836,1,4651.83,1.00006,3247.97,507.793760807,100,0.977049
25.3085,665.936740197,100,0.000127268,0.01,4648.25623422,99.9873607218,1.27393e-08,0.0102375,4648.25623422,1.02325,0.1,0.99951,99.9896894596,500.0,4648.25623422,0.00964015,1,4648.4,1.0001,3245.95,665.936740197,100,0.963542
25.1174,647.333984423,100,0.00011106,0.01,4651.41055121,99.9890309999,1.10959e-08,0.0102583,4651.41055121,1.0263,0.1,1.00045,99.9902496309,500.0,4651.41055121,0.0096656,1,4651.54,1.0001,3247.59,647.333984423,100,0.966999
21.7793,481.867722367,100,5.42559e-05,0.01,4649.36596876,99.9946206176,5.42735e-09,0.0102289,4649.36596876,1.02272,0.1,0.999837,99.9962569684,500.0,4649.36596876,0.00982317,1,4649.43,1.00004,3246.88,481.867722367,100,0.982157
15.1355,232.255026442,100,7.14496e-06,0.01,4657.18174626,99.9992868147,7.14181e-10,0.0100668,4657.18174626,1.00691,0.1,1.00022,99.999356274,500.0,4657.18174626,0.00991185,1,4657.2,1.00001,3254.74,232.255026442,100,0.991406
21.4971,472.082016486,100,7.36982e-05,0.01,4651.8405741,99.9927426208,7.35885e-09,0.0102986,4651.8405741,1.03063,0.1,1.00075,99.994528593,500.0,4651.8405741,0.00980198,1,4651.92,1.00005,3248.03,472.082016486,100,0.980928
16.9227,294.953368505,100,4.05046e-05,0.01,4657.36656336,99.9960133528,4.04355e-09,0.0101255,4657.36656336,1.01341,0.1,1.00085,99.9962212083,500.0,4657.36656336,0.00971623,1,4657.42,1.00004,3255.23,294.953368505,100,0.972453
20.9251,451.312978208,100,0.000142028,0.01,4654.50319766,99.9859346586,1.42301e-08,0.0102132,4654.50319766,1.02035,0.1,0.999042,99.9900946893,500.0,4654.50319766,0.00957207,1,4654.63,1.0001,3251.58,451.312978208,100,0.956289
21.9771,493.258448027,100,3.49578e-05,0.01,4651.60097682,99.9965272719,3.49869e-09,0.0101473,4651.60097682,1.0143,0.1,0.999584,99.9966622513,500.0,4651.60097682,0.00984635,1,4651.67,1.00003,3247.68,493.258448027,100,0.984226
23.0707,566.183357046,100,0.000121987,0.01,4652.83554,99.9879269455,1.22077e-08,0.0101807,4652.83554,1.01769,0.1,0.999632,99.9904164916,499.97,4652.83554,0.00939419,1,4652.98,1.0001,3250.2,566.183357046,100,0.939073
21.6722,478.068462614,100,5.74734e-05,0.01,4652.16285845,99.9943012843,5.73925e-09,0.0101415,4652.16285845,1.01487,0.1,1.0007,99.9935511933,500.0,4652.16285845,0.00972461,1,4652.25,1.00006,3248.61,478.068462614,100,0.973146
27.4819,780.841095286,100,0.000166858,0.01,4645.59835134,99.9834769075,1.66933e-08,0.010227,4645.59835134,1.02247,0.1,0.999777,99.9883426906,500.0,4645.59835134,0.00956821,1,4645.76,1.00012,3241.68,780.841095286,100,0.956607
21.4805,470.979245342,100,5.88652e-05,0.01,4653.3089856,99.9941510408,5.88144e-09,0.010154,4653.3089856,1.01584,0.1,1.00043,99.9944093969,500.0,4653.3089856,0.00979252,1,4653.39,1.00006,3249.58,470.979245342,100,0.979675
18.8405,362.086554748,100,7.76263e-05,0.01,4653.74521761,99.9923112785,7.76008e-09,0.0101884,4653.74521761,1.01901,0.1,1.00016,99.9942425228,500.0,4653.74521761,0.00959705,1,4653.82,1.00006,3250.32,362.086554748,100,0.959863
21.7844,485.458740799,100,0.000115575,0.01,4651.61915564,99.9886071797,1.14945e-08,0.0102886,4651.61915564,1.03168,0.1,1.00274,99.9918348304,500.0,4651.61915564,0.0096799,1,4651.72,1.00008,3248.64,485.458740799,100,0.970643
24.6102,628.478708366,100,0.000103984,0.01,4650.39622627,99.9897157422,1.03919e-08,0.010182,4650.39622627,1.01852,0.1,1.00031,99.9912746414,500.0,4650.39622627,0.009587,1,4650.52,1.00009,3247.74,628.478708366,100,0.958998
