AvgDiscRet,ESSClassic,BatchSize,Bound,VanillaAvgRet,MinNormIw,AvgEpLen,AvgRet,VarDiscRet,J,VarVanillaIw,VarNormIw,AvgVanillaIw,Delta,VarJ,AvgNormIw,eRenyi2,MaxVanillaIw,VarRet,MaxNormIw,ESSRenyi,EpsThisIter,IterType,MinVanillaIw
44.0881925498,400.0,500,42.5776,44.0881925498,0.0025,500.0,44.0881925498,300.128630062,45.5909,,5.4346e-20,1.0,0.8,17.7151,0.0025,1.0,1.0,300.128630062,0.0025,500.0,100,2,1.0
47.6542172183,500.000006643,500,43.3084,47.6542172183,0.002,500.0,47.6542172183,335.780633907,46.0036,,5.43187e-20,1.0,0.8,17.8389,0.002,1.0,1.0,335.780633907,0.002,500.0,100,1,1.0
46.6085027472,100.0,500,42.264,46.6085027472,0.01,500.0,46.6085027472,321.240151152,46.6085,,3.50449e-18,1.0,0.8,17.8333,0.01,1.0,1.0,321.240151152,0.01,500.0,100,2,1.0
43.4439375991,200.000000102,500,41.9542,43.4439375991,0.005,500.0,43.4439375991,230.794883361,45.0262,,2.1793e-19,1.0,0.8,16.6061,0.005,1.0,1.0,230.794883361,0.005,500.0,100,2,1.0
47.626181841,299.999969474,500,43.3547,47.626181841,0.00333333,500.0,47.626181841,262.807407172,45.8929,,5.43914e-20,1.0,0.8,16.4945,0.00333333,1.0,1.0,262.807407172,0.00333333,500.0,100,2,1.0
42.3086240987,400.0,500,42.7987,42.3086240987,0.0025,500.0,42.3086240987,246.423129722,44.9968,,5.4346e-20,1.0,0.8,16.3539,0.0025,1.0,1.0,246.423129722,0.0025,500.0,100,2,1.0
45.9266018189,500.000006643,500,43.2167,45.9266018189,0.002,500.0,45.9266018189,286.883186427,45.1828,,5.43187e-20,1.0,0.8,16.4591,0.002,1.0,1.0,286.883186427,0.002,500.0,100,1,1.0
42.7402765837,100.0,500,38.8953,42.7402765837,0.01,500.0,42.7402765837,220.142312262,42.7403,,3.50449e-18,1.0,0.8,14.7628,0.01,1.0,1.0,220.142312262,0.01,500.0,100,2,1.0
46.8526545102,200.000000102,500,41.9982,46.8526545102,0.005,500.0,46.8526545102,256.023048187,44.7965,,2.1793e-19,1.0,0.8,15.4897,0.005,1.0,1.0,256.023048187,0.005,500.0,100,2,1.0
44.3106892135,299.999969474,500,42.2935,44.3106892135,0.00333333,500.0,44.3106892135,258.108093128,44.6345,,5.43914e-20,1.0,0.8,15.6583,0.00333333,1.0,1.0,258.108093128,0.00333333,500.0,100,2,1.0
45.8176370179,400.0,500,42.9029,45.8176370179,0.0025,500.0,45.8176370179,316.076043865,44.9303,,5.4346e-20,1.0,0.8,16.1981,0.0025,1.0,1.0,316.076043865,0.0025,500.0,100,2,1.0
42.3714524949,500.000006643,500,42.4961,42.3714524949,0.002,500.0,42.3714524949,267.287060458,44.4185,,5.43187e-20,1.0,0.8,16.2441,0.002,1.0,1.0,267.287060458,0.002,500.0,100,1,1.0
43.4225994707,100.0,500,39.4108,43.4225994707,0.01,500.0,43.4225994707,262.964213634,43.4226,,3.50449e-18,1.0,0.8,16.1349,0.01,1.0,1.0,262.964213634,0.01,500.0,100,2,1.0
44.8778676582,200.000000102,500,39.7653,44.8778676582,0.005,500.0,44.8778676582,324.252629984,44.1502,,2.1793e-19,1.0,0.8,17.0646,0.005,1.0,1.0,324.252629984,0.005,500.0,100,2,1.0
46.1168317217,299.999969474,500,41.2255,46.1168317217,0.00333333,500.0,46.1168317217,253.094377105,44.8058,,5.43914e-20,1.0,0.8,16.6888,0.00333333,1.0,1.0,253.094377105,0.00333333,500.0,100,2,1.0
44.3036556121,400.0,500,41.5796,44.3036556121,0.0025,500.0,44.3036556121,268.518772835,44.6802,,5.4346e-20,1.0,0.8,16.5949,0.0025,1.0,1.0,268.518772835,0.0025,500.0,100,2,1.0
42.9878847397,500.000006643,500,41.5685,42.9878847397,0.002,500.0,42.9878847397,312.318990007,44.3418,,5.43187e-20,1.0,0.8,16.811,0.002,1.0,1.0,312.318990007,0.002,500.0,100,1,1.0
46.8093743749,100.0,500,42.0078,46.8093743749,0.01,500.0,46.8093743749,292.40411853,46.8094,,3.50449e-18,1.0,0.8,17.0141,0.01,1.0,1.0,292.40411853,0.01,500.0,100,2,1.0
46.4431761324,200.000000102,500,43.2311,46.4431761324,0.005,500.0,46.4431761324,335.669404282,46.6263,,2.1793e-19,1.0,0.8,17.6332,0.005,1.0,1.0,335.669404282,0.005,500.0,100,2,1.0
44.0536504495,299.999969474,500,42.4917,44.0536504495,0.00333333,500.0,44.0536504495,300.139610457,45.7687,,5.43914e-20,1.0,0.8,17.5443,0.00333333,1.0,1.0,300.139610457,0.00333333,500.0,100,2,1.0
45.721963866,400.0,500,42.919,45.721963866,0.0025,500.0,45.721963866,282.200638871,45.757,,5.4346e-20,1.0,0.8,17.3406,0.0025,1.0,1.0,282.200638871,0.0025,500.0,100,2,1.0
45.0208334029,500.000006643,500,43.0714,45.0208334029,0.002,500.0,45.0208334029,311.613089135,45.6098,,5.43187e-20,1.0,0.8,17.3881,0.002,1.0,1.0,311.613089135,0.002,500.0,100,1,1.0
45.7292789832,100.0,500,41.7438,45.7292789832,0.01,500.0,45.7292789832,226.898682999,45.7293,,3.50449e-18,1.0,0.8,14.9877,0.01,1.0,1.0,226.898682999,0.01,500.0,100,2,1.0
45.5644275102,200.000000102,500,42.8287,45.5644275102,0.005,500.0,45.5644275102,262.994219928,45.6469,,2.1793e-19,1.0,0.8,15.5725,0.005,1.0,1.0,262.994219928,0.005,500.0,100,2,1.0
47.1792408357,299.999969474,500,43.3577,47.1792408357,0.00333333,500.0,47.1792408357,280.181054701,46.1576,,5.43914e-20,1.0,0.8,15.9578,0.00333333,1.0,1.0,280.181054701,0.00333333,500.0,100,2,1.0
46.1118046326,400.0,500,43.7213,46.1118046326,0.0025,500.0,46.1118046326,274.07625074,46.1462,,5.4346e-20,1.0,0.8,16.088,0.0025,1.0,1.0,274.07625074,0.0025,500.0,100,2,1.0
45.726394937,500.000006643,500,43.8934,45.726394937,0.002,500.0,45.726394937,305.752219669,46.0622,,5.43187e-20,1.0,0.8,16.3592,0.002,1.0,1.0,305.752219669,0.002,500.0,100,1,1.0
44.1702431179,100.0,500,40.0988,44.1702431179,0.01,500.0,44.1702431179,298.245058078,44.1702,,3.50449e-18,1.0,0.8,17.1832,0.01,1.0,1.0,298.245058078,0.01,500.0,100,2,1.0
44.8550544729,200.000000102,500,41.2905,44.8550544729,0.005,500.0,44.8550544729,295.865675269,44.5126,,2.1793e-19,1.0,0.8,17.1523,0.005,1.0,1.0,295.865675269,0.005,500.0,100,2,1.0
44.4265281834,299.999969474,500,41.8121,44.4265281834,0.00333333,500.0,44.4265281834,296.743913486,44.4839,,5.43914e-20,1.0,0.8,17.1482,0.00333333,1.0,1.0,296.743913486,0.00333333,500.0,100,2,1.0
44.9618342575,400.0,500,42.2895,44.9618342575,0.0025,500.0,44.9618342575,272.450750429,44.6034,,5.4346e-20,1.0,0.8,16.9712,0.0025,1.0,1.0,272.450750429,0.0025,500.0,100,2,1.0
44.417696785,500.000006643,500,42.4884,44.417696785,0.002,500.0,44.417696785,244.23093913,44.5663,,5.43187e-20,1.0,0.8,16.6967,0.002,1.0,1.0,244.23093913,0.002,500.0,100,1,1.0
45.5121171016,100.0,500,41.4302,45.5121171016,0.01,500.0,45.5121171016,251.123011422,45.5121,,3.50449e-18,1.0,0.8,15.7674,0.01,1.0,1.0,251.123011422,0.01,500.0,100,2,1.0
44.5797166079,200.000000102,500,41.939,44.5797166079,0.005,500.0,44.5797166079,228.600932834,45.0459,,2.1793e-19,1.0,0.8,15.4169,0.005,1.0,1.0,228.600932834,0.005,500.0,100,2,1.0
41.0448389291,299.999969474,500,41.1754,41.0448389291,0.00333333,500.0,41.0448389291,189.993632917,43.7122,,5.43914e-20,1.0,0.8,14.9903,0.00333333,1.0,1.0,189.993632917,0.00333333,500.0,100,2,1.0
44.5579039204,400.0,500,41.7267,44.5579039204,0.0025,500.0,44.5579039204,289.306209507,43.9236,,5.4346e-20,1.0,0.8,15.5006,0.0025,1.0,1.0,289.306209507,0.0025,500.0,100,2,1.0
41.6871351605,500.000006643,500,41.5113,41.6871351605,0.002,500.0,41.6871351605,256.498558859,43.4763,,5.43187e-20,1.0,0.8,15.6142,0.002,1.0,1.0,256.498558859,0.002,500.0,100,1,1.0
44.560329838,100.0,500,40.5243,44.560329838,0.01,500.0,44.560329838,272.474492659,44.5603,,3.50449e-18,1.0,0.8,16.4241,0.01,1.0,1.0,272.474492659,0.01,500.0,100,2,1.0
45.6620169182,200.000000102,500,41.9623,45.6620169182,0.005,500.0,45.6620169182,325.940723467,45.1112,,2.1793e-19,1.0,0.8,17.2197,0.005,1.0,1.0,325.940723467,0.005,500.0,100,2,1.0
47.3922503361,299.999969474,500,43.3005,47.3922503361,0.00333333,500.0,47.3922503361,184.336792626,45.8715,,5.43914e-20,1.0,0.8,16.1142,0.00333333,1.0,1.0,184.336792626,0.00333333,500.0,100,2,1.0
43.4540265093,400.0,500,42.9414,43.4540265093,0.0025,500.0,43.4540265093,283.654684904,45.2672,,5.4346e-20,1.0,0.8,16.3111,0.0025,1.0,1.0,283.654684904,0.0025,500.0,100,2,1.0
45.762046655,500.000152227,500,43.286,45.762046655,0.00199993,500.0,45.762046655,284.505394047,45.3661,1.26788e-11,5.06591e-17,1.0,0.8,16.4077,0.002,1.0,1.00001,284.505394047,0.00200002,500.0,100,1,0.999964
42.8433117721,100.0,500,38.2574,42.8433117721,0.01,500.0,42.8433117721,296.498328562,42.8433,,3.50449e-18,1.0,0.8,17.1328,0.01,1.0,1.0,296.498328562,0.01,500.0,100,2,1.0
43.5464548499,200.000000102,500,39.8061,43.5464548499,0.005,500.0,43.5464548499,295.639946228,43.1949,,2.1793e-19,1.0,0.8,17.124,0.005,1.0,1.0,295.639946228,0.005,500.0,100,2,1.0
46.8236943468,299.999969474,500,41.6376,46.8236943468,0.00333333,500.0,46.8236943468,294.356967432,44.4045,,5.43914e-20,1.0,0.8,17.1916,0.00333333,1.0,1.0,294.356967432,0.00333333,500.0,100,2,1.0
45.1554611119,400.0,500,42.06,45.1554611119,0.0025,500.0,45.1554611119,287.477775568,44.5922,,5.4346e-20,1.0,0.8,17.1149,0.0025,1.0,1.0,287.477775568,0.0025,500.0,100,2,1.0
47.0591354608,500.000006643,500,42.8207,47.0591354608,0.002,500.0,47.0591354608,286.729924899,45.0856,,5.43187e-20,1.0,0.8,17.0904,0.002,1.0,1.0,286.729924899,0.002,500.0,100,1,1.0
45.6002252707,100.0,500,40.6526,45.6002252707,0.01,500.0,45.6002252707,315.822263783,45.6002,,3.50449e-18,1.0,0.8,17.6823,0.01,1.0,1.0,315.822263783,0.01,500.0,100,2,1.0
44.95767637,200.000000102,500,41.7805,44.95767637,0.005,500.0,44.95767637,360.237197309,45.2789,,2.1793e-19,1.0,0.8,18.2962,0.005,1.0,1.0,360.237197309,0.005,500.0,100,2,1.0
42.659177977,299.999969474,500,41.5492,42.659177977,0.00333333,500.0,42.659177977,296.866870009,44.4057,,5.43914e-20,1.0,0.8,17.9627,0.00333333,1.0,1.0,296.866870009,0.00333333,500.0,100,2,1.0
44.5559958254,400.0,500,41.9695,44.5559958254,0.0025,500.0,44.5559958254,261.510813931,44.4433,,5.4346e-20,1.0,0.8,17.5135,0.0025,1.0,1.0,261.510813931,0.0025,500.0,100,2,1.0
45.223043225,500.000006643,500,42.3866,45.223043225,0.002,500.0,45.223043225,279.748893887,44.5992,,5.43187e-20,1.0,0.8,17.3455,0.002,1.0,1.0,279.748893887,0.002,500.0,100,1,1.0
46.3380039235,100.0,500,42.429,46.3380039235,0.01,500.0,46.3380039235,322.969937068,46.338,,3.50449e-18,1.0,0.8,17.8813,0.01,1.0,1.0,322.969937068,0.01,500.0,100,2,1.0
42.8332382872,200.000000102,500,41.2319,42.8332382872,0.005,500.0,42.8332382872,343.930211439,44.5856,,2.1793e-19,1.0,0.8,18.2534,0.005,1.0,1.0,343.930211439,0.005,500.0,100,2,1.0
47.6633821053,299.999969474,500,42.7917,47.6633821053,0.00333333,500.0,47.6633821053,321.569383762,45.6115,,5.43914e-20,1.0,0.8,18.1755,0.00333333,1.0,1.0,321.569383762,0.00333333,500.0,100,2,1.0
42.3030474141,400.0,500,42.3424,42.3030474141,0.0025,500.0,42.3030474141,299.007663987,44.7844,,5.4346e-20,1.0,0.8,17.9949,0.0025,1.0,1.0,299.007663987,0.0025,500.0,100,2,1.0
45.9242816113,500.000006643,500,42.8282,45.9242816113,0.002,500.0,45.9242816113,266.785945635,45.0124,,5.43187e-20,1.0,0.8,17.6659,0.002,1.0,1.0,266.785945635,0.002,500.0,100,1,1.0
44.0686136328,100.0,500,39.8549,44.0686136328,0.01,500.0,44.0686136328,303.763060778,44.0686,,3.50449e-18,1.0,0.8,17.3414,0.01,1.0,1.0,303.763060778,0.01,500.0,100,2,1.0
44.2006797176,200.000000102,500,41.1551,44.2006797176,0.005,500.0,44.2006797176,327.798157521,44.1346,,2.1793e-19,1.0,0.8,17.6813,0.005,1.0,1.0,327.798157521,0.005,500.0,100,2,1.0
43.6243797194,299.999969474,500,41.5318,43.6243797194,0.00333333,500.0,43.6243797194,199.352050601,43.9646,,5.43914e-20,1.0,0.8,16.5609,0.00333333,1.0,1.0,199.352050601,0.00333333,500.0,100,2,1.0
44.7758484229,400.0,500,41.3123,44.7758484229,0.0025,500.0,44.7758484229,334.029603079,44.1674,,5.4346e-20,1.0,0.8,16.9851,0.0025,1.0,1.0,334.029603079,0.0025,500.0,100,2,1.0
45.6065877928,500.000006643,500,41.9015,45.6065877928,0.002,500.0,45.6065877928,411.358216444,44.4552,,5.43187e-20,1.0,0.8,17.6798,0.002,1.0,1.0,411.358216444,0.002,500.0,100,1,1.0
43.4490087205,100.0,500,38.6763,43.4490087205,0.01,500.0,43.4490087205,267.557818055,43.449,,3.50449e-18,1.0,0.8,16.2752,0.01,1.0,1.0,267.557818055,0.01,500.0,100,2,1.0
45.6855192097,200.000000102,500,41.1023,45.6855192097,0.005,500.0,45.6855192097,324.654165402,44.5673,,2.1793e-19,1.0,0.8,17.158,0.005,1.0,1.0,324.654165402,0.005,500.0,100,2,1.0
41.7903107773,299.999969474,500,40.7075,41.7903107773,0.00333333,500.0,41.7903107773,301.560645033,43.6416,,5.43914e-20,1.0,0.8,17.248,0.00333333,1.0,1.0,301.560645033,0.00333333,500.0,100,2,1.0
44.4706574698,400.0,500,41.3079,44.4706574698,0.0025,500.0,44.4706574698,273.770586082,43.8489,,5.4346e-20,1.0,0.8,17.0589,0.0025,1.0,1.0,273.770586082,0.0025,500.0,100,2,1.0
42.7744396839,500.000006643,500,41.3612,42.7744396839,0.002,500.0,42.7744396839,318.348001676,43.634,,5.43187e-20,1.0,0.8,17.2053,0.002,1.0,1.0,318.348001676,0.002,500.0,100,1,1.0
46.9177572267,100.0,500,42.0057,46.9177572267,0.01,500.0,46.9177572267,299.817634504,46.9178,,3.50449e-18,1.0,0.8,17.2284,0.01,1.0,1.0,299.817634504,0.01,500.0,100,2,1.0
43.1404409765,200.000000102,500,41.5558,43.1404409765,0.005,500.0,43.1404409765,264.661423893,45.0291,,2.1793e-19,1.0,0.8,16.8221,0.005,1.0,1.0,264.661423893,0.005,500.0,100,2,1.0
43.817634668,299.999969474,500,41.7893,43.817634668,0.00333333,500.0,43.817634668,297.792530393,44.6253,,5.43914e-20,1.0,0.8,16.9486,0.00333333,1.0,1.0,297.792530393,0.00333333,500.0,100,2,1.0
47.582212921,400.0,500,42.9085,47.582212921,0.0025,500.0,47.582212921,248.179153271,45.3645,,5.4346e-20,1.0,0.8,16.6884,0.0025,1.0,1.0,248.179153271,0.0025,500.0,100,2,1.0
46.0792443514,500.000006643,500,43.3107,46.0792443514,0.002,500.0,46.0792443514,297.20940094,45.5075,,5.43187e-20,1.0,0.8,16.7849,0.002,1.0,1.0,297.20940094,0.002,500.0,100,1,1.0
44.9126284276,100.0,500,40.6312,44.9126284276,0.01,500.0,44.9126284276,335.081653867,44.9126,,3.50449e-18,1.0,0.8,18.2135,0.01,1.0,1.0,335.081653867,0.01,500.0,100,2,1.0
44.2700661211,200.000000102,500,41.5639,44.2700661211,0.005,500.0,44.2700661211,263.123422191,44.5913,,2.1793e-19,1.0,0.8,17.2109,0.005,1.0,1.0,263.123422191,0.005,500.0,100,2,1.0
45.8106261615,299.999969474,500,42.3724,45.8106261615,0.00333333,500.0,45.8106261615,254.774896154,44.9978,,5.43914e-20,1.0,0.8,16.7894,0.00333333,1.0,1.0,254.774896154,0.00333333,500.0,100,2,1.0
45.1981818448,400.0,500,42.4076,45.1981818448,0.0025,500.0,45.1981818448,340.964556602,45.0479,,5.4346e-20,1.0,0.8,17.1991,0.0025,1.0,1.0,340.964556602,0.0025,500.0,100,2,1.0
45.8167839566,500.000006643,500,42.8401,45.8167839566,0.002,500.0,45.8167839566,355.833296512,45.2017,,5.43187e-20,1.0,0.8,17.527,0.002,1.0,1.0,355.833296512,0.002,500.0,100,1,1.0
43.4709044934,100.0,500,39.287,43.4709044934,0.01,500.0,43.4709044934,304.55579567,43.4709,,3.50449e-18,1.0,0.8,17.364,0.01,1.0,1.0,304.55579567,0.01,500.0,100,2,1.0
45.5672750229,200.000000102,500,41.5606,45.5672750229,0.005,500.0,45.5672750229,264.077188179,44.5191,,2.1793e-19,1.0,0.8,16.8099,0.005,1.0,1.0,264.077188179,0.005,500.0,100,2,1.0
40.757243851,299.999969474,500,40.8496,40.757243851,0.00333333,500.0,40.757243851,259.778039448,43.2651,,5.43914e-20,1.0,0.8,16.6509,0.00333333,1.0,1.0,259.778039448,0.00333333,500.0,100,2,1.0
42.8656726382,400.0,500,40.853,42.8656726382,0.0025,500.0,42.8656726382,256.365797527,43.1653,,5.4346e-20,1.0,0.8,16.4748,0.0025,1.0,1.0,256.365797527,0.0025,500.0,100,2,1.0
47.1871048482,500.000006643,500,41.8551,47.1871048482,0.002,500.0,47.1871048482,321.879588285,43.9696,,5.43187e-20,1.0,0.8,16.8362,0.002,1.0,1.0,321.879588285,0.002,500.0,100,1,1.0
46.4117711774,100.0,500,41.6313,46.4117711774,0.01,500.0,46.4117711774,254.830715471,46.4118,,3.50449e-18,1.0,0.8,15.8834,0.01,1.0,1.0,254.830715471,0.01,500.0,100,2,1.0
45.1866044546,200.000000102,500,42.4189,45.1866044546,0.005,500.0,45.1866044546,277.784898228,45.7992,,2.1793e-19,1.0,0.8,16.2487,0.005,1.0,1.0,277.784898228,0.005,500.0,100,2,1.0
47.2169263037,299.999969474,500,43.4571,47.2169263037,0.00333333,500.0,47.2169263037,297.555731274,46.2718,,5.43914e-20,1.0,0.8,16.5727,0.00333333,1.0,1.0,297.555731274,0.00333333,500.0,100,2,1.0
44.0393922252,400.0,500,43.237,44.0393922252,0.0025,500.0,44.0393922252,295.463611372,45.7137,,5.4346e-20,1.0,0.8,16.7347,0.0025,1.0,1.0,295.463611372,0.0025,500.0,100,2,1.0
44.1070434611,500.000006643,500,43.1772,44.1070434611,0.002,500.0,44.1070434611,346.616287131,45.3924,,5.43187e-20,1.0,0.8,17.1197,0.002,1.0,1.0,346.616287131,0.002,500.0,100,1,1.0
41.5610007278,100.0,500,37.3967,41.5610007278,0.01,500.0,41.5610007278,276.713769939,41.561,,3.50449e-18,1.0,0.8,16.5513,0.01,1.0,1.0,276.713769939,0.01,500.0,100,2,1.0
46.1664877002,200.000000102,500,40.6234,46.1664877002,0.005,500.0,46.1664877002,304.089532754,43.8637,,2.1793e-19,1.0,0.8,17.1114,0.005,1.0,1.0,304.089532754,0.005,500.0,100,2,1.0
45.2163952762,299.999969474,500,41.6689,45.2163952762,0.00333333,500.0,45.2163952762,247.851852687,44.3146,,5.43914e-20,1.0,0.8,16.6553,0.00333333,1.0,1.0,247.851852687,0.00333333,500.0,100,2,1.0
46.8572176063,400.0,500,42.5436,46.8572176063,0.0025,500.0,46.8572176063,210.860532461,44.9503,,5.4346e-20,1.0,0.8,16.1694,0.0025,1.0,1.0,210.860532461,0.0025,500.0,100,2,1.0
44.6339732316,500.000006643,500,42.7344,44.6339732316,0.002,500.0,44.6339732316,232.507662708,44.887,,5.43187e-20,1.0,0.8,15.9753,0.002,1.0,1.0,232.507662708,0.002,500.0,100,1,1.0
46.2502964585,100.0,500,41.5014,46.2502964585,0.01,500.0,46.2502964585,313.566768933,46.2503,,3.50449e-18,1.0,0.8,17.6191,0.01,1.0,1.0,313.566768933,0.01,500.0,100,2,1.0
44.4277924978,200.000000102,500,41.9516,44.4277924978,0.005,500.0,44.4277924978,286.472221506,45.339,,2.1793e-19,1.0,0.8,17.2583,0.005,1.0,1.0,286.472221506,0.005,500.0,100,2,1.0
45.2756037214,299.999969474,500,42.552,45.2756037214,0.00333333,500.0,45.2756037214,234.678022088,45.3179,,5.43914e-20,1.0,0.8,16.6136,0.00333333,1.0,1.0,234.678022088,0.00333333,500.0,100,2,1.0
44.2665974946,400.0,500,42.6598,44.2665974946,0.0025,500.0,44.2665974946,288.946906305,45.0551,,5.4346e-20,1.0,0.8,16.6952,0.0025,1.0,1.0,288.946906305,0.0025,500.0,100,2,1.0
44.1912333561,500.000006643,500,42.6983,44.1912333561,0.002,500.0,44.1912333561,257.122639199,44.8823,,5.43187e-20,1.0,0.8,16.5534,0.002,1.0,1.0,257.122639199,0.002,500.0,100,1,1.0
43.3649166065,100.0,500,38.9403,43.3649166065,0.01,500.0,43.3649166065,199.009416884,43.3649,,3.50449e-18,1.0,0.8,14.0364,0.01,1.0,1.0,199.009416884,0.01,500.0,100,2,1.0
45.8917872771,200.000000102,500,41.2492,45.8917872771,0.005,500.0,45.8917872771,276.057719413,44.6283,,2.1793e-19,1.0,0.8,15.3868,0.005,1.0,1.0,276.057719413,0.005,500.0,100,2,1.0
48.7220956699,299.999969474,500,43.0876,48.7220956699,0.00333333,500.0,48.7220956699,298.235069925,45.9929,,5.43914e-20,1.0,0.8,16.1238,0.00333333,1.0,1.0,298.235069925,0.00333333,500.0,100,2,1.0
44.3751170473,400.0,500,43.0724,44.3751170473,0.0025,500.0,44.3751170473,228.12261577,45.5885,,5.4346e-20,1.0,0.8,15.8724,0.0025,1.0,1.0,228.12261577,0.0025,500.0,100,2,1.0
48.7484565997,500.000006643,500,43.3138,48.7484565997,0.002,500.0,48.7484565997,320.929432028,46.2205,,5.43187e-20,1.0,0.8,16.3306,0.002,1.0,1.0,320.929432028,0.002,500.0,100,1,1.0
43.7056254663,100.0,500,39.1104,43.7056254663,0.01,500.0,43.7056254663,295.521045281,43.7056,,3.50449e-18,1.0,0.8,17.1046,0.01,1.0,1.0,295.521045281,0.01,500.0,100,2,1.0
46.8027440965,200.000000102,500,41.7527,46.8027440965,0.005,500.0,46.8027440965,300.736765786,45.2542,,2.1793e-19,1.0,0.8,17.2495,0.005,1.0,1.0,300.736765786,0.005,500.0,100,2,1.0
46.4257201491,299.999969474,500,42.7857,46.4257201491,0.00333333,500.0,46.4257201491,291.363657664,45.6447,,5.43914e-20,1.0,0.8,17.1703,0.00333333,1.0,1.0,291.363657664,0.00333333,500.0,100,2,1.0
46.6686477985,400.0,500,43.4247,46.6686477985,0.0025,500.0,46.6686477985,305.689044825,45.9007,,5.4346e-20,1.0,0.8,17.2328,0.0025,1.0,1.0,305.689044825,0.0025,500.0,100,2,1.0
43.885510273,500.000006643,500,43.2831,43.885510273,0.002,500.0,43.885510273,318.75269519,45.4977,,5.43187e-20,1.0,0.8,17.3591,0.002,1.0,1.0,318.75269519,0.002,500.0,100,1,1.0
44.7603232537,100.0,500,40.7723,44.7603232537,0.01,500.0,44.7603232537,262.77976725,44.7603,,3.50449e-18,1.0,0.8,16.1292,0.01,1.0,1.0,262.77976725,0.01,500.0,100,2,1.0
43.4726179616,200.000000102,500,41.01,43.4726179616,0.005,500.0,43.4726179616,209.167781568,44.1165,,2.1793e-19,1.0,0.8,15.298,0.005,1.0,1.0,209.167781568,0.005,500.0,100,2,1.0
46.8593035752,299.999969474,500,42.4774,46.8593035752,0.00333333,500.0,46.8593035752,281.817309747,45.0308,,5.43914e-20,1.0,0.8,15.8332,0.00333333,1.0,1.0,281.817309747,0.00333333,500.0,100,2,1.0
45.9804720748,400.0,500,42.7992,45.9804720748,0.0025,500.0,45.9804720748,384.373860802,45.2682,,5.4346e-20,1.0,0.8,16.8321,0.0025,1.0,1.0,384.373860802,0.0025,500.0,100,2,1.0
49.1240985533,500.000006643,500,43.831,49.1240985533,0.002,500.0,49.1240985533,285.436705245,46.0394,,5.43187e-20,1.0,0.8,16.8983,0.002,1.0,1.0,285.436705245,0.002,500.0,100,1,1.0
48.0592222723,100.0,500,43.5344,48.0592222723,0.01,500.0,48.0592222723,283.032234496,48.0592,,3.50449e-18,1.0,0.8,16.7392,0.01,1.0,1.0,283.032234496,0.01,500.0,100,2,1.0
45.1266264301,200.000000102,500,43.3934,45.1266264301,0.005,500.0,45.1266264301,296.752160189,46.5929,,2.1793e-19,1.0,0.8,17.0042,0.005,1.0,1.0,296.752160189,0.005,500.0,100,2,1.0
42.5803992766,299.999969474,500,42.643,42.5803992766,0.00333333,500.0,42.5803992766,226.538562416,45.2554,,5.43914e-20,1.0,0.8,16.465,0.00333333,1.0,1.0,226.538562416,0.00333333,500.0,100,2,1.0
46.7437853704,400.0,500,43.3651,46.7437853704,0.0025,500.0,46.7437853704,235.703312989,45.6275,,5.4346e-20,1.0,0.8,16.1887,0.0025,1.0,1.0,235.703312989,0.0025,500.0,100,2,1.0
44.3230302527,500.000006643,500,43.3431,44.3230302527,0.002,500.0,44.3230302527,307.33671469,45.3666,,5.43187e-20,1.0,0.8,16.4556,0.002,1.0,1.0,307.33671469,0.002,500.0,100,1,1.0
43.9276282644,100.0,500,39.239,43.9276282644,0.01,500.0,43.9276282644,353.519164908,43.9276,,3.50449e-18,1.0,0.8,18.7079,0.01,1.0,1.0,353.519164908,0.01,500.0,100,2,1.0
45.1364690567,200.000000102,500,41.2167,45.1364690567,0.005,500.0,45.1364690567,278.766401942,44.5321,,2.1793e-19,1.0,0.8,17.7016,0.005,1.0,1.0,278.766401942,0.005,500.0,100,2,1.0
43.9212915633,299.999969474,500,41.6215,43.9212915633,0.00333333,500.0,43.9212915633,277.310125196,44.3285,,5.43914e-20,1.0,0.8,17.3347,0.00333333,1.0,1.0,277.310125196,0.00333333,500.0,100,2,1.0
44.1779142151,400.0,500,41.2809,44.1779142151,0.0025,500.0,44.1779142151,294.440410513,44.2908,,5.4346e-20,1.0,0.8,17.2699,0.0025,1.0,1.0,294.440410513,0.0025,500.0,100,2,1.0
45.0828766398,500.000006643,500,41.757,45.0828766398,0.002,500.0,45.0828766398,316.184931039,44.4492,,5.43187e-20,1.0,0.8,17.3581,0.002,1.0,1.0,316.184931039,0.002,500.0,100,1,1.0
46.0764573273,100.0,500,41.1983,46.0764573273,0.01,500.0,46.0764573273,324.937317345,46.0765,,3.50449e-18,1.0,0.8,17.9357,0.01,1.0,1.0,324.937317345,0.01,500.0,100,2,1.0
45.3295168384,200.000000102,500,42.2126,45.3295168384,0.005,500.0,45.3295168384,317.708351714,45.703,,2.1793e-19,1.0,0.8,17.8395,0.005,1.0,1.0,317.708351714,0.005,500.0,100,2,1.0
46.7048452512,299.999969474,500,43.187,46.7048452512,0.00333333,500.0,46.7048452512,310.365079561,46.0369,,5.43914e-20,1.0,0.8,17.7429,0.00333333,1.0,1.0,310.365079561,0.00333333,500.0,100,2,1.0
44.1128200707,400.0,500,43.0878,44.1128200707,0.0025,500.0,44.1128200707,272.198598937,45.5559,,5.4346e-20,1.0,0.8,17.4405,0.0025,1.0,1.0,272.198598937,0.0025,500.0,100,2,1.0
