VarJ,VanillaAvgRet,ESSRenyi,AvgDiscRet,eRenyi2,VarNormIw,IterType,VarDiscRet,EpsThisIter,AvgVanillaIw,VarRet,AvgNormIw,AvgRet,Bound,J,MinNormIw,Delta,AvgEpLen,MaxVanillaIw,VarVanillaIw,BatchSize,ESSClassic,MaxNormIw,MinVanillaIw
50.3087,-71.727195918,200.0,-71.727195918,1.0,3.50449e-18,2,2556.53493854,100,1.0,2556.53493854,0.01,-71.727195918,-135.431,-71.7272,0.01,0.3,102.25,1.0,,200,100.0,0.01,1.0
39.8403,-71.7856118247,191.019718146,-71.7856118247,1.04701,1.13292e-06,1,2673.53293974,100,0.977518,2673.53293974,0.005,-71.7856118247,-115.805,-69.7084,0.00211471,0.3,101.43,1.29398,0.0433022,200,191.371023667,0.00661867,0.413433
77.9232,-80.3693321794,200.0,-80.3693321794,1.0,3.50449e-18,2,6133.35289486,100,1.0,6133.35289486,0.01,-80.3693321794,-144.088,-80.3693,0.01,0.3,111.58,1.0,,200,100.0,0.01,1.0
80.7958,-84.8602698813,198.536972819,-84.8602698813,1.00737,1.51122e-07,1,7234.90547614,100,0.997612,7234.90547614,0.005,-84.8602698813,-127.524,-82.3019,0.00318652,0.3,116.62,1.23265,0.00601606,200,198.804252519,0.00617801,0.635781
77.3447,-82.918997781,200.0,-82.918997781,1.0,3.50449e-18,2,6042.62457857,100,1.0,6042.62457857,0.01,-82.918997781,-146.638,-82.919,0.01,0.3,114.98,1.0,,200,100.0,0.01,1.0
78.4679,-92.0764445804,186.117150568,-92.0764445804,1.07459,1.44762e-06,1,9397.97660276,100,1.02166,9397.97660276,0.005,-92.0764445804,-130.413,-83.7062,0.00158172,0.3,125.03,1.49352,0.0604402,200,189.104725935,0.00730931,0.323196
50.6629,-70.3126526026,200.0,-70.3126526026,1.0,3.50449e-18,2,2592.65294346,100,1.0,2592.65294346,0.01,-70.3126526026,-134.026,-70.3127,0.01,0.3,99.58,1.0,,200,100.0,0.01,1.0
60.6806,-82.8385177036,195.779516151,-82.8385177036,1.02156,3.78757e-07,1,6078.42740004,100,0.990724,6078.42740004,0.005,-82.8385177036,-121.088,-75.5489,0.00418091,0.3,114.53,1.53849,0.0148705,200,197.029909316,0.00776449,0.828426
77.9403,-80.593183533,200.0,-80.593183533,1.0,3.50449e-18,2,6136.0545197,100,1.0,6136.0545197,0.01,-80.593183533,-144.312,-80.5932,0.01,0.3,110.68,1.0,,200,100.0,0.01,1.0
62.7897,-74.8275888529,193.857756666,-74.8275888529,1.03168,5.43235e-07,1,3778.85910121,100,0.995831,3778.85910121,0.005,-74.8275888529,-121.797,-76.0327,0.00432563,0.3,104.89,1.69106,0.0215486,200,195.767347092,0.00849071,0.861518
61.037,-74.3244621411,200.0,-74.3244621411,1.0,3.50449e-18,2,3763.14964662,100,1.0,3763.14964662,0.01,-74.3244621411,-138.039,-74.3245,0.01,0.3,104.44,1.0,,200,100.0,0.01,1.0
74.3072,-97.0293271782,181.145830612,-97.0293271782,1.10408,2.58272e-06,1,10389.4302932,100,1.00696,10389.4302932,0.005,-97.0293271782,-128.774,-81.4305,0.000181874,0.3,131.23,1.89046,0.104751,200,181.357783166,0.00938696,0.0366279
84.6621,-84.6965384549,200.0,-84.6965384549,1.0,3.50449e-18,2,7240.06881172,100,1.0,7240.06881172,0.01,-84.6965384549,-148.412,-84.6965,0.01,0.3,116.21,1.0,,200,100.0,0.01,1.0
74.6129,-76.5429895361,196.353216362,-76.5429895361,1.01857,5.65395e-07,1,4987.25402609,100,1.00404,4987.25402609,0.005,-76.5429895361,-125.19,-79.7175,0.00380556,0.3,106.65,2.43237,0.022799,200,195.598552042,0.0121129,0.764189
69.822,-79.578374828,200.0,-79.578374828,1.0,3.50449e-18,2,4924.35450062,100,1.0,4924.35450062,0.01,-79.578374828,-143.298,-79.5784,0.01,0.3,111.02,1.0,,200,100.0,0.01,1.0
82.0751,-101.002840029,189.903193291,-101.002840029,1.05317,2.45763e-06,1,11346.5390869,100,1.03557,11346.5390869,0.005,-101.002840029,-133.935,-87.6958,0.00228981,0.3,135.6,4.2595,0.105423,200,182.180286357,0.0205659,0.474253
90.6146,-89.4064213772,200.0,-89.4064213772,1.0,3.50449e-18,2,8293.94696673,100,1.0,8293.94696673,0.01,-89.4064213772,-153.126,-89.4064,0.01,0.3,122.53,1.0,,200,100.0,0.01,1.0
49.2525,-75.4554145366,169.42885226,-75.4554145366,1.18044,4.99412e-06,1,3780.5617369,100,0.953652,3780.5617369,0.005,-75.4554145366,-123.537,-74.5844,0.00039321,0.3,106.17,1.78692,0.181676,200,166.838210458,0.00936883,0.074997
77.4377,-82.8560647519,200.0,-82.8560647519,1.0,3.50449e-18,2,6057.16302347,100,1.0,6057.16302347,0.01,-82.8560647519,-146.575,-82.8561,0.01,0.3,114.47,1.0,,200,100.0,0.01,1.0
62.7043,-76.177865894,191.578444694,-76.177865894,1.04396,1.13599e-06,1,3743.7285455,100,0.998423,3743.7285455,0.005,-76.177865894,-123.101,-77.0657,0.000744484,0.3,107.15,1.23289,0.0452963,200,191.348627246,0.00617418,0.148662
69.9435,-77.9835253489,200.0,-77.9835253489,1.0,3.50449e-18,2,4941.50618661,100,1.0,4941.50618661,0.01,-77.9835253489,-141.703,-77.9835,0.01,0.3,108.87,1.0,,200,100.0,0.01,1.0
64.4965,-85.6352624355,188.604423924,-85.6352624355,1.06042,1.7706e-06,1,7221.70993973,100,1.0424,7221.70993973,0.005,-85.6352624355,-124.851,-78.4533,0.00387636,0.3,117.45,2.97289,0.0769577,200,186.833805234,0.0142598,0.808146
61.1326,-75.2933182441,200.0,-75.2933182441,1.0,3.50449e-18,2,3774.9429233,100,1.0,3774.9429233,0.01,-75.2933182441,-139.012,-75.2933,0.01,0.3,106.37,1.0,,200,100.0,0.01,1.0
59.8295,-79.2085618314,195.121842293,-79.2085618314,1.025,6.80151e-07,1,4934.55920605,100,0.995676,4934.55920605,0.005,-79.2085618314,-121.629,-76.0135,0.00428221,0.3,110.4,1.95448,0.0269713,200,194.728679599,0.00981486,0.852739
70.0022,-78.5332360654,200.0,-78.5332360654,1.0,3.50449e-18,2,4949.80345723,100,1.0,4949.80345723,0.01,-78.5332360654,-142.253,-78.5332,0.01,0.3,109.13,1.0,,200,100.0,0.01,1.0
60.0087,-74.0544189653,193.743584355,-74.0544189653,1.03229,1.13955e-06,1,3770.24596914,100,1.0091,3770.24596914,0.005,-74.0544189653,-120.598,-74.8192,0.00415258,0.3,104.42,2.51505,0.0464159,200,191.322783696,0.0124618,0.838079
50.4483,-71.5424605928,200.0,-71.5424605928,1.0,3.50449e-18,2,2570.74185792,100,1.0,2570.74185792,0.01,-71.5424605928,-135.262,-71.5425,0.01,0.3,101.84,1.0,,200,100.0,0.01,1.0
54.8504,-77.103053591,194.351090371,-77.103053591,1.02907,6.94863e-07,1,5003.95378616,100,1.00031,5003.95378616,0.005,-77.103053591,-118.766,-73.0595,0.00250651,0.3,107.28,1.22256,0.0278116,200,194.617713354,0.0061109,0.501456
61.2978,-73.9708341859,200.0,-73.9708341859,1.0,3.50449e-18,2,3795.37632691,100,1.0,3795.37632691,0.01,-73.9708341859,-137.69,-73.9708,0.01,0.3,104.35,1.0,,200,100.0,0.01,1.0
59.4162,-73.9518666795,198.119676348,-73.9518666795,1.00949,3.03356e-07,1,3785.39061624,100,0.992894,3785.39061624,0.005,-73.9518666795,-118.842,-73.5724,0.00235511,0.3,104.27,1.11859,0.0119624,200,197.614146056,0.00563297,0.467675
90.9716,-87.4432521291,200.0,-87.4432521291,1.0,3.50449e-18,2,8359.4220369,100,1.0,8359.4220369,0.01,-87.4432521291,-151.163,-87.4432,0.01,0.3,119.91,1.0,,200,100.0,0.01,1.0
64.9139,-66.380761862,195.678838907,-66.380761862,1.02208,6.69714e-07,1,1350.81519882,100,0.997659,1350.81519882,0.005,-66.380761862,-121.391,-75.84,0.00439152,0.3,95.18,1.95471,0.0266633,200,194.807489607,0.00979649,0.876247
77.6899,-82.1386505269,200.0,-82.1386505269,1.0,3.50449e-18,2,6096.68481885,100,1.0,6096.68481885,0.01,-82.1386505269,-145.858,-82.1386,0.01,0.3,113.55,1.0,,200,100.0,0.01,1.0
62.4304,-73.2554360279,192.567740745,-73.2554360279,1.0386,1.03081e-06,1,3789.71246216,100,1.00492,3789.71246216,0.005,-73.2554360279,-121.821,-75.9034,0.00320606,0.3,103.5,1.73912,0.0416389,200,192.118152956,0.00865301,0.644368
78.0028,-81.3932029635,200.0,-81.3932029635,1.0,3.50449e-18,2,6145.89704619,100,1.0,6145.89704619,0.01,-81.3932029635,-145.119,-81.3932,0.01,0.3,112.47,1.0,,200,100.0,0.01,1.0
68.6975,-73.700123928,198.136943851,-73.700123928,1.0094,1.61095e-07,1,3816.75888275,100,1.00065,3816.75888275,0.005,-73.700123928,-122.377,-77.1049,0.00453705,0.3,103.51,1.27884,0.00645213,200,198.725806909,0.00639007,0.907996
50.6658,-71.3795072739,200.0,-71.3795072739,1.0,3.50449e-18,2,2592.95017569,100,1.0,2592.95017569,0.01,-71.3795072739,-135.097,-71.3795,0.01,0.3,101.1,1.0,,200,100.0,0.01,1.0
59.8516,-84.3631107207,189.670898039,-84.3631107207,1.05446,1.39818e-06,1,7255.38452088,100,0.995378,7255.38452088,0.005,-84.3631107207,-121.199,-74.9322,0.00131351,0.3,115.78,2.30721,0.0554114,200,189.457160343,0.0115896,0.261489
51.1499,-68.1263409412,200.0,-68.1263409412,1.0,3.50449e-18,2,2642.73701432,100,1.0,2642.73701432,0.01,-68.1263409412,-131.846,-68.1263,0.01,0.3,96.24,1.0,,200,100.0,0.01,1.0
50.6818,-73.4287952597,195.001462173,-73.4287952597,1.02563,6.02365e-07,1,3770.22190595,100,1.00533,3770.22190595,0.005,-73.4287952597,-115.219,-69.5888,0.00274998,0.3,103.74,1.77628,0.0243521,200,195.317416298,0.00883433,0.552928
70.468,-75.4188819531,200.0,-75.4188819531,1.0,3.50449e-18,2,5015.90014361,100,1.0,5015.90014361,0.01,-75.4188819531,-139.138,-75.4189,0.01,0.3,105.28,1.0,,200,100.0,0.01,1.0
70.6498,-80.3120146002,196.216004877,-80.3120146002,1.01928,5.35464e-07,1,6117.25206191,100,1.00497,6117.25206191,0.005,-80.3120146002,-122.446,-76.9569,0.00428266,0.3,111.62,1.79363,0.0216319,200,195.826673531,0.00892384,0.860786
50.3705,-72.0393509741,200.0,-72.0393509741,1.0,3.50449e-18,2,2562.81456447,100,1.0,2562.81456447,0.01,-72.0393509741,-135.759,-72.0393,0.01,0.3,102.2,1.0,,200,100.0,0.01,1.0
47.5176,-79.3970694959,187.646494527,-79.3970694959,1.06583,1.72778e-06,1,4940.49045506,100,1.02756,4940.49045506,0.005,-79.3970694959,-119.29,-72.7744,0.000806292,0.3,110.88,1.4375,0.0729723,200,187.131855845,0.00699478,0.165702
91.0596,-88.0303200319,200.0,-88.0303200319,1.0,3.50449e-18,2,8375.60716583,100,1.0,8375.60716583,0.01,-88.0303200319,-151.749,-88.0303,0.01,0.3,120.26,1.0,,200,100.0,0.01,1.0
72.4694,-85.4391831969,166.921046277,-85.4391831969,1.19817,4.67413e-06,1,7193.42189946,100,1.01233,7193.42189946,0.005,-85.4391831969,-128.865,-79.5458,0.000137022,0.3,117.17,2.10756,0.191606,200,168.629783671,0.0104094,0.0277425
90.8018,-88.3422636651,200.0,-88.3422636651,1.0,3.50449e-18,2,8328.24934359,100,1.0,8328.24934359,0.01,-88.3422636651,-152.062,-88.3423,0.01,0.3,120.91,1.0,,200,100.0,0.01,1.0
73.7846,-77.6925172427,186.930436077,-77.6925172427,1.06992,1.71454e-06,1,5003.58019352,100,0.992177,5003.58019352,0.005,-77.6925172427,-126.481,-79.8757,0.00212852,0.3,107.7,1.71502,0.0675128,200,187.224046194,0.00864271,0.422375
84.5543,-85.4736939625,200.0,-85.4736939625,1.0,3.50449e-18,2,7221.65204897,100,1.0,7221.65204897,0.01,-85.4736939625,-149.193,-85.4737,0.01,0.3,117.49,1.0,,200,100.0,0.01,1.0
64.7735,-81.4781757537,176.245904465,-81.4781757537,1.13478,3.57976e-06,1,6089.6657028,100,0.979236,6089.6657028,0.005,-81.4781757537,-125.09,-77.0933,0.00044279,0.3,113.06,2.16143,0.137306,200,175.058575227,0.0110363,0.0867191
61.3343,-72.9569467452,200.0,-72.9569467452,1.0,3.50449e-18,2,3799.89281126,100,1.0,3799.89281126,0.01,-72.9569467452,-136.675,-72.9569,0.01,0.3,102.4,1.0,,200,100.0,0.01,1.0
62.4414,-77.6855755822,196.252751855,-77.6855755822,1.01909,4.86211e-07,1,4966.93613647,100,1.00865,4966.93613647,0.005,-77.6855755822,-119.767,-74.2827,0.00226512,0.3,107.73,1.40125,0.0197863,200,196.203206365,0.00694617,0.456942
50.8883,-69.9999611546,200.0,-69.9999611546,1.0,3.50449e-18,2,2615.78005007,100,1.0,2615.78005007,0.01,-69.9999611546,-133.714,-70.0,0.01,0.3,99.03,1.0,,200,100.0,0.01,1.0
52.804,-71.527988849,196.835837482,-71.527988849,1.01608,3.51487e-07,1,3804.86900425,100,1.00099,3804.86900425,0.005,-71.527988849,-115.431,-70.0145,0.0032122,0.3,100.55,1.26195,0.0140874,200,197.240719394,0.0063035,0.643077
61.1143,-75.6985062209,200.0,-75.6985062209,1.0,3.50449e-18,2,3772.68770345,100,1.0,3772.68770345,0.01,-75.6985062209,-139.416,-75.6985,0.01,0.3,106.78,1.0,,200,100.0,0.01,1.0
66.5119,-82.0082815237,196.238404895,-82.0082815237,1.01917,4.5995e-07,1,6106.90783486,100,1.00365,6106.90783486,0.005,-82.0082815237,-123.478,-77.9912,0.00316673,0.3,113.55,1.33529,0.0185325,200,196.404652537,0.00665221,0.635656
50.4518,-70.9354590589,200.0,-70.9354590589,1.0,3.50449e-18,2,2571.09313425,100,1.0,2571.09313425,0.01,-70.9354590589,-134.654,-70.9355,0.01,0.3,100.42,1.0,,200,100.0,0.01,1.0
53.0446,-83.6123369187,179.478213688,-83.6123369187,1.11434,2.61116e-06,1,7294.12049553,100,1.01609,7294.12049553,0.005,-83.6123369187,-120.5,-72.9377,0.000528739,0.3,114.75,1.4913,0.107835,200,181.171857887,0.0073384,0.107449
84.6399,-84.3489384162,200.0,-84.3489384162,1.0,3.50449e-18,2,7236.26920701,100,1.0,7236.26920701,0.01,-84.3489384162,-148.068,-84.3489,0.01,0.3,116.3,1.0,,200,100.0,0.01,1.0
61.435,-67.3689750098,195.066464406,-67.3689750098,1.02529,5.97993e-07,1,1343.9142011,100,0.981786,1343.9142011,0.005,-67.3689750098,-120.409,-74.7867,0.00296318,0.3,96.88,1.4219,0.0230563,200,195.35063635,0.00724138,0.581842
50.6155,-70.75181183,200.0,-70.75181183,1.0,3.50449e-18,2,2587.80374483,100,1.0,2587.80374483,0.01,-70.75181183,-134.47,-70.7518,0.01,0.3,100.48,1.0,,200,100.0,0.01,1.0
53.7817,-75.1748892862,196.903986688,-75.1748892862,1.01572,3.77574e-07,1,3766.2563073,100,0.9936,3766.2563073,0.005,-75.1748892862,-117.685,-72.2757,0.00289052,0.3,105.8,1.37479,0.0149103,200,197.038979575,0.0069182,0.574404
70.3281,-76.7245034713,200.0,-76.7245034713,1.0,3.50449e-18,2,4995.99602329,100,1.0,4995.99602329,0.01,-76.7245034713,-140.443,-76.7245,0.01,0.3,106.67,1.0,,200,100.0,0.01,1.0
65.1914,-81.0625467637,188.144271166,-81.0625467637,1.06301,1.91901e-06,1,6110.90165354,100,1.00886,6110.90165354,0.005,-81.0625467637,-122.495,-76.0412,0.00246188,0.3,111.76,2.38573,0.078126,200,185.808630633,0.0118239,0.496735
37.0184,-66.2351007734,200.0,-66.2351007734,1.0,3.50449e-18,2,1384.20242616,100,1.0,1384.20242616,0.01,-66.2351007734,-129.948,-66.2351,0.01,0.3,95.25,1.0,,200,100.0,0.01,1.0
64.4541,-84.8948933716,197.789902836,-84.8948933716,1.01117,3.19559e-07,1,7225.2537989,100,1.00438,7225.2537989,0.005,-84.8948933716,-120.335,-75.0275,0.00321566,0.3,116.41,1.89183,0.0128946,200,197.4882475,0.00941789,0.645951
70.2785,-77.8081782946,200.0,-77.8081782946,1.0,3.50449e-18,2,4988.96403147,100,1.0,4988.96403147,0.01,-77.8081782946,-141.518,-77.8082,0.01,0.3,108.34,1.0,,200,100.0,0.01,1.0
63.8961,-72.9751562002,198.190356451,-72.9751562002,1.00913,1.71489e-07,1,3783.48490944,100,0.983073,3783.48490944,0.005,-72.9751562002,-120.228,-74.9667,0.00443581,0.3,102.4,1.37724,0.0066293,200,198.644150662,0.00700476,0.872145
77.8185,-81.1915032507,200.0,-81.1915032507,1.0,3.50449e-18,2,6116.89263866,100,1.0,6116.89263866,0.01,-81.1915032507,-144.911,-81.1915,0.01,0.3,112.34,1.0,,200,100.0,0.01,1.0
69.2815,-78.0652006616,194.230669713,-78.0652006616,1.0297,7.51708e-07,1,4944.24766618,100,0.996162,4944.24766618,0.005,-78.0652006616,-124.037,-78.3164,0.00255138,0.3,109.16,1.24044,0.029838,200,194.190181262,0.00622609,0.508317
