J,IterType,MinNormIw,EpsThisIter,VarJ,MinVanillaIw,BatchSize,AvgEpLen,AvgDiscRet,ESSClassic,MaxVanillaIw,VarRet,AvgRet,eRenyi2,AvgVanillaIw,VarVanillaIw,VanillaAvgRet,AvgNormIw,VarDiscRet,VarNormIw,MaxNormIw,Delta,Bound,ESSRenyi
73.4485,1,0.002,100,13.8434,1.0,500,500.0,76.6027522396,500.000006643,1.0,196.213272828,76.6027522396,1.0,1.0,,76.6027522396,0.002,196.213272828,5.43187e-20,0.002,0.7,70.6031,500.0
73.9803,2,0.01,100,14.3031,1.0,500,500.0,73.9802643985,100.0,1.0,206.643927972,73.9802643985,1.0,1.0,,73.9802643985,0.01,206.643927972,3.50449e-18,0.01,0.7,67.9333,500.0
74.812,2,0.005,100,14.513,1.0,500,500.0,75.6437635565,200.000000102,1.0,217.46593197,75.6437635565,1.0,1.0,,75.6437635565,0.005,217.46593197,2.1793e-19,0.005,0.7,70.5362,500.0
74.5152,2,0.00333333,100,14.4686,1.0,500,500.0,73.9214863178,299.999969474,1.0,208.327756,73.9214863178,1.0,1.0,,73.9214863178,0.00333333,208.327756,5.43914e-20,0.00333333,0.7,70.9459,500.0
76.6471,2,0.0025,100,13.589,1.0,500,500.0,83.0429373147,400.0,1.0,56.6455669888,83.0429373147,1.0,1.0,,83.0429373147,0.0025,56.6455669888,5.4346e-20,0.0025,0.7,73.556,500.0
77.4964,1,0.002,100,13.1346,1.0,500,500.0,80.8936619927,500.000006643,1.0,110.624096923,80.8936619927,1.0,1.0,,80.8936619927,0.002,110.624096923,5.43187e-20,0.002,0.7,74.7214,500.0
80.4585,2,0.01,100,10.7334,1.0,500,500.0,80.4584879029,100.0,1.0,116.370156912,80.4584879029,1.0,1.0,,80.4584879029,0.01,116.370156912,3.50449e-18,0.01,0.7,74.5387,500.0
79.8145,2,0.005,100,10.8597,1.0,500,500.0,79.1704142736,200.000000102,1.0,121.038643346,79.1704142736,1.0,1.0,,79.1704142736,0.005,121.038643346,2.1793e-19,0.005,0.7,75.3946,500.0
79.4291,2,0.00333333,100,11.2172,1.0,500,500.0,78.6584207754,299.999969474,1.0,142.144838267,78.6584207754,1.0,1.0,,78.6584207754,0.00333333,142.144838267,5.43914e-20,0.00333333,0.7,75.8203,500.0
78.1901,2,0.0025,100,11.4393,1.0,500,500.0,74.4729240568,400.0,1.0,128.816225007,74.4729240568,1.0,1.0,,74.4729240568,0.0025,128.816225007,5.4346e-20,0.0025,0.7,75.0647,500.0
79.4247,1,0.002,100,11.7168,1.0,500,500.0,84.3631804258,500.000006643,1.0,133.838429942,84.3631804258,1.0,1.0,,84.3631804258,0.002,133.838429942,5.43187e-20,0.002,0.7,76.5355,500.0
78.8115,2,0.01,100,14.9472,1.0,500,500.0,78.811497004,100.0,1.0,225.676404197,78.811497004,1.0,1.0,,78.811497004,0.01,225.676404197,3.50449e-18,0.01,0.7,72.5067,500.0
78.4994,2,0.005,100,16.332,1.0,500,500.0,78.1873076771,200.000000102,1.0,312.983767842,78.1873076771,1.0,1.0,,78.1873076771,0.005,312.983767842,2.1793e-19,0.005,0.7,73.9685,500.0
76.7318,2,0.00333333,100,15.9339,1.0,500,500.0,73.1966638085,299.999969474,1.0,211.566783261,73.1966638085,1.0,1.0,,73.1966638085,0.00333333,211.566783261,5.43914e-20,0.00333333,0.7,73.0323,500.0
78.0788,2,0.0025,100,14.6768,1.0,500,500.0,82.1196554669,400.0,1.0,78.9825411832,82.1196554669,1.0,1.0,,82.1196554669,0.0025,78.9825411832,5.4346e-20,0.0025,0.7,74.8749,500.0
78.9227,1,0.002,100,14.1611,1.0,500,500.0,82.2985359182,500.000006643,1.0,128.087657688,82.2985359182,1.0,1.0,,82.2985359182,0.002,128.087657688,5.43187e-20,0.002,0.7,76.0571,500.0
74.4651,2,0.01,100,10.7383,1.0,500,500.0,74.4650973645,100.0,1.0,116.476450912,74.4650973645,1.0,1.0,,74.4650973645,0.01,116.476450912,3.50449e-18,0.01,0.7,68.7166,500.0
75.549,2,0.005,100,12.6607,1.0,500,500.0,76.6329632698,200.000000102,1.0,204.975719806,76.6329632698,1.0,1.0,,76.6329632698,0.005,204.975719806,2.1793e-19,0.005,0.7,71.1939,500.0
75.2342,2,0.00333333,100,13.662,1.0,500,500.0,74.6044913772,299.999969474,1.0,241.184020096,74.6044913772,1.0,1.0,,74.6044913772,0.00333333,241.184020096,5.43914e-20,0.00333333,0.7,71.6268,500.0
76.4752,2,0.0025,100,12.7077,1.0,500,500.0,80.1981938902,400.0,1.0,68.1935761944,80.1981938902,1.0,1.0,,80.1981938902,0.0025,68.1935761944,5.4346e-20,0.0025,0.7,73.3273,500.0
75.1664,1,0.002,100,14.4057,1.0,500,500.0,69.9313071049,500.000006643,1.0,361.023809642,69.9313071049,1.0,1.0,,69.9313071049,0.002,361.023809642,5.43187e-20,0.002,0.7,72.3508,500.0
72.7008,2,0.01,100,11.6867,1.0,500,500.0,72.7007952673,100.0,1.0,137.957840381,72.7007952673,1.0,1.0,,72.7007952673,0.01,137.957840381,3.50449e-18,0.01,0.7,66.6937,500.0
71.4768,2,0.005,100,14.6193,1.0,500,500.0,70.2528619917,200.000000102,1.0,290.781792586,70.2528619917,1.0,1.0,,70.2528619917,0.005,290.781792586,2.1793e-19,0.005,0.7,67.1613,500.0
73.2769,2,0.00333333,100,14.3053,1.0,500,500.0,76.8771020171,299.999969474,1.0,168.723423048,76.8771020171,1.0,1.0,,76.8771020171,0.00333333,168.723423048,5.43914e-20,0.00333333,0.7,69.675,500.0
75.7455,2,0.0025,100,13.9314,1.0,500,500.0,83.1514078214,400.0,1.0,90.1854304891,83.1514078214,1.0,1.0,,83.1514078214,0.0025,90.1854304891,5.4346e-20,0.0025,0.7,72.6121,500.0
75.823,1,0.002,100,13.598,1.0,500,500.0,76.1325766191,500.000006643,1.0,149.559469897,76.1325766191,1.0,1.0,,76.1325766191,0.002,149.559469897,5.43187e-20,0.002,0.7,73.0204,500.0
77.6543,2,0.01,100,7.13,1.0,500,500.0,77.6542740355,100.0,1.0,51.3503952746,77.6542740355,1.0,1.0,,77.6542740355,0.01,51.3503952746,3.50449e-18,0.01,0.7,71.7134,500.0
75.0688,2,0.005,100,9.16946,1.0,500,500.0,72.4832608219,200.000000102,1.0,105.001597003,72.4832608219,1.0,1.0,,72.4832608219,0.005,105.001597003,2.1793e-19,0.005,0.7,70.8679,500.0
77.9884,2,0.00333333,100,9.71382,1.0,500,500.0,83.827795289,299.999969474,1.0,64.4140460809,83.827795289,1.0,1.0,,83.827795289,0.00333333,64.4140460809,5.43914e-20,0.00333333,0.7,74.4362,500.0
77.8147,2,0.0025,100,10.182,1.0,500,500.0,77.2934546906,400.0,1.0,132.578916435,77.2934546906,1.0,1.0,,77.2934546906,0.0025,132.578916435,5.4346e-20,0.0025,0.7,74.6938,500.0
78.2694,1,0.002,100,10.5111,1.0,500,500.0,80.0882115572,500.000006643,1.0,134.940546684,80.0882115572,1.0,1.0,,80.0882115572,0.002,134.940546684,5.43187e-20,0.002,0.7,75.444,500.0
73.8152,2,0.01,100,15.3463,1.0,500,500.0,73.8152407426,100.0,1.0,237.888192137,73.8152407426,1.0,1.0,,73.8152407426,0.01,237.888192137,3.50449e-18,0.01,0.7,67.3997,500.0
74.4368,2,0.005,100,14.1065,1.0,500,500.0,75.0584127052,200.000000102,1.0,163.337474289,75.0584127052,1.0,1.0,,75.0584127052,0.005,163.337474289,2.1793e-19,0.005,0.7,69.9003,500.0
78.4411,2,0.00333333,100,13.1184,1.0,500,500.0,86.4497306572,299.999969474,1.0,22.3046215904,86.4497306572,1.0,1.0,,86.4497306572,0.00333333,22.3046215904,5.43914e-20,0.00333333,0.7,74.7371,500.0
75.9711,2,0.0025,100,12.8893,1.0,500,500.0,68.5609678408,400.0,1.0,75.8085261884,68.5609678408,1.0,1.0,,68.5609678408,0.0025,75.8085261884,5.4346e-20,0.0025,0.7,72.7633,500.0
76.7408,1,0.002,100,12.67,1.0,500,500.0,79.819773969,500.000006643,1.0,127.526967495,79.819773969,1.0,1.0,,79.819773969,0.002,127.526967495,5.43187e-20,0.002,0.7,73.85,500.0
76.0546,2,0.01,100,13.8451,1.0,500,500.0,76.0546439606,100.0,1.0,193.621633388,76.0546439606,1.0,1.0,,76.0546439606,0.01,193.621633388,3.50449e-18,0.01,0.7,70.1943,500.0
77.5721,2,0.005,100,13.1395,1.0,500,500.0,79.0894752349,200.000000102,1.0,150.506363883,79.0894752349,1.0,1.0,,79.0894752349,0.005,150.506363883,2.1793e-19,0.005,0.7,73.1392,500.0
77.554,2,0.00333333,100,13.4405,1.0,500,500.0,77.5177249194,299.999969474,1.0,198.635871847,77.5177249194,1.0,1.0,,77.5177249194,0.00333333,198.635871847,5.43914e-20,0.00333333,0.7,73.9345,500.0
76.0988,2,0.0025,100,13.1007,1.0,500,500.0,71.733261935,400.0,1.0,120.368004559,71.733261935,1.0,1.0,,71.733261935,0.0025,120.368004559,5.4346e-20,0.0025,0.7,72.9642,500.0
75.8617,1,0.002,100,12.4512,1.0,500,500.0,74.913386736,500.000006643,1.0,88.407218669,74.913386736,1.0,1.0,,74.913386736,0.002,88.407218669,5.43187e-20,0.002,0.7,73.0581,500.0
74.9735,2,0.01,100,15.768,1.0,500,500.0,74.9735239707,100.0,1.0,251.141432215,74.9735239707,1.0,1.0,,74.9735239707,0.01,251.141432215,3.50449e-18,0.01,0.7,68.9322,500.0
73.0267,2,0.005,100,17.002,1.0,500,500.0,71.079939598,200.000000102,1.0,325.180578104,71.079939598,1.0,1.0,,71.079939598,0.005,325.180578104,2.1793e-19,0.005,0.7,68.7316,500.0
74.5953,2,0.00333333,100,15.9096,1.0,500,500.0,77.7322817678,299.999969474,1.0,168.127004794,77.7322817678,1.0,1.0,,77.7322817678,0.00333333,168.127004794,5.43914e-20,0.00333333,0.7,70.9745,500.0
74.5791,2,0.0025,100,14.3012,1.0,500,500.0,74.5308909876,400.0,1.0,59.3401619769,74.5308909876,1.0,1.0,,74.5308909876,0.0025,59.3401619769,5.4346e-20,0.0025,0.7,71.4435,500.0
75.5143,1,0.002,100,14.0977,1.0,500,500.0,79.2548959645,500.000006643,1.0,159.735235259,79.2548959645,1.0,1.0,,79.2548959645,0.002,159.735235259,5.43187e-20,0.002,0.7,72.7097,500.0
80.7053,2,0.01,100,7.54469,1.0,500,500.0,80.7052936627,100.0,1.0,57.4973279856,80.7052936627,1.0,1.0,,80.7052936627,0.01,57.4973279856,3.50449e-18,0.01,0.7,74.5152,500.0
78.8798,2,0.005,100,7.59998,1.0,500,500.0,77.0543331203,200.000000102,1.0,52.4567228547,77.0543331203,1.0,1.0,,77.0543331203,0.005,52.4567228547,2.1793e-19,0.005,0.7,74.5028,500.0
78.093,2,0.00333333,100,8.9859,1.0,500,500.0,76.5193873429,299.999969474,1.0,124.247950257,76.5193873429,1.0,1.0,,76.5193873429,0.00333333,124.247950257,5.43914e-20,0.00333333,0.7,74.5192,500.0
79.8511,2,0.0025,100,9.65001,1.0,500,500.0,85.1254078112,400.0,1.0,94.1013660844,85.1254078112,1.0,1.0,,85.1254078112,0.0025,94.1013660844,5.4346e-20,0.0025,0.7,76.7319,500.0
80.1478,1,0.002,100,9.73844,0.999999,500,500.0,81.3344060733,500.000006643,1.0,100.944863397,81.3344060733,1.0,1.0,6.71812e-14,81.3344060733,0.002,100.944863397,4.19123e-19,0.002,0.7,77.3579,500.0
76.1976,2,0.01,100,17.3819,1.0,500,500.0,76.1976446532,100.0,1.0,305.1810338,76.1976446532,1.0,1.0,,76.1976446532,0.01,305.1810338,3.50449e-18,0.01,0.7,69.9976,500.0
74.2174,2,0.005,100,15.3303,1.0,500,500.0,72.237150404,200.000000102,1.0,161.678399365,72.237150404,1.0,1.0,,72.237150404,0.005,161.678399365,2.1793e-19,0.005,0.7,69.8271,500.0
77.7853,2,0.00333333,100,14.1249,1.0,500,500.0,84.9211717226,299.999969474,1.0,52.6466589815,84.9211717226,1.0,1.0,,84.9211717226,0.00333333,52.6466589815,5.43914e-20,0.00333333,0.7,74.2007,500.0
78.2714,2,0.0025,100,12.8881,1.0,500,500.0,79.7296243647,400.0,1.0,63.678731331,79.7296243647,1.0,1.0,,79.7296243647,0.0025,63.678731331,5.4346e-20,0.0025,0.7,75.1655,500.0
78.7621,1,0.002,100,12.0367,0.999999,500,500.0,80.7249999202,500.000006643,1.0,55.7365361913,80.7249999202,1.0,1.0,8.80703e-14,80.7249999202,0.002,55.7365361913,4.23903e-19,0.002,0.7,75.9646,500.0
83.5444,2,0.01,100,10.4331,1.0,500,500.0,83.5444539073,100.0,1.0,109.94856962,83.5444539073,1.0,1.0,,83.5444539073,0.01,109.94856962,3.50449e-18,0.01,0.7,77.4098,500.0
83.26,2,0.005,100,9.24617,1.0,500,500.0,82.9755911265,200.000000102,1.0,62.5984311515,82.9755911265,1.0,1.0,,82.9755911265,0.005,62.5984311515,2.1793e-19,0.005,0.7,78.9222,500.0
83.114,2,0.00333333,100,9.70855,1.0,500,500.0,82.8218920765,299.999969474,1.0,112.784545958,82.8218920765,1.0,1.0,,82.8218920765,0.00333333,112.784545958,5.43914e-20,0.00333333,0.7,79.5722,500.0
81.3741,2,0.0025,100,11.4024,1.0,500,500.0,76.1544120929,400.0,1.0,202.991563353,76.1544120929,1.0,1.0,,76.1544120929,0.0025,202.991563353,5.4346e-20,0.0025,0.7,78.3068,500.0
79.563,1,0.002,100,13.0608,1.0,500,500.0,72.3188265901,500.000006643,1.0,269.970361455,72.3188265901,1.0,1.0,1.13345e-14,72.3188265901,0.002,269.970361455,1.0125e-19,0.002,0.7,76.7894,500.0
82.3515,2,0.01,100,7.01806,1.0,500,500.0,82.3515473568,100.0,1.0,49.75064712,82.3515473568,1.0,1.0,,82.3515473568,0.01,49.75064712,3.50449e-18,0.01,0.7,76.3613,500.0
76.6876,2,0.005,100,11.9829,1.0,500,500.0,71.0236318503,200.000000102,1.0,175.519789472,71.0236318503,1.0,1.0,,71.0236318503,0.005,175.519789472,2.1793e-19,0.005,0.7,72.4519,500.0
75.6704,2,0.00333333,100,12.5053,1.0,500,500.0,73.6360728074,299.999969474,1.0,177.539021523,73.6360728074,1.0,1.0,,73.6360728074,0.00333333,177.539021523,5.43914e-20,0.00333333,0.7,72.212,500.0
76.7763,2,0.0025,100,12.5391,1.0,500,500.0,80.0939962182,400.0,1.0,146.55551313,80.0939962182,1.0,1.0,,80.0939962182,0.0025,146.55551313,5.4346e-20,0.0025,0.7,73.7029,500.0
76.9674,1,0.002,100,12.009,1.0,500,500.0,77.7315873905,500.000006643,1.0,92.3560061982,77.7315873905,1.0,1.0,,77.7315873905,0.002,92.3560061982,5.43187e-20,0.002,0.7,74.1686,500.0
76.7338,2,0.01,100,16.2644,1.0,500,500.0,76.733817772,100.0,1.0,267.203068828,76.733817772,1.0,1.0,,76.733817772,0.01,267.203068828,3.50449e-18,0.01,0.7,70.754,500.0
72.6293,2,0.005,100,17.7396,1.0,500,500.0,68.5247194071,200.000000102,1.0,334.508406816,68.5247194071,1.0,1.0,,68.5247194071,0.005,334.508406816,2.1793e-19,0.005,0.7,68.2805,500.0
73.0432,2,0.00333333,100,16.9808,1.0,500,500.0,73.8709504242,299.999969474,1.0,236.998291739,73.8709504242,1.0,1.0,,73.8709504242,0.00333333,236.998291739,5.43914e-20,0.00333333,0.7,69.4924,500.0
72.1953,2,0.0025,100,16.3556,1.0,500,500.0,69.6515823053,400.0,1.0,198.329574325,69.6515823053,1.0,1.0,,69.6515823053,0.0025,198.329574325,5.4346e-20,0.0025,0.7,69.1202,500.0
72.7356,1,0.002,100,16.0084,1.0,500,500.0,74.896681409,500.000006643,1.0,207.56815748,74.896681409,1.0,1.0,,74.896681409,0.002,207.56815748,5.43187e-20,0.002,0.7,69.9851,500.0
82.5165,2,0.01,100,5.45978,1.0,500,500.0,82.5165245742,100.0,1.0,30.1103255552,82.5165245742,1.0,1.0,,82.5165245742,0.01,30.1103255552,3.50449e-18,0.01,0.7,76.4805,500.0
79.8732,2,0.005,100,10.7341,1.0,500,500.0,77.2299171837,200.000000102,1.0,188.543092911,77.2299171837,1.0,1.0,,77.2299171837,0.005,188.543092911,2.1793e-19,0.005,0.7,75.512,500.0
75.7999,2,0.00333333,100,14.2763,1.0,500,500.0,67.6531591145,299.999969474,1.0,284.287712301,67.6531591145,1.0,1.0,,67.6531591145,0.00333333,284.287712301,5.43914e-20,0.00333333,0.7,72.2389,500.0
76.2678,2,0.0025,100,13.9201,1.0,500,500.0,77.6716603169,400.0,1.0,162.638303008,77.6716603169,1.0,1.0,,77.6716603169,0.0025,162.638303008,5.4346e-20,0.0025,0.7,73.1064,500.0
77.9246,1,0.002,100,13.5335,1.0,500,500.0,84.551571458,500.000006643,1.0,86.664961994,84.551571458,1.0,1.0,4.20203e-14,84.551571458,0.002,86.664961994,2.8941e-19,0.002,0.7,75.0969,500.0
77.3939,2,0.01,100,11.8327,1.0,500,500.0,77.3938866304,100.0,1.0,141.428090362,77.3938866304,1.0,1.0,,77.3938866304,0.01,141.428090362,3.50449e-18,0.01,0.7,71.5777,500.0
75.4688,2,0.005,100,12.6114,1.0,500,500.0,73.5436291231,200.000000102,1.0,172.394352105,73.5436291231,1.0,1.0,,73.5436291231,0.005,172.394352105,2.1793e-19,0.005,0.7,71.208,500.0
77.8951,2,0.00333333,100,12.2768,1.0,500,500.0,82.7477896329,299.999969474,1.0,99.7376181502,82.7477896329,1.0,1.0,,82.7477896329,0.00333333,99.7376181502,5.43914e-20,0.00333333,0.7,74.2485,500.0
76.8075,2,0.0025,100,12.8382,1.0,500,500.0,73.5446739623,400.0,1.0,194.868056432,73.5446739623,1.0,1.0,,73.5446739623,0.0025,194.868056432,5.4346e-20,0.0025,0.7,73.6494,500.0
76.6082,1,0.002,100,12.4583,1.0,500,500.0,75.8109859361,500.000006643,1.0,117.143345202,75.8109859361,1.0,1.0,3.06715e-14,75.8109859361,0.002,117.143345202,1.38078e-19,0.002,0.7,73.7836,500.0
73.894,2,0.01,100,15.0149,1.0,500,500.0,73.8939567496,100.0,1.0,227.725662502,73.8939567496,1.0,1.0,,73.8939567496,0.01,227.725662502,3.50449e-18,0.01,0.7,67.8699,500.0
73.5679,2,0.005,100,14.1236,1.0,500,500.0,73.2418722137,200.000000102,1.0,175.040109654,73.2418722137,1.0,1.0,,73.2418722137,0.005,175.040109654,2.1793e-19,0.005,0.7,69.3082,500.0
74.4061,2,0.00333333,100,14.0016,1.0,500,500.0,76.0824543156,299.999969474,1.0,186.835291773,76.0824543156,1.0,1.0,,76.0824543156,0.00333333,186.835291773,5.43914e-20,0.00333333,0.7,70.9281,500.0
75.6661,2,0.0025,100,13.5768,1.0,500,500.0,79.4460462661,400.0,1.0,131.445434565,79.4460462661,1.0,1.0,,79.4460462661,0.0025,131.445434565,5.4346e-20,0.0025,0.7,72.5701,500.0
76.9987,1,0.002,100,13.2661,1.0,500,500.0,82.3292784666,500.000006643,1.0,108.195108345,82.3292784666,1.0,1.0,,82.3292784666,0.002,108.195108345,5.43187e-20,0.002,0.7,74.1054,500.0
70.1781,2,0.01,100,10.5361,1.0,500,500.0,70.1780601549,100.0,1.0,112.131277319,70.1780601549,1.0,1.0,,70.1780601549,0.01,112.131277319,3.50449e-18,0.01,0.7,64.3223,500.0
73.2277,2,0.005,100,11.9757,1.0,500,500.0,76.277274902,200.000000102,1.0,158.81109752,76.277274902,1.0,1.0,,76.277274902,0.005,158.81109752,2.1793e-19,0.005,0.7,68.8427,500.0
74.7062,2,0.00333333,100,12.1584,1.0,500,500.0,77.6634001903,299.999969474,1.0,144.976896673,77.6634001903,1.0,1.0,,77.6634001903,0.00333333,144.976896673,5.43914e-20,0.00333333,0.7,71.126,500.0
74.6835,2,0.0025,100,11.852,1.0,500,500.0,74.615155952,400.0,1.0,119.590074749,74.615155952,1.0,1.0,,74.615155952,0.0025,119.590074749,5.4346e-20,0.0025,0.7,71.5828,500.0
74.329,1,0.002,100,13.6188,1.0,500,500.0,72.911249828,500.000006643,1.0,366.637645457,72.911249828,1.0,1.0,,72.911249828,0.002,366.637645457,5.43187e-20,0.002,0.7,71.5558,500.0
67.1354,2,0.01,100,12.3591,1.0,500,500.0,67.1354411941,100.0,1.0,154.290739729,67.1354411941,1.0,1.0,,67.1354411941,0.01,154.290739729,3.50449e-18,0.01,0.7,61.6145,500.0
74.3661,2,0.005,100,14.226,1.0,500,500.0,81.5966789587,200.000000102,1.0,148.938439643,81.5966789587,1.0,1.0,,81.5966789587,0.005,148.938439643,2.1793e-19,0.005,0.7,70.0718,500.0
73.944,2,0.00333333,100,14.5397,1.0,500,500.0,73.0999448353,299.999969474,1.0,230.687377594,73.0999448353,1.0,1.0,,73.0999448353,0.00333333,230.687377594,5.43914e-20,0.00333333,0.7,70.4378,500.0
75.2277,2,0.0025,100,14.1303,1.0,500,500.0,79.0788802293,400.0,1.0,146.137316242,79.0788802293,1.0,1.0,,79.0788802293,0.0025,146.137316242,5.4346e-20,0.0025,0.7,72.1053,500.0
75.7132,1,0.002,100,15.6587,1.0,500,500.0,77.6549983588,500.000006643,1.0,426.869897861,77.6549983588,1.0,1.0,,77.6549983588,0.002,426.869897861,5.43187e-20,0.002,0.7,72.9204,500.0
67.2276,2,0.01,100,12.5509,1.0,500,500.0,67.2275825628,100.0,1.0,159.115733847,67.2275825628,1.0,1.0,,67.2275825628,0.01,159.115733847,3.50449e-18,0.01,0.7,61.7204,500.0
72.9345,2,0.005,100,12.7205,1.0,500,500.0,78.6415001417,200.000000102,1.0,101.977931068,78.6415001417,1.0,1.0,,78.6415001417,0.005,101.977931068,2.1793e-19,0.005,0.7,68.5487,500.0
74.498,2,0.00333333,100,12.0641,1.0,500,500.0,77.6249655479,299.999969474,1.0,99.3294507978,77.6249655479,1.0,1.0,,77.6249655479,0.00333333,99.3294507978,5.43914e-20,0.00333333,0.7,70.917,500.0
75.5048,2,0.0025,100,12.2028,1.0,500,500.0,78.5250946594,400.0,1.0,148.325418091,78.5250946594,1.0,1.0,,78.5250946594,0.0025,148.325418091,5.4346e-20,0.0025,0.7,72.396,500.0
75.2418,1,0.002,100,13.0725,1.0,500,500.0,74.1897853875,500.000006643,1.0,260.035677358,74.1897853875,1.0,1.0,,74.1897853875,0.002,260.035677358,5.43187e-20,0.002,0.7,72.4612,500.0
74.7522,2,0.01,100,11.5413,1.0,500,500.0,74.7521933213,100.0,1.0,134.548049445,74.7521933213,1.0,1.0,,74.7521933213,0.01,134.548049445,3.50449e-18,0.01,0.7,68.8642,500.0
76.2251,2,0.005,100,10.622,1.0,500,500.0,77.698046301,200.000000102,1.0,89.0033661786,77.698046301,1.0,1.0,,77.698046301,0.005,89.0033661786,2.1793e-19,0.005,0.7,72.044,500.0
76.8525,2,0.00333333,100,9.29378,1.0,500,500.0,78.1071642576,299.999969474,1.0,31.4211676322,78.1071642576,1.0,1.0,,78.1071642576,0.00333333,31.4211676322,5.43914e-20,0.00333333,0.7,73.4386,500.0
77.841,2,0.0025,100,9.3237,1.0,500,500.0,80.8066934587,400.0,1.0,77.6517346331,80.8066934587,1.0,1.0,,80.8066934587,0.0025,77.6517346331,5.4346e-20,0.0025,0.7,74.7884,500.0
78.3628,1,0.002,100,9.08695,1.0,500,500.0,80.4500761136,500.000006643,1.0,60.2951909301,80.4500761136,1.0,1.0,,80.4500761136,0.002,60.2951909301,5.43187e-20,0.002,0.7,75.62,500.0
72.7928,2,0.01,100,12.0439,1.0,500,500.0,72.7928085953,100.0,1.0,146.521229997,72.7928085953,1.0,1.0,,72.7928085953,0.01,146.521229997,3.50449e-18,0.01,0.7,67.0227,500.0
72.0729,2,0.005,100,11.2306,1.0,500,500.0,71.3529513524,200.000000102,1.0,107.231442473,71.3529513524,1.0,1.0,,71.3529513524,0.005,107.231442473,2.1793e-19,0.005,0.7,67.9928,500.0
73.147,2,0.00333333,100,11.4695,1.0,500,500.0,75.2951642574,299.999969474,1.0,136.841314156,75.2951642574,1.0,1.0,,75.2951642574,0.00333333,136.841314156,5.43914e-20,0.00333333,0.7,69.7114,500.0
72.8284,2,0.0025,100,11.6673,1.0,500,500.0,71.8728919708,400.0,1.0,150.137267312,71.8728919708,1.0,1.0,,71.8728919708,0.0025,150.137267312,5.4346e-20,0.0025,0.7,69.8532,500.0
74.0793,1,0.002,100,12.8462,1.0,500,500.0,79.0827361646,500.000006643,1.0,251.853345343,79.0827361646,1.0,1.0,,79.0827361646,0.002,251.853345343,5.43187e-20,0.002,0.7,71.2821,500.0
78.4092,2,0.01,100,13.4079,1.0,500,500.0,78.4091825103,100.0,1.0,181.58791322,78.4091825103,1.0,1.0,,78.4091825103,0.01,181.58791322,3.50449e-18,0.01,0.7,72.3751,500.0
78.8552,2,0.005,100,12.1396,1.0,500,500.0,79.3012558999,200.000000102,1.0,115.725038607,79.3012558999,1.0,1.0,,79.3012558999,0.005,115.725038607,2.1793e-19,0.005,0.7,74.5885,500.0
75.7772,2,0.00333333,100,13.5093,1.0,500,500.0,69.6211265321,299.999969474,1.0,197.897142125,69.6211265321,1.0,1.0,,69.6211265321,0.00333333,197.897142125,5.43914e-20,0.00333333,0.7,72.1143,500.0
76.4373,2,0.0025,100,13.1792,1.0,500,500.0,78.4176751007,400.0,1.0,143.469047088,78.4176751007,1.0,1.0,,78.4176751007,0.0025,143.469047088,5.4346e-20,0.0025,0.7,73.2652,500.0
76.4935,1,0.002,100,12.8923,1.0,500,500.0,76.718027747,500.000006643,1.0,137.599021897,76.718027747,1.0,1.0,,76.718027747,0.002,137.599021897,5.43187e-20,0.002,0.7,73.6562,500.0
82.6581,2,0.01,100,11.3688,1.0,500,500.0,82.6580517635,100.0,1.0,130.556198468,82.6580517635,1.0,1.0,,82.6580517635,0.01,130.556198468,3.50449e-18,0.01,0.7,76.5618,500.0
80.6935,2,0.005,100,9.33755,1.0,500,500.0,78.728895741,200.000000102,1.0,37.7878592938,78.728895741,1.0,1.0,,78.728895741,0.005,37.7878592938,2.1793e-19,0.005,0.7,76.3548,500.0
78.5205,2,0.00333333,100,11.5599,1.0,500,500.0,74.1746287759,299.999969474,1.0,200.184326536,74.1746287759,1.0,1.0,,74.1746287759,0.00333333,200.184326536,5.43914e-20,0.00333333,0.7,74.978,500.0
77.0387,2,0.0025,100,13.4692,1.0,500,500.0,72.5934243431,400.0,1.0,301.454110176,72.5934243431,1.0,1.0,,72.5934243431,0.0025,301.454110176,5.4346e-20,0.0025,0.7,73.9708,500.0
76.7335,1,0.002,100,13.6781,1.0,500,500.0,75.5123736707,500.000006643,1.0,210.001278885,75.5123736707,1.0,1.0,,75.5123736707,0.002,210.001278885,5.43187e-20,0.002,0.7,73.9895,500.0
70.4238,2,0.01,100,14.9022,1.0,500,500.0,70.4237958807,100.0,1.0,224.319936485,70.4237958807,1.0,1.0,,70.4237958807,0.01,224.319936485,3.50449e-18,0.01,0.7,64.6862,500.0
74.2238,2,0.005,100,12.2977,1.0,500,500.0,78.0239070782,200.000000102,1.0,52.0309209676,78.0239070782,1.0,1.0,,78.0239070782,0.005,52.0309209676,2.1793e-19,0.005,0.7,69.9007,500.0
73.8993,2,0.00333333,100,12.366,1.0,500,500.0,73.2503142385,299.999969474,1.0,157.224153277,73.2503142385,1.0,1.0,,73.2503142385,0.00333333,157.224153277,5.43914e-20,0.00333333,0.7,70.3695,500.0
73.4789,2,0.0025,100,13.2293,1.0,500,500.0,72.2175554455,400.0,1.0,241.602596147,72.2175554455,1.0,1.0,,72.2175554455,0.0025,241.602596147,5.4346e-20,0.0025,0.7,70.272,500.0
