AvgDiscRet,ESSClassic,BatchSize,eRenyi2,MaxNormIw,Delta,AvgRet,VarNormIw,MaxVanillaIw,ESSRenyi,MinVanillaIw,VanillaAvgRet,IterType,EpsThisIter,MinNormIw,AvgVanillaIw,AvgEpLen,VarDiscRet,J,AvgNormIw,VarJ,Bound,VarVanillaIw,VarRet
-369.9780693,96.2329289194,100,1.03424,0.0143512,0.2,-369.9780693,3.95407e-06,1.4189,96.6890102601,0.52154,-369.9780693,1,100,0.00527502,0.988697,500.0,1682.83729473,-366.557,0.01,39.235,-467.874,0.0386519,1682.83729473
-357.834377554,98.7461513772,100,1.01486,0.0124753,0.2,-357.834377554,1.28261e-06,1.25374,98.5360562616,0.540627,-357.834377554,1,100,0.00537951,1.00497,500.0,1074.42432428,-356.444,0.01,32.0255,-450.08,0.012954,1074.42432428
-361.265671078,98.3527048995,100,1.01438,0.0130372,0.2,-361.265671078,1.69178e-06,1.28738,98.5820166905,0.715817,-361.265671078,1,100,0.00724906,0.987462,500.0,1111.13973235,-359.935,0.01,33.7595,-454.523,0.0164963,1111.13973235
-368.063342514,98.0845251243,100,1.01977,0.0154671,0.2,-368.063342514,1.97262e-06,1.53879,98.0616803945,0.686162,-368.063342514,1,100,0.00689693,0.994879,500.0,1308.60433865,-366.092,0.01,34.6936,-463.881,0.0195247,1308.60433865
-360.636832777,98.6549753515,100,1.01545,0.0143702,0.2,-360.636832777,1.37715e-06,1.46125,98.4780676782,0.67665,-360.636832777,1,100,0.00665426,1.01687,500.0,879.31173921,-359.391,0.01,30.1701,-443.987,0.01424,879.31173921
-360.084385156,98.6889500596,100,1.0128,0.0132954,0.2,-360.084385156,1.34187e-06,1.37041,98.7366090529,0.75132,-360.084385156,1,100,0.0072891,1.03074,500.0,1164.94201161,-358.896,0.01,33.6329,-453.586,0.0142565,1164.94201161
-359.82039609,98.9254601829,100,1.00978,0.0131508,0.2,-359.82039609,1.09718e-06,1.30056,99.031151705,0.748334,-359.82039609,1,100,0.00756685,0.988965,500.0,1378.54207303,-358.891,0.01,36.7529,-454.873,0.010731,1378.54207303
-354.890507074,97.6931634944,100,1.02242,0.0148346,0.2,-354.890507074,2.38518e-06,1.48333,97.8072385636,0.52128,-354.890507074,1,100,0.00521327,0.999909,500.0,1018.99852031,-352.926,0.01,32.0968,-439.6,0.0238474,1018.99852031
-358.387963515,98.6950230947,100,1.01172,0.0150266,0.2,-358.387963515,1.33555e-06,1.50354,98.8416289635,0.818238,-358.387963515,1,100,0.0081776,1.00059,500.0,1526.01491685,-357.099,0.01,37.6575,-468.568,0.0133712,1526.01491685
-359.572382392,97.741215171,100,1.02433,0.0133529,0.2,-359.572382392,2.33434e-06,1.34367,97.6249460442,0.612213,-359.572382392,1,100,0.00608394,1.00628,500.0,1025.48212313,-357.308,0.01,30.1906,-451.54,0.0236374,1025.48212313
-353.272382308,99.1616533394,100,1.00881,0.0117359,0.2,-353.272382308,8.53968e-07,1.17879,99.1263264482,0.760914,-353.272382308,1,100,0.00757554,1.00444,500.0,1025.0263425,-352.442,0.01,31.7029,-445.52,0.0086156,1025.0263425
-357.848649679,95.1737881506,100,1.03973,0.0199788,0.2,-357.848649679,5.12218e-06,1.99368,96.1791508391,0.645147,-357.848649679,1,100,0.00646507,0.997897,500.0,977.933925575,-354.603,0.01,32.0212,-443.482,0.0510066,977.933925575
-361.731671084,93.8895988849,100,1.05334,0.016046,0.2,-361.731671084,6.5738e-06,1.55952,94.9364018611,0.423411,-361.731671084,1,100,0.00435651,0.971906,500.0,1422.5983955,-356.79,0.01,33.1155,-455.617,0.0620962,1422.5983955
-357.912341426,95.9493789254,100,1.02803,0.016434,0.2,-357.912341426,4.26427e-06,1.65906,97.2738283603,0.458946,-357.912341426,1,100,0.00454613,1.00953,500.0,1124.64582333,-355.085,0.01,31.4637,-452.756,0.0434593,1124.64582333
-353.555624128,98.8004953385,100,1.01351,0.0127427,0.2,-353.555624128,1.22631e-06,1.26782,98.6668589363,0.722523,-353.555624128,1,100,0.00726202,0.994934,500.0,799.77579993,-352.432,0.01,28.1291,-438.541,0.0121391,799.77579993
-357.461920291,96.3986338576,100,1.03552,0.0147919,0.2,-357.461920291,3.77363e-06,1.51077,96.5699544388,0.487488,-357.461920291,1,100,0.00477296,1.02135,500.0,1056.56373064,-354.472,0.01,32.4929,-442.534,0.0393651,1056.56373064
-364.594474666,98.9049723721,100,1.01063,0.0131438,0.2,-364.594474666,1.11833e-06,1.29769,98.9481563631,0.715084,-364.594474666,1,100,0.0072428,0.987302,500.0,924.349906863,-363.66,0.01,30.8204,-454.879,0.0109011,924.349906863
-356.699408546,98.4577073211,100,1.01453,0.0133987,0.2,-356.699408546,1.58227e-06,1.33562,98.5677225621,0.739626,-356.699408546,1,100,0.0074198,0.996828,500.0,1010.12118986,-355.397,0.01,31.6781,-445.962,0.0157225,1010.12118986
-354.378135317,98.1923359925,100,1.01451,0.01541,0.2,-354.378135317,1.85957e-06,1.53824,98.5697957645,0.683059,-354.378135317,1,100,0.00684287,0.998205,500.0,999.60718483,-353.109,0.01,31.6662,-444.804,0.018529,999.60718483
-357.436739956,97.988912068,100,1.01675,0.0146736,0.2,-357.436739956,2.07308e-06,1.43253,98.3529882404,0.594387,-357.436739956,1,100,0.00608841,0.976259,500.0,1332.76649412,-355.861,0.01,36.5163,-451.756,0.0197581,1332.76649412
-352.297220018,98.0947172981,100,1.01752,0.0130627,0.2,-352.297220018,1.9619e-06,1.31833,98.2777222262,0.535217,-352.297220018,1,100,0.00530323,1.00923,500.0,883.689291656,-350.784,0.01,29.8553,-437.569,0.0199827,883.689291656
-350.197829119,97.5539240361,100,1.02227,0.0129414,0.2,-350.197829119,2.53274e-06,1.28814,97.8215411024,0.540163,-350.197829119,1,100,0.00542677,0.995368,500.0,932.786590039,-348.12,0.01,28.2146,-439.737,0.0250933,932.786590039
-360.438777589,99.2837259295,100,1.0057,0.0126306,0.2,-360.438777589,7.2869e-07,1.27866,99.4332077865,0.791211,-360.438777589,1,100,0.00781559,1.01235,500.0,938.17268836,-359.939,0.01,30.7839,-448.078,0.00746798,938.17268836
-350.503053675,98.8832935062,100,1.00932,0.0136922,0.2,-350.503053675,1.1407e-06,1.36713,99.076510388,0.60242,-350.503053675,1,100,0.00603339,0.998477,500.0,987.633912018,-349.692,0.01,31.3071,-436.447,0.0113722,987.633912018
-353.258739056,98.6398273016,100,1.01049,0.0123903,0.2,-353.258739056,1.39284e-06,1.22202,98.9623509051,0.578942,-353.258739056,1,100,0.00587001,0.986272,500.0,1165.53852754,-352.263,0.01,33.294,-444.219,0.0135486,1165.53852754
-355.641395315,99.28213118,100,1.00605,0.0120165,0.2,-355.641395315,7.30357e-07,1.205,99.3988276102,0.826703,-355.641395315,1,100,0.00824404,1.00279,500.0,1196.1798933,-355.065,0.01,33.5985,-448.571,0.00734437,1196.1798933
-358.827256042,98.7991518773,100,1.00922,0.0139803,0.2,-358.827256042,1.22772e-06,1.37908,99.0866217478,0.699006,-358.827256042,1,100,0.00708612,0.986445,500.0,1246.66672063,-357.939,0.01,34.9266,-454.499,0.0119466,1246.66672063
-351.907349926,98.8232118572,100,1.0099,0.0123583,0.2,-351.907349926,1.20283e-06,1.2254,99.0198360554,0.578115,-351.907349926,1,100,0.00583034,0.991564,500.0,1121.58852675,-350.996,0.01,33.4488,-438.629,0.0118262,1121.58852675
-354.896684361,96.916551584,100,1.02264,0.0153967,0.2,-354.896684361,3.21368e-06,1.54805,97.7860775681,0.538896,-354.896684361,1,100,0.00535981,1.00544,500.0,1259.87433736,-352.766,0.01,33.9767,-445.005,0.0324873,1259.87433736
-360.074318086,96.9415284023,100,1.02564,0.0145505,0.2,-360.074318086,3.18682e-06,1.46044,97.4997565007,0.563054,-360.074318086,1,100,0.00560977,1.0037,500.0,972.684616742,-357.808,0.01,31.4112,-452.147,0.0321046,972.684616742
-351.82958739,98.1828110962,100,1.01716,0.0130756,0.2,-351.82958739,1.86953e-06,1.31476,98.3131515719,0.611202,-351.82958739,1,100,0.00607852,1.00551,500.0,1005.22790424,-350.378,0.01,31.3311,-441.03,0.0189019,1005.22790424
-355.868262245,97.7897596501,100,1.01769,0.0148135,0.2,-355.868262245,2.28301e-06,1.52232,98.2613292501,0.582969,-355.868262245,1,100,0.00567281,1.02765,500.0,1381.15761754,-354.082,0.01,35.4734,-455.377,0.0241103,1381.15761754
-358.47091686,96.1177101856,100,1.03336,0.0154885,0.2,-358.47091686,4.07989e-06,1.51868,96.7717069636,0.523335,-358.47091686,1,100,0.00533733,0.980519,500.0,1589.5215769,-355.406,0.01,38.2539,-452.645,0.0392248,1589.5215769
-355.467537522,98.1571351275,100,1.01307,0.0139845,0.2,-355.467537522,1.8964e-06,1.40991,98.7102466471,0.632755,-355.467537522,1,100,0.00627612,1.00819,500.0,1126.98952453,-354.342,0.01,34.375,-440.019,0.019276,1126.98952453
-358.603545992,98.9265896811,100,1.00693,0.0117085,0.2,-358.603545992,1.09605e-06,1.16658,99.3116995217,0.580463,-358.603545992,1,100,0.00582587,0.996355,500.0,1180.86909194,-357.969,0.01,34.4462,-446.848,0.0108807,1180.86909194
-351.386822459,97.5632786131,100,1.02028,0.014241,0.2,-351.386822459,2.52283e-06,1.41178,98.0126192032,0.443274,-351.386822459,1,100,0.00447142,0.991348,500.0,1039.71115234,-349.504,0.01,32.7015,-440.002,0.0247937,1039.71115234
-352.8826354,98.4915861491,100,1.01246,0.0122445,0.2,-352.8826354,1.54699e-06,1.20359,98.7691603052,0.581213,-352.8826354,1,100,0.00591289,0.98296,500.0,1297.71902534,-351.484,0.01,34.1194,-467.511,0.0149472,1297.71902534
-352.078183292,97.1973937669,100,1.02482,0.0151233,0.2,-352.078183292,2.91253e-06,1.55613,97.5779098135,0.487849,-352.078183292,1,100,0.00474119,1.02896,500.0,951.551950039,-349.941,0.01,30.4975,-434.161,0.0308366,951.551950039
-354.199980578,98.9667648855,100,1.01214,0.0129282,0.2,-354.199980578,1.05454e-06,1.28817,98.8009766313,0.68737,-354.199980578,1,100,0.00689853,0.996401,500.0,1323.58147968,-352.979,0.01,36.3849,-451.513,0.0104696,1323.58147968
-354.945958203,93.1643486728,100,1.03446,0.0319273,0.2,-354.945958203,7.4113e-06,3.30864,96.6692326485,0.715069,-354.945958203,1,100,0.00690017,1.03631,500.0,1287.88141103,-352.545,0.01,42.0599,-440.128,0.0795921,1287.88141103
-353.734282761,98.2401861332,100,1.01622,0.0147736,0.2,-353.734282761,1.80944e-06,1.4861,98.4041223506,0.729818,-353.734282761,1,100,0.00725529,1.00591,500.0,1001.13224811,-352.331,0.01,31.4825,-439.168,0.0183089,1001.13224811
-357.722567694,95.2997804507,100,1.03901,0.0174973,0.2,-357.722567694,4.98185e-06,1.73023,96.2458244008,0.453915,-357.722567694,1,100,0.00459031,0.988853,500.0,1363.47048564,-354.182,0.01,35.5356,-451.683,0.048714,1363.47048564
-361.329892485,98.8119601791,100,1.00977,0.0125592,0.2,-361.329892485,1.21448e-06,1.23164,99.0328937031,0.71365,-361.329892485,1,100,0.00727721,0.980664,500.0,1007.78764544,-360.423,0.01,31.9018,-453.95,0.0116797,1007.78764544
-356.304590658,98.473564656,100,1.01099,0.0132544,0.2,-356.304590658,1.56576e-06,1.31009,98.9132476485,0.582502,-356.304590658,1,100,0.00589328,0.988419,500.0,1045.77311066,-355.269,0.01,31.6485,-451.463,0.0152971,1045.77311066
-356.451898992,99.132065084,100,1.01014,0.012124,0.2,-356.451898992,8.84404e-07,1.2226,98.996569949,0.614569,-356.451898992,1,100,0.00609443,1.00841,500.0,1140.06214814,-355.482,0.01,33.402,-447.451,0.00899344,1140.06214814
-353.167409423,97.2511224819,100,1.0277,0.0125314,0.2,-353.167409423,2.85511e-06,1.26943,97.3047335995,0.530166,-353.167409423,1,100,0.00523362,1.013,500.0,1275.08983179,-350.828,0.01,35.7786,-441.038,0.0292984,1275.08983179
-350.362266665,97.5407478376,100,1.02058,0.0156322,0.2,-350.362266665,2.54672e-06,1.55395,97.983677579,0.544361,-350.362266665,1,100,0.00547607,0.994071,500.0,1347.93715522,-348.391,0.01,35.7146,-444.853,0.0251661,1347.93715522
-349.047709437,98.3378266597,100,1.01078,0.0120983,0.2,-349.047709437,1.70737e-06,1.19435,98.93391922,0.541323,-349.047709437,1,100,0.0054834,0.987204,500.0,945.294366774,-348.039,0.01,30.7662,-435.788,0.0166396,945.294366774
-348.439926169,98.1909205019,100,1.01768,0.0143472,0.2,-348.439926169,1.861e-06,1.42565,98.2626298975,0.634504,-348.439926169,1,100,0.0063854,0.99368,500.0,1283.83397374,-346.835,0.01,35.7552,-437.883,0.0183755,1283.83397374
-360.312278168,98.0370485847,100,1.01682,0.0142863,0.2,-360.312278168,2.0225e-06,1.45481,98.3460698364,0.571293,-360.312278168,1,100,0.00561012,1.01833,500.0,1572.27177372,-358.604,0.01,38.2238,-456.85,0.0209731,1572.27177372
-352.732841826,97.0782204829,100,1.02209,0.0145869,0.2,-352.732841826,3.04011e-06,1.45293,97.8382669186,0.447879,-352.732841826,1,100,0.00449654,0.996051,500.0,1195.77091407,-350.556,0.01,32.4349,-447.149,0.0301615,1195.77091407
-352.441824678,99.1125503261,100,1.00891,0.0121421,0.2,-352.441824678,9.04425e-07,1.21942,99.1168745237,0.759436,-352.441824678,1,100,0.00756192,1.00429,500.0,930.341791079,-351.624,0.01,30.5167,-447.43,0.00912199,930.341791079
-349.873570845,95.8637334722,100,1.02623,0.0152648,0.2,-349.873570845,4.35833e-06,1.50879,97.4441920362,0.302964,-349.873570845,1,100,0.00306516,0.988412,500.0,1048.43216051,-347.425,0.01,29.7917,-447.237,0.0425791,1048.43216051
-355.493456763,97.5090486128,100,1.02409,0.0143562,0.2,-355.493456763,2.58042e-06,1.44483,97.6478218943,0.713466,-355.493456763,1,100,0.00708918,1.00642,500.0,1356.28958452,-353.31,0.01,36.6883,-445.25,0.0261363,1356.28958452
-360.620738123,96.9732183762,100,1.02533,0.0131783,0.2,-360.620738123,3.15279e-06,1.32352,97.5298303037,0.524407,-360.620738123,1,100,0.00522152,1.00432,500.0,1389.34079168,-358.197,0.01,35.1057,-455.639,0.0318008,1389.34079168
-351.429732599,97.0322436636,100,1.02775,0.013485,0.2,-351.429732599,3.08942e-06,1.37483,97.2998917229,0.440117,-351.429732599,1,100,0.00431689,1.01952,500.0,1696.06590906,-348.43,0.01,37.3154,-446.909,0.0321123,1696.06590906
-351.018131921,97.1413790633,100,1.0265,0.0177161,0.2,-351.018131921,2.97249e-06,1.77585,97.4187188091,0.683045,-351.018131921,1,100,0.00681412,1.0024,500.0,1123.50527741,-348.865,0.01,35.3219,-436.384,0.0298675,1123.50527741
-349.094492732,99.3576729359,100,1.00871,0.0124006,0.2,-349.094492732,6.53008e-07,1.23615,99.1367760263,0.789021,-349.094492732,1,100,0.00791518,0.996846,500.0,792.202315882,-348.307,0.01,28.0069,-435.842,0.00648895,792.202315882
-349.576753793,98.9560018384,100,1.00896,0.0140504,0.2,-349.576753793,1.06563e-06,1.40336,99.1119208892,0.784347,-349.576753793,1,100,0.00785285,0.998805,500.0,1220.75195796,-348.78,0.01,34.6162,-441.349,0.0106309,1220.75195796
-353.743252079,97.950861395,100,1.02148,0.0132258,0.2,-353.743252079,2.11315e-06,1.29573,97.8968751944,0.637431,-353.743252079,1,100,0.00650642,0.979696,500.0,1259.70456616,-351.521,0.01,33.0563,-459.974,0.0202821,1259.70456616
-350.011149638,97.9531596078,100,1.02166,0.0123088,0.2,-350.011149638,2.11072e-06,1.24635,97.8800493892,0.491001,-350.011149638,1,100,0.00484908,1.01257,500.0,1201.21369755,-348.034,0.01,33.1961,-438.463,0.021641,1201.21369755
-349.446595947,99.601734386,100,1.00766,0.0131715,0.2,-349.446595947,4.03898e-07,1.30383,99.2398668333,0.893873,-349.446595947,1,100,0.00903004,0.989889,500.0,1122.66141115,-348.758,0.01,33.0187,-435.288,0.00395771,1122.66141115
-342.38322974,99.3678428155,100,1.00932,0.0121144,0.2,-342.38322974,6.42548e-07,1.2221,99.0768146349,0.802564,-342.38322974,1,100,0.0079556,1.0088,500.0,1013.09188351,-341.567,0.01,31.3697,-426.342,0.00653912,1013.09188351
-354.116526903,99.0168963937,100,1.01328,0.0135751,0.2,-354.116526903,1.0029e-06,1.34224,98.6891807886,0.758972,-354.116526903,1,100,0.00767604,0.988755,500.0,891.00016856,-352.92,0.01,29.6744,-441.322,0.00980467,891.00016856
-349.676161427,97.55346922,100,1.01948,0.0150246,0.2,-349.676161427,2.53322e-06,1.50635,98.08914263,0.629844,-349.676161427,1,100,0.00628218,1.00259,500.0,965.175317147,-347.97,0.01,31.6754,-441.251,0.0254635,965.175317147
-354.590729422,97.9838706418,100,1.01811,0.0122623,0.2,-354.590729422,2.07842e-06,1.23885,98.2210837562,0.404401,-354.590729422,1,100,0.0040028,1.0103,500.0,1075.45726902,-352.895,0.01,31.036,-444.762,0.0212144,1075.45726902
-350.033296646,99.4410374127,100,1.00712,0.0125055,0.2,-350.033296646,5.67788e-07,1.2528,99.2931615786,0.825686,-350.033296646,1,100,0.00824207,1.0018,500.0,1041.93871923,-349.425,0.01,32.412,-437.828,0.00569828,1041.93871923
-345.647771625,93.0974572951,100,1.05089,0.0167433,0.2,-345.647771625,7.48916e-06,1.59382,95.1577970139,0.28946,-345.647771625,1,100,0.00304082,0.951914,500.0,1033.85324894,-341.19,0.01,30.6146,-431.73,0.0678624,1033.85324894
-352.14478096,98.1690573344,100,1.01709,0.0128332,0.2,-352.14478096,1.8839e-06,1.28421,98.3198233466,0.663489,-352.14478096,1,100,0.00663029,1.00069,500.0,1274.8875137,-350.517,0.01,33.556,-447.197,0.0188651,1274.8875137
-350.377816025,97.9800637703,100,1.01598,0.0169411,0.2,-350.377816025,2.08242e-06,1.70624,98.4266719295,0.736986,-350.377816025,1,100,0.00731748,1.00716,500.0,1008.75061707,-348.982,0.01,31.4629,-437.787,0.0211234,1008.75061707
-350.057125262,97.5350583959,100,1.02305,0.0131204,0.2,-350.057125262,2.55277e-06,1.31908,97.7473593346,0.540196,-350.057125262,1,100,0.00537314,1.00536,500.0,1565.99825828,-347.899,0.01,38.3963,-448.668,0.0258024,1565.99825828
-344.001301278,98.4059693549,100,1.01582,0.0133374,0.2,-344.001301278,1.6362e-06,1.34863,98.4427966524,0.655687,-344.001301278,1,100,0.00648449,1.01116,500.0,986.5700324,-342.651,0.01,31.4276,-428.663,0.0167293,986.5700324
-351.942921658,97.7368000685,100,1.01905,0.013979,0.2,-351.942921658,2.33898e-06,1.42077,98.1306001629,0.547768,-351.942921658,1,100,0.00538952,1.01636,500.0,1187.0586347,-350.177,0.01,33.4458,-440.783,0.0241612,1187.0586347
-349.613368209,97.8507214838,100,1.02189,0.013573,0.2,-349.613368209,2.21866e-06,1.37424,97.8581605142,0.527408,-349.613368209,1,100,0.00520908,1.01248,500.0,1155.27248659,-347.293,0.01,31.4837,-446.437,0.0227437,1155.27248659
-347.089663832,96.610067961,100,1.02899,0.0168699,0.2,-347.089663832,3.54429e-06,1.66585,97.1827952579,0.660453,-347.089663832,1,100,0.00668831,0.987473,500.0,1088.02365693,-344.832,0.01,34.3037,-430.136,0.0345604,1088.02365693
-351.927116361,99.2909436679,100,1.00722,0.0133084,0.2,-351.927116361,7.21333e-07,1.33122,99.2835368037,0.849895,-351.927116361,1,100,0.0084965,1.00029,500.0,1070.10489038,-351.263,0.01,32.3642,-441.758,0.00721748,1070.10489038
-351.340935319,99.0628528938,100,1.01158,0.0132686,0.2,-351.340935319,9.55589e-07,1.32939,98.8548260414,0.83014,-351.340935319,1,100,0.00828562,1.0019,500.0,1052.49284002,-350.277,0.01,31.9577,-443.154,0.00959233,1052.49284002
-353.583577063,97.5829355475,100,1.01754,0.0135924,0.2,-353.583577063,2.50198e-06,1.33632,98.2765248012,0.553232,-353.583577063,1,100,0.0056272,0.98314,500.0,1323.1710463,-351.885,0.01,36.5284,-446.939,0.0241832,1323.1710463
-349.68359524,96.9311282024,100,1.03063,0.0162703,0.2,-349.68359524,3.19802e-06,1.62286,97.0277290888,0.568061,-349.68359524,1,100,0.00569521,0.997436,500.0,1095.71091562,-346.936,0.01,32.2936,-435.474,0.0318164,1095.71091562
-348.326529484,98.5986748563,100,1.01369,0.0142373,0.2,-348.326529484,1.43561e-06,1.42638,98.6499298517,0.615435,-348.326529484,1,100,0.00614294,1.00186,500.0,963.769357588,-347.098,0.01,31.0515,-438.601,0.0144095,963.769357588
-356.547085772,98.2683471757,100,1.01054,0.0163299,0.2,-356.547085772,1.78e-06,1.64468,98.9570274746,0.876815,-356.547085772,1,100,0.00870586,1.00715,500.0,1138.29197081,-355.575,0.01,32.7795,-450.797,0.0180556,1138.29197081
-344.936805167,99.5175224713,100,1.00463,0.0122604,0.2,-344.936805167,4.89689e-07,1.2215,99.538782485,0.784109,-344.936805167,1,100,0.00787024,0.996297,500.0,1047.79346251,-344.498,0.01,32.2387,-436.877,0.00486069,1047.79346251
-355.492427338,96.8143929113,100,1.01958,0.0166963,0.2,-355.492427338,3.32366e-06,1.72291,98.0794746277,0.720175,-355.492427338,1,100,0.00697905,1.03191,500.0,1009.1556566,-353.839,0.01,32.937,-445.297,0.0353916,1009.1556566
-347.65071073,98.2025657816,100,1.01533,0.0141335,0.2,-347.65071073,1.84883e-06,1.41878,98.4897686316,0.567445,-347.65071073,1,100,0.00565274,1.00384,500.0,1016.81345393,-346.351,0.01,32.0996,-432.874,0.0186306,1016.81345393
-355.561376268,94.9039349527,100,1.04154,0.0152847,0.2,-355.561376268,5.42395e-06,1.48628,96.0117384957,0.488964,-355.561376268,1,100,0.00502846,0.972394,500.0,1700.56094919,-351.254,0.01,37.7066,-457.208,0.0512861,1700.56094919
-360.832856456,94.0247407079,100,1.04196,0.0147713,0.2,-360.832856456,6.4192e-06,1.44691,95.9731276414,0.119723,-360.832856456,1,100,0.00122223,0.979543,500.0,1444.89183677,-356.949,0.01,36.356,-457.447,0.0615925,1444.89183677
-355.157289187,99.2989225172,100,1.00939,0.0116043,0.2,-355.157289187,7.13162e-07,1.14761,99.0694079237,0.789207,-355.157289187,1,100,0.00798019,0.988957,500.0,1215.2709943,-354.248,0.01,34.0112,-448.323,0.00697497,1215.2709943
-350.159687167,98.5671116679,100,1.0141,0.0139136,0.2,-350.159687167,1.46842e-06,1.37578,98.609852324,0.648643,-350.159687167,1,100,0.00655991,0.988798,500.0,1310.13972053,-348.89,0.01,35.5796,-440.628,0.0143571,1310.13972053
-351.559150345,98.8733223548,100,1.01279,0.0138038,0.2,-351.559150345,1.15103e-06,1.40693,98.7371204067,0.793972,-351.559150345,1,100,0.00778985,1.01924,500.0,1221.58151425,-350.368,0.01,34.7102,-446.606,0.0119575,1221.58151425
-347.865667191,96.7776890356,100,1.02268,0.0188429,0.2,-347.865667191,3.36325e-06,1.90183,97.782726397,0.755416,-347.865667191,1,100,0.0074845,1.00931,500.0,1114.01100537,-345.993,0.01,33.9439,-436.418,0.0342614,1114.01100537
-350.58099994,98.6303008436,100,1.01357,0.0133471,0.2,-350.58099994,1.40278e-06,1.35549,98.6611030919,0.709201,-350.58099994,1,100,0.00698324,1.01558,500.0,1286.93807313,-349.365,0.01,35.9971,-441.214,0.0144682,1286.93807313
-352.293939146,98.1054248032,100,1.01866,0.0137857,0.2,-352.293939146,1.95065e-06,1.38637,98.1684508437,0.438197,-352.293939146,1,100,0.00435734,1.00565,500.0,1381.1898265,-350.25,0.01,34.8071,-451.781,0.0197276,1381.1898265
-351.171021281,97.0582509751,100,1.02386,0.0138976,0.2,-351.171021281,3.06149e-06,1.36869,97.6696622502,0.423487,-351.171021281,1,100,0.00430007,0.984837,500.0,1364.53162618,-348.568,0.01,33.2046,-457.628,0.0296936,1364.53162618
-351.861002076,97.2719060812,100,1.02474,0.0182425,0.2,-351.861002076,2.83291e-06,1.84014,97.5855492651,0.608949,-351.861002076,1,100,0.00603689,1.00871,500.0,1157.06955607,-349.66,0.01,34.0838,-440.408,0.028825,1157.06955607
-349.639456441,99.2901070283,100,1.00656,0.011703,0.2,-349.639456441,7.22202e-07,1.15916,99.3479725565,0.784512,-349.639456441,1,100,0.00792051,0.990481,500.0,1245.07603759,-348.975,0.01,34.8043,-451.18,0.00708518,1245.07603759
-345.841008855,97.4595101989,100,1.02137,0.0143554,0.2,-345.841008855,2.63306e-06,1.4189,97.9080156203,0.624285,-345.841008855,1,100,0.00631606,0.988408,500.0,850.848011717,-344.013,0.01,29.2434,-431.968,0.0257237,850.848011717
-349.34889936,98.5101223164,100,1.01085,0.0116964,0.2,-349.34889936,1.5277e-06,1.16056,98.9268721833,0.489346,-349.34889936,1,100,0.00493173,0.992239,500.0,894.182323746,-348.286,0.01,28.3366,-437.575,0.0150408,894.182323746
-352.631281018,99.6538820421,100,1.00361,0.0123946,0.2,-352.631281018,3.50834e-07,1.2537,99.6401905237,0.919567,-352.631281018,1,100,0.00909123,1.01149,500.0,1133.05511529,-352.307,0.01,33.0569,-438.647,0.00358941,1133.05511529
-352.116165849,98.5186890552,100,1.01162,0.0137975,0.2,-352.116165849,1.51878e-06,1.34968,98.8510750571,0.690711,-352.116165849,1,100,0.00706099,0.978207,500.0,966.324803363,-351.106,0.01,30.9949,-438.022,0.014533,966.324803363
-349.329178276,97.5215099498,100,1.01773,0.0140927,0.2,-349.329178276,2.56717e-06,1.39987,98.2581871203,0.429014,-349.329178276,1,100,0.00431897,0.993324,500.0,1044.43789263,-347.764,0.01,31.551,-439.493,0.0253301,1044.43789263
-349.364912532,96.3757318662,100,1.02616,0.0147008,0.2,-349.364912532,3.79856e-06,1.4719,97.4510746955,0.450736,-349.364912532,1,100,0.00450179,1.00124,500.0,1299.13981794,-346.867,0.01,34.3362,-437.946,0.0380796,1299.13981794
-346.666712598,98.2694544463,100,1.01488,0.0136678,0.2,-346.666712598,1.7788e-06,1.34255,98.5338687386,0.634979,-346.666712598,1,100,0.00646442,0.982267,500.0,961.909130475,-345.424,0.01,31.4106,-428.882,0.0171627,961.909130475
-345.87314544,98.6864573217,100,1.01272,0.0171542,0.2,-345.87314544,1.34446e-06,1.68307,98.7442682919,0.776635,-345.87314544,1,100,0.00791564,0.981139,500.0,906.427472107,-344.767,0.01,29.3395,-433.778,0.0129422,906.427472107
-344.20795166,98.7676598738,100,1.01489,0.0126133,0.2,-344.20795166,1.26032e-06,1.2435,98.5327460794,0.69511,-344.20795166,1,100,0.00705077,0.985864,500.0,1022.00222458,-342.953,0.01,31.4777,-429.026,0.0122494,1022.00222458
-345.243016345,98.2541968732,100,1.01979,0.0130133,0.2,-345.243016345,1.79479e-06,1.31742,98.0595482714,0.677217,-345.243016345,1,100,0.00668944,1.01237,500.0,834.080242615,-343.648,0.01,27.8499,-427.334,0.0183946,834.080242615
-347.378193076,98.7257897623,100,1.01493,0.014387,0.2,-347.378193076,1.30368e-06,1.44812,98.529146798,0.64119,-347.378193076,1,100,0.00637018,1.00655,500.0,1071.93485174,-346.034,0.01,31.8875,-437.39,0.0132081,1071.93485174
-350.60698123,99.0558775032,100,1.0086,0.0122443,0.2,-350.60698123,9.62768e-07,1.21083,99.1474504594,0.769688,-350.60698123,1,100,0.00778332,0.988893,500.0,979.434571462,-349.88,0.01,30.9701,-438.736,0.00941501,979.434571462
-349.535923286,97.5370030942,100,1.02214,0.0153107,0.2,-349.535923286,2.55071e-06,1.50938,97.8342617856,0.643634,-349.535923286,1,100,0.00652884,0.985832,500.0,1348.86300074,-347.492,0.01,35.4609,-438.515,0.0247895,1348.86300074
