BatchSize,VarVanillaIw,VarRet,AvgVanillaIw,MaxNormIw,VanillaAvgRet,ESSRenyi,AvgEpLen,ESSClassic,EpsThisIter,VarJ,Bound,AvgNormIw,eRenyi2,VarNormIw,MinVanillaIw,J,MaxVanillaIw,AvgDiscRet,Delta,MinNormIw,IterType,AvgRet,VarDiscRet
500,,82.4748682187,1.0,0.0025,4667.34935484,500.0,500.0,400.0,100,8.75742,4434.66,0.0025,1.0,5.4346e-20,1.0,4668.65,1.0,4667.34935484,0.5,0.0025,2,4667.34935484,82.4748682187
500,0.000425525,130.140543338,1.00066,0.00211772,4666.8799369,499.819641822,500.0,499.788085287,100,9.21087,4459.05,0.002,1.00036,1.69986e-09,0.918521,4668.38,1.05956,4666.8799369,0.5,0.00183583,1,4666.8799369,130.140543338
500,,103.489813608,1.0,0.01,4668.92896248,500.0,500.0,100.0,100,10.122,4200.94,0.01,1.0,3.50449e-18,1.0,4668.93,1.0,4668.92896248,0.5,0.01,2,4668.92896248,103.489813608
500,,110.482643719,1.0,0.005,4667.47023554,500.0,500.0,200.000000102,100,10.3174,4337.28,0.005,1.0,2.1793e-19,1.0,4668.2,1.0,4667.47023554,0.5,0.005,2,4667.47023554,110.482643719
500,,99.5357355135,1.0,0.00333333,4669.03424047,500.0,500.0,299.999969474,100,10.1964,4398.28,0.00333333,1.0,5.43914e-20,1.0,4668.48,1.0,4669.03424047,0.5,0.00333333,2,4669.03424047,99.5357355135
500,,117.542027577,1.0,0.0025,4668.64679268,500.0,500.0,400.0,100,10.3476,4434.52,0.0025,1.0,5.4346e-20,1.0,4668.52,1.0,4668.64679268,0.5,0.0025,2,4668.64679268,117.542027577
500,0.000798767,90.8658618647,0.998635,0.00210129,4668.23119762,499.705726351,500.0,499.600712415,100,9.9153,4459.23,0.002,1.00059,3.20381e-09,0.758485,4668.59,1.04921,4668.23119762,0.5,0.00151904,1,4668.23119762,90.8658618647
500,,109.994142299,1.0,0.01,4668.18494277,500.0,500.0,100.0,100,10.4353,4200.21,0.01,1.0,3.50449e-18,1.0,4668.18,1.0,4668.18494277,0.5,0.01,2,4668.18494277,109.994142299
500,,86.583540969,1.0,0.005,4669.27864135,500.0,500.0,200.000000102,100,9.87953,4337.81,0.005,1.0,2.1793e-19,1.0,4668.73,1.0,4669.27864135,0.5,0.005,2,4669.27864135,86.583540969
500,,73.6234796173,1.0,0.00333333,4668.79013972,500.0,500.0,299.999969474,100,9.4534,4398.55,0.00333333,1.0,5.43914e-20,1.0,4668.75,1.0,4668.79013972,0.5,0.00333333,2,4668.79013972,73.6234796173
500,,117.670398799,1.0,0.0025,4666.64716497,500.0,500.0,400.0,100,9.84776,4434.23,0.0025,1.0,5.4346e-20,1.0,4668.23,1.0,4666.64716497,0.5,0.0025,2,4666.64716497,117.670398799
500,0.000711473,182.362992045,1.00139,0.00210823,4665.84859384,499.700546903,500.0,499.646297686,100,10.4299,4458.52,0.002,1.0006,2.83802e-09,0.875978,4667.87,1.05558,4665.84859384,0.5,0.00174953,1,4665.84859384,182.362992045
500,,84.7124341102,1.0,0.01,4668.62461748,500.0,500.0,100.0,100,9.15781,4200.66,0.01,1.0,3.50449e-18,1.0,4668.62,1.0,4668.62461748,0.5,0.01,2,4668.62461748,84.7124341102
500,,79.9850569439,1.0,0.005,4668.22301373,500.0,500.0,200.000000102,100,9.03136,4337.5,0.005,1.0,2.1793e-19,1.0,4668.42,1.0,4668.22301373,0.5,0.005,2,4668.22301373,79.9850569439
500,,20915.7906742,1.0,0.00333333,4653.72704515,500.0,498.47,299.999969474,100,83.6934,4393.33,0.00333333,1.0,5.43914e-20,1.0,4663.52,1.0,4653.72704515,0.5,0.00333333,2,4653.72704515,20915.7906742
500,,98.8530058856,1.0,0.0025,4668.06551871,500.0,500.0,400.0,100,72.6758,4430.66,0.0025,1.0,5.4346e-20,1.0,4664.66,1.0,4668.06551871,0.5,0.0025,2,4668.06551871,98.8530058856
500,0.006247,87.02084553,1.00131,0.00223652,4668.87349631,497.103403288,500.0,496.909986293,100,30.4933,4457.29,0.002,1.00583,2.49225e-08,0.450895,4667.19,1.11973,4668.87349631,0.5,0.000900606,1,4668.87349631,87.02084553
500,,119.936986171,1.0,0.01,4667.72829318,500.0,500.0,100.0,100,10.8967,4199.73,0.01,1.0,3.50449e-18,1.0,4667.73,1.0,4667.72829318,0.5,0.01,2,4667.72829318,119.936986171
500,,87.3016010759,1.0,0.005,4668.3486564,500.0,500.0,200.000000102,100,10.1331,4337.12,0.005,1.0,2.1793e-19,1.0,4668.04,1.0,4668.3486564,0.5,0.005,2,4668.3486564,87.3016010759
500,,144.527330349,1.0,0.00333333,4667.99151354,500.0,500.0,299.999969474,100,10.7772,4397.83,0.00333333,1.0,5.43914e-20,1.0,4668.02,1.0,4667.99151354,0.5,0.00333333,2,4667.99151354,144.527330349
500,,107.386890507,1.0,0.0025,4668.41958812,500.0,500.0,400.0,100,10.6639,4434.13,0.0025,1.0,5.4346e-20,1.0,4668.12,1.0,4668.41958812,0.5,0.0025,2,4668.41958812,107.386890507
500,0.000792673,97.5534065393,0.998449,0.00215108,4667.05160433,499.685068732,500.0,499.603383651,100,10.2728,4458.68,0.002,1.00063,3.18055e-09,0.884328,4668.03,1.07387,4667.05160433,0.5,0.0017714,1,4667.05160433,97.5534065393
500,,59.1410359747,1.0,0.01,4670.06365135,500.0,500.0,100.0,100,7.65177,4202.07,0.01,1.0,3.50449e-18,1.0,4670.06,1.0,4670.06365135,0.5,0.01,2,4670.06365135,59.1410359747
500,,69.1968084718,1.0,0.005,4669.75410201,500.0,500.0,200.000000102,100,7.97191,4338.99,0.005,1.0,2.1793e-19,1.0,4669.91,1.0,4669.75410201,0.5,0.005,2,4669.75410201,69.1968084718
500,,93.7613760733,1.0,0.00333333,4666.4353012,500.0,500.0,299.999969474,100,8.71723,4398.56,0.00333333,1.0,5.43914e-20,1.0,4668.75,1.0,4666.4353012,0.5,0.00333333,2,4666.4353012,93.7613760733
500,,95.23561045,1.0,0.0025,4668.39083139,500.0,500.0,400.0,100,8.97706,4434.66,0.0025,1.0,5.4346e-20,1.0,4668.66,1.0,4668.39083139,0.5,0.0025,2,4668.39083139,95.23561045
500,0.000213824,75.0557320476,1.00182,0.00207077,4669.70164753,499.894760353,500.0,499.893669531,100,8.84739,4459.6,0.002,1.00021,8.52188e-10,0.951066,4668.92,1.03727,4669.70164753,0.5,0.00189868,1,4669.70164753,75.0557320476
500,,88.7016459475,1.0,0.01,4667.01853152,500.0,500.0,100.0,100,9.37092,4199.03,0.01,1.0,3.50449e-18,1.0,4667.02,1.0,4667.01853152,0.5,0.01,2,4667.01853152,88.7016459475
500,,94.3102501575,1.0,0.005,4668.2704851,500.0,500.0,200.000000102,100,9.53848,4336.72,0.005,1.0,2.1793e-19,1.0,4667.64,1.0,4668.2704851,0.5,0.005,2,4668.2704851,94.3102501575
500,,82.6534709821,1.0,0.00333333,4668.19862241,500.0,500.0,299.999969474,100,9.38077,4397.63,0.00333333,1.0,5.43914e-20,1.0,4667.83,1.0,4668.19862241,0.5,0.00333333,2,4668.19862241,82.6534709821
500,,86.8674626718,1.0,0.0025,4669.41903484,500.0,500.0,400.0,100,9.37938,4434.23,0.0025,1.0,5.4346e-20,1.0,4668.23,1.0,4669.41903484,0.5,0.0025,2,4669.41903484,86.8674626718
500,0.000429466,78.9689461713,0.998778,0.0020951,4668.79073007,499.821428678,500.0,499.785370432,100,9.1914,4459.08,0.002,1.00036,1.72207e-09,0.924904,4668.42,1.04627,4668.79073007,0.5,0.00185207,1,4668.79073007,78.9689461713
500,,140.498591311,1.0,0.01,4667.20364195,500.0,500.0,100.0,100,11.7938,4199.23,0.01,1.0,3.50449e-18,1.0,4667.2,1.0,4667.20364195,0.5,0.01,2,4667.20364195,140.498591311
500,,75.304990314,1.0,0.005,4670.01536326,500.0,500.0,200.000000102,100,10.4307,4337.69,0.005,1.0,2.1793e-19,1.0,4668.61,1.0,4670.01536326,0.5,0.005,2,4670.01536326,75.304990314
500,,68.0721998325,1.0,0.00333333,4669.57377805,500.0,500.0,299.999969474,100,9.75722,4398.74,0.00333333,1.0,5.43914e-20,1.0,4668.93,1.0,4669.57377805,0.5,0.00333333,2,4669.57377805,68.0721998325
500,,118.838901199,1.0,0.0025,4668.26390277,500.0,500.0,400.0,100,10.0448,4434.77,0.0025,1.0,5.4346e-20,1.0,4668.76,1.0,4668.26390277,0.5,0.0025,2,4668.26390277,118.838901199
500,0.000436515,105.985536561,0.999851,0.00210126,4667.59783175,499.794567624,500.0,499.782257999,100,9.95471,4459.28,0.002,1.00041,1.74658e-09,0.897771,4668.62,1.05047,4667.59783175,0.5,0.00179581,1,4667.59783175,105.985536561
500,,78.362787255,1.0,0.01,4670.44205608,500.0,500.0,100.0,100,8.80789,4202.46,0.01,1.0,3.50449e-18,1.0,4670.44,1.0,4670.44205608,0.5,0.01,2,4670.44205608,78.362787255
500,,80.7685745447,1.0,0.005,4669.56187241,500.0,500.0,200.000000102,100,8.88613,4339.08,0.005,1.0,2.1793e-19,1.0,4670.0,1.0,4669.56187241,0.5,0.005,2,4669.56187241,80.7685745447
500,,86.6307450021,1.0,0.00333333,4669.12719847,500.0,500.0,299.999969474,100,9.02222,4399.51,0.00333333,1.0,5.43914e-20,1.0,4669.71,1.0,4669.12719847,0.5,0.00333333,2,4669.12719847,86.6307450021
500,,17662.2570433,1.0,0.0025,4656.54669114,500.0,498.6,400.0,100,66.8203,4432.42,0.0025,1.0,5.4346e-20,1.0,4666.42,1.0,4656.54669114,0.5,0.0025,2,4656.54669114,17662.2570433
500,0.00786756,4409.45894714,1.00397,0.0022886,4663.29684282,496.084422387,499.31,496.135272141,100,29.272,4458.02,0.002,1.00789,3.12218e-08,0.411493,4668.14,1.14884,4663.29684282,0.5,0.000819731,1,4663.29684282,4409.45894714
500,,54.4823419211,1.0,0.01,4671.19110194,500.0,500.0,100.0,100,7.34421,4203.19,0.01,1.0,3.50449e-18,1.0,4671.19,1.0,4671.19110194,0.5,0.01,2,4671.19110194,54.4823419211
500,,81.3319181262,1.0,0.005,4669.41476023,500.0,500.0,200.000000102,100,8.24723,4339.38,0.005,1.0,2.1793e-19,1.0,4670.3,1.0,4669.41476023,0.5,0.005,2,4669.41476023,81.3319181262
500,,95.4253339768,1.0,0.00333333,4669.62958794,500.0,500.0,299.999969474,100,8.7713,4399.88,0.00333333,1.0,5.43914e-20,1.0,4670.08,1.0,4669.62958794,0.5,0.00333333,2,4669.62958794,95.4253339768
500,,126.554968393,1.0,0.0025,4668.50795397,500.0,500.0,400.0,100,9.45974,4435.69,0.0025,1.0,5.4346e-20,1.0,4669.69,1.0,4668.50795397,0.5,0.0025,2,4668.50795397,126.554968393
500,0.000260015,82.7642048483,1.00021,0.0020652,4668.12818995,499.868427576,500.0,499.870375509,100,9.24808,4460.11,0.002,1.00026,1.03963e-09,0.907037,4669.43,1.03281,4668.12818995,0.5,0.0018137,1,4668.12818995,82.7642048483
500,,105.427227096,1.0,0.01,4667.17744478,500.0,500.0,100.0,100,10.2163,4199.18,0.01,1.0,3.50449e-18,1.0,4667.18,1.0,4667.17744478,0.5,0.01,2,4667.17744478,105.427227096
500,,164.731784997,1.0,0.005,4667.64681485,500.0,500.0,200.000000102,100,11.5665,4336.49,0.005,1.0,2.1793e-19,1.0,4667.41,1.0,4667.64681485,0.5,0.005,2,4667.64681485,164.731784997
500,,71.4129536395,1.0,0.00333333,4668.94313091,500.0,500.0,299.999969474,100,10.6431,4397.72,0.00333333,1.0,5.43914e-20,1.0,4667.92,1.0,4668.94313091,0.5,0.00333333,2,4668.94313091,71.4129536395
500,,73.7043287052,1.0,0.0025,4668.54497019,500.0,500.0,400.0,100,10.1623,4434.08,0.0025,1.0,5.4346e-20,1.0,4668.08,1.0,4668.54497019,0.5,0.0025,2,4668.54497019,73.7043287052
500,0.000295121,53.2765214242,0.999998,0.00208827,4670.16771826,499.868785016,500.0,499.852784379,100,9.54301,4459.23,0.002,1.00026,1.18049e-09,0.925276,4668.56,1.04413,4670.16771826,0.5,0.00185056,1,4670.16771826,53.2765214242
500,,97.1179679737,1.0,0.01,4668.16084138,500.0,500.0,100.0,100,9.80545,4200.18,0.01,1.0,3.50449e-18,1.0,4668.16,1.0,4668.16084138,0.5,0.01,2,4668.16084138,97.1179679737
500,,85.144367062,1.0,0.005,4668.94901191,500.0,500.0,200.000000102,100,9.50658,4337.63,0.005,1.0,2.1793e-19,1.0,4668.55,1.0,4668.94901191,0.5,0.005,2,4668.94901191,85.144367062
500,,69.7405955717,1.0,0.00333333,4668.63043282,500.0,500.0,299.999969474,100,9.125,4398.38,0.00333333,1.0,5.43914e-20,1.0,4668.58,1.0,4668.63043282,0.5,0.00333333,2,4668.63043282,69.7405955717
500,,83.9223914798,1.0,0.0025,4669.44415268,500.0,500.0,400.0,100,9.13017,4434.8,0.0025,1.0,5.4346e-20,1.0,4668.8,1.0,4669.44415268,0.5,0.0025,2,4669.44415268,83.9223914798
500,0.000265256,51.8710333556,1.00049,0.00208262,4670.133029,499.8769467,500.0,499.867923303,100,8.69671,4459.79,0.002,1.00025,1.05998e-09,0.913673,4669.12,1.04182,4670.133029,0.5,0.00182644,1,4670.133029,51.8710333556
500,,97.9502441606,1.0,0.01,4668.50475088,500.0,500.0,100.0,100,9.84737,4200.5,0.01,1.0,3.50449e-18,1.0,4668.5,1.0,4668.50475088,0.5,0.01,2,4668.50475088,97.9502441606
500,,92.9904862158,1.0,0.005,4667.9451717,500.0,500.0,200.000000102,100,9.72593,4337.3,0.005,1.0,2.1793e-19,1.0,4668.23,1.0,4667.9451717,0.5,0.005,2,4667.9451717,92.9904862158
500,,98.6199772423,1.0,0.00333333,4668.82773889,500.0,500.0,299.999969474,100,9.78201,4398.23,0.00333333,1.0,5.43914e-20,1.0,4668.43,1.0,4668.82773889,0.5,0.00333333,2,4668.82773889,98.6199772423
500,,81.8333285109,1.0,0.0025,4668.1648595,500.0,500.0,400.0,100,9.59335,4434.36,0.0025,1.0,5.4346e-20,1.0,4668.36,1.0,4668.1648595,0.5,0.0025,2,4668.1648595,81.8333285109
500,0.000339395,73.5972510707,0.999914,0.00207877,4670.31608765,499.852581586,500.0,499.830625656,100,9.30843,4459.5,0.002,1.00029,1.35781e-09,0.91308,4668.82,1.0393,4670.31608765,0.5,0.00182632,1,4670.31608765,73.5972510707
500,,85.9941081283,1.0,0.01,4669.18816693,500.0,500.0,100.0,100,9.22681,4201.21,0.01,1.0,3.50449e-18,1.0,4669.19,1.0,4669.18816693,0.5,0.01,2,4669.18816693,85.9941081283
500,,91.2925742324,1.0,0.005,4668.16036732,500.0,500.0,200.000000102,100,9.38196,4337.76,0.005,1.0,2.1793e-19,1.0,4668.67,1.0,4668.16036732,0.5,0.005,2,4668.16036732,91.2925742324
500,,134.712391824,1.0,0.00333333,4669.27140699,500.0,500.0,299.999969474,100,10.1595,4398.68,0.00333333,1.0,5.43914e-20,1.0,4668.87,1.0,4669.27140699,0.5,0.00333333,2,4669.27140699,134.712391824
500,,105.35328858,1.0,0.0025,4669.21486146,500.0,500.0,400.0,100,10.1739,4434.96,0.0025,1.0,5.4346e-20,1.0,4668.96,1.0,4669.21486146,0.5,0.0025,2,4669.21486146,105.35328858
500,0.000607288,62.806831243,0.999014,0.00208629,4669.58141326,499.731982447,500.0,499.696642836,100,9.48065,4459.85,0.002,1.00054,2.43395e-09,0.85846,4669.2,1.04212,4669.58141326,0.5,0.00171862,1,4669.58141326,62.806831243
500,,66.5168855063,1.0,0.01,4669.6199187,500.0,500.0,100.0,100,8.1149,4201.62,0.01,1.0,3.50449e-18,1.0,4669.62,1.0,4669.6199187,0.5,0.01,2,4669.6199187,66.5168855063
500,,87.1703498386,1.0,0.005,4669.15178616,500.0,500.0,200.000000102,100,8.72524,4338.46,0.005,1.0,2.1793e-19,1.0,4669.39,1.0,4669.15178616,0.5,0.005,2,4669.15178616,87.1703498386
500,,71.455650025,1.0,0.00333333,4670.32755366,500.0,500.0,299.999969474,100,8.63311,4399.5,0.00333333,1.0,5.43914e-20,1.0,4669.7,1.0,4670.32755366,0.5,0.00333333,2,4670.32755366,71.455650025
500,,55.0942074123,1.0,0.0025,4670.24077425,500.0,500.0,400.0,100,8.34198,4435.83,0.0025,1.0,5.4346e-20,1.0,4669.83,1.0,4670.24077425,0.5,0.0025,2,4670.24077425,55.0942074123
500,0.000278167,82.1460986017,1.00046,0.00205492,4667.52300744,499.8769467,500.0,499.861206023,100,8.45268,4460.11,0.002,1.00025,1.11164e-09,0.868816,4669.43,1.02794,4667.52300744,0.5,0.00173683,1,4667.52300744,82.1460986017
500,,100.964494373,1.0,0.01,4668.11749112,500.0,500.0,100.0,100,9.99773,4200.18,0.01,1.0,3.50449e-18,1.0,4668.12,1.0,4668.11749112,0.5,0.01,2,4668.11749112,100.964494373
500,,89.7562400096,1.0,0.005,4668.90781378,500.0,500.0,200.000000102,100,9.72435,4337.6,0.005,1.0,2.1793e-19,1.0,4668.51,1.0,4668.90781378,0.5,0.005,2,4668.90781378,89.7562400096
500,,97.3534477538,1.0,0.00333333,4667.8928126,500.0,500.0,299.999969474,100,9.75981,4398.12,0.00333333,1.0,5.43914e-20,1.0,4668.31,1.0,4667.8928126,0.5,0.00333333,2,4667.8928126,97.3534477538
500,,92.3332032455,1.0,0.0025,4668.62863491,500.0,500.0,400.0,100,9.71146,4434.39,0.0025,1.0,5.4346e-20,1.0,4668.39,1.0,4668.62863491,0.5,0.0025,2,4668.62863491,92.3332032455
500,0.000452452,85.7233189636,0.999436,0.00206739,4669.24085486,499.795699185,500.0,499.774117053,100,9.48737,4459.31,0.002,1.00041,1.81185e-09,0.878426,4668.64,1.03311,4669.24085486,0.5,0.00175784,1,4669.24085486,85.7233189636
500,,77.4521176777,1.0,0.01,4668.72658251,500.0,500.0,100.0,100,8.75657,4200.78,0.01,1.0,3.50449e-18,1.0,4668.73,1.0,4668.72658251,0.5,0.01,2,4668.72658251,77.4521176777
500,,122.120009718,1.0,0.005,4668.43110557,500.0,500.0,200.000000102,100,9.94032,4337.67,0.005,1.0,2.1793e-19,1.0,4668.58,1.0,4668.43110557,0.5,0.005,2,4668.43110557,122.120009718
500,,104.470501864,1.0,0.00333333,4668.32794838,500.0,500.0,299.999969474,100,10.0181,4398.31,0.00333333,1.0,5.43914e-20,1.0,4668.5,1.0,4668.32794838,0.5,0.00333333,2,4668.32794838,104.470501864
500,,60.1574275639,1.0,0.0025,4669.98106283,500.0,500.0,400.0,100,9.51708,4434.87,0.0025,1.0,5.4346e-20,1.0,4668.87,1.0,4669.98106283,0.5,0.0025,2,4669.98106283,60.1574275639
500,0.000266104,64.3607613676,1.00023,0.00206751,4669.65554377,499.8743254,500.0,499.867091148,100,9.12198,4459.77,0.002,1.00025,1.06393e-09,0.916881,4669.09,1.03399,4669.65554377,0.5,0.00183334,1,4669.65554377,64.3607613676
500,,91.1216223738,1.0,0.01,4668.1011051,500.0,500.0,100.0,100,9.4979,4200.14,0.01,1.0,3.50449e-18,1.0,4668.1,1.0,4668.1011051,0.5,0.01,2,4668.1011051,91.1216223738
500,,77.2786927288,1.0,0.005,4669.77846799,500.0,500.0,200.000000102,100,9.16849,4338.02,0.005,1.0,2.1793e-19,1.0,4668.94,1.0,4669.77846799,0.5,0.005,2,4669.77846799,77.2786927288
500,,84.5128655677,1.0,0.00333333,4668.97311328,500.0,500.0,299.999969474,100,9.16135,4398.75,0.00333333,1.0,5.43914e-20,1.0,4668.95,1.0,4668.97311328,0.5,0.00333333,2,4668.97311328,84.5128655677
500,,96.2234164903,1.0,0.0025,4668.05842306,500.0,500.0,400.0,100,9.32267,4434.73,0.0025,1.0,5.4346e-20,1.0,4668.73,1.0,4668.05842306,0.5,0.0025,2,4668.05842306,96.2234164903
500,0.00038434,74.4616423541,0.999793,0.00209182,4668.94260172,499.83066097,500.0,499.808368922,100,9.06653,4459.51,0.002,1.00034,1.538e-09,0.920352,4668.84,1.04569,4668.94260172,0.5,0.00184108,1,4668.94260172,74.4616423541
500,,90.7601659756,1.0,0.01,4669.63084226,500.0,500.0,100.0,100,9.47905,4201.64,0.01,1.0,3.50449e-18,1.0,4669.63,1.0,4669.63084226,0.5,0.01,2,4669.63084226,90.7601659756
500,,73.4281116856,1.0,0.005,4668.57353285,500.0,500.0,200.000000102,100,9.03065,4338.18,0.005,1.0,2.1793e-19,1.0,4669.1,1.0,4668.57353285,0.5,0.005,2,4668.57353285,73.4281116856
500,,68.2037846215,1.0,0.00333333,4670.89574139,500.0,500.0,299.999969474,100,8.80855,4399.5,0.00333333,1.0,5.43914e-20,1.0,4669.7,1.0,4670.89574139,0.5,0.00333333,2,4670.89574139,68.2037846215
500,,49.7553161377,1.0,0.0025,4670.49162809,500.0,500.0,400.0,100,8.40385,4435.9,0.0025,1.0,5.4346e-20,1.0,4669.9,1.0,4670.49162809,0.5,0.0025,2,4670.49162809,49.7553161377
500,0.000229142,95.0628349982,1.00086,0.00206663,4668.5156326,499.880342516,500.0,499.885832942,100,8.6253,4460.35,0.002,1.00024,9.14994e-10,0.93798,4669.67,1.0342,4668.5156326,0.5,0.00187435,1,4668.5156326,95.0628349982
500,,75.6784103747,1.0,0.01,4669.76556358,500.0,500.0,100.0,100,8.65574,4201.77,0.01,1.0,3.50449e-18,1.0,4669.77,1.0,4669.76556358,0.5,0.01,2,4669.76556358,75.6784103747
500,,57.6561490626,1.0,0.005,4668.60266652,500.0,500.0,200.000000102,100,8.14487,4338.26,0.005,1.0,2.1793e-19,1.0,4669.18,1.0,4668.60266652,0.5,0.005,2,4668.60266652,57.6561490626
500,,85.6299937005,1.0,0.00333333,4669.11852812,500.0,500.0,299.999969474,100,8.51381,4398.97,0.00333333,1.0,5.43914e-20,1.0,4669.16,1.0,4669.11852812,0.5,0.00333333,2,4669.11852812,85.6299937005
500,,733.315850231,1.0,0.0025,4665.57894127,500.0,499.74,400.0,100,15.4359,4434.27,0.0025,1.0,5.4346e-20,1.0,4668.27,1.0,4665.57894127,0.5,0.0025,2,4665.57894127,733.315850231
500,0.000638198,76.2284223594,1.00012,0.00210041,4670.00751135,499.693343481,500.0,499.681659898,100,13.5896,4459.38,0.002,1.00061,2.5522e-09,0.884771,4668.73,1.05033,4670.00751135,0.5,0.00176934,1,4670.00751135,76.2284223594
500,,22909.9375409,1.0,0.01,4654.63205247,500.0,498.39,100.0,100,150.602,4186.65,0.01,1.0,3.50449e-18,1.0,4654.63,1.0,4654.63205247,0.5,0.01,2,4654.63205247,22909.9375409
500,,86.0628200154,1.0,0.005,4670.37417154,500.0,500.0,200.000000102,100,106.981,4331.58,0.005,1.0,2.1793e-19,1.0,4662.5,1.0,4670.37417154,0.5,0.005,2,4670.37417154,86.0628200154
500,,64.6553637249,1.0,0.00333333,4669.82907867,500.0,500.0,299.999969474,100,87.54,4394.75,0.00333333,1.0,5.43914e-20,1.0,4664.95,1.0,4669.82907867,0.5,0.00333333,2,4669.82907867,64.6553637249
500,,88.5917197147,1.0,0.0025,4668.67453352,500.0,500.0,400.0,100,75.9735,4431.88,0.0025,1.0,5.4346e-20,1.0,4665.88,1.0,4668.67453352,0.5,0.0025,2,4668.67453352,88.5917197147
500,0.00712978,86.2476336339,0.997367,0.00228325,4668.79093388,497.134630752,500.0,496.448887557,100,30.1861,4458.33,0.002,1.00576,2.86699e-08,0.426585,4668.23,1.13862,4668.79093388,0.5,0.000855422,1,4668.79093388,86.2476336339
500,,65.2775345213,1.0,0.01,4671.01637634,500.0,500.0,100.0,100,8.03892,4203.02,0.01,1.0,3.50449e-18,1.0,4671.02,1.0,4671.01637634,0.5,0.01,2,4671.01637634,65.2775345213
500,,59.5939709771,1.0,0.005,4670.47732434,500.0,500.0,200.000000102,100,7.86663,4339.82,0.005,1.0,2.1793e-19,1.0,4670.75,1.0,4670.47732434,0.5,0.005,2,4670.47732434,59.5939709771
500,,75.4379243857,1.0,0.00333333,4668.26581507,500.0,500.0,299.999969474,100,8.21695,4399.72,0.00333333,1.0,5.43914e-20,1.0,4669.92,1.0,4668.26581507,0.5,0.00333333,2,4668.26581507,75.4379243857
500,,64.1309192089,1.0,0.0025,4671.22598087,500.0,500.0,400.0,100,8.17502,4436.25,0.0025,1.0,5.4346e-20,1.0,4670.25,1.0,4671.22598087,0.5,0.0025,2,4671.22598087,64.1309192089
500,0.000238904,85.7389295216,1.00038,0.00206989,4668.84802042,499.881593618,500.0,499.880877169,100,8.34067,4460.69,0.002,1.00024,9.54894e-10,0.937974,4670.01,1.03533,4668.84802042,0.5,0.00187524,1,4668.84802042,85.7389295216
500,,76.8693596382,1.0,0.01,4669.9886884,500.0,500.0,100.0,100,8.72358,4202.01,0.01,1.0,3.50449e-18,1.0,4669.99,1.0,4669.9886884,0.5,0.01,2,4669.9886884,76.8693596382
500,,70.9444367134,1.0,0.005,4667.98683503,500.0,500.0,200.000000102,100,8.61219,4338.08,0.005,1.0,2.1793e-19,1.0,4668.99,1.0,4667.98683503,0.5,0.005,2,4667.98683503,70.9444367134
500,,70.0947467598,1.0,0.00333333,4668.42512133,500.0,500.0,299.999969474,100,8.52339,4398.6,0.00333333,1.0,5.43914e-20,1.0,4668.8,1.0,4668.42512133,0.5,0.00333333,2,4668.42512133,70.0947467598
500,,60.5444149464,1.0,0.0025,4670.16666927,500.0,500.0,400.0,100,8.35589,4435.14,0.0025,1.0,5.4346e-20,1.0,4669.14,1.0,4670.16666927,0.5,0.0025,2,4670.16666927,60.5444149464
500,0.00013009,72.6561044593,0.999798,0.00205807,4669.69079023,499.939031884,500.0,499.935367051,100,8.34569,4459.98,0.002,1.00012,5.2057e-10,0.935202,4669.28,1.02883,4669.69079023,0.5,0.00187078,1,4669.69079023,72.6561044593
500,,86.7572406623,1.0,0.01,4668.40026005,500.0,500.0,100.0,100,9.26766,4200.4,0.01,1.0,3.50449e-18,1.0,4668.4,1.0,4668.40026005,0.5,0.01,2,4668.40026005,86.7572406623
500,,70.1107313004,1.0,0.005,4668.17605888,500.0,500.0,200.000000102,100,8.81261,4337.36,0.005,1.0,2.1793e-19,1.0,4668.29,1.0,4668.17605888,0.5,0.005,2,4668.17605888,70.1107313004
500,,83.2189433887,1.0,0.00333333,4668.01524253,500.0,500.0,299.999969474,100,8.90244,4398.0,0.00333333,1.0,5.43914e-20,1.0,4668.2,1.0,4668.01524253,0.5,0.00333333,2,4668.01524253,83.2189433887
500,,80.5106438281,1.0,0.0025,4669.31564732,500.0,500.0,400.0,100,8.92195,4434.48,0.0025,1.0,5.4346e-20,1.0,4668.48,1.0,4669.31564732,0.5,0.0025,2,4669.31564732,80.5106438281
500,0.000436039,63.5609845858,0.998417,0.00208765,4669.02664174,499.825598058,500.0,499.781671106,100,8.66139,4459.32,0.002,1.00035,1.74969e-09,0.900112,4668.65,1.04217,4669.02664174,0.5,0.00180308,1,4669.02664174,63.5609845858
500,,65.3262961659,1.0,0.01,4668.81528505,500.0,500.0,100.0,100,8.04195,4200.83,0.01,1.0,3.50449e-18,1.0,4668.81,1.0,4668.81528505,0.5,0.01,2,4668.81528505,65.3262961659
500,,72.2754305717,1.0,0.005,4668.9763701,500.0,500.0,200.000000102,100,8.25344,4337.97,0.005,1.0,2.1793e-19,1.0,4668.9,1.0,4668.9763701,0.5,0.005,2,4668.9763701,72.2754305717
500,,57.2018139831,1.0,0.00333333,4671.40787548,500.0,500.0,299.999969474,100,8.10505,4399.53,0.00333333,1.0,5.43914e-20,1.0,4669.73,1.0,4671.40787548,0.5,0.00333333,2,4671.40787548,57.2018139831
