InitialReturnMin,MaxIWNorm,EpisodesSoFar,Bound,StdIW,InitialReturnMax,Iteration,MeanIW,MaxIW,TimestepsSoFar,EpThisIter,StdIWNorm,EmpiricalD2,MinIW,MinIWNorm,ReturnMeanIW,InitialReturnMean,J_sample_variance,EpRewMean,InitialReturnStd,ESSClassic,InitialBound,EpLenMean,MeanIWNorm,Weights,ESSRenyi,TimeElapsed
-4.448372,0.01,32400,-0.3048092,,9.144333,324,1.0,1.0,540291,100,9.313226e-10,1.0,1.0,0.01,1.9222498e-06,1.9073486e-06,7.5412827,-108.05872923744182,2.7323744,100.0,-0.3048092,16.59,0.009999999,[-0.55   0.182 -1.075  0.642 -1.129],100.0,1782.3067383766174
-4.1506805,0.04697424,32500,0.15908062,0.89624304,10.335716,325,0.9823006,4.6974244,541930,100,0.00896243,1.992788,0.07464443,0.0007464443,0.6454317,3.3569336e-06,31.287445,-108.02550586873737,2.8356857,54.571484,-0.34452057,16.39,0.009823006,[-0.55   0.182 -1.075  0.642 -1.129],50.180954,1786.638069152832
-4.504875,0.020649446,32600,-0.21568465,0.3624862,8.65863,326,1.0608977,2.0649447,543588,100,0.0036248618,1.1473671,0.4733821,0.004733821,0.0934724,-1.5258789e-07,8.999098,-108.03526404996695,2.7941842,89.546005,-0.2886212,16.58,0.010608977,[-0.539  0.192 -1.077  0.667 -1.129],87.15606,1791.718876361847
-4.2168655,0.075494386,32700,0.50402963,1.1307347,6.0977325,327,1.0049341,7.5494385,545241,100,0.011307347,3.8183155,0.081258476,0.00081258477,0.90120566,-2.2888183e-07,26.657522,-108.12640033112457,2.530941,44.129906,-0.20325801,16.53,0.010049342,[-0.543  0.184 -1.083  0.657 -1.133],26.18956,1796.5201632976532
-4.4777756,0.109859414,32800,0.523486,1.9048316,8.681679,328,1.2229152,10.985942,546953,100,0.019048316,3.4885547,0.039454784,0.00039454782,1.0639979,-4.577637e-06,134.27051,-108.57585261240737,2.9667482,29.187145,-0.2893939,17.12,0.012229152,[-0.518  0.209 -1.038  0.651 -1.127],28.665167,1804.975507259369
-4.7884903,0.027725527,32900,-0.02281493,0.6154861,9.710075,329,0.94028145,2.7725527,548637,100,0.006154861,1.4734433,0.09747772,0.00097477715,0.37007242,9.994506e-06,11.602451,-108.0857683676905,2.7872937,70.00495,-0.32365918,16.84,0.009402814,[-0.529  0.197 -1.033  0.619 -1.144],67.86824,1812.4189643859863
-4.133873,0.04878703,33000,0.08898467,0.92775446,8.989616,330,1.060349,4.878703,550315,100,0.009277543,1.8454621,0.051416416,0.00051416416,0.49605784,3.1280517e-06,25.93371,-108.26840735496079,2.7476366,56.639866,-0.29965073,16.78,0.01060349,[-0.532  0.19  -1.026  0.613 -1.147],54.18697,1817.1720995903015
-4.2826385,0.03477055,33100,-0.07163802,0.5913078,7.3005905,331,0.9293992,3.477055,552003,100,0.005913078,1.4806998,0.13087937,0.0013087937,0.2244837,-3.7384034e-06,12.0970955,-108.64434210972463,2.8632438,71.185356,-0.24335675,16.88,0.009293991,[-0.535  0.183 -1.019  0.616 -1.147],67.53564,1821.5888521671295
-3.7060547,0.18338318,33200,0.118284404,1.9710357,10.246803,332,1.0135295,18.338318,553629,100,0.019710356,4.4363384,0.022952067,0.00022952067,0.8376994,1.0681152e-06,76.57643,-108.21865708964424,2.6666088,20.911959,-0.34155908,16.26,0.010135294,[-0.537  0.177 -1.011  0.617 -1.146],22.541111,1826.4364330768585
-3.6546097,0.03398706,33300,-0.07014415,0.61537933,8.367592,333,0.9755347,3.398706,555251,100,0.006153793,1.5651953,0.12776908,0.0012776908,0.27880612,-9.765625e-06,9.377575,-108.66539644465762,2.474881,71.53463,-0.27892953,16.22,0.009755346,[-0.538  0.169 -1.     0.626 -1.147],63.88979,1831.499140739441
-4.5520706,0.06205146,33400,0.05641651,0.98851544,9.397461,334,0.86421794,6.2051463,556938,100,0.009885154,3.0176172,0.038523838,0.00038523838,0.60056996,1.3732911e-06,40.43407,-108.14160958829716,2.6947641,43.32119,-0.31324738,16.87,0.00864218,[-0.545  0.157 -0.997  0.619 -1.145],33.13873,1836.8764700889587
-4.1925354,0.028951684,33500,-0.14064309,0.60320324,9.867966,335,0.9869683,2.8951685,558633,100,0.0060320324,1.5100513,0.13737716,0.0013737716,0.2635624,-8.621216e-06,14.048103,-108.48823464800034,2.9652243,72.80532,-0.3289408,16.95,0.009869683,[-0.541  0.164 -1.008  0.613 -1.145],66.222916,1842.1593868732452
-4.566437,0.049812105,33600,0.021645427,0.62103546,9.618446,336,1.0299015,4.9812107,560329,100,0.006210354,1.4154954,0.11375536,0.0011375536,0.4030957,4.8828124e-06,24.38426,-108.45027452674285,3.2832205,73.334496,-0.32061002,16.96,0.010299015,[-0.537  0.162 -0.993  0.597 -1.149],70.646645,1847.947830438614
-3.416832,0.03347397,33700,-0.18285775,0.60772234,7.6285095,337,0.94467604,3.347397,561970,100,0.006077224,1.3998326,0.2269684,0.0022696839,0.11799675,-2.2888183e-07,5.771834,-108.59772867848115,2.3919687,70.72878,-0.25428388,16.41,0.009446761,[-0.529  0.169 -0.99   0.614 -1.15 ],71.43711,1853.352801322937
-4.1453094,0.056268044,33800,-0.030835688,0.9903493,9.870094,338,1.1232741,5.6268044,563616,100,0.0099034915,1.7714349,0.057473052,0.0005747305,0.40705192,-5.1879883e-06,18.266718,-108.00727089972764,2.527243,56.264187,-0.32900837,16.46,0.011232739,[-0.527  0.173 -0.998  0.612 -1.15 ],56.451412,1858.1836965084076
-4.09317,0.057940368,33900,0.38036957,0.84325993,7.198021,339,0.83507425,5.794037,565275,100,0.008432599,3.3078384,0.020501938,0.00020501937,0.81674874,2.2888185e-06,17.639933,-108.37682816510042,2.7029388,49.51229,-0.23993176,16.59,0.008350741,[-0.514  0.183 -1.001  0.625 -1.151],30.231222,1864.6246588230133
-4.0157547,0.026078913,34000,-0.05931413,0.49714088,9.589767,340,1.0042007,2.6078913,566900,100,0.0049714088,1.3397175,0.21401043,0.0021401043,0.3106788,4.8065185e-06,8.825022,-107.98148307662878,2.4424086,80.315765,-0.31965408,16.25,0.010042007,[-0.52   0.198 -0.971  0.601 -1.162],74.6426,1870.3063471317291
-4.3299026,0.088319145,34100,-0.007920593,1.0702896,10.001656,341,1.1105832,8.831915,568568,100,0.010702897,1.7880136,0.19664767,0.0019664767,0.43787533,6.790161e-06,27.193983,-108.08463023342698,2.890567,51.84695,-0.33338174,16.68,0.011105832,[-0.531  0.185 -0.976  0.597 -1.17 ],55.927986,1875.1526229381561
-4.16111,0.15270707,34200,0.19149774,1.8406656,8.865028,342,0.99224764,15.270707,570213,100,0.018406658,3.8518798,0.018421054,0.00018421054,0.77145404,8.010864e-06,35.35389,-108.30650510218985,2.6158836,22.51645,-0.29549298,16.45,0.009922476,[-0.541  0.179 -0.967  0.582 -1.174],25.96135,1880.6317892074585
-3.948166,5.3836484,34300,20.598713,53.511024,9.157852,343,6.185737,538.36487,571878,100,0.5351102,343.1935,0.00066623697,6.6623697e-06,26.253834,1.0147095e-05,69627.11,-108.12699303968412,2.847155,1.318656,-0.3052516,16.65,0.061857365,[-0.544  0.17  -0.955  0.585 -1.174],0.2913808,1885.6067366600037
-4.0926285,0.01,34400,-0.24969053,,7.490982,344,1.0,1.0,573583,100,9.313226e-10,1.0,1.0,0.01,8.881092e-06,8.850097e-06,7.108436,-108.59494392372227,2.6528008,100.0,-0.24969053,17.05,0.009999999,[-0.544  0.179 -0.957  0.642 -1.181],100.0,1892.7678065299988
-4.2961273,0.010001249,34500,-0.24063288,3.3606433e-05,7.219246,345,1.0000048,1.0001249,575324,100,3.3605332e-07,1.0,0.9999343,0.009999343,8.672476e-06,1.7547608e-06,7.1908426,-108.96237106307419,2.668104,100.00001,-0.2406398,17.41,0.010000047,[-0.544  0.179 -0.957  0.642 -1.181],100.0,1896.8543088436127
-4.2673798,0.26273853,34600,0.9024698,3.6612916,6.284729,346,1.2314397,26.273853,577044,100,0.036612917,16.46337,0.007140709,7.140709e-05,1.7524811,-2.7465821e-06,213.8684,-108.95022701297559,2.8204916,10.162809,-0.20949373,17.2,0.012314397,[-0.544  0.179 -0.957  0.642 -1.181],6.074091,1901.0273892879486
-3.5270004,0.110918485,34700,0.08949596,1.3755978,8.478302,347,0.9594849,11.091848,578710,100,0.013755978,3.2598758,0.032919846,0.00032919846,0.599752,2.2888183e-07,35.041424,-108.74453662594591,2.5340426,32.728424,-0.28260982,16.66,0.009594848,[-0.536  0.193 -0.974  0.642 -1.18 ],30.676016,1906.8596167564392
-4.1658554,2.855287,34800,9.368961,28.610981,7.535118,348,4.354666,285.52872,580367,100,0.28610983,123.662155,0.00012621042,1.2621042e-06,12.162066,-5.340576e-07,13979.547,-108.34683050864955,2.7419598,2.2641144,-0.25117117,16.57,0.04354666,[-0.534  0.199 -0.985  0.632 -1.181],0.80865484,1912.1424403190613
-4.1288376,0.010008613,34900,-0.30393815,0.00022863527,9.1204605,349,1.0000386,1.0008613,582030,100,2.286341e-06,1.0,0.99956995,0.009995699,7.722154e-05,1.0299683e-05,9.6356735,-108.28923741981075,3.0882332,99.99999,-0.30400503,16.63,0.010000385,[-0.532  0.207 -0.991  0.596 -1.199],100.0,1919.2418310642242
-3.9456253,0.01,35000,-0.24105822,,7.2318726,350,1.0,1.0,583695,100,9.313226e-10,1.0,1.0,0.01,4.2133033e-06,4.196167e-06,8.208119,-108.53272846257778,2.8506207,100.0,-0.24105822,16.65,0.009999999,[-0.532  0.207 -0.991  0.596 -1.199],100.0,1923.4233992099762
-4.528984,0.01,35100,-0.32688442,,9.806519,351,1.0,1.0,585363,100,9.313226e-10,1.0,1.0,0.01,-4.4330955e-07,-4.5776366e-07,10.194417,-108.01517865426153,3.1768653,100.0,-0.32688442,16.68,0.009999999,[-0.532  0.207 -0.991  0.596 -1.199],100.0,1927.4731340408325
-4.0768356,0.023849756,35200,-0.23439324,0.35933837,8.810051,352,0.9814575,2.3849757,587011,100,0.0035933843,1.1408919,0.38222593,0.0038222591,0.07928143,2.1362305e-06,9.210478,-108.34110170321082,2.7689717,88.179596,-0.29366624,16.48,0.009814574,[-0.532  0.207 -0.991  0.596 -1.199],87.65072,1931.9271495342255
-4.123642,0.027472824,35300,-0.22986153,0.46191967,9.613899,353,1.0335236,2.7472825,588718,100,0.004619197,1.1907985,0.3129208,0.003129208,0.11983994,5.9509275e-06,7.628795,-108.4435250455447,2.574384,83.35053,-0.32045734,17.07,0.010335236,[-0.531  0.21  -0.995  0.594 -1.199],83.977264,1937.7276940345764
-4.2236023,0.01,35400,-0.19144452,,5.7431183,354,1.0,1.0,590373,100,9.313226e-10,1.0,1.0,0.01,-7.232651e-06,-7.2479247e-06,6.258646,-108.1576502984218,2.4891887,100.0,-0.19144452,16.55,0.009999999,[-0.53   0.214 -0.998  0.592 -1.199],100.0,1942.0327064990997
-3.832489,0.18218471,35500,1.0623565,2.1791294,7.532135,355,1.0285627,18.218472,592009,100,0.02179129,8.549134,0.017285742,0.00017285741,1.796461,-3.1280517e-06,164.63641,-108.20239623041702,2.6163812,18.219805,-0.2510743,16.36,0.010285625,[-0.53   0.214 -0.998  0.592 -1.199],11.697091,1946.3389465808868
-4.2359467,0.07084646,35600,0.19914082,1.4441053,7.9877014,356,1.1671512,7.084646,593672,100,0.014441052,2.868333,0.047682643,0.00047682642,0.6500773,6.3323973e-06,35.357334,-108.23644381594015,2.7521424,39.511814,-0.2662504,16.63,0.0116715105,[-0.516  0.211 -1.025  0.614 -1.205],34.863453,1952.9993002414703
-4.668648,0.04695821,35700,-0.15377286,0.77197784,10.286659,357,0.9833541,4.6958213,595339,100,0.0077197775,1.6027417,0.08649099,0.00086490985,0.28032222,2.0599366e-06,18.88596,-107.89648885974256,3.2882228,61.86983,-0.3428866,16.67,0.009833541,[-0.523  0.196 -1.02   0.611 -1.206],62.393085,1958.221006155014
-4.0233154,0.21362059,35800,0.9852089,2.3191466,6.6151505,358,0.92719316,21.362059,597009,100,0.023191465,7.064418,0.012688167,0.00012688167,1.5712886,-3.6621093e-06,154.34227,-108.5535675604614,2.5492003,13.781174,-0.22050866,16.7,0.009271931,[-0.526  0.191 -1.012  0.608 -1.207],14.155448,1963.2237040996552
-4.3533783,0.07073223,35900,0.32472897,1.0971341,8.905029,359,0.96160924,7.073223,598645,100,0.010971341,3.2546103,0.03265117,0.0003265117,0.8602341,-4.5013426e-06,26.415415,-108.18921938162174,2.876176,43.445507,-0.29683885,16.36,0.009616093,[-0.537  0.179 -1.049  0.606 -1.214],30.725645,1970.310393333435
-3.2323914,0.01,36000,-0.3476405,,10.42952,360,1.0,1.0,600303,100,9.313226e-10,1.0,1.0,0.01,1.0151416e-05,1.0147095e-05,7.1137447,-108.6948321360855,2.6537912,100.0,-0.3476405,16.58,0.009999999,[-0.527  0.19  -1.056  0.627 -1.213],100.0,1975.8183617591858
-4.1979523,0.01,36100,-0.24493572,,7.348007,361,1.0,1.0,601928,100,9.313226e-10,1.0,1.0,0.01,-2.1252781e-06,-2.1362305e-06,7.1445165,-107.8002954239288,2.6595247,100.0,-0.24493572,16.25,0.009999999,[-0.527  0.19  -1.056  0.627 -1.213],100.0,1979.6781196594238
-4.4090424,0.60597104,36200,2.2757547,6.029831,8.817596,362,1.4731265,60.597103,603607,100,0.060298305,17.460176,0.007846826,7.8468256e-05,3.50391,7.781982e-06,1544.543,-108.46949301726427,3.0422812,5.632393,-0.2939121,16.79,0.014731267,[-0.527  0.19  -1.056  0.627 -1.213],5.727319,1984.6052565574646
-4.5224304,0.010004101,36300,-0.33767718,0.0001813792,10.131874,363,1.0000052,1.0004102,605323,100,1.8137849e-06,1.0,0.9995654,0.009995654,5.19678e-05,4.5776366e-07,10.652052,-108.4728074165555,3.2473207,100.0,-0.3377287,17.16,0.010000053,[-0.499  0.219 -1.037  0.66  -1.208],100.0,1991.2926998138428
-4.3492203,0.01,36400,-0.26588973,,7.976845,364,1.0,1.0,607032,100,9.313226e-10,1.0,1.0,0.01,5.107373e-06,5.1116945e-06,9.748659,-108.40106491860315,3.1066337,100.0,-0.26588973,17.09,0.009999999,[-0.499  0.219 -1.037  0.66  -1.208],100.0,1995.611811876297
-4.050453,0.10819303,36500,0.5394794,1.4099727,8.793785,365,0.9016467,10.8193035,608728,100,0.014099727,5.642027,0.016250962,0.00016250962,1.2357405,-4.272461e-06,112.51527,-108.52100731512883,2.9999964,29.024263,-0.29313046,16.96,0.009016467,[-0.499  0.219 -1.037  0.66  -1.208],17.724127,1999.785301208496
-4.3297195,0.01,36600,-0.24908417,,7.4722443,366,1.0,1.0,610383,100,9.313226e-10,1.0,1.0,0.01,-9.357929e-06,-9.384155e-06,7.087251,-108.10634327872167,2.6488447,100.0,-0.24908417,16.55,0.009999999,[-0.493  0.235 -1.047  0.667 -1.208],100.0,2005.6416909694672
-3.9485626,0.024297692,36700,-0.22389795,0.47312894,9.386429,367,0.9375793,2.4297693,612027,100,0.0047312896,1.2983966,0.26611456,0.0026611455,0.13262118,-1.1367798e-05,10.82873,-108.47460441777201,2.8438747,79.70352,-0.31289232,16.44,0.009375793,[-0.493  0.235 -1.047  0.667 -1.208],77.018074,2010.169774055481
-4.969948,0.4676931,36800,1.4601346,6.1333494,8.847717,368,1.9799608,46.76931,613749,100,0.0613335,17.787958,0.0035817367,3.5817367e-05,2.703999,4.8828124e-06,239.95251,-107.99360929757545,2.943313,9.437679,-0.29491904,17.22,0.019799609,[-0.494  0.232 -1.04   0.664 -1.208],5.621781,2014.958104133606
-3.7661057,0.08608553,36900,-0.009041607,1.0163972,8.278656,369,1.0328324,8.608553,615401,100,0.010163973,1.9207425,0.019322095,0.00019322096,0.37340707,5.722046e-06,19.897177,-108.47878390044238,2.5979288,50.801964,-0.27594948,16.52,0.010328324,[-0.482  0.251 -1.05   0.664 -1.218],52.063198,2022.2165999412537
-3.851799,0.01,37000,-0.2190346,,6.571083,370,1.0,1.0,617030,100,9.313226e-10,1.0,1.0,0.01,1.5161932e-06,1.5258789e-06,6.0474734,-108.14905553695215,2.4468346,100.0,-0.2190346,16.29,0.009999999,[-0.483  0.243 -1.046  0.67  -1.219],100.0,2026.8614909648895
-3.9744415,0.023041267,37100,-0.005881667,0.5038736,6.402336,371,0.88210243,2.3041267,618661,100,0.0050387364,1.4477968,0.16551778,0.0016551777,0.25090414,-3.5095215e-06,5.8560457,-108.52189247041515,2.3855188,75.39825,-0.21341473,16.31,0.008821023,[-0.483  0.243 -1.046  0.67  -1.219],69.070465,2031.4553649425507
-4.6514893,0.060059294,37200,0.20984322,0.9174208,9.983101,372,1.0416744,6.0059295,620364,100,0.009174208,2.2970903,0.021430086,0.00021430086,0.71419466,1.9836425e-06,37.528984,-108.48654296963629,3.218712,56.316986,-0.33276802,17.03,0.010416742,[-0.488  0.237 -1.039  0.662 -1.219],43.533333,2036.8232741355896
-3.7091827,0.017342629,37300,-0.16805822,0.23893008,9.515785,373,1.011221,1.734263,621990,100,0.0023893008,1.074863,0.3864711,0.003864711,0.16079336,2.2888183e-07,10.098208,-108.11255048553056,2.8488042,94.71241,-0.3171926,16.26,0.010112212,[-0.491  0.233 -1.036  0.637 -1.217],93.03512,2042.5531468391418
-4.5269165,0.01,37400,-0.25121382,,7.536476,374,1.0,1.0,623668,100,9.313226e-10,1.0,1.0,0.01,2.0479783e-06,2.0599366e-06,9.220387,-108.43764250369733,3.0212884,100.0,-0.25121382,16.78,0.009999999,[-0.489  0.232 -1.04   0.645 -1.218],100.0,2047.1715080738068
-4.2477264,0.07377454,37500,-0.05813566,1.2550651,8.725037,375,1.163461,7.377454,625332,100,0.012550651,2.1385732,0.08256257,0.0008256257,0.36717677,-2.2125244e-06,20.056786,-108.31258384733474,2.866776,46.21782,-0.29083678,16.64,0.011634609,[-0.489  0.232 -1.04   0.645 -1.218],46.760147,2051.2340140342712
-4.28318,0.010000038,37600,-0.3214422,1.2147655e-06,9.643219,376,1.0000001,1.0000038,627000,100,1.214903e-08,1.0,0.9999963,0.0099999625,-1.5459955e-06,-1.6784668e-06,9.146121,-108.18181947609827,3.0090952,100.00002,-0.32144234,16.68,0.01,[-0.491  0.223 -1.035  0.65  -1.219],100.0,2055.7636439800262
-3.7151642,0.025494961,37700,-0.26339072,0.4696562,11.557259,377,0.9198466,2.5494962,628621,100,0.004696562,1.3272719,0.14065999,0.0014065999,0.18043612,-5.645752e-06,8.664902,-108.50933735261474,2.8767936,79.32144,-0.38524765,16.21,0.009198466,[-0.491  0.223 -1.035  0.65  -1.219],75.342514,2060.4503650665283
-4.846916,0.010001217,37800,-0.310006,3.689324e-05,9.30085,378,0.9999988,1.0001217,630306,100,3.6897805e-07,1.0000039,0.9999054,0.009999054,2.2947788e-05,1.121521e-05,8.530253,-107.89757378328665,2.9060056,100.0,-0.31001714,16.85,0.009999988,[-0.49   0.226 -1.041  0.647 -1.22 ],99.9996,2065.467256784439
-4.2643204,0.016203173,37900,-0.2225789,0.2777088,8.04409,379,0.95055395,1.6203172,632003,100,0.0027770877,1.105897,0.4315095,0.004315095,0.059397683,-3.8146973e-06,8.235468,-108.47041163402355,2.930057,92.13581,-0.2681402,16.97,0.009505539,[-0.49   0.226 -1.041  0.647 -1.22 ],90.42434,2070.024577140808
-3.8786774,0.01,38000,-0.29856616,,8.956818,380,1.0,1.0,633631,100,9.313226e-10,1.0,1.0,0.01,-5.5795535e-06,-5.569458e-06,6.6810617,-107.85540291875797,2.5718186,100.0,-0.29856616,16.28,0.009999999,[-0.491  0.225 -1.037  0.647 -1.219],100.0,2074.616638660431
-3.9165192,0.031217236,38100,-0.12452561,0.5030639,11.0718155,381,0.9878646,3.1217237,635275,100,0.005030639,1.3688636,0.1890178,0.001890178,0.30726948,2.7465821e-06,12.012919,-108.68650756618321,2.5246227,79.40734,-0.3690578,16.44,0.009878647,[-0.491  0.225 -1.037  0.647 -1.219],73.0533,2078.9262335300446
-4.5294724,0.06528047,38200,-0.05578202,1.0017568,7.573677,382,0.87911695,6.528047,636981,100,0.010017567,1.956623,0.06790548,0.00067905476,0.29735166,-2.5177003e-06,23.608076,-108.3099424134496,2.9057066,43.50724,-0.25245842,17.06,0.008791169,[-0.5    0.214 -1.039  0.635 -1.217],51.108467,2083.632819890976
-4.060486,0.3355574,38300,1.5094343,3.8984995,7.772377,383,1.2994915,33.55574,638635,100,0.03898499,17.535957,0.0012770668,1.2770667e-05,2.5943534,-4.196167e-06,255.74069,-108.17653643144786,2.7260964,9.999887,-0.25908342,16.54,0.012994914,[-0.503  0.206 -1.034  0.638 -1.215],5.7025685,2089.086093187332
-4.094185,0.08294433,38400,-0.042623907,1.0762948,7.822777,384,1.0021522,8.294434,640334,100,0.010762947,1.654953,0.11868936,0.0011868936,0.29282975,3.967285e-06,12.866681,-108.15861130701335,2.8271644,46.437332,-0.26075533,16.99,0.010021522,[-0.487  0.24  -1.031  0.663 -1.219],60.424675,2095.757680416107
-4.1415787,0.59192246,38500,1.404411,6.161173,6.8927994,385,1.3846138,59.192245,642046,100,0.06161172,24.846508,0.0022738413,2.2738412e-05,2.5496788,2.670288e-06,304.55783,-108.66427148791504,2.7718263,4.8076487,-0.2297573,17.12,0.013846138,[-0.483  0.247 -1.039  0.671 -1.22 ],4.0247107,2101.7311220169067
-3.9286423,0.03307285,38600,-0.207472,0.45386198,8.13501,386,1.0290774,3.307285,643676,100,0.0045386194,1.1423107,0.3928667,0.003928667,0.08234841,,8.952729,-108.22998766586896,2.6812778,83.716034,-0.271167,16.3,0.0102907745,[-0.518  0.217 -1.044  0.665 -1.203],87.541855,2108.3431062698364
-3.826973,0.01,38700,-0.31215364,,9.364639,387,1.0,1.0,645332,100,9.313226e-10,1.0,1.0,0.01,1.0072254e-06,9.918213e-07,6.364709,-108.50719731454969,2.5101917,100.0,-0.31215364,16.56,0.009999999,[-0.516  0.221 -1.046  0.663 -1.203],100.0,2113.4523499011993
-4.1846924,2.848,38800,6.3809094,28.360794,8.779724,388,3.4765644,284.80002,647013,100,0.2836079,241.07065,0.00042939582,4.293958e-06,10.924841,1.3732911e-06,11152.5,-108.36345580631115,3.1387298,1.4804246,-0.2926561,16.81,0.034765646,[-0.516  0.221 -1.046  0.663 -1.203],0.41481617,2118.1358132362366
-4.2642975,0.16412221,38900,0.41872817,1.7064466,9.072708,389,0.7550582,16.412222,648701,100,0.017064467,5.420621,0.011122767,0.000111227666,1.1228377,2.822876e-06,194.24792,-108.2593161223149,3.006921,16.372799,-0.3024208,16.88,0.007550581,[-0.515  0.215 -1.009  0.663 -1.203],18.44807,2124.490835905075
-3.969139,0.01,39000,-0.29529715,,8.858803,390,1.0,1.0,650343,100,9.313226e-10,1.0,1.0,0.01,-3.6992133e-06,-3.6621093e-06,7.22038,-108.42554780571645,2.6736073,100.0,-0.29529715,16.42,0.009999999,[-0.509  0.229 -1.018  0.689 -1.226],100.0,2131.4618701934814
-3.8957062,0.021414006,39100,-0.14202084,0.36026683,10.417816,391,1.0114069,2.1414006,652046,100,0.0036026682,1.1354922,0.283767,0.00283767,0.22801818,-1.2969971e-06,13.904001,-108.53631175968138,3.1497624,88.74051,-0.34726185,17.03,0.010114069,[-0.509  0.229 -1.018  0.689 -1.226],88.067535,2136.1090960502625
-3.7063217,0.01,39200,-0.26854783,,8.055824,392,1.0,1.0,653726,100,9.313226e-10,1.0,1.0,0.01,-2.0366162e-05,-2.0370484e-05,8.22611,-108.63642040875857,2.853743,100.0,-0.26854783,16.8,0.009999999,[-0.511  0.221 -1.029  0.684 -1.235],100.0,2141.779737472534
-3.8958511,0.010000095,39300,-0.19685943,3.4827376e-06,5.905792,393,1.0000007,1.0000095,655421,100,3.4857475e-08,1.0,0.9999922,0.009999922,3.091991e-07,-9.155273e-07,6.169318,-108.89086828817595,2.4713597,100.0,-0.19686064,16.95,0.010000007,[-0.511  0.221 -1.029  0.684 -1.235],100.0,2146.6672360897064
-4.737358,0.13745311,39400,1.1257553,2.1417418,6.4788513,394,1.1423213,13.745311,657171,100,0.021417418,11.55916,0.026027948,0.00026027948,1.8599985,5.1879883e-06,93.26891,-108.53804101005716,2.9026382,22.147108,-0.21595652,17.5,0.0114232125,[-0.511  0.221 -1.029  0.684 -1.235],8.651148,2151.3967430591583
-4.130768,0.01,39500,-0.21194077,,6.3583755,395,1.0,1.0,658828,100,9.313226e-10,1.0,1.0,0.01,5.1036477e-06,5.1116945e-06,6.182642,-108.11528609388377,2.474028,100.0,-0.21194077,16.57,0.009999999,[-0.498  0.236 -1.041  0.695 -1.235],100.0,2156.6971578598022
-3.3825607,0.01,39600,-0.29791647,,8.937729,396,1.0,1.0,660435,100,9.313226e-10,1.0,1.0,0.01,7.841736e-06,7.858276e-06,5.5509944,-108.5166797036735,2.344245,100.0,-0.29791647,16.07,0.009999999,[-0.498  0.236 -1.041  0.695 -1.235],100.0,2160.9973611831665
-4.081909,0.2986268,39700,0.68287915,3.2898254,6.020172,397,1.1315097,29.86268,662124,100,0.032898255,8.563359,0.0022678545,2.2678545e-05,1.2701112,7.095337e-06,79.606735,-108.53428912306853,2.437664,10.578252,-0.20066531,16.89,0.011315096,[-0.498  0.236 -1.041  0.695 -1.235],11.67766,2165.098882675171
-4.5220795,0.01,39800,-0.28316927,,8.495277,398,1.0,1.0,663799,100,9.313226e-10,1.0,1.0,0.01,6.645918e-06,6.6375733e-06,6.6994886,-108.27990108760932,2.575363,100.0,-0.28316927,16.75,0.009999999,[-0.496  0.244 -1.057  0.688 -1.232],100.0,2170.731627702713
-4.6689835,0.027949497,39900,-0.15421693,0.3506768,7.064743,399,0.9288706,2.7949498,665513,100,0.0035067683,1.1387383,0.36426544,0.0036426543,0.09707995,-5.0354006e-06,8.609056,-108.111724905569,2.8280344,87.5251,-0.23549649,17.14,0.009288707,[-0.496  0.244 -1.057  0.688 -1.232],87.81649,2175.538252592087
-4.554756,0.01,40000,-0.24630305,,7.3893585,400,1.0,1.0,667219,100,9.313226e-10,1.0,1.0,0.01,8.910894e-06,8.926391e-06,8.163402,-108.17189938931246,2.842845,100.0,-0.24630305,17.06,0.009999999,[-0.494  0.247 -1.06   0.687 -1.232],100.0,2180.516101360321
-4.006592,0.01,40100,-0.28324226,,8.497322,401,1.0,1.0,668919,100,9.313226e-10,1.0,1.0,0.01,1.8291175e-06,1.8310546e-06,8.589265,-108.65286812556229,2.9160542,100.0,-0.28324226,17.0,0.009999999,[-0.494  0.247 -1.06   0.687 -1.232],100.0,2185.189511537552
-4.817795,0.11040126,40200,0.35316157,1.4035871,9.302933,402,0.9189423,11.040126,670590,100,0.01403587,3.6170282,0.050025634,0.0005002563,0.94292057,2.8991699e-06,59.885777,-107.9915309092288,2.7070868,30.003595,-0.3100949,16.71,0.009189423,[-0.494  0.247 -1.06   0.687 -1.232],27.647005,2188.9894268512726
-4.313942,0.037841998,40300,-0.03127584,0.751369,8.19854,403,1.0389693,3.7842,672266,100,0.00751369,1.6937932,0.13379896,0.0013379896,0.3243927,-1.15966795e-05,11.782255,-108.12852496420588,2.360817,65.65991,-0.27329627,16.76,0.010389691,[-0.49   0.262 -1.066  0.687 -1.233],59.039085,2195.0710272789
-3.740448,0.07627795,40400,-0.101671994,1.2411484,7.844246,404,1.1561399,7.627795,673928,100,0.012411484,2.0289688,0.052036963,0.0005203696,0.2707777,5.41687e-06,11.632173,-108.56186588543211,2.3972566,46.45842,-0.26146945,16.62,0.011561398,[-0.498  0.254 -1.06   0.679 -1.233],49.28612,2200.617894411087
-4.717201,0.01,40500,-0.2880907,,8.642502,405,1.0,1.0,675604,100,9.313226e-10,1.0,1.0,0.01,-7.2941184e-06,-7.2479247e-06,8.88834,-108.00462675810606,2.966388,100.0,-0.2880907,16.76,0.009999999,[-0.498  0.258 -1.069  0.673 -1.233],100.0,2205.4259486198425
