Iteration,InitialBound,EpThisIter,ESSRenyi,ESSClassic,InitialReturnStd,StdIW,EpLenMean,EpisodesSoFar,MinIWNorm,Bound,EmpiricalD2,StdIWNorm,InitialReturnMin,MaxIW,MeanIW,Weights,ReturnMeanIW,EpRewMean,J_sample_variance,InitialReturnMean,MaxIWNorm,MeanIWNorm,InitialReturnMax,MinIW,TimeElapsed,TimestepsSoFar
237,-1.7746547,100,40.830845,44.169052,14.712997,1.2279533,390.44,23700,0.0010883823,2.3642607,2.4491289,0.012279534,-53.2396,7.7867866,1.0922031,[-0.48  -0.391  0.01  -0.348 -0.936],5.1415386,-45.00951932824068,963.27106,-1.2111664e-06,0.077867866,0.010922031,47.66768,0.10883823,18235.571888923645,9236924
238,-1.6807097,100,15.282968,17.273481,10.953035,3.320652,428.21,23800,0.00011936795,1.0178232,6.543232,0.03320652,-50.421326,26.840405,1.5173682,[-0.489 -0.393  0.009 -0.346 -0.938],5.317038,-34.877299768605894,1280.5995,1.1348725e-06,0.26840404,0.015173679,19.123203,0.011936795,18312.515060901642,9279745
239,-0.91970927,100,22.519045,24.267857,9.956896,1.7314848,439.47,23900,0.00025006526,0.7639972,4.4406857,0.017314848,-27.591272,9.696112,0.98015386,[-0.5   -0.396  0.013 -0.349 -0.936],2.702094,-31.698974960667375,259.83984,3.8146972e-08,0.09696112,0.00980154,24.521244,0.025006527,18391.8033952713,9323692
240,-1.3158221,100,49.316383,49.11331,10.686939,1.0990758,458.2,24000,0.0010350562,-0.44396067,2.0277238,0.0109907575,-39.47469,7.6309857,1.0797551,[-0.511 -0.398  0.014 -0.347 -0.93 ],1.4297471,-25.4895666320499,135.32062,8.6784365e-07,0.07630985,0.010797552,30.075111,0.10350563,18474.326595544815,9369512
241,-1.587078,100,81.758804,84.50938,9.907824,0.4177134,473.78,24100,0.0030202654,-1.2384295,1.2231098,0.004177134,-47.612335,2.2493231,0.97565484,[-0.506 -0.4    0.013 -0.344 -0.932],0.516788,-18.746406093487607,73.34971,7.6293944e-08,0.02249323,0.009756547,25.383339,0.30202654,18559.670159101486,9416890
242,-1.3286908,100,69.70676,73.58513,9.109712,0.59752244,480.72,24200,0.0020601656,-0.849614,1.4345812,0.0059752245,-39.86076,3.5390382,0.9972982,[-0.509 -0.401  0.012 -0.344 -0.932],0.74181354,-13.921990594524418,92.7742,1.4305115e-06,0.03539038,0.009972982,17.864134,0.20601657,18646.96579170227,9464962
243,-1.0793543,100,12.716206,10.940488,8.999283,3.812774,479.37,24300,0.00014397754,1.7899966,7.863981,0.038127735,-32.38065,34.050304,1.3363471,[-0.515 -0.399  0.013 -0.344 -0.93 ],4.816809,-13.081982584996174,827.8694,7.2479247e-07,0.34050304,0.013363471,14.262687,0.014397753,18732.969889640808,9512899
244,-0.87983155,100,56.13742,60.211803,8.702497,0.7539981,493.0,24400,0.0012625123,-0.25224048,1.781343,0.007539981,-26.394941,4.7196703,0.92754287,[-0.511 -0.399  0.016 -0.338 -0.932],0.92204374,-12.553879689475904,210.10646,-7.6293944e-08,0.0471967,0.009275429,25.742233,0.12625124,18820.60453724861,9562199
245,-1.1080102,100,17.880478,12.4325,7.484262,4.7963314,485.81,24500,0.00013446066,3.1867301,5.5926914,0.04796331,-33.240326,35.58111,1.8072445,[-0.519 -0.399  0.016 -0.34  -0.929],5.8070507,-10.778388359043502,2990.6257,6.008148e-07,0.35581106,0.018072445,22.337303,0.0134460665,18908.06306886673,9610780
246,-1.0372349,100,43.2579,49.17685,7.878518,1.0381632,490.04,24600,0.0009292837,0.32408214,2.3117166,0.010381632,-31.117039,6.414873,1.0212102,[-0.504 -0.394  0.016 -0.334 -0.927],1.9011278,-10.602302798983416,130.14963,-3.9100647e-07,0.06414873,0.010212102,17.684296,0.09292837,18996.6031062603,9659784
247,-1.0251869,100,59.308006,67.18305,9.047303,0.64790267,486.35,24700,0.00079714437,-0.38748652,1.686113,0.0064790267,-30.75557,3.904225,0.9270231,[-0.5   -0.39   0.013 -0.331 -0.92 ],0.94372135,-10.544833413395429,89.7282,-1.3256073e-06,0.03904225,0.00927023,24.423977,0.07971444,19083.045229434967,9708419
248,-1.0643278,100,11.119772,11.857839,9.236671,3.9358947,491.45,24800,1.3933949e-05,1.2135625,8.9929905,0.03935895,-31.929829,33.84964,1.443625,[-0.497 -0.389  0.01  -0.33  -0.92 ],4.4053016,-6.596474443293855,751.7945,-1.4305114e-08,0.3384964,0.01443625,23.680836,0.0013933949,19170.442194223404,9757564
249,-0.63652563,100,26.983807,33.488403,7.218108,1.275822,496.18,24900,0.00046544423,0.7257204,3.7059264,0.01275822,-18.094723,7.521899,0.9052919,[-0.49  -0.391  0.009 -0.325 -0.924],1.9510837,-11.555621350278846,86.14319,8.010864e-07,0.07521899,0.009052918,19.095793,0.046544425,19258.665458917618,9807182
250,-1.0632229,100,87.21413,87.20899,8.288469,0.3832751,479.59,25000,0.0040228846,-0.84764874,1.1466032,0.0038327507,-31.89669,2.2682786,1.0007805,[-0.48  -0.391  0.01  -0.33  -0.924],0.29084575,-12.512578051913644,64.28323,4.5776366e-07,0.022682786,0.010007804,18.607004,0.4022885,19345.00828552246,9855141
251,-1.2879752,100,46.4001,53.740063,8.215441,1.1714972,482.68,25100,0.00041773077,0.34343135,2.1551678,0.0117149735,-38.639244,6.9193025,1.2626643,[-0.477 -0.393  0.009 -0.33  -0.924],2.2342415,-8.194527988579017,182.97885,-4.5776366e-07,0.06919302,0.012626642,12.662496,0.041773077,19431.817100524902,9903409
252,-1.6928625,100,26.492258,24.890978,11.299815,2.4400036,474.08,25200,0.00084220205,1.43874,3.7746878,0.024400037,-50.78588,16.43453,1.4046412,[-0.467 -0.399  0.009 -0.334 -0.927],4.727728,-12.208752746563954,1144.3225,2.861023e-07,0.1643453,0.014046409,34.26998,0.08422021,19516.952570915222,9950817
253,-0.85284936,100,8.09523,5.0704513,8.9242,6.8847146,453.81,25300,0.00028997043,4.0347557,12.352953,0.06884715,-25.585468,68.86392,1.5911406,[-0.46  -0.399  0.01  -0.339 -0.933],7.032244,-25.457267913221386,2400.768,-5.626678e-07,0.6886392,0.015911408,15.48068,0.028997043,19598.07397031784,9996198
254,-1.8934066,100,49.460735,47.304657,12.536955,1.2328159,460.37,25400,0.0014146963,-0.17656565,2.0218058,0.012328159,-56.8022,8.0639715,1.1680572,[-0.456 -0.394  0.007 -0.329 -0.936],2.5156736,-16.687407170935607,158.24812,3.2424927e-07,0.08063971,0.011680572,16.93631,0.14146964,19680.455938100815,10042235
255,-0.806332,100,61.303238,49.05958,7.4426074,0.99759454,493.33,25500,0.0013498073,0.6205454,1.6312352,0.009975946,-24.189941,8.6505575,0.9790047,[-0.465 -0.393  0.004 -0.329 -0.94 ],1.6503904,-6.333477719556305,166.9586,-6.1035155e-07,0.08650558,0.009790046,14.922771,0.13498072,19762.260831594467,10091568
256,-1.5403827,100,73.96696,73.29484,9.060953,0.5773062,489.62,25600,0.0020990972,-1.1638508,1.351955,0.0057730614,-46.21149,3.6624317,0.95641255,[-0.468 -0.402  0.004 -0.333 -0.942],0.6272082,-4.429828272336545,134.88434,4.959106e-07,0.036624316,0.009564125,22.121893,0.20990972,19843.3562772274,10140530
257,-0.7187138,100,21.006866,21.458529,7.7470865,2.1634998,490.36,25700,0.00011983422,1.1416335,4.7603483,0.021634998,-21.5614,14.278566,1.130856,[-0.471 -0.4    0.002 -0.332 -0.943],2.7097383,-7.976409057663957,181.15259,-6.008148e-07,0.14278565,0.011308562,15.919055,0.011983423,19925.842805624008,10189566
258,-1.7622815,100,48.47423,65.540276,10.545234,0.6564069,485.04,25800,0.000985607,-0.4813025,2.0629518,0.006564069,-52.86846,4.3162575,0.9052558,[-0.461 -0.4    0.007 -0.333 -0.941],2.0498595,-8.671051932508965,184.03415,4.959106e-07,0.043162573,0.009052559,22.508205,0.098560706,20008.555212020874,10238070
259,-1.6804148,100,57.90225,56.033283,10.913764,0.9198635,478.8,25900,0.0011382115,-0.2586528,1.7270486,0.009198635,-50.412468,5.9809074,1.0384469,[-0.467 -0.401  0.004 -0.334 -0.942],1.9497026,-8.125961335566656,83.253784,8.773804e-07,0.059809074,0.010384467,21.029797,0.11382115,20087.709832191467,10285950
260,-1.1481476,100,24.984694,12.540997,9.312891,3.2610726,481.56,26000,0.0005113781,2.048852,4.0024505,0.032610726,-34.444443,27.077412,1.2348784,[-0.473 -0.404  0.002 -0.334 -0.945],4.3458514,-12.099418593154873,573.67035,5.722046e-07,0.2707741,0.012348782,22.592323,0.051137812,20168.133138895035,10334106
261,-0.6274846,100,35.27527,34.231632,7.4493337,1.2524638,497.75,26100,0.00024110894,0.04501915,2.8348475,0.012524638,-17.89056,10.654847,0.90358806,[-0.487 -0.397  0.002 -0.331 -0.942],1.1015157,-4.391107859103465,77.87408,1.5735627e-07,0.106548466,0.00903588,18.824545,0.024110895,20251.748088359833,10383881
262,-0.8119841,100,6.911727,12.486696,8.524533,3.5326533,496.49,26200,4.1211464e-05,3.4778783,14.468164,0.035326533,-24.35951,24.31388,1.3344054,[-0.484 -0.395  0.005 -0.327 -0.941],6.566424,-9.118307668262796,2033.3954,-3.4332277e-07,0.2431388,0.013344054,16.597866,0.0041211466,20333.822973251343,10433530
263,-1.0925239,100,31.82848,42.199898,8.128702,1.7028242,489.77,26300,0.00038067548,-0.2484864,3.1418402,0.01702824,-19.105848,7.789841,1.4549938,[-0.486 -0.387  0.007 -0.329 -0.945],1.6880369,-5.736495781113739,634.5065,-7.05719e-07,0.07789841,0.01454994,32.775696,0.03806755,20415.732791423798,10482507
264,-0.8992882,100,63.70156,72.791245,7.9730096,0.49922368,486.34,26400,0.0015626583,-0.47659826,1.5698203,0.004992237,-26.978643,2.4425719,0.8165458,[-0.49  -0.386  0.01  -0.326 -0.948],0.6501421,-9.228604669460752,59.004494,5.7220458e-08,0.024425719,0.008165458,19.432646,0.15626584,20497.340840101242,10531141
265,-0.95240676,100,85.01433,84.68877,8.078465,0.41860843,495.64,26500,0.0039401003,-0.5101316,1.1762723,0.0041860845,-28.5722,3.2692883,0.98450017,[-0.487 -0.382  0.008 -0.322 -0.951],0.52281153,-4.939653674032074,46.73752,9.536743e-09,0.032692883,0.009845003,19.833338,0.39401004,20579.204990148544,10580705
266,-0.8006924,100,31.180744,40.42082,7.190828,1.0552725,500.0,26600,0.00023693412,0.37176275,3.2071075,0.010552723,-15.767398,6.333167,0.8692003,[-0.489 -0.385  0.007 -0.324 -0.953],1.8056743,-4.052291612662995,129.74911,-1.04904174e-07,0.06333167,0.008692002,24.020765,0.023693413,20663.43693637848,10630705
267,-1.1696416,100,75.90466,68.40868,9.331123,0.60122806,479.19,26700,0.0024040516,-0.5190323,1.317442,0.0060122805,-35.089275,4.4728923,0.8847305,[-0.483 -0.379  0.009 -0.325 -0.952],0.823482,-13.879168521650543,85.715385,1.0108947e-06,0.044728924,0.008847306,20.149128,0.24040517,20745.009388923645,10678624
268,-0.9541968,100,25.266119,26.50888,9.167377,1.6688477,490.99,26800,0.00016458431,0.15912104,3.9578693,0.016688477,-28.625904,14.329784,1.0022937,[-0.483 -0.373  0.008 -0.32  -0.957],2.057438,-6.483303632066924,209.75491,9.536743e-08,0.14329784,0.010022935,23.309809,0.016458431,20828.49283862114,10727723
269,-1.3497365,100,71.74908,67.01008,9.137546,0.67331314,484.66,26900,0.002174571,-0.8636942,1.3937461,0.0067331307,-40.49209,3.8289146,0.9596141,[-0.486 -0.378  0.004 -0.323 -0.961],0.72976434,-10.089238141598328,116.37629,-1.14440915e-07,0.038289145,0.009596142,15.818922,0.21745709,20911.04238653183,10776189
270,-1.3174863,100,25.249758,14.938799,9.379841,3.403666,482.8,27000,0.00037173636,0.46027255,3.960434,0.03403666,-39.524574,24.96892,1.4263923,[-0.48  -0.375  0.005 -0.322 -0.958],3.08218,-11.695410696838467,464.16745,-4.6253206e-07,0.24968919,0.014263923,14.587011,0.037173636,20993.16679763794,10824469
271,-1.2090538,100,0.0050932867,1.0069597,9.090349,1359.4978,485.42,27100,4.374452e-08,511.09033,19633.688,13.594978,-36.27162,13663.9375,137.11412,[-0.488 -0.367  0.003 -0.321 -0.953],680.5033,-10.87518619657111,46429670.0,2.7179718e-07,136.63937,1.3711412,24.508892,4.374452e-06,21074.711643457413,10873011
272,-1.2606125,100,32.92344,38.49921,10.536471,1.3170202,460.75,27200,0.0002542206,1.0715251,3.03735,0.0131702,-37.81842,9.18772,1.0420247,[-0.509 -0.365  0.011 -0.327 -0.952],3.2685225,-19.528128006150148,357.80487,1.5258789e-06,0.0918772,0.010420247,18.138428,0.025422059,21153.908317565918,10919086
273,-1.1291932,100,92.51739,93.406624,8.578968,0.25831524,480.54,27300,0.0047760233,-1.0603452,1.0808779,0.0025831524,-33.875816,1.792786,0.97226465,[-0.506 -0.361  0.008 -0.321 -0.95 ],0.11362445,-13.727662277472609,68.211136,7.05719e-07,0.017927859,0.009722646,21.791748,0.47760236,21235.947190999985,10967140
274,-0.7321051,100,33.54026,44.733017,8.446658,1.219364,482.68,27400,0.00041385472,0.37460577,2.9814913,0.012193641,-21.963146,6.059645,1.0970201,[-0.506 -0.361  0.007 -0.32  -0.95 ],1.638731,-12.219616915409267,191.95326,-2.4318695e-07,0.06059645,0.010970201,17.937008,0.04138547,21316.047269821167,11015408
275,-0.95082843,100,30.288507,27.231224,8.5622,1.8057,472.22,27500,0.00050115,0.26644182,3.3015823,0.018057,-28.524847,15.11227,1.104604,[-0.499 -0.363  0.005 -0.324 -0.951],1.9941212,-13.100660403088991,190.92247,-1.9073487e-07,0.1511227,0.01104604,18.065264,0.050115,21396.15785884857,11062630
276,-0.9534425,100,16.908987,15.269813,8.288575,3.1528854,487.71,27600,4.83844e-05,2.7344434,5.914015,0.03152885,-28.603271,28.180532,1.3384616,[-0.508 -0.366  0.004 -0.322 -0.952],5.053096,-10.769861372854937,1353.9657,-9.536743e-08,0.2818053,0.013384615,15.909254,0.00483844,21479.401112794876,11111401
277,-0.9315095,100,0.2062312,1.4367374,8.746623,31.765617,492.91,27700,3.158613e-06,16.279333,484.89267,0.31765616,-27.945251,319.31427,3.8352041,[-0.517 -0.364 -0.002 -0.321 -0.955],36.79141,-13.362313417518594,133003.34,-1.0585785e-06,3.1931427,0.038352042,22.163353,0.0003158613,21563.57144021988,11160692
278,-0.5648443,100,0.053030886,1.1447234,7.632202,75.44705,500.0,27800,1.9613078e-06,63.84388,1885.6936,0.75447047,-14.655838,758.5496,8.118815,[-0.518 -0.372  0.002 -0.315 -0.959],88.371994,-7.781775767606042,833138.2,-3.1471254e-07,7.585496,0.08118816,16.945322,0.00019613079,21648.694869041443,11210692
279,-0.8659094,100,1.2331586,3.6761053,7.9903154,11.144575,496.25,27900,3.0443804e-05,9.695969,81.09257,0.11144577,-25.977238,109.76679,2.1771607,[-0.513 -0.373 -0.007 -0.317 -0.956],17.493593,-6.24785970013094,19177.094,-1.3256073e-06,1.0976679,0.021771608,21.895355,0.0030443803,21732.78806734085,11260317
280,-0.7610384,100,48.30909,44.2747,6.7276263,1.0129318,500.0,28000,0.0007511497,0.033839107,2.0700037,0.010129318,-22.831161,8.527511,0.90288377,[-0.515 -0.381 -0.01  -0.312 -0.961],1.1287842,-4.819305974940277,38.446697,2.861023e-07,0.085275106,0.009028838,14.190913,0.07511497,21814.467405080795,11310317
281,-0.9108277,100,0.34317216,1.152207,7.5296946,61.731533,499.38,28100,7.5132533e-07,11.512571,291.39893,0.61731523,-27.324802,620.8008,6.6648254,[-0.516 -0.377 -0.012 -0.312 -0.958],27.060759,-11.580484401021065,74473.5,-8.6784365e-07,6.208008,0.06664825,13.633755,7.5132535e-05,21894.934706926346,11360255
282,-1.1929406,100,0.11115631,1.2014941,8.97559,31.402433,491.32,28200,4.713859e-07,50.64895,899.63403,0.3140243,-35.78822,315.62347,3.4629717,[-0.521 -0.367 -0.02  -0.312 -0.95 ],86.42989,-11.53388274526203,767505.06,-2.3841858e-07,3.1562347,0.034629717,27.74897,4.713859e-05,21971.84221482277,11409387
283,-0.96289307,100,0.16201678,1.2345856,9.913271,69.18861,500.0,28300,1.1941069e-06,33.61528,617.22003,0.691886,-24.466614,695.52386,7.7355776,[-0.514 -0.371 -0.02  -0.302 -0.949],57.537323,-9.592743856983608,316913.2,4.5776366e-07,6.9552383,0.077355765,28.886803,0.00011941069,22051.381545305252,11459387
284,-0.5162643,100,29.440018,47.453354,6.8133407,0.96710134,499.74,28400,0.0002751988,1.2421938,3.396737,0.009671013,-14.918064,4.507934,0.9190368,[-0.518 -0.38  -0.03  -0.304 -0.946],2.1936824,-11.572826434082728,85.815834,5.531311e-07,0.04507934,0.009190367,15.487947,0.02751988,22130.938056230545,11509361
285,-1.3198028,100,9.008699,8.806039,9.758569,3.8738377,486.43,28500,6.927642e-05,2.5210223,11.100381,0.038738377,-39.59408,37.595,1.2037845,[-0.516 -0.378 -0.03  -0.308 -0.946],6.91824,-14.282393814290131,3132.61,7.6293944e-08,0.37595,0.0120378435,18.527313,0.0069276425,22205.485807657242,11558004
286,-1.8625491,100,79.535095,79.842316,10.58511,0.5346942,479.12,28600,0.0023239767,-1.2522452,1.2573066,0.0053469418,-55.87645,3.2462916,1.0641468,[-0.517 -0.377 -0.036 -0.306 -0.946],0.83622456,-20.32401020464073,88.26595,-5.4359435e-07,0.032462917,0.010641468,17.119007,0.23239768,22282.476229429245,11605916
287,-1.1226332,100,30.644224,16.623266,9.530521,3.0753055,488.09,28700,0.00046696092,0.841197,3.2632577,0.030753054,-33.678963,23.71584,1.3731691,[-0.519 -0.377 -0.036 -0.304 -0.948],2.8691747,-15.008268841835601,362.81747,-8.5830686e-07,0.23715839,0.013731689,23.808329,0.046696093,22359.327605485916,11654725
288,-1.0532393,100,1.1548334,1.8287781,8.05134,16.116295,496.49,28800,1.50199385e-05,9.064534,86.592575,0.16116294,-31.597202,162.1426,2.1996503,[-0.514 -0.369 -0.032 -0.301 -0.949],18.865475,-9.452503681531539,30869.963,8.010864e-07,1.6214259,0.0219965,23.224049,0.0015019939,22438.794462442398,11704374
289,-1.6609848,100,19.271542,14.871138,8.764723,3.2163484,487.13,28900,0.00025775062,1.1101573,5.188998,0.032163482,-49.829548,23.367735,1.3443016,[-0.509 -0.382 -0.024 -0.308 -0.94 ],4.893777,-13.112385108976422,1602.5858,3.0517577e-07,0.23367734,0.013443017,29.2886,0.025775062,22515.177780866623,11753087
290,-1.3521729,100,89.93785,92.33397,9.795066,0.2861805,482.58,29000,0.0036046337,-1.0445576,1.1118789,0.0028618048,-40.565186,1.663453,0.9931963,[-0.518 -0.372 -0.025 -0.307 -0.937],0.3812501,-10.594750387321715,94.125,,0.01663453,0.009931964,16.971466,0.36046338,22591.87194442749,11801345
291,-1.1506077,100,9.168731,15.696931,7.836941,3.0939875,492.34,29100,4.07085e-05,3.3283875,10.906635,0.030939873,-34.518215,27.454002,1.3350706,[-0.516 -0.369 -0.026 -0.304 -0.938],7.12829,-11.781526370563164,2538.5625,-4.5776366e-07,0.27454,0.013350707,19.238531,0.00407085,22668.804156064987,11850579
292,-1.7537103,100,27.851088,24.97241,10.030201,1.865956,484.09,29200,0.00044492565,0.31211853,3.590524,0.018659558,-52.611332,15.545187,1.0765175,[-0.515 -0.364 -0.022 -0.308 -0.935],3.635169,-11.185907719902893,394.6793,7.05719e-07,0.15545186,0.010765174,26.209412,0.044492565,22744.815467119217,11898988
293,-1.0866728,100,0.79848003,2.5949442,7.991411,27.607395,499.26,29300,2.6348596e-06,12.73279,125.237946,0.27607393,-21.134878,208.451,4.506078,[-0.516 -0.366 -0.018 -0.311 -0.935],24.893719,-3.515961088478323,83677.586,1.14440915e-07,2.08451,0.045060772,32.60018,0.00026348597,22823.96262216568,11948914
294,-0.775084,100,6.6456976,7.5320754,8.22464,6.712272,498.46,29400,5.1917473e-06,3.9601655,15.047329,0.06712272,-18.520626,55.80974,1.915717,[-0.504 -0.383 -0.013 -0.314 -0.936],6.966785,-6.496664757063088,3905.2798,-1.5258789e-07,0.55809736,0.019157171,23.252518,0.00051917473,22902.48526239395,11998760
295,-0.8484547,100,43.1664,51.21862,7.812146,0.9767369,492.17,29500,0.0006197924,0.18027735,2.3166165,0.009767368,-25.453651,5.284131,1.0008397,[-0.501 -0.399 -0.016 -0.324 -0.931],1.471663,-10.833774671853924,152.57304,2.670288e-07,0.05284131,0.010008396,18.730793,0.06197924,22980.69506573677,12047977
296,-0.9286755,100,21.083637,26.207195,9.033344,1.8688543,490.47,29600,0.00015326994,1.5720587,4.743015,0.018688543,-27.860312,12.571378,1.1137269,[-0.505 -0.403 -0.02  -0.325 -0.927],3.5945747,-13.296243218465756,288.76407,1.5640259e-06,0.12571378,0.0111372685,23.45129,0.0153269945,23059.070074796677,12097024
297,-1.0451078,100,47.094837,58.815434,8.29013,0.6942622,488.88,29700,0.0004917637,-0.072769046,2.123375,0.0069426224,-31.353228,3.7080684,0.82966346,[-0.518 -0.399 -0.021 -0.328 -0.929],1.4501413,-16.450001638344155,84.89461,-2.479553e-07,0.037080683,0.008296635,22.27591,0.049176373,23136.277433395386,12145912
298,-0.8670883,100,79.49354,82.91073,7.797479,0.42377496,499.58,29800,0.0023726916,-0.5295182,1.2579639,0.0042377496,-26.01264,2.5117085,0.93342346,[-0.521 -0.397 -0.02  -0.324 -0.932],0.442999,-8.053644472092005,43.18765,-3.4332277e-07,0.025117084,0.009334235,19.83339,0.23726918,23214.156546354294,12195870
299,-0.7847996,100,61.5935,61.150463,7.2445116,0.7691509,497.32,29900,0.00091474236,-0.25836068,1.623548,0.007691509,-14.824574,4.6236005,0.9649806,[-0.521 -0.399 -0.018 -0.326 -0.933],0.7416186,-12.294489077166586,63.58506,-4.7683716e-07,0.046236005,0.009649807,23.543968,0.091474235,23291.773579597473,12245602
300,-0.7546614,100,43.58427,45.36477,7.817299,1.0142274,500.0,30000,0.00026296824,0.42431808,2.2944057,0.010142273,-22.639843,5.843601,0.9241836,[-0.523 -0.401 -0.017 -0.324 -0.934],1.5674261,-12.837033512495728,112.222496,9.536743e-09,0.05843601,0.009241835,16.024765,0.026296824,23370.027215003967,12295602
301,-0.8104428,100,8.939491,13.901626,8.999761,2.3250692,500.0,30100,7.0550144e-05,0.75240445,11.186318,0.023250693,-24.313313,20.391155,0.9342676,[-0.511 -0.405 -0.015 -0.329 -0.935],3.463011,-10.9536627876591,1459.361,1.1444092e-06,0.20391154,0.009342676,20.566132,0.0070550144,23449.010987758636,12345602
302,-0.6372597,100,15.445294,25.113396,7.5721707,1.6361454,487.35,30200,7.872471e-05,0.94821286,6.474464,0.016361453,-19.117794,11.819144,0.94748545,[-0.509 -0.402 -0.018 -0.332 -0.944],2.5697184,-13.698261222314546,336.2117,7.6293944e-08,0.11819144,0.009474855,16.761127,0.007872472,23525.629270792007,12394337
303,-1.7049434,100,1.7994227,1.5870588,14.401642,21.631197,449.42,30300,1.4708812e-05,19.271244,55.57338,0.21631199,-51.148296,217.76337,2.7469513,[-0.508 -0.395 -0.021 -0.334 -0.947],31.98118,-26.86540463938779,86203.39,7.6293944e-08,2.1776335,0.027469514,30.284134,0.0014708813,23596.09431529045,12439279
304,-0.983042,100,64.18122,64.85797,8.63462,0.64602923,492.86,30400,0.0014445012,-0.5238636,1.5580882,0.006460292,-29.491245,4.4758763,0.877648,[-0.522 -0.407 -0.024 -0.334 -0.944],0.7032022,-9.746167291825406,67.60256,-3.0517577e-07,0.044758763,0.00877648,19.58038,0.14445013,23672.986130714417,12488565
305,-1.7273244,100,1.1223909,1.2471336,10.843089,31.062445,479.05,30500,5.9557487e-06,10.283352,89.09552,0.31062442,-51.81976,312.4993,3.4907382,[-0.521 -0.405 -0.023 -0.336 -0.944],26.58765,-18.657890136612068,70116.59,1.0681152e-06,3.1249928,0.034907375,21.026295,0.0005955749,23748.694481611252,12536470
306,-1.7200277,100,66.18633,69.54163,9.141191,0.73627496,488.59,30600,0.0017709757,-1.065567,1.510886,0.0073627494,-51.60083,3.6730502,1.1125233,[-0.524 -0.406 -0.015 -0.337 -0.94 ],1.0486581,-12.658386834717936,105.30866,6.67572e-08,0.0367305,0.011125233,16.95833,0.17709757,23826.11836051941,12585329
307,-0.9933467,100,59.61515,60.358612,8.500991,0.79659253,487.69,30700,0.002194057,-0.49096704,1.677426,0.007965925,-29.80043,5.159503,0.98295015,[-0.529 -0.411 -0.014 -0.34  -0.94 ],0.7955719,-12.399851115929312,97.97346,9.3460085e-07,0.05159503,0.009829501,22.123987,0.21940571,23904.86412382126,12634098
308,-1.8321236,100,84.98694,84.50127,9.357581,0.42102653,494.04,30800,0.0035767306,-1.3365948,1.1766514,0.0042102654,-54.963715,3.0624135,0.98309004,[-0.531 -0.405 -0.015 -0.338 -0.939],0.65077513,-7.514302621469625,115.45396,2.193451e-07,0.030624134,0.009830901,13.664682,0.35767308,23983.014656066895,12683502
309,-1.3540751,100,67.40173,51.396915,9.200718,1.0417114,495.34,30900,0.0012165612,-0.9382952,1.4836414,0.010417114,-40.62227,6.924684,1.0712332,[-0.531 -0.409 -0.015 -0.342 -0.94 ],0.71103424,-10.522340375219136,296.52133,5.8174135e-07,0.069246836,0.010712331,17.348999,0.12165612,24057.467138051987,12733036
310,-0.7409048,100,6.1682625,8.466374,7.3834023,3.5760899,485.74,31000,4.3226657e-05,1.8373756,16.21202,0.035760902,-20.552746,34.49861,1.087594,[-0.528 -0.406 -0.016 -0.342 -0.94 ],4.820568,-14.194323757964046,1446.8365,4.386902e-07,0.3449861,0.01087594,22.227158,0.0043226657,24129.049027442932,12781610
311,-1.6435801,100,0.066654816,1.194676,9.041589,145.92955,488.36,31100,3.4086514e-07,114.55551,1500.2666,1.4592955,-49.30737,1464.4292,16.04642,[-0.521 -0.411 -0.009 -0.345 -0.936],178.2167,-12.454389867153996,2931301.8,-1.0681152e-06,14.644292,0.1604642,14.535778,3.4086515e-05,24200.066148519516,12830446
312,-1.1394297,100,8.799138,6.609131,8.835142,6.7083473,485.75,31200,0.00011129186,5.103347,11.36475,0.06708348,-34.1829,66.51286,1.7845782,[-0.507 -0.397 -0.002 -0.345 -0.96 ],8.944552,-8.911418221149683,3693.5845,4.5776366e-07,0.6651286,0.017845782,23.019606,0.0111291865,24272.851577281952,12879021
313,-1.1278363,100,36.532654,43.351273,8.211283,1.1310024,485.38,31300,0.00057902775,0.027390838,2.7372773,0.011310024,-19.408222,6.484913,0.9893943,[-0.503 -0.405  0.004 -0.349 -0.965],1.893364,-8.925140078131728,282.2629,-1.9073486e-08,0.06484913,0.009893943,33.835083,0.057902776,24343.478070020676,12927559
314,-1.5273182,100,46.757557,48.39977,9.395355,1.0240247,465.97,31400,0.0010470878,-0.26495004,2.1386917,0.010240247,-45.819565,7.4203253,0.9917592,[-0.501 -0.411  0.006 -0.35  -0.966],1.9686418,-17.1000736291503,116.67279,7.05719e-07,0.07420325,0.009917593,25.573175,0.10470879,24411.644052505493,12974156
315,-0.83288294,100,19.990734,23.752123,7.056589,2.3227787,488.95,31500,0.00029997894,1.4388863,5.0023174,0.023227785,-24.986511,17.5672,1.2964183,[-0.508 -0.409  0.007 -0.346 -0.967],3.3017025,-14.339278907285413,420.88818,8.4400176e-07,0.175672,0.012964184,16.560385,0.029997896,24482.61139035225,13023051
316,-1.2818384,100,5.8472853,7.022146,9.224168,5.3025885,466.16,31600,5.951099e-05,3.6705918,17.101954,0.05302589,-38.455147,50.07423,1.4572469,[-0.493 -0.408  0.009 -0.347 -0.968],8.971571,-16.243799151376507,5835.5947,-1.14440915e-07,0.5007423,0.01457247,15.039957,0.005951099,24550.454611063004,13069667
