AvgNormIw,eRenyi2,Bound,IterType,AvgDiscRet,VarDiscRet,VarRet,MinNormIw,Delta,ESSClassic,VarVanillaIw,J,ESSRenyi,AvgEpLen,VanillaAvgRet,MaxVanillaIw,VarNormIw,AvgRet,VarJ,BatchSize,EpsThisIter,MaxNormIw,MinVanillaIw,AvgVanillaIw
0.005,1.15193,-99.1189,1,-79.7488404799,6145.07220563,6145.07220563,0.00334143,0.6,110.573786197,0.95074,-73.2704,173.622221868,110.56,-79.7488404799,13.9768,2.03203e-05,-79.7488404799,61.8432,200,100,0.0646161,0.722767,1.08152
0.01,1.0,-112.166,2,-78.1064422202,4948.05612626,4948.05612626,0.01,0.6,100.0,,-78.1064,200.0,108.75,-78.1064422202,1.0,3.50449e-18,-78.1064422202,69.9898,200,100,0.01,1.0,1.0
0.005,1.12905,-102.247,1,-80.9302068545,6135.42693301,6135.42693301,0.00254603,0.6,169.410370661,0.19751,-76.6562,177.140482409,111.56,-80.9302068545,3.62663,4.53681e-06,-80.9302068545,66.5543,200,100,0.0173814,0.531229,1.04325
0.01,1.0,-109.002,2,-74.9424013753,5015.86774985,5015.86774985,0.01,0.6,100.0,,-74.9424,200.0,104.52,-74.9424013753,1.0,3.50449e-18,-74.9424013753,70.4678,200,100,0.01,1.0,1.0
0.005,1.12648,-96.1513,1,-72.60497917,3787.98285824,3787.98285824,0.00133553,0.6,171.076019065,0.165366,-70.5899,177.543459597,102.07,-72.60497917,2.87098,4.24801e-06,-72.60497917,56.9532,200,100,0.0145512,0.263503,0.986507
0.01,1.0,-111.146,2,-77.0867819403,3759.14330478,3759.14330478,0.01,0.6,100.0,,-77.0868,200.0,108.59,-77.0867819403,1.0,3.50449e-18,-77.0867819403,61.0045,200,100,0.01,1.0,1.0
0.005,1.18207,-103.468,1,-84.6053981265,7215.66089011,7215.66089011,0.000251139,0.6,167.187157862,0.183423,-77.2833,169.19425463,116.52,-84.6053981265,1.71886,4.93125e-06,-84.6053981265,62.139,200,100,0.00891235,0.0484354,0.964313
0.01,1.0,-114.123,2,-80.0643066318,6158.61560923,6158.61560923,0.01,0.6,100.0,,-80.0643,200.0,110.76,-80.0643066318,1.0,3.50449e-18,-80.0643066318,78.0835,200,100,0.01,1.0,1.0
0.005,1.07397,-99.4413,1,-72.5048365392,2605.66404535,2605.66404535,0.0017257,0.6,188.873094591,0.0591264,-74.4827,186.224720628,102.91,-72.5048365392,1.72571,1.48021e-06,-72.5048365392,58.4067,200,100,0.00863453,0.344901,0.999308
0.01,1.0,-126.463,2,-92.403861427,9401.71977102,9401.71977102,0.01,0.6,100.0,,-92.4039,200.0,125.33,-92.403861427,1.0,3.50449e-18,-92.403861427,96.4764,200,100,0.01,1.0,1.0
0.005,1.07346,-108.621,1,-78.4111099303,4956.6698422,4956.6698422,0.00328881,0.6,185.328094773,0.0863595,-83.6686,186.313460783,109.66,-78.4111099303,2.68779,1.98913e-06,-78.4111099303,79.7447,200,100,0.0128995,0.685271,1.04182
0.01,1.0,-104.071,2,-70.0127591857,2586.15764588,2586.15764588,0.01,0.6,100.0,,-70.0128,200.0,100.15,-70.0127591857,1.0,3.50449e-18,-70.0127591857,50.5994,200,100,0.01,1.0,1.0
0.005,1.07536,-97.2297,1,-78.0751730679,4957.16795742,4957.16795742,0.00239936,0.6,184.834114877,0.0852866,-72.2551,185.984135736,108.3,-78.0751730679,2.19399,2.06159e-06,-78.0751730679,52.8234,200,100,0.0107869,0.488017,1.01697
0.01,1.0,-108.548,2,-74.489569423,3767.7942902,3767.7942902,0.01,0.6,100.0,,-74.4896,200.0,104.87,-74.489569423,1.0,3.50449e-18,-74.489569423,61.0747,200,100,0.01,1.0,1.0
0.005,1.08566,-96.9326,1,-74.6752052519,3771.00882158,3771.00882158,0.000617971,0.6,183.964881228,0.0947414,-71.8391,184.220428319,105.42,-74.6752052519,1.7606,2.19005e-06,-74.6752052519,49.4191,200,100,0.00846484,0.128532,1.03995
0.01,1.0,-109.227,2,-75.1674002044,3826.10635744,3826.10635744,0.01,0.6,100.0,,-75.1674,200.0,104.79,-75.1674002044,1.0,3.50449e-18,-75.1674002044,61.5455,200,100,0.01,1.0,1.0
0.005,1.03037,-98.4502,1,-74.0670901121,3798.621623,3798.621623,0.00415789,0.6,188.630455772,0.063903,-74.0037,194.105726965,104.15,-74.0670901121,3.21591,1.51442e-06,-74.0670901121,59.6312,200,100,0.0156555,0.854105,1.02709
0.01,1.0,-113.826,2,-79.7663609673,6151.32896848,6151.32896848,0.01,0.6,100.0,,-79.7664,200.0,110.19,-79.7663609673,1.0,3.50449e-18,-79.7663609673,78.0373,200,100,0.01,1.0,1.0
0.005,1.06224,-102.993,1,-79.7914291365,6151.21643098,6151.21643098,0.00403605,0.6,187.959350595,0.0644057,-78.1709,188.281092185,110.59,-79.7914291365,2.66178,1.60955e-06,-79.7914291365,71.8476,200,100,0.0133064,0.807359,1.00018
0.01,1.0,-103.589,2,-69.5294295843,2608.89611536,2608.89611536,0.01,0.6,100.0,,-69.5294,200.0,98.93,-69.5294295843,1.0,3.50449e-18,-69.5294295843,50.8213,200,100,0.01,1.0,1.0
0.005,1.19708,-97.9887,1,-82.1727656741,6072.26918274,6072.26918274,0.000316278,0.6,165.037152101,0.209675,-71.6385,167.073392244,113.94,-82.1727656741,1.73026,5.32281e-06,-82.1727656741,49.7954,200,100,0.00871784,0.0627729,0.992369
0.01,1.0,-115.674,2,-81.614521711,6083.42484175,6083.42484175,0.01,0.6,100.0,,-81.6145,200.0,114.01,-81.614521711,1.0,3.50449e-18,-81.614521711,77.6053,200,100,0.01,1.0,1.0
0.005,1.05811,-97.9571,1,-67.6361256383,1386.4670281,1386.4670281,0.00225951,0.6,189.221711379,0.0565257,-73.1834,189.015477168,97.09,-67.6361256383,1.68145,1.43118e-06,-67.6361256383,53.6721,200,100,0.00846073,0.449045,0.993678
0.01,1.0,-71.6384,2,-63.0155119552,145.410799766,145.410799766,0.01,0.6,100.0,,-63.0155,200.0,91.21,-63.0155119552,1.0,3.50449e-18,-63.0155119552,11.9982,200,100,0.01,1.0,1.0
0.005,1.05777,-96.7469,1,-83.9266985855,7268.01505745,7268.01505745,0.0026422,0.6,186.624849557,0.0726579,-71.9775,189.0771246,115.25,-83.9266985855,3.28887,1.80072e-06,-83.9266985855,55.6707,200,100,0.016373,0.530741,1.00436
0.01,1.0,-72.6417,2,-64.0106462236,135.448524785,135.448524785,0.01,0.6,100.0,,-64.0106,200.0,92.9,-64.0106462236,1.0,3.50449e-18,-64.0106462236,11.5799,200,100,0.01,1.0,1.0
0.005,1.04007,-97.2948,1,-84.1010230537,7263.23032427,7263.23032427,0.001581,0.6,191.174532452,0.0439427,-72.7333,192.295091512,115.14,-84.1010230537,1.78316,1.15991e-06,-84.1010230537,56.7135,200,100,0.0091613,0.307725,0.973199
0.01,1.0,-118.912,2,-84.852424444,7231.25902944,7231.25902944,0.01,0.6,100.0,,-84.8524,200.0,116.31,-84.852424444,1.0,3.50449e-18,-84.852424444,84.6105,200,100,0.01,1.0,1.0
0.005,1.13807,-103.547,1,-77.5838880681,4953.26876395,4953.26876395,0.00248761,0.6,173.131268274,0.168707,-77.8543,175.736355914,108.09,-77.5838880681,3.48752,3.89932e-06,-77.5838880681,65.548,200,100,0.0167666,0.517434,1.04002
0.01,1.0,-105.964,2,-71.9048618115,2593.92567716,2593.92567716,0.01,0.6,100.0,,-71.9049,200.0,102.33,-71.9048618115,1.0,3.50449e-18,-71.9048618115,50.6753,200,100,0.01,1.0,1.0
0.005,1.10035,-96.4211,1,-74.8689274387,3798.34086496,3798.34086496,0.00104284,0.6,181.692620087,0.0994773,-71.1578,181.759990848,105.54,-74.8689274387,1.82969,2.53166e-06,-74.8689274387,44.1929,200,100,0.00923036,0.206718,0.991126
0.01,1.0,-108.067,2,-74.008310708,3774.2495418,3774.2495418,0.01,0.6,100.0,,-74.0083,200.0,104.18,-74.008310708,1.0,3.50449e-18,-74.008310708,61.127,200,100,0.01,1.0,1.0
0.005,1.11168,-97.5996,1,-74.8820885785,3783.9142427,3783.9142427,0.000122731,0.6,178.320564424,0.115122,-72.2067,179.908055803,105.31,-74.8820885785,1.7183,3.05466e-06,-74.8820885785,52.5876,200,100,0.0088512,0.0238259,0.970659
0.01,1.0,-103.398,2,-69.3422760908,2570.77664988,2570.77664988,0.01,0.6,100.0,,-69.3423,200.0,98.5,-69.3422760908,1.0,3.50449e-18,-69.3422760908,50.4487,200,100,0.01,1.0,1.0
0.005,1.08295,-93.9034,1,-72.7591478014,3796.71782312,3796.71782312,0.0037275,0.6,172.139132905,0.17824,-68.8424,184.679981683,102.49,-72.7591478014,4.70329,4.0666e-06,-72.7591478014,45.8583,200,100,0.0224654,0.780377,1.04678
0.01,1.0,-111.832,2,-77.7728876795,4971.29689221,4971.29689221,0.01,0.6,100.0,,-77.7729,200.0,108.42,-77.7728876795,1.0,3.50449e-18,-77.7728876795,70.154,200,100,0.01,1.0,1.0
0.005,1.01246,-100.985,1,-76.3112573563,4984.67335534,4984.67335534,0.00314721,0.6,197.252349212,0.0136898,-76.7517,197.539483545,106.56,-76.3112573563,1.29305,3.49995e-07,-76.3112573563,69.4413,200,100,0.00653802,0.622434,0.988867
0.01,1.0,-113.661,2,-79.6019609115,6144.74630368,6144.74630368,0.01,0.6,100.0,,-79.602,200.0,110.31,-79.6019609115,1.0,3.50449e-18,-79.6019609115,77.9955,200,100,0.01,1.0,1.0
0.005,1.12945,-98.8232,1,-74.8283684139,3801.36050869,3801.36050869,0.000606486,0.6,174.528935857,0.152894,-73.2282,177.07730686,105.56,-74.8283684139,2.20449,3.66688e-06,-74.8283684139,57.4816,200,100,0.010796,0.123842,1.02098
0.01,1.0,-108.478,2,-74.4189851923,3842.04490593,3842.04490593,0.01,0.6,100.0,,-74.419,200.0,104.2,-74.4189851923,1.0,3.50449e-18,-74.4189851923,61.6735,200,100,0.01,1.0,1.0
0.005,1.15061,-95.339,1,-71.7795715344,3823.98557952,3823.98557952,0.000121026,0.6,175.726557689,0.144619,-69.5052,173.821477684,100.68,-71.7795715344,1.56431,3.47065e-06,-71.7795715344,50.8408,200,100,0.00766329,0.024705,1.02065
0.01,1.0,-113.525,2,-79.4656711681,4903.38801523,4903.38801523,0.01,0.6,100.0,,-79.4657,200.0,110.82,-79.4656711681,1.0,3.50449e-18,-79.4656711681,69.6732,200,100,0.01,1.0,1.0
0.005,1.03186,-100.733,1,-74.7799550252,3754.72115667,3754.72115667,0.00448582,0.6,194.772449613,0.0263911,-76.2662,193.825304615,105.62,-74.7799550252,2.0865,6.74352e-07,-74.7799550252,62.6436,200,100,0.0105471,0.887415,0.989134
0.01,1.0,-103.299,2,-69.2425375924,2567.49592204,2567.49592204,0.01,0.6,100.0,,-69.2425,200.0,98.61,-69.2425375924,1.0,3.50449e-18,-69.2425375924,50.4165,200,100,0.01,1.0,1.0
0.005,1.09579,-95.9454,1,-75.3700511335,3798.87746678,3798.87746678,0.000274749,0.6,178.828291306,0.111227,-70.7347,182.517512568,105.9,-75.3700511335,1.62587,2.97466e-06,-75.3700511335,48.5839,200,100,0.00840811,0.0531279,0.966844
0.01,1.0,-111.403,2,-77.3438828079,4950.7184009,4950.7184009,0.01,0.6,100.0,,-77.3439,200.0,108.13,-77.3438828079,1.0,3.50449e-18,-77.3438828079,70.0087,200,100,0.01,1.0,1.0
0.005,1.03784,-98.6916,1,-73.0187853356,3800.01433744,3800.01433744,0.0042738,0.6,192.54709016,0.0387937,-74.1564,192.708837775,102.98,-73.0187853356,2.03575,9.72542e-07,-73.0187853356,60.6971,200,100,0.0101929,0.853574,0.998611
0.01,1.0,-105.788,2,-71.729028669,2588.12681553,2588.12681553,0.01,0.6,100.0,,-71.729,200.0,102.56,-71.729028669,1.0,3.50449e-18,-71.729028669,50.6186,200,100,0.01,1.0,1.0
0.005,1.06931,-94.8263,1,-71.5996657918,2582.60028083,2582.60028083,0.00142948,0.6,185.933933461,0.0765979,-69.9219,187.036175321,101.89,-71.5996657918,1.3644,1.90076e-06,-71.5996657918,40.6863,200,100,0.0067967,0.286961,1.00372
0.01,1.0,-110.042,2,-75.9839621589,4960.76941163,4960.76941163,0.01,0.6,100.0,,-75.984,200.0,106.34,-75.9839621589,1.0,3.50449e-18,-75.9839621589,70.0797,200,100,0.01,1.0,1.0
0.005,1.18558,-102.702,1,-86.1069144538,7193.94707374,7193.94707374,0.000682116,0.6,169.292330287,0.203208,-76.4786,168.694344504,118.38,-86.1069144538,2.43339,4.5575e-06,-86.1069144538,63.5677,200,100,0.011524,0.144034,1.05579
0.01,1.0,-112.808,2,-78.7486459601,4969.03751833,4969.03751833,0.01,0.6,100.0,,-78.7486,200.0,109.7,-78.7486459601,1.0,3.50449e-18,-78.7486459601,70.1381,200,100,0.01,1.0,1.0
0.005,1.20642,-95.1626,1,-70.6707534356,2585.91637652,2585.91637652,6.67334e-05,0.6,161.680211235,0.224456,-68.7097,165.779670716,100.08,-70.6707534356,1.70352,5.95502e-06,-70.6707534356,38.3593,200,100,0.00877451,0.0129559,0.970721
0.01,1.0,-121.971,2,-87.9117009336,8373.90078636,8373.90078636,0.01,0.6,100.0,,-87.9117,200.0,119.83,-87.9117009336,1.0,3.50449e-18,-87.9117009336,91.0503,200,100,0.01,1.0,1.0
0.005,1.10474,-111.01,1,-90.0544819748,9495.60307202,9495.60307202,0.000818381,0.6,175.74023651,0.140054,-85.6967,181.038244255,122.51,-90.0544819748,2.4455,3.46844e-06,-90.0544819748,89.156,200,100,0.0121699,0.164451,1.00473
0.01,1.0,-107.777,2,-73.7200992312,3812.86133573,3812.86133573,0.01,0.6,100.0,,-73.7201,200.0,103.0,-73.7200992312,1.0,3.50449e-18,-73.7200992312,61.4389,200,100,0.01,1.0,1.0
0.005,1.13087,-92.252,1,-66.1841754697,1387.06608784,1387.06608784,0.000460978,0.6,166.361875711,0.167486,-66.6413,176.854281728,94.68,-66.1841754697,1.53113,5.08036e-06,-66.1841754697,32.378,200,100,0.00843279,0.0836994,0.907846
0.01,1.0,-115.301,2,-81.241662893,6159.05633129,6159.05633129,0.01,0.6,100.0,,-81.2417,200.0,112.21,-81.241662893,1.0,3.50449e-18,-81.241662893,78.0863,200,100,0.01,1.0,1.0
0.005,1.12995,-102.76,1,-80.897366742,6104.06960101,6104.06960101,0.0033638,0.6,162.867446761,0.283499,-77.1598,176.999180373,111.9,-80.897366742,4.18425,5.72845e-06,-80.897366742,64.1668,200,100,0.0188088,0.748321,1.11231
0.01,1.0,-104.728,2,-70.6680989674,2573.92421899,2573.92421899,0.01,0.6,100.0,,-70.6681,200.0,100.69,-70.6680989674,1.0,3.50449e-18,-70.6680989674,50.4795,200,100,0.01,1.0,1.0
0.005,1.05127,-95.6212,1,-73.8517885332,3779.64069296,3779.64069296,0.00380294,0.6,188.879970469,0.0618692,-70.9278,190.245952407,104.31,-73.8517885332,2.74701,1.47925e-06,-73.8517885332,49.4764,200,100,0.0134321,0.777745,1.02256
0.01,1.0,-115.944,2,-81.884669833,6071.86098076,6071.86098076,0.01,0.6,100.0,,-81.8847,200.0,113.44,-81.884669833,1.0,3.50449e-18,-81.884669833,77.5316,200,100,0.01,1.0,1.0
0.005,1.26297,-101.911,1,-79.2352917139,6160.49763888,6160.49763888,0.000351844,0.6,112.204622788,0.904695,-74.8451,158.35716164,109.86,-79.2352917139,11.7616,1.96597e-05,-79.2352917139,60.1469,200,100,0.0548283,0.0754765,1.07259
0.01,1.0,-115.686,2,-81.6265352686,6103.92897058,6103.92897058,0.01,0.6,100.0,,-81.6265,200.0,113.03,-81.6265352686,1.0,3.50449e-18,-81.6265352686,77.736,200,100,0.01,1.0,1.0
0.005,1.06419,-107.826,1,-87.843919906,8351.04737171,8351.04737171,0.00412873,0.6,184.471003037,0.0890117,-82.9812,187.937096269,119.42,-87.843919906,3.82388,2.11512e-06,-87.843919906,77.4986,200,100,0.0186401,0.84698,1.02571
0.01,1.0,-108.244,2,-74.1848449372,3791.20652137,3791.20652137,0.01,0.6,100.0,,-74.1848,200.0,103.94,-74.1848449372,1.0,3.50449e-18,-74.1848449372,61.2641,200,100,0.01,1.0,1.0
0.005,1.06014,-100.24,1,-79.5915795974,6167.73167371,6167.73167371,0.00402778,0.6,188.09934108,0.0639111,-75.4423,188.654326237,109.99,-79.5915795974,3.44952,1.58965e-06,-79.5915795974,65.407,200,100,0.0172037,0.807613,1.00255
0.01,1.0,-124.788,2,-90.728166196,9439.65277612,9439.65277612,0.01,0.6,100.0,,-90.7282,200.0,122.99,-90.728166196,1.0,3.50449e-18,-90.728166196,96.6709,200,100,0.01,1.0,1.0
0.005,1.07293,-110.929,1,-84.1255041161,7261.75002024,7261.75002024,0.00102143,0.6,186.300563328,0.074426,-85.9824,186.405081459,116.24,-84.1255041161,1.77288,1.84759e-06,-84.1255041161,88.931,200,100,0.00883323,0.205007,1.00353
0.01,1.0,-107.816,2,-73.7571516955,3798.99110474,3798.99110474,0.01,0.6,100.0,,-73.7571,200.0,104.17,-73.7571516955,1.0,3.50449e-18,-73.7571516955,61.327,200,100,0.01,1.0,1.0
0.005,1.17459,-106.561,1,-95.6963099715,10467.6291586,10467.6291586,0.000763384,0.6,158.113667284,0.282545,-80.4598,170.271645594,129.04,-95.6963099715,4.21376,6.65609e-06,-95.6963099715,74.0752,200,100,0.020452,0.157281,1.03016
0.01,1.0,-112.978,2,-78.9187995651,4951.0509748,4951.0509748,0.01,0.6,100.0,,-78.9188,200.0,109.76,-78.9187995651,1.0,3.50449e-18,-78.9187995651,70.011,200,100,0.01,1.0,1.0
0.005,1.0936,-101.918,1,-79.2836558166,4939.52656241,4939.52656241,0.00202035,0.6,182.664328527,0.0938819,-76.7328,182.883015459,110.39,-79.2836558166,2.16103,2.38453e-06,-79.2836558166,59.2771,200,100,0.0108911,0.400881,0.992109
0.01,1.0,-105.111,2,-71.0514619839,2570.72714594,2570.72714594,0.01,0.6,100.0,,-71.0515,200.0,101.21,-71.0514619839,1.0,3.50449e-18,-71.0514619839,50.4482,200,100,0.01,1.0,1.0
0.005,1.05454,-95.6783,1,-73.7757092862,3829.87318165,3829.87318165,0.00203843,0.6,190.0428181,0.0537127,-70.9465,189.655824949,103.53,-73.7757092862,1.50212,1.31644e-06,-73.7757092862,50.708,200,100,0.00743649,0.41175,1.00997
0.01,1.0,-99.7204,2,-65.6613742374,1351.07499373,1351.07499373,0.01,0.6,100.0,,-65.6614,200.0,94.7,-65.6613742374,1.0,3.50449e-18,-65.6613742374,36.5727,200,100,0.01,1.0,1.0
0.005,1.08167,-99.2102,1,-86.8003287974,8404.39455968,8404.39455968,0.0002095,0.6,181.789453519,0.096336,-74.1624,184.899492434,118.3,-86.8003287974,1.43108,2.51693e-06,-86.8003287974,64.8688,200,100,0.00731486,0.0409867,0.978202
0.01,1.0,-112.005,2,-77.945062625,4943.82240521,4943.82240521,0.01,0.6,100.0,,-77.9451,200.0,109.23,-77.945062625,1.0,3.50449e-18,-77.945062625,69.9599,200,100,0.01,1.0,1.0
0.005,1.04122,-97.3969,1,-69.9306858274,2602.11805692,2602.11805692,0.00419628,0.6,194.675791491,0.0272555,-72.8218,192.083231866,99.38,-69.9306858274,1.81032,6.87173e-07,-69.9306858274,56.1467,200,100,0.00908995,0.835717,0.995782
0.01,1.0,-123.542,2,-89.4826763783,8270.61321388,8270.61321388,0.01,0.6,100.0,,-89.4827,200.0,122.16,-89.4826763783,1.0,3.50449e-18,-89.4826763783,90.4871,200,100,0.01,1.0,1.0
0.005,1.44622,-114.959,1,-98.4273266456,11494.7176348,11494.7176348,4.44033e-08,0.6,137.277848693,0.447664,-85.9965,138.291303001,132.14,-98.4273266456,2.00857,1.14799e-05,-98.4273266456,100.633,200,100,0.0101714,8.76844e-06,0.987364
0.01,1.0,-98.7971,2,-64.7377092391,1359.81767908,1359.81767908,0.01,0.6,100.0,,-64.7377,200.0,92.83,-64.7377092391,1.0,3.50449e-18,-64.7377092391,36.6909,200,100,0.01,1.0,1.0
0.005,1.03712,-94.9362,1,-77.9802334943,4949.61132056,4949.61132056,0.00411378,0.6,192.131445199,0.0430054,-70.4096,192.841363727,109.15,-77.9802334943,2.3055,1.02899e-06,-77.9802334943,51.5594,200,100,0.0112774,0.841,1.02217
0.01,1.0,-119.233,2,-85.174124995,7219.57537513,7219.57537513,0.01,0.6,100.0,,-85.1741,200.0,117.24,-85.174124995,1.0,3.50449e-18,-85.174124995,84.5422,200,100,0.01,1.0,1.0
0.005,1.10653,-106.216,1,-82.2481241587,6067.27546691,6067.27546691,0.000648607,0.6,179.976469635,0.112281,-80.8824,180.745746249,113.59,-82.2481241587,1.72523,2.79539e-06,-82.2481241587,77.6223,200,100,0.00860825,0.129991,1.00208
0.01,1.0,-108.051,2,-73.9915132391,3818.12336378,3818.12336378,0.01,0.6,100.0,,-73.9915,200.0,103.46,-73.9915132391,1.0,3.50449e-18,-73.9915132391,61.4812,200,100,0.01,1.0,1.0
0.005,1.06569,-101.246,1,-82.3494720384,6102.57666621,6102.57666621,0.00402031,0.6,189.311584389,0.0572333,-76.3837,187.672522656,114.12,-82.3494720384,2.34952,1.41858e-06,-82.3494720384,63.8183,200,100,0.0116972,0.807526,1.00431
0.01,1.0,-103.303,2,-69.244445665,2589.93500833,2589.93500833,0.01,0.6,100.0,,-69.2444,200.0,98.09,-69.244445665,1.0,3.50449e-18,-69.244445665,50.6363,200,100,0.01,1.0,1.0
0.005,1.1352,-96.8082,1,-77.8127681288,4957.0804094,4957.0804094,0.000382283,0.6,175.464478417,0.149771,-71.1488,176.179998047,108.06,-77.8127681288,2.06657,3.51337e-06,-77.8127681288,49.8487,200,100,0.0100092,0.078929,1.03234
0.01,1.0,-109.233,2,-75.1812430006,3780.40398113,3780.40398113,0.01,0.6,100.0,,-75.1812,200.0,106.19,-75.1812430006,1.0,3.50449e-18,-75.1812430006,61.1768,200,100,0.01,1.0,1.0
0.005,1.0794,-96.0368,1,-70.1535878971,2580.16141852,2580.16141852,0.00188821,0.6,188.306599531,0.0639541,-71.0157,185.287887196,99.46,-70.1535878971,1.4934,1.56024e-06,-70.1535878971,49.109,200,100,0.00737629,0.382287,1.0123
0.01,1.0,-107.511,2,-73.453167273,3819.0641925,3819.0641925,0.01,0.6,100.0,,-73.4532,200.0,103.0,-73.453167273,1.0,3.50449e-18,-73.453167273,61.4888,200,100,0.01,1.0,1.0
0.005,1.14196,-96.5985,1,-76.7975997826,4972.84778541,4972.84778541,0.000797808,0.6,177.367112054,0.134559,-70.8624,175.137460833,107.18,-76.7975997826,1.55404,3.20615e-06,-76.7975997826,53.0609,200,100,0.00758576,0.163442,1.02432
0.01,1.0,-119.159,2,-85.0997385381,7247.49939809,7247.49939809,0.01,0.6,100.0,,-85.0997,200.0,116.85,-85.0997385381,1.0,3.50449e-18,-85.0997385381,84.7055,200,100,0.01,1.0,1.0
0.005,1.06469,-106.76,1,-82.1982070908,6090.15834936,6090.15834936,0.00269064,0.6,188.458625867,0.063916,-81.9098,187.848086072,114.07,-82.1982070908,1.79858,1.53871e-06,-82.1982070908,77.7383,200,100,0.0088248,0.54838,1.01905
0.01,1.0,-108.842,2,-74.7832277767,3789.21613599,3789.21613599,0.01,0.6,100.0,,-74.7832,200.0,105.18,-74.7832277767,1.0,3.50449e-18,-74.7832277767,61.2481,200,100,0.01,1.0,1.0
0.005,1.02133,-96.5652,1,-70.4683075313,2592.30816713,2592.30816713,0.001427,0.6,194.639001309,0.0271647,-72.2262,195.822156507,99.88,-70.4683075313,1.69557,6.92047e-07,-70.4683075313,53.3076,200,100,0.00855815,0.282721,0.990614
0.01,1.0,-109.539,2,-75.4794093382,3792.6541935,3792.6541935,0.01,0.6,100.0,,-75.4794,200.0,105.13,-75.4794093382,1.0,3.50449e-18,-75.4794093382,61.2758,200,100,0.01,1.0,1.0
0.005,1.08068,-96.6628,1,-72.4252007861,3810.79480598,3810.79480598,0.00116813,0.6,183.699125646,0.0932517,-71.6263,185.068045855,101.27,-72.4252007861,2.20267,2.22956e-06,-72.4252007861,50.5659,200,100,0.0107704,0.238897,1.02256
0.01,1.0,-109.423,2,-75.3637045005,5025.12085772,5025.12085772,0.01,0.6,100.0,,-75.3637,200.0,104.85,-75.3637045005,1.0,3.50449e-18,-75.3637045005,70.5328,200,100,0.01,1.0,1.0
0.005,1.45052,-105.612,1,-94.5497170384,10485.0528521,10485.0528521,6.36158e-05,0.6,140.596547433,0.418199,-76.6063,137.881640281,128.31,-94.5497170384,2.2435,1.06158e-05,-94.5497170384,73.474,200,100,0.0113035,0.0126264,0.992395
0.01,1.0,-99.9231,2,-65.8681287281,1365.70800167,1365.70800167,0.01,0.6,100.0,,-65.8681,200.0,94.42,-65.8681287281,1.0,3.50449e-18,-65.8681287281,36.7702,200,100,0.01,1.0,1.0
0.005,1.01701,-92.2669,1,-70.9992239106,2587.79151379,2587.79151379,0.00408656,0.6,196.296500982,0.0189303,-67.9826,196.655504595,100.64,-70.9992239106,1.97697,4.74038e-07,-70.9992239106,41.3894,200,100,0.009893,0.816638,0.999175
0.01,1.0,-114.204,2,-80.1449343044,6165.52026653,6165.52026653,0.01,0.6,100.0,,-80.1449,200.0,110.78,-80.1449343044,1.0,3.50449e-18,-80.1449343044,78.1272,200,100,0.01,1.0,1.0
0.005,1.28842,-100.922,1,-79.1020078266,4946.48964966,4946.48964966,4.13266e-05,0.6,133.555453226,0.405018,-73.5849,155.229334811,110.18,-79.1020078266,2.12081,1.25001e-05,-79.1020078266,63.9422,200,100,0.011782,0.00743891,0.900016
0.01,1.0,-111.193,2,-77.1336686754,4959.26532084,4959.26532084,0.01,0.6,100.0,,-77.1337,200.0,107.82,-77.1336686754,1.0,3.50449e-18,-77.1336686754,70.0691,200,100,0.01,1.0,1.0
0.005,1.14122,-99.2315,1,-77.020736054,4979.18102589,4979.18102589,0.000383981,0.6,168.648580621,0.188131,-73.5037,175.251801748,107.46,-77.020736054,1.82843,4.6708e-06,-77.020736054,60.0074,200,100,0.00911055,0.0770627,1.00347
0.01,1.0,-113.988,2,-79.9281311962,6135.52579809,6135.52579809,0.01,0.6,100.0,,-79.9281,200.0,110.55,-79.9281311962,1.0,3.50449e-18,-79.9281311962,77.937,200,100,0.01,1.0,1.0
0.005,1.05315,-105.203,1,-83.9837571493,7261.82312227,7261.82312227,0.00220645,0.6,188.543182223,0.0598093,-80.4877,189.907234504,115.11,-83.9837571493,1.69976,1.52676e-06,-83.9837571493,78.5623,200,100,0.00858792,0.436709,0.989621
0.01,1.0,-114.499,2,-80.4390927137,6124.10157854,6124.10157854,0.01,0.6,100.0,,-80.4391,200.0,111.92,-80.4390927137,1.0,3.50449e-18,-80.4390927137,77.8644,200,100,0.01,1.0,1.0
0.005,1.06777,-99.1763,1,-71.9813961983,2565.2747944,2565.2747944,0.00404784,0.6,187.645835358,0.0644723,-74.2898,187.305836114,102.54,-71.9813961983,2.46979,1.65422e-06,-71.9813961983,56.169,200,100,0.0125104,0.799122,0.987097
0.01,1.0,-105.771,2,-71.711111518,2570.49305934,2570.49305934,0.01,0.6,100.0,,-71.7111,200.0,102.04,-71.711111518,1.0,3.50449e-18,-71.711111518,50.4459,200,100,0.01,1.0,1.0
0.005,1.07387,-91.0921,1,-64.9034019707,121.728564768,121.728564768,0.000954309,0.6,188.294835419,0.0659468,-66.1348,186.242478435,93.72,-64.9034019707,1.39299,1.5619e-06,-64.9034019707,22.7272,200,100,0.00677922,0.196091,1.0274
0.01,1.0,-107.018,2,-72.9587888816,3816.0937741,3816.0937741,0.01,0.6,100.0,,-72.9588,200.0,102.26,-72.9587888816,1.0,3.50449e-18,-72.9587888816,61.4649,200,100,0.01,1.0,1.0
