TimestepsSoFar,ReturnStepMaxmin,MaxIW,InitialReturnStd,InitialReturnMean,RewardCompression,EmpiricalD2,InitialReturnMax,EpThisIter,EpRewMean,StdIW,Bound,TimeElapsed,EpLenMean,ReturnStepMax,Iteration,Weights,ReturnMeanIW,MinIW,MeanEntropy,MeanIW,ESSRenyi,ESSClassic,InitialBound,EpisodesSoFar,InitialReturnMin
8900000,1.0,0.4296043886505438,1.52587890625e-05,-86.60204315185547,0.99,21.86846160888672,-86.6020278930664,100,-200.0,,-50.70405578613281,5786.558883428574,200.0,1.0,445,[-0.026 -0.01  -0.045  0.408  0.774  0.951  0.017 -0.043  0.026],-37.20460891723633,0.4296043886505438,1.0941659212112427,0.4296043886505438,4.572795391082764,1.0,-89.48876,44500,-86.6020278930664
8920000,1.0,0.13306107668633088,1.52587890625e-05,-86.60204315185547,0.99,11.781314849853516,-86.6020278930664,100,-200.0,,-21.4317626953125,5797.556999206543,200.0,1.0,446,[-0.044 -0.058  0.021  0.408  0.774  0.951  0.039  0.07  -0.109],-11.523359298706055,0.13306107668633088,1.0985989570617676,0.13306107668633088,8.488017082214355,1.0,-89.48876,44600,-86.6020278930664
8940000,1.0,0.48772784343003633,1.52587890625e-05,-86.60204315185547,0.99,41.61909103393555,-86.6020278930664,100,-200.0,,-60.86137008666992,5811.020824670792,200.0,1.0,447,[-0.025 -0.017 -0.039  0.409  0.774  0.951 -0.005 -0.008  0.013],-42.23822021484375,0.48772784343003633,1.0905139446258545,0.48772784343003633,2.4027435779571533,1.0,-89.48876,44700,-86.6020278930664
8960000,1.0,0.06996219698267649,1.52587890625e-05,-86.60204315185547,0.99,7.857493877410889,-86.6020278930664,100,-200.0,,-14.150735855102539,5827.822087526321,200.0,1.0,448,[-0.116 -0.068  0.103  0.405  0.775  0.953  0.092  0.012 -0.104],-6.058867931365967,0.06996219698267649,1.0980333089828491,0.06996219698267649,12.726704597473145,1.0,-89.48876,44800,-86.6020278930664
8980000,1.0,0.28683892905454034,1.52587890625e-05,-86.60204315185547,0.99,24.312631607055664,-86.6020278930664,100,-200.0,,-39.0746955871582,5842.988804101944,200.0,1.0,449,[-0.064 -0.066  0.049  0.406  0.775  0.953 -0.002  0.007 -0.005],-24.840831756591797,0.28683892905454034,1.09395432472229,0.28683892905454034,4.113088130950928,1.0,-89.48876,44900,-86.6020278930664
9000000,1.0,0.17796908909749273,1.52587890625e-05,-86.60204315185547,0.99,14.621315002441406,-86.6020278930664,100,-200.0,,-26.450727462768555,5858.969830989838,200.0,1.0,450,[-0.053 -0.009 -0.019  0.406  0.775  0.952 -0.016 -0.106  0.122],-15.412483215332031,0.17796908909749273,1.098451018333435,0.17796908909749273,6.839330196380615,1.0,-89.48876,45000,-86.6020278930664
9020000,1.0,0.40109461548373593,1.52587890625e-05,-86.60204315185547,0.99,25.559608459472656,-86.6020278930664,100,-200.0,,-49.32992935180664,5873.15376830101,200.0,1.0,451,[-0.054 -0.065  0.038  0.406  0.775  0.952 -0.007  0.002  0.005],-34.7356071472168,0.40109461548373593,1.09274160861969,0.40109461548373593,3.9124228954315186,1.0,-89.48876,45100,-86.6020278930664
9040000,1.0,0.10829067503371466,1.52587890625e-05,-86.60204315185547,0.99,9.313737869262695,-86.6020278930664,100,-200.0,,-18.18804931640625,5888.070830106735,200.0,1.0,452,[-3.977e-02 -6.747e-04 -4.063e-02  4.080e-01  7.740e-01  9.515e-01
  2.353e-02 -1.336e-01  1.100e-01],-9.378191947937012,0.10829067503371466,1.098607063293457,0.10829067503371466,10.736827850341797,1.0,-89.48876,45200,-86.6020278930664
9060000,1.0,0.3495327312120583,1.52587890625e-05,-86.60204315185547,0.99,35.844417572021484,-86.6020278930664,100,-200.0,,-47.55318069458008,5901.267686843872,200.0,1.0,453,[-0.035 -0.055  0.009  0.408  0.774  0.951  0.014 -0.026  0.012],-30.27024269104004,0.3495327312120583,1.0910382270812988,0.3495327312120583,2.78983473777771,1.0,-89.48876,45300,-86.6020278930664
9080000,1.0,0.0679632361952301,1.52587890625e-05,-86.60204315185547,0.99,7.3747172355651855,-86.6020278930664,100,-200.0,,-13.725093841552734,5916.058994293213,200.0,1.0,454,[ 0.006 -0.129  0.042  0.407  0.775  0.952 -0.103  0.111 -0.009],-5.885754108428955,0.0679632361952301,1.0984644889831543,0.0679632361952301,13.559842109680176,1.0,-89.48876,45400,-86.6020278930664
9100000,1.0,0.46654155062387553,1.52587890625e-05,-86.60204315185547,0.99,30.368934631347656,-86.6020278930664,100,-200.0,,-56.311668395996094,5929.666120767593,200.0,1.0,455,[-0.033 -0.072  0.023  0.407  0.774  0.952 -0.029  0.003  0.026],-40.403446197509766,0.46654155062387553,1.0925995111465454,0.46654155062387553,3.2928385734558105,1.0,-89.48876,45500,-86.6020278930664
9120000,1.0,0.0860380657110014,1.52587890625e-05,-86.60204315185547,0.99,9.300408363342285,-86.6020278930664,100,-200.0,,-16.254621505737305,5945.516578435898,200.0,1.0,456,[-0.112 -0.011  0.042  0.407  0.774  0.952  0.105 -0.086 -0.019],-7.451071262359619,0.0860380657110014,1.0986039638519287,0.0860380657110014,10.752216339111328,1.0,-89.48876,45600,-86.6020278930664
9140000,1.0,0.5883738708580615,1.52587890625e-05,-86.60204315185547,0.99,23.455942153930664,-86.6020278930664,100,-200.0,,-64.93521118164062,5959.3512053489685,200.0,1.0,457,[-0.05  -0.043  0.012  0.407  0.774  0.952 -0.011 -0.025  0.036],-50.95437240600586,0.5883738708580615,1.0922459363937378,0.5883738708580615,4.263311862945557,1.0,-89.48876,45700,-86.6020278930664
9160000,1.0,0.09071949374102721,1.52587890625e-05,-86.60204315185547,0.99,9.096796035766602,-86.6020278930664,100,-200.0,,-16.563140869140625,5975.354822635651,200.0,1.0,458,[-0.014 -0.083  0.016  0.406  0.772  0.955 -0.079  0.125 -0.047],-7.856492042541504,0.09071949374102721,1.0986279249191284,0.09071949374102721,10.992881774902344,1.0,-89.48876,45800,-86.6020278930664
9180000,1.0,0.8720622094531564,1.52587890625e-05,-86.60204315185547,0.99,2.2363498210906982,-86.6020278930664,100,-200.0,,-79.83930206298828,5987.558458328247,200.0,1.0,459,[-0.045 -0.022 -0.013  0.406  0.773  0.955 -0.016  0.009  0.007],-75.52235412597656,0.8720622094531564,1.0968000888824463,0.8720622094531564,44.71572494506836,1.0,-89.48876,45900,-86.6020278930664
9200000,1.0,0.1916463660412496,1.52587890625e-05,-86.60204315185547,0.99,16.018600463867188,-86.6020278930664,100,-200.0,,-28.150611877441406,6002.424256563187,200.0,1.0,460,[-0.024  0.013 -0.07   0.405  0.772  0.957  0.054 -0.062  0.008],-16.59696388244629,0.1916463660412496,1.0968595743179321,0.1916463660412496,6.242742538452148,1.0,-89.48876,46000,-86.6020278930664
9220000,1.0,0.26820637518236046,1.52587890625e-05,-86.60204315185547,0.99,19.801162719726562,-86.6020278930664,100,-200.0,,-36.072750091552734,6017.30685210228,200.0,1.0,461,[ 0.022 -0.048 -0.056  0.405  0.769  0.96  -0.012  0.069 -0.057],-23.227216720581055,0.26820637518236046,1.096245288848877,0.26820637518236046,5.050208568572998,1.0,-89.48876,46100,-86.6020278930664
9240000,1.0,0.1947548157361255,1.52587890625e-05,-86.60204315185547,0.99,16.79206085205078,-86.6020278930664,100,-200.0,,-28.695453643798828,6033.245894670486,200.0,1.0,462,[-0.011  0.033 -0.103  0.405  0.769  0.96   0.043 -0.065  0.022],-16.866161346435547,0.1947548157361255,1.0974037647247314,0.1947548157361255,5.955195426940918,1.0,-89.48876,46200,-86.6020278930664
9260000,1.0,0.2947157655639866,1.52587890625e-05,-86.60204315185547,0.99,15.892992973327637,-86.6020278930664,100,-200.0,,-37.03124237060547,6047.870614290237,200.0,1.0,463,[ 0.008 -0.039 -0.05   0.405  0.768  0.96   0.02   0.056 -0.075],-25.52298355102539,0.2947157655639866,1.096352458000183,0.2947157655639866,6.292080879211426,1.0,-89.48876,46300,-86.6020278930664
9280000,1.0,0.17433441919091552,1.52587890625e-05,-86.60204315185547,0.99,15.063089370727539,-86.6020278930664,100,-200.0,,-26.301475524902344,6059.515754461288,200.0,1.0,464,[ 0.018  0.016 -0.114  0.405  0.768  0.96  -0.003 -0.042  0.044],-15.0977144241333,0.17433441919091552,1.0972508192062378,0.17433441919091552,6.638744354248047,1.0,-89.48876,46400,-86.6020278930664
9300000,1.0,0.21068587745560968,1.52587890625e-05,-86.60204315185547,0.99,16.953828811645508,-86.6020278930664,100,-200.0,,-30.131961822509766,6074.958865880966,200.0,1.0,465,[-0.021 -0.029 -0.031  0.405  0.769  0.96   0.039  0.04  -0.078],-18.245824813842773,0.21068587745560968,1.0959210395812988,0.21068587745560968,5.898372650146484,1.0,-89.48876,46500,-86.6020278930664
9320000,1.0,0.17996974444736835,1.52587890625e-05,-86.60204315185547,0.99,14.837964057922363,-86.6020278930664,100,-200.0,,-26.705467224121094,6087.032292127609,200.0,1.0,466,[-0.014  0.031 -0.098  0.405  0.768  0.96   0.031 -0.069  0.038],-15.585744857788086,0.17996974444736835,1.0975877046585083,0.17996974444736835,6.739469051361084,1.0,-89.48876,46600,-86.6020278930664
9340000,1.0,0.3393033178315739,1.52587890625e-05,-86.60204315185547,0.99,22.395612716674805,-86.6020278930664,100,-200.0,,-43.045536041259766,6102.556500673294,200.0,1.0,467,[-0.005 -0.036 -0.04   0.406  0.768  0.96   0.031  0.041 -0.072],-29.384355545043945,0.3393033178315739,1.0953692197799683,0.3393033178315739,4.465160369873047,1.0,-89.48876,46700,-86.6020278930664
9360000,1.0,0.22695746823090926,1.52587890625e-05,-86.60204315185547,0.99,14.406832695007324,-86.6020278930664,100,-200.0,,-30.611961364746094,6117.890863656998,200.0,1.0,468,[ 0.028 -0.002 -0.107  0.406  0.768  0.96  -0.053 -0.011  0.064],-19.654977798461914,0.22695746823090926,1.097705364227295,0.22695746823090926,6.941151142120361,1.0,-89.48876,46800,-86.6020278930664
9380000,1.0,0.242404739790689,1.52587890625e-05,-86.60204315185547,0.99,22.581893920898438,-86.6020278930664,100,-200.0,,-34.71062469482422,6133.46812582016,200.0,1.0,469,[-0.02  -0.009 -0.053  0.406  0.768  0.959  0.06  -0.007 -0.053],-20.99274253845215,0.242404739790689,1.0948363542556763,0.242404739790689,4.428326606750488,1.0,-89.48876,46900,-86.6020278930664
9400000,1.0,0.13639959589633138,1.52587890625e-05,-86.60204315185547,0.99,11.027417182922363,-86.6020278930664,100,-200.0,,-21.39862060546875,6146.502867221832,200.0,1.0,470,[ 0.047 -0.039 -0.089  0.405  0.769  0.959 -0.083  0.034  0.048],-11.812481880187988,0.13639959589633138,1.0983772277832031,0.13639959589633138,9.068306922912598,1.0,-89.48876,47000,-86.6020278930664
9420000,1.0,0.5590981038295469,1.52587890625e-05,-86.60204315185547,0.99,30.104389190673828,-86.6020278930664,100,-200.0,,-64.2578125,6160.7709703445435,200.0,1.0,471,[-0.017 -0.008 -0.055  0.405  0.769  0.96   0.037 -0.022 -0.015],-48.41903305053711,0.5590981038295469,1.0929148197174072,0.5590981038295469,3.32177472114563,1.0,-89.48876,47100,-86.6020278930664
9440000,1.0,0.08069552976610497,1.52587890625e-05,-86.60204315185547,0.99,7.98515510559082,-86.6020278930664,100,-200.0,,-15.145735740661621,6175.636384963989,200.0,1.0,472,[ 0.032 -0.081 -0.032  0.406  0.768  0.96  -0.034  0.119 -0.085],-6.988396644592285,0.08069552976610497,1.0986270904541016,0.08069552976610497,12.523238182067871,1.0,-89.48876,47200,-86.6020278930664
9460000,1.0,0.8834540370677633,1.52587890625e-05,-86.60204315185547,0.99,3.3385326862335205,-86.6020278930664,100,-200.0,,-81.78345489501953,6189.690903186798,200.0,1.0,473,[ 0.008 -0.02  -0.069  0.406  0.768  0.96   0.011  0.008 -0.018],-76.5089111328125,0.8834540370677633,1.0959652662277222,0.8834540370677633,29.953279495239258,1.0,-89.48876,47300,-86.6020278930664
9480000,1.0,0.17369217581474455,1.52587890625e-05,-86.60204315185547,0.99,11.918683052062988,-86.6020278930664,100,-200.0,,-25.00809669494629,6202.594851255417,200.0,1.0,474,[-0.031  0.025 -0.075  0.405  0.773  0.956  0.096 -0.004 -0.093],-15.042095184326172,0.17369217581474455,1.09763503074646,0.17369217581474455,8.390189170837402,1.0,-89.48876,47400,-86.6020278930664
9500000,1.0,0.3642659818399873,1.52587890625e-05,-86.60204315185547,0.99,18.202098846435547,-86.6020278930664,100,-200.0,,-43.86211395263672,6218.126830101013,200.0,1.0,475,[ 0.048 -0.013 -0.116  0.405  0.773  0.955 -0.02   0.039 -0.019],-31.546173095703125,0.3642659818399873,1.095697283744812,0.3642659818399873,5.493872165679932,1.0,-89.48876,47500,-86.6020278930664
9520000,1.0,0.17143773769286172,1.52587890625e-05,-86.60204315185547,0.99,12.317788124084473,-86.6020278930664,100,-200.0,,-24.978343963623047,6233.275419473648,200.0,1.0,476,[-0.026  0.008 -0.064  0.405  0.772  0.956  0.107 -0.034 -0.074],-14.846856117248535,0.17143773769286172,1.0977622270584106,0.17143773769286172,8.118340492248535,1.0,-89.48876,47600,-86.6020278930664
9540000,1.0,0.4779190340381238,1.52587890625e-05,-86.60204315185547,0.99,18.476606369018555,-86.6020278930664,100,-200.0,,-53.79722213745117,6248.213696718216,200.0,1.0,477,[ 0.03  -0.02  -0.091  0.405  0.772  0.956 -0.024  0.037 -0.013],-41.38875961303711,0.4779190340381238,1.095318078994751,0.4779190340381238,5.4122490882873535,1.0,-89.48876,47700,-86.6020278930664
9560000,1.0,0.1340284706755919,1.52587890625e-05,-86.60204315185547,0.99,12.936845779418945,-86.6020278930664,100,-200.0,,-21.990093231201172,6263.326844930649,200.0,1.0,478,[-0.052  0.014 -0.043  0.406  0.773  0.955  0.1   -0.029 -0.072],-11.607136726379395,0.1340284706755919,1.09793221950531,0.1340284706755919,7.729859352111816,1.0,-89.48876,47800,-86.6020278930664
9580000,1.0,0.35613071200856566,1.52587890625e-05,-86.60204315185547,0.99,19.200212478637695,-86.6020278930664,100,-200.0,,-43.490745544433594,6276.54726266861,200.0,1.0,479,[ 0.016 -0.017 -0.08   0.406  0.773  0.955 -0.026  0.032 -0.006],-30.841642379760742,0.35613071200856566,1.0948556661605835,0.35613071200856566,5.20827579498291,1.0,-89.48876,47900,-86.6020278930664
9600000,1.0,0.14590704807467625,1.52587890625e-05,-86.60204315185547,0.99,13.921939849853516,-86.6020278930664,100,-200.0,,-23.406862258911133,6290.106855630875,200.0,1.0,480,[-0.05   0.009 -0.04   0.404  0.775  0.955  0.108 -0.048 -0.059],-12.635846138000488,0.14590704807467625,1.098098874092102,0.14590704807467625,7.1829071044921875,1.0,-89.48876,48000,-86.6020278930664
9620000,1.0,0.5588497646964968,1.52587890625e-05,-86.60204315185547,0.99,7.4818034172058105,-86.6020278930664,100,-200.0,,-56.29357147216797,6301.901352405548,200.0,1.0,481,[ 0.016 -0.028 -0.07   0.403  0.775  0.955 -0.021  0.027 -0.006],-48.39752197265625,0.5588497646964968,1.095821499824524,0.5588497646964968,13.365761756896973,1.0,-89.48876,48100,-86.6020278930664
9640000,1.0,0.16799601236238798,1.52587890625e-05,-86.60204315185547,0.99,12.739583969116211,-86.6020278930664,100,-200.0,,-24.85228729248047,6315.97446680069,200.0,1.0,482,[-3.011e-02  3.120e-02 -8.216e-02  4.037e-01  7.763e-01  9.535e-01
  7.273e-02 -7.244e-02 -3.518e-04],-14.548795700073242,0.16799601236238798,1.0974054336547852,0.16799601236238798,7.849549770355225,1.0,-89.48876,48200,-86.6020278930664
9660000,1.0,0.2620369372815122,1.52587890625e-05,-86.60204315185547,0.99,23.18375015258789,-86.6020278930664,100,-200.0,,-36.59241485595703,6325.4606058597565,200.0,1.0,483,[ 0.028 -0.023 -0.087  0.404  0.776  0.954 -0.042  0.033  0.009],-22.69293212890625,0.2620369372815122,1.095672369003296,0.2620369372815122,4.313365936279297,1.0,-89.48876,48300,-86.6020278930664
9680000,1.0,0.16785504189130424,1.52587890625e-05,-86.60204315185547,0.99,16.06336212158203,-86.6020278930664,100,-200.0,,-26.106365203857422,6339.3674302101135,200.0,1.0,484,[-0.053 -0.02  -0.007  0.406  0.774  0.953  0.082  0.002 -0.084],-14.53658676147461,0.16785504189130424,1.0977126359939575,0.16785504189130424,6.225346565246582,1.0,-89.48876,48400,-86.6020278930664
9700000,1.0,0.31203076363661797,1.52587890625e-05,-86.60204315185547,0.99,21.476423263549805,-86.6020278930664,100,-200.0,,-40.400394439697266,6353.243472099304,200.0,1.0,485,[ 0.004 -0.016 -0.069  0.406  0.774  0.953 -0.027 -0.005  0.032],-27.022497177124023,0.31203076363661797,1.0948716402053833,0.31203076363661797,4.65626859664917,1.0,-89.48876,48500,-86.6020278930664
9720000,1.0,0.16994231900625187,1.52587890625e-05,-86.60204315185547,0.99,13.037941932678223,-86.6020278930664,100,-200.0,,-25.14079475402832,6368.875792980194,200.0,1.0,486,[-0.07   0.009 -0.02   0.408  0.774  0.951  0.094 -0.014 -0.08 ],-14.7173490524292,0.16994231900625187,1.0982308387756348,0.16994231900625187,7.669922351837158,1.0,-89.48876,48600,-86.6020278930664
9740000,1.0,0.4602187980455696,1.52587890625e-05,-86.60204315185547,0.99,18.73785972595215,-86.6020278930664,100,-200.0,,-52.35176086425781,6384.250657081604,200.0,1.0,487,[-0.005 -0.014 -0.062  0.408  0.774  0.951 -0.03   0.026  0.004],-39.85588073730469,0.4602187980455696,1.0945088863372803,0.4602187980455696,5.336788654327393,1.0,-89.48876,48700,-86.6020278930664
9760000,1.0,0.1268967695088704,1.52587890625e-05,-86.60204315185547,0.99,10.799077987670898,-86.6020278930664,100,-200.0,,-20.475889205932617,6397.076365470886,200.0,1.0,488,[-0.076  0.005 -0.011  0.409  0.773  0.951  0.099 -0.025 -0.074],-10.989517211914062,0.1268967695088704,1.0985089540481567,0.1268967695088704,9.260049819946289,1.0,-89.48876,48800,-86.6020278930664
9780000,1.0,0.5661175114371138,1.52587890625e-05,-86.60204315185547,0.99,14.061727523803711,-86.6020278930664,100,-200.0,,-59.85187911987305,6408.518175840378,200.0,1.0,489,[-0.009 -0.015 -0.057  0.41   0.773  0.951 -0.017  0.012  0.005],-49.02692413330078,0.5661175114371138,1.0939377546310425,0.5661175114371138,7.111501693725586,1.0,-89.48876,48900,-86.6020278930664
9800000,1.0,0.12737784533909657,1.52587890625e-05,-86.60204315185547,0.99,12.933496475219727,-86.6020278930664,100,-200.0,,-21.412792205810547,6423.624652385712,200.0,1.0,490,[-0.051 -0.068  0.038  0.408  0.773  0.953  0.094  0.002 -0.096],-11.031179428100586,0.12737784533909657,1.0984612703323364,0.12737784533909657,7.731861114501953,1.0,-89.48876,49000,-86.6020278930664
9820000,1.0,0.5771523544027074,1.52587890625e-05,-86.60204315185547,0.99,27.853822708129883,-86.6020278930664,100,-200.0,,-65.21780395507812,6440.128693819046,200.0,1.0,491,[ 0.002 -0.062 -0.021  0.408  0.772  0.953 -0.014  0.001  0.013],-49.982566833496094,0.5771523544027074,1.09257972240448,0.5771523544027074,3.5901715755462646,1.0,-89.48876,49100,-86.6020278930664
9840000,1.0,0.10777809549400655,1.52587890625e-05,-86.60204315185547,0.99,11.101964950561523,-86.6020278930664,100,-200.0,,-18.952287673950195,6453.4708416461945,200.0,1.0,492,[-6.439e-02  3.494e-02 -5.162e-02  4.094e-01  7.712e-01  9.528e-01
  1.088e-01 -1.091e-01  2.812e-04],-9.33380126953125,0.10777809549400655,1.09861421585083,0.10777809549400655,9.007414817810059,1.0,-89.48876,49200,-86.6020278930664
9860000,1.0,0.5857245813922283,1.52587890625e-05,-86.60204315185547,0.99,30.762889862060547,-86.6020278930664,100,-200.0,,-66.73600769042969,6467.137756347656,200.0,1.0,493,[-0.008 -0.021 -0.052  0.409  0.771  0.953  0.003 -0.005  0.002],-50.724937438964844,0.5857245813922283,1.090949535369873,0.5857245813922283,3.2506699562072754,1.0,-89.48876,49300,-86.6020278930664
9880000,1.0,0.1031110960356212,1.52587890625e-05,-86.60204315185547,0.99,11.0137300491333,-86.6020278930664,100,-200.0,,-18.50981903076172,6480.61886715889,200.0,1.0,494,[-0.015 -0.04  -0.026  0.411  0.77   0.953 -0.069  0.163 -0.093],-8.929630279541016,0.1031110960356212,1.098617672920227,0.1031110960356212,9.07957649230957,1.0,-89.48876,49400,-86.6020278930664
9900000,1.0,0.5603717182167872,1.52587890625e-05,-86.60204315185547,0.99,15.352956771850586,-86.6020278930664,100,-200.0,,-59.840370178222656,6493.482859373093,200.0,1.0,495,[-0.042  0.021 -0.06   0.411  0.77   0.953 -0.015  0.041 -0.026],-48.52932357788086,0.5603717182167872,1.0926380157470703,0.5603717182167872,6.513403415679932,1.0,-89.48876,49500,-86.6020278930664
9920000,1.0,0.11074998057476472,1.52587890625e-05,-86.60204315185547,0.99,10.611593246459961,-86.6020278930664,100,-200.0,,-18.994836807250977,6507.484017133713,200.0,1.0,496,[ 0.213 -0.121 -0.174  0.405  0.763  0.966  0.098 -0.162  0.064],-9.59117317199707,0.11074998057476472,1.098534345626831,0.11074998057476472,9.42365550994873,1.0,-89.48876,49600,-86.6020278930664
9940000,1.0,0.6941722605404955,1.52587890625e-05,-86.60204315185547,0.99,9.972686767578125,-86.6020278930664,100,-200.0,,-69.23291015625,6521.630713701248,200.0,1.0,497,[ 0.196 -0.164 -0.114  0.405  0.763  0.965  0.12  -0.069 -0.051],-60.11672592163086,0.6941722605404955,1.092814564704895,0.6941722605404955,10.027387619018555,1.0,-89.48876,49700,-86.6020278930664
