InitialReturnMean,EpLenMean,ESSRenyi,MaxIW,ReturnMeanIW,Bound,InitialBound,EpRewMean,Weights,InitialReturnMax,InitialReturnStd,MaxIWNorm,MeanEntropy,Iteration,MinIW,ESSClassic,MeanIW,J_sample_variance,MeanIWNorm,StdIW,ReturnStepMaxmin,EpThisIter,EmpiricalD2,EpisodesSoFar,StdIWNorm,TimeElapsed,ReturnStepMax,InitialReturnMin,TimestepsSoFar,MinIWNorm
-0.66941345,500.0,100.0,1.0,-0.6694134,-0.69740206,-0.69740206,-3.3653799291898268,[ 0.089 -1.352 -1.365],-0.5226555,0.06380075,0.01,0.053936314,233,1.0,100.0,1.0,0.0041116523,0.010000002,,0.10995326,100,1.0,23300,1.8626451e-09,2705.254467487335,0.10995326,-0.8396597,11650000,0.01
-0.6693946,500.0,100.0,1.0,-0.6693947,-0.69638115,-0.69638115,-3.390155375454969,[ 0.089 -1.352 -1.365],-0.5516317,0.05759789,0.01,0.053936314,234,1.0,100.0,1.0,0.0033510274,0.010000002,,0.10958055,100,1.0,23400,1.8626451e-09,2716.715891122818,0.10958055,-0.8095935,11700000,0.01
-0.6661443,500.0,100.0,1.0,-0.66614425,-0.6945702,-0.6945702,-3.3589436489393933,[ 0.089 -1.352 -1.365],-0.49331266,0.0709168,0.01,0.053936314,235,1.0,100.0,1.0,0.005079993,0.010000002,,0.120409936,100,1.0,23500,1.8626451e-09,2727.5492599010468,0.120409936,-0.8527775,11750000,0.01
-0.6735066,500.0,100.0,1.0,-0.67350656,-0.7022541,-0.7022541,-3.384815059495088,[ 0.089 -1.352 -1.365],-0.5036022,0.06910491,0.01,0.053936314,236,1.0,100.0,1.0,0.0048237266,0.010000002,,0.13420142,100,1.0,23600,1.8626451e-09,2738.4488475322723,0.13420142,-0.8624264,11800000,0.01
-0.66358405,500.0,100.0,1.0,-0.663584,-0.69019693,-0.69019693,-3.3706406891960903,[ 0.089 -1.352 -1.365],-0.46375656,0.0691661,0.01,0.053936314,237,1.0,100.0,1.0,0.0048322724,0.010000002,,0.13490266,100,1.0,23700,1.8626451e-09,2749.0991549491882,0.13490266,-0.79838836,11850000,0.01
-0.66867876,500.0,100.0,1.0,-0.66867864,-0.69725573,-0.69725573,-3.375312845296736,[ 0.089 -1.352 -1.365],-0.51537883,0.07193473,0.01,0.053936314,238,1.0,100.0,1.0,0.0052268747,0.010000002,,0.11677567,100,1.0,23800,1.8626451e-09,2760.308370113373,0.11677567,-0.85731226,11900000,0.01
-0.66417485,500.0,100.0,1.0,-0.66417485,-0.6921438,-0.6921438,-3.376897588371905,[ 0.089 -1.352 -1.365],-0.5120762,0.067523345,0.01,0.053936314,239,1.0,100.0,1.0,0.004605457,0.010000002,,0.1348439,100,1.0,23900,1.8626451e-09,2771.496334552765,0.1348439,-0.83906734,11950000,0.01
-0.6716617,500.0,100.0,1.0,-0.67166173,-0.69854254,-0.69854254,-3.3827235757233147,[ 0.089 -1.352 -1.365],-0.50029695,0.062761776,0.01,0.053936314,240,1.0,100.0,1.0,0.0039788294,0.010000002,,0.12047608,100,1.0,24000,1.8626451e-09,2782.1631388664246,0.12047608,-0.80642444,12000000,0.01
-0.67754096,500.0,100.0,1.0004756,-0.6775096,-0.7083378,-0.7083691,-3.412092193014034,[ 0.089 -1.352 -1.365],-0.53513795,0.073663406,0.010004756,0.053932186,241,0.9993759,100.00001,0.99996585,0.0054682335,0.009999657,0.00020041423,0.11900257,100,1.0,24100,2.0041523e-06,2792.724629878998,0.11900257,-0.92484534,12050000,0.009993759
-0.68322736,500.0,100.0,1.0,-0.6832273,-0.7103609,-0.7103609,-3.414268546307616,[ 0.089 -1.352 -1.365],-0.52132833,0.06240154,0.01,0.053932186,242,1.0,100.0,1.0,0.0039332854,0.010000002,,0.16006282,100,1.0,24200,1.8626451e-09,2802.8477058410645,0.16006282,-0.8140067,12100000,0.01
-0.6725671,500.0,100.0,1.0000281,-0.67256534,-0.7009822,-0.70098406,-3.385559319884574,[ 0.089 -1.352 -1.365],-0.541016,0.06554151,0.010000281,0.053932186,243,0.9999783,99.99999,0.9999974,0.004338965,0.009999973,9.260774e-06,0.12348189,100,1.0,24300,9.2558565e-08,2814.8590428829193,0.12348189,-0.8525066,12150000,0.009999783
-0.6724142,500.0,100.0,1.0,-0.6724142,-0.7025951,-0.7025951,-3.393677414307578,[ 0.089 -1.352 -1.365],-0.50321686,0.07949781,0.01,0.053932186,244,1.0,100.0,1.0,0.006383738,0.010000002,,0.1369498,100,1.0,24400,1.8626451e-09,2826.393913269043,0.1369498,-0.90542734,12200000,0.01
-0.65570295,500.0,100.0,1.0,-0.65570295,-0.68414676,-0.68414676,-3.3161363640368204,[ 0.089 -1.352 -1.365],-0.5200385,0.07083425,0.01,0.053932186,245,1.0,100.0,1.0,0.0050681722,0.010000002,,0.12743764,100,1.0,24500,1.8626451e-09,2837.7928562164307,0.12743764,-0.85331404,12250000,0.01
-0.67318106,500.0,100.0,1.0,-0.67318106,-0.70077384,-0.70077384,-3.3822632434260003,[ 0.089 -1.352 -1.365],-0.517564,0.06791746,0.01,0.053932186,246,1.0,100.0,1.0,0.0046593747,0.010000002,,0.18521608,100,1.0,24600,1.8626451e-09,2850.3972523212433,0.18521608,-0.8277842,12300000,0.01
-0.66647077,500.0,100.0,1.0,-0.66647077,-0.6930072,-0.6930072,-3.3516475693669303,[ 0.089 -1.352 -1.365],-0.4975705,0.063331686,0.01,0.053932186,247,1.0,100.0,1.0,0.004051416,0.010000002,,0.1421586,100,1.0,24700,1.8626451e-09,2862.6818392276764,0.1421586,-0.7960922,12350000,0.01
-0.6662128,500.0,100.0,1.0,-0.66621274,-0.69242,-0.69242,-3.3568312319273015,[ 0.089 -1.352 -1.365],-0.54584146,0.058027204,0.01,0.053932186,248,1.0,100.0,1.0,0.0034011675,0.010000002,,0.13677144,100,1.0,24800,1.8626451e-09,2873.9740188121796,0.13677144,-0.7862171,12400000,0.01
-0.66643214,500.0,100.0,1.0,-0.6664321,-0.69473076,-0.69473076,-3.376231891544101,[ 0.089 -1.352 -1.365],-0.50723743,0.069568194,0.01,0.053932186,249,1.0,100.0,1.0,0.0048886193,0.010000002,,0.1289662,100,1.0,24900,1.8626451e-09,2886.03755068779,0.1289662,-0.8489594,12450000,0.01
-0.6740913,500.0,100.0,1.0,-0.6740913,-0.7042335,-0.7042335,-3.402896913966479,[ 0.089 -1.352 -1.365],-0.46707147,0.07087214,0.01,0.053932186,250,1.0,100.0,1.0,0.0050735963,0.010000002,,0.11907492,100,1.0,25000,1.8626451e-09,2897.134183883667,0.11907492,-0.9042675,12500000,0.01
-0.66583234,500.0,100.0,1.0,-0.6658323,-0.6959278,-0.6959278,-3.3762065944756467,[ 0.089 -1.352 -1.365],-0.5214764,0.073064305,0.01,0.053932186,251,1.0,100.0,1.0,0.0053923153,0.010000002,,0.13872337,100,1.0,25100,1.8626451e-09,2909.878259897232,0.13872337,-0.9028655,12550000,0.01
-0.6743346,500.0,100.0,1.0,-0.6743345,-0.702384,-0.702384,-3.365745848293413,[ 0.089 -1.352 -1.365],-0.5256552,0.071966775,0.01,0.053932186,252,1.0,100.0,1.0,0.005231532,0.010000002,,0.118322045,100,1.0,25200,1.8626451e-09,2922.324235200882,0.118322045,-0.84148425,12600000,0.01
-0.66698337,500.0,100.0,1.0,-0.66698325,-0.6939879,-0.6939879,-3.3856080611751067,[ 0.089 -1.352 -1.365],-0.5187551,0.059738323,0.01,0.053932186,253,1.0,100.0,1.0,0.0036047143,0.010000002,,0.12689099,100,1.0,25300,1.8626451e-09,2933.0739471912384,0.12689099,-0.8101397,12650000,0.01
-0.67077637,500.0,100.0,1.0,-0.67077637,-0.7002532,-0.7002532,-3.3835801613133425,[ 0.089 -1.352 -1.365],-0.5158,0.07454266,0.01,0.053932186,254,1.0,100.0,1.0,0.0056127347,0.010000002,,0.13717863,100,1.0,25400,1.8626451e-09,2944.0631835460663,0.13717863,-0.88430434,12700000,0.01
-0.6787592,500.0,100.0,1.0,-0.6787592,-0.70846426,-0.70846426,-3.402894724675898,[ 0.089 -1.352 -1.365],-0.5553964,0.07295129,0.01,0.053932186,255,1.0,100.0,1.0,0.0053756465,0.010000002,,0.114655025,100,1.0,25500,1.8626451e-09,2956.407322406769,0.114655025,-0.8911511,12750000,0.01
-0.678511,500.0,100.0,1.0,-0.67851096,-0.7072485,-0.7072485,-3.374492251004132,[ 0.089 -1.352 -1.365],-0.5360802,0.07338936,0.01,0.053932186,256,1.0,100.0,1.0,0.0054404023,0.010000002,,0.12864861,100,1.0,25600,1.8626451e-09,2968.1344220638275,0.12864861,-0.8621267,12800000,0.01
-0.67012674,500.0,100.0,1.0,-0.6701267,-0.6977401,-0.6977401,-3.351556539493439,[ 0.089 -1.352 -1.365],-0.5425762,0.0655619,0.01,0.053932186,257,1.0,100.0,1.0,0.0043417807,0.010000002,,0.14875185,100,1.0,25700,1.8626451e-09,2979.719020843506,0.14875185,-0.8284019,12850000,0.01
-0.6794934,500.0,100.0,1.0,-0.6794933,-0.70659095,-0.70659095,-3.3994444834356377,[ 0.089 -1.352 -1.365],-0.5157453,0.06263225,0.01,0.053932186,258,1.0,100.0,1.0,0.0039624223,0.010000002,,0.17654368,100,1.0,25800,1.8626451e-09,2990.676836490631,0.17654368,-0.81292844,12900000,0.01
-0.6688695,500.0,100.0,1.0,-0.6688695,-0.6975488,-0.6975488,-3.3653727377843463,[ 0.089 -1.352 -1.365],-0.55433905,0.06194323,0.01,0.053932186,259,1.0,100.0,1.0,0.003875721,0.010000002,,0.1223474,100,1.0,25900,1.8626451e-09,3002.0982172489166,0.1223474,-0.8603788,12950000,0.01
-0.66122115,500.0,100.0,1.0,-0.66122115,-0.688044,-0.688044,-3.3663250206996618,[ 0.089 -1.352 -1.365],-0.5444349,0.06442377,0.01,0.053932186,260,1.0,100.0,1.0,0.004192346,0.010000002,,0.15849254,100,1.0,26000,1.8626451e-09,3012.495853662491,0.15849254,-0.8046863,13000000,0.01
-0.65473384,500.0,100.0,1.0,-0.6547339,-0.6809043,-0.6809043,-3.346367752693727,[ 0.089 -1.352 -1.365],-0.5007992,0.0586263,0.01,0.053932186,261,1.0,100.0,1.0,0.0034717608,0.010000002,,0.12026384,100,1.0,26100,1.8626451e-09,3024.527242898941,0.12026384,-0.78511214,13050000,0.01
-0.6707812,500.0,100.0,1.0,-0.6707812,-0.70304704,-0.70304704,-3.350148239576945,[ 0.089 -1.352 -1.365],-0.5451571,0.0708027,0.01,0.053932186,262,1.0,100.0,1.0,0.005063659,0.010000002,,0.12808472,100,1.0,26200,1.8626451e-09,3035.76007437706,0.12808472,-0.9679743,13100000,0.01
-0.6644821,500.0,100.0,1.0,-0.66448206,-0.6916399,-0.6916399,-3.375722070852797,[ 0.089 -1.352 -1.365],-0.54833055,0.060861606,0.01,0.053932186,263,1.0,100.0,1.0,0.0037415507,0.010000002,,0.1273522,100,1.0,26300,1.8626451e-09,3048.4243054389954,0.1273522,-0.81473446,13150000,0.01
-0.6684249,500.0,100.0,1.0,-0.668425,-0.697692,-0.697692,-3.3591350284055737,[ 0.089 -1.352 -1.365],-0.52839696,0.064524285,0.01,0.053932186,264,1.0,100.0,1.0,0.004205438,0.010000002,,0.13167894,100,1.0,26400,1.8626451e-09,3059.479618549347,0.13167894,-0.8780092,13200000,0.01
-0.67248017,500.0,100.0,1.0,-0.6724801,-0.70235604,-0.70235604,-3.3945214213313277,[ 0.089 -1.352 -1.365],-0.508196,0.075833924,0.01,0.053932186,265,1.0,100.0,1.0,0.0058088717,0.010000002,,0.12872402,100,1.0,26500,1.8626451e-09,3070.221694946289,0.12872402,-0.8962771,13250000,0.01
-0.6718004,500.0,100.0,1.0,-0.6718003,-0.69952875,-0.69952875,-3.3939204216938514,[ 0.089 -1.352 -1.365],-0.5490937,0.06775668,0.01,0.053932186,266,1.0,100.0,1.0,0.0046373415,0.010000002,,0.13560016,100,1.0,26600,1.8626451e-09,3080.2071528434753,0.13560016,-0.8318535,13300000,0.01
-0.66731346,500.0,100.0,1.0,-0.66731346,-0.6966787,-0.6966787,-3.367683865741557,[ 0.089 -1.352 -1.365],-0.5155655,0.060649183,0.01,0.053932186,267,1.0,100.0,1.0,0.0037154781,0.010000002,,0.12106708,100,1.0,26700,1.8626451e-09,3090.4181714057922,0.12106708,-0.88095737,13350000,0.01
-0.6642763,500.0,100.0,1.0,-0.66427624,-0.69359744,-0.69359744,-3.3455491854120907,[ 0.089 -1.352 -1.365],-0.53066754,0.06805026,0.01,0.053932186,268,1.0,100.0,1.0,0.0046776137,0.010000002,,0.1246477,100,1.0,26800,1.8626451e-09,3102.597633123398,0.1246477,-0.87963486,13400000,0.01
-0.66570085,500.0,100.0,1.0,-0.66570085,-0.69464904,-0.69464904,-3.3706693819866054,[ 0.089 -1.352 -1.365],-0.5291509,0.061271656,0.01,0.053932186,269,1.0,100.0,1.0,0.0037921371,0.010000002,,0.15682374,100,1.0,26900,1.8626451e-09,3114.010622739792,0.15682374,-0.868445,13450000,0.01
-0.6779471,500.0,100.0,1.0,-0.67794704,-0.70553136,-0.70553136,-3.372798423315508,[ 0.089 -1.352 -1.365],-0.5165603,0.06735229,0.01,0.053932186,270,1.0,100.0,1.0,0.004582152,0.010000002,,0.13187422,100,1.0,27000,1.8626451e-09,3126.552793979645,0.13187422,-0.8275285,13500000,0.01
-0.67276484,500.0,100.0,1.0,-0.6727649,-0.70037574,-0.70037574,-3.381243213319661,[ 0.089 -1.352 -1.365],-0.5101101,0.07527283,0.01,0.053932186,271,1.0,100.0,1.0,0.0057232305,0.010000002,,0.12872493,100,1.0,27100,1.8626451e-09,3137.9175684452057,0.12872493,-0.82832587,13550000,0.01
-0.6760387,500.0,100.0,1.0,-0.6760386,-0.70394075,-0.70394075,-3.37402472207959,[ 0.089 -1.352 -1.365],-0.52551234,0.06502633,0.01,0.053932186,272,1.0,100.0,1.0,0.0042711347,0.010000002,,0.1417107,100,1.0,27200,1.8626451e-09,3149.634845495224,0.1417107,-0.83706445,13600000,0.01
-0.6800873,500.0,100.0,1.0,-0.6800874,-0.7094294,-0.7094294,-3.404300214228991,[ 0.089 -1.352 -1.365],-0.5408794,0.07226201,0.01,0.053932186,273,1.0,100.0,1.0,0.005274544,0.010000002,,0.11484698,100,1.0,27300,1.8626451e-09,3160.81791472435,0.11484698,-0.88026005,13650000,0.01
-0.6690774,500.0,100.0,1.0,-0.66907734,-0.69767094,-0.69767094,-3.3714664043964815,[ 0.089 -1.352 -1.365],-0.5237738,0.07016974,0.01,0.053932186,274,1.0,100.0,1.0,0.004973528,0.010000002,,0.12609006,100,1.0,27400,1.8626451e-09,3171.7414779663086,0.12609006,-0.8578083,13700000,0.01
-0.67060393,500.0,100.0,1.0,-0.670604,-0.6981817,-0.6981817,-3.3606815044566583,[ 0.089 -1.352 -1.365],-0.5145241,0.065881744,0.01,0.053932186,275,1.0,100.0,1.0,0.0043842467,0.010000002,,0.12859167,100,1.0,27500,1.8626451e-09,3182.977485895157,0.12859167,-0.8273303,13750000,0.01
-0.68058395,500.0,100.0,1.0,-0.68058395,-0.70875996,-0.70875996,-3.396910483403311,[ 0.089 -1.352 -1.365],-0.52014947,0.069497116,0.01,0.053932186,276,1.0,100.0,1.0,0.004878635,0.010000002,,0.14116694,100,1.0,27600,1.8626451e-09,3194.39204287529,0.14116694,-0.8452809,13800000,0.01
-0.66155505,500.0,100.0,1.0,-0.661555,-0.689591,-0.689591,-3.365640671594903,[ 0.089 -1.352 -1.365],-0.4988759,0.06787939,0.01,0.053932186,277,1.0,100.0,1.0,0.0046541533,0.010000002,,0.12144681,100,1.0,27700,1.8626451e-09,3205.126880645752,0.12144681,-0.84107906,13850000,0.01
-0.6787926,500.0,100.0,1.0000042,-0.6787921,-0.70734787,-0.7073482,-3.4014514304081485,[ 0.089 -1.352 -1.365],-0.5257395,0.06556809,0.010000042,0.053932186,278,0.9999958,100.00002,0.9999995,0.0043425825,0.009999994,2.0026982e-06,0.12734826,100,1.0,27800,2.0007185e-08,3216.537297964096,0.12734826,-0.85667235,13900000,0.009999958
-0.6693963,500.0,100.0,1.0,-0.6693963,-0.6987193,-0.6987193,-3.3708278882414286,[ 0.089 -1.352 -1.365],-0.49629787,0.07196728,0.01,0.053932186,279,1.0,100.0,1.0,0.005231606,0.010000002,,0.12506442,100,1.0,27900,1.8626451e-09,3226.7725467681885,0.12506442,-0.8796905,13950000,0.01
-0.66986555,500.0,100.0,1.0,-0.6698656,-0.70049566,-0.70049566,-3.3756031069447023,[ 0.089 -1.352 -1.365],-0.5325098,0.058989923,0.01,0.053932186,280,1.0,100.0,1.0,0.00351496,0.010000002,,0.11343566,100,1.0,28000,1.8626451e-09,3238.438240289688,0.11343566,-0.9189022,14000000,0.01
-0.67497414,500.0,100.0,1.0,-0.6749741,-0.7040658,-0.7040658,-3.3650479225143837,[ 0.089 -1.352 -1.365],-0.535426,0.067061014,0.01,0.053932186,281,1.0,100.0,1.0,0.004542606,0.010000002,,0.1264736,100,1.0,28100,1.8626451e-09,3249.546360731125,0.1264736,-0.8727505,14050000,0.01
-0.6692485,500.0,100.0,1.0,-0.6692486,-0.69608784,-0.69608784,-3.3855438945538854,[ 0.089 -1.352 -1.365],-0.55008423,0.05964315,0.01,0.053932186,282,1.0,100.0,1.0,0.0035932374,0.010000002,,0.12976128,100,1.0,28200,1.8626451e-09,3260.697773694992,0.12976128,-0.80517834,14100000,0.01
-0.66178834,500.0,100.0,1.0,-0.66178834,-0.6915452,-0.6915452,-3.356343043542257,[ 0.089 -1.352 -1.365],-0.521652,0.06423303,0.01,0.053932186,283,1.0,100.0,1.0,0.004167557,0.010000002,,0.13629146,100,1.0,28300,1.8626451e-09,3271.632975578308,0.13629146,-0.89270556,14150000,0.01
-0.6734019,500.0,100.0,1.0,-0.6734019,-0.70341855,-0.70341855,-3.3968560731141957,[ 0.089 -1.352 -1.365],-0.5519837,0.07108994,0.01,0.053932186,284,1.0,100.0,1.0,0.005104827,0.010000002,,0.12126157,100,1.0,28400,1.8626451e-09,3284.1049058437347,0.12126157,-0.90049976,14200000,0.01
-0.6685592,500.0,100.0,1.0,-0.6685592,-0.697049,-0.697049,-3.3600648844630707,[ 0.089 -1.352 -1.365],-0.5193777,0.068834685,0.01,0.053932186,285,1.0,100.0,1.0,0.004786074,0.010000002,,0.12015224,100,1.0,28500,1.8626451e-09,3295.3902480602264,0.12015224,-0.85469395,14250000,0.01
-0.68105054,500.0,100.0,1.0,-0.68105054,-0.7115826,-0.7115826,-3.397739742033478,[ 0.089 -1.352 -1.365],-0.559975,0.06704928,0.01,0.053932186,286,1.0,100.0,1.0,0.0045410166,0.010000002,,0.12671484,100,1.0,28600,1.8626451e-09,3307.1676762104034,0.12671484,-0.9159621,14300000,0.01
-0.6869554,500.0,100.0,1.0,-0.6869554,-0.71552163,-0.71552163,-3.4255419569654264,[ 0.089 -1.352 -1.365],-0.55865717,0.065499716,0.01,0.053932186,287,1.0,100.0,1.0,0.0043335482,0.010000002,,0.1564614,100,1.0,28700,1.8626451e-09,3318.3776757717133,0.1564614,-0.85698634,14350000,0.01
-0.6669567,500.0,100.0,1.0,-0.6669568,-0.69694966,-0.69694966,-3.3581421410182632,[ 0.089 -1.352 -1.365],-0.47889066,0.07711098,0.01,0.053932186,288,1.0,100.0,1.0,0.006006165,0.010000002,,0.12081288,100,1.0,28800,1.8626451e-09,3330.1025698184967,0.12081288,-0.8997866,14400000,0.01
-0.6783775,500.0,100.0,1.0,-0.67837757,-0.7072183,-0.7072183,-3.4092279777837367,[ 0.089 -1.352 -1.365],-0.53619504,0.06802691,0.01,0.053932186,289,1.0,100.0,1.0,0.0046744044,0.010000002,,0.1294139,100,1.0,28900,1.8626451e-09,3341.5672631263733,0.1294139,-0.86522204,14450000,0.01
-0.679155,500.0,100.0,1.0,-0.6791549,-0.7075375,-0.7075375,-3.39904631242929,[ 0.089 -1.352 -1.365],-0.50441206,0.0744926,0.01,0.053932186,290,1.0,100.0,1.0,0.0056052003,0.010000002,,0.15672478,100,1.0,29000,1.8626451e-09,3353.5945551395416,0.15672478,-0.8514781,14500000,0.01
-0.6634639,500.0,100.0,1.0,-0.66346383,-0.69372535,-0.69372535,-3.3632963170721064,[ 0.089 -1.352 -1.365],-0.4991644,0.06434052,0.01,0.053932186,291,1.0,100.0,1.0,0.0041815173,0.010000002,,0.123256005,100,1.0,29100,1.8626451e-09,3365.0836169719696,0.123256005,-0.9078452,14550000,0.01
-0.67096543,500.0,100.0,1.0,-0.67096543,-0.6999777,-0.6999777,-3.392482723870525,[ 0.089 -1.352 -1.365],-0.55232054,0.06251743,0.01,0.053932186,292,1.0,100.0,1.0,0.0039479076,0.010000002,,0.14965363,100,1.0,29200,1.8626451e-09,3376.149006843567,0.14965363,-0.8703675,14600000,0.01
-0.6623925,500.0,100.0,1.0,-0.6623924,-0.6897047,-0.6897047,-3.366838185014326,[ 0.089 -1.352 -1.365],-0.54767776,0.05767036,0.01,0.053932186,293,1.0,100.0,1.0,0.0033594654,0.010000002,,0.11683339,100,1.0,29300,1.8626451e-09,3386.6693551540375,0.11683339,-0.81937015,14650000,0.01
-0.66922605,500.0,100.0,1.0,-0.6692261,-0.6969047,-0.6969047,-3.3814331165878246,[ 0.089 -1.352 -1.365],-0.47596073,0.06504899,0.01,0.053932186,294,1.0,100.0,1.0,0.004274113,0.010000002,,0.14413783,100,1.0,29400,1.8626451e-09,3398.0428698062897,0.14413783,-0.83035827,14700000,0.01
-0.6749469,500.0,100.0,1.0,-0.6749468,-0.7032061,-0.7032061,-3.3772894168029692,[ 0.089 -1.352 -1.365],-0.50849295,0.06782027,0.01,0.053932186,295,1.0,100.0,1.0,0.00464605,0.010000002,,0.13370478,100,1.0,29500,1.8626451e-09,3408.276267528534,0.13370478,-0.8477793,14750000,0.01
-0.6658406,500.0,100.0,1.0,-0.6658407,-0.69440967,-0.69440967,-3.3460762525681953,[ 0.089 -1.352 -1.365],-0.47230473,0.07149995,0.01,0.053932186,296,1.0,100.0,1.0,0.0051638805,0.010000002,,0.11305917,100,1.0,29600,1.8626451e-09,3419.344413280487,0.11305917,-0.85706955,14800000,0.01
-0.6646745,500.0,100.0,1.0,-0.6646745,-0.69431823,-0.69431823,-3.3680332828783945,[ 0.089 -1.352 -1.365],-0.5172682,0.06631681,0.01,0.053932186,297,1.0,100.0,1.0,0.0044423426,0.010000002,,0.11369355,100,1.0,29700,1.8626451e-09,3429.910698413849,0.11369355,-0.8893118,14850000,0.01
-0.66381395,500.0,100.0,1.0,-0.66381395,-0.6921762,-0.6921762,-3.383149216153874,[ 0.089 -1.352 -1.365],-0.5376007,0.061723743,0.01,0.053932186,298,1.0,100.0,1.0,0.0038483038,0.010000002,,0.113908544,100,1.0,29800,1.8626451e-09,3441.8142857551575,0.113908544,-0.8508687,14900000,0.01
-0.6738829,500.0,100.0,1.0002451,-0.67387307,-0.702079,-0.7020888,-3.4055847481184527,[ 0.089 -1.352 -1.365],-0.46293956,0.06870487,0.010002451,0.053931993,299,0.999745,100.0,0.9999878,0.004765615,0.009999878,8.864512e-05,0.1119539,100,1.0,29900,8.865242e-07,3453.669665336609,0.1119539,-0.8461773,14950000,0.00999745
-0.67899215,500.0,100.0,1.0,-0.67899215,-0.7083336,-0.7083336,-3.3935979863887407,[ 0.089 -1.352 -1.365],-0.51750886,0.06908342,0.01,0.053931993,300,1.0,100.0,1.0,0.004820727,0.010000002,,0.11058971,100,1.0,30000,1.8626451e-09,3467.0601546764374,0.11058971,-0.88024294,15000000,0.01
-0.67364985,500.0,100.0,1.0,-0.6736498,-0.7002499,-0.7002499,-3.351766928268124,[ 0.089 -1.352 -1.365],-0.557541,0.055960204,0.01,0.053931993,301,1.0,100.0,1.0,0.003163177,0.010000002,,0.14898722,100,1.0,30100,1.8626451e-09,3479.4287569522858,0.14898722,-0.7980027,15050000,0.01
-0.66697305,500.0,100.0,1.0,-0.666973,-0.69467413,-0.69467413,-3.3353019999866143,[ 0.089 -1.352 -1.365],-0.5476698,0.06392633,0.01,0.053931993,302,1.0,100.0,1.0,0.0041278545,0.010000002,,0.12122014,100,1.0,30200,1.8626451e-09,3491.8834829330444,0.12122014,-0.83103466,15100000,0.01
-0.6781038,500.0,100.0,1.0,-0.67810374,-0.7055919,-0.7055919,-3.3997942692496457,[ 0.089 -1.352 -1.365],-0.5624479,0.06641384,0.01,0.053931993,303,1.0,100.0,1.0,0.004455352,0.010000002,,0.12647636,100,1.0,30300,1.8626451e-09,3502.6455800533295,0.12647636,-0.8246456,15150000,0.01
-0.66849387,500.0,100.0,1.0,-0.66849387,-0.6975749,-0.6975749,-3.3580291596371934,[ 0.089 -1.352 -1.365],-0.50333667,0.06999853,0.01,0.053931993,304,1.0,100.0,1.0,0.004949287,0.010000002,,0.12478533,100,1.0,30400,1.8626451e-09,3515.425007581711,0.12478533,-0.87243074,15200000,0.01
-0.66609085,500.0,100.0,1.0,-0.66609085,-0.6963287,-0.6963287,-3.362895740882004,[ 0.089 -1.352 -1.365],-0.51832867,0.06045063,0.01,0.053931993,305,1.0,100.0,1.0,0.0036911904,0.010000002,,0.1333515,100,1.0,30500,1.8626451e-09,3526.738435268402,0.1333515,-0.9071355,15250000,0.01
-0.6603589,500.0,100.0,1.0,-0.66035885,-0.6890139,-0.6890139,-3.354804467452102,[ 0.089 -1.352 -1.365],-0.5183523,0.063881636,0.01,0.053931993,306,1.0,100.0,1.0,0.004122085,0.010000002,,0.160962,100,1.0,30600,1.8626451e-09,3537.154217481613,0.160962,-0.8596519,15300000,0.01
-0.6595221,500.0,100.0,1.0,-0.6595222,-0.6862176,-0.6862176,-3.372880537644512,[ 0.089 -1.352 -1.365],-0.5269749,0.05449319,0.01,0.053931993,307,1.0,100.0,1.0,0.0029995027,0.010000002,,0.13189945,100,1.0,30700,1.8626451e-09,3547.966005086899,0.13189945,-0.8008622,15350000,0.01
-0.6662909,500.0,100.0,1.0,-0.6662909,-0.6940017,-0.6940017,-3.356788691373295,[ 0.089 -1.352 -1.365],-0.5061567,0.06651319,0.01,0.053931993,308,1.0,100.0,1.0,0.004468691,0.010000002,,0.14785895,100,1.0,30800,1.8626451e-09,3559.3163452148438,0.14785895,-0.83132327,15400000,0.01
-0.6791214,500.0,100.0,1.0,-0.6791214,-0.70944506,-0.70944506,-3.3974539093152964,[ 0.089 -1.352 -1.365],-0.496404,0.07704991,0.01,0.053931993,309,1.0,100.0,1.0,0.005996656,0.010000002,,0.110683426,100,1.0,30900,1.8626451e-09,3570.8102717399597,0.110683426,-0.90971106,15450000,0.01
-0.6702568,500.0,100.0,1.0,-0.6702568,-0.697671,-0.697671,-3.3580112021421864,[ 0.089 -1.352 -1.365],-0.50108415,0.06084967,0.01,0.053931993,310,1.0,100.0,1.0,0.0037400832,0.010000002,,0.10649484,100,1.0,31000,1.8626451e-09,3581.427900314331,0.10649484,-0.8224262,15500000,0.01
-0.6605249,500.0,100.0,1.0,-0.66052485,-0.68946934,-0.68946934,-3.3710160244049154,[ 0.089 -1.352 -1.365],-0.52442044,0.05896054,0.01,0.053931993,311,1.0,100.0,1.0,0.0035114596,0.010000002,,0.13134931,100,1.0,31100,1.8626451e-09,3592.9350912570953,0.13134931,-0.8683344,15550000,0.01
-0.6730941,500.0,100.0,1.0,-0.67309415,-0.7042659,-0.7042659,-3.3922792840074654,[ 0.089 -1.352 -1.365],-0.4700268,0.076784626,0.01,0.053931993,312,1.0,100.0,1.0,0.0059554325,0.010000002,,0.1138192,100,1.0,31200,1.8626451e-09,3604.5105369091034,0.1138192,-0.9351523,15600000,0.01
