RewardCompression,EmpiricalD2,InitialReturnStd,Bound,InitialBound,StdIW,MeanIW,ESSRenyi,ReturnMeanIW,EpisodesSoFar,TimeElapsed,InitialReturnMax,ReturnStepMax,ReturnStepMaxmin,EpRewMean,EpLenMean,MinIW,Weights,InitialReturnMean,MaxIW,Iteration,InitialReturnMin,EpThisIter,ESSClassic,TimestepsSoFar,MeanEntropy
 -3.082e-02  3.095e-02 -1.445e-04],-86.60204315185547,0.23762508447689198,251,-86.6020278930664,100,1.0,5020000,1.0955983400344849
0.99,15.081984519958496,1.52587890625e-05,-29.367630004882812,-89.48876,,0.20965841705609145,6.630427360534668,-18.156843185424805,25200,3062.506941318512,-86.6020278930664,1.0,1.0,-200.0,200.0,0.20965841705609145,[-0.114 -0.083 -0.07   0.535 -0.714  0.611  0.079 -0.092  0.013],-86.60204315185547,0.20965841705609145,252,-86.6020278930664,100,1.0,5040000,1.0977787971496582
0.99,26.557321548461914,1.52587890625e-05,-36.6229133605957,-89.48876,,0.25110817491790566,3.765439987182617,-21.746477127075195,25300,3079.711447954178,-86.6020278930664,1.0,1.0,-200.0,200.0,0.25110817491790566,[-0.055 -0.146 -0.066  0.535 -0.713  0.611 -0.028  0.021  0.006],-86.60204315185547,0.25110817491790566,253,-86.6020278930664,100,1.0,5060000,1.0942316055297852
0.99,11.860342979431152,1.52587890625e-05,-21.607593536376953,-89.48876,,0.13470832152681086,8.431459426879883,-11.666013717651367,25400,3098.9377856254578,-86.6020278930664,1.0,1.0,-200.0,200.0,0.13470832152681086,[-0.113 -0.056 -0.098  0.534 -0.713  0.611  0.056 -0.118  0.062],-86.60204315185547,0.13470832152681086,254,-86.6020278930664,100,1.0,5080000,1.098574161529541
0.99,20.633832931518555,1.52587890625e-05,-57.29832077026367,-89.48876,,0.5102129887360239,4.846409320831299,-44.185482025146484,25500,3119.267361164093,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5102129887360239,[-0.082 -0.12  -0.065  0.534 -0.713  0.611 -0.011  0.005  0.006],-86.60204315185547,0.5102129887360239,255,-86.6020278930664,100,1.0,5100000,1.0923815965652466
0.99,12.953604698181152,1.52587890625e-05,-21.352962493896484,-89.48876,,0.12659385561202866,7.719858646392822,-10.963284492492676,25600,3137.299636363983,-86.6020278930664,1.0,1.0,-200.0,200.0,0.12659385561202866,[-0.237  0.13  -0.161  0.533 -0.742  0.641  0.05  -0.025 -0.025],-86.60204315185547,0.12659385561202866,256,-86.6020278930664,100,1.0,5120000,1.0985056161880493
0.99,8.367584228515625,1.52587890625e-05,-65.53913879394531,-89.48876,,0.6603626947455649,11.950881004333496,-57.188751220703125,25700,3153.739850282669,-86.6020278930664,1.0,1.0,-200.0,200.0,0.6603626947455649,[-0.176  0.071 -0.163  0.533 -0.741  0.641 -0.061  0.079 -0.019],-86.60204315185547,0.6603626947455649,257,-86.6020278930664,100,1.0,5140000,1.0946128368377686
0.99,12.795831680297852,1.52587890625e-05,-23.350778579711914,-89.48876,,0.15039561295912332,7.81504487991333,-13.024565696716309,25800,3173.6072602272034,-86.6020278930664,1.0,1.0,-200.0,200.0,0.15039561295912332,[-0.263  0.075 -0.08   0.533 -0.743  0.642  0.023  0.073 -0.097],-86.60204315185547,0.15039561295912332,258,-86.6020278930664,100,1.0,5160000,1.0983108282089233
0.99,26.682628631591797,1.52587890625e-05,-53.214027404785156,-89.48876,,0.4422821714400293,3.7477567195892334,-38.30253219604492,25900,3192.1996195316315,-86.6020278930664,1.0,1.0,-200.0,200.0,0.4422821714400293,[-0.204  0.069 -0.133  0.533 -0.743  0.642 -0.088  0.08   0.008],-86.60204315185547,0.4422821714400293,259,-86.6020278930664,100,1.0,5180000,1.0930629968643188
0.99,8.539846420288086,1.52587890625e-05,-17.077829360961914,-89.48876,,0.09978890260653793,11.70981216430664,-8.641921043395996,26000,3213.323593854904,-86.6020278930664,1.0,1.0,-200.0,200.0,0.09978890260653793,[-0.261  0.051 -0.058  0.534 -0.744  0.642  0.044  0.06  -0.104],-86.60204315185547,0.09978890260653793,260,-86.6020278930664,100,1.0,5200000,1.098548412322998
0.99,34.982582092285156,1.52587890625e-05,-59.451560974121094,-89.48876,,0.48933795327954394,2.858565330505371,-42.37765884399414,26100,3229.8801379203796,-86.6020278930664,1.0,1.0,-200.0,200.0,0.48933795327954394,[-0.201  0.036 -0.103  0.534 -0.744  0.642 -0.065  0.086 -0.021],-86.60204315185547,0.48933795327954394,261,-86.6020278930664,100,1.0,5220000,1.0906177759170532
0.99,8.783446311950684,1.52587890625e-05,-15.349006652832031,-89.48876,,0.07844651608722655,11.385052680969238,-6.7936272621154785,26200,3250.0199348926544,-86.6020278930664,1.0,1.0,-200.0,200.0,0.07844651608722655,[-0.129  0.054 -0.192  0.535 -0.744  0.641 -0.162  0.053  0.109],-86.60204315185547,0.07844651608722655,262,-86.6020278930664,100,1.0,5240000,1.0983319282531738
0.99,7.941082954406738,1.52587890625e-05,-66.8389892578125,-89.48876,,0.6778617095804437,12.592741012573242,-58.70419692993164,26300,3267.2846195697784,-86.6020278930664,1.0,1.0,-200.0,200.0,0.6778617095804437,[-0.173  0.038 -0.133  0.535 -0.744  0.641 -0.077  0.079 -0.002],-86.60204315185547,0.6778617095804437,263,-86.6020278930664,100,1.0,5260000,1.0955255031585693
0.99,17.110855102539062,1.52587890625e-05,-26.53162384033203,-89.48876,,0.16847836351048928,5.844243049621582,-14.590568542480469,26400,3288.39128780365,-86.6020278930664,1.0,1.0,-200.0,200.0,0.16847836351048928,[-0.215  0.067 -0.119  0.532 -0.741  0.641  0.036  0.065 -0.101],-86.60204315185547,0.16847836351048928,264,-86.6020278930664,100,1.0,5280000,1.0976130962371826
0.99,22.849824905395508,1.52587890625e-05,-46.17237854003906,-89.48876,,0.3738175345462056,4.376400947570801,-32.373355865478516,26500,3309.847388267517,-86.6020278930664,1.0,1.0,-200.0,200.0,0.3738175345462056,[-0.144  0.033 -0.157  0.533 -0.742  0.641 -0.093  0.097 -0.004],-86.60204315185547,0.3738175345462056,265,-86.6020278930664,100,1.0,5300000,1.0953845977783203
0.99,11.357442855834961,1.52587890625e-05,-22.622657775878906,-89.48876,,0.148889469398393,8.80479907989502,-12.894129753112793,26600,3327.327278137207,-86.6020278930664,1.0,1.0,-200.0,200.0,0.148889469398393,[-0.215  0.061 -0.113  0.532 -0.74   0.64   0.042  0.043 -0.085],-86.60204315185547,0.148889469398393,266,-86.6020278930664,100,1.0,5320000,1.0980204343795776
0.99,17.65481948852539,1.52587890625e-05,-56.04433822631836,-89.48876,,0.5070893113694663,5.664175510406494,-43.91496276855469,26700,3349.247232437134,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5070893113694663,[-5.330e-02 -1.313e-01 -8.267e-02  5.610e-01 -7.242e-01  5.952e-01
 -2.687e-02  1.075e-04  2.675e-02],-86.60204315185547,0.5070893113694663,267,-86.6020278930664,100,1.0,5340000,1.094805121421814
0.99,13.211498260498047,1.52587890625e-05,-23.275190353393555,-89.48876,,0.14760158553449276,7.569164276123047,-12.782596588134766,26800,3369.6028594970703,-86.6020278930664,1.0,1.0,-200.0,200.0,0.14760158553449276,[-0.096 -0.104 -0.068  0.563 -0.724  0.593  0.116 -0.078 -0.038],-86.60204315185547,0.14760158553449276,268,-86.6020278930664,100,1.0,5360000,1.0981473922729492
0.99,18.37555694580078,1.52587890625e-05,-60.324729919433594,-89.48876,,0.5536850439403787,5.442011833190918,-47.95024871826172,26900,3384.422116756439,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5536850439403787,[-0.029 -0.143 -0.096  0.563 -0.724  0.593 -0.01  -0.008  0.018],-86.60204315185547,0.5536850439403787,269,-86.6020278930664,100,1.0,5380000,1.0945419073104858
0.99,10.643651008605957,1.52587890625e-05,-19.328502655029297,-89.48876,,0.11443892787269899,9.395272254943848,-9.910643577575684,27000,3401.4527337551117,-86.6020278930664,1.0,1.0,-200.0,200.0,0.11443892787269899,[-0.099 -0.097 -0.071  0.562 -0.724  0.594  0.118 -0.088 -0.03 ],-86.60204315185547,0.11443892787269899,270,-86.6020278930664,100,1.0,5400000,1.0984547138214111
0.99,30.138626098632812,1.52587890625e-05,-48.51776885986328,-89.48876,,0.37724267647785975,3.3180012702941895,-32.66998291015625,27100,3416.315353870392,-86.6020278930664,1.0,1.0,-200.0,200.0,0.37724267647785975,[-0.034 -0.136 -0.097  0.562 -0.724  0.594 -0.001 -0.014  0.016],-86.60204315185547,0.37724267647785975,271,-86.6020278930664,100,1.0,5420000,1.0921118259429932
0.99,8.72365951538086,1.52587890625e-05,-16.372880935668945,-89.48876,,0.09060606255964258,11.463079452514648,-7.846668720245361,27200,3438.6489293575287,-86.6020278930664,1.0,1.0,-200.0,200.0,0.09060606255964258,[-0.101 -0.151 -0.016  0.56  -0.723  0.595  0.106  0.018 -0.123],-86.60204315185547,0.09060606255964258,272,-86.6020278930664,100,1.0,5440000,1.0983860492706299
0.99,19.2750301361084,1.52587890625e-05,-58.43120193481445,-89.48876,,0.5283648979488499,5.188059329986572,-45.75747299194336,27300,3456.1042046546936,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5283648979488499,[-0.053 -0.139 -0.075  0.56  -0.723  0.595  0.013  0.005 -0.018],-86.60204315185547,0.5283648979488499,273,-86.6020278930664,100,1.0,5460000,1.0932881832122803
0.99,11.95378303527832,1.52587890625e-05,-21.281042098999023,-89.48876,,0.13048627268874483,8.36555290222168,-11.300376892089844,27400,3477.223498106003,-86.6020278930664,1.0,1.0,-200.0,200.0,0.13048627268874483,[-0.095 -0.068 -0.105  0.559 -0.723  0.596  0.094 -0.136  0.042],-86.60204315185547,0.13048627268874483,274,-86.6020278930664,100,1.0,5480000,1.0986220836639404
0.99,27.14404296875,1.52587890625e-05,-63.984336853027344,-89.48876,,0.5651653294826792,3.684049606323242,-48.94446563720703,27500,3496.474761724472,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5651653294826792,[-0.054 -0.129 -0.084  0.558 -0.723  0.596  0.012 -0.014  0.002],-86.60204315185547,0.5651653294826792,275,-86.6020278930664,100,1.0,5500000,1.090927243232727
0.99,6.143482208251953,1.52587890625e-05,-12.328868865966797,-89.48876,,0.059742195337362816,16.277414321899414,-5.173795223236084,27600,3516.113828420639,-86.6020278930664,1.0,1.0,-200.0,200.0,0.059742195337362816,[-0.127 -0.067 -0.073  0.556 -0.722  0.598  0.149 -0.051 -0.097],-86.60204315185547,0.059742195337362816,276,-86.6020278930664,100,1.0,5520000,1.0983158349990845
0.99,20.385021209716797,1.52587890625e-05,-43.88801193237305,-89.48876,,0.3562788802896329,4.905562877655029,-30.854473114013672,27700,3532.8126544952393,-86.6020278930664,1.0,1.0,-200.0,200.0,0.3562788802896329,[-0.07  -0.089 -0.108  0.556 -0.722  0.598  0.047 -0.011 -0.036],-86.60204315185547,0.3562788802896329,277,-86.6020278930664,100,1.0,5540000,1.0934854745864868
0.99,11.887778282165527,1.52587890625e-05,-21.593639373779297,-89.48876,,0.1344144883962519,8.41200065612793,-11.640567779541016,27800,3550.4274005889893,-86.6020278930664,1.0,1.0,-200.0,200.0,0.1344144883962519,[ 0.004 -0.137 -0.135  0.557 -0.722  0.598 -0.092  0.075  0.017],-86.60204315185547,0.1344144883962519,278,-86.6020278930664,100,1.0,5560000,1.0985698699951172
0.99,27.785888671875,1.52587890625e-05,-66.30879974365234,-89.48876,,0.5899648609906448,3.5989491939544678,-51.09215545654297,27900,3567.140474319458,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5899648609906448,[-0.056 -0.089 -0.122  0.557 -0.722  0.598  0.024 -0.021 -0.003],-86.60204315185547,0.5899648609906448,279,-86.6020278930664,100,1.0,5580000,1.0909737348556519
0.99,9.686275482177734,1.52587890625e-05,-17.47514533996582,-89.48876,,0.09804418695204833,10.323885917663574,-8.490825653076172,28000,3587.820563316345,-86.6020278930664,1.0,1.0,-200.0,200.0,0.09804418695204833,[-0.134 -0.119 -0.014  0.557 -0.722  0.598  0.089  0.049 -0.138],-86.60204315185547,0.09804418695204833,280,-86.6020278930664,100,1.0,5600000,1.0984796285629272
0.99,29.20061683654785,1.52587890625e-05,-44.036521911621094,-89.48876,,0.3283676218471127,3.4245851039886475,-28.437301635742188,28100,3603.9715917110443,-86.6020278930664,1.0,1.0,-200.0,200.0,0.3283676218471127,[-0.092 -0.098 -0.078  0.557 -0.722  0.598  0.01   0.014 -0.024],-86.60204315185547,0.3283676218471127,281,-86.6020278930664,100,1.0,5620000,1.0909888744354248
0.99,7.819602012634277,1.52587890625e-05,-15.285783767700195,-89.48876,,0.08329423377824738,12.788374900817871,-7.213449478149414,28200,3624.975239276886,-86.6020278930664,1.0,1.0,-200.0,200.0,0.08329423377824738,[-0.012 -0.148 -0.107  0.557 -0.721  0.596 -0.14   0.063  0.077],-86.60204315185547,0.08329423377824738,282,-86.6020278930664,100,1.0,5640000,1.0983840227127075
0.99,28.71419906616211,1.52587890625e-05,-58.629432678222656,-89.48876,,0.4983795808141047,3.482597589492798,-43.160682678222656,28300,3644.2592628002167,-86.6020278930664,1.0,1.0,-200.0,200.0,0.4983795808141047,[-0.068 -0.119 -0.081  0.557 -0.721  0.596 -0.024  0.001  0.023],-86.60204315185547,0.4983795808141047,283,-86.6020278930664,100,1.0,5660000,1.0926395654678345
0.99,10.110983848571777,1.52587890625e-05,-18.979473114013672,-89.48876,,0.11316479606881276,9.890233993530273,-9.800300598144531,28400,3665.164304971695,-86.6020278930664,1.0,1.0,-200.0,200.0,0.11316479606881276,[-0.123 -0.06  -0.084  0.556 -0.721  0.597  0.108 -0.126  0.018],-86.60204315185547,0.11316479606881276,284,-86.6020278930664,100,1.0,5680000,1.0985599756240845
0.99,31.365684509277344,1.52587890625e-05,-53.03282928466797,-89.48876,,0.4256904571852895,3.188197612762451,-36.86565399169922,28500,3684.4192550182343,-86.6020278930664,1.0,1.0,-200.0,200.0,0.4256904571852895,[-0.069 -0.111 -0.087  0.556 -0.721  0.597  0.001 -0.025  0.023],-86.60204315185547,0.4256904571852895,285,-86.6020278930664,100,1.0,5700000,1.0915223360061646
0.99,8.783480644226074,1.52587890625e-05,-15.895459175109863,-89.48876,,0.08475623705922751,11.385007858276367,-7.340062141418457,28600,3705.3232588768005,-86.6020278930664,1.0,1.0,-200.0,200.0,0.08475623705922751,[-0.113 -0.136 -0.018  0.555 -0.724  0.601  0.127 -0.011 -0.116],-86.60204315185547,0.08475623705922751,286,-86.6020278930664,100,1.0,5720000,1.098573088645935
0.99,34.33259582519531,1.52587890625e-05,-51.249656677246094,-89.48876,,0.39647013392870495,2.9126839637756348,-34.33511734008789,28700,3722.192631483078,-86.6020278930664,1.0,1.0,-200.0,200.0,0.39647013392870495,[-0.06  -0.131 -0.076  0.555 -0.724  0.601  0.033 -0.019 -0.015],-86.60204315185547,0.39647013392870495,287,-86.6020278930664,100,1.0,5740000,1.0914053916931152
0.99,6.507576942443848,1.52587890625e-05,-13.141690254211426,-89.48876,,0.06671488874372035,15.366703033447266,-5.777644634246826,28800,3744.9741818904877,-86.6020278930664,1.0,1.0,-200.0,200.0,0.06671488874372035,[-0.05  -0.075 -0.143  0.553 -0.723  0.602 -0.003 -0.124  0.127],-86.60204315185547,0.06671488874372035,288,-86.6020278930664,100,1.0,5760000,1.0984370708465576
0.99,19.7723331451416,1.52587890625e-05,-58.35985565185547,-89.48876,,0.5256652539377422,5.057571887969971,-45.523677825927734,28900,3764.787253379822,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5256652539377422,[-0.059 -0.116 -0.092  0.553 -0.723  0.602  0.015 -0.04   0.025],-86.60204315185547,0.5256652539377422,289,-86.6020278930664,100,1.0,5780000,1.093205213546753
0.99,9.605283737182617,1.52587890625e-05,-17.362518310546875,-89.48876,,0.09717831817560373,10.41093635559082,-8.415839195251465,29000,3785.1285395622253,-86.6020278930664,1.0,1.0,-200.0,200.0,0.09717831817560373,[-0.026 -0.155 -0.086  0.552 -0.722  0.602 -0.058  0.107 -0.049],-86.60204315185547,0.09717831817560373,290,-86.6020278930664,100,1.0,5800000,1.098623275756836
0.99,38.29531478881836,1.52587890625e-05,-65.7574462890625,-89.48876,,0.5530286849933553,2.611285448074341,-47.89340591430664,29100,3800.584733247757,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5530286849933553,[-0.065 -0.095 -0.107  0.552 -0.722  0.602  0.017 -0.01  -0.007],-86.60204315185547,0.5530286849933553,291,-86.6020278930664,100,1.0,5820000,1.090219497680664
0.99,6.811082363128662,1.52587890625e-05,-12.64668083190918,-89.48876,,0.05903866099542206,14.681954383850098,-5.112867832183838,29200,3820.4952986240387,-86.6020278930664,1.0,1.0,-200.0,200.0,0.05903866099542206,[-0.033 -0.194 -0.04   0.554 -0.726  0.604 -0.013  0.118 -0.105],-86.60204315185547,0.05903866099542206,292,-86.6020278930664,100,1.0,5840000,1.0981637239456177
0.99,8.280725479125977,1.52587890625e-05,-56.47486877441406,-89.48876,,0.5561986590828325,12.076236724853516,-48.167930603027344,29300,3837.2953448295593,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5561986590828325,[-0.05  -0.138 -0.079  0.554 -0.726  0.604  0.018  0.013 -0.031],-86.60204315185547,0.5561986590828325,293,-86.6020278930664,100,1.0,5860000,1.095848798751831
0.99,13.543701171875,1.52587890625e-05,-26.183998107910156,-89.48876,,0.17967600399970501,7.3835062980651855,-15.560306549072266,29400,3856.151622533798,-86.6020278930664,1.0,1.0,-200.0,200.0,0.17967600399970501,[-0.136  0.114 -0.246  0.571 -0.729  0.591 -0.04   0.029  0.01 ],-86.60204315185547,0.17967600399970501,294,-86.6020278930664,100,1.0,5880000,1.0975892543792725
0.99,26.763784408569336,1.52587890625e-05,-44.8087158203125,-89.48876,,0.34496380269542903,3.7363922595977783,-29.874563217163086,29500,3870.4594678878784,-86.6020278930664,1.0,1.0,-200.0,200.0,0.34496380269542903,[-0.141  0.059 -0.185  0.571 -0.729  0.59  -0.027  0.132 -0.106],-86.60204315185547,0.34496380269542903,295,-86.6020278930664,100,1.0,5900000,1.0948244333267212
0.99,11.7698335647583,1.52587890625e-05,-24.54083251953125,-89.48876,,0.16901749719814316,8.496296882629395,-14.63725757598877,29600,3889.3362653255463,-86.6020278930664,1.0,1.0,-200.0,200.0,0.16901749719814316,[-0.147  0.121 -0.242  0.571 -0.729  0.591 -0.011 -0.003  0.014],-86.60204315185547,0.16901749719814316,296,-86.6020278930664,100,1.0,5920000,1.0981428623199463
0.99,30.32000160217285,1.52587890625e-05,-50.17790222167969,-89.48876,,0.395862614572754,3.2981529235839844,-34.28250503540039,29700,3910.1073021888733,-86.6020278930664,1.0,1.0,-200.0,200.0,0.395862614572754,[-0.127  0.053 -0.193  0.571 -0.729  0.59  -0.052  0.114 -0.062],-86.60204315185547,0.395862614572754,297,-86.6020278930664,100,1.0,5940000,1.09307861328125
0.99,12.440149307250977,1.52587890625e-05,-21.292356491088867,-89.48876,,0.12829574896040644,8.038488388061523,-11.110671997070312,29800,3930.9633724689484,-86.6020278930664,1.0,1.0,-200.0,200.0,0.12829574896040644,[-0.182  0.121 -0.206  0.57  -0.727  0.589  0.041 -0.04  -0.002],-86.60204315185547,0.12829574896040644,298,-86.6020278930664,100,1.0,5960000,1.0985537767410278
0.99,16.378433227539062,1.52587890625e-05,-79.05392456054688,-89.48876,,0.7779405658764773,6.105590343475342,-67.37123107910156,29900,3946.4131088256836,-86.6020278930664,1.0,1.0,-200.0,200.0,0.7779405658764773,[-0.137  0.059 -0.189  0.57  -0.727  0.589 -0.044  0.082 -0.038],-86.60204315185547,0.7779405658764773,299,-86.6020278930664,100,1.0,5980000,1.0930194854736328
0.99,10.564342498779297,1.52587890625e-05,-18.271656036376953,-89.48876,,0.10264135554150575,9.465804100036621,-8.888949394226074,30000,3966.2712903022766,-86.6020278930664,1.0,1.0,-200.0,200.0,0.10264135554150575,[-0.191  0.124 -0.2    0.568 -0.737  0.601  0.089  0.043 -0.133],-86.60204315185547,0.10264135554150575,300,-86.6020278930664,100,1.0,6000000,1.098525047302246
0.99,28.058609008789062,1.52587890625e-05,-79.70491027832031,-89.48876,,0.7437905396425488,3.5639686584472656,-64.41377258300781,30100,3983.6565973758698,-86.6020278930664,1.0,1.0,-200.0,200.0,0.7437905396425488,[-0.129  0.095 -0.234  0.568 -0.737  0.601 -0.03   0.095 -0.065],-86.60204315185547,0.7437905396425488,301,-86.6020278930664,100,1.0,6020000,1.0904748439788818
0.99,9.798107147216797,1.52587890625e-05,-17.000362396240234,-89.48876,,0.09196467465058548,10.206052780151367,-7.964327335357666,30200,4003.6418447494507,-86.6020278930664,1.0,1.0,-200.0,200.0,0.09196467465058548,[-0.147  0.115 -0.235  0.564 -0.729  0.597  0.116 -0.06  -0.056],-86.60204315185547,0.09196467465058548,302,-86.6020278930664,100,1.0,6040000,1.0983270406723022
0.99,30.2999267578125,1.52587890625e-05,-45.88838195800781,-89.48876,,0.3463919512421883,3.30033802986145,-29.998245239257812,30300,4020.2430448532104,-86.6020278930664,1.0,1.0,-200.0,200.0,0.3463919512421883,[-0.095  0.056 -0.228  0.564 -0.729  0.597  0.018  0.045 -0.063],-86.60204315185547,0.3463919512421883,303,-86.6020278930664,100,1.0,6060000,1.0912491083145142
0.99,10.049904823303223,1.52587890625e-05,-18.12384033203125,-89.48876,,0.10360536003339255,9.950343132019043,-8.972434043884277,30400,4040.6314141750336,-86.6020278930664,1.0,1.0,-200.0,200.0,0.10360536003339255,[-0.034  0.022 -0.256  0.563 -0.729  0.597 -0.143  0.115  0.028],-86.60204315185547,0.10360536003339255,304,-86.6020278930664,100,1.0,6080000,1.0985256433486938
0.99,21.851089477539062,1.52587890625e-05,-69.33537292480469,-89.48876,,0.6448034995002417,4.576430797576904,-55.84129333496094,30500,4060.6829178333282,-86.6020278930664,1.0,1.0,-200.0,200.0,0.6448034995002417,[-0.09   0.034 -0.212  0.563 -0.728  0.597 -0.024  0.08  -0.056],-86.60204315185547,0.6448034995002417,305,-86.6020278930664,100,1.0,6100000,1.0922478437423706
0.99,10.749707221984863,1.52587890625e-05,-19.208023071289062,-89.48876,,0.1125072878893663,9.302578926086426,-9.743359565734863,30600,4079.2758495807648,-86.6020278930664,1.0,1.0,-200.0,200.0,0.1125072878893663,[-0.122  0.107 -0.252  0.562 -0.725  0.595  0.098 -0.052 -0.046],-86.60204315185547,0.1125072878893663,306,-86.6020278930664,100,1.0,6120000,1.0984612703323364
0.99,31.6400146484375,1.52587890625e-05,-50.60702133178711,-89.48876,,0.3968648138083243,3.160554885864258,-34.36929702758789,30700,4091.847286462784,-86.6020278930664,1.0,1.0,-200.0,200.0,0.3968648138083243,[-0.072  0.046 -0.241  0.562 -0.725  0.595  0.002  0.059 -0.061],-86.60204315185547,0.3968648138083243,307,-86.6020278930664,100,1.0,6140000,1.091478705406189
0.99,10.767746925354004,1.52587890625e-05,-18.774465560913086,-89.48876,,0.10740931436921473,9.286993980407715,-9.301864624023438,30800,4110.759014844894,-86.6020278930664,1.0,1.0,-200.0,200.0,0.10740931436921473,[-0.062 -0.082 -0.123  0.564 -0.726  0.594  0.06   0.127 -0.186],-86.60204315185547,0.10740931436921473,308,-86.6020278930664,100,1.0,6160000,1.0985726118087769
0.99,23.22411346435547,1.52587890625e-05,-68.18315124511719,-89.48876,,0.6266778545681104,4.3058695793151855,-54.271575927734375,30900,4128.730706691742,-86.6020278930664,1.0,1.0,-200.0,200.0,0.6266778545681104,[-0.042 -0.041 -0.185  0.564 -0.726  0.594  0.035  0.036 -0.071],-86.60204315185547,0.6266778545681104,309,-86.6020278930664,100,1.0,6180000,1.0925700664520264
0.99,10.683457374572754,1.52587890625e-05,-18.799842834472656,-89.48876,,0.1081313280455676,9.360265731811523,-9.364392280578613,31000,4148.484654903412,-86.6020278930664,1.0,1.0,-200.0,200.0,0.1081313280455676,[-0.006  0.004 -0.266  0.56  -0.721  0.593 -0.035 -0.023  0.058],-86.60204315185547,0.1081313280455676,310,-86.6020278930664,100,1.0,6200000,1.0986155271530151
0.99,37.239376068115234,1.52587890625e-05,-57.18878173828125,-89.48876,,0.4569495132473973,2.6853296756744385,-39.57275390625,31100,4163.903306007385,-86.6020278930664,1.0,1.0,-200.0,200.0,0.4569495132473973,[-0.041 -0.024 -0.203  0.56  -0.721  0.593  0.033  0.03  -0.063],-86.60204315185547,0.4569495132473973,311,-86.6020278930664,100,1.0,6220000,1.088889241218567
0.99,7.455073356628418,1.52587890625e-05,-14.238689422607422,-89.48876,,0.07340192831345788,13.413683891296387,-6.35675573348999,31200,4184.377920866013,-86.6020278930664,1.0,1.0,-200.0,200.0,0.07340192831345788,[-0.103 -0.058 -0.107  0.56  -0.718  0.59   0.097  0.118 -0.215],-86.60204315185547,0.07340192831345788,312,-86.6020278930664,100,1.0,6240000,1.097480058670044
0.99,12.514113426208496,1.52587890625e-05,-38.88942337036133,-89.48876,,0.331141412914749,7.990977764129639,-28.67751693725586,31300,4205.6113085746765,-86.6020278930664,1.0,1.0,-200.0,200.0,0.331141412914749,[-0.067 -0.035 -0.165  0.56  -0.718  0.59   0.021  0.084 -0.105],-86.60204315185547,0.331141412914749,313,-86.6020278930664,100,1.0,6260000,1.0961555242538452
0.99,17.516756057739258,1.52587890625e-05,-31.157550811767578,-89.48876,,0.22026845462674155,5.708819389343262,-19.075695037841797,31400,4224.401458024979,-86.6020278930664,1.0,1.0,-200.0,200.0,0.22026845462674155,[-0.099  0.054 -0.222  0.558 -0.718  0.592  0.034 -0.022 -0.012],-86.60204315185547,0.22026845462674155,314,-86.6020278930664,100,1.0,6280000,1.097400426864624
0.99,20.636924743652344,1.52587890625e-05,-32.92961883544922,-89.48876,,0.22881445588366883,4.8456830978393555,-19.8157958984375,31500,4246.086351156235,-86.6020278930664,1.0,1.0,-200.0,200.0,0.22881445588366883,[-0.068 -0.017 -0.182  0.559 -0.718  0.592 -0.021  0.107 -0.086],-86.60204315185547,0.22881445588366883,315,-86.6020278930664,100,1.0,6300000,1.095590591430664
0.99,16.539514541625977,1.52587890625e-05,-31.503463745117188,-89.48876,,0.22821015157859129,6.046126842498779,-19.76346206665039,31600,4265.715244293213,-86.6020278930664,1.0,1.0,-200.0,200.0,0.22821015157859129,[-0.107  0.049 -0.21   0.559 -0.718  0.591  0.044 -0.038 -0.006],-86.60204315185547,0.22821015157859129,316,-86.6020278930664,100,1.0,6320000,1.097732663154602
0.99,11.008057594299316,1.52587890625e-05,-41.391510009765625,-89.48876,,0.3673561440283861,9.08425521850586,-31.81378746032715,31700,4283.743761301041,-86.6020278930664,1.0,1.0,-200.0,200.0,0.3673561440283861,[-0.074 -0.016 -0.177  0.558 -0.718  0.592 -0.035  0.093 -0.058],-86.60204315185547,0.3673561440283861,317,-86.6020278930664,100,1.0,6340000,1.0959810018539429
0.99,13.395237922668457,1.52587890625e-05,-27.084548950195312,-89.48876,,0.19074892847504865,7.465339660644531,-16.519243240356445,31800,4303.4937353134155,-86.6020278930664,1.0,1.0,-200.0,200.0,0.19074892847504865,[-0.11   0.053 -0.209  0.559 -0.719  0.592  0.047 -0.028 -0.019],-86.60204315185547,0.19074892847504865,318,-86.6020278930664,100,1.0,6360000,1.0977534055709839
0.99,26.77251625061035,1.52587890625e-05,-41.7029914855957,-89.48876,,0.30907362790981296,3.7351737022399902,-26.766403198242188,31900,4318.375260353088,-86.6020278930664,1.0,1.0,-200.0,200.0,0.30907362790981296,[-0.073 -0.011 -0.184  0.56  -0.719  0.592 -0.031  0.097 -0.066],-86.60204315185547,0.30907362790981296,319,-86.6020278930664,100,1.0,6380000,1.0945016145706177
