Iteration,InitialReturnMin,EpThisIter,MaxIWNorm,TimestepsSoFar,ReturnMeanIW,EmpiricalD2,InitialReturnMean,EpRewMean,TimeElapsed,ESSRenyi,MinIWNorm,InitialBound,InitialReturnStd,MeanIW,MinIW,MaxIW,StdIW,MeanIWNorm,J_sample_variance,EpLenMean,Weights,InitialReturnMax,ESSClassic,EpisodesSoFar,ReturnStepMaxmin,Bound,ReturnStepMax,StdIWNorm,MeanEntropy
204,-86.60203,100,0.08363281,4080000,-33.674194,67.77331,-86.60204,-200.0,2294.229409456253,1.4755071,2.5650252e-07,-89.48876,1.5258789e-05,0.38883847,2.5650252e-05,8.363281,1.0996219,0.0038883844,9160.258,200.0,[ 0.564  0.194 -1.026  0.231 -0.621  0.822  1.837 -0.888 -0.948],-86.60203,11.114332,20400,1.0,-57.439102,1.0,0.010996218,0.52409655
205,-86.60203,100,0.14467587,4100000,-54.22397,41.486244,-86.60204,-200.0,2307.338565349579,2.4104376,2.2674133e-06,-89.48876,1.5258789e-05,0.62612814,0.00022674132,14.4675865,1.7440106,0.0062612807,23041.947,200.0,[ 0.426  0.401 -1.094  0.226 -0.619  0.824  2.052 -1.278 -0.774],-86.60203,11.417617,20500,1.0,-72.81737,1.0,0.017440107,0.4055089
206,-86.60203,100,0.08088747,4120000,-42.895466,54.097797,-86.60204,-200.0,2318.7177546024323,1.8485041,1.9221238e-06,-89.48876,1.5258789e-05,0.49531716,0.00019221239,8.088747,1.3307625,0.004953171,13415.969,200.0,[-0.064  0.699 -0.902  0.214 -0.618  0.836  2.059 -1.351 -0.708],-86.60203,12.167982,20600,1.0,-64.12775,1.0,0.0133076245,0.32638085
207,-86.60203,100,0.073768154,4140000,-29.336193,58.832245,-86.60204,-200.0,2329.4744873046875,1.6997482,8.038938e-08,-89.48876,1.5258789e-05,0.33874717,8.038938e-06,7.3768153,0.95735717,0.0033874717,6943.3496,200.0,[-0.036  0.535 -0.766  0.212 -0.613  0.833  2.198 -1.11  -1.088],-86.60203,11.126887,20700,1.0,-51.478073,1.0,0.009573572,0.3072119
208,-86.60203,100,0.08830231,4160000,-59.805767,24.837196,-86.60204,-200.0,2340.959932088852,4.0262194,7.8899386e-05,-89.48876,1.5258789e-05,0.6905817,0.007889939,8.830231,1.364036,0.0069058156,14095.241,200.0,[-0.33   1.094 -1.032  0.199 -0.602  0.835  2.384 -1.807 -0.577],-86.60203,20.402294,20800,1.0,-74.19237,1.0,0.013640359,0.39124617
209,-86.60203,100,0.13367416,4180000,-51.282326,26.839483,-86.60204,-200.0,2351.0527789592743,3.7258542,6.9288512e-06,-89.48876,1.5258789e-05,0.5921609,0.00069288514,13.367416,1.7051148,0.0059216083,22025.621,200.0,[-0.143  1.106 -1.23   0.205 -0.604  0.831  2.341 -1.869 -0.472],-86.60203,10.762641,20900,1.0,-66.23758,1.0,0.017051147,0.28045902
210,-86.60203,100,0.07047641,4200000,-48.330624,25.4172,-86.60204,-200.0,2361.6199140548706,3.9343436,0.00020945202,-89.48876,1.5258789e-05,0.55807734,0.020945203,7.0476413,0.90038604,0.0055807736,6141.5557,200.0,[-0.414  1.169 -1.022  0.206 -0.604  0.83   2.491 -1.996 -0.495],-86.60203,27.7549,21000,1.0,-62.88423,1.0,0.009003861,0.3664785
211,-86.60203,100,0.0677003,4220000,-49.43589,22.127354,-86.60204,-200.0,2372.97075009346,4.5192933,0.00010645035,-89.48876,1.5258789e-05,0.57083994,0.010645036,6.77003,1.0377043,0.0057083988,8157.7085,200.0,[-0.344  0.949 -0.872  0.203 -0.604  0.833  2.134 -1.676 -0.458],-86.60203,23.230982,21100,1.0,-63.015007,1.0,0.010377042,0.45533085
212,-86.60203,100,0.013790165,4240000,-85.54926,1.0148981,-86.60204,-200.0,2384.4741632938385,98.53207,0.0077034887,-89.48876,1.5258789e-05,0.98784363,0.7703489,1.3790165,0.123373516,0.009878436,115.30944,200.0,[-0.16   0.776 -0.883  0.207 -0.603  0.828  1.934 -1.439 -0.495],-86.60203,98.46416,21200,1.0,-88.45742,1.0,0.0012337351,0.45857504
213,-86.60203,100,0.033570893,4260000,-32.321995,48.79822,-86.60204,-200.0,2395.5956988334656,2.049255,4.9370914e-07,-89.48876,1.5258789e-05,0.3732245,4.9370912e-05,3.3570895,0.6614478,0.0037322445,3314.4556,200.0,[-0.072  0.725 -0.919  0.206 -0.604  0.83   1.974 -1.436 -0.538],-86.60203,24.149471,21300,1.0,-52.487488,1.0,0.0066144783,0.33877954
214,-86.60203,100,0.08600626,4280000,-53.068142,22.191816,-86.60204,-200.0,2406.4669830799103,4.5061655,5.9826466e-06,-89.48876,1.5258789e-05,0.61278176,0.0005982647,8.600626,1.2016692,0.0061278176,10939.332,200.0,[-0.224  0.787 -0.83   0.211 -0.602  0.823  2.196 -1.549 -0.647],-86.60203,20.637505,21400,1.0,-66.66702,1.0,0.012016692,0.31492567
215,-86.60203,100,0.09378253,4300000,-39.320873,65.408424,-86.60204,-200.0,2417.7743105888367,1.5288551,2.4050896e-08,-89.48876,1.5258789e-05,0.45404097,2.4050896e-06,9.378253,1.364082,0.004540411,14096.194,200.0,[-0.126  0.516 -0.658  0.216 -0.6    0.816  2.182 -1.197 -0.986],-86.60203,9.974161,21500,1.0,-62.667473,1.0,0.013640819,0.22376366
216,-86.60203,100,0.04025102,4320000,-47.39279,25.26124,-86.60204,-200.0,2428.385421037674,3.958634,0.00012620827,-89.48876,1.5258789e-05,0.54724807,0.012620826,4.025102,0.75497377,0.005472481,4318.02,200.0,[ 0.005  0.203 -0.475  0.234 -0.593  0.791  2.531 -0.998 -1.533],-86.60203,34.444183,21600,1.0,-61.90168,1.0,0.0075497376,0.31413075
217,-86.60203,100,0.065967776,4340000,-52.09449,21.672523,-86.60204,-200.0,2438.9158470630646,4.614137,0.00015408399,-89.48876,1.5258789e-05,0.6015389,0.0154083995,6.596778,1.1578848,0.0060153888,10156.679,200.0,[ 0.12   0.245 -0.632  0.233 -0.592  0.791  2.31  -0.964 -1.346],-86.60203,21.253407,21700,1.0,-65.533325,1.0,0.011578849,0.41298395
218,-86.60203,100,0.052205447,4360000,-27.549545,50.433838,-86.60204,-200.0,2451.165351867676,1.9827957,7.7628545e-07,-89.48876,1.5258789e-05,0.31811666,7.7628545e-05,5.220545,0.7469268,0.0031811662,4226.4634,200.0,[ 0.187  0.2   -0.654  0.234 -0.593  0.79   2.084 -0.847 -1.237],-86.60203,15.354049,21800,1.0,-48.0502,1.0,0.007469268,0.27793148
219,-86.60203,100,0.16316502,4380000,-32.815483,80.85083,-86.60204,-200.0,2462.831281900406,1.2368457,1.5275393e-10,-89.48876,1.5258789e-05,0.37892282,1.5275393e-08,16.316502,1.7287825,0.0037892284,22641.322,200.0,[-0.003  0.189 -0.453  0.236 -0.596  0.792  2.328 -0.838 -1.489],-86.60203,4.583973,21900,1.0,-58.772156,1.0,0.017287826,0.21881916
220,-86.60203,100,0.024004165,4400000,-80.94531,1.2646255,-86.60204,-200.0,2474.3157138824463,79.07479,0.00089485134,-89.48876,1.5258789e-05,0.93468153,0.08948514,2.4004166,0.50190353,0.009346816,1908.3651,200.0,[ 0.099 -0.357 -0.01   0.22  -0.594  0.806  2.892 -0.462 -2.431],-86.60203,77.61894,22000,1.0,-84.191605,1.0,0.005019035,0.197267
221,-86.60203,100,0.053933967,4420000,-15.567516,61.724384,-86.60204,-200.0,2484.0359041690826,1.6201053,1.124939e-10,-89.48876,1.5258789e-05,0.17975928,1.1249391e-08,5.393397,0.68711984,0.0017975926,3576.7285,200.0,[-0.151 -0.28   0.164  0.208 -0.58   0.804  2.943 -0.237 -2.706],-86.60203,6.4057055,22100,1.0,-38.24711,1.0,0.0068711983,0.12068845
222,-86.60203,100,0.040627744,4440000,-79.2534,1.3551341,-86.60204,-200.0,2495.36354136467,73.793434,0.0010994234,-89.48876,1.5258789e-05,0.91514486,0.10994235,4.0627747,0.6687848,0.0091514485,3388.3926,200.0,[ 1.809 -3.105  1.029 -0.028 -0.376  0.836  6.051 -1.407 -4.644],-86.60203,65.186325,22200,1.0,-82.61385,1.0,0.006687848,0.09235933
223,-86.60203,100,0.24780196,4460000,-58.10572,26.450933,-86.60204,-200.0,2505.0966925621033,3.7805848,1.4611401e-36,-89.48876,1.5258789e-05,0.670951,1.4611402e-34,24.780197,3.4152284,0.00670951,88360.97,200.0,[ 1.151 -2.126  0.707 -0.037 -0.366  0.835  5.337 -1.165 -4.172],-86.60203,3.7161698,22300,1.0,-72.95233,1.0,0.034152277,0.004505649
224,-86.60203,100,0.011028919,4480000,-84.78023,1.0999594,-86.60204,-200.0,2514.7490968704224,90.912445,3.5776733e-30,-89.48876,1.5258789e-05,0.97896355,3.5776732e-28,1.1028919,0.34416896,0.009789635,897.35516,200.0,[-0.278  1.496 -1.485 -0.068 -0.333  0.833  7.559 -6.643 -0.916],-86.60203,88.99982,22400,1.0,-87.80781,1.0,0.0034416898,9.619403e-13
225,-86.60203,100,0.01,4500000,-86.60203,1.0,-86.60204,-200.0,2523.739857196808,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,22500,1.0,-89.48876,1.0,1.8626451e-09,9.841583e-13
226,-86.60203,100,0.01,4520000,-86.60203,1.0,-86.60204,-200.0,2532.1470103263855,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,22600,1.0,-89.48876,1.0,1.8626451e-09,9.696365e-13
227,-86.60203,100,0.01,4540000,-86.60203,1.0,-86.60204,-200.0,2541.1110422611237,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,22700,1.0,-89.48876,1.0,1.8626451e-09,9.87811e-13
228,-86.60203,100,0.01,4560000,-86.60203,1.0,-86.60204,-200.0,2551.0241079330444,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,22800,1.0,-89.48876,1.0,1.8626451e-09,9.79525e-13
229,-86.60203,100,0.01,4580000,-86.60203,1.0,-86.60204,-200.0,2559.100210428238,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,22900,1.0,-89.48876,1.0,1.8626451e-09,9.993895e-13
230,-86.60203,100,0.01,4600000,-86.60203,1.0,-86.60204,-200.0,2568.064403772354,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,23000,1.0,-89.48876,1.0,1.8626451e-09,9.584134e-13
231,-86.60203,100,0.01,4620000,-86.60203,1.0,-86.60204,-200.0,2577.787897348404,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,23100,1.0,-89.48876,1.0,1.8626451e-09,9.378291e-13
232,-86.60203,100,0.01,4640000,-86.60203,1.0,-86.60204,-200.0,2586.779837369919,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,23200,1.0,-89.48876,1.0,1.8626451e-09,9.692094e-13
233,-86.60203,100,0.01,4660000,-86.60203,1.0,-86.60204,-200.0,2596.349695444107,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,23300,1.0,-89.48876,1.0,1.8626451e-09,9.668217e-13
234,-86.60203,100,0.01,4680000,-86.60203,1.0,-86.60204,-200.0,2605.01220536232,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,23400,1.0,-89.48876,1.0,1.8626451e-09,9.907834e-13
235,-86.60203,100,0.01,4700000,-86.60203,1.0,-86.60204,-200.0,2614.4359245300293,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,23500,1.0,-89.48876,1.0,1.8626451e-09,9.493483e-13
236,-86.60203,100,0.01,4720000,-86.60203,1.0,-86.60204,-200.0,2623.8678255081177,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,23600,1.0,-89.48876,1.0,1.8626451e-09,9.470486e-13
237,-86.60203,100,0.01,4740000,-86.60203,1.0,-86.60204,-200.0,2633.048182249069,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,23700,1.0,-89.48876,1.0,1.8626451e-09,9.733542e-13
238,-86.60203,100,0.01,4760000,-86.60203,1.0,-86.60204,-200.0,2640.9677772521973,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,23800,1.0,-89.48876,1.0,1.8626451e-09,9.88197e-13
239,-86.60203,100,0.01,4780000,-86.60203,1.0,-86.60204,-200.0,2649.543877363205,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,23900,1.0,-89.48876,1.0,1.8626451e-09,9.803559e-13
240,-86.60203,100,0.01,4800000,-86.60203,1.0,-86.60204,-200.0,2659.7838706970215,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,24000,1.0,-89.48876,1.0,1.8626451e-09,9.562476e-13
241,-86.60203,100,0.01,4820000,-86.60203,1.0,-86.60204,-200.0,2668.1204748153687,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,24100,1.0,-89.48876,1.0,1.8626451e-09,9.555936e-13
242,-86.60203,100,0.01,4840000,-86.60203,1.0,-86.60204,-200.0,2676.567845582962,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,24200,1.0,-89.48876,1.0,1.8626451e-09,9.938547e-13
243,-86.60203,100,0.01,4860000,-86.60203,1.0,-86.60204,-200.0,2685.8083834648132,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,24300,1.0,-89.48876,1.0,1.8626451e-09,9.626117e-13
244,-86.60203,100,0.01,4880000,-86.60203,1.0,-86.60204,-200.0,2694.0518651008606,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,24400,1.0,-89.48876,1.0,1.8626451e-09,9.8812e-13
245,-86.60203,100,0.01,4900000,-86.60203,1.0,-86.60204,-200.0,2701.091879606247,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,24500,1.0,-89.48876,1.0,1.8626451e-09,9.98888e-13
246,-86.60203,100,0.01,4920000,-86.60203,1.0,-86.60204,-200.0,2709.8324813842773,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,24600,1.0,-89.48876,1.0,1.8626451e-09,9.425264e-13
247,-86.60203,100,0.01,4940000,-86.60203,1.0,-86.60204,-200.0,2719.404161453247,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,24700,1.0,-89.48876,1.0,1.8626451e-09,9.94669e-13
248,-86.60203,100,0.01,4960000,-86.60203,1.0,-86.60204,-200.0,2729.1567990779877,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,24800,1.0,-89.48876,1.0,1.8626451e-09,9.864866e-13
249,-86.60203,100,0.01,4980000,-86.60203,1.0,-86.60204,-200.0,2738.9592196941376,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,24900,1.0,-89.48876,1.0,1.8626451e-09,9.74697e-13
250,-86.60203,100,0.01,5000000,-86.60203,1.0,-86.60204,-200.0,2747.743515729904,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,25000,1.0,-89.48876,1.0,1.8626451e-09,9.901755e-13
251,-86.60203,100,0.01,5020000,-86.60203,1.0,-86.60204,-200.0,2757.431916475296,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,25100,1.0,-89.48876,1.0,1.8626451e-09,9.762932e-13
252,-86.60203,100,0.01,5040000,-86.60203,1.0,-86.60204,-200.0,2767.279889345169,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,25200,1.0,-89.48876,1.0,1.8626451e-09,9.585356e-13
253,-86.60203,100,0.01,5060000,-86.60203,1.0,-86.60204,-200.0,2775.712744951248,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,25300,1.0,-89.48876,1.0,1.8626451e-09,9.603506e-13
254,-86.60203,100,0.01,5080000,-86.60203,1.0,-86.60204,-200.0,2785.002586364746,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,25400,1.0,-89.48876,1.0,1.8626451e-09,9.492784e-13
255,-86.60203,100,0.01,5100000,-86.60203,1.0,-86.60204,-200.0,2794.328109025955,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,25500,1.0,-89.48876,1.0,1.8626451e-09,9.936701e-13
256,-86.60203,100,0.01,5120000,-86.60203,1.0,-86.60204,-200.0,2803.523811817169,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,25600,1.0,-89.48876,1.0,1.8626451e-09,1.0006018e-12
257,-86.60203,100,0.01,5140000,-86.60203,1.0,-86.60204,-200.0,2813.115833044052,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,25700,1.0,-89.48876,1.0,1.8626451e-09,9.787912e-13
258,-86.60203,100,0.01,5160000,-86.60203,1.0,-86.60204,-200.0,2822.776617527008,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,25800,1.0,-89.48876,1.0,1.8626451e-09,1.0078872e-12
259,-86.60203,100,0.01,5180000,-86.60203,1.0,-86.60204,-200.0,2832.7520875930786,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,25900,1.0,-89.48876,1.0,1.8626451e-09,9.585182e-13
260,-86.60203,100,0.01,5200000,-86.60203,1.0,-86.60204,-200.0,2842.5726034641266,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,26000,1.0,-89.48876,1.0,1.8626451e-09,9.658293e-13
261,-86.60203,100,0.01,5220000,-86.60203,1.0,-86.60204,-200.0,2850.719474554062,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,26100,1.0,-89.48876,1.0,1.8626451e-09,9.503133e-13
262,-86.60203,100,0.01,5240000,-86.60203,1.0,-86.60204,-200.0,2860.0118765830994,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,26200,1.0,-89.48876,1.0,1.8626451e-09,9.735335e-13
263,-86.60203,100,0.01,5260000,-86.60203,1.0,-86.60204,-200.0,2869.7876160144806,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,26300,1.0,-89.48876,1.0,1.8626451e-09,9.778278e-13
264,-86.60203,100,0.01,5280000,-86.60203,1.0,-86.60204,-200.0,2879.2718420028687,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,26400,1.0,-89.48876,1.0,1.8626451e-09,9.738471e-13
265,-86.60203,100,0.01,5300000,-86.60203,1.0,-86.60204,-200.0,2888.1958842277527,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,26500,1.0,-89.48876,1.0,1.8626451e-09,9.533995e-13
266,-86.60203,100,0.01,5320000,-86.60203,1.0,-86.60204,-200.0,2897.859767436981,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,26600,1.0,-89.48876,1.0,1.8626451e-09,9.612461e-13
267,-86.60203,100,0.01,5340000,-86.60203,1.0,-86.60204,-200.0,2907.316509246826,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,26700,1.0,-89.48876,1.0,1.8626451e-09,9.675209e-13
268,-86.60203,100,0.01,5360000,-86.60203,1.0,-86.60204,-200.0,2916.171864748001,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,26800,1.0,-89.48876,1.0,1.8626451e-09,9.569851e-13
269,-86.60203,100,0.01,5380000,-86.60203,1.0,-86.60204,-200.0,2925.6798729896545,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,26900,1.0,-89.48876,1.0,1.8626451e-09,9.692547e-13
270,-86.60203,100,0.01,5400000,-86.60203,1.0,-86.60204,-200.0,2934.699798345566,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,27000,1.0,-89.48876,1.0,1.8626451e-09,9.819884e-13
271,-86.60203,100,0.01,5420000,-86.60203,1.0,-86.60204,-200.0,2943.9316415786743,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,27100,1.0,-89.48876,1.0,1.8626451e-09,9.590978e-13
272,-86.60203,100,0.01,5440000,-86.60203,1.0,-86.60204,-200.0,2953.096077442169,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,27200,1.0,-89.48876,1.0,1.8626451e-09,9.671377e-13
273,-86.60203,100,0.01,5460000,-86.60203,1.0,-86.60204,-200.0,2963.2037224769592,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,27300,1.0,-89.48876,1.0,1.8626451e-09,9.454075e-13
274,-86.60203,100,0.01,5480000,-86.60203,1.0,-86.60204,-200.0,2972.723816394806,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,27400,1.0,-89.48876,1.0,1.8626451e-09,1.0157424e-12
275,-86.60203,100,0.01,5500000,-86.60203,1.0,-86.60204,-200.0,2981.9957995414734,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,27500,1.0,-89.48876,1.0,1.8626451e-09,9.827982e-13
276,-86.60203,100,0.01,5520000,-86.60203,1.0,-86.60204,-200.0,2991.188687801361,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,27600,1.0,-89.48876,1.0,1.8626451e-09,9.950894e-13
