Weights,InitialReturnMin,ReturnStepMaxmin,InitialReturnMax,Iteration,EpLenMean,TimeElapsed,InitialBound,EpThisIter,TimestepsSoFar,RewardCompression,InitialReturnMean,ESSClassic,MeanEntropy,EpisodesSoFar,MinIW,ReturnMeanIW,MaxIW,MeanIW,StdIW,Bound,EmpiricalD2,EpRewMean,ESSRenyi,InitialReturnStd,ReturnStepMax
[ 0.908  0.226 -0.985],-82.79975128173828,0.8498908281326294,-80.11469268798828,225,500.0,5913.551016330719,-85.06378,100,11250000,,-82.30378723144531,24.817190170288086,0.39112305641174316,22500,0.0007192258148436103,-43.39683532714844,5.75635886544358,0.5267319229656049,0.91580314559377,-57.86902618408203,27.49496078491211,-413.9263729889691,3.6370301246643066,0.5417358875274658,0.8498908281326294
[ 1.031  0.271 -1.028],-82.80203247070312,0.8498918414115906,-80.13055419921875,226,500.0,5932.523578166962,-84.68058,100,11300000,,-81.9205093383789,22.550342559814453,0.4413950443267822,22600,0.0036630788263076657,-51.209869384765625,7.411526516101846,0.6244961512807936,1.1551813308287984,-64.89765930175781,24.593887329101562,-411.4121568347514,4.066051006317139,0.7461003661155701,0.8498918414115906
[ 1.023  0.25  -0.978],-82.77220153808594,0.8499229550361633,-79.73609161376953,227,500.0,5953.424984693527,-84.86349,100,11350000,,-82.10441589355469,15.769944190979004,0.37972477078437805,22700,0.00018163246055960305,-47.2767219543457,9.768317346542627,0.5770547066702456,1.332491484041982,-65.82940673828125,45.215476989746094,-412.21966753304,2.211632013320923,0.5854902267456055,0.8499229550361633
[ 1.05   0.277 -1.039],-82.802978515625,0.8499187231063843,-79.94305419921875,228,500.0,5973.455077648163,-84.67358,100,11400000,,-81.9134750366211,25.704296112060547,0.4308127462863922,22800,0.004333186608702616,-51.352272033691406,7.56809235609208,0.6257075044362511,1.0633483677054365,-65.32432556152344,25.62541961669922,-410.60089438915253,3.9023752212524414,0.7516850829124451,0.8499187231063843
[ 1.039  0.259 -0.988],-82.78207397460938,0.8498907089233398,-80.38847351074219,229,500.0,5994.5262904167175,-84.94104,100,11450000,,-82.181640625,38.66328811645508,0.4179799556732178,22900,0.02683230325805312,-31.501415252685547,2.851039636906158,0.3832085254275715,0.4832812563774892,-45.975677490234375,27.51457977294922,-412.722045814991,3.634436845779419,0.5639175176620483,0.8498907089233398
[ 1.036  0.324 -1.001],-82.79907989501953,0.849885880947113,-79.81724548339844,230,500.0,6014.125992059708,-84.43878,100,11500000,,-81.6788101196289,71.82489776611328,0.4336024224758148,23000,0.2693270863276274,-78.94525146484375,4.509401881851142,0.9671767282770264,0.60716566237648,-82.07640838623047,1.2870686054229736,-407.50537215813995,77.69593811035156,0.9077650904655457,0.849885880947113
[ 1.034  0.325 -0.985],-82.7613754272461,0.8498430252075195,-79.58747863769531,231,500.0,6031.666316270828,-84.37287,100,11550000,,-81.6141586303711,41.43765640258789,0.4544163644313812,23100,0.010979908481964746,-68.46630859375,5.4199072652858185,0.8346448421869258,0.9886796388848909,-76.14567565917969,7.748858451843262,-406.7928655435145,12.905126571655273,0.9152840375900269,0.8498430252075195
[ 1.064  0.291 -0.965],-82.77931213378906,0.8493911623954773,-79.54524993896484,232,500.0,6051.886944055557,-84.5257,100,11600000,,-81.76639556884766,50.546356201171875,0.4628933072090149,23200,0.015574195172904289,-70.21558380126953,3.696112166229694,0.8564658867037602,0.8456881063102164,-76.1349868774414,4.602085113525391,-409.3439941617846,21.729280471801758,0.7763018608093262,0.8493911623954773
[ 1.112  0.253 -0.956],-82.78147888183594,0.8495283126831055,-79.64132690429688,233,500.0,6069.771182060242,-84.83827,100,11650000,,-82.07888793945312,35.1782341003418,0.439941942691803,23300,0.005305972789404477,-68.4344711303711,9.287772820814537,0.8316972753866003,1.126807593493329,-73.55139923095703,3.4387075901031494,-411.9252850273252,29.080692291259766,0.6305842995643616,0.8495283126831055
[ 1.136  0.218 -0.979],-82.78237915039062,0.8494842052459717,-80.68170166015625,234,500.0,6090.01939868927,-85.05817,100,11700000,,-82.29875183105469,16.919559478759766,0.39618542790412903,23400,0.0010484171847748064,-70.09201049804688,13.471218463982357,0.8510751214803816,1.8859543121383937,-78.00898742675781,8.231626510620117,-413.9561317515373,12.14826774597168,0.46007007360458374,0.8494842052459717
[ 1.185  0.188 -1.023],-82.80208587646484,0.8495126366615295,-80.83663940429688,235,500.0,6110.953753948212,-85.15623,100,11750000,0.010000000000000009,-82.40021514892578,34.16158676147461,0.3844464123249054,23500,0.0489262742211465,-47.51557540893555,5.632802817211145,0.5760851698514369,0.7924791897236317,-59.21612548828125,17.97100830078125,-414.8510666538775,5.564517974853516,0.40880632400512695,0.8495126366615295
[ 1.193  0.267 -1.034],-82.79388427734375,0.8495506048202515,-80.09428405761719,236,500.0,6131.907830238342,-84.73775,100,11800000,,-81.97795104980469,45.80492401123047,0.3697938621044159,23600,0.008451150541424788,-66.35962677001953,4.736136066458824,0.8074340305928953,0.8785034291693695,-73.59803771972656,6.8791093826293945,-411.3069498470426,14.536765098571777,0.6609700322151184,0.8495506048202515
[ 1.212  0.222 -1.049],-82.78634643554688,0.8494956493377686,-80.72210693359375,237,500.0,6151.788313150406,-84.98972,100,11850000,,-82.23017883300781,27.1181697845459,0.40674811601638794,23700,0.005905167473292522,-43.17928695678711,6.435415191405105,0.5244162331273629,0.8595548607125209,-53.909690856933594,15.120182991027832,-413.6194266961515,6.61367654800415,0.4963180124759674,0.8494956493377686
[ 1.191  0.178 -1.012],-82.80766296386719,0.8495371341705322,-81.28038024902344,238,500.0,6175.429896116257,-85.18502,100,11900000,,-82.42476654052734,22.1828556060791,0.4252459406852722,23800,0.03799582940213069,-44.03132629394531,6.976841987444164,0.5346212564341929,1.0012350891063144,-59.06248092651367,29.654199600219727,-415.02074542477726,3.3722035884857178,0.4008421003818512,0.8495371341705322
[ 1.167  0.265 -0.994],-82.78297424316406,0.8494806289672852,-80.21405029296875,239,500.0,6196.714470863342,-84.70365,100,11950000,,-81.94422149658203,19.338115692138672,0.3722446858882904,23900,0.00032840246491258363,-31.45148277282715,6.629573514496654,0.3836496403498772,0.7805555780128651,-48.169979095458984,36.7075080871582,-411.3295416423678,2.724238395690918,0.6926064491271973,0.8494806289672852
[ 1.197  0.303 -1.047],-82.80586242675781,0.8495052456855774,-79.06581115722656,240,500.0,6217.444474697113,-84.56714,100,12000000,,-81.80694580078125,22.790895462036133,0.4186033308506012,24000,0.006882698431975462,-45.721221923828125,6.73222787619643,0.5598176688181427,1.0306589426328479,-62.055274963378906,35.01936340332031,-409.5120630002022,2.855563163757324,0.9151777625083923,0.8495052456855774
[ 1.151  0.333 -1.   ],-82.77259063720703,0.8497359156608582,-78.41062927246094,241,500.0,6237.875107526779,-84.37823,100,12050000,,-81.619140625,20.368953704833984,0.35493555665016174,24100,0.0004899457545194863,-25.348451614379883,5.23506996988844,0.3092463219621102,0.6073229087312301,-42.53987503051758,38.8233528137207,-406.79817780777813,2.5757691860198975,0.9432240724563599,0.8497359156608582
[ 1.139  0.326 -1.064],-82.79006958007812,0.8497399687767029,-79.24623107910156,242,500.0,6260.149231433868,-84.28079,100,12100000,,-81.52112579345703,25.354995727539062,0.40155473351478577,24200,0.008316573093174079,-48.147178649902344,5.258527747944378,0.5899372609080937,1.0117086852291142,-63.0438346862793,29.138254165649414,-406.605820299536,3.4319145679473877,1.0033358335494995,0.8497399687767029
[ 1.177  0.348 -1.017],-82.76750183105469,0.8501642346382141,-78.9415283203125,243,500.0,6281.15716958046,-84.23443,100,12150000,,-81.47550964355469,25.6518497467041,0.4537563621997833,24300,0.00984472945552865,-36.50099563598633,4.903805886882869,0.4488589571282607,0.7649385313065676,-51.45370864868164,29.373979568481445,-404.59289278164505,3.4043736457824707,0.9882866740226746,0.8501642346382141
[ 1.194  0.361 -0.965],-82.67440795898438,0.8497546911239624,-78.37394714355469,244,500.0,6301.3488137722015,-83.91576,100,12200000,,-81.15994262695312,29.269060134887695,0.42672261595726013,24400,0.0010085299921357054,-43.696102142333984,4.0732836602974105,0.5348935029775298,0.8280916690373887,-55.240089416503906,17.547367095947266,-402.01448327705265,5.6988606452941895,1.0769727230072021,0.8497546911239624
[ 1.096  0.335 -0.992],-82.7486572265625,0.8497867584228516,-79.24386596679688,245,500.0,6323.258108377457,-84.27593,100,12250000,,-81.51764678955078,15.318336486816406,0.3779694139957428,24500,0.0005025911260986606,-49.281959533691406,11.804074470363116,0.6030497196685626,1.408415942553504,-66.36859130859375,38.37370300292969,-406.2684405219555,2.6059513092041016,0.9147939682006836,0.8497867584228516
[ 1.108  0.369 -1.041],-82.78495788574219,0.8500511646270752,-78.10848999023438,246,500.0,6345.0199937820435,-83.956276,100,12300000,,-81.19677734375,19.48683738708496,0.4268985092639923,24600,0.0034357401390077685,-53.09149932861328,8.017441275109178,0.6539774322846189,1.323328984347874,-66.80416870117188,24.69354248046875,-402.75534130647776,4.0496416091918945,1.1626958847045898,0.8500511646270752
[ 1.131  0.384 -0.992],-82.78546142578125,0.8503051400184631,-78.6679458618164,247,500.0,6367.239433050156,-83.72289,100,12350000,,-80.96337890625,23.961795806884766,0.41602709889411926,24700,0.0028357090481080922,-32.323143005371094,3.9754668308219725,0.4007357116480955,0.7193080172488012,-47.36332702636719,29.705760955810547,-399.73229127928613,3.3663504123687744,1.1845364570617676,0.8503051400184631
[ 1.131  0.425 -1.003],-82.7526626586914,0.8502007722854614,-77.33676147460938,248,500.0,6386.679736375809,-82.969025,100,12400000,,-80.21060180664062,30.35135269165039,0.44482362270355225,24800,0.0024740666043626394,-55.641456604003906,5.885228888295977,0.6926281401979492,1.0567925208352096,-68.60564422607422,22.088651657104492,-391.35065821930766,4.527211666107178,1.3614856004714966,0.8502007722854614
[ 1.155  0.397 -0.974],-82.74701690673828,0.8491997122764587,-78.02913665771484,249,500.0,6406.260334968567,-83.568565,100,12450000,,-80.81033325195312,33.53142166137695,0.4456549286842346,24900,0.0016506003164514335,-38.94297790527344,4.224958813576234,0.48013376342097436,0.6742102004329288,-54.64636993408203,32.41341781616211,-397.3927198071778,3.085142135620117,1.2976806163787842,0.8491997122764587
[ 1.285  0.417 -0.973],-82.69760131835938,0.8509477376937866,-76.87812805175781,250,500.0,6428.041863679886,-83.35082,100,12500000,,-80.59423828125,28.846546173095703,0.4215756952762604,25000,0.0003993455158885063,-56.11293029785156,5.595965495897985,0.6918231192694486,1.0857135408076934,-69.10494995117188,22.21314239501953,-394.14819884985684,4.501839637756348,1.3257977962493896,0.8509477376937866
[ 1.31   0.384 -0.997],-82.76263427734375,0.8522497415542603,-78.35737609863281,251,500.0,6446.910999536514,-83.90137,100,12550000,,-81.14261627197266,23.077312469482422,0.4497044086456299,25100,0.0034243824046233332,-44.92472839355469,6.920647083368213,0.5536645829612293,1.016445178211187,-60.439781188964844,31.628633499145508,-400.4676689647138,3.1616921424865723,1.1985102891921997,0.8522497415542603
[ 1.303  0.419 -0.969],-82.80471801757812,0.8500090837478638,-75.8663330078125,252,500.0,6468.630900621414,-83.07845,100,12600000,,-80.31829833984375,96.86551666259766,0.449571430683136,25200,0.5745409131125744,-79.9087905883789,1.5872057770930876,0.9940277878338657,0.17393235207564217,-82.7008056640625,1.0232152938842773,-392.95298403948544,97.73114013671875,1.4420965909957886,0.8500090837478638
[ 1.308  0.416 -0.969],-82.77047729492188,0.853253960609436,-76.60033416748047,253,500.0,6491.755188703537,-82.998276,100,12650000,,-80.2392578125,31.89730453491211,0.41405096650123596,25300,0.0014560719314782409,-32.09152603149414,3.113863756035787,0.3984748133679264,0.5804675864379725,-48.61695098876953,35.87540054321289,-393.20558713182805,2.7874252796173096,1.4394513368606567,0.853253960609436
[ 1.177  0.425 -1.005],-82.48967742919922,0.8504319787025452,-76.4481201171875,254,500.0,6513.528599977493,-82.8579,100,12700000,,-80.10824584960938,20.407060623168945,0.35617026686668396,25400,0.0002581596535328564,-44.958778381347656,7.2121643209133435,0.5578240980645356,1.100778560128292,-62.48716354370117,40.637508392333984,-390.19867164060474,2.4607808589935303,1.523733139038086,0.8504319787025452
[ 1.184  0.407 -1.063],-82.77669525146484,0.8524363040924072,-77.74429321289062,255,500.0,6536.08842587471,-83.36234,100,12750000,,-80.60311889648438,36.6483039855957,0.4047480523586273,25500,0.004746673451045225,-34.219356536865234,2.8783595190538245,0.4226692852578826,0.5526472360105512,-48.96771240234375,28.570219039916992,-395.6535604527593,3.500148057937622,1.3802968263626099,0.8524363040924072
[ 1.137  0.397 -1.014],-82.79312133789062,0.8492876291275024,-77.73617553710938,256,500.0,6557.412137508392,-83.41799,100,12800000,,-80.65821838378906,16.178966522216797,0.4033079445362091,25600,0.007301149699847733,-51.570556640625,9.048426554981734,0.6398538314000496,1.4496328088304693,-65.76933288574219,26.470121383666992,-396.57663211360574,3.7778444290161133,1.2520661354064941,0.8492876291275024
[ 1.143  0.434 -1.016],-82.64459228515625,0.8523591756820679,-76.79352569580078,257,500.0,6579.507050037384,-82.64358,100,12850000,,-79.88875579833984,24.264352798461914,0.45364636182785034,25700,0.0058670862016727285,-44.96205520629883,5.593489998422127,0.5619750936032942,0.9892106435036286,-59.823455810546875,29.102689743041992,-388.3763888667524,3.4361085891723633,1.4748114347457886,0.8523591756820679
[ 1.139  0.421 -0.965],-82.768798828125,0.8516409397125244,-76.9881362915039,258,500.0,6600.475075244904,-83.28068,100,12900000,,-80.52172088623047,12.935930252075195,0.39451920986175537,25800,0.00060833478997788,-52.27774429321289,12.337575856717459,0.6494787699770282,1.676042449298621,-66.3023452758789,25.839859008789062,-393.82326054677367,3.869990110397339,1.4642730951309204,0.8516409397125244
[ 1.117  0.427 -1.024],-82.78738403320312,0.8496142625808716,-77.4906234741211,259,500.0,6626.304158210754,-83.40795,100,12950000,,-80.64836883544922,16.599531173706055,0.41327887773513794,25900,0.002496364323264442,-44.463287353515625,9.120647492711644,0.5535588806704749,1.2414107540748074,-59.412235260009766,29.3450927734375,-392.97563883796334,3.4077248573303223,1.2569985389709473,0.8496142625808716
[ 1.123  0.46  -1.006],-82.6058578491211,0.8523902893066406,-75.37442016601562,260,500.0,6649.140702962875,-82.347885,100,13000000,,-79.59435272216797,19.147851943969727,0.3672310411930084,26000,0.000536673388898971,-55.193153381347656,7.311779546075943,0.6911535052059895,1.4146357804832128,-68.32866668701172,22.756982803344727,-383.05000396713615,4.394255638122559,1.8254380226135254,0.8523902893066406
[ 1.149  0.44  -1.052],-82.74414825439453,0.8518605828285217,-74.68510437011719,261,500.0,6669.711972475052,-82.7367,100,13050000,,-79.97856140136719,32.39962387084961,0.423162579536438,26100,0.005166715152935697,-38.971946716308594,3.288494016850636,0.48587667510699734,0.6981041075811792,-55.09056091308594,34.152557373046875,-388.0887209710479,2.9280383586883545,1.8129981756210327,0.8518605828285217
[ 1.154  0.439 -0.996],-82.53755950927734,0.8525816202163696,-76.67819213867188,262,500.0,6690.271745443344,-82.79817,100,13100000,,-80.04692077636719,20.834552764892578,0.41436687111854553,26200,0.0018772371537948587,-42.87556457519531,5.294517086777881,0.5391145865820985,1.057641524554067,-57.57931900024414,28.562463760375977,-389.1298276767135,3.5010986328125,1.479513168334961,0.8525816202163696
[ 1.18   0.472 -1.005],-82.49789428710938,0.852101743221283,-76.02827453613281,263,499.33,6711.490141868591,-82.153,100,13149933,,-79.40306854248047,27.53595542907715,0.44043824076652527,26300,0.0015355970607383478,-40.34568405151367,4.685031269238293,0.5099096975997048,0.833629994149519,-57.55964660644531,39.184879302978516,-378.80733585968613,2.552004814147949,1.5554420948028564,0.852101743221283
[ 1.2    0.499 -0.978],-82.63862609863281,0.855379581451416,-67.45657348632812,264,492.44,6732.6415185928345,-81.42793,100,13199177,,-78.67330932617188,99.90925598144531,0.44043824076652527,26400,1.0,-78.67330932617188,1.0,1.0,,-81.42793273925781,1.0,-365.48834645196797,100.0,2.3709893226623535,0.855379581451416
[ 1.2    0.499 -0.978],-82.38726806640625,0.8538172841072083,-74.14991760253906,265,492.63,6749.667435407639,-81.27078,100,13248440,,-78.52454376220703,37.70170211791992,0.4737619459629059,26500,0.004513508142832221,-40.69190979003906,3.243839982451986,0.5177138320188871,0.6718649080126943,-55.97241973876953,30.959779739379883,-364.67144933387635,3.229997158050537,1.9559162855148315,0.8538172841072083
[ 1.181  0.476 -0.945],-82.60535430908203,0.856765866279602,-75.4368896484375,266,498.58,6771.611869096756,-82.02241,100,13298298,,-79.2688980102539,31.408803939819336,0.5078518986701965,26600,0.004996607863067868,-43.171142578125,3.8361419099783665,0.5399834913346129,0.7956273691205775,-57.0362663269043,25.3555850982666,-376.269782936871,3.943904161453247,1.8932621479034424,0.856765866279602
[ 1.185  0.452 -0.911],-82.67250061035156,0.8517560958862305,-76.38768005371094,267,500.0,6793.713112354279,-82.42807,100,13348298,,-79.67231750488281,17.1551456451416,0.48437485098838806,26700,0.002003926925611752,-56.73265075683594,12.875528091213022,0.710434693598049,1.5789892505023349,-65.8404769897461,10.923201560974121,-386.06877178937197,9.154825210571289,1.5898680686950684,0.8517560958862305
[ 1.223  0.425 -0.935],-82.80973815917969,0.8530058860778809,-76.99073791503906,268,500.0,6814.534931182861,-82.980835,100,13398298,,-80.22051239013672,26.632701873779297,0.5184027552604675,26800,0.0032522977127764736,-45.93641662597656,7.070725716851734,0.5752156495423677,0.9654730687730211,-60.45867919921875,27.678857803344727,-392.6468758778274,3.612865924835205,1.4542802572250366,0.8530058860778809
[ 1.197  0.454 -0.901],-82.61612701416016,0.8507992625236511,-76.49932861328125,269,500.0,6836.221796035767,-82.67103,100,13448298,,-79.91716003417969,23.208765029907227,0.4918288290500641,26900,0.0023157452530235437,-29.442760467529297,4.474855675613291,0.36970891696975017,0.6751918503662007,-45.79686737060547,35.2668342590332,-386.6585411168635,2.8355252742767334,1.5660103559494019,0.8507992625236511
[ 1.279  0.48  -0.927],-82.75947570800781,0.8555112481117249,-75.22406768798828,270,499.05,6857.34899020195,-81.98085,100,13498203,,-79.22219848632812,30.144020080566406,0.5386873483657837,27000,0.002485304266036403,-42.22783279418945,4.247842009298087,0.5331699219067703,0.811328418067428,-57.26737976074219,29.721900939941406,-378.40270619496704,3.3645224571228027,1.8143216371536255,0.8555112481117249
[ 1.216  0.487 -0.88 ],-82.05134582519531,0.8543269634246826,-75.10569763183594,271,499.58,6878.989809036255,-81.65525,100,13548161,,-78.92020416259766,33.56581115722656,0.5733751058578491,27100,0.0029733397759494546,-34.46516036987305,3.7990355769272703,0.43344417335475893,0.603011536137151,-49.91650390625,31.915637969970703,-376.0346110898256,3.1332602500915527,1.7043428421020508,0.8543269634246826
[ 1.22   0.461 -0.845],-82.56234741210938,0.8498430848121643,-75.56940460205078,272,500.0,6901.093676805496,-82.40089,100,13598161,,-79.64881134033203,17.99283790588379,0.5301602482795715,27200,6.707422765260392e-05,-36.5280647277832,7.9889865018827315,0.4627071754517621,0.9882575865871739,-54.54853439331055,42.87564468383789,-385.5465667834878,2.3323264122009277,1.5628688335418701,0.8498430848121643
[ 1.232  0.491 -0.889],-82.54401397705078,0.853458821773529,-74.66210174560547,273,497.1,6921.852236509323,-81.628395,100,13647871,,-78.8769302368164,38.80339050292969,0.5839778780937195,27300,0.007656444130008453,-28.315710067749023,2.256149798938327,0.3580902783896455,0.4461880582420336,-43.49079132080078,30.418197631835938,-373.96069776803256,3.287505865097046,1.8393555879592896,0.853458821773529
[ 1.234  0.484 -0.835],-82.28614807128906,0.8524460792541504,-74.84071350097656,274,499.74,6942.449291706085,-81.83534,100,13697845,0.010000000000000009,-79.07677459716797,21.326217651367188,0.6143571138381958,27400,0.013839721476612053,-40.66712951660156,6.089954321340405,0.5126489318745179,0.9764189183948644,-54.74542999267578,26.344470977783203,-378.5824872097373,3.795862913131714,1.6367504596710205,0.8524460792541504
[ 1.294  0.507 -0.805],-82.524658203125,0.8568310141563416,-70.07457733154297,275,495.49,6962.076115369797,-81.35912,100,13747394,,-78.6082992553711,99.92789459228516,0.6143571138381958,27500,1.0,-78.6082992553711,1.0,1.0,,-81.35912322998047,1.0,-371.20415158748625,100.0,2.1115379333496094,0.8568310141563416
[ 1.294  0.507 -0.805],-82.47218322753906,0.8595991134643555,-73.31846618652344,276,494.81,6980.652133703232,-81.32912,100,13796875,,-78.58003997802734,99.92378997802734,0.6143571138381958,27600,1.0,-78.58003997802734,1.0,1.0,,-81.32911682128906,1.0,-368.64013778224586,100.0,2.169935941696167,0.8595991134643555
[ 1.294  0.507 -0.805],-82.45037841796875,0.858269453048706,-70.07615661621094,277,495.77,6999.661185026169,-81.68574,100,13846452,,-78.93739318847656,99.93500518798828,0.6143571138381958,27700,1.0,-78.93739318847656,1.0,1.0,,-81.68573760986328,1.0,-372.01703980773686,100.0,2.012711524963379,0.858269453048706
[ 1.294  0.507 -0.805],-82.70685577392578,0.8535946011543274,-74.12889862060547,278,496.72,7019.497382640839,-81.86397,100,13896124,,-79.10707092285156,26.26715660095215,0.6038966178894043,27800,0.000956986507568811,-41.817344665527344,5.545136126310646,0.5255101216100827,0.8768825087338229,-56.97547912597656,30.230894088745117,-372.870480479151,3.3078744411468506,1.7845349311828613,0.8535946011543274
[ 1.28   0.471 -0.815],-82.38645935058594,0.8500956892967224,-74.29594421386719,279,498.62,7039.485609531403,-82.17964,100,13945986,,-79.43342590332031,21.466567993164062,0.642461359500885,27900,0.006683879830228545,-54.04364776611328,8.910999539343322,0.6830255162235921,1.3083493524184364,-69.35096740722656,31.069120407104492,-382.66194229647516,3.218629837036133,1.7911593914031982,0.8500956892967224
[ 1.305  0.497 -0.777],-82.55345153808594,0.8521744012832642,-75.72262573242188,280,500.0,7057.717613458633,-81.83963,100,13995986,,-79.08784484863281,22.403043746948242,0.6339136958122253,28000,0.0031912423068234763,-27.562673568725586,3.7632647988971133,0.34916068447208404,0.6454059949957323,-43.5828971862793,33.8929328918457,-379.8482252338529,2.950467586517334,1.5170514583587646,0.8521744012832642
[ 1.275  0.537 -0.785],-82.30679321289062,0.8584610223770142,-70.32171630859375,281,479.5,7076.48130941391,-80.682144,100,14043936,,-77.93858337402344,99.9140625,0.6339136958122253,28100,1.0,-77.93858337402344,1.0,1.0,,-80.68214416503906,1.0,-350.78775321140887,100.0,2.285743474960327,0.8584610223770142
[ 1.275  0.537 -0.785],-81.7109375,0.8558714985847473,-68.95110321044922,282,479.56,7095.636492013931,-80.71675,100,14091892,,-77.99304962158203,99.89897918701172,0.6339136958122253,28200,1.0,-77.99304962158203,1.0,1.0,,-80.71675109863281,1.0,-351.793455259949,100.0,2.480358600616455,0.8558714985847473
[ 1.275  0.537 -0.785],-82.25760650634766,0.8530927896499634,-69.94985961914062,283,485.28,7115.445515871048,-80.771225,100,14140420,,-78.02930450439453,99.90846252441406,0.6339136958122253,28300,1.0,-78.02930450439453,1.0,1.0,,-80.77122497558594,1.0,-355.0629697573185,100.0,2.3618388175964355,0.8530927896499634
[ 1.275  0.537 -0.785],-81.79949951171875,0.8574942350387573,-71.03524017333984,284,482.0,7133.332293272018,-80.40173,100,14188620,,-77.67507934570312,99.92350769042969,0.6339136958122253,28400,1.0,-77.67507934570312,1.0,1.0,,-80.4017333984375,1.0,-350.68257614612577,100.0,2.149162769317627,0.8574942350387573
[ 1.275  0.537 -0.785],-82.29707336425781,0.8566117882728577,-73.16631317138672,285,485.54,7150.783721208572,-80.994705,100,14237174,,-78.25147247314453,99.92411041259766,0.6339136958122253,28500,1.0,-78.25147247314453,1.0,1.0,,-80.99470520019531,1.0,-356.7191255557537,100.0,2.1562881469726562,0.8566117882728577
[ 1.275  0.537 -0.785],-82.189453125,0.8553915619850159,-72.71839141845703,286,487.79,7167.7690188884735,-80.81384,100,14285953,,-78.0741958618164,99.92418670654297,0.6339136958122253,28600,1.0,-78.0741958618164,1.0,1.0,,-80.8138427734375,1.0,-357.5692143668234,100.0,2.1504786014556885,0.8553915619850159
[ 1.275  0.537 -0.785],-82.05333709716797,0.8565953373908997,-70.61229705810547,287,481.14,7185.033368587494,-80.58129,100,14334067,,-77.84617614746094,99.90152740478516,0.6339136958122253,28700,1.0,-77.84617614746094,1.0,1.0,,-80.58129119873047,1.0,-351.7092240105569,100.0,2.443897247314453,0.8565953373908997
[ 1.275  0.537 -0.785],-82.45806884765625,0.8549556136131287,-73.80781555175781,288,482.82,7202.425318241119,-80.86081,100,14382349,,-78.1122055053711,99.9297103881836,0.6339136958122253,28800,1.0,-78.1122055053711,1.0,1.0,,-80.86080932617188,1.0,-354.2457269884646,100.0,2.071847677230835,0.8549556136131287
[ 1.275  0.537 -0.785],-82.0668716430664,0.8525102734565735,-68.47738647460938,289,474.77,7219.782769203186,-80.37305,100,14429826,,-77.63748168945312,99.89009857177734,0.6339136958122253,28900,1.0,-77.63748168945312,1.0,1.0,,-80.373046875,1.0,-345.93203275576235,100.0,2.575160503387451,0.8525102734565735
[ 1.275  0.537 -0.785],-82.441162109375,0.8599392175674438,-71.03884887695312,290,484.29,7238.268086671829,-80.86114,100,14478255,,-78.11309814453125,99.91374969482422,0.6339136958122253,29000,1.0,-78.11309814453125,1.0,1.0,,-80.86113739013672,1.0,-354.1441610009968,100.0,2.294924259185791,0.8599392175674438
[ 1.275  0.537 -0.785],-82.38557434082031,0.8497572541236877,-68.73365783691406,291,475.88,7255.976333856583,-80.619316,100,14525843,,-77.87313079833984,99.89141845703125,0.6339136958122253,29100,1.0,-77.87313079833984,1.0,1.0,,-80.61931610107422,1.0,-348.51959162801506,100.0,2.567606210708618,0.8497572541236877
[ 1.275  0.537 -0.785],-82.56893920898438,0.8564736843109131,-62.011749267578125,292,478.88,7274.611516237259,-80.6003,100,14573731,,-77.84800720214844,99.87213897705078,0.6339136958122253,29200,1.0,-77.84800720214844,1.0,1.0,,-80.60030364990234,1.0,-350.9391843301058,100.0,2.7854807376861572,0.8564736843109131
[ 1.275  0.537 -0.785],-82.4144287109375,0.8575789928436279,-72.83206176757812,293,481.23,7292.228757143021,-80.52984,100,14621854,,-77.7826919555664,99.91993713378906,0.6339136958122253,29300,1.0,-77.7826919555664,1.0,1.0,,-80.52983856201172,1.0,-351.0578847776353,100.0,2.2018444538116455,0.8575789928436279
[ 1.275  0.537 -0.785],-82.24552154541016,0.8579651713371277,-71.59150695800781,294,476.24,7310.579735517502,-80.70391,100,14669478,,-77.96239471435547,99.906005859375,0.6339136958122253,29400,1.0,-77.96239471435547,1.0,1.0,,-80.70391082763672,1.0,-348.925192719698,100.0,2.391282081604004,0.8579651713371277
[ 1.275  0.537 -0.785],-82.0449447631836,0.8564397096633911,-66.88501739501953,295,486.92,7330.456865310669,-80.89599,100,14718170,,-78.1611557006836,99.9095687866211,0.6339136958122253,29500,1.0,-78.1611557006836,1.0,1.0,,-80.89598846435547,1.0,-357.7765252798796,100.0,2.351490020751953,0.8564397096633911
[ 1.275  0.537 -0.785],-82.37315368652344,0.8547014594078064,-71.74590301513672,296,478.91,7349.543196678162,-80.72564,100,14766061,,-77.97986602783203,99.90194702148438,0.6339136958122253,29600,1.0,-77.97986602783203,1.0,1.0,,-80.72563934326172,1.0,-351.3282580438256,100.0,2.4431614875793457,0.8547014594078064
[ 1.275  0.537 -0.785],-82.1746826171875,0.8597621917724609,-70.4011001586914,297,480.05,7370.338345050812,-80.822495,100,14814066,,-78.08333587646484,99.90763854980469,0.6339136958122253,29700,1.0,-78.08333587646484,1.0,1.0,,-80.82249450683594,1.0,-352.2534335745871,100.0,2.3742051124572754,0.8597621917724609
[ 1.275  0.537 -0.785],-81.7375717163086,0.8530237078666687,-69.84485626220703,298,479.09,7388.375319480896,-80.64064,100,14861975,,-77.91605377197266,99.91142272949219,0.6339136958122253,29800,1.0,-77.91605377197266,1.0,1.0,,-80.64064025878906,1.0,-350.77950620695947,100.0,2.3198723793029785,0.8530237078666687
