Weights,TimeElapsed,EmpiricalD2,MinIW,ESSRenyi,InitialReturnMax,TimestepsSoFar,ESSClassic,InitialReturnMin,Iteration,StdIW,EpLenMean,ReturnStepMaxmin,EpisodesSoFar,MaxIW,EpThisIter,ReturnMeanIW,InitialReturnMean,MeanIW,InitialBound,EpRewMean,InitialReturnStd,ReturnStepMax,RewardCompression,MeanEntropy,Bound
[ 0.296 -0.663 -1.422],1648.9266860485077,1.0,1.0,100.0,-0.615714430809021,7400000,98.99860382080078,-1.108733892440796,148,,500.0,0.12234579026699066,14800,1.0,100,-0.8538601398468018,-0.8538601398468018,1.0,-0.89081794,-4.257029443489695,0.08587641268968582,0.12234579026699066,,-0.003273377427831292,-0.8908179402351379
[ 0.296 -0.663 -1.422],1661.1308498382568,1.0,1.0,100.0,-0.6684643626213074,7450000,98.97439575195312,-1.063490629196167,149,,500.0,0.14713911712169647,14900,1.0,100,-0.8456947207450867,-0.8456947207450867,1.0,-0.8811444,-4.294352890332676,0.08608749508857727,0.14713911712169647,,-0.003273377427831292,-0.8811444044113159
[ 0.296 -0.663 -1.422],1673.1129312515259,1.0,0.9999237408825064,100.0,-0.686160147190094,7500000,98.96643829345703,-1.1786365509033203,150,2.9971953601872893e-05,500.0,0.13510598242282867,15000,1.0000725358190672,100,-0.8546014428138733,-0.8546068668365479,0.9999950145778357,-0.89389473,-4.310070609750641,0.08734726905822754,0.13510598242282867,,-0.003273377427831292,-0.893889307975769
[ 0.296 -0.663 -1.422],1683.703194618225,1.0,1.0,100.0,-0.6431151032447815,7550000,99.12225341796875,-1.1006771326065063,151,,500.0,0.1443013846874237,15100,1.0,100,-0.8372693061828613,-0.8372693061828613,1.0,-0.8739585,-4.236382464303514,0.07878856360912323,0.1443013846874237,,-0.003273377427831292,-0.8739585280418396
[ 0.296 -0.663 -1.422],1694.452618598938,1.0,1.0,100.0,-0.6561824083328247,7600000,99.0746078491211,-1.0719490051269531,152,,500.0,0.14059410989284515,15200,1.0,100,-0.849590003490448,-0.849590003490448,1.0,-0.8853216,-4.329591597531557,0.08210960030555725,0.14059410989284515,,-0.003273377427831292,-0.8853216171264648
[ 0.296 -0.663 -1.422],1705.2370686531067,1.0,1.0,100.0,-0.6699762344360352,7650000,98.95782470703125,-1.0751922130584717,153,,500.0,0.13423243165016174,15300,1.0,100,-0.8465585112571716,-0.8465585112571716,1.0,-0.88239825,-4.324510646871535,0.0868758112192154,0.13423243165016174,,-0.003273377427831292,-0.882398247718811
[ 0.296 -0.663 -1.422],1716.049295425415,1.0,1.0,100.0,-0.6722356081008911,7700000,99.17411804199219,-1.0543614625930786,154,,500.0,0.13489797711372375,15400,1.0,100,-0.852057933807373,-0.852057933807373,1.0,-0.88720334,-4.290215830806952,0.07775513827800751,0.13489797711372375,,-0.003273377427831292,-0.8872033357620239
[ 0.296 -0.663 -1.422],1727.3361151218414,1.0,1.0,100.0,-0.6728192567825317,7750000,99.07404327392578,-1.0429956912994385,155,,500.0,0.11950311809778214,15500,1.0,100,-0.8441535234451294,-0.8441535234451294,1.0,-0.8789201,-4.281562887246256,0.08160863816738129,0.11950311809778214,,-0.003273377427831292,-0.8789200782775879
[ 0.296 -0.663 -1.422],1737.8216557502747,10.943670272827148,0.0012768924732410134,9.137701988220215,-0.6593309640884399,7800000,16.636384963989258,-1.0294684171676636,156,1.7568330895738622,500.0,0.13339801132678986,15600,12.374399406102873,100,-0.5479093790054321,-0.8464324474334717,0.7253622098393001,-0.88074803,-4.363919441195747,0.08022664487361908,0.13339801132678986,,-0.01842055469751358,-0.6614296436309814
[ 0.268 -0.663 -1.437],1748.4806218147278,1.0,1.0,100.0,-0.5665022134780884,7850000,98.96146392822266,-0.9772098660469055,157,,500.0,0.11570454388856888,15700,1.0,100,-0.7727143168449402,-0.7727143168449402,1.0,-0.80528796,-3.917770158082214,0.0791589617729187,0.11570454388856888,,-0.01842055469751358,-0.8052879571914673
[ 0.268 -0.663 -1.437],1758.9020807743073,2.906808853149414,0.029832399274811457,34.40198516845703,-0.6156692504882812,7900000,40.31037139892578,-0.9941666722297668,158,1.1617430524117895,500.0,0.1305280178785324,15800,7.888212568718966,100,-0.6471200585365295,-0.7956175804138184,0.8726420843827327,-0.82875645,-3.982524748550497,0.08626815676689148,0.1305280178785324,,-0.023091604933142662,-0.7036197781562805
[ 0.248 -0.663 -1.442],1769.7207517623901,1.0,1.0,100.0,-0.5743944644927979,7950000,99.06294250488281,-0.8973391652107239,159,,500.0,0.13498657941818237,15900,1.0,100,-0.7251919507980347,-0.7251919507980347,1.0,-0.75510323,-3.7085556705168714,0.07053065299987793,0.13498657941818237,,-0.023091604933142662,-0.7551032304763794
[ 0.248 -0.663 -1.442],1780.6696882247925,1.0,1.0,100.0,-0.5790799856185913,8000000,98.9942398071289,-0.9152731895446777,160,,500.0,0.1559237688779831,16000,1.0,100,-0.7451809048652649,-0.7451809048652649,1.0,-0.77569,-3.7562607271619255,0.0751107931137085,0.1559237688779831,,-0.023091604933142662,-0.7756900191307068
[ 0.248 -0.663 -1.442],1791.3009729385376,1.0,1.0,100.0,-0.5854560732841492,8050000,99.16585540771484,-0.9039243459701538,161,,500.0,0.11803137511014938,16100,1.0,100,-0.7354714870452881,-0.7354714870452881,1.0,-0.7656023,-3.6981427196893946,0.06745375692844391,0.11803137511014938,,-0.023091604933142662,-0.7656022906303406
[ 0.248 -0.663 -1.442],1801.9966537952423,1.0,1.0,100.0,-0.6008650064468384,8100000,99.06791687011719,-0.8879134058952332,162,,500.0,0.15308700501918793,16200,1.0,100,-0.7452574372291565,-0.7452574372291565,1.0,-0.77485454,-3.7839397805378474,0.07228697836399078,0.15308700501918793,,-0.023091604933142662,-0.7748545408248901
[ 0.248 -0.663 -1.442],1813.1059429645538,1.0,1.0,100.0,-0.6066330671310425,8150000,99.23635864257812,-0.9464809894561768,163,,500.0,0.129760280251503,16300,1.0,100,-0.7528098225593567,-0.7528098225593567,1.0,-0.7843592,-3.776808990017115,0.0660380870103836,0.129760280251503,,-0.023091604933142662,-0.7843592166900635
[ 0.248 -0.663 -1.442],1823.9887013435364,1.0,1.0,100.0,-0.5517736673355103,8200000,99.0860824584961,-0.906570553779602,164,,500.0,0.13106480240821838,16400,1.0,100,-0.7360971570014954,-0.7360971570014954,1.0,-0.7663162,-3.748229302494978,0.07069360464811325,0.13106480240821838,,-0.023091604933142662,-0.7663161754608154
[ 0.248 -0.663 -1.442],1834.8610553741455,1.0,1.0,100.0,-0.5901517868041992,8250000,99.06733703613281,-0.9587134718894958,165,,500.0,0.1205771416425705,16500,1.0,100,-0.7384994626045227,-0.7384994626045227,1.0,-0.77045655,-3.753543150136147,0.07165432721376419,0.1205771416425705,,-0.023091604933142662,-0.7704565525054932
[ 0.248 -0.663 -1.442],1845.6378283500671,1.0,1.0,100.0,-0.5579365491867065,8300000,99.0899658203125,-0.9113473892211914,166,,500.0,0.1357032209634781,16600,1.0,100,-0.7232134342193604,-0.7232134342193604,1.0,-0.75359166,-3.7191171647868853,0.06930679827928543,0.1357032209634781,,-0.023091604933142662,-0.7535916566848755
[ 0.248 -0.663 -1.442],1855.970674276352,1.7874237298965454,0.05240999382670564,55.946441650390625,-0.5976111888885498,8350000,59.66988754272461,-0.983885645866394,167,0.7063991954243438,500.0,0.12657243013381958,16700,4.339396473437184,100,-0.5953273177146912,-0.7507856488227844,0.8213480258154852,-0.78358185,-3.805993975550825,0.0706743448972702,0.12657243013381958,,-0.044589102268218994,-0.6391740441322327
[ 0.241 -0.663 -1.464],1867.2662954330444,1.0,1.0,100.0,-0.5400399565696716,8400000,98.9062271118164,-0.9252552390098572,168,,500.0,0.13162672519683838,16800,1.0,100,-0.701554536819458,-0.701554536819458,1.0,-0.73239636,-3.5516240383657327,0.07377621531486511,0.13162672519683838,,-0.044589102268218994,-0.7323963642120361
[ 0.241 -0.663 -1.464],1878.0860857963562,1.0,1.0,100.0,-0.5219807028770447,8450000,98.55713653564453,-0.9828717708587646,169,,500.0,0.12021858245134354,16900,1.0,100,-0.708699643611908,-0.708699643611908,1.0,-0.74146205,-3.574531977476361,0.08574926853179932,0.12021858245134354,,-0.044589102268218994,-0.7414620518684387
[ 0.241 -0.663 -1.464],1888.9017004966736,1.0,1.0,100.0,-0.5606632232666016,8500000,99.10022735595703,-0.8827511072158813,170,,500.0,0.10238312184810638,17000,1.0,100,-0.7105042338371277,-0.7105042338371277,1.0,-0.73992926,-3.6079990768218932,0.06770076602697372,0.10238312184810638,,-0.044589102268218994,-0.7399292588233948
[ 0.241 -0.663 -1.464],1899.759434223175,1.0,1.0,100.0,-0.5378923416137695,8550000,98.90740966796875,-0.9042312502861023,171,,500.0,0.12778398394584656,17100,1.0,100,-0.7152673602104187,-0.7152673602104187,1.0,-0.7454084,-3.5608017478804883,0.07517742365598679,0.12778398394584656,,-0.044589102268218994,-0.7454084157943726
[ 0.241 -0.663 -1.464],1911.1832852363586,1.0,1.0,100.0,-0.5626670122146606,8600000,99.0687026977539,-0.8897303938865662,172,,500.0,0.114895299077034,17200,1.0,100,-0.7090031504631042,-0.7090031504631042,1.0,-0.7386608,-3.575501187342393,0.0687425285577774,0.114895299077034,,-0.044589102268218994,-0.7386608123779297
[ 0.241 -0.663 -1.464],1921.8260250091553,1.0,1.0,100.0,-0.5468867421150208,8650000,99.12333679199219,-0.9964187741279602,173,,500.0,0.10261829942464828,17300,1.0,100,-0.7215816378593445,-0.7215816378593445,1.0,-0.7547956,-3.605255608946266,0.06786074489355087,0.10261829942464828,,-0.044589102268218994,-0.7547956109046936
[ 0.241 -0.663 -1.464],1932.7259261608124,1.0,0.9996528890597991,100.0,-0.5546145439147949,8700000,98.99673461914062,-0.9460984468460083,174,0.00014799639139233522,500.0,0.10993041098117828,17400,1.000347229011175,100,-0.7047456502914429,-0.704770028591156,0.9999697892607895,-0.73630667,-3.5919829545864075,0.07098092138767242,0.10993041098117828,,-0.04459394887089729,-0.7362822890281677
[ 0.241 -0.663 -1.464],1943.0570673942566,1.0,1.0,100.0,-0.5535138845443726,8750000,99.04148864746094,-0.8879216313362122,175,,500.0,0.1059505045413971,17500,1.0,100,-0.7045546174049377,-0.7045546174049377,1.0,-0.734152,-3.5541458165438438,0.06931114941835403,0.1059505045413971,,-0.04459394887089729,-0.7341520190238953
[ 0.241 -0.663 -1.464],1953.4496364593506,1.0,1.0,100.0,-0.5100013017654419,8800000,99.11699676513672,-0.8864714503288269,176,,500.0,0.11752188205718994,17600,1.0,100,-0.7090694308280945,-0.7090694308280945,1.0,-0.7386185,-3.5824525757002643,0.06692593544721603,0.11752188205718994,,-0.04459394887089729,-0.7386184930801392
[ 0.241 -0.663 -1.464],1963.5523037910461,1.0,1.0,100.0,-0.546461820602417,8850000,99.06304168701172,-0.8671671152114868,177,,500.0,0.1167256161570549,17700,1.0,100,-0.7025280594825745,-0.7025280594825745,1.0,-0.73143363,-3.601661019422535,0.06832356750965118,0.1167256161570549,,-0.04459394887089729,-0.731433629989624
[ 0.241 -0.663 -1.464],1974.3917002677917,1.0,1.0,100.0,-0.5742881298065186,8900000,98.90113067626953,-0.9283863306045532,178,,500.0,0.10693195462226868,17800,1.0,100,-0.7097069621086121,-0.7097069621086121,1.0,-0.74065316,-3.581977936273487,0.07480913400650024,0.10693195462226868,,-0.04459394887089729,-0.7406531572341919
[ 0.241 -0.663 -1.464],1984.9127717018127,1.0,1.0,100.0,-0.5185704231262207,8950000,99.07539367675781,-0.8689173460006714,179,,500.0,0.11199363321065903,17900,1.0,100,-0.7011628746986389,-0.7011628746986389,1.0,-0.7301268,-3.554643703273481,0.06773553788661957,0.11199363321065903,,-0.04459394887089729,-0.7301267981529236
[ 0.241 -0.663 -1.464],1995.761719942093,1.0,1.0,100.0,-0.5232839584350586,9000000,99.01903533935547,-0.8637306094169617,180,,500.0,0.14217056334018707,18000,1.0,100,-0.702289879322052,-0.702289879322052,1.0,-0.7310809,-3.5743318454950845,0.06990183144807816,0.14217056334018707,,-0.04459394887089729,-0.7310808897018433
[ 0.241 -0.663 -1.464],2006.5274047851562,1.0,1.0,100.0,-0.5576541423797607,9050000,99.31961059570312,-0.8727825284004211,181,,500.0,0.1143987774848938,18100,1.0,100,-0.7113701701164246,-0.7113701701164246,1.0,-0.7404629,-3.5704315450985136,0.05887764319777489,0.1143987774848938,,-0.04459394887089729,-0.7404628992080688
[ 0.241 -0.663 -1.464],2017.2776865959167,1.0,1.0,100.0,-0.5665609836578369,9100000,99.13636016845703,-0.8833872079849243,182,,500.0,0.12089268863201141,18200,1.0,100,-0.7144750356674194,-0.7144750356674194,1.0,-0.7439213,-3.579839680664447,0.06668741255998611,0.12089268863201141,,-0.04459394887089729,-0.7439212799072266
[ 0.241 -0.663 -1.464],2028.1798875331879,1.0,1.0,100.0,-0.5698039531707764,9150000,99.07329559326172,-0.9338370561599731,183,,500.0,0.10673367977142334,18300,1.0,100,-0.7038899064064026,-0.7038899064064026,1.0,-0.73501784,-3.5390641488380874,0.06807556003332138,0.10673367977142334,,-0.04459394887089729,-0.7350178360939026
[ 0.241 -0.663 -1.464],2038.4967169761658,1.0,1.0,100.0,-0.5612905025482178,9200000,99.1407699584961,-0.8920503854751587,184,,500.0,0.12480554729700089,18400,1.0,100,-0.7003304958343506,-0.7003304958343506,1.0,-0.7300655,-3.5801352058121405,0.06519812345504761,0.12480554729700089,,-0.04459394887089729,-0.7300655245780945
[ 0.241 -0.663 -1.464],2048.755746126175,1.0,1.0,100.0,-0.5572749972343445,9250000,98.92559051513672,-0.8947166204452515,185,,500.0,0.11586473137140274,18500,1.0,100,-0.7154867053031921,-0.7154867053031921,1.0,-0.7453106,-3.5804766259878047,0.07456424087285995,0.11586473137140274,,-0.04459394887089729,-0.7453106045722961
[ 0.241 -0.663 -1.464],2058.6032950878143,1.0,1.0,100.0,-0.5711338520050049,9300000,99.18367767333984,-0.8820841312408447,186,,500.0,0.11538944393396378,18600,1.0,100,-0.7176767587661743,-0.7176767587661743,1.0,-0.74707955,-3.586849726370639,0.06510845571756363,0.11538944393396378,,-0.04459394887089729,-0.7470795512199402
[ 0.241 -0.663 -1.464],2068.566668987274,1.0,1.0,100.0,-0.5540176630020142,9350000,99.13866424560547,-0.922261118888855,187,,500.0,0.12055305391550064,18700,1.0,100,-0.6933085918426514,-0.6933085918426514,1.0,-0.72405064,-3.5425846836338453,0.0646231397986412,0.12055305391550064,,-0.04459394887089729,-0.7240506410598755
[ 0.241 -0.663 -1.464],2078.7440552711487,1.0,1.0,100.0,-0.5674798488616943,9400000,98.92899322509766,-0.9434784650802612,188,,500.0,0.13449431955814362,18800,1.0,100,-0.7085365056991577,-0.7085365056991577,1.0,-0.73998576,-3.5460993961911913,0.07372131198644638,0.13449431955814362,,-0.04459394887089729,-0.7399857640266418
[ 0.241 -0.663 -1.464],2089.496057033539,1.0,1.0,100.0,-0.5433169603347778,9450000,99.02852630615234,-0.8951458930969238,189,,500.0,0.1181483268737793,18900,1.0,100,-0.7084196209907532,-0.7084196209907532,1.0,-0.7382578,-3.557288617794658,0.07016489654779434,0.1181483268737793,,-0.04459394887089729,-0.7382578253746033
[ 0.241 -0.663 -1.464],2100.4349870681763,1.0,1.0,100.0,-0.5707986354827881,9500000,99.0594482421875,-0.863044261932373,190,,500.0,0.12013452500104904,19000,1.0,100,-0.7054427862167358,-0.7054427862167358,1.0,-0.7342109,-3.553308568244802,0.06873949617147446,0.12013452500104904,,-0.04459394887089729,-0.7342109084129333
[ 0.241 -0.663 -1.464],2111.881923675537,7.9919891357421875,0.005272615542840617,12.512529373168945,-0.5680400133132935,9550000,12.97400188446045,-0.9181762933731079,191,1.9902305877925546,500.0,0.10301066190004349,19100,15.480395741261892,100,-0.47817718982696533,-0.718320906162262,0.7328726723685728,-0.74892676,-3.631556148433414,0.0739780068397522,0.10301066190004349,,-0.06156536191701889,-0.5647003650665283
[ 0.215 -0.663 -1.48 ],2123.520215988159,1.0,1.0,100.0,-0.5091714262962341,9600000,99.02074432373047,-0.8897771835327148,192,,500.0,0.11671485006809235,19200,1.0,100,-0.6548701524734497,-0.6548701524734497,1.0,-0.6845294,-3.2687239698948583,0.06512410193681717,0.11671485006809235,,-0.06156536191701889,-0.6845294237136841
[ 0.215 -0.663 -1.48 ],2136.562494277954,1.0,1.0,100.0,-0.5190054774284363,9650000,99.14088439941406,-0.8043612837791443,193,,500.0,0.11711584776639938,19300,1.0,100,-0.6486223340034485,-0.6486223340034485,1.0,-0.67543435,-3.288270403946764,0.060380078852176666,0.11711584776639938,,-0.06156536191701889,-0.6754343509674072
[ 0.215 -0.663 -1.48 ],2147.3241350650787,1.0,1.0,100.0,-0.4593619108200073,9700000,98.91078186035156,-0.8207645416259766,194,,500.0,0.130849227309227,19400,1.0,100,-0.6478188037872314,-0.6478188037872314,1.0,-0.67517763,-3.2858133282900774,0.06798174977302551,0.130849227309227,,-0.06156536191701889,-0.6751776337623596
[ 0.215 -0.663 -1.48 ],2158.6344764232635,1.0,1.0,100.0,-0.49997156858444214,9750000,98.96746063232422,-0.8675199747085571,195,,500.0,0.11607932299375534,19500,1.0,100,-0.6562350392341614,-0.6562350392341614,1.0,-0.68515235,-3.2842514369114664,0.06702953577041626,0.11607932299375534,,-0.06156536191701889,-0.6851523518562317
[ 0.215 -0.663 -1.48 ],2169.9990708827972,1.0,1.0,100.0,-0.5070075392723083,9800000,99.19307708740234,-0.8611279726028442,196,,500.0,0.11676724255084991,19600,1.0,100,-0.6598978638648987,-0.6598978638648987,1.0,-0.68860215,-3.299982337406113,0.05951940268278122,0.11676724255084991,,-0.06156536191701889,-0.6886021494865417
[ 0.215 -0.663 -1.48 ],2181.5448412895203,1.0,1.0,100.0,-0.44828325510025024,9850000,99.06353759765625,-0.832714855670929,197,,500.0,0.1505337953567505,19700,1.0,100,-0.6570115685462952,-0.6570115685462952,1.0,-0.68476874,-3.2829768599961167,0.06387939304113388,0.1505337953567505,,-0.06156536191701889,-0.6847687363624573
[ 0.215 -0.663 -1.48 ],2193.3658316135406,1.0,1.0,100.0,-0.48834577202796936,9900000,98.9777603149414,-0.8111501932144165,198,,500.0,0.09832900017499924,19800,1.0,100,-0.6511878967285156,-0.6511878967285156,1.0,-0.67822623,-3.282224258169973,0.06617776304483414,0.09832900017499924,,-0.06156536191701889,-0.6782262325286865
[ 0.215 -0.663 -1.48 ],2204.5493726730347,1.0,1.0,100.0,-0.5046147704124451,9950000,99.09986877441406,-0.852783203125,199,,500.0,0.14055098593235016,19900,1.0,100,-0.6576290130615234,-0.6576290130615234,1.0,-0.6860551,-3.2900925844455005,0.06267561763525009,0.14055098593235016,,-0.06156536191701889,-0.6860551238059998
[ 0.215 -0.663 -1.48 ],2215.1688022613525,1.0,1.0,100.0,-0.5389256477355957,10000000,99.12869262695312,-0.845395565032959,200,,500.0,0.15028557181358337,20000,1.0,100,-0.6495124697685242,-0.6495124697685242,1.0,-0.6776923,-3.2634546436765017,0.060893598943948746,0.15028557181358337,,-0.06156536191701889,-0.6776922941207886
[ 0.215 -0.663 -1.48 ],2226.7132704257965,1.0,1.0,100.0,-0.506284236907959,10050000,98.998779296875,-0.8446968197822571,201,,500.0,0.12847870588302612,20100,1.0,100,-0.645620584487915,-0.645620584487915,1.0,-0.67377716,-3.2584338619435487,0.06492741405963898,0.12847870588302612,,-0.06156536191701889,-0.673777163028717
[ 0.215 -0.663 -1.48 ],2237.8006143569946,1.0,1.0,100.0,-0.5037473440170288,10100000,99.30228424072266,-0.7772439122200012,202,,500.0,0.13381800055503845,20200,1.0,100,-0.6609821915626526,-0.6609821915626526,1.0,-0.6868903,-3.3173946737985074,0.05540399253368378,0.13381800055503845,,-0.06156536191701889,-0.6868903040885925
[ 0.215 -0.663 -1.48 ],2248.4167902469635,1.0,1.0,100.0,-0.47832220792770386,10150000,98.99955749511719,-0.8470207452774048,203,,500.0,0.1254502832889557,20300,1.0,100,-0.6457797288894653,-0.6457797288894653,1.0,-0.67401373,-3.285477621128452,0.06491702795028687,0.1254502832889557,,-0.06156536191701889,-0.6740137338638306
[ 0.215 -0.663 -1.48 ],2261.1250178813934,1.0,1.0,100.0,-0.461777925491333,10200000,99.08265686035156,-0.796209454536438,204,,500.0,0.11022480577230453,20400,1.0,100,-0.6533024311065674,-0.6533024311065674,1.0,-0.67984277,-3.2928081108253093,0.06286120414733887,0.11022480577230453,,-0.06156536191701889,-0.6798427700996399
[ 0.215 -0.663 -1.48 ],2272.88973236084,1.0,1.0,100.0,-0.5041041374206543,10250000,99.16377258300781,-0.8046777844429016,205,,500.0,0.12086154520511627,20500,1.0,100,-0.6410897970199585,-0.6410897970199585,1.0,-0.66791236,-3.2872124484923035,0.05887049809098244,0.12086154520511627,,-0.06156536191701889,-0.6679123640060425
[ 0.215 -0.663 -1.48 ],2285.000904560089,1.0,1.0,100.0,-0.5473518967628479,10300000,99.0632553100586,-0.8742774128913879,206,,500.0,0.13242419064044952,20600,1.0,100,-0.6594383716583252,-0.6594383716583252,1.0,-0.68858093,-3.266502956741095,0.06412474811077118,0.13242419064044952,,-0.06156536191701889,-0.6885809302330017
[ 0.215 -0.663 -1.48 ],2297.2162618637085,1.0,1.0,100.0,-0.5163977146148682,10350000,99.2271957397461,-0.7971521019935608,207,,500.0,0.11960609257221222,20700,1.0,100,-0.6519402861595154,-0.6519402861595154,1.0,-0.67851204,-3.313717175611798,0.05753500759601593,0.11960609257221222,,-0.06156536191701889,-0.6785120368003845
[ 0.215 -0.663 -1.48 ],2308.2219417095184,1.0,1.0,100.0,-0.5087237358093262,10400000,99.16586303710938,-0.7806836366653442,208,,500.0,0.1236007958650589,20800,1.0,100,-0.6426037549972534,-0.6426037549972534,1.0,-0.66862655,-3.2905921698741762,0.05893522873520851,0.1236007958650589,,-0.06156536191701889,-0.6686265468597412
[ 0.215 -0.663 -1.48 ],2318.995517730713,1.0,1.0,100.0,-0.5259548425674438,10450000,99.26853942871094,-0.8169749975204468,209,,500.0,0.1043417677283287,20900,1.0,100,-0.6561826467514038,-0.6561826467514038,1.0,-0.6834152,-3.31375659321088,0.0563269779086113,0.1043417677283287,,-0.06156536191701889,-0.6834151744842529
[ 0.215 -0.663 -1.48 ],2329.5801045894623,1.0,1.0,100.0,-0.5374391078948975,10500000,99.23515319824219,-0.8201545476913452,210,,500.0,0.11915919929742813,21000,1.0,100,-0.6572428941726685,-0.6572428941726685,1.0,-0.6845814,-3.3077900969722083,0.05769987776875496,0.11915919929742813,,-0.06156536191701889,-0.6845813989639282
[ 0.215 -0.663 -1.48 ],2340.1108939647675,1.0,1.0,100.0,-0.5210304260253906,10550000,98.81591796875,-0.862942099571228,211,,500.0,0.13783586025238037,21100,1.0,100,-0.6558369994163513,-0.6558369994163513,1.0,-0.6846017,-3.3058850158395576,0.07179241627454758,0.13783586025238037,,-0.06156536191701889,-0.6846017241477966
[ 0.215 -0.663 -1.48 ],2350.561966896057,1.0,1.0,100.0,-0.4661080837249756,10600000,99.17527770996094,-0.8272117376327515,212,,500.0,0.10674454271793365,21200,1.0,100,-0.6542158722877502,-0.6542158722877502,1.0,-0.6817896,-3.2754506268274377,0.05965908616781235,0.10674454271793365,,-0.06156536191701889,-0.6817895770072937
[ 0.215 -0.663 -1.48 ],2360.8817965984344,1.0,1.0,100.0,-0.49649009108543396,10650000,99.15515899658203,-0.779090940952301,213,,500.0,0.10935597121715546,21300,1.0,100,-0.6525650024414062,-0.6525650024414062,1.0,-0.6785347,-3.2898642925678905,0.06023549288511276,0.10935597121715546,,-0.06156536191701889,-0.6785346865653992
[ 0.215 -0.663 -1.48 ],2372.007411956787,1.0,1.0,100.0,-0.5168818235397339,10700000,98.80143737792969,-0.8452110290527344,214,,500.0,0.10943768918514252,21400,1.0,100,-0.6604963541030884,-0.6604963541030884,1.0,-0.68867004,-3.3165566942196114,0.07274799048900604,0.10943768918514252,,-0.06156536191701889,-0.6886700391769409
[ 0.215 -0.663 -1.48 ],2383.0985996723175,1.0,1.0,100.0,-0.5008825659751892,10750000,99.01905059814453,-0.8212012648582458,215,,500.0,0.10835303366184235,21500,1.0,100,-0.6521931290626526,-0.6521931290626526,1.0,-0.6795665,-3.2736160316626677,0.06491400301456451,0.10835303366184235,,-0.06156536191701889,-0.679566502571106
[ 0.215 -0.663 -1.48 ],2394.7210636138916,1.0,1.0,100.0,-0.49062174558639526,10800000,99.11644744873047,-0.8095779418945312,216,,500.0,0.09530247002840042,21600,1.0,100,-0.6505060791969299,-0.6505060791969299,1.0,-0.677492,-3.2874005652884972,0.061417192220687866,0.09530247002840042,,-0.06156536191701889,-0.6774920225143433
[ 0.215 -0.663 -1.48 ],2405.417074203491,1.0,1.0,100.0,-0.48133766651153564,10850000,99.07489013671875,-0.8419452905654907,217,,500.0,0.1296464502811432,21700,1.0,100,-0.6500901579856873,-0.6500901579856873,1.0,-0.678155,-3.2945915732411777,0.06281877309083939,0.1296464502811432,,-0.06156536191701889,-0.6781550049781799
[ 0.215 -0.663 -1.48 ],2416.898817539215,1.0,1.0,100.0,-0.4958745241165161,10900000,99.05579376220703,-0.8425630927085876,218,,500.0,0.12562915682792664,21800,1.0,100,-0.6604009866714478,-0.6604009866714478,1.0,-0.6884864,-3.3096354934264074,0.06447657942771912,0.12562915682792664,,-0.06156536191701889,-0.6884863972663879
[ 0.215 -0.663 -1.48 ],2427.7238624095917,1.0,1.0,100.0,-0.4900504946708679,10950000,99.03699493408203,-0.7957543134689331,219,,500.0,0.11810693889856339,21900,1.0,100,-0.6393285989761353,-0.6393285989761353,1.0,-0.66585374,-3.26629266054085,0.0630432739853859,0.11810693889856339,,-0.06156536191701889,-0.66585373878479
[ 0.215 -0.663 -1.48 ],2438.117670059204,1.0,1.0,100.0,-0.5005006790161133,11000000,99.17257690429688,-0.829609751701355,220,,500.0,0.10924150794744492,22000,1.0,100,-0.6609131693840027,-0.6609131693840027,1.0,-0.6885668,-3.307033764857808,0.06036911904811859,0.10924150794744492,,-0.06156536191701889,-0.6885668039321899
[ 0.215 -0.663 -1.48 ],2449.5380284786224,1.0,1.0,100.0,-0.48892539739608765,11050000,98.98126220703125,-0.7851037979125977,221,,500.0,0.11638733744621277,22100,1.0,100,-0.6562243700027466,-0.6562243700027466,1.0,-0.6823945,-3.2916717743997976,0.06657427549362183,0.11638733744621277,,-0.06156536191701889,-0.6823945045471191
[ 0.215 -0.663 -1.48 ],2460.2435190677643,1.0,1.0,100.0,-0.45753660798072815,11100000,98.98853302001953,-0.8139336109161377,222,,500.0,0.12709394097328186,22200,1.0,100,-0.665047287940979,-0.665047287940979,1.0,-0.6921784,-3.307466703148557,0.06722570955753326,0.12709394097328186,,-0.06156536191701889,-0.6921784281730652
[ 0.215 -0.663 -1.48 ],2470.8425645828247,1.0,1.0,100.0,-0.5023289322853088,11150000,99.07516479492188,-0.8218572735786438,223,,500.0,0.12138580530881882,22300,1.0,100,-0.6615642309188843,-0.6615642309188843,1.0,-0.6889595,-3.2981808927005654,0.06391791999340057,0.12138580530881882,,-0.06156536191701889,-0.6889594793319702
[ 0.215 -0.663 -1.48 ],2481.799949645996,1.0,1.0,100.0,-0.4946092665195465,11200000,98.72428894042969,-0.8423236012458801,224,,500.0,0.10485343635082245,22400,1.0,100,-0.6420775651931763,-0.6420775651931763,1.0,-0.67015505,-3.2510403957000027,0.07298726588487625,0.10485343635082245,,-0.06156536191701889,-0.6701550483703613
[ 0.215 -0.663 -1.48 ],2493.0887908935547,1.0,1.0,100.0,-0.40692317485809326,11250000,98.95674896240234,-0.789539098739624,225,,500.0,0.09388374537229538,22500,1.0,100,-0.6386406421661377,-0.6386406421661377,1.0,-0.6649586,-3.2640513645067335,0.06557321548461914,0.09388374537229538,,-0.06156536191701889,-0.6649585962295532
