EpisodesSoFar,ReturnStepMax,Weights,InitialReturnMean,EmpiricalD2,MeanIW,TimeElapsed,Iteration,InitialReturnMin,InitialReturnStd,ReturnStepMaxmin,MinIW,ReturnMeanIW,ESSClassic,EpThisIter,StdIWNorm,MinIWNorm,InitialReturnMax,InitialBound,Bound,MaxIW,MeanIWNorm,EpLenMean,EpRewMean,MeanEntropy,ESSRenyi,TimestepsSoFar,StdIW,MaxIWNorm,J_sample_variance
45700,0.86804074,[-0.738  1.225 -2.187],-49.852394,10.312827,0.60817623,5342.095628499985,457,-78.67235,8.695452,0.86804074,0.0011871477,-29.130808,23.09736,100,0.011097339,1.1871477e-05,-36.278008,-52.474808,-37.552315,6.626631,0.0060817623,119.25,-84.52990521222353,-0.8532109,9.696662,6308868,1.1097338,0.066266306,2938.3762
45800,0.86519384,[-0.758  1.221 -2.272],-50.42332,8.767576,0.77285403,5350.997137308121,458,-80.6891,7.9540854,0.86519384,0.008087526,-37.831657,29.750841,100,0.011875953,8.087526e-05,-40.463608,-53.112953,-45.795696,6.7270765,0.00772854,122.18,-86.82631740272045,-0.8428502,11.405661,6321086,1.1875952,0.06727076,3412.935
45900,0.86465985,[-0.728  1.228 -2.262],-52.06508,12.103527,0.6299421,5360.421812295914,459,-82.54703,11.77942,0.86465985,0.0054026316,-32.5798,34.25924,100,0.00872628,5.4026314e-05,-35.90381,-54.816647,-42.15254,4.930731,0.00629942,138.57,-101.19541997030377,-0.8265533,8.262054,6334943,0.8726281,0.049307305,2328.1465
46000,0.85475147,[-0.726  1.216 -2.246],-51.04583,3.1911023,0.8024022,5370.202651023865,460,-82.878494,10.153226,0.85475147,0.06439792,-40.99379,43.39094,100,0.009165064,0.00064397923,-36.29297,-53.808445,-45.928833,5.748956,0.008024022,132.98,-96.18722818493843,-0.7787056,31.337133,6348241,0.9165064,0.05748956,2593.6394
46100,0.86776304,[-0.741  1.219 -2.198],-51.9796,7.4944944,0.7907587,5378.662534236908,461,-79.32503,9.563207,0.86776304,0.018658733,-41.755844,37.66649,100,0.010172487,0.00018658732,-36.366394,-54.623768,-48.994537,5.7110214,0.007907588,128.69,-92.28555446505547,-0.734349,13.343128,6361110,1.0172487,0.057110213,3412.0132
46200,0.8554717,[-0.741  1.21  -2.153],-51.190086,9.340105,0.66315466,5386.99581861496,462,-80.79772,9.937281,0.8554717,0.0032782028,-33.883015,19.99882,100,0.013263584,3.2782027e-05,-36.276886,-53.883343,-42.114037,10.738,0.006631546,128.07,-91.76290444537997,-0.7309062,10.706517,6373917,1.3263584,0.107379995,4590.8613
46300,0.8660847,[-0.726  1.221 -2.15 ],-51.13875,11.235607,0.64252657,5396.541992425919,463,-77.775604,8.747048,0.8660847,0.003060544,-31.180973,24.757019,100,0.011201466,3.060544e-05,-36.219105,-53.73127,-39.870987,5.962942,0.006425265,124.06,-87.99051357969641,-0.73592037,8.900275,6386323,1.1201466,0.05962942,2809.584
46400,0.8591749,[-0.73   1.235 -2.155],-48.73333,14.987153,0.553443,5405.202533006668,464,-82.862625,8.254317,0.8591749,0.0043715914,-25.748283,37.213127,100,0.0071888473,4.3715914e-05,-36.905773,-51.49541,-36.44122,3.602818,0.0055344296,117.94,-83.72496274694801,-0.7275374,6.6723814,6398117,0.71888477,0.03602818,1026.8315
46500,0.85769,[-0.781  1.232 -2.146],-50.61834,12.302413,0.68078613,5413.794940233231,465,-82.2266,9.451721,0.85769,0.015052476,-34.02717,30.484547,100,0.010280436,0.00015052475,-39.92157,-53.359226,-43.640774,6.072471,0.0068078614,125.37,-90.02311916530132,-0.71833193,8.128487,6410654,1.0280435,0.06072471,2950.5872
46600,0.8586943,[-0.749  1.241 -2.137],-49.22666,1.871167,0.9529757,5422.389692783356,466,-78.66052,7.8750544,0.8586943,0.104062214,-46.29087,49.520023,100,0.009621681,0.0010406221,-36.52649,-51.84868,-49.877544,6.1906714,0.009529757,115.96,-82.07984258979559,-0.7324271,53.442585,6422250,0.96216804,0.061906714,2006.9653
46700,0.86284167,[-0.75   1.248 -2.151],-50.953808,15.216684,0.7054178,5431.349423646927,467,-81.301895,8.653925,0.86284167,0.0005839454,-36.268173,27.58228,100,0.011430198,5.839454e-06,-36.968403,-53.663868,-46.83974,6.798361,0.0070541776,124.23,-88.28578532040119,-0.74022883,6.571734,6434673,1.1430199,0.067983605,4337.736
46800,0.8628495,[-0.734  1.234 -2.159],-49.32423,4.6160016,0.87007993,5439.713104248047,468,-76.05963,8.305372,0.8628495,0.026644167,-43.268,29.110455,100,0.013577685,0.00026644167,-36.472843,-51.859547,-48.71511,9.844946,0.008700799,117.22,-82.56547479182481,-0.739175,21.66377,6446395,1.3577684,0.09844945,5246.131
46900,0.8615712,[-0.737  1.245 -2.158],-50.4093,3.4215386,0.9086644,5445.56730723381,469,-82.42203,8.398999,0.8615712,0.017280987,-44.97744,38.50544,100,0.011483144,0.00017280986,-36.34822,-53.156704,-50.059418,7.3023224,0.009086644,121.25,-86.65807722747326,-0.7515523,29.226618,6458520,1.1483144,0.07302322,3197.0298
47000,0.85994196,[-0.743  1.255 -2.17 ],-50.90928,13.491708,0.7602528,5454.526682138443,470,-82.53946,8.501668,0.85994196,0.0016156343,-36.984596,22.353764,100,0.014169119,1.6156342e-05,-36.6753,-53.660587,-47.09047,10.695376,0.0076025277,125.23,-89.52141683533787,-0.7851562,7.41196,6471043,1.416912,0.10695376,4579.7397
47100,0.86901706,[-0.722  1.242 -2.204],-49.19125,15.786858,0.6575734,5463.776609420776,471,-80.79813,7.9496474,0.86901706,0.00418036,-31.831255,28.766027,100,0.010347796,4.18036e-05,-35.83921,-51.884525,-42.53234,6.770335,0.006575734,116.1,-81.97981160759926,-0.7841733,6.334383,6482653,1.0347795,0.06770335,2652.8574
47200,0.85924816,[-0.728  1.255 -2.203],-50.174625,4.2732015,0.7512713,5473.787905216217,472,-82.86453,8.083901,0.85924816,0.00626837,-36.708904,24.54586,100,0.013171923,6.26837e-05,-36.20997,-52.93678,-42.418747,11.306298,0.0075127124,121.49,-86.22764384090901,-0.78938663,23.401659,6494802,1.3171923,0.11306298,3876.5789
47300,0.86323345,[-0.761  1.252 -2.208],-50.81791,6.7083297,0.7143964,5483.4777574539185,473,-82.74785,9.656928,0.86323345,0.0052054455,-37.117283,28.426123,100,0.011335944,5.2054453e-05,-36.00343,-53.57617,-44.261303,8.739209,0.007143964,127.94,-92.04320836365223,-0.786463,14.90684,6507596,1.1335945,0.08739209,4102.906
47400,0.8576678,[-0.743  1.241 -2.205],-48.92166,12.024654,0.46641672,5492.262535810471,474,-75.375786,7.5883203,0.8576678,0.004395988,-23.25119,34.425064,100,0.006437328,4.3959877e-05,-35.894676,-51.43418,-31.963774,3.8879209,0.0046641673,113.92,-80.45175465986132,-0.7949282,8.316247,6518988,0.64373285,0.03887921,1141.0162
47500,0.8657569,[-0.77   1.231 -2.214],-52.976883,6.007141,0.86023116,5501.917738199234,475,-82.69549,10.14494,0.8657569,0.019007636,-45.47108,28.302391,100,0.013691656,0.00019007636,-36.485752,-55.7334,-52.227158,9.553071,0.00860231,139.38,-100.84064591228962,-0.79394406,16.646854,6532926,1.3691655,0.09553071,5282.245
47600,0.86654234,[-0.781  1.221 -2.213],-52.49793,16.034002,0.63814473,5511.125251293182,476,-82.334724,10.509835,0.86654234,0.002044028,-33.497604,25.071095,100,0.011032076,2.0440279e-05,-40.305668,-55.242428,-44.48723,8.13834,0.0063814474,134.48,-97.25035855576397,-0.80752283,6.236746,6546374,1.1032076,0.0813834,4218.804
47700,0.86829823,[-0.782  1.234 -2.226],-51.370342,17.396198,0.48576847,5519.447088718414,477,-82.87835,9.245458,0.86829823,0.001364405,-24.560085,25.838345,100,0.00822975,1.364405e-05,-40.218224,-54.132957,-36.082592,5.0664854,0.004857685,130.01,-93.40670636504889,-0.859021,5.7483826,6559375,0.82297504,0.050664853,1711.5128
47800,0.86098075,[-0.783  1.247 -2.278],-47.922176,5.9804487,0.65372866,5527.831275463104,478,-82.79643,7.8434086,0.86098075,0.0060157757,-31.380499,33.074345,100,0.009299256,6.0157756e-05,-35.81414,-50.682056,-38.129776,5.2398214,0.006537286,114.89,-81.54872666537761,-0.8710722,16.721153,6570864,0.9299256,0.052398212,1900.5408
47900,0.8545234,[-0.773  1.236 -2.29 ],-50.355957,10.400696,0.6243408,5536.391047716141,479,-82.87196,10.499629,0.8545234,0.011401689,-30.161205,34.129227,100,0.008673708,0.00011401688,-36.232773,-53.11836,-39.069973,5.990427,0.0062434073,127.31,-92.33453663751483,-0.851473,9.614741,6583595,0.86737084,0.05990427,1519.9116
48000,0.86358684,[-0.811  1.244 -2.27 ],-49.872547,5.08624,0.6493473,5546.909745931625,480,-82.614,8.527189,0.86358684,0.017244767,-31.146519,35.41275,100,0.008769414,0.00017244768,-36.051582,-52.62635,-37.35708,5.3659363,0.006493473,121.43,-86.760837970227,-0.83681846,19.66089,6595738,0.87694144,0.05365936,1788.498
48100,0.85762274,[-0.776  1.239 -2.256],-50.773487,13.2020235,0.6643484,5555.208005428314,481,-81.9451,8.770651,0.85762274,0.0086879805,-33.234818,31.191633,100,0.009867281,8.68798e-05,-36.170414,-53.50498,-43.159622,5.45553,0.0066434843,124.46,-88.71367068052292,-0.8420999,7.5745964,6608184,0.9867282,0.0545553,2391.595
48200,0.85707897,[-0.798  1.251 -2.261],-51.834904,20.422121,0.62970334,5564.901670694351,482,-80.57903,10.529298,0.85707897,0.0030104362,-33.088524,28.64113,100,0.009939509,3.0104362e-05,-36.13717,-54.520863,-45.22664,6.271698,0.006297033,131.41,-94.48030514910818,-0.81895006,4.896651,6621325,0.9939509,0.062716976,3466.1023
48300,0.86526006,[-0.786  1.238 -2.238],-50.582066,1.9778585,0.9249852,5573.255679368973,483,-82.46515,9.406105,0.86526006,0.019033702,-46.771355,53.77106,100,0.008576645,0.00019033701,-36.060883,-53.330902,-50.637222,4.2938504,0.009249852,125.11,-89.60387916535139,-0.82316804,50.559734,6633836,0.85766447,0.042938504,2117.6707
48400,0.86455774,[-0.789  1.245 -2.242],-47.842113,1.8431847,0.912259,5582.8957352638245,484,-72.85478,6.6640687,0.86455774,0.08575516,-42.62117,57.601303,100,0.007826693,0.0008575516,-36.133118,-50.270603,-45.918186,3.8734257,0.00912259,110.06,-76.97179256528617,-0.83888537,54.25392,6644842,0.7826693,0.038734257,1357.4542
48500,0.86112434,[-0.804  1.25  -2.258],-52.27293,14.655549,0.682528,5592.485156536102,485,-82.343,11.090491,0.86112434,0.010195054,-36.00983,27.04275,100,0.01121061,0.000101950536,-36.07881,-55.017693,-46.5175,6.505247,0.0068252804,135.07,-97.37766314104199,-0.84277797,6.8233542,6658349,1.121061,0.06505247,3907.1313
48600,0.8653195,[-0.804  1.238 -2.262],-50.78042,7.983131,0.7574446,5600.325899362564,486,-82.71211,8.945985,0.8653195,0.011539202,-38.354206,36.677773,100,0.009952392,0.00011539202,-35.927433,-53.5375,-46.144154,4.7260756,0.007574445,125.88,-90.03508457913995,-0.8109402,12.526414,6670937,0.99523926,0.047260754,2927.6025
48700,0.8629313,[-0.776  1.244 -2.23 ],-50.049007,5.133877,0.80245703,5608.597424983978,487,-82.77785,10.542643,0.8629313,0.026651563,-39.24998,25.049965,100,0.01388047,0.00026651562,-36.094215,-52.808273,-45.501934,12.681194,0.0080245705,127.17,-91.90611962333321,-0.8065464,19.478456,6683654,1.3880471,0.12681194,4264.483
48800,0.8654058,[-0.735  1.241 -2.225],-50.024757,13.260845,0.60471654,5617.2774205207825,488,-82.76367,10.241506,0.8654058,0.008038061,-30.880608,39.262474,100,0.0075212764,8.03806e-05,-36.270233,-52.783546,-40.92686,3.8509192,0.006047166,128.41,-92.34676770314574,-0.8075227,7.5409975,6696495,0.75212765,0.03850919,1740.3933
48900,0.86285114,[-0.685  1.241 -2.226],-48.96294,8.930284,0.7223276,5626.305014371872,489,-82.840706,7.8854637,0.86285114,0.015911447,-35.008453,31.993025,100,0.010531331,0.00015911447,-36.242935,-51.724293,-43.260376,7.7374415,0.0072232755,117.45,-83.45573562696576,-0.7535615,11.197853,6708240,1.0531331,0.07737441,2687.2966
49000,0.8684247,[-0.709  1.249 -2.172],-49.77652,14.214041,0.6206941,5633.616131782532,490,-81.42177,8.893364,0.8684247,0.0054609417,-29.138844,36.970222,100,0.008104469,5.4609416e-05,-36.24449,-52.490574,-39.371258,4.1581054,0.0062069404,119.97,-85.43615173459052,-0.7528437,7.035297,6720237,0.8104468,0.041581053,1379.0416
49100,0.86015004,[-0.708  1.262 -2.172],-51.12667,4.332476,0.85141134,5642.134376525879,491,-82.260666,9.139367,0.86015004,0.009110693,-43.320564,36.63904,100,0.011196396,9.110693e-05,-36.282406,-53.868687,-49.027973,6.8337507,0.008514112,125.27,-89.5657853475213,-0.7764638,23.08149,6732764,1.1196398,0.06833751,3206.9946
49200,0.8647642,[-0.72   1.253 -2.195],-51.2718,1.2378626,0.93176025,5651.303903341293,492,-82.759575,10.444041,0.8647642,0.35700944,-46.979553,83.03186,100,0.004212102,0.0035700942,-36.440056,-54.030453,-50.04881,2.4090054,0.009317602,129.17,-93.20089977815748,-0.79004055,80.78441,6745681,0.4212102,0.024090054,487.40182
49300,0.85734993,[-0.706  1.252 -2.209],-48.94203,1.0195984,0.98017144,5658.8396763801575,493,-78.98558,7.926497,0.85734993,0.65325254,-48.01653,98.18377,100,0.0013331174,0.006532525,-36.008385,-51.574886,-50.675056,1.2540438,0.009801715,114.67,-80.9503390082717,-0.7991296,98.077835,6757148,0.13331175,0.012540438,110.91217
49400,0.8634797,[-0.705  1.252 -2.218],-49.328415,1.4723656,0.9327457,5667.346664428711,494,-81.288925,8.900805,0.8634797,0.16889143,-45.303288,72.782585,100,0.005703912,0.0016889143,-36.08868,-52.03804,-48.591183,3.2473106,0.009327457,118.5,-84.24296800240874,-0.8118933,67.917915,6768998,0.57039124,0.032473106,772.5614
49500,0.8633218,[-0.724  1.253 -2.231],-51.16755,5.521864,0.7877936,5677.112675905228,495,-82.86207,9.833902,0.8633218,0.02818981,-38.823654,22.441998,100,0.014645187,0.0002818981,-36.70946,-53.92962,-45.314144,11.375071,0.007877937,128.2,-92.79637835979462,-0.8377954,18.109827,6781818,1.4645188,0.1137507,4779.146
49600,0.8605052,[-0.757  1.26  -2.257],-49.81006,1.118943,0.9700108,5685.8660316467285,496,-81.58574,8.177186,0.8605052,0.3937788,-48.23991,89.18785,100,0.0033773792,0.003937788,-35.824738,-52.52959,-51.116627,1.8699222,0.009700107,118.81,-84.43935533419251,-0.8555567,89.370056,6793699,0.3377379,0.018699221,341.99164
49700,0.8659624,[-0.753  1.261 -2.275],-54.286766,15.160641,0.46129128,5695.100811719894,497,-82.88263,11.943064,0.8659624,0.0051695984,-25.396996,26.347801,100,0.0077125127,5.1695984e-05,-36.31984,-57.049515,-36.15424,5.45444,0.0046129124,149.18,-109.6353932273388,-0.8573296,6.5960274,6808617,0.7712513,0.0545444,1924.9894
49800,0.8649638,[-0.753  1.274 -2.276],-51.112476,10.6487,0.6567737,5704.807023525238,498,-82.87468,9.869296,0.8649638,0.00883729,-33.223183,28.12512,100,0.010499221,8.83729e-05,-35.885048,-53.874954,-42.237835,7.8592753,0.0065677376,131.44,-95.52072623983025,-0.8571371,9.390818,6821761,1.0499221,0.078592755,2824.0798
49900,0.8622831,[-0.732  1.262 -2.276],-49.364246,11.087017,0.59708315,5714.294410705566,499,-82.88252,8.99381,0.8622831,0.0030414115,-29.001347,31.991343,100,0.008705638,3.0414114e-05,-36.35276,-52.127003,-38.200523,4.7147584,0.0059708315,123.03,-88.21728952482343,-0.84962744,9.019559,6834064,0.87056386,0.047147583,1774.506
