ReturnMeanIW,MinIW,MaxIW,EmpiricalD2,ReturnStepMaxmin,MeanIW,StdIW,MaxIWNorm,InitialReturnMax,MeanIWNorm,TimeElapsed,Bound,MinIWNorm,MeanEntropy,ESSRenyi,InitialReturnMin,Weights,InitialReturnMean,ReturnStepMax,StdIWNorm,EpThisIter,ESSClassic,InitialReturnStd,EpisodesSoFar,EpRewMean,EpLenMean,Iteration,J_sample_variance,InitialBound,TimestepsSoFar
-44.39509,0.002449568,5.1552567,26.529186,0.85718375,0.579006,0.9949775,0.051552568,-72.86414,0.005790061,7536.804043769836,-58.591003,2.449568e-05,0.22458737,3.7694333,-82.684235,[ 2.461  0.62  -1.196],-77.176445,0.85718375,0.0099497745,100,25.297377,2.5321054,30400,-355.92755470588804,498.24,304,5850.6255,-79.93259,14151279
-38.049805,0.0027390774,6.0260215,26.055317,0.8566203,0.50009966,0.9641094,0.060260214,-68.47887,0.005000996,7562.1670525074005,-52.065395,2.7390774e-05,0.22330469,3.8379881,-82.37292,[ 2.428  0.642 -1.194],-75.866066,0.8566203,0.009641094,100,21.201954,2.8297048,30500,-341.0488381773233,490.28,305,5490.989,-78.611824,14200307
-35.354034,0.0010654805,4.4197984,31.764826,0.8563788,0.45435238,0.8326663,0.044197984,-71.22609,0.004543524,7584.818927288055,-50.891975,1.0654805e-05,0.19211297,3.1481364,-82.70685,[ 2.41   0.621 -1.196],-76.83036,0.8563788,0.008326663,100,22.943226,2.6828377,30600,-352.7175003729761,496.76,306,4293.178,-79.58726,14249983
-39.427925,0.0004474083,6.4515615,35.784565,0.8558329,0.508022,1.0289663,0.06451561,-72.2925,0.0050802194,7607.436474323273,-55.927414,4.4740827e-06,0.14452921,2.7945008,-82.74539,[ 2.47   0.63  -1.227],-76.43941,0.8558329,0.010289663,100,19.598648,2.6036282,30700,-351.0988904350996,497.23,307,6532.6743,-79.197586,14299706
-31.645048,0.0006881415,5.3499365,39.164017,0.8590784,0.4091954,0.7036822,0.053499363,-71.73033,0.004091954,7629.276213169098,-48.857643,6.8814147e-06,0.13625845,2.5533643,-82.513306,[ 2.509  0.619 -1.274],-77.23184,0.8590784,0.0070368215,100,25.269917,2.6942937,30800,-356.81451735958456,498.9,308,2909.9363,-79.982285,14349596
-45.073997,0.0042086374,7.4664125,22.335302,0.85450274,0.58820015,1.1177989,0.07466412,-71.6427,0.0058820015,7652.722825050354,-58.112854,4.2086373e-05,0.1530684,4.477217,-82.76845,[ 2.553  0.636 -1.283],-76.209724,0.85450274,0.01117799,100,21.685328,2.6876915,30900,-353.46357966184615,500.0,309,7270.9873,-78.96867,14399596
-32.790985,0.0017337748,3.753417,30.495743,0.8561995,0.4209576,0.6200892,0.03753417,-72.74247,0.004209576,7677.0207259655,-47.964985,1.7337747e-05,0.15634796,3.2791462,-82.43312,[ 2.551  0.617 -1.266],-77.034874,0.8561995,0.0062008915,100,31.547146,2.4340608,31000,-360.0850020673871,500.0,310,2346.0454,-79.782646,14449596
-37.779766,0.006887889,3.9972425,32.93922,0.8568207,0.4900335,0.6883834,0.039972425,-70.371506,0.0049003344,7698.994418382645,-53.535725,6.8878886e-05,0.20754215,3.0358946,-82.35869,[ 2.477  0.624 -1.263],-76.905716,0.8568207,0.006883834,100,33.631832,2.6356082,31100,-354.78073561891915,498.82,311,2876.955,-79.65099,14499478
-47.812428,0.0022688464,10.110575,24.929049,0.8582864,0.62278855,1.3053659,0.10110574,-71.412025,0.0062278854,7721.249471187592,-61.43988,2.2688464e-05,0.21873285,4.0113845,-81.88098,[ 2.504  0.621 -1.211],-76.821884,0.8582864,0.013053659,100,18.541786,2.4629884,31200,-355.36566477045415,498.58,312,9945.113,-79.551254,14549336
-30.77907,0.0030382965,2.732254,28.454334,0.85306257,0.40118775,0.50574666,0.02732254,-71.92195,0.0040118773,7743.8174505233765,-45.27054,3.0382964e-05,0.2715442,3.514403,-81.50035,[ 2.54   0.639 -1.2  ],-76.500755,0.85306257,0.0050574667,100,38.622395,2.353713,31300,-351.5814688082039,496.82,313,1532.1532,-79.21744,14599018
-51.176647,0.0067769936,6.1474743,23.772223,0.85438,0.6686769,1.0650536,0.06147474,-72.058205,0.0066867685,7766.6616287231445,-64.41675,6.7769935e-05,0.3156708,4.20659,-81.46622,[ 2.532  0.634 -1.147],-76.55503,0.85438,0.010650536,100,28.273026,2.162714,31400,-351.37878436133263,496.96,314,6718.5703,-79.27056,14648714
-33.198856,0.0001619029,4.5208697,36.354702,0.8585218,0.43255278,0.78647435,0.045208696,-71.94435,0.004325528,7790.95433306694,-49.725357,1.619029e-06,0.27580723,2.750676,-82.22839,[ 2.55   0.622 -1.103],-76.69057,0.8585218,0.007864743,100,23.223902,2.5211198,31500,-357.0184336188436,498.24,315,3660.0679,-79.4315,14698538
-56.288807,0.010248659,12.684774,15.125086,0.85524213,0.7300203,1.6415854,0.12684774,-71.82599,0.0073002027,7812.090405702591,-66.97708,0.00010248659,0.31054714,6.6115327,-82.44797,[ 2.545  0.6   -1.143],-77.43899,0.85524213,0.016415853,100,16.510965,2.3841007,31600,-362.27745657935736,500.0,316,15854.799,-80.187256,14748538
-46.75923,0.002924378,6.5719795,26.587805,0.85350084,0.60707456,1.0626068,0.06571979,-72.50983,0.006070746,7834.538553714752,-60.89623,2.924378e-05,0.35427964,3.761123,-82.25025,[ 2.569  0.614 -1.108],-76.901085,0.85350084,0.010626068,100,24.607475,2.0897362,31700,-359.5572673381865,500.0,317,6761.012,-79.64276,14798538
-41.261684,0.0015365118,4.495419,19.38883,0.85195404,0.53410316,0.81763524,0.04495419,-73.432106,0.0053410316,7858.2714965343475,-53.275772,1.5365118e-05,0.37944722,5.1576085,-81.8533,[ 2.601  0.602 -1.065],-76.87992,0.85195404,0.008176353,100,29.908583,1.9204253,31800,-362.4903973856568,500.0,318,4092.209,-79.608376,14848538
-39.818256,0.0071545877,4.189632,26.98559,0.85201985,0.5080428,0.76975954,0.041896317,-73.5029,0.005080429,7881.542949438095,-54.029854,7.1545874e-05,0.42182758,3.7056813,-82.0726,[ 2.628  0.58  -1.039],-77.85,0.85201985,0.007697595,100,30.342838,2.1023371,31900,-369.15146338909864,500.0,319,3751.5364,-80.585754,14898538
-49.584908,0.005468574,4.8981657,34.401527,0.852746,0.63820213,1.0294818,0.048981655,-74.17772,0.0063820207,7904.748414516449,-65.68952,5.4685737e-05,0.4751077,2.9068477,-82.37258,[ 2.649  0.563 -0.997],-78.031525,0.852746,0.010294817,100,27.761728,1.8792423,32000,-373.0706728149951,500.0,320,6439.044,-80.77727,14948538
-46.42749,0.0028898988,10.248641,30.2702,0.85631216,0.59513193,1.2171487,0.10248641,-74.05246,0.005951319,7925.4358122348785,-61.53897,2.8898989e-05,0.49352872,3.303579,-82.39875,[ 2.615  0.564 -0.944],-78.36014,0.85631216,0.012171486,100,19.294815,1.8898002,32100,-374.43025374278426,500.0,321,8738.558,-81.10676,14998538
-44.51143,0.004742289,3.7965114,28.298212,0.8538699,0.5732286,0.83581334,0.03796511,-73.24928,0.005732285,7948.356384754181,-59.089645,4.7422887e-05,0.50036037,3.5337923,-82.21408,[ 2.623  0.595 -0.925],-77.582405,0.8538699,0.008358133,100,31.989782,1.9039854,32200,-367.9200247618556,500.0,322,4232.3022,-80.322876,15048538
-49.297142,0.005323764,7.051766,20.823975,0.8515946,0.6275912,1.0933253,0.07051766,-73.49763,0.0062759113,7972.42883849144,-61.825935,5.323764e-05,0.5477346,4.8021574,-82.36613,[ 2.597  0.564 -0.919],-78.28452,0.8515946,0.010933253,100,24.783728,2.0020094,32300,-374.34284716904165,500.0,323,7331.379,-81.03005,15098538
-44.59551,0.00031901087,5.844807,24.449148,0.85190845,0.5656111,1.0507183,0.05844807,-74.655396,0.005656111,7994.470913410187,-58.066162,3.1901086e-06,0.5321894,4.090122,-81.729355,[ 2.625  0.552 -0.871],-78.38463,0.85190845,0.010507183,100,22.46719,1.7998537,32400,-375.95559546291827,500.0,324,6921.616,-81.10894,15148538
-44.12249,0.0033297953,6.2793484,23.527016,0.8518503,0.5574893,0.9704928,0.062793486,-75.043594,0.005574893,8016.933970689774,-57.466198,3.329795e-05,0.54773974,4.250433,-82.53049,[ 2.695  0.521 -0.887],-78.83295,0.8518503,0.009704929,100,24.810928,1.6917605,32500,-381.53001543343066,500.0,325,5975.9937,-81.58396,15198538
-48.129303,0.0004292431,7.81221,32.95648,0.85017824,0.6023831,1.3311777,0.0781221,-75.74717,0.0060238303,8040.488766908646,-63.92076,4.292431e-06,0.50192076,3.0343049,-82.52263,[ 2.624  0.494 -0.871],-79.66944,0.85017824,0.013311776,100,16.996838,1.5607343,32600,-387.0309418106079,500.0,326,11406.277,-82.420204,15248538
-46.860252,0.0035538566,8.455234,13.309759,0.851133,0.581729,1.1158147,0.08455233,-76.45119,0.0058172895,8061.765252828598,-56.89646,3.5538567e-05,0.48766986,7.513284,-82.528854,[ 2.551  0.473 -0.917],-79.57273,0.851133,0.011158146,100,21.371592,1.5778902,32700,-388.279878359586,500.0,327,8331.32,-82.323685,15298538
-40.575832,0.0051452466,7.284803,30.540522,0.8501686,0.5091202,0.93732965,0.07284803,-77.25362,0.0050912024,8085.63686299324,-55.7962,5.1452465e-05,0.5146115,3.2743382,-82.62437,[ 2.654  0.451 -0.931],-79.97864,0.8501686,0.009373296,100,22.7813,1.3932604,32800,-392.61973052337765,500.0,328,5511.058,-82.73277,15348538
-41.50467,0.007408968,3.3926377,30.665268,0.85086626,0.5211193,0.7777499,0.033926375,-76.37221,0.0052111917,8109.171417951584,-56.75065,7.408968e-05,0.5511601,3.2610183,-82.594894,[ 2.657  0.488 -0.904],-79.728836,0.85086626,0.007777498,100,30.984331,1.4577929,32900,-388.15995520368216,500.0,329,3870.7546,-82.481995,15398538
-36.816967,0.0013349496,4.9025025,27.35857,0.8514709,0.4627661,0.7870549,0.049025025,-74.3296,0.0046276613,8132.2868003845215,-51.21062,1.3349496e-05,0.57760906,3.6551619,-82.55541,[ 2.596  0.514 -0.868],-79.32041,0.8514709,0.007870549,100,25.689833,1.8467804,33000,-384.4607036499679,500.0,330,4036.252,-82.07226,15448538
-76.94043,0.14799422,3.6948316,1.4078532,0.8520665,0.97903687,0.6442805,0.036948316,-75.183945,0.009790367,8154.786218166351,-80.20764,0.0014799421,0.5883708,71.03013,-82.60748,[ 2.59   0.548 -0.841],-78.673546,0.8520665,0.0064428044,100,69.78057,1.7285959,33100,-377.39740965932606,500.0,331,2551.5547,-81.427124,15498538
-44.832375,0.00039013784,6.301076,32.15833,0.85278606,0.57443416,1.1539186,0.06301076,-73.51101,0.005744341,8176.165167570114,-60.417305,3.9013785e-06,0.5313983,3.1096144,-82.44787,[ 2.607  0.557 -0.831],-78.23711,0.85278606,0.011539187,100,19.86001,1.8273909,33200,-375.1720249183476,500.0,332,8223.881,-80.98536,15548538
-21.907724,8.5469204e-05,2.0672598,35.07415,0.8526091,0.27955556,0.39779294,0.020672597,-73.97553,0.002795555,8199.300791501999,-38.062546,8.54692e-07,0.47164524,2.8511026,-81.83325,[ 2.663  0.561 -0.887],-78.08443,0.8526091,0.0039779292,100,33.06026,1.7865496,33300,-373.67210929453375,500.0,333,997.4645,-80.8122,15598538
-28.133839,0.0011540225,3.1256056,30.017319,0.85164964,0.3572608,0.6222159,0.031256054,-73.85689,0.0035726074,8221.121145486832,-43.24104,1.1540225e-05,0.44681156,3.3314102,-82.72168,[ 2.701  0.554 -0.947],-78.36088,0.85164964,0.0062221587,100,24.793764,1.7482134,33400,-375.74422932162884,500.0,334,2424.9607,-81.11826,15648538
-34.109245,0.004446025,4.773526,27.745377,0.85235506,0.43181428,0.6868708,0.047735263,-75.534195,0.004318143,8243.66461610794,-48.567368,4.446025e-05,0.4941386,3.6042042,-82.34512,[ 2.812  0.544 -0.972],-78.682106,0.85235506,0.0068687075,100,28.32695,1.7061863,33500,-379.28529314994813,500.0,335,3035.339,-81.42694,15698538
-39.804657,0.0048763673,7.2856503,32.491966,0.8520742,0.50858533,0.94150084,0.0728565,-74.24024,0.0050858534,8266.974880695343,-55.473057,4.876367e-05,0.51919657,3.077684,-82.46277,[ 2.81   0.56  -0.925],-78.601,0.8520742,0.009415007,100,22.588673,1.827044,33600,-377.58990641713143,500.0,336,5421.578,-81.349754,15748538
-50.967243,0.00018074049,6.1514735,22.830656,0.8522763,0.6534848,1.1491283,0.061514735,-73.63623,0.0065348484,8289.811437129974,-64.05766,1.8074048e-06,0.5463862,4.3800755,-82.18938,[ 2.764  0.591 -0.9  ],-77.8582,0.8522763,0.011491283,100,24.436796,2.1216567,33700,-372.04801523000003,500.0,337,8060.332,-80.59785,15798538
-51.84779,0.0009364679,14.863451,15.045163,0.85235655,0.6546528,1.6873672,0.14863451,-75.0096,0.0065465276,8311.299281358719,-62.476078,9.364679e-06,0.49743026,6.6466546,-82.20271,[ 2.756  0.562 -0.873],-78.582855,0.85235655,0.01687367,100,13.083005,1.7698998,33800,-376.94440864533186,500.0,338,18064.89,-81.32292,15848538
-44.32534,0.003210749,5.870919,24.8374,0.852167,0.56497383,0.9709315,0.05870919,-74.78724,0.0056497385,8333.686730861664,-58.008015,3.2107488e-05,0.5341427,4.0261865,-82.36433,[ 2.729  0.55  -0.922],-78.29757,0.852167,0.0097093135,100,25.294758,1.6906763,33900,-376.4027127707005,500.0,339,5921.261,-81.04304,15898538
-51.273262,0.007592182,8.060277,20.227016,0.851427,0.6458301,1.111628,0.080602765,-75.24243,0.0064583,8356.487096309662,-63.585274,7.592182e-05,0.57375836,4.943883,-82.12668,[ 2.73   0.525 -0.885],-78.9247,0.851427,0.01111628,100,25.235548,1.6653452,34000,-382.16227741509675,500.0,340,8018.6655,-81.66224,15948538
-41.851536,0.0015843352,4.611721,25.942654,0.8512127,0.5256064,0.8764008,0.04611721,-76.16456,0.005256064,8379.286700725555,-55.822678,1.5843352e-05,0.6002039,3.8546557,-82.289795,[ 2.776  0.504 -0.845],-79.44454,0.8512127,0.008764008,100,26.453253,1.7078145,34100,-386.22398460060356,500.0,341,4924.0903,-82.18753,15998538
-51.30515,0.00037802386,8.355861,35.244274,0.8500154,0.64518476,1.3050112,0.083558604,-76.10793,0.006451848,8401.902510166168,-67.596985,3.7802386e-06,0.54380035,2.8373404,-82.32788,[ 2.777  0.468 -0.819],-79.825584,0.8500154,0.013050111,100,19.641392,1.4927583,34200,-391.14913591012356,500.0,342,10844.078,-82.56985,16048538
-44.1881,0.0066019166,5.854153,27.364677,0.8496549,0.55528903,0.9988189,0.05854153,-75.93013,0.0055528902,8422.702117919922,-58.53229,6.6019165e-05,0.5960576,3.654346,-82.26256,[ 2.697  0.465 -0.875],-79.87098,0.8496549,0.009988188,100,23.610214,1.4466143,34300,-391.27389497309923,500.0,343,6262.273,-82.61307,16098538
-54.707184,0.0016132426,5.966096,17.300455,0.85192245,0.68051606,1.1346395,0.059660956,-75.67352,0.00680516,8444.089848995209,-66.16654,1.6132426e-05,0.5745678,5.7801948,-82.65191,[ 2.737  0.468 -0.823],-79.66364,0.85192245,0.011346395,100,26.455286,1.4227945,34400,-390.49740895450117,500.0,344,8427.596,-82.41872,16148538
-33.35499,0.0001531957,4.52872,37.60123,0.8499446,0.4170366,0.8718148,0.0452872,-76.770454,0.004170366,8466.0109436512,-50.24142,1.531957e-06,0.5126564,2.6594875,-82.61485,[ 2.784  0.43  -0.844],-80.233376,0.8499446,0.008718147,100,18.621323,1.3299253,34500,-396.00961407423017,500.0,345,4874.132,-82.9872,16198538
-48.127647,0.0021713355,8.172431,29.516582,0.85011125,0.60213894,1.1702509,0.08172431,-75.97125,0.006021389,8487.637267112732,-63.078514,2.1713355e-05,0.5058983,3.387926,-82.55712,[ 2.833  0.431 -0.906],-80.33395,0.85011125,0.011702509,100,20.93297,1.4201773,34600,-396.20652497380974,500.0,346,8929.124,-83.085846,16248538
-45.779663,0.002250999,6.005401,22.826973,0.8510629,0.56841564,0.97805,0.06005401,-76.57837,0.0056841564,8509.332398414612,-58.912247,2.2509988e-05,0.49511704,4.380782,-82.46073,[ 2.845  0.476 -0.913],-79.82561,0.8510629,0.009780501,100,25.248247,1.4115709,34700,-389.46613670870664,500.0,347,6395.5864,-82.574295,16298538
-42.44879,0.0053498223,4.7032695,29.842154,0.84979695,0.53105867,0.9351344,0.047032695,-77.28771,0.0053105867,8531.546872377396,-57.4903,5.349822e-05,0.53759533,3.3509645,-82.60333,[ 2.833  0.437 -0.924],-80.37708,0.84979695,0.009351344,100,24.385939,1.4420185,34800,-395.6238742168248,500.0,348,5585.1416,-83.13052,16348538
-46.475945,0.005580036,7.408651,30.14761,0.8503536,0.5850865,1.0277712,0.07408651,-76.83447,0.0058508646,8553.194935560226,-61.544174,5.580036e-05,0.5694479,3.3170125,-82.32979,[ 2.808  0.465 -0.881],-79.62857,0.8503536,0.010277713,100,24.475653,1.3716439,34900,-390.1408118622005,500.0,349,6647.5137,-82.372894,16398538
-27.255959,0.000787955,3.2604904,39.898785,0.85047394,0.34542885,0.60121685,0.032604903,-75.907364,0.0034542882,8577.156126499176,-44.537918,7.87955e-06,0.50877935,2.506342,-82.07944,[ 2.8    0.5   -0.849],-79.125565,0.85047394,0.0060121687,100,24.818085,1.335245,35000,-385.61051112428305,500.0,350,2252.994,-81.86155,16448538
-52.874844,0.00058428774,5.9014177,27.167997,0.8519631,0.6618658,1.121246,0.059014175,-75.96911,0.006618657,8600.006983280182,-67.19747,5.8428773e-06,0.48632863,3.6808014,-82.435684,[ 2.791  0.515 -0.91 ],-79.30441,0.8519631,0.01121246,100,25.840672,1.5526761,35100,-384.1117031684518,500.0,351,8111.3022,-82.05227,16498538
-41.421516,0.00013602371,10.036117,32.0206,0.8515222,0.5233565,1.3807682,0.10036116,-75.08648,0.005233565,8623.986541986465,-57.015213,1.3602371e-06,0.44485807,3.1229897,-82.67145,[ 2.796  0.479 -0.933],-79.50028,0.8515222,0.0138076795,100,12.561878,1.5606328,35200,-388.3850852227211,500.0,352,12128.285,-82.256,16548538
-33.675037,0.0025890055,2.712031,28.457624,0.85168827,0.42558587,0.5897465,0.027120309,-75.24957,0.0042558587,8646.203232049942,-48.342247,2.5890055e-05,0.46142355,3.5139968,-82.48395,[ 2.832  0.508 -0.974],-79.01847,0.85168827,0.0058974647,100,34.243717,1.6183496,35300,-384.3101389709115,500.0,353,2202.141,-81.76794,16598538
-52.677395,0.00024884264,11.237541,28.910128,0.85453963,0.66578513,1.555594,0.11237541,-75.46698,0.006657852,8668.162423610687,-67.42148,2.4884264e-06,0.40205362,3.4589953,-82.26481,[ 2.739  0.533 -0.958],-78.71615,0.85453963,0.015555939,100,15.481937,1.7965722,35400,-380.3886486172676,500.0,354,15482.689,-81.458305,16648538
-38.75865,0.00065315637,7.56773,42.58666,0.85241055,0.49338478,1.034908,0.0756773,-76.19368,0.0049338476,8691.481238126755,-56.667267,6.5315635e-06,0.34081665,2.3481534,-82.327805,[ 2.771  0.529 -1.017],-78.83982,0.85241055,0.010349082,100,18.51923,1.611308,35500,-380.2420994283259,500.0,355,6684.515,-81.58408,16698538
-44.17221,0.013143773,11.980089,21.011604,0.8516014,0.56698847,1.3976107,0.11980089,-74.934,0.005669884,8713.921875953674,-56.79326,0.00013143773,0.36528847,4.759275,-82.60134,[ 2.775  0.541 -1.078],-78.84249,0.8516014,0.013976106,100,14.132107,1.8247169,35600,-378.8842894411087,500.0,356,11390.117,-81.59586,16748538
-64.28046,0.0058932407,11.343538,15.373105,0.8531535,0.82321566,1.810526,0.11343538,-74.7091,0.008232156,8734.113470315933,-75.028854,5.8932404e-05,0.3689265,6.5048666,-82.24018,[ 2.791  0.566 -1.054],-78.39572,0.8531535,0.018105261,100,17.131882,1.9627098,35700,-375.20459064915775,500.0,357,20033.248,-81.13707,16798538
-38.133175,0.0033797328,7.4262047,26.567123,0.8519715,0.487765,1.1170759,0.074262045,-74.11038,0.00487765,8755.485007762909,-52.232697,3.379733e-05,0.36675116,3.7640507,-82.06412,[ 2.788  0.594 -1.05 ],-78.05579,0.8519715,0.011170759,100,16.012854,1.930076,35800,-371.59254464507103,500.0,358,7625.962,-80.79126,16848538
-38.258125,0.00057747395,4.505994,34.70724,0.85271215,0.49293053,0.8267367,0.045059938,-72.867096,0.0049293055,8778.11965084076,-54.277107,5.7747393e-06,0.35578507,2.8812432,-81.57295,[ 2.799  0.623 -1.052],-77.03435,0.85271215,0.008267367,100,26.22637,2.0529983,35900,-364.0877163989842,500.0,359,4219.576,-79.75344,16898538
-37.21879,0.0010509073,6.9598117,30.969265,0.85189533,0.47262436,1.1531878,0.069598116,-74.0646,0.004726243,8801.266111135483,-52.358776,1.0509073e-05,0.3242804,3.229008,-81.61714,[ 2.829  0.595 -1.063],-77.98897,0.85189533,0.0115318755,100,14.381373,2.0684536,36000,-371.02550021752717,500.0,360,8548.403,-80.709526,16948538
-32.717617,0.00027862596,5.7014227,49.308212,0.8535634,0.42022887,0.8876238,0.057014227,-72.81086,0.004202289,8822.63634300232,-51.904953,2.7862595e-06,0.26887318,2.0280597,-81.97403,[ 2.838  0.621 -1.095],-77.23054,0.8535634,0.008876239,100,18.309813,2.286488,36100,-365.71984868094324,500.0,361,4911.78,-79.963005,16998538
-51.90032,0.0024310173,8.307145,11.431126,0.8531661,0.6639505,1.2183766,0.08307145,-73.089905,0.006639505,8845.157618761063,-61.159878,2.4310173e-05,0.2330688,8.748045,-82.161255,[ 2.805  0.607 -1.15 ],-77.56676,0.8531661,0.012183766,100,22.89704,2.11967,36200,-366.9459831784666,500.0,362,9221.657,-80.305466,17048538
-54.810406,0.0044401633,12.126976,29.420887,0.8558414,0.7090497,1.5793215,0.121269755,-73.777435,0.0070904964,8869.149577379227,-69.7318,4.4401633e-05,0.2466619,3.3989458,-82.52825,[ 2.842  0.594 -1.186],-77.795074,0.8558414,0.015793215,100,16.775112,2.194417,36300,-370.72675845965745,500.0,363,14341.543,-80.546005,17098538
-28.958172,0.0005575297,5.1276617,35.643417,0.85252357,0.37261963,0.74240935,0.051276617,-73.19725,0.0037261962,8891.542957305908,-45.23362,5.5752967e-06,0.2093013,2.805567,-81.78329,[ 2.869  0.617 -1.172],-77.10216,0.85252357,0.0074240933,100,20.122023,1.957287,36400,-365.72840991303326,500.0,364,3382.889,-79.82827,17148538
-40.928776,0.0027891695,5.274624,30.170069,0.8524889,0.5241066,0.88975793,0.052746236,-73.85849,0.0052410658,8914.352778673172,-56.02429,2.7891694e-05,0.253418,3.3145432,-82.448166,[ 2.861  0.595 -1.21 ],-77.98518,0.8524889,0.008897578,100,25.759462,2.335859,36500,-370.72544610276816,500.0,365,4835.4863,-80.73346,17198538
-45.488815,0.0033743354,6.3310275,29.228697,0.85266334,0.5829193,1.1667705,0.06331027,-74.305176,0.005829193,8936.869442462921,-60.313873,3.3743352e-05,0.24847004,3.4212952,-82.26458,[ 2.85   0.581 -1.166],-77.69692,0.85266334,0.011667705,100,19.974442,1.7978653,36600,-371.29191375121474,500.0,366,8425.268,-80.43908,17248538
-39.56657,0.0026160274,4.712871,32.496304,0.85300505,0.5116508,0.775176,0.04712871,-73.318,0.0051165074,8956.849897384644,-54.9964,2.6160273e-05,0.27855015,3.0772731,-81.20175,[ 2.869  0.607 -1.17 ],-77.22781,0.85300505,0.007751759,100,30.345575,1.8852346,36700,-366.8518607412279,500.0,367,3603.7998,-79.93453,17298538
-23.928118,0.0010674633,2.3271728,25.949617,0.85208154,0.30522537,0.42207178,0.023271726,-74.030716,0.0030522537,8978.703125476837,-37.866455,1.0674633e-05,0.26904383,3.8536215,-82.08556,[ 2.857  0.586 -1.14 ],-78.294655,0.85208154,0.004220718,100,34.338398,2.1913903,36800,-373.520241138041,500.0,368,1113.4613,-81.03084,17348538
-37.725574,0.01130691,6.747844,22.05686,0.8539865,0.48538834,0.8851061,0.06747844,-73.839874,0.0048538833,9002.154672145844,-50.565323,0.000113069094,0.2988284,4.5337367,-82.01739,[ 2.777  0.603 -1.15 ],-77.83328,0.8539865,0.008851062,100,23.120554,2.0118637,36900,-368.17797914370897,500.0,369,4817.196,-80.56719,17398538
-41.291473,0.0012282123,5.976748,26.655458,0.8528397,0.5378231,0.9247802,0.059767477,-72.50423,0.005378231,9023.902512073517,-55.376442,1.2282122e-05,0.33452958,3.751577,-81.843475,[ 2.718  0.616 -1.12 ],-77.24973,0.8528397,0.009247801,100,25.273985,2.2999103,37000,-363.8272425164282,500.0,370,5105.724,-79.97786,17448538
-35.02984,0.0050362195,3.7331772,26.160244,0.853094,0.4549543,0.73103744,0.03733177,-73.03398,0.0045495424,9044.286514282227,-49.066544,5.0362192e-05,0.3681225,3.8225944,-82.33141,[ 2.737  0.634 -1.084],-76.85461,0.853094,0.007310374,100,27.91795,2.1630502,37100,-359.8301481978595,499.25,371,3206.3118,-79.598976,17498463
-42.35759,0.00077048165,7.8321576,26.826387,0.852986,0.54981685,1.0453581,0.078321576,-72.912,0.0054981685,9065.83482837677,-56.46727,7.704816e-06,0.3935426,3.727673,-81.72545,[ 2.715  0.615 -1.051],-77.08406,0.852986,0.010453581,100,21.669027,1.983242,37200,-364.32724104061725,500.0,372,6568.029,-79.80824,17548463
-42.75791,0.0007114627,4.6834235,27.436586,0.8514017,0.55487,0.9749367,0.046834234,-72.422714,0.0055487,9089.925619363785,-57.03786,7.114627e-06,0.4057646,3.6447682,-81.78673,[ 2.702  0.591 -1.025],-77.237404,0.8514017,0.009749367,100,24.46639,2.0440366,37300,-367.16336999878285,500.0,373,5629.2236,-79.96362,17598463
-32.003777,0.002009428,3.4190035,26.58482,0.854968,0.411941,0.5966396,0.034190033,-73.84234,0.0041194097,9112.454868793488,-46.105377,2.0094281e-05,0.4497077,3.7615452,-82.0489,[ 2.793  0.6   -1.013],-77.66144,0.854968,0.0059663956,100,32.28147,1.9227898,37400,-368.6865321598947,500.0,374,2150.4873,-80.3964,17648463
-41.256847,0.011992609,4.780576,18.025517,0.85349303,0.529725,0.76210475,0.04780576,-73.65574,0.00529725,9134.367168426514,-52.899223,0.00011992609,0.47425008,5.5476913,-82.26573,[ 2.782  0.584 -0.969],-78.030365,0.85349303,0.0076210476,100,32.57542,2.01241,37500,-372.6778821580112,500.0,375,3479.3655,-80.77255,17698463
-50.153942,0.0009088069,9.333608,35.75603,0.8524821,0.65078235,1.548176,0.093336076,-73.11462,0.0065078223,9157.561480522156,-66.49254,9.088069e-06,0.41717494,2.796731,-81.97121,[ 2.693  0.592 -0.945],-77.93784,0.8524821,0.015481761,100,15.016404,1.8259944,37600,-369.7417472282052,500.0,376,14201.337,-80.67021,17748463
-58.58436,0.0048690927,13.307577,6.2168922,0.85441315,0.7520771,1.7048126,0.13307577,-73.02203,0.0075207697,9179.434938669205,-65.39636,4.8690927e-05,0.3864373,16.085207,-81.9614,[ 2.695  0.607 -1.002],-77.23552,0.85441315,0.017048128,100,16.290869,2.2401805,37700,-365.71139816001056,500.0,377,17881.29,-79.96757,17798463
-43.745598,0.0022466443,5.0318274,33.62429,0.852538,0.55953455,0.87223625,0.050318275,-73.8118,0.0055953455,9202.794065475464,-59.693848,2.2466444e-05,0.40706757,2.9740405,-82.51022,[ 2.702  0.591 -1.032],-77.9925,0.852538,0.008722363,100,29.154133,2.0863857,37800,-369.42545318737626,500.0,378,4695.526,-80.74284,17848463
-29.853363,0.00015981919,6.3837576,42.33002,0.85335386,0.38969338,0.79032254,0.06383757,-72.55203,0.0038969328,9225.49098777771,-47.558327,1.5981918e-06,0.35905647,2.3623896,-81.63795,[ 2.727  0.617 -1.012],-76.807724,0.85335386,0.007903224,100,19.557848,1.9710478,37900,-362.7021230216324,500.0,379,3592.515,-79.52899,17898463
