EpLenMean,J_sample_variance,EpThisIter,MeanIW,Iteration,Bound,MaxIW,ESSClassic,EpisodesSoFar,EmpiricalD2,ReturnMeanIW,TimeElapsed,Weights,MeanEntropy,InitialReturnMax,MeanIWNorm,InitialReturnMin,ReturnStepMaxmin,MaxIWNorm,ESSRenyi,TimestepsSoFar,StdIWNorm,MinIW,InitialBound,InitialReturnMean,MinIWNorm,EpRewMean,ReturnStepMax,InitialReturnStd,StdIW
108.43,2389.7573,100,0.6051427,153,-36.61731,8.029657,23.60776,15300,20.3825,-27.55677,4415.362191915512,[ 0.991  1.615 -0.879],0.5673477,-37.538116,0.0060514268,-60.206955,0.8576262,0.08029657,4.9061694,6308294,0.010885667,0.002320722,-49.201546,-47.19465,2.320722e-05,-74.74961977779866,0.8576262,5.257065,1.0885668
107.68,1865.926,100,0.56280875,154,-35.674896,5.670353,23.923038,15400,26.545977,-25.26867,4424.094359874725,[ 1.061  1.661 -0.852],0.51075137,-37.130165,0.0056280876,-60.591972,0.8650423,0.056703527,3.7670493,6319062,0.010036429,0.0006836027,-48.877903,-46.85817,6.836027e-06,-74.1208473201096,0.8650423,5.5912614,1.003643
109.17,2026.0564,100,0.63309807,155,-37.932907,4.80555,29.772339,15500,15.971291,-29.313793,4431.8822185993195,[ 1.066  1.605 -0.908],0.52145517,-37.3039,0.0063309805,-64.70145,0.8560622,0.0480555,6.2612348,6329979,0.009723409,0.0033582225,-49.47403,-47.317314,3.3582226e-05,-75.18979911297559,0.8560622,5.372237,0.9723409
108.49,4314.6226,100,0.60880136,156,-37.14123,9.073041,15.639278,15600,18.812773,-28.127537,4439.76531457901,[ 1.052  1.555 -0.898],0.4038115,-32.70671,0.0060880138,-62.34443,0.8566675,0.09073041,5.3155375,6340828,0.014139609,0.00024025749,-49.329853,-47.25171,2.4025749e-06,-74.89162977576255,0.8566675,5.233651,1.4139609
113.47,652.06366,100,0.35269225,157,-27.907125,2.6107697,30.571812,15700,27.58127,-16.972982,4447.346698760986,[ 1.052  1.577 -1.015],0.35809094,-37.589348,0.0035269218,-62.459553,0.86324275,0.026107697,3.6256487,6352175,0.005315,0.00024980443,-50.739906,-48.65793,2.4980443e-06,-78.49864545047284,0.86324275,5.178052,0.53150004
111.24,3143.2578,100,0.6342033,158,-39.168907,11.387686,20.295298,15800,19.292238,-29.543201,4457.151866197586,[ 1.039  1.529 -1.061],0.35090297,-37.736355,0.0063420343,-65.744965,0.87033236,0.11387686,5.1834316,6363299,0.012568191,0.00371067,-50.18412,-47.992626,3.71067e-05,-76.94709022164345,0.87033236,5.6400914,1.256819
107.05,3013.7585,100,0.73179126,159,-40.953487,7.8715563,25.945423,15900,12.002877,-33.464508,4465.409214258194,[ 1.048  1.575 -1.068],0.39570758,-37.8175,0.0073179128,-64.8487,0.85889566,0.07871556,8.331336,6374004,0.012363254,0.01136175,-49.121475,-46.95985,0.0001136175,-74.22322333693505,0.85889566,5.8214025,1.2363254
107.57,2408.0547,100,0.79756564,160,-42.945755,9.947704,31.766788,16000,7.652671,-37.0748,4473.163913011551,[ 1.007  1.542 -1.023],0.4687847,-37.84395,0.007975656,-63.668324,0.8658708,0.09947704,13.067333,6384761,0.011689008,0.03215564,-49.16929,-47.047012,0.0003215564,-74.326604693681,0.8658708,4.989423,1.1689008
111.89,4904.189,100,0.5898664,161,-40.35882,9.56175,15.71499,16100,32.101864,-28.87742,4481.894809007645,[ 1.056  1.524 -0.95 ],0.33422372,-38.340256,0.005898664,-60.79264,0.86883676,0.0956175,3.115084,6395950,0.013660662,0.00012828037,-50.054523,-48.028107,1.2828037e-06,-77.08542569562793,0.86883676,5.052436,1.3660663
110.48,826.51807,100,0.5321491,162,-35.12806,3.050446,44.05271,16200,20.726055,-25.16213,4490.695966720581,[ 1.067  1.514 -1.085],0.41909075,-37.688522,0.00532149,-65.67206,0.8608796,0.03050446,4.824845,6406998,0.0059970333,0.021277517,-49.91525,-47.726185,0.00021277516,-76.36342132657767,0.8608796,5.8872585,0.5997034
116.63,4282.087,100,0.6359672,163,-39.67717,9.742185,18.909386,16300,17.440351,-30.508308,4499.3991959095,[ 1.152  1.505 -1.   ],0.3738195,-37.36405,0.0063596712,-65.86566,0.8666649,0.09742185,5.7338295,6418661,0.013169862,0.0006202042,-51.768124,-49.572598,6.2020417e-06,-81.27025102570653,0.8666649,6.0115232,1.3169863
114.64,1621.4451,100,0.4464624,164,-30.586945,5.613038,19.9969,16400,20.978168,-20.643108,4508.554149866104,[ 1.105  1.463 -1.045],0.28801656,-37.764374,0.0044646235,-65.13156,0.8562865,0.05613038,4.7668605,6430125,0.008930114,0.0003436836,-50.973267,-48.80221,3.436836e-06,-79.3939893347025,0.8562865,6.031529,0.89301133
111.88,1430.5637,100,0.45738778,165,-31.643307,4.6268864,27.034262,16500,20.109726,-21.84557,4517.564872741699,[ 1.23   1.448 -1.131],0.27764282,-37.63822,0.0045738774,-65.54567,0.8670286,0.04626886,4.9727182,6441313,0.007514269,0.0013416458,-50.280865,-48.096016,1.3416458e-05,-77.6069348756969,0.8670286,6.1242223,0.75142694
114.23,1864.5836,100,0.64847654,166,-38.851784,5.591959,33.550686,16600,12.453743,-30.877132,4525.8102684021,[ 1.226  1.491 -1.141],0.35010844,-37.8861,0.006484766,-67.79272,0.8588069,0.055919588,8.029715,6452736,0.009126174,0.030507367,-51.10528,-48.845528,0.00030507366,-79.37626055777073,0.8588069,6.1365385,0.9126175
111.5,1594.1022,100,0.38153392,167,-30.30292,5.661889,19.362713,16700,29.412003,-18.841162,4534.540440559387,[ 1.183  1.513 -1.069],0.28295878,-37.573097,0.0038153387,-63.403053,0.8608297,0.056618888,3.3999724,6463886,0.007786064,0.000523966,-50.19559,-48.082153,5.23966e-06,-77.34184505701064,0.8608297,6.1109033,0.7786064
111.12,1045.7795,100,0.5483687,168,-35.522427,4.3850493,38.45528,16800,18.082897,-25.935604,4543.671255350113,[ 1.138  1.557 -1.136],0.334176,-38.100937,0.0054836874,-67.63351,0.8638391,0.043850493,5.5300875,6474998,0.006937294,0.00080776936,-50.090183,-47.835728,8.077694e-06,-76.69209085181356,0.8638391,5.4890084,0.6937294
113.17,1883.3593,100,0.7230524,169,-40.701824,4.3855343,42.118534,16900,5.8728957,-35.671196,4552.242333173752,[ 1.149  1.591 -1.085],0.33221492,-37.42081,0.007230524,-62.275505,0.8584719,0.043855343,17.027376,6486315,0.008476233,0.021427518,-50.5422,-48.466347,0.00021427518,-78.14963756322861,0.8584719,5.3031783,0.8476233
111.97,1216.543,100,0.9203224,170,-47.509365,4.8694134,70.47709,17000,1.2878667,-45.223694,4560.831035375595,[ 1.024  1.593 -1.087],0.35076788,-37.42798,0.009203225,-60.4226,0.86720335,0.048694134,77.64779,6497512,0.005956561,0.22230552,-50.179806,-48.16572,0.002223055,-77.37823538213968,0.86720335,5.625344,0.59565604
107.9,766.65015,100,0.41366464,171,-29.689629,3.5917115,30.299948,17100,29.43286,-18.676474,4570.971650123596,[ 1.051  1.6   -1.068],0.28002933,-37.525948,0.004136646,-60.899918,0.8624517,0.035917114,3.3975632,6508302,0.0062739924,7.0796006e-05,-49.22042,-47.19043,7.0796006e-07,-74.61006866812706,0.8624517,5.022,0.62739927
106.75,3970.019,100,0.6756595,172,-41.57686,10.163591,18.921389,17200,28.775475,-30.683756,4579.486812591553,[ 0.995  1.644 -1.139],0.14981207,-37.829403,0.006756593,-60.920227,0.8646277,0.10163591,3.4751816,6518977,0.013986355,0.0004331623,-48.83065,-46.79998,4.3316227e-06,-73.73950400426983,0.8646277,5.5098834,1.3986354
110.16,4098.9546,100,0.68366987,173,-38.52154,10.670741,18.257616,17300,10.105723,-31.486746,4587.016446590424,[ 1.051  1.64  -1.269],0.10949939,-37.138943,0.0068366975,-66.387924,0.8634771,0.10670741,9.895383,6529993,0.014465988,0.006376477,-49.997696,-47.784767,6.376477e-05,-76.45310124620795,0.8634771,6.1028237,1.4465988
106.88,1406.3073,100,0.59907436,174,-37.93014,3.29354,38.11454,17400,20.814018,-28.319674,4595.740092277527,[ 1.06   1.608 -1.309],0.17422356,-37.071373,0.0059907436,-63.195744,0.8610281,0.0329354,4.8044543,6540681,0.0076336064,0.017305767,-49.27087,-47.164345,0.00017305766,-74.44084940716624,0.8610281,5.637488,0.7633606
111.05,1862.9468,100,0.53419524,175,-35.2524,5.3065376,26.916128,17500,22.87688,-25.587162,4604.813509464264,[ 1.124  1.628 -1.245],0.16821113,-37.60843,0.0053419527,-60.62272,0.8645484,0.053065374,4.3712254,6551786,0.008802468,0.003295058,-50.055088,-48.034336,3.295058e-05,-76.8785606636107,0.8645484,5.260399,0.8802469
109.58,3121.1824,100,0.65958476,176,-40.732704,8.090825,21.768826,17600,24.581831,-29.79963,4613.086186170578,[ 1.157  1.588 -1.251],0.08892272,-37.895042,0.0065958477,-66.15404,0.86678946,0.08090825,4.068045,6562744,0.012503828,0.00028093983,-49.415287,-47.210155,2.8093982e-06,-75.30038722783327,0.86678946,5.712655,1.2503829
109.99,1256.0365,100,0.40002647,177,-28.228601,4.640799,19.880068,17700,20.501183,-18.221136,4622.986254930496,[ 1.139  1.622 -1.33 ],-0.021575913,-37.71575,0.004000264,-66.306465,0.86242294,0.04640799,4.8777676,6573743,0.008030639,0.00015330677,-49.556217,-47.346,1.5330677e-06,-75.43612761989236,0.86242294,4.850437,0.80306387
107.91,3026.3533,100,0.7867491,178,-42.549328,7.183858,32.148495,17800,7.074215,-36.99575,4630.705928325653,[ 1.071  1.627 -1.441],-0.0012550962,-37.41963,0.007867491,-62.64045,0.8684834,0.07183858,14.135844,6584534,0.0114297215,0.029566497,-49.139202,-47.05118,0.00029566497,-74.57607451915742,0.8684834,5.943038,1.1429722
106.68,625.32007,100,0.45597473,179,-29.882421,3.557219,39.720634,17900,18.748528,-20.641537,4639.0997405052185,[ 1.095  1.602 -1.42 ],-0.0027843178,-37.273556,0.0045597474,-64.02524,0.86265075,0.03557219,5.333752,6595202,0.0056171636,0.0016602433,-48.712475,-46.5783,1.6602433e-05,-73.50738895520568,0.86265075,5.799567,0.5617164
107.02,1439.9858,100,0.6607855,180,-39.165382,4.3284106,37.419697,18000,16.293127,-29.97638,4647.133717536926,[ 0.979  1.608 -1.422],0.022785649,-37.00759,0.0066078557,-68.294754,0.8637867,0.043284107,6.137557,6605904,0.008545338,0.00649356,-49.230843,-46.95435,6.49356e-05,-74.32766461148859,0.8637867,6.3001914,0.85453385
106.64,3443.8813,100,0.7909442,181,-43.689426,8.965673,27.792433,18100,11.757419,-36.54637,4654.450119256973,[ 0.993  1.577 -1.396],0.07257429,-37.25289,0.007909441,-62.495583,0.85592735,0.08965673,8.505268,6616568,0.012748937,0.0069952933,-48.89264,-46.809452,6.9952934e-05,-73.69830725803972,0.85592735,5.2401342,1.2748938
108.33,1581.6249,100,0.46183014,182,-34.007477,4.3684773,28.294794,18200,27.677227,-22.452385,4661.358332395554,[ 0.997  1.552 -1.346],0.044250377,-37.148552,0.0046183015,-65.892105,0.86792314,0.043684773,3.6130788,6627401,0.0073519805,0.00088700844,-49.274048,-47.07765,8.8700845e-06,-74.86691818147898,0.86792314,6.2108407,0.735198
109.29,649.4754,100,0.29794717,183,-24.412361,3.5761838,23.017176,18300,26.561333,-13.86677,4670.135379552841,[ 0.998  1.588 -1.375],-0.07861252,-37.557106,0.0029794713,-61.38571,0.864712,0.035761837,3.7648714,6638330,0.0054489165,4.4358392e-05,-49.44589,-47.399693,4.435839e-07,-75.3864681880176,0.864712,5.5491114,0.54489166
107.55,2564.079,100,0.6245905,184,-35.3259,10.521504,19.946201,18400,11.367693,-27.83331,4677.3372304439545,[ 0.98   1.604 -1.498],-0.08110398,-37.54422,0.0062459046,-66.66797,0.86100394,0.10521504,8.79686,6649085,0.0125128515,0.0078065977,-49.106213,-46.88395,7.8065976e-05,-74.15309571623803,0.86100394,5.589017,1.2512851
105.17,1430.1832,100,0.42727685,185,-29.882198,5.2040977,21.014744,18500,27.428137,-19.368666,4685.059402227402,[ 0.983  1.631 -1.5  ],-0.18685414,-37.489334,0.0042727687,-60.224293,0.8641586,0.052040976,3.6458912,6659602,0.008283623,1.6599914e-05,-48.10692,-46.099438,1.6599913e-07,-72.18744549408555,0.8641586,5.411879,0.8283622
106.98,4867.129,100,0.61367387,186,-36.687344,13.212331,12.67514,18600,19.666338,-27.562773,4693.294280767441,[ 0.919  1.622 -1.606],-0.28271908,-37.54798,0.0061367387,-61.72653,0.86488175,0.1321233,5.0848308,6670300,0.016107576,0.00061582273,-49.045788,-46.988243,6.1582273e-06,-74.10509277507663,0.86488175,5.4760566,1.6107576
103.14,1125.4954,100,0.94302857,187,-45.772385,4.1542835,63.38086,18700,1.5427989,-42.96447,4702.890027284622,[ 0.872  1.609 -1.702],-0.29246664,-37.236546,0.009430286,-67.81883,0.8589498,0.041542836,64.81726,6680614,0.00716803,0.19033092,-48.049324,-45.788692,0.0019033091,-71.28259776055813,0.8589498,5.5192237,0.716803
109.15,3309.2002,100,0.7285108,188,-39.770096,8.3142185,23.839546,18800,8.650976,-33.772446,4711.123969078064,[ 0.865  1.619 -1.711],-0.27732658,-37.36708,0.007285109,-61.174408,0.8628416,0.08314218,11.559389,6691529,0.013021222,0.02385727,-49.446224,-47.40708,0.00023857268,-75.38917892426252,0.8628416,5.7693486,1.3021222
107.17,3079.4167,100,0.7640657,189,-44.144012,7.403269,31.03972,18900,11.800459,-36.184067,4719.0701587200165,[ 0.795  1.628 -1.696],-0.22625172,-37.54193,0.0076406575,-69.51553,0.8585352,0.07403269,8.474247,6702246,0.011388625,0.029295757,-49.468136,-47.150948,0.00029295756,-74.85448643922805,0.8585352,6.585984,1.1388626
110.9,2593.3394,100,0.7763909,190,-41.184544,9.701925,28.31362,19000,6.678984,-35.001354,4727.0254917144775,[ 0.776  1.611 -1.645],-0.1888603,-37.317055,0.007763909,-71.775894,0.8640526,0.09701925,14.972337,6713336,0.012353815,0.03607245,-50.186195,-47.793667,0.00036072452,-77.11574359178543,0.8640526,6.9814706,1.2353815
110.47,3659.7874,100,0.75804055,191,-43.20254,9.774273,25.067053,19100,9.726079,-35.48615,4735.158283472061,[ 0.748  1.628 -1.608],-0.19327566,-37.101402,0.0075804065,-74.227806,0.86648905,0.09774273,10.281635,6724383,0.013106212,0.004326291,-49.9693,-47.49504,4.326291e-05,-76.62197911530733,0.86648905,7.223255,1.3106213
109.16,2034.5157,100,0.5787723,192,-36.430687,5.921981,27.018606,19200,15.907601,-27.326218,4741.978180885315,[ 0.749  1.652 -1.612],-0.22706868,-37.45945,0.005787723,-68.48153,0.85245675,0.059219807,6.286303,6735299,0.009512229,0.0006691256,-49.727226,-47.444508,6.6912557e-06,-75.71863813623786,0.85245675,6.5005565,0.95122296
108.62,1605.9828,100,0.63103366,193,-37.51149,4.792028,35.05051,19300,12.917346,-29.052013,4750.126229047775,[ 0.749  1.626 -1.646],-0.20473774,-37.2557,0.0063103368,-70.61192,0.86291456,0.04792028,7.7415285,6746161,0.008590002,0.0077533848,-49.672203,-47.318478,7.753385e-05,-75.41248401552438,0.86291456,6.4724636,0.8590002
106.91,2104.623,100,0.67064357,194,-39.307213,6.513167,30.980019,19400,14.015625,-31.140266,4759.103559017181,[ 0.7    1.61  -1.624],-0.19203615,-37.031338,0.0067064343,-65.444725,0.863474,0.065131664,7.134894,6756852,0.010010098,0.01251371,-49.372425,-47.19093,0.0001251371,-74.9370706860721,0.863474,6.9770837,1.0010098
102.62,1993.681,100,0.6325274,195,-38.821705,4.538784,29.010426,19500,19.680134,-28.529472,4767.219949007034,[ 0.63   1.628 -1.611],-0.19765747,-37.21459,0.0063252747,-69.60122,0.8567634,0.045387838,5.0812664,6767114,0.009894631,0.0021871564,-47.7477,-45.427658,2.1871563e-05,-70.67950108274817,0.8567634,6.0640416,0.98946315
103.52,1204.8105,100,0.5577685,196,-32.695312,3.8830967,38.41776,19600,9.560276,-25.858711,4775.188349485397,[ 0.656  1.653 -1.617],-0.17125389,-37.172817,0.0055776853,-66.33247,0.8652692,0.038830966,10.4599495,6777466,0.0070618046,0.008332514,-48.327385,-46.116302,8.332514e-05,-72.0174733312428,0.8652692,6.146922,0.70618045
104.46,3210.732,100,0.7166315,197,-40.570236,8.761925,26.067263,19700,13.183347,-32.40922,4783.394862413406,[ 0.681  1.673 -1.59 ],-0.17758,-36.9745,0.007166314,-67.42992,0.86468756,0.087619245,7.585327,6787912,0.012068869,0.006522252,-48.27098,-46.02332,6.522252e-05,-72.05866310521961,0.86468756,6.1084256,1.2068868
107.35,3943.6975,100,0.7732726,198,-41.87106,9.959535,22.014294,19800,9.90554,-34.59404,4792.514389753342,[ 0.675  1.699 -1.597],-0.21932805,-37.294563,0.0077327257,-69.36424,0.8629406,0.099595346,10.095361,6798647,0.014554181,0.0024012441,-49.305885,-46.99375,2.4012441e-05,-74.64741178497673,0.8629406,6.653989,1.4554181
106.53,1568.1189,100,0.65838516,199,-38.21607,7.0257626,35.129383,19900,12.842596,-30.263754,4799.374132394791,[ 0.678  1.676 -1.638],-0.13207239,-31.977285,0.006583851,-66.5715,0.8570378,0.07025763,7.7865877,6809300,0.008946823,0.01801438,-49.075626,-46.856583,0.0001801438,-74.09138882026076,0.8570378,6.5145054,0.8946822
104.4,2195.2449,100,0.7133955,200,-39.40243,4.761841,34.21063,20000,10.280867,-32.67076,4807.344341754913,[ 0.644  1.679 -1.551],-0.1678433,-36.90442,0.0071339547,-62.983864,0.8628236,0.047618408,9.726807,6819740,0.009892991,0.0012646489,-48.166172,-46.066708,1.2646488e-05,-72.22973770320415,0.8628236,6.4577346,0.9892991
101.25,2254.4336,100,0.71632385,201,-39.686005,7.460076,33.658413,20100,14.098957,-31.948675,4816.735440969467,[ 0.613  1.704 -1.587],-0.09520176,-37.029213,0.007163238,-61.81857,0.8558037,0.074600756,7.0927234,6829865,0.010056701,0.009434585,-47.211773,-45.151154,9.434585e-05,-69.84725856259465,0.8558037,5.9578443,1.0056701
102.34,1197.0945,100,0.8574704,202,-42.69192,3.5535076,57.867207,20200,2.8113232,-39.245342,4823.664000272751,[ 0.561  1.715 -1.514],-0.08153987,-37.208153,0.008574704,-61.66719,0.85617745,0.035535075,35.57044,6840099,0.007316661,0.052845966,-47.981728,-45.92616,0.00052845967,-71.29895626559853,0.85617745,5.911566,0.73166615
103.41,2291.423,100,0.72702944,203,-39.66104,4.79451,35.54833,20300,7.687514,-33.741005,4830.113643407822,[ 0.496  1.715 -1.5  ],-0.08026488,-36.675888,0.0072702942,-64.054924,0.8686998,0.047945097,13.008106,6850440,0.009789478,0.0062742163,-48.11641,-45.98125,6.274216e-05,-71.66460754022002,0.8686998,5.9788556,0.97894776
103.2,2036.0963,100,0.740942,204,-40.4924,7.838012,35.151047,20400,11.191958,-33.21151,4838.316486120224,[ 0.581  1.722 -1.499],-0.0073395194,-36.908783,0.0074094194,-65.29091,0.85897917,0.07838012,8.934987,6860760,0.010063907,0.018781677,-48.10072,-45.924355,0.00018781677,-71.58020395189524,0.85897917,6.159887,1.0063906
103.97,3553.8528,100,0.71408844,205,-39.94648,5.727039,25.500357,20500,9.675329,-33.477158,4845.851555347443,[ 0.572  1.739 -1.426],-0.029134072,-37.2069,0.0071408837,-62.394634,0.863608,0.05727039,10.335566,6871157,0.012205512,0.0028049408,-48.04941,-45.96959,2.8049408e-05,-71.82788958981634,0.863608,6.2189374,1.2205511
102.25,2699.9622,100,0.5157891,206,-31.941235,9.29856,16.149904,20600,19.304417,-23.11314,4853.294363260269,[ 0.514  1.765 -1.448],-0.093016945,-36.7582,0.0051578903,-60.278145,0.8634119,0.0929856,5.1801615,6881382,0.011752736,0.00034136858,-47.7108,-45.701534,3.4136856e-06,-70.74050667002797,0.8634119,5.413573,1.1752735
101.3,2278.9565,100,0.5966503,207,-38.222034,5.135874,26.515682,20700,20.443853,-27.709112,4860.415059804916,[ 0.407  1.768 -1.512],-0.09941253,-31.393543,0.0059665022,-69.75306,0.8556764,0.051358737,4.8914456,6891512,0.009932665,0.0007769369,-47.771183,-45.446075,7.7693685e-06,-70.61971230000258,0.8556764,6.758507,0.9932666
101.13,1657.3547,100,0.60479283,208,-34.39897,5.5225315,30.482286,20800,11.006692,-26.69197,4869.176241874695,[ 0.412  1.798 -1.518],-0.107168965,-36.797955,0.0060479282,-69.69124,0.85709643,0.055225313,9.0853815,6901625,0.009133361,0.015926901,-47.68146,-45.358418,0.00015926901,-70.21884224325419,0.85709643,6.16562,0.9133361
98.63,645.65314,100,0.9598715,209,-44.397984,3.338597,73.03693,20900,1.3471068,-42.19111,4876.951564073563,[ 0.39   1.826 -1.526],-0.1311327,-36.750145,0.009598714,-57.042374,0.86246055,0.03338597,74.23316,6911488,0.0058321236,0.16649143,-46.427383,-44.525967,0.0016649143,-67.86538345217704,0.86246055,4.991156,0.5832124
100.52,2026.154,100,0.70974535,210,-39.393993,5.7754745,34.966854,21000,11.944981,-32.085968,4884.196011066437,[ 0.363  1.824 -1.55 ],-0.07268944,-36.532757,0.0070974547,-63.434956,0.86576754,0.057754744,8.371717,6921540,0.009679248,0.019830931,-47.378124,-45.263626,0.00019830931,-69.58509403541684,0.86576754,5.3860283,0.9679247
99.21,1778.3059,100,0.8576456,211,-41.95362,4.5365334,44.185867,21100,4.982659,-37.458263,4892.360765218735,[ 0.36   1.803 -1.492],-0.037475716,-36.637726,0.008576456,-60.416428,0.85868406,0.045365334,20.069607,6931461,0.00963914,0.023447488,-46.65057,-44.63669,0.00023447486,-68.4304007652402,0.85868406,5.8559847,0.9639141
102.28,1485.2792,100,0.58529127,212,-33.46085,6.56664,28.646084,21200,14.06787,-25.830158,4900.021563768387,[ 0.296  1.817 -1.456],-0.0046358937,-36.685326,0.005852912,-61.03388,0.8602956,0.0656664,7.1083965,6941689,0.0092373695,0.004004618,-47.703476,-45.669014,4.004618e-05,-70.69998003959655,0.8602956,5.6573563,0.9237369
100.35,141.22968,100,0.992862,213,-46.93546,1.7550342,95.10618,21300,1.0635939,-44.87046,4908.444940090179,[ 0.393  1.804 -1.424],0.009466529,-36.7744,0.0099286195,-60.069424,0.8603517,0.017550342,94.02085,6951724,0.0022522095,0.49168193,-47.186977,-45.18466,0.0049168193,-69.55227778449654,0.8603517,5.652285,0.22522095
98.56,2529.7227,100,0.85343874,214,-42.635426,5.800013,34.872047,21400,7.257115,-37.004585,4916.310232639313,[ 0.389  1.802 -1.409],0.048277516,-36.58819,0.008534386,-62.706497,0.86414,0.05800013,13.779581,6961580,0.01166319,0.01157462,-46.892715,-44.802494,0.0001157462,-68.62429498508573,0.86414,6.0137234,1.166319
95.23,2494.8477,100,0.7854416,215,-39.067894,9.991597,28.720123,21500,7.1083875,-33.57974,4924.17417883873,[ 0.385  1.826 -1.371],0.085635886,-36.54235,0.007854415,-61.75358,0.86971426,0.09991597,14.067888,6971103,0.012373832,0.033105534,-45.742714,-43.68427,0.00033105531,-65.70805602326989,0.86971426,4.385278,1.2373832
101.06,2097.0645,100,0.4822548,216,-31.615437,8.310965,15.448189,21600,27.314165,-20.977276,4932.8185069561005,[ 0.343  1.851 -1.333],-0.01104073,-36.51304,0.004822548,-61.06521,0.8593403,0.08310965,3.661104,6981209,0.011282342,0.00015909458,-47.33591,-45.3004,1.5909458e-06,-69.782254486382,0.8593403,5.3673005,1.128234
96.61,1196.2405,100,0.49902734,217,-28.809052,5.3534913,28.650642,21700,15.028949,-21.748436,4941.301451444626,[ 0.307  1.88  -1.43 ],0.05534062,-36.780983,0.004990273,-54.638588,0.85909617,0.05353491,6.6538253,6990870,0.007875029,0.020500012,-45.95348,-44.1322,0.0002050001,-66.7542028029263,0.85909617,4.7525606,0.78750294
97.29,3497.3806,100,0.5435013,218,-33.302284,8.573188,14.248775,21800,20.881275,-23.966751,4948.874517202377,[ 0.276  1.903 -1.364],-0.039488263,-31.526485,0.0054350127,-61.288895,0.85448474,0.08573188,4.7889795,7000599,0.013333126,0.00027542084,-46.368214,-44.32525,2.7542083e-06,-67.28795453682542,0.85448474,5.1190004,1.3333126
97.24,1556.7202,100,0.5301025,219,-31.89458,6.148967,24.23244,21900,21.695751,-22.822563,4955.985517501831,[ 0.314  1.876 -1.458],-0.052574687,-31.27265,0.0053010243,-58.430252,0.8564204,0.061489668,4.6091976,7010323,0.009373523,0.0047450983,-46.058468,-44.110794,4.7450983e-05,-66.96400250032544,0.8564204,5.2865744,0.93735236
99.15,3645.3687,100,0.6816768,220,-38.62257,8.806133,26.204718,22000,12.226299,-31.470955,4963.880042314529,[ 0.322  1.843 -1.472],-0.037231553,-36.48416,0.0068167686,-61.358932,0.85502535,0.08806133,8.17909,7020238,0.011439395,0.0097669335,-47.033897,-44.988598,9.766933e-05,-68.98111781835556,0.85502535,5.816692,1.1439395
99.88,2202.2043,100,0.53776556,221,-32.05595,7.989073,20.273483,22100,14.790869,-24.155764,4971.574239730835,[ 0.299  1.872 -1.456],-0.056640543,-36.889248,0.005377655,-61.625694,0.8571303,0.07989073,6.760928,7030226,0.010664247,0.0006539027,-47.21673,-45.16254,6.539027e-06,-69.34231310307979,0.8571303,5.568842,1.0664248
96.32,1439.9664,100,0.6325191,222,-34.816135,5.250776,36.213963,22200,10.418352,-27.852036,4979.074372053146,[ 0.281  1.842 -1.476],-0.047186792,-31.693512,0.006325191,-64.727196,0.8519809,0.05250776,9.598447,7039858,0.00839457,0.010734256,-46.22825,-44.070683,0.00010734256,-66.76565455839038,0.8519809,5.506782,0.839457
101.92,1254.9086,100,0.6137183,223,-35.664635,4.056406,39.575512,22300,12.301678,-27.774857,4987.426965475082,[ 0.381  1.83  -1.466],0.034545332,-36.84455,0.0061371815,-67.48447,0.8664274,0.04056406,8.128972,7050050,0.0075833704,0.026341075,-47.47149,-45.22201,0.00026341074,-70.25547176420689,0.8664274,6.657717,0.7583371
100.31,2149.4417,100,0.60035014,224,-35.200317,7.907393,24.7983,22400,16.893301,-26.616629,4995.403999090195,[ 0.405  1.816 -1.384],0.039701432,-37.003357,0.006003501,-62.65245,0.8578166,0.07907393,5.919506,7060081,0.010454601,0.0052317902,-47.239777,-45.151356,5.23179e-05,-69.57299085855485,0.8578166,6.083198,1.04546
99.93,2182.6323,100,0.7680513,225,-41.628887,4.7243853,36.693188,22500,10.279466,-34.23987,5002.858185529709,[ 0.362  1.786 -1.379],0.0890452,-36.858948,0.007680512,-69.13895,0.8633187,0.047243852,9.728132,7070074,0.010088409,0.015229903,-46.998226,-44.693592,0.00015229904,-68.85809142529965,0.8633187,6.1788735,1.008841
99.01,916.5682,100,0.89815605,226,-42.740932,5.0155864,66.31558,22600,1.2900578,-40.34598,5010.828305006027,[ 0.325  1.811 -1.33 ],0.08306728,-31.608038,0.008981559,-63.25773,0.8602892,0.050155863,77.51591,7079975,0.0064011565,0.14198482,-46.935226,-44.82663,0.0014198482,-68.73883790805935,0.8602892,6.1158943,0.6401157
99.39,2653.2285,100,0.6254576,227,-36.978676,6.321002,23.02256,22700,18.599497,-27.803532,5018.3902933597565,[ 0.341  1.8   -1.336],0.059087057,-36.67663,0.006254575,-63.823944,0.8519797,0.06321002,5.3764896,7089914,0.011436752,0.006454213,-47.072212,-44.944748,6.454213e-05,-68.91494626432657,0.8519797,5.5627933,1.1436753
102.25,1782.543,100,0.8380581,228,-41.02433,7.364345,43.135406,22800,2.735246,-37.694885,5027.1734256744385,[ 0.318  1.766 -1.36 ],0.06462164,-36.878807,0.008380581,-60.39416,0.8611079,0.073643446,36.559784,7100139,0.009622284,0.048337646,-47.72483,-45.711693,0.00048337644,-70.71536027625203,0.8611079,5.4091654,0.9622284
