AvgVanillaIw,MinNormIw,VarJ,AvgEpLen,VanillaAvgRet,VarVanillaIw,ESSClassic,Delta,Bound,VarRet,AvgRet,MaxVanillaIw,J,EpsThisIter,ESSRenyi,AvgDiscRet,MaxNormIw,BatchSize,AvgNormIw,VarNormIw,eRenyi2,VarDiscRet,IterType,MinVanillaIw
0.999949,0.0098363,12.7448,500.0,4658.89470315,3.38766e-05,99.9966391649,0.1,3256.54,164.575498532,4658.89470315,1.01395,4658.93,100,99.9974847473,4658.89470315,0.01014,100,0.01,3.388e-09,1.00003,164.575498532,1,0.98358
1.00149,0.00980298,14.2939,500.0,4658.17574016,8.22043e-05,99.9918948624,0.1,3255.21,208.119881862,4658.17574016,1.03239,4658.24,100,99.9956252105,4658.17574016,0.0103086,100,0.01,8.19605e-09,1.00004,208.119881862,1,0.981755
0.999575,0.0098346,13.8975,500.0,4656.07953293,3.4358e-05,99.9965692185,0.1,3253.22,196.657951858,4656.07953293,1.01034,4656.12,100,99.9971152184,4656.07953293,0.0101077,100,0.01,3.43872e-09,1.00003,196.657951858,1,0.983042
0.999373,0.00971407,15.897,500.0,4653.83544882,8.24186e-05,99.9918281095,0.1,3252.08,261.150332076,4653.83544882,1.01556,4653.93,100,99.9946716287,4653.83544882,0.010162,100,0.01,8.25221e-09,1.00005,261.150332076,1,0.970798
0.999702,0.00971755,13.8481,500.0,4657.5038386,3.67574e-05,99.9963369013,0.1,3255.67,196.400790536,4657.5038386,1.00996,4657.54,100,99.9973655441,4657.5038386,0.0101026,100,0.01,3.67793e-09,1.00003,196.400790536,1,0.971466
1.00048,0.00987501,12.6982,500.0,4657.05503373,2.00654e-05,99.9980097071,0.1,3254.06,163.368717872,4657.05503373,1.01535,4657.08,100,99.9987602388,4657.05503373,0.0101486,100,0.01,2.00463e-09,1.00001,163.368717872,1,0.987972
1.00193,0.00862468,69.018,499.22,4648.08930665,0.000950724,99.9063061413,0.1,3245.94,6370.49335072,4648.08930665,1.04524,4649.28,100,99.9205029682,4648.08930665,0.0104323,100,0.01,9.47064e-08,1.0008,6370.49335072,1,0.864133
1.00012,0.00978237,16.8292,500.0,4655.83600057,4.42658e-05,99.9956214018,0.1,3253.95,289.402513923,4655.83600057,1.01665,4655.88,100,99.9964000091,4655.83600057,0.0101653,100,0.01,4.42551e-09,1.00004,289.402513923,1,0.978356
0.999917,0.00979984,15.8861,500.0,4654.88907728,3.43486e-05,99.9965894653,0.1,3250.96,256.530193314,4654.88907728,1.01446,4654.93,100,99.9969125747,4654.88907728,0.0101454,100,0.01,3.43543e-09,1.00003,256.530193314,1,0.979902
1.00013,0.00979748,16.2286,500.0,4655.09681604,6.97493e-05,99.9931081222,0.1,3252.46,269.145172718,4655.09681604,1.01722,4655.15,100,99.9957205696,4655.09681604,0.0101708,100,0.01,6.97306e-09,1.00004,269.145172718,1,0.979879
0.99952,0.00967416,16.3458,500.0,4656.34192164,9.19614e-05,99.9908867508,0.1,3254.67,277.424114189,4656.34192164,1.01591,4656.43,100,99.9930505814,4656.34192164,0.010164,100,0.01,9.20498e-09,1.00007,277.424114189,1,0.966952
1.00043,0.00961543,29.2243,499.77,4653.10997515,0.00010528,99.9896064269,0.1,3250.72,916.279508137,4653.10997515,1.02689,4653.25,100,99.9899278296,4653.10997515,0.0102644,100,0.01,1.05189e-08,1.0001,916.279508137,1,0.961957
0.998986,0.00962544,16.1051,500.0,4656.51219844,8.31695e-05,99.9917714883,0.1,3254.29,270.02369516,4656.51219844,1.01514,4656.59,100,99.9945166734,4656.51219844,0.0101617,100,0.01,8.33385e-09,1.00005,270.02369516,1,0.961567
1.00024,0.00988238,16.0777,500.0,4657.16263097,2.28875e-05,99.9977422778,0.1,3254.78,263.285875618,4657.16263097,1.01422,4657.2,100,99.9980569263,4657.16263097,0.0101398,100,0.01,2.28766e-09,1.00002,263.285875618,1,0.988474
0.999364,0.00972554,15.2145,500.0,4655.41835053,5.52075e-05,99.9945264697,0.1,3252.28,235.658707363,4655.41835053,1.01523,4655.47,100,99.9960066483,4655.41835053,0.0101588,100,0.01,5.52777e-09,1.00004,235.658707363,1,0.971936
1.00032,0.00986523,14.5269,500.0,4655.96110222,2.78118e-05,99.997288662,0.1,3254.07,214.544603588,4655.96110222,1.0122,4656.0,100,99.9976754729,4655.96110222,0.0101188,100,0.01,2.77942e-09,1.00002,214.544603588,1,0.986834
0.999518,0.0097538,12.7627,500.0,4657.37866394,3.21059e-05,99.9968514309,0.1,3255.35,165.85674465,4657.37866394,1.0108,4657.41,100,99.997913881,4657.37866394,0.0101129,100,0.01,3.21368e-09,1.00002,165.85674465,1,0.97491
0.999798,0.00936019,18.3142,500.0,4654.15594785,0.000111057,99.9890237978,0.1,3250.3,344.398406593,4654.15594785,1.02062,4654.24,100,99.9948385042,4654.15594785,0.0102082,100,0.01,1.11102e-08,1.00005,344.398406593,1,0.93583
1.00089,0.00987836,14.8406,500.0,4656.48884117,2.08691e-05,99.9979762277,0.1,3254.35,223.995485769,4656.48884117,1.01372,4656.52,100,99.9980926877,4656.48884117,0.0101282,100,0.01,2.0832e-09,1.00002,223.995485769,1,0.988715
1.00052,0.00984283,14.7173,500.0,4656.44017624,3.36555e-05,99.9966792045,0.1,3254.08,220.356441592,4656.44017624,1.01443,4656.48,100,99.9968768142,4656.44017624,0.010139,100,0.01,3.36207e-09,1.00003,220.356441592,1,0.984794
0.999855,0.00984405,12.8134,500.0,4657.40958005,3.03563e-05,99.9969669438,0.1,3254.96,167.304287683,4657.40958005,1.01284,4657.44,100,99.9974728269,4657.40958005,0.0101299,100,0.01,3.03651e-09,1.00003,167.304287683,1,0.984262
1.00042,0.00973218,12.3231,500.0,4657.01912599,5.69174e-05,99.9943759446,0.1,3255.01,156.092269358,4657.01912599,1.02635,4657.08,100,99.9965788104,4657.01912599,0.0102592,100,0.01,5.68692e-09,1.00003,156.092269358,1,0.973631
0.99909,0.00975653,17.3084,500.0,4654.81999917,5.42933e-05,99.994624229,0.1,3252.6,307.377912702,4654.81999917,1.0118,4654.89,100,99.9952437756,4654.81999917,0.0101272,100,0.01,5.43924e-09,1.00005,307.377912702,1,0.974764
0.999093,0.00972248,15.3341,500.0,4656.64768558,5.17922e-05,99.9948991326,0.1,3254.39,241.303342545,4656.64768558,1.01592,4656.71,100,99.9957801692,4656.64768558,0.0101684,100,0.01,5.18862e-09,1.00004,241.303342545,1,0.971366
1.00042,0.00986684,13.6439,500.0,4658.05778091,4.16302e-05,99.9958781586,0.1,3256.09,189.308747035,4658.05778091,1.01745,4658.1,100,99.9974132253,4658.05778091,0.0101703,100,0.01,4.15954e-09,1.00003,189.308747035,1,0.987095
0.996941,0.00786559,104.551,498.62,4644.89832812,0.00222795,99.7785518512,0.1,3244.35,17656.4838204,4644.89832812,1.07666,4647.7,100,99.8171698077,4644.89832812,0.0107996,100,0.01,2.24165e-07,1.00183,17656.4838204,1,0.784153
1.00181,0.00748167,70.6061,499.06,4645.93605163,0.00297353,99.7075518168,0.1,3245.1,8766.05508567,4645.93605163,1.06702,4648.34,100,99.8458500381,4645.93605163,0.0106509,100,0.01,2.96281e-07,1.00154,8766.05508567,1,0.74952
0.999324,0.00945254,40.1931,499.58,4652.46948518,0.000221375,99.9780504522,0.1,3250.46,1798.51644015,4652.46948518,1.03893,4652.72,100,99.9808467363,4652.46948518,0.0103963,100,0.01,2.21674e-08,1.00019,1798.51644015,1,0.944615
0.999122,0.00820014,41.8928,499.56,4649.39989102,0.00135051,99.8662429829,0.1,3247.4,2464.78595648,4649.39989102,1.04329,4650.45,100,99.930763531,4649.39989102,0.010442,100,0.01,1.35289e-07,1.00069,2464.78595648,1,0.819294
0.999904,0.00977884,15.2656,500.0,4656.3203018,4.28888e-05,99.9957616006,0.1,3254.25,237.660313613,4656.3203018,1.01389,4656.36,100,99.997043697,4656.3203018,0.0101399,100,0.01,4.2897e-09,1.00003,237.660313613,1,0.977791
1.00019,0.0095316,17.6533,500.0,4656.97247649,7.64491e-05,99.9924373488,0.1,3254.71,325.251340849,4656.97247649,1.01427,4657.05,100,99.9935154352,4656.97247649,0.0101408,100,0.01,7.64194e-09,1.00006,325.251340849,1,0.953345
1.00103,0.00940632,36.7216,499.67,4652.94994252,0.000165691,99.9836118467,0.1,3250.37,1511.76458271,4652.94994252,1.02616,4653.17,100,99.9850414721,4652.94994252,0.0102511,100,0.01,1.65351e-08,1.00015,1511.76458271,1,0.941598
0.997768,0.0096864,15.8337,500.0,4655.24461295,7.19663e-05,99.9928280029,0.1,3253.3,256.371760821,4655.24461295,1.01112,4655.31,100,99.9950411395,4655.24461295,0.0101338,100,0.01,7.22887e-09,1.00005,256.371760821,1,0.966478
1.00013,0.00977053,14.8083,500.0,4656.34190226,2.92382e-05,99.9971203491,0.1,3252.61,222.992406699,4656.34190226,1.01381,4656.38,100,99.9976397118,4656.34190226,0.0101367,100,0.01,2.92304e-09,1.00002,222.992406699,1,0.977183
0.998681,0.00898452,16.2002,500.0,4656.807405,0.000222996,99.9778415785,0.1,3255.08,288.623685687,4656.807405,1.01447,4656.97,100,99.9893438252,4656.807405,0.0101581,100,0.01,2.23586e-08,1.00011,288.623685687,1,0.897267
0.999891,0.00973411,18.7781,500.0,4654.63448628,7.12598e-05,99.9929347853,0.1,3251.42,360.110008046,4654.63448628,1.02202,4654.7,100,99.9959232085,4654.63448628,0.0102213,100,0.01,7.12754e-09,1.00004,360.110008046,1,0.973305
1.00067,0.0098691,13.2545,500.0,4656.67386662,3.10578e-05,99.9969351114,0.1,3254.34,177.739346943,4656.67386662,1.01923,4656.71,100,99.9981999721,4656.67386662,0.0101855,100,0.01,3.10161e-09,1.00002,177.739346943,1,0.987573
0.999888,0.00973898,15.8105,500.0,4657.14866003,5.76111e-05,99.9942813744,0.1,3255.11,255.502164798,4657.14866003,1.0211,4657.21,100,99.9955656111,4657.14866003,0.0102121,100,0.01,5.7624e-09,1.00004,255.502164798,1,0.973789
0.999669,0.00973118,16.6767,500.0,4655.86595628,6.14383e-05,99.9939405287,0.1,3252.51,283.90691795,4655.86595628,1.02648,4655.93,100,99.995279535,4655.86595628,0.0102682,100,0.01,6.1479e-09,1.00005,283.90691795,1,0.972795
0.999864,0.00976467,14.8049,500.0,4657.13222667,3.06648e-05,99.9969517124,0.1,3254.78,224.302005467,4657.13222667,1.0104,4657.17,100,99.9978065972,4657.13222667,0.0101054,100,0.01,3.06731e-09,1.00002,224.302005467,1,0.976334
0.999637,0.00988333,10.7452,500.0,4659.24862339,1.33149e-05,99.998675833,0.1,3256.83,116.938683842,4659.24862339,1.00658,4659.27,100,99.999117859,4659.24862339,0.0100694,100,0.01,1.33246e-09,1.00001,116.938683842,1,0.987974
0.999847,0.00988638,12.0745,500.0,4658.86174722,1.4898e-05,99.9985196872,0.1,3256.65,148.000440214,4658.86174722,1.01171,4658.88,100,99.9988675246,4658.86174722,0.0101186,100,0.01,1.49026e-09,1.00001,148.000440214,1,0.988487
0.999595,0.00990951,13.0919,500.0,4655.80026442,1.21054e-05,99.9987902625,0.1,3253.78,173.606311719,4655.80026442,1.00669,4655.82,100,99.9994277987,4655.80026442,0.010071,100,0.01,1.21152e-09,1.00001,173.606311719,1,0.99055
1.00052,0.009835,15.1368,500.0,4656.91320107,4.05992e-05,99.995973875,0.1,3254.51,233.911337178,4656.91320107,1.01526,4656.95,100,99.9974489863,4656.91320107,0.0101473,100,0.01,4.05575e-09,1.00003,233.911337178,1,0.984006
0.999489,0.00973776,14.2129,500.0,4657.38897198,4.66886e-05,99.9953896494,0.1,3255.44,206.287529433,4657.38897198,1.01592,4657.44,100,99.9964953697,4657.38897198,0.0101644,100,0.01,4.67363e-09,1.00004,206.287529433,1,0.973278
0.999932,0.00970209,16.0009,500.0,4656.62677866,5.00726e-05,99.9950712556,0.1,3254.15,260.535830834,4656.62677866,1.01776,4656.67,100,99.9968172133,4656.62677866,0.0101783,100,0.01,5.00794e-09,1.00003,260.535830834,1,0.970142
0.999782,0.00980102,12.8163,500.0,4658.6313445,2.57512e-05,99.9974550896,0.1,3256.26,166.228577546,4658.6313445,1.01312,4658.65,100,99.9987125562,4658.6313445,0.0101334,100,0.01,2.57625e-09,1.00001,166.228577546,1,0.979887
0.999794,0.00985556,14.4543,500.0,4655.97494627,3.24312e-05,99.996787441,0.1,3253.82,212.067865196,4655.97494627,1.01407,4656.01,100,99.9971032982,4655.97494627,0.0101428,100,0.01,3.24445e-09,1.00003,212.067865196,1,0.985353
1.0001,0.00987951,15.1453,500.0,4654.96452304,2.25997e-05,99.9977495898,0.1,3253.14,233.028909078,4654.96452304,1.01251,4655.0,100,99.9976635525,4654.96452304,0.0101241,100,0.01,2.25952e-09,1.00002,233.028909078,1,0.988049
0.999707,0.00985177,10.5399,500.0,4659.24206461,1.87113e-05,99.9981150138,0.1,3257.01,112.926530888,4659.24206461,1.01249,4659.27,100,99.998629112,4659.24206461,0.0101279,100,0.01,1.87223e-09,1.00001,112.926530888,1,0.984888
0.999357,0.00987105,14.1825,500.0,4657.96509636,1.19534e-05,99.9988281443,0.1,3255.56,205.201066382,4657.96509636,1.00996,4657.99,100,99.998998652,4657.96509636,0.0101061,100,0.01,1.19688e-09,1.00001,205.201066382,1,0.98647
1.00006,0.00979299,12.9121,500.0,4658.08447703,3.98044e-05,99.9960483157,0.1,3255.92,170.516376064,4658.08447703,1.0139,4658.12,100,99.9970556172,4658.08447703,0.0101384,100,0.01,3.97999e-09,1.00003,170.516376064,1,0.979355
0.999838,0.00983295,13.8579,500.0,4657.05022199,2.74522e-05,99.9973026277,0.1,3254.31,195.86728627,4657.05022199,1.01016,4657.08,100,99.9984264621,4657.05022199,0.0101032,100,0.01,2.74611e-09,1.00002,195.86728627,1,0.983137
0.999112,0.00977793,14.5855,500.0,4655.76893426,8.14318e-05,99.9919137789,0.1,3253.22,216.670073513,4655.76893426,1.03156,4655.84,100,99.9942186837,4655.76893426,0.0103248,100,0.01,8.15766e-09,1.00006,216.670073513,1,0.976925
0.998821,0.0098832,14.7148,500.0,4657.06636133,2.75202e-05,99.9972616888,0.1,3254.73,219.886194835,4657.06636133,1.0134,4657.1,100,99.9977350748,4657.06636133,0.010146,100,0.01,2.75853e-09,1.00002,219.886194835,1,0.987154
0.997946,0.0096426,17.3662,500.0,4655.90376538,0.000103286,99.989729602,0.1,3253.65,309.350500028,4655.90376538,1.01503,4655.99,100,99.9944451557,4655.90376538,0.0101712,100,0.01,1.03711e-08,1.00006,309.350500028,1,0.962279
0.999384,0.00972616,17.5043,500.0,4653.23764201,4.78466e-05,99.9952403125,0.1,3250.98,314.26386972,4653.23764201,1.01414,4653.3,100,99.9957205696,4653.23764201,0.0101476,100,0.01,4.79056e-09,1.00004,314.26386972,1,0.972018
1.00092,0.00860162,44.3354,499.51,4653.01298437,0.000558117,99.9448901521,0.1,3251.4,2617.15183275,4653.01298437,1.03245,4653.72,100,99.9547686217,4653.01298437,0.010315,100,0.01,5.5709e-08,1.00045,2617.15183275,1,0.860954
0.999282,0.00991368,10.6317,500.0,4659.04625461,8.4024e-06,99.9991678039,0.1,3256.83,114.42141176,4659.04625461,1.00509,4659.06,100,99.9995827692,4659.04625461,0.0100581,100,0.01,8.41447e-10,1.0,114.42141176,1,0.990657
1.00011,0.00983411,11.8501,500.0,4659.6681537,2.4812e-05,99.9975207596,0.1,3257.44,143.785784998,4659.6681537,1.01462,4659.7,100,99.9979019605,4659.6681537,0.0101451,100,0.01,2.48066e-09,1.00002,143.785784998,1,0.983517
0.996494,0.00862005,19.3231,500.0,4656.40318798,0.000527289,99.9474606583,0.1,3253.96,435.780186424,4656.40318798,1.01723,4656.72,100,99.980501163,4656.40318798,0.0102081,100,0.01,5.31005e-08,1.0002,435.780186424,1,0.858983
1.00017,0.00974328,10.6412,500.0,4660.79785526,4.41969e-05,99.9956025399,0.1,3257.45,116.199422057,4660.79785526,1.0184,4660.83,100,99.9975085879,4660.79785526,0.0101823,100,0.01,4.41821e-09,1.00002,116.199422057,1,0.974492
0.999704,0.0094303,13.6646,500.0,4655.97098387,8.64014e-05,99.9914492811,0.1,3253.93,192.340506765,4655.97098387,1.01401,4656.04,100,99.9946239501,4655.97098387,0.0101431,100,0.01,8.64525e-09,1.00005,192.340506765,1,0.942751
1.00007,0.00977813,15.4632,500.0,4656.00749087,6.97259e-05,99.9930847863,0.1,3253.48,244.588144019,4656.00749087,1.01975,4656.08,100,99.9951960964,4656.00749087,0.0101968,100,0.01,6.97164e-09,1.00005,244.588144019,1,0.97788
0.999132,0.00966071,16.6888,500.0,4656.0352865,4.97207e-05,99.9950940368,0.1,3253.68,286.266270262,4656.0352865,1.01593,4656.1,100,99.99567289,4656.0352865,0.0101681,100,0.01,4.98072e-09,1.00004,286.266270262,1,0.965232
0.998759,0.00957345,16.0769,500.0,4656.34993306,8.72493e-05,99.9913228022,0.1,3254.41,268.216084388,4656.34993306,1.01165,4656.43,100,99.9941710055,4656.34993306,0.0101291,100,0.01,8.74663e-09,1.00006,268.216084388,1,0.956156
0.998949,0.00967584,14.1788,500.0,4657.2971717,7.56252e-05,99.9925195623,0.1,3254.55,205.513171303,4657.2971717,1.01244,4657.35,100,99.9955298515,4657.2971717,0.0101351,100,0.01,7.57844e-09,1.00004,205.513171303,1,0.966567
0.999928,0.009874,11.628,500.0,4659.76569079,1.68043e-05,99.9983290634,0.1,3257.53,137.46727941,4659.76569079,1.01077,4659.79,100,99.9985099061,4659.76569079,0.0101085,100,0.01,1.68067e-09,1.00001,137.46727941,1,0.987329
1.00006,0.0097973,14.187,500.0,4658.33726251,3.805e-05,99.9961856432,0.1,3256.01,206.319481591,4658.33726251,1.01423,4658.39,100,99.9964953697,4658.33726251,0.0101416,100,0.01,3.80454e-09,1.00004,206.319481591,1,0.979789
1.00066,0.00984553,14.9628,500.0,4657.0547791,2.82225e-05,99.9972285937,0.1,3254.59,228.375101646,4657.0547791,1.01314,4657.09,100,99.9974966676,4657.0547791,0.0101248,100,0.01,2.81854e-09,1.00003,228.375101646,1,0.9852
0.999589,0.00967563,13.2658,500.0,4658.6112341,3.43732e-05,99.9965692643,0.1,3256.29,180.077402923,4658.6112341,1.01015,4658.65,100,99.997711234,4658.6112341,0.0101056,100,0.01,3.44015e-09,1.00002,180.077402923,1,0.967165
1.00016,0.00987739,15.3572,500.0,4656.72389374,3.16888e-05,99.9968763387,0.1,3254.41,239.591608769,4656.72389374,1.0232,4656.76,100,99.9979496423,4656.72389374,0.0102303,100,0.01,3.16786e-09,1.00002,239.591608769,1,0.987898
1.00081,0.00985839,15.0247,500.0,4658.3479111,1.72673e-05,99.9982809945,0.1,3255.78,229.184835001,4658.3479111,1.01066,4658.37,100,99.9985814296,4658.3479111,0.0100984,100,0.01,1.72392e-09,1.00001,229.184835001,1,0.986642
0.999754,0.00980766,15.2546,500.0,4656.9980416,4.99633e-05,99.9950627493,0.1,3255.29,238.088095514,4656.9980416,1.02087,4657.05,100,99.9953033746,4656.9980416,0.0102112,100,0.01,4.99879e-09,1.00005,238.088095514,1,0.980525
1.00022,0.00986257,13.7043,500.0,4657.30942683,1.77126e-05,99.9982304021,0.1,3254.66,191.37040736,4657.30942683,1.01128,4657.34,100,99.998819842,4657.30942683,0.0101105,100,0.01,1.77046e-09,1.00001,191.37040736,1,0.986479
0.999128,0.00970979,17.54,500.0,4657.44264779,6.60013e-05,99.9934638572,0.1,3255.59,320.821726372,4657.44264779,1.01858,4657.52,100,99.9953510538,4657.44264779,0.0101947,100,0.01,6.61166e-09,1.00005,320.821726372,1,0.970132
1.00224,0.00910391,32.3932,499.66,4656.6010008,0.000225243,99.9778023368,0.1,3254.25,1245.72129417,4656.6010008,1.02774,4656.94,100,99.9777724093,4656.6010008,0.0102545,100,0.01,2.24236e-08,1.00022,1245.72129417,1,0.912432
1.00022,0.00956381,15.9714,500.0,4656.41943963,8.13692e-05,99.9919608498,0.1,3252.83,266.658451425,4656.41943963,1.01727,4656.49,100,99.9948146648,4656.41943963,0.0101705,100,0.01,8.13339e-09,1.00005,266.658451425,1,0.956589
0.999859,0.00976242,15.5253,500.0,4657.63389823,6.17554e-05,99.9938882711,0.1,3255.59,245.653184675,4657.63389823,1.02147,4657.69,100,99.995064979,4657.63389823,0.0102161,100,0.01,6.17729e-09,1.00005,245.653184675,1,0.976104
1.00052,0.00984152,14.317,500.0,4659.53360083,4.15123e-05,99.9959014559,0.1,3255.91,208.922848558,4659.53360083,1.02017,4659.58,100,99.9965907306,4659.53360083,0.0101964,100,0.01,4.14692e-09,1.00003,208.922848558,1,0.984663
0.999746,0.00983847,16.0149,500.0,4656.6000732,3.1786e-05,99.9968483329,0.1,3252.71,262.854818912,4656.6000732,1.01329,4656.64,100,99.9974251456,4656.6000732,0.0101355,100,0.01,3.18021e-09,1.00003,262.854818912,1,0.983597
1.00015,0.00979728,16.1583,500.0,4655.61040708,3.14871e-05,99.9968915721,0.1,3253.37,265.651649921,4655.61040708,1.00887,4655.65,100,99.9979377218,4655.61040708,0.0100871,100,0.01,3.14774e-09,1.00002,265.651649921,1,0.979879
0.999698,0.00971967,13.9891,500.0,4658.64598017,9.29796e-05,99.9907586494,0.1,3256.46,200.715417217,4658.64598017,1.02926,4658.71,100,99.994731227,4658.64598017,0.0102957,100,0.01,9.30357e-09,1.00005,200.715417217,1,0.971674
0.999269,0.0096574,14.3249,500.0,4655.57754297,5.55602e-05,99.9944725086,0.1,3253.17,209.323608692,4655.57754297,1.01496,4655.63,100,99.9961377682,4655.57754297,0.010157,100,0.01,5.56415e-09,1.00004,209.323608692,1,0.965034
1.00051,0.00976901,15.8786,500.0,4655.32150984,4.59965e-05,99.9954362954,0.1,3252.66,256.95897461,4655.32150984,1.02028,4655.38,100,99.9961139282,4655.32150984,0.0101975,100,0.01,4.59495e-09,1.00004,256.95897461,1,0.9774
0.999911,0.00985145,12.4983,500.0,4657.32355743,2.23282e-05,99.9977911304,0.1,3255.59,158.521610618,4657.32355743,1.0113,4657.35,100,99.9982238131,4657.32355743,0.0101139,100,0.01,2.23321e-09,1.00002,158.521610618,1,0.985058
1.00026,0.00907397,20.1601,500.0,4657.31792576,0.000212412,99.978966963,0.1,3254.87,464.376222201,4657.31792576,1.02413,4657.5,100,99.9868886974,4657.31792576,0.0102386,100,0.01,2.123e-08,1.00013,464.376222201,1,0.907635
0.999965,0.00980648,14.0589,500.0,4656.46287949,1.86386e-05,99.9981422034,0.1,3254.59,201.234563684,4656.46287949,1.00739,4656.49,100,99.9990582555,4656.46287949,0.0100742,100,0.01,1.864e-09,1.00001,201.234563684,1,0.980614
1.00088,0.00980171,15.6174,500.0,4656.23723325,3.28283e-05,99.9967223105,0.1,3254.19,248.361867309,4656.23723325,1.01437,4656.29,100,99.996721852,4656.23723325,0.0101348,100,0.01,3.27709e-09,1.00003,248.361867309,1,0.981029
0.999242,0.00839837,16.7864,500.0,4656.83396418,0.000547016,99.9458198619,0.1,3254.51,303.601840225,4656.83396418,1.02126,4657.07,100,99.9833254013,4656.83396418,0.0102204,100,0.01,5.47847e-08,1.00017,303.601840225,1,0.8392
0.999978,0.00994026,12.1362,500.0,4658.48176103,4.25969e-06,99.9995765608,0.1,3256.37,149.087259147,4658.48176103,1.00414,4658.49,100,99.9997735029,4658.48176103,0.0100416,100,0.01,4.25987e-10,1.0,149.087259147,1,0.994005
0.99849,0.00967584,14.0383,500.0,4657.19226855,7.23397e-05,99.9928408313,0.1,3254.6,202.856768327,4657.19226855,1.02527,4657.26,100,99.9953987331,4657.19226855,0.0102682,100,0.01,7.25586e-09,1.00005,202.856768327,1,0.966123
1.00025,0.00985864,14.5965,500.0,4656.02829196,1.57212e-05,99.998463085,0.1,3254.0,216.041069404,4656.02829196,1.01245,4656.05,100,99.9987960007,4656.02829196,0.0101219,100,0.01,1.57132e-09,1.00001,216.041069404,1,0.986114
0.999502,0.00968274,15.3595,500.0,4658.11226021,5.38523e-05,99.9946836892,0.1,3255.84,241.75336013,4658.11226021,1.01623,4658.17,100,99.9969244949,4658.11226021,0.0101674,100,0.01,5.3906e-09,1.00003,241.75336013,1,0.967791
0.999647,0.00975532,15.1542,500.0,4656.29215421,6.02195e-05,99.994012898,0.1,3254.34,234.855629775,4656.29215421,1.02712,4656.34,100,99.99653113,4656.29215421,0.0102748,100,0.01,6.0262e-09,1.00003,234.855629775,1,0.975188
0.999276,0.00973378,14.0153,500.0,4656.28725446,6.49643e-05,99.9935793404,0.1,3253.27,200.889706021,4656.28725446,1.01405,4656.35,100,99.9949219421,4656.28725446,0.0101478,100,0.01,6.50585e-09,1.00005,200.889706021,1,0.972674
1.00052,0.00986754,12.8265,500.0,4658.2239624,1.47639e-05,99.9985511902,0.1,3255.53,166.632517431,4658.2239624,1.0072,4658.24,100,99.9986171914,4658.2239624,0.0100667,100,0.01,1.47484e-09,1.00001,166.632517431,1,0.987272
1.00026,0.00987506,15.5463,500.0,4657.49750648,2.21171e-05,99.9978071473,0.1,3254.41,245.624221064,4657.49750648,1.01513,4657.53,100,99.9981046082,4657.49750648,0.0101487,100,0.01,2.21057e-09,1.00002,245.624221064,1,0.987759
0.999994,0.0098681,13.668,500.0,4657.92701549,2.0434e-05,99.9979782295,0.1,3255.82,189.724546593,4657.92701549,1.01207,4657.96,100,99.9981999721,4657.92701549,0.0101207,100,0.01,2.04342e-09,1.00002,189.724546593,1,0.986805
0.999821,0.0098714,14.9295,500.0,4656.65371112,3.60641e-05,99.9963678579,0.1,3254.18,227.102812251,4656.65371112,1.01747,4656.69,100,99.9968887343,4656.65371112,0.0101765,100,0.01,3.60769e-09,1.00003,227.102812251,1,0.986964
0.999839,0.00985123,15.4614,500.0,4657.40232044,1.50855e-05,99.9985311207,0.1,3255.1,243.89308066,4657.40232044,1.00756,4657.43,100,99.9991774627,4657.40232044,0.0100773,100,0.01,1.50904e-09,1.00001,243.89308066,1,0.984964
0.999071,0.00962599,16.1055,500.0,4656.25351455,7.50211e-05,99.9925624717,0.1,3254.2,267.477118942,4656.25351455,1.01256,4656.34,100,99.9935750321,4656.25351455,0.010135,100,0.01,7.51607e-09,1.00006,267.477118942,1,0.961704
1.00044,0.00955438,18.8608,500.0,4656.74024781,9.21298e-05,99.9908951039,0.1,3254.45,381.172625837,4656.74024781,1.01452,4656.84,100,99.9926214894,4656.74024781,0.0101408,100,0.01,9.20493e-09,1.00007,381.172625837,1,0.955855
0.999694,0.00980384,13.9278,500.0,4656.43747515,4.46399e-05,99.9955584828,0.1,3254.37,197.823824195,4656.43747515,1.01194,4656.47,100,99.9972582615,4656.43747515,0.0101225,100,0.01,4.46672e-09,1.00003,197.823824195,1,0.980084
0.998594,0.00956835,18.6463,500.0,4654.83161338,0.000102139,99.9898546666,0.1,3252.74,361.125942647,4654.83161338,1.01457,4654.93,100,99.9939802933,4654.83161338,0.01016,100,0.01,1.02427e-08,1.00006,361.125942647,1,0.95549
0.999878,0.00979823,13.2234,500.0,4656.0138894,2.9273e-05,99.9970890949,0.1,3253.94,177.755390592,4656.0138894,1.01137,4656.05,100,99.9975562693,4656.0138894,0.0101149,100,0.01,2.92801e-09,1.00002,177.755390592,1,0.979703
0.999651,0.00956456,14.0171,500.0,4655.9694458,8.4644e-05,99.991631975,0.1,3253.86,201.132169601,4655.9694458,1.0149,4656.03,100,99.9948265845,4655.9694458,0.0101526,100,0.01,8.47032e-09,1.00005,201.132169601,1,0.956123
1.00005,0.00984798,14.383,500.0,4656.51554556,3.96738e-05,99.9960940459,0.1,3253.7,209.971332181,4656.51554556,1.02389,4656.55,100,99.9974966676,4656.51554556,0.0102384,100,0.01,3.96702e-09,1.00003,209.971332181,1,0.984844
