AvgDiscRet,VanillaAvgRet,MinVanillaIw,Bound,MinNormIw,BatchSize,eRenyi2,MaxNormIw,AvgEpLen,AvgRet,ESSRenyi,VarVanillaIw,VarDiscRet,AvgNormIw,Delta,MaxVanillaIw,VarNormIw,EpsThisIter,J,VarRet,VarJ,IterType,AvgVanillaIw,ESSClassic
-82.8809841974,-82.8809841974,0.0208861,-103.61,0.000109177,200,1.22249,0.0126425,114.15,-82.8809841974,163.600398908,0.227759,7276.87335558,0.005,0.5,2.41857,6.22331e-06,100,-70.9966,7276.87335558,57.0457,1,0.956527,160.29651437
-84.6343148537,-84.6343148537,1.0,-126.349,0.01,200,1.0,0.01,117.08,-84.6343148537,200.0,,7224.09062513,0.01,0.5,1.0,3.50449e-18,100,-84.6343,7224.09062513,84.5686,2,1.0,100.0
-76.1849201506,-76.1849201506,0.191287,-107.956,0.000942455,200,1.11643,0.0210213,106.79,-76.1849201506,179.142304129,0.156958,4982.4928079,0.005,0.5,4.26661,3.81009e-06,100,-76.79,4982.4928079,66.4414,1,1.01483,173.665137614
-86.1623884884,-86.1623884884,1.0,-127.877,0.01,200,1.0,0.01,118.21,-86.1623884884,200.0,,8409.28549893,0.01,0.5,1.0,3.50449e-18,100,-86.1624,8409.28549893,91.2425,2,1.0,100.0
-64.2726146975,-64.2726146975,0.321302,-103.554,0.00164134,200,1.04553,0.0091612,92.68,-64.2726146975,191.291399284,0.0378806,1357.34837037,0.005,0.5,1.79336,9.88528e-07,100,-73.3941,1357.34837037,64.6311,1,0.978778,192.429150424
-65.7432017641,-65.7432017641,1.0,-107.446,0.01,200,1.0,0.01,94.92,-65.7432017641,200.0,,1354.53231531,0.01,0.5,1.0,3.50449e-18,100,-65.7432,1354.53231531,36.6195,2,1.0,100.0
-74.6271252881,-74.6271252881,0.258923,-98.0931,0.00128149,200,1.07419,0.00837502,104.7,-74.6271252881,186.186921627,0.0727593,5009.43076394,0.005,0.5,1.69216,1.78229e-06,100,-67.5196,5009.43076394,45.947,1,1.01024,186.752677095
-71.7291716963,-71.7291716963,1.0,-113.443,0.01,200,1.0,0.01,100.96,-71.7291716963,200.0,,3815.6834577,0.01,0.5,1.0,3.50449e-18,100,-71.7292,3815.6834577,61.4616,2,1.0,100.0
-80.3393782462,-80.3393782462,0.0560745,-102.435,0.00026403,200,1.22791,0.0082751,111.77,-80.3393782462,162.877954364,0.206799,6114.00656475,0.005,0.5,1.75746,4.58484e-06,100,-69.7501,6114.00656475,47.3821,1,1.0619,169.136542055
-83.1717517464,-83.1717517464,1.0,-124.886,0.01,200,1.0,0.01,114.9,-83.1717517464,200.0,,7270.52274027,0.01,0.5,1.0,3.50449e-18,100,-83.1717,7270.52274027,84.8399,2,1.0,100.0
-75.7913812107,-75.7913812107,0.20232,-107.116,0.00100928,200,1.12822,0.00778209,105.66,-75.7913812107,177.270059328,0.122077,5003.19276579,0.005,0.5,1.56,3.03792e-06,100,-75.786,5003.19276579,67.8156,1,1.0023,178.426583173
-74.3040967815,-74.3040967815,1.0,-116.015,0.01,200,1.0,0.01,105.49,-74.3040967815,200.0,,3764.09540318,0.01,0.5,1.0,3.50449e-18,100,-74.3041,3764.09540318,61.0447,2,1.0,100.0
-70.2798591013,-70.2798591013,0.120601,-98.8576,0.000611871,200,1.11268,0.00748715,100.22,-70.2798591013,179.745685147,0.111697,2589.51372052,0.005,0.5,1.47573,2.87518e-06,100,-67.7462,2589.51372052,36.2915,1,0.985506,179.463662693
-76.9868382731,-76.9868382731,1.0,-118.701,0.01,200,1.0,0.01,108.06,-76.9868382731,200.0,,4954.83628662,0.01,0.5,1.0,3.50449e-18,100,-76.9868,4954.83628662,70.0378,2,1.0,100.0
-72.9065639532,-72.9065639532,0.416111,-103.688,0.0020813,200,1.06573,0.00842407,103.41,-72.9065639532,187.664671476,0.0681866,3786.96093369,0.005,0.5,1.68421,1.70588e-06,100,-73.2373,3786.96093369,55.8715,1,0.999643,187.284516893
-64.6903813523,-64.6903813523,1.0,-106.404,0.01,200,1.0,0.01,92.96,-64.6903813523,200.0,,1360.0338841,0.01,0.5,1.0,3.50449e-18,100,-64.6904,1360.0338841,36.6938,2,1.0,100.0
-72.3480552353,-72.3480552353,0.603753,-97.8956,0.00303251,200,1.00817,0.00569133,101.92,-72.3480552353,198.380060891,0.00966836,3798.98867328,0.005,0.5,1.13311,2.43916e-07,100,-68.2795,3798.98867328,48.7003,1,0.995467,198.077106508
-72.4493706429,-72.4493706429,1.0,-114.163,0.01,200,1.0,0.01,102.39,-72.4493706429,200.0,,3816.03766086,0.01,0.5,1.0,3.50449e-18,100,-72.4494,3816.03766086,61.4644,2,1.0,100.0
-82.2712833406,-82.2712833406,0.187153,-105.119,0.000980075,200,1.12393,0.0106823,114.83,-82.2712833406,177.947689335,0.0960636,6081.98715428,0.005,0.5,2.03988,2.63441e-06,100,-73.8484,6081.98715428,54.3776,1,0.95479,181.020115349
-76.0078343007,-76.0078343007,1.0,-117.722,0.01,200,1.0,0.01,106.43,-76.0078343007,200.0,,5010.27328592,0.01,0.5,1.0,3.50449e-18,100,-76.0078,5010.27328592,70.4285,2,1.0,100.0
-75.4394859909,-75.4394859909,0.363124,-104.156,0.00188245,200,1.07952,0.0116868,105.18,-75.4394859909,185.266853385,0.0860489,5003.6545623,0.005,0.5,2.25437,2.3125e-06,100,-73.5093,5003.6545623,62.4374,1,0.964498,183.143828381
-83.3931294928,-83.3931294928,1.0,-125.107,0.01,200,1.0,0.01,114.63,-83.3931294928,200.0,,7271.98888851,0.01,0.5,1.0,3.50449e-18,100,-83.3931,7271.98888851,84.8485,2,1.0,100.0
-79.6861148813,-79.6861148813,0.654492,-110.744,0.00327967,200,1.02207,0.00854902,110.56,-79.6861148813,195.680596274,0.0224938,6160.91416158,0.005,0.5,1.70604,5.64826e-07,100,-80.924,6160.91416158,79.1631,1,0.997801,195.602808642
-65.6287556659,-65.6287556659,1.0,-107.34,0.01,200,1.0,0.01,94.61,-65.6287556659,200.0,,1366.85120194,0.01,0.5,1.0,3.50449e-18,100,-65.6288,1366.85120194,36.7856,2,1.0,100.0
-67.3051663671,-67.3051663671,0.620421,-95.4632,0.00309434,200,1.02426,0.00769047,95.6,-67.3051663671,195.261981363,0.0252293,2619.97418186,0.005,0.5,1.54196,6.27578e-07,100,-65.6118,2619.97418186,38.8792,1,1.00251,195.126234807
-61.620196871,-61.620196871,1.0,-70.8913,0.01,200,1.0,0.01,89.74,-61.620196871,200.0,,83.0049108652,0.01,0.5,1.0,3.50449e-18,100,-61.6202,83.0049108652,9.06503,2,1.0,100.0
-69.3950058819,-69.3950058819,0.159917,-94.1662,0.000815322,200,1.05413,0.00810223,98.83,-69.3950058819,189.730184466,0.0672622,2575.96546545,0.005,0.5,1.58917,1.74839e-06,100,-63.8823,2575.96546545,24.8892,1,0.980701,186.988230757
-82.0416379306,-82.0416379306,1.0,-123.755,0.01,200,1.0,0.01,112.9,-82.0416379306,200.0,,7313.97761752,0.01,0.5,1.0,3.50449e-18,100,-82.0416,7313.97761752,85.0931,2,1.0,100.0
-69.7327694543,-69.7327694543,0.000824392,-103.773,4.43237e-06,200,1.41838,0.0109331,99.18,-69.7327694543,141.006052668,0.428662,2576.30488879,0.005,0.5,2.03349,1.23914e-05,100,-68.644,2576.30488879,44.3142,1,0.929967,133.94253805
-78.6856726386,-78.6856726386,1.0,-120.4,0.01,200,1.0,0.01,109.3,-78.6856726386,200.0,,6183.45050401,0.01,0.5,1.0,3.50449e-18,100,-78.6857,6183.45050401,78.2408,2,1.0,100.0
-76.9560032776,-76.9560032776,0.705541,-106.036,0.00352269,200,1.07158,0.0109984,107.72,-76.9560032776,186.640382865,0.0737202,4992.34264819,0.005,0.5,2.20282,1.83776e-06,100,-75.5027,4992.34264819,65.0664,1,1.00142,186.36849934
-80.1965522493,-80.1965522493,1.0,-121.91,0.01,200,1.0,0.01,112.03,-80.1965522493,200.0,,6126.58889532,0.01,0.5,1.0,3.50449e-18,100,-80.1965,6126.58889532,77.8802,2,1.0,100.0
-78.2939042507,-78.2939042507,0.122622,-106.699,0.000621007,200,1.1266,0.00792828,109.71,-78.2939042507,177.526025687,0.137896,4938.23540324,0.005,0.5,1.5655,3.53675e-06,100,-75.3915,4938.23540324,64.8713,1,0.987287,175.321336311
-83.7346705483,-83.7346705483,1.0,-125.449,0.01,200,1.0,0.01,115.41,-83.7346705483,200.0,,7268.0414826,0.01,0.5,1.0,3.50449e-18,100,-83.7347,7268.0414826,84.8255,2,1.0,100.0
-72.5396569672,-72.5396569672,0.417735,-106.549,0.00202805,200,1.06282,0.0107359,102.24,-72.5396569672,188.178626629,0.0584032,3816.08319459,0.005,0.5,2.21137,1.37656e-06,100,-76.1401,3816.08319459,67.1846,1,1.02989,189.611787174
-80.5548045653,-80.5548045653,1.0,-122.269,0.01,200,1.0,0.01,112.39,-80.5548045653,200.0,,6131.58097654,0.01,0.5,1.0,3.50449e-18,100,-80.5548,6131.58097654,77.9119,2,1.0,100.0
-74.2175503212,-74.2175503212,0.71092,-106.204,0.00360754,200,1.04129,0.00863825,103.91,-74.2175503212,192.068850364,0.0309132,5016.57994509,0.005,0.5,1.70229,7.96023e-07,100,-76.1054,5016.57994509,69.3601,1,0.985324,193.858234789
-76.9992835324,-76.9992835324,1.0,-118.713,0.01,200,1.0,0.01,108.32,-76.9992835324,200.0,,4975.97844793,0.01,0.5,1.0,3.50449e-18,100,-76.9993,4975.97844793,70.187,2,1.0,100.0
-70.4060437983,-70.4060437983,0.154362,-101.761,0.000765375,200,1.0853,0.0066112,99.34,-70.4060437983,184.281497045,0.0791834,3839.79222392,0.005,0.5,1.33336,1.9467e-06,100,-71.032,3839.79222392,57.8778,1,1.00841,185.618469023
-69.6016598366,-69.6016598366,1.0,-111.313,0.01,200,1.0,0.01,98.99,-69.6016598366,200.0,,2572.15060129,0.01,0.5,1.0,3.50449e-18,100,-69.6017,2572.15060129,50.4622,2,1.0,100.0
-79.9325134246,-79.9325134246,0.061566,-103.343,0.000306787,200,1.07092,0.00697794,111.24,-79.9325134246,186.754732758,0.0707629,6152.61252564,0.005,0.5,1.40033,1.75711e-06,100,-72.8159,6152.61252564,59.6681,1,1.0034,186.927699322
-76.352499063,-76.352499063,1.0,-118.066,0.01,200,1.0,0.01,106.69,-76.352499063,200.0,,4994.05503542,0.01,0.5,1.0,3.50449e-18,100,-76.3525,4994.05503542,70.3144,2,1.0,100.0
-77.5169721565,-77.5169721565,0.0839043,-105.595,0.00041992,200,1.11144,0.00843715,109.1,-77.5169721565,179.946320334,0.12417,4961.31369767,0.005,0.5,1.68583,3.11015e-06,100,-74.4989,4961.31369767,62.4338,1,0.99905,177.97014651
-79.7192075363,-79.7192075363,1.0,-121.433,0.01,200,1.0,0.01,110.5,-79.7192075363,200.0,,6153.29913379,0.01,0.5,1.0,3.50449e-18,100,-79.7192,6153.29913379,78.0498,2,1.0,100.0
-69.1949614854,-69.1949614854,0.158388,-101.39,0.000785037,200,1.10913,0.00746653,98.7,-69.1949614854,180.321257256,0.105981,2599.09085629,0.005,0.5,1.50643,2.60354e-06,100,-70.3253,2599.09085629,54.64,1,1.00879,181.221649158
-82.5581893268,-82.5581893268,1.0,-124.272,0.01,200,1.0,0.01,113.99,-82.5581893268,200.0,,7330.39839655,0.01,0.5,1.0,3.50449e-18,100,-82.5582,7330.39839655,85.1886,2,1.0,100.0
-68.615801013,-68.615801013,0.0851033,-103.226,0.000425052,200,1.15968,0.0103022,97.8,-68.615801013,172.461704167,0.137728,2585.99702996,0.005,0.5,2.06269,3.4357e-06,100,-71.462,2585.99702996,57.436,1,1.00109,175.941575923
-77.4377088273,-77.4377088273,1.0,-119.152,0.01,200,1.0,0.01,107.5,-77.4377088273,200.0,,6204.40390724,0.01,0.5,1.0,3.50449e-18,100,-77.4377,6204.40390724,78.3732,2,1.0,100.0
-71.3293386239,-71.3293386239,0.540917,-102.592,0.00258013,200,1.06727,0.0149841,101.93,-71.3293386239,187.393767911,0.119111,2572.65519508,0.005,0.5,3.14138,2.71002e-06,100,-72.1195,2572.65519508,56.316,1,1.04824,180.528421967
-66.379131279,-66.379131279,1.0,-108.093,0.01,200,1.0,0.01,95.33,-66.379131279,200.0,,1352.28834716,0.01,0.5,1.0,3.50449e-18,100,-66.3791,1352.28834716,36.5891,2,1.0,100.0
-68.2996742566,-68.2996742566,0.14165,-95.6241,0.000719313,200,1.07311,0.00770361,97.32,-68.2996742566,186.373461525,0.0796409,2592.12966033,0.005,0.5,1.51702,2.05372e-06,100,-65.0685,2592.12966033,27.8155,1,0.984618,184.887652926
-79.9324769165,-79.9324769165,1.0,-121.646,0.01,200,1.0,0.01,110.77,-79.9324769165,200.0,,6152.09411365,0.01,0.5,1.0,3.50449e-18,100,-79.9325,6152.09411365,78.0421,2,1.0,100.0
-84.0759749694,-84.0759749694,0.834573,-110.592,0.00412789,200,1.04818,0.00972544,116.31,-84.0759749694,190.807554685,0.0430223,7247.03531343,0.005,0.5,1.96628,1.0525e-06,100,-80.3929,7247.03531343,75.7675,1,1.0109,191.958941508
-83.1829217431,-83.1829217431,1.0,-124.897,0.01,200,1.0,0.01,114.76,-83.1829217431,200.0,,7277.33193098,0.01,0.5,1.0,3.50449e-18,100,-83.1829,7277.33193098,84.8797,2,1.0,100.0
-77.9851927607,-77.9851927607,0.0222532,-105.86,0.000115805,200,1.40057,0.0121987,109.34,-77.9851927607,142.798720148,0.38686,4950.60505856,0.005,0.5,2.34412,1.04767e-05,100,-70.9525,4950.60505856,44.3151,1,0.960803,141.145949723
-78.5895341878,-78.5895341878,1.0,-120.304,0.01,200,1.0,0.01,108.82,-78.5895341878,200.0,,6186.84008103,0.01,0.5,1.0,3.50449e-18,100,-78.5895,6186.84008103,78.2622,2,1.0,100.0
-94.0351386313,-94.0351386313,0.369776,-115.213,0.00184178,200,1.03419,0.00637785,128.2,-94.0351386313,193.388274092,0.0298431,10491.8833971,0.005,0.5,1.28049,7.40361e-07,100,-85.217,10491.8833971,90.0356,1,1.00385,194.275438073
-77.8152712616,-77.8152712616,1.0,-119.529,0.01,200,1.0,0.01,109.51,-77.8152712616,200.0,,4931.53260921,0.01,0.5,1.0,3.50449e-18,100,-77.8153,4931.53260921,69.8729,2,1.0,100.0
-76.4725438455,-76.4725438455,0.575737,-105.894,0.00286927,200,1.04406,0.0106605,106.95,-76.4725438455,191.559501712,0.0529868,5005.56591526,0.005,0.5,2.1391,1.31602e-06,100,-75.7547,5005.56591526,65.5555,1,1.00328,190.045837978
-80.4366298465,-80.4366298465,1.0,-122.151,0.01,200,1.0,0.01,111.83,-80.4366298465,200.0,,6127.51895564,0.01,0.5,1.0,3.50449e-18,100,-80.4366,6127.51895564,77.8861,2,1.0,100.0
-69.8685550137,-69.8685550137,0.275545,-103.952,0.00137044,200,1.05727,0.00992221,99.3,-69.8685550137,189.165853258,0.0492227,2587.23167887,0.005,0.5,1.995,1.21758e-06,100,-73.6229,2587.23167887,59.4666,1,1.00532,190.755977224
-66.9525230674,-66.9525230674,1.0,-108.667,0.01,200,1.0,0.01,96.82,-66.9525230674,200.0,,1355.94682911,0.01,0.5,1.0,3.50449e-18,100,-66.9525,1355.94682911,36.6386,2,1.0,100.0
-68.8220317292,-68.8220317292,0.874548,-96.9146,0.00426494,200,1.02685,0.0122789,97.6,-68.8220317292,194.770032804,0.0531314,2611.5080383,0.005,0.5,2.51785,1.2636e-06,100,-67.0249,2611.5080383,39.5123,1,1.02528,190.423308824
-69.6394910245,-69.6394910245,1.0,-111.351,0.01,200,1.0,0.01,99.32,-69.6394910245,200.0,,2597.35086329,0.01,0.5,1.0,3.50449e-18,100,-69.6395,2597.35086329,50.7087,2,1.0,100.0
-83.7057839666,-83.7057839666,0.935468,-106.105,0.00470813,200,1.00452,0.0062166,115.09,-83.7057839666,199.099181849,0.00324541,7278.4650774,0.005,0.5,1.23519,8.22069e-08,100,-76.5421,7278.4650774,69.6747,1,0.993461,199.34778907
-68.5744271836,-68.5744271836,1.0,-110.289,0.01,200,1.0,0.01,98.28,-68.5744271836,200.0,,2586.19219466,0.01,0.5,1.0,3.50449e-18,100,-68.5744,2586.19219466,50.5997,2,1.0,100.0
-71.8487503311,-71.8487503311,0.539496,-98.7798,0.00261469,200,1.04714,0.0103281,101.43,-71.8487503311,190.995862625,0.0572941,3827.69247986,0.005,0.5,2.13103,1.34578e-06,100,-68.5961,3827.69247986,47.7498,1,1.03166,189.832180021
-79.5391393216,-79.5391393216,1.0,-121.253,0.01,200,1.0,0.01,110.2,-79.5391393216,200.0,,6142.44142379,0.01,0.5,1.0,3.50449e-18,100,-79.5391,6142.44142379,77.9809,2,1.0,100.0
-73.70592301,-73.70592301,0.794866,-105.651,0.00393072,200,1.03134,0.0100766,104.23,-73.70592301,193.922648549,0.0406493,3795.12044858,0.005,0.5,2.03767,9.94055e-07,100,-75.6963,3795.12044858,67.3322,1,1.01109,192.388521301
-70.5895134161,-70.5895134161,1.0,-112.303,0.01,200,1.0,0.01,101.16,-70.5895134161,200.0,,2581.1258195,0.01,0.5,1.0,3.50449e-18,100,-70.5895,2581.1258195,50.5501,2,1.0,100.0
-76.2180855753,-76.2180855753,0.153155,-101.353,0.000752332,200,1.05902,0.00800561,106.78,-76.2180855753,188.854561234,0.0666972,4975.12461586,0.005,0.5,1.62973,1.6094e-06,100,-70.9989,4975.12461586,52.1006,1,1.01787,187.96046015
-66.3401316746,-66.3401316746,1.0,-108.054,0.01,200,1.0,0.01,95.36,-66.3401316746,200.0,,1357.39963023,0.01,0.5,1.0,3.50449e-18,100,-66.3401,1357.39963023,36.6582,2,1.0,100.0
-69.5444751342,-69.5444751342,0.787544,-96.9623,0.00392106,200,1.0267,0.00821205,99.49,-69.5444751342,194.798753313,0.028715,2620.61347836,0.005,0.5,1.64939,7.11814e-07,100,-67.0751,2620.61347836,38.4393,1,1.00425,194.490130936
-70.6739127813,-70.6739127813,1.0,-112.388,0.01,200,1.0,0.01,100.96,-70.6739127813,200.0,,2581.08921003,0.01,0.5,1.0,3.50449e-18,100,-70.6739,2581.08921003,50.5498,2,1.0,100.0
-84.3060627402,-84.3060627402,0.285303,-104.515,0.00133419,200,1.13193,0.0345083,116.35,-84.3060627402,176.688795397,0.302332,7247.10188428,0.005,0.5,7.37925,6.61159e-06,100,-73.1308,7247.10188428,54.7291,1,1.0692,158.335410337
-73.0534299102,-73.0534299102,1.0,-114.768,0.01,200,1.0,0.01,103.4,-73.0534299102,200.0,,3801.08055167,0.01,0.5,1.0,3.50449e-18,100,-73.0534,3801.08055167,61.3439,2,1.0,100.0
-74.2172802135,-74.2172802135,0.697813,-102.235,0.00350155,200,1.05261,0.0110661,105.23,-74.2172802135,190.003436031,0.0581427,3767.45199133,0.005,0.5,2.20532,1.46399e-06,100,-71.9728,3767.45199133,52.2305,1,0.996434,188.988283297
-84.3755401978,-84.3755401978,1.0,-126.09,0.01,200,1.0,0.01,115.28,-84.3755401978,200.0,,8502.91943865,0.01,0.5,1.0,3.50449e-18,100,-84.3755,8502.91943865,91.7491,2,1.0,100.0
-74.6521333982,-74.6521333982,0.717153,-108.126,0.00366113,200,1.05953,0.00919247,104.38,-74.6521333982,188.7633633,0.0491882,5039.14190337,0.005,0.5,1.80065,1.28194e-06,100,-77.7641,5039.14190337,75.1196,1,0.979415,190.291140019
-83.6075133131,-83.6075133131,1.0,-125.322,0.01,200,1.0,0.01,115.74,-83.6075133131,200.0,,7260.93724955,0.01,0.5,1.0,3.50449e-18,100,-83.6075,7260.93724955,84.784,2,1.0,100.0
-78.4083718458,-78.4083718458,0.127775,-109.123,0.000627502,200,1.09159,0.0114073,109.04,-78.4083718458,183.219606572,0.0852382,6174.48006858,0.005,0.5,2.32281,2.05577e-06,100,-78.3027,6174.48006858,74.4162,1,1.01812,184.873700926
-83.6033532499,-83.6033532499,1.0,-125.317,0.01,200,1.0,0.01,115.28,-83.6033532499,200.0,,7257.9579308,0.01,0.5,1.0,3.50449e-18,100,-83.6034,7257.9579308,84.7666,2,1.0,100.0
-61.5630178007,-61.5630178007,0.867258,-101.635,0.0042682,200,1.0241,0.0110678,89.61,-61.5630178007,195.294211592,0.0318181,97.1320490427,0.005,0.5,2.24887,7.70669e-07,100,-71.7858,97.1320490427,56.0477,1,1.01595,194.048058972
-80.5719866537,-80.5719866537,1.0,-122.286,0.01,200,1.0,0.01,111.92,-80.5719866537,200.0,,6108.2053191,0.01,0.5,1.0,3.50449e-18,100,-80.572,6108.2053191,77.7633,2,1.0,100.0
-79.8027509515,-79.8027509515,0.06392,-107.909,0.000321914,200,1.15762,0.00852666,111.23,-79.8027509515,172.768095003,0.148378,6133.40644957,0.005,0.5,1.69307,3.76337e-06,100,-76.1731,6133.40644957,69.2741,1,0.99281,173.945987315
-79.235830961,-79.235830961,1.0,-120.95,0.01,200,1.0,0.01,110.21,-79.235830961,200.0,,6149.1115088,0.01,0.5,1.0,3.50449e-18,100,-79.2358,6149.1115088,78.0232,2,1.0,100.0
-64.4801963703,-64.4801963703,0.193926,-100.83,0.000991595,200,1.0538,0.00649625,93.01,-64.4801963703,189.788541838,0.0659351,1324.10255276,0.005,0.5,1.27047,1.7239e-06,100,-70.55,1324.10255276,56.3962,1,0.977851,187.158807904
-71.5506062128,-71.5506062128,1.0,-113.265,0.01,200,1.0,0.01,100.79,-71.5506062128,200.0,,3862.28157374,0.01,0.5,1.0,3.50449e-18,100,-71.5506,3862.28157374,61.8357,2,1.0,100.0
-65.3177535202,-65.3177535202,0.918101,-97.7208,0.00454544,200,1.01197,0.0084951,93.46,-65.3177535202,197.633889729,0.0146683,1386.87318712,0.005,0.5,1.71587,3.59541e-07,100,-68.0484,1386.87318712,48.26,1,1.00992,197.178455541
-76.8693417673,-76.8693417673,1.0,-118.583,0.01,200,1.0,0.01,107.38,-76.8693417673,200.0,,4975.9796117,0.01,0.5,1.0,3.50449e-18,100,-76.8693,4975.9796117,70.187,2,1.0,100.0
-70.1311927013,-70.1311927013,0.0567261,-101.028,0.000302014,200,1.13011,0.0107268,99.85,-70.1311927013,176.974404284,0.137306,2619.18662028,0.005,0.5,2.01476,3.89206e-06,100,-69.6713,2619.18662028,45.9897,1,0.939129,173.174641909
-68.5588162164,-68.5588162164,1.0,-110.273,0.01,200,1.0,0.01,97.37,-68.5588162164,200.0,,2588.68895644,0.01,0.5,1.0,3.50449e-18,100,-68.5588,2588.68895644,50.6241,2,1.0,100.0
-68.8867336255,-68.8867336255,0.396127,-97.6512,0.00205255,200,1.03702,0.00831267,98.02,-68.8867336255,192.859474765,0.0349262,2608.29629381,0.005,0.5,1.60428,9.37715e-07,100,-67.6137,2608.29629381,43.8355,1,0.964963,192.804252109
-80.0922905897,-80.0922905897,1.0,-121.806,0.01,200,1.0,0.01,111.48,-80.0922905897,200.0,,6156.33719571,0.01,0.5,1.0,3.50449e-18,100,-80.0923,6156.33719571,78.069,2,1.0,100.0
-70.1007148321,-70.1007148321,0.0143833,-103.669,6.9344e-05,200,1.20962,0.0080311,99.86,-70.1007148321,165.340904667,0.214587,2566.45806083,0.005,0.5,1.66581,4.98774e-06,100,-71.2284,2566.45806083,48.6621,1,1.0371,166.87363086
-82.8363540469,-82.8363540469,1.0,-124.55,0.01,200,1.0,0.01,114.16,-82.8363540469,200.0,,7295.96403983,0.01,0.5,1.0,3.50449e-18,100,-82.8364,7295.96403983,84.9883,2,1.0,100.0
-75.7295584689,-75.7295584689,0.0526877,-107.045,0.000255953,200,1.22608,0.0104727,106.08,-75.7295584689,163.121167706,0.202915,4987.59382383,0.005,0.5,2.15579,4.78872e-06,100,-74.384,4987.59382383,61.6598,1,1.02924,167.9837753
-73.2299363214,-73.2299363214,1.0,-114.944,0.01,200,1.0,0.01,103.28,-73.2299363214,200.0,,3791.34598629,0.01,0.5,1.0,3.50449e-18,100,-73.2299,3791.34598629,61.2653,2,1.0,100.0
-77.6235422336,-77.6235422336,0.0201201,-101.68,0.000104048,200,1.15022,0.00807179,108.78,-77.6235422336,173.880044317,0.152832,4975.50368346,0.005,0.5,1.56087,4.08716e-06,100,-70.0453,4975.50368346,48.3483,1,0.966866,172.018002765
-84.2044526863,-84.2044526863,1.0,-125.919,0.01,200,1.0,0.01,116.53,-84.2044526863,200.0,,7236.10305471,0.01,0.5,1.0,3.50449e-18,100,-84.2044,7236.10305471,84.6389,2,1.0,100.0
-74.9278081384,-74.9278081384,0.52758,-107.074,0.00259176,200,1.1235,0.0120428,104.77,-74.9278081384,178.015680712,0.118384,5005.76168374,0.005,0.5,2.45145,2.85695e-06,100,-75.8094,5005.76168374,63.1542,1,1.0178,179.580504576
-75.2601583739,-75.2601583739,1.0,-116.974,0.01,200,1.0,0.01,105.4,-75.2601583739,200.0,,5023.8845219,0.01,0.5,1.0,3.50449e-18,100,-75.2602,5023.8845219,70.5241,2,1.0,100.0
-88.198158742,-88.198158742,0.253825,-108.297,0.00124133,200,1.16863,0.0109711,119.45,-88.198158742,171.140373695,0.17248,9583.06176061,0.005,0.5,2.24336,4.1252e-06,100,-76.4074,9583.06176061,72.3289,1,1.02239,171.794244794
-77.9698986967,-77.9698986967,1.0,-119.684,0.01,200,1.0,0.01,109.07,-77.9698986967,200.0,,4971.81853882,0.01,0.5,1.0,3.50449e-18,100,-77.9699,4971.81853882,70.1577,2,1.0,100.0
-68.1265487128,-68.1265487128,0.82011,-101.684,0.00394222,200,1.04891,0.0188235,97.65,-68.1265487128,190.674167762,0.0995372,2595.19421494,0.005,0.5,3.91591,2.29997e-06,100,-71.4753,2595.19421494,54.0217,1,1.04016,183.227547871
-86.1682422782,-86.1682422782,1.0,-127.883,0.01,200,1.0,0.01,117.98,-86.1682422782,200.0,,8426.29997631,0.01,0.5,1.0,3.50449e-18,100,-86.1682,8426.29997631,91.3347,2,1.0,100.0
-76.6444932294,-76.6444932294,0.000798584,-105.944,4.10443e-06,200,1.44905,0.0113237,107.49,-76.6444932294,138.021671517,0.46894,4972.15932258,0.005,0.5,2.20321,1.23874e-05,100,-70.437,4972.15932258,50.1348,1,0.972833,133.956695703
-72.0795088953,-72.0795088953,1.0,-113.787,0.01,200,1.0,0.01,101.97,-72.0795088953,200.0,,3798.31003392,0.01,0.5,1.0,3.50449e-18,100,-72.0795,3798.31003392,61.3215,2,1.0,100.0
-75.3992971468,-75.3992971468,0.157884,-102.273,0.000786643,200,1.09144,0.00905349,107.12,-75.3992971468,183.244340955,0.104797,3790.8026377,0.005,0.5,1.81709,2.60152e-06,100,-71.4582,3790.8026377,49.3679,1,1.00353,181.234877221
-78.2576148893,-78.2576148893,1.0,-119.972,0.01,200,1.0,0.01,108.7,-78.2576148893,200.0,,6198.56887953,0.01,0.5,1.0,3.50449e-18,100,-78.2576,6198.56887953,78.3363,2,1.0,100.0
-72.6639799112,-72.6639799112,0.115937,-104.049,0.000566271,200,1.08189,0.00841081,102.87,-72.6639799112,184.862372028,0.0835522,3803.41776213,0.005,0.5,1.722,1.99327e-06,100,-73.3689,3803.41776213,63.3972,1,1.02368,185.299830891
-78.7211376408,-78.7211376408,1.0,-120.435,0.01,200,1.0,0.01,109.08,-78.7211376408,200.0,,6164.72421232,0.01,0.5,1.0,3.50449e-18,100,-78.7211,6164.72421232,78.1222,2,1.0,100.0
-73.9170100218,-73.9170100218,0.462931,-104.537,0.00226249,200,1.09212,0.0116452,104.72,-73.9170100218,183.130610056,0.110848,3778.82115133,0.005,0.5,2.38274,2.64769e-06,100,-73.7117,3778.82115133,57.8273,1,1.02306,180.933502905
-83.8151448391,-83.8151448391,1.0,-125.529,0.01,200,1.0,0.01,115.55,-83.8151448391,200.0,,7242.24043236,0.01,0.5,1.0,3.50449e-18,100,-83.8151,7242.24043236,84.6748,2,1.0,100.0
