AvgNormIw,MaxNormIw,ESSClassic,AvgDiscRet,AvgVanillaIw,BatchSize,J,MinVanillaIw,VarNormIw,VarJ,ESSRenyi,VarDiscRet,eRenyi2,AvgEpLen,AvgRet,VarRet,MinNormIw,MaxVanillaIw,VarVanillaIw,Bound
0.009999998,0.01,100.0,1191.159330140352,1.0,100,1191.1593,1.0,3.5044917e-18,516.54645,100.0,269515.35748857376,1.0,120.15,1191.159330140352,269515.35748857376,0.01,1.0,,911.7481
0.009999998,0.01,100.0,1100.1314808292175,1.0,100,1100.1315,1.0,3.5044917e-18,451.22705,100.0,205662.49567254155,1.0,111.05,1100.1314808292175,205662.49567254155,0.01,1.0,,887.206
0.009999998,0.01,100.0,1165.2713683063607,1.0,100,1165.2714,1.0,3.5044917e-18,511.8484,100.0,264635.1124056234,1.0,117.56,1165.2713683063607,264635.1124056234,0.01,1.0,,922.89044
0.009999998,0.01,100.0,1248.0723843736719,1.0,100,1248.0724,1.0,3.5044917e-18,444.78882,100.0,199835.46335688813,1.0,125.84,1248.0723843736719,199835.46335688813,0.01,1.0,,1001.4817
0.009999998,0.01,100.0,1211.8785855198269,1.0,100,1211.8785,1.0,3.5044917e-18,511.50116,100.0,264276.19228488905,1.0,122.22,1211.8785855198269,264276.19228488905,0.01,1.0,,920.68207
0.009999998,0.01,100.0,1189.463436191546,1.0,100,1189.4634,1.0,3.5044917e-18,427.49683,100.0,184599.53203961177,1.0,119.98,1189.463436191546,184599.53203961177,0.01,1.0,,958.8634
0.009999998,0.01,100.0,1244.3742688669233,1.0,100,1244.3743,1.0,3.5044917e-18,452.00943,100.0,206376.30081297908,1.0,125.47,1244.3742688669233,206376.30081297908,0.01,1.0,,989.36676
0.009999998,0.01,100.0,1268.3945213457034,1.0,100,1268.3945,1.0,3.5044917e-18,500.61642,100.0,253148.28173697897,1.0,127.87,1268.3945213457034,253148.28173697897,0.01,1.0,,1022.6452
0.009999998,0.01,100.0,1339.4242469435592,1.0,100,1339.4243,1.0,3.5044917e-18,557.7826,100.0,314264.05878695083,1.0,134.97,1339.4242469435592,314264.05878695083,0.01,1.0,,1055.802
0.009999998,0.01,100.0,1312.9036504388455,1.0,100,1312.9038,1.0,3.5044917e-18,481.81674,100.0,234492.30923351,1.0,132.32,1312.9036504388455,234492.30923351,0.01,1.0,,1033.4902
0.009999998,0.01,100.0,1202.465823517408,1.0,100,1202.4658,1.0,3.5044917e-18,455.73273,100.0,209790.2254686411,1.0,121.28,1202.465823517408,209790.2254686411,0.01,1.0,,970.182
0.009999998,0.01,100.0,1110.4516865017058,1.0,100,1110.4515,1.0,3.5044917e-18,448.25015,100.0,202957.77555929468,1.0,112.08,1110.4516865017058,202957.77555929468,0.01,1.0,,883.2175
0.009999998,0.01,100.0,1241.8020172296385,1.0,100,1241.8019,1.0,3.5044917e-18,465.21,100.0,218606.40194527758,1.0,125.21,1241.8020172296385,218606.40194527758,0.01,1.0,,1043.1833
0.009999998,0.01,100.0,1165.6363117621418,1.0,100,1165.6362,1.0,3.5044917e-18,368.9867,100.0,137526.4207665819,1.0,117.6,1165.6363117621418,137526.4207665819,0.01,1.0,,944.29346
0.009999998,0.01,100.0,1236.5901091033725,1.0,100,1236.5902,1.0,3.5044917e-18,493.0577,100.0,245561.49509384434,1.0,124.69,1236.5901091033725,245561.49509384434,0.01,1.0,,992.5242
0.009999998,0.01,100.0,1157.8479491639193,1.0,100,1157.8479,1.0,3.5044917e-18,518.2455,100.0,271291.27737640456,1.0,116.82,1157.8479491639193,271291.27737640456,0.01,1.0,,855.7115
0.009999998,0.01,100.0,1265.500791215629,1.0,100,1265.5007,1.0,3.5044917e-18,512.6422,100.0,265456.632239297,1.0,127.58,1265.500791215629,265456.632239297,0.01,1.0,,1020.5928
0.009999998,0.01,100.0,1221.584628019949,1.0,100,1221.5846,1.0,3.5044917e-18,436.71414,100.0,192645.70197087355,1.0,123.19,1221.584628019949,192645.70197087355,0.01,1.0,,978.3602
0.009999998,0.01,100.0,1170.069490662743,1.0,100,1170.0695,1.0,3.5044917e-18,393.85513,100.0,156688.76981352968,1.0,118.04,1170.069490662743,156688.76981352968,0.01,1.0,,989.9673
0.009999998,0.01,100.0,1241.1895863909704,1.0,100,1241.1895,1.0,3.5044917e-18,548.05676,100.0,303400.2383346902,1.0,125.15,1241.1895863909704,303400.2383346902,0.01,1.0,,937.3702
0.009999998,0.01,100.0,1182.9642982318796,1.0,100,1182.9642,1.0,3.5044917e-18,432.05582,100.0,188557.7912857166,1.0,119.33,1182.9642982318796,188557.7912857166,0.01,1.0,,954.8894
0.009999998,0.01,100.0,1218.182027778898,1.0,100,1218.1819,1.0,3.5044917e-18,483.5388,100.0,236171.4974660636,1.0,122.85,1218.182027778898,236171.4974660636,0.01,1.0,,1001.88916
0.009999998,0.01,100.0,1153.7714796039718,1.0,100,1153.7715,1.0,3.5044917e-18,399.82156,100.0,161471.98693605454,1.0,116.41,1153.7714796039718,161471.98693605454,0.01,1.0,,960.2019
0.009999998,0.01,100.0,1270.6119499905324,1.0,100,1270.6118,1.0,3.5044917e-18,581.901,100.0,342029.03692247486,1.0,128.09,1270.6119499905324,342029.03692247486,0.01,1.0,,875.8966
0.009999998,0.01,100.0,1238.980873557664,1.0,100,1238.9808,1.0,3.5044917e-18,435.17825,100.0,191293.04669778026,1.0,124.93,1238.980873557664,191293.04669778026,0.01,1.0,,1036.9957
0.009999998,0.01,100.0,1273.1872785930454,1.0,100,1273.1873,1.0,3.5044917e-18,459.03186,100.0,212838.65751152503,1.0,128.35,1273.1872785930454,212838.65751152503,0.01,1.0,,1010.60535
0.009999998,0.01,100.0,1190.5851262677695,1.0,100,1190.5851,1.0,3.5044917e-18,503.84262,100.0,256421.59672460015,1.0,120.09,1190.5851262677695,256421.59672460015,0.01,1.0,,946.5195
0.009999998,0.01,100.0,1203.0935767521526,1.0,100,1203.0935,1.0,3.5044917e-18,484.10162,100.0,236721.60138461177,1.0,121.34,1203.0935767521526,236721.60138461177,0.01,1.0,,926.204
0.009999998,0.01,100.0,1249.7978533362448,1.0,100,1249.7977,1.0,3.5044917e-18,441.0703,100.0,196508.11631584915,1.0,126.01,1249.7978533362448,196508.11631584915,0.01,1.0,,1008.2561
0.009999998,0.01,100.0,1322.6211255023466,1.0,100,1322.6211,1.0,3.5044917e-18,459.12296,100.0,212923.12672440012,1.0,133.29,1322.6211255023466,212923.12672440012,0.01,1.0,,1106.3282
0.009999998,0.01,100.0,1219.56471684783,1.0,100,1219.5647,1.0,3.5044917e-18,439.02573,100.0,194690.47912088208,1.0,122.99,1219.56471684783,194690.47912088208,0.01,1.0,,1024.3119
0.009999998,0.01,100.0,1213.6844434285306,1.0,100,1213.6844,1.0,3.5044917e-18,462.44318,100.0,216013.82454371924,1.0,122.4,1213.6844434285306,216013.82454371924,0.01,1.0,,1016.7488
0.009999998,0.01,100.0,1204.8749910436304,1.0,100,1204.875,1.0,3.5044917e-18,440.91547,100.0,196370.13863609568,1.0,121.52,1204.8749910436304,196370.13863609568,0.01,1.0,,1006.2572
0.009999998,0.01,100.0,1187.7680037806354,1.0,100,1187.768,1.0,3.5044917e-18,440.1242,100.0,195665.96339978583,1.0,119.81,1187.7680037806354,195665.96339978583,0.01,1.0,,947.91003
0.009999998,0.01,100.0,1182.868242453263,1.0,100,1182.8682,1.0,3.5044917e-18,442.26825,100.0,197576.98195190716,1.0,119.32,1182.868242453263,197576.98195190716,0.01,1.0,,947.22015
0.009999998,0.01,100.0,1233.9597206857002,1.0,100,1233.9597,1.0,3.5044917e-18,451.04877,100.0,205499.99387700603,1.0,124.43,1233.9597206857002,205499.99387700603,0.01,1.0,,1014.3
0.009999998,0.01,100.0,1266.387681834014,1.0,100,1266.3877,1.0,3.5044917e-18,522.2635,100.0,275514.3181178405,1.0,127.67,1266.387681834014,275514.3181178405,0.01,1.0,,910.38696
0.009999998,0.01,100.0,1165.363345542109,1.0,100,1165.3633,1.0,3.5044917e-18,398.6785,100.0,160550.0643716934,1.0,117.57,1165.363345542109,160550.0643716934,0.01,1.0,,954.12103
0.009999998,0.01,100.0,1191.2606587667472,1.0,100,1191.2605,1.0,3.5044917e-18,549.8624,100.0,305402.7230785662,1.0,120.16,1191.2606587667472,305402.7230785662,0.01,1.0,,885.7577
0.009999998,0.01,100.0,1225.2793964400958,1.0,100,1225.2793,1.0,3.5044917e-18,450.4257,100.0,204932.6150857737,1.0,123.56,1225.2793964400958,204932.6150857737,0.01,1.0,,960.17255
0.009999998,0.01,100.0,1247.0047037546126,1.0,100,1247.0048,1.0,3.5044917e-18,497.80032,100.0,250308.23570648208,1.0,125.73,1247.0047037546126,250308.23570648208,0.01,1.0,,1003.7811
0.009999998,0.01,100.0,1129.9613746090408,1.0,100,1129.9615,1.0,3.5044917e-18,452.76587,100.0,207067.60148778613,1.0,114.03,1129.9613746090408,207067.60148778613,0.01,1.0,,869.0639
0.009999998,0.01,100.0,1182.3673441098592,1.0,100,1182.3673,1.0,3.5044917e-18,400.3021,100.0,161860.37226329066,1.0,119.27,1182.3673441098592,161860.37226329066,0.01,1.0,,972.80725
0.009999998,0.01,100.0,1291.1124296515475,1.0,100,1291.1124,1.0,3.5044917e-18,568.09607,100.0,325993.0687358242,1.0,130.14,1291.1124296515475,325993.0687358242,0.01,1.0,,1015.06744
0.009999998,0.01,100.0,1319.4174207533733,1.0,100,1319.4174,1.0,3.5044917e-18,552.6876,100.0,308549.1130393346,1.0,132.97,1319.4174207533733,308549.1130393346,0.01,1.0,,1037.4789
0.009999998,0.01,100.0,1173.4667703554255,1.0,100,1173.4668,1.0,3.5044917e-18,493.33777,100.0,245840.56897095178,1.0,118.38,1173.4667703554255,245840.56897095178,0.01,1.0,,958.0153
0.009999998,0.01,100.0,1223.078402584041,1.0,100,1223.0785,1.0,3.5044917e-18,425.2756,100.0,182686.2101111588,1.0,123.34,1223.078402584041,182686.2101111588,0.01,1.0,,994.16125
0.009999998,0.01,100.0,1163.5701755631044,1.0,100,1163.5702,1.0,3.5044917e-18,427.68143,100.0,184758.98241826455,1.0,117.39,1163.5701755631044,184758.98241826455,0.01,1.0,,921.18713
0.009999998,0.01,100.0,1164.184313921972,1.0,100,1164.1842,1.0,3.5044917e-18,466.3069,100.0,219638.51550983157,1.0,117.45,1164.184313921972,219638.51550983157,0.01,1.0,,931.9004
0.009999998,0.01,100.0,1261.0162895398464,1.0,100,1261.0162,1.0,3.5044917e-18,445.6065,100.0,200570.89831788797,1.0,127.13,1261.0162895398464,200570.89831788797,0.01,1.0,,1029.5759
0.009999998,0.01,100.0,1274.393403240868,1.0,100,1274.3933,1.0,3.5044917e-18,545.8173,100.0,300925.82766313135,1.0,128.47,1274.393403240868,300925.82766313135,0.01,1.0,,950.3738
0.009999998,0.01,100.0,1296.1050169607256,1.0,100,1296.105,1.0,3.5044917e-18,486.58484,100.0,239156.36824162604,1.0,130.64,1296.1050169607256,239156.36824162604,0.01,1.0,,1047.831
0.009999998,0.01,100.0,1307.2783898321354,1.0,100,1307.2784,1.0,3.5044917e-18,535.64777,100.0,289816.66824358824,1.0,131.76,1307.2783898321354,289816.66824358824,0.01,1.0,,1025.3391
0.009999998,0.01,100.0,1237.2611213221576,1.0,100,1237.2611,1.0,3.5044917e-18,455.25815,100.0,209353.54098443498,1.0,124.76,1237.2611213221576,209353.54098443498,0.01,1.0,,935.9645
0.009999998,0.01,100.0,1307.4126298443311,1.0,100,1307.4126,1.0,3.5044917e-18,552.40594,100.0,308234.66608822136,1.0,131.77,1307.4126298443311,308234.66608822136,0.01,1.0,,1001.90826
0.009999998,0.01,100.0,1191.170130865347,1.0,100,1191.17,1.0,3.5044917e-18,424.1702,100.0,181737.7438053512,1.0,120.15,1191.170130865347,181737.7438053512,0.01,1.0,,980.76917
0.009999998,0.01,100.0,1188.1913205116693,1.0,100,1188.1913,1.0,3.5044917e-18,393.86313,100.0,156695.09200299683,1.0,119.85,1188.1913205116693,156695.09200299683,0.01,1.0,,1009.7722
0.009999998,0.01,100.0,1166.656332032119,1.0,100,1166.6564,1.0,3.5044917e-18,500.39767,100.0,252927.11187667833,1.0,117.7,1166.656332032119,252927.11187667833,0.01,1.0,,834.22144
0.009999998,0.01,100.0,1127.5207798670924,1.0,100,1127.5206,1.0,3.5044917e-18,405.43613,100.0,166038.85008628946,1.0,113.79,1127.5207798670924,166038.85008628946,0.01,1.0,,887.6642
0.009999998,0.01,100.0,1232.0012802153867,1.0,100,1232.0013,1.0,3.5044917e-18,457.74908,100.0,211650.74209139537,1.0,124.23,1232.0012802153867,211650.74209139537,0.01,1.0,,1022.44104
0.009999998,0.01,100.0,1226.382560760837,1.0,100,1226.3824,1.0,3.5044917e-18,521.51434,100.0,274724.4119279781,1.0,123.67,1226.382560760837,274724.4119279781,0.01,1.0,,968.8503
0.009999998,0.01,100.0,1224.6635372263322,1.0,100,1224.6635,1.0,3.5044917e-18,363.66934,100.0,133591.3243494194,1.0,123.5,1224.6635372263322,133591.3243494194,0.01,1.0,,1025.2032
0.009999998,0.01,100.0,1142.052986385489,1.0,100,1142.053,1.0,3.5044917e-18,405.42108,100.0,166026.53761079797,1.0,115.24,1142.052986385489,166026.53761079797,0.01,1.0,,933.337
0.009999998,0.01,100.0,1303.1094166041037,1.0,100,1303.1094,1.0,3.5044917e-18,556.1724,100.0,312452.32596511155,1.0,131.34,1303.1094166041037,312452.32596511155,0.01,1.0,,1015.27954
0.009999998,0.01,100.0,1216.5999868270478,1.0,100,1216.6,1.0,3.5044917e-18,426.17612,100.0,183460.675493426,1.0,122.69,1216.5999868270478,183460.675493426,0.01,1.0,,1007.0424
0.009999998,0.01,100.0,1132.2514902790351,1.0,100,1132.2516,1.0,3.5044917e-18,410.76166,100.0,170429.43451809225,1.0,114.26,1132.2514902790351,170429.43451809225,0.01,1.0,,896.60205
0.009999998,0.01,100.0,1179.1898199151165,1.0,100,1179.1897,1.0,3.5044917e-18,437.37204,100.0,193226.54373489216,1.0,118.95,1179.1898199151165,193226.54373489216,0.01,1.0,,946.06433
0.009999998,0.01,100.0,1264.0255443313247,1.0,100,1264.0255,1.0,3.5044917e-18,455.84213,100.0,209890.95758483588,1.0,127.43,1264.0255443313247,209890.95758483588,0.01,1.0,,1064.5658
0.009999998,0.01,100.0,1185.5887525939722,1.0,100,1185.5887,1.0,3.5044917e-18,548.3172,100.0,303688.6106110921,1.0,119.59,1185.5887525939722,303688.6106110921,0.01,1.0,,907.01666
0.009999998,0.01,100.0,1330.4209581106902,1.0,100,1330.4209,1.0,3.5044917e-18,509.07108,100.0,261771.11465023534,1.0,134.07,1330.4209581106902,261771.11465023534,0.01,1.0,,1012.2925
0.009999998,0.01,100.0,1195.1764463973125,1.0,100,1195.1765,1.0,3.5044917e-18,447.21387,100.0,202020.47299377545,1.0,120.55,1195.1764463973125,202020.47299377545,0.01,1.0,,956.1602
0.009999998,0.01,100.0,1139.0822722310052,1.0,100,1139.0823,1.0,3.5044917e-18,414.58932,100.0,173620.50800084346,1.0,114.94,1139.0822722310052,173620.50800084346,0.01,1.0,,948.0379
0.009999998,0.01,100.0,1202.3693821714837,1.0,100,1202.3694,1.0,3.5044917e-18,524.8166,100.0,278214.62103398354,1.0,121.27,1202.3693821714837,278214.62103398354,0.01,1.0,,937.26245
0.009999998,0.01,100.0,1295.403257919151,1.0,100,1295.4033,1.0,3.5044917e-18,498.9334,100.0,251449.06138023222,1.0,130.57,1295.403257919151,251449.06138023222,0.01,1.0,,1010.0979
0.009999998,0.01,100.0,1208.8876057339273,1.0,100,1208.8876,1.0,3.5044917e-18,458.8571,100.0,212676.576993406,1.0,121.92,1208.8876057339273,212676.576993406,0.01,1.0,,1017.8434
0.009999998,0.01,100.0,1221.6810183939695,1.0,100,1221.6812,1.0,3.5044917e-18,566.9535,100.0,324683.0762382519,1.0,123.2,1221.6810183939695,324683.0762382519,0.01,1.0,,911.969
0.009999998,0.01,100.0,1173.2822355016367,1.0,100,1173.2822,1.0,3.5044917e-18,375.20386,100.0,142199.94215722627,1.0,118.36,1173.2822355016367,142199.94215722627,0.01,1.0,,988.97064
0.009999998,0.01,100.0,1201.3728663326856,1.0,100,1201.3727,1.0,3.5044917e-18,423.1668,100.0,180878.93520000574,1.0,121.17,1201.3728663326856,180878.93520000574,0.01,1.0,,983.397
0.009999998,0.01,100.0,1239.0752391018573,1.0,100,1239.0752,1.0,3.5044917e-18,526.5193,100.0,280022.78182744206,1.0,124.94,1239.0752391018573,280022.78182744206,0.01,1.0,,994.1675
0.009999998,0.01,100.0,1207.8553791395127,1.0,100,1207.8553,1.0,3.5044917e-18,375.77133,100.0,142630.39825632935,1.0,121.82,1207.8553791395127,142630.39825632935,0.01,1.0,,1009.2368
0.009999998,0.01,100.0,1216.9830889549212,1.0,100,1216.9829,1.0,3.5044917e-18,426.03323,100.0,183337.71636188077,1.0,122.73,1216.9830889549212,183337.71636188077,0.01,1.0,,968.709
0.009999998,0.01,100.0,1326.3121254338266,1.0,100,1326.3121,1.0,3.5044917e-18,609.94965,100.0,375796.5492201962,1.0,133.66,1326.3121254338266,375796.5492201962,0.01,1.0,,1008.1841
0.009999998,0.01,100.0,1147.6640334459114,1.0,100,1147.6641,1.0,3.5044917e-18,433.59955,100.0,189907.64551621623,1.0,115.8,1147.6640334459114,189907.64551621623,0.01,1.0,,952.41174
0.009999998,0.01,100.0,1198.3598662927152,1.0,100,1198.3599,1.0,3.5044917e-18,441.33102,100.0,196740.4775234261,1.0,120.87,1198.3598662927152,196740.4775234261,0.01,1.0,,998.05896
0.009999998,0.01,100.0,1263.6895965766996,1.0,100,1263.6896,1.0,3.5044917e-18,406.6332,100.0,167020.7709738714,1.0,127.4,1263.6895965766996,167020.7709738714,0.01,1.0,,1049.9224
0.009999998,0.01,100.0,1203.2764498197923,1.0,100,1203.2764,1.0,3.5044917e-18,456.7013,100.0,210682.8961893844,1.0,121.36,1203.2764498197923,210682.8961893844,0.01,1.0,,988.6668
0.009999998,0.01,100.0,1213.1652103666986,1.0,100,1213.1652,1.0,3.5044917e-18,576.9456,100.0,336228.53202432516,1.0,122.35,1213.1652103666986,336228.53202432516,0.01,1.0,,917.76013
0.009999998,0.01,100.0,1214.668902179491,1.0,100,1214.669,1.0,3.5044917e-18,454.7528,100.0,208889.00655727915,1.0,122.5,1214.668902179491,208889.00655727915,0.01,1.0,,974.81134
0.009999998,0.01,100.0,1269.3695914852706,1.0,100,1269.3695,1.0,3.5044917e-18,543.1542,100.0,297996.38085192296,1.0,127.97,1269.3695914852706,297996.38085192296,0.01,1.0,,973.96533
0.009999998,0.01,100.0,1228.501674412243,1.0,100,1228.5017,1.0,3.5044917e-18,446.06726,100.0,200985.872212545,1.0,123.88,1228.501674412243,200985.872212545,0.01,1.0,,1036.6156
0.009999998,0.01,100.0,1259.1029028427256,1.0,100,1259.1029,1.0,3.5044917e-18,435.6499,100.0,191707.89564644417,1.0,126.94,1259.1029028427256,191707.89564644417,0.01,1.0,,1030.1852
0.009999998,0.01,100.0,1193.7670445186166,1.0,100,1193.767,1.0,3.5044917e-18,444.62827,100.0,199691.20691365597,1.0,120.41,1193.7670445186166,199691.20691365597,0.01,1.0,,954.7508
0.009999998,0.01,100.0,1187.9621709266212,1.0,100,1187.962,1.0,3.5044917e-18,528.8065,100.0,282460.9269435014,1.0,119.83,1187.9621709266212,282460.9269435014,0.01,1.0,,948.1048
0.009999998,0.01,100.0,1168.0669887361971,1.0,100,1168.0669,1.0,3.5044917e-18,488.3053,100.0,240850.56699225205,1.0,117.84,1168.0669887361971,240850.56699225205,0.01,1.0,,918.9506
0.009999998,0.01,100.0,1190.2697820986714,1.0,100,1190.2698,1.0,3.5044917e-18,478.47162,100.0,231247.570658382,1.0,120.06,1190.2697820986714,231247.570658382,0.01,1.0,,941.1555
0.009999998,0.01,100.0,1230.2945942279025,1.0,100,1230.2946,1.0,3.5044917e-18,472.588,100.0,225595.4116034262,1.0,124.06,1230.2945942279025,225595.4116034262,0.01,1.0,,1025.7849
0.009999998,0.01,100.0,1207.656356077954,1.0,100,1207.6562,1.0,3.5044917e-18,561.21423,100.0,318142.8671513847,1.0,121.8,1207.656356077954,318142.8671513847,0.01,1.0,,945.0743
0.009999998,0.01,100.0,1141.6583455452785,1.0,100,1141.6582,1.0,3.5044917e-18,500.29034,100.0,252818.59984091748,1.0,115.2,1141.6583455452785,252818.59984091748,0.01,1.0,,854.6703
0.009999998,0.01,100.0,1200.882812441061,1.0,100,1200.8828,1.0,3.5044917e-18,493.90213,100.0,246403.3741961416,1.0,121.12,1200.882812441061,246403.3741961416,0.01,1.0,,916.4196
0.009999998,0.01,100.0,1186.2760986814544,1.0,100,1186.2761,1.0,3.5044917e-18,442.32114,100.0,197624.22975709147,1.0,119.66,1186.2760986814544,197624.22975709147,0.01,1.0,,982.6078
0.009999998,0.01,100.0,1197.1712700174385,1.0,100,1197.1714,1.0,3.5044917e-18,483.3964,100.0,236032.41164194973,1.0,120.75,1197.1712700174385,236032.41164194973,0.01,1.0,,939.6394
0.009999998,0.01,100.0,1260.3860697195712,1.0,100,1260.3861,1.0,3.5044917e-18,426.0062,100.0,183314.39852718482,1.0,127.07,1260.3860697195712,183314.39852718482,0.01,1.0,,1026.4194
0.009999998,0.01,100.0,1274.1029601828109,1.0,100,1274.1029,1.0,3.5044917e-18,553.4524,100.0,309403.59419913613,1.0,128.44,1274.1029601828109,309403.59419913613,0.01,1.0,,998.89685
0.009999998,0.01,100.0,1165.4554438990776,1.0,100,1165.4553,1.0,3.5044917e-18,385.767,100.0,150319.36244465318,1.0,117.58,1165.4554438990776,150319.36244465318,0.01,1.0,,984.51013
0.009999998,0.01,100.0,1248.7979166504817,1.0,100,1248.7979,1.0,3.5044917e-18,479.3723,100.0,232119.0243289937,1.0,125.91,1248.7979166504817,232119.0243289937,0.01,1.0,,970.2262
0.009999998,0.01,100.0,1252.7071928325154,1.0,100,1252.7072,1.0,3.5044917e-18,456.13397,100.0,210159.80105001017,1.0,126.3,1252.7071928325154,210159.80105001017,0.01,1.0,,994.33435
0.009999998,0.01,100.0,1200.369407823956,1.0,100,1200.3694,1.0,3.5044917e-18,472.77997,100.0,225778.68834818885,1.0,121.07,1200.369407823956,225778.68834818885,0.01,1.0,,972.2944
0.009999998,0.01,100.0,1192.961008298752,1.0,100,1192.961,1.0,3.5044917e-18,436.80045,100.0,192721.87293327934,1.0,120.33,1192.961008298752,192721.87293327934,0.01,1.0,,954.7862
0.009999998,0.01,100.0,1181.458959683988,1.0,100,1181.4591,1.0,3.5044917e-18,412.21198,100.0,171635.0732970809,1.0,119.18,1181.458959683988,171635.0732970809,0.01,1.0,,969.3741
0.009999998,0.01,100.0,1256.780525241925,1.0,100,1256.7805,1.0,3.5044917e-18,455.04858,100.0,209160.810627491,1.0,126.71,1256.780525241925,209160.810627491,0.01,1.0,,1017.7648
0.009999998,0.01,100.0,1252.374253538546,1.0,100,1252.374,1.0,3.5044917e-18,454.24332,100.0,208421.2032817244,1.0,126.27,1252.374253538546,208421.2032817244,0.01,1.0,,952.7618
0.009999998,0.01,100.0,1204.76583854279,1.0,100,1204.7659,1.0,3.5044917e-18,470.39774,100.0,223509.1292992964,1.0,121.51,1204.76583854279,223509.1292992964,0.01,1.0,,971.6404
0.009999998,0.01,100.0,1153.4717919622026,1.0,100,1153.4717,1.0,3.5044917e-18,478.32495,100.0,231105.81715524927,1.0,116.38,1153.4717919622026,231105.81715524927,0.01,1.0,,897.62354
0.009999998,0.01,100.0,1186.8695223836796,1.0,100,1186.8694,1.0,3.5044917e-18,462.72183,100.0,216274.25748673457,1.0,119.72,1186.8695223836796,216274.25748673457,0.01,1.0,,923.44635
0.009999998,0.01,100.0,1177.8761291883425,1.0,100,1177.8761,1.0,3.5044917e-18,467.56656,100.0,220826.74416627115,1.0,118.82,1177.8761291883425,220826.74416627115,0.01,1.0,,897.6197
0.009999998,0.01,100.0,1197.5579167052697,1.0,100,1197.5579,1.0,3.5044917e-18,445.83328,100.0,200775.07919048608,1.0,120.79,1197.5579167052697,200775.07919048608,0.01,1.0,,979.5823
0.009999998,0.01,100.0,1096.0618919474164,1.0,100,1096.0619,1.0,3.5044917e-18,432.2425,100.0,188720.80756384382,1.0,110.64,1096.0618919474164,188720.80756384382,0.01,1.0,,906.7008
0.009999998,0.01,100.0,1173.6642669503997,1.0,100,1173.6642,1.0,3.5044917e-18,418.21512,100.0,176670.57979309058,1.0,118.4,1173.6642669503997,176670.57979309058,0.01,1.0,,968.3144
0.009999998,0.01,100.0,1271.1073650027245,1.0,100,1271.1074,1.0,3.5044917e-18,498.6085,100.0,251121.64533514448,1.0,128.14,1271.1073650027245,251121.64533514448,0.01,1.0,,1016.10156
0.009999998,0.01,100.0,1217.6742583559962,1.0,100,1217.6743,1.0,3.5044917e-18,509.10632,100.0,261807.3403048687,1.0,122.8,1217.6742583559962,261807.3403048687,0.01,1.0,,937.4195
0.009999998,0.01,100.0,1173.9765126679185,1.0,100,1173.9764,1.0,3.5044917e-18,458.41364,100.0,212265.75390650702,1.0,118.43,1173.9765126679185,212265.75390650702,0.01,1.0,,920.6519
0.009999998,0.01,100.0,1214.0421231623516,1.0,100,1214.042,1.0,3.5044917e-18,428.6545,100.0,185600.70208546845,1.0,122.44,1214.0421231623516,185600.70208546845,0.01,1.0,,944.7271
0.009999998,0.01,100.0,1261.8813879024272,1.0,100,1261.8815,1.0,3.5044917e-18,611.18005,100.0,377314.2179757519,1.0,127.22,1261.8813879024272,377314.2179757519,0.01,1.0,,893.2593
0.009999998,0.01,100.0,1217.5753972851987,1.0,100,1217.5753,1.0,3.5044917e-18,499.29785,100.0,251816.48557199741,1.0,122.79,1217.5753972851987,251816.48557199741,0.01,1.0,,937.3193
0.009999998,0.01,100.0,1219.4769781628918,1.0,100,1219.4769,1.0,3.5044917e-18,448.64142,100.0,203312.24361458886,1.0,122.98,1219.4769781628918,203312.24361458886,0.01,1.0,,991.40173
0.009999998,0.01,100.0,1251.0035989200087,1.0,100,1251.0037,1.0,3.5044917e-18,475.42953,100.0,228316.41113396207,1.0,126.13,1251.0035989200087,228316.41113396207,0.01,1.0,,1031.3455
0.009999998,0.01,100.0,1204.6886284312927,1.0,100,1204.6886,1.0,3.5044917e-18,438.4939,100.0,194219.0780925576,1.0,121.5,1204.6886284312927,194219.0780925576,0.01,1.0,,982.50433
0.009999998,0.01,100.0,1260.1014470830194,1.0,100,1260.1013,1.0,3.5044917e-18,466.50916,100.0,219829.0826585814,1.0,127.04,1260.1014470830194,219829.0826585814,0.01,1.0,,1036.2339
0.009999998,0.01,100.0,1203.4856000175112,1.0,100,1203.4856,1.0,3.5044917e-18,418.29163,100.0,176735.22846803532,1.0,121.38,1203.4856000175112,176735.22846803532,0.01,1.0,,982.9846
0.009999998,0.01,100.0,1166.6433321350448,1.0,100,1166.6433,1.0,3.5044917e-18,421.12354,100.0,179136.3958440798,1.0,117.7,1166.6433321350448,179136.3958440798,0.01,1.0,,948.6676
0.009999998,0.01,100.0,1174.2750167874524,1.0,100,1174.275,1.0,3.5044917e-18,572.0655,100.0,330564.5702610007,1.0,118.46,1174.2750167874524,330564.5702610007,0.01,1.0,,869.61414
0.009999998,0.01,100.0,1265.0103492921544,1.0,100,1265.0104,1.0,3.5044917e-18,603.2927,100.0,367638.493438918,1.0,127.53,1265.0103492921544,367638.493438918,0.01,1.0,,950.248
0.009999998,0.01,100.0,1185.6719422670412,1.0,100,1185.6719,1.0,3.5044917e-18,519.66473,100.0,272779.18768036616,1.0,119.6,1185.6719422670412,272779.18768036616,0.01,1.0,,904.5737
