eRenyi2,VanillaAvgRet,AvgRet,J,MinVanillaIw,AvgNormIw,MinNormIw,AvgDiscRet,Bound,ESSRenyi,AvgVanillaIw,VarNormIw,EpsThisIter,VarJ,MaxNormIw,MaxVanillaIw,IterType,VarRet,ESSClassic,AvgEpLen,Delta,VarDiscRet,BatchSize,VarVanillaIw
1.0,-51.4178039262,-51.4178039262,-42.2423,1.0,0.005,0.005,-51.4178039262,-46.7319,500.0,1.0,2.1793e-19,100,84.1818,0.005,1.0,2,6878.95407564,200.000000102,240.65,0.8,6878.95407564,500,
1.0,-40.2066227018,-40.2066227018,-41.5637,1.0,0.00333333,0.00333333,-40.2066227018,-45.2796,500.0,1.0,5.43914e-20,100,83.5028,0.00333333,1.0,2,6810.35686567,299.999969474,263.74,0.8,6810.35686567,500,
1.0,-32.8011376161,-32.8011376161,-39.3731,1.0,0.0025,0.0025,-32.8011376161,-42.5911,500.0,1.0,5.4346e-20,100,83.6835,0.0025,1.0,2,7107.06659242,400.0,283.31,0.8,7107.06659242,500,
1.0,-36.9523751373,-36.9523751373,-38.8889,1.0,0.002,0.002,-36.9523751373,-41.7673,500.0,1.0,5.43187e-20,100,84.096,0.002,1.0,1,7418.42511041,500.000006643,265.66,0.8,7418.42511041,500,
1.0,-31.7282710604,-31.7282710604,-31.7283,1.0,0.01,0.01,-31.7282710604,-38.1544,500.0,1.0,3.50449e-18,100,87.8557,0.01,1.0,2,7796.59388882,100.0,273.43,0.8,7796.59388882,500,
1.0,-46.6475995604,-46.6475995604,-39.1879,1.0,0.005,0.005,-46.6475995604,-43.8035,500.0,1.0,2.1793e-19,100,87.0486,0.005,1.0,2,7398.98443217,200.000000102,245.67,0.8,7398.98443217,500,
1.0,-24.4928485448,-24.4928485448,-34.2896,1.0,0.00333333,0.00333333,-24.4928485448,-38.0582,500.0,1.0,5.43914e-20,100,87.3572,0.00333333,1.0,2,7671.67111695,299.999969474,296.75,0.8,7671.67111695,500,
1.0,-23.3936196306,-23.3936196306,-31.5656,1.0,0.0025,0.0025,-23.3936196306,-34.8293,500.0,1.0,5.4346e-20,100,87.3939,0.0025,1.0,2,7644.31227296,400.0,296.04,0.8,7644.31227296,500,
1.0,-20.7420488027,-20.7420488027,-29.4009,0.99999,0.002,0.00199998,-20.7420488027,-32.32,500.0,1.0,1.48766e-17,100,86.9501,0.00200002,1.00001,1,7229.40893003,499.999969872,310.95,0.8,7229.40893003,500,3.68867e-12
1.0,-34.0065541795,-34.0065541795,-34.0066,1.0,0.01,0.01,-34.0065541795,-40.5527,500.0,1.0,3.50449e-18,100,86.2458,0.01,1.0,2,7513.48167862,100.0,270.91,0.8,7513.48167862,500,
1.0,-26.5476576466,-26.5476576466,-30.2771,1.0,0.005,0.005,-26.5476576466,-34.906,500.0,1.0,2.1793e-19,100,85.8056,0.005,1.0,2,7332.35345745,200.000000102,288.18,0.8,7332.35345745,500,
1.0,-41.9235374704,-41.9235374704,-34.1593,1.0,0.00333333,0.00333333,-41.9235374704,-37.9387,500.0,1.0,5.43914e-20,100,85.7855,0.00333333,1.0,2,7335.20321076,299.999969474,248.66,0.8,7335.20321076,500,
1.0,-16.7497872009,-16.7497872009,-29.8069,1.0,0.0025,0.0025,-16.7497872009,-33.08,500.0,1.0,5.4346e-20,100,85.9725,0.0025,1.0,2,7333.62686144,400.0,317.73,0.8,7333.62686144,500,
1.0,-33.0558321075,-33.0558321075,-30.4567,1.0,0.002,0.002,-33.0558321075,-33.3842,500.0,1.0,5.43187e-20,100,85.8705,0.002,1.0,1,7368.90200176,500.000006643,272.45,0.8,7368.90200176,500,
1.0,-27.0178513814,-27.0178513814,-27.0179,1.0,0.01,0.01,-27.0178513814,-33.481,500.0,1.0,3.50449e-18,100,85.2618,0.01,1.0,2,7343.01261098,100.0,295.16,0.8,7343.01261098,500,
1.0,-37.4855671299,-37.4855671299,-32.2517,1.0,0.005,0.005,-37.4855671299,-36.8218,500.0,1.0,2.1793e-19,100,85.6507,0.005,1.0,2,7421.95332363,200.000000102,261.49,0.8,7421.95332363,500,
1.0,-36.4662807836,-36.4662807836,-33.6566,1.0,0.00333333,0.00333333,-36.4662807836,-37.3899,500.0,1.0,5.43914e-20,100,85.4465,0.00333333,1.0,2,7292.30201523,299.999969474,264.3,0.8,7292.30201523,500,
1.0,-39.9456146722,-39.9456146722,-35.2288,1.0,0.0025,0.0025,-39.9456146722,-38.462,500.0,1.0,5.4346e-20,100,85.4818,0.0025,1.0,2,7369.24293046,400.0,261.54,0.8,7369.24293046,500,
1.0,-21.72268733,-21.72268733,-32.5276,1.0,0.002,0.002,-21.72268733,-35.4668,500.0,1.0,5.43187e-20,100,85.9367,0.002,1.0,1,7627.39892328,500.000006643,305.06,0.8,7627.39892328,500,
1.0,-27.0891641734,-27.0891641734,-27.0892,1.0,0.01,0.01,-27.0891641734,-33.3985,500.0,1.0,3.50449e-18,100,86.2631,0.01,1.0,2,7516.48976547,100.0,297.21,0.8,7516.48976547,500,
1.0,-24.1394132797,-24.1394132797,-25.6143,1.0,0.005,0.005,-24.1394132797,-30.0757,500.0,1.0,2.1793e-19,100,86.6338,0.005,1.0,2,7641.57681237,200.000000102,288.52,0.8,7641.57681237,500,
1.0,-38.789282229,-38.789282229,-30.006,1.0,0.00333333,0.00333333,-38.789282229,-33.7128,500.0,1.0,5.43914e-20,100,86.5501,0.00333333,1.0,2,7420.42311515,299.999969474,257.29,0.8,7420.42311515,500,
1.0,-35.958951293,-35.958951293,-31.4942,1.0,0.0025,0.0025,-35.958951293,-34.7045,500.0,1.0,5.4346e-20,100,86.4865,0.0025,1.0,2,7495.22409754,400.0,265.17,0.8,7495.22409754,500,
1.0,-38.060900211,-38.060900211,-32.8075,1.0,0.002,0.002,-38.060900211,-35.6789,500.0,1.0,5.43187e-20,100,86.1799,0.002,1.0,1,7253.30396398,500.000006643,258.54,0.8,7253.30396398,500,
1.0,-32.1714947634,-32.1714947634,-32.1715,1.0,0.01,0.01,-32.1714947634,-38.583,500.0,1.0,3.50449e-18,100,85.6564,0.01,1.0,2,7411.13763649,100.0,275.22,0.8,7411.13763649,500,
1.0,-42.2392547201,-42.2392547201,-37.2054,1.0,0.005,0.005,-42.2392547201,-41.7814,500.0,1.0,2.1793e-19,100,86.0631,0.005,1.0,2,7501.01554184,200.000000102,261.34,0.8,7501.01554184,500,
1.0,-23.5377713501,-23.5377713501,-32.6495,1.0,0.00333333,0.00333333,-23.5377713501,-36.3858,500.0,1.0,5.43914e-20,100,86.0121,0.00333333,1.0,2,7329.30830044,299.999969474,294.19,0.8,7329.30830044,500,
1.0,-23.5589365096,-23.5589365096,-30.3769,1.0,0.0025,0.0025,-23.5589365096,-33.6126,500.0,1.0,5.4346e-20,100,86.4864,0.0025,1.0,2,7740.72851916,400.0,299.16,0.8,7740.72851916,500,
1.0,-30.5453987313,-30.5453987313,-30.4106,1.0,0.002,0.002,-30.5453987313,-33.3047,500.0,1.0,5.43187e-20,100,86.4269,0.002,1.0,1,7503.5120848,500.000006643,283.99,0.8,7503.5120848,500,
1.0,-30.9224669985,-30.9224669985,-30.9225,1.0,0.01,0.01,-30.9224669985,-37.4291,500.0,1.0,3.50449e-18,100,85.3988,0.01,1.0,2,7366.61760438,100.0,271.88,0.8,7366.61760438,500,
1.0,-27.6411926471,-27.6411926471,-29.2818,1.0,0.005,0.005,-27.6411926471,-33.8827,500.0,1.0,2.1793e-19,100,85.6899,0.005,1.0,2,7461.80520364,200.000000102,289.38,0.8,7461.80520364,500,
1.0,-15.9059785844,-15.9059785844,-24.8232,1.0,0.00333333,0.00333333,-15.9059785844,-28.5798,500.0,1.0,5.43914e-20,100,86.1427,0.00333333,1.0,2,7532.20181919,299.999969474,309.07,0.8,7532.20181919,500,
1.0,-36.3878416083,-36.3878416083,-27.7144,1.0,0.0025,0.0025,-36.3878416083,-30.9677,500.0,1.0,5.4346e-20,100,86.1083,0.0025,1.0,2,7370.28051122,400.0,268.26,0.8,7370.28051122,500,
1.0,-25.8452635347,-25.8452635347,-27.3405,1.0,0.002,0.002,-25.8452635347,-30.2504,500.0,1.0,5.43187e-20,100,85.9521,0.002,1.0,1,7350.96659317,500.000006643,297.64,0.8,7350.96659317,500,
1.0,-48.7912421536,-48.7912421536,-48.7912,1.0,0.01,0.01,-48.7912421536,-55.219,500.0,1.0,3.50449e-18,100,81.8242,0.01,1.0,2,6762.83256997,100.0,231.97,0.8,6762.83256997,500,
1.0,-32.0012180728,-32.0012180728,-40.3962,1.0,0.005,0.005,-32.0012180728,-44.9414,500.0,1.0,2.1793e-19,100,84.538,0.005,1.0,2,7532.52061019,200.000000102,275.25,0.8,7532.52061019,500,
1.0,-18.9929121906,-18.9929121906,-33.2618,1.0,0.00333333,0.00333333,-18.9929121906,-36.9729,500.0,1.0,5.43914e-20,100,85.3637,0.00333333,1.0,2,7335.50594641,299.999969474,307.26,0.8,7335.50594641,500,
1.0,-35.1699648839,-35.1699648839,-33.7388,1.0,0.0025,0.0025,-35.1699648839,-36.963,500.0,1.0,5.4346e-20,100,85.6529,0.0025,1.0,2,7557.62529126,400.0,273.41,0.8,7557.62529126,500,
1.0,-35.0865630392,-35.0865630392,-34.0084,0.99999,0.002,0.00199998,-35.0865630392,-36.8922,500.0,1.0,1.79196e-17,100,85.7759,0.00200002,1.00001,1,7515.57930415,500.000128713,265.44,0.8,7515.57930415,500,4.43709e-12
1.0,-29.6324015808,-29.6324015808,-29.6324,1.0,0.01,0.01,-29.6324015808,-35.9358,500.0,1.0,3.50449e-18,100,86.382,0.01,1.0,2,7537.21414072,100.0,283.67,0.8,7537.21414072,500,
1.0,-36.2429410865,-36.2429410865,-32.9377,1.0,0.005,0.005,-36.2429410865,-37.4539,500.0,1.0,2.1793e-19,100,86.6499,0.005,1.0,2,7608.79765151,200.000000102,265.48,0.8,7608.79765151,500,
1.0,-31.148905111,-31.148905111,-32.3414,1.0,0.00333333,0.00333333,-31.148905111,-36.0289,500.0,1.0,5.43914e-20,100,86.3573,0.00333333,1.0,2,7428.50908464,299.999969474,280.83,0.8,7428.50908464,500,
1.0,-38.8024447138,-38.8024447138,-33.9567,1.0,0.0025,0.0025,-38.8024447138,-37.2052,500.0,1.0,5.4346e-20,100,86.472,0.0025,1.0,2,7581.35272327,400.0,255.95,0.8,7581.35272327,500,
1.0,-16.9709888435,-16.9709888435,-30.5595,1.0,0.002,0.002,-16.9709888435,-33.4651,500.0,1.0,5.43187e-20,100,86.4522,0.002,1.0,1,7302.53320149,500.000006643,318.2,0.8,7302.53320149,500,
1.0,-25.0033285208,-25.0033285208,-25.0033,1.0,0.01,0.01,-25.0033285208,-31.224,500.0,1.0,3.50449e-18,100,86.1194,0.01,1.0,2,7491.47119918,100.0,288.67,0.8,7491.47119918,500,
1.0,-33.6905421904,-33.6905421904,-29.3469,1.0,0.005,0.005,-33.6905421904,-33.8135,500.0,1.0,2.1793e-19,100,86.2846,0.005,1.0,2,7510.87094226,200.000000102,272.39,0.8,7510.87094226,500,
1.0,-39.0976768664,-39.0976768664,-32.5972,1.0,0.00333333,0.00333333,-39.0976768664,-36.2639,500.0,1.0,5.43914e-20,100,86.3854,0.00333333,1.0,2,7508.94348709,299.999969474,260.53,0.8,7508.94348709,500,
1.0,-23.4347955956,-23.4347955956,-30.3066,1.0,0.0025,0.0025,-23.4347955956,-33.5424,500.0,1.0,5.4346e-20,100,86.3279,0.0025,1.0,2,7434.12245606,400.0,304.18,0.8,7434.12245606,500,
1.0,-29.0735686958,-29.0735686958,-30.06,1.0,0.002,0.002,-29.0735686958,-32.9542,500.0,1.0,5.43187e-20,100,86.2581,0.002,1.0,1,7465.69203748,500.000006643,286.62,0.8,7465.69203748,500,
1.0,-27.4061682414,-27.4061682414,-27.4062,1.0,0.01,0.01,-27.4061682414,-33.7728,500.0,1.0,3.50449e-18,100,84.9764,0.01,1.0,2,7293.92080578,100.0,293.09,0.8,7293.92080578,500,
1.0,-32.1234888145,-32.1234888145,-29.7648,1.0,0.005,0.005,-32.1234888145,-34.3561,500.0,1.0,2.1793e-19,100,85.4688,0.005,1.0,2,7452.22987627,200.000000102,274.97,0.8,7452.22987627,500,
1.0,-24.7402041842,-24.7402041842,-28.09,1.0,0.00333333,0.00333333,-24.7402041842,-31.8387,500.0,1.0,5.43914e-20,100,85.0289,0.00333333,1.0,2,7134.42370484,299.999969474,297.88,0.8,7134.42370484,500,
1.0,-28.5380705023,-28.5380705023,-28.202,1.0,0.0025,0.0025,-28.5380705023,-31.4485,500.0,1.0,5.4346e-20,100,85.3271,0.0025,1.0,2,7508.08802488,400.0,281.45,0.8,7508.08802488,500,
1.0,-14.2966243424,-14.2966243424,-25.4209,0.999988,0.002,0.00199998,-14.2966243424,-28.3247,500.0,1.0,4.85838e-17,100,85.237,0.00200003,1.00001,1,7120.40288386,499.999652939,319.6,0.8,7120.40288386,500,1.21452e-11
1.0,-35.4536660383,-35.4536660383,-35.4537,1.0,0.01,0.01,-35.4536660383,-41.9528,500.0,1.0,3.50449e-18,100,85.9778,0.01,1.0,2,7466.85734838,100.0,264.73,0.8,7466.85734838,500,
1.0,-34.93689373,-34.93689373,-35.1953,1.0,0.005,0.005,-34.93689373,-39.7909,500.0,1.0,2.1793e-19,100,84.7533,0.005,1.0,2,7044.36178799,200.000000102,275.73,0.8,7044.36178799,500,
1.0,-36.7697762472,-36.7697762472,-35.7201,1.0,0.00333333,0.00333333,-36.7697762472,-39.4724,500.0,1.0,5.43914e-20,100,85.4347,0.00333333,1.0,2,7605.41941165,299.999969474,257.56,0.8,7605.41941165,500,
1.0,-26.7775126144,-26.7775126144,-33.4845,1.0,0.0025,0.0025,-26.7775126144,-36.734,500.0,1.0,5.4346e-20,100,85.9353,0.0025,1.0,2,7658.86982697,400.0,290.29,0.8,7658.86982697,500,
1.0,-41.4255243335,-41.4255243335,-35.0727,1.0,0.002,0.002,-41.4255243335,-37.9792,500.0,1.0,5.43187e-20,100,85.6412,0.002,1.0,1,7153.64423637,500.000006643,253.72,0.8,7153.64423637,500,
1.0,-29.7267284319,-29.7267284319,-29.7267,1.0,0.01,0.01,-29.7267284319,-36.1705,500.0,1.0,3.50449e-18,100,86.2295,0.01,1.0,2,7510.63696725,100.0,284.79,0.8,7510.63696725,500,
1.0,-33.7753307007,-33.7753307007,-31.751,1.0,0.005,0.005,-33.7753307007,-36.4181,500.0,1.0,2.1793e-19,100,86.8618,0.005,1.0,2,7723.45279321,200.000000102,276.4,0.8,7723.45279321,500,
1.0,-42.7744060139,-42.7744060139,-35.4255,1.0,0.00333333,0.00333333,-42.7744060139,-39.2361,500.0,1.0,5.43914e-20,100,86.4175,0.00333333,1.0,2,7306.06127632,299.999969474,251.53,0.8,7306.06127632,500,
1.0,-36.7338151067,-36.7338151067,-35.7526,1.0,0.0025,0.0025,-36.7338151067,-39.0527,500.0,1.0,5.4346e-20,100,86.517,0.0025,1.0,2,7611.62586676,400.0,270.55,0.8,7611.62586676,500,
1.0,-19.2751675971,-19.2751675971,-32.4571,1.0,0.002,0.002,-19.2751675971,-35.4088,500.0,1.0,5.43187e-20,100,86.6264,0.002,1.0,1,7437.04792296,500.000006643,312.04,0.8,7437.04792296,500,
1.0,-29.7177554867,-29.7177554867,-29.7178,1.0,0.01,0.01,-29.7177554867,-36.0035,500.0,1.0,3.50449e-18,100,85.077,0.01,1.0,2,7311.20377085,100.0,286.74,0.8,7311.20377085,500,
1.0,-36.1886507934,-36.1886507934,-32.9532,1.0,0.005,0.005,-36.1886507934,-37.4622,500.0,1.0,2.1793e-19,100,86.6016,0.005,1.0,2,7818.8230053,200.000000102,273.42,0.8,7818.8230053,500,
1.0,-26.7466896127,-26.7466896127,-30.8844,1.0,0.00333333,0.00333333,-26.7466896127,-34.5659,500.0,1.0,5.43914e-20,100,85.7694,0.00333333,1.0,2,7114.96663615,299.999969474,285.36,0.8,7114.96663615,500,
1.0,-36.7302064277,-36.7302064277,-32.3458,1.0,0.0025,0.0025,-36.7302064277,-35.5545,500.0,1.0,5.4346e-20,100,86.0117,0.0025,1.0,2,7572.98792152,400.0,265.31,0.8,7572.98792152,500,
1.0,-30.4468316939,-30.4468316939,-31.966,0.999963,0.002,0.00199993,-30.4468316939,-34.8764,500.0,1.0,1.13448e-16,100,86.2263,0.00200005,1.00003,1,7656.50684649,500.000128713,284.94,0.8,7656.50684649,500,2.83225e-11
1.0,-23.6012241485,-23.6012241485,-23.6012,1.0,0.01,0.01,-23.6012241485,-30.1485,500.0,1.0,3.50449e-18,100,87.8099,0.01,1.0,2,7788.46698645,100.0,302.81,0.8,7788.46698645,500,
1.0,-22.4382298014,-22.4382298014,-23.0197,1.0,0.005,0.005,-22.4382298014,-27.6493,500.0,1.0,2.1793e-19,100,86.7262,0.005,1.0,2,7405.67378003,200.000000102,300.32,0.8,7405.67378003,500,
1.0,-34.5601005063,-34.5601005063,-26.8665,1.0,0.00333333,0.00333333,-34.5601005063,-30.6466,500.0,1.0,5.43914e-20,100,86.6474,0.00333333,1.0,2,7466.33988907,299.999969474,268.61,0.8,7466.33988907,500,
1.0,-24.6991091671,-24.6991091671,-26.3247,1.0,0.0025,0.0025,-24.6991091671,-29.5983,500.0,1.0,5.4346e-20,100,86.7355,0.0025,1.0,2,7641.7196898,400.0,299.05,0.8,7641.7196898,500,
1.0,-25.8839930463,-25.8839930463,-26.2365,1.0,0.002,0.002,-25.8839930463,-29.2653,500.0,1.0,5.43187e-20,100,86.6362,0.002,1.0,1,7511.95354783,500.000006643,294.59,0.8,7511.95354783,500,
1.0,-21.0567632083,-21.0567632083,-21.0568,1.0,0.01,0.01,-21.0567632083,-27.4283,500.0,1.0,3.50449e-18,100,84.7033,0.01,1.0,2,7247.11653003,100.0,307.28,0.8,7247.11653003,500,
1.0,-22.5620436701,-22.5620436701,-21.8094,1.0,0.005,0.005,-22.5620436701,-26.3148,500.0,1.0,2.1793e-19,100,85.033,0.005,1.0,2,7359.02701516,200.000000102,296.29,0.8,7359.02701516,500,
1.0,-22.0178533546,-22.0178533546,-21.8789,1.0,0.00333333,0.00333333,-22.0178533546,-25.5575,500.0,1.0,5.43914e-20,100,85.5661,0.00333333,1.0,2,7579.23976279,299.999969474,298.97,0.8,7579.23976279,500,
1.0,-39.5169270728,-39.5169270728,-26.2884,1.0,0.0025,0.0025,-39.5169270728,-29.4946,500.0,1.0,5.4346e-20,100,85.6807,0.0025,1.0,2,7239.08466292,400.0,257.94,0.8,7239.08466292,500,
1.0,-29.9327181072,-29.9327181072,-27.0173,1.0,0.002,0.002,-29.9327181072,-29.9249,500.0,1.0,5.43187e-20,100,86.156,0.002,1.0,1,7817.11361619,500.000006643,287.75,0.8,7817.11361619,500,
1.0,-24.4065566815,-24.4065566815,-24.4066,1.0,0.01,0.01,-24.4065566815,-31.0075,500.0,1.0,3.50449e-18,100,88.7283,0.01,1.0,2,7952.24039746,100.0,291.13,0.8,7952.24039746,500,
1.0,-20.6645550529,-20.6645550529,-22.5356,1.0,0.005,0.005,-20.6645550529,-27.2031,500.0,1.0,2.1793e-19,100,87.4921,0.005,1.0,2,7505.05265755,200.000000102,303.28,0.8,7505.05265755,500,
1.0,-22.5363460079,-22.5363460079,-22.5358,1.0,0.00333333,0.00333333,-22.5363460079,-26.3469,500.0,1.0,5.43914e-20,100,87.0571,0.00333333,1.0,2,7502.10301235,299.999969474,299.25,0.8,7502.10301235,500,
1.0,-28.4682584382,-28.4682584382,-24.0189,1.0,0.0025,0.0025,-28.4682584382,-27.3194,500.0,1.0,5.4346e-20,100,87.0967,0.0025,1.0,2,7656.74022791,400.0,289.51,0.8,7656.74022791,500,
1.0,-28.6363411155,-28.6363411155,-24.9424,1.0,0.002,0.002,-28.6363411155,-27.8944,500.0,1.0,5.43187e-20,100,87.2344,0.002,1.0,1,7766.40415254,500.000006643,288.8,0.8,7766.40415254,500,
1.0,-40.7686458905,-40.7686458905,-40.7686,1.0,0.01,0.01,-40.7686458905,-47.2376,500.0,1.0,3.50449e-18,100,86.146,0.01,1.0,2,7496.102002,100.0,258.78,0.8,7496.102002,500,
1.0,-42.9127502532,-42.9127502532,-41.8407,1.0,0.005,0.005,-42.9127502532,-46.4315,500.0,1.0,2.1793e-19,100,85.7177,0.005,1.0,2,7345.06875658,200.000000102,246.87,0.8,7345.06875658,500,
1.0,-38.0811327205,-38.0811327205,-40.5875,1.0,0.00333333,0.00333333,-38.0811327205,-44.3358,500.0,1.0,5.43914e-20,100,85.2654,0.00333333,1.0,2,7177.8622098,299.999969474,258.88,0.8,7177.8622098,500,
1.0,-47.0362291403,-47.0362291403,-42.1997,1.0,0.0025,0.0025,-47.0362291403,-45.4477,500.0,1.0,5.4346e-20,100,84.4819,0.0025,1.0,2,6774.75299914,400.0,236.02,0.8,6774.75299914,500,
1.0,-48.7938318486,-48.7938318486,-43.5185,1.0,0.002,0.002,-48.7938318486,-46.4236,500.0,1.0,5.43187e-20,100,84.5795,0.002,1.0,1,7257.52850548,500.000006643,241.01,0.8,7257.52850548,500,
1.0,-49.6636745197,-49.6636745197,-49.6637,1.0,0.01,0.01,-49.6636745197,-56.2564,500.0,1.0,3.50449e-18,100,82.8008,0.01,1.0,2,6925.22444263,100.0,240.48,0.8,6925.22444263,500,
1.0,-40.1428543911,-40.1428543911,-44.9033,1.0,0.005,0.005,-40.1428543911,-49.5651,500.0,1.0,2.1793e-19,100,82.9138,0.005,1.0,2,6917.27619485,200.000000102,257.44,0.8,6917.27619485,500,
1.0,-30.0568177084,-30.0568177084,-39.9544,1.0,0.00333333,0.00333333,-30.0568177084,-43.7608,500.0,1.0,5.43914e-20,100,84.4017,0.00333333,1.0,2,7550.08931901,299.999969474,283.88,0.8,7550.08931901,500,
1.0,-31.8332678452,-31.8332678452,-37.9241,1.0,0.0025,0.0025,-31.8332678452,-41.226,500.0,1.0,5.4346e-20,100,85.0256,0.0025,1.0,2,7572.73123894,400.0,276.97,0.8,7572.73123894,500,
1.0,-27.4939696229,-27.4939696229,-35.838,0.999969,0.002,0.00199994,-27.4939696229,-38.7913,500.0,1.0,2.32358e-16,100,85.1901,0.00200006,1.00003,1,7355.88133845,500.000250783,289.35,0.8,7355.88133845,500,5.80796e-11
1.0,-33.4199527038,-33.4199527038,-33.42,1.0,0.01,0.01,-33.4199527038,-39.7006,500.0,1.0,3.50449e-18,100,85.4231,0.01,1.0,2,7370.8082087,100.0,276.26,0.8,7370.8082087,500,
1.0,-43.2130491862,-43.2130491862,-38.3165,1.0,0.005,0.005,-43.2130491862,-42.8525,500.0,1.0,2.1793e-19,100,85.5409,0.005,1.0,2,7363.07194251,200.000000102,252.53,0.8,7363.07194251,500,
1.0,-26.1993739572,-26.1993739572,-34.2775,1.0,0.00333333,0.00333333,-26.1993739572,-37.9811,500.0,1.0,5.43914e-20,100,86.8095,0.00333333,1.0,2,7954.8180782,299.999969474,299.22,0.8,7954.8180782,500,
1.0,-35.5546327073,-35.5546327073,-34.5967,1.0,0.0025,0.0025,-35.5546327073,-37.8042,500.0,1.0,5.4346e-20,100,86.5838,0.0025,1.0,2,7452.69734539,400.0,271.31,0.8,7452.69734539,500,
1.0,-21.2431209293,-21.2431209293,-31.926,0.999992,0.002,0.00199998,-21.2431209293,-34.7948,500.0,1.0,1.30915e-17,100,86.5777,0.00200001,1.00001,1,7422.98714245,500.000128713,301.7,0.8,7422.98714245,500,3.22344e-12
1.0,-48.2017576594,-48.2017576594,-48.2018,1.0,0.01,0.01,-48.2017576594,-54.5477,500.0,1.0,3.50449e-18,100,83.1801,0.01,1.0,2,6988.82559797,100.0,246.89,0.8,6988.82559797,500,
1.0,-29.277037013,-29.277037013,-38.7394,1.0,0.005,0.005,-29.277037013,-43.281,500.0,1.0,2.1793e-19,100,85.4021,0.005,1.0,2,7564.68146471,200.000000102,289.41,0.8,7564.68146471,500,
1.0,-38.963955549,-38.963955549,-38.8143,1.0,0.00333333,0.00333333,-38.963955549,-42.5225,500.0,1.0,5.43914e-20,100,85.1775,0.00333333,1.0,2,7251.04160412,299.999969474,266.18,0.8,7251.04160412,500,
1.0,-7.27689738017,-7.27689738017,-30.9299,1.0,0.0025,0.0025,-7.27689738017,-34.1413,500.0,1.0,5.4346e-20,100,85.719,0.0025,1.0,2,6948.91719447,400.0,336.54,0.8,6948.91719447,500,
1.0,-28.4941622472,-28.4941622472,-30.4428,1.0,0.002,0.002,-28.4941622472,-33.366,500.0,1.0,5.43187e-20,100,86.1267,0.002,1.0,1,7770.99384194,500.000006643,285.64,0.8,7770.99384194,500,
1.0,-14.1407737843,-14.1407737843,-14.1408,1.0,0.01,0.01,-14.1407737843,-20.5491,500.0,1.0,3.50449e-18,100,84.1261,0.01,1.0,2,7148.68411896,100.0,320.68,0.8,7148.68411896,500,
1.0,-31.9514847069,-31.9514847069,-23.0461,1.0,0.005,0.005,-31.9514847069,-27.6151,500.0,1.0,2.1793e-19,100,86.2657,0.005,1.0,2,7724.96863641,200.000000102,280.05,0.8,7724.96863641,500,
1.0,-40.9131862933,-40.9131862933,-29.0018,1.0,0.00333333,0.00333333,-40.9131862933,-32.7323,500.0,1.0,5.43914e-20,100,86.6821,0.00333333,1.0,2,7520.21232184,299.999969474,257.12,0.8,7520.21232184,500,
1.0,-31.4333094186,-31.4333094186,-29.6097,1.0,0.0025,0.0025,-31.4333094186,-32.8674,500.0,1.0,5.4346e-20,100,86.8051,0.0025,1.0,2,7671.43747892,400.0,277.22,0.8,7671.43747892,500,
1.0,-30.408090582,-30.408090582,-29.7694,0.999989,0.002,0.00199998,-30.408090582,-32.6831,500.0,1.0,1.44196e-17,100,86.2196,0.00200002,1.00001,1,7099.03652777,500.000006643,280.05,0.8,7099.03652777,500,3.55004e-12
1.0,-22.3442238973,-22.3442238973,-22.3442,1.0,0.01,0.01,-22.3442238973,-28.7498,500.0,1.0,3.50449e-18,100,87.2103,0.01,1.0,2,7682.46504979,100.0,298.53,0.8,7682.46504979,500,
1.0,-31.6207821098,-31.6207821098,-26.9825,1.0,0.005,0.005,-31.6207821098,-31.5504,500.0,1.0,2.1793e-19,100,86.9363,0.005,1.0,2,7542.60912738,200.000000102,282.41,0.8,7542.60912738,500,
1.0,-23.4569464823,-23.4569464823,-25.8073,1.0,0.00333333,0.00333333,-23.4569464823,-29.537,500.0,1.0,5.43914e-20,100,86.735,0.00333333,1.0,2,7519.9401027,299.999969474,296.68,0.8,7519.9401027,500,
1.0,-30.7717586946,-30.7717586946,-27.0484,1.0,0.0025,0.0025,-30.7717586946,-30.2785,500.0,1.0,5.4346e-20,100,86.6182,0.0025,1.0,2,7498.49046597,400.0,280.92,0.8,7498.49046597,500,
1.0,-38.3358065887,-38.3358065887,-29.3059,0.99999,0.002,0.00199998,-38.3358065887,-32.2184,500.0,1.0,3.78641e-17,100,86.2872,0.00200003,1.00002,1,7186.50144198,499.999713974,264.8,0.8,7186.50144198,500,9.43794e-12
1.0,-45.0754112149,-45.0754112149,-45.0754,1.0,0.01,0.01,-45.0754112149,-51.3673,500.0,1.0,3.50449e-18,100,83.3272,0.01,1.0,2,7013.55122224,100.0,246.29,0.8,7013.55122224,500,
1.0,-39.0888318287,-39.0888318287,-42.0821,1.0,0.005,0.005,-39.0888318287,-46.6682,500.0,1.0,2.1793e-19,100,84.7053,0.005,1.0,2,7463.26629366,200.000000102,266.34,0.8,7463.26629366,500,
1.0,-29.8028912695,-29.8028912695,-37.989,1.0,0.00333333,0.00333333,-29.8028912695,-41.7808,500.0,1.0,5.43914e-20,100,85.705,0.00333333,1.0,2,7662.19511673,299.999969474,283.43,0.8,7662.19511673,500,
