VarVanillaIw,VarDiscRet,AvgVanillaIw,IterType,J,MaxVanillaIw,AvgEpLen,VanillaAvgRet,VarRet,VarJ,MaxNormIw,AvgDiscRet,AvgRet,MinNormIw,Bound,MinVanillaIw,ESSRenyi,ESSClassic,VarNormIw,AvgNormIw,BatchSize,EpsThisIter,eRenyi2
,1465.7376477656724,1.0,2,3.9484653,1.0,56.74,3.948465723080576,1465.7376477656724,38.09305,0.01,3.948465723080576,3.948465723080576,0.01,-9.532372,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,2009.3216176575256,1.0,2,2.3996596,1.0,57.41,0.8508540779241253,2009.3216176575256,41.50365,0.005,0.8508540779241253,0.8508540779241253,0.005,-16.822495,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1403.426795001019,1.0,2,4.224497,1.0,57.77,7.874170340751059,1403.426795001019,40.226357,0.0033333334,7.874170340751059,7.874170340751059,0.0033333334,-11.470325,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,2053.888213683986,1.0,2,5.2377667,1.0,51.84,8.277577532608463,2053.888213683986,41.533566,0.0025,8.277577532608463,8.277577532608463,0.0025,-8.354349,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
63164703000.0,2211.337323579007,11240.586,1,322.972,5619819.0,51.46,-1.981710764666413,2211.337323579007,0.5915812,0.99991566,-1.981710764666413,-1.981710764666413,2.8993004e-08,309.94348,0.16294917,435.3564801498996,1.0001686958208482,0.001999662,0.002,500,100,1.1484841
,1710.7780012329326,1.0,2,7.827386,1.0,52.3,7.827386118042353,1710.7780012329326,41.154224,0.01,7.827386118042353,7.827386118042353,0.01,-4.933465,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1852.1762940302604,1.0,2,9.7447815,1.0,46.97,11.662176497187502,1852.1762940302604,42.03973,0.005,11.662176497187502,11.662176497187502,0.005,-5.4511614,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1371.7550729077195,1.0,2,9.126096,1.0,48.01,7.888726025611788,1371.7550729077195,40.39394,0.0033333334,7.888726025611788,7.888726025611788,0.0033333334,-3.2813396,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1136.1488113321848,1.0,2,10.129379,1.0,53.44,13.139228022516413,1136.1488113321848,38.832584,0.0025,13.139228022516413,13.139228022516413,0.0025,-0.6157751,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
18543034000.0,1374.0079642140313,6090.8154,1,255.30597,3044918.2,54.4,9.54985146045383,1374.0079642140313,0.85553735,0.99983925,9.54985146045383,9.54985146045383,6.3499854e-08,245.01154,0.19338295,435.7929433258795,1.000321545148823,0.0019993559,0.0020000006,500,100,1.1473339
,1428.7092696806592,1.0,2,7.4917397,1.0,66.51,7.491740313803807,1428.7092696806592,37.608807,0.01,7.491740313803807,7.491740313803807,0.01,-5.991836,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1418.4982746422586,1.0,2,3.2821116,1.0,54.87,-0.927516394465715,1418.4982746422586,37.776825,0.005,-0.927516394465715,-0.927516394465715,0.005,-6.252216,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1374.8068863211104,1.0,2,4.8923626,1.0,45.2,8.112864866303433,1374.8068863211104,37.55349,0.0033333334,8.112864866303433,8.112864866303433,0.0033333334,-5.628401,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,858.0105968436164,1.0,2,4.906685,1.0,51.0,4.949651901398025,858.0105968436164,35.63785,0.0025,4.949651901398025,4.949651901398025,0.0025,-4.204564,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
18469440000.0,1558.8020492667824,6078.7715,1,216.48323,3038869.8,51.57,1.3811953636980017,1558.8020492667824,0.7473355,0.99983025,1.3811953636980017,1.3811953636980017,1.8594106e-08,207.64735,0.056514658,425.320579643365,1.0003396287770432,0.0019993195,0.002,500,100,1.1755838
,1066.4876089376523,1.0,2,8.078284,1.0,45.66,8.078284862726518,1066.4876089376523,32.493427,0.01,8.078284862726518,8.078284862726518,0.01,-3.5240507,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,959.7910375950628,1.0,2,7.46256,1.0,49.86,6.846835059683472,959.7910375950628,31.676287,0.005,6.846835059683472,6.846835059683472,0.005,-0.741529,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1192.199883343012,1.0,2,8.231933,1.0,57.84,9.770675318963427,1192.199883343012,32.611874,0.0033333334,9.770675318963427,9.770675318963427,0.0033333334,1.5333219,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1251.190367792687,1.0,2,8.690862,1.0,57.35,10.067655031171702,1251.190367792687,33.28592,0.0025,10.067655031171702,10.067655031171702,0.0025,-2.0861635,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
6474363000.0,855.5014405036515,3599.3933,1,256.0355,1799217.8,41.95,4.2374906876684415,855.5014405036515,1.478614,0.9997339,4.2374906876684415,4.2374906876684415,1.8493598e-07,245.85353,0.33282867,448.1202217062079,1.000532385508143,0.0019989337,0.0020000003,500,100,1.115772
,1688.6125731763711,1.0,2,7.407226,1.0,58.31,7.407226462475325,1688.6125731763711,40.88675,0.01,7.407226462475325,7.407226462475325,0.01,-9.323692,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1613.3928783634412,1.0,2,3.4861848,1.0,46.6,-0.43485599849361983,1613.3928783634412,40.618557,0.005,-0.43485599849361983,-0.43485599849361983,0.005,-8.863799,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,941.2426345010363,1.0,2,4.8511467,1.0,48.78,7.581067771659108,941.2426345010363,37.606483,0.0033333334,7.581067771659108,7.581067771659108,0.0033333334,-5.2325726,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1554.5379614708406,1.0,2,4.8610983,1.0,49.46,4.890955999248976,1554.5379614708406,38.018867,0.0025,4.890955999248976,4.890955999248976,0.0025,-4.7254696,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
45911912000.0,725.8436656459938,9583.546,1,227.78876,4791238.0,40.25,8.230195923457963,725.8436656459938,0.5188473,0.99988836,8.230195923457963,8.230195923457963,1.7054356e-08,218.46921,0.081720605,423.2491655965953,1.0002233367950533,0.0019995526,0.0019999999,500,100,1.1813372
,1509.1473694983067,1.0,2,5.706743,1.0,50.95,5.706743078678183,1509.1473694983067,38.65302,0.01,5.706743078678183,5.706743078678183,0.01,-9.665981,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1772.97167325679,1.0,2,8.924364,1.0,50.58,12.141986481294849,1772.97167325679,40.435158,0.005,12.141986481294849,12.141986481294849,0.005,-2.0284882,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,833.1417558348201,1.0,2,7.7005997,1.0,48.3,5.253069379290297,833.1417558348201,36.985584,0.0033333334,5.253069379290297,5.253069379290297,0.0033333334,-1.2423668,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1705.5674665269514,1.0,2,9.490347,1.0,47.05,14.859587916982118,1705.5674665269514,38.179672,0.0025,14.859587916982118,14.859587916982118,0.0025,-1.6551695,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
257539650000.0,1723.1606297876137,22696.46,1,264.84686,11347681.0,49.08,1.7429275287318882,1723.1606297876137,0.25484765,0.9999516,1.7429275287318882,1.7429275287318882,5.19917e-09,253.81499,0.05900138,408.2830876852387,1.0000967621984247,0.0019998061,0.0019999999,500,100,1.2246405
,1171.2920916365078,1.0,2,6.599486,1.0,53.51,6.599486130462609,1171.2920916365078,34.052593,0.01,6.599486130462609,6.599486130462609,0.01,-2.77284,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,2005.3178971010204,1.0,2,5.1558056,1.0,52.95,3.712126042804322,2005.3178971010204,39.68005,0.005,3.712126042804322,3.712126042804322,0.005,-6.4476604,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1320.7034468956188,1.0,2,4.060846,1.0,45.03,1.8709264773319831,1320.7034468956188,38.573315,0.0033333334,1.8709264773319831,1.8709264773319831,0.0033333334,-5.413344,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,758.0243500242947,1.0,2,3.151146,1.0,46.33,0.4220448382127777,758.0243500242947,36.138885,0.0025,0.4220448382127777,0.4220448382127777,0.0025,-5.0537434,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
90592710000.0,1963.8122915788,13461.505,1,190.0697,6730258.5,48.62,3.3545768847543926,1963.8122915788,0.2916986,0.9999266,3.3545768847543926,3.3545768847543926,2.5605011e-08,181.6099,0.17234099,432.8264210129943,1.0001468050981295,0.0019997058,0.002,500,100,1.1551975
,1193.6069735678907,1.0,2,10.389347,1.0,51.66,10.389348119330128,1193.6069735678907,34.37544,0.01,10.389348119330128,10.389348119330128,0.01,-1.4606285,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1080.7468458672424,1.0,2,11.211494,1.0,42.54,12.03364226134083,1080.7468458672424,33.56309,0.005,12.03364226134083,12.03364226134083,0.005,1.1857367,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1787.4663544864723,1.0,2,11.11535,1.0,64.03,10.923058293921747,1787.4663544864723,36.61789,0.0033333334,10.923058293921747,10.923058293921747,0.0033333334,-0.17551327,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1872.1862062158498,1.0,2,10.839362,1.0,57.8,10.011402811173584,1872.1862062158498,38.330757,0.0025,10.011402811173584,10.011402811173584,0.0025,-2.5009089,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
18653440000.0,1181.5961541924612,6108.9487,1,316.96527,3053968.5,51.29,6.31465782445039,1181.5961541924612,1.0834314,0.9998344,6.31465782445039,6.31465782445039,5.621682e-08,304.04498,0.17171283,426.4263073558493,1.0003312358180259,0.0019993365,0.0019999999,500,100,1.1725355
,815.0535512896719,1.0,2,5.0716305,1.0,41.99,5.071630362877141,815.0535512896719,28.406036,0.01,5.071630362877141,5.071630362877141,0.01,-4.1510487,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,961.6680828471555,1.0,2,5.853518,1.0,48.11,6.635405809072591,961.6680828471555,29.666288,0.005,6.635405809072591,6.635405809072591,0.005,-0.66790104,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1325.7512692464709,1.0,2,4.025011,1.0,50.78,0.36799881192649037,1325.7512692464709,32.107796,0.0033333334,0.36799881192649037,0.36799881192649037,0.0033333334,-4.234476,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,669.1601345289215,1.0,2,4.8709135,1.0,38.89,7.408620916900055,669.1601345289215,30.674854,0.0025,7.408620916900055,7.408620916900055,0.0025,-2.2820125,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
43708637000.0,828.4712136632639,9350.69,1,149.9232,4674860.5,42.58,5.074890846643155,828.4712136632639,0.32652366,0.99989635,5.074890846643155,5.074890846643155,4.008003e-08,143.10751,0.18738797,440.56186157822737,1.0002072896535237,0.0019995847,0.0019999999,500,100,1.1349144
,1060.6687784530086,1.0,2,10.009421,1.0,63.77,10.009422138871136,1060.6687784530086,32.40466,0.01,10.009422138871136,10.009422138871136,0.01,-2.0113087,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,972.8050078465193,1.0,2,9.90648,1.0,48.23,9.803537739106766,972.8050078465193,31.726646,0.005,9.803537739106766,9.803537739106766,0.005,1.4065399,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1332.146318819109,1.0,2,6.204868,1.0,48.65,-1.1983578642655826,1332.146318819109,33.735226,0.0033333334,-1.1983578642655826,-1.1983578642655826,0.0033333334,-1.2314749,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1357.904669061009,1.0,2,7.171875,1.0,55.85,10.072898583782091,1357.904669061009,34.531662,0.0025,10.072898583782091,10.072898583782091,0.0025,0.73181295,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
169665790000.0,872.7870047571411,18422.033,1,142.82088,9210479.0,51.04,1.4773508058116898,872.7870047571411,0.16532499,0.9999416,1.4773508058116898,1.4773508058116898,9.045981e-09,136.54744,0.08332268,421.52970222301104,1.0001168268692118,0.0019997659,0.0020000006,500,100,1.186156
,1007.8409395057976,1.0,2,12.035942,1.0,50.62,12.035942639702858,1007.8409395057976,31.58738,0.01,12.035942639702858,12.035942639702858,0.01,-1.2620115,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,763.2413576767601,1.0,2,9.931215,1.0,58.94,7.826489578399792,763.2413576767601,29.683592,0.005,7.826489578399792,7.826489578399792,0.005,0.528142,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1587.348170166672,1.0,2,8.265732,1.0,58.65,4.934764851751847,1587.348170166672,33.418304,0.0033333334,4.934764851751847,4.934764851751847,0.0033333334,-0.0979414,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1314.9497752792204,1.0,2,7.804447,1.0,62.67,6.420593864440406,1314.9497752792204,34.11269,0.0025,6.420593864440406,6.420593864440406,0.0025,-0.51798344,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
17086463000.0,1221.8709121708227,5846.751,1,197.74098,2922881.8,50.31,7.877841697809661,1221.8709121708227,0.68101174,0.9998311,7.877841697809661,7.877841697809661,5.1894986e-08,189.74727,0.15170853,433.57321129383587,1.0003378800415346,0.001999323,0.002,500,100,1.1532078
,1594.1215826408177,1.0,2,12.197437,1.0,51.36,12.197437631974646,1594.1215826408177,39.72632,0.01,12.197437631974646,12.197437631974646,0.01,-2.9339256,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,801.9180202911901,1.0,2,6.9464545,1.0,44.13,1.6954720908463694,801.9180202911901,34.836937,0.005,1.6954720908463694,1.6954720908463694,0.005,-3.753035,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1444.5590091666097,1.0,2,6.775005,1.0,49.0,6.43210387208094,1444.5590091666097,35.858585,0.0033333334,6.43210387208094,6.43210387208094,0.0033333334,-1.9610915,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,869.2153163341437,1.0,2,7.84399,1.0,48.12,11.050946983902657,869.2153163341437,34.39386,0.0025,11.050946983902657,11.050946983902657,0.0025,0.2783084,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
25696831000.0,1935.6045570856306,7169.899,1,229.97072,3584469.8,69.0,5.791580068145102,1935.6045570856306,0.641072,0.9998662,5.791580068145102,5.791580068145102,7.3741596e-08,220.72137,0.2643599,437.9911510061893,1.0002677004626281,0.001999464,0.002,500,100,1.1415756
,2050.266230959652,1.0,2,9.448488,1.0,46.63,9.448488835646899,2050.266230959652,45.052895,0.01,9.448488835646899,9.448488835646899,0.01,-15.598129,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1114.4836762478556,1.0,2,9.862307,1.0,49.29,10.276123634106431,1114.4836762478556,39.581844,0.005,10.276123634106431,10.276123634106431,0.005,-7.8483257,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1141.0814795968176,1.0,2,7.88573,1.0,50.23,3.932576676730363,1141.0814795968176,37.80016,0.0033333334,3.932576676730363,3.932576676730363,0.0033333334,-6.5749407,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,3043.9233097371557,1.0,2,5.8074794,1.0,54.38,-0.4272720229745929,3043.9233097371557,42.871525,0.0025,-0.4272720229745929,-0.4272720229745929,0.0025,-12.466946,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
6628304400.0,1230.0358477085533,3641.9465,1,297.52393,1820482.0,49.81,10.105039523859658,1230.0358477085533,1.6945418,0.9997302,10.105039523859658,10.105039523859658,1.6754612e-08,280.02603,0.030509701,436.2911325937656,1.0005397650522803,0.0019989188,0.002,500,100,1.1460238
,2571.8620868415946,1.0,2,9.098856,1.0,57.66,9.098856457099211,2571.8620868415946,50.459324,0.01,9.098856457099211,9.098856457099211,0.01,-10.717989,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1251.1318858800914,1.0,2,9.340168,1.0,59.37,9.58147997543423,1251.1318858800914,43.502186,0.005,9.58147997543423,9.58147997543423,0.005,-4.6724567,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1187.9940104081043,1.0,2,8.283938,1.0,66.41,6.171479168688364,1187.9940104081043,40.692703,0.0033333334,6.171479168688364,6.171479168688364,0.0033333334,-3.157321,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1385.9810213238743,1.0,2,8.199408,1.0,57.0,7.945813247100847,1385.9810213238743,39.81173,0.0025,7.945813247100847,7.945813247100847,0.0025,-1.7090149,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
582690870000.0,2226.784999060543,34138.73,1,235.45389,17068842.0,60.97,9.874777910685498,2226.784999060543,0.14517865,0.9999693,9.874777910685498,9.874777910685498,7.0693003e-09,225.80972,0.12066847,422.2211551693227,1.0000613993665408,0.001999877,0.002,500,100,1.1842135
,1602.2510523382648,1.0,2,4.133332,1.0,43.35,4.133331895491868,1602.2510523382648,39.827484,0.01,4.133331895491868,4.133331895491868,0.01,-11.5077,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,521.5007365370461,1.0,2,4.187249,1.0,41.64,4.241167022008297,521.5007365370461,32.42314,0.005,4.241167022008297,4.241167022008297,0.005,-6.872631,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1218.2098548673703,1.0,2,4.6813173,1.0,45.29,5.6694524826436865,1218.2098548673703,33.216526,0.0033333334,5.6694524826436865,5.6694524826436865,0.0033333334,-4.349036,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,2061.675378449046,1.0,2,3.7856803,1.0,53.66,1.0987722274585494,2061.675378449046,36.60839,0.0025,1.0987722274585494,1.0987722274585494,0.0025,-4.4689,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
669522100.0,834.8945613411779,1158.1395,1,159.84523,578586.3,52.3,8.263879519324606,834.8945613411779,2.8030527,0.9991652,8.263879519324606,8.263879519324606,2.3847966e-07,152.03282,0.13809636,446.5598010323152,1.0016717971287266,0.0019966557,0.0020000003,500,100,1.1196709
,1306.1672534820657,1.0,2,9.87912,1.0,49.86,9.879119998328946,1306.1672534820657,35.959774,0.01,9.879119998328946,9.879119998328946,0.01,-8.783152,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,2217.392630434779,1.0,2,10.624172,1.0,58.97,11.369225777439821,2217.392630434779,41.76981,0.005,11.369225777439821,11.369225777439821,0.005,-7.9803104,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1638.950773371765,1.0,2,10.320377,1.0,61.15,9.712782200032015,1638.950773371765,41.281754,0.0033333334,9.712782200032015,9.712782200032015,0.0033333334,-4.870118,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,904.782358146099,1.0,2,9.414978,1.0,48.21,6.69878473565993,904.782358146099,38.788277,0.0025,6.69878473565993,6.69878473565993,0.0025,-3.7403774,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
114228220000.0,996.9399217543912,15115.796,1,312.59958,7557390.5,41.81,4.724133726775139,996.9399217543912,0.44337723,0.9999328,4.724133726775139,4.724133726775139,1.1706297e-08,299.75204,0.088475004,419.39747729803213,1.000134310127292,0.0019997307,0.0020000003,500,100,1.1921865
,1151.7215524981877,1.0,2,0.0721395,1.0,54.94,0.07213945093875862,1151.7215524981877,33.76691,0.01,0.07213945093875862,0.07213945093875862,0.01,-12.378076,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1397.8025746300739,1.0,2,7.6567383,1.0,53.19,15.241338373338841,1397.8025746300739,36.32548,0.005,15.241338373338841,15.241338373338841,0.005,-2.775301,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,614.4219019340521,1.0,2,6.3273535,1.0,43.98,3.6685838755456874,614.4219019340521,32.954323,0.0033333334,3.6685838755456874,3.6685838755456874,0.0033333334,-2.1903706,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,790.7840786425226,1.0,2,5.6027126,1.0,53.53,3.4287890132608694,790.7840786425226,31.808567,0.0025,3.4287890132608694,3.4287890132608694,0.0025,-1.7738528,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
107946540000.0,769.8266576507881,14694.387,1,175.2828,7346652.5,46.57,10.109033299315753,769.8266576507881,0.25482878,0.9999264,10.109033299315753,10.109033299315753,1.2657561e-08,168.03427,0.09299755,414.2542926137907,1.0001472833836482,0.001999705,0.0020000003,500,100,1.2069881
,1006.7604063933012,1.0,2,9.425707,1.0,40.8,9.425706250734349,1006.7604063933012,31.570438,0.01,9.425706250734349,9.425706250734349,0.01,-2.3187695,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,919.221360937447,1.0,2,7.6709013,1.0,54.38,5.916095499866593,919.221360937447,30.926369,0.005,5.916095499866593,5.916095499866593,0.005,-0.6336975,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1315.7034234783969,1.0,2,6.438278,1.0,52.6,3.973031994094756,1315.7034234783969,32.78487,0.0033333334,3.973031994094756,3.973031994094756,0.0033333334,-1.0025477,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,706.3066385051281,1.0,2,6.5638304,1.0,48.91,6.94048798864273,706.3066385051281,31.320824,0.0025,6.94048798864273,6.94048798864273,0.0025,0.11988592,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
27316074000.0,1633.5660078972642,7392.3716,1,205.34392,3695679.2,53.95,9.3776009919387,1633.5660078972642,0.57554084,0.99986297,9.3776009919387,9.3776009919387,1.8909738e-08,196.89452,0.069893904,418.45965728702555,1.0002741226573724,0.0019994508,0.0020000003,500,100,1.1948583
,1227.6547631885028,1.0,2,6.276518,1.0,51.97,6.276517839821891,1227.6547631885028,34.862274,0.01,6.276517839821891,6.276517839821891,0.01,-9.041927,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1678.641095004552,1.0,2,9.6593,1.0,59.88,13.04208336836018,1678.641095004552,38.079647,0.005,13.04208336836018,13.04208336836018,0.005,-1.1724768,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,3422.565482151936,1.0,2,8.533048,1.0,61.37,6.280541107339452,3422.565482151936,45.811462,0.0033333334,6.280541107339452,6.280541107339452,0.0033333334,-4.4599657,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,708.6373861220899,1.0,2,8.97979,1.0,39.75,10.32001878710667,708.6373861220899,41.833046,0.0025,10.32001878710667,10.32001878710667,0.0025,-2.2724905,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
73499810000.0,1273.9629879870122,12125.319,1,267.3748,6062171.0,51.41,-0.09520660630993652,1273.9629879870122,0.46042022,0.9999194,-0.09520660630993652,-0.09520660630993652,3.622241e-08,256.55566,0.21960413,432.67055154791785,1.0001611698786057,0.0019996772,0.0019999999,500,100,1.1556137
,1355.979485819954,1.0,2,6.3199315,1.0,58.59,6.319931736795976,1355.979485819954,36.639046,0.01,6.319931736795976,6.319931736795976,0.01,-4.3859954,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1913.8279626067222,1.0,2,6.014356,1.0,52.82,5.708781344055975,1913.8279626067222,40.232426,0.005,5.708781344055975,5.708781344055975,0.005,-4.425465,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1342.4904919658195,1.0,2,6.2326097,1.0,42.45,6.669115196818113,1342.4904919658195,39.015583,0.0033333334,6.669115196818113,6.669115196818113,0.0033333334,-4.8061523,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1230.1257137878172,1.0,2,6.7371383,1.0,57.21,8.250725743616371,1230.1257137878172,38.037895,0.0025,8.250725743616371,8.250725743616371,0.0025,-2.8227105,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
64749875000.0,1041.1777705523837,11380.77,1,227.15881,5689899.0,48.21,4.277380515481644,1041.1777705523837,0.40681762,0.9999146,4.277380515481644,4.277380515481644,1.639511e-08,217.97964,0.09329449,433.86536087554595,1.0001708363384758,0.0019996576,0.002,500,100,1.1524312
,1246.841658377866,1.0,2,4.210308,1.0,47.93,4.210307927209682,1246.841658377866,35.133648,0.01,4.210307927209682,4.210307927209682,0.01,-5.3766584,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1528.8969313546208,1.0,2,7.078924,1.0,55.94,9.947540871087618,1528.8969313546208,37.17821,0.005,9.947540871087618,9.947540871087618,0.005,-4.126564,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1973.209769748606,1.0,2,7.909406,1.0,51.82,9.570367510687802,1973.209769748606,39.6739,0.0033333334,9.570367510687802,9.570367510687802,0.0033333334,-1.2398362,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,800.422983565818,1.0,2,6.6175575,1.0,51.78,2.7420145595725933,800.422983565818,37.19711,0.0025,2.7420145595725933,2.7420145595725933,0.0025,-1.3059187,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
260917560000.0,1026.1373482820488,22844.754,1,167.13626,11421858.0,46.93,9.151218689940668,1026.1373482820488,0.14893255,0.9999546,9.151218689940668,9.151218689940668,5.427773e-09,159.41528,0.06199807,421.25705484120243,1.000090880448955,0.001999818,0.002,500,100,1.1869237
,1473.3831358826592,1.0,2,4.773767,1.0,49.42,4.773767171973059,1473.3831358826592,38.19227,0.01,4.773767171973059,4.773767171973059,0.01,-11.753435,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1825.6626271767693,1.0,2,5.3513417,1.0,55.03,5.928916293254745,1825.6626271767693,40.414864,0.005,5.928916293254745,5.928916293254745,0.005,-6.335155,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1678.080798904884,1.0,2,4.3501544,1.0,44.76,2.3477806490370527,1678.080798904884,40.55464,0.0033333334,2.3477806490370527,2.3477806490370527,0.0033333334,-6.436504,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1684.807226910551,1.0,2,4.0332017,1.0,54.13,3.0823452823058677,1684.807226910551,40.630043,0.0025,3.0823452823058677,3.0823452823058677,0.0025,-6.53667,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
501119500.0,969.723484683921,1002.1416,1,182.92725,500560.47,47.53,6.501532947628611,969.723484683921,3.889447,0.9989815,6.501532947628611,6.501532947628611,3.067044e-07,172.8869,0.15368062,443.30391152997043,1.0020401287796303,0.00199592,0.0019999999,500,100,1.1278944
